wavelength,Back_ChlNitm,Belly_ChlNitm,Breast_ChlNitm,Crissum_ChlNitm,Crown_ChlNitm,DorTail_ChlNitm,Patch10_ChlNitm,Patch11_ChlNitm,Patch12_ChlNitm,Patch13_ChlNitm,Patch14_ChlNitm,Rump_ChlNitm,Throat_ChlNitm,WingTip_ChlNitm
618.62,40.6526666667,3.43133333333,5.15722222222,5.82166666667,32.9448888889,5.89401851852,3.64161111111,3.55533333333,2.63811111111,11.94,6.15966666667,7.7581111111,32.6154444444,8.27088888889
618.95,40.6518888889,3.42588888889,5.13788888889,5.85133333333,32.9806666667,5.87072592592,3.67161111111,3.54394444444,2.63955555555,11.9792222222,6.16711111111,7.78122222223,32.6396666667,8.29422222222
619.28,40.6415555555,3.44044444444,5.16266666667,5.853,32.9104444444,5.84681111111,3.66627777778,3.54794444445,2.66955555556,12.0008888889,6.17622222222,7.79811111111,32.7181111111,8.28511111111
619.62,40.6495555555,3.47122222222,5.17666666667,5.87022222222,32.9118888889,5.88141111111,3.69944444444,3.55688888889,2.71044444445,12.0318888889,6.18544444444,7.83022222221,32.722,8.31622222222
619.95,40.7021111111,3.56777777778,5.27077777778,5.93033333334,32.9641111111,5.99616666667,3.77477777778,3.63783333333,2.82433333333,12.1733333333,6.25144444444,7.90522222223,32.7953333333,8.407
620.28,40.6132222222,3.61777777778,5.28655555556,5.94111111111,32.976,6.02303703704,3.797,3.64944444445,2.85722222222,12.1866666667,6.27922222222,7.89433333335,32.8442222222,8.44755555556
620.62,40.5633333333,3.60044444444,5.22844444445,5.88855555555,32.9063333333,5.98941481482,3.72572222222,3.598,2.85911111111,12.1485555555,6.21655555555,7.82555555554,32.7981111111,8.44055555555
620.95,40.4486666667,3.63655555555,5.22955555556,5.86633333333,32.8502222222,6.00192222222,3.72066666667,3.66494444445,2.89733333333,12.2026666667,6.20211111111,7.78444444444,32.8106666667,8.465
621.28,40.4353333333,3.65044444444,5.22844444445,5.87111111111,32.8647777778,6.01846666667,3.73861111111,3.66272222222,2.88977777778,12.235,6.25022222222,7.79488888889,32.8114444445,8.44966666667
621.62,40.474,3.69744444444,5.28111111111,5.97411111111,32.882,6.0986,3.82038888889,3.72611111111,2.97744444444,12.3061111111,6.30377777778,7.86511111112,32.8728888889,8.53433333333
621.95,40.4493333334,3.67422222222,5.25455555555,5.97944444444,32.8042222222,6.1263,3.79955555556,3.69277777778,2.99966666667,12.3122222222,6.29522222222,7.82955555557,32.9164444444,8.56522222221
622.28,40.4158888889,3.686,5.21766666667,5.95911111111,32.7614444444,6.13353333333,3.79044444444,3.64316666667,2.97844444444,12.3155555556,6.22744444444,7.80911111111,32.8828888889,8.54277777778
622.62,40.3645555556,3.68644444444,5.181,5.89855555555,32.6927777778,6.13506296296,3.72194444445,3.59988888889,2.94122222222,12.3391111111,6.17811111111,7.7681111111,32.8914444444,8.518
622.95,40.4174444444,3.72277777778,5.18466666667,5.918,32.7395555556,6.19985555556,3.74361111111,3.60605555556,2.93166666667,12.3868888889,6.17988888889,7.78122222222,32.946,8.56311111111
623.28,40.4201111111,3.747,5.22688888889,5.94577777778,32.7985555556,6.23378518518,3.76777777778,3.61211111111,2.95033333333,12.474,6.20333333333,7.79044444443,33.0521111111,8.53966666666
623.62,40.2733333333,3.709,5.16722222222,5.90655555556,32.6823333333,6.19132222222,3.74822222222,3.57672222222,2.89955555556,12.4216666667,6.18622222222,7.73566666667,32.9236666666,8.529
623.95,40.2648888889,3.79155555556,5.23622222222,5.94033333333,32.6466666667,6.23566666667,3.77383333333,3.63405555556,2.94911111111,12.5153333333,6.22088888889,7.78522222223,33.0241111111,8.57355555557
624.28,40.2341111111,3.85955555556,5.304,6.00111111111,32.6112222222,6.28977777778,3.85411111111,3.70316666667,3.00188888889,12.6391111111,6.30888888889,7.84799999999,33.0825555556,8.64544444443
624.62,40.2958888889,3.86188888889,5.36122222222,6.01088888889,32.6464444444,6.33024814815,3.87322222222,3.7225,3.04422222222,12.7191111111,6.36377777778,7.95366666667,33.1996666667,8.72111111111
624.95,40.2857777778,3.93155555556,5.40833333333,6.05044444445,32.6713333333,6.40202592593,3.89127777778,3.75722222222,3.09755555556,12.8083333333,6.36733333333,8.00400000001,33.3161111111,8.829
625.28,40.2863333333,3.94955555556,5.39466666667,6.06,32.6765555555,6.40038518518,3.8585,3.73205555555,3.10544444445,12.861,6.39266666667,7.98666666667,33.397,8.87977777777
625.61,40.2551111111,4.02277777778,5.41244444445,6.06966666667,32.6974444444,6.40611111111,3.87911111111,3.72494444444,3.14322222222,12.9053333333,6.431,8.04244444445,33.3682222222,8.9181111111
625.95,40.1857777778,4.03233333333,5.432,6.06133333333,32.6415555555,6.42901111111,3.88877777778,3.74111111111,3.17866666667,12.9217777778,6.49166666666,8.07400000001,33.3447777778,8.97922222223
626.28,40.147,4.06822222222,5.46811111111,6.11733333333,32.6385555556,6.47051851852,3.94216666667,3.75027777778,3.22711111111,12.9566666667,6.52211111111,8.13055555554,33.3768888889,9.03266666668
626.61,40.1283333333,4.12344444445,5.5,6.12088888889,32.6653333333,6.51527037037,3.997,3.78538888889,3.29455555556,13.0094444445,6.55377777778,8.15466666668,33.4582222222,9.06522222221
626.94,40.0708888889,4.13855555555,5.45722222222,6.10511111111,32.6126666667,6.52822592593,3.9755,3.76672222222,3.27366666666,13.0063333333,6.53244444445,8.16200000001,33.4806666667,9.11399999999
627.28,40.0133333333,4.12344444445,5.421,6.06455555556,32.5298888889,6.51447407407,3.92144444445,3.72,3.25844444445,13.0024444444,6.485,8.13955555557,33.4856666667,9.09788888889
627.61,39.9682222222,4.12933333333,5.40133333333,6.06544444444,32.4677777778,6.54148888889,3.92522222222,3.6985,3.29766666667,13.0193333333,6.50188888889,8.12433333333,33.4593333333,9.09133333333
627.94,39.9284444444,4.09555555556,5.38188888889,6.03744444444,32.4413333334,6.53583333333,3.87294444444,3.62055555555,3.26555555555,13.0163333333,6.47633333333,8.11577777779,33.454,9.08266666666
628.27,39.9366666667,4.121,5.40766666667,6.08033333333,32.5027777778,6.54415555556,3.88905555556,3.61455555556,3.29166666667,13.0438888889,6.49833333333,8.10544444444,33.5211111111,9.09066666668
628.61,39.858,4.05622222222,5.35433333334,6.00833333333,32.3872222222,6.48787407408,3.84333333333,3.57844444445,3.26755555556,13.0213333333,6.45177777778,8.03622222223,33.4893333333,9.06533333334
628.94,39.8764444445,4.05755555556,5.37533333333,6.00755555556,32.4166666667,6.52382962963,3.85394444445,3.58983333333,3.28466666667,13.0311111111,6.473,8.042,33.4818888889,9.05566666668
629.27,39.8594444444,4.03722222222,5.37066666667,5.98755555556,32.3965555555,6.53185925926,3.8495,3.62844444444,3.28233333333,13.0833333333,6.451,8.01300000001,33.5091111111,9.04333333333
629.60,39.7465555556,3.99411111111,5.30477777778,5.94522222222,32.2954444444,6.46083333333,3.79822222222,3.602,3.25855555556,13.058,6.36822222222,7.94455555557,33.433,8.992
629.94,39.7037777778,3.98477777778,5.28755555556,5.91522222222,32.2645555555,6.43563703704,3.75983333333,3.63211111111,3.27655555556,13.0774444445,6.36466666666,7.90133333333,33.4308888889,9.0148888889
630.27,39.6026666667,3.88766666667,5.18766666666,5.84055555556,32.1373333333,6.33476296296,3.62094444444,3.52272222222,3.17288888889,13.0295555555,6.24922222222,7.81799999999,33.2992222222,8.93422222221
630.60,39.6174444445,3.87366666667,5.19222222222,5.81933333333,32.0892222222,6.34002962963,3.58077777778,3.53766666667,3.23233333333,13.0545555556,6.24255555555,7.78400000001,33.2061111111,8.92666666666
630.93,39.6708888889,3.86633333333,5.14855555555,5.79477777778,32.0951111111,6.32280740741,3.55383333333,3.49733333333,3.21533333333,13.0827777778,6.18677777778,7.77166666668,33.2363333333,8.91000000001
631.26,39.6157777778,3.75933333333,5.05411111111,5.68733333333,32.0644444445,6.22314814815,3.43444444444,3.41561111111,3.09655555556,13.0055555555,6.07955555556,7.67777777778,33.1701111111,8.83833333332
631.60,39.6467777778,3.81177777778,5.09111111111,5.739,32.1244444445,6.26468148148,3.45655555556,3.47155555555,3.15888888889,13.054,6.08344444444,7.72722222222,33.1858888889,8.92800000001
631.93,39.6074444444,3.87544444444,5.089,5.76411111111,32.0492222222,6.31033333333,3.46677777778,3.47116666667,3.20911111111,13.0806666667,6.08355555556,7.72744444443,33.1545555556,8.99288888888
632.26,39.6196666667,3.88122222222,5.11977777778,5.80011111111,32.0301111111,6.36301111111,3.49022222222,3.47766666667,3.23955555556,13.1063333333,6.08988888889,7.74388888888,33.1726666667,9.0031111111
632.59,39.5897777778,3.95777777778,5.14644444444,5.84633333333,31.9824444445,6.42122222222,3.55222222222,3.55416666667,3.28633333333,13.1856666667,6.12377777778,7.78944444443,33.2523333333,9.05700000001
632.92,39.5716666667,3.94555555556,5.12666666667,5.86711111111,31.9567777778,6.44081481482,3.55622222222,3.54588888889,3.26444444444,13.2025555555,6.15722222222,7.79166666668,33.2981111111,9.07622222223
633.26,39.6034444444,4.03944444444,5.23133333334,5.93333333333,32.008,6.51952222222,3.619,3.58027777778,3.32833333333,13.2771111111,6.21044444445,7.86611111112,33.4227777778,9.10433333334
633.59,39.6174444444,4.03466666667,5.17755555555,5.89977777778,31.9411111111,6.50784814815,3.62466666667,3.53933333333,3.30977777778,13.2725555555,6.17688888889,7.845,33.3787777778,9.05922222221
633.92,39.5824444445,4.06266666667,5.24755555556,5.92388888889,31.9171111111,6.58887037037,3.69933333333,3.57972222222,3.39033333333,13.3117777778,6.25066666667,7.89333333335,33.4012222222,9.15355555555
634.25,39.5554444444,4.04666666667,5.26877777778,5.94777777778,31.9304444444,6.59802962963,3.71572222222,3.59583333333,3.37211111111,13.3212222222,6.26611111111,7.93522222222,33.4458888889,9.23122222222
634.58,39.5011111111,4.12433333333,5.33844444444,6.026,31.937,6.66574074074,3.791,3.67211111111,3.44077777778,13.4005555556,6.37188888889,8.00977777777,33.4956666667,9.27933333335
634.91,39.4941111111,4.19333333333,5.39677777778,6.08155555556,31.9664444444,6.72008518519,3.87272222222,3.70722222222,3.48655555556,13.4766666667,6.39955555556,8.05733333333,33.581,9.34811111112
635.25,39.3924444445,4.186,5.37733333333,6.048,31.8812222222,6.71135925926,3.88605555556,3.7105,3.48266666667,13.4271111111,6.40666666667,8.00811111111,33.5716666667,9.32799999999
635.58,39.4146666667,4.10444444444,5.28633333334,5.96466666667,31.8805555555,6.67355555555,3.85366666667,3.63744444444,3.39233333333,13.4073333334,6.32266666667,7.94944444444,33.5324444444,9.26011111112
635.91,39.3726666667,4.15811111111,5.30788888889,5.98855555555,31.8953333333,6.69235555556,3.88333333333,3.64261111111,3.40111111111,13.4437777778,6.33433333333,8.00322222223,33.5406666667,9.29366666668
636.24,39.298,4.02155555556,5.22544444445,5.85311111111,31.7973333333,6.5397,3.78344444444,3.47027777778,3.28044444444,13.3601111111,6.22188888889,7.90488888889,33.4001111111,9.18777777779
636.57,39.2626666666,4.04322222222,5.225,5.83144444444,31.7683333333,6.5338037037,3.7925,3.45455555556,3.34388888889,13.3654444444,6.17866666667,7.86766666668,33.3773333333,9.18044444446
636.90,39.1602222222,3.968,5.13033333333,5.74866666667,31.6562222222,6.47259259259,3.71816666667,3.39561111111,3.26022222222,13.3136666666,6.10088888889,7.76411111112,33.2911111111,9.11466666668
637.23,39.0951111111,3.95666666667,5.16544444444,5.739,31.6312222222,6.49875185185,3.71955555556,3.3555,3.25266666667,13.289,6.09655555556,7.76111111112,33.3037777778,9.11355555557
637.56,39.071,3.95844444445,5.13455555556,5.72911111111,31.6344444444,6.4604,3.71944444445,3.31388888889,3.24,13.2655555555,6.059,7.72333333334,33.3608888889,9.10888888888
637.90,39.0274444444,3.99711111111,5.10966666667,5.69122222222,31.5934444445,6.40435185185,3.72111111111,3.29244444444,3.24677777778,13.2661111111,6.01311111111,7.68499999999,33.4077777778,9.04399999999
638.23,39.0897777778,3.95355555556,5.14355555556,5.702,31.6695555556,6.41234074074,3.74977777778,3.29394444444,3.23655555555,13.2798888889,5.994,7.6868888889,33.4898888889,9.10155555557
638.56,39.0357777778,3.84822222222,5.08544444444,5.58244444444,31.5604444444,6.33727037037,3.66422222222,3.18733333333,3.15166666666,13.1585555556,5.902,7.61211111112,33.3647777778,9.0121111111
638.89,39.0136666667,3.74711111111,4.97422222222,5.44777777778,31.4978888889,6.2466,3.56777777778,3.04977777778,3.04966666666,13.0695555555,5.76833333333,7.49822222221,33.336,8.90044444443
639.22,38.8141111111,3.72088888889,4.93455555556,5.38988888889,31.3167777778,6.21497777778,3.50261111111,3.00066666667,3.01255555556,12.9676666667,5.71177777778,7.45388888889,33.2744444445,8.84933333332
639.55,38.8265555555,3.73511111111,4.92955555555,5.37922222222,31.2942222222,6.23821851852,3.53616666667,3.02177777778,3.06033333333,12.9921111111,5.71855555555,7.42977777778,33.319,8.83233333334
639.88,38.7882222222,3.70988888889,4.87822222222,5.37733333333,31.3337777778,6.26362222222,3.55627777778,3.03088888889,3.06611111111,12.9978888889,5.63866666667,7.39644444444,33.3904444445,8.83777777778
640.21,38.6341111111,3.60844444445,4.79655555555,5.287,31.1826666667,6.17047777778,3.45883333333,2.93661111111,2.94111111111,12.8761111111,5.50288888889,7.318,33.3421111111,8.73444444443
640.54,38.6554444444,3.53077777778,4.69322222222,5.20277777778,31.1198888889,6.09271481481,3.38927777778,2.82061111111,2.86033333333,12.8526666667,5.40066666667,7.25444444444,33.2995555556,8.7198888889
640.87,38.5098888889,3.327,4.48066666666,5.01844444445,30.9731111111,5.90701111111,3.16611111111,2.6515,2.62588888889,12.7061111111,5.19544444445,7.07022222222,33.26,8.56655555555
641.20,38.5613333333,3.25388888889,4.431,4.98488888889,30.9741111111,5.91691481481,3.12388888889,2.60688888889,2.57388888889,12.7045555555,5.17233333333,7.08444444445,33.3028888889,8.53933333333
641.53,38.4764444445,3.26388888889,4.46733333333,5.01811111111,30.9197777778,5.95912222222,3.19672222222,2.608,2.60544444444,12.6937777778,5.19533333333,7.11466666667,33.2153333333,8.56511111111
641.87,38.2392222222,3.07322222222,4.25955555556,4.81911111111,30.6565555556,5.77312962963,3.03211111111,2.40638888889,2.42677777778,12.4672222222,5.00744444445,6.89522222222,33.0407777778,8.36488888889
642.20,38.1914444445,3.00022222222,4.16444444444,4.81755555556,30.6272222222,5.75576666666,2.98077777778,2.36916666667,2.41077777778,12.5173333333,4.96344444445,6.84866666667,33.1051111111,8.35077777778
642.53,38.1128888889,2.91455555556,4.13877777778,4.78066666667,30.5658888889,5.73168148148,2.96305555556,2.33044444444,2.342,12.5127777778,4.92133333334,6.81266666667,33.0264444444,8.33633333333
642.86,38.0822222222,2.83522222222,4.11155555555,4.73733333334,30.5872222222,5.66697777778,2.93105555556,2.32005555556,2.239,12.5526666667,4.84122222222,6.75922222222,33.0231111111,8.296
643.19,37.8687777778,2.58333333333,3.86166666667,4.53888888889,30.4392222222,5.41347407407,2.71383333333,2.09533333333,1.94811111111,12.3755555556,4.62344444444,6.54555555556,32.871,8.14955555556
643.52,37.8013333333,2.57988888889,3.83588888889,4.50877777778,30.3492222222,5.35899259259,2.67755555556,2.07388888889,1.92433333333,12.338,4.61377777778,6.49322222222,32.8105555556,8.10677777778
643.85,37.8894444445,2.58022222222,3.84633333333,4.50333333333,30.4841111111,5.36871481481,2.68761111111,2.06094444444,1.90255555555,12.385,4.66077777778,6.47811111111,32.911,8.20255555556
644.18,37.8007777778,2.54177777778,3.86855555555,4.48166666667,30.4553333333,5.3592037037,2.68783333333,2.05294444444,1.892,12.3868888889,4.66388888889,6.44511111111,33.0296666667,8.24277777778
644.51,37.8201111111,2.48877777778,3.81444444444,4.42477777778,30.433,5.32741111111,2.70272222222,2.02477777778,1.87833333333,12.3922222222,4.58044444445,6.39333333333,33.0107777778,8.21633333334
644.84,37.7298888889,2.438,3.79066666667,4.40188888889,30.3176666667,5.24161851852,2.70716666667,2.00583333333,1.83444444445,12.3437777778,4.45977777778,6.28622222222,32.9181111111,8.13788888889
645.17,37.7295555556,2.35588888889,3.72011111111,4.32055555556,30.307,5.18291481481,2.63377777778,1.92861111111,1.71388888889,12.3241111111,4.39077777778,6.19111111111,33.0012222222,8.06277777778
645.50,37.7012222222,2.452,3.78688888889,4.36122222222,30.3815555556,5.23143703704,2.68994444444,1.99427777778,1.745,12.4221111111,4.40533333333,6.17333333334,32.9781111111,8.13077777778
645.83,37.7087777778,2.42966666667,3.73177777778,4.31066666667,30.3964444444,5.20625555556,2.6685,1.98244444444,1.69377777778,12.399,4.33466666667,6.10666666666,33.011,8.12055555555
646.16,37.7824444444,2.50611111111,3.74522222222,4.33233333333,30.4881111111,5.23898888889,2.71583333333,2.04377777778,1.74577777778,12.4813333333,4.31911111111,6.12577777778,33.179,8.149
646.49,37.8062222222,2.51866666667,3.722,4.33633333333,30.4316666667,5.23962222222,2.7025,2.04188888889,1.74011111111,12.4906666667,4.35288888889,6.09866666667,33.1855555556,8.18088888889
646.82,37.7638888889,2.42577777778,3.63644444444,4.22955555556,30.3906666666,5.17414074074,2.61466666667,1.97172222222,1.65588888889,12.4077777778,4.24933333333,5.98366666667,33.1014444444,8.05688888889
647.15,37.6603333333,2.36633333333,3.596,4.13788888889,30.297,5.14815185185,2.60027777778,1.95338888889,1.63444444444,12.3882222222,4.22755555556,5.93044444444,33.1288888889,8.06455555556
647.48,37.6302222222,2.335,3.54722222222,4.12577777778,30.1714444444,5.15688888889,2.60883333333,1.883,1.61288888889,12.4006666667,4.15988888889,5.89444444444,33.0683333333,8.01422222222
647.81,37.6686666667,2.39633333334,3.60755555556,4.17844444444,30.3,5.22747407408,2.70033333333,1.95238888889,1.67522222222,12.4637777778,4.22488888889,5.90222222222,33.053,8.03244444445
648.14,37.6678888889,2.57544444444,3.77744444445,4.39733333333,30.3772222222,5.35440740741,2.89444444444,2.09522222222,1.82544444445,12.5886666667,4.40622222222,6.03022222222,33.1484444444,8.20444444445
648.47,37.631,2.69044444444,3.82977777778,4.45366666667,30.4187777778,5.41916666667,2.97405555556,2.18894444444,1.92377777778,12.6908888889,4.53933333333,6.06866666667,33.2497777778,8.30111111111
648.80,37.5354444445,2.66188888889,3.798,4.42022222222,30.3252222222,5.43437037037,2.98494444444,2.18611111111,1.94755555556,12.6393333333,4.47388888889,6.00088888889,33.2008888889,8.322
649.13,37.5981111111,2.53911111111,3.72155555556,4.301,30.2953333333,5.38245925926,2.88611111111,2.0995,1.85844444445,12.5976666667,4.43244444444,5.95766666667,33.2432222222,8.23444444444
649.46,37.5795555556,2.56177777778,3.75033333334,4.29444444445,30.2527777778,5.35614444445,2.93272222222,2.14822222222,1.866,12.6186666667,4.49544444444,5.98088888889,33.1826666667,8.24566666667
