wavelength,Back_PieCinf,Belly_PieCinf,Breast_PieCinf,Crissum_PieCinf,Crown_PieCinf,DorTail_PieCinf,Patch10_PieCinf,Rump_PieCinf,Throat_PieCinf,WingTip_PieCinf
412.57,11.949,33.2586,24.6196,34.2513333333,12.6923333333,10.1994666667,8.1582,13.679,35.1323333333,10.1046
412.92,11.9808666667,33.3513333333,24.6761333333,34.3396,12.7326,10.2076,8.18886666667,13.7132666667,35.1903333333,10.1085333333
413.28,12.0405333333,33.4073333333,24.7272666666,34.4315333333,12.7741333333,10.2466666667,8.22099999999,13.7212666667,35.2478666667,10.1312666667
413.64,12.0840666667,33.4931333333,24.786,34.549,12.8198666667,10.2732,8.24786666667,13.758,35.3373333334,10.1810666667
414.00,12.094,33.5564,24.8018666667,34.6005333333,12.8244666667,10.2799333333,8.24493333334,13.7793333333,35.3776666667,10.1670666667
414.36,12.1122,33.6206,24.8249333333,34.6510666667,12.8742666667,10.2858,8.23933333334,13.7840666667,35.4220666667,10.1883333333
414.72,12.1098666667,33.6586,24.8368,34.6841333333,12.875,10.2830666667,8.23119999999,13.7899333333,35.4726666667,10.1887333333
415.07,12.1338666667,33.7381333333,24.8988,34.76,12.9028,10.2920666667,8.22919999999,13.821,35.5556666667,10.2044666667
415.43,12.1672666667,33.8233333333,24.9297333333,34.8492666667,12.9327333333,10.2955333333,8.2442,13.8309333333,35.6601333333,10.2464666667
415.79,12.2184666667,33.9069333333,24.9897333333,34.9432666666,12.9730666667,10.3264666667,8.25359999999,13.8805333333,35.7846666667,10.2916
416.15,12.2604,33.9838666667,25.0534666667,35.0277333334,12.9821333333,10.3607333333,8.25859999999,13.9188,35.8888666667,10.3232
416.51,12.2507333333,33.9857333333,25.0450666667,35.018,12.972,10.3527333333,8.25273333334,13.9135333333,35.8650666667,10.3114666667
416.86,12.2402666667,33.996,25.0341333333,35.0379333333,12.9457333334,10.339,8.23413333335,13.9101333333,35.8832666667,10.3087333333
417.22,12.2118666667,34.0241333333,25.0326,35.0281333333,12.9132,10.3086666667,8.21573333333,13.9070666667,35.8869333333,10.2962
417.58,12.1935333334,34.063,25.0442,35.0432,12.8881333333,10.291,8.18853333335,13.8928666667,35.8998,10.2638
417.94,12.1909333333,34.0672666667,25.044,35.0662,12.8843333333,10.2814,8.18046666665,13.8824666667,35.9136,10.2789333333
418.29,12.1772666666,34.0498666667,25.0429333333,35.0887333333,12.8604,10.2724666667,8.16479999999,13.8797333333,35.9104,10.2576666667
418.65,12.1808,34.0804,25.0582666666,35.1282,12.8619333333,10.2583333333,8.17380000001,13.8679333333,35.9408,10.2475333333
419.01,12.1924666667,34.1235333333,25.0867333333,35.1698,12.8782666667,10.2735333333,8.18786666667,13.8777333333,35.9679333333,10.2534666667
419.37,12.1838666667,34.1326666667,25.0991333333,35.1895333333,12.8648666667,10.2636,8.17853333333,13.8734666667,35.9714666667,10.2388666667
419.73,12.1682666667,34.1734666667,25.118,35.2272,12.8595333333,10.2482,8.1808,13.8741333333,35.9957333333,10.2188
420.08,12.141,34.1666,25.1154666667,35.2370666667,12.8416666667,10.217,8.16453333333,13.8538,35.982,10.196
420.44,12.1406666667,34.1897333333,25.1230666667,35.2766,12.8371333333,10.2058,8.15240000001,13.8427333333,36.0031333333,10.1919333333
420.80,12.1444,34.2286666667,25.1516,35.315,12.8403333333,10.1960666667,8.15479999999,13.8369333333,36.0421333333,10.1885333333
421.16,12.1668,34.2758,25.1826666667,35.3888666667,12.8662,10.2132666667,8.16613333332,13.8540666666,36.1013333333,10.2009333333
421.51,12.1915333333,34.315,25.2238,35.4465333333,12.8904666667,10.2323333333,8.19046666667,13.8806,36.1497333333,10.2206666667
421.87,12.1942666667,34.3584666667,25.2620666667,35.4947333333,12.8972,10.2246,8.1916,13.8881333333,36.196,10.2052
422.23,12.2134666667,34.4202666666,25.3035333333,35.5629333333,12.9128,10.2281333333,8.20339999999,13.9058666667,36.2485333333,10.2065333333
422.58,12.2232666667,34.4826,25.3350666667,35.6292666666,12.9268,10.2473333333,8.204,13.9306,36.2970666667,10.2162666667
422.94,12.2144666667,34.5108,25.3356,35.6690666667,12.9144666667,10.2158666667,8.19326666667,13.9198666667,36.3048,10.2108
423.30,12.2413333333,34.5704666667,25.3775333333,35.7471333333,12.9361333333,10.2219333333,8.20826666667,13.943,36.3683333333,10.2148666667
423.66,12.2574,34.6117333333,25.4014666667,35.8013333333,12.9454,10.2286666667,8.21259999999,13.9534666667,36.4168,10.2281333333
424.01,12.2844666667,34.6588666667,25.4273333333,35.8386,12.9744,10.241,8.2322,13.9692,36.4460666667,10.2461333333
424.37,12.3024,34.7060666667,25.4622666667,35.887,12.9958666667,10.2472,8.24013333334,13.9848666667,36.5111333333,10.2550666667
424.73,12.3110666667,34.7511333333,25.4893333333,35.9421333333,13.0092666667,10.2543333333,8.23479999999,14.005,36.5491333333,10.2482666667
425.08,12.3053333333,34.7657333333,25.4919333333,35.9524666667,13.0017333333,10.2323333333,8.22006666666,13.9974,36.5616666667,10.2284
425.44,12.3136666667,34.8052666667,25.4976,35.9798666667,13.0152666666,10.2325333333,8.22413333333,14.0132,36.5964666667,10.2284
425.80,12.3233333333,34.845,25.5179333333,36.029,13.0323333333,10.2393333333,8.22586666666,14.0184,36.6288,10.2333333333
426.16,12.3414,34.8952,25.5412,36.0656,13.0494,10.2506666667,8.24293333333,14.0354,36.6789333333,10.2444666667
426.51,12.3678666667,34.9394,25.5749333333,36.119,13.0732666667,10.2531333333,8.25746666665,14.0508666667,36.7262666667,10.2612666667
426.87,12.4112,34.9972,25.6326,36.188,13.1205333333,10.2961333333,8.28433333334,14.0991333333,36.8194,10.2847333333
427.23,12.4089333333,35.018,25.6344666667,36.1869333333,13.1361333333,10.3004,8.29066666666,14.1077333333,36.8485333333,10.2920666667
427.58,12.4420666667,35.0632,25.6533333333,36.2408,13.1675333333,10.3062666667,8.31493333333,14.1282,36.8843333333,10.2946
427.94,12.4801333333,35.1594,25.7118,36.3403333333,13.1925333333,10.3205333333,8.33613333333,14.1668,36.9882,10.3083333333
428.30,12.5151333333,35.2804,25.79,36.475,13.2340666667,10.3530666667,8.37946666667,14.2162,37.1093333333,10.3474666667
428.65,12.5354666667,35.339,25.8225333333,36.5405333333,13.2654666667,10.3596666667,8.40573333333,14.23,37.1672,10.3629333333
429.01,12.5866,35.4407333333,25.8918,36.6592666667,13.3172,10.3937333333,8.44026666667,14.2756,37.2706666667,10.3919333333
429.37,12.6029333333,35.4967333333,25.9270666667,36.7426,13.327,10.3911333333,8.44180000001,14.2824666667,37.3079333334,10.394
429.72,12.6338,35.5738,25.9715333333,36.8125333333,13.3516666667,10.398,8.46059999999,14.3094666667,37.3800666666,10.4065333333
430.08,12.6702666667,35.6489333333,26.0250666667,36.9036,13.3788,10.41,8.46886666667,14.3368,37.4626666667,10.44
430.44,12.6383333333,35.6366,26.0055333333,36.8878,13.3494666667,10.3729333333,8.45506666667,14.3174,37.4484,10.3977333333
430.79,12.6426,35.7009333333,26.0396666667,36.95,13.3428,10.3520666667,8.45239999999,14.3150666667,37.4905333333,10.3837333333
431.15,12.6646666667,35.7774666667,26.0919333334,37.0578666667,13.3677333333,10.3611333333,8.47153333333,14.3260666667,37.5357333333,10.4037333333
431.50,12.6698666667,35.8227333333,26.1418,37.1146,13.3806666667,10.366,8.46020000001,14.3264,37.5895333333,10.4107333333
431.86,12.6551333334,35.8520666667,26.1593333333,37.1437333333,13.3840666667,10.3626666667,8.45293333335,14.3210666667,37.6168666667,10.4060666667
432.22,12.6676666667,35.8730666667,26.1692666667,37.1601333333,13.3916,10.3703333333,8.45646666668,14.3364,37.6198666667,10.4069333333
432.57,12.6845333333,35.9266666667,26.2124,37.2076,13.4065333333,10.3772666667,8.46753333333,14.3559333333,37.6644,10.4266666667
432.93,12.6795333333,35.9438666667,26.2298666667,37.2147333333,13.3932666667,10.3578666667,8.46619999999,14.3462,37.6813333333,10.4215333333
433.29,12.6994666667,35.9654666667,26.2566,37.2363333333,13.4009333333,10.3568,8.47880000001,14.3471333333,37.7164,10.4219333333
433.64,12.7056,35.9863333333,26.2705333333,37.2629333333,13.4022,10.3525333333,8.47779999999,14.3583333333,37.7376666667,10.4299333333
434.00,12.7075333333,36.0056,26.2732666667,37.2769333333,13.4083333333,10.3401333333,8.48226666665,14.368,37.7553333333,10.4175333333
434.35,12.7340666667,36.0469333333,26.3126,37.3423333333,13.4420666667,10.3646666667,8.49073333333,14.3830666667,37.8175333333,10.4391333333
434.71,12.724,36.0405333333,26.3008,37.3455333333,13.428,10.3520666667,8.4838,14.3724,37.8324,10.4286666667
435.07,12.7535333333,36.1006,26.3444666667,37.404,13.446,10.3666666667,8.49673333333,14.4010666666,37.8964666667,10.4411333333
435.42,12.7655333334,36.1598,26.3583333333,37.4456,13.4574,10.3662,8.50940000001,14.4268666666,37.9310666667,10.4586
435.78,12.7983333333,36.2235333333,26.3965333333,37.5110666667,13.4726666667,10.3759333333,8.52853333335,14.4536,37.9888,10.4715333333
436.13,12.8157333333,36.2576666667,26.4226666667,37.5396,13.4936,10.3756666667,8.53626666665,14.4633333333,38.0325333333,10.4764666667
436.49,12.8433333333,36.3182,26.4422,37.609,13.5106,10.3897333333,8.54393333335,14.4905333333,38.0962,10.4871333333
436.84,12.8745333333,36.3965333333,26.5007333333,37.709,13.5468666667,10.4292,8.56160000001,14.5296666667,38.1607333333,10.5104
437.20,12.8914,36.4564,26.5364,37.7876,13.5666,10.4476666667,8.5696,14.5638,38.2239333333,10.5367333333
437.56,12.9197333333,36.5176666667,26.5758666667,37.8686666667,13.6023333333,10.4733333333,8.60386666667,14.5950666667,38.2776,10.5658666667
437.91,12.9483333333,36.5839333333,26.6271333333,37.9289333333,13.6178666667,10.5014666667,8.63066666666,14.6212,38.3359333334,10.5922666667
438.27,12.9881333333,36.6946666667,26.6981333333,38.0086666667,13.6476,10.5254,8.66166666666,14.6721333333,38.4151333333,10.6272666667
438.62,13.0116,36.7594,26.7432666667,38.082,13.6722666667,10.5415333333,8.66293333333,14.6996666667,38.4562,10.6448666667
438.98,13.0161333333,36.8113333333,26.7644,38.1157333333,13.6743333333,10.5473333333,8.66746666665,14.7080666667,38.5,10.6454666667
439.33,13.0147333334,36.8243333333,26.7768666667,38.1319333333,13.6582666667,10.5402,8.65653333334,14.6898,38.5230666667,10.6270666667
439.69,13.0012666666,36.828,26.7881333333,38.1546,13.6503333333,10.5241333333,8.64353333333,14.6770666667,38.5331333333,10.6086666666
440.04,13.0168,36.8875333333,26.8342666667,38.2311333333,13.6581333333,10.5334666667,8.66046666667,14.6956666667,38.5920666667,10.6220666667
440.40,13.0110666666,36.8772,26.8434666667,38.2354666667,13.6496,10.5210666667,8.66206666667,14.6856,38.5851333333,10.6138666667
440.75,13.0160666667,36.9076,26.8550666667,38.265,13.6504,10.5074666667,8.66053333333,14.6929333333,38.6112666667,10.6108666667
441.11,13.0286666667,36.9328666667,26.8751333333,38.2956666667,13.6612,10.5085333333,8.66600000001,14.6962666667,38.6335333333,10.6047333333
441.47,13.0364,36.9498666667,26.8862,38.3102,13.6586666667,10.5004666667,8.65833333333,14.6989333333,38.6530666667,10.5846666667
441.82,13.0101333333,36.9545333333,26.8766666667,38.3308666667,13.6468666667,10.4765333333,8.62566666667,14.681,38.6583333333,10.5567333333
442.18,13.0038,36.9525333333,26.8708666667,38.3555333333,13.6328666666,10.4614666667,8.61613333335,14.6656666667,38.6696,10.5406
442.53,13.0194666667,37.0046,26.9019333333,38.406,13.6466666666,10.4678666667,8.63560000001,14.6804,38.7238666667,10.555
442.89,13.029,37.0357333333,26.9304666667,38.4652666666,13.6532,10.4639333333,8.64666666667,14.6940666667,38.7502,10.5499333333
443.24,13.0482,37.0963333333,26.9776666667,38.5333333333,13.6755333333,10.4739333333,8.6656,14.7264666667,38.8078,10.5589333333
443.60,13.0772,37.1934,27.0112666667,38.6240666667,13.6997333333,10.4971333333,8.68599999999,14.7598666667,38.8838,10.5873333333
443.95,13.0866666667,37.2405333333,27.0351333333,38.6806,13.7037333333,10.5013333333,8.69699999999,14.7712,38.9218666667,10.589
444.31,13.1328666667,37.3272,27.1017333333,38.7739333333,13.7358,10.5305333333,8.72293333332,14.8094666667,39.0052,10.6184666667
444.66,13.1419333333,37.3634,27.1144,38.8076,13.7491333333,10.5408,8.73880000001,14.8204666667,39.033,10.6388
445.02,13.1461333333,37.4297333333,27.1318,38.8568,13.755,10.5317333333,8.73946666667,14.8242666667,39.0923333333,10.6462666667
445.37,13.1650666667,37.5018666667,27.1800666667,38.926,13.7786666667,10.5493333333,8.76073333334,14.8471333333,39.1534,10.6700666667
445.72,13.2161333333,37.5846666667,27.236,39.0017333333,13.8152666667,10.5806,8.79486666666,14.8858,39.219,10.7142
446.08,13.2285333333,37.6276,27.2601333333,39.0652,13.8328666667,10.581,8.79733333334,14.9102666667,39.2504666667,10.7174666667
446.43,13.2368,37.6609333333,27.2761333333,39.0935333333,13.8405333333,10.5824,8.79473333334,14.9174,39.2783333333,10.7160666667
446.79,13.2355333333,37.6640666667,27.2676666667,39.0972666667,13.8477333333,10.569,8.77713333334,14.9068666666,39.2811333333,10.714
447.14,13.2442666667,37.6829333333,27.2810666667,39.1248,13.8601333333,10.5780666667,8.7818,14.9157333333,39.3004,10.7302
447.50,13.2648,37.7047333333,27.3040666666,39.1588666667,13.8814,10.5830666667,8.79613333332,14.9354666667,39.328,10.7395333333
447.85,13.2706,37.704,27.2945333333,39.1536,13.8866,10.5791333333,8.78873333333,14.9365333333,39.3194666667,10.7336
448.21,13.2734666666,37.7319333333,27.3029333333,39.1784,13.9031333333,10.5812,8.78953333333,14.9452666666,39.3526666667,10.7293333334
448.56,13.2854,37.7533333333,27.323,39.2156666667,13.9117333333,10.5836,8.79493333334,14.9597333333,39.3819333334,10.7262666667
448.92,13.2992666667,37.7800666666,27.3634,39.2644,13.9300666667,10.5940666667,8.8084,14.9856666667,39.4112666667,10.7291333333
449.27,13.3083333333,37.8060666667,27.3719333333,39.298,13.9374,10.6015333333,8.8106,14.9899333333,39.4420666667,10.7322666667
449.62,13.2871333333,37.7963333333,27.3578,39.3164,13.9274666667,10.5776,8.7938,14.9764666667,39.4493333333,10.7045333333
449.98,13.2928666667,37.816,27.3654666667,39.3283333333,13.9306,10.5726,8.79906666667,14.9693333333,39.4752666667,10.7021333333
450.33,13.3134,37.8266666667,27.3631333333,39.3570666667,13.9462,10.5803333333,8.80873333333,14.9768,39.4918,10.7001333333
450.69,13.3456666667,37.9034666667,27.4032666667,39.4222,13.9646666667,10.6015333333,8.84386666666,15.003,39.5577333333,10.7238666667
451.04,13.3778666667,37.9572,27.4302666667,39.4946666667,13.9834666667,10.6097333333,8.85313333332,15.0345333333,39.6112666667,10.7260666667
451.40,13.3687333333,37.9753333333,27.4474,39.5252666667,13.9779333333,10.5995333333,8.8428,15.0290666666,39.6334666667,10.7184666667
451.75,13.3984,38.0636666667,27.502,39.6116,14.002,10.6098666667,8.85373333334,15.0576,39.7178,10.737
452.10,13.3926666667,38.0746,27.4859333333,39.6262666667,13.9896666667,10.6057333333,8.84713333333,15.0616,39.7120666667,10.7389333333
452.46,13.4078666667,38.138,27.5253333333,39.6908,14.0050666667,10.6102,8.84386666667,15.0852666667,39.7741333333,10.7423333333
452.81,13.4210666667,38.1576666667,27.5218666667,39.7154,14.0117333333,10.6159333333,8.84886666667,15.0854,39.793,10.7509333333
453.17,13.4572,38.2458666667,27.5882,39.8039333333,14.0417333333,10.6294666667,8.87313333333,15.1160666667,39.8738,10.7779333334
453.52,13.4861333333,38.2950666667,27.623,39.8644,14.0734,10.6626666667,8.90326666667,15.1478666667,39.928,10.8006
453.87,13.5063333333,38.3618,27.6728666667,39.9342666667,14.0944666667,10.6667333333,8.91373333333,15.1722,39.9934,10.8296666667
454.23,13.5134666667,38.4090666667,27.7075333333,39.9876,14.1049333333,10.6708,8.92866666667,15.1903333333,40.0393333333,10.8408666667
454.58,13.5052,38.4114,27.7271333333,40.0144666667,14.1040666667,10.6672666667,8.9188,15.1968,40.063,10.8236666667
454.93,13.5077333333,38.4330666667,27.7376,40.0434666666,14.1152,10.6632,8.92979999999,15.1876,40.074,10.8287333333
455.29,13.5235333333,38.4576,27.7408666667,40.0545333333,14.1251333333,10.6744666667,8.94246666667,15.1978,40.0871333333,10.8311333333
455.64,13.5322666667,38.4832666667,27.7766,40.1339333333,14.1419333333,10.6802666667,8.9406,15.2043333333,40.1391333333,10.8316
456.00,13.56,38.5646666667,27.8231333333,40.2276666667,14.1655333333,10.6865333333,8.96206666668,15.2188666667,40.2230666667,10.8442
456.35,13.5750666667,38.6075333333,27.8591333333,40.2813333333,14.1772666667,10.7088666667,8.97873333334,15.2266,40.2582666667,10.8662
456.70,13.6126666667,38.7147333333,27.943,40.3919333333,14.2113333333,10.7432666667,8.99640000001,15.2668666667,40.3524,10.8916666667
457.06,13.5946666667,38.7018666667,27.914,40.4064,14.1863333333,10.7213333333,8.97333333335,15.2554666667,40.33,10.8666666667
457.41,13.5752666667,38.7328666667,27.9078,40.4337333333,14.1654,10.6945333333,8.94713333333,15.2429333333,40.3284666667,10.8514
457.76,13.5722666667,38.7655333333,27.9308666667,40.471,14.1594,10.7008666667,8.94213333333,15.2499333333,40.3529333333,10.8361333333
458.12,13.5835333333,38.8395333333,27.9746,40.5472666667,14.1841333333,10.7103333333,8.94713333334,15.2773333333,40.4036666667,10.8562666667
458.47,13.6272,38.9192666667,28.0152666667,40.624,14.2181333333,10.7356666667,8.96973333333,15.3115333333,40.4471333333,10.896
458.82,13.6324666667,38.9616666667,28.0330666667,40.6655333333,14.2159333333,10.7378,8.96313333333,15.3240666667,40.4782,10.8963333333
459.18,13.6353333333,38.9841333333,28.0507333333,40.7132,14.2207333333,10.7383333333,8.95880000001,15.3237333333,40.5003333333,10.8923333333
459.53,13.6524,39.0256,28.0543333333,40.7305333333,14.2291333333,10.7474,8.97233333334,15.3389333333,40.5288,10.9141333333
459.88,13.6548666667,39.0372,28.0637333333,40.7398,14.2276666667,10.7514,8.972,15.3508,40.5290666667,10.9152
460.24,13.665,39.0710666667,28.0690666667,40.7866666667,14.2408,10.7444,8.97993333333,15.3594666667,40.5504666667,10.9196666667
460.59,13.6585333334,39.0662666667,28.05,40.8030666667,14.2377333333,10.7240666667,8.96666666667,15.3528666667,40.5542,10.9136666667
460.94,13.6639333333,39.0898666667,28.063,40.8229333333,14.2486,10.7304,8.97173333333,15.3678666666,40.5725333333,10.9214
461.29,13.6928,39.1159333333,28.0975333333,40.8492666667,14.2718666667,10.7426666667,8.99993333333,15.3936,40.6172,10.9346666666
461.65,13.7273333333,39.1613333333,28.1178,40.8971333333,14.3125333333,10.7688,9.02773333334,15.436,40.6566,10.9594666667
462.00,13.7382,39.1806666667,28.1234,40.9162666667,14.3112,10.757,9.03239999999,15.435,40.6685333333,10.9484666667
462.35,13.7256,39.1858,28.1182666667,40.9476666667,14.2994666667,10.7392,9.02113333333,15.4346,40.6971333333,10.9282
462.71,13.7475333333,39.2128,28.1384,40.9799333333,14.324,10.7441333333,9.03659999999,15.4456,40.7386666667,10.9333333333
463.06,13.7900666667,39.2953333333,28.1937333333,41.0544666667,14.3576,10.7632666667,9.07053333334,15.4944666667,40.8232,10.9659333333
463.41,13.7886666666,39.3290666667,28.2155333333,41.0983333333,14.3614666666,10.7606666667,9.08066666668,15.5090666667,40.837,10.9534
463.76,13.8045333333,39.3544666667,28.2318,41.1394666667,14.3832666667,10.7554666667,9.0862,15.5175333333,40.8635333333,10.9574666666
