wavelength,Back_NepOnef,Belly_NepOnef,Breast_NepOnef,Crissum_NepOnef,Crown_NepOnef,DorTail_NepOnef,Rump_NepOnef,Throat_NepOnef,WingTip_NepOnef
264.00,4.4908,5.68366666667,5.2096,5.15806666667,4.23466666667,6.73972156863,5.01926666667,4.23193333333,8.40960000001
264.37,3.82866666667,4.96106666667,4.43593333333,4.68006666667,3.60733333333,6.13864705882,4.50966666667,3.85986666667,7.71673333333
264.75,3.21813333333,4.338,3.791,4.17393333333,3.0886,5.58301176471,4.0156,3.20093333333,7.13006666667
265.12,2.85086666667,3.9048,3.32326666667,3.67446666667,2.75306666667,5.30820784314,3.65726666667,2.87686666667,6.71566666667
265.49,3.01153333333,3.93866666667,3.42546666667,3.80553333333,2.97753333334,5.49150588235,3.75166666667,2.97473333333,6.83673333333
265.87,3.1186,3.99666666667,3.51493333333,3.7186,2.97553333333,5.51770980392,3.8674,2.95066666667,6.85933333333
266.24,3.2856,4.14926666667,3.72133333333,3.8782,3.00906666667,5.70881176471,4.03773333333,3.03573333333,6.882
266.61,3.56073333333,4.34553333333,4.17946666667,4.22806666666,3.43313333333,6.0849372549,4.36613333333,3.4126,7.17273333333
266.98,3.7012,4.437,4.31366666667,4.4568,3.4742,6.15172941177,4.484,3.61,7.37526666667
267.36,3.57746666667,4.3252,4.37053333333,4.49553333333,3.44266666667,6.22700784314,4.5318,3.66626666667,7.4048
267.73,3.4818,4.27926666667,4.27453333333,4.37746666667,3.3368,6.26899215686,4.5646,3.68066666667,7.38686666667
268.10,3.6812,4.2948,4.29713333333,4.47806666667,3.2876,6.33410196078,4.62906666667,3.71793333333,7.47026666667
268.48,3.94286666667,4.6198,4.6536,4.65586666667,3.5446,6.63314901961,4.83806666667,3.88673333333,7.8296
268.85,4.17613333333,4.8122,4.8476,4.71426666667,3.6024,6.77791372549,4.88986666667,4.04933333333,7.96533333333
269.22,4.10066666667,4.73946666667,4.78753333333,4.6426,3.45086666667,6.62576470588,4.6846,3.9712,7.8938
269.59,3.8898,4.6194,4.66033333333,4.5292,3.28506666667,6.4068,4.48173333333,3.8316,7.80973333333
269.97,4.2302,4.9926,4.92746666667,4.92753333333,3.63586666667,6.75928627451,4.65446666667,4.1042,8.09913333333
270.34,4.0056,4.77353333333,4.63406666667,4.69993333333,3.4822,6.47163137255,4.34873333333,3.84153333333,7.9048
270.71,3.8672,4.6762,4.38913333333,4.46906666666,3.24566666667,6.2737372549,4.0786,3.66,7.8362
271.09,3.7724,4.55353333333,4.31393333333,4.2536,3.14726666667,6.12552156863,3.95373333333,3.48433333333,7.72606666667
271.46,3.89053333333,4.633,4.33226666667,4.1934,3.21773333333,6.10016078431,3.92246666667,3.55213333333,7.7568
271.83,3.86566666667,4.6234,4.3274,4.13793333333,3.16506666667,6.00925882353,3.79946666667,3.48133333333,7.74253333333
272.20,3.76973333333,4.6216,4.287,4.04726666667,3.16513333333,5.97877254902,3.70013333333,3.43173333333,7.73666666667
272.58,3.7008,4.58533333333,4.21006666667,3.92986666667,3.0752,5.96682745098,3.57026666667,3.36606666667,7.62186666667
272.95,3.84906666666,4.7876,4.38273333333,4.12993333333,3.3044,6.19387843137,3.76,3.58533333333,7.83566666666
273.32,3.71353333333,4.69033333333,4.25873333333,3.95113333333,3.16993333333,6.0450627451,3.61553333334,3.46866666667,7.67840000001
273.69,3.82593333333,4.87093333333,4.2894,3.9616,3.25493333333,6.11936470588,3.685,3.6302,7.7276
274.06,3.46773333333,4.5784,4.0682,3.67153333333,2.96086666667,5.85289411765,3.4064,3.5038,7.40073333334
274.44,3.58546666667,4.6936,4.2186,3.7658,3.03706666667,5.99915686274,3.5506,3.69766666667,7.47840000001
274.81,3.595,4.63393333333,4.24806666667,3.83033333333,3.10933333333,6.04165882353,3.65893333333,3.77386666667,7.45526666668
275.18,3.35046666667,4.5316,4.06913333333,3.69646666667,2.91106666667,5.88903529412,3.60473333333,3.62186666667,7.21133333333
275.55,3.34026666667,4.64253333333,4.10546666667,3.7828,2.89953333333,5.95586666667,3.72186666667,3.64913333333,7.23313333333
275.93,3.41246666667,4.68493333333,4.08393333333,3.8072,2.93153333333,5.96832156863,3.74306666667,3.66693333333,7.17566666667
276.30,3.34173333333,4.68233333333,4.03853333333,3.77613333333,2.89266666667,5.83870588235,3.75573333333,3.62646666667,7.1198
276.67,3.6972,5.03106666667,4.23493333333,4.18526666667,3.28993333333,6.08035294118,4.1604,3.92866666667,7.52286666667
277.04,3.53813333333,4.83666666667,4.0718,3.9648,3.08866666667,5.88988235294,4.04873333333,3.6726,7.2718
277.41,3.673,5.00626666667,4.2808,4.16353333333,3.23906666667,6.03129019608,4.3124,3.84473333333,7.3858
277.79,3.71253333333,4.88086666667,4.39966666667,4.16013333333,3.19566666667,5.93991372549,4.3092,3.66846666667,7.4336
278.16,3.76966666667,4.93186666667,4.4132,4.21313333333,3.301,5.92884705882,4.36326666667,3.6322,7.57053333333
278.53,3.6824,4.92733333333,4.43466666666,4.225,3.2938,5.90468235294,4.40353333333,3.59526666667,7.606
278.90,3.32906666667,4.5312,4.00013333333,3.85853333333,2.79813333333,5.47197647059,3.9584,3.173,7.20826666667
279.27,3.7692,4.95726666667,4.40266666667,4.261,3.21453333333,5.96070980392,4.25686666667,3.65226666667,7.65073333333
279.64,3.65526666666,4.79046666667,4.28066666667,4.09486666666,3.09613333333,5.93158823529,4.11146666667,3.44486666667,7.4366
280.02,3.674,4.78506666667,4.23346666667,4.0206,3.0638,6.02163137255,4.13413333333,3.46113333333,7.43713333333
280.39,3.5188,4.65726666667,4.03853333333,3.9036,2.93953333333,5.93840392157,3.99286666667,3.35426666667,7.3094
280.76,3.17546666667,4.38186666667,3.82426666667,3.5434,2.64493333333,5.56089411765,3.69453333333,3.04393333333,6.9436
281.13,3.18013333333,4.27533333333,3.7588,3.42073333333,2.6242,5.4376627451,3.54093333333,3.04693333333,6.8996
281.50,3.32606666667,4.36333333333,3.84366666667,3.54933333333,2.78646666667,5.66757647059,3.60046666667,3.1302,6.985
281.87,3.26386666667,4.3648,3.71513333333,3.5314,2.80513333333,5.75147843137,3.54393333333,3.14433333333,6.904
282.25,3.23906666667,4.31513333333,3.7176,3.543,2.69913333333,5.79633333333,3.47653333333,3.06426666667,6.8502
282.62,3.39973333333,4.35086666667,3.78086666667,3.6208,2.8178,5.89660784314,3.55286666667,3.12233333333,6.93386666667
282.99,3.77873333333,4.8194,4.2042,3.9222,3.24433333333,6.24412941176,3.9222,3.4966,7.28526666667
283.36,3.70413333333,4.64433333333,4.11946666667,3.7678,3.13446666667,6.06459607843,3.81393333333,3.39226666667,7.13906666667
283.73,3.60906666667,4.58713333333,4.05266666667,3.69066666667,3.0606,5.94054509804,3.72306666667,3.33486666667,7.04726666667
284.10,3.5148,4.54066666666,4.02986666667,3.65493333333,3.0564,5.82877254902,3.73573333333,3.29673333333,6.9952
284.47,3.92006666667,4.82446666667,4.46773333333,4.01113333333,3.3998,6.20029019608,4.05006666667,3.69153333333,7.37333333333
284.85,3.95433333333,4.8364,4.4946,4.07826666667,3.41433333333,6.27970196078,4.0586,3.7292,7.38413333334
285.22,3.80386666667,4.80673333333,4.47933333333,4.01553333333,3.30426666667,6.23392156863,3.9496,3.62086666667,7.3558
285.59,3.78293333333,4.80706666667,4.4574,3.93073333333,3.26706666667,6.13571764706,3.9564,3.61373333333,7.3494
285.96,3.95993333333,4.9776,4.59493333333,4.06026666667,3.39413333333,6.21185882353,4.131,3.78613333333,7.45706666667
286.33,3.9992,5.07893333333,4.63326666667,4.1066,3.50573333333,6.20441960784,4.28706666666,3.8348,7.582
286.70,3.92286666667,5.0898,4.59513333333,4.10193333333,3.55286666667,6.15952156863,4.28893333333,3.814,7.5936
287.07,3.86526666667,4.98773333333,4.50586666667,4.0534,3.49806666667,6.19527058824,4.26966666666,3.7384,7.5888
287.44,3.67566666667,4.8606,4.38606666667,3.98173333333,3.34806666667,6.00995686275,4.1758,3.55713333333,7.48473333333
287.82,3.75093333333,4.7988,4.428,4.01373333333,3.3422,5.99950588235,4.21013333333,3.59006666667,7.532
288.19,3.7588,4.759,4.3892,4.00433333333,3.2968,5.94094901961,4.14373333333,3.50653333333,7.5316
288.56,3.37933333333,4.4886,4.06806666666,3.74266666667,2.94633333333,5.59635294118,3.86413333333,3.13786666667,7.22973333333
288.93,3.25613333333,4.3832,3.9852,3.671,2.80586666667,5.54737254902,3.80273333333,3.02533333333,7.22453333333
289.30,3.38106666667,4.48306666667,4.01486666667,3.8164,2.91446666667,5.65186666667,3.932,3.1228,7.2618
289.67,3.53666666667,4.58906666667,4.05206666667,3.95193333333,3.07273333333,5.79708235294,4.06786666667,3.2732,7.39253333333
290.04,3.48786666667,4.53253333333,4.1156,3.91526666667,3.05326666667,5.781,4.08513333333,3.22186666667,7.3934
290.41,3.52986666667,4.458,4.09686666667,3.87793333333,3.02813333333,5.7897882353,4.01713333333,3.26153333333,7.2932
290.78,3.563,4.42793333333,4.06466666667,3.8052,2.8994,5.75438431373,3.9816,3.2816,7.2354
291.15,3.72986666667,4.63213333333,4.2794,3.98566666667,3.05546666667,5.86482352941,4.14946666667,3.3918,7.3702
291.52,3.95906666667,4.81153333333,4.45386666667,4.087,3.20526666667,6.04802745098,4.31106666667,3.51146666667,7.50873333333
291.89,4.02366666666,4.9452,4.5066,4.14213333333,3.27706666667,6.10123921569,4.40146666667,3.65053333333,7.57493333333
292.26,4.31826666667,5.30913333333,4.8136,4.4948,3.57133333333,6.45302745098,4.73133333333,4.03826666667,7.8866
292.64,4.63673333333,5.64113333333,5.03833333333,4.70193333333,3.86566666667,6.70655294118,4.9474,4.31726666667,8.0996
293.01,4.72366666667,5.78946666667,5.07233333333,4.7176,4.01246666667,6.71610588235,4.9978,4.45393333333,8.05246666667
293.38,4.76386666667,5.82813333333,5.12626666666,4.6488,4.02526666667,6.69144313726,5.02186666667,4.4782,8.03053333334
293.75,4.48713333333,5.55993333333,4.93866666667,4.3868,3.66793333333,6.30803921569,4.70053333333,4.2304,7.64813333333
294.12,4.35713333334,5.45153333333,4.81486666667,4.27613333333,3.53373333333,6.16391764706,4.5072,4.2088,7.42433333333
294.49,4.29273333333,5.40286666667,4.80293333333,4.1972,3.405,6.10514117647,4.43886666667,4.12866666667,7.3456
294.86,4.2488,5.41413333333,4.846,4.2168,3.40653333333,6.12381960784,4.40673333333,4.0778,7.3436
295.23,4.18946666667,5.32813333333,4.73793333333,4.14093333334,3.3062,6.01679607843,4.31853333333,4.05313333333,7.172
295.60,4.2534,5.386,4.79713333333,4.23493333333,3.38426666667,6.13868627451,4.36326666667,4.21906666667,7.221
295.97,4.23453333333,5.43153333333,4.8618,4.241,3.41706666667,6.21670980392,4.36146666667,4.20026666667,7.28493333333
296.34,3.94833333333,5.17866666667,4.6814,3.9828,3.2204,5.95574509804,4.07193333333,3.9314,7.03313333333
296.71,3.86133333333,5.1224,4.68373333333,3.90406666667,3.17173333334,5.94852549019,4.00713333333,3.81293333333,6.95353333333
297.08,3.85086666667,5.07673333333,4.73133333333,3.88573333333,3.11106666667,5.92932941176,3.93473333333,3.74686666667,6.90686666667
297.45,3.75406666667,4.97453333333,4.68993333333,3.912,3.06933333333,5.89729411765,3.86006666667,3.70573333333,6.8972
297.82,3.90753333333,5.1262,4.88,4.10766666667,3.22813333333,6.10379607843,4.06046666667,3.8074,7.1174
298.19,3.9038,5.15153333333,4.86706666667,4.14126666667,3.1968,6.1056745098,4.1238,3.76146666667,7.19206666667
298.56,3.79506666667,5.06293333333,4.75506666667,4.0394,3.10413333333,5.98818431373,4.04773333333,3.633,7.11073333333
298.93,3.76213333333,4.988,4.70833333333,3.9738,3.05846666667,5.90423921569,4.0178,3.6524,7.07406666666
299.30,3.75233333333,5.05633333333,4.7992,3.98,3.1814,5.92612941176,4.06726666666,3.73866666667,7.2104
299.67,3.60766666667,4.95766666667,4.69233333333,3.81966666667,3.0896,5.74487843137,3.94846666666,3.56813333334,7.12353333333
300.04,3.6088,4.9152,4.6714,3.8488,3.07353333333,5.70184313725,3.9468,3.53466666667,7.11566666667
300.41,3.76453333333,5.03806666667,4.731,3.95233333333,3.12833333333,5.77642745098,4.1086,3.72333333333,7.2562
300.78,3.84453333333,5.07226666667,4.7536,4.0612,3.10666666667,5.72572941177,4.23106666666,3.90826666667,7.4002
301.15,4.0154,5.27946666667,4.85333333333,4.2718,3.3254,5.84542352941,4.46313333333,4.21526666667,7.6612
301.52,4.16793333333,5.47813333333,4.97553333333,4.43906666667,3.41913333333,5.93016862745,4.62513333333,4.40973333333,7.6764
301.89,4.1792,5.57453333333,4.92046666667,4.512,3.54866666667,5.9909882353,4.63326666667,4.58286666667,7.72026666667
302.26,4.33166666667,5.706,5.04386666667,4.66986666667,3.751,6.16832549019,4.73806666667,4.73646666667,7.7988
302.63,4.73486666667,6.12966666667,5.4896,5.04813333333,4.15653333333,6.6042,5.10846666667,5.1424,8.12326666667
303.00,4.7942,6.30506666667,5.59666666667,5.10733333333,4.2504,6.76103137255,5.2278,5.24113333333,8.09673333333
303.37,4.58906666667,6.18753333333,5.37286666667,5.0082,4.01766666667,6.57211764706,5.04466666667,5.03313333334,7.76566666667
303.74,4.64873333333,6.37866666667,5.47053333333,5.09466666667,4.055,6.72575294118,5.13113333333,5.18253333333,7.79106666666
304.10,4.65066666667,6.38246666667,5.46233333333,5.0096,4.02046666667,6.69467843137,5.05053333333,5.18546666667,7.70253333333
304.47,4.7164,6.48806666667,5.578,5.11026666667,4.10426666667,6.79034117647,5.10433333333,5.24473333333,7.75246666666
304.84,4.6034,6.4378,5.5228,5.00146666667,4.10273333334,6.69276078432,5.0,5.20946666667,7.595
305.21,4.76513333333,6.63386666667,5.71366666667,5.0922,4.215,6.85434509804,5.16646666667,5.32566666667,7.7224
305.58,4.9768,6.90633333333,5.91013333333,5.2044,4.43446666667,7.12285882353,5.40073333333,5.597,8.003
305.95,4.93193333333,6.86446666667,5.92513333333,5.1536,4.3836,7.10778431373,5.3632,5.56113333333,7.89353333333
306.32,4.81146666667,6.8384,5.85646666667,5.0448,4.2678,6.92831764706,5.2738,5.52673333334,7.8262
306.69,4.6606,6.72413333333,5.74606666667,5.0098,4.1496,6.68898039216,5.09146666667,5.47393333333,7.805
307.06,4.53153333333,6.5632,5.57886666667,4.93066666667,4.00933333333,6.45335686274,4.92773333333,5.3238,7.74993333333
307.43,4.58,6.4388,5.64493333333,4.85246666667,3.9722,6.44543529412,4.87786666667,5.4052,7.80613333334
307.80,4.76586666667,6.4694,5.7672,5.0942,4.2124,6.57294901961,4.9602,5.5506,8.04326666667
308.17,4.77666666667,6.5258,5.8602,5.1976,4.29213333333,6.5892627451,5.05673333333,5.64326666667,8.10113333333
308.54,4.75293333333,6.42733333333,5.81126666667,5.07393333334,4.24773333333,6.48067058823,4.99053333333,5.6026,7.9644
308.90,4.74033333333,6.3304,5.7156,4.93826666667,4.12966666667,6.44315686274,4.86813333333,5.4668,7.84246666667
309.27,4.52493333333,6.11066666667,5.52206666667,4.76513333333,3.879,6.2633882353,4.60313333334,5.25706666667,7.62726666667
309.64,4.47206666667,6.0186,5.4008,4.70753333333,3.77266666667,6.13336862745,4.5112,5.1492,7.54506666667
310.01,4.29073333333,5.89213333333,5.26166666666,4.47986666667,3.537,5.90780392157,4.34073333333,4.96766666667,7.42773333333
310.38,4.1578,5.73173333333,5.13773333333,4.35373333333,3.3536,5.81192156863,4.17553333333,4.85033333333,7.2808
310.75,3.9958,5.66026666667,5.0044,4.22266666667,3.19193333333,5.66376078431,4.07606666667,4.73213333333,7.10293333333
311.12,4.0442,5.76106666667,5.11346666667,4.2794,3.21466666666,5.71715294118,4.1296,4.8036,7.1184
311.49,4.10406666667,5.87573333334,5.17906666667,4.35353333333,3.27653333333,5.7579882353,4.2318,4.8308,7.19993333333
311.85,3.8228,5.66906666667,4.94873333333,4.05486666667,2.96846666667,5.43616470588,4.02613333333,4.59993333333,6.88273333333
312.22,3.82313333333,5.6296,4.921,3.95433333333,2.9068,5.38280784314,3.9894,4.55886666667,6.82013333333
312.59,3.74946666667,5.6644,4.96506666667,3.94586666667,2.86806666667,5.36162745098,3.95406666667,4.5768,6.81153333333
312.96,3.7978,5.76953333333,5.08726666666,4.12553333333,2.98606666667,5.39995294118,3.98773333333,4.7104,6.89826666667
313.33,3.9296,5.9436,5.2614,4.3078,3.20633333333,5.46989019608,4.14493333333,4.90053333333,6.97913333333
313.70,3.87673333333,5.97326666667,5.371,4.29453333333,3.22046666666,5.39714117647,4.15473333333,4.94166666667,6.97546666667
314.07,4.09553333333,6.17693333333,5.59106666666,4.51133333333,3.42373333333,5.53945882353,4.33966666667,5.18966666667,7.07846666667
314.43,4.27826666667,6.38086666666,5.74813333333,4.64666666667,3.60486666667,5.60663921569,4.41786666667,5.33493333333,7.1664
314.80,4.53533333333,6.643,5.9312,4.89686666667,3.86653333333,5.84567450981,4.59653333333,5.54193333333,7.36053333333
315.17,4.70313333333,6.80026666667,6.0752,5.046,4.05486666667,6.03066666666,4.70326666667,5.7126,7.43713333334
315.54,4.65426666667,6.93533333333,6.1108,5.1132,4.1388,6.12616078432,4.67733333333,5.8642,7.37266666667
315.91,4.62086666667,6.99533333333,6.145,5.05333333333,4.162,6.15948235294,4.61933333333,5.89653333333,7.26713333333
316.28,4.4322,6.99126666667,6.0452,4.99626666667,3.987,6.0828,4.4688,5.79113333333,7.15586666667
316.64,4.5918,7.14826666667,6.18213333333,5.1954,4.16593333333,6.23621568628,4.63293333333,5.93533333333,7.28346666667
317.01,4.6286,7.25906666667,6.32313333333,5.18846666667,4.18573333333,6.33984705882,4.8374,6.04006666667,7.2724
317.38,4.60993333333,7.2192,6.27973333333,5.13993333333,4.0794,6.28390980392,4.7816,5.993,7.26866666667
317.75,4.4504,7.10453333333,6.0894,5.0442,3.93766666667,6.13084705882,4.5734,5.86606666667,7.01
318.12,4.60213333333,7.2968,6.203,5.21866666667,4.13526666667,6.30492941176,4.71906666667,6.00353333333,7.1828
318.49,4.86473333333,7.57886666667,6.4488,5.47346666667,4.40186666667,6.61992941177,5.09026666667,6.29393333333,7.43453333333
318.85,4.8944,7.52113333333,6.4696,5.43893333333,4.39486666667,6.61845490196,5.1878,6.39126666667,7.4158
319.22,4.7574,7.41366666667,6.27866666667,5.26386666666,4.24,6.37740392157,5.0462,6.26193333333,7.2966
319.59,4.96173333333,7.45726666667,6.38226666667,5.31653333334,4.347,6.3719372549,5.12373333334,6.30893333334,7.42506666667
319.96,5.26546666667,7.67533333334,6.62353333333,5.62726666667,4.5666,6.57883137255,5.43886666666,6.60386666667,7.70753333333
320.32,5.32306666667,7.66546666667,6.61593333333,5.70486666667,4.64446666667,6.57367058824,5.47093333333,6.74373333333,7.69486666667
320.69,5.20313333333,7.50866666667,6.45573333333,5.54726666667,4.4558,6.49539607843,5.36593333333,6.62313333333,7.569
321.06,5.11446666667,7.31326666667,6.24466666667,5.3686,4.2738,6.2846627451,5.1858,6.4696,7.39546666667
321.43,5.034,7.2532,6.19313333333,5.30933333334,4.15366666667,6.18427843137,5.15933333333,6.40826666667,7.3568
321.80,4.98233333333,7.2812,6.15626666667,5.2184,4.0706,6.13219607843,5.12486666667,6.311,7.34253333333
