wavelength,Back_TanArgf,Belly_TanArgf,Breast_TanArgf,Crissum_TanArgf,Crown_TanArgf,DorTail_TanArgf,Patch10_TanArgf,Patch11_TanArgf,Rump_TanArgf,Throat_TanArgf,WingTip_TanArgf
707.70,24.696,35.0848333333,18.2215,28.0053333333,9.57783333335,10.2963030303,10.6465,39.3215,33.079,29.0258333333,7.65583333333
708.03,24.5741666667,34.9603333334,18.0886666667,27.921,9.50866666667,10.2332651515,10.3895,39.1973333333,32.981,28.949,7.73133333333
708.35,24.548,35.0268333333,17.9431666667,27.8488333334,9.60649999999,10.2131742424,10.4436666666,39.1298333333,32.9831666667,28.8673333334,7.71916666667
708.67,24.7795,35.2591666667,18.1103333333,27.9301666667,9.74366666665,10.4998636364,10.6541666666,39.1491666667,33.1905,29.1198333334,7.85916666667
708.99,24.8396666666,35.2148333334,18.1485,28.061,9.90333333334,10.8433787879,10.8595,39.282,33.3458333334,29.2091666666,8.00616666667
709.31,25.0078333333,35.4171666667,18.0843333333,28.1538333334,9.98499999998,11.0144090909,10.8993333334,39.5311666666,33.4623333334,29.3858333333,8.05516666667
709.63,25.061,35.515,18.2565,28.1035,10.0218333333,11.2100075758,10.9671666666,39.6683333334,33.474,29.421,8.17533333334
709.95,25.0901666667,35.4245,18.2918333333,28.0698333334,9.98016666666,11.2046363636,10.9401666667,39.5693333334,33.56,29.2536666667,8.11566666666
710.27,24.9906666667,35.2616666667,18.2263333333,27.9853333333,9.84916666665,11.2147651515,10.8446666666,39.6763333333,33.4728333333,29.1696666667,7.9055
710.59,25.0418333333,35.4075,18.286,28.0886666666,9.76516666666,11.2847575757,10.9078333334,39.73,33.5316666667,29.1811666667,7.97866666666
710.91,24.907,35.524,18.2448333334,28.0666666667,9.72266666669,11.2572121212,10.8956666667,39.7728333334,33.5283333334,29.1093333334,8.03033333333
711.24,24.8821666667,35.5676666667,18.213,28.2385,9.71866666665,11.3621439394,10.7721666666,39.9126666666,33.5006666666,29.1,8.02333333333
711.56,24.9501666666,35.6908333333,18.2891666666,28.3383333334,9.76883333333,11.4725757576,10.9211666667,40.0908333334,33.7195,29.2071666667,7.99383333333
711.88,24.68,35.3748333333,18.3476666666,28.1941666666,9.66316666666,11.3902954545,10.6978333333,39.8458333333,33.5725,28.9898333333,7.911
712.20,24.5165,35.2701666666,18.3921666666,28.1011666667,9.65016666665,11.2275075757,10.539,39.8805,33.5446666667,28.8596666666,7.91833333334
712.52,24.7595,35.502,18.5916666666,28.2716666667,9.78,11.2937727273,10.5986666667,39.9761666667,33.7518333333,29.0681666667,8.09583333334
712.84,24.5678333334,35.3475,18.4383333334,28.0493333333,9.64500000001,11.1664318182,10.534,39.6585,33.5415,28.9103333333,8.10333333333
713.16,24.467,35.2928333334,18.2211666666,28.0343333333,9.47966666665,10.9356060606,10.3986666666,39.4576666666,33.4735,28.7755,7.94083333334
713.48,24.393,35.3001666667,18.1191666667,27.9285,9.2915,10.8635909091,10.3111666667,39.5193333333,33.4398333333,28.766,7.70766666667
713.80,24.4075,35.3631666667,18.003,28.095,9.23166666666,10.7074621212,10.234,39.4795,33.393,28.7696666667,7.6115
714.12,24.5626666667,35.4536666667,18.0886666666,28.039,9.26466666668,10.8655530303,10.4221666666,39.6345,33.3743333333,28.753,7.64133333333
714.44,24.7976666667,35.5856666667,18.166,28.0851666666,9.36683333334,11.0839848485,10.6216666667,39.7453333333,33.5906666667,28.9166666667,7.71383333333
714.76,24.8123333333,35.5908333333,18.0925,27.955,9.3245,11.0037424243,10.6721666666,39.5591666667,33.5991666667,28.8021666667,7.60166666667
715.08,24.9468333333,35.669,18.14,28.0255,9.321,11.040189394,10.7473333333,39.5566666667,33.531,28.928,7.67166666666
715.40,25.212,35.8496666666,18.1811666667,28.1233333333,9.44299999999,11.2057803031,10.8908333333,39.7351666667,33.5863333333,29.059,7.74216666666
715.72,25.2386666667,35.7386666666,17.9903333333,28.0895,9.36733333335,11.1788863636,10.8756666666,39.6588333334,33.4893333333,28.9678333334,7.67133333334
716.04,25.1733333333,35.513,17.8606666666,27.9856666667,9.22899999998,11.0245,10.8308333333,39.561,33.3716666667,28.807,7.48583333333
716.36,25.2356666667,35.675,18.0041666667,28.1725,9.27850000002,11.0678181818,10.8388333333,39.7993333333,33.5326666667,28.8658333334,7.4535
716.68,25.2373333333,35.6113333334,18.1046666667,28.2625,9.3975,11.1994242424,10.955,39.862,33.6155,28.95,7.4685
717.00,25.299,35.6645,18.1838333333,28.3801666666,9.50083333335,11.2212575757,11.0548333334,39.9383333334,33.6475,28.9038333334,7.578
717.32,25.3538333333,35.7035,18.391,28.3488333333,9.62833333334,11.4356439394,11.2221666667,40.0075,33.8176666667,28.8403333333,7.86966666667
717.64,25.3541666667,35.7273333333,18.2923333334,28.4465,9.61483333333,11.4318333333,11.0428333333,40.0573333334,34.0068333334,28.9965,7.96133333334
717.96,25.2341666667,35.7446666666,18.3191666666,28.4268333333,9.55183333335,11.2842651515,10.9246666667,40.0848333334,33.9471666667,28.9276666667,7.9575
718.28,25.1708333334,35.7156666667,18.5548333334,28.572,9.71966666669,11.5501893939,11.1508333334,40.2281666667,34.1588333333,29.122,8.22933333333
718.60,25.112,35.6698333333,18.4863333333,28.6336666667,9.71049999999,11.5332272727,11.1806666667,40.3808333333,34.2641666667,29.0516666667,8.2555
718.92,24.9865,35.5776666667,18.3073333333,28.7243333333,9.54649999999,11.4241287879,11.1135,40.2213333334,34.1651666667,28.8058333334,8.19216666667
719.24,24.99,35.9746666667,18.4065,29.0706666667,9.70333333332,11.6233712121,11.3481666667,40.502,34.4681666666,28.9678333334,8.3235
719.56,25.0385,36.222,18.5185,29.3191666666,9.94516666669,11.8241818182,11.4581666667,40.7246666666,34.6243333333,29.1453333334,8.65433333333
719.88,24.932,36.0691666667,18.3188333333,29.2501666667,9.67866666665,11.595,11.335,40.548,34.52,29.0193333334,8.45883333334
720.20,24.8781666667,36.0481666667,18.0661666666,29.1771666667,9.35433333332,11.3794318182,11.086,40.5151666667,34.5141666667,28.7863333333,8.28283333334
720.52,24.7551666667,35.9756666666,18.0196666667,29.155,9.24616666668,11.4049166666,10.9691666667,40.4776666667,34.4481666667,28.687,8.38216666667
720.84,24.9093333333,36.1353333334,18.1151666667,29.2161666666,9.39366666667,11.48025,10.9415,40.5588333333,34.5018333333,28.729,8.47133333334
721.16,24.8651666666,35.905,17.981,29.1513333333,9.40400000001,11.2690075757,10.7658333333,40.5221666666,34.3776666667,28.5856666666,8.27666666667
721.48,24.8791666667,35.856,17.6845,29.1786666667,9.48049999998,11.1789090909,10.573,40.2473333333,34.2591666666,28.4898333333,8.05466666667
721.79,24.9978333333,35.819,17.452,29.0636666667,9.32533333333,10.8936439394,10.4261666666,40.0888333334,34.03,28.433,7.794
722.11,25.0111666667,35.8055,17.461,28.9646666667,9.41983333335,10.8666742424,10.415,40.0045,33.8465,28.3756666667,7.84916666666
722.43,25.1126666667,36.0283333333,17.7665,28.9345,9.43299999999,10.9245909091,10.5058333334,40.3101666667,33.9958333333,28.5785,7.87833333334
722.75,24.9616666667,35.5201666666,17.4798333334,28.4946666667,9.02233333335,10.6066742424,10.2196666666,39.8166666667,33.5321666666,28.1601666667,7.64433333333
723.07,24.7716666666,35.2881666667,17.3136666667,28.3148333333,8.81983333333,10.3886363637,10.2451666667,39.6596666667,33.1885,27.8578333334,7.29466666666
723.39,25.0473333334,35.2908333333,17.4695,28.358,9.19716666665,10.6736742424,10.5593333334,39.8918333334,33.4236666667,28.0151666667,7.48333333334
723.71,25.0225,35.1891666666,17.356,28.2431666667,9.32900000002,10.7366893939,10.6981666666,39.937,33.3153333333,28.1215,7.6215
724.03,24.9351666666,35.0255,17.2755,28.033,9.4545,10.6202121212,10.7528333334,39.7886666667,33.0781666667,28.0195,7.61933333333
724.35,24.7175,34.914,17.1428333333,27.9541666666,9.31966666667,10.5737424243,10.678,39.545,32.888,27.9588333334,7.51616666666
724.67,24.6613333334,35.0286666667,17.1801666666,28.0215,9.27833333335,10.6712575758,10.8236666667,39.3891666666,32.8908333334,27.9326666667,7.63166666666
724.98,24.6251666667,35.1235,17.3501666667,28.0598333333,9.14483333334,10.8101060606,11.0361666667,39.5943333333,33.0865,28.0995,7.89216666667
725.30,24.7191666667,35.2193333334,17.4693333334,28.1621666667,9.20600000001,10.8549924243,11.1796666667,39.75,33.1623333333,28.0876666667,8.14916666666
725.62,24.8576666667,35.3058333334,17.5633333333,28.2648333333,9.18399999998,10.8953484849,11.2525,39.8363333333,33.4253333333,28.164,8.15183333334
725.94,24.5763333334,34.8591666666,17.2026666666,28.0603333333,9.11583333331,10.7925606061,11.0996666666,39.4491666667,33.182,27.9175,8.04816666667
726.26,24.6138333334,34.904,17.2418333334,28.2268333334,9.33733333333,10.9923636364,11.1483333333,39.5985,33.4961666666,28.1238333333,8.2045
726.58,24.7631666667,35.0533333333,17.2643333333,28.1561666666,9.35966666668,11.0088636364,10.986,39.6541666667,33.5636666667,28.1605,8.27566666666
726.90,24.624,35.1158333333,17.3551666667,28.324,9.25833333332,11.0338863636,10.9731666667,39.5253333333,33.4851666667,28.2353333333,8.46866666667
727.21,24.5928333334,35.175,17.4851666667,28.4138333333,9.31266666669,11.1169545454,11.0708333333,39.4345,33.4963333334,28.1676666666,8.5235
727.53,24.8211666667,35.5383333333,17.7068333333,28.7443333333,9.523,11.3616666666,11.1498333333,39.7613333333,33.866,28.5695,8.74516666666
727.85,24.8421666667,35.645,17.6128333334,28.7435,9.60750000001,11.3199924242,11.2883333333,39.8238333333,33.9806666667,28.5898333333,8.8395
728.17,24.9648333333,35.7898333333,17.6941666666,28.9045,9.66933333335,11.4735075758,11.397,40.1231666667,34.1205,28.7018333334,9.02316666666
728.49,25.053,35.7341666666,17.7811666667,28.9045,9.829,11.5568409091,11.4511666666,39.909,33.915,28.5931666666,9.11583333335
728.80,24.7753333333,35.7096666667,17.622,28.6745,9.68883333335,11.5089242424,11.2976666667,39.8373333333,33.7948333333,28.5071666667,8.94583333333
729.12,24.2425,35.37,17.0248333333,28.2543333334,9.31100000001,11.1558712121,10.7528333334,39.4551666667,33.2761666666,28.0873333333,8.40283333333
729.44,24.3441666666,35.6793333334,17.0576666667,28.3846666667,9.31483333333,11.1583257576,10.769,39.577,33.3048333333,28.1283333333,8.44316666667
729.76,24.3613333334,35.704,17.1238333333,28.3883333333,9.176,11.144780303,10.7221666667,39.5553333333,33.2518333333,28.0373333333,8.254
730.08,24.3751666667,35.7443333333,17.312,28.5476666667,9.22650000002,11.4034848485,10.9555,39.5153333334,33.52,28.1296666666,8.42266666667
730.39,24.6121666667,35.9411666666,17.4465,28.4506666666,9.36716666668,11.5156969697,11.0895,39.6013333333,33.7275,28.0321666667,8.41650000002
730.71,24.7411666667,36.1716666666,17.568,28.6191666666,9.3425,11.5817424242,11.0758333333,39.8173333333,33.9775,28.1055,8.46583333334
731.03,24.7126666667,36.1266666667,17.4661666667,28.6028333333,9.03283333332,11.4612121212,10.9371666667,39.638,33.831,27.8565,8.30683333331
731.35,24.708,35.9338333334,17.47,28.5095,8.87683333334,11.4284924242,10.7471666666,39.5813333334,33.662,27.7305,8.17900000001
731.67,24.5553333333,35.7595,17.3581666666,28.2265,8.9075,11.2165833333,10.5088333333,39.1718333333,33.3616666666,27.6038333333,7.925
731.98,24.4396666666,35.7408333333,17.2858333333,28.1058333333,8.83316666665,11.1073333333,10.5201666667,39.1921666667,33.398,27.5513333333,7.84566666667
732.30,24.56,35.8198333333,17.4211666667,28.2431666666,8.9235,11.2978939394,10.6636666666,39.3648333334,33.4913333333,27.5695,7.87316666666
732.62,25.0548333333,36.0928333333,17.7923333333,28.6475,9.19699999998,11.7291136364,11.0745,39.4051666667,33.882,27.737,8.319
732.94,25.006,36.0858333333,17.7321666666,28.388,9.04733333335,11.7746287879,10.8573333334,39.4883333333,33.7653333334,27.561,8.15033333333
733.25,25.0041666667,36.1413333333,17.7263333333,28.336,8.998,11.7745151515,10.8258333333,39.5606666667,33.4826666666,27.4883333333,8.12583333333
733.57,25.0505,36.2456666667,17.7946666667,28.4975,9.06983333335,11.9093257576,10.8628333333,39.6126666667,33.4598333333,27.6348333333,8.19883333333
733.89,25.015,36.1346666666,17.6005,28.5408333334,9.00916666668,12.0236212121,10.8721666667,39.6308333333,33.2735,27.7265,8.24183333333
734.21,25.119,36.0628333333,17.6961666667,28.4021666667,9.1185,12.0530075757,11.0175,39.627,33.169,27.6666666666,8.28783333333
734.52,25.2285,35.9791666667,17.6908333333,28.358,9.23866666667,12.2372348485,11.1153333333,39.5393333334,32.9816666666,27.7118333334,8.31566666666
734.84,25.4305,36.0498333334,17.6215,28.5501666667,9.39116666668,12.4142272727,11.274,39.6405,33.0868333333,27.8731666667,8.4455
735.16,25.712,36.228,17.8345,28.7763333333,9.41166666669,12.6292575757,11.592,39.9881666667,33.443,27.8601666667,8.66983333333
735.48,25.8228333334,36.3383333334,17.7728333334,28.9076666667,9.45599999998,12.7719015151,11.5938333334,40.2483333334,33.5445,27.9653333333,8.6545
735.79,25.7901666667,36.2201666667,17.7833333334,28.8378333333,9.52116666666,12.6738030303,11.5893333333,40.0481666666,33.4705,27.948,8.84449999999
736.11,25.7378333333,36.314,18.066,28.867,9.57449999999,12.5931590909,11.8076666667,40.3393333333,33.4291666667,28.1915,8.91799999998
736.43,25.8741666667,36.2293333333,18.2663333333,29.2506666667,9.875,12.7252878788,12.0746666666,40.3795,33.7126666667,28.4341666667,9.28933333335
736.74,26.0985,36.4823333333,18.5356666667,29.407,10.2916666667,12.9236742424,12.359,40.5776666667,34.1448333333,28.6341666667,9.51899999998
737.06,26.016,36.3736666666,18.3591666667,29.1241666666,10.3578333333,12.7610151515,12.3365,40.646,34.0655,28.557,9.52850000002
737.38,25.9276666666,36.3471666667,18.4585,29.0781666666,10.4295,12.6133636363,12.2065,40.6466666667,34.0976666666,28.5811666666,9.57733333335
737.69,25.8165,36.2776666666,18.3728333334,29.1265,10.3978333333,12.6616893939,12.1331666667,40.626,34.04,28.7803333334,9.491
738.01,25.4018333333,36.1013333333,18.053,28.8066666666,10.0628333333,12.1614166667,11.8263333334,40.5741666667,34.0293333333,28.4145,9.18583333331
738.33,25.3586666667,36.0948333333,18.3518333333,28.8421666667,9.9745,12.0575757576,11.9595,40.6446666666,34.0605,28.4445,9.18333333335
738.64,25.0466666667,35.9925,18.2513333334,28.7901666667,9.91583333334,11.8731212121,11.7848333334,40.6388333334,33.9368333333,28.4418333334,9.0865
738.96,24.9853333333,35.8966666667,18.4491666667,28.7911666666,9.94883333335,11.8724469697,11.9133333333,40.6745,33.9963333333,28.4225,9.20266666666
739.28,25.189,36.275,18.5051666666,29.0698333333,10.1421666667,12.1435075758,12.1,40.9211666667,34.2426666667,28.6723333333,9.27766666669
739.59,25.2038333333,36.5178333333,18.3921666666,29.2735,10.1416666667,12.255030303,11.9528333333,40.98,34.4651666666,28.7553333334,9.33683333331
739.91,25.1703333334,36.7195,18.342,29.2973333334,10.123,12.2501060606,12.0671666666,40.8976666666,34.4296666667,28.5713333334,9.35616666665
740.23,25.082,36.5356666667,18.1193333333,29.1591666667,9.92416666669,12.1952878788,11.9706666667,40.5516666667,34.1518333333,28.4275,9.46416666668
740.54,25.1088333333,36.4978333334,18.122,29.1848333333,9.82516666665,12.1394393939,11.819,40.3513333333,34.0946666666,28.2008333333,9.33816666666
740.86,25.1465,36.4638333333,18.1375,29.2923333333,9.84083333335,12.2419545455,11.8825,40.2691666666,34.1343333333,28.0411666667,9.32250000002
741.18,25.171,36.552,18.213,29.3256666667,10.1135,12.2783787879,12.0123333333,40.1283333333,34.0485,27.9058333333,9.57200000002
741.49,25.4241666666,36.7595,18.4918333334,29.6455,10.3533333333,12.6255454546,12.2426666667,40.2925,34.3206666666,28.2315,9.76633333331
741.81,25.574,37.2483333333,18.5021666666,29.787,10.6075,12.8726742424,12.4001666666,40.3725,34.503,28.3788333334,9.90366666665
742.12,26.2648333333,37.8168333334,18.8508333333,30.1886666667,11.2063333333,13.5468560606,12.9293333333,40.742,34.9248333333,28.7675,10.2953333333
742.44,26.1665,37.7436666667,18.588,30.1536666667,10.9533333333,13.4588939394,12.5905,40.3886666666,34.653,28.5333333333,10.0458333333
742.76,26.1335,37.4903333334,18.4723333334,30.2901666666,10.7378333334,13.1236515151,12.2453333334,40.1901666667,34.509,28.1021666666,9.88299999998
743.07,26.0736666666,37.0143333334,18.3198333334,30.0385,10.6451666666,12.9322424242,12.0825,40.059,34.1968333333,27.8458333334,9.67966666668
743.39,26.2391666667,36.9581666667,18.3781666666,30.0543333334,10.7133333333,12.950780303,12.039,40.2086666667,34.3648333333,27.893,9.64166666669
743.70,26.4571666667,37.0963333333,18.4983333333,30.4366666667,10.9198333333,12.9939696969,12.1255,40.4376666667,34.6853333334,28.1776666667,9.73199999998
744.02,26.3418333334,36.7645,18.3438333333,30.285,10.5636666667,12.7229393939,11.8995,40.1895,34.3101666667,27.8483333333,9.56916666665
744.34,26.2646666667,36.7158333333,18.122,30.1838333334,10.3255,12.6157727273,11.656,40.1693333333,34.3653333334,27.6725,9.29350000002
744.65,26.068,36.3806666667,17.777,29.8816666667,9.89016666666,12.5408106061,11.3385,39.8505,34.329,27.3655,8.97900000001
744.97,25.977,36.3621666666,17.6135,29.9163333333,9.99016666665,12.553969697,11.3741666666,39.9248333333,34.3286666667,27.4096666667,9.08583333332
745.28,25.6145,35.809,17.4146666666,29.6351666667,9.59249999998,12.2306818182,10.8575,39.8358333333,34.2153333333,27.0255,8.82583333333
745.60,25.2383333333,35.3296666666,17.1123333334,29.4081666667,9.28566666667,11.9175454546,10.647,39.542,33.8766666666,26.685,8.4615
745.91,25.5058333333,35.473,17.453,29.5781666666,9.77216666665,12.140060606,11.1068333333,39.8195,34.1136666667,26.957,8.74166666668
746.23,25.353,35.2691666667,17.2998333334,29.2063333333,9.81266666669,12.33025,11.2368333333,39.6211666666,34.143,27.3253333333,8.66816666666
746.55,25.3315,35.4676666667,17.2748333333,29.083,9.63166666666,12.3062348485,11.2491666666,39.6875,34.1906666666,27.2891666666,8.6465
746.86,25.1156666667,35.6631666666,17.354,29.1485,9.47683333333,12.2625909091,11.32,39.7748333334,34.1483333333,27.4696666666,8.53416666668
747.18,24.9396666666,35.7616666667,17.5101666667,28.989,9.24933333332,12.3625909091,11.087,39.7808333334,34.0083333333,27.3801666667,8.52000000001
747.49,25.0748333333,36.162,17.5875,29.1471666666,9.616,12.8110681818,11.4218333333,40.1268333334,34.3978333333,27.76,8.81449999998
747.81,25.6168333333,36.722,18.2075,29.5196666667,10.314,13.4015454545,12.0735,40.666,34.8035,28.2973333333,9.54066666667
748.12,25.8085,37.4468333333,18.5138333333,29.7568333333,10.4815,13.5448106061,12.3053333333,41.2003333334,34.9858333334,28.6826666667,9.73783333332
748.44,26.125,37.7338333333,18.905,29.9845,10.6978333333,13.8080984848,12.5365,41.5403333333,35.2543333333,28.9331666667,9.95183333333
748.75,26.2681666667,37.9728333333,19.0801666667,30.0091666667,10.8643333333,14.0731439394,12.8081666667,41.6315,35.424,29.2048333333,10.0715
749.07,26.4423333333,38.1368333333,19.5278333333,30.0071666667,11.0141666667,14.4964696969,13.1426666667,41.7133333334,35.7118333333,29.4893333334,10.537
749.38,26.4873333333,38.1656666667,19.5255,30.214,10.8505,14.7302348485,13.1016666667,41.8288333333,35.9313333333,29.4445,10.6018333334
749.70,26.7735,38.4218333333,19.7371666667,30.3268333333,10.6826666667,14.766719697,13.0495,42.097,36.0551666667,29.3675,10.7291666667
750.01,26.9298333334,38.433,19.8508333333,30.3933333334,10.7346666667,14.8839545454,13.0748333333,42.0711666667,36.1973333334,29.2758333334,10.7813333333
750.33,27.0885,38.3163333334,19.4181666667,30.1786666666,10.5736666666,14.8287575758,12.9103333333,41.8156666667,36.2833333334,29.1623333333,10.673
750.64,27.0466666667,38.1615,19.16,30.1575,10.4211666667,14.8372121212,13.0615,41.8136666667,36.3445,29.0756666667,10.5505
750.96,26.9731666667,38.138,18.9973333333,30.0905,9.93083333334,14.6580378788,12.7206666667,41.6785,36.284,28.9103333333,10.2231666667
751.27,26.8235,37.8963333334,18.487,29.8191666666,9.102,14.0395454545,12.1038333333,41.3985,35.8831666667,28.5113333334,9.61416666666
751.59,26.6666666667,37.482,18.2126666667,29.662,8.94916666669,13.7889848485,11.691,41.1293333333,35.7123333333,28.1521666667,9.378
751.90,26.7028333333,37.3045,18.0143333333,29.4283333334,8.92300000002,13.8314924242,11.6185,40.9446666667,35.5356666667,27.9301666666,9.28983333332
752.22,27.1443333333,37.6033333333,18.358,29.8368333334,9.22983333331,14.2772727273,12.1628333334,41.0578333334,35.8581666666,28.1636666667,9.79350000002
752.53,26.7246666667,37.319,17.6978333334,29.5345,8.72499999999,13.5971590909,11.4508333334,40.6295,35.3533333333,27.6168333333,9.3525
752.85,26.5516666667,37.1525,17.4983333333,29.4048333334,8.77966666665,13.3505757576,11.275,40.4371666667,35.2458333333,27.5713333333,9.29566666665
753.16,26.1123333334,37.0048333333,17.3961666667,29.4856666667,8.85016666667,13.1662575757,11.1718333333,40.1713333334,34.9498333333,27.4556666666,9.3605
753.47,26.0871666667,37.245,17.7966666666,29.7195,9.2625,13.4617651516,11.4188333333,40.4155,34.8091666667,27.8726666667,9.67566666665
753.79,26.3995,37.5166666667,18.4396666667,30.0728333334,9.76333333335,13.8403484849,11.7546666666,40.9228333333,34.8936666667,28.2513333333,10.1031666667
754.10,26.606,37.7168333333,18.7008333333,30.2488333333,10.0486666667,13.9705757575,11.7608333333,41.0201666666,35.0698333334,28.2573333333,10.2245
754.42,26.6931666667,37.657,19.0676666666,30.5996666667,10.6255,14.3556666667,12.1733333333,41.3943333333,35.2626666666,28.4831666666,10.5708333333
754.73,26.3248333333,37.3106666667,18.9645,30.6051666667,10.7676666667,14.3882954546,12.2105,41.1605,34.8978333333,28.3376666667,10.4766666667
755.05,26.5938333333,37.1165,19.3368333334,30.9488333333,11.0463333333,14.7026212121,12.7311666667,41.2346666666,35.0608333334,28.6618333333,10.7786666667
755.36,26.6421666666,37.2621666667,19.5273333334,31.0925,11.1111666666,14.6755378788,12.7808333333,41.1601666666,35.089,28.7781666666,10.8411666667
755.67,26.299,36.7826666667,19.0916666666,30.8158333333,11.0083333334,14.1632651515,12.2731666667,40.991,34.549,28.625,10.5208333333
755.99,26.4166666667,37.1116666667,19.4756666666,31.2825,11.4095,14.5619469697,12.615,41.3436666667,34.8808333333,29.0206666667,10.7443333333
756.30,26.4831666666,37.336,19.6078333333,31.1916666667,11.4836666667,14.6237954545,12.6578333334,41.214,34.7631666667,29.0121666667,10.7343333333
756.62,26.3868333334,37.1125,19.5025,30.791,11.282,14.5549924242,12.625,41.0545,34.7013333333,28.7545,10.3948333334
756.93,26.2093333333,36.7348333333,18.9658333333,30.4108333333,10.8088333333,14.1784166667,12.1568333334,40.7721666667,34.6623333333,28.4895,10.0403333333
757.24,25.7285,36.3223333333,18.5253333333,30.0363333334,10.6316666667,13.730030303,11.844,40.191,34.5705,28.2401666666,9.67099999998
757.56,25.4938333334,36.1646666666,18.2583333333,29.9861666666,10.4695,13.2423484848,11.8158333333,40.0278333333,34.3775,28.2621666667,9.65783333335
757.87,25.4898333333,36.0763333333,17.9623333333,29.6423333333,10.0873333333,12.6878106061,11.6863333333,39.761,34.2496666667,28.2263333333,9.56283333331
758.18,25.5538333333,36.264,17.9388333334,29.7,10.0835,12.6677878788,11.742,40.043,34.4855,28.453,9.57083333332
758.50,25.2151666666,36.3895,17.5586666667,29.48,9.81400000001,12.1491439394,11.3895,40.0341666666,34.3646666667,28.1575,9.36483333335
758.81,24.8986666667,36.2398333333,17.2301666667,29.1476666667,9.473,11.6627121212,10.809,39.8558333333,34.1246666667,27.8053333333,9.06783333334
759.13,24.9203333333,36.3981666666,17.1815,29.2698333333,9.27116666665,11.5585530303,10.5875,39.8575,34.1346666667,27.5848333334,8.85816666666
759.44,24.9238333333,35.9081666667,16.895,28.881,8.82816666667,11.1859242424,10.3626666667,39.5738333333,33.6695,27.3271666667,8.73916666667
759.75,25.2745,36.0406666666,17.159,29.0483333334,8.98666666665,11.2243030303,10.6148333333,39.9658333333,33.8886666667,27.5653333333,8.84783333335
760.07,25.6275,36.1746666666,17.5221666667,29.4243333333,9.52283333334,11.4337121212,11.134,40.3835,34.1576666667,27.9881666667,9.24816666666
760.38,26.0158333334,36.507,18.1768333333,29.8586666667,9.98766666668,11.8139848485,11.6821666666,40.6996666667,34.5118333333,28.232,9.74850000001
760.69,26.1016666667,36.5125,18.2621666666,29.9253333334,9.82666666666,11.9429166666,11.8195,40.7816666667,34.1883333333,27.9323333333,9.88083333331
761.01,26.1745,36.7661666667,18.4711666666,30.0176666667,9.9765,12.3341969697,12.1673333333,41.0135,34.3055,28.0668333333,10.0116666667
761.32,25.9185,36.7356666667,18.2715,29.9311666667,9.93566666668,12.278590909,12.1623333333,40.7991666667,34.0395,27.936,9.81116666666
761.63,25.8608333334,36.4993333334,18.1926666666,29.7708333333,9.80783333335,12.0549621212,12.018,40.3716666667,33.871,27.7345,9.7045
761.94,26.3526666667,36.8731666667,18.5693333334,29.9811666667,10.1031666667,12.4199318182,12.4856666667,40.4441666667,34.0215,28.115,10.0876666667
762.26,26.3326666667,36.794,18.6903333334,30.1013333333,10.1135,12.6394924243,12.8628333334,40.4335,34.1736666667,28.252,10.2575
762.57,26.0046666667,36.6628333334,18.4061666667,29.8496666667,9.81966666665,12.4354545454,12.7396666667,40.4643333333,34.0076666666,28.1438333333,9.97866666665
762.88,26.0406666666,36.968,18.4396666666,29.9793333333,10.0196666667,12.4480454545,12.8918333333,40.6071666667,34.2595,28.1178333333,9.84650000002
763.20,25.6895,36.868,18.2018333333,29.6701666667,9.68933333332,12.3041060606,12.6725,40.3061666667,34.0778333334,27.8955,9.65700000001
763.51,25.4838333333,36.8951666666,17.8356666667,29.4475,9.36516666667,12.2902424242,12.3743333333,40.1233333333,33.9453333333,27.6073333333,9.46116666665
763.82,25.1941666667,36.747,17.3705,29.184,9.13533333331,12.1148106061,12.2295,40.0101666666,33.7171666667,27.3421666666,9.16283333335
764.14,25.0833333333,36.6795,17.2553333334,29.0323333334,8.98216666668,11.9385,11.9253333334,40.0261666666,33.7643333334,27.2941666666,8.91733333335
764.45,24.6545,36.2958333333,16.9031666667,28.4636666667,8.65983333333,11.5525227273,11.291,39.6463333334,33.343,26.8693333333,8.53216666667
764.76,24.9658333333,36.5458333333,17.3188333333,28.5678333333,9.00483333334,11.8841969697,11.439,39.9288333333,33.6786666667,27.1075,8.70816666668
765.07,25.2241666667,36.8491666666,17.825,28.765,9.52950000002,12.3878181819,11.912,40.3746666667,34.0233333333,27.3648333333,9.18183333331
765.39,24.921,36.336,17.4778333333,28.503,9.23933333335,12.3329166667,11.6148333333,40.139,33.8445,27.0648333334,8.80216666669
765.70,24.9696666666,36.3706666666,17.3816666666,28.489,9.37266666666,12.544,11.656,40.0841666666,33.8875,27.059,8.84616666665
766.01,25.3733333333,36.5231666666,17.9403333333,28.8236666667,9.91100000002,13.0523257576,12.0875,40.1065,34.2188333333,27.168,9.33183333334
766.32,25.3758333334,36.4138333333,18.1946666667,28.7493333334,10.0415,13.4002348485,12.0096666667,40.1846666667,34.2623333333,27.2276666667,9.62599999998
766.64,25.6241666666,36.586,18.421,29.2801666666,10.4495,13.9146818182,12.1143333333,40.6071666667,34.5691666667,27.4811666667,9.96283333335
766.95,26.0508333333,37.0415,19.016,29.8526666667,10.8768333333,14.3315606061,12.3428333334,41.3253333334,34.9798333333,27.9583333333,10.1338333334
767.26,26.1528333333,37.3076666667,19.1595,29.8296666667,10.8918333333,14.4540984849,12.1588333333,41.5455,35.002,27.9255,10.1371666667
