wavelength,Back_ComLorf,Belly_ComLorf,Breast_ComLorf,Crissum_ComLorf,Crown_ComLorf,DorTail_ComLorf,Rump_ComLorf,Throat_ComLorf,WingTip_ComLorf
742.12,5.61275,6.00841666667,4.838375,6.77108333333,5.95625,9.52866666667,6.43433333333,6.10416666667,9.84333333334
742.44,5.54075,5.845875,4.806,6.67291666667,5.70441666667,9.45158333333,6.383,6.03525,9.65804166668
742.76,5.44566666666,5.69975,4.74875,6.5995,5.38725,9.04408333333,6.30416666667,5.84408333332,9.61916666667
743.07,4.82275,5.148875,4.35875,6.09291666667,4.99366666667,8.51475000001,5.68825,5.42658333333,9.237125
743.39,5.22158333333,5.54845833333,4.77504166667,6.39941666667,5.21441666667,8.87475000001,5.92475,5.763,9.44625
743.70,5.48241666667,5.62916666667,4.856375,6.53991666667,5.3305,8.99133333334,6.23216666667,5.88216666666,9.48825000001
744.02,5.71591666667,5.911625,5.07633333333,6.69766666667,5.54966666667,9.05391666668,6.48233333334,6.28091666666,9.53791666667
744.34,5.69475,5.92516666666,4.99333333334,6.51983333333,5.40908333333,9.09383333333,6.42675,6.06974999999,9.45629166667
744.65,5.44708333333,5.77075,4.78354166667,6.284,5.01791666667,8.691,6.09075,5.6795,8.94666666668
744.97,5.91783333333,6.22029166667,5.2845,6.87541666667,5.55808333334,9.13966666667,6.41475,5.96841666668,9.45841666667
745.28,6.06766666667,6.20658333334,5.349875,6.94075,5.53025,9.12333333334,6.69183333333,6.11108333333,9.63379166668
745.60,5.85641666666,6.07354166667,5.10379166667,6.75875,5.28991666667,8.89241666667,6.419,5.91824999999,9.53370833334
745.91,5.62741666667,5.954625,5.09533333333,6.73166666667,5.41175,8.79033333334,6.13941666667,5.89083333334,9.46704166667
746.23,5.82825,6.133625,5.31016666667,6.8935,5.77008333334,9.24233333334,6.21716666666,6.21375,9.71512499999
746.55,6.86466666667,7.08241666666,6.393,7.91583333333,6.68816666667,10.38875,7.30375,7.0735,10.4984166667
746.86,6.63141666667,7.14241666666,6.34904166667,7.87633333333,6.67458333333,10.4814166667,7.22525,7.1855,10.5604583333
747.18,6.56975,7.110375,6.5535,7.86633333333,6.6415,10.6500833333,7.09775,7.34916666667,10.5657916667
747.49,6.35441666667,6.897625,6.43341666666,7.7325,6.44783333333,10.5786666667,6.8365,7.01291666666,10.41825
747.81,6.04233333333,6.56320833333,6.11033333333,7.44916666667,6.0745,10.1196666667,6.51483333333,6.81200000001,10.1231666667
748.12,5.9295,6.55266666667,6.08495833333,7.31166666666,6.08308333333,10.2585833333,6.49366666666,6.90083333334,10.4156666667
748.44,5.81,6.43475,5.998,7.16925,5.94483333333,10.0866666667,6.40625,6.82841666668,10.2002916667
748.75,5.87791666666,6.68616666667,5.95045833333,7.36316666667,6.0305,10.1954166667,6.35758333333,6.91908333333,10.3321666667
749.07,5.86225,6.66641666667,5.85154166666,7.48116666667,5.88375,10.19825,6.208,6.87499999999,10.3054583333
749.38,6.45141666666,7.125375,6.30308333333,7.79575,6.32083333333,10.6536666667,6.88675,7.30058333333,10.7030833333
749.70,6.48233333333,7.05220833333,6.21791666666,7.85075,6.14291666667,10.5238333333,6.8075,7.03966666668,10.4507083333
750.01,6.15316666667,6.88125,5.758625,7.6915,5.69783333333,10.2481666667,6.42566666667,6.80225,9.9075
750.33,6.10858333333,6.63116666667,5.587625,7.5385,5.5095,9.66883333333,6.366,6.40591666668,9.75058333334
750.64,6.09625,6.98670833333,5.58754166667,7.77966666666,5.64716666667,9.76341666668,6.61016666667,6.44366666667,9.96045833334
750.96,5.95758333333,6.91495833333,5.42908333333,7.5995,5.44525,9.53216666667,6.46241666667,6.31349999999,9.69758333334
751.27,6.00966666667,7.089625,5.44508333333,7.51766666666,5.507,9.58616666668,6.41025,6.21358333333,9.57895833332
751.59,6.17541666667,7.23245833333,5.53125,7.51458333333,5.71316666666,9.62525000001,6.685,6.34275,9.67983333333
751.90,6.04225,7.15120833333,5.54816666667,7.23175,5.48608333333,9.52283333332,6.60216666667,6.19241666668,9.44970833332
752.22,6.16466666666,7.21795833333,5.80241666666,7.38349999999,5.60766666667,9.60333333333,6.83783333333,6.16808333334,9.41958333334
752.53,6.29158333333,7.52975,5.964,7.48608333333,5.84291666666,9.77058333332,7.17841666667,6.50158333334,9.64933333333
752.85,5.68825,7.10420833333,5.22995833333,7.04383333333,5.29375,9.14441666667,6.51391666667,5.85999999999,9.100625
753.16,5.59191666666,7.122875,5.24441666667,6.735,5.35533333333,8.99591666666,6.46208333333,5.87583333334,9.15620833333
753.47,5.62958333333,7.279375,5.474875,6.687,5.67658333333,8.98741666667,6.55983333333,5.98550000001,9.70158333333
753.79,6.06358333333,7.74775,5.95708333333,7.06158333333,6.19325,9.59066666666,6.96783333333,6.66158333332,10.2374166667
754.10,6.27641666666,7.898,6.19108333333,7.17975,6.60291666667,9.68283333334,7.078,6.68991666667,10.1890833333
754.42,6.43916666667,8.31895833333,6.5695,7.40266666667,7.03666666667,9.96308333333,7.35916666667,7.08025000001,10.6258333333
754.73,6.71383333333,8.61058333333,6.9455,7.76083333334,7.42758333333,10.1630833333,7.76441666667,7.60875000001,11.1340416667
755.05,6.32508333333,8.532625,6.64508333333,7.76616666667,7.10425,9.93549999999,7.3675,7.40058333332,10.9341666667
755.36,6.74841666667,8.93570833333,7.03516666667,8.50858333333,7.709,10.4840833333,7.81825,7.85508333333,11.5415416667
755.67,6.76483333333,8.96808333335,7.03408333334,8.32975,7.72441666667,10.4000833333,7.9015,8.01233333334,11.4482083333
755.99,6.81683333333,9.03416666668,7.199875,8.44825,7.81541666667,10.4195,7.94866666666,8.07066666666,11.3977083333
756.30,6.82708333333,9.07000000001,7.288875,8.58191666667,7.862,10.4185,7.93641666667,8.27766666667,11.474
756.62,6.301,8.66024999999,6.678125,8.23316666667,7.27833333333,9.84925,7.4455,7.82425,10.8709583333
756.93,6.18341666667,8.17795833333,6.17229166667,7.82766666667,6.87275,9.52049999999,7.25458333333,7.51316666666,10.4289583333
757.24,5.91216666667,7.958625,5.86316666667,7.4975,6.51841666667,9.24083333333,6.99275,7.12825,10.0280416667
757.56,5.764,7.80029166667,5.54183333333,7.31983333333,6.10683333333,9.10949999998,6.94325,7.07508333334,10.1319166667
757.87,5.76833333333,7.67591666666,5.40158333334,7.55808333334,5.98875,9.03266666668,6.94625,6.93116666667,10.0508333333
758.18,5.50691666667,7.53670833333,5.011125,7.39491666667,5.6985,8.75850000001,6.65975,6.48349999999,9.86324999999
758.50,6.24908333334,7.85679166667,5.39866666667,7.669,6.12375,9.13833333333,7.20575,6.84874999999,9.98470833333
758.81,5.48158333333,7.244375,4.58008333333,6.88641666667,5.21741666667,8.26433333333,6.56483333333,6.19349999999,9.22541666666
759.13,5.264,7.04816666667,4.348875,6.72191666666,4.98775,8.22591666667,6.27308333334,5.94308333333,8.84554166668
759.44,5.33266666667,6.84845833333,4.20316666667,6.53133333333,4.89858333333,8.24483333333,6.02066666667,5.80916666667,8.72341666667
759.75,5.471,7.04041666667,4.41804166666,6.59925,4.79583333333,8.42150000001,6.26541666667,5.83941666667,8.77062499999
760.07,6.12841666667,7.54308333333,5.22479166667,7.21158333333,5.29191666667,9.28933333333,6.83783333334,6.49091666666,9.39924999999
760.38,6.365,7.897625,5.54020833334,7.53141666667,5.52091666667,9.5305,7.13625,6.63758333334,9.46912500001
760.69,6.68166666667,8.159625,5.83316666666,7.89125,5.81266666667,9.8715,7.43775,6.93124999999,9.95841666667
761.01,6.85133333333,8.34804166666,5.99583333333,7.9455,5.81675,9.85591666666,7.49825,7.03266666666,10.0740416667
761.32,6.973,8.45258333333,6.03825,7.87025,5.82983333334,9.93950000002,7.73508333333,7.03699999999,10.2297916667
761.63,6.86958333333,8.28870833334,6.02283333333,7.75058333333,5.848,9.74891666668,7.64775,7.06141666667,10.194625
761.94,6.45458333334,7.891125,5.78279166667,7.38225,5.427,9.4075,7.37575,6.78708333333,10.0540833333
762.26,7.31641666667,8.63037500001,6.521875,8.19033333333,6.18483333333,10.2146666667,8.168,7.63733333332,10.728125
762.57,7.59933333333,8.89533333334,6.62620833333,8.36700000001,6.27125,10.2460833333,8.39733333334,7.78500000001,11.1732916667
762.88,7.77016666667,9.09595833333,6.96645833333,8.61191666666,6.60566666667,10.4951666667,8.68825,7.9785,11.6096666667
763.20,7.91825,9.15808333334,6.94204166667,8.72541666667,6.81033333333,10.5290833334,8.75708333334,8.10733333333,11.9659583333
763.51,7.62566666667,8.98016666666,6.51041666666,8.34183333334,6.60383333334,10.19875,8.47491666666,7.80408333332,11.929625
763.82,7.63133333334,8.83174999999,6.445125,8.33891666667,6.393,10.07675,8.29133333333,7.75466666666,11.79525
764.14,7.46458333333,8.53245833333,6.36329166666,8.27183333333,6.383,10.0116666667,8.2185,7.67475,11.4872916667
764.45,7.56341666667,8.67279166667,6.553625,8.49300000001,6.5965,10.1870833333,8.31625,7.93399999999,11.648625
764.76,7.86783333333,8.91512500001,6.71470833333,8.69408333333,6.84708333334,10.50325,8.49608333333,8.23458333333,11.9765
765.07,8.09591666666,8.95066666667,6.79516666667,8.76283333333,6.86116666666,10.77275,8.58866666667,8.31541666668,12.0492916667
765.39,8.14191666667,9.16008333333,6.86666666667,8.92324999999,7.10341666666,10.7335,8.68491666667,8.45883333334,12.1847083333
765.70,7.41658333333,8.67108333334,6.29633333333,8.24058333333,6.74816666667,10.1966666667,8.21433333334,7.87666666667,11.7536666667
766.01,7.00891666667,8.35087500001,5.99525,8.06283333333,6.64008333333,10.0268333333,7.80983333333,7.66558333333,11.375875
766.32,6.589,8.12229166667,5.587875,7.81408333333,6.1595,9.46891666667,7.46675,7.32849999999,10.9106666667
766.64,6.4065,7.88404166667,5.46691666666,7.5965,5.94558333333,9.56274999998,7.29325,7.15149999999,10.476625
766.95,6.17033333333,7.47720833333,5.25429166667,7.30341666667,5.66158333333,9.25141666667,7.22508333333,6.79891666667,9.915125
767.26,5.16316666667,6.81491666667,4.64116666666,6.49141666667,5.17175,8.62650000001,6.64683333333,6.15958333333,9.17891666667
767.57,5.15358333333,7.05729166666,4.63408333333,6.54916666667,4.8915,8.31966666667,6.69375,5.92591666668,8.98374999999
767.88,4.60925,6.15291666666,3.974625,5.89741666667,4.19716666667,7.71033333333,6.1645,5.16208333332,8.19520833333
768.20,4.436,5.86058333334,4.08404166667,5.81425,4.2175,7.47916666667,5.8145,5.01858333334,7.72420833333
768.51,4.24466666667,5.806125,4.43575,5.83883333333,4.22958333334,7.26733333333,5.70808333333,4.69733333333,7.84308333333
768.82,4.53425,5.82866666667,4.63908333333,6.06616666666,4.47291666667,7.82275,5.70366666667,4.667,8.19025000001
769.13,5.68766666667,6.54370833333,5.48170833333,6.98191666667,5.10858333333,8.56308333333,6.37133333333,5.41633333333,9.30375
769.44,5.885,6.54604166667,5.77341666667,6.99491666667,5.28466666667,8.81133333333,6.82475,5.38033333332,9.60804166666
769.76,5.29666666667,5.87929166667,5.039375,6.24858333333,4.87533333333,8.2405,6.26508333333,4.66174999999,9.000875
770.07,5.34333333333,6.101875,5.227125,6.43416666667,5.19366666667,8.21149999999,6.57266666667,4.66233333332,9.42979166667
770.38,5.59116666667,6.4015,5.28254166667,6.58933333333,5.57983333333,8.41758333333,6.53333333333,4.82833333333,9.900875
770.69,6.75433333333,7.84024999999,6.58629166667,7.98558333334,7.06225,9.81525,7.78033333333,6.14466666666,11.7019583333
771.00,6.79916666667,8.07191666666,6.65079166667,7.56616666667,7.4035,9.97216666667,7.57783333333,6.38658333333,12.1977083333
771.32,7.28583333333,8.67295833334,7.10145833333,7.82425,7.92366666667,10.3699166667,7.78908333334,6.75908333333,12.8920833333
771.63,6.98675,8.46041666666,6.50529166667,7.28791666667,7.26416666666,9.88658333332,7.60683333333,6.39608333333,12.4970416667
771.94,7.7915,9.07833333334,6.75204166667,8.06833333333,7.96808333333,10.6300833333,8.28616666667,7.43816666667,12.953375
772.25,8.64791666667,9.84383333332,7.47870833333,8.85558333333,8.58866666666,11.3130833333,9.24733333333,8.43433333334,13.696125
772.56,8.07216666666,9.016625,6.61429166667,8.0115,7.68325,10.59275,8.5095,7.41599999999,13.0496666667
772.87,6.928,8.15916666668,5.35741666667,6.86583333333,6.44266666667,9.66416666667,7.18291666667,6.25616666667,12.0864583333
773.18,7.51441666667,8.50525,5.99208333333,7.42050000001,6.8205,10.1524166667,7.58941666667,6.72666666667,12.87525
773.50,7.07683333333,7.93258333333,5.58670833334,6.75008333334,6.10266666667,9.49991666666,6.77558333333,6.29483333333,12.3655
773.81,7.376,8.13104166667,6.07491666666,7.26674999999,5.85341666666,9.68258333333,7.09316666667,6.52783333334,12.5737083333
774.12,7.67841666667,7.81979166667,5.65316666667,7.02366666667,5.24525,9.28349999999,6.77316666667,6.50366666666,12.4069166667
774.43,7.52966666667,7.23383333333,5.079625,7.24016666666,4.829,9.10491666668,6.60375,6.1085,11.6515
774.74,7.92,7.32229166667,5.17433333333,7.57124999999,4.81916666666,9.10208333333,7.10591666667,6.26616666666,11.447
775.05,7.79275,7.11375,4.95779166667,7.47633333333,4.68091666667,8.79491666666,6.8565,5.99291666667,11.50425
775.36,7.49391666667,7.22079166667,4.97595833333,7.08091666666,4.22316666666,8.85274999999,6.76783333333,5.79541666667,11.2576666667
775.67,6.03433333333,5.78491666667,3.81591666667,5.94658333333,2.76416666666,7.15341666667,5.11741666667,4.22733333334,9.42187500001
775.98,5.66958333333,5.85079166667,4.2405,6.14591666667,2.80466666667,6.83041666667,4.73691666666,4.2405,8.79312499999
776.30,7.62841666667,7.66154166667,6.44795833334,8.25358333333,4.85491666667,8.22691666667,6.39133333333,6.41791666666,10.3851666667
776.61,7.79841666667,8.14266666667,6.67145833333,8.62766666668,5.17666666667,8.72125,6.65475,6.76175,10.1991666667
776.92,7.574,7.906125,6.18379166667,8.56391666666,4.943,8.66558333334,6.55016666667,6.46866666667,9.53370833333
777.23,7.76516666667,8.39416666666,6.767625,9.20591666667,5.81041666667,9.28708333334,7.08883333333,6.97383333332,9.94320833334
777.54,7.49158333333,8.012625,6.58454166667,8.706,5.84308333334,8.97483333333,6.84333333333,6.53283333334,9.17154166667
777.85,7.07766666667,7.937,6.88483333333,8.69800000001,5.54858333333,8.97158333333,6.82516666667,6.44650000001,9.36804166667
778.16,6.73441666667,7.87354166667,7.30066666667,8.77191666667,5.65925,9.25991666668,6.60733333334,6.61433333333,9.539375
778.47,7.18233333333,8.44987499999,8.276875,9.72458333335,6.3135,9.97191666664,7.35875,7.40825,10.0670416667
778.78,6.91575,8.13995833333,7.757,9.41441666668,6.01383333333,9.34991666667,7.00866666667,7.02324999999,9.36416666666
779.09,7.98466666667,9.28704166667,8.80308333333,10.30475,7.33708333334,10.6391666667,8.27641666666,7.94191666668,10.3827083333
779.40,7.98166666667,9.327625,8.84295833333,10.2713333333,7.47208333334,11.19725,8.50558333333,8.00316666666,10.8527916667
779.71,7.38408333333,8.44566666668,8.37308333333,9.44216666666,6.471,10.67375,8.06508333334,7.05075,10.1447916667
780.02,6.87433333333,7.67279166666,7.98133333333,8.82691666666,5.76366666667,10.0174166667,7.71641666666,6.72166666666,9.556375
780.33,7.74675,8.77683333334,9.36691666667,9.92141666668,6.96716666667,10.8869166667,8.66950000001,7.93266666667,10.4901666667
780.64,8.23908333333,8.91054166667,9.63983333333,10.1263333333,7.08466666667,10.78675,9.16816666667,8.22450000001,10.217125
780.95,7.80941666667,8.8575,9.67983333333,10.7860833333,6.82683333334,10.5895,9.04658333332,7.89675000001,10.1200833333
781.26,7.96191666667,9.087375,9.72466666667,10.6644166667,7.11683333333,10.5334166667,9.09808333333,8.11466666667,10.045
781.57,8.06925,8.843125,9.65,10.622,6.97616666666,10.3948333334,9.07433333334,7.90783333334,10.10875
781.88,7.90025,8.51625,9.2405,10.28975,6.81,10.1776666667,8.90825,7.56416666667,10.342125
782.19,8.04175,8.38170833333,9.32087499999,10.67475,7.18883333333,10.5999166667,9.12625000001,7.49541666667,10.596375
782.50,7.95583333333,8.38725,9.18429166667,10.65925,6.84683333332,10.5899166667,9.065,7.67875,10.7133333333
782.81,8.26391666666,8.63070833333,9.318125,10.8046666667,7.05133333334,10.37225,9.46083333335,8.17108333333,10.3142916667
783.12,7.96125,8.63195833334,8.76345833333,10.5193333333,6.89925,9.60466666667,8.94558333332,7.99999999999,10.2751666667
783.43,8.94516666666,9.46029166666,9.71187500001,11.87275,7.76008333333,10.6025,9.83591666668,8.88324999999,11.1677916667
783.74,8.81441666667,9.10924999999,9.419625,12.0266666666,7.63516666667,10.4904166667,9.72999999998,8.68258333334,11.2316666667
784.05,9.20291666667,9.57608333333,9.74145833335,12.3730833333,7.92575,11.03425,9.98016666668,9.11824999999,11.7422083333
784.36,8.97374999999,9.21970833333,9.28229166667,11.6916666667,7.34933333334,10.8716666667,9.48941666667,8.66133333333,11.09025
784.67,9.27333333333,8.74016666666,8.96141666667,11.7298333333,7.39341666667,11.0346666667,9.71558333333,8.74408333333,11.3744583333
784.98,8.889,8.51058333333,8.542625,11.2239166667,7.02908333333,10.65225,9.60541666667,8.47833333333,10.7407083333
785.29,7.649,7.23779166667,7.40475,9.93816666668,6.08508333333,9.47400000001,8.46358333334,7.46175,9.10725
785.60,7.93525,7.47245833334,7.69158333333,9.78716666666,6.00241666667,9.25933333334,8.4795,8.10591666666,9.32429166666
785.91,7.92666666667,7.31254166667,7.735375,9.29825,5.84516666667,8.74808333334,8.26966666667,8.06233333333,9.24229166667
786.22,8.04991666667,7.26991666667,7.70308333333,9.19966666668,5.97833333333,8.74283333333,8.11275,7.97900000001,9.63295833334
786.53,9.47,8.571375,8.95154166667,10.5145833333,7.7575,10.5760833333,9.78491666668,9.21666666666,10.9716666667
786.84,9.82575,8.85983333333,8.72354166666,10.3788333333,7.82591666667,10.4620833333,9.89383333334,9.14391666667,10.8335
787.14,9.70458333334,8.630625,8.101,9.60558333334,7.25158333333,10.0091666667,9.24733333332,8.55425000001,10.3175833333
787.45,9.35124999999,8.56120833333,7.9955,9.39683333333,7.32291666667,9.89833333333,9.04741666667,8.39399999999,10.3956666667
787.76,9.50908333334,8.95808333333,8.28541666667,9.72341666667,7.94883333333,9.96008333333,9.36875,8.65874999999,11.228
788.07,9.14200000001,9.21062499999,8.351375,9.48875000001,7.84225,9.60424999999,8.71600000001,8.36208333333,10.7235
788.38,9.24741666667,9.75029166667,8.28758333333,9.82416666667,8.19275,10.0351666667,8.76925,8.33341666667,11.3044583333
788.69,10.7778333333,10.7951666667,9.48608333333,10.9166666667,9.08316666667,11.3888333333,9.84024999998,9.0,12.6319583333
789.00,10.2434166667,10.3813333333,9.11145833334,10.85875,8.8285,11.52375,9.72691666665,8.2625,12.23825
789.31,10.4503333333,10.8873333333,9.26766666667,11.5300833333,9.3065,12.0986666667,10.0454166667,8.49666666668,12.7769583333
789.62,10.3170833333,10.5814166667,9.25274999999,11.5986666667,9.08633333333,12.4165833333,10.136,8.33341666667,12.503625
789.92,10.4000833333,10.4406666667,9.30429166666,12.0035833333,9.08358333333,12.3418333333,10.253,8.59816666667,12.5037916666
790.23,9.94225000001,10.3558333333,9.32754166667,11.58925,8.97075,12.0824166666,10.1320833333,8.34833333334,12.81875
790.54,9.18499999999,9.81437500001,8.94341666666,11.0726666667,8.4715,11.5639166666,9.76833333332,7.48175000001,12.0549583333
790.85,7.99474999999,8.57354166668,7.85270833333,10.0975833334,7.341,10.389,8.53816666667,6.01758333334,10.83425
791.16,8.13816666667,8.67499999999,8.15020833333,10.3271666667,7.47075,10.9050833333,8.86224999999,6.73016666667,10.98225
791.47,7.08416666667,7.654125,7.63325,9.56558333332,6.28758333333,10.1525,8.20766666667,5.66725,10.0436666667
791.78,6.52283333333,6.61379166666,7.12920833333,9.13916666667,5.78658333333,9.08708333333,7.35458333333,5.13691666667,9.373
792.08,5.3735,5.928375,6.44370833333,9.05566666667,5.30308333333,8.47424999999,6.827,4.65116666666,8.47866666667
792.39,5.81316666667,6.559625,6.92854166667,9.38708333333,5.92733333333,8.78116666665,7.25341666667,4.97,8.92174999999
792.70,5.68058333333,6.13166666667,6.698875,9.31583333332,5.84125,8.53883333333,7.10066666667,4.69816666667,8.12787499999
793.01,5.919,6.40645833333,6.64341666667,9.15591666668,6.38425,8.53891666666,7.34966666666,4.72108333333,8.40945833333
793.32,4.88216666667,6.10045833333,5.88779166667,7.59075000001,5.00883333333,8.32416666666,6.62133333333,4.067,7.03804166667
793.62,4.81825,5.78029166667,5.6005,7.3085,4.79141666667,8.47708333333,6.31958333333,3.86533333333,6.058875
793.93,5.49225,5.99458333333,5.795375,7.69991666666,5.05808333333,8.55033333333,6.551,4.50583333333,6.53733333333
794.24,6.51916666667,6.91016666667,6.448,8.63574999999,5.94091666667,9.40950000002,7.5685,5.72749999999,7.43954166666
794.55,6.88491666667,7.34275,6.85870833333,8.90050000002,6.00333333333,9.42425000001,7.75733333334,5.64575000001,7.115875
794.86,8.031,7.72441666667,7.30566666667,9.80133333334,6.99483333332,9.94824999999,8.51466666667,6.33849999999,8.16054166667
795.16,7.69433333333,7.75479166667,7.120125,9.17091666667,6.41616666667,10.2505833333,8.3075,6.14850000001,7.93175
795.47,8.17283333333,8.83200000001,7.65291666667,9.38141666667,7.19241666667,10.3870833333,8.92491666667,7.05716666667,8.422
795.78,8.325,8.62958333333,8.12054166666,9.64291666666,7.24908333333,10.2936666667,8.75041666666,7.02366666666,8.66279166666
796.09,8.233,8.54224999999,8.41691666666,9.41141666666,7.13808333333,10.0718333333,8.42516666666,6.78691666667,8.90162499999
796.40,8.48975,9.05391666666,8.74104166667,9.84016666666,6.94983333333,10.2601666667,8.26758333334,6.82641666667,9.02491666666
796.70,7.93258333333,7.728,7.95741666667,9.71925000001,6.3625,9.10975000001,7.49825,5.87841666668,8.62966666667
797.01,7.34025,7.22425,7.39408333333,9.26016666667,6.08241666667,8.33324999999,6.93491666667,5.23833333333,8.96637500001
797.32,7.225,7.32083333333,7.44583333333,9.40000000001,6.40833333333,8.55,7.16666666666,5.34166666666,9.10416666667
797.63,6.71416666667,6.28170833333,7.07454166667,8.82508333333,5.50191666667,7.98574999999,6.27333333333,4.45058333332,8.62575000001
797.93,6.44841666667,5.66754166667,6.52704166667,8.27216666666,5.3665,7.88825,6.37875,4.04016666667,8.48616666667
798.24,6.24566666667,6.05454166667,6.099,7.64925,5.22391666667,7.47166666667,6.19233333333,3.94466666668,8.444375
798.55,7.04583333333,6.15604166666,6.504875,8.04725,5.98183333334,7.59125,6.91158333333,4.19350000001,8.31120833333
798.85,6.77933333333,5.92520833334,6.70666666666,8.19708333334,5.598,7.62449999999,6.87016666667,3.73500000001,8.29704166667
799.16,5.10841666667,4.51870833333,4.82779166667,6.61149999999,4.00508333334,6.13575,5.8885,2.51141666667,6.67804166667
799.47,3.7035,3.411375,3.45016666666,5.35091666667,2.73883333333,5.65291666667,5.14616666667,1.8715,5.37541666667
799.78,3.59008333333,3.06825,3.289125,5.72591666668,2.93825,5.40516666667,5.355,1.9455,5.92141666667
800.08,3.50525,3.67791666667,3.36708333333,5.16391666667,2.97183333333,5.52925,5.28233333333,1.77708333333,5.87008333333
800.39,3.75666666666,4.31345833333,3.9085,5.66025000001,2.87566666667,6.17666666666,5.488,2.48075,5.67525
800.70,3.73425,4.11583333333,4.05979166667,5.42333333333,2.40133333333,5.93208333334,5.46391666666,2.58441666667,5.672625
801.00,3.83916666667,4.94466666667,3.85445833333,5.16991666667,2.6515,5.87641666667,5.70225,3.16333333334,6.035
801.31,3.31716666666,4.93508333333,3.5245,4.92516666667,2.08333333333,5.28916666667,5.20841666667,2.95316666667,6.15383333333
801.62,3.73841666667,5.36095833333,4.201875,6.07625,2.36808333333,6.66058333333,5.82425,3.99024999999,6.14170833333
801.92,3.20425,5.30025,3.82395833334,6.03583333333,1.91458333333,6.33816666667,5.16916666667,3.67791666667,6.17700000001
802.23,1.88641666667,3.44108333333,1.394,3.72116666667,-0.186333333333,4.38458333333,3.1405,2.04183333333,3.8505
802.54,2.3795,3.95045833333,1.69970833333,3.63608333334,-0.133916666665,4.31608333333,2.97691666667,2.27641666667,3.66716666666
802.84,3.02025,4.358625,2.11108333334,3.91925,0.454500000001,4.67658333333,3.39375,2.74758333333,4.27275
803.15,1.04683333333,2.99683333333,0.42075,2.1655,-1.13916666667,2.93508333334,2.15516666667,1.43691666667,2.10379166667
803.46,1.03766666667,3.29120833333,0.618541666667,2.64158333333,-1.12158333333,2.98733333333,2.49466666667,1.7715,2.06504166667
803.76,0.563333333335,2.25875,-0.180458333335,1.775,-1.69008333333,1.93458333333,1.98766666667,0.712166666666,1.61020833333
804.07,1.80566666667,3.3625,0.700458333335,2.78108333333,-0.207666666669,3.6945,3.33133333333,1.24525,2.80191666667
804.38,2.0005,2.70525,0.196791666667,2.40475,-0.06225,4.03183333334,3.29591666667,0.901833333334,2.33720833333
804.68,4.48566666666,4.54125,2.187,3.96916666667,2.22758333333,6.11583333333,5.35658333333,2.61225,3.81720833333
804.99,4.95741666667,4.79529166667,2.57491666667,3.75125,2.49383333333,6.2855,5.66708333333,2.27091666667,4.628125
805.30,5.03483333333,4.572625,2.51225,3.6065,2.40433333333,6.66866666666,5.89816666667,2.30166666667,4.711125
805.60,6.3905,5.71570833333,4.32520833333,5.28608333333,3.81391666667,8.139,7.31075,3.681,6.10420833334
805.91,7.16758333333,6.56441666667,5.17375,6.34958333333,5.20458333334,8.85483333333,8.40491666667,5.092,7.60241666666
806.21,7.41425,6.40754166666,5.23029166667,6.81533333333,5.37991666667,8.75675,8.66391666668,5.22508333333,8.30754166667
806.52,8.62175,6.932375,6.03629166667,7.41675,5.97433333333,10.0123333333,9.39433333332,5.68599999999,9.28595833333
806.83,7.4685,5.05283333333,4.599125,6.04433333333,4.49375,8.65,7.65841666667,4.40916666666,8.52854166667
807.13,8.33325,5.93416666667,5.48816666667,7.05941666667,5.12758333334,9.62858333334,8.38633333334,5.38216666666,10.2176666667
807.44,6.61808333333,4.365875,4.18875,6.12,3.64091666667,8.22266666666,6.8615,4.09483333333,9.26837499999
807.74,6.67108333333,4.94079166667,5.24245833333,6.98991666667,4.01858333333,8.94816666666,7.47941666667,4.57641666667,10.2515833333
808.05,3.753,2.19416666667,2.63183333333,5.33575,0.863333333333,6.439,4.55633333333,2.48200000001,8.35741666668
808.35,1.57566666666,-0.153791666667,0.843249999999,3.93883333333,-0.603000000001,4.59141666667,2.43725,1.04633333334,6.99154166667
808.66,1.12291666667,-0.230875000001,0.736125000001,3.73,-1.023,3.7425,1.99608333333,1.14758333334,6.79887500001
808.97,0.874583333332,-0.331208333332,0.437333333333,3.47333333333,-0.599749999999,3.83558333333,1.724,1.14933333334,7.22120833334
809.27,0.906249999998,-0.346208333333,0.515999999998,3.575,-1.22108333333,3.67566666667,1.42241666667,0.365,6.86020833333
809.58,-0.269750000001,-0.86675,0.250291666668,2.41391666667,-2.42675,3.26133333333,0.680500000001,-0.667500000001,5.25158333333
809.88,-2.07016666667,-2.27983333333,-0.583,0.812416666665,-3.577,1.82133333333,-0.746833333335,-2.10966666667,3.46554166667
810.19,-1.30075,-1.30729166667,0.966041666665,1.14641666667,-2.3185,2.97541666667,0.502333333333,-1.46833333333,4.12175
810.49,-2.50525,-3.05054166667,-1.01904166667,-0.700916666667,-3.38783333333,2.14175,0.285500000002,-2.41441666667,1.75233333333
810.80,-2.54333333333,-2.77341666666,-1.39958333333,-1.77658333334,-4.09,2.14725,0.754166666667,-1.994,1.28441666667
811.10,-4.288,-4.24320833333,-3.83483333333,-3.688,-6.32991666667,-0.0383333333333,-1.04641666667,-3.35625,-0.925166666666
