wavelength,Back_TanLabm,Belly_TanLabm,Breast_TanLabm,Crissum_TanLabm,Crown_TanLabm,DorTail_TanLabm,Patch10_TanLabm,Rump_TanLabm,Throat_TanLabm,WingTip_TanLabm
648.14,24.5004666667,31.9687333333,21.9632,31.0788666667,9.64946666667,12.7357333333,40.8232,30.6530666667,21.231,13.9366333333
648.47,24.3888666667,31.9354666667,21.8673333333,31.0058666667,9.64533333334,12.7232666667,40.6812,30.4305333333,21.1504666667,13.9059666667
648.80,24.3870666667,31.9838666667,21.801,31.0358,9.51039999999,12.6662,40.5883333333,30.3161333333,21.1994666667,13.9075
649.13,24.3311333333,31.9257333333,21.733,30.9942,9.49873333333,12.6636666667,40.4349333333,30.1570666667,21.0793333333,13.9376333333
649.46,24.2678666667,31.9436,21.7686666667,30.9771333333,9.59819999999,12.7478666667,40.2838,30.0556666667,21.0755333333,14.0148333333
649.79,24.1951333333,31.8976666667,21.7093333333,31.0259333333,9.56206666667,12.7220666667,40.1804666667,29.9795333334,21.0073333333,14.0291
650.11,24.1208,31.9399666667,21.7336666667,31.0716,9.53839999999,12.7462,40.0904,29.9556666667,21.0042666667,14.0634333333
650.44,24.2440666667,31.9979,21.9111333333,31.2635333333,9.8088,12.9428,40.0715333333,29.9646666667,21.2209333333,14.2719333333
650.77,24.1302,31.9764333333,21.8118666667,31.2400666667,9.83006666666,12.9642666667,39.9690666667,29.9160666666,21.1585333333,14.3257666667
651.10,24.0578,31.9752666667,21.6824,31.2136666667,9.7468,12.9008,39.9083333333,29.8144666667,21.0309333333,14.2828333333
651.43,24.0379333333,32.0184333333,21.6980666667,31.3148,9.94326666667,13.0203333333,39.8298,29.8260666667,21.0468,14.3754666667
651.76,23.9352,31.9217,21.561,31.1922,9.91426666666,12.9243333333,39.7304,29.6641333333,20.8413333333,14.3027
652.09,23.7723333333,31.8054,21.443,31.0770666667,9.86433333333,12.8022666667,39.4707333334,29.4900666667,20.7790666667,14.2583333333
652.42,23.7266666667,31.8536333333,21.4332666667,31.0982,9.93886666667,12.873,39.3175333333,29.4603333333,20.7442666666,14.3610333333
652.75,23.7344,31.9248,21.4693333333,31.1464666667,9.94439999999,12.9362666667,39.3405333333,29.5342666667,20.9068666667,14.4112
653.08,23.5141333333,31.7745333333,21.2611333333,30.9996666667,9.71513333334,12.7614666667,39.1537333333,29.3789333333,20.7195333333,14.2520333333
653.41,23.5418,31.7504,21.2963333333,31.0258,9.79266666667,12.868,39.0308666667,29.3223333333,20.7221333333,14.2900666667
653.74,23.6645333333,31.9081333333,21.3876666667,31.2330666667,9.94839999999,12.9938666667,39.1756,29.4574666667,20.8689333333,14.4090333333
654.06,23.3538666667,31.7675333333,21.0838666667,31.0524666667,9.59313333333,12.7338666667,38.9544,29.1823333333,20.6016,14.1999333333
654.39,23.3871333333,31.7393333333,21.1251333333,31.1729333333,9.6078,12.8615333333,38.9272,29.1290666667,20.6462,14.2240333333
654.72,23.2724,31.6887666667,21.0977333333,31.0815333334,9.61080000001,12.8246666667,38.7504,28.9870666667,20.6178,14.2034666667
655.05,23.2204,31.6745,21.0365333333,31.0908,9.59306666667,12.8165333333,38.7025333333,28.9131333333,20.5745333333,14.2354666667
655.38,23.2227333333,31.7558666667,21.1068,31.1885333333,9.67426666666,12.9637333333,38.667,28.9519333333,20.7143333333,14.3544333333
655.71,23.3442666667,31.9912,21.2837333333,31.4426,9.7936,13.1687333333,38.7519333333,29.0298,20.8014666666,14.5283
656.04,23.2432666667,31.8999666667,21.2466,31.4919333333,9.7822,13.2044,38.6943333333,28.9652,20.757,14.5533333333
656.37,23.3526666667,32.0770333333,21.3406666667,31.7768666667,9.94673333333,13.3304,38.7282666667,29.0244666667,20.8487333333,14.7337333333
656.69,23.3074666667,32.0526333333,21.2776,31.9159333333,9.97679999999,13.3512,38.6817333333,28.9174,20.8711333333,14.7616
657.02,23.1264666667,32.0490333333,21.1779333333,31.9075333333,9.88506666667,13.2936,38.5548,28.8076,20.7845333333,14.7735333333
657.35,22.9866,31.8736666667,21.0357333333,31.7865333333,9.74639999999,13.1747333333,38.2589333333,28.5662666666,20.5582,14.6782
657.68,23.1950666667,32.0590666667,21.2858,32.0944,9.9982,13.4071333333,38.3984666667,28.7880666666,20.7042666667,14.9286
658.01,23.1881333333,32.1196666667,21.2602,32.0899333333,10.0218666667,13.4084,38.3093333333,28.7136,20.6558,14.9370666667
658.34,23.3925333333,32.3158666667,21.4662,32.3234,10.2634666667,13.6873333333,38.5026,28.8984666667,20.8308,15.2173666667
658.66,23.2246666667,32.1470666667,21.3366,32.2364666667,10.1951333333,13.6643333333,38.3128666667,28.7268666667,20.755,15.1887333333
658.99,23.2376666667,32.1337,21.3333333333,32.2890666667,10.1816,13.6654,38.1928666667,28.6789333333,20.7249333333,15.2072666667
659.32,23.2118666667,32.0988,21.25,32.3152666667,10.1688,13.675,38.121,28.7058666667,20.7158,15.2315333333
659.65,23.1675333333,32.0851,21.1977333333,32.3432,10.117,13.578,38.0443333333,28.6088,20.6459333333,15.1796333333
659.98,23.1138,31.9992333333,21.127,32.2910666667,10.1267333333,13.6113333333,37.9593333333,28.5204666667,20.5445333333,15.2014666667
660.31,23.3778666667,32.2748333333,21.4144666667,32.5352666667,10.4434666667,13.9576,38.0783333333,28.6965333333,20.8548666667,15.4827666667
660.63,23.5145333333,32.4376,21.5310666667,32.6833333333,10.6050666667,14.1876,38.197,28.7963333333,21.0034666667,15.6442666667
660.96,23.5782666667,32.5205,21.6030666667,32.795,10.7605333333,14.3397333333,38.2655333334,28.8122,21.1827333333,15.784
661.29,23.4714,32.5348666667,21.4377333333,32.7390666667,10.7615333333,14.3152666667,38.1150666667,28.6427333333,21.1487333333,15.716
661.62,23.4438666667,32.5440333333,21.4088,32.8102,10.7500666667,14.3096666667,38.1088666667,28.6413333333,21.1574666667,15.8160666667
661.94,23.207,32.3159666667,21.1880666667,32.7200666667,10.5246666667,14.1092666667,37.7972666667,28.4149333333,20.9320666667,15.5823
662.27,23.2543333333,32.4104333333,21.2345333333,32.7986,10.5058666667,14.0786666667,37.7166666667,28.4332666667,20.9549333333,15.5708333333
662.60,23.1202666667,32.3192666667,21.0734666667,32.7480666667,10.4528,13.9816666667,37.5901333333,28.2933333333,20.8839333333,15.4822333333
662.93,23.093,32.3560666667,21.0938666667,32.7615333333,10.4983333333,13.9497333333,37.4956666667,28.1734666667,20.8308666667,15.4526
663.26,23.1740666667,32.4980666667,21.2484,32.9318,10.646,14.1334,37.561,28.2679333333,20.9835333333,15.5907333333
663.58,23.1059333333,32.5179333333,21.2065333333,32.9601333333,10.5665333333,14.0571333333,37.4194,28.2072,21.0338666667,15.5228333333
663.91,22.9330666667,32.4305333333,21.079,32.9156666667,10.4392666667,13.8838666667,37.3433333333,28.0853333333,20.8182666667,15.4353
664.24,22.9844666667,32.4915333333,21.1590666667,33.0288666667,10.5442666667,13.9284,37.3028666667,28.0500666667,20.893,15.535
664.57,22.9938,32.5604,21.1079333333,33.1730666667,10.4706666667,13.9454,37.2976,27.9739333333,20.8871333333,15.5288
664.89,23.0222666667,32.5337,21.1847333333,33.1488,10.3909333333,13.9446666667,37.1962,27.8948,20.9216666667,15.5945333333
665.22,23.0720666667,32.5869666667,21.236,33.2081333333,10.4818666667,14.0479333333,37.1693333333,27.8422666667,20.9648,15.6201333333
665.55,22.8256,32.4878666667,21.0268,33.074,10.3178,13.9028666667,36.9767333333,27.6078,20.7959333333,15.4639
665.87,22.8193333333,32.5878666667,20.9473333333,33.193,10.242,13.9322666667,36.9862,27.5606666666,20.7284,15.4731
666.20,22.9552,32.7674333333,21.183,33.3764666666,10.2852666667,14.0987333333,37.0680666667,27.6368666667,20.8053333333,15.6637
666.53,22.6786,32.6034666667,20.9904,33.1732666667,10.0751333333,13.9560666667,36.8676,27.4738,20.6348666667,15.5493666667
666.86,22.6229333333,32.6272,20.9544666667,33.2168666667,10.0716,13.9503333333,36.7865333333,27.4574,20.6554666667,15.5735666667
667.18,22.6014666667,32.7295,21.0163333333,33.3179333333,10.1388,14.0307333334,36.7944666667,27.5130666667,20.6172666667,15.7254333333
667.51,22.5979333333,32.7386,21.0015333333,33.3169333333,10.1015333333,13.9826,36.6754,27.4991333333,20.6306,15.7861666667
667.84,22.3844666667,32.6037,20.814,33.2574,9.92613333333,13.8060666667,36.4884666667,27.3416,20.4270666667,15.5819333333
668.16,22.1015333333,32.4653,20.6724666666,33.0304,9.77906666667,13.6341333333,36.1934666667,27.1731333333,20.1725333333,15.4145666667
668.49,21.9180666667,32.3883666667,20.5427333333,33.0142,9.69046666666,13.5655333333,36.1014,27.0836666667,20.0355333333,15.3105333333
668.82,21.8291333333,32.3339,20.47,33.0406,9.658,13.4796666666,35.9007333333,27.0042666667,19.9903333334,15.2713333333
669.14,21.9668,32.4922333333,20.5665333333,33.2082666667,9.84553333334,13.6027333333,35.9168,27.0898666667,20.1678,15.4239
669.47,21.9220666667,32.3444666667,20.5746666667,33.1636,9.88533333334,13.5852,35.846,26.9966,20.1517333333,15.4471666667
669.80,22.0668,32.5479,20.6918666667,33.3834,10.1396,13.7877333333,35.9754,27.1370666667,20.3977333333,15.6215333333
670.13,22.297,32.7324666667,20.8052666667,33.663,10.3597333333,14.041,36.0878666667,27.2379333333,20.5618,15.8200333333
670.45,22.2775333333,32.6968666667,20.7265333333,33.5824,10.3433333333,14.0459333333,35.9354666667,27.1560666666,20.4086,15.7564
670.78,22.092,32.5400333333,20.5474666667,33.4865333333,10.2616666667,13.9524,35.7856666667,26.961,20.2716666666,15.5571333333
671.10,22.1207333333,32.5787666667,20.5252,33.5807333333,10.3216,14.0557333333,35.8305333333,26.9589333333,20.3557333333,15.5263333333
671.43,22.1067333333,32.5973333333,20.5231333333,33.5546666667,10.3343333333,14.1174666667,35.7860666667,26.9376666667,20.3878,15.6357333333
671.76,22.2953333333,32.7263,20.6504666667,33.7922666667,10.5068,14.2944,35.9127333333,27.0754,20.5502,15.8492666667
672.08,22.4762666667,32.9132666667,20.8804666667,34.0192,10.7241333333,14.4842,36.0832666667,27.2454666666,20.7647333333,15.9994666667
672.41,22.5495333333,33.1509333333,21.0104,34.1957333333,10.8636666667,14.6583333333,36.2427333333,27.3559333333,20.9386,16.2035333333
672.74,22.5923333333,33.2200666667,21.0760666667,34.2845333333,10.9208666667,14.8322666667,36.343,27.4150666667,20.895,16.3635333333
673.06,22.6066,33.3084333333,21.0908,34.4738666667,10.9567333333,14.9636666667,36.3985333333,27.4708,21.0479333333,16.4153666667
673.39,22.4084,33.1719666667,20.9221333333,34.4174,10.7583333333,14.8756,36.1939333333,27.281,20.8544666666,16.2832666667
673.72,22.2782666667,33.1489333333,20.9192666666,34.4300666667,10.6354666667,14.7628666667,36.1322,27.2132666667,20.8111333333,16.2047333333
674.04,22.3311333333,33.2812666667,20.9666666667,34.7166,10.6850666667,14.8585333333,36.3164,27.2820666667,21.0438,16.3064
674.37,22.3412,33.2507,21.0212,34.6784666667,10.6506666667,14.8811333333,36.2901333333,27.1683333333,21.1065333333,16.3507333333
674.69,22.3843333333,33.2161333333,21.0934666667,34.5971333333,10.7465333333,14.9969333333,36.1968666667,27.1579333333,21.0993333333,16.3867333333
675.02,22.3128,33.2509333333,21.0436666667,34.7313333333,10.6672666667,14.9114,36.2426666666,27.0889333333,21.0747333334,16.3303333333
675.35,22.3072666667,33.3580333333,21.0294666667,34.8822666667,10.7118,14.9218,36.2532666667,27.0726666667,21.1084666667,16.3352333333
675.67,22.2038666667,33.2959,20.8942,34.8526666667,10.5982,14.9074666667,36.1066,26.95,20.9596666667,16.3208
676.00,21.9864666667,32.9912,20.6370666667,34.5598666667,10.3404666667,14.6474666667,35.8741333333,26.6690666667,20.6914666667,16.0386
676.32,21.9956,33.0184,20.6860666667,34.6170666667,10.3882,14.5699333333,35.8088,26.6560666667,20.7259333333,16.0476333333
676.65,21.8862666667,33.019,20.6590666667,34.5002666667,10.3696666667,14.5361333333,35.6044,26.4888666667,20.5368666667,16.0378666667
676.97,21.9759333333,33.1144,20.6946666667,34.5950666667,10.5462,14.6054,35.7044666667,26.6046666667,20.5386666667,16.1572666667
677.30,21.9209333333,33.0263333333,20.5552666667,34.6120666667,10.5275333333,14.5498666667,35.648,26.4905333333,20.4298666667,16.0808
677.63,21.7127333333,32.7955333333,20.3634,34.3879333333,10.3157333333,14.3071333333,35.304,26.1714,20.1140666667,15.8481
677.95,21.6130666667,32.7617,20.2498666667,34.4986666667,10.2191333333,14.2017333333,35.1835333333,26.0926,20.0065333333,15.7518666667
678.28,21.475,32.7469333333,20.1698,34.5392,10.0727333333,14.0585333333,35.1032,25.9232,19.8056666667,15.6719
678.60,21.571,32.8147,20.223,34.6656666667,10.1976,14.1506666667,35.1316,25.987,19.9009333334,15.7654333333
678.93,21.6394666667,32.8224,20.2916,34.5712666667,10.2942666667,14.2766666667,35.0785333333,25.9826666667,19.9197333333,15.8353666667
679.25,21.6316,32.7148333333,20.2873333333,34.5390666667,10.3268,14.3092,35.0038,25.9116,19.8329333333,15.8753333333
679.58,21.6234666667,32.7937,20.2607333333,34.6535333333,10.2942,14.3358666667,34.9930666667,25.8756666667,19.8238666667,15.8864
679.90,21.5155333333,32.6969666667,20.1817333333,34.609,10.2224666667,14.3088,34.9044,25.7717333333,19.8261333333,15.8611333333
680.23,21.5188,32.7491333333,20.1740666667,34.6221333333,10.2752666667,14.2357333333,34.9691333333,25.7140666667,19.8550666667,15.8425333333
680.55,21.3642,32.6057666667,20.0628,34.4477333333,10.0907333333,14.0732,34.8007333333,25.5069333333,19.7182666666,15.6883666667
680.88,21.3741333333,32.6630333333,20.1538666667,34.482,10.0986666667,14.1107333333,34.8255333333,25.5419333333,19.7687333333,15.7562333333
681.20,21.426,32.7571666667,20.2032,34.5768666667,10.1948666667,14.2056,34.9166666667,25.6839333333,19.8729333333,15.8716
681.53,21.4998,32.8029666667,20.2694,34.6488,10.2783333333,14.2834666667,34.9318666667,25.7470666667,19.9209333333,15.9749
681.85,21.63,32.9039,20.409,34.8471333333,10.4998,14.442,35.0254,25.9209333333,20.123,16.2205
682.18,21.6918,32.9486333333,20.4835333333,34.889,10.5604666667,14.57,34.949,25.8801333333,20.1576666667,16.3087
682.50,21.5221333333,32.8747,20.3774,34.9637333334,10.406,14.4363333333,34.9178666667,25.7952666667,20.0658,16.2429
682.83,21.5189333333,33.0377666667,20.3077333333,35.0434666667,10.3789333333,14.3262666667,34.8746666667,25.7452666667,20.1497333333,16.1700666667
683.15,21.5790666667,33.0842,20.4636,35.2008,10.5736,14.4912666666,34.9364666667,25.8524666667,20.2568666667,16.3441333333
683.48,21.5703333333,33.1111333333,20.4592666667,35.2044666667,10.5422666667,14.532,34.9325333333,25.8232,20.2198,16.3337666667
683.80,21.6922,33.1997,20.5498666667,35.3332,10.6134,14.7304666667,34.8194666667,25.9376666667,20.285,16.4344666667
684.13,21.8310666667,33.3312,20.6917333333,35.5684666667,10.8333333333,14.9383333333,34.8264666667,26.0354,20.4794,16.5845666667
684.45,21.8782,33.3893,20.7799333333,35.6152,11.0388666667,15.0995333334,34.7661333333,26.0806,20.5468666667,16.7110666667
684.78,22.0277333333,33.5902,20.9632666666,35.8503333333,11.2648666667,15.3064666666,34.8603333333,26.1694,20.7484666666,16.9921333333
685.10,21.9709333333,33.5375333333,20.9379333333,35.8594666667,11.212,15.3055333333,34.7491333333,26.0845333333,20.7054,16.9244333333
685.43,21.8626666667,33.6141,20.8425333333,35.8313333333,11.0628,15.2316666667,34.5892666667,26.0172666667,20.6088666667,16.7776333333
685.75,21.7153333334,33.5658,20.6832,35.6614666667,10.9430666667,15.0295333333,34.4215333333,25.9044666667,20.4109333333,16.6124
686.08,21.7466666667,33.5964666667,20.6598,35.6610666667,11.0023333333,15.0739333333,34.3724666667,25.8649333333,20.4665333334,16.6649333333
686.40,21.8736666667,33.5968333333,20.7731333334,35.8105333333,11.1358666667,15.195,34.5522,26.0058666666,20.5281333333,16.8751666667
686.72,21.9428,33.7363,20.8864,35.9384,11.2168666667,15.2652666667,34.5754666667,26.0592666667,20.5952666667,16.9476333333
687.05,22.0866666667,33.8384666667,20.969,36.112,11.4180666667,15.3468666667,34.607,26.0598,20.7160666667,17.0456666667
687.37,22.1704666667,33.8402333333,21.056,36.2366666667,11.5255333333,15.3886666667,34.764,26.1394,20.7855333333,17.2167666667
687.70,22.1252666667,33.8137,21.0375333333,36.2158666667,11.482,15.3251333334,34.7902666667,26.0524666667,20.6996,17.2221333333
688.02,22.0823333333,33.7209333333,20.9855333333,36.2972,11.3695333333,15.2717333333,34.7964666667,25.9859333333,20.6843333333,17.2446666667
688.34,22.1656666667,33.6310666667,20.9988,36.2047333334,11.4594,15.3112666667,34.7896666667,25.9876,20.6463333333,17.1914
688.67,22.3178,33.6733666667,21.0818666667,36.1962,11.6638666667,15.4906666667,34.9176666667,26.0985333333,20.7964666667,17.3678666667
688.99,22.274,33.5297666667,21.0282,36.2296,11.78,15.5357333333,34.9376666667,26.0236666667,20.8688666667,17.4713
689.32,22.3754666667,33.4988333333,21.1879333333,36.5060666667,11.8744666667,15.7188,35.0131333333,26.1307333333,21.0023333333,17.5914333333
689.64,22.2768,33.4757333333,21.1261333333,36.5452666667,11.7885333333,15.6212666667,34.9412,26.1031333333,20.8793333333,17.4049
689.96,22.2652,33.5522,21.1894666667,36.6640666667,11.8624,15.6472666667,34.8580666666,26.0387333333,20.9154,17.4128333333
690.29,22.1485333333,33.3984333333,21.0224,36.4980666667,11.6916,15.459,34.6653333333,25.9324,20.7735333333,17.2233666667
690.61,22.2367333333,33.5429666667,21.1223333333,36.6526,11.7058,15.5546,34.7698,26.0639333333,20.7760666667,17.3010333333
690.94,22.2918,33.751,21.1868,36.8208,11.7731333333,15.6756666667,34.8766666667,26.1395333333,20.9735333333,17.3386333333
691.26,22.3095333334,33.8266666667,21.3320666667,36.9867333333,11.8981333333,15.7858,34.8981333333,26.2475333333,21.041,17.5165333333
691.58,22.3386,33.8083333333,21.2534666667,36.8948,11.8576666667,15.6988666667,34.8197333333,26.1543333334,20.9913333333,17.3723
691.91,22.2811333333,33.8100666667,21.1792,36.9354,11.7216,15.5954666667,34.7044666667,25.9946,20.9618,17.3013333333
692.23,22.2002,33.9235333333,21.1748,37.0950666667,11.6612,15.4808666667,34.6407333333,25.8914,20.89,17.2602333333
692.55,22.3257333333,34.1026,21.3935333333,37.2945333333,11.6515333333,15.5707333333,34.6848,26.0185333334,20.9618666667,17.2789
692.88,22.3567333333,34.1309,21.3988,37.2378,11.6873333333,15.5734666667,34.6765333334,26.0128,20.9880666667,17.2631
693.20,22.5238666667,34.1012666667,21.5503333333,37.4059333333,11.8301333333,15.7698,34.7035333333,26.0583333333,21.1796666667,17.5220666667
693.52,22.6834,34.1757333333,21.5776666667,37.4743333333,11.8411333333,15.8314666667,34.8068,26.2006,21.3200666667,17.5091666667
693.85,22.6604666667,33.9675666667,21.5358,37.3786666667,11.8265333333,15.8456,34.7748,26.0694,21.2729333333,17.5392666667
694.17,22.4341333333,33.6614333333,21.4034666667,37.1886,11.7352,15.7080666667,34.4842666667,25.9322666667,21.1307333333,17.4836666667
694.49,21.9782,33.1795333333,21.0443333333,36.764,11.39,15.297,34.029,25.5467333333,20.6098666667,17.0437
694.82,21.7435333333,32.9867333333,20.7152,36.5912666666,11.0646666667,15.0899333333,33.7568666666,25.338,20.3075333334,16.7632
695.14,21.6214666667,33.0048333333,20.7087333333,36.6651333333,11.0967333333,15.1099333333,33.6725333333,25.3068666667,20.2673333333,16.8348
695.46,21.4991333333,32.9821333333,20.6826,36.6560666667,11.0584666667,15.1356,33.6224,25.3620666667,20.2114,16.8577666667
