wavelength,Back_DacCayf,Belly_DacCayf,Breast_DacCayf,Crissum_DacCayf,Crown_DacCayf,DorTail_DacCayf,Rump_DacCayf,Throat_DacCayf,WingTip_DacCayf
744.34,10.7946,25.3746,20.2435333333,25.848,10.5002,12.9159333333,13.5153333333,25.8722,13.0711333334
744.65,10.7298,25.4174,20.2428666666,25.8599333333,10.5651333333,12.9017333333,13.3306666667,25.8924,12.9071333333
744.97,11.0504666667,25.5266666667,20.4018,25.9691333333,10.6433333333,13.0944,13.4011333333,26.0965333333,12.9397333333
745.28,11.2508666667,25.8363333333,20.5015333333,26.1022,10.8288,13.3168666666,13.5196666667,26.3761333333,13.1196
745.60,11.5688666667,26.0336,20.633,26.2317333333,10.9248666667,13.3608666667,13.7268666667,26.5290666667,13.2342
745.91,11.3806,25.6848,20.473,25.9296,10.6354,13.1297333333,13.4322666667,26.2650666667,12.9291333333
746.23,11.2712,25.4544666667,20.4222666667,25.7973333333,10.399,13.1468,13.3771333333,26.1512,13.0180666667
746.55,11.3692,25.5128666667,20.5210666667,25.8510666667,10.6438666667,13.2133333333,13.5160666667,26.1238,13.0414
746.86,11.4286,25.6182666667,20.6092666667,25.8158,10.8193333333,13.1274666667,13.616,26.0903333333,13.1522
747.18,11.6552,25.6429333333,20.7414,26.0014,11.131,13.3060666667,13.8656,26.0067333333,13.2246666666
747.49,11.8801333333,25.9102666666,20.9116,26.1686666667,11.317,13.5674666667,14.1768666667,26.1498,13.1863333333
747.81,12.3648666667,26.2916,21.4001333333,26.6073333333,11.7441333333,14.1670666667,14.7956666667,26.4507333333,13.6462666667
748.12,12.5516666667,26.2398666667,21.4245333334,26.5492666667,11.8580666667,14.4032,15.1339333333,26.4932,13.7895333333
748.44,12.4334,26.2021333333,21.4176666667,26.5258666667,11.9075333333,14.374,15.1200666667,26.3851333333,13.8084666667
748.75,12.4549333333,26.0079333334,21.4498,26.4390666667,11.8545333334,14.3572,15.2064,26.3334,13.7829333333
749.07,12.0192,25.6179333333,21.0408,26.0772666667,11.4616,14.1139333333,14.8094,25.9046,13.4369333333
749.38,12.4016666667,25.9561333333,21.3554666667,26.3323333333,11.9937333333,14.665,15.2757333334,26.2482,13.9518666667
749.70,12.6306,26.2078666667,21.5353333333,26.5897333333,12.2248,14.8846,15.5449333333,26.4731333333,14.1182
750.01,12.6733333333,26.318,21.5250666667,26.6986,12.1357333333,14.9673333333,15.6193333333,26.6002,14.1075333333
750.33,12.7309333333,26.2976666667,21.4834666667,26.765,12.0965333333,15.1910666667,15.69,26.5631333333,14.0418666667
750.64,12.5277333334,26.2638,21.2698666667,26.4452666667,11.8392666667,15.062,15.3742666667,26.5413333333,13.7308
750.96,12.2956,26.0422666666,21.1124666667,26.2666,11.6365333333,14.8244666667,14.9688666667,26.2478,13.6054
751.27,11.9956666667,25.6653333333,20.8088666667,26.0552666667,11.2988666667,14.4146666667,14.5026666667,25.9136666667,13.2959333333
751.59,11.6788,25.3493333333,20.4094666667,25.7269333333,10.7764666667,13.9143333333,13.9249333333,25.5956666667,12.8942666667
751.90,11.8392,25.4380666667,20.5393333333,25.8618,10.7336666667,13.9474666667,13.9504,25.7304666667,12.9067333333
752.22,11.332,25.1987333333,20.2075333333,25.5676666667,10.4269333333,13.5244666667,13.4517333333,25.4221333333,12.3877333333
752.53,11.6036666667,25.4545333333,20.555,25.9103333333,10.8636666667,13.9474666667,13.7731333333,25.7602666667,12.7030666667
752.85,11.7282,25.6418,20.7237333333,26.2626,10.9122666667,13.9514666667,13.6586666667,25.8345333333,12.8209333333
753.16,11.9712666667,25.6559333333,20.8592666667,26.3884,11.0715333333,14.2250666667,13.7954,25.9615333333,12.9038
753.47,11.8572,25.5162,20.7406666667,26.2679333333,10.9132,14.085,13.6292,25.8636,12.8773333333
753.79,11.8624666667,25.6515333333,20.936,26.38,10.9864666667,13.9938,13.729,26.0417333333,13.0959333333
754.10,11.6894,25.7331333333,21.1508666667,26.6281333333,10.9513333333,13.895,13.7822666667,26.069,13.1764
754.42,12.0060666667,26.0543333333,21.4684666667,26.8772,11.2247333333,14.1313333333,14.2226666667,26.4671333333,13.566
754.73,11.9922666667,26.2148666667,21.4562666667,26.849,11.1140666667,14.0824,14.391,26.546,13.6812
755.05,12.2592,26.6127333333,21.9494666666,27.3372,11.526,14.5325333333,14.9046666667,26.8854,14.1432
755.36,12.096,26.4838666667,21.7745333333,27.1725333333,11.5101333333,14.6392666667,14.9164,26.8324666667,14.1819333333
755.67,12.4209333334,26.5379333333,21.9764,27.3244666667,11.6888666667,14.9204666666,15.1752,26.9784,14.6546666667
755.99,12.4480666667,26.4832,21.9767333333,27.2225333333,11.7347333333,14.8574666667,15.1384,27.0304,14.7257333334
756.30,11.8885333333,25.8769333333,21.3357333333,26.6809333333,11.2338,14.0716,14.7149333333,26.6120666666,14.1001333333
756.62,11.6067333333,25.8756666667,21.2385333333,26.7188,11.2546,13.6566666667,14.3698,26.5597333333,13.9773333333
756.93,11.5501333333,25.7606666667,21.254,26.7530666667,11.3806,13.6064666667,14.34,26.4251333333,13.9229333333
757.24,11.5346,25.8677333333,21.2155333333,26.7183333334,11.3361333333,13.7041333333,14.2700666667,26.5086666667,13.8936
757.56,11.3596,25.5647333334,20.8919333333,26.5112,11.1208666667,13.5779333333,14.0037333333,26.2896666667,13.7104
757.87,11.1514,25.3516666667,20.7178,26.3768666667,11.0653333333,13.3936666667,13.6807333333,26.0377333333,13.4682
758.18,11.0066,25.2922666667,20.7327333333,26.2817333333,11.0265333334,13.4674,13.6128,25.9680666667,13.3788666667
758.50,10.8644666667,25.0339333333,20.3162666667,25.8953333333,10.8136666667,13.1919333333,13.291,25.6045333333,13.0508666667
758.81,10.8040666667,25.0190666667,20.1984666667,25.8868666667,10.8208666667,12.9078666667,13.1064,25.4302666667,12.9166
759.13,10.7357333333,25.0142666667,20.0199333333,25.9056,10.7924,12.6966,12.9004666667,25.2772666667,12.8154666667
759.44,10.7940666667,25.1295333333,20.0424666667,25.8682666667,10.797,12.4841333333,12.8208666667,25.2088,12.7162
759.75,11.2018666667,25.5111333333,20.5132666667,25.9991333333,11.0924666667,13.0668666667,13.0781333333,25.4887333333,13.081
760.07,11.4111333333,25.4875333333,20.6818,25.8426,11.0142666667,13.2104666667,13.2550666667,25.3422666667,13.2188
760.38,11.4374,25.4210666667,20.6728,25.6742666667,10.9592,13.186,13.2832,25.3988666667,13.2721333333
760.69,11.3857333333,24.9782666667,20.4474,25.5975333333,10.8892666667,12.9952,13.1778666667,25.0135333333,13.1969333333
761.01,11.9556666667,25.4050666667,20.8629333333,25.9674,11.1849333333,13.4678666667,13.6738666667,25.3707333333,13.6262
761.32,12.1821333333,25.646,21.1204666667,26.1678,11.2842,13.7375333333,13.9293333333,25.6844,13.8449333333
761.63,12.3929333333,25.7728,21.2081333333,26.291,11.5163333333,13.8269333333,14.0701333333,25.8046666667,13.8023333333
761.94,12.6042666667,25.8785333334,21.5788,26.6454666666,11.7899333333,14.1734666667,14.3857333333,26.1190666667,14.0578
762.26,12.5628666667,26.041,21.7498666667,26.6804,11.6743333333,14.3807333333,14.5507333333,26.2473333333,14.1427333333
762.57,12.3734,25.9176666667,21.6057333333,26.4777333333,11.3894,14.2406,14.4601333333,26.1636666667,13.9614666667
762.88,12.4357333333,26.0683333333,21.7329333333,26.673,11.4808666667,14.4914666667,14.6559333333,26.3182666667,14.1324666667
763.20,12.4438,26.2526,21.8217333333,26.9894666667,11.5328666667,14.6348,14.7897333333,26.4733333333,14.274
763.51,12.6306666667,26.4688666667,22.0406,27.1925333333,11.6797333333,14.9195333333,14.9722,26.816,14.4062666667
763.82,12.9474,26.7568666667,22.3347333333,27.4596666667,11.909,15.2632,15.1940666667,26.9790666667,14.6046
764.14,13.2062,27.2090666667,22.67,27.7727333333,12.1254666667,15.5965333333,15.3846,27.2430666667,14.7976666667
764.45,13.1355333333,27.2686,22.7335333333,27.94,12.2054666667,15.6671333333,15.4911333333,27.3142,14.7587333333
764.76,12.9311333333,27.1745333334,22.5748666667,27.8282666667,12.1582,15.6116666667,15.3172666667,27.1654,14.6209333333
765.07,13.0344666667,27.2271333334,22.7670666667,27.9649333333,12.3245333333,15.8902666667,15.3976,27.2503333333,14.8979333333
765.39,13.2304,27.5854666667,22.9106666667,28.0656666667,12.4464,16.0846666667,15.482,27.4948666667,15.0704
765.70,13.4543333333,27.6845333333,22.9428666667,28.2464,12.6014,16.1421333333,15.5701333333,27.5506666667,15.1424666667
766.01,13.9401333333,28.2286666667,23.5755333333,28.8109333333,13.2081333333,16.7565333333,16.1632666667,28.1416,15.6408666667
766.32,13.6100666667,28.0483333333,23.3664666667,28.6051333333,12.9150666667,16.6508666667,15.9756666667,27.9677333333,15.4882
766.64,13.1397333333,27.6498,22.9159333333,28.0006,12.4713333333,16.2642666667,15.6413333333,27.5378,15.0724666667
766.95,12.5862666667,27.2103333333,22.4192,27.6919333333,12.1332,15.8494666667,15.3274,26.9010666667,14.8554666667
767.26,12.2037333334,26.9271333333,22.0410666667,27.4837333333,11.8197333333,15.6932666667,15.0358666667,26.6016666667,14.6192666667
767.57,12.4560666667,27.1085333333,22.3042,27.4763333333,12.1019333333,16.0356,15.4150666667,26.8726666667,14.8652
767.88,12.914,27.6266,22.7198666667,27.7061333333,12.682,16.4482666667,15.6479333333,27.3006666666,15.4884666667
768.20,13.2592,27.7783333333,22.9574666667,27.9124666667,12.9557333333,16.6614666667,16.0685333333,27.5878,15.719
768.51,13.0005333333,27.6576,22.7793333333,27.7236,12.6860666667,16.4015333333,15.8858666667,27.3615333333,15.2898
768.82,12.8679333333,27.6501333333,22.8078666666,27.8115333333,12.7214,16.5465333333,16.0136,27.2823333333,15.3152
769.13,13.0056,27.52,22.9143333333,27.7790666667,12.9485333333,16.8494666667,16.0418666667,27.379,15.6077333333
769.44,12.9118666667,27.1616666667,22.471,27.4129333333,12.7958,16.6200666667,15.6920666667,27.0146,15.5452666667
769.76,13.6063333333,27.4742,22.9255333333,27.9072666667,13.4113333333,17.1211333333,16.103,27.4506666667,15.9703333333
770.07,14.0252666667,27.7642,23.3038666667,28.3462,13.8561333333,17.4354666667,16.4364,27.7602,16.1689333333
770.38,14.1384,28.0113333333,23.3776,28.5346666667,13.9250666667,17.6689333333,16.5620666667,28.2367333333,16.1432666667
770.69,14.2638,28.2348666667,23.5996,28.8726666667,14.223,17.8997333333,16.8312666667,28.7304666667,16.4493333333
771.00,13.636,27.7487333333,22.8939333333,28.5448666667,13.6152666667,17.2761333333,16.1526,28.3250666667,15.8499333333
771.32,13.3627333333,27.1062666667,22.3058666667,27.9388666667,13.1283333333,16.6771333333,15.6686,27.7422666667,15.3548
771.63,13.4011333333,26.9167333334,22.2433333333,27.8669333333,13.1254,16.7049333333,15.7124666667,27.5826,15.5046666667
771.94,13.4847333333,27.1292,22.5334666667,28.0372,13.0523333333,16.7965333333,15.8582666667,27.981,15.7978
772.25,13.0062,26.6579333333,22.0594,27.3603333333,12.3997333333,16.2172,15.2662,27.5959333333,15.3534
772.56,12.9458666667,26.8180666667,21.9639333333,27.2679333333,12.3046666667,16.0498666667,15.2838666667,27.6152,15.1903333333
772.87,13.1752,27.1454666667,22.3485333333,27.71,12.579,16.6576,15.691,27.9314,15.4108
773.18,12.9152666667,27.0294666667,22.1213333333,27.7226,12.4287333333,16.6025333333,15.5555333333,27.9660666667,15.3627333333
773.50,12.9505333333,26.9666,22.1268,27.8614666667,12.5858666667,16.8073333333,15.6864,28.0092,15.5525333333
773.81,12.8924,26.8616666667,21.9776666667,27.6138,12.7716,16.6806666667,15.6546,27.7251333333,15.5246666667
774.12,13.4364666667,27.2944666667,22.2019333333,27.8003333333,13.1085333333,16.8798666666,15.8912666667,27.7957333333,15.7974666667
774.43,13.5582666667,27.2386666667,21.969,27.6184,13.1035333333,16.7979333333,15.9446666667,27.5527333333,15.8180666667
774.74,13.7166,27.438,21.9162,27.7123333333,13.2056,17.1232666667,16.2762666667,27.7122666667,16.0538666667
775.05,13.8688666667,27.7714,22.0744,27.8871333333,13.0051333333,17.0718,16.1118,27.8293333333,15.9093333333
775.36,14.6032666666,28.456,22.4434,28.4608666667,13.8673333333,17.7345333333,16.7388,28.3116,16.6956
775.67,15.5153333333,29.1872666667,23.0866666667,29.2162666667,14.9203333333,18.4277333333,17.7116,28.8872666667,17.3004666667
775.98,15.8508,29.5258666667,23.7112666667,29.5740666667,15.2923333333,18.8206666667,18.0457333333,29.0926666667,17.521
776.30,15.8084666667,29.6931333333,24.0947333333,29.5962666667,15.3202,18.6319333333,17.9986,29.1514666666,17.4182666667
776.61,16.0220666667,29.6778,24.0596,29.3987333333,15.3584,18.5618666667,17.898,29.0331333333,17.5278
776.92,16.1067333333,29.5418,23.9368,29.3429333334,15.3697333333,18.5357333333,17.5903333333,29.2558,17.4739333333
777.23,16.2924666667,29.5667333333,24.1408,29.6849333334,15.2191333333,18.7494,17.5676666667,29.5964,17.5037333333
777.54,15.808,29.2946666667,23.8950666667,29.3145333333,14.7587333333,18.5249333333,17.2036666667,29.3196,17.2036
777.85,16.4999333333,29.8038,24.7991333333,29.9705333333,15.5097333333,19.1126666667,17.6420666667,29.9314666667,17.9067333333
778.16,16.3674,29.8786666667,25.0432666667,29.9628,15.2834666667,18.9111333333,17.4362,30.146,17.8024666667
778.47,15.9931333333,29.7028,24.8934666667,29.8762,15.2304,18.7914666667,17.2510666667,30.0692666667,17.8653333333
778.78,15.4872,28.8954666667,24.4529333333,29.3553333333,14.4677333333,18.2957333333,16.5317333333,29.7351333333,17.3263333333
779.09,15.1262666667,28.3989333334,24.3434666667,29.2677333333,13.9241333333,18.1312666667,16.106,29.6314666667,16.9697333333
779.40,14.5237333333,27.6035333333,23.5972666667,28.6748666666,13.1159333333,17.5206666667,15.4296,29.2236,16.3096666667
779.71,14.5262666667,27.6114,23.2621333333,28.757,12.8212666667,17.3606,15.4236666666,29.2372666667,16.1994666667
780.02,14.206,27.5712,22.7986,28.3425333334,12.3916,16.7650666667,15.0784,28.7096666667,15.3286666667
780.33,14.0149333333,27.8958,22.6891333333,28.0354,12.3456,16.3554,15.1368,28.5936666667,15.1262666667
780.64,14.6278666667,28.9104,23.3494666667,28.5761333333,13.0366666667,16.9741333333,15.5608666667,29.1046666666,15.8631333333
780.95,14.9632,28.9778666666,23.5759333333,28.7272666667,13.2789333333,17.0400666667,15.7972,29.2941333333,15.9608
781.26,14.0555333333,28.3056,22.9054666667,28.0277333333,12.4666,16.4443333333,15.4388666667,28.7277333333,15.2446
781.57,13.6632,27.8522666667,22.6341333333,27.8076666667,12.3153333333,16.0122666667,15.2293333333,28.1151333333,14.7146666667
781.88,12.8644,27.0395333333,22.0000666667,27.1243333334,11.7062666667,15.6102,14.4916,27.1977333333,13.8812
782.19,12.5660666667,27.1042666667,21.9947333333,27.0132666667,11.7817333333,15.3792666667,14.6120666667,26.9621333333,13.4981333333
782.50,12.5471333333,27.3893333333,21.7867333333,27.1176666667,11.7837333333,15.3397333333,14.6515333333,26.9962666667,13.6166
782.81,12.376,27.3322,21.7513333333,26.9702666667,11.8388666667,15.149,14.4834,27.1278,13.5492666667
783.12,12.0188,26.6548666667,21.3204,26.2953333333,11.6828666667,15.0958,14.1703333333,26.7257333333,13.4394
783.43,12.2462,26.5530666667,21.8638,26.5771333333,12.0132,15.9678,14.4682666667,26.9534,14.0502666667
783.74,12.6354,26.6486,22.5572,27.1238,12.154,16.7508,15.0842666667,27.0397333333,14.6269333333
784.05,12.3636666667,26.0505333334,22.4154,27.0876,11.8450666667,16.2915333334,15.2486666667,26.8923333333,14.3700666667
784.36,12.3456666667,26.3024666667,22.7222,27.6357333333,12.3147333333,16.7655333333,15.6666666666,27.3086,14.8704666667
784.67,13.0186,26.8456666666,23.2038,28.2654666667,12.9505333333,17.6606,16.2284666667,27.7160666667,15.3888
784.98,12.8815333333,26.6171333333,22.8784,28.1212666667,12.7453333333,17.8520666667,16.1931333333,27.4157333333,15.3328
785.29,13.8828,27.5884,23.7301333333,28.73,13.7178,18.4981333333,17.3627333333,28.3454666667,16.5628666667
785.60,14.3971333333,27.8514,23.8199333333,28.9574,14.107,19.0148666667,17.5522,28.5584,17.0444
785.91,14.2857333333,27.637,24.0714,28.8452,14.2024,18.9048666667,17.6072,28.6964,17.1071333333
786.22,14.3469333333,27.7798,24.1769333333,29.1388,14.3879333333,19.1155333333,18.0376,28.6116,17.5746
786.53,14.473,28.0068666667,24.4558666667,29.3185333333,14.4846,18.9805333333,17.8808666667,28.7171333333,17.4856666667
786.84,14.4244666667,28.1158666667,24.4444666667,29.463,14.4017333333,18.5848666667,17.9540666667,29.0936,17.5276
787.14,14.6923333333,28.2706,24.4612666667,29.5015333333,14.6255333334,18.6076666667,17.9338,29.3622666667,17.5327333333
787.45,15.0054666667,28.4426,24.6556666667,29.3826,15.1312,18.9509333333,17.9508,29.3934666667,17.6065333333
787.76,15.1860666667,28.4550666667,24.4818666667,28.9691333333,14.9184,18.6612666667,17.5637333333,29.0602,17.403
788.07,15.2412666667,28.8494,24.9528,29.2427333333,14.9448666667,18.4424,17.7904,29.6147333334,17.6717333333
788.38,15.5198,29.0938,25.1696,29.2544,15.0922,18.3320666666,17.9897333333,30.0348,17.9578666667
788.69,15.6714,29.2026666667,25.3076666667,29.6734666667,15.1258,18.5606,18.1488,30.246,18.0256666667
789.00,15.6096,29.4712666667,25.4530666667,29.8758666667,15.0270666667,18.6248,18.2955333334,30.4746,18.0798666667
789.31,15.9423333333,30.0708666667,25.7734666667,30.158,15.4248666666,19.0142,18.4802666667,30.5936666667,18.3224666667
789.62,16.2195333333,30.4416,25.8663333333,30.3586666667,15.6898,19.2606666667,18.5154,30.872,18.2229333333
789.92,16.1448666666,30.5160666667,25.9596,30.2025333333,15.7000666667,19.3442,18.4828666667,30.8810666667,18.2092
790.23,15.7496666666,30.1426,25.5372,29.3684666667,15.3362666667,18.7423333333,18.1601333333,30.3114,17.6593333333
790.54,15.4703333333,29.8248666667,25.3132,28.8158,15.2687333333,18.2904,17.8093333333,29.8841333333,17.6609333333
790.85,14.6631333333,29.1938,24.4224,28.0746666667,14.278,17.4729333333,17.1962666667,29.1636666667,17.166
791.16,14.6166,29.4146666667,24.7448666667,28.5508666667,13.9530666667,17.4586,17.4084666667,29.5273333333,17.2331333333
791.47,13.891,28.4790666667,23.7958666667,27.6488,13.1876,16.8758,16.6097333334,28.5108666667,16.5652
791.78,13.8910666667,28.7418,24.1828666667,27.9637333333,13.6187333333,17.1466666667,16.6342666667,28.9494,16.9195333333
792.08,13.741,28.4812,23.9446666666,27.1400666667,13.399,16.6206666667,16.4498,28.6652666667,16.4562666667
792.39,13.8861333333,28.1540666666,23.6724,26.7588,13.4454,16.4923333333,16.4329333333,28.6409333333,16.4263333334
792.70,13.3466666667,27.5326,23.1568666667,26.1205333333,12.7339333333,15.7309333333,16.0108,28.2584666667,16.0238666667
793.01,13.8677333333,27.7354666667,23.841,26.4261333333,13.2064,16.2122666667,16.3994666667,29.0246,16.5997333333
793.32,14.6089333333,28.823,24.2274666667,27.3241333334,13.8527333333,17.1664,17.1925333333,29.8159333333,17.2911333333
793.62,15.5533333333,29.9738666667,25.3386,28.9388,14.9868666667,18.5871333333,18.1510666667,30.7618,18.6392666667
793.93,15.0812,29.6426666667,24.7368,28.8238666667,14.0806,18.4990666667,17.8882666667,30.5067333333,18.1676666667
794.24,14.8484,29.4875333333,24.6489333333,28.58,13.7250666667,18.2696666667,17.3555333334,30.4602666667,17.682
794.55,13.523,28.5246,23.5982,27.4975333333,12.5875333333,17.2391333333,16.0940666667,29.4667333333,16.4214666667
794.86,13.307,28.6418666667,23.5433333333,27.5263333333,12.5328666667,17.1129333333,15.7546666667,29.4291333333,16.0695333333
795.16,12.6556,27.9570666667,22.9194666667,26.8426,11.7954,16.7026,15.0798666667,28.5109333333,15.2233333333
795.47,12.3616,27.6319333333,22.767,26.8274666667,11.7182,16.6794,14.6331333333,28.1725333333,15.0192666667
795.78,12.1240666667,27.5912,22.8711333333,26.8023333333,11.3932666667,16.3273333333,14.452,28.0634,14.7818
796.09,11.9818,27.6023333333,23.0019333334,26.9396,11.1174,16.1988666667,14.2039333333,27.9338,14.6004666667
796.40,10.9138,26.8098,21.8666666667,26.2178,10.1136666667,15.1414666667,13.2944666667,26.7641333333,13.6976
796.70,10.3515333333,25.9830666667,21.4518,25.5598666667,9.62246666667,14.1341333333,12.6107333333,25.97,13.0924
797.01,9.68986666667,25.4455333333,20.8684666667,24.7078666667,9.06966666666,13.4182666667,11.9034666667,25.6022666667,12.4453333333
797.32,9.6916,25.2428,20.807,24.5472666667,9.07486666667,13.0971333333,11.6208666667,25.4328666667,12.0406
797.63,9.79446666666,25.1691333333,20.7223333333,24.9305333333,9.01920000001,12.9556,11.5705333333,25.5268666667,12.2068
797.93,10.4446,25.1087333333,20.9152,25.0958666667,9.87340000001,13.3528,12.1844,25.8683333333,12.6647333333
798.24,10.4034,24.6852666667,20.6002,24.7757333333,9.66779999999,13.1977333333,12.1588,25.8276666667,12.4233333333
798.55,10.7346666667,25.2172666667,20.9925333333,25.3934,10.1796,13.6338,12.837,26.3011333333,12.8893333333
798.85,11.4323333333,26.0898,21.6125333333,25.9192666667,10.921,14.4215333333,13.8314,26.7845333333,13.7594666667
799.16,11.5032666667,26.2107333334,21.7641333333,26.0588666667,11.1068,14.6548,14.1989333334,26.66,14.0270666667
799.47,11.0136666667,25.3374666667,20.791,25.3374,10.5816666667,14.3702,13.8384,25.9356666667,13.1937333334
799.78,11.0530666667,25.4698,20.6620666667,25.1153333333,10.4378,14.1156,13.808,25.6702666667,13.3734666666
800.08,10.1378,24.7038,20.0206,24.6281333333,9.33886666667,13.3470666667,13.0026666667,25.3166666667,12.6790666667
800.39,9.1966,23.3546,18.9852,23.7349333334,7.69566666667,12.2762666667,12.0436666667,24.2424666667,11.5856666667
800.70,9.75453333335,23.7496,19.2529333333,23.9987333333,8.10373333333,12.7000666667,12.3869333333,24.4895333333,12.3158666667
801.00,10.4242666667,24.5633333333,19.9216666667,24.5062,8.9768,13.6542666666,13.4902,24.8414,13.1692666667
801.31,10.7402666667,25.2522666667,20.4052666667,24.8692666667,9.07559999999,14.0258,13.8859333333,25.2964,13.5397333333
801.62,11.2056,25.5168,20.8360666667,25.2705333333,9.4738,14.3262666667,14.2217333333,25.6888,14.3114
801.92,10.6576666667,24.7351333333,19.8572666667,24.4344666667,8.53066666667,13.6112,13.1528666667,24.8478666666,13.9421333333
802.23,8.9018,23.1765333333,18.0942,23.2862,6.66666666667,11.8666,11.3646666667,23.8118666667,12.6275333333
802.54,7.77506666667,22.4514,17.0227333333,22.5972,5.67146666667,10.7686,9.88660000001,23.1715333333,11.6586666667
802.84,9.62786666665,24.6418,19.0556666667,24.5218666667,7.91506666667,12.7489333333,11.7166666667,25.2340666667,14.1096
803.15,10.1729333333,25.2192,19.8311333333,24.9618,8.5966,13.8640666667,12.3924,25.6936666667,14.6279333333
803.46,11.236,26.3236666667,20.622,25.5822666666,9.92813333332,15.3909333333,13.8038666667,26.4832,15.4705333333
803.76,11.1165333333,27.1888,21.0442666667,25.8154,10.6748,15.8956666667,14.2328666667,26.8033333333,15.6064666667
804.07,10.6933333333,27.8373333333,21.5857333333,26.5006,10.6102,16.0563333333,14.4375333334,27.1897333333,15.6248666667
804.38,9.59133333333,27.1891333333,20.5815333333,25.6214666667,9.4816,14.9262,13.2154,26.1608666667,14.7324666667
804.68,9.53106666667,27.3786,20.1173333333,25.3182,9.34673333333,14.8743333333,13.2328666667,25.5360666667,15.0921333333
804.99,9.06573333333,27.3737333333,19.5874666667,24.798,9.09086666666,14.5202666667,12.9041333333,24.8653333333,14.7811333333
805.30,10.0807333333,28.7558,20.8406666667,26.2590666667,10.2760666667,15.465,14.1232666667,26.1487333333,15.3461333333
805.60,11.3937333333,29.9159333333,22.2586666667,27.2712,11.3602,16.5154666667,14.9874666667,27.3636666667,16.0873333333
805.91,11.7405333333,29.688,22.2906666667,26.9376666667,11.4286,16.8227333333,15.0492666667,27.2824666667,16.2234666667
806.21,9.79733333333,27.9325333333,20.194,25.2996,9.34173333333,14.5064,12.9198,25.2742666667,14.3122666667
806.52,9.46226666667,27.5526,19.5613333333,24.5935333333,8.38713333334,13.5396,12.1378,25.213,13.2645333333
806.83,8.54033333334,26.806,18.4574666667,23.8257333333,7.42480000001,12.2962666667,11.0152,24.4444,12.5142
807.13,9.23466666665,26.5714666667,18.5993333333,23.8046,7.69566666667,11.8374,10.9641333333,24.4962666667,12.7626666667
807.44,9.28873333333,26.1612,18.5604666667,23.4104,7.9348,11.6024666667,10.8054666667,24.1474,12.6392
807.74,9.79840000001,26.2291333333,19.3651333333,23.4664,8.8374,12.2264666667,11.5057333333,25.0450666667,12.9129333333
808.05,10.1412666667,25.7852,20.0085333333,23.9536666667,9.49933333333,12.7257333333,11.8527333333,25.8966,12.7770666667
808.35,10.9154666667,26.3904,20.6217333333,24.4905333333,10.121,13.5147333333,12.513,27.176,13.0828
808.66,10.1888,24.9802,19.5521333333,23.1004,8.91513333333,12.3760666667,11.6205333333,26.3416666667,12.1652
808.97,10.5413333333,24.9127333333,19.3824666667,23.0513333333,8.87700000001,12.2148666667,12.358,26.2461333333,12.2056666667
809.27,11.3769333333,25.4890666667,19.9728,23.4963333333,9.47473333334,12.4999333333,13.3514666667,26.884,13.1069333333
809.58,12.6451333333,26.3360666667,21.3762666667,24.2716666667,10.5898,13.7980666667,14.8882666667,28.1142666667,14.1376666666
809.88,12.8198,26.1178,21.7177333333,24.887,11.3414,14.2896,15.6529333334,27.7468666667,14.5374666667
810.19,12.7897333333,25.8824,22.0855333333,25.1426,11.3636,14.1622,15.7396666667,27.5757333333,14.4472
810.49,13.4676,26.3177333333,22.8545333333,25.5839333333,11.9193333333,15.0693333333,16.4564,27.83,15.1766666667
810.80,13.2887333333,25.9359333333,22.5134,24.8126666667,11.3280666667,15.0266,16.1318,27.4597333333,14.9644
811.10,12.9076,25.5888,22.0289333333,24.7372,10.7065333333,14.7464666667,15.6703333333,26.6847333333,14.9366
811.41,11.7322,24.9719333333,20.9830666667,23.8577333333,9.44753333333,13.5954666667,14.2228,25.5712,13.9420666667
811.71,11.2930666667,24.4827333333,21.0536666667,23.8601333333,9.53066666667,13.1417333333,13.8122666667,24.6934,13.7452666667
812.02,11.7334,25.3428666667,21.581,24.3142666667,10.4762666667,13.7617333333,14.3714,24.9809333333,14.6000666667
812.32,10.1834666667,24.3092,20.4928666667,23.1304,9.46866666667,12.7536666667,12.9855333333,23.8454,13.1594
812.63,9.66333333333,24.3338,20.2928666667,23.2795333333,9.60460000001,12.5719333333,12.5914666667,23.2309333333,12.5037333333
812.93,10.1282666667,25.3648666667,20.5916666667,24.2504666667,10.5522666667,13.6982666667,13.0769333333,23.7179333333,12.8403333333
813.24,10.3748666667,26.017,20.6796,24.5177333333,10.7146666667,14.033,12.9336,24.3278666667,13.3233333333
813.54,10.6446666667,26.9066,21.4992,25.2373333333,11.1743333333,14.6927333333,13.3032,24.6976666667,13.973
813.85,9.64559999999,26.8208,20.6060666667,24.6942,9.90246666667,13.9394,12.2238,24.0266666666,13.128
814.15,10.0882666667,27.7170666667,20.7698,25.6369333333,10.785,14.3215333333,12.6157333333,25.1378,13.3748666667
814.46,11.3786666667,29.0842666667,21.5844,26.1111333333,11.893,15.0928,13.4569333333,26.2036666667,13.7858666667
814.76,12.3619333333,29.7444666667,22.2188666667,26.6053333333,12.8527333333,15.5521333333,14.4581333333,26.7382666667,14.8262
815.07,12.1893333333,29.9116,21.9033333333,26.6874666667,12.0955333333,15.0808,13.9887333333,26.8226,14.2798
