wavelength,Back_DacFlam,Belly_DacFlam,Breast_DacFlam,Crissum_DacFlam,Crown_DacFlam,DorTail_DacFlam,Patch10_DacFlam,Rump_DacFlam,Throat_DacFlam,WingTip_DacFlam
254.66,9.84293333333,4.57246666666,12.1117333333,10.9248666667,4.55506666667,19.0226666667,36.335,6.82366666667,12.0418666667,13.5079333333
255.03,12.3655333333,6.48739999999,14.7310666667,14.337,7.24006666668,21.81,38.5662,7.9928,15.2688666667,15.4122666667
255.41,12.5703333333,4.9956,13.5875333333,14.1143333333,7.24793333333,21.5258666667,36.7484,7.01173333334,14.5141333333,14.7139333333
255.78,9.23513333334,0.509733333326,10.3137333333,11.2942666667,3.33333333333,18.8236,34.6471333333,1.88239999999,10.9804,10.7254666667
256.15,6.34746666667,-1.87786666666,8.93886666667,8.78866666667,1.29573333334,17.5210666667,33.5023333333,0.281666666672,6.87326666665,7.88726666667
256.53,5.53526666667,-2.3324,6.57960000001,7.81553333332,0.644133333336,16.1705333333,32.0104,0.209000000006,6.40553333335,7.10193333333
256.90,6.81913333333,-0.320266666673,8.05480000001,8.84813333334,3.20340000001,17.2996666667,33.0891333333,3.47826666667,7.65819999999,9.10746666667
257.28,7.68613333333,1.39493333333,8.83966666668,10.3822,4.29240000001,17.3978,35.0771333333,5.74113333334,8.32993333334,9.88593333334
257.65,8.67426666667,3.3498,8.47793333334,10.7037333333,5.41180000001,17.1413333333,34.6317333333,6.68846666667,9.06700000001,10.4420666667
258.02,9.72973333333,5.2072,9.01813333333,11.6486666667,7.00013333334,17.4684,34.3333333333,8.63953333333,9.51346666666,11.9727333333
258.40,8.85073333332,4.52046666667,8.242,10.7915333333,6.56013333333,16.2252,32.8235333333,8.56926666666,7.96813333333,11.4992666667
258.77,9.00666666667,4.70666666667,8.12666666667,10.62,6.89333333334,15.5333333333,32.3733333333,9.05333333333,7.71333333334,11.4333333333
259.15,8.86273333333,4.76113333333,7.816,10.581,6.88453333333,14.9787333333,31.9964,9.20146666666,7.57406666667,11.5304666667
259.52,9.01986666667,5.549,8.35726666667,10.806,7.29573333333,15.1136666667,32.1932,9.86246666665,8.15493333333,11.9236666667
259.89,10.3217333333,7.29506666666,9.8442,11.9886666667,8.7228,16.3135333333,32.7466666667,11.8484,9.79233333334,13.2088
260.27,9.20606666667,6.07179999999,8.59073333334,11.218,7.79920000001,14.978,32.03,10.9594666667,9.09233333334,12.0042
260.64,10.3736666667,7.86360000001,10.4090666667,12.8535333333,9.54040000001,16.3384,33.4342666667,12.4647333333,10.9496,13.5756666667
261.01,10.7093333333,8.21753333335,10.7602666667,13.3892,9.60593333333,16.7862666667,33.5266,12.7688,11.706,13.6486
261.39,10.7546,8.19126666667,10.8269333333,13.4470666667,9.71573333333,17.1368666667,33.1473333333,12.7081333333,12.2015333333,13.5968666667
261.76,9.89093333335,7.44686666667,10.3327333333,12.9950666666,9.29080000001,16.5137333334,32.4986,11.9857333333,11.8222,12.9896666667
262.13,10.6241333333,7.93846666666,11.3456,14.1199333333,10.0500666667,17.4918,33.4398666667,12.7300666667,12.866,13.6646666667
262.51,11.6443333333,9.19386666667,12.3737333333,15.6301333333,11.0236666667,18.4964666667,34.1651333333,13.7107333333,14.2544666667,14.7729333333
262.88,11.6488666667,9.50239999999,12.3810666667,15.8635333333,10.9666,18.5998666666,34.236,13.5252666667,14.8258666667,14.9894
263.25,11.4804666667,9.65886666667,12.4264,15.8062,11.0774666667,18.3644,34.1317333333,13.7054,14.8526666667,15.0542666667
263.63,11.5677333333,10.2888666667,12.6319333333,16.9884,11.5016,19.1254666666,34.5048666667,14.5793333333,15.5610666667,15.3960666667
264.00,10.7435333333,10.2449333333,11.7497333333,16.5092,11.1198,18.6002,34.6718666667,14.602,14.9694,14.9780666667
264.37,13.3934,13.0329333333,13.8397333333,18.3784,13.0760666667,21.0554,36.3362666667,16.8684,16.8683333333,17.2715333333
264.75,13.0602,12.0786,12.8211333333,17.5162,12.3518,20.3926666667,35.032,16.1245333333,15.7830666667,16.0906666667
265.12,11.9083333333,11.1028,11.5351333333,16.9974666667,11.9422666667,19.2451333334,34.4953333333,14.631,14.2662666667,15.1823333333
265.49,10.5508,10.8405333333,10.9152,16.3892,11.4368666667,18.2857333333,34.0288666667,14.0538,12.7702666666,14.3685333333
265.87,11.3583333333,11.0921333333,11.3501333333,17.1704666667,11.5679333333,18.42,34.2926666667,14.5102666667,12.6320666667,14.7361333333
266.24,10.8074,10.5909333333,10.2973333333,16.3847333333,10.6835333333,17.8832666667,33.3179333333,13.8662666667,11.9041333333,14.0904
266.61,10.4152666667,9.93646666666,9.88393333333,16.0494666667,10.505,17.5608,32.9668,13.7822,11.4777333333,13.9543333333
266.98,10.3558666667,10.0580666667,9.85486666667,15.8824666667,10.4938666666,17.6252,32.7814666667,13.6384666667,11.3362,13.7835333333
267.36,11.1388666667,10.9230666667,10.8602666667,16.5377333334,11.529,18.3768666667,33.1871333333,14.8589333333,12.1979333333,14.6569333333
267.73,9.57346666665,9.089,9.19153333333,14.3569333333,9.42346666667,16.2674666667,31.5933333333,13.0194666667,10.4197333333,12.9102666667
268.10,9.90753333333,9.17493333333,9.59739999999,14.7788666667,10.2376,16.4358666667,31.7886666667,13.0626666667,11.0892666666,13.3994
268.48,10.0095333333,9.72839999999,9.80499999999,15.1230666667,10.7447333333,16.5868666667,31.3071333333,13.3204666667,10.994,13.8382666667
268.85,9.10659999999,9.06813333334,9.0426,14.5948666667,10.1762,16.0038,31.3801333333,13.0580666667,10.1889333333,13.327
269.22,10.214,9.93486666667,9.89140000001,15.4542,11.1070666667,16.3906666666,32.1239333333,14.3876,10.7968666667,14.0340666667
269.59,9.67826666667,8.72746666667,8.61099999999,14.4555333334,10.0032,15.2038,31.2542666667,13.8055333333,9.79473333333,13.3516
269.97,9.3166,8.893,8.31993333334,13.9182,10.2716666667,15.3029333333,31.4055333333,13.8765333333,10.0566666667,13.4349333333
270.34,10.3806,9.94806666667,9.38299999999,15.1096,11.6032666667,16.5628,32.6816666667,15.0749333333,11.2398,14.6598666667
270.71,11.5888666667,10.8778,10.0888,15.7943333333,12.3723333333,17.1611333333,33.6278666667,15.8667333333,11.839,15.3278666667
271.09,11.3955333333,10.6332666667,9.79060000001,15.6200666667,12.1953333333,16.9458,33.2796,15.9474666667,11.4224,15.2979333333
271.46,11.6391333333,10.6688,9.97106666667,15.9874,12.1164,17.2620666667,33.5851333333,15.7618666667,11.5919333333,15.3317333333
271.83,12.4598,11.5351333333,10.5644666667,16.7662,13.364,17.926,34.2682,16.4138,12.2607333333,16.3984
272.20,12.1716666667,11.4141333333,10.3938,16.5605333333,13.1414,17.7981333333,34.0555333333,16.2324,11.6514666667,16.2474666667
272.58,12.8000666667,11.824,10.883,17.1772666667,13.8013333333,18.385,34.7370666667,16.7344666667,12.2666666667,16.6288666667
272.95,13.0599333333,12.2148666667,11.0315333333,17.2160666667,13.8651333333,18.3148,34.6010666667,16.9526666667,12.374,16.8033333333
273.32,13.3828,12.8883333333,11.5233333333,17.3441333333,14.0750666666,18.8525333333,34.5500666667,17.1662666667,12.9822,17.5766
273.69,14.8488666667,14.4181333333,12.7834666667,18.8113333333,15.478,20.3169333333,35.5126,18.5438666667,14.4079333333,18.6875333333
274.06,15.4674666667,15.1781333333,13.3034666667,19.5362,15.9012666667,20.7779333333,35.7516,19.4566,14.7346,19.1175333333
274.44,14.9848,14.9695333333,12.9015333333,18.7755333333,15.5336,19.9797333333,35.1066666667,19.2174666667,14.1818666666,18.7398666667
274.81,14.1950666667,14.9722,12.5032666667,18.4139333333,15.284,19.7726,34.8189333333,19.0905333333,13.9676666666,18.636
275.18,15.5750666667,16.6746,13.7158,19.4582,16.5896666666,20.8977333333,36.1592666667,20.1009333333,15.4581333333,19.8513333333
275.55,15.3376,16.9668666667,13.4939333333,18.9656666667,16.5273333333,20.5090666667,35.7772,20.1234,14.9356666667,19.6248
275.93,15.5355333333,17.8197333334,13.8416,19.4482,16.5900666667,20.9890666667,36.3769333333,20.612,15.4589333333,19.8852
276.30,17.1546666667,19.3420666667,15.4278,21.1621333333,18.0757333333,22.7796,37.818,22.4782,17.1326666667,21.5296666666
276.67,16.161,18.7555333333,14.85,20.4,17.1722,21.9667333333,37.3944666667,21.8445333333,16.4333333333,20.8722
277.04,16.7248666667,19.4616,15.5592666667,20.927,18.0294,23.0253333333,37.9683333333,22.2649333333,17.1246,21.7485333333
277.41,15.935,18.5028666667,14.4324,20.1289333333,16.8544666667,22.2820666666,37.2638,21.3794666667,16.0864,20.9084
277.79,16.1874666667,19.063,15.1961333333,20.2232666667,17.293,22.4127333333,37.4346666667,21.6394666667,16.5958,21.4706
278.16,15.8021333333,18.1954666667,14.603,19.5947333333,16.6072666667,21.7342,36.6719333333,20.8644666667,15.9427333333,20.7941333333
278.53,15.3028666667,17.7474666667,14.0592666667,19.0447333333,16.2049333333,21.2490666667,36.1409333333,20.1600666667,15.2548,20.3096666667
278.90,15.6679333333,17.4007333333,14.0129333333,18.7289333333,15.9894666667,21.0375333333,35.4811333333,19.6058,15.1854666667,19.9844666667
279.27,15.0217333333,16.2878,13.4859333333,18.2709333333,15.4996666667,20.5797333333,34.6452666667,18.9728,14.3198,19.354
279.64,15.6266666667,16.8401333333,13.7939333333,18.5488,16.1614,21.5702666667,35.359,19.6137333333,14.9776,20.2179333333
280.02,15.5586666667,16.451,13.5998666667,18.0849333333,16.1114666667,21.4447333333,34.9333333333,19.3262666667,14.5696666667,20.1504666667
280.39,14.6857333333,15.4905333333,12.2094,16.5476666667,14.6048,20.138,33.6952666667,17.7427333333,13.3857333333,19.0762666667
280.76,15.5006,16.2840666666,12.5132666667,17.0585333333,15.3172666667,20.7605333333,33.8738666667,18.3689333333,14.0938666667,19.858
281.13,14.9334,15.4848,11.9774666667,16.4112666667,14.6712,20.1671333333,33.4373333333,17.8802666667,13.5275333333,19.1593333333
281.50,14.8276,15.6365333333,11.9672666667,16.1714666667,15.0354,20.1856,33.3510666667,17.9177333333,13.5235333333,18.8991333333
281.87,13.4607333333,13.9838666667,10.279,14.7000666667,13.6894,19.0023333333,32.226,16.6689333333,12.0106666667,17.7850666667
282.25,13.5691333333,14.6280666667,10.6282,14.7909333333,13.9291333333,19.1854666667,32.4460666666,16.7331333333,12.1458666667,17.9636666667
282.62,12.9840666667,14.0444666667,9.85266666667,14.4022666667,13.1776,18.4174,31.9485333333,16.1828,11.6582,17.2516
282.99,12.9306,14.1759333333,9.87259999999,14.6033333333,13.3538666667,18.5367333333,32.4085333333,16.2474666667,11.6564,17.4968
283.36,12.3077333333,13.8421333333,9.40839999999,13.9874,12.7841333333,17.7307333333,32.1500666666,15.8085333333,11.0518666667,17.2178666667
283.73,11.2002666667,12.5823333333,8.42026666667,13.0616,11.7396666667,16.5168666667,31.3201333333,14.5356,9.83819999999,16.2533333333
284.10,11.5041333333,12.7029333333,8.66326666666,13.0881333333,11.7921333333,16.5789333333,31.4691333333,14.5202666667,9.95913333333,16.0226
284.47,11.3434666667,12.4264,8.66386666666,13.071,11.8942,16.4923333333,31.2833333333,14.5587333333,10.0056,15.7917333333
284.85,10.5952666667,11.2202666667,7.8236,12.0349333333,10.8929333333,15.6249333333,30.7552,13.7983333333,9.02166666667,14.9814666667
285.22,10.1473333333,10.7366666667,7.09393333334,11.3555333333,10.2504666667,14.8876,30.6224666667,13.1786666667,8.431,14.5746
285.59,9.79613333333,10.2218,6.63393333333,11.0298666667,9.70159999998,14.4250666667,30.2764666667,12.6783333333,7.853,14.3414
285.96,10.5362,11.1230666667,7.3804,11.6196,10.3044,15.2971333333,30.9855333333,13.203,8.39846666667,14.8044666667
286.33,10.6026666667,10.9804666667,7.53446666667,11.5214666667,10.4902666666,15.5010666667,31.3398,13.2933333333,8.31166666667,14.8366
286.70,11.52,11.7857333333,8.50186666666,12.2882666667,11.3270666667,16.683,32.3683333333,14.2072,9.08433333335,15.6635333333
287.07,10.7211333333,11.1491333333,7.9136,11.4664,10.6106666667,16.1078,31.6327333333,13.6469333333,8.13133333335,14.7243333333
287.44,10.6628666667,11.0593333333,7.79266666667,11.2110666667,10.4593333333,16.1296666667,31.2964,13.5629333333,8.22220000001,14.5294666667
287.82,10.7969333333,11.1373333333,7.75153333333,11.1823333334,10.318,16.042,31.2946,13.6251333333,8.24926666667,14.3620666666
288.19,10.3816666667,10.9763333333,7.66553333333,11.1259333333,10.1309333333,15.78,31.2496,13.4830666667,8.15926666666,14.3882
288.56,10.2189333333,11.0070666667,7.60706666667,11.0528,9.95246666667,15.7092,31.422,13.379,7.90793333333,14.1100666667
288.93,10.1342666667,11.2544,7.81746666667,11.0777333333,9.99619999999,15.6656,31.4922,13.2872666667,7.95166666666,14.0276
289.30,10.3324666667,11.8176,8.36846666667,11.5858,10.2868,15.9885333333,31.2554,13.7017333333,8.23939999999,14.1842666667
289.67,10.5269333333,12.1648666667,8.75146666666,11.8404,10.4046666667,16.1052,31.6686666667,13.9518,8.5834,14.1771333333
290.04,10.2665333333,11.7035333333,8.68606666668,11.4878666666,10.0132,15.5266,31.2194666667,13.772,8.34926666667,13.8098
290.41,9.70113333333,10.8774,8.09959999999,11.0152666667,9.23366666667,14.7931333333,30.7969333333,13.0880666667,7.77399999999,13.4292
290.78,9.69093333334,10.8270666667,7.99853333334,10.7849333333,9.19979999999,14.4118,30.5048,12.9840666667,7.68759999999,13.2987333333
291.15,9.37706666667,10.8261333333,7.76686666667,10.485,8.99753333333,14.1077333333,30.2779333333,12.9039333333,7.52926666667,13.111
291.52,9.31620000001,10.5871333333,7.67473333333,10.394,8.89926666666,13.9048666667,30.2703333333,12.6959333333,7.08759999999,12.6882
291.89,10.1233333333,11.4375333333,8.69753333333,11.1292,9.63000000001,14.4084666667,31.0558666667,13.5606666667,7.88833333333,13.2524
292.26,10.8722666667,12.2740666667,9.41186666667,11.8498,10.3271333333,15.1362666667,31.5033333333,14.5601333333,8.49306666667,13.9058666666
292.64,10.4084,11.7189333333,8.86906666666,11.6044666667,9.84019999999,14.5884666666,31.2177333333,14.1898666667,7.81133333333,13.5859333333
293.01,10.3712,11.6598666667,8.84306666667,11.6323333333,9.89599999999,14.5865333333,31.3336666667,14.2212,7.82946666667,13.3254
293.38,10.0663333333,11.1827333333,8.72373333333,11.3427333333,9.61746666667,13.9462666667,31.1514666667,13.8758,7.303,12.6815333333
293.75,9.82613333333,10.7657333333,8.85926666666,11.2916,9.57853333333,13.4066666666,31.1756666667,13.9636,7.19259999999,12.3472666667
294.12,9.6054,10.6396666667,8.63606666667,11.4866666667,9.62073333334,13.2221333333,31.5977333333,13.8467333333,6.99613333333,11.885
294.49,9.8988,11.1638,9.16346666665,11.8846,10.0386666667,13.5464666667,31.8035333333,14.543,7.43886666667,11.9066
294.86,9.0358,10.4599333333,8.91946666668,11.3908,9.37073333334,12.9208,31.5387333333,13.9291333333,6.69126666667,11.2533333334
295.23,9.21006666667,10.4429333334,9.41893333334,11.7635333333,9.53340000001,13.0570666667,31.8848666667,14.0508,7.13833333333,11.2447333333
295.60,9.51133333333,10.7961333333,10.0097333333,12.2879333333,9.76053333332,13.5371333333,32.5144666667,14.5404,7.6958,11.5275333333
295.97,8.68980000001,10.0030666667,9.34946666667,11.8363333333,9.09113333334,12.991,31.8456666667,14.0211333333,7.05873333333,10.8215333333
296.34,7.7666,9.00986666667,8.56193333333,11.2584666667,8.36073333333,12.0994,31.365,13.0256,5.83786666667,9.64673333333
296.71,7.889,9.23299999999,8.93346666667,11.3308,8.55353333334,12.0486,31.4849333333,13.3154666666,6.11193333333,9.66340000001
297.08,7.89966666667,9.37319999999,9.24119999999,11.5600666667,8.67160000001,11.8743333333,31.6395333333,13.4243333333,6.112,9.60219999999
297.45,8.08973333333,9.53940000001,9.36513333333,11.9249333333,8.9106,12.1702,32.0076666667,13.5637333333,6.41586666667,9.7964
297.82,8.12553333333,9.59006666667,9.32573333334,12.026,8.88300000001,12.4302,31.9845333333,13.4936666667,6.10526666666,9.60179999999
298.19,7.7992,9.132,9.32626666668,11.9138666667,8.54926666667,12.1321333333,31.5254666667,13.163,5.78226666667,9.398
298.56,7.62646666667,8.99306666667,9.31206666667,11.8663333333,8.49806666667,11.9119333333,31.5473333333,12.978,5.52773333333,9.19666666666
298.93,7.59326666667,8.92826666667,9.16553333335,11.9482,8.41366666666,11.711,31.4428666667,12.9684666667,5.54053333333,8.95013333333
299.30,7.34293333333,8.64726666666,8.78899999999,11.9581333333,7.92593333333,11.3623333333,31.4203333333,12.8888,5.0822,8.61186666666
299.67,6.857,8.22826666667,8.41506666667,11.6283333333,7.48066666666,10.7874666667,31.1045333333,12.6226666667,4.598,8.08466666666
300.04,6.28666666667,7.79993333333,8.28106666667,11.1994666667,6.98053333333,10.1396,30.9658,12.2106666666,4.09693333334,7.44766666667
300.41,6.45673333333,7.78493333333,8.63960000001,11.3852666667,7.09753333333,10.3134666667,31.2962666667,12.6852666667,4.70086666666,7.72426666666
300.78,6.2372,7.51119999999,8.63433333333,11.3802,6.8758,10.2644,31.4429333333,12.5698,4.35026666667,7.37159999999
301.15,6.53613333333,7.75846666667,9.04046666666,12.044,7.39346666666,10.5422666667,31.8204666667,12.9681333333,4.56493333333,7.69893333334
301.52,6.41146666667,7.90846666667,9.19906666667,12.0165333333,7.28953333333,10.5009333333,32.1777333333,13.4347333333,4.60693333333,7.72086666666
301.89,6.59613333333,8.34453333333,9.72833333333,12.3846,7.86453333333,10.8483333333,32.3772,13.9658,5.4204,8.25533333334
302.26,7.01786666666,9.21053333333,10.2716,12.7232,8.38239999999,11.1072666667,32.982,14.7052666667,6.1896,8.582
302.63,7.21033333333,9.45466666667,10.4206,13.2672,8.59506666667,11.2248666667,33.1753333333,15.2838666667,6.57846666667,8.73833333334
303.00,6.84866666667,9.38066666667,10.4990666667,13.2932666667,8.50633333333,11.0091333333,32.7323333333,15.2641333333,6.32426666667,8.49919999999
303.37,7.333,9.91080000001,11.2470666667,13.7119333333,8.96779999999,11.2288,33.1001333333,15.8311333333,6.7322,9.04426666667
303.74,7.79746666667,10.5258666667,11.9403333333,14.3853333333,9.632,11.6782666667,33.3080666667,16.3883333333,7.36306666666,9.67866666667
304.10,8.00006666667,11.0584,12.1006,14.868,10.1311333333,11.9928666667,33.682,16.7944,7.66933333333,9.94786666667
304.47,8.77239999999,12.104,12.9913333333,15.8061333333,10.8675333333,12.717,34.3595333333,17.5450666667,8.50893333333,10.7605333333
304.84,9.14353333334,12.7612,13.5428666667,16.4534,11.2722,12.9992,34.5309333333,18.0171333333,9.23246666666,11.0092
305.21,8.75113333333,12.4182666667,13.3933333333,15.9866,10.5494666667,12.6232666667,34.1882666667,17.7743333333,9.08680000001,10.6166666667
305.58,9.06073333333,12.5938666667,13.7329333333,16.4142666667,10.8482666667,12.8180666667,34.0554666667,18.0126,9.31659999999,10.5327333333
