wavelength,Back_SpoCaef,Belly_SpoCaef,Breast_SpoCaef,Crissum_SpoCaef,Crown_SpoCaef,DorTail_SpoCaef,Rump_SpoCaef,Throat_SpoCaef,WingTip_SpoCaef
742.12,18.8628,62.2037333333,33.7594666667,58.8714666667,18.4388,18.9356,20.2097333333,42.1490666667,17.6057333333
742.44,18.5418666667,61.9578,33.5398,58.605,18.1833333333,18.7114,19.9174,41.8101666667,17.2882666667
742.76,18.4112,62.0391333333,33.4392666667,58.6516666667,17.9985333333,18.4882666667,19.7419333333,41.7609333333,17.1134666667
743.07,18.4426,62.1444666667,33.461,58.7652,17.9563333333,18.4179333333,19.8005333333,41.8129,17.116
743.39,18.3833333333,62.0240666667,33.5696666667,58.5636,17.9152666667,18.2371333333,19.8062,41.5973333333,17.1046
743.70,18.5560666667,62.0281333333,33.7472,58.6313333333,17.8922666667,18.1332666667,19.8385333333,41.6280333333,17.2192
744.02,18.7039333334,62.0303333333,33.8075333333,58.8583333333,18.0340666667,18.1815333333,19.7836666667,41.6667,17.1500666667
744.34,18.768,62.1944,33.7864666667,58.989,18.0172,18.2960666667,19.742,41.6306666667,17.2362
744.65,19.0393333333,61.8912666667,33.8563333333,58.8589333333,18.2316,18.6158666667,19.8936,41.6262333333,17.5741333333
744.97,18.9657333333,61.5165333333,33.8388,58.6644,18.2006,18.5692,19.68,41.4422333333,17.447
745.28,18.9970666667,61.8114,34.0222,59.0062666667,18.2612666667,18.7204666667,19.7046666667,41.5923,17.6263333333
745.60,18.7278,61.4602666666,33.7635333333,58.6808,17.9425333333,18.4456666667,19.4097333333,41.5014333333,17.3828
745.91,19.1283333334,61.8899333334,34.0326666667,59.1566666667,18.1432,18.8235333333,19.7709333333,42.0244333333,17.5502
746.23,19.284,61.7998,34.1107333333,59.2202,18.2755333333,18.9845333333,19.9834666667,42.1555333333,17.6538
746.55,19.3403333333,61.8474,34.2440666667,59.3590666667,18.4037333333,19.1972666667,20.2230666667,42.1585333333,17.7512
746.86,19.4806666667,62.0302,34.3038666667,59.5135333334,18.3691333333,19.3537333333,20.282,42.2360333334,17.8591333333
747.18,19.2006666667,61.5216,34.051,59.0936666667,18.0798666667,19.266,20.0186,41.7291,17.6535333333
747.49,18.9109333333,61.6332666667,33.9058666667,59.0771333333,17.7636666667,19.0979333333,19.9228,41.6953,17.411
747.81,18.8974,61.2390666667,33.9528666666,58.8766,17.9010666666,19.1262666667,20.0786666667,41.6816,17.4894666666
748.12,18.5029333333,60.9572,33.6633333333,58.5974,17.5478,18.7035333333,19.8432,41.3333,16.9458666667
748.44,18.2717333333,60.879,33.5358,58.4789333333,17.3283333334,18.4788666667,19.7583333333,41.1495,16.7598666667
748.75,18.3046666667,60.7720666667,33.4616666667,58.1307333333,17.3080666667,18.2862666666,19.7342,41.1110666667,16.5956666667
749.07,18.7255333333,61.4125333333,33.8509333333,58.6702,17.7639333333,18.5783333333,20.1379333333,41.4619,16.8945333333
749.38,18.5422666667,61.2382666667,33.7492666667,58.2956,17.6079333333,18.3735333333,19.9886666667,41.1961,16.8768666667
749.70,18.3242,60.9101333333,33.4111333333,57.9743333333,17.3434666667,18.0293333333,19.7028666666,40.9385,16.6279333333
750.01,18.041,60.5456666667,33.0297333333,57.6324,16.9954666667,17.6506,19.3036,40.6393666667,16.3677333333
750.33,17.8798,60.6853333333,33.0367333333,57.8062,17.0011333333,17.5830666666,19.1744,40.7403666667,16.2676666667
750.64,17.9692,60.5058666667,32.9166666667,57.5594,17.1154,17.5962666667,19.2055333333,40.7258333333,16.1354666667
750.96,18.1981333333,60.3659333333,33.1151333333,57.6142,17.3619333334,17.7278,19.3796666667,40.8338,16.4122
751.27,17.8120666667,60.359,32.8692,57.4576666667,16.9820666667,17.4189333333,19.0030666667,40.5200666667,16.0585333333
751.59,18.234,60.8578,33.3494666667,57.9303333333,17.3899333333,17.8934666667,19.4801333333,41.0049666667,16.5275333333
751.90,18.2559333333,61.1380666667,33.3634,58.1378666667,17.3258666667,17.9898,19.417,41.1171,16.5789333333
752.22,18.2964,61.0927333333,33.4347333333,58.3264666667,17.3374,18.2503333333,19.4766666667,41.0893,16.7818666667
752.53,18.3505333333,60.9138,33.3674666667,58.0284,17.3932666666,18.4258666667,19.5680666667,41.0271,17.0139333333
752.85,18.7532666667,60.7654,33.5330666667,58.1222,17.9019333334,18.7716666667,19.916,41.2567,17.4498
753.16,19.3824,61.465,34.2174,58.7994,18.5828666667,19.4782666667,20.5104,41.8648333333,18.1726666667
753.47,19.5970666667,61.6388666667,34.4121333333,58.8438666667,18.8915333333,19.8498,20.8740666667,42.0371,18.5138666667
753.79,19.6252,61.5930666667,34.3732,58.7544666667,18.9304666667,19.8354,20.9278,41.8569,18.5304666667
754.10,19.5878,62.2167333333,34.6863333333,59.5087333333,19.0569333333,19.9674666667,21.0712,42.2203333333,18.6634
754.42,19.7444666667,62.2887333333,34.6066666667,59.4137333334,19.1932666667,20.1900666667,21.0764666667,42.2465666667,18.776
754.73,20.1983333333,62.6898,34.9225333333,59.8038666667,19.5677333333,20.5218666667,21.4169333333,42.6236666667,19.138
755.05,19.8356666667,62.4610666667,34.7115333333,59.7024,19.3549333333,20.2023333334,21.0258,42.3504,18.979
755.36,20.3688,62.5504666667,35.1489333333,60.0000666667,19.9691333333,20.6661333333,21.5394,42.8336333333,19.5766666667
755.67,20.7155333333,62.8184,35.3595333333,60.4994,20.3745333333,21.0012,21.8293333333,43.0439666667,19.9185333333
755.99,20.9778,63.011,35.5476,60.7606666667,20.5168666667,21.1058,22.0018,43.0628333333,20.0048666666
756.30,20.8272666667,62.9839333333,35.5993333333,60.6574,20.5192,21.1766666667,21.9746666667,42.8870666667,19.9514
756.62,20.4193333333,62.6885333333,35.2224666667,60.346,20.1657333333,20.8556,21.6575333333,42.5289666667,19.4760666667
756.93,20.7243333333,63.1805333333,35.6886666667,60.8745333334,20.3942,21.0766666667,21.9758666667,42.8123666667,19.7141333333
757.24,20.6842666667,62.8910666667,35.6573333333,60.6158,20.4376,21.0752666667,22.0235333333,42.8420666667,19.7874666667
757.56,20.8648666666,62.8741333333,35.7434666667,60.4641333333,20.4300666667,21.0665333333,22.1865333333,42.8594333333,19.9855333333
757.87,20.8016666667,63.5287333333,35.9474,60.9984,20.3296666667,20.8508,22.1934666667,42.9545666667,19.9238666667
758.18,20.7134,63.0903333333,35.7762,60.4544,20.0905333333,20.5911333333,21.9666,42.6834333333,19.7483333333
758.50,20.9304,63.2332,35.8510666667,60.5592,20.1246,20.7007333333,22.1074666667,42.7631,19.8779333333
758.81,20.6023333334,63.097,35.5393333333,60.3745333333,19.8752,20.2375333333,21.9169333333,42.4140333333,19.5618666667
759.13,20.1424666667,63.0483333333,35.3524,59.9778,19.3146,19.7347333333,21.5771333333,42.2157333333,19.1279333333
759.44,19.9288,62.8262,35.3197333333,59.9214666667,19.332,19.4818666667,21.5322666667,42.2564666667,19.1184
759.75,20.2890666667,63.4136,35.9146,60.8298666667,19.6418666667,19.7851333334,21.8698666667,42.8839666667,19.4862666667
760.07,20.3963333333,63.6128,36.2442666667,61.0761333333,19.8302,19.7734,21.9701333333,43.1818666667,19.7266
760.38,19.8032,62.8366666667,35.451,60.2210666667,19.337,19.0115333333,21.0565333333,42.5051333333,19.2179333333
760.69,20.1256,63.5652666667,35.843,60.9469333333,19.5579333333,19.2464666667,21.3405333333,42.9408666667,19.4927333333
761.01,20.0164,63.2347333333,35.6040666667,60.6544,19.5308,19.2001333333,21.1352666667,42.6906333333,19.3312666667
761.32,20.0292666667,62.7336,35.4985333333,60.1616666667,19.562,19.1578,21.2085333333,42.6571333333,19.4767333333
761.63,19.9437333333,62.6358666667,35.4862666667,60.4181333333,19.5452,19.322,21.3018,42.6696,19.5083333333
761.94,20.0595333333,62.3521333333,35.5254666667,60.1314666667,19.7721333333,19.5319333333,21.4450666667,42.6025666667,19.6716
762.26,20.3187333333,62.7892,35.8827333333,60.6412666667,19.9109333333,19.7526,21.5916,42.9691333333,19.8178666667
762.57,20.6413333333,63.0316,36.2317333333,60.8640666667,20.3806666667,20.1674666667,21.9279333334,43.4104666667,20.2454666666
762.88,20.7432666666,63.1799333333,36.3154,61.0242,20.3457333333,20.3160666667,21.9690666667,43.5903,20.3236
763.20,20.4441333333,62.7836666667,35.8714666667,60.4314,20.0902666667,20.083,21.7221333333,43.1924,20.0398666667
763.51,20.4400666667,62.7578666667,35.7366666667,60.2975333333,20.0676,20.2298,21.7530666667,42.9867666667,19.984
763.82,20.8223333333,63.2266,36.1559333333,60.7990666667,20.477,20.6957333333,22.2584666667,43.3866,20.2456
764.14,20.963,62.9267333333,36.1279333333,60.5724,20.4905333333,20.7775333333,22.2934,43.3467333333,20.3405333334
764.45,21.3131333333,63.4489333333,36.5617333333,61.0889333333,20.8280666667,21.2166,22.6539333333,43.8751,20.7150666667
764.76,21.1762666666,63.5039333333,36.5262,61.1799333333,20.7990666667,21.2590666667,22.603,43.8507333333,20.5332666667
765.07,21.5436666667,63.8817333333,36.8384,61.3446666667,21.1632,21.5104666667,22.8708,44.1491333333,20.9112666667
765.39,21.7460666667,64.5786666667,37.2190666667,62.0361333333,21.2338666667,21.6569333333,23.04,44.6344333333,21.126
765.70,21.181,63.7758666667,36.6306666666,61.2877333333,20.9091333333,21.2723333333,22.6340666667,44.0467666667,20.7984
766.01,20.7941333334,63.4942666666,36.2371333333,61.1485333333,20.484,20.8428666667,22.2624,43.7976,20.345
766.32,20.5589333333,63.1783333333,36.0014666666,60.6858666667,20.3197333333,20.6760666667,21.9968,43.4152666667,19.9877333333
766.64,20.3293333333,63.112,35.8816666667,60.5430666667,19.9486666667,20.3268,21.735,43.2072333333,19.7736
766.95,20.1900666667,62.7270666667,35.7928,60.3212,19.711,20.0054,21.5522,43.0803333333,19.7431333333
767.26,19.6484666667,62.2174666667,35.3305333333,59.8912,19.1660666667,19.5537333333,21.0489333333,42.8159333333,19.3806666667
767.57,19.2988,62.1207333333,35.1500666667,59.748,19.0004666667,19.2959333334,20.8084,42.5597,19.1656
767.88,18.7545333333,61.5477333333,34.6176666667,59.1557333333,18.5301333333,18.581,20.2962666667,42.0385666667,18.7816
768.20,18.9231333333,61.4234666667,34.8428,59.1961333333,18.7390666667,18.7912,20.537,42.0693666667,19.0428
768.51,18.3635333333,61.2392666667,34.6107333333,59.088,18.4715333333,18.3572,20.2128,41.7112333333,18.6242666667
768.82,18.4626,60.8376666667,34.5851333333,58.5202666667,18.809,18.6582666667,20.504,41.4507333333,18.7256666667
769.13,18.6134666667,61.3598,34.8723333333,58.7396666667,18.8357333333,18.7793333333,20.6102,41.8492,18.8524
769.44,18.9369333333,61.1468666667,35.0034666667,58.6149333333,19.1850666667,19.1147333333,20.8484666667,41.7706333333,19.2455333333
769.76,18.8648666667,61.1384666667,35.1269333333,58.7825333333,19.1597333333,19.2763333333,20.8916666667,41.8621666667,19.5335333333
770.07,18.834,60.7912666667,34.9783333334,58.2752666667,19.2364666667,19.3164,20.7079333333,41.6172333333,19.3198666667
770.38,18.6445333333,61.0024,34.7708,58.1559333333,19.0761333333,19.3080666667,20.6028666667,41.5106333333,18.8904666667
770.69,18.6862,60.6876,34.6796666667,57.8293333333,18.8697333333,19.1971333333,20.6836666667,41.2221666667,18.7654
771.00,18.6688666667,60.9618,34.7449333334,58.0436,19.0381333333,19.3782666667,20.9544,41.6328333333,18.5848
771.32,19.1150666667,61.0766666666,35.0516666667,58.2301333333,19.4282666667,19.952,21.2869333333,41.8583333333,18.6429333333
771.63,19.1808666667,60.9838,34.9008,58.0322,19.2966,19.8542,21.0812666667,41.7789,18.5073333333
771.94,19.8382666667,60.8009333333,34.9652,57.9130666667,19.5376,20.2744666667,21.4739333333,42.1243666667,18.9810666667
772.25,19.5164666666,60.7369333333,34.6038,57.7662,19.0521333333,19.8044,21.0400666667,41.9938666667,18.6834666667
772.56,20.4176666667,60.9234666667,35.0612,58.0306666667,19.6858,20.3984666667,21.6742666667,42.2202333333,19.3486
772.87,20.3261333333,61.0366666667,35.0728,58.0586,19.4292,20.2563333333,21.6268,41.9453333333,19.1534
773.18,20.3808,61.0874,34.9352,58.0409333333,19.5721333333,20.2827333333,21.6765333333,41.8727,19.1284666667
773.50,20.6836,61.1696,35.0167333333,58.4547333334,19.9644666666,20.6244,22.0116666667,42.1103666667,19.5889333333
773.81,21.274,61.3097333333,35.4304,59.0662666666,20.5618,21.1512666667,22.5084,42.6409333333,20.2572
774.12,21.6325333333,62.1419333333,35.9326,59.8876666667,21.2716,21.6926666667,22.8079333333,43.2089333333,20.9626666667
774.43,21.9549333333,61.85,36.0178666667,59.6412,21.2777333333,21.7330666666,22.6158666667,42.9062,21.3340666667
774.74,22.071,61.9370666667,36.0082,59.6878,21.3698666667,21.9939333333,23.0436,42.8187666667,21.9088666667
775.05,22.2262,61.8931333333,35.9129333333,59.8334666667,21.4707333333,22.0596666666,23.2906666667,42.8457333333,22.1408666667
775.36,21.7408,62.1206,35.8333333333,60.0742,21.345,21.9142666667,22.9248,42.7228,21.6006666667
775.67,21.8952,62.3961333333,36.0634666667,60.4634,21.4192666667,22.0371333333,23.0014666667,42.7509,21.4276666666
775.98,21.8879333333,62.6263333333,36.1316666667,60.8308,21.435,22.3453333333,23.2222,43.0270666667,21.4390666666
776.30,21.6762,62.6794666667,36.0550666667,60.8889333333,21.5027333333,22.2562,23.2636,43.2339,21.3925333333
776.61,21.3504666667,62.4786666667,35.765,60.9358666667,20.9444,21.6879333333,23.0512666667,42.8803666667,20.906
776.92,21.1650666667,62.533,35.5986666667,61.0270666667,20.712,21.3849333333,23.0031333334,43.0055,20.699
777.23,20.2875333333,61.9738666667,34.9280666667,60.1394666667,19.9303333333,20.5448,22.1785333333,42.4510333333,19.7778
777.54,19.7655333333,61.7563333333,34.4878666667,59.8098,19.1196666667,20.1724,21.8933333333,42.1699,19.0488
777.85,18.9716,61.3873333333,33.6612666667,59.2242666667,18.3067333333,19.7563333333,21.4317333334,41.4851333333,18.1916
778.16,18.0130666667,61.2582,32.9532,58.9048,17.4202,18.7056666667,20.2397333333,40.9233666667,16.859
778.47,17.9158666667,61.569,33.1446666666,59.2134,17.1980666667,18.6243333333,20.115,41.1364,16.5310666667
778.78,18.287,61.912,33.3518666667,59.4862,17.3055333333,18.9491333333,20.5046666667,41.3380666667,16.9398
779.09,18.7358666667,62.1776,33.4626,59.6632666667,17.8962,19.594,20.9457333333,41.7485333333,17.5087333333
779.40,18.782,62.1292,33.4308666667,59.6559333333,18.1682666667,19.828,20.9251333333,41.8851333333,17.5732
779.71,19.4308666667,62.2115333333,33.6552,60.224,18.493,20.4618666667,21.1756,42.1483,17.9145333333
780.02,20.1676666667,62.8884666667,34.2418,60.4752666666,18.9425333333,21.3275333333,21.57,43.1050333333,18.7142
780.33,20.4425333334,63.0603333333,34.4584666667,60.7392666667,19.0112,21.4124,21.5584,42.9330333333,18.7852666667
780.64,21.8083333333,64.2115333333,35.7649333333,62.0678666667,20.4202666667,22.7715333333,22.9603333333,43.9850666667,20.2691333333
780.95,22.8497333333,64.3662666667,36.8074666667,62.3520666667,21.3802,23.5399333333,23.7183333333,44.392,21.1876
781.26,23.5566,64.4398,37.3642666667,62.7342,22.2786,24.0968,24.2894,44.8297,22.1658
781.57,24.028,63.8648,37.5851333333,62.4894666667,22.8205333333,24.6247333333,24.9882666667,45.0256666667,22.9324666667
781.88,23.6865333333,63.3823333333,37.2256666667,61.8854666666,22.7508666667,24.6830666667,24.5940666667,44.5121666667,22.9752666666
782.19,22.9406,62.8304666667,36.6570666666,61.5949333333,21.9972,23.8602666667,23.7548,43.8696666667,22.1359333333
782.50,21.998,62.5528666666,35.9746,61.3894,20.9375333333,23.1368666667,22.965,43.5051666667,21.3648666667
782.81,21.226,62.7760666667,35.6281333333,61.4235333333,20.1975333333,22.3657333333,22.2188,42.9356333333,20.6280666667
783.12,20.796,62.8454,35.5315333333,61.1402666667,20.0154,21.9310666667,21.9054666667,42.7350333333,20.3492666667
783.43,20.8099333333,62.5337333333,35.5036666667,61.3292,20.623,22.0975333333,22.1081333333,42.5518666667,20.3116666667
783.74,20.5017333334,63.1865333333,35.6071333333,61.8734666667,20.7633333333,22.1830666666,22.2310666667,43.2585666667,20.1920666667
784.05,18.9377333333,61.7832666667,33.8862,60.2113333333,18.7751333333,20.6395333333,20.5853333333,41.8807,18.3576666667
784.36,18.2302,61.5335333333,32.8332666667,59.8515333334,17.9994666667,20.0714666667,19.8845333333,41.6379666667,17.3564666667
784.67,17.6626,61.2386,32.279,59.4978,17.2831333333,19.5929333333,19.3193333333,41.3807,16.3904666667
784.98,17.3106,61.6566666667,32.2154666667,59.966,16.7263333333,19.4666,19.1205333333,41.3731666667,15.5801333333
785.29,16.9718,61.7678666667,32.1244666667,60.4789333333,16.4301333333,19.0647333333,19.1387333333,41.3744,15.2153333333
785.60,17.6163333333,62.1584,32.6345333333,61.0086666667,17.2104,19.7069333333,20.0281333333,42.1584666667,15.8863333333
785.91,16.9930666667,61.5062666667,32.3402666667,60.7084666667,16.7977333333,18.9958,19.4756,41.7071666667,15.537
786.22,17.7348666667,60.7551333333,32.5568666667,60.059,17.2424,19.743,20.0108,41.6413,16.3856
786.53,18.0073333333,60.4329333333,32.5613333333,59.7495333333,17.4126,19.7913333333,20.3861333333,41.6849333333,16.4945333333
786.84,17.8978,60.3545333333,32.5264,59.4192,16.9826666667,19.635,20.329,41.2413666667,16.5098666667
787.14,18.8055333334,60.2775333333,33.1946,59.3505333333,17.4373333333,20.3519333333,20.9219333333,41.2416,17.259
787.45,19.4666666667,60.4849333333,33.6630666667,59.9177333333,18.2011333333,20.8242,21.2994666667,41.3404666666,18.0266666667
787.76,19.5157333333,60.5228,34.0623333333,60.2926,18.8297333333,20.9927333333,21.362,41.5131333333,18.2637333333
788.07,19.9004,61.1300666667,34.6343333333,60.7549333333,19.3353333333,21.4815333333,21.8756666667,41.8447666667,18.9315333333
788.38,19.9246,61.207,34.6252666667,60.5091333333,19.4059333333,21.3201333333,21.6503333333,41.7728,19.2504666667
788.69,20.1067333333,60.6495333333,34.2242,59.7402,19.5871333333,21.4428,21.5912666667,41.5332666666,19.2902
789.00,19.6925333333,60.6102666666,33.8784666667,58.9331333333,18.9704666667,20.997,20.9923333333,40.8782,18.9379333333
789.31,20.4226,60.9764,34.4271333333,59.047,19.5492666667,21.7137333333,21.6339333333,41.1947333333,19.4459333333
789.62,20.2208666667,61.316,34.4573333333,59.1642666667,19.5676666667,21.3880666667,21.6857333333,41.3233,19.2123333334
789.92,19.7772,61.3312666667,34.3528666667,59.4309333333,19.3418,21.366,21.1929333333,41.1977333333,18.9112
790.23,19.1949333333,60.4629333333,33.5799333333,58.6112666667,18.8831333334,20.7296,20.7496,40.7119333333,18.2389333333
790.54,18.7199333333,59.8004,32.8674,57.8801333333,18.3768,20.2868,20.1587333333,40.2355666667,17.6857333333
790.85,18.9843333334,60.0156,33.0573333333,57.9791333333,18.724,20.8332,20.3958,40.841,18.0364
791.16,18.3110666667,58.8686,32.2915333333,56.6430666667,17.7901333333,20.0789333333,19.4896666667,39.6159333333,17.3638666667
791.47,17.1824,58.0239333333,31.4060666667,56.1399333333,16.6341333333,18.6754,18.3931333333,38.9196666667,16.1400666667
791.78,17.8108,58.0976666667,31.8224666667,56.7466666667,17.1932,19.25,18.8419333333,39.3686,16.6142
792.08,17.8537333333,58.8272666666,32.4450666667,57.2216666667,16.9883333333,19.4988,19.0606,40.0940333333,16.6297333333
792.39,18.9664,59.2163333333,33.6797333333,58.2341333333,18.3701333333,20.8574666667,20.46,40.9995,17.9614666667
792.70,18.8908,58.6984,33.3730666667,58.0249333333,18.7267333333,20.9112,20.4244666667,40.9789333333,17.7251333333
793.01,18.7876666667,58.125,33.0048666667,57.7627333333,18.4309333333,20.9346,19.9488,40.8353666667,17.6607333333
793.32,18.4100666667,58.0238,32.7143333333,57.2628,17.9953333333,20.6417333333,19.6705333333,40.3151,17.2743333334
793.62,18.9608666667,59.0006666667,33.8386,58.2908,18.9210666667,21.3288,20.1815333333,41.2692666667,18.0466
793.93,18.3018666667,59.1022,33.442,58.4505333333,18.5820666667,20.6861333333,19.5198666667,41.0176333333,17.816
794.24,17.6646666667,59.0626,33.1031333333,58.0384,18.1939333334,19.9078666667,19.1084,40.3710333333,17.1700666667
794.55,17.1685333333,59.4140666667,32.8691333333,58.2595333333,17.6967333333,19.5590666667,19.2283333333,40.5716,16.7276666667
794.86,17.6949333333,60.5604,33.4084666667,58.6828666666,18.2034666667,20.5719333333,19.8728666667,41.0139666667,17.5158666667
795.16,16.975,60.4451333333,33.0879333333,58.0823333333,17.7910666667,20.1084666666,19.5035333333,40.7106666667,17.1461333333
795.47,16.3172666666,60.0228666667,32.6518666667,58.3102666667,17.2681333333,19.2668666667,18.7972666667,40.2405666667,16.2258666667
795.78,15.0570666667,59.1837333333,31.4326666667,57.2887333333,16.113,18.0421333333,17.5399333333,39.5890666666,15.1998666666
796.09,15.1666666667,59.5919333333,31.6437333333,57.4252666667,15.8448666667,17.7010666667,17.5803333333,39.7730666667,15.2586666667
796.40,15.2389333333,60.1448666667,32.1691333333,57.6310666667,15.8413333333,17.7410666667,17.7353333333,40.0812,15.013
796.70,15.3931333333,60.1393333333,32.0568,57.7604,15.7470666667,17.621,17.7198,40.0000333333,15.1785333333
797.01,14.7714,59.3070666667,31.0218666667,56.885,14.4453333333,16.9667333333,16.9199333333,38.8879666667,14.2998666667
797.32,15.3349333333,59.4256,31.3896,56.6405333333,14.8187333333,17.4181333333,17.7718666667,39.1587,14.6155333333
797.63,15.0351333333,59.4776666667,31.6256,57.0480666667,14.3838,17.3180666667,17.6936666667,39.2342,14.3486
797.93,15.9671333333,60.2118,32.4632,57.7011333334,15.2204,18.207,18.3363333333,39.8560333333,15.491
798.24,16.0035333333,59.2574666667,32.0188666667,57.2650666667,14.8186666667,17.6481333334,18.0960666667,39.4695333333,15.1724
798.55,16.5083333333,59.3602,32.2928666667,57.4648666667,15.1150666667,17.8595333334,18.2540666667,39.7668333333,15.4438666667
798.85,16.8311333333,60.0914,32.5167333333,57.6662,15.393,18.2206,18.3546666667,39.9145666667,15.8744666667
799.16,17.5481333333,60.54,32.8554,58.1067333333,15.6486666667,18.6469333333,18.7833333333,39.9379333334,15.8349333333
799.47,17.6462,60.0062666667,32.5258,57.6587333333,15.6744666667,18.6226666667,18.7669333333,39.6212333333,15.7809333333
799.78,16.833,59.5328666667,31.7274,57.4152,14.549,17.8310666667,17.8696,38.6628333333,14.9265333333
800.08,17.2302666667,59.7745333333,31.9677333333,57.5007333333,15.0595333333,18.364,18.5958666667,39.1110333333,15.2914
800.39,17.67,60.2719333333,32.1941333333,58.0517333333,16.1683333333,19.0615333333,19.2881333333,39.6569333333,15.8446666667
800.70,17.5204,60.0262,32.2734666667,58.5148666667,16.1858666667,19.398,19.0904666667,39.686,15.6624666667
801.00,17.966,60.1312,32.4212,58.4644666667,16.7518666667,20.1641333333,19.7572666667,39.6883,16.4370666667
801.31,18.4614666666,59.7698666667,32.6299333333,58.5733333333,17.4162666667,20.5325333333,20.4931333333,39.9177333333,16.7522
801.62,18.3366666667,60.7670666667,32.9872,59.4568666667,17.6442666667,20.5566666667,20.5159333333,40.4311333333,16.5308666667
801.92,17.7319333333,60.5155333333,31.9451333333,58.8591333333,16.7697333333,19.9451333333,19.883,39.7113333334,15.5259333334
802.23,18.3979333333,60.7465333333,32.3490666667,58.6694,17.4202,20.6381333333,20.5430666667,40.0645666667,16.3611333333
802.54,18.0140666667,60.0337333333,32.0229333333,58.1087333334,17.4534666667,20.4255333333,20.135,39.8176,16.4740666667
802.84,18.0168666667,60.2301333333,32.6092,58.7275333333,17.4957333333,20.6633333333,20.2029333333,39.9154666667,16.8528
803.15,17.7184,60.6852,32.8264,59.5204,17.9308,20.7466666667,20.2877333333,40.0034666667,17.0469333333
803.46,17.7984,60.5297333333,32.666,59.6354,18.0666,20.4816666667,20.2613333333,39.9345666667,16.8901333333
803.76,16.9608,59.6988,32.2969333333,58.8866666667,16.9468,19.2647333333,19.2717333333,39.6498,15.8684
804.07,17.3111333333,59.5564666667,32.3909333333,58.3852666667,17.5815333333,19.3556,19.799,39.8474666667,16.4102666667
804.38,17.0500666667,58.5561333333,31.9586,57.6304,17.2574,18.5076666667,19.2470666667,39.7063666667,15.8756666667
804.68,15.5484666667,58.3616,30.9001333333,56.983,15.6891333333,16.983,17.7286,38.7272333333,14.5218
804.99,15.7643333333,57.6506666667,31.1065333333,56.5134666667,16.2955333333,17.6982,18.2975333333,38.9036,15.0766666667
805.30,15.3496,57.0943333333,31.4054,56.2728666667,16.2118,17.4745333333,18.0787333333,38.5981,15.1866666667
805.60,15.3463333333,56.3322,31.4016666667,56.2918,16.3796,17.5953333333,18.1088,38.1526,15.4812
805.91,15.5761333333,57.1742,31.8725333333,56.9479333333,16.5568666667,18.0246666667,18.4636,38.3368,15.6378666667
806.21,15.2896666667,56.6052666667,31.0362,55.9235333333,16.5438666667,17.8732666667,18.2344,37.9959333333,15.201
806.52,15.9972666667,56.2116,31.2851333333,55.0602,17.0548,18.1726666667,19.0561333333,38.1996,15.7698
806.83,15.9608666667,56.5686666667,31.8540666667,55.1436666667,17.1900666667,18.2169333333,18.7436666667,38.5547,15.8189333333
807.13,16.5778666667,57.8073333334,32.8756666667,56.1748666667,17.9235333334,18.7363333333,19.3170666667,38.9243666667,16.4686666667
807.44,14.7721333334,57.4643333333,31.7022666667,55.5982666667,15.8118666667,16.9230666667,17.3432666667,37.5891666667,14.7150666667
807.74,15.1336,58.59,32.5307333333,56.7606666667,16.5293333333,17.8018666667,17.9898,38.3224333333,15.0541333333
808.05,16.4202666667,58.971,33.3696666667,57.2971333333,17.5362,19.0796666667,18.6666666667,38.9927,15.6304
808.35,16.2800666667,58.0816666667,32.5018,56.0614,17.0385333333,18.1765333333,17.4252,37.4070666667,14.8942666667
808.66,17.9957333333,58.7944666666,33.6746666667,57.1096666667,18.7582,19.3245333333,19.1212666667,38.3768666667,16.6520666667
808.97,18.2164666667,58.8013333333,33.8961333333,56.7836666667,19.0132,19.0936,19.5468,38.1835,16.4986
809.27,17.3950666667,57.5938,33.0905333333,55.5408,17.9616666667,17.8074,18.6606666667,37.3142666667,15.2906666667
809.58,17.5434666667,57.588,33.3556,55.8343333333,17.9873333333,17.5508,18.9122,36.9698666667,15.3755333333
809.88,17.6928666667,57.6854,33.4006666667,56.5093333333,18.1499333334,17.4831333333,18.9888,37.2135666667,15.2732666667
810.19,17.6348666667,56.5927333333,33.2224666667,55.9275333333,18.2778666667,17.8344,19.1648,36.5224666667,15.6318666667
810.49,17.3629333333,55.3296666667,32.3904666667,54.9834,17.8416666667,17.9817333333,18.7625333334,35.5911,15.396
810.80,17.8868,55.5952666667,33.0282,55.5580666667,18.549,18.6458666667,19.6280666667,35.7403333333,16.012
811.10,17.0926666667,54.4395333333,32.5112666667,54.7309333333,17.8400666667,18.0117333333,19.1256,34.5591333333,15.568
811.41,16.2854,53.6622666667,31.8458666667,54.1404,17.6158666667,17.4963333333,18.7219333333,34.2375333333,15.5456
811.71,16.448,53.4313333333,32.3454,54.4946666667,17.6696,17.9713333333,19.3289333333,35.1055333333,16.0406666667
812.02,14.8012666667,51.9572,31.2309333333,53.1115333333,15.7874,16.6132,18.1803333333,33.8608,14.1895333333
812.32,13.9605333333,51.4442,30.4762,52.5358,14.5877333333,15.6099333333,17.1427333333,33.6121,13.4494
812.63,13.2786,51.3144,29.9530666667,52.1988,14.2253333333,15.2817333333,16.9718,33.5955333333,13.1534666667
812.93,12.0224,50.1310666667,29.0902,51.1879333333,12.9598666667,14.581,15.8205333333,33.087,11.6648
