wavelength,Back_PipMelm,Belly_PipMelm,Breast_PipMelm,Crissum_PipMelm,Crown_PipMelm,DorTail_PipMelm,Patch10_PipMelm,Patch11_PipMelm,Rump_PipMelm,Throat_PipMelm,WingTip_PipMelm
770.38,6.15666666666,40.9568,43.3852,45.0372666667,16.8268666666,8.42246666667,11.7489333333,6.76593333333,15.044,41.5302666667,10.4174666667
770.69,5.98153333334,40.8092,43.3838666667,44.7355333333,16.9977333333,8.46913333334,11.7058,6.69893333333,14.869,41.3976666667,10.1287333333
771.00,5.95986666667,40.4758666667,43.0629333333,44.1904666667,16.8492,8.74106666666,11.8410666667,6.58346666667,14.918,41.423,10.007
771.32,6.75533333333,40.9097333333,43.6902666667,45.0058666667,17.868,9.63373333333,12.6894666667,7.38966666666,15.6426,42.0854666667,10.7721333333
771.63,6.7042,40.1874,43.1623333333,44.4131333333,17.503,9.48220000001,12.3166666667,7.23826666666,15.3852666667,41.6445333334,10.6536666667
771.94,7.44526666667,41.0208666667,44.0076,44.9905333333,18.0247333333,9.92400000001,13.0151333333,7.4454,15.8832666667,42.5023333333,11.7711333333
772.25,6.90626666666,40.5174666667,43.513,44.1360666667,17.5124666667,9.66213333333,12.5666,6.99746666667,15.2264666667,41.8067333333,11.5072
772.56,6.17993333333,40.3736666667,43.4367333333,44.1446,16.9026666667,9.27233333334,11.9814,6.1996,14.5281333333,41.4798666667,11.2143333333
772.87,6.44006666667,40.4286666667,43.7793333333,43.9714,17.2159333333,9.86933333332,12.2690666667,6.66173333333,14.9888,41.6900666667,11.6136666667
773.18,6.06826666667,40.7591333333,43.836,44.3188,16.9885333333,9.68833333334,11.9608,6.7974,14.8516666667,41.8854,12.0462
773.50,4.099,39.4638,42.6915333333,43.2173333333,15.0812666667,7.78033333334,10.4306666667,5.0424,13.2146666667,40.7734,10.3995333333
773.81,3.54073333333,39.6172666667,43.0143333333,43.1154666667,14.4124666667,6.81546666667,9.8884,4.35413333333,12.5570666667,40.6326666667,9.75006666667
774.12,2.82053333333,38.4188,42.4093333333,42.4573333333,13.2746666667,6.19653333333,9.33766666666,3.40273333333,11.768,39.9145333333,9.2308
774.43,1.67333333333,37.4980666667,41.7383333333,41.4730666667,12.3314666666,5.00946666667,8.07466666667,2.64826666667,10.6092666667,38.9222,8.56213333334
774.74,1.19026666667,37.1389333333,41.567,41.1084,12.0339333333,4.70113333333,7.72593333334,2.266,10.3194,38.0398666667,8.39179999999
775.05,1.3666,38.2242,42.4621333333,41.8036666667,12.8797333334,5.06226666666,8.29326666667,2.87133333333,10.9156666667,38.9156,9.1286
775.36,0.667266666667,37.7684666667,42.1305333333,41.8894666667,12.5539333333,4.44633333333,7.64780000001,2.46706666667,10.4852,38.4860666667,8.66259999999
775.67,1.30173333333,37.8078,42.1922666667,42.2598666667,12.922,4.41806666667,7.81066666667,2.82333333333,10.9834,38.7376,9.19693333334
775.98,1.82013333333,37.8696,41.9216666667,42.1244666667,13.3278,4.47466666667,8.02473333334,3.29113333333,11.2652,39.0421333334,9.56326666669
776.30,1.6976,37.5379333333,41.2421333333,41.3886,12.7656666667,4.30586666667,7.4366,2.76,10.8769333333,38.3923333333,9.11193333334
776.61,2.33786666667,37.9523333333,41.7747333333,42.1047333333,13.2138666667,4.81233333333,7.99786666666,2.78153333333,11.3481333333,38.6859333333,9.14106666667
776.92,3.1634,38.2994,41.9671333334,42.1937333333,13.8153333333,5.70853333333,8.68486666666,3.13493333333,11.5136666667,38.7868666666,9.95473333333
777.23,2.52593333333,37.8752,41.4146666667,41.9932,13.3390666667,5.6758,7.96106666667,2.46293333333,10.8246666667,38.6426,9.25540000001
777.54,4.36426666667,40.0917333333,42.9211333333,43.5795333333,15.2462666667,7.583,9.77686666667,4.54166666667,12.4742,40.2978,11.0998
777.85,5.2388,41.0765333334,43.7248,44.5826666667,16.3731333333,8.60686666667,10.9670666667,5.11793333333,13.4197333333,40.8578,12.0320666667
778.16,6.66653333333,42.0265333333,44.7496,45.2331333333,17.5648666667,10.2820666667,12.1588,6.49386666667,14.4616,42.0208666667,13.1664666667
778.47,7.97146666666,43.1510666667,45.3731333333,46.1311333333,18.1710666667,11.755,13.0484666667,7.6354,15.7436666667,42.3588666667,14.1994666667
778.78,8.72326666666,43.7074666667,46.1468,46.3238666667,19.2117333333,12.625,14.0360666667,8.6548,16.2868666667,42.9933333333,14.8072
779.09,8.39140000001,43.7864,46.2601333333,46.3066,19.2798666666,12.6130666667,13.9083333333,8.31013333333,15.9466,43.1707333333,14.5062666667
779.40,9.38006666666,45.0058666667,47.269,47.0175333333,20.0876,13.6608666667,15.1403333333,9.4972,16.7134,44.2866,15.2632
779.71,9.33926666668,45.3034666667,47.7380666667,47.5416,20.4642666667,13.5535333333,15.2560666667,9.87506666666,16.9107333333,44.6846,15.762
780.02,9.59639999999,45.8534666667,48.2092666667,47.4798666667,20.7294666667,13.7100666667,15.4797333333,10.4336,17.2136666667,45.1718666667,16.2632
780.33,10.2815333333,46.501,48.5688666667,47.7749333333,21.3808,14.7614666667,16.0118666667,11.6326,18.3466,45.6118,17.0074666667
780.64,10.6845333333,46.2478,48.8849333333,47.2683333333,21.5398,14.4779333333,16.0531333333,11.646,18.8732,45.2329333333,17.1798
780.95,8.86073333334,44.7204,47.7425333333,46.1286666667,20.4412666667,12.7471333333,14.0946666667,9.65846666667,17.2197333333,44.0494666667,15.4306666667
781.26,9.36606666667,44.9802,47.8556666667,46.2482,20.4367333333,13.0725333333,14.0674,10.1606666667,17.6280666667,44.3675333333,15.6202666667
781.57,7.61893333333,44.1893333333,47.0899333333,44.9360666667,18.7798666667,11.2046,12.6112666666,8.22906666667,16.2090666667,43.573,14.1114666667
781.88,6.48626666666,43.4589333333,46.731,44.1415333333,17.6488666667,9.88739999999,11.5942666667,6.92440000001,14.9951333333,43.2334666667,12.9082
782.19,6.03293333333,42.7546666667,46.2335333333,43.8085333333,16.5599333333,9.44073333333,10.6886,6.1558,14.4971333333,42.5994666667,12.15
782.50,7.09333333333,43.5758666667,46.9512666667,44.3194,17.2842666667,10.5787333333,11.9300666667,7.42313333333,15.3701333333,43.0327333333,13.0553333333
782.81,6.4188,42.8377333333,46.8558666667,44.0378,17.0712,9.76513333333,11.2524,6.42533333333,14.762,42.1396,12.5504666667
783.12,5.91146666667,42.1084,46.2266,43.2317333333,16.4728666667,9.36606666666,10.9031333333,5.54353333333,14.0624,41.4844,11.5008666667
783.43,6.18006666667,41.6765333333,46.0158666667,43.09,16.4103333333,9.61219999999,11.1834,5.12166666667,13.7672,41.1899333333,11.624
783.74,6.64026666667,41.6650666667,46.2950666666,43.3034,17.0016,9.45940000001,11.6882,5.05493333333,14.2488,41.4926,11.8208
784.05,6.34073333333,41.2707333333,45.2695333333,42.9274666667,16.7663333334,9.18159999999,11.4304,5.01,13.6259333333,40.7252,11.7763333333
784.36,8.21646666667,43.153,46.9940666667,44.4622666667,18.2365333333,11.0688,13.4601333333,6.88046666667,15.7915333333,42.0708666667,13.5337333333
784.67,7.35686666666,42.9413333333,46.3384666667,43.953,18.0569333333,10.747,12.9983333333,6.5796,15.2496,41.7018666667,12.9916666667
784.98,7.37553333333,43.1766,46.5236666667,44.717,18.1732,10.5590666667,12.7402666667,6.3258,15.1874666666,41.7587333333,12.5766
785.29,7.97299999999,43.0863333333,46.5853333334,45.1505333333,18.6870666667,10.7884666667,12.8325333333,6.40279999999,14.9848666667,41.5635333334,12.7106
785.60,8.61986666667,44.2998,47.1618666667,45.5816,20.0610666667,11.1562666667,13.7878,7.00573333334,15.6798666667,42.2586,13.7538
785.91,8.86426666667,44.4691333333,47.2378666667,45.8535333333,20.4704666667,11.082,13.7096666667,6.99599999999,16.0954666667,42.7082,13.8239333333
786.22,8.14953333334,44.5297333333,46.6463333333,46.0531333333,19.8180666667,10.5495333333,13.2456666667,6.47113333333,15.6520666667,42.5277333333,13.0772
786.53,8.93806666666,45.2462666667,47.7319333333,46.7336,20.5360666667,11.0619333333,13.5679333333,6.86773333333,15.8860666667,43.1691333333,13.4338
786.84,8.52226666667,45.6064666667,47.4817333333,46.8985333333,20.8549333333,10.3578,13.1875333333,7.05766666667,16.1563333333,43.3664666667,12.7766
787.14,8.26493333334,45.4795333333,46.9145333333,46.5492666667,20.3195333333,10.2543333333,12.4919333333,6.54920000001,15.6228,42.9354,12.1070666667
787.45,8.35273333334,46.4518666667,47.8188666667,47.2006,20.8594,10.5404666667,13.2162,6.69913333334,16.185,44.0885333333,12.0702666667
787.76,8.26713333333,45.6459333333,46.9375333333,46.0933333333,20.6867333333,10.0126,12.8165333333,6.58473333333,15.4568,43.4594,11.5184666667
788.07,8.11999999999,45.4914,47.109,46.2370666667,20.3854666667,9.58600000001,12.5435333333,5.8516,15.0205333333,43.4251333333,10.7616
788.38,8.9798,46.1085333333,47.386,46.462,21.1596666667,10.4435333333,13.2898666667,6.71633333333,15.8387333333,43.938,11.8202666667
788.69,8.87226666667,47.0518666667,47.6917333333,46.3499333333,21.5346,10.9103333333,13.8428666667,6.8718,16.4896,44.4112,11.8670666667
789.00,9.18373333333,46.7902666667,47.2541333333,46.3142666667,20.9460666667,10.9460666667,13.63,6.78419999999,16.1348,44.0012,11.2924666667
789.31,9.21093333334,47.5062666667,47.5251333333,47.0707333333,21.1679333333,10.8964666666,13.8510666667,6.78026666667,16.2436,44.3372666667,11.0733333333
789.62,10.5374666667,47.5364666667,47.7662666667,46.5426,21.9694666667,11.6682,14.5882666667,7.9466,17.4587333334,44.5480666667,12.0596666667
789.92,12.1602,48.9697333334,48.4294666667,47.4798,23.3332666667,12.7436,15.9588666667,9.62139999999,19.1124,45.6299333333,13.6064666667
790.23,12.6628666667,48.8032,48.6216,47.4562666667,23.1766,13.2205333333,16.178,9.7306,19.1666,45.5387333333,13.6904666667
790.54,13.1346,48.827,49.1153333333,47.6474666667,23.8911333333,13.0,16.6216666667,10.4614666667,19.3910666667,45.8782666667,13.968
790.85,12.719,48.2484,48.5687333333,47.2353333333,23.2353333333,12.4246666667,15.5164,9.78413333333,18.5620666667,45.1828,13.3008666667
791.16,13.4344666667,49.2576666667,49.3859333333,47.9892,23.2388,13.0228666667,16.0256,10.2496666667,19.3926,45.7420666667,13.6773333333
791.47,14.3528,49.2222,49.2018,47.5586,23.7289333333,13.1387333333,16.6464666667,11.1200666667,20.0134,45.9892666667,14.2924666667
791.78,13.6877333333,48.7321333333,48.5889333333,47.4711333333,23.272,12.6858,16.2167333334,10.9132666666,19.5500666667,45.467,13.79
792.08,14.511,48.4022666667,48.9808,48.3608666667,23.5399333333,12.5965333333,16.4668666667,11.2672666667,19.9862,45.7712666667,14.4076666667
792.39,14.6876,48.8027333333,49.2984666667,48.5304666667,23.8253333334,12.9424,16.5653333333,11.4694666666,20.4468,46.0872666667,14.5479333333
792.70,13.1432,47.2938,48.0831333333,46.8781333333,22.2904,11.494,15.0388666667,9.99993333333,18.8302,44.933,13.6011333333
793.01,13.3759333333,47.6984666667,48.0398,47.1860666667,22.5826666667,12.0242,15.2331333333,10.0532666667,18.7975333333,45.2437333334,13.6534
793.32,12.3186666667,46.5238,47.0596666667,46.3308,21.0575333333,11.3683333334,14.1978,8.82440000001,17.8564,43.9729333333,12.5544
793.62,12.116,46.4588666667,46.4947333333,45.9934,21.2531333333,10.913,13.9922,8.91513333333,18.1023333333,43.9526666666,12.8321333333
793.93,11.3456,46.5733333333,45.9920666667,45.9993333334,20.1936666667,10.4772,13.5916666667,8.05160000001,17.5458,43.7459333333,12.5152
794.24,13.0756666667,47.3562666667,46.6806666667,47.1752,21.8043333333,12.4903333333,15.4788,10.2542,19.5750666667,44.7856666667,14.7126
794.55,11.6977333333,46.5149333334,45.4451333333,46.6252666666,21.1180666667,11.6078666667,14.4306666667,9.12360000001,18.3645333333,44.2580666667,13.844
794.86,12.1449333333,46.981,45.6216,47.295,22.0150666667,12.6228666667,15.2186,9.39880000001,18.8593333333,44.3306666667,14.5013333333
795.16,13.2739333333,47.552,45.8937333333,47.5586666667,23.1516,13.7892,16.0092,10.8094,19.6169333333,44.7702666666,15.0842
795.47,13.2298,47.3462666667,45.8576666667,47.1456666667,23.2492,13.7669333334,16.1554,10.9902666667,19.7864,44.5695333334,14.7961333333
795.78,13.0268666667,46.5453333333,45.53,46.6538,23.1098666667,13.5566666667,15.9642666667,10.5874666667,19.4444666667,44.4061333333,14.7956666667
796.09,14.3604666667,46.9618,45.8671333333,46.9679333333,24.0773333334,15.2153333333,17.4170666667,11.9126666667,20.8302666667,44.6618666667,15.5842
796.40,14.6444,47.2268666667,46.1189333333,47.0914,24.1488666667,15.0816666667,17.4084,12.0405333333,21.0774,44.5552666667,15.6416
796.70,14.7738,47.0853333333,46.0387333333,47.7932,24.5798,14.9460666667,17.7347333334,12.2806666667,21.1819333333,44.6783333333,15.2909333333
797.01,15.7288,47.9682666667,47.2777333333,48.7076666667,25.31,16.0891333333,18.8022,13.0704666667,21.9308666666,45.4202666667,16.1686
797.32,17.4560666667,48.6034,48.64,49.6174,26.8914,17.5712666667,20.0364,14.4262666667,23.2727333333,46.2780666667,17.2980666667
797.63,17.3038666667,48.3162666667,48.5072,49.2706,26.4204,17.3899333334,19.7352666667,14.0104,22.9854666667,46.1188666667,16.5589333333
797.93,16.9589333333,47.9547333333,48.7590666666,49.2868,26.2583333333,16.5756666667,18.9882666667,13.8549333333,22.8086,46.0444666667,15.9848666667
798.24,17.2808666667,48.7013333333,49.5778,49.8079333333,26.3531333334,16.8840666667,19.0273333333,14.7409333333,23.1222666667,46.6218,16.5195333333
798.55,17.0923333334,48.0223333333,49.751,49.7969333333,25.4746,16.1622666667,18.2840666667,13.6869333333,22.7701333333,46.4504666667,16.3981333333
798.85,15.8003333333,47.7539333333,49.0588666667,49.4936666667,24.7094666667,15.1002666667,17.0168,12.8304,21.7056666667,46.2861333333,15.3380666667
799.16,16.2964,48.0384,49.1976,49.8285333333,24.6845333333,15.2262666667,17.5241333333,13.3195333333,22.5652,46.5912666667,15.7887333334
799.47,15.7254666667,48.252,49.4055333333,49.9858,24.3525333333,14.2037333333,16.7445333333,12.8237333333,22.1513333333,46.7020666667,15.4777333333
799.78,14.5115333333,47.0546666667,48.283,49.6696,22.9884,12.9740666667,15.4311333333,11.7313333333,21.1709333333,45.7614666667,14.5690666667
800.08,13.5142666667,46.4711333333,47.4556666667,48.5632,22.2584666666,12.1896,14.5494666667,10.8070666667,20.2678,44.8861333333,14.3104666667
800.39,12.9558,45.3014,45.8968666667,47.4439333333,21.5104666667,11.5032,13.7402,10.5591333333,19.3464,43.7327333334,13.1734666667
800.70,12.1714,44.1686,44.4228,46.8626666667,20.7624,10.5156666667,12.9121333333,10.2541333333,18.5765333333,42.9774666667,12.4618666667
801.00,11.2916,43.6882,43.8198666667,46.5569333333,20.5560666667,10.0548666667,12.8138,9.73293333332,18.0241333333,42.4442666667,12.0746666667
801.31,12.8328,44.6064666667,43.9172666667,47.0947333333,21.4363333333,11.4835333333,14.1894,10.8306666667,19.2382,42.8944,13.6526
801.62,12.356,43.8586,43.0708,46.2436666667,20.6857333333,10.4668666667,13.3188,9.89053333333,18.8912,42.1881333333,12.8812
801.92,11.6065333333,43.1622,42.1713333333,45.6247333333,20.5681333333,10.1566666667,13.2386,9.67566666667,18.7322,41.5302,12.3278666667
802.23,11.7578666667,42.2842666667,41.6398,44.5112,19.8783333333,10.4404666667,13.3405333333,9.41646666666,18.3673333334,40.8306666667,12.6888
802.54,10.7284,41.4065333333,40.8613333334,43.624,19.4116666666,10.1328,12.6804,9.21426666667,17.0146666667,39.6126,12.0486666667
802.84,10.759,40.4610666667,39.9220666666,42.8297333333,19.1844,10.149,12.1632666667,9.12766666667,16.6311333333,38.7943333333,11.8084666666
803.15,11.3688,40.9929333333,40.7021333333,43.0496666667,20.0354,11.2979333333,12.8582,9.24820000001,17.2623333333,39.461,12.3404
803.46,12.0013333333,41.3032666667,41.2601333333,43.7665333333,20.4439333333,11.5931333333,13.7128,10.0394666667,17.7586,40.4082,12.9466
803.76,12.3974666667,41.5886666667,41.7483333333,44.5556666667,20.8126,12.1872666667,14.5304666667,10.1633333333,18.4693333333,40.8344,13.6888
804.07,11.5774,41.9122,41.9865333333,44.2485333333,20.2307333333,11.6442666667,13.8988666667,9.24106666668,17.7529333334,40.3646,13.0729333333
804.38,12.1962,42.3486,42.4675333333,44.6377333333,19.896,12.0326,14.1360666667,9.20853333333,17.8372666667,40.7878666667,13.5338666667
804.68,10.7374,41.2942,42.152,44.4168666667,18.9014666667,11.0984666667,13.3106666667,8.45733333333,16.8095333333,40.2934,12.8065333333
804.99,8.71026666667,39.4795333333,40.8956,43.4750666667,16.2189333333,9.59046666667,11.9250666667,6.6896,14.7187333333,38.8826,11.1672
805.30,7.7282,39.0086666667,40.3044666667,42.5840666667,15.0194666667,8.73546666666,11.0694666667,5.93280000001,13.5285333334,38.4543333333,10.5308666667
805.60,7.84406666667,39.984,40.6364,44.0731333333,15.879,9.53080000001,11.5752,6.24506666667,14.2562,39.4112,10.7558
805.91,7.91560000001,39.8090666667,40.5092666667,43.8981333333,15.6324666667,9.15673333333,11.5433333333,5.38586666667,14.5186,39.5068,10.6046666667
806.21,6.8806,39.4402666667,40.4362,44.2634,14.6584,8.13993333333,10.3458,4.72426666666,13.7282666667,39.3168,10.5762
806.52,5.46533333333,38.8832,39.8223333333,43.8833333333,13.1386666667,6.83593333333,9.45000000001,3.96793333333,12.0982,38.7648666667,9.48386666667
806.83,6.5342,39.2134,39.7928666667,43.6522,13.9544,8.33959999999,9.94626666665,4.80326666666,13.0352666667,38.9649333333,10.1947333333
807.13,4.4416,37.9088666667,38.4526,41.9406,11.7942,6.38233333333,7.42779999999,3.11159999999,11.2674,37.6162,8.60740000001
807.44,4.6314,38.2831333333,38.6432,42.0519333333,12.077,6.97653333333,7.88946666667,3.7774,11.3650666667,38.0904666667,8.82746666667
807.74,2.87086666667,37.5393333333,37.6352,40.5498,10.8290666667,4.8952,5.92493333333,2.27740000001,9.97373333333,36.5182,7.20773333333
808.05,1.34966666667,36.4674,36.6123333334,38.9583333333,9.19386666667,3.51453333333,4.43846666667,0.172,8.3514,35.5434666667,5.73346666667
