wavelength,Back_SicLucm,Belly_SicLucm,Breast_SicLucm,Crissum_SicLucm,Crown_SicLucm,DorTail_SicLucm,Patch10_SicLucm,Patch11_SicLucm,Rump_SicLucm,Throat_SicLucm,WingTip_SicLucm
246.05,-7.60846666667,-9.51206666667,-11.6240666667,-11.577054902,-11.1191333333,-7.63766666667,-11.1774,-11.3766666667,-8.23986666666,-10.0315333333,-6.11313333333
246.42,-6.27086666667,-8.20533333334,-10.6784,-10.0933137255,-9.45306666667,-6.1286,-9.73973333333,-9.62426666667,-6.99133333333,-8.32126666667,-4.4608
246.79,-5.28206666667,-7.05353333333,-9.09793333333,-8.62833333333,-8.01063333334,-4.6508,-8.24680000001,-7.96573333333,-5.7138,-6.9682,-3.35986666667
247.17,-4.7662,-6.49713333333,-8.42753333334,-7.96308627452,-7.56223333334,-4.1026,-7.57933333333,-7.17213333333,-5.30546666667,-6.14266666666,-2.7262
247.54,-4.40366666667,-6.04426666667,-8.06246666667,-7.6187137255,-7.19916666667,-3.8136,-6.9904,-6.48693333333,-5.0478,-5.70966666667,-2.3242
247.92,-4.112,-5.49073333333,-7.56246666667,-7.08562745098,-6.742,-3.363,-6.47406666667,-5.86893333333,-4.67193333333,-5.33313333333,-1.7988
248.29,-4.3746,-5.634,-7.87473333333,-7.26003921568,-7.12099999999,-3.49346666667,-6.83526666667,-6.171,-5.01806666667,-5.68573333333,-2.21986666667
248.67,-4.70153333333,-5.74626666667,-8.11633333334,-7.41095686275,-7.36723333334,-3.66366666667,-6.98160000001,-6.59053333333,-5.224,-5.97113333333,-2.44946666667
249.04,-4.5268,-5.489,-7.86893333333,-7.04055686275,-6.81126666667,-3.35633333333,-6.67013333333,-6.05333333333,-4.8442,-5.6654,-2.14
249.42,-4.68493333333,-5.80046666667,-8.01640000001,-7.26796078431,-6.67776666667,-3.45786666667,-6.58866666667,-5.97133333333,-4.70726666667,-5.69613333333,-2.05246666667
249.79,-6.00793333333,-6.86393333333,-9.25053333333,-8.353,-7.91706666666,-4.6548,-7.89346666667,-7.10046666667,-5.79886666667,-6.84026666667,-3.1716
250.17,-6.40873333333,-7.33886666667,-9.74853333333,-8.93875686274,-8.36613333334,-4.9926,-8.21806666665,-7.17386666667,-6.10873333333,-7.34299999999,-3.83006666667
250.54,-6.7748,-7.63966666667,-10.0585333333,-9.48021568628,-8.90769999999,-5.63506666667,-8.59006666665,-7.59473333333,-6.48193333333,-8.29266666667,-4.38746666666
250.92,-7.16246666667,-7.93033333333,-10.6722666667,-10.0981764706,-9.55166666667,-6.36626666666,-9.1988,-8.52166666667,-7.1722,-8.99853333332,-5.05013333333
251.29,-7.31233333332,-7.84266666667,-10.7107333333,-10.2887882353,-9.52959999999,-6.60159999999,-9.4844,-8.54346666667,-7.32226666667,-9.28433333333,-5.14006666667
251.66,-7.11453333333,-7.52673333334,-10.1172,-9.97302745099,-8.99990000001,-6.22900000001,-9.2162,-8.36633333333,-6.9364,-9.14506666667,-5.028
252.04,-8.09973333334,-8.43039999999,-11.0079333333,-11.0816784314,-10.1471,-6.98673333333,-10.1418666667,-9.02346666667,-7.77426666667,-10.1154,-5.76906666667
252.41,-8.38613333334,-8.65099999999,-10.8676666667,-11.5115372549,-10.1621666667,-7.34253333333,-10.2784666667,-8.93746666667,-7.96986666667,-10.2189333333,-5.70960000001
252.79,-7.67293333334,-7.82586666667,-10.0846666667,-11.0524862745,-9.56803333334,-6.67766666667,-9.31366666667,-7.96853333333,-7.21353333333,-9.54326666666,-4.79633333334
253.16,-8.32640000001,-8.72746666666,-10.7492666667,-12.0785450981,-10.6377666667,-7.56886666667,-9.94720000001,-9.106,-8.23173333333,-10.5208,-5.60279999999
253.54,-8.70093333333,-8.95466666666,-11.0001333333,-12.6700352941,-11.0144333333,-8.06980000001,-10.3578,-9.524,-9.02233333333,-10.9270666667,-6.16499999999
253.91,-8.64993333332,-9.27433333333,-10.8471333333,-13.0983098039,-11.035,-8.40693333332,-10.5406,-9.69080000001,-9.41300000002,-11.1362,-6.5684
254.28,-9.61079999999,-10.3529333333,-11.6922666667,-14.1173960784,-12.0814333333,-9.9366,-11.7767333333,-11.0467333333,-10.5761333333,-12.4767333333,-7.43273333333
254.66,-10.8051333333,-11.283,-12.6288666667,-15.2292078431,-13.0157,-11.0314666667,-12.9371333333,-12.1633333333,-11.8364666667,-13.2892666667,-8.42766666667
255.03,-12.2066666666,-12.56,-14.4133333333,-16.9035294118,-14.21,-12.34,-14.28,-13.2666666667,-13.3266666667,-14.8133333333,-9.81999999999
255.41,-14.0647333333,-14.4164,-16.09,-18.8967372549,-15.974,-14.1913333333,-15.9002666667,-15.1548,-15.3728,-16.948,-11.6244666667
255.78,-15.4574666666,-15.8911333333,-17.9712666667,-20.2329215686,-17.5817666667,-15.5311333333,-17.0966,-16.6409333333,-17.0525333333,-17.8832666667,-12.3336666667
256.15,-14.2039333333,-14.7842,-16.7644666667,-18.8073333333,-16.4164,-14.2908666667,-15.7489333333,-16.2786666667,-15.9448666667,-16.5978,-11.44
256.53,-13.41,-13.7028666667,-15.7808666667,-17.5875960784,-15.7357333334,-13.2775333333,-14.5326666667,-15.4880666667,-15.0418,-15.4881333333,-10.551
256.90,-12.7266666667,-13.1485333333,-15.0938666667,-16.3138,-14.6158,-12.2451333333,-13.8938,-14.5068666667,-14.1773333333,-14.7181333333,-9.95713333333
257.28,-10.6462,-10.3696666667,-12.8884666667,-13.7922980392,-11.9867333333,-9.58226666665,-11.5238666667,-11.7522666667,-11.7162,-11.9808,-7.38799999999
257.65,-8.9906,-9.09253333332,-11.5501333333,-11.6584862745,-10.3105666667,-7.56099999999,-9.86879999999,-10.0828666667,-10.2060666667,-10.0777333333,-5.77246666667
258.02,-6.442,-6.3274,-8.70713333333,-8.51321960785,-7.54000000001,-4.69506666667,-6.87313333333,-7.3818,-7.19846666667,-7.35900000001,-2.82893333333
258.40,-4.91306666667,-4.75286666667,-7.112,-6.69767843137,-5.98516666667,-2.84326666666,-5.23726666667,-5.56133333333,-5.5458,-5.67466666667,-1.09753333333
258.77,-3.21606666667,-3.29993333334,-5.4218,-4.8903372549,-4.42433333333,-1.32533333333,-3.59426666667,-3.9658,-3.90566666667,-4.08626666667,0.441866666666
259.15,-1.68373333333,-1.95193333333,-3.64746666667,-3.18740392157,-2.94576666667,0.0766666666686,-2.0462,-2.35893333333,-2.24393333333,-2.64486666667,1.96066666667
259.52,-0.336866666666,-0.5944,-2.47353333333,-1.86584313725,-1.4889,1.38,-0.698000000002,-0.8918,-0.788133333332,-1.38266666667,3.10506666667
259.89,0.303066666666,-0.0518666666666,-1.83053333333,-1.15458823529,-0.921333333333,1.92906666667,-0.110799999999,-0.177466666667,-0.125666666666,-0.859866666668,3.53773333333
260.27,0.773733333333,0.487600000001,-1.37946666667,-0.714219607842,-0.380933333333,2.44453333333,0.277,0.449600000001,0.4284,-0.324266666664,3.9734
260.64,1.14706666667,0.808666666667,-1.06813333333,-0.405447058825,0.00113333333406,2.80386666667,0.519066666669,0.808733333334,0.7602,-0.076466666666,4.21733333333
261.01,1.24733333333,0.918266666667,-0.989466666666,-0.290992156864,0.0137999999993,2.88813333333,0.616666666665,0.821466666667,0.842133333334,0.0459333333347,4.2918
261.39,0.866666666667,0.5186,-1.34766666667,-0.567298039215,-0.401866666667,2.48773333333,0.247533333335,0.471866666667,0.565333333333,-0.366666666666,3.94546666667
261.76,1.1892,0.860933333333,-0.994133333333,-0.218560784314,-0.0843666666667,2.6852,0.575533333333,0.749133333333,0.908599999999,-0.116399999999,4.281
262.13,1.36273333333,1.034,-0.988999999999,-0.139890196079,0.0187999999998,2.67073333333,0.672666666666,0.949133333334,0.979133333334,-0.009866666666,4.37973333333
262.51,1.34833333333,0.962333333334,-1.08573333333,-0.305866666667,0.0334000000001,2.4794,0.584333333334,0.911266666666,1.02133333333,0.061733333334,4.2274
262.88,0.927,0.814133333332,-1.43186666667,-0.739831372549,-0.139733333333,2.1896,0.261466666667,0.822933333333,0.888333333333,-0.234733333333,3.94233333333
263.25,0.798199999999,0.874066666666,-1.547,-0.988149019607,-0.3053,1.98906666667,0.0163333333354,0.6762,0.735733333333,-0.445266666668,3.83293333333
263.63,0.309399999999,0.483866666665,-2.05593333333,-1.40994117647,-0.896966666666,1.40833333333,-0.440333333332,0.214800000001,0.323800000001,-0.800533333333,3.5334
264.00,0.237,0.560800000001,-2.18393333333,-1.51798823529,-0.6635,1.4494,-0.410866666665,0.316066666667,0.4464,-0.857,3.60573333333
264.37,0.0957333333326,0.324733333333,-2.67346666667,-1.6338,-0.820333333334,0.924266666667,-0.345533333335,0.2208,0.212333333335,-1.16173333333,3.56853333333
264.75,-0.1274,0.0084,-3.10646666667,-1.74062745098,-1.097,0.678933333334,-0.432866666668,-0.114466666667,-0.0635999999992,-1.10753333333,3.344
265.12,-0.239800000001,-0.0925999999994,-3.11453333333,-2.03784313726,-1.39523333333,0.454466666667,-0.589266666664,-0.382999999999,-0.197799999999,-1.24986666667,3.36693333333
265.49,0.261066666668,0.0284,-2.64793333333,-1.72179607843,-1.16083333333,0.844599999999,-0.122333333334,-0.151066666667,-0.0897333333319,-0.938399999999,3.62713333333
265.87,0.310933333332,0.282933333333,-2.47866666667,-1.70391372549,-1.02203333334,1.05186666667,0.155466666667,0.0120666666666,0.151400000001,-0.797066666667,3.925
266.24,-0.0385333333354,0.0116,-2.625,-1.97267843137,-1.16963333333,0.996000000001,-0.135133333332,-0.289533333333,-0.177600000001,-0.965066666668,3.675
266.61,0.134333333333,0.369399999998,-2.24973333333,-1.50146666667,-1.0409,1.3878,0.078266666666,-0.0521999999994,0.011266666666,-0.839399999999,3.91353333333
266.98,-0.254666666667,-0.276533333333,-2.7912,-1.79707058824,-1.54296666666,0.967866666667,-0.542266666668,-0.513066666666,-0.731533333333,-1.48113333333,3.508
267.36,0.235,-0.0805999999994,-2.53906666667,-1.43310980392,-1.01526666667,1.38513333333,-0.164866666667,0.189466666667,-0.220733333334,-0.887066666668,3.98733333333
267.73,0.308733333334,-0.240000000001,-2.45913333333,-1.43109411765,-1.13163333333,1.3136,-0.2676,0.0067333333326,-0.3772,-0.967133333334,3.86833333333
268.10,0.120800000001,-0.553933333335,-2.62526666667,-1.67514901961,-1.6433,0.987,-0.644533333335,-0.349399999999,-0.738400000001,-1.1782,3.61533333333
268.48,0.134600000001,-0.485866666666,-2.28766666667,-1.50384313725,-1.5772,1.16533333333,-0.695866666667,-0.282200000001,-0.685999999999,-1.04053333333,3.7846
268.85,0.0935999999994,-0.264199999999,-2.00946666667,-1.28515686274,-1.37516666667,1.20126666667,-0.5958,-0.135200000001,-0.4316,-1.0724,4.04826666667
269.22,0.156999999999,-0.0640000000008,-1.8028,-0.912756862745,-1.08226666667,1.41846666667,-0.438533333333,0.1792,-0.1664,-1.03753333333,4.13706666666
269.59,0.407866666666,0.3446,-1.55826666667,-0.494839215685,-0.678100000001,1.6784,-0.328733333333,0.685866666666,0.2592,-0.644866666666,4.51080000001
269.97,0.336066666667,0.289333333333,-1.49706666667,-0.33823137255,-0.8372,1.58733333333,-0.351733333333,0.516799999999,0.158733333333,-0.697266666665,4.43820000001
270.34,0.704533333331,0.442200000001,-1.23533333333,0.218098039216,-0.673966666667,1.7932,-0.1464,0.780533333333,0.564266666667,-0.454333333333,4.65680000001
270.71,0.9126,0.445866666667,-1.15486666667,0.484399999999,-0.462233333334,1.87573333333,-0.0353333333338,0.9304,0.714933333333,-0.224333333333,4.80273333333
271.09,1.25653333333,0.779000000001,-0.764666666666,0.967733333335,-0.0396999999994,2.32266666667,0.400866666669,1.305,1.288,0.338466666666,5.14286666666
271.46,1.2268,0.834466666668,-0.598266666667,1.08867058824,0.1291,2.503,0.502333333332,1.24886666667,1.37233333333,0.411599999999,5.19553333333
271.83,1.15046666667,0.877533333333,-0.631466666666,1.23407058824,0.127033333333,2.6538,0.470866666666,1.4206,1.4874,0.486866666668,5.30493333333
272.20,1.103,0.789266666667,-0.729266666666,1.26344313726,0.180366666667,2.629,0.452133333334,1.37973333333,1.5002,0.520133333334,5.20580000001
272.58,1.07686666667,0.725533333333,-0.946333333333,1.14345882353,0.0244,2.63586666667,0.397466666665,1.29473333333,1.47186666667,0.476866666667,5.05133333333
272.95,0.907466666667,0.3458,-1.16913333333,0.882196078432,-0.2186,2.3664,0.0737333333339,1.09533333333,1.16913333333,0.223666666667,4.6562
273.32,1.0022,0.341599999999,-1.1592,0.96705098039,-0.155699999999,2.29546666667,0.134066666667,1.13386666667,1.0908,0.306066666667,4.69753333333
273.69,0.821533333333,0.197599999999,-1.1158,0.877803921569,-0.249766666667,2.16813333333,0.0938666666658,1.00926666667,1.00933333333,0.258866666667,4.51633333333
274.06,0.664866666667,-0.0280666666662,-1.31413333333,0.816776470589,-0.253199999999,2.01506666667,-0.102266666667,1.1226,0.946200000001,0.324666666667,4.24246666667
274.44,0.546333333334,-0.0470666666667,-1.2106,0.707435294117,-0.253666666666,1.9452,-0.114999999999,1.0248,0.778999999999,0.402666666666,4.28493333333
274.81,0.469,-0.0401333333326,-1.107,0.639788235294,-0.241166666667,1.88173333333,-0.2386,1.0696,0.696933333333,0.364533333333,4.28893333333
275.18,0.983466666665,0.532466666666,-0.5624,1.15558823529,0.214633333333,2.1922,0.100533333333,1.59733333333,1.14906666667,0.8936,4.5992
275.55,-0.140066666667,-0.552533333333,-1.76433333333,0.101752941176,-0.970499999999,0.987333333334,-1.0714,0.533000000001,-0.0784666666674,-0.081333333334,3.315
275.93,-0.240600000001,-0.761933333334,-1.82986666667,-0.113007843136,-1.0854,0.721733333333,-1.2286,0.406800000001,-0.206199999999,-0.217599999999,2.9296
276.30,-0.405333333333,-0.837133333333,-1.83533333333,-0.292172549018,-1.2937,0.502133333333,-1.64446666667,0.331866666667,-0.390533333333,-0.4876,2.7224
276.67,-0.689666666666,-1.09473333333,-1.84433333333,-0.427454901961,-1.42756666667,0.204,-2.01226666667,0.1828,-0.467866666667,-0.7258,2.50406666666
277.04,-0.705999999999,-0.935466666667,-1.834,-0.301631372548,-1.38316666667,0.363733333333,-2.13046666667,0.406466666665,-0.378933333333,-0.605266666667,2.6654
277.41,-0.267733333334,-0.4808,-1.51586666667,0.128521568627,-1.08973333333,0.873733333333,-1.81726666667,0.782333333333,0.100533333333,-0.130933333333,3.09893333333
277.79,0.0274000000006,-0.228799999999,-1.56446666667,0.363666666667,-0.830933333333,0.911933333333,-1.77486666667,0.985066666668,0.384266666667,0.0184000000006,3.3028
278.16,0.0154666666674,-0.310800000001,-1.6374,0.253701960785,-0.995733333332,0.738733333333,-1.95766666666,0.643333333335,0.323133333333,-0.301533333333,3.25946666666
278.53,-0.188733333333,-0.694466666668,-2.0922,0.0458470588222,-1.29606666667,0.584733333333,-2.32066666667,0.478066666666,0.191866666668,-0.697399999999,2.8536
278.90,-0.744200000001,-1.3846,-2.91253333333,-0.569094117646,-1.87563333333,-0.0061333333334,-2.82106666667,-0.0885333333326,-0.402600000001,-1.2748,2.17146666667
279.27,-2.04053333333,-2.70533333333,-4.17353333333,-2.00323921569,-3.19336666667,-1.20966666667,-3.73346666667,-1.46206666667,-1.68666666667,-2.63153333333,1.08653333333
279.64,-1.7514,-2.72226666667,-4.14386666667,-1.78228235294,-3.0172,-1.05866666667,-3.4816,-1.44893333333,-1.5276,-2.6286,1.20386666667
280.02,-2.0798,-3.0838,-4.67353333333,-2.1267254902,-3.2183,-1.26713333333,-3.94133333333,-1.77786666667,-1.87353333334,-3.027,1.03993333333
280.39,-1.597,-2.64933333333,-4.27266666667,-1.72158039216,-2.73606666667,-0.921533333333,-3.42893333333,-1.44626666667,-1.43193333333,-2.5942,1.426
280.76,-1.16693333333,-2.29773333333,-4.0872,-1.4116745098,-2.44,-0.563933333335,-3.23573333333,-1.22013333333,-1.21453333333,-2.43446666667,1.6052
281.13,-0.958999999999,-2.2938,-3.83293333333,-1.17987843137,-2.34086666667,-0.529199999999,-2.9118,-1.09306666667,-0.940066666666,-2.35033333333,1.7352
281.50,-1.3118,-2.5896,-3.93533333333,-1.44338431372,-2.55933333333,-0.671599999999,-3.2192,-1.45093333333,-1.15193333333,-2.7024,1.3382
281.87,-1.51286666667,-2.81026666666,-3.9024,-1.6026,-2.7873,-0.682066666667,-3.41533333333,-1.67206666667,-1.31293333333,-2.85646666667,1.0718
282.25,-1.60973333333,-2.83206666667,-3.98193333333,-1.64019607843,-2.8696,-0.659933333333,-3.49966666666,-1.66966666667,-1.31986666667,-2.9046,1.02493333333
282.62,-1.0568,-2.17933333333,-3.2776,-1.16108627451,-2.39926666667,-0.189333333333,-2.947,-1.26573333333,-0.784733333333,-2.33253333333,1.61586666667
282.99,-0.738133333332,-1.8736,-2.73373333333,-0.802964705882,-2.05926666667,0.136266666665,-2.6236,-0.9568,-0.385599999999,-2.00993333333,1.83126666667
283.36,-0.315199999999,-1.4704,-2.16266666667,-0.329160784313,-1.58606666667,0.682933333334,-2.3328,-0.4424,0.219933333333,-1.44326666667,2.27586666667
283.73,0.092533333332,-0.727533333333,-1.4926,0.20354117647,-1.10123333333,1.32933333333,-1.76813333333,0.0793333333334,0.870866666667,-0.729666666666,2.844
284.10,0.600733333333,-0.191066666666,-0.846866666667,0.719423529413,-0.583666666666,1.79133333333,-1.16726666667,0.522133333332,1.42206666667,-0.0148000000012,3.2664
284.47,0.512333333332,-0.172866666667,-0.9342,0.741078431372,-0.527733333333,1.80033333333,-1.05973333333,0.4528,1.3456,0.0864666666661,3.2428
284.85,0.801666666665,0.133799999999,-0.593666666667,1.01978039216,-0.158999999999,2.09693333333,-0.531933333333,0.711733333334,1.58533333333,0.531733333332,3.5102
285.22,0.717466666666,0.0741333333326,-0.7272,0.85760392157,-0.238433333334,2.06653333333,-0.5474,0.543533333334,1.4272,0.5808,3.40573333333
285.59,0.586133333333,-0.149466666667,-1.04213333333,0.509796078431,-0.473199999999,1.7472,-0.752933333333,0.289133333334,1.17233333333,0.452066666665,3.10933333333
285.96,0.570733333333,-0.174466666667,-1.09206666667,0.419847058824,-0.449433333334,1.7634,-0.730133333333,0.2238,1.12253333333,0.487333333335,3.0982
286.33,0.8878,0.138399999999,-0.732533333333,0.75223137255,-0.1224,2.09126666666,-0.418533333333,0.4654,1.34366666667,0.878266666667,3.28386666667
286.70,0.468133333333,-0.2556,-1.16213333333,0.373588235295,-0.444899999999,1.7648,-0.893466666667,0.141733333332,0.945666666668,0.582000000001,2.75133333333
287.07,0.407666666665,-0.248733333334,-1.2324,0.353674509804,-0.499366666667,1.68133333333,-0.963133333333,0.083866666666,0.951933333335,0.641400000001,2.7078
287.44,0.592733333333,-0.101333333333,-1.14013333333,0.523894117648,-0.384299999999,1.72526666667,-0.825266666665,0.217733333332,1.04253333333,0.823333333333,2.72293333334
287.82,0.361133333333,-0.353600000001,-1.23793333333,0.312023529411,-0.629266666667,1.37513333333,-1.0704,0.0602,0.822066666665,0.562399999999,2.39846666667
288.19,1.40001898963e-12,-0.6726,-1.5508,-0.026839215686,-1.0002,1.088,-1.44026666667,-0.358266666666,0.402133333334,0.200000000001,1.9416
288.56,-0.093933333334,-0.973733333333,-1.62933333333,-0.242360784314,-1.26516666667,0.989066666668,-1.704,-0.622933333333,0.214599999999,0.003733333334,1.71366666667
288.93,-0.479733333333,-1.25553333333,-2.06026666667,-0.510043137255,-1.64936666667,0.719666666667,-2.1512,-0.945933333332,-0.160400000001,-0.1702,1.42766666667
289.30,-0.415733333334,-1.18106666667,-1.95213333333,-0.524039215685,-1.53436666667,0.773066666667,-2.2372,-0.864666666667,-0.0956000000006,-0.0585333333327,1.47193333333
