wavelength,Back_AniNotm,Belly_AniNotm,Breast_AniNotm,Crissum_AniNotm,Crown_AniNotm,DorTail_AniNotm,Patch10_AniNotm,Patch11_AniNotm,Patch12_AniNotm,Rump_AniNotm,Throat_AniNotm,WingTip_AniNotm
591.44,19.1731666667,57.962,50.227,41.4278333334,34.7895,6.409,15.05225,13.2561666666,4.252,25.8625,3.19016666667,7.5735
591.78,19.3393333333,58.3211666667,50.5615,41.7228333333,35.006,6.587,15.2258333333,13.4171666667,4.40583333333,26.0213333333,3.36083333334,7.7575
592.12,19.387,58.3825,50.677,41.804,34.9948333334,6.694,15.253,13.4283333334,4.50766666667,26.1216666667,3.44766666666,7.82016666667
592.46,19.4753333333,58.5181666667,50.8363333333,41.9351666667,35.0666666667,6.8195,15.32775,13.505,4.61916666667,26.2481666667,3.5215,7.9505
592.79,19.5538333333,58.6503333334,50.9965,42.0305,35.1856666667,6.89833333333,15.3285,13.5463333333,4.67766666666,26.2928333333,3.61366666667,7.9835
593.13,19.588,58.7941666666,51.0975,42.0973333334,35.257,6.89116666667,15.3463333333,13.6115,4.66233333333,26.3408333333,3.60933333333,7.997
593.47,19.6595,58.8913333334,51.1775,42.1461666667,35.2611666666,6.94283333334,15.3624166667,13.6563333333,4.69383333334,26.4101666667,3.66466666667,8.0655
593.80,19.6111666666,58.7558333333,51.0961666667,42.0681666667,35.1105,6.87416666666,15.2630833334,13.6365,4.68166666666,26.4008333334,3.647,8.03116666666
594.14,19.6596666666,58.9471666666,51.1968333333,42.136,35.1653333334,6.90166666667,15.2480833333,13.6568333334,4.669,26.4383333334,3.62,8.05466666666
594.48,19.6806666667,59.0598333333,51.3231666666,42.1863333333,35.1878333333,6.881,15.24825,13.6848333333,4.6215,26.4753333334,3.62383333333,8.045
594.81,19.8368333334,59.2861666667,51.4356666667,42.2845,35.197,6.90483333333,15.2955,13.6941666667,4.65316666667,26.5278333333,3.686,8.05816666667
595.15,19.9411666667,59.4978333333,51.523,42.4358333334,35.2901666666,6.95366666667,15.2769166666,13.7371666666,4.68483333333,26.5718333333,3.74266666667,8.15183333334
595.49,19.9063333333,59.486,51.515,42.3886666667,35.2345,6.79316666666,15.20225,13.5945,4.54833333334,26.5103333334,3.6285,8.05466666666
595.82,19.8955,59.6678333334,51.6526666666,42.4881666667,35.3215,6.72416666667,15.175,13.6318333334,4.48216666667,26.4941666666,3.6015,8.0545
596.16,19.9133333333,59.801,51.8065,42.5803333333,35.3396666667,6.6825,15.2348333334,13.6665,4.4575,26.5075,3.603,8.108
596.50,19.8551666667,59.8238333333,51.8063333333,42.5615,35.2303333334,6.61633333333,15.1694166667,13.6316666667,4.416,26.4343333334,3.55383333333,8.05166666667
596.83,19.8976666667,59.8546666667,51.9085,42.6501666667,35.189,6.6245,15.16525,13.5941666667,4.43333333333,26.4558333333,3.5475,8.0385
597.17,19.858,59.96,52.0135,42.7316666666,35.1965,6.55966666667,15.1934166666,13.5695,4.41183333334,26.4225,3.4985,7.98383333333
597.51,19.9146666666,60.1358333333,52.1861666667,42.9095,35.3335,6.63266666667,15.28425,13.6191666667,4.43866666667,26.502,3.55966666667,8.03683333333
597.84,19.8483333333,60.093,52.2043333334,42.8905,35.2775,6.5525,15.2070833334,13.5621666667,4.40266666667,26.4341666667,3.52733333334,7.97366666667
598.18,19.8846666666,60.181,52.365,43.0596666667,35.3628333333,6.6185,15.25825,13.6118333334,4.45483333334,26.4756666667,3.55483333333,8.02383333333
598.52,19.8436666667,60.188,52.4518333333,43.1555,35.3913333333,6.594,15.2325,13.6185,4.4615,26.4985,3.52483333333,8.01483333333
598.85,19.7738333333,60.1686666667,52.5588333334,43.1653333333,35.3975,6.55066666667,15.216,13.5798333333,4.435,26.4746666667,3.46933333334,7.93183333333
599.19,19.7278333333,60.1481666667,52.6078333334,43.1828333334,35.337,6.5665,15.13275,13.5965,4.42883333333,26.4191666667,3.45266666667,7.87783333333
599.53,19.7336666667,60.1811666667,52.6818333333,43.2531666667,35.3291666666,6.50983333333,15.1030833333,13.5395,4.41383333333,26.4093333333,3.4195,7.86516666666
599.86,19.6,60.047,52.6651666666,43.2206666667,35.2231666667,6.4575,14.9110833333,13.4188333334,4.36216666666,26.3001666667,3.35983333333,7.77433333333
600.20,19.6176666666,60.1633333333,52.7266666667,43.3046666667,35.2958333334,6.431,14.9050833333,13.392,4.29216666667,26.3096666667,3.3205,7.74316666667
600.53,19.6368333334,60.2863333334,52.8015,43.3586666667,35.3926666667,6.40583333333,14.8940833334,13.4211666667,4.27566666666,26.301,3.32483333333,7.77733333334
600.87,19.6258333334,60.2016666666,52.8136666666,43.3663333333,35.3421666667,6.36516666666,14.7885833333,13.3583333334,4.20633333333,26.225,3.26916666666,7.76466666667
601.21,19.5988333333,60.137,52.7711666667,43.278,35.2326666667,6.2975,14.6586666666,13.2785,4.1225,26.085,3.22,7.70916666667
601.54,19.7275,60.432,53.025,43.46,35.366,6.37433333333,14.7226666666,13.3818333333,4.154,26.2161666667,3.28966666667,7.76683333333
601.88,19.733,60.4746666667,53.0826666666,43.4538333333,35.3103333334,6.28183333334,14.63725,13.2788333334,4.07416666667,26.1778333333,3.21883333334,7.6775
602.21,19.7516666667,60.6315,53.2036666667,43.4333333333,35.3435,6.30433333334,14.65175,13.3185,4.02166666667,26.1858333333,3.21616666666,7.6785
602.55,19.8923333334,60.8496666666,53.382,43.6216666667,35.4865,6.41766666667,14.76525,13.4451666666,4.10083333333,26.2753333333,3.31766666667,7.78433333333
602.88,19.9203333334,61.0666666667,53.5013333334,43.7548333333,35.5855,6.41866666667,14.7663333333,13.4951666667,4.12033333333,26.3856666666,3.32366666667,7.81716666667
603.22,19.9433333333,61.2448333333,53.637,43.8051666667,35.6568333334,6.40166666667,14.7480833333,13.5088333333,4.12916666667,26.3953333334,3.32166666667,7.802
603.56,20.017,61.4273333333,53.6885,43.8745,35.7446666667,6.43733333334,14.8065833334,13.6013333334,4.16833333333,26.4723333333,3.382,7.82233333334
603.89,20.0721666666,61.4953333333,53.8036666667,43.9226666667,35.8006666667,6.50866666667,14.8729166666,13.7003333333,4.28433333333,26.5505,3.49916666666,7.9245
604.23,20.0901666666,61.5021666667,53.8521666666,43.9393333333,35.8121666667,6.54566666666,14.89725,13.6916666667,4.297,26.551,3.52966666667,7.95433333334
604.56,20.15,61.6485,53.9046666667,44.0056666667,35.8775,6.54833333333,14.9168333333,13.7003333333,4.26883333334,26.5906666667,3.58483333334,7.96116666667
604.90,20.1361666666,61.7868333334,54.0365,44.118,35.9195,6.5895,14.9483333333,13.7341666667,4.29033333333,26.6848333333,3.60383333333,8.00916666667
605.23,20.1376666666,61.8046666667,54.0871666666,44.1605,35.9213333333,6.613,14.9705,13.7613333333,4.32616666667,26.6903333333,3.63,8.05583333334
605.57,20.2225,61.9391666666,54.1921666666,44.2863333333,36.0295,6.6965,15.0663333334,13.8838333334,4.3945,26.7603333333,3.7385,8.15083333333
605.90,20.2438333333,61.901,54.2413333333,44.3756666667,36.012,6.70766666667,15.0245833333,13.8728333334,4.46366666667,26.7875,3.78183333333,8.173
606.24,20.2541666667,61.898,54.2331666666,44.3893333333,35.9601666666,6.67383333334,14.9306666667,13.8576666667,4.4465,26.736,3.75316666667,8.13566666666
606.58,20.2585,61.8918333333,54.2261666667,44.459,35.9165,6.67216666667,14.9365,13.856,4.4305,26.7356666666,3.76133333334,8.16666666666
606.91,20.1543333333,61.6655,54.118,44.3461666667,35.7731666666,6.62966666667,14.834,13.7695,4.36633333333,26.6686666667,3.68716666667,8.13066666667
607.25,20.1496666667,61.6575,54.1401666667,44.4298333333,35.7803333334,6.59466666667,14.7843333333,13.6995,4.35866666667,26.6328333333,3.6255,8.11233333333
607.58,20.0873333333,61.5535,54.0978333333,44.4315,35.7373333333,6.54483333333,14.6958333333,13.639,4.3165,26.588,3.54966666667,8.12016666667
607.92,19.9593333334,61.389,53.951,44.3195,35.5893333333,6.46383333333,14.5549166667,13.6061666667,4.22083333334,26.5108333333,3.44833333334,8.032
608.25,19.816,61.1231666667,53.7613333334,44.1861666666,35.4048333333,6.4405,14.4648333334,13.5565,4.19733333333,26.4268333333,3.40483333334,8.01516666666
608.59,19.8396666667,60.9128333334,53.6388333334,44.1423333333,35.3813333333,6.50683333334,14.4376666667,13.565,4.26366666666,26.3586666666,3.4485,8.02466666667
608.92,19.6378333334,60.479,53.2675,43.9075,35.1788333333,6.486,14.2846666666,13.4531666667,4.24866666667,26.1911666666,3.43216666667,7.94633333333
609.26,19.4436666666,60.0735,52.8591666667,43.666,34.8816666667,6.3975,14.1268333333,13.3178333334,4.1645,25.9631666666,3.361,7.83733333333
609.59,19.2986666666,59.7461666666,52.5903333333,43.5648333333,34.7266666667,6.43,14.0550833333,13.2511666667,4.14333333334,25.812,3.35633333333,7.81733333333
609.93,19.0765,59.3871666667,52.2468333333,43.3475,34.4805,6.33416666667,13.8774166666,13.13,3.99533333334,25.6195,3.26283333334,7.7095
610.26,18.8911666667,58.9351666667,51.9075,43.1063333333,34.234,6.29316666666,13.6768333334,13.0091666667,3.92966666666,25.4128333334,3.1995,7.62583333333
610.60,18.8578333334,58.7461666667,51.7713333334,43.091,34.1315,6.36816666667,13.6491666667,13.0393333334,3.9415,25.3493333333,3.2425,7.60966666667
610.93,18.7461666666,58.4855,51.6018333334,42.9473333334,33.9945,6.377,13.5626666666,12.9876666667,3.89266666666,25.2576666667,3.24116666667,7.57416666667
611.27,18.6798333333,58.2996666667,51.411,42.8523333334,33.8416666667,6.39533333333,13.4514166667,12.9868333333,3.85983333334,25.1635,3.2385,7.52083333334
611.60,18.6585,58.2358333333,51.3616666667,42.8978333334,33.7885,6.4225,13.40575,12.9956666666,3.9365,25.1148333333,3.30983333333,7.53233333333
611.93,18.6476666667,58.2638333334,51.388,42.9988333333,33.8256666667,6.44216666666,13.32575,13.0041666667,3.9665,25.0761666667,3.29566666667,7.5185
612.27,18.5916666667,58.2253333333,51.37,42.9625,33.6866666666,6.3415,13.1765833333,12.9238333333,3.824,25.0216666667,3.18183333334,7.43633333333
612.60,18.6895,58.4435,51.635,43.1928333333,33.8055,6.33133333333,13.1765,13.0011666667,3.77033333333,25.0883333334,3.15733333333,7.4455
612.94,18.7253333333,58.6956666666,51.8926666667,43.311,34.006,6.40166666666,13.2255,13.1003333334,3.871,25.21,3.1835,7.52766666667
613.27,18.8123333333,59.1016666667,52.1495,43.488,34.216,6.39,13.2225,13.2236666667,3.87033333333,25.3356666666,3.18616666667,7.58016666666
613.61,18.9125,59.3938333333,52.4891666667,43.744,34.4346666667,6.4215,13.3363333334,13.2866666666,4.001,25.4798333333,3.20933333334,7.6505
613.94,19.0525,59.8875,52.9096666667,43.966,34.6746666667,6.37,13.4343333334,13.3756666667,3.95466666667,25.5793333334,3.224,7.65816666667
614.28,19.0468333334,60.1646666666,53.1241666666,44.0951666667,34.8345,6.23183333334,13.4115,13.3595,3.90316666667,25.603,3.1565,7.623
614.61,19.1338333333,60.4533333334,53.41,44.288,34.9373333333,6.25166666667,13.4320833334,13.441,3.92216666667,25.6553333333,3.1705,7.64366666667
614.94,19.0668333333,60.6986666666,53.6753333333,44.411,35.0756666667,6.17583333333,13.4204166667,13.3706666666,3.89133333333,25.6368333333,3.09016666667,7.56683333333
615.28,19.162,60.8668333333,53.8366666667,44.4688333333,35.2433333333,6.17016666666,13.42475,13.3536666666,3.80983333333,25.7095,3.0175,7.569
615.61,19.2961666667,61.1538333333,54.2013333334,44.612,35.4531666666,6.26883333333,13.51525,13.526,3.90683333333,25.8695,3.08116666667,7.6125
615.95,19.3383333333,61.544,54.4638333333,44.7903333333,35.7015,6.23733333333,13.6,13.5998333333,3.98383333333,25.9865,3.0965,7.67333333333
616.28,19.4338333334,61.838,54.796,44.971,35.8671666667,6.30683333333,13.69275,13.7236666667,4.135,26.1111666666,3.12466666667,7.8405
616.61,19.5263333333,62.1226666666,55.0648333333,45.1158333333,36.0195,6.28883333334,13.7283333334,13.7613333333,4.12383333333,26.1981666666,3.08183333334,7.88133333333
616.95,19.5676666666,62.0416666667,55.1021666667,45.0798333333,35.9503333334,6.253,13.7715833333,13.6971666666,4.1175,26.193,3.03133333334,7.81966666667
617.28,19.6575,62.2555,55.3388333334,45.1508333333,36.0875,6.29366666666,13.8298333334,13.7763333333,4.14966666667,26.2945,3.0285,7.91766666667
617.62,19.7103333334,62.3208333334,55.4905,45.231,36.2305,6.387,13.89175,13.8123333334,4.29566666667,26.387,3.048,7.97883333334
617.95,19.9251666667,62.5331666667,55.6306666667,45.402,36.3623333334,6.56283333333,14.0025833333,13.9273333333,4.43416666666,26.4563333333,3.15533333334,8.10316666667
618.28,19.9106666667,62.6166666666,55.6655,45.4028333334,36.3808333333,6.51,13.9574166666,13.948,4.40583333333,26.48,3.10916666666,8.11866666666
618.62,20.035,62.7655,55.8226666667,45.556,36.4025,6.56,13.9610833334,13.9976666666,4.40366666666,26.5431666667,3.128,8.14766666666
618.95,20.0678333333,62.9261666666,56.0266666667,45.7318333333,36.3988333333,6.60383333333,14.0716666666,14.0631666667,4.46316666666,26.679,3.21383333333,8.21933333334
619.28,20.0948333333,62.9576666666,56.0635,45.8815,36.4358333333,6.541,14.0193333333,14.0271666667,4.483,26.7721666667,3.21133333334,8.21683333333
619.62,20.0876666667,62.9901666666,56.0665,45.9488333333,36.4493333333,6.54583333333,14.0124166667,14.0283333333,4.48516666667,26.7538333334,3.18716666667,8.12283333333
619.95,19.989,62.9521666667,55.9708333334,45.835,36.3421666667,6.41583333333,13.9575,13.9041666666,4.42283333334,26.6508333333,3.12116666667,7.94633333333
620.28,19.9713333333,62.9751666666,56.0245,45.9525,36.3125,6.44216666666,13.9499166667,13.9071666666,4.41966666667,26.73,3.15233333334,7.90166666667
620.62,19.9236666667,63.1188333333,56.2215,46.0568333333,36.4826666667,6.4415,13.916,13.947,4.402,26.7235,3.17133333334,7.929
620.95,19.8833333333,63.1863333333,56.2513333334,46.0123333333,36.4686666667,6.43316666667,13.85325,13.8776666667,4.36983333334,26.7371666666,3.1825,7.924
621.28,19.7953333334,63.2491666666,56.2621666667,46.0671666666,36.4323333334,6.37366666667,13.74575,13.8878333333,4.26933333333,26.7258333333,3.13033333333,7.86266666667
621.62,19.6571666666,63.1373333333,56.199,45.9943333333,36.3643333334,6.296,13.6990833333,13.8703333333,4.24766666666,26.7475,3.0995,7.8355
621.95,19.6275,63.0045,56.1686666666,45.9493333333,36.402,6.266,13.7406666667,13.792,4.29733333334,26.7218333333,3.08833333334,7.80283333333
622.28,19.5973333333,62.9526666667,56.1331666666,45.884,36.4686666667,6.28116666667,13.7775833333,13.884,4.391,26.7935,3.16816666667,7.84516666667
622.62,19.6333333334,63.1333333333,56.2271666667,45.9326666667,36.5908333333,6.3245,13.7811666666,13.9835,4.4225,26.8365,3.16133333333,7.848
622.95,19.6111666666,63.1848333333,56.2093333334,45.8268333334,36.5966666667,6.38583333334,13.8375,13.9615,4.42016666666,26.8113333333,3.13916666667,7.90316666666
623.28,19.7081666667,63.3286666666,56.3766666666,45.9213333333,36.6578333333,6.475,13.8836666667,14.038,4.50033333333,26.8418333333,3.20866666667,8.0785
623.62,19.7641666667,63.4686666666,56.3886666666,45.9888333334,36.7326666667,6.48466666666,13.8309166667,14.0286666667,4.45566666666,26.8558333333,3.115,8.0905
623.95,19.8353333334,63.5755,56.5176666667,46.0461666666,36.8345,6.5335,13.8255,14.0736666667,4.531,26.9668333334,3.113,8.17416666667
624.28,19.862,63.5718333333,56.5088333333,46.0058333333,36.8253333334,6.591,13.893,14.0513333334,4.60333333333,27.0473333334,3.15366666666,8.25033333333
624.62,19.8513333333,63.4455,56.499,46.0446666667,36.7026666667,6.6035,13.9351666666,14.0861666666,4.61583333333,27.0206666667,3.15916666667,8.21966666667
624.95,20.0503333333,63.5855,56.6235,46.1371666667,36.837,6.77283333333,14.1340833333,14.1728333333,4.73216666666,27.145,3.26066666667,8.32716666667
625.28,20.1741666667,63.7903333333,56.8373333333,46.2418333333,36.9438333333,6.8525,14.19125,14.2255,4.823,27.2505,3.3015,8.39033333334
625.61,20.3178333334,64.0168333333,57.077,46.423,37.071,7.0025,14.3509166667,14.3436666666,4.96083333333,27.4438333333,3.4295,8.55366666667
625.95,20.2458333333,64.1153333333,57.0975,46.461,37.0731666666,6.91583333333,14.28125,14.1975,4.882,27.4063333333,3.3195,8.511
626.28,20.2138333333,64.0928333333,57.114,46.4488333333,37.0878333334,6.84,14.2169166667,14.0853333334,4.84,27.3858333333,3.27216666667,8.44516666667
626.61,20.1866666667,64.0888333333,57.2141666667,46.5208333333,37.0405,6.81583333333,14.2268333334,14.0681666667,4.80833333333,27.388,3.27033333333,8.44916666667
626.94,20.1385,64.0025,57.1326666666,46.4245,36.992,6.78016666667,14.2170833334,14.0063333333,4.75683333333,27.3516666667,3.21283333333,8.40166666667
627.28,20.1973333334,63.9648333334,57.2373333334,46.4305,37.0476666667,6.8795,14.3521666666,14.0893333333,4.815,27.4131666667,3.36716666666,8.47233333334
627.61,20.1843333334,64.013,57.2725,46.4498333333,37.0203333333,6.85783333333,14.3328333333,14.0481666667,4.74383333334,27.348,3.31633333333,8.44716666666
627.94,20.2053333333,64.1041666667,57.353,46.4971666667,36.9201666667,6.7715,14.281,14.0685,4.68666666666,27.2666666666,3.23666666667,8.38483333333
628.27,20.2958333334,64.2733333333,57.4745,46.6105,37.096,6.84383333333,14.3366666667,14.1695,4.751,27.3741666666,3.28733333333,8.44216666667
628.61,20.1595,64.146,57.3716666667,46.4896666666,36.9108333333,6.78483333333,14.1985833334,14.0263333333,4.70233333333,27.2683333334,3.2075,8.40033333334
628.94,20.0483333333,64.107,57.2956666666,46.4495,36.8168333333,6.735,14.1405833334,13.9768333333,4.57366666666,27.1615,3.15633333334,8.344
629.27,20.0316666667,64.059,57.1991666667,46.3861666666,36.7366666666,6.72133333333,14.0395,13.918,4.467,27.0868333334,3.10066666667,8.308
629.60,20.1381666667,64.1805,57.3338333334,46.4933333333,36.6986666666,6.81033333334,14.1664166666,14.0183333334,4.47966666667,27.1473333333,3.14266666667,8.385
629.94,20.1005,64.1476666667,57.3586666667,46.502,36.6343333333,6.84483333333,14.2011666666,14.062,4.49983333334,27.0865,3.20116666667,8.41883333333
630.27,20.1273333333,64.1853333333,57.3063333333,46.4465,36.627,6.895,14.21575,14.1126666667,4.53566666667,27.0515,3.21783333333,8.36533333334
630.60,20.1281666667,64.1838333333,57.2993333333,46.4515,36.5515,6.88883333333,14.251,14.1203333334,4.4625,27.0365,3.2755,8.33383333333
630.93,20.1355,64.2271666667,57.2311666667,46.534,36.4581666667,6.8735,14.1668333334,14.0523333333,4.36216666666,27.063,3.231,8.29516666667
631.26,20.1593333333,64.1785,57.2175,46.5015,36.3825,6.93233333334,14.2509166667,14.1046666667,4.405,27.0796666666,3.36,8.33333333334
631.60,20.139,64.2466666667,57.3026666666,46.5611666667,36.5215,7.02,14.30125,14.0873333333,4.46966666667,27.1983333333,3.4325,8.36233333334
631.93,20.0623333334,64.2153333334,57.1555,46.4915,36.4456666666,6.97916666666,14.2665,13.9731666667,4.468,27.1421666666,3.405,8.28466666667
632.26,20.1341666667,64.3508333333,57.3375,46.661,36.5668333333,6.91816666666,14.26675,13.9731666667,4.43283333334,27.2086666667,3.41883333333,8.25866666667
632.59,20.207,64.6243333333,57.6111666667,46.8263333334,36.7081666667,6.9365,14.3773333334,13.9911666666,4.451,27.3076666667,3.45616666667,8.31033333333
632.92,20.1711666667,64.7193333333,57.658,46.8645,36.6955,6.91866666666,14.4153333334,14.015,4.4565,27.3546666667,3.46616666667,8.22016666666
633.26,20.1978333334,64.6016666667,57.6263333333,46.7876666667,36.7375,6.91416666666,14.4198333333,13.9745,4.52066666666,27.3161666666,3.5355,8.22116666667
633.59,20.3623333334,64.8393333333,57.7608333333,46.9346666667,36.8795,7.0355,14.5286666667,14.0395,4.5855,27.4363333333,3.57666666667,8.33183333334
633.92,20.4535,64.9638333333,57.9236666666,46.9961666666,36.9396666666,7.10716666666,14.58375,14.103,4.60616666667,27.5225,3.64283333333,8.40816666667
634.25,20.4811666667,65.0521666667,58.0643333333,47.0241666667,36.9838333334,7.10133333334,14.55475,14.0925,4.6025,27.535,3.56616666667,8.33733333333
634.58,20.4885,65.1838333334,58.2531666667,47.1006666667,37.0656666667,7.071,14.6124166666,14.0806666667,4.683,27.5536666667,3.55183333333,8.33333333334
634.91,20.4013333333,65.1355,58.2096666666,47.1118333333,37.0461666667,6.99266666666,14.5215,13.9491666667,4.57616666667,27.4495,3.4675,8.2765
635.25,20.3866666667,65.2426666667,58.1976666667,47.1646666667,36.9845,6.87083333333,14.4913333333,13.8625,4.50566666667,27.3658333333,3.411,8.23383333333
635.58,20.4728333333,65.3475,58.3841666667,47.2841666666,36.9921666667,6.92666666666,14.531,13.8651666666,4.45233333333,27.3888333334,3.48733333333,8.30166666666
635.91,20.4106666667,65.2701666666,58.3848333334,47.1268333333,36.8331666667,6.887,14.519,13.792,4.36283333333,27.364,3.45466666667,8.27233333333
636.24,20.3618333333,65.19,58.3985,47.132,36.6648333334,6.839,14.4081666667,13.722,4.38383333333,27.3343333333,3.45383333333,8.2125
636.57,20.328,65.2085,58.4951666667,47.1838333334,36.6513333334,6.77166666667,14.35275,13.6245,4.31416666666,27.3621666667,3.41266666666,8.1915
636.90,20.2226666666,65.3583333334,58.5305,47.2951666667,36.5781666667,6.73483333333,14.2775833333,13.5591666667,4.228,27.4213333333,3.32433333333,8.1225
637.23,20.0906666667,65.2308333334,58.5045,47.2396666666,36.4736666666,6.62466666667,14.2289166667,13.49,4.16516666666,27.2761666666,3.26933333333,7.968
637.56,19.9013333334,65.123,58.4318333333,47.1968333333,36.3161666667,6.42533333333,14.1105833334,13.3203333333,3.93666666667,27.0913333334,3.08966666667,7.83116666667
637.90,19.8675,65.1486666667,58.5165,47.3421666667,36.3096666667,6.478,14.1839166666,13.3171666667,3.97266666666,27.1631666666,3.1905,7.973
638.23,19.8741666667,65.037,58.4576666666,47.3328333334,36.2278333333,6.53633333333,14.1694166667,13.2803333333,3.99466666667,27.1331666666,3.25566666666,8.02833333334
638.56,20.0278333333,65.1155,58.5413333333,47.3248333333,36.2276666666,6.65916666666,14.2784166666,13.414,4.09066666667,27.1938333333,3.374,8.1415
638.89,20.0703333333,64.974,58.555,47.2533333333,36.2338333333,6.76516666666,14.3060833333,13.4076666666,4.097,27.229,3.451,8.17416666667
639.22,20.0581666666,64.9775,58.6518333333,47.2906666667,36.1468333334,6.6785,14.2816666667,13.3718333334,4.00083333333,27.1973333333,3.33916666667,8.111
639.55,20.1833333333,65.2361666667,58.8196666667,47.4671666667,36.3315,6.76366666667,14.4361666666,13.4745,4.10066666667,27.3161666666,3.45616666667,8.23533333333
639.88,20.3288333333,65.2466666667,58.7903333334,47.5006666667,36.5026666667,6.90783333333,14.6109166667,13.5583333333,4.21433333334,27.4708333333,3.632,8.44933333333
640.21,20.265,65.3625,58.8388333333,47.4973333333,36.3893333334,6.82266666667,14.5164166666,13.5641666666,4.1115,27.2825,3.50583333333,8.41433333333
640.54,20.3926666667,65.2611666666,58.8611666666,47.4283333333,36.4158333333,6.83766666667,14.6004166666,13.6115,4.17866666667,27.2476666666,3.621,8.48983333333
640.87,20.4916666666,65.2865,58.9146666666,47.465,36.4053333333,6.8795,14.5493333333,13.573,4.17383333333,27.3458333334,3.6975,8.63049999999
641.20,20.6941666666,65.6563333334,59.0336666666,47.6445,36.5763333333,6.98116666667,14.67475,13.6771666666,4.319,27.511,3.863,8.74833333334
641.53,20.7715,65.7616666667,59.1305,47.6613333334,36.609,6.99183333334,14.6213333334,13.7111666667,4.32266666667,27.5966666667,3.84233333333,8.72349999999
641.87,20.6606666667,65.9188333333,59.293,47.678,36.5735,6.8875,14.4875833333,13.6556666666,4.10933333333,27.528,3.6535,8.67066666665
642.20,20.5021666666,65.9251666667,59.2476666667,47.6838333333,36.5748333333,6.6675,14.3149166666,13.452,4.01133333333,27.4828333334,3.5485,8.53916666665
642.53,20.5445,65.9621666667,59.3321666667,47.7955,36.5565,6.62783333333,14.3703333334,13.5056666667,4.006,27.5876666667,3.54516666666,8.543
642.86,20.5628333333,65.965,59.3203333333,47.8036666667,36.6421666667,6.64666666667,14.2700833333,13.4926666667,4.06833333333,27.5376666667,3.60366666667,8.6145
643.19,20.5365,65.9508333333,59.357,47.8813333333,36.6143333333,6.6395,14.2183333333,13.4628333333,4.06383333333,27.5433333333,3.5775,8.566
643.52,20.5933333334,65.8838333333,59.3368333334,47.7898333333,36.5085,6.73316666667,14.18125,13.4998333334,4.052,27.4811666666,3.556,8.47216666669
643.85,20.8531666666,65.9726666666,59.5135,48.0125,36.7211666667,7.0085,14.4391666666,13.6623333333,4.29566666667,27.717,3.8555,8.69599999999
644.18,20.8976666667,66.2135,59.7416666666,48.1826666667,36.875,7.04316666667,14.45,13.7238333334,4.2965,27.7406666667,3.81783333333,8.721
644.51,20.8075,66.1033333334,59.6155,48.105,36.6911666667,6.88033333333,14.3410833333,13.613,4.24633333333,27.6265,3.70833333333,8.62766666669
644.84,20.7383333333,65.8641666666,59.5393333333,48.0613333333,36.5773333333,6.8045,14.25175,13.5495,4.2385,27.5701666667,3.67066666667,8.60966666665
645.17,20.8176666666,65.8868333333,59.5505,48.1845,36.643,6.894,14.288,13.5241666667,4.36866666666,27.5233333334,3.76416666666,8.67766666665
645.50,21.0308333334,65.9703333333,59.5845,48.2651666667,36.7878333333,7.10516666667,14.5300833333,13.6935,4.58133333334,27.6716666666,4.0095,8.74933333335
645.83,21.0713333333,66.059,59.6071666667,48.3516666667,36.78,7.14816666667,14.5044166667,13.7731666667,4.56733333334,27.6878333333,3.95516666666,8.76283333335
646.16,21.1821666667,66.2358333334,59.7071666666,48.4411666666,36.8393333333,7.26366666667,14.4645833333,13.8513333333,4.52633333333,27.6831666667,3.9645,8.80333333334
646.49,21.2298333334,66.3641666666,59.8685,48.4985,36.8201666666,7.31833333333,14.5784166666,13.8606666667,4.53133333333,27.749,3.92883333333,8.84266666667
646.82,21.2185,66.3553333333,59.8081666667,48.5018333333,36.8101666667,7.2965,14.5420833333,13.8711666667,4.4375,27.6833333333,3.91266666667,8.84766666665
647.15,21.0371666667,66.5093333333,59.8461666667,48.6573333333,36.8415,7.14333333333,14.4196666667,13.7556666667,4.239,27.5921666667,3.695,8.79449999998
647.48,20.9693333334,66.4411666666,59.8031666667,48.6173333334,36.762,7.02116666666,14.3301666666,13.791,4.09016666667,27.5205,3.58383333333,8.70783333333
647.81,20.9858333334,66.5303333334,59.8055,48.6851666667,36.7231666667,7.05483333334,14.2591666666,13.7263333333,3.96533333333,27.5355,3.5285,8.64866666665
648.14,20.9875,66.6751666667,59.8181666667,48.7083333333,36.8003333333,7.02133333333,14.2373333334,13.7311666667,3.8705,27.4858333333,3.42,8.61399999999
648.47,20.8966666666,66.6431666667,59.8631666667,48.8403333334,36.879,7.08083333334,14.2425833334,13.7178333334,3.88666666667,27.4936666667,3.39233333333,8.62883333334
648.80,20.895,66.6666666667,59.9178333333,48.7705,36.8895,7.068,14.16425,13.7678333334,3.8965,27.4885,3.34383333334,8.57583333335
649.13,20.7826666667,66.7368333333,59.9145,48.7608333333,36.8191666667,6.87583333334,13.9475833333,13.6471666666,3.81783333333,27.3605,3.14066666667,8.51966666668
649.46,21.0571666666,66.9498333333,60.303,49.051,36.9853333333,7.0595,14.1391666666,13.8381666667,4.00733333333,27.538,3.33733333334,8.64933333335
649.79,21.0628333333,67.0813333333,60.3603333333,49.1363333333,37.0938333333,6.99116666667,14.1640833333,13.8866666667,4.03466666667,27.5566666666,3.354,8.65666666667
