wavelength,Back_SicLebf,Belly_SicLebf,Breast_SicLebf,Crissum_SicLebf,Crown_SicLebf,DorTail_SicLebf,Rump_SicLebf,Throat_SicLebf,WingTip_SicLebf
726.58,30.455,58.484,42.44,54.3363333333,27.564,26.37,30.4423333333,33.145,32.906
726.90,29.9723333333,57.9633333333,42.024,53.5366666667,27.2636666667,25.8216666667,30.2736666667,32.656,32.443
727.21,29.795,57.902,41.7265,53.7713333333,27.213,25.6516666667,30.412,32.414,32.5903333333
727.53,29.7726666667,57.3836666667,41.4165,53.3356666667,27.1486666667,25.4373333333,30.0723333333,31.972,32.2463333333
727.85,29.7256666667,56.931,41.012,52.8293333333,26.9583333333,24.722,29.9976666667,31.727,32.172
728.17,29.978,56.8326666667,40.959,53.1113333333,27.1353333333,25.012,30.515,32.247,32.467
728.49,30.2776666667,57.1743333333,40.942,53.2246666667,27.343,25.3623333333,30.8093333333,32.464,32.7413333333
728.80,29.5823333333,56.2913333333,40.545,52.7896666667,26.816,24.9883333333,30.6266666667,31.98,32.0276666667
729.12,29.61,55.756,39.855,52.2093333333,26.3226666667,24.3313333333,30.2583333333,31.707,31.7426666667
729.44,29.704,56.072,40.046,52.1023333333,26.4506666667,24.736,30.0916666667,31.712,31.971
729.76,29.854,56.334,40.14,52.0373333333,26.5733333333,24.6353333333,30.0293333333,31.664,32.1543333333
730.08,29.8416666667,56.4363333333,40.276,52.1413333333,26.5363333333,24.3016666667,29.8416666667,32.053,32.0296666667
730.39,30.146,56.896,40.2645,52.4573333333,26.9473333333,24.6176666667,30.2503333333,31.954,32.4063333333
730.71,30.14,56.949,41.0405,52.2856666667,27.0733333333,24.7873333333,30.427,32.081,32.2076666667
731.03,30.0613333333,56.977,41.245,52.1886666667,27.0633333333,24.9086666667,30.7343333333,32.319,32.1023333333
731.35,30.184,57.4236666667,41.7635,52.5013333333,27.376,25.6253333333,30.9573333333,32.606,32.276
731.67,30.1273333333,57.5716666667,41.8145,52.4556666667,26.9326666667,25.557,30.9233333333,32.094,31.9576666667
731.98,29.665,57.388,41.635,52.2886666667,26.5303333333,25.02,30.3463333333,31.959,31.7433333333
732.30,29.9496666667,57.8833333333,41.7125,52.4383333333,26.5663333333,25.2676666667,30.3943333333,32.262,32.1256666667
732.62,30.0356666667,58.399,41.9275,53.2116666667,26.944,26.0506666667,31.0893333333,33.081,32.234
732.94,30.1526666667,58.3506666667,41.8285,53.7703333333,26.7753333333,25.7116666667,31.4133333333,33.31,32.281
733.25,30.238,58.389,42.068,53.922,26.8026666667,25.8526666667,31.7153333333,33.732,32.2776666667
733.57,30.156,58.5033333333,42.1635,54.1233333333,26.7763333333,26.1093333333,32.1193333333,33.417,32.5123333333
733.89,30.3163333333,58.403,42.6935,54.4893333333,26.9116666667,26.2693333333,32.1336666667,33.588,32.679
734.21,30.3706666667,58.2993333333,42.2275,54.8656666667,26.801,26.4406666667,32.131,33.581,32.5896666667
734.52,30.8386666667,58.814,41.982,55.352,26.7276666667,26.8676666667,32.277,33.677,32.913
734.84,31.119,58.7133333333,41.647,55.359,26.4413333333,26.8213333333,32.4423333333,33.569,33.045
735.16,31.491,58.4833333333,41.91,55.4936666667,26.7786666667,27.099,32.7326666667,33.72,33.36
735.48,31.7276666667,58.5016666667,41.6835,55.6056666667,26.6913333333,27.323,32.7703333333,33.265,33.3333333333
735.79,31.4036666667,58.1936666667,41.6735,54.9356666667,26.58,27.1113333333,32.6203333333,32.928,32.648
736.11,30.9616666667,58.0943333333,41.7485,54.7793333333,26.1466666667,26.432,32.019,32.276,32.6333333333
736.43,30.826,58.3803333333,42.1315,54.7196666667,26.7616666667,26.733,32.1373333333,32.598,32.973
736.74,31.2083333333,58.355,42.5195,54.5966666667,26.9296666667,27.0163333333,32.0903333333,32.914,33.4203333333
737.06,31.1136666667,58.0056666667,42.1745,53.985,27.194,26.9923333333,31.676,32.685,33.2466666667
737.38,30.8723333333,57.9446666667,41.645,53.742,27.1733333333,27.015,31.606,32.513,32.988
737.69,31.117,58.0166666667,41.7965,53.339,27.0583333333,26.8563333333,31.635,33.117,33.1893333333
738.01,30.5923333333,57.6836666667,41.7995,52.877,26.9193333333,26.3023333333,31.5396666667,32.587,32.8453333333
738.33,30.247,57.8956666667,42.205,52.943,27.0596666667,26.0553333333,31.5103333333,32.601,33.1753333333
738.64,30.474,58.4773333333,41.9825,52.9166666667,27.0256666667,26.006,31.566,33.19,33.4766666667
738.96,30.4176666667,58.3943333333,42.0725,53.0516666667,27.201,25.8223333333,31.739,33.175,33.3906666667
739.28,31.205,58.8723333333,42.5155,53.7533333333,28.243,26.3446666667,32.1686666667,33.909,34.455
739.59,31.97,58.832,42.854,53.853,28.928,26.991,32.4153333333,34.61,34.9116666667
739.91,32.3643333333,58.377,42.535,53.5156666667,28.6023333333,26.765,32.0166666667,34.462,34.5776666667
740.23,32.239,58.311,42.3915,54.0963333333,28.3053333333,26.8266666667,32.0316666667,34.472,34.324
740.54,32.1446666667,58.3783333333,42.2835,54.377,27.9483333333,26.6243333333,32.19,34.838,34.296
740.86,31.9853333333,58.3026666667,42.3025,54.2433333333,27.313,25.7353333333,31.9853333333,34.881,33.9766666667
741.18,32.0043333333,58.4916666667,42.304,54.4426666667,27.492,25.6836666667,32.1433333333,34.029,33.936
741.49,32.241,58.6296666667,42.837,54.9313333333,27.9336666667,26.1546666667,32.366,34.785,34.3323333333
741.81,33.0173333333,59.4626666667,43.7205,55.8926666667,28.7203333333,26.8403333333,33.1756666667,35.308,34.6126666667
742.12,32.3883333333,58.898,43.5125,55.8546666667,28.416,26.7823333333,32.6606666667,34.358,34.0383333333
742.44,32.3926666667,58.755,43.993,55.8526666667,28.534,26.9453333333,32.912,34.63,34.095
742.76,31.8776666667,58.0633333333,43.302,55.4136666667,27.576,26.2183333333,32.4173333333,33.66,33.5293333333
743.07,31.1926666667,57.8356666667,42.7995,55.16,26.9946666667,25.623,31.828,32.815,32.6476666667
743.39,30.777,58.14,42.5835,54.8603333333,26.6226666667,25.244,32.173,32.745,32.341
743.70,30.4936666667,57.9783333333,41.861,53.871,26.42,24.493,31.7443333333,32.099,32.0486666667
744.02,30.9366666667,57.9123333333,41.433,53.442,26.381,24.4603333333,31.4296666667,31.668,31.8033333333
744.34,31.0473333333,57.2503333333,40.7625,52.7463333333,26.4586666667,24.582,30.7573333333,31.32,32.0373333333
744.65,31.2446666667,57.5696666667,40.6785,52.736,27.2743333333,25.1166666667,31.0203333333,32.108,32.6773333333
744.97,31.3923333333,57.6076666667,40.9495,52.4656666667,27.5446666667,24.7636666667,30.5876666667,32.162,33.0883333333
745.28,30.2716666667,56.4196666667,39.8225,51.218,26.9313333333,24.339,30.0106666667,32.098,32.568
745.60,30.204,56.8916666667,40.1895,50.791,27.1093333333,24.1383333333,30.1333333333,32.859,32.542
745.91,30.6966666667,56.906,40.1,50.672,27.0473333333,24.166,30.3126666667,33.578,33.4383333333
746.23,30.5773333333,57.4163333333,40.2315,50.7113333333,27.2596666667,24.346,30.2086666667,33.649,33.4386666667
746.55,30.4626666667,57.446,40.031,50.7826666667,27.331,24.1993333333,30.5146666667,33.664,33.942
746.86,30.2416666667,57.1303333333,39.8385,50.6336666667,27.323,24.7523333333,30.085,33.246,34.1846666667
747.18,29.9356666667,57.306,40.276,50.8233333333,27.561,24.961,30.2476666667,33.593,34.373
747.49,29.48,57.2316666667,40.669,51.1143333333,27.3543333333,25.108,30.586,33.8,34.543
747.81,29.7003333333,57.8856666667,41.3485,51.653,26.9973333333,25.5683333333,31.0263333333,33.729,34.2286666667
748.12,29.5516666667,57.7343333333,41.6325,51.9163333333,26.386,25.2393333333,30.9036666667,33.368,33.8126666667
748.44,29.537,57.9843333333,41.088,52.213,25.9106666667,25.8256666667,31.3416666667,33.759,33.4866666667
748.75,29.411,57.828,40.6475,51.7643333333,25.368,25.1456666667,30.9866666667,32.58,32.8876666667
749.07,29.2073333333,57.289,39.9745,51.3043333333,24.8593333333,24.9276666667,30.7416666667,31.56,32.6343333333
749.38,29.1496666667,57.2616666667,40.281,51.4796666667,25.153,25.3573333333,30.9523333333,31.224,32.279
749.70,28.972,56.8153333333,40.1745,51.89,24.8676666667,25.6026666667,31.3496666667,31.247,31.8966666667
750.01,29.3226666667,56.87,40.604,52.2273333333,24.8506666667,25.8576666667,31.8653333333,31.848,31.9166666667
750.33,29.2033333333,57.0643333333,40.888,52.8996666667,24.8493333333,25.8646666667,32.06,32.266,31.7673333333
750.64,29.3416666667,56.99,40.7465,52.9983333333,24.6586666667,25.6266666667,31.7263333333,32.452,31.6573333333
750.96,29.5206666667,57.17,41.293,52.911,25.0213333333,25.485,31.6503333333,32.87,31.6503333333
751.27,29.549,57.5083333333,41.4725,53.3436666667,25.3673333333,25.523,31.9853333333,33.593,31.9686666667
751.59,29.3383333333,56.9443333333,41.101,53.1376666667,25.6003333333,25.7886666667,31.653,33.436,32.013
751.90,28.0816666667,56.0263333333,40.16,52.3586666667,25.155,24.5523333333,30.7506666667,32.076,31.026
752.22,28.601,56.37,40.926,53.198,25.2383333333,25.429,30.941,33.073,31.6863333333
752.53,29.073,57.255,41.6975,54.444,26.1043333333,25.9473333333,31.4823333333,33.263,32.2156666667
752.85,28.8593333333,57.6306666667,41.4055,54.3413333333,25.853,25.517,31.3703333333,32.626,32.0423333333
753.16,28.3076666667,57.7873333333,41.449,54.0756666667,25.6616666667,25.0753333333,31.0956666667,32.339,32.0373333333
753.47,28.3556666667,57.8076666667,41.5635,53.585,25.5706666667,25.0673333333,30.5123333333,31.914,31.95
753.79,28.7843333333,57.821,42.0985,53.2903333333,26.0876666667,25.3506666667,30.8163333333,32.093,32.524
754.10,29.3153333333,57.8376666667,42.054,53.2253333333,26.5403333333,26.072,31.135,32.0,32.6126666667
754.42,29.9373333333,58.2136666667,42.054,54.245,26.8916666667,26.6703333333,31.5616666667,31.728,33.278
754.73,29.741,57.963,42.111,53.907,27.0743333333,26.6483333333,31.6666666667,31.5,33.556
755.05,29.9813333333,58.3893333333,42.3035,54.1576666667,26.798,26.4043333333,32.0036666667,31.18,34.0453333333
755.36,30.7303333333,58.839,42.6125,54.0636666667,27.3783333333,27.2473333333,32.3783333333,31.011,34.532
755.67,30.8063333333,58.7873333333,42.364,53.734,27.4563333333,27.2133333333,32.6596666667,30.545,34.4
755.99,31.1856666667,58.618,43.0535,53.408,27.376,27.619,32.6423333333,31.821,34.6776666667
756.30,31.4176666667,58.9106666667,42.8735,53.7273333333,27.6806666667,27.5303333333,32.3006666667,32.056,34.723
756.62,32.47,59.1776666667,42.99,54.0726666667,28.0596666667,27.609,32.5076666667,33.108,34.8913333333
756.93,32.375,59.357,42.5875,54.1526666667,28.1846666667,27.377,32.807,33.596,34.9303333333
757.24,32.4293333333,58.889,42.3725,53.823,27.872,26.516,32.5986666667,33.616,34.8023333333
757.56,31.4866666667,58.941,42.001,53.9476666667,27.831,25.7773333333,32.5796666667,33.013,34.8406666667
757.87,31.386,59.0076666667,41.826,53.8203333333,27.734,25.6926666667,32.734,33.933,34.6633333333
758.18,31.777,59.0696666667,42.1625,53.9743333333,28.4233333333,26.2366666667,32.8143333333,34.352,35.2046666667
758.50,31.946,58.7683333333,41.815,54.088,28.6163333333,26.1193333333,32.704,34.295,34.998
758.81,31.763,58.5716666667,42.008,54.515,27.9303333333,25.631,32.7353333333,34.212,35.2776666667
759.13,31.6346666667,58.947,42.8935,55.115,27.9916666667,25.4623333333,32.2196666667,34.315,35.372
759.44,31.3336666667,58.857,42.671,55.1593333333,27.9003333333,25.1086666667,31.9183333333,33.786,35.314
759.75,31.151,58.6716666667,42.918,55.1163333333,27.7463333333,25.414,32.261,34.481,35.3083333333
760.07,31.3176666667,58.473,43.505,54.759,27.5663333333,26.0543333333,32.288,33.931,35.4983333333
760.38,31.462,58.551,44.247,55.0123333333,28.0713333333,26.218,32.24,33.519,36.15
760.69,31.3716666667,59.5523333333,44.252,55.8856666667,27.5943333333,27.026,32.563,33.553,35.8636666667
761.01,31.5863333333,59.6793333333,44.4355,55.5553333333,27.1563333333,26.7966666667,32.523,33.874,35.5663333333
761.32,30.905,59.2416666667,44.7325,54.909,26.782,26.555,31.866,32.862,35.1153333333
761.63,30.5883333333,59.2326666667,44.1175,55.192,26.428,26.411,31.3726666667,32.072,34.68
761.94,30.5363333333,59.47,44.7985,54.8903333333,26.66,26.84,31.5833333333,32.532,34.691
762.26,30.7693333333,59.2073333333,44.8715,54.499,26.9773333333,26.8376666667,31.391,32.494,34.561
762.57,31.3636666667,59.2923333333,44.2245,54.3906666667,27.499,27.1433333333,32.1486666667,32.83,34.9323333333
762.88,31.0833333333,59.1,43.766,54.342,27.5006666667,27.1566666667,32.631,32.373,34.5513333333
763.20,31.593,59.579,44.3155,54.5263333333,27.9436666667,27.537,32.9963333333,32.589,34.835
763.51,31.0266666667,59.4136666667,43.5385,54.4116666667,27.7893333333,26.8586666667,32.8193333333,32.889,34.4863333333
763.82,30.8963333333,59.4103333333,42.8955,54.289,27.5643333333,26.9586666667,32.8236666667,32.714,34.201
764.14,30.6693333333,58.592,42.381,53.6923333333,27.7983333333,26.5146666667,32.5466666667,32.133,34.41
764.45,31.043,58.344,42.438,53.903,27.6776666667,26.798,32.6073333333,31.797,34.5623333333
764.76,31.5173333333,58.38,42.0665,53.8986666667,27.8716666667,27.021,32.8,31.777,34.8753333333
765.07,31.703,58.263,42.552,53.4013333333,27.5233333333,27.0193333333,33.081,32.904,34.445
765.39,31.3333333333,57.6836666667,42.363,52.6383333333,27.334,26.7806666667,32.5333333333,32.856,33.81
765.70,31.4213333333,57.981,42.513,52.763,27.1916666667,27.0783333333,32.8146666667,33.593,33.6573333333
766.01,31.023,58.062,42.5245,52.6813333333,26.9356666667,26.7113333333,32.6263333333,33.264,33.454
766.32,31.3326666667,57.948,42.456,52.478,27.0376666667,26.5233333333,32.3606666667,33.425,33.627
766.64,30.8323333333,56.6433333333,41.638,51.9666666667,26.556,26.2503333333,31.7296666667,31.901,33.3903333333
766.95,31.002,56.5253333333,41.781,51.9026666667,26.9176666667,26.021,32.078,31.261,34.0106666667
767.26,30.3406666667,55.6106666667,41.2715,51.1843333333,26.4963333333,25.2283333333,31.5046666667,31.172,33.1673333333
767.57,30.6693333333,55.52,41.2405,51.2573333333,26.4706666667,25.5116666667,30.9463333333,31.266,32.3743333333
767.88,30.5406666667,55.7606666667,41.7875,51.4073333333,27.023,26.0113333333,31.4866666667,31.86,32.498
768.20,30.4876666667,56.3683333333,42.378,51.965,27.01,26.1743333333,31.9786666667,31.504,32.272
768.51,29.792,56.8056666667,42.1525,52.0833333333,27.3843333333,25.8796666667,31.8056666667,30.139,32.3843333333
768.82,29.7276666667,57.4736666667,41.87,52.722,27.2923333333,25.8836666667,32.402,29.656,32.6883333333
769.13,29.6676666667,57.3186666667,41.033,52.202,27.2816666667,25.658,32.4726666667,29.742,32.5953333333
769.44,30.767,57.2746666667,41.1065,52.4413333333,28.1763333333,26.7063333333,32.835,31.016,32.7853333333
769.76,31.33,58.5776666667,42.6,52.9676666667,28.8753333333,27.2976666667,33.4336666667,31.63,33.709
770.07,31.773,59.4526666667,43.3615,52.801,29.2916666667,27.91,33.7426666667,32.617,33.8453333333
770.38,32.7586666667,60.214,44.514,53.631,29.676,28.9446666667,33.8033333333,32.915,34.3783333333
770.69,34.3763333333,61.958,46.1075,55.27,30.6313333333,30.444,35.019,34.51,35.5803333333
771.00,34.8983333333,62.96,47.4055,55.9856666667,31.686,30.9993333333,36.0793333333,35.42,36.9303333333
771.32,36.3786666667,63.9256666667,48.2145,57.3643333333,33.444,32.7243333333,36.628,36.711,38.8426666667
771.63,36.431,62.7193333333,48.4375,56.9356666667,34.2653333333,32.7576666667,36.2663333333,37.089,39.583
771.94,36.7543333333,62.256,48.0915,57.026,34.125,32.5133333333,36.0476666667,36.98,39.7226666667
772.25,37.3956666667,62.2296666667,48.747,57.073,34.1686666667,32.5266666667,36.5026666667,37.77,40.219
772.56,38.149,62.8953333333,49.3905,58.428,35.19,33.1593333333,37.3076666667,37.337,40.905
772.87,36.2803333333,61.332,48.5855,57.206,33.6573333333,31.8893333333,35.7203333333,36.34,40.2
773.18,35.0953333333,59.588,45.6985,56.0036666667,31.959,31.362,34.797,35.842,38.859
773.50,34.6956666667,59.4913333333,44.914,55.525,31.093,30.2453333333,34.7563333333,36.512,38.3893333333
773.81,34.6176666667,60.428,44.0365,56.422,31.162,31.0396666667,34.893,36.972,37.4923333333
774.12,33.517,59.7183333333,42.6995,55.4946666667,30.4256666667,29.905,34.7106666667,35.354,36.884
774.43,33.5473333333,59.8163333333,43.0275,55.841,29.9083333333,30.6116666667,35.6576666667,36.239,36.5443333333
774.74,32.3536666667,58.7696666667,42.011,53.8416666667,27.64,28.589,33.9453333333,34.803,33.976
775.05,32.4293333333,59.526,41.0665,53.9756666667,26.6293333333,28.0636666667,34.0193333333,35.36,33.1463333333
775.36,33.146,60.231,41.0965,53.577,27.054,28.2723333333,34.6766666667,35.801,33.8646666667
775.67,32.6636666667,60.1273333333,39.617,53.5566666667,26.7306666667,27.7193333333,34.3543333333,35.407,33.4613333333
775.98,31.6263333333,59.8066666667,39.8555,52.9466666667,25.3783333333,26.7953333333,33.14,34.493,32.367
776.30,31.9323333333,61.062,40.958,53.796,25.2523333333,26.7513333333,33.7573333333,33.724,31.9973333333
776.61,33.5996666667,62.371,43.407,55.045,26.5733333333,27.4723333333,34.5323333333,34.366,32.5673333333
776.92,34.9223333333,62.9593333333,43.744,56.7693333333,28.302,28.5666666667,34.9883333333,34.161,33.7306666667
777.23,34.93,61.4533333333,43.9395,54.9036666667,28.3806666667,28.4133333333,35.0276666667,33.236,34.5063333333
777.54,35.632,62.069,45.7145,55.534,29.5566666667,29.3923333333,35.5666666667,33.3,35.1066666667
777.85,34.0046666667,61.061,44.31,54.347,28.7343333333,27.761,33.971,30.514,34.0716666667
778.16,33.674,59.8226666667,43.463,54.716,27.7836666667,27.1706666667,34.9336666667,29.213,33.8443333333
778.47,33.8926666667,60.063,44.8115,55.4506666667,28.0573333333,28.0226666667,35.3596666667,29.35,34.102
778.78,33.4383333333,59.3016666667,44.398,55.8466666667,27.539,28.3766666667,34.3803333333,28.796,33.1586666667
779.09,34.4106666667,59.715,45.62,56.6906666667,28.3976666667,29.927,34.7236666667,28.78,33.7156666667
779.40,34.6653333333,59.6913333333,46.3195,56.9576666667,28.8816666667,30.424,35.331,29.653,34.7353333333
779.71,34.9843333333,59.782,45.2055,57.71,30.137,31.4366666667,35.9326666667,30.769,35.3003333333
780.02,32.675,58.3853333333,42.4115,56.3066666667,28.5863333333,29.903,34.4423333333,30.561,33.645
780.33,30.6276666667,57.6836666667,41.396,56.0246666667,26.948,29.3653333333,33.117,29.87,32.4676666667
780.64,31.5196666667,58.4696666667,42.437,57.2726666667,28.5453333333,30.5766666667,33.8773333333,30.359,33.551
780.95,31.9383333333,57.783,41.8505,57.012,28.1206666667,30.5066666667,33.9943333333,32.599,34.178
781.26,34.1776666667,59.508,42.0705,58.5166666667,29.2583333333,31.5346666667,34.9486666667,34.581,35.2423333333
781.57,33.2223333333,59.926,41.389,57.963,29.926,31.7036666667,33.9256666667,34.889,35.3336666667
781.88,31.661,59.1973333333,39.9665,56.9303333333,29.4686666667,30.6206666667,33.4073333333,35.117,35.563
782.19,32.5433333333,59.067,40.5195,58.0133333333,30.0226666667,31.076,34.7253333333,36.569,36.7946666667
782.50,32.467,58.531,40.226,57.3633333333,29.7176666667,29.8683333333,34.011,36.497,37.5516666667
782.81,32.7696666667,58.2113333333,39.177,56.8206666667,29.2746666667,30.0263333333,32.9576666667,37.317,37.2793333333
783.12,32.3833333333,57.6963333333,39.1675,55.2263333333,28.3923333333,28.7726666667,32.269,36.944,36.602
783.43,33.1366666667,57.272,40.094,55.582,28.8913333333,28.813,32.3506666667,36.321,38.2076666667
783.74,33.763,57.874,39.859,54.7086666667,28.9956666667,28.2923333333,32.747,35.522,38.0616666667
784.05,32.7316666667,57.6413333333,38.989,54.312,27.2363333333,26.354,32.7316666667,36.823,37.184
784.36,32.7466666667,58.49,39.026,54.1076666667,26.4473333333,26.526,33.2163333333,35.681,35.6806666667
784.67,32.819,59.1536666667,40.866,54.3696666667,27.6,27.0463333333,34.2426666667,36.536,36.6546666667
784.98,33.9583333333,58.7726666667,41.7935,54.279,28.4873333333,27.3156666667,34.8963333333,36.225,37.5536666667
785.29,33.8786666667,58.8786666667,41.8225,54.089,28.7383333333,28.0376666667,34.7353333333,34.813,37.0716666667
785.60,32.4126666667,58.9566666667,42.175,53.6246666667,29.3443333333,27.5413333333,33.9473333333,33.142,36.4786666667
785.91,32.4086666667,59.3446666667,43.4105,54.2196666667,29.4023333333,28.4006666667,34.759,34.682,36.108
786.22,32.6036666667,59.7156666667,43.8365,54.608,30.2996666667,28.61,35.868,34.447,37.097
786.53,32.9196666667,58.6533333333,44.131,54.4773333333,29.4203333333,29.2703333333,35.5153333333,33.183,37.5843333333
786.84,34.655,60.0956666667,45.3195,55.837,30.6536666667,30.2126666667,37.1513333333,34.141,38.7666666667
787.14,34.2133333333,59.0756666667,45.82,56.2526666667,31.023,30.6563333333,36.6703333333,36.634,38.7973333333
787.45,33.479,58.7696666667,45.3605,55.495,31.077,30.2766666667,35.517,36.354,38.4643333333
787.76,33.0756666667,58.5636666667,45.967,56.1696666667,31.823,30.534,35.3593333333,35.47,39.2633333333
788.07,32.0623333333,57.5163333333,44.8255,54.3573333333,30.0293333333,29.666,34.1686666667,34.641,38.1626666667
788.38,32.6666666667,60.0,46.8335,56.111,30.741,30.9263333333,35.3703333333,36.333,38.3706666667
788.69,34.2826666667,60.6063333333,47.3715,56.809,31.6906666667,30.7776666667,35.524,35.159,38.7733333333
789.00,34.5213333333,60.4303333333,46.548,56.3843333333,31.2916666667,30.475,35.5603333333,34.41,38.9753333333
789.31,34.1613333333,59.669,45.4855,55.2293333333,30.6246666667,30.0603333333,34.3866666667,32.957,38.262
789.62,32.949,59.2846666667,44.464,54.825,29.5653333333,29.8346666667,34.487,31.257,37.0243333333
789.92,32.1876666667,60.15,44.668,55.8453333333,29.6603333333,29.5816666667,34.9133333333,30.806,36.256
790.23,31.667,59.6033333333,43.869,54.3256666667,30.119,30.1986666667,34.8413333333,30.119,36.0316666667
790.54,31.6186666667,60.2873333333,44.019,53.6286666667,29.1466666667,29.8646666667,35.8853333333,26.316,35.925
790.85,32.5693333333,60.2333333333,44.1495,53.3976666667,29.3926666667,29.8753333333,36.2686666667,25.09,36.6303333333
791.16,32.7683333333,59.766,44.3705,52.7846666667,29.742,29.298,35.472,24.697,36.5213333333
791.47,33.374,59.0686666667,43.9335,53.3906666667,30.3103333333,29.4933333333,35.825,24.51,36.9686666667
791.78,34.0443333333,59.0546666667,42.723,53.7013333333,30.1546666667,29.4436666667,35.6753333333,23.588,38.5613333333
792.08,34.258,57.9236666667,42.3075,53.1316666667,29.298,29.634,36.36,26.986,39.26
792.39,35.664,57.5113333333,44.07,54.3486666667,30.3786666667,30.7113333333,37.661,29.838,40.491
792.70,36.0133333333,58.5006666667,44.598,55.3186666667,31.5746666667,31.5326666667,38.7353333333,31.658,40.7036666667
793.01,39.3206666667,60.0846666667,46.5605,56.688,34.0126666667,32.5693333333,39.9153333333,33.503,43.8216666667
793.32,40.5553333333,60.8973333333,47.1155,56.9656666667,35.5556666667,32.7346666667,39.6153333333,36.795,45.4273333333
793.62,38.4583333333,59.2593333333,45.801,57.235,34.022,31.266,38.1996666667,36.563,43.1523333333
793.93,38.562,58.8233333333,46.34,57.4726666667,34.6406666667,31.8953333333,37.952,39.346,43.3116666667
794.24,38.574,58.462,46.392,58.2903333333,35.0086666667,33.0326666667,37.8866666667,39.562,42.225
794.55,38.3973333333,58.5646666667,45.8385,59.0046666667,35.1386666667,32.981,37.913,40.291,42.184
794.86,39.3503333333,59.508,46.7065,59.3326666667,35.9243333333,32.5866666667,38.0323333333,41.37,42.073
795.16,37.1843333333,57.7663333333,45.571,58.3226666667,34.7453333333,31.6643333333,35.5156666667,40.565,39.5806666667
795.47,35.3273333333,56.697,44.9285,58.0406666667,34.5036666667,29.9523333333,34.4603333333,39.532,38.1013333333
795.78,34.1176666667,56.2093333333,43.5295,56.427,33.2463333333,27.7996666667,32.3746666667,38.17,37.5166666667
796.09,33.29,55.628,42.5685,55.5843333333,32.5076666667,27.8573333333,32.638,35.854,37.3753333333
796.40,30.5063333333,54.1773333333,42.5315,54.4726666667,31.1396666667,27.215,32.405,35.949,34.9793333333
796.70,30.6566666667,55.3326666667,42.7855,54.789,32.246,27.98,34.086,34.881,35.299
797.01,31.7736666667,57.1426666667,44.3965,55.8293333333,32.964,29.5976666667,35.0986666667,35.591,36.084
797.32,33.048,58.3436666667,45.716,57.405,34.0676666667,29.6206666667,36.1893333333,36.353,36.842
797.63,32.9993333333,59.1893333333,45.99,57.4353333333,33.793,29.95,36.6333333333,37.469,37.6776666667
797.93,33.541,58.9873333333,45.143,57.534,34.4126666667,30.7596666667,36.9863333333,38.605,38.2733333333
798.24,32.5416666667,57.625,43.8125,56.9166666667,33.4583333333,31.1666666667,36.8333333333,38.25,38.3333333333
798.55,33.5446666667,59.0946666667,44.099,57.572,34.433,32.2756666667,40.0593333333,39.848,39.763
798.85,33.8816666667,59.536,45.253,57.637,35.4853333333,34.304,40.211,38.861,40.1686666667
799.16,35.2283333333,61.4126666667,45.9305,58.269,37.4246666667,36.8646666667,42.119,39.664,40.87
799.47,36.5676666667,62.7423333333,45.6015,59.6806666667,38.9823333333,36.6536666667,42.518,40.233,42.346
799.78,37.1403333333,64.0106666667,45.6175,61.1333333333,40.5046666667,36.7863333333,42.364,39.708,43.205
800.08,36.5293333333,61.385,45.34,60.2753333333,38.837,35.5083333333,41.2783333333,38.216,43.5416666667
800.39,37.5683333333,60.4733333333,45.287,59.836,38.616,35.064,40.9833333333,39.071,45.2643333333
800.70,38.1473333333,60.156,44.842,59.4223333333,38.01,35.7173333333,41.1736666667,38.514,45.896
801.00,37.1336666667,58.791,43.544,58.242,35.8973333333,34.936,40.2013333333,36.401,44.185
801.31,36.8783333333,59.024,44.337,56.952,34.5763333333,35.083,40.0093333333,33.702,44.1526666667
801.62,38.3213333333,61.8706666667,46.619,58.5133333333,36.019,36.163,40.8153333333,33.381,45.899
801.92,39.017,60.453,48.555,57.6106666667,36.2716666667,36.4643333333,40.1733333333,33.815,46.2426666667
802.23,39.158,61.8206666667,46.916,57.2196666667,34.2633333333,35.7806666667,39.8433333333,34.508,46.4516666667
802.54,38.699,61.6333333333,47.2935,57.645,33.381,35.945,40.5033333333,35.47,46.2013333333
802.84,38.787,60.6016666667,48.0255,56.1353333333,32.2516666667,35.778,39.21,36.248,45.463
803.15,40.141,59.7653333333,47.183,56.0093333333,32.0656666667,35.9623333333,39.108,36.479,45.0706666667
803.46,40.9753333333,61.2283333333,47.609,56.1183333333,32.6773333333,36.3806666667,39.6623333333,38.115,44.4913333333
803.76,40.4316666667,61.6786666667,46.9065,56.211,33.2373333333,35.9233333333,39.4723333333,38.417,43.597
804.07,38.428,60.5046666667,45.997,54.5853333333,32.4603333333,34.2553333333,37.409,36.681,43.4256666667
804.38,39.894,60.8296666667,48.1185,55.9096666667,34.298,33.9603333333,37.8196666667,37.482,45.345
804.68,39.315,59.6236666667,47.4675,56.0056666667,34.4426666667,32.658,38.3986666667,39.653,44.8143333333
804.99,37.9926666667,57.3006666667,47.046,55.3313333333,32.3243333333,31.9883333333,37.128,38.329,42.171
805.30,36.6813333333,56.5756666667,45.122,54.1366666667,30.2726666667,29.603,35.2463333333,36.155,40.4593333333
805.60,38.3456666667,56.399,46.9345,55.523,32.117,30.0243333333,35.9123333333,36.496,41.0706666667
