wavelength,Back_DigBruf,Belly_DigBruf,Breast_DigBruf,Crissum_DigBruf,Crown_DigBruf,DorTail_DigBruf,Patch10_DigBruf,Patch11_DigBruf,Rump_DigBruf,Throat_DigBruf,WingTip_DigBruf
246.79,4.07326666667,3.25373333333,2.22333333333,2.95993333333,3.28486666667,7.44133333333,5.95773333333,5.1902,4.88073333333,2.45853333333,8.02213333333
247.17,3.78113333333,2.8106,1.87593333333,2.45233333334,2.8888,7.2464,5.79726666667,4.86886666667,4.48943333333,2.06466666667,7.62746666667
247.54,3.62706666667,2.76473333333,1.8838,2.29926666666,2.8586,6.979,5.82006666666,4.75153333333,4.33188888889,1.86506666667,7.5288
247.92,3.37133333333,2.49573333333,1.80006666667,2.21213333333,2.69106666667,6.80093333333,5.77873333333,4.70186666667,4.2212,1.79713333333,7.38066666667
248.29,3.7882,2.99473333333,2.5624,2.92606666667,3.26326666667,7.41546666667,6.39226666666,5.29453333333,4.70592222222,2.59213333333,7.9342
248.67,3.98373333333,3.3858,2.9222,3.31393333333,3.61293333333,7.64166666667,6.72946666667,5.5212,4.97776666667,2.961,8.20993333333
249.04,4.00326666667,3.54833333333,3.0342,3.36146666667,3.67913333333,7.7508,6.863,5.55773333333,4.95441111111,3.08113333333,8.33953333333
249.42,4.29466666667,3.9874,3.55806666667,3.7,3.95113333333,8.26226666667,7.2878,5.8936,5.46412222222,3.48193333333,8.758
249.79,4.2598,4.04086666667,3.6492,3.66673333333,4.10446666667,8.276,7.2596,6.04213333333,5.42961111111,3.5116,8.91826666667
250.17,4.84153333333,4.81853333333,4.21546666666,4.24973333333,4.9026,8.85073333333,7.9152,6.76973333333,6.16842222222,3.95193333333,9.56473333333
250.54,5.318,5.58846666667,4.80953333333,4.9366,5.63786666667,9.42606666668,8.53633333334,7.19566666667,6.76114444444,4.5308,9.97153333332
250.92,4.927,5.2766,4.36466666667,4.57273333333,5.44933333333,8.96433333333,8.02573333333,6.82593333333,6.35894444445,4.09913333333,9.58846666666
251.29,4.58766666667,5.19293333333,4.2412,4.68013333333,5.23446666667,8.55633333333,7.85406666667,6.74986666667,6.20937777778,4.03333333333,9.24460000001
251.66,4.60786666667,5.3036,4.44466666667,5.03493333334,5.2508,8.82626666667,7.99586666667,6.97873333333,6.55066666666,4.0848,9.27266666667
252.04,4.51973333333,5.44346666667,4.59346666667,4.98166666667,5.6152,8.89713333333,8.04246666667,7.17273333333,6.7199,3.994,9.16220000001
252.41,3.43706666667,4.40893333333,3.40166666667,3.90793333333,4.37353333333,7.62353333333,6.86913333333,6.292,5.731,2.77393333333,7.99806666667
252.79,3.587,4.3734,3.39426666667,3.8508,4.11473333333,7.82846666667,7.06746666667,6.6414,5.75686666667,2.94773333333,7.83853333333
253.16,3.23146666667,3.84813333333,2.89506666667,3.476,3.85833333333,7.16106666667,6.75826666666,6.3252,5.48751111111,2.80833333333,7.34966666667
253.54,2.83486666667,3.5618,2.5234,3.33853333333,3.567,6.46933333333,6.68733333333,6.17873333333,4.9109,2.68433333333,6.89
253.91,3.21226666667,3.9758,2.833,3.72813333333,3.65466666667,6.92473333333,7.3354,6.52453333333,5.13148888889,3.25973333333,7.27226666666
254.28,3.09353333333,3.69706666667,2.91573333333,3.50846666667,3.26593333333,6.70986666667,7.11933333333,6.35946666667,4.79294444445,3.20673333333,7.2486
254.66,2.98526666667,3.55893333334,2.62873333333,3.00186666666,2.83466666667,6.455,6.87833333333,6.37706666667,4.4668,3.00746666667,7.09553333333
255.03,4.02753333333,4.67873333334,3.81446666667,4.03346666667,3.8144,7.8536,8.21673333333,7.7038,5.70456666667,4.19473333333,7.9458
255.41,4.19926666667,4.97726666666,3.81646666667,3.91366666667,3.91373333333,7.93686666667,8.45346666667,7.7182,5.85742222222,4.22986666667,7.9672
255.78,3.83066666667,4.57713333333,3.28986666667,3.4078,3.47006666667,7.40673333333,7.73633333334,7.34453333333,5.25704444444,3.97386666667,7.64313333333
256.15,4.78846666667,5.4742,4.30646666667,4.28173333334,3.94186666667,8.19893333333,8.37186666667,7.92086666667,5.65232222222,4.9058,8.76746666666
256.53,5.46113333333,6.28073333333,5.15973333333,5.14773333334,4.75573333333,8.83673333333,9.04166666667,8.30626666667,6.40648888889,5.38873333333,9.53586666668
256.90,4.95013333333,5.75686666666,4.58946666667,4.83546666667,4.66373333333,8.30326666667,8.57233333333,7.4964,6.0438,4.44646666667,9.09880000001
257.28,5.86453333333,6.552,5.46886666667,5.81253333333,5.4844,9.30213333333,9.26053333333,8.32806666667,6.8532,5.01566666667,10.073
257.65,4.896,5.3912,4.4148,4.5596,4.42886666667,8.48853333333,7.95133333333,7.21333333333,6.02815555556,3.91973333333,9.29219999999
258.02,4.77113333333,5.12613333333,4.1702,4.60573333333,4.5614,8.33226666667,7.70726666667,7.02973333333,5.91526666667,3.9282,8.99773333333
258.40,5.07173333333,5.39693333333,4.50706666667,5.0582,5.0854,8.76813333333,7.9364,7.35473333333,6.36497777778,4.34613333333,9.40793333333
258.77,4.68013333333,4.815,4.08693333333,4.73106666667,4.73406666667,8.40153333334,7.57146666667,6.95433333334,6.17517777778,4.10493333333,9.0128
259.15,4.3138,4.3192,3.79433333333,4.3858,4.3484,7.90566666667,7.13013333333,6.47226666667,5.82694444445,3.65566666667,8.68380000001
259.52,4.455,4.26513333333,3.932,4.53046666667,4.35513333334,7.9466,7.2262,6.53513333333,5.80448888889,3.62053333333,8.76659999999
259.89,4.5456,4.2444,3.88646666667,4.4474,4.47946666666,8.03053333333,7.25053333333,6.47746666667,5.86987777778,3.61266666667,8.62126666667
260.27,4.4364,4.025,3.6796,4.3418,4.421,7.84113333333,7.21653333333,6.34793333333,5.80535555556,3.43326666667,8.4548
260.64,4.51253333333,4.13833333333,3.818,4.35973333333,4.53186666667,7.98446666666,7.36113333333,6.4108,5.88368888889,3.5386,8.5456
261.01,4.61493333334,4.18766666667,3.93313333333,4.2978,4.55446666667,8.06253333333,7.33546666667,6.5524,5.89852222222,3.6764,8.58253333333
261.39,4.90706666667,4.45306666667,4.23153333333,4.414,4.85066666667,8.30893333333,7.6116,6.83606666667,6.10375555556,3.8558,8.68026666667
261.76,5.77573333334,5.22386666667,4.978,5.1706,5.6648,9.0846,8.30879999999,7.6108,6.79118888889,4.51686666667,9.3196
262.13,5.94173333333,5.3482,5.11146666667,5.16313333333,5.7306,9.15086666667,8.44686666667,7.7152,6.91057777778,4.60946666667,9.44413333332
262.51,5.97393333333,5.30673333333,5.0462,5.10233333333,5.63146666666,8.96206666667,8.47893333333,7.64326666667,6.89881111111,4.49393333333,9.28933333334
262.88,6.4316,5.8576,5.6644,5.6336,6.1404,9.3772,8.9376,8.2432,7.34766666667,4.9056,9.7076
263.25,6.76,6.26546666667,5.98246666667,5.91726666666,6.4956,9.75739999999,9.24439999999,8.6724,7.58096666667,5.29533333333,9.96880000001
263.63,7.04026666667,6.58773333333,6.23833333333,6.32386666667,6.89986666667,10.0566,9.60753333333,8.9906,7.99302222222,5.63826666667,10.2210666667
264.00,7.277,6.97006666667,6.7398,6.87506666667,7.22213333333,10.1718,10.0695333333,9.30933333334,8.29072222222,5.92113333333,10.7383333333
264.37,7.2142,7.23713333333,6.99366666667,6.94053333333,7.142,10.3024666667,9.99420000001,9.29073333333,8.30636666667,5.9022,10.7588
264.75,7.15573333333,6.96073333333,6.65906666667,6.743,6.90353333333,10.1736666667,9.70773333333,9.16133333333,8.14848888889,5.7192,10.6933333333
265.12,7.29073333334,7.074,6.846,7.08533333333,6.9244,10.4746,9.90273333333,9.19280000001,8.3016,5.93426666667,11.0127333333
265.49,6.73986666667,6.34806666667,6.0988,6.60066666667,6.19033333333,10.1282,9.10606666667,8.40666666666,7.73077777778,5.49806666667,10.5714666667
265.87,5.8756,5.53753333333,5.31106666667,5.7784,5.4764,9.24833333334,8.41413333333,7.5404,6.9213,4.79326666667,9.9892
266.24,5.52266666667,5.108,4.942,5.5504,5.17033333333,8.97886666666,7.9696,7.2472,6.63791111111,4.2854,9.7874
266.61,5.02873333333,4.61906666667,4.40066666667,4.95473333333,4.66266666667,8.5532,7.44553333333,6.82773333333,6.02041111111,3.87373333334,9.16073333333
266.98,4.77166666667,4.09413333333,3.73106666667,4.30053333333,4.1826,8.1524,7.14773333333,6.1954,5.4689,3.44946666667,8.79393333333
267.36,4.60193333333,4.0438,3.59973333333,4.05966666667,4.12313333333,8.09073333333,7.18366666667,5.94993333333,5.40114444444,3.27926666667,8.7028
267.73,4.5062,4.0864,3.4846,3.8858,4.08326666667,8.21613333333,6.966,5.90726666667,5.33172222222,3.25613333333,8.64213333333
268.10,4.4902,4.09646666667,3.33946666667,3.83386666667,4.02006666667,8.44933333333,6.92006666667,6.04086666667,5.33627777778,3.28753333333,8.56226666667
268.48,4.7564,4.34553333333,3.5328,3.99766666667,4.35746666667,8.74493333333,7.16446666667,6.29793333333,5.64658888889,3.74266666667,8.7868
268.85,4.63346666667,4.24953333333,3.51786666667,3.85666666667,4.25253333333,8.65786666666,7.14646666667,6.24686666667,5.66852222222,3.61366666667,8.52286666667
269.22,4.51793333333,4.16673333334,3.4018,3.741,4.256,8.46426666667,6.93753333333,6.2382,5.6662,3.5714,8.36033333334
269.59,4.31226666667,4.07713333333,3.3598,3.5304,4.26213333333,8.07173333333,6.8166,6.2022,5.61343333333,3.43606666667,8.10413333333
269.97,4.2832,4.10486666667,3.26986666667,3.6328,4.191,8.0944,6.799,6.08813333333,5.72595555555,3.4514,7.88426666667
270.34,4.16066666667,4.02633333333,3.069,3.5176,3.97773333333,7.95826666667,6.71533333333,5.87786666667,5.55162222222,3.3576,7.52693333333
270.71,4.27686666667,4.0794,3.12373333333,3.54026666667,4.06833333333,8.05886666667,6.85833333333,5.87473333333,5.57834444444,3.26246666666,7.64213333333
271.09,3.85886666667,3.77573333333,2.8828,3.27966666667,3.7194,7.68293333333,6.4924,5.5484,5.34775555556,2.97653333334,7.21106666666
271.46,4.19953333333,3.96966666667,3.021,3.60633333333,3.83373333333,7.82686666667,6.6222,5.78073333333,5.47358888889,3.204,7.43226666667
271.83,4.43686666667,4.107,3.26486666666,3.81533333333,4.0564,7.94526666667,6.7682,5.89553333333,5.65576666667,3.4018,7.5214
272.20,4.4766,4.0798,3.35053333333,3.89253333334,4.1094,7.9134,6.8046,5.78953333333,5.60937777778,3.4368,7.54133333333
272.58,4.38046666667,3.82886666667,3.18273333333,3.8362,4.00126666667,7.70413333333,6.64953333333,5.65846666667,5.44584444445,3.21426666667,7.36646666667
272.95,4.52446666667,3.9078,3.21206666667,3.9198,4.0544,7.74853333333,6.72426666667,5.659,5.27898888889,3.34653333333,7.42966666667
273.32,4.566,4.10073333333,3.2518,3.98806666667,4.06953333333,7.75053333333,6.87526666667,5.63066666667,5.42405555556,3.38853333333,7.49873333333
273.69,4.6128,4.19513333333,3.28,4.10773333333,4.06646666667,7.89266666666,6.8778,5.55,5.3977,3.43526666667,7.73006666667
274.06,4.72613333333,4.25046666667,3.40726666667,4.16186666667,4.08513333333,8.0744,6.9404,5.67806666667,5.39243333333,3.538,7.95606666667
274.44,4.895,4.36533333333,3.63833333333,4.3928,4.23293333333,8.28346666667,7.08406666667,5.77453333333,5.59506666667,3.65306666667,8.1934
274.81,5.3302,4.77633333333,4.11566666667,4.97706666667,4.62393333334,8.64079999999,7.47726666667,6.20426666667,6.13988888889,4.20726666667,8.63053333333
275.18,6.1992,5.5856,4.96146666667,5.84666666666,5.47586666667,9.41113333334,8.23620000001,6.95393333333,6.95418888889,5.16526666667,9.5312
275.55,6.24586666667,5.551,5.03466666667,5.93986666667,5.60966666667,9.42760000001,8.328,7.05266666667,7.1325,5.36473333333,9.55533333333
275.93,5.86966666667,5.17933333333,4.6288,5.57113333333,5.21506666667,9.03586666666,8.0006,6.75713333333,6.73283333333,5.06426666667,9.23853333333
276.30,5.9992,5.41253333333,4.80093333333,5.6612,5.30093333333,9.11606666667,8.091,6.97113333333,6.9292,5.22553333333,9.39806666666
276.67,6.14933333333,5.4708,4.84873333333,5.6744,5.3068,9.04733333333,8.10293333333,7.0426,6.99126666667,5.27273333333,9.4826
277.04,6.02473333334,5.323,4.76966666667,5.5742,5.26313333333,8.83746666666,7.83626666667,6.99453333333,6.9853,5.20606666667,9.43093333333
277.41,5.92006666667,5.04146666667,4.60653333333,5.3504,5.18746666667,8.80966666667,7.6624,6.927,6.74401111111,4.95853333334,9.13586666667
277.79,5.71173333333,4.77986666667,4.38526666667,5.21726666667,4.96573333333,8.51333333333,7.61586666667,6.90413333333,6.57854444444,4.7428,8.8194
278.16,5.6942,4.94486666667,4.41586666667,5.31973333333,5.06513333333,8.58013333333,7.73066666667,6.98693333333,6.73284444445,4.66473333334,8.79733333333
278.53,5.79493333333,5.2072,4.52013333333,5.47973333333,5.33213333333,8.69673333333,7.88193333333,7.26566666667,6.7675,4.89493333333,8.9238
278.90,5.39366666667,5.0092,4.16073333333,5.06606666667,5.11173333333,8.49786666667,7.5324,6.93153333333,6.37196666667,4.528,8.76246666667
279.27,5.04666666667,4.6836,3.86666666667,4.68366666667,4.7264,8.22966666667,7.2312,6.7234,5.90686666667,4.1334,8.42546666667
279.64,4.6526,4.50413333334,3.63313333333,4.2744,4.2744,7.8768,6.85986666666,6.30533333333,5.48971111111,3.77606666667,8.15966666667
280.02,5.069,4.71853333333,3.9046,4.5612,4.50326666667,8.15393333333,7.1936,6.41013333333,5.86223333333,4.07013333333,8.5432
280.39,4.98653333333,4.584,3.74386666667,4.33813333333,4.29493333333,7.99853333333,7.053,6.19393333333,5.71175555555,3.95726666667,8.43066666667
280.76,5.022,4.79926666667,3.88033333334,4.6032,4.5398,8.19746666667,7.20706666667,6.33813333333,5.88611111111,4.0552,8.62413333333
281.13,5.20113333333,5.0924,4.05326666667,4.8856,4.7358,8.59253333333,7.54046666667,6.67953333333,6.2997,4.23426666667,8.88206666667
281.50,4.9684,4.93813333333,3.88746666667,4.77446666667,4.61326666667,8.49833333333,7.30146666667,6.47273333333,6.12314444445,4.10173333333,8.8636
281.87,5.21873333333,5.15713333333,4.11653333333,4.982,4.89326666667,8.8494,7.58406666667,6.56773333333,6.37622222222,4.40006666667,9.24653333334
282.25,4.95813333333,4.6354,3.79333333333,4.60873333333,4.565,8.4382,7.25886666667,6.1788,5.94915555555,4.16926666667,9.0232
282.62,4.894,4.50873333333,3.8258,4.5634,4.473,8.40106666667,7.17826666667,6.14546666667,5.95366666667,4.13746666667,9.0626
282.99,4.98146666667,4.48606666667,3.963,4.64106666667,4.4838,8.4166,7.21066666667,6.13646666667,6.03701111111,4.26373333333,9.0116
283.36,4.38953333333,3.89533333333,3.32426666667,4.04653333333,3.89973333333,7.84466666667,6.7388,5.58326666667,5.54881111111,3.7034,8.46313333334
283.73,4.59066666666,4.03986666667,3.42546666667,4.2308,4.0882,8.11053333333,6.952,5.82606666667,5.75792222222,3.81386666666,8.58246666667
284.10,4.5426,4.14086666667,3.50573333333,4.1934,4.16606666667,8.1326,6.938,6.06513333333,5.80015555555,3.83386666667,8.5764
284.47,4.40813333333,3.99833333333,3.46553333333,4.09886666667,4.12953333333,7.972,6.968,5.99866666667,5.73084444445,3.77286666667,8.53373333333
284.85,4.087,3.7666,3.171,3.76666666667,3.78433333333,7.65386666667,6.76753333333,5.71106666667,5.39391111111,3.54113333333,8.15826666667
285.22,3.86013333333,3.53673333333,3.02726666667,3.5522,3.60253333333,7.35046666667,6.65493333333,5.44653333333,5.11235555555,3.376,7.95473333333
285.59,3.76213333333,3.4706,3.00173333333,3.51426666667,3.4686,7.07433333333,6.62853333333,5.447,5.08636666667,3.32953333333,7.79686666667
285.96,3.86753333333,3.69413333333,3.11373333333,3.64886666667,3.55086666667,7.12253333333,6.7438,5.6626,5.27301111111,3.41153333333,7.895
286.33,4.02793333333,3.94046666667,3.37146666667,3.8346,3.79733333333,7.2562,6.95313333333,5.9322,5.54723333333,3.56493333333,8.0018
286.70,3.86066666667,3.86253333333,3.21206666667,3.6364,3.6438,7.00573333333,6.95206666667,5.80473333333,5.47297777778,3.3974,7.89
287.07,3.46006666667,3.47473333333,2.7876,3.229,3.26633333333,6.50653333333,6.65526666667,5.5028,5.05521111111,3.00546666667,7.53446666667
287.44,3.7448,3.87713333333,3.26066666667,3.6556,3.68706666667,6.8362,6.96273333333,5.89386666667,5.44075555556,3.33886666667,7.8324
287.82,3.76473333333,3.90373333333,3.35313333333,3.729,3.8436,6.84333333333,6.99,5.99373333333,5.49804444444,3.37566666667,7.92413333333
288.19,3.68746666667,3.87793333333,3.3922,3.80933333333,3.86646666666,6.75426666667,7.15953333333,6.0728,5.50705555556,3.3314,7.9078
288.56,3.87733333333,4.04353333333,3.48913333333,4.0092,3.9804,6.854,7.21346666667,6.31106666667,5.61676666667,3.4814,7.96673333333
288.93,4.15073333333,4.22613333333,3.7276,4.22226666667,4.17966666667,7.08993333333,7.482,6.6204,5.90874444445,3.78746666666,8.2686
289.30,4.15553333333,4.22733333333,3.59566666667,4.17873333333,4.10686666667,7.02433333333,7.43246666667,6.62786666666,5.82147777778,3.76086666667,8.23326666667
289.67,4.40146666667,4.415,3.70373333333,4.286,4.36446666667,7.31353333333,7.7554,6.78793333333,5.87615555556,3.92273333333,8.40806666667
290.04,4.33446666667,4.25033333333,3.6938,4.17026666667,4.37353333333,7.28,7.75666666667,6.70366666667,5.74992222222,3.893,8.18826666667
290.41,4.1184,4.073,3.40633333333,3.92906666667,4.20513333333,7.0472,7.6332,6.5562,5.58918888889,3.78286666667,7.94466666667
290.78,4.12913333333,3.99813333333,3.31846666667,3.8628,4.17286666667,7.07986666667,7.53513333334,6.56526666667,5.59952222222,3.79133333333,7.84706666666
291.15,4.579,4.45306666667,3.68913333333,4.33513333333,4.607,7.6784,8.03426666667,7.04866666667,6.0886,4.20906666667,8.1022
291.52,4.611,4.41166666667,3.5316,4.30886666667,4.58073333333,7.70566666667,8.10826666667,7.001,6.06475555555,4.19213333333,8.0218
291.89,4.31433333333,4.12226666667,3.20446666667,3.973,4.18773333333,7.35946666667,7.9256,6.75646666667,5.80828888889,3.84633333333,7.6682
292.26,4.15726666667,3.9236,2.9516,3.78606666667,4.00073333333,7.2174,7.83886666666,6.54573333333,5.71798888889,3.67333333333,7.46353333333
292.64,4.02846666667,3.93293333333,2.92886666667,3.80993333333,4.05173333333,7.32033333333,8.00806666667,6.51373333333,5.83041111111,3.64433333333,7.34166666667
293.01,3.69206666667,3.6208,2.60413333333,3.50893333333,3.81266666667,7.009,7.83193333334,6.27466666667,5.632,3.15786666667,6.98346666667
293.38,3.49493333333,3.34953333333,2.484,3.24773333333,3.61206666667,6.80553333334,7.80553333334,6.15473333333,5.5099,2.8464,6.79013333333
293.75,3.5918,3.47013333333,2.58846666667,3.4114,3.73293333333,6.81006666667,7.91306666667,6.35826666667,5.75931111111,2.96846666667,6.93593333333
294.12,3.5792,3.44166666667,2.4906,3.39033333333,3.65433333333,6.73106666667,7.92273333334,6.4414,5.77077777778,2.7868,6.94806666667
294.49,3.6618,3.41413333333,2.5832,3.44133333333,3.53386666667,6.82826666667,8.11666666666,6.5428,5.76362222222,2.75313333333,6.94993333333
294.86,3.67966666667,3.4006,2.63026666667,3.3966,3.46986666667,6.75033333333,8.24373333333,6.61166666667,5.69914444445,2.74246666667,6.90906666667
295.23,3.51926666667,3.311,2.674,3.2602,3.3478,6.58486666667,8.24813333333,6.65493333333,5.68447777778,2.7266,6.87886666667
295.60,3.6942,3.5044,2.9892,3.525,3.592,6.77826666667,8.4878,6.96233333333,5.97053333333,2.81633333333,7.13153333333
295.97,3.607,3.3466,2.99926666667,3.47773333333,3.57346666667,6.7694,8.54986666667,6.9856,5.9733,2.81866666667,7.1362
296.34,3.77426666667,3.37566666667,3.17953333333,3.548,3.61206666667,6.82213333333,8.56733333333,7.14133333333,6.0236,2.8922,7.23266666667
