wavelength,Back_SicCitf,Belly_SicCitf,Breast_SicCitf,Crissum_SicCitf,Crown_SicCitf,DorTail_SicCitf,Patch10_SicCitf,Patch11_SicCitf,Rump_SicCitf,Throat_SicCitf,WingTip_SicCitf
401.08,11.005,19.6570666667,9.50573333333,17.6306,9.15253333334,6.96686666667,6.64226666667,25.1629333333,12.9954444445,15.3360666667,7.27674166666
401.44,11.0128,19.5786666667,9.53233333334,17.6055,9.18766666667,6.99426666667,6.63773333333,25.201,12.9829333333,15.3527333333,7.26593333333
401.80,10.9818,19.4825333333,9.51980000001,17.4881,9.17179999999,6.9336,6.62573333334,25.2089333333,12.9722888889,15.3368,7.19066666667
402.16,10.9986,19.4374666667,9.54893333333,17.4765666667,9.18226666666,6.92413333333,6.63506666667,25.264,12.9926777778,15.3960666667,7.20655
402.52,11.0574666667,19.3918,9.55113333333,17.4488666667,9.20800000001,6.94853333333,6.683,25.2616,13.0139333333,15.4157333333,7.21503333333
402.88,11.0796,19.2952,9.55466666666,17.4241666667,9.22006666667,6.95243333333,6.67926666667,25.2518,12.9959777778,15.402,7.22853333333
403.24,11.0758,19.2357333333,9.55746666667,17.3894,9.23906666666,6.92146666667,6.64453333333,25.2564666667,12.9693,15.4218,7.20143333333
403.60,11.1432,19.2435333333,9.63126666667,17.4978666667,9.3212,6.98426666667,6.73146666667,25.3246,13.0497666667,15.4812666667,7.28040833334
403.95,11.1346666667,19.2474666667,9.58493333333,17.4125,9.27086666666,6.9254,6.7054,25.3074666667,13.0207555555,15.4700666667,7.242625
404.31,11.1015333333,19.1614,9.55353333333,17.3175,9.2244,6.88593333333,6.67053333334,25.2846,12.9657666667,15.4128666667,7.18694166667
404.67,11.1195333333,19.1172666667,9.55486666667,17.2947666667,9.19866666667,6.88313333333,6.66233333333,25.2895333333,12.9753,15.43,7.211525
405.03,11.071,19.0501333333,9.51693333333,17.2337666667,9.19833333333,6.82596666667,6.63146666667,25.2362666667,12.9174666667,15.3678,7.20620833333
405.39,11.0617333333,19.0598,9.52386666666,17.261,9.18960000001,6.8264,6.64793333333,25.2412,12.9292777778,15.3869333333,7.23803333333
405.75,11.0544666667,18.9674,9.49226666667,17.192,9.16713333334,6.80456666667,6.6318,25.1544666667,12.8733777778,15.3165333333,7.20631666667
406.11,11.0962666667,18.9240666667,9.53053333333,17.1932333333,9.20319999999,6.8296,6.67513333333,25.1480666667,12.8890555555,15.3475333333,7.24474166667
406.47,11.045,18.8815333333,9.50739999999,17.1241666667,9.1586,6.7848,6.5932,25.1313333333,12.8255555556,15.3288666667,7.173825
406.83,11.0384,18.9198,9.52013333333,17.1307666667,9.16606666667,6.79836666667,6.599,25.1584,12.8474,15.3284666667,7.17398333333
407.19,11.0590666667,18.921,9.53039999999,17.1553666667,9.16126666667,6.8213,6.6104,25.1859333333,12.8705777778,15.3595333333,7.194475
407.55,11.0118666667,18.9084,9.50646666667,17.0728333333,9.12573333334,6.78283333333,6.58466666667,25.1292666667,12.8239,15.361,7.18651666667
407.90,11.0516666667,18.9064,9.57133333334,17.1432,9.15553333333,6.84006666667,6.59286666667,25.1821333333,12.8737555556,15.4142666667,7.20958333333
408.26,11.1796,19.0758,9.70593333334,17.2913666667,9.30440000001,7.0093,6.73213333333,25.3096,13.0085666667,15.5825333333,7.35570833333
408.62,11.122,19.0232,9.6812,17.2452666667,9.27693333334,6.94876666667,6.69393333333,25.2570666667,12.9446222222,15.5465333333,7.29915
408.98,11.1632666667,19.0540666667,9.71620000001,17.2629,9.29879999999,6.99613333333,6.72886666667,25.2871333333,12.9875111111,15.5772666666,7.3246
409.34,11.1778,19.0336,9.72906666667,17.1755333333,9.29506666667,6.9629,6.71606666667,25.2812,12.9516333333,15.5800666667,7.30841666667
409.70,11.2911333333,19.1505333333,9.85373333334,17.2815333333,9.43166666667,7.07756666667,6.82286666667,25.4618666667,13.0882222222,15.7495333333,7.43574166667
410.06,11.3118666667,19.2528,9.87926666667,17.2963,9.43460000001,7.07926666667,6.82626666666,25.4952,13.1101888889,15.7635333333,7.45419166667
410.42,11.3543333333,19.2504666667,9.92760000001,17.3127666667,9.47413333333,7.10276666667,6.85626666667,25.5316,13.1530555556,15.7871333333,7.51281666667
410.77,11.317,19.1618,9.91106666667,17.2722,9.44293333333,7.033,6.84353333333,25.4920666667,13.0902777778,15.7837333333,7.46626666667
411.13,11.2779333333,19.1133333333,9.90053333334,17.2232333333,9.40313333333,7.01746666667,6.84593333333,25.4338666667,13.0438666667,15.7794,7.446375
411.49,11.2748666667,19.0561333333,9.89053333334,17.1654666667,9.41173333332,6.95606666667,6.8196,25.4414,13.0266,15.7726,7.38933333333
411.85,11.2796,19.0257333333,9.89186666667,17.1311666667,9.45706666667,6.96783333333,6.83546666667,25.4506666667,13.018,15.7854666667,7.41674166667
412.21,11.2390666667,18.9226,9.85086666666,17.0628,9.4296,6.90003333333,6.76546666666,25.4471333333,12.9578666667,15.7604,7.37326666667
412.57,11.2317333333,18.8851333333,9.8506,17.0392666667,9.45106666667,6.876,6.73153333333,25.474,12.9625666667,15.7522666667,7.361275
412.92,11.2607333333,18.907,9.91506666667,17.0745,9.48786666667,6.9088,6.77726666667,25.5404,13.0002,15.8324,7.40829166667
413.28,11.2786666667,18.9019333333,9.90099999999,17.0672,9.49806666667,6.95823333333,6.78853333333,25.5856666667,13.0313222222,15.8332666667,7.45069166667
413.64,11.205,18.8186,9.84226666667,16.9990333333,9.422,6.89306666667,6.71946666667,25.5366,12.9600111111,15.7717333333,7.401075
414.00,11.1419333333,18.6408666667,9.76933333334,16.8848,9.34906666667,6.84456666667,6.65666666667,25.4766,12.8841,15.7064,7.322725
414.36,11.1354,18.6204666667,9.74953333334,16.8611,9.32986666666,6.86003333333,6.648,25.4974666667,12.8710111111,15.7234666667,7.32505
414.72,11.1383333333,18.6162,9.75259999999,16.7922333333,9.33860000001,6.8747,6.63853333333,25.532,12.8924555556,15.7119333333,7.33025833333
415.07,11.1334666667,18.5319333333,9.73726666666,16.7423666667,9.34880000001,6.87853333333,6.60393333333,25.5922666667,12.9039222222,15.6744666667,7.315375
415.43,11.1872,18.5209333333,9.77666666666,16.7473666667,9.39813333333,6.929,6.6122,25.6736,12.9521,15.6906,7.349725
415.79,11.2102666667,18.4464666667,9.78106666666,16.6692333333,9.40440000001,6.956,6.66006666667,25.6948,12.9730555556,15.6957333333,7.37314166667
416.15,11.241,18.385,9.81146666667,16.6213333333,9.41126666667,7.0035,6.7108,25.7261333333,13.0236111111,15.7123333333,7.40016666667
416.51,11.2754,18.3366666667,9.85346666666,16.5701333333,9.44793333333,7.06383333333,6.7802,25.7726666667,13.0627777778,15.7752,7.4455
416.86,11.2443333333,18.2367333333,9.81699999999,16.4680666667,9.43366666666,7.04413333333,6.74326666667,25.7357333334,13.0257222222,15.7278666667,7.38156666667
417.22,11.2456666667,18.1690666667,9.83400000001,16.3980666667,9.47526666667,7.0439,6.77113333333,25.762,13.0440444444,15.7466,7.38163333333
417.58,11.2599333333,18.0826666667,9.84626666667,16.3232,9.48879999999,7.05913333333,6.8094,25.765,13.0570444445,15.7446666667,7.40265
417.94,11.2906666667,18.0399333333,9.87286666667,16.2457,9.52379999999,7.08446666667,6.83626666667,25.8019333333,13.0941666667,15.7610666667,7.43063333334
418.29,11.3253333333,17.9702666667,9.90119999999,16.1678333333,9.56006666667,7.09876666667,6.8772,25.7996,13.1172888889,15.7214,7.46878333333
418.65,11.3494,17.8583333333,9.91966666666,16.0864666667,9.57093333333,7.12676666667,6.9062,25.7798,13.1260777778,15.7194666667,7.49250833333
419.01,11.3774,17.7978666667,9.95133333333,16.0173333333,9.59393333333,7.14623333333,6.93513333333,25.7894,13.1450111111,15.73,7.52148333333
419.37,11.34,17.6469333333,9.9344,15.9165,9.56993333334,7.15153333333,6.92626666667,25.7597333333,13.1207444445,15.6988,7.50648333333
419.73,11.3538666667,17.5773333333,9.94280000001,15.8728666667,9.57873333333,7.14866666667,6.9374,25.7736,13.1293777778,15.6878,7.51578333333
420.08,11.3264666667,17.481,9.91953333333,15.7648333333,9.55599999999,7.11733333333,6.9138,25.7542666667,13.0877888889,15.6612666667,7.50584166667
420.44,11.3129333333,17.3612,9.88766666667,15.6663666667,9.51859999999,7.09536666667,6.88273333333,25.7106666667,13.0489777778,15.5988,7.48025
420.80,11.3231333333,17.2594,9.88093333333,15.5806666667,9.52053333333,7.08983333333,6.89126666667,25.7215333333,13.0445111111,15.5800666667,7.50701666667
421.16,11.3069333333,17.1268,9.8568,15.4859,9.48733333334,7.06636666667,6.87213333333,25.6883333333,13.0060333333,15.5464,7.48233333333
421.51,11.3473333333,17.0642,9.89453333333,15.4551,9.54113333334,7.0947,6.90266666667,25.7345333333,13.0433333333,15.5754666667,7.52994166667
421.87,11.3346666667,16.9744,9.86833333333,15.3865333333,9.54353333333,7.09586666667,6.90526666667,25.7254666667,13.0328666667,15.5401333333,7.52839166667
422.23,11.3102666667,16.8664,9.83713333333,15.3066333333,9.51733333334,7.07193333333,6.88073333333,25.7124,13.0033777778,15.5334666667,7.50468333333
422.58,11.3536666667,16.8288,9.85300000001,15.2793666667,9.55273333334,7.114,6.919,25.7686666667,13.0350888889,15.5681333333,7.54715833334
422.94,11.3430666667,16.7473333333,9.82806666666,15.1913,9.53820000001,7.08733333333,6.9038,25.7536,13.0169555556,15.5412666667,7.538875
423.30,11.3427333333,16.6897333333,9.81353333333,15.1214666666,9.53366666666,7.07093333333,6.8954,25.7622666667,12.9965333333,15.5376666667,7.5498
423.66,11.298,16.5802666667,9.77413333334,15.0143333333,9.50733333333,7.0273,6.84826666666,25.7299333333,12.9539444445,15.4795333333,7.50915
424.01,11.2836666667,16.5157333333,9.75040000001,14.9548,9.50313333334,7.0082,6.8302,25.7221333333,12.9423444444,15.4370666667,7.48636666667
424.37,11.3426,16.5238,9.79940000001,14.9533333333,9.56773333334,7.06613333333,6.89513333333,25.772,12.9949777778,15.4913333333,7.55669166667
424.73,11.3506666667,16.4778,9.81359999999,14.9274666667,9.58313333334,7.08446666667,6.9056,25.7811333333,12.9982222222,15.4895333333,7.56271666667
425.08,11.3705333333,16.4469333333,9.82706666667,14.8999,9.61480000001,7.10186666667,6.92213333333,25.7951333333,13.0180888889,15.4859333333,7.59705
425.44,11.34,16.3985333333,9.78606666667,14.8315,9.57046666667,7.07773333333,6.88186666667,25.771,12.9731777778,15.454,7.55515
425.80,11.3727333333,16.3686666667,9.80273333334,14.8147,9.58973333333,7.0911,6.8968,25.8110666667,12.9837444445,15.4727333334,7.58045
426.16,11.4156666667,16.379,9.84033333333,14.81,9.63339999999,7.13506666667,6.92813333333,25.8688666667,13.0204777778,15.5115333333,7.61155
426.51,11.3846,16.3264,9.80880000001,14.7540666667,9.6012,7.1046,6.8692,25.8506666667,12.9780555556,15.4774,7.58348333333
426.87,11.4059333333,16.3142666667,9.82140000001,14.7524333334,9.61413333333,7.1221,6.8938,25.8848666666,12.9996333333,15.5330666667,7.58935
427.23,11.4372,16.3200666667,9.85240000001,14.7563333333,9.63826666667,7.1444,6.92873333333,25.9162,13.0310666667,15.5554666667,7.60039166667
427.58,11.4868,16.34,9.88886666666,14.7740666667,9.66573333333,7.18976666667,6.97633333333,25.9478666667,13.0696777778,15.6102666667,7.64014166667
427.94,11.5633333333,16.38,9.95706666667,14.8053666667,9.72,7.22866666667,7.0346,26.0086666667,13.1374,15.6942666667,7.70808333333
428.30,11.5358,16.3661333333,9.91946666667,14.7956,9.68706666666,7.183,6.9926,26.0364666667,13.1142222222,15.6747333333,7.66370833333
428.65,11.5720666667,16.4233333333,9.92826666667,14.8161666667,9.71980000001,7.2026,7.0268,26.0752,13.1451888889,15.725,7.69035833333
429.01,11.6373333333,16.5014,9.97033333332,14.8891,9.75986666667,7.25186666667,7.07753333333,26.1576666667,13.2145,15.7867333333,7.74383333333
429.37,11.6547333333,16.5047333333,10.0006,14.8972333333,9.78840000001,7.25306666667,7.09466666667,26.1843333333,13.2434888889,15.8170666667,7.74075833333
429.72,11.6708666667,16.5438,10.0524,14.9365,9.81413333334,7.2817,7.1128,26.2064666667,13.2682,15.8622,7.74715833333
430.08,11.6822666667,16.5310666667,10.0894,14.9632333333,9.84273333334,7.29826666667,7.136,26.2307333333,13.3051888889,15.9198666667,7.78211666666
430.44,11.7230666667,16.5770666667,10.1811333333,15.0291333333,9.91826666667,7.33596666667,7.21546666667,26.2778,13.3832,15.9822,7.82798333333
430.79,11.6952666667,16.5368666667,10.1810666667,15.0164,9.917,7.3015,7.17266666667,26.2629333333,13.3414555555,15.9458,7.81766666667
431.15,11.6814,16.5415333333,10.1755333333,15.0007,9.90213333333,7.27536666667,7.16126666667,26.2597333333,13.3196,15.9459333333,7.80996666667
431.50,11.7072,16.5716666667,10.2234666667,15.0456666667,9.92666666666,7.2885,7.16673333333,26.3027333334,13.3391777778,15.9898,7.82439166667
431.86,11.6891333333,16.5542,10.2372,15.0700333333,9.90286666666,7.26003333333,7.14873333333,26.2916,13.3133,16.0005333333,7.791075
432.22,11.686,16.5606666667,10.2546,15.0714,9.90986666667,7.2363,7.13726666667,26.2998,13.3131333333,16.0220666667,7.79363333333
432.57,11.6720666667,16.5578,10.2600666667,15.0911,9.89359999999,7.22923333333,7.11286666667,26.2763333333,13.3107,16.0260666667,7.78170833333
432.93,11.6356666667,16.5412,10.2656666667,15.0808,9.88726666667,7.18953333333,7.0892,26.2610666667,13.2837888889,16.048,7.74791666667
433.29,11.6694666667,16.6063333333,10.3101333333,15.1282333333,9.92779999999,7.22973333333,7.12986666667,26.2869333333,13.3252444445,16.0788,7.78601666667
433.64,11.6445333333,16.5914,10.3025333333,15.1196,9.90226666667,7.18176666667,7.10786666667,26.2644666667,13.2984222222,16.0628666667,7.782
434.00,11.6324,16.617,10.2779333333,15.1104333333,9.89326666666,7.17246666667,7.09066666667,26.2497333333,13.2781666667,16.0294,7.7615
434.35,11.6046,16.6132666667,10.2399333334,15.1015333333,9.84386666666,7.1525,7.05046666667,26.1958,13.2231333333,16.0087333333,7.7233
434.71,11.6188,16.6753333333,10.2832,15.1550666667,9.87153333333,7.18586666667,7.08093333333,26.2292666666,13.2718777778,16.0555333334,7.73639166667
435.07,11.6477333333,16.7605333333,10.3349333334,15.2284333333,9.92573333334,7.2096,7.10433333333,26.2588,13.3213,16.1136666667,7.76095833333
435.42,11.6291333333,16.8032666667,10.3458,15.2554333333,9.92819999999,7.21386666667,7.11293333333,26.2612,13.3282888889,16.1438,7.755075
435.78,11.6664,16.8627333333,10.3808,15.2978,9.98106666666,7.2498,7.15773333333,26.3066,13.3726111111,16.1935333334,7.796425
436.13,11.6963333333,16.9191333333,10.4388666667,15.3839333333,10.0185333333,7.30226666667,7.2032,26.3078,13.4134555556,16.2356,7.82850833333
436.49,11.6928,16.9422666667,10.444,15.3966,9.9976,7.27286666667,7.19253333333,26.3063333333,13.4087333333,16.2625333333,7.81388333333
436.84,11.7009333333,16.988,10.458,15.4435333333,9.98126666666,7.27966666667,7.16973333333,26.3187333333,13.4082111111,16.2709333333,7.79933333333
437.20,11.7094666667,16.9944666667,10.4694,15.4726333333,9.97300000001,7.27413333333,7.16766666667,26.3065333333,13.4005111111,16.305,7.80449166667
437.56,11.7453333333,17.0752,10.5187333333,15.5222666667,10.0012666667,7.29686666667,7.19093333334,26.3372666666,13.4409,16.37,7.81646666667
437.91,11.7736666667,17.1077333333,10.5716666667,15.5915,10.0299333333,7.32463333333,7.22193333333,26.3586666667,13.4732888889,16.4366666667,7.83485
438.27,11.808,17.1444666667,10.6326666667,15.6342333333,10.0825333333,7.33563333333,7.26526666667,26.4360666667,13.5338333333,16.4818666667,7.86755833333
438.62,11.832,17.1914,10.6544,15.6636333333,10.0863333333,7.34943333333,7.29393333333,26.4284,13.5358666667,16.5144666667,7.89560833333
438.98,11.9016,17.2465333333,10.7281333333,15.7552666667,10.1568,7.42303333333,7.37406666667,26.516,13.6134444445,16.6012,7.97145833333
439.33,11.9300666667,17.2668666667,10.7671333333,15.7788333333,10.1958,7.44783333333,7.38433333333,26.5854666667,13.6700222222,16.6322666667,8.00425833333
439.69,11.9059333333,17.2223333333,10.7482666667,15.7378,10.1706666667,7.4517,7.36286666667,26.5424,13.6380222222,16.6050666666,7.9765
440.04,11.9066,17.2152666667,10.7652,15.7045,10.1786666667,7.45366666667,7.35853333333,26.5460666667,13.6409333333,16.6074,7.961325
440.40,11.9551333333,17.2394666667,10.8245333333,15.7268,10.2244,7.50833333333,7.4076,26.6047333333,13.6801777778,16.6609333333,8.00653333333
440.75,11.9833333333,17.2346666667,10.8672666667,15.7324666667,10.2594666667,7.52826666667,7.4418,26.6203333333,13.7096444444,16.6916,8.02933333333
441.11,11.9638,17.2363333333,10.8576666667,15.7203333333,10.2420666667,7.50176666667,7.4304,26.6373333333,13.7066333333,16.6792,8.01119166666
441.47,11.9504,17.1852666667,10.8438666667,15.6837333333,10.2415333333,7.4942,7.42726666667,26.6264,13.6975,16.6612,8.00350833334
441.82,11.9646666667,17.1871333333,10.8807333333,15.6786666667,10.2673333333,7.49393333333,7.4502,26.6454666666,13.7183222222,16.6829333333,8.03578333334
442.18,11.9755333333,17.1731333333,10.8908,15.6588,10.2864666667,7.51223333333,7.46153333333,26.6614,13.7249555555,16.7052666667,8.06345833333
442.53,12.0108666667,17.164,10.9235333333,15.6542,10.3376666667,7.54346666667,7.49713333333,26.717,13.7701111111,16.7251333333,8.09918333333
442.89,11.9526,17.0588666667,10.8618666667,15.5107,10.2705333333,7.49293333333,7.428,26.6488,13.7014888889,16.6474666667,8.01868333334
443.24,11.9162,16.9435333333,10.8044,15.3997,10.2129333333,7.42373333333,7.38153333333,26.5828666667,13.6166444444,16.5923333333,7.97301666667
443.60,11.9316,16.9034666667,10.8195333333,15.3712333333,10.2300666667,7.4372,7.39666666667,26.6136666667,13.6444888889,16.6039333333,7.99411666667
443.95,11.9198,16.7949333333,10.7737333333,15.2743666667,10.2098666667,7.39906666667,7.37133333334,26.6078,13.6122777778,16.5681333333,7.97421666667
444.31,11.8610666667,16.655,10.7098666667,15.1430666667,10.175,7.34373333333,7.3192,26.5832666667,13.5676888889,16.4838666667,7.92999166667
444.66,11.8564,16.5770666667,10.6972666667,15.0458666667,10.1768666667,7.352,7.3316,26.5802666667,13.5516333333,16.4670666667,7.95371666667
445.02,11.8602,16.4650666667,10.7042,14.9639666667,10.1994,7.37673333333,7.33606666667,26.6052,13.5468444444,16.4548666667,7.989475
445.37,11.8978,16.4145333333,10.7220666667,14.9386333333,10.2393333333,7.42693333333,7.37546666667,26.6401333333,13.5700666667,16.487,8.027675
445.72,11.9018666667,16.3196,10.6896666667,14.8536,10.2234,7.42463333333,7.37593333333,26.6546,13.5607,16.4523333333,8.01185
446.08,11.8907333333,16.2333333333,10.668,14.7802666667,10.2023333333,7.41643333333,7.36566666667,26.6268666667,13.5319777778,16.4244666667,7.99605
446.43,11.8633333333,16.1316,10.6277333333,14.7064666667,10.1694,7.4047,7.3424,26.607,13.4904666666,16.3875333333,7.97135
446.79,11.8823333333,16.0704666667,10.6387333333,14.6648666667,10.174,7.4177,7.35413333333,26.606,13.4894888889,16.3973333333,7.99886666667
447.14,11.9326666667,16.0675333333,10.6824,14.6633666667,10.2334,7.48463333333,7.41686666667,26.6612,13.5432111111,16.4364666667,8.05784166667
447.50,11.9356,16.0188666667,10.6784,14.6036333333,10.2385333333,7.48363333333,7.4092,26.6668,13.5356333333,16.4404,8.06391666667
447.85,11.9498666667,15.9878,10.705,14.5804,10.2542,7.5234,7.4386,26.69,13.5488111111,16.4661333333,8.08265833333
448.21,12.0063333333,15.9852666667,10.7498666667,14.5971,10.3022,7.58503333333,7.5026,26.737,13.5928333333,16.5116666667,8.144575
448.56,12.0222,15.9512666667,10.7594666667,14.5724666667,10.335,7.6016,7.51253333333,26.768,13.6046222222,16.5273333333,8.14214166666
