wavelength,Back_SpoCaem,Belly_SpoCaem,Breast_SpoCaem,Crissum_SpoCaem,Crown_SpoCaem,DorTail_SpoCaem,Rump_SpoCaem,Throat_SpoCaem,WingTip_SpoCaem
259.15,-1.76273333333,-0.641466666668,-3.09606666667,-1.20866666667,-2.2902,0.144392401959,-1.98896296296,0.617533333335,-1.28033333333
259.52,-1.69466666667,-0.442533333333,-2.8034,-1.10146666667,-2.09813333333,0.504361029413,-1.68736296296,0.7414,-0.860733333332
259.89,-1.301,-0.025,-2.42686666667,-0.791466666667,-1.8946,0.992050490197,-1.27453333333,1.06886666667,-0.470733333333
260.27,-1.0112,0.166333333333,-2.0662,-0.566866666666,-1.60206666667,1.24989068627,-1.05299259259,1.26733333333,-0.146466666667
260.64,-0.5914,0.450600000001,-1.5268,0.0490666666652,-1.15313333333,1.80160465686,-0.623214814814,1.70833333333,0.371533333334
261.01,-0.0509333333327,0.891200000001,-0.963266666666,0.522,-0.710799999999,2.41866421569,-0.234711111111,2.2662,0.908266666666
261.39,-0.0603999999994,1.1822,-0.9234,0.642866666666,-0.6882,2.59350269608,-0.119392592593,2.39053333333,1.07006666667
261.76,-0.026666666666,1.30453333333,-0.840799999999,0.758799999999,-0.6722,2.7248502451,-0.0872888888894,2.53153333333,1.17146666667
262.13,-0.386,1.01526666667,-1.19753333333,0.488866666667,-0.970733333335,2.47631715686,-0.396125925927,2.36966666667,0.860799999999
262.51,-0.696,0.883266666667,-1.3692,0.283533333334,-1.28333333333,2.25799436275,-0.591488888889,2.25253333333,0.602333333332
262.88,-1.52426666667,0.252666666666,-2.07706666667,-0.356533333335,-2.15026666667,1.64397794118,-1.25905185185,1.63093333333,-0.0897999999994
263.25,-1.92766666666,-0.0248000000006,-2.48673333334,-0.732200000001,-2.66913333333,1.10144166667,-1.69087407407,1.14606666667,-0.509799999999
263.63,-1.9154,0.0202666666654,-2.5898,-0.714933333333,-2.67733333333,0.940034803922,-1.81985925926,1.08926666667,-0.536200000001
264.00,-2.5844,-0.652399999999,-3.09113333333,-1.4106,-3.1638,0.231469117647,-2.60775555556,0.4738,-1.22466666667
264.37,-2.38673333333,-0.534933333333,-2.96706666666,-1.08146666667,-2.8952,0.449594852942,-2.2914962963,0.724800000001,-0.997866666666
264.75,-2.4224,-0.355866666666,-3.12666666667,-1.26666666667,-2.79766666667,0.365364705883,-2.05637777778,0.853400000002,-0.876333333335
265.12,-2.7352,-0.403733333333,-3.2598,-1.46386666667,-3.03713333333,-0.107308823529,-2.0072,0.516800000001,-1.13546666667
265.49,-2.35413333333,-0.363,-2.9444,-1.15873333333,-2.90406666667,0.0621541666668,-1.6846962963,0.781000000002,-1.078
265.87,-1.8494,-0.129066666665,-2.44813333333,-0.766999999999,-2.4408,0.446790686275,-1.17646666667,1.068,-0.706066666666
266.24,-1.62133333333,0.153333333333,-2.13046666666,-0.495266666667,-2.2176,0.798830392158,-0.903859259259,1.17846666667,-0.310333333333
266.61,-1.2956,0.339933333335,-1.95193333333,-0.336599999999,-1.83073333333,0.966342156863,-0.569896296295,1.299,0.111066666668
266.98,-0.829933333335,0.738933333333,-1.5756,0.0129333333334,-1.19133333333,1.31874387255,-0.11788888889,1.58193333333,0.576133333335
267.36,-0.770266666669,0.706933333333,-1.3346,-0.009533333334,-1.33786666667,1.41182401961,-0.172592592593,1.64206666667,0.535599999999
267.73,-0.945733333333,0.392133333333,-1.45906666667,-0.286066666666,-1.68606666667,1.25065808824,-0.430296296296,1.4466,0.192933333332
268.10,-0.687733333333,0.6664,-1.28993333333,-0.003,-1.36333333333,1.34141102941,-0.155570370371,1.66893333334,0.418733333335
268.48,-0.715733333333,0.6886,-1.49453333333,-0.207533333333,-1.47033333333,1.27516642157,-0.285333333333,1.57273333333,0.315733333332
268.85,-0.797999999999,0.542933333334,-1.56086666667,-0.361933333333,-1.7386,1.1098002451,-0.498251851851,1.3144,0.133533333333
269.22,-0.638733333333,0.580266666666,-1.5502,-0.339866666665,-1.50333333334,1.25555735294,-0.490888888889,1.33026666667,0.342866666669
269.59,-0.609599999999,0.589533333332,-1.66233333333,-0.4544,-1.3748,1.17633088235,-0.650311111111,1.2138,0.503333333335
269.97,-0.173666666665,1.17093333333,-1.3026,-0.0894666666668,-0.985933333333,1.62600833333,-0.316548148149,1.70026666667,0.890799999999
270.34,-0.167399999999,0.974733333332,-1.4058,-0.172933333334,-1.15593333333,1.56625294118,-0.336466666667,1.6364,0.851199999999
270.71,-0.0265333333328,1.17626666667,-1.2004,0.117133333333,-1.03793333333,1.73309877451,-0.238785185185,1.67666666667,0.9022
271.09,0.1488,1.27013333333,-1.0932,0.223266666666,-1.05193333333,1.91272818628,-0.0684740740734,2.02966666667,0.985266666666
271.46,0.188333333334,1.373,-1.09046666667,0.421266666669,-0.847599999999,2.02901593137,0.0615925925926,2.12133333333,1.01593333333
271.83,0.4648,1.69113333333,-0.843199999999,0.780933333335,-0.390399999999,2.30129950981,0.346866666666,2.42913333333,1.3892
272.20,0.719933333334,1.86773333333,-0.455800000001,0.981666666666,-0.123800000001,2.69799656863,0.582088888888,2.7114,1.60593333333
272.58,0.521266666666,1.59826666667,-0.641733333333,0.810733333333,-0.405333333334,2.43707352941,0.343133333333,2.4668,1.4546
272.95,0.685266666666,1.7944,-0.314000000001,0.989999999998,-0.217733333333,2.67814828431,0.563185185185,2.6514,1.67533333333
273.32,0.874999999999,1.9496,-0.158400000001,1.28133333333,-0.135466666667,2.92594387255,0.747807407407,2.93246666667,1.8394
273.69,0.970533333333,2.05926666667,0.0904,1.427,0.0533333333332,3.20585759804,0.916200000001,3.10626666667,1.89473333333
274.06,0.802933333334,1.9034,0.0235999999993,1.49953333333,0.0048000000006,3.04290612745,0.812659259259,2.97786666667,1.82553333333
274.44,0.667666666667,1.793,0.0380666666674,1.4116,-0.0143333333333,2.87241911765,0.687807407407,2.82306666667,1.50446666667
274.81,0.599933333333,1.60746666667,-0.0707999999998,1.27333333333,-0.212200000001,2.79023455882,0.570474074074,2.8174,1.43666666667
275.18,0.561466666666,1.5964,0.0503333333332,1.33326666667,-0.208133333332,2.84403602941,0.547444444444,2.59653333334,1.3784
275.55,0.918266666668,1.88533333333,0.411466666666,1.63066666667,0.136466666666,3.11608553922,0.891585185186,2.98333333333,1.75666666667
275.93,1.0214,1.8608,0.474999999999,1.6494,0.108199999999,3.16697156863,0.852237037039,3.0404,1.79466666667
276.30,0.830333333332,1.78193333333,0.2292,1.54186666667,-0.0593333333346,3.00805416667,0.844748148148,2.94933333333,1.83853333334
276.67,0.904399999999,1.85753333333,0.445466666667,1.64826666667,0.076066666668,3.16516495098,1.04122222222,3.13926666667,1.95793333333
277.04,0.802333333334,1.621,-0.193666666667,1.48,-0.127200000001,2.96148382353,0.682607407409,2.91006666667,1.74266666667
277.41,0.402666666667,1.39533333333,-0.598466666667,1.12113333333,-0.371866666667,2.64167892157,0.42997037037,2.4524,1.401
277.79,-0.169466666665,0.948733333331,-1.28473333333,0.530866666667,-0.872599999999,2.08132745098,-0.174807407407,1.90033333333,0.776466666665
278.16,-0.269933333333,0.731400000001,-1.58653333333,0.18,-1.04646666667,2.08773014706,-0.221266666667,1.74966666667,0.492333333334
278.53,0.0787333333328,1.23286666667,-1.29453333333,0.550533333333,-0.634599999999,2.46841715686,0.151992592591,2.24093333333,1.05873333333
278.90,0.0643333333334,1.32333333333,-1.31493333333,0.531600000001,-0.503666666667,2.48527720588,0.203651851852,2.31086666667,1.17793333334
279.27,-0.0747333333339,1.12033333334,-1.54093333334,0.309666666667,-0.622333333333,2.17830318627,0.0627407407406,2.2046,1.09806666667
279.64,-0.734266666667,0.507800000001,-2.15666666667,-0.273000000001,-1.23113333333,1.59064828431,-0.440911111112,1.59446666667,0.499666666665
280.02,-1.20086666667,0.218133333334,-2.5148,-0.589666666667,-1.5402,1.27345269608,-0.805133333334,1.37053333333,0.0887999999986
280.39,-1.03666666667,0.308333333333,-2.371,-0.428266666667,-1.42566666667,1.36584877451,-0.777,1.43886666667,-0.0758000000006
280.76,-1.23353333333,0.214133333334,-2.50766666667,-0.560533333334,-1.6156,1.21873112745,-0.998362962963,1.315,-0.338933333334
281.13,-0.950933333335,0.533533333334,-1.93906666667,-0.237199999999,-1.25233333333,1.5831877451,-0.614466666665,1.74633333333,-0.0889999999999
281.50,-0.374733333335,0.990199999999,-1.38386666667,0.233866666668,-0.782600000001,2.02243308824,-0.270814814813,2.32166666667,0.434333333333
281.87,0.317066666668,1.6036,-0.625,0.930466666667,-0.284799999999,2.59139534314,0.383451851853,2.88753333333,1.10286666667
282.25,0.436866666667,1.81293333333,-0.401133333333,1.1158,-0.154733333333,2.7021254902,0.467903703704,3.15293333333,1.44326666667
282.62,0.424933333334,1.73226666667,-0.424866666667,1.0336,-0.188333333333,2.73757034314,0.466874074075,3.10553333333,1.48486666667
282.99,0.3424,1.59326666667,-0.474333333334,0.925400000001,-0.336000000001,2.68244191177,0.372992592592,2.98666666667,1.2868
283.36,0.325933333335,1.74666666667,-0.466,1.05373333333,-0.301000000001,2.81448553922,0.3098,3.0602,1.35673333333
283.73,0.943000000001,2.29853333333,0.0776666666673,1.45926666667,0.151533333333,3.30515318628,0.666829629629,3.49273333333,1.85013333333
284.10,1.6982,3.00406666666,0.819333333333,2.12333333333,0.813733333333,3.9851877451,1.41972592593,4.0112,2.5444
284.47,1.9748,3.26146666667,1.09093333333,2.39633333333,1.01453333333,4.21962916667,1.66948148148,4.2834,2.96506666667
284.85,2.41473333333,3.69266666667,1.524,2.80573333333,1.48966666667,4.63242598039,2.21028888889,4.6972,3.49706666667
285.22,2.58446666667,3.8546,1.6706,3.05553333333,1.59833333333,4.80994632353,2.35454814815,4.87426666666,3.71166666667
285.59,2.53913333333,3.82693333333,1.69806666667,3.06573333333,1.56413333333,4.75606470588,2.38416296296,4.8106,3.71033333333
285.96,2.34613333333,3.6878,1.59566666667,2.9358,1.52306666667,4.67866004902,2.36794814815,4.808,3.64286666667
286.33,2.43346666667,3.7312,1.66326666667,3.00366666667,1.57433333333,4.74005098039,2.53295555556,4.867,3.73793333333
286.70,2.37053333333,3.75513333333,1.58846666667,3.07746666667,1.51466666667,4.70603063725,2.4214,4.85586666667,3.6714
287.07,2.6028,3.9952,1.785,3.35906666666,1.78653333333,4.85954705882,2.67544444445,5.09586666667,3.918
287.44,2.90813333333,4.24673333333,2.15433333333,3.58433333333,2.075,5.06742009804,2.97863703704,5.423,4.05173333333
287.82,2.7308,4.09953333333,1.99846666667,3.56033333334,1.97753333333,4.93570661765,2.9282962963,5.3988,3.90473333333
288.19,2.6416,4.0232,1.8702,3.52053333333,1.91406666667,4.84577279412,2.87846666667,5.4926,3.81933333333
288.56,2.49546666667,3.97,1.74306666667,3.45073333333,1.78013333333,4.75068088235,2.7104,5.34573333333,3.62213333333
288.93,2.34213333333,3.8726,1.4734,3.3618,1.5946,4.60062990196,2.43371111111,5.2002,3.39573333333
289.30,2.13593333334,3.81513333333,1.2442,3.238,1.43466666667,4.27692647059,2.25365185185,5.14206666667,3.13566666667
289.67,2.09386666667,3.87533333333,1.18886666667,3.281,1.41833333333,4.18042990196,2.19160740741,5.25566666667,3.05686666667
290.04,2.21626666667,4.06853333333,1.16566666667,3.41966666667,1.39633333333,4.12244583333,2.14177037037,5.3278,3.07566666667
290.41,2.142,4.14373333333,1.10473333333,3.49286666667,1.37273333333,4.02323823529,2.09073333333,5.283,2.87673333333
290.78,2.36406666667,4.46953333333,1.26266666667,3.7364,1.4788,4.04760294117,2.31431851852,5.51033333333,3.00353333333
291.15,2.47026666667,4.6442,1.30806666667,3.8986,1.49513333333,4.11563431372,2.2914,5.6286,2.9754
291.52,2.3596,4.6452,1.0516,3.95946666667,1.334,4.00991372549,2.23095555556,5.6038,2.97486666667
291.89,2.16006666667,4.70213333333,0.931466666667,3.93253333333,1.1966,3.86977720588,2.00522962963,5.59033333333,2.89413333333
292.26,1.91426666667,4.66286666667,0.737133333333,3.7638,0.948600000001,3.58681470588,1.65742962963,5.40773333333,2.65926666667
292.64,2.01126666667,4.86446666667,0.834333333333,3.91793333333,1.07806666667,3.6777254902,1.72942962963,5.6524,2.7874
293.01,2.00406666667,5.03166666667,0.892666666666,4.04533333333,1.10166666667,3.70168161765,1.81480740741,5.79926666667,2.7952
293.38,2.11706666667,5.18473333333,1.08406666667,4.21046666667,1.23113333333,3.78166053922,1.93651111111,5.9394,2.88346666667
293.75,2.15346666667,5.34686666666,1.04373333333,4.27406666667,1.1876,3.82675784314,2.01862962963,6.0816,2.861
294.12,2.2106,5.52466666667,1.10533333333,4.50246666667,1.26753333333,3.90521911765,2.09755555556,6.31313333333,2.91986666667
294.49,2.34673333334,5.74793333333,1.22993333333,4.73686666667,1.39393333333,4.07108651961,2.11548148148,6.65173333333,3.0636
294.86,2.22113333333,5.5924,1.13586666667,4.55773333333,1.3094,4.0202245098,1.90634814815,6.65586666666,2.8542
295.23,2.067,5.55706666667,1.00253333333,4.43713333333,1.21373333333,3.84703088235,1.81152592592,6.6008,2.7976
295.60,2.23766666667,5.8316,1.19193333333,4.56826666667,1.39786666667,3.99991495098,1.98269629629,6.87246666666,2.95653333333
295.97,2.51066666667,6.1324,1.45833333333,4.87406666667,1.6706,4.27720637255,2.27485925926,7.31640000001,3.19866666667
296.34,2.80453333333,6.39926666667,1.6956,5.3312,1.94773333333,4.56797965686,2.50222222222,7.73013333333,3.394
296.71,2.7734,6.47846666667,1.64466666667,5.46306666667,1.9474,4.54209166667,2.49772592592,7.86733333333,3.33906666667
297.08,2.83886666667,6.5502,1.6584,5.613,2.0096,4.54643137255,2.49483703704,8.03280000001,3.36
297.45,2.86046666667,6.63673333333,1.67193333333,5.73106666667,2.03606666667,4.63127818628,2.51041481482,8.16099999999,3.3936
297.82,2.844,6.64233333333,1.64813333333,5.83466666667,2.03053333333,4.65380784314,2.43447407407,8.2248,3.38193333333
298.19,2.9694,6.65946666667,1.6738,5.93726666666,2.161,4.73555098039,2.46702222222,8.41213333333,3.4266
298.56,2.9706,6.6666,1.62993333333,5.9254,2.07773333333,4.63955171568,2.42917037037,8.49299999999,3.35926666666
298.93,3.18813333333,6.92466666667,1.827,6.21253333333,2.22666666667,4.84573235294,2.64557037037,8.89773333333,3.5892
299.30,3.18993333334,7.02766666667,1.884,6.29953333333,2.16906666667,4.88202573529,2.62242962963,9.12086666667,3.58586666666
299.67,3.1336,7.0568,1.8128,6.40666666667,2.0838,4.87350367647,2.51048888889,9.2112,3.4954
300.04,3.0024,7.0196,1.57373333333,6.37893333333,1.9784,4.73962426471,2.36748148148,9.17173333333,3.2952
300.41,2.69053333333,6.9328,1.29233333333,6.12746666667,1.70326666667,4.47620392157,2.21011111111,9.07246666667,3.09166666667
300.78,2.5426,6.8402,1.06133333333,5.99386666667,1.53646666667,4.30362303922,2.04180740741,8.99746666666,2.92586666667
301.15,2.53026666667,6.90046666667,1.03933333334,6.0878,1.4236,4.17400122549,1.98983703704,9.05000000001,2.86666666667
301.52,2.49306666667,7.063,0.968600000001,6.0676,1.36133333333,4.06330857843,1.89694814815,9.05933333333,2.7028
301.89,2.33426666667,7.0768,0.881666666667,5.94226666667,1.26646666667,3.85126372549,1.72965925926,9.0478,2.3974
302.26,2.0644,7.07666666666,0.693000000001,5.8902,1.04486666667,3.62674509804,1.67210370371,8.87613333335,2.14426666667
302.63,2.12846666667,7.31566666667,0.719933333333,5.99953333333,1.18753333333,3.70714044118,1.84957037037,9.02546666667,2.28286666667
303.00,1.88353333333,7.27033333333,0.445466666666,5.94326666667,0.967333333334,3.46074558824,1.63,8.87746666666,2.05806666667
303.37,2.07166666667,7.59506666667,0.552799999999,6.33966666667,1.284,3.69388848039,1.92291111111,9.22433333333,2.25946666667
303.74,2.2366,7.9082,0.723333333334,6.67566666667,1.59053333333,3.87626029411,2.2056962963,9.53486666665,2.52633333333
304.10,2.333,8.15786666667,0.845333333333,6.9114,1.70006666667,4.00720416667,2.42461481481,9.7356,2.6964
304.47,2.52806666667,8.4184,1.06226666667,7.18073333333,1.88746666667,4.17835735294,2.64796296296,9.90966666667,2.85906666667
304.84,2.54926666667,8.61833333333,1.18966666667,7.37933333333,1.89693333333,4.22588921569,2.75945925926,10.0403333333,2.871
305.21,2.49633333333,8.7648,1.15966666667,7.44473333333,1.92293333333,4.29089632353,2.80245185185,10.1327333333,2.82626666667
305.58,2.40273333333,8.79393333333,1.06086666667,7.6048,1.85,4.32503676471,2.80886666667,10.2698666667,2.78986666667
305.95,2.1992,8.69559999999,0.768666666668,7.58846666667,1.625,4.23429215686,2.67271111111,10.2945333333,2.74153333333
306.32,2.14633333333,8.93613333334,0.816933333333,7.71733333334,1.63206666667,4.31295539216,2.60448888889,10.5422,2.76113333333
306.69,2.2502,9.17533333333,0.964133333333,8.05946666667,1.77113333334,4.51596740196,2.64722222222,10.8376666667,2.86626666667
307.06,2.32066666667,9.47186666666,1.0248,8.25586666666,1.92706666667,4.64905882353,2.77819259259,11.0164666667,2.99266666667
307.43,2.44193333333,9.58599999999,1.12373333333,8.32633333333,1.91866666667,4.66616789216,2.76011851852,11.1172,2.93766666667
307.80,2.40633333333,9.67780000001,1.12266666667,8.40113333333,1.81606666667,4.58183235294,2.66484444445,11.1424,2.80646666667
308.17,2.52726666667,9.85719999999,1.23806666667,8.67179999999,1.91006666667,4.67781911765,2.69440740741,11.3633333333,2.85886666667
308.54,2.68253333333,10.1219333333,1.38586666667,9.00386666667,2.09326666667,4.8861745098,2.77852592593,11.6675333333,3.00546666667
308.90,2.90413333333,10.4358666666,1.6362,9.32966666665,2.38733333333,5.08808284314,3.01724444445,11.9662666667,3.26726666667
309.27,3.2864,10.8808,2.0418,9.89100000001,2.86306666667,5.50104681373,3.37294074074,12.4866,3.69846666667
309.64,3.52566666666,11.2711333333,2.31066666667,10.2044,3.18093333333,5.704725,3.63617777778,12.9028,4.022
310.01,3.8432,11.6346666667,2.63013333333,10.535,3.48906666667,5.88214460784,3.93276296296,13.2594666667,4.26553333333
310.38,4.05346666667,11.9259333333,2.76286666667,10.8269333333,3.69493333333,6.03119779412,4.08298518518,13.5596666667,4.46246666667
310.75,3.81046666667,11.8776,2.4894,10.7221333333,3.44513333333,5.78709117647,3.86148148148,13.4579333333,4.15886666667
311.12,3.94,12.0373333333,2.60466666667,11.0182666666,3.5256,5.84665294118,4.02816296296,13.5600666667,4.14873333333
311.49,3.92813333333,12.3008666667,2.65573333333,11.2485333333,3.56206666667,5.8339625,4.04752592593,13.6712666667,4.16526666667
311.85,4.22633333333,12.7086,2.8588,11.5769333333,3.79246666667,6.02201838235,4.2728,14.0199333333,4.35266666667
312.22,4.25646666667,13.0186666667,2.90273333334,11.7302666667,3.83946666667,6.06846446078,4.38814074074,14.2202666667,4.3818
312.59,4.15086666667,13.044,2.70973333333,11.7926,3.72826666667,5.94961593137,4.33261481481,14.2723333333,4.2868
312.96,3.95346666667,12.9978666666,2.3854,11.7134666667,3.5306,5.66523970588,4.09658518518,14.2634666667,4.02013333333
