wavelength,Back_IdiBram,Belly_IdiBram,Breast_IdiBram,Crissum_IdiBram,Crown_IdiBram,DorTail_IdiBram,Rump_IdiBram,Throat_IdiBram,WingTip_IdiBram
208.01,-16.2392222222,24.0536666668,25.0305555555,32.4786666668,36.8743333333,-1.09877777777,31.2575555556,1.83155555557,-0.976666666667
208.39,-18.7653333333,18.8888888888,22.8396666667,27.7775555554,30.4937777778,-3.45688888887,26.4197777778,-1.97533333334,-6.17288888889
208.77,-38.5084444446,4.56633333323,11.1111111111,17.0471111111,22.2221111111,-15.2206666667,14.3073333333,-18.2647777778,-18.7213333333
209.14,-16.25,20.2777777778,29.4444444444,30.6944444445,34.4444444444,7.63888888887,25.9722222222,-2.77777777778,5.13888888887
209.52,-7.4878888889,26.8115555557,32.1257777778,24.8791111111,25.8455555555,6.64233333333,21.9807777778,1.0868888889,5.07244444443
209.90,-0.9901111111,32.0132222221,38.8336666667,28.4927777778,28.2727777778,8.03077777777,24.4223333333,8.14088888889,7.04077777777
210.28,7.27633333333,32.4482222223,39.823,28.9084444444,33.9234444444,10.1278888889,24.3854444445,16.3224444445,11.701
210.66,17.3488888889,36.2574444446,44.7368888889,35.2826666667,40.5458888889,15.0096666667,26.2185555556,21.4425555555,19.3956666667
211.03,24.4991111111,38.7066666668,50.8196666667,41.8033333333,42.623,21.6758888889,30.2367777778,28.2332222222,28.1421111111
211.41,33.6363333333,49.293,62.4242222222,54.0403333334,48.8888888889,30.2021111111,35.3535555555,40.707,38.687
211.79,25.2336666667,39.7714444443,55.7632222222,50.0519999999,40.0831111111,24.4028888889,28.8683333333,34.7871111111,36.1371111111
212.17,31.6805555556,45.9137777778,56.3821111111,56.7493333335,46.7403333334,34.1598888889,35.2615555556,39.394,43.9852222222
212.55,33.7673333333,49.9997777778,58.6806666667,63.1944444444,52.3437777778,37.2394444444,40.7987777778,43.4028888889,51.3887777778
212.92,31.69,50.5477777778,56.6511111111,60.8763333332,51.252,37.1673333334,39.8277777778,41.9406666667,50.1565555556
213.30,34.7222222222,50.8771111111,60.5264444445,65.8625555555,53.4355555556,39.2546666666,44.2251111111,47.3683333333,53.5818888889
213.68,37.9846666667,48.385,62.403,68.4756666667,57.4935555556,43.1525555555,47.2222222222,50.5814444445,56.3308888889
214.06,41.1181111111,47.1337777778,64.3312222222,72.7530000001,61.3588888889,45.1522222222,50.814,53.9277777778,59.5187777778
214.44,41.8167777778,50.2251111111,64.5647777778,76.3513333332,62.6126666667,45.1951111111,54.4293333333,57.4325555555,60.7357777778
214.81,39.4365555555,47.8092222222,67.9968888889,74.334888889,59.7808888889,45.5396666667,55.79,56.1032222222,56.5728888889
215.19,37.3332222222,46.2964444444,64.4446666667,69.1852222222,58.8148888889,47.111,53.2593333333,52.5185555556,51.6295555556
215.57,28.4522222222,39.5632222222,54.528,56.5187777778,51.5735555555,39.0493333333,47.5272222222,41.169,40.5265555555
215.95,34.5477777778,42.1978888889,56.8306666667,57.7413333333,56.5877777778,43.8373333333,51.002,46.5694444444,45.1123333333
216.32,35.338,42.4397777778,58.19,57.2165555556,55.4983333333,45.1891111111,50.2863333333,48.5107777778,44.6165555556
216.70,36.8714444444,43.6995555555,61.0801111111,56.7971111111,56.859,46.2446666667,51.2102222222,51.5827777778,44.072
217.08,38.3334444444,43.8271111111,62.0988888889,55.3704444444,59.2593333333,47.037,50.7407777778,54.6912222222,44.8147777778
217.46,34.1587777778,42.73,58.2857777778,50.0951111111,57.5872222222,45.0792222222,46.2221111111,50.2856666667,41.5874444444
217.83,29.5473333333,46.6666666667,60.9876666667,51.0287777778,57.284,46.0905555556,47.4896666667,52.2634444445,40.4937777778
218.21,27.1604444444,48.2252222222,56.4042222222,46.9905555555,54.9383333334,42.7467777778,45.9874444444,48.8425555556,37.8085555556
218.59,28.2537777778,50.6347777778,59.365,49.6032222222,55.7144444444,46.1904444445,49.2856666667,47.5396666667,40.1586666667
218.97,28.8741111111,50.9502222222,54.9707777778,48.9036666667,53.7281111111,43.9326666667,47.9533333333,45.614,40.9355555556
219.34,26.6234444445,48.052,51.8038888889,43.9393333333,47.4026666667,37.4458888889,45.3103333333,39.8268888889,38.3116666667
219.72,29.0033333333,52.451,56.2908888889,47.1405555556,50.3267777778,40.8497777778,51.0621111111,45.7516666667,44.7712222222
220.10,23.5184444444,53.7963333333,53.1481111111,44.3518888889,43.8888888889,32.5925555556,45.2776666667,38.0556666666,39.9074444444
220.47,20.8208888889,52.8527777778,45.0451111111,39.5396666667,38.8386666667,28.7288888889,40.9407777778,32.5326666667,39.0391111111
220.85,11.111,49.8910000001,38.5621111111,36.6013333333,27.451,23.6384444445,33.987,26.7974444445,33.878
221.23,9.93577777778,44.8718888889,37.5,37.3931111111,19.2308888889,19.9786666667,30.876,25.4274444445,30.9827777778
221.61,-4.9768888889,30.4396666667,23.0324444444,27.7777777778,0.115777777777,2.19911111112,13.8886666666,11.3425555555,15.9722222222
221.98,-0.339333333333,21.7981111111,20.8651111111,21.7133333334,7.8881111111,4.58011111111,9.754,9.92366666667,15.7761111111
222.36,-7.94933333333,11.2014444445,17.0733333333,15.6276666667,-2.52933333333,-4.69744444444,-2.34866666667,2.1681111111,9.485
222.74,-16.62,-0.466999999967,8.21655555556,4.85533333334,-13.4453333333,-17.5536666667,-14.8458888889,-13.0718888889,-0.93366666669
223.11,-23.2323333334,-6.16155555557,5.15155555556,2.3232222222,-16.5657777778,-21.1111111111,-20.1008888889,-20.404,-3.13133333336
223.49,-19.8274444445,-2.96933333334,7.75866666667,8.90788888888,-8.71666666666,-14.0804444444,-15.613,-11.8773333333,1.8198888889
223.87,-12.6853333333,0.925888888867,11.1111111111,15.1852222222,-2.68522222222,-10.1853333333,-17.5,-9.16666666667,5.00000000001
224.24,-4.60322222221,7.14299999999,16.9047777778,20.3175555555,8.57133333333,-0.555666666653,-8.96833333333,0.635,8.33344444443
224.62,-1.31588888887,10.8918888889,21.6373333333,23.8303333333,14.9853333333,1.60822222222,-3.94722222222,6.57900000001,10.8918888889
225.00,3.66311111112,13.1867777778,22.833,25.3968888889,20.0243333333,4.21244444444,2.13677777778,9.70711111113,13.9804444444
225.38,-0.190333333323,12.3174444444,20.8254444444,25.8412222222,17.9682222222,0.190333333333,1.65088888889,5.27,10.8572222222
225.75,9.91444444444,19.0313333333,28.2051111111,31.225,25.1851111111,7.46433333334,12.1367777778,11.7378888889,18.6893333333
226.13,8.80388888888,18.9434444444,28.0508888889,31.9973333334,24.7115555556,5.76811111112,12.5683333333,10.6254444444,18.0934444444
226.51,13.2146666667,24.1638888889,31.5533333334,34.574,29.234,13.4843333333,18.8781111111,15.0484444444,22.0064444445
226.88,14.7233333333,24.8284444445,30.9101111111,33.3791111111,29.6752222222,18.6557777778,21.1705555556,19.8443333333,24.4168888889
227.26,13.2097777778,21.646,25.7202222222,28.8888888889,24.4856666667,16.9547777778,18.9298888889,18.395,20.5347777778
227.64,10.4074444445,17.8888888889,20.9257777778,23.3703333333,19.8888888889,14.037,14.7037777778,13.7036666667,16.7406666667
228.01,9.81477777779,16.6667777778,19.0741111111,20.3394444444,18.7035555555,14.0742222222,14.753,13.1173333333,16.3272222222
228.39,7.28366666667,13.6532222222,15.1386666667,16.0525555556,14.7672222222,11.7394444444,12.4248888889,10.5398888889,13.9102222222
228.76,8.53322222221,13.6633333333,15.9058888889,15.004,15.0812222222,13.4056666667,13.1992222222,11.137,14.4111111111
229.14,8.364,12.681,14.496,12.1168888889,13.6864444444,13.1715555555,11.9942222222,10.0811111111,12.9998888889
229.52,8.69766666667,12.4317777778,13.684,10.7242222222,13.4335555556,14.1392222222,11.3387777778,10.3597777778,13.1375555556
229.89,9.23755555557,11.6557777778,13.1808888889,9.36822222223,13.0502222222,14.9454444444,11.046,11.0894444444,12.9846666667
230.27,10.822,11.9988888889,12.7426666666,8.83933333333,12.6602222222,15.407,11.2351111111,12.1232222222,12.6188888889
230.65,11.0103333334,11.1917777778,11.2725555555,7.76355555556,12.3007777778,15.366,11.0304444444,11.474,12.2403333333
231.02,10.3624444445,11.6778888889,10.686,7.34655555556,11.2932222222,14.2278888889,9.61355555556,10.4836666667,11.7182222222
231.40,8.55022222221,10.7514444444,9.71422222222,6.053,10.2222222222,11.6613333333,7.47099999999,9.18500000001,10.4337777778
231.78,9.25933333333,11.6181111111,9.96488888888,7.05466666667,10.3615555555,11.7504444444,8.00266666668,9.98688888888,10.604
232.15,8.02088888889,11.0402222222,8.56344444443,5.56744444444,8.25666666666,10.545,6.91200000001,8.587,8.7521111111
232.53,8.16788888889,11.8714444445,9.54133333332,6.74511111111,7.65277777778,10.9638888889,7.53022222223,8.92833333333,8.97733333333
232.90,6.07055555556,10.4065555555,6.23300000001,4.49877777778,4.39011111111,8.45522222223,5.25744444444,6.88355555555,6.63966666667
233.28,5.37455555556,10.1364444444,5.79222222223,4.84544444446,4.01011111111,8.9668888889,5.45811111111,5.76433333333,5.95922222222
233.66,4.77411111111,8.61044444443,5.48455555556,3.75111111111,3.29644444445,8.15577777778,4.20577777778,6.16655555556,5.05822222222
234.03,-0.08588888889,6.01366666667,2.63444444444,0.687222222223,-0.315,4.496,0.257777777777,2.97822222222,1.74677777778
234.41,-1.52555555556,4.49055555557,2.15877777778,1.00755555555,-0.83477777778,4.08733333333,-0.546888888887,1.72733333333,2.533
234.78,-2.663,2.92088888889,1.46055555556,0.91622222222,-2.74922222222,1.97588888889,-2.43411111111,0.400777777777,1.46055555556
235.16,-0.334888888888,3.09877777777,2.01011111111,2.68,-0.781555555553,4.43888888889,-0.307222222223,2.317,2.40088888889
235.54,2.66044444445,4.90355555557,4.77311111111,4.53833333333,2.79088888889,8.03344444446,2.16488888889,4.92966666667,5.68588888889
235.91,1.42711111111,3.13444444445,4.35788888889,2.16622222222,2.29366666667,7.64522222222,0.968333333333,4.48511111111,5.14788888889
236.29,-0.40500000001,0.6328888889,1.873,-0.126555555554,0.151777777777,5.64411111111,-1.03777777778,3.01188888889,2.27788888889
236.66,-0.999111111123,-0.0243333333333,-0.0244444444443,-1.55933333333,0.365444444447,4.80033333333,-2.07111111111,1.94911111111,1.41322222222
237.04,-1.83644444443,-0.627444444443,-0.418444444446,-1.55744444445,-0.674111111113,4.649,-3.20777777778,1.20877777778,0.976111111111
237.41,-2.17733333333,-1.504,0.224555555556,-1.72844444444,-1.34688888889,3.83844444445,-3.54655555556,1.23455555556,0.942777777778
237.79,-1.2581111111,-0.298666666667,1.32233333333,-0.362777777778,-0.255777777778,4.47844444444,-1.74877777778,0.618333333336,1.64222222222
238.17,0.83,1.96322222222,3.46088888889,1.96333333333,2.206,6.63822222222,0.991555555557,2.04411111111,3.64288888889
238.54,0.707555555557,3.19377777777,3.90122222222,1.91255555556,2.88777777778,6.96122222222,1.43433333334,1.91222222222,2.90688888889
238.92,0.389,3.62966666668,3.49988888889,1.81488888889,2.38888888889,6.99988888889,1.72233333333,1.68522222222,2.35177777778
239.29,-1.03744444444,2.54922222222,2.60188888889,-0.0527777777767,0.826333333333,5.239,0.45711111111,0.70311111111,0.65033333333
239.67,-0.794666666666,2.70866666667,2.44966666667,-0.210777777777,0.535222222221,5.64477777778,0.648777777777,0.924555555557,0.22711111111
240.04,-0.596222222221,2.23955555555,2.18155555556,0.0435555555567,0.0435555555556,5.352,1.19255555556,0.639666666669,-0.247111111112
240.42,1.06122222222,3.18355555556,3.533,1.41066666667,1.62288888889,6.71655555556,2.734,2.08488888889,1.79755555555
240.79,2.008,3.14455555556,4.00544444445,2.12955555555,2.26188888889,7.69033333332,3.35422222222,3.03433333333,2.58177777778
241.17,2.12555555556,3.10144444444,3.58466666667,1.99044444444,2.38666666667,7.65222222222,3.913,3.09177777778,2.57977777778
241.54,2.79488888889,3.78322222222,3.83444444445,2.505,3.38288888889,8.16300000001,4.59266666667,3.65544444444,3.85988888889
241.92,3.12677777778,4.421,4.28077777778,3.14244444444,4.02344444445,8.76422222221,4.75622222222,4.43666666667,4.63944444445
242.29,3.21811111111,4.29788888889,3.92844444444,3.28333333333,3.81966666667,8.69033333335,4.47211111111,4.60255555556,4.48644444444
242.67,3.44,4.335,3.71077777778,3.38455555556,3.96044444444,8.75288888889,4.45277777778,4.869,4.66766666667
243.05,3.90388888889,4.67133333333,4.11077777778,3.67044444444,4.75155555556,9.2558888889,4.37777777778,5.37211111111,5.125
243.42,3.69488888889,4.35255555556,3.82633333333,3.62911111111,4.576,9.02033333333,4.16166666667,5.01644444444,4.79277777778
243.80,3.59777777778,4.25255555556,3.546,3.63,4.36922222222,8.61533333335,3.97377777778,4.46022222222,4.525
244.17,3.75933333333,4.30344444444,3.44544444445,3.79744444444,4.45722222222,8.81199999999,3.98344444445,4.38688888889,4.70711111111
244.55,3.55788888889,4.17944444445,3.04411111111,3.932,4.38233333333,8.75833333333,3.79888888889,4.22377777778,4.66155555556
244.92,3.10144444445,3.88277777778,2.58844444444,3.53488888889,3.80944444444,8.30911111112,3.51033333333,3.40655555556,4.16966666667
245.30,3.66966666667,4.22377777778,3.155,3.79522222222,4.13222222222,8.56211111111,3.73233333333,3.48088888889,4.43544444444
245.67,3.23366666667,3.99166666667,2.57644444444,3.27611111111,3.22833333333,8.21133333333,3.19122222222,3.07466666667,3.64711111111
246.05,2.857,3.53455555555,2.08188888889,2.44744444444,2.51066666667,7.63011111111,2.64244444444,2.423,3.09577777778
246.42,2.32633333333,3.15533333333,1.55533333333,1.73877777778,1.82877777778,7.20722222222,2.11555555556,1.84666666667,2.69822222222
246.79,2.64588888889,3.59477777778,2.02844444444,2.12233333333,1.99955555555,7.67188888889,2.65822222222,2.32277777778,3.239
247.17,2.93055555556,3.95833333334,2.41866666667,2.41477777778,2.21622222222,8.127,3.33566666666,2.74355555556,3.67188888889
247.54,3.27766666667,4.357,2.81555555555,2.77966666667,2.71822222222,8.73577777778,3.76855555555,3.28488888889,4.22344444445
247.92,3.22177777778,4.32977777778,2.88433333333,2.73311111111,2.74355555556,8.78266666667,3.87255555556,3.40822222222,4.23133333333
248.29,3.62788888889,4.96477777778,3.49366666667,3.17677777778,3.23166666667,9.16433333333,4.27222222222,4.02755555556,4.71655555556
248.67,3.92344444445,5.36388888889,4.06866666667,3.433,3.516,9.45666666668,4.60388888889,4.22744444444,4.97033333333
249.04,4.02544444445,5.55722222222,4.34266666667,3.47688888889,3.67644444445,9.622,4.78777777778,4.46733333333,5.10855555555
249.42,3.38933333334,5.23855555556,3.94411111111,3.11366666667,3.44955555556,9.2581111111,4.446,4.27988888889,4.81577777778
249.79,3.631,5.40188888889,4.35477777778,3.42466666667,4.07166666667,9.49377777777,4.81977777778,4.66588888889,5.19966666666
250.17,3.98733333333,6.04344444445,4.88588888889,3.98733333333,4.7,10.1088888889,5.62455555555,5.40022222222,5.70666666667
250.54,4.64266666666,6.934,5.69377777778,4.66577777778,5.588,10.747,6.57911111111,6.24711111111,6.21022222222
250.92,3.90333333333,6.30244444444,5.34766666667,3.99244444444,5.10044444444,10.27,6.07511111111,5.64955555556,5.57033333333
251.29,3.65377777778,6.004,5.17433333333,3.757,4.762,9.95677777778,5.69466666667,5.49888888889,5.504
251.66,3.53988888889,5.93733333333,5.22711111111,3.65211111111,4.533,9.61077777778,5.54211111111,5.36077777778,5.398
252.04,4.04688888889,6.26133333333,5.65266666667,4.22466666667,4.82811111111,9.91488888888,5.83577777778,5.88966666667,5.976
252.41,3.38722222222,5.364,4.85333333333,3.57044444444,4.15355555556,9.40099999999,5.11977777778,5.19188888889,5.46388888889
252.79,3.10055555555,4.955,4.42511111111,3.01588888889,3.60788888889,9.04222222221,4.54922222222,4.81422222222,5.16366666667
253.16,3.85255555556,5.42555555556,5.10266666666,3.59244444444,4.23155555556,9.50988888889,4.75788888889,5.53288888889,5.77066666667
253.54,4.789,5.946,5.58122222222,4.25277777778,4.59522222222,10.182,5.18788888889,5.95744444445,6.39055555555
253.91,4.73511111111,5.93066666666,5.54966666667,4.25444444445,4.18422222222,10.2906666667,4.99866666667,5.66688888889,6.48155555555
254.28,4.59577777778,5.47366666667,5.17122222222,4.17188888889,3.82077777778,9.97866666666,4.54144444444,5.29822222222,6.11555555556
254.66,4.59844444444,5.08188888889,4.92266666667,4.16611111111,3.68233333333,9.80100000001,4.41388888889,5.16455555556,6.21388888889
255.03,5.15466666667,5.67155555556,5.19444444444,4.66444444444,4.27366666667,9.97811111112,4.883,5.68477777778,6.84422222222
255.41,5.18066666667,5.86122222222,5.22922222222,4.79888888889,4.59711111111,9.97922222221,5.05577777778,5.63888888889,6.66677777778
255.78,4.811,5.65577777778,4.73211111111,4.57466666667,4.37422222222,9.75088888889,4.78966666667,5.36233333333,6.37166666667
256.15,4.15222222222,5.34566666667,4.11622222222,3.89888888889,4.26066666667,9.33166666666,4.18833333333,4.91177777778,5.89555555556
256.53,3.21488888889,4.74466666667,3.25766666667,2.94611111111,3.62588888889,8.47688888889,3.371,4.14977777778,5.08466666667
256.90,2.74122222222,4.12155555556,2.48622222222,2.73433333333,3.35066666667,8.02155555556,2.96866666667,3.82655555556,4.57711111111
257.28,2.08411111111,3.73655555556,1.61544444444,2.189,2.55277777778,7.498,2.65133333333,3.02144444444,3.81055555556
257.65,1.25255555556,3.32622222222,1.313,1.395,1.85466666667,6.98066666667,1.95844444444,2.686,3.07466666667
258.02,1.12566666667,3.26377777778,1.39544444444,1.31966666667,1.86844444444,6.88711111111,1.92522222222,2.66288888889,2.89033333334
258.40,1.46322222222,3.51144444445,1.77188888889,1.66611111111,2.18233333333,7.20955555556,2.31644444444,2.80422222222,3.17011111111
258.77,1.73577777778,3.72955555556,2.061,1.85966666667,2.30477777778,7.42033333333,2.43911111111,3.02244444445,3.28411111111
259.15,2.305,3.95388888889,2.52188888889,2.26122222222,2.60666666667,7.70988888889,2.81388888889,3.27244444444,3.49211111111
259.52,2.50855555556,3.91911111111,2.61766666667,2.30144444444,2.64922222222,7.80122222222,2.89366666667,3.36466666667,3.60877777778
259.89,2.72122222222,4.03088888889,2.81833333333,2.39322222222,2.71855555556,8.01077777778,3.06277777778,3.45,3.81311111111
260.27,2.84022222222,4.09655555556,3.052,2.47922222222,2.72433333333,8.13922222223,3.22733333333,3.49811111111,3.978
260.64,3.35011111111,4.50133333334,3.56933333333,2.89688888889,3.14866666667,8.58966666668,3.76333333333,3.88688888889,4.35277777778
261.01,3.59666666667,4.76211111111,3.89255555556,3.103,3.33366666667,8.82777777777,4.09044444444,4.108,4.687
261.39,3.464,4.62522222222,3.85788888889,3.01411111111,3.215,8.7401111111,4.018,3.99266666667,4.67622222222
261.76,3.85477777778,4.86288888889,4.10233333333,3.37277777778,3.485,8.92344444443,4.30533333333,4.136,4.93311111111
262.13,3.849,4.767,4.00333333333,3.25333333333,3.37466666667,8.91088888889,4.28733333333,4.14655555556,4.82211111111
262.51,3.82822222222,4.68811111111,3.885,3.08744444445,3.29366666667,8.92544444446,4.21333333333,4.15077777778,4.80455555556
262.88,3.71444444444,4.41366666667,3.77677777778,2.85866666667,3.19522222222,8.80144444443,3.97933333333,3.92677777778,4.747
263.25,3.52988888889,4.272,3.50088888889,2.61755555556,2.93611111111,8.71811111112,3.73255555555,3.84844444444,4.61244444444
263.63,3.26233333333,4.14366666666,3.14655555555,2.35711111111,2.62822222222,8.467,3.54933333333,3.63744444444,4.33133333333
264.00,3.16233333333,4.01955555556,2.94688888889,2.17122222222,2.40833333333,8.34933333333,3.31733333333,3.52411111111,4.04977777778
264.37,3.46111111111,4.25211111111,3.02488888889,2.38666666667,2.598,8.64344444444,3.51511111111,3.63177777778,4.16211111111
264.75,3.40855555555,4.29933333333,2.796,2.40322222222,2.44888888889,8.45211111111,3.42655555555,3.62744444444,4.17111111111
265.12,3.28222222222,4.43355555556,2.83077777778,2.48777777778,2.64588888889,8.29388888889,3.32288888889,3.83766666667,4.03177777778
265.49,3.203,4.441,2.88566666667,2.64355555555,2.77111111111,8.22533333333,3.32655555555,4.07088888889,4.19855555556
265.87,3.03655555556,4.41422222222,2.83733333333,2.56866666667,2.625,8.27377777778,3.39177777778,4.25388888889,4.23222222222
266.24,3.40511111111,4.67022222222,3.15211111111,3.05233333333,2.91155555556,8.56444444444,3.60822222222,4.47111111111,4.57044444445
266.61,3.61422222222,4.84144444445,3.40555555555,3.21288888889,2.83188888889,8.592,3.64233333333,4.629,4.693
266.98,3.65033333333,5.01311111111,3.51311111111,3.372,2.86288888889,8.82,3.86955555555,4.80555555555,4.80955555555
267.36,3.55266666667,4.80722222222,3.42244444444,3.196,2.75866666667,8.74,3.73311111111,4.56566666667,4.73066666667
267.73,3.53488888889,4.69333333333,3.53855555555,3.25555555555,2.85322222222,8.75711111111,3.59822222222,4.51811111111,4.73422222222
268.10,3.59333333333,4.74977777778,3.64422222222,3.47711111111,2.96044444444,8.77977777778,3.808,4.61166666667,4.89533333333
268.48,3.56822222222,4.69322222222,3.53255555556,3.45322222222,2.93588888889,8.81500000001,3.79111111111,4.74344444445,4.86566666667
268.85,3.52144444445,4.67155555556,3.66333333333,3.49311111111,2.90022222222,8.99899999999,3.848,4.83844444444,4.96988888889
269.22,3.59022222222,4.67533333333,3.79733333333,3.55155555556,2.90166666667,9.20355555557,3.99744444444,4.84077777778,5.01633333333
269.59,3.70833333333,4.787,3.93588888889,3.57388888889,3.03288888889,9.42922222221,4.16344444444,4.873,4.99033333333
269.97,3.668,4.65633333333,3.83888888889,3.61444444444,3.14533333333,9.28566666667,4.29766666667,4.67611111111,4.904
270.34,3.75077777778,4.73844444445,3.85244444444,3.64888888889,3.27155555556,9.20788888889,4.44311111111,4.78111111111,4.93855555555
270.71,3.61277777778,4.66988888889,3.76511111111,3.63477777778,3.33011111111,9.00933333332,4.37133333333,4.62555555556,4.91766666667
271.09,3.66588888889,4.72333333334,3.88344444444,3.71177777778,3.491,8.93177777778,4.45344444445,4.56388888889,4.96866666667
271.46,3.70555555556,4.881,4.00888888889,3.84122222222,3.61733333333,9.02277777779,4.70722222222,4.75722222222,5.16366666667
271.83,3.54277777778,4.75244444444,3.98811111111,3.69522222222,3.45944444444,8.89299999999,4.71211111111,4.62033333333,5.19222222222
272.20,3.51244444445,4.74211111111,4.00755555556,3.58822222222,3.53477777778,8.8258888889,4.66911111111,4.54522222222,5.24033333333
272.58,3.254,4.40755555555,3.77533333333,3.38355555556,3.218,8.46711111112,4.37966666667,4.20055555555,5.03955555556
272.95,2.95522222222,4.04622222222,3.38033333333,2.98277777778,2.89222222222,8.20522222222,4.06833333333,3.82433333333,4.63844444444
273.32,2.86522222222,3.88244444444,3.177,2.775,2.73944444445,8.06266666667,3.89044444444,3.70733333333,4.54411111111
273.69,3.00644444444,3.89911111111,3.158,2.775,2.70333333333,8.04688888889,3.90211111111,3.75311111111,4.65444444444
274.06,3.147,4.06777777778,3.32655555556,2.79033333333,2.84922222222,8.30377777777,3.98911111111,3.975,4.94933333333
274.44,3.01266666667,3.96044444444,3.35911111111,2.74911111111,2.798,8.342,3.93755555556,3.90322222222,5.086
274.81,3.09533333333,4.09577777778,3.39766666667,2.849,2.887,8.46444444445,4.12522222222,4.08711111111,5.152
275.18,3.11622222222,4.09055555555,3.24544444445,2.83944444444,2.73722222222,8.50633333334,3.97344444445,4.14477777778,5.05933333333
275.55,3.25411111111,4.15955555556,3.40211111111,2.98011111111,2.88188888889,8.6788888889,3.99,4.22088888889,5.18444444445
275.93,3.43022222222,4.21633333333,3.38322222222,3.16077777778,2.84422222222,8.75855555557,3.972,4.326,5.02466666667
276.30,3.63355555555,4.306,3.42966666667,3.264,2.91,8.99155555555,4.10222222222,4.54511111111,4.95311111111
276.67,3.69722222222,4.41088888889,3.44222222222,3.17733333334,3.02233333333,9.08966666668,4.06533333333,4.54977777778,4.83077777778
277.04,3.79833333333,4.57822222222,3.53088888889,3.41322222222,3.17177777778,9.16944444446,4.066,4.55866666667,4.898
277.41,3.66188888889,4.58388888889,3.43388888889,3.45033333333,3.067,9.12477777778,3.98566666667,4.39555555556,4.90444444445
277.79,3.64477777778,4.62844444444,3.45566666667,3.51877777778,3.09333333333,9.13733333332,3.99711111111,4.46222222222,4.84777777778
278.16,3.86611111111,4.68844444444,3.52466666667,3.73688888889,3.19977777778,9.2508888889,4.04855555556,4.53611111111,5.00677777778
278.53,4.13666666667,4.91933333333,3.64677777778,3.88333333333,3.34077777778,9.388,4.19911111111,4.77455555555,5.05077777778
278.90,4.01777777778,4.61511111111,3.55822222222,3.58766666667,3.09211111111,9.13822222223,3.985,4.54955555556,4.881
279.27,3.97088888889,4.50677777778,3.49688888889,3.58144444445,3.06166666667,9.01355555556,4.08466666667,4.377,4.864
279.64,3.78911111111,4.27311111111,3.302,3.40755555556,2.87566666667,8.57533333333,3.96877777778,4.19622222222,4.501
280.02,4.03622222222,4.50944444444,3.63222222222,3.61966666667,3.22822222222,8.81055555556,4.30744444444,4.56322222222,4.86622222222
280.39,3.93633333333,4.47211111111,3.66577777778,3.50877777778,3.121,8.58122222222,4.25655555555,4.50288888889,4.85988888889
280.76,3.67366666667,4.28144444445,3.55633333333,3.46588888889,2.96677777778,8.44244444445,4.19111111111,4.519,4.74766666667
281.13,3.87488888889,4.36744444444,3.799,3.589,3.12244444445,8.46388888889,4.37033333333,4.799,4.895
281.50,3.99588888889,4.35311111111,3.83977777778,3.52511111111,3.12255555556,8.44244444444,4.43255555556,4.80955555556,4.82388888889
281.87,4.03511111111,4.35922222222,3.87155555556,3.56433333333,3.17377777778,8.39977777778,4.53633333333,4.81611111111,4.949
282.25,3.72366666667,4.27266666667,3.75055555556,3.40166666667,3.04444444444,8.15877777778,4.29444444445,4.68688888889,4.70322222222
282.62,3.66111111111,4.324,3.648,3.33777777778,2.97722222222,8.03311111111,4.271,4.56277777778,4.60755555556
282.99,3.845,4.49044444444,3.76722222222,3.46277777778,3.19155555556,8.22677777778,4.33788888889,4.59888888889,4.84177777778
283.36,4.01944444444,4.69011111111,4.14244444444,3.59488888889,3.49455555556,8.388,4.50677777778,4.91622222222,5.07444444444
283.73,3.94422222222,4.71244444444,4.05211111111,3.441,3.35777777778,8.41122222222,4.42522222222,4.88433333333,5.10277777778
284.10,3.898,4.83455555556,3.96933333333,3.47122222222,3.303,8.41266666667,4.42444444445,4.85844444445,5.06955555555
284.47,3.80133333334,4.808,3.94188888889,3.44655555556,3.35655555555,8.43877777778,4.36122222222,4.75966666667,5.06155555556
284.85,4.11488888889,5.10511111111,4.224,3.68,3.61733333333,8.66011111111,4.62555555555,4.93788888889,5.31011111111
285.22,4.06433333333,5.12722222222,4.23066666667,3.65111111111,3.63377777778,8.67544444446,4.63311111111,4.86044444445,5.31077777778
285.59,4.16611111111,5.16522222222,4.30777777778,3.73077777778,3.71577777778,8.69222222221,4.64411111111,5.011,5.32177777778
285.96,4.10677777778,5.19144444444,4.35666666667,3.71722222222,3.70233333333,8.74099999999,4.55788888889,4.99433333333,5.25466666667
286.33,4.11044444444,5.052,4.24722222222,3.59188888889,3.55411111111,8.67144444445,4.51477777778,4.915,5.21433333334
286.70,4.16755555556,4.996,4.33844444444,3.69522222222,3.54755555556,8.71222222222,4.53211111111,5.01277777778,5.21511111111
287.07,3.96555555556,4.908,4.21933333333,3.73744444444,3.36988888889,8.55055555557,4.50444444445,4.95222222222,5.07277777778
287.44,3.84711111111,4.878,4.01333333333,3.69811111111,3.21033333333,8.51866666667,4.44144444444,4.87377777778,5.02288888889
287.82,3.92677777778,5.062,4.09211111111,3.90955555556,3.34177777778,8.62744444446,4.47511111111,4.96111111111,5.09866666667
288.19,3.91555555555,5.00677777778,4.07688888889,3.85033333333,3.33411111111,8.63044444444,4.34255555556,4.87611111111,5.09166666667
288.56,3.66677777778,4.79633333333,3.80833333333,3.66011111111,2.97266666667,8.33711111112,4.08477777778,4.65711111111,4.81411111111
