wavelength,Back_HemParm,Belly_HemParm,Breast_HemParm,Crissum_HemParm,Crown_HemParm,DorTail_HemParm,Patch10_HemParm,Rump_HemParm,Throat_HemParm,WingTip_HemParm
252.79,13.6927333334,14.3728333333,14.8189166667,15.6233333334,12.1355,23.2730138889,12.4434166667,11.5322083333,17.2449166667,20.0476666667
253.16,12.5168333333,13.0247916667,12.88225,13.4655833333,10.867,21.4055804398,11.3141666667,10.1217083333,15.4743333333,18.6235
253.54,11.7383833333,12.5200416667,11.1996666666,11.9825,9.32175000001,20.2481550926,10.1646666667,8.73154166668,14.4903333333,17.6753333333
253.91,11.1749166667,12.0149166667,10.2605833333,10.71225,8.44637499999,19.6061371528,9.35674999999,7.88133333333,13.6098333333,16.906
254.28,8.36673333332,9.53883333332,7.762,7.06516666667,5.831875,17.2692170139,6.70300000001,5.89470833333,10.49325,15.092
254.66,6.35415,8.817,6.4285,5.25308333333,3.45983333333,16.3731168982,5.14866666667,4.672625,9.61291666666,13.6010833333
255.03,6.11328333333,9.82708333334,6.57225,5.09441666667,3.82075,16.6549583333,5.42458333333,4.96058333333,9.54391666666,14.0249166667
255.41,6.51573333333,10.3428333333,7.08658333333,5.61025,4.462,16.8791365741,5.56116666666,5.03620833333,8.82516666667,15.20675
255.78,5.70743333334,9.85083333334,6.87458333334,6.15366666666,4.33441666666,16.9430150463,4.79541666667,4.87920833334,8.24933333332,14.63775
256.15,4.69598333333,9.56070833334,5.51091666667,4.8765,3.2815,16.1966684028,4.55916666667,4.32520833333,7.31458333333,13.9945833333
256.53,2.09725,7.16720833333,3.4735,2.12008333333,0.652291666667,12.7559971065,2.006,1.255875,3.60408333334,11.2199166667
256.90,1.80986666666,6.78354166667,2.64783333333,2.30541666667,0.280500000001,11.8552986111,1.246,0.241374999998,3.4735,10.0621666667
257.28,2.2537,6.96575,3.60391666666,3.58975,0.712249999999,12.1964606481,1.8235,1.01845833333,4.05975,10.2420833333
257.65,0.409666666666,4.82183333334,2.42991666667,1.70475,-0.0125416666667,10.5842094907,0.623249999999,0.298916666667,2.2265,8.52416666667
258.02,1.56178333333,5.29316666667,3.3025,2.92008333333,1.060875,10.9809172454,1.389,1.79908333333,3.48866666666,9.569
258.40,2.09858333333,4.99908333333,3.27458333333,3.43933333333,1.559625,10.7827928241,1.32641666667,1.58704166667,3.96075,9.5225
258.77,2.46016666667,4.519375,3.27675,2.93991666666,1.92841666667,10.2999722222,1.42666666666,1.61104166667,3.91183333334,8.83499999999
259.15,2.99663333333,4.51991666666,3.83066666667,3.54683333333,2.35875,10.6094918981,1.64883333333,2.11616666666,4.288,9.10941666666
259.52,3.31831666667,4.67445833334,4.37175,3.74075,2.7915,10.8733420139,2.025,2.42870833333,4.61783333333,9.25450000001
259.89,4.0695,5.30675,5.02891666667,3.94675,3.47229166667,11.2373055555,2.67366666667,2.85308333333,5.16783333333,9.68741666667
260.27,4.35975,5.20825,5.34608333333,4.084,3.541125,11.2990144676,2.80541666666,2.81095833333,5.25783333334,9.72766666666
260.64,4.71491666667,5.567125,5.62358333334,4.31191666667,4.08325,12.0155648148,3.13425,3.49191666666,5.86025,10.1613333333
261.01,5.38928333333,6.29645833333,6.45066666666,4.967,4.852625,12.6992285879,3.87683333334,4.49366666667,6.6795,11.2476666666
261.39,6.10935,7.04316666667,7.31833333334,5.38808333334,5.47795833333,13.4699600694,4.42575,5.247875,7.51375,12.27275
261.76,6.62921666667,7.392875,7.5725,5.72866666667,5.961875,13.932900463,4.84991666667,5.84945833333,8.08149999999,12.835
262.13,7.01571666666,7.721,8.11508333334,6.04025,6.38704166667,14.2938825231,5.15658333333,6.05979166667,8.27183333333,13.048
262.51,7.93495,8.59054166667,9.06916666668,6.63425,7.45391666667,15.0864108796,6.15583333333,7.2145,9.17666666666,13.7534166667
262.88,9.02865,9.496625,9.937,8.04416666667,8.71454166667,16.2152326389,7.11766666667,8.13620833334,10.042,15.3128333333
263.25,8.49181666667,8.97320833333,9.32941666666,7.65691666667,8.446,15.5550520833,6.7845,7.69354166667,9.54766666667,14.7106666667
263.63,8.1982,8.61629166666,9.19816666667,7.49216666667,8.41983333333,14.8886643519,7.09116666667,7.62579166667,9.46541666667,14.3945833334
264.00,7.18863333333,7.24404166667,8.06541666666,6.77733333333,7.551,14.0495457176,6.19825,6.75145833333,8.39383333333,13.5718333333
264.37,6.0162,6.4545,7.10216666667,5.70558333333,6.449875,13.0877609954,4.80516666667,5.880125,7.63508333333,12.9915833333
264.75,6.62115,7.52379166667,7.81250000001,6.39208333333,6.562375,13.5701313657,5.39758333333,6.221625,8.17224999999,13.5323333333
265.12,5.8286,6.72579166667,6.86175,5.18375,5.94766666667,12.8012737268,4.56508333334,5.81658333333,7.22708333332,12.2329166667
265.49,6.3717,7.033,7.10625,6.44683333334,6.52470833333,12.6135538195,5.16491666667,6.36904166667,7.10616666667,12.5640833333
265.87,7.23045,8.04083333333,8.25358333333,7.6065,6.82175,12.873609375,6.21441666667,7.09204166666,7.80141666666,13.2710833333
266.24,6.79126666667,7.89637499999,8.16041666667,7.51116666666,6.33004166667,12.515052662,6.02275,7.13483333333,7.78816666667,13.387
266.61,6.61293333333,8.07233333334,8.24091666666,7.79466666666,6.23329166667,12.4221244213,6.01875,6.93616666667,7.58433333334,13.4006666667
266.98,6.5391,8.46108333333,8.66058333333,7.59091666667,6.09829166667,12.3849085648,6.13016666667,7.17979166667,7.43125000001,13.36225
267.36,7.18336666667,9.21466666668,9.46524999999,8.21949999999,6.665875,13.1907945602,6.8065,7.72945833333,7.87758333333,14.2054166667
267.73,6.78305,9.28470833333,9.46741666667,8.17658333333,6.27416666666,13.5333570602,6.27416666666,7.5835,7.52758333333,14.406
268.10,7.19638333333,9.79020833334,10.0586666667,8.412,6.81908333333,13.8824079861,6.51483333333,7.90745833333,8.19008333335,14.7695
268.48,8.29453333333,10.7044166667,10.9541666666,9.401,8.15329166667,14.791671875,7.48058333333,8.874125,8.97116666667,15.5365833333
268.85,7.6377,9.41416666667,9.94949999999,9.06974999999,7.77416666667,13.8006180556,6.95558333333,8.26508333333,8.05358333333,15.03
269.22,7.80951666667,9.24870833333,10.1910833333,9.49783333333,7.99658333333,13.6919837963,7.37733333333,8.29966666667,8.15158333334,15.4616666667
269.59,7.84893333333,9.184125,10.3299166667,9.59691666666,8.28420833334,13.9182876157,7.48883333334,8.14354166666,8.24166666666,15.5340833333
269.97,7.928,9.0935,10.3025833333,9.70608333332,8.45841666667,13.8588489583,7.46733333333,8.134375,7.98691666666,15.4156666667
270.34,7.80008333333,9.08170833333,9.99374999998,9.42133333333,8.669875,13.7233547454,7.29558333334,7.628875,7.81141666667,14.9749166667
270.71,6.87691666667,8.24991666666,9.08133333333,8.43225,7.65945833333,12.8129780092,6.29941666667,6.75079166667,7.02275,14.3794166667
271.09,6.43166666667,7.96145833333,8.41733333333,7.716,7.21520833333,12.5591452546,5.7795,6.30395833334,7.02658333334,14.0166666666
271.46,6.26571666667,7.68079166667,8.176,7.50008333333,7.033875,12.3985434028,5.72266666667,6.15091666667,7.1155,13.92775
271.83,7.12448333333,8.051375,8.82391666666,7.91625,7.65954166667,13.0356967592,6.65308333334,6.86754166666,8.04008333333,14.3661666667
272.20,6.84318333333,7.84208333333,8.45549999999,7.68375,7.28958333333,12.9270561343,6.57333333334,6.64558333333,7.90575,14.20725
272.58,6.5974,7.511625,8.15191666667,7.38233333333,7.12666666667,12.726056713,6.47,6.25283333334,8.01449999999,14.0666666667
272.95,6.75083333333,7.68579166667,8.45349999999,7.08216666667,7.20516666667,12.9073645833,6.59558333333,6.37966666667,8.4645,14.4481666666
273.32,6.70703333333,7.788375,7.98441666667,6.65458333333,6.73383333333,12.7424519676,6.344,6.10675,8.32808333333,14.08875
273.69,6.06385,7.25679166667,7.3545,5.85575,6.14370833333,12.3722008102,5.98441666667,5.72975,7.91375,13.6074166667
274.06,5.71241666667,7.00445833333,7.06758333333,5.4125,5.6185,12.2203530092,5.93341666667,5.420875,7.89225,13.4363333333
274.44,5.60071666667,6.97166666667,7.04133333333,5.27816666666,5.190875,11.8922690973,5.86591666667,5.40329166666,7.69308333334,13.37275
274.81,6.10856666667,7.38858333333,7.6345,5.82208333333,5.76279166667,12.3835792824,6.38475,5.82204166667,8.13208333333,13.71725
275.18,5.98371666667,7.20520833333,7.86633333334,6.059,5.73141666667,12.0640046296,6.35008333334,5.70120833333,7.90275,13.5975833333
275.55,5.91116666667,7.44191666667,7.72258333333,6.11433333333,5.63454166667,11.9383292824,6.451,5.53766666667,7.77883333333,13.44425
275.93,5.92968333333,7.64654166667,7.6015,6.15033333334,5.88408333333,11.6902482639,6.22108333333,5.43141666667,7.55641666667,13.4375
276.30,6.26566666667,7.81704166667,7.73783333333,6.27475,6.19208333334,11.8257760417,6.46683333333,5.91729166667,7.5655,13.8999166667
276.67,5.39158333334,7.19475,7.06216666667,5.48525,5.10475,10.9395434028,5.90016666667,5.29495833333,6.39616666667,13.1253333333
277.04,4.9406,6.70179166667,6.69141666667,5.20816666667,4.508125,10.3411741898,5.18775,4.57020833333,5.18083333333,12.27925
277.41,4.84278333333,6.64479166667,6.98241666667,5.59675,4.83866666667,10.3972945602,5.1005,4.48033333333,5.43841666667,12.5034166667
277.79,4.87965,6.75979166667,6.91033333333,5.6035,4.50525,10.2553952546,4.88491666667,4.35129166667,5.39133333333,12.18525
278.16,4.28015,6.07891666667,6.02775,4.87133333333,3.995625,9.507390625,3.78358333333,3.92716666666,4.75508333333,11.3915833333
278.53,3.9215,5.501,5.58958333333,4.7725,3.85354166667,9.16466840277,3.5335,3.75129166667,4.51391666666,10.9409166667
278.90,3.13483333333,4.48270833334,4.6085,3.92875,2.953375,8.43301273149,2.81408333333,2.88879166667,3.70433333333,9.99858333335
279.27,3.70736666667,4.87120833333,5.00683333333,4.6475,3.25195833333,9.06335763888,3.27916666667,3.72291666667,4.12608333333,10.3725
279.64,3.91371666667,4.73116666667,5.10625,4.58175,3.35,9.37071064815,3.32016666667,3.92766666666,4.20316666667,10.6044166667
280.02,4.24863333333,5.063875,5.364,5.08008333333,3.340375,9.72855844908,3.73741666667,4.46983333333,4.55733333333,10.6636666667
280.39,4.79961666667,5.59870833333,5.636,5.90191666667,3.83879166667,10.1467731482,4.35541666667,4.80383333333,5.06058333333,10.6348333333
280.76,5.94315,6.62466666667,6.5565,7.10741666667,4.85083333333,11.1891174768,5.21791666667,5.887125,6.23666666667,11.6145833333
281.13,5.92615,6.57116666667,6.28316666667,7.02591666667,4.8865,11.3835648148,5.31575,5.966375,6.64016666667,11.662
281.50,5.86143333333,6.33720833333,6.29491666667,6.74558333334,4.92679166667,11.3192835648,5.42783333333,5.99383333334,6.22158333333,11.1090833334
281.87,5.63816666667,6.03395833333,6.04516666667,6.68216666667,4.75670833334,10.9178368055,5.258,5.77345833333,6.05058333334,10.84875
282.25,5.61753333333,5.91529166667,6.22291666667,6.77883333333,4.960125,10.9748657407,5.284,5.61325,6.09891666667,10.7835833333
282.62,6.14156666667,6.32691666667,6.78741666667,7.089,5.34995833333,11.8003576389,5.79208333333,5.99845833333,6.80849999999,11.2770833333
282.99,5.60841666667,6.177625,6.4365,6.99641666667,5.01908333333,11.51859375,5.60216666667,5.864,6.72666666667,10.93475
283.36,5.20861666666,5.773375,6.018,6.2575,4.84529166667,10.8857523148,5.509,5.41391666667,6.47191666666,10.4390833334
283.73,5.09235,5.75004166667,6.31933333333,6.12958333333,4.85504166667,10.580087963,5.25866666667,5.44366666667,6.57216666667,10.1868333333
284.10,4.3654,4.988625,5.514,5.36608333333,4.09741666667,9.79222569444,4.24783333333,4.51545833333,5.89158333333,9.46583333333
284.47,3.79851666667,4.388,5.22,4.6515,3.4815,9.16925810184,3.47683333333,3.93825,5.44358333333,9.16758333333
284.85,3.3929,3.98391666667,4.94675,4.18475,3.37091666667,8.86947164351,3.116,3.62325,4.97833333333,8.66683333333
285.22,3.87935,4.55141666667,5.47741666667,4.76441666667,4.03191666667,9.2454832176,3.62533333333,4.09916666666,5.55566666667,8.87666666667
285.59,3.81813333333,4.73608333333,5.5385,4.72366666667,3.99820833333,9.35154918982,3.67816666667,4.13245833334,5.6835,9.03741666667
285.96,3.90236666667,4.90825,5.68575,4.56375,4.238,9.47801099536,3.77366666667,4.31175,5.71516666667,9.20733333333
286.33,4.36325,5.61658333333,6.21916666667,5.26883333333,4.65204166667,10.0158449074,4.58625,4.933875,6.38358333334,9.67008333333
286.70,4.01151666667,5.26504166667,5.84591666667,4.88483333333,4.41425,9.58398958333,4.19716666666,4.59216666666,5.89908333333,9.23733333334
287.07,4.25908333333,5.4625,6.11241666667,4.94708333333,4.64141666667,9.58995428241,4.04641666667,4.82870833333,5.978,9.43358333333
287.44,3.69781666667,4.80525,5.53075,4.38575,3.95379166667,9.05901331018,3.14158333333,4.17495833333,5.32825,8.79641666667
287.82,3.50583333333,4.59541666666,4.93675,4.11666666667,3.67145833333,8.943390625,2.94708333334,3.883625,5.00333333334,8.59141666667
288.19,3.5923,4.75979166667,5.36333333333,4.1315,3.95520833334,9.11040509259,3.2935,4.14391666667,5.22658333334,8.72325
288.56,3.55726666667,4.99341666667,5.55558333333,4.24375,4.20004166667,9.16420023148,3.51483333333,4.20608333333,5.35566666666,8.73333333333
288.93,3.4332,5.003875,5.54266666667,4.13933333334,3.96791666666,9.09622511574,3.3825,3.989,5.471,8.64616666666
289.30,3.44698333333,5.399,5.69366666667,4.29683333333,3.987375,9.20813657407,3.52383333334,4.1815,5.56541666666,8.82875
289.67,3.03315,4.74929166667,5.16433333334,3.91308333333,3.24870833333,8.62478009259,2.95825,3.66770833333,5.04391666667,8.286
290.04,2.8752,4.598,4.87391666667,3.84341666667,2.82316666667,8.26709606482,2.70441666666,3.26083333333,4.90433333333,7.98391666667
290.41,2.8122,4.42070833333,4.84183333333,3.40458333333,2.816125,8.14621064815,2.53166666667,2.946375,4.68991666666,7.82516666667
290.78,2.7743,4.821,4.73391666667,3.54725,2.817,8.29101273148,2.64316666667,3.064625,4.93391666667,8.04633333333
291.15,2.9455,5.066375,4.82958333333,3.64691666667,3.03204166667,8.58851446759,3.03441666667,3.08,5.14241666666,8.14633333333
291.52,3.70925,6.0455,5.68883333333,4.57966666667,3.98625,9.4278912037,3.98408333333,3.93833333333,6.03258333333,8.99016666668
291.89,4.0698,6.59291666666,6.33741666666,5.14083333333,4.35441666667,9.84218807869,4.22341666667,4.24525,6.42466666666,9.38599999999
292.26,3.75905,6.44545833333,5.717,4.89966666667,3.92679166667,9.42511516203,3.86483333334,3.92904166667,6.20116666666,9.11075
292.64,4.2149,6.83075,6.00083333333,5.13891666666,4.15525,9.9695931713,4.04258333333,4.32229166667,6.73608333333,9.41616666666
293.01,4.28221666667,6.71683333333,5.75583333334,5.19575,4.20533333333,9.90712384259,4.08925,4.49454166667,6.94,9.53075000001
293.38,3.63941666667,5.82270833333,5.11266666666,4.45766666667,3.479375,9.16666898149,3.33508333334,3.713125,6.4,8.87383333334
293.75,3.12591666667,5.59083333334,4.6415,4.07908333333,3.26333333333,8.87889467593,2.91775,3.17816666667,6.09783333333,8.7435
294.12,3.0755,5.57158333333,4.91125,4.29016666667,3.518,9.17368113427,2.97425,3.34433333333,6.36883333333,8.92266666666
294.49,3.13308333334,5.874375,5.07416666667,4.7745,3.60125,9.22989351851,2.74491666667,3.46029166667,6.54058333333,9.205
294.86,3.20975,5.79216666666,5.55266666667,4.85641666667,3.62704166667,9.19537442131,2.86325,3.65741666667,6.6405,9.14708333333
295.23,3.2018,5.73229166667,5.67575,4.8625,3.51279166667,9.23660300925,2.93858333333,3.718125,6.80325,9.13391666666
295.60,2.8196,5.49358333333,5.34425,4.3345,3.03366666666,8.79861284722,2.5975,3.26583333333,6.38233333333,8.74125000001
295.97,2.51285,5.18658333334,5.05883333333,3.84725,2.71904166667,8.20888599538,2.33391666666,3.03258333333,6.09241666667,8.20566666667
296.34,2.72451666667,5.37666666666,5.438,3.88266666667,2.952875,8.46736111111,2.52416666667,3.142125,6.28441666667,8.35933333334
296.71,2.14906666667,4.7345,4.94383333333,3.31391666667,2.316875,7.74182696759,1.96166666667,2.46829166667,5.73708333333,7.76708333334
297.08,1.86595,4.72654166666,4.857,3.07825,1.96525,7.37751331018,1.77141666667,2.11683333333,5.24075,7.34008333333
297.45,2.65006666667,5.49754166666,5.72333333333,3.70983333333,2.68754166667,8.15753240741,2.572,2.89095833333,6.02691666667,7.96783333334
297.82,3.22783333333,6.09933333333,6.41425,4.36566666667,3.27691666667,8.65621412037,3.19533333333,3.549125,6.76475,8.46941666668
298.19,3.43068333333,6.284625,6.72741666667,4.42866666667,3.48545833333,8.88497222223,3.35366666667,3.77445833334,6.954,8.66108333333
298.56,3.57536666667,6.233,6.75075,4.276,3.33270833333,8.98073437501,3.46941666667,3.9275,7.00708333334,8.54533333333
298.93,3.40275,6.23345833333,6.55083333334,4.19958333333,3.17475,8.86105208334,3.28408333333,3.717625,6.91158333333,8.40608333334
299.30,3.36945,6.2925,6.55833333333,4.26225,3.08783333333,8.61033506943,3.14991666667,3.70079166667,6.77083333333,8.36874999999
299.67,3.54598333334,6.43691666667,6.67825,4.53325,3.04333333333,8.79697858797,3.234,3.77458333333,6.907,8.29341666667
300.04,3.36931666667,6.571125,6.678,4.65166666667,3.12366666667,8.96114583333,3.28466666666,3.98879166667,7.04125,8.41208333333
300.41,3.07678333333,6.49566666667,6.41083333333,4.73108333333,2.88566666667,8.70247743055,3.08583333334,3.92779166667,6.78066666667,8.13291666667
300.78,3.36475,7.115375,6.7815,5.37091666666,3.21591666667,9.17418287037,3.43008333333,4.31,7.084,8.50625
301.15,3.69543333333,7.63716666667,7.1785,5.6855,3.663625,9.69617303242,3.58925,4.52270833334,7.7015,8.88866666667
301.52,2.24306666667,6.62108333333,5.87891666666,4.58791666667,2.42141666666,8.43024363426,2.26525,3.311375,6.59416666667,7.77841666667
301.89,1.77391666667,6.024625,5.345,3.81558333333,1.63154166667,7.81877430556,1.488,2.77854166667,6.05158333333,7.09483333333
302.26,1.65665,5.96870833333,5.06758333334,3.57091666667,1.078875,7.51924594908,1.23341666666,2.46891666667,5.98366666667,6.71108333333
302.63,1.19916666667,5.72708333333,4.77916666667,3.25416666667,0.835416666668,7.13023726852,0.904166666666,1.96875,5.85416666667,6.225
303.00,1.31385,5.45475,4.94108333333,3.24316666667,0.929791666666,7.02823726852,0.79125,1.78316666667,5.98916666667,6.22933333334
303.37,1.39643333333,5.36958333334,5.03075,3.29025,0.932125,7.14921064815,0.851583333334,1.77954166667,6.23766666666,5.93583333334
303.74,1.35656666667,5.42954166667,5.32408333333,3.3235,1.10358333333,7.17129108796,1.0375,1.889,6.72125,5.96491666667
304.10,1.44305,5.18083333333,5.22041666666,2.88458333333,0.820791666667,6.97635590278,1.03083333333,1.565,6.57925,5.68166666667
304.47,1.81375,5.57279166667,5.53758333333,3.10325,1.13829166667,7.30463483796,1.292,1.79458333333,6.92516666666,6.02366666667
