wavelength,Back_TanSelf,Belly_TanSelf,Breast_TanSelf,Crissum_TanSelf,Crown_TanSelf,DorTail_TanSelf,Patch10_TanSelf,Patch11_TanSelf,Patch12_TanSelf,Patch13_TanSelf,Rump_TanSelf,Throat_TanSelf,WingTip_TanSelf
236.29,-5.21126666667,-7.69953333335,1.0094,-1.5494,-6.94839999999,-8.82610000001,-5.47178181819,-9.13146666667,-11.643,-3.59153333334,-4.97653333334,-8.26313333335,-6.00933333332
236.66,-2.8508,-5.16273333334,3.52426666667,-0.0448666666666,-4.98313333334,-4.19753333333,-3.09966060607,-5.97079999999,-9.69693333333,-2.13246666667,-3.367,-5.63406666667,-3.32206666667
237.04,-3.04066666667,-6.46393333332,3.76126666667,-0.09,-4.93233333333,-4.04273333333,-2.11713333333,-6.30626666666,-10.5404,-2.61246666667,-3.8738,-6.14853333333,-4.84233333332
237.41,-4.72686666666,-6.82273333333,3.21066666667,-0.534999999998,-6.28746666666,-4.97216666667,-1.97834545455,-7.13486666666,-10.6132,-3.34460000001,-4.5486,-7.04566666667,-5.44020000001
237.79,-10.8987333333,-12.4006,-1.75186666666,-5.68833333334,-13.8340666666,-11.4903,-8.02980000001,-12.1502666667,-16.4049333333,-10.1252,-10.5346666667,-14.6528666667,-10.8306
238.17,-18.9725333333,-19.9283333333,-8.45880000001,-15.3166666667,-21.6486666667,-19.2473,-16.1116606061,-20.9079333333,-24.3966,-18.3512666667,-18.7814,-24.8028666667,-17.7778666667
238.54,-15.4595333333,-15.836,-5.20486666666,-13.0454666667,-17.3643333334,-15.9026333333,-12.8682484848,-17.4085333333,-19.8008,-14.3078,-16.5891333333,-21.7275333333,-13.7319333333
238.92,-16.4945333334,-17.0322,-7.13979999999,-14.3440666667,-18.4731333334,-17.2902666667,-14.7115939394,-18.8602,-21.7848666667,-15.2258,-18.9460666666,-23.6344666667,-15.5698
239.29,-12.5882,-12.8700666667,-3.16199999999,-10.2316,-13.4340666667,-13.1518,-10.9365030303,-14.3605333333,-17.1198666667,-10.5336666667,-14.0583333333,-18.7713333333,-11.4
239.67,-8.49319999999,-8.69406666666,-0.036466666668,-7.1232,-8.84006666665,-8.97733333333,-7.41884848485,-9.31513333333,-13.4428666667,-6.53886666667,-11.5250666666,-15.2512666667,-8.12799999999
240.04,-4.78233333333,-4.41793333334,2.86619999999,-3.6104,-5.3206,-5.2812,-4.07131515152,-4.9408,-10.2138666667,-2.67613333333,-7.79086666667,-10.3246,-4.22806666667
240.42,-2.25873333333,-1.10886666667,4.70906666667,-1.4648,-2.38186666667,-1.49203333333,-1.52071515152,-2.27246666667,-7.93960000001,-0.150666666666,-4.69533333334,-6.3382,-0.766666666664
240.79,-1.66073333333,-0.060133333334,5.19853333333,-0.372999999999,-1.6726,-1.0833,-0.714357575758,-1.98566666667,-7.06373333333,0.685933333332,-3.4176,-4.99406666667,-0.096200000002
241.17,0.916133333333,2.8194,7.17553333334,2.69726666667,1.15,1.43996666667,1.5868,0.987333333334,-4.15273333333,3.2468,-0.0916666666666,-1.78126666667,3.28746666667
241.54,1.97953333333,4.13673333333,7.98946666667,3.46206666667,2.40566666667,2.25906666667,2.54120606061,1.55346666667,-2.8406,4.57153333333,1.03866666667,-0.781133333332,4.52726666667
241.92,3.873,5.80159999999,9.66659999999,5.1508,4.48426666667,4.03976666667,4.69992727273,3.49206666667,-0.825466666667,6.6508,2.9604,1.29366666667,6.39686666667
242.29,6.17413333333,7.88006666667,11.6987333333,7.50166666666,6.45973333333,6.24553333333,7.13917575758,6.067,1.59173333333,8.72226666667,5.3606,3.98286666667,8.26553333333
242.67,4.71346666667,6.6254,10.6558,6.2734,5.1484,4.50646666667,5.76947878788,5.238,0.289733333336,7.04626666667,4.17533333333,2.66393333333,6.94953333334
243.05,5.25166666667,7.37746666667,11.5564666667,6.82453333333,5.62686666667,5.1366,6.43156969697,6.32426666667,0.815866666664,7.39046666667,4.9754,3.47486666667,7.76586666666
243.42,4.89706666667,7.60553333335,11.4621333333,7.1298,5.43613333333,5.00463333333,6.22153939394,6.0196,0.7296,6.9394,4.8208,2.9304,7.77673333333
243.80,5.25266666667,8.27906666666,12.4093333333,8.08066666667,6.04026666667,5.19686666667,6.75573333333,6.36893333334,0.998466666666,7.417,5.68066666667,3.4542,8.26046666667
244.17,4.4424,7.48159999999,11.8810666667,7.72046666667,5.63726666667,4.5587,5.77110909091,5.99273333333,0.263600000002,6.5502,5.04906666667,2.5674,7.67753333333
244.55,4.109,7.03953333333,11.5868,7.91,5.41153333333,4.41393333333,5.33828484848,5.86739999999,0.455866666668,6.43573333333,5.11546666667,2.13733333333,7.47186666667
244.92,4.6632,7.80893333332,12.0198,8.40513333333,6.22533333333,4.61643333333,6.08209090909,6.8598,1.16993333333,7.17986666667,5.8388,2.7704,8.23406666666
245.30,4.3372,7.78733333335,11.6628,8.0156,5.8468,4.15813333333,5.65735151515,6.51606666667,0.565533333332,6.81206666667,5.59793333333,2.3034,7.74573333333
245.67,4.92193333333,8.36340000001,11.8914,8.72866666667,6.42633333333,4.99643333333,6.13355757576,7.49340000001,1.01426666666,7.37326666667,6.2486,2.91266666667,8.123
246.05,5.28186666667,8.9572,11.8745333333,8.93093333334,6.85386666667,5.54976666667,5.97073333333,7.84653333333,1.35853333333,7.74653333333,6.39233333333,3.3616,8.43019999999
246.42,5.21353333333,9.20166666666,11.8562666667,9.03399999999,6.95399999999,5.8781,5.93577575758,7.80040000001,1.40533333334,7.74446666667,6.38726666667,3.5568,8.47106666667
246.79,5.43686666667,9.41800000001,11.8774666666,9.23926666667,7.26880000001,6.43496666667,6.0871030303,7.81233333335,1.50686666667,8.08979999999,6.59726666667,3.8278,8.6114
247.17,5.2578,9.32313333333,11.4000666667,9.12773333334,7.0678,6.2039,5.8470969697,7.68133333334,1.2988,7.87313333333,6.3102,3.60586666667,8.29833333333
247.54,5.078,9.05119999999,11.0900666667,8.73200000001,6.75546666667,5.87893333333,5.63766666667,7.37366666666,0.864999999999,7.7518,6.00233333333,3.57493333333,8.094
247.92,5.2244,9.30106666665,11.1459333333,8.68913333334,6.82826666667,6.0849,5.91084848485,7.6842,1.0874,8.09326666667,6.19106666667,3.86746666667,8.30246666667
248.29,5.75466666667,9.87239999999,11.7272666667,9.21886666666,7.31100000001,6.50013333333,6.55237575758,8.13573333334,1.634,8.65246666666,6.6978,4.49126666666,8.77366666667
248.67,5.6682,10.0158666667,11.7914,9.09640000001,7.34273333333,6.43913333333,6.57703636364,8.15480000001,1.4248,8.70133333335,6.3538,4.55293333333,8.68553333333
249.04,5.45473333333,9.76353333334,11.5434,8.80126666666,7.19219999999,6.31526666667,6.22092727273,7.89166666666,1.00826666667,8.46313333333,5.70766666667,4.24626666667,8.41046666667
249.42,5.44546666667,9.80786666667,11.6174,8.74933333334,7.28593333333,6.5923,6.16368484849,7.98833333333,1.01013333333,8.514,5.51806666667,4.34886666667,8.46926666667
249.79,4.773,9.31259999999,11.0876,8.1452,6.58506666667,5.8737,5.41987878788,7.23373333333,0.122266666667,7.85606666667,4.621,3.6278,7.84873333333
250.17,4.8692,9.56653333334,11.5279333333,8.42026666667,6.65466666667,6.08356666667,5.87609090909,7.35773333333,-0.0080000000006,7.905,4.6934,3.8666,7.89686666667
250.54,4.68126666667,9.42300000001,11.1542,7.93273333333,6.47726666667,5.5491,5.50011515152,7.08886666666,-0.434800000001,7.7864,4.36266666667,3.62613333333,7.86833333333
250.92,4.37133333334,9.33533333334,10.9214,7.623,6.2282,5.08513333333,5.13307878788,6.88133333333,-0.825933333334,7.52966666667,3.84433333333,3.54086666667,7.63706666667
251.29,4.38893333333,9.28746666667,11.0947333333,7.45033333333,6.20626666667,5.1384,4.93042424242,6.90166666667,-0.857199999999,7.62179999999,3.9384,3.74233333333,7.5142
251.66,4.57646666667,9.92486666668,11.4686666667,7.92999999999,6.50133333333,5.51373333333,5.02981818182,7.68426666668,-0.165533333332,7.97493333334,4.25566666667,3.83953333334,7.61413333333
252.04,4.1922,9.61373333333,11.1433333333,7.49486666667,6.14826666667,4.92633333333,4.50624848485,7.30700000001,-0.457266666667,7.4948,3.5366,3.47553333333,7.00206666667
252.41,3.99593333333,9.42433333333,11.0309333333,7.0198,5.88893333333,4.96813333333,4.34712727273,7.2806,-0.235333333332,7.27553333333,3.2694,3.34106666667,6.92766666667
252.79,3.718,8.92300000001,10.9128,6.5898,5.46146666667,4.67443333333,4.25030909091,6.84626666667,-0.3384,7.01533333333,3.19993333333,2.83613333333,6.62046666667
253.16,3.1986,8.79206666666,10.788,6.50066666667,4.90406666667,4.36746666667,4.14107272727,6.63553333333,-0.326333333333,6.81186666667,2.98086666667,2.54026666667,6.34513333333
253.54,3.53246666667,9.09233333333,10.9905333333,6.70793333333,4.91853333333,4.63153333333,4.57298787879,6.93040000001,0.108600000001,6.91506666666,3.44446666667,2.6016,6.46486666667
253.91,3.81173333333,9.18520000001,11.4722,7.07686666667,5.29433333333,5.15506666667,4.82155151515,7.51320000001,0.778333333334,7.1556,3.92746666667,3.06,6.81386666667
254.28,3.51566666667,8.64766666667,11.1729333333,6.61226666667,4.8764,4.6258,4.42290303031,7.25446666667,0.713000000002,6.84066666667,3.81493333333,2.71553333333,6.45426666667
254.66,2.921,8.22026666667,11.305,6.34466666667,4.58193333333,4.21483333333,4.22750909091,6.98873333333,0.384133333334,6.36726666666,3.46326666667,2.31613333333,5.64413333333
255.03,3.35066666667,8.23226666667,11.6925333333,6.57433333333,4.62153333333,4.37886666667,4.78072121212,7.44086666665,0.7104,6.44713333333,3.7722,2.3338,5.79433333333
255.41,4.2916,8.94173333333,12.2222,7.26633333333,5.5026,4.93253333333,5.72983030303,8.07746666666,1.4226,7.14293333333,4.2856,3.00406666667,6.41393333334
255.78,4.82846666667,9.00620000001,12.3247333333,7.13213333333,5.9624,5.3119,6.14687272727,8.21253333335,1.64726666667,7.42466666667,4.44646666667,3.6526,6.53526666666
256.15,4.66306666667,8.67033333333,12.0337333333,6.69073333333,5.67393333333,5.19866666667,5.93547272727,7.85193333333,1.42006666667,6.80506666666,4.4644,3.4778,6.4382
256.53,3.80193333333,7.78666666667,11.1052666667,6.201,5.07526666667,4.14666666667,5.10512727273,6.649,0.182733333333,5.80613333333,3.71933333333,2.45213333334,5.576
256.90,4.4296,7.99206666665,11.208,6.566,5.45866666667,4.46033333333,5.19429090909,7.13099999999,0.3132,5.68793333333,3.999,2.75153333333,6.0068
257.28,4.8214,8.51193333334,11.3338666667,6.67693333333,5.86493333333,4.8754,5.2138969697,7.27846666667,0.498599999999,5.95746666667,4.57473333333,2.9554,6.36846666667
257.65,4.35506666667,8.20153333333,10.7073333333,6.36606666667,5.62186666667,4.503,4.69515151515,6.84693333333,0.0971333333328,5.89466666667,3.999,2.78786666667,6.061
258.02,4.10713333333,7.96453333333,10.3184,6.14266666667,5.538,4.29056666667,4.7008,6.52546666667,0.0242666666666,5.73553333333,3.71213333333,2.73293333333,5.90073333333
258.40,3.74146666667,7.91393333334,9.97053333334,6.13506666667,5.357,4.28173333333,4.35801818182,6.27400000001,-0.462199999999,5.3812,3.4358,2.48066666667,5.72173333333
258.77,4.1344,8.26879999999,10.0988666667,6.65146666667,5.64833333333,4.87006666667,4.70570909091,6.71533333333,-0.1672,5.8034,3.75133333333,2.82733333333,6.1378
259.15,4.704,9.07246666667,10.5785333333,7.25466666667,6.34733333333,5.6664,5.23930909091,7.26273333333,0.563733333333,6.51353333333,4.33086666667,3.64886666667,6.723
259.52,4.70246666667,9.05000000001,10.6419333333,7.33453333333,6.27726666667,5.71293333333,5.27527272727,7.36653333334,0.759199999999,6.55593333333,4.4536,3.68213333333,6.80233333333
259.89,4.60613333333,8.88040000001,10.6601333333,7.32333333333,6.126,5.6167,5.1555030303,7.32333333333,0.622,6.41846666667,4.4506,3.52933333333,6.74326666667
260.27,4.9132,9.20726666666,10.9516,7.673,6.50573333333,5.87376666667,5.37472727273,7.6664,0.928199999999,6.84553333333,4.77033333333,3.87793333333,7.02666666667
260.64,5.48866666667,9.70933333335,11.2822,8.12979999999,6.94313333333,6.33756666667,5.76523030303,8.26366666665,1.47413333333,7.3818,5.25173333333,4.45753333333,7.51553333333
261.01,5.394,9.84946666667,11.253,8.15973333333,7.02453333333,6.51176666667,5.78441212121,8.41093333333,1.5412,7.52226666667,5.3046,4.56233333333,7.4876
261.39,5.45466666667,9.88013333333,11.312,8.24593333334,7.1,6.65456666667,5.93044848485,8.58013333334,1.53526666667,7.59693333333,5.37553333333,4.76193333333,7.4498
261.76,5.62206666667,9.98873333333,11.5297333333,8.37739999999,7.26953333333,6.76523333333,6.18231515151,8.85119999999,1.60213333333,7.76126666667,5.5314,4.95133333333,7.67506666667
262.13,5.8754,10.3695333333,11.7719333334,8.50520000001,7.34193333333,6.8442,6.30964242424,9.02880000001,1.5992,7.95546666667,5.74273333333,5.1244,7.93886666667
262.51,6.28706666667,10.656,12.1030666667,8.72753333333,7.75193333333,7.07283333333,6.66183030303,9.38733333333,1.97673333333,8.46013333333,6.14946666667,5.54846666667,8.24606666667
262.88,6.42213333333,10.8055333333,12.2834,8.84733333333,7.74439999999,6.88893333333,6.72118787879,9.45560000001,2.1888,8.60013333334,6.18046666667,5.7222,8.38046666667
263.25,6.07126666667,10.2606666667,11.9851333333,8.44666666667,7.18186666667,6.26876666667,6.33575151515,9.11606666665,1.77693333333,8.35100000001,5.78446666667,5.25053333333,8.03646666667
263.63,5.96706666667,10.2462666667,11.8967333333,8.16773333333,7.05726666666,6.17233333333,6.03747878788,8.9184,1.58266666667,8.22546666667,5.51193333333,5.09426666667,8.16106666667
264.00,6.14206666667,10.6482666667,12.113,8.22219999999,7.173,6.38066666667,6.31751515152,9.05646666667,1.64666666667,8.59373333333,5.6102,5.43533333333,8.57186666667
264.37,5.38113333333,10.1062,11.6041333333,7.44786666667,6.4202,5.696,5.78308484848,8.2404,1.03913333333,7.69446666667,4.93373333333,4.725,8.06593333333
264.75,4.68573333333,9.83906666665,11.2452,6.8084,6.0268,5.4503,5.47919393939,7.6208,0.766199999999,7.1724,4.34473333333,4.22986666667,7.5134
265.12,4.57166666667,9.72206666667,11.2724,6.7272,6.06173333333,5.0634,5.48032727273,7.36259999999,0.869666666667,7.05993333333,4.21633333333,4.14066666667,7.42686666667
265.49,4.66,9.67666666666,11.4530666667,6.81166666667,6.15013333333,4.94046666667,5.58967272727,7.395,1.12593333333,7.10146666667,4.333,4.14706666667,7.45806666667
265.87,4.58566666667,9.66986666666,11.4065333333,6.67746666667,6.01006666667,4.9443,5.33674545455,7.31986666667,1.105,6.8316,4.34506666667,4.00793333333,7.29086666667
266.24,4.9948,9.91,11.6579333333,7.08553333333,6.31353333333,5.50356666667,5.84987878788,7.79499999999,1.57846666667,7.16866666667,4.6834,4.48246666667,7.70526666667
266.61,5.0118,9.89860000001,11.6750666667,7.04486666667,6.1026,5.40176666667,5.87986666667,7.85546666667,1.62113333333,6.9436,4.6032,4.41406666667,7.73726666667
266.98,5.00173333333,9.85846666668,11.6486,6.91993333333,6.23233333333,5.64656666667,5.81446666667,7.90053333333,1.5006,7.03533333333,4.68906666667,4.4554,7.69346666667
267.36,5.02806666667,9.85966666666,11.5819333333,6.88273333334,6.24086666667,5.81353333333,5.88801818182,7.97286666667,1.39973333333,6.9506,4.66686666667,4.43153333333,7.66966666667
267.73,4.83533333333,9.539,11.4831333333,6.63533333333,6.07086666667,5.55496666667,5.82347878788,7.90526666667,1.1322,6.77646666667,4.46533333333,4.26473333333,7.203
268.10,4.24806666667,8.92173333332,10.8190666667,6.1948,5.60233333333,4.9698,5.22659393939,7.38246666666,0.681666666666,6.21013333333,3.98273333333,3.64966666667,6.639
268.48,4.38006666667,9.02033333332,10.8146666667,6.40693333333,5.7314,5.12016666667,5.43363636364,7.58059999999,0.8346,6.33353333333,4.041,3.64666666667,6.74
268.85,4.29666666667,8.69593333333,10.7252,6.33206666667,5.4696,4.82583333333,5.27709090909,7.44173333334,0.639200000001,6.12993333334,3.92286666667,3.37106666667,6.3924
269.22,4.72086666667,8.8494,10.9609333333,6.64293333333,5.65386666667,5.3515,5.60147272727,7.76246666667,0.909199999999,6.48006666666,4.21733333333,3.51253333333,6.6164
269.59,5.22026666667,9.14326666667,11.2756,7.01966666667,5.97793333333,5.90183333333,5.95929090909,8.03846666666,1.27406666667,6.8532,4.61186666667,3.8684,7.11146666667
269.97,5.53226666667,9.38099999999,11.5628,7.43426666667,6.4062,6.10496666667,6.35218181818,8.29133333333,1.67226666667,7.2576,4.97766666667,4.29686666667,7.336
270.34,5.2828,9.20973333334,11.3881333333,7.228,6.35506666667,5.91726666667,6.08641818182,8.1964,1.63646666667,7.12986666667,4.82253333333,3.941,7.08213333333
270.71,5.39653333333,9.34466666668,11.3348,7.28693333333,6.55066666667,6.10576666667,6.15287878788,8.34680000001,1.86906666667,7.42993333333,4.91913333333,4.05066666667,7.10613333333
271.09,5.68753333333,9.72393333332,11.4973333333,7.4478,6.78393333333,6.36193333333,6.3766969697,8.48953333333,2.2474,7.5756,5.099,4.29166666667,7.3464
271.46,5.90386666667,10.0124,11.7554,7.69693333333,7.07413333333,6.489,6.6529030303,8.65473333333,2.51546666666,7.73686666667,5.48886666667,4.68366666667,7.6044
271.83,6.0512,10.2116666667,11.8539333334,8.17520000001,7.17753333333,6.62166666667,6.84097575758,8.71033333334,2.70313333333,7.95633333333,5.75186666667,4.94153333333,7.85886666667
272.20,6.19553333333,10.3128666667,12.0148,8.35886666667,7.32126666667,6.87483333333,7.01273939394,8.66839999999,2.78966666667,8.08993333333,5.8288,5.09573333333,7.933
272.58,6.51366666667,10.6018,12.313,8.71193333333,7.64066666667,7.2882,7.22531515152,8.95073333333,3.09806666667,8.46833333334,6.175,5.43766666667,8.18566666667
272.95,6.78873333333,11.0196666667,12.6588,9.0148,8.02253333333,7.55513333333,7.52778181818,9.36926666667,3.37473333333,8.86046666668,6.65746666667,5.785,8.6326
273.32,6.849,11.0779333333,12.6106666667,8.93360000001,7.92933333333,7.33263333333,7.33683030303,9.36053333333,3.2664,8.76513333333,6.7036,5.79413333334,8.6196
273.69,6.68766666667,10.9840666667,12.3256,8.77153333333,7.72146666667,7.08503333333,7.01362424242,9.25073333333,3.136,8.60473333333,6.4294,5.5368,8.365
274.06,6.73386666667,10.969,12.1474,8.78666666668,7.553,7.1591,6.87433939394,9.16033333333,2.94653333333,8.5734,6.3504,5.3636,8.4058
274.44,6.71746666666,10.8246,12.0368,8.67320000001,7.3598,7.158,6.7232969697,8.94366666666,2.7114,8.44146666667,6.33106666667,5.32413333333,8.29906666667
274.81,6.53046666666,10.5201333333,11.8722,8.52906666667,7.1546,7.07396666667,6.58372727273,8.68000000001,2.5658,8.17246666667,6.24573333333,5.15613333333,8.22686666667
275.18,6.71973333333,10.7036666667,12.1158666667,8.77246666666,7.28166666667,7.3247,6.78853939394,8.99513333334,2.76633333333,8.32686666667,6.4692,5.2316,8.3776
275.55,6.58833333333,10.6364666667,12.0761333333,8.62013333333,7.17526666667,7.2417,6.5584969697,8.93586666667,2.6526,8.26286666667,6.3564,4.9766,8.34373333333
275.93,6.65873333333,10.7320666667,12.1771333334,8.43,7.40386666667,7.3682,6.62445454545,9.14873333333,2.74473333333,8.23913333333,6.46506666667,5.05426666667,8.4302
276.30,6.88426666667,11.0322,12.5563333333,8.66393333333,7.6722,7.47046666667,6.86223636364,9.69359999999,3.16406666667,8.43006666667,6.79033333333,5.28506666667,8.8414
