wavelength,Back_TanVirf,Belly_TanVirf,Breast_TanVirf,Crissum_TanVirf,Crown_TanVirf,DorTail_TanVirf,Patch10_TanVirf,Patch11_TanVirf,Patch12_TanVirf,Rump_TanVirf,Throat_TanVirf,WingTip_TanVirf
380.16,9.06508333334,16.6741666667,9.72558333333,12.6143333333,7.73575,7.57821590909,7.93091666667,8.21408333333,12.4820833333,10.5112951389,7.51141666667,9.59225
380.52,9.14358333333,16.788,9.82483333332,12.7114444444,7.84183333332,7.63018560606,8.02591666666,8.31858333334,12.5586666667,10.6362777778,7.6215,9.67183333333
380.88,9.24875,16.9606666667,9.94966666667,12.806,7.95541666667,7.68548863637,8.14816666667,8.42058333333,12.7395,10.7773796296,7.76966666667,9.76233333333
381.24,9.30283333334,17.03575,9.95875,12.8224444444,8.06341666667,7.7408030303,8.22525,8.466,12.8235833333,10.7966516204,7.84741666667,9.80466666666
381.61,9.24933333332,16.9805833334,9.89675,12.7886666667,8.02158333334,7.69037121213,8.1995,8.38608333333,12.77975,10.7483159722,7.81225,9.74766666666
381.97,9.21941666666,16.9900833333,9.87616666667,12.7847777778,7.97533333334,7.63195075757,8.18041666666,8.32283333333,12.72725,10.7125243056,7.74791666667,9.71074999999
382.33,9.2255,16.9574166667,9.83058333334,12.7778888889,7.91499999999,7.62569318182,8.17675,8.28658333333,12.6595,10.650337963,7.72858333334,9.67524999999
382.69,9.19283333332,16.9086666666,9.80666666668,12.7908888889,7.85966666666,7.59668181818,8.14525,8.25808333333,12.6438333333,10.6183113426,7.71308333333,9.64075000001
383.05,9.24608333334,16.9495,9.88900000001,12.8766666667,7.90008333333,7.63672727273,8.18775,8.26275,12.69175,10.6729386574,7.719,9.70008333334
383.41,9.38841666667,17.03775,10.02725,13.021,8.04749999999,7.75480681819,8.33833333333,8.42716666667,12.80325,10.8034074074,7.837,9.86208333332
383.77,9.46391666666,17.05125,10.1108333333,13.1051111111,8.11649999999,7.80120454546,8.39841666667,8.46975,12.8439166666,10.861900463,7.91883333333,9.94599999999
384.14,9.39783333333,16.9998333333,10.0215833333,13.0097777778,8.01425000001,7.65322727273,8.32091666667,8.36841666667,12.79025,10.768900463,7.84591666667,9.86549999999
384.50,9.31883333334,16.9546666667,9.95483333335,12.9225555555,7.88341666668,7.503375,8.18341666666,8.23633333333,12.6783333333,10.6634548611,7.744,9.77116666666
384.86,9.15800000001,16.79475,9.82041666668,12.8033333333,7.72958333332,7.38522727273,8.00116666667,8.06641666667,12.4941666667,10.4949131944,7.60016666667,9.62574999999
385.22,9.14033333332,16.7850833333,9.81266666665,12.7958888889,7.67891666667,7.30684848485,7.94533333333,8.00241666667,12.4686666667,10.4530810185,7.5235,9.59275
385.58,9.10883333333,16.78775,9.79491666668,12.7623333333,7.61775000001,7.23165530303,7.86533333334,7.96625,12.4284166666,10.3804513889,7.45133333333,9.51050000001
385.94,9.13325000001,16.8165,9.87900000001,12.7924444444,7.64516666667,7.24562121213,7.90708333333,8.01375,12.4755,10.4077662037,7.47375,9.54758333334
386.30,9.16024999999,16.8970833334,9.96525000001,12.8441111111,7.70475000001,7.26179166666,7.96383333333,8.07116666667,12.5456666666,10.4693888889,7.52608333334,9.61308333333
386.66,9.19216666667,16.9876666667,9.99833333334,12.8956666667,7.75974999999,7.28529924243,8.011,8.07316666667,12.5866666667,10.5009791667,7.55091666667,9.65008333333
387.03,9.08608333332,16.9273333333,9.92525000002,12.8022222222,7.64675000001,7.1675530303,7.93608333333,8.00108333333,12.4873333333,10.4199872685,7.47808333333,9.55258333333
387.39,8.92691666667,16.84425,9.82883333335,12.6613333334,7.49308333334,7.02206818182,7.78458333334,7.80866666667,12.3339166667,10.2724571759,7.35266666666,9.37433333333
387.75,8.97149999999,16.9383333333,9.88283333335,12.7065555555,7.50725,7.03789015152,7.8055,7.85316666667,12.38,10.3199456019,7.36041666667,9.41733333333
388.11,9.01275000001,16.9479166667,9.92208333334,12.7467777778,7.53274999999,7.11018560606,7.83366666667,7.86625,12.40925,10.3467199074,7.39408333333,9.41858333333
388.47,9.014,16.9351666667,9.94108333333,12.7582222222,7.55733333333,7.17189015152,7.8725,7.90366666666,12.4253333334,10.3675810185,7.386,9.39358333334
388.83,9.0705,16.9644166667,10.0038333333,12.811,7.58233333333,7.212125,7.9335,7.9535,12.4983333334,10.4289618056,7.422,9.41700000001
389.19,9.01858333332,16.92225,9.99999999999,12.7413333333,7.53841666667,7.14340909091,7.88425,7.89733333333,12.4461666667,10.3913518519,7.38816666667,9.38025
389.55,9.04241666666,16.9021666667,10.0215,12.7543333333,7.56433333333,7.15582954546,7.90283333333,7.90716666667,12.4540833333,10.41421875,7.37666666666,9.4255
389.91,9.08775000001,16.9339166667,10.0310833333,12.7793333333,7.56383333334,7.17127272727,7.90283333333,7.88716666667,12.4831666666,10.4423148148,7.39416666667,9.41833333333
390.27,9.14166666667,16.9635833333,10.1105,12.8427777778,7.60699999999,7.22418560606,7.92666666667,7.92608333333,12.5243333334,10.4925104167,7.43266666666,9.44583333332
390.63,9.17949999999,16.9834166667,10.1495833333,12.8514444444,7.63366666666,7.24018560606,7.93091666666,7.96758333333,12.52575,10.5139178241,7.462,9.41958333334
391.00,9.247,17.0155,10.1841666667,12.9094444444,7.69249999999,7.3193219697,7.95358333333,8.02275,12.5625,10.5323252315,7.50083333333,9.46333333334
391.36,9.30116666667,17.045,10.2151666667,12.9343333333,7.70783333333,7.33939015151,7.97958333333,8.03758333333,12.62125,10.5775046296,7.50316666666,9.48308333333
391.72,9.21641666668,16.9623333333,10.1468333333,12.8494444444,7.65791666666,7.26643560606,7.89708333333,7.92958333333,12.5601666667,10.4919305556,7.46283333334,9.37941666666
392.08,9.21166666666,16.9654166667,10.20875,12.8378888889,7.64525000001,7.27537878788,7.86391666667,7.91416666667,12.52625,10.4914571759,7.43866666667,9.36133333332
392.44,9.24133333333,17.0369166667,10.2888333333,12.9096666667,7.68891666666,7.32372348485,7.87058333333,7.93541666666,12.5739166667,10.5100752315,7.48583333333,9.39966666667
392.80,9.22241666668,17.0534166667,10.2994166667,12.8888888889,7.69416666667,7.309375,7.84925,7.91308333333,12.5250833333,10.4881932871,7.47225,9.38883333334
393.16,9.25608333334,17.095,10.3534166667,12.9583333333,7.73191666667,7.34935227272,7.88866666667,7.92991666667,12.5553333333,10.5364895834,7.53166666667,9.40333333332
393.52,9.25966666667,17.13875,10.3798333333,12.976,7.73358333333,7.34739393939,7.89216666667,7.91116666667,12.564,10.5384849537,7.55541666666,9.39900000001
393.88,9.18541666667,17.0875,10.3531666667,12.9241111111,7.69891666668,7.27306060606,7.81783333333,7.85683333333,12.50075,10.4561736111,7.52733333333,9.34508333333
394.24,9.09991666667,17.05,10.2686666667,12.8295555556,7.60675,7.19990909091,7.74408333334,7.76908333333,12.4045833334,10.3370543982,7.46358333333,9.26216666668
394.60,9.05641666668,17.0344166667,10.2666666667,12.8077777778,7.57416666666,7.16347727273,7.70333333333,7.70891666667,12.3689166667,10.2783738426,7.43233333334,9.24816666666
394.96,9.05316666666,17.05275,10.3020833333,12.8232222222,7.5525,7.12166287879,7.67425,7.67566666667,12.3433333333,10.2690983796,7.42658333333,9.24233333334
395.32,9.04841666667,17.0776666667,10.3486666667,12.8586666667,7.56883333334,7.13918560606,7.66991666667,7.688,12.31825,10.2656134259,7.47858333334,9.25158333334
395.68,9.095,17.1925,10.4565,12.933,7.62091666666,7.20813636363,7.73966666667,7.74641666667,12.3534166667,10.3363680556,7.53933333333,9.31224999999
396.04,9.09816666668,17.26175,10.5003333333,12.9642222222,7.68724999999,7.21984848485,7.78291666667,7.76608333333,12.4005,10.3408958334,7.58933333334,9.35825000001
396.40,9.07125,17.2499166667,10.4723333334,12.9145555556,7.64841666668,7.14986363637,7.76033333333,7.7365,12.3578333333,10.3082094907,7.56191666667,9.35291666668
396.76,9.08508333333,17.302,10.5180833333,12.9476666667,7.67508333334,7.15706818182,7.78008333333,7.74616666667,12.3896666667,10.3051354167,7.57633333333,9.373
397.12,9.03125000001,17.313,10.5153333333,12.9242222222,7.62358333334,7.16075378787,7.71958333333,7.71575,12.3273333333,10.2272743056,7.532,9.36291666667
397.48,9.05508333333,17.3585833333,10.60225,12.9514444445,7.66016666666,7.23501515152,7.74166666667,7.75891666666,12.3424166667,10.2548541667,7.58833333334,9.39633333334
397.84,9.0395,17.3904166667,10.6688333333,12.9621111111,7.65275000001,7.26982575757,7.76958333333,7.78108333333,12.3324166666,10.259005787,7.64691666667,9.41883333334
398.20,9.02383333334,17.4039166667,10.6846666667,12.9781111111,7.64133333334,7.25300378787,7.74475,7.779,12.29425,10.2662696759,7.633,9.41783333334
398.56,9.01799999999,17.45625,10.7529166667,13.0071111111,7.65066666666,7.2846969697,7.76458333333,7.79916666667,12.3006666666,10.2888159722,7.663,9.43083333333
398.92,8.97575,17.4375,10.7268333333,12.9566666667,7.65224999999,7.25924242424,7.73283333333,7.76208333333,12.2718333333,10.2363877315,7.65458333333,9.38874999999
399.28,8.92775,17.4355,10.7231666667,12.9196666667,7.64108333334,7.22467424243,7.68916666666,7.74566666667,12.22275,10.2032303241,7.62458333333,9.37400000001
399.64,8.92325000001,17.3720833333,10.7329166667,12.882,7.63408333332,7.19475757576,7.63125,7.73083333334,12.1909166667,10.1393993055,7.60483333333,9.34716666668
400.00,8.92783333333,17.3798333333,10.7331666667,12.8584444445,7.61216666666,7.17253030303,7.5875,7.73525,12.1776666666,10.1165729167,7.61333333333,9.33966666667
400.36,8.90666666667,17.3355,10.7570833333,12.8662222222,7.62858333332,7.17676515151,7.56116666667,7.71125,12.1618333333,10.0817974537,7.63333333333,9.32908333334
400.72,8.87883333334,17.3214166667,10.7758333333,12.8703333334,7.63383333334,7.17095075757,7.51091666666,7.67808333333,12.1360833333,10.0524131944,7.64291666667,9.29674999999
401.08,8.92374999999,17.3219166667,10.8583333334,12.9013333333,7.67716666666,7.17492045454,7.51358333333,7.71066666667,12.188,10.0802569445,7.719,9.32616666666
401.44,8.90000000001,17.3411666667,10.8893333333,12.9233333333,7.67325,7.12703409091,7.47958333333,7.69516666667,12.1640833333,10.0365578704,7.70141666667,9.30933333334
401.80,8.95108333334,17.3979166667,10.9140833333,12.9634444444,7.72433333334,7.12808712121,7.4645,7.70416666667,12.2109166667,10.0508148148,7.70275,9.34441666668
402.16,8.95775,17.4033333333,10.9838333333,12.9381111111,7.7235,7.11979166667,7.44783333333,7.71008333333,12.2019166667,10.0461354167,7.72216666667,9.3495
402.52,8.96608333333,17.4053333333,11.0270833333,12.9501111111,7.69433333333,7.08581060606,7.41975,7.69133333333,12.1745833333,10.0224537037,7.73875,9.36783333334
402.88,8.99141666667,17.4821666667,11.142,12.99,7.71583333334,7.10518939394,7.451,7.721,12.2133333333,10.0622650463,7.77183333333,9.42083333334
403.24,8.96141666667,17.47275,11.1400833333,12.9584444444,7.67733333333,7.04643181818,7.411,7.66525,12.1700833334,10.03078125,7.74308333333,9.38241666667
403.60,8.93108333333,17.4769166667,11.1599166666,12.9872222222,7.65641666667,7.02445833333,7.4155,7.64975,12.1479166666,10.0208773148,7.74275,9.38325000001
403.95,8.86316666667,17.422,11.1664166667,12.9773333333,7.60091666666,6.95320075757,7.35925,7.6025,12.0651666667,9.95376273147,7.68783333333,9.33958333334
404.31,8.889,17.4803333333,11.2029166667,12.9862222222,7.61924999999,6.98511363636,7.36766666667,7.61883333333,12.0688333333,9.96342361111,7.72425,9.35016666667
404.67,8.90374999999,17.502,11.22175,12.9744444445,7.59066666667,6.95364772728,7.36766666667,7.628,12.0545,9.96225347221,7.72741666667,9.36758333333
405.03,8.85833333334,17.4976666666,11.1839166667,12.9387777778,7.55833333334,6.92548106061,7.3365,7.58283333334,12.0075833334,9.91787731481,7.67558333334,9.31433333333
405.39,8.82516666666,17.4530833333,11.1639166667,12.876,7.51816666667,6.90170833333,7.30391666666,7.54775,11.9613333333,9.88957870371,7.65075,9.29641666666
405.75,8.78475,17.4386666667,11.1740833333,12.854,7.48391666666,6.88005681819,7.2855,7.509,11.9186666666,9.84440740742,7.63491666667,9.258
406.11,8.77891666668,17.4895833333,11.2151666667,12.9166666666,7.49033333334,6.87617045454,7.31175,7.4955,11.9436666666,9.84646064816,7.68783333333,9.28408333333
406.47,8.76766666668,17.4695,11.2130833333,12.908,7.51600000001,6.89536742424,7.32325,7.51141666667,11.9370833333,9.84490162036,7.68775,9.28266666668
406.83,8.73883333334,17.467,11.20425,12.9005555555,7.48541666667,6.88160606061,7.31233333333,7.49808333333,11.9218333333,9.83244560184,7.69025,9.26391666667
407.19,8.77025000001,17.5176666667,11.2628333333,12.9551111111,7.51766666668,6.90679924243,7.36008333333,7.53566666667,11.9528333334,9.85078587964,7.73491666667,9.30358333333
407.55,8.75991666667,17.556,11.2775833334,12.9408888889,7.52483333332,6.91021969697,7.35116666667,7.52841666667,11.959,9.81297222222,7.74591666667,9.30058333334
407.90,8.79741666667,17.58525,11.32975,12.9611111111,7.54549999999,6.96035606061,7.37791666667,7.52583333333,11.995,9.85092708333,7.77658333333,9.32058333333
408.26,8.78033333333,17.5969166667,11.38725,12.9711111111,7.54841666668,6.95090151515,7.3815,7.52683333333,11.994,9.83854976852,7.75275,9.32658333333
408.62,8.77891666666,17.6343333333,11.4374166667,12.98,7.5935,6.99418939394,7.41008333333,7.54758333333,12.01425,9.84779398148,7.7905,9.34533333334
408.98,8.80116666667,17.668,11.497,12.9906666667,7.62550000001,7.01013636364,7.45183333334,7.57066666666,12.0355833333,9.87163541667,7.818,9.38766666666
409.34,8.83133333333,17.7286666667,11.54225,13.0542222222,7.66375000001,7.02985227272,7.4675,7.58925,12.0993333333,9.89107754629,7.87733333333,9.40525
409.70,8.81666666667,17.69625,11.5459166667,13.0406666667,7.63875000001,6.99154545454,7.44983333333,7.56816666667,12.0730833333,9.89929282407,7.85675,9.38566666667
410.06,8.83066666668,17.674,11.5670833333,13.0265555555,7.65116666667,7.00486742424,7.42,7.58725,12.07325,9.90392708333,7.84016666666,9.36924999999
410.42,8.83325000001,17.698,11.6039166667,13.0235555556,7.64716666668,7.00061363637,7.41625,7.57058333333,12.0610833334,9.90243518519,7.86283333333,9.37750000001
410.77,8.85558333333,17.71125,11.6515833333,13.044,7.69891666667,7.02738636363,7.42633333333,7.57508333333,12.0565,9.91437731481,7.90891666667,9.39166666666
411.13,8.88125000001,17.7174166667,11.68825,13.0576666667,7.72325000001,7.0484469697,7.41791666667,7.581,12.0881666667,9.92915162036,7.95633333333,9.38450000001
411.49,8.92149999999,17.7125,11.72725,13.0771111111,7.75399999999,7.05811363637,7.43616666666,7.58925,12.10875,9.95476736111,7.9665,9.38558333333
411.85,8.92258333334,17.77175,11.7456666667,13.0576666666,7.77258333333,7.03277272727,7.43541666667,7.59391666667,12.1238333333,9.94633449074,7.98408333333,9.36375000001
412.21,8.89083333333,17.7400833333,11.7211666667,13.009,7.71675,6.97329545454,7.37875,7.523,12.0758333333,9.92152430555,7.97566666667,9.32008333333
412.57,8.87491666666,17.7393333333,11.7578333333,13.0295555556,7.69174999999,6.95886742424,7.34816666666,7.50233333333,12.0859166667,9.90912499999,7.97683333333,9.31841666668
412.92,8.85733333334,17.74725,11.7795833333,13.0372222222,7.65391666666,6.95214393939,7.31208333333,7.48033333333,12.0465,9.89226736111,7.98925,9.30191666666
413.28,8.86658333333,17.7243333333,11.8396666667,13.0313333333,7.65341666667,6.94963636364,7.30141666667,7.48233333333,12.0030833333,9.89319444444,8.01858333333,9.30091666666
413.64,8.85408333333,17.7438333334,11.8916666667,13.0438888889,7.66466666668,6.97559848485,7.2725,7.49366666667,11.9874166667,9.87334837963,8.05283333334,9.31666666667
414.00,8.82774999999,17.7425833333,11.9235,13.0288888889,7.67391666666,6.95831060606,7.27341666667,7.44375,11.98125,9.84407986112,8.06933333333,9.30349999999
414.36,8.80250000001,17.72925,11.9330833333,13.0193333334,7.63874999999,6.92352651515,7.23483333333,7.39941666667,11.9565,9.79317939816,8.03991666667,9.26308333332
414.72,8.77124999999,17.7071666667,11.9355,12.9848888889,7.60558333334,6.89336742424,7.19666666667,7.372,11.9505,9.75670023147,8.01575,9.2425
415.07,8.76066666666,17.7270833333,12.0028333333,12.9733333333,7.63950000001,6.92208333333,7.21216666667,7.38875,11.9485,9.75840740741,8.0335,9.29108333334
415.43,8.71033333332,17.7115,12.0393333333,12.9395555555,7.61083333334,6.88631818181,7.16725,7.34808333333,11.9040833334,9.72703935184,8.03116666666,9.28749999999
415.79,8.67999999999,17.6998333333,12.0673333333,12.9382222222,7.58166666667,6.88587878788,7.13183333333,7.32891666667,11.8458333334,9.7096076389,8.06991666666,9.31158333334
416.15,8.63908333334,17.69925,12.0891666667,12.9214444444,7.56649999999,6.87749242424,7.09016666667,7.32808333333,11.8173333333,9.66428009258,8.08108333333,9.31408333333
416.51,8.62283333332,17.72425,12.1171666667,12.9005555556,7.5865,6.86776136363,7.08708333333,7.30416666667,11.77775,9.64182407408,8.0915,9.32074999999
416.86,8.60983333333,17.7235,12.1486666667,12.9027777778,7.60933333333,6.87384090909,7.08816666666,7.30408333333,11.7833333334,9.64228935186,8.12616666667,9.33791666667
417.22,8.50316666667,17.6576666667,12.06625,12.8098888889,7.53500000001,6.78753787879,7.00591666666,7.20658333333,11.69,9.52963773149,8.06883333334,9.27058333332
417.58,8.45816666666,17.62425,12.04125,12.7438888889,7.49791666667,6.7473219697,6.95025,7.15025,11.6265,9.45433912037,8.03583333333,9.22275
417.94,8.42708333333,17.63575,12.0689166667,12.7367777778,7.476,6.72704924243,6.92116666667,7.14375,11.589,9.41068171296,8.03675,9.21725000001
418.29,8.381,17.6325833333,12.0723333333,12.7058888889,7.47083333333,6.71170833333,6.87866666666,7.10791666667,11.5374166667,9.36720833334,8.04175,9.212
418.65,8.33016666666,17.6091666667,12.0756666667,12.6778888889,7.43908333334,6.68099242424,6.82716666667,7.06616666667,11.4739166667,9.30622916667,8.04408333333,9.19433333332
419.01,8.25383333333,17.562,12.0298333333,12.6251111111,7.36033333334,6.61446212121,6.74616666667,6.98991666667,11.37825,9.20470601851,8.00933333333,9.13608333334
419.37,8.18575000001,17.53525,11.9974166667,12.5597777778,7.3105,6.55367045454,6.68116666666,6.93175,11.2914166667,9.12900925925,7.98191666667,9.08166666666
419.73,8.13408333333,17.4725833333,11.97575,12.5216666667,7.26883333333,6.51708712121,6.65358333333,6.87425,11.23925,9.06314120371,7.95041666667,9.03791666668
420.08,8.11025,17.459,11.9895,12.503,7.25633333334,6.50276515152,6.62633333333,6.844,11.1888333333,9.01183796296,7.95633333333,9.01841666666
420.44,8.05308333333,17.39375,11.961,12.4498888889,7.18658333334,6.45106060606,6.5575,6.78875,11.101,8.93446990741,7.93025,8.97241666666
420.80,8.00125,17.3674166667,11.9490833333,12.4094444444,7.15350000001,6.407,6.5095,6.73591666667,11.0421666667,8.85792245371,7.90008333333,8.93683333333
421.16,7.99558333333,17.3825833333,12.00325,12.4275555556,7.17316666667,6.43433333333,6.51941666667,6.73608333333,11.04025,8.84929282408,7.92716666667,8.96300000001
