wavelength,Back_SalCinm,Belly_SalCinm,Breast_SalCinm,Crissum_SalCinm,Crown_SalCinm,DorTail_SalCinm,Patch10_SalCinm,Rump_SalCinm,Throat_SalCinm,WingTip_SalCinm
249.42,2.93125,4.93391666667,2.23291666667,5.264,2.11791666666,6.25766666667,13.06025,3.26116666666,3.39541666667,6.77958333334
249.79,3.00516666667,5.05475,2.27433333333,5.40191666667,2.28666666667,6.38966666667,13.0575,3.40125,3.385,6.82675
250.17,2.55466666667,4.85808333333,1.76175,5.12258333333,1.79258333333,6.00341666667,12.663,2.98641666666,2.90241666667,6.44375
250.54,2.74358333333,5.1465,1.83841666667,5.56175,1.95983333333,6.26641666667,12.9431666667,3.1495,3.18216666667,6.47616666667
250.92,2.26183333333,4.68266666667,1.43858333333,5.39666666667,1.64683333333,5.83333333333,12.4703333333,2.91158333333,2.93633333333,5.98716666667
251.29,1.92833333334,4.53975,1.00883333333,5.23333333333,1.40808333333,5.35408333333,12.1373333333,2.60091666667,2.522,5.7325
251.66,2.93291666667,5.50341666667,1.894,6.25525,2.44608333333,6.04975,12.93825,3.30091666667,3.43091666666,6.45008333333
252.04,2.7815,5.29433333333,1.70691666667,6.07233333333,2.47916666666,5.78691666667,12.8609166667,3.1005,3.27966666667,6.27391666667
252.41,3.53983333333,6.04166666667,2.51866666667,7.00016666667,3.17683333333,6.29675,13.314,3.88008333333,3.82358333334,7.0285
252.79,3.64183333333,6.37333333333,2.66166666666,7.21983333333,3.23016666667,6.5065,13.6335833333,4.01875,4.01283333334,7.26616666667
253.16,3.72416666667,6.44466666667,2.36075,7.32991666666,3.15741666667,6.43883333333,13.4266666667,3.59425,4.01916666667,6.99966666667
253.54,4.46466666667,6.97683333333,2.69533333333,7.81433333333,3.62133333333,7.02991666667,13.75325,4.17558333334,4.49408333333,7.33066666667
253.91,4.17875,6.93833333333,2.24633333333,7.66908333333,2.983,6.65466666667,13.5205833333,3.8285,4.203,6.92025
254.28,4.80991666667,7.45091666667,2.79016666666,8.16558333332,3.57333333333,7.25216666668,14.1311666666,4.43716666667,4.71675,7.69341666667
254.66,4.8865,7.31033333333,2.541,7.93591666667,3.30991666667,7.04983333334,13.8324166667,4.22858333333,4.43075,7.65566666667
255.03,4.96441666667,7.24466666667,2.48558333333,7.48416666666,2.97866666667,6.89549999999,13.6536666667,3.7385,3.87566666666,7.29241666667
255.41,5.12333333334,7.29875,2.58633333333,7.67441666667,3.21016666667,6.76008333334,13.8889166667,3.65641666666,3.91166666666,7.06491666666
255.78,3.36266666667,5.63425,0.840749999997,6.13566666667,1.09883333333,4.8525,12.1385833333,2.10916666667,2.08708333333,5.354
256.15,3.367,5.52383333333,0.777666666666,5.73658333334,1.04158333333,4.44541666667,11.8251666667,2.05391666667,1.65808333333,5.23775
256.53,3.074,4.90108333334,0.279500000001,5.05875,0.723666666668,3.94091666667,11.1779166667,1.71258333333,1.36866666667,4.67916666667
256.90,3.11158333334,4.68416666666,0.282249999998,4.58316666667,0.564416666668,3.65583333333,10.8065,1.45158333333,1.22308333333,4.10641666666
257.28,3.90683333333,5.54541666666,1.33283333333,5.12958333333,1.32675,4.46316666667,11.7265,2.46983333333,2.31725,4.989
257.65,3.01291666667,4.89383333333,0.743750000001,4.40725,0.946,4.07358333333,11.0564166667,1.93016666667,1.83183333333,4.52758333333
258.02,3.322,5.00666666667,1.1985,4.5395,1.41558333333,4.43108333333,11.2966666667,2.35933333333,2.25083333333,5.19075
258.40,3.30658333333,5.01858333334,1.30658333333,4.65758333333,1.49291666667,4.63733333333,11.5345833333,2.6535,2.4465,5.48933333333
258.77,3.11575,4.82683333334,1.37666666667,4.56266666667,1.39075,4.67191666667,11.5898333333,2.71433333333,2.52433333333,5.48866666667
259.15,3.58025,5.427,2.05366666667,5.36116666666,1.96891666667,5.51166666667,12.3934166666,3.42691666667,3.1665,6.21075
259.52,3.76166666667,5.63108333333,2.39208333333,5.57375,2.17375,5.87233333333,12.6521666667,3.73308333334,3.50616666666,6.53291666667
259.89,3.97266666667,5.84275,2.5575,5.68466666667,2.56833333333,6.177,12.9428333333,3.82025,3.88716666667,6.82716666667
260.27,4.06516666667,6.07066666667,2.68441666667,5.90083333334,2.69725,6.39975,13.211,3.92125,4.19108333333,7.06075
260.64,3.90358333333,5.97808333334,2.57041666666,5.86425,2.55783333334,6.35,13.2235833333,3.75166666666,4.03775,7.05575
261.01,3.88716666667,5.88625,2.47483333333,5.81333333333,2.54033333333,6.40233333333,13.137,3.79908333333,4.01816666667,7.125
261.39,3.40908333334,5.4745,1.93233333333,5.44641666667,2.18066666667,5.99925,12.76625,3.36825,3.52691666667,6.69283333333
261.76,3.61325,5.64975,2.07875,5.62608333333,2.30825,6.15691666667,13.0453333333,3.56841666667,3.674,6.90433333333
262.13,3.70808333333,5.68433333333,2.10133333333,5.78991666667,2.47391666667,6.282,13.2505833333,3.68025,3.76908333334,7.02683333333
262.51,3.51291666667,5.52566666667,1.884,5.63966666667,2.319,6.0535,13.109,3.38675,3.54891666667,6.7285
262.88,3.80791666667,5.874,2.01308333333,5.97975,2.5255,6.29708333333,13.3809166667,3.55675,3.63941666666,6.98458333333
263.25,3.84841666666,5.99808333333,1.94591666667,5.929,2.65166666667,6.14358333334,13.21825,3.54666666667,3.67741666667,7.04933333333
263.63,3.81666666667,5.965,1.82016666667,5.92108333333,2.72441666667,6.121,13.07825,3.30441666666,3.49258333333,7.09316666667
264.00,3.848,5.928,1.70733333333,5.88466666667,2.48733333333,6.227,12.8574166666,3.33666666667,3.16775,7.10233333333
264.37,3.98741666667,5.94008333333,1.53933333333,5.7585,2.466,6.25358333333,12.7294166667,3.40133333334,2.9835,6.94825
264.75,4.50666666666,6.44975,1.88358333333,6.05466666667,2.88508333333,6.73466666667,12.9960833333,3.92316666667,3.39941666667,7.1115
265.12,4.37016666666,6.418,1.73241666667,5.83741666667,2.93016666667,6.44541666667,12.84975,3.753,3.1725,7.02141666667
265.49,4.76891666667,6.62658333333,2.12875,6.23566666666,3.28008333333,6.68,13.0845833334,4.19116666667,3.48883333334,7.30666666667
265.87,4.60566666667,6.4265,2.10483333333,6.08633333333,3.06041666667,6.448,12.8055833333,4.11508333333,3.41333333333,7.10658333333
266.24,4.45341666667,6.37675,2.235,5.94875,2.90783333333,6.36433333333,12.68275,3.88425,3.36075,6.89183333333
266.61,4.565,6.40858333333,2.4785,6.12975,2.97191666667,6.45725,12.79325,4.116,3.60666666667,7.10016666667
266.98,4.13333333333,5.86266666667,2.04308333333,5.54508333334,2.60383333333,5.84708333333,12.2980833333,3.56475,3.14516666667,6.66666666666
267.36,3.55008333333,5.20058333333,1.37491666667,4.81391666667,1.97991666667,5.30016666666,11.7186666667,3.03325,2.50458333333,5.98975
267.73,3.302,4.97166666667,1.03225,4.6325,1.67716666667,5.01641666667,11.7134166667,3.09341666667,2.39625,5.64625
268.10,3.13325,4.88133333334,1.11758333333,4.72741666667,1.74066666667,4.90691666667,11.7521666667,2.96466666667,2.437,5.58858333333
268.48,2.39233333333,4.15583333333,0.643250000001,4.18475,1.07333333333,4.21375,11.0834166667,2.21525,1.81783333333,4.95808333333
268.85,2.0045,3.77641666667,0.468916666667,3.88391666666,0.790916666665,3.79433333333,10.8785,1.81133333333,1.55716666667,4.64616666667
269.22,2.04183333333,3.65175,0.69,4.05891666667,0.835166666666,3.88183333333,11.1855833333,1.94975,1.75858333333,4.63558333334
269.59,2.46258333333,4.10075,1.27808333333,4.44733333333,1.36808333333,4.51308333334,11.5750833333,2.51791666667,2.33441666667,5.2195
269.97,2.39741666667,4.03291666667,1.20541666667,4.32758333333,1.39841666667,4.51041666666,11.5805833334,2.53616666667,2.27558333333,5.09958333333
270.34,2.53308333333,4.12166666666,1.1815,4.31191666667,1.43841666667,4.53533333334,11.5905833333,2.78666666666,2.32275,5.12275
270.71,2.75091666666,4.23733333333,1.467,4.33366666666,1.55058333333,4.73791666666,11.58825,2.94683333333,2.49425,5.2485
271.09,2.95325,4.55058333333,1.82325,4.62483333334,1.94408333333,5.1635,11.9675833333,3.33083333333,2.9315,5.51625
271.46,3.62916666667,5.00416666667,2.45308333333,5.25958333333,2.40558333333,5.6515,12.3336666667,3.85491666666,3.62325,6.07625
271.83,3.35933333333,4.66075,2.26958333333,4.8955,2.14191666667,5.46091666667,11.968,3.5565,3.30716666667,5.82591666667
272.20,3.6545,4.853,2.60183333333,5.05216666667,2.51766666667,5.76783333333,12.1251666667,3.83975,3.53925,6.13558333333
272.58,4.36633333333,5.40966666667,3.2485,5.61058333333,3.24016666666,6.54933333333,12.9060833333,4.526,4.36616666667,6.83841666667
272.95,4.63891666667,5.7,3.55633333333,5.827,3.54558333333,6.861,13.197,4.85291666667,4.68208333333,7.22641666667
273.32,4.95683333334,6.13816666667,3.82158333333,6.08941666667,3.80525,7.20316666667,13.3683333333,5.07816666667,4.87591666667,7.64825
273.69,4.57583333333,5.91083333333,3.51283333333,5.76941666667,3.39316666667,6.83533333333,13.06425,4.69275,4.459,7.341
274.06,4.75041666667,6.04525,3.6575,5.94025,3.46941666667,6.86158333333,13.1944166667,4.80308333333,4.66458333333,7.57533333333
274.44,4.61833333334,5.9045,3.61933333333,5.92141666666,3.39116666667,6.83041666667,13.14875,4.57333333333,4.6015,7.55108333333
274.81,4.42908333333,5.79241666667,3.3995,5.78091666667,3.30958333333,6.70033333334,13.1336666667,4.35083333333,4.55683333333,7.3385
275.18,4.37308333333,5.59116666666,3.28883333333,5.68308333333,3.14908333334,6.533,13.0094166667,4.16516666666,4.45041666667,7.249
275.55,3.803,5.22658333334,2.86541666667,5.297,2.88366666667,6.2195,12.79325,3.65958333334,3.99275,6.83641666667
275.93,4.16833333333,5.66741666666,3.28791666667,5.7795,3.17891666667,6.56641666666,13.2759166666,3.92866666666,4.386,7.17616666667
276.30,3.921,5.49383333333,2.98283333333,5.53208333333,2.75641666666,6.132,13.1636666667,3.64358333333,4.22408333333,6.7605
276.67,3.34616666667,5.08666666667,2.53375,5.08033333333,2.19975,5.59725,12.4918333334,3.1695,3.53883333333,6.15266666667
277.04,2.84858333333,4.58858333333,1.89691666667,4.53291666667,1.55675,5.17408333334,11.8131666666,2.54125,3.02525,5.56975
277.41,2.36158333333,4.17475,1.42208333334,4.08291666667,1.074,4.66758333333,11.3388333333,2.181,2.63425,4.84141666667
277.79,2.22766666667,3.9275,1.06575,3.70858333334,0.886416666666,4.3625,11.0791666667,1.87591666667,2.51991666666,4.60491666667
278.16,1.91008333333,3.60133333333,0.706416666666,3.28633333333,0.689833333334,4.03908333333,10.648,1.40258333333,2.109,4.22483333333
278.53,1.9065,3.54108333333,0.619166666667,3.1315,0.648666666666,3.77683333333,10.5313333333,1.23483333333,2.00475,4.04875
278.90,1.85691666667,3.59725,0.614583333333,3.14125,0.601833333334,3.73975,10.4651666667,1.19691666667,1.82766666667,4.16333333334
279.27,2.11133333334,3.954,0.943666666666,3.45175,1.00775,4.04675,10.71975,1.60591666666,2.22966666667,4.47533333333
279.64,2.458,4.25641666667,1.22425,3.6855,1.35358333333,4.30716666667,10.9964166667,2.03516666667,2.657,4.87183333333
280.02,2.09583333333,3.89683333333,0.818416666668,3.27066666667,1.172,4.01475,10.58425,1.7235,2.37791666667,4.59433333333
280.39,2.32825,4.09141666667,0.928166666666,3.40358333333,1.42391666667,4.39808333333,10.6284166667,1.91966666667,2.6105,4.69533333333
280.76,2.85575,4.66891666666,1.41466666667,3.92225,1.91866666667,4.92666666666,11.0721666667,2.46633333334,3.1955,5.27833333334
281.13,3.5565,5.40116666667,2.24016666667,4.76841666666,2.72875,5.57916666666,11.8729166667,3.33033333334,3.91541666667,5.94941666666
281.50,4.03625,5.7935,2.7815,5.313,3.31691666667,6.0735,12.4683333333,3.83308333333,4.459,6.53491666666
281.87,4.16,5.77866666667,3.008,5.49066666666,3.46933333333,6.22933333334,12.6693333333,4.024,4.58666666666,6.70133333333
282.25,4.26425,5.91675,3.25583333334,5.70908333333,3.55458333333,6.34291666666,12.8573333333,4.20933333333,4.789,6.86525
282.62,4.36191666666,6.17283333333,3.52,5.9995,3.70625,6.69066666666,13.07775,4.42808333333,5.08866666667,7.13958333333
282.99,4.56791666667,6.30991666667,3.773,6.19533333334,3.86016666667,6.9005,13.2550833333,4.62525,5.33783333333,7.22941666667
283.36,4.40625,6.13758333333,3.55041666666,6.01341666667,3.53316666667,6.76008333334,13.1188333333,4.48383333334,5.065,7.03716666667
283.73,4.54441666667,6.27825,3.699,6.14133333333,3.66116666667,6.87833333333,13.2274166667,4.56825,5.12566666667,7.10266666667
284.10,5.091,6.92366666667,4.33075,6.66566666667,4.19491666667,7.41683333333,13.72525,5.23341666667,5.76541666667,7.72025
284.47,5.14958333333,7.06675,4.42391666666,6.82075,4.23483333333,7.47366666667,13.7861666667,5.43091666667,5.81133333333,7.84291666667
284.85,4.982,6.96833333333,4.32841666667,6.78225,4.114,7.28133333333,13.686,5.33558333333,5.70416666667,7.72058333333
285.22,4.96341666667,6.88408333333,4.29325,6.74783333333,4.0105,7.18575,13.7471666667,5.29041666667,5.58558333334,7.69675
285.59,4.94875,6.8865,4.23541666667,6.78375,3.88816666667,7.07558333334,13.6335,5.30416666667,5.43158333333,7.66341666667
285.96,5.18108333333,7.185,4.39575,7.0715,4.0025,7.25,13.7943333333,5.52775,5.5155,7.82425
286.33,5.39516666667,7.45808333333,4.4715,7.32316666667,4.1355,7.42366666667,13.9943333333,5.76958333333,5.5945,7.99733333333
286.70,5.37566666667,7.47841666666,4.33025,7.29791666667,4.01525,7.342,13.9879166666,5.791,5.3775,7.86991666667
287.07,5.3215,7.47225,4.13241666666,7.27708333333,3.895,7.20658333333,13.9083333333,5.64141666667,5.17458333333,7.78008333333
287.44,5.36058333333,7.59466666667,4.21733333333,7.49558333333,4.01075,7.22433333333,13.9630833333,5.71075,5.29375,7.82333333333
287.82,5.22483333333,7.52458333333,4.02108333333,7.46975,3.83966666667,7.03983333333,13.8945,5.5915,5.13933333333,7.62641666667
288.19,4.92883333333,7.23716666666,3.59058333333,7.23908333333,3.47466666667,6.62891666666,13.7171666666,5.10675,4.658,7.25158333333
288.56,4.61225,7.03216666667,3.38858333333,7.072,3.24216666667,6.28766666667,13.6485,4.75441666667,4.30683333333,6.98416666667
288.93,4.73516666667,7.13333333333,3.30975,7.186,3.26566666667,6.17308333333,13.8011666667,4.66975,4.17716666667,6.889
289.30,4.37658333333,6.87158333333,2.87258333334,6.95875,2.9595,5.76841666667,13.42075,4.18575,3.81441666667,6.48333333334
289.67,4.09816666666,6.73433333333,2.53133333333,6.71291666666,2.66191666667,5.58766666667,13.2909166667,3.84516666666,3.56858333333,6.20283333334
290.04,4.205,6.84133333333,2.66833333334,6.87566666667,2.79825,5.64783333333,13.3653333333,3.92158333333,3.77016666667,6.22541666667
290.41,3.93716666667,6.56633333333,2.35883333333,6.637,2.567,5.36758333333,13.1561666667,3.594,3.549,5.91225
290.78,3.75433333333,6.41083333333,2.16066666667,6.44975,2.47033333333,5.17016666666,12.9838333333,3.42941666666,3.46183333333,5.81533333333
291.15,3.85116666666,6.69708333333,2.26066666667,6.7015,2.67183333333,5.38725,13.2200833334,3.67283333333,3.69666666667,5.97033333333
291.52,3.51966666667,6.47825,1.886,6.54825,2.285,5.06583333334,12.9759166667,3.30708333333,3.296,5.6075
291.89,3.49625,6.7455,1.94641666667,6.75441666667,2.336,5.11766666667,13.20825,3.365,3.34258333333,5.70991666667
292.26,3.47125,6.85408333333,1.91733333334,6.91725,2.33958333333,5.12641666667,13.1549166666,3.48475,3.40116666667,5.621
292.64,3.55841666667,7.22216666667,1.95358333334,7.16933333333,2.399,5.25941666667,13.2735833333,3.61116666666,3.5675,5.7255
293.01,3.72541666667,7.54825,2.12966666667,7.546,2.64533333333,5.54625,13.5731666667,3.90175,3.80908333334,6.04341666667
293.38,4.06741666667,8.05508333334,2.42158333333,8.07858333333,3.00141666667,5.93725,14.0673333333,4.34791666667,4.17016666666,6.42366666667
293.75,4.15383333333,8.38475000001,2.56083333333,8.43833333332,3.22316666667,6.00108333333,14.2855,4.54808333333,4.20291666667,6.53283333333
294.12,3.92883333334,8.39866666667,2.21733333333,8.42425000001,3.04741666666,5.70333333334,14.3791666667,4.31125,3.84025,6.2325
294.49,4.24033333333,8.87066666666,2.6395,9.02941666666,3.49425,6.08175,14.7141666667,4.62591666667,4.16558333333,6.49658333333
294.86,4.56558333333,9.34091666667,3.01591666666,9.62499999999,3.78533333333,6.33141666667,15.1433333333,4.8605,4.49358333333,6.72266666667
295.23,4.616,9.46066666666,3.14516666667,9.91516666667,3.83033333333,6.23583333333,15.2041666667,4.76283333333,4.5365,6.71983333333
295.60,5.0315,9.97133333334,3.52058333333,10.39075,4.23033333333,6.51841666667,15.5495,5.07908333334,4.96175,7.12475
295.97,5.11466666667,10.0381666667,3.58416666667,10.6029166667,4.12583333333,6.41825,15.4390833333,5.02008333334,4.91583333333,7.07366666667
296.34,5.30625,10.4006666667,3.78441666667,11.0083333333,4.33908333333,6.61458333333,15.7616666667,5.26433333333,5.09091666667,7.3315
296.71,5.53141666666,10.5460833333,3.917,11.3205,4.47458333333,6.73133333333,15.9380833333,5.48033333333,5.18216666667,7.4865
297.08,5.3515,10.4899166667,3.77566666667,11.2370833334,4.24733333333,6.59283333334,15.7184166667,5.27541666667,5.00308333333,7.22566666667
297.45,5.11125,10.364,3.57541666667,11.14675,3.94775,6.32316666667,15.5615833333,5.05083333333,4.71483333333,6.98533333333
297.82,5.14675,10.3451666667,3.58441666667,11.2856666667,3.867,6.21125,15.60225,4.96933333333,4.77475,6.89508333334
298.19,5.00025,10.359,3.49575,11.3755,3.79175,6.08433333333,15.5290833334,4.88258333333,4.777,6.81833333333
298.56,4.65283333333,10.17625,3.08616666667,11.2241666667,3.41666666666,5.685,15.2934166666,4.57558333333,4.43125,6.45883333333
298.93,4.47225,10.117,2.90933333333,11.2193333333,3.19233333333,5.48316666666,15.1376666667,4.449,4.16925,6.21816666667
299.30,4.36158333333,10.08575,2.80033333333,11.21475,3.056,5.33608333333,15.102,4.39833333333,4.0435,6.05141666667
299.67,4.37041666667,10.2785833333,2.8,11.50075,3.13866666667,5.42791666667,15.3545,4.54433333333,4.12933333333,6.0325
300.04,4.32133333333,10.3573333334,2.61441666667,11.5425,3.17158333333,5.44708333333,15.3800833333,4.52941666667,4.03975,6.01608333333
300.41,4.138,10.2150833333,2.34,11.3708333333,2.94758333333,5.10141666667,15.1284166667,4.24633333333,3.81075,5.70083333333
300.78,4.00291666667,10.262,2.18408333333,11.4765833333,2.85175,4.93441666667,15.0105833334,4.09808333333,3.78966666666,5.44983333333
301.15,3.96966666667,10.37975,2.17425,11.7470833333,2.83183333333,4.78758333333,15.0786666667,4.08883333333,3.77708333334,5.38475
301.52,3.99383333333,10.5664166667,2.21358333333,11.9400833333,2.97475,4.836,15.083,4.05083333333,3.94566666666,5.42641666667
301.89,3.90616666666,10.6831666667,2.04425,12.0218333333,2.94116666667,4.78541666667,14.9059166667,4.01841666667,3.948,5.30425
302.26,4.20166666667,11.0505,2.36241666667,12.4299166667,3.17925,5.06658333334,15.10775,4.29366666667,4.22358333333,5.57233333333
302.63,4.55816666667,11.573,2.8595,12.8389166667,3.4715,5.358,15.4708333333,4.5995,4.6345,5.898
303.00,4.61933333333,11.7858333333,2.80241666667,12.9501666667,3.60725,5.42616666666,15.5085833333,4.69325,4.78283333334,5.95825
303.37,4.57066666667,11.9718333333,2.66958333333,13.0086666667,3.56683333333,5.4415,15.4930833334,4.77291666667,4.79275,5.92508333333
303.74,4.25475,11.767,2.36941666666,12.6486666667,3.20775,5.14083333333,15.1789166667,4.30016666666,4.25241666667,5.53816666667
304.10,4.233,11.8718333333,2.38225,12.8124166667,3.15533333333,5.13675,15.151,4.305,4.24166666667,5.39575
304.47,4.45725,12.2225,2.58266666667,13.2363333333,3.37133333333,5.37283333333,15.39725,4.58841666667,4.45058333333,5.62191666667
304.84,4.591,12.4465833333,2.81708333333,13.4743333333,3.55683333333,5.47266666666,15.6236666667,4.75891666667,4.541,5.80641666667
305.21,4.74283333333,12.6436666667,2.89933333333,13.76525,3.70025,5.568,15.8325833333,4.88766666666,4.59783333334,5.88408333333
305.58,4.9965,12.8565833333,2.94733333334,14.11325,3.77275,5.6525,16.0525833333,5.09766666667,4.66641666666,6.05741666667
