wavelength,Back_SalAlbm,Belly_SalAlbm,Breast_SalAlbm,Crissum_SalAlbm,Crown_SalAlbm,DorTail_SalAlbm,Patch10_SalAlbm,Patch11_SalAlbm,Rump_SalAlbm,Throat_SalAlbm,WingTip_SalAlbm
392.08,6.20093333333,21.8331666666,11.8302666667,18.3659333333,5.37446666667,8.12726666666,6.11813333333,11.3458666667,8.2052,19.8351333333,7.51046666666
392.44,6.14833333333,21.8339666667,11.8380666667,18.4186,5.35366666667,8.11553333333,6.12786666667,11.357,8.19873333333,19.8649333333,7.4922
392.80,6.06646666666,21.8433666667,11.8164,18.4277333333,5.28686666667,8.0883,6.06713333334,11.324,8.13,19.8833333333,7.4168
393.16,6.01493333333,21.8357666667,11.8326666667,18.4858666666,5.2536,8.07333333333,6.0502,11.3241333333,8.1246,19.9283333333,7.40733333333
393.52,5.95473333333,21.8412,11.7884,18.4910666667,5.182,8.04406666667,5.993,11.2889333333,8.07566666667,19.9192666667,7.35073333333
393.88,5.93,21.8616,11.8162666667,18.5505333333,5.15693333333,8.07923333333,6.0084,11.3062,8.0818,19.9862,7.36933333333
394.24,5.89126666667,21.8730666667,11.8074,18.5438,5.11726666667,8.04386666667,5.98106666667,11.2780666667,8.05646666667,19.9774,7.3334
394.60,5.8964,21.9177333333,11.8345333333,18.5963333334,5.12973333334,8.04116666667,6.02273333334,11.3133333333,8.077,20.0322,7.371
394.96,5.86673333333,21.9418333333,11.8234666667,18.6075333333,5.11993333333,8.02236666667,6.0046,11.2871333333,8.07653333333,20.042,7.3528
395.32,5.84953333333,21.9927,11.8547333333,18.674,5.14033333333,8.0222,6.02333333333,11.3107333333,8.0932,20.0906666667,7.3502
395.68,5.90506666667,22.0765,11.9144,18.7732666667,5.21413333334,8.10463333333,6.10573333333,11.3762666667,8.16753333333,20.1472,7.41333333333
396.04,5.86573333333,22.0801,11.8855333333,18.7925333333,5.18466666667,8.07756666667,6.09126666666,11.3532,8.1348,20.1510666667,7.4206
396.40,5.8744,22.1559333333,11.8826666667,18.8430666667,5.1694,8.07856666667,6.07906666666,11.3894,8.117,20.1776,7.40313333333
396.76,5.82526666667,22.1240666667,11.8291333333,18.8421333333,5.1358,8.02473333333,6.01726666667,11.3578,8.0734,20.1362,7.37413333333
397.12,5.7798,22.1421333334,11.7932,18.8467333333,5.0958,7.96536666667,5.98386666667,11.3325333333,8.0344,20.1092666667,7.33526666666
397.48,5.7804,22.1955,11.8603333333,18.9071333333,5.1266,7.98213333333,6.00393333333,11.3906666667,8.0846,20.1725333333,7.39226666667
397.84,5.8106,22.2812666667,11.9,19.0124666667,5.149,8.007,6.04113333333,11.4627333333,8.12373333333,20.2459333333,7.429
398.20,5.80073333333,22.3380333333,11.9281333333,19.0880666667,5.14593333333,8.01846666667,6.05226666667,11.4928666667,8.14653333333,20.3256,7.42113333333
398.56,5.7834,22.3851666667,11.9319333333,19.1455333333,5.12886666667,8.02696666667,6.04433333333,11.4965333333,8.16666666667,20.3807333333,7.3978
398.92,5.8572,22.5072666667,12.0566666667,19.2784666667,5.2116,8.1143,6.136,11.6127333333,8.2662,20.5097333333,7.5074
399.28,5.8654,22.5649666667,12.0516666667,19.3130666667,5.20173333333,8.14403333333,6.14133333333,11.6184,8.28426666667,20.5480666667,7.53246666667
399.64,5.8552,22.6174666667,12.0736,19.3844,5.171,8.1251,6.11886666667,11.6523333333,8.28746666667,20.618,7.5318
400.00,5.86413333333,22.7102,12.1204666667,19.4475333333,5.18913333333,8.14676666667,6.14753333333,11.6927333333,8.32033333333,20.6878,7.5554
400.36,5.84986666667,22.7766666667,12.133,19.5075333333,5.17333333333,8.13186666667,6.1504,11.693,8.33673333333,20.7442,7.56286666667
400.72,5.89733333333,22.8905333333,12.2089333333,19.6098,5.21546666667,8.17330000001,6.222,11.7594,8.3928,20.8620666667,7.62206666667
401.08,5.93006666667,22.9747666667,12.2432,19.6924666667,5.24646666667,8.22513333334,6.25513333333,11.8149333333,8.45833333333,20.9654,7.66973333333
401.44,5.945,23.0525,12.2682,19.7725333333,5.25153333333,8.26476666667,6.26126666667,11.8541333333,8.4966,21.0512666667,7.65606666667
401.80,5.9312,23.1308666667,12.2906666667,19.8201333333,5.255,8.25003333333,6.26013333333,11.874,8.50533333333,21.1082,7.66533333333
402.16,5.92693333333,23.1754666667,12.3011333333,19.9008666667,5.2446,8.25703333334,6.2638,11.911,8.523,21.1476,7.68033333333
402.52,5.94453333333,23.2177,12.3218666667,19.9829333333,5.2526,8.26316666667,6.26693333333,11.9456,8.5386,21.1785333333,7.71766666667
402.88,5.8878,23.1958,12.2432,19.9764666667,5.18113333333,8.2034,6.18833333333,11.8937333333,8.47006666667,21.1608,7.63173333333
403.24,5.8366,23.2456333333,12.2554666667,20.0212,5.17526666666,8.16603333333,6.15726666667,11.9176,8.45446666667,21.2137333333,7.6134
403.60,5.84093333333,23.2902,12.2794666667,20.0887333333,5.1858,8.19283333333,6.1762,11.9435333333,8.49066666667,21.2632,7.62813333333
403.95,5.86386666666,23.3808666667,12.3450666667,20.1846666667,5.2126,8.24853333333,6.20813333333,12.0126,8.54413333333,21.3528666667,7.65633333333
404.31,5.8344,23.3813,12.3332666667,20.2068666667,5.202,8.23710000001,6.19833333333,12.0108666666,8.53333333334,21.3934666667,7.64846666667
404.67,5.79693333333,23.4284,12.3215333333,20.2595333333,5.16746666667,8.2353,6.182,12.0052,8.5402,21.4346666667,7.629
405.03,5.81486666667,23.5078,12.3785333333,20.3450666667,5.1756,8.2691,6.21333333333,12.0524,8.54066666667,21.5107333333,7.63993333333
405.39,5.82866666667,23.5580333333,12.4008,20.4241333333,5.20086666667,8.27903333333,6.26046666667,12.0988666667,8.5622,21.5561333333,7.6846
405.75,5.80386666667,23.5748,12.4042,20.4666,5.1944,8.27966666666,6.2508,12.0917333333,8.56333333333,21.5820666667,7.66366666667
406.11,5.82653333333,23.6300666667,12.4402666667,20.5142666667,5.2146,8.30353333333,6.2664,12.116,8.592,21.6445333333,7.68613333333
406.47,5.85786666667,23.7189333333,12.4945333333,20.5824,5.2578,8.33113333334,6.29826666667,12.1725333333,8.62333333333,21.7398666667,7.71446666667
406.83,5.84433333333,23.7815666667,12.5182,20.6367333333,5.2652,8.33173333334,6.32173333333,12.2034,8.633,21.779,7.73846666667
407.19,5.829,23.7712,12.515,20.659,5.22306666667,8.32466666667,6.29906666667,12.2004666667,8.615,21.7866,7.71666666667
407.55,5.80413333333,23.8229666666,12.5270666667,20.7054666667,5.21593333333,8.31126666666,6.2852,12.2189333333,8.61013333333,21.8414,7.71106666667
407.90,5.76626666667,23.8087,12.4974666667,20.7199333333,5.17133333333,8.27353333333,6.23306666667,12.1964666667,8.5776,21.8538,7.66646666667
408.26,5.7826,23.8955,12.5553333333,20.8014666667,5.19026666667,8.29046666667,6.2508,12.2362666667,8.60706666667,21.9316,7.69933333333
408.62,5.78533333333,23.9438333333,12.586,20.8558666667,5.1906,8.29029999999,6.24733333333,12.2726,8.59613333333,21.9432666666,7.69653333333
408.98,5.76673333333,23.9584,12.5698666667,20.8696,5.1974,8.268,6.2432,12.2921333333,8.5964,21.9408666667,7.70413333333
409.34,5.76313333333,24.0162666667,12.5972,20.9478,5.1944,8.26630000001,6.24026666667,12.3167333333,8.6072,21.9954666666,7.697
409.70,5.75266666667,24.0361666667,12.5910666667,20.985,5.1742,8.25773333334,6.23333333333,12.3430666667,8.584,22.0269333333,7.68726666667
410.06,5.71686666667,24.0781,12.5967333333,21.0296666667,5.141,8.2328,6.21746666667,12.3558666667,8.57273333333,22.0506,7.66566666667
410.42,5.65366666667,24.0772333333,12.5598,21.0299333333,5.06933333333,8.20746666667,6.16773333333,12.3184,8.517,22.0382666667,7.60566666666
410.77,5.69726666667,24.1403,12.6048666667,21.1181333333,5.07886666667,8.24336666666,6.18933333333,12.3612,8.54186666667,22.1012666667,7.64153333333
411.13,5.76933333333,24.2722,12.6769333333,21.2466666667,5.14166666667,8.29340000001,6.2628,12.4312666667,8.60526666667,22.2054,7.69866666667
411.49,5.78893333333,24.318,12.7007333334,21.292,5.1634,8.3115,6.286,12.4549333333,8.60466666667,22.2178666667,7.71726666666
411.85,5.81166666667,24.3711333333,12.7396,21.3405333333,5.1822,8.32786666666,6.33293333333,12.4924,8.63546666667,22.2593333333,7.76026666667
412.21,5.8412,24.4012333333,12.7601333333,21.3958,5.1912,8.36770000001,6.35946666667,12.5255333333,8.66266666667,22.2873333333,7.7648
412.57,5.86846666667,24.4479,12.788,21.449,5.21266666667,8.39493333333,6.3868,12.5662666667,8.7214,22.3628,7.77686666667
412.92,5.8438,24.4944666667,12.8006,21.4923333333,5.18873333333,8.39660000001,6.37193333333,12.5724,8.72473333333,22.3848666667,7.75726666667
413.28,5.85146666667,24.5418333333,12.8222,21.5212666667,5.1972,8.41456666666,6.38293333334,12.5894,8.72526666667,22.407,7.7508
413.64,5.89266666667,24.6357333333,12.8779333333,21.5963333333,5.22,8.46366666667,6.42153333333,12.6422,8.7614,22.4766666667,7.796
414.00,5.90573333333,24.7248666667,12.8990666667,21.6923333333,5.2502,8.49073333334,6.4532,12.6868666667,8.77246666667,22.5395333333,7.82406666667
414.36,5.93093333333,24.8074,12.9472666667,21.7834,5.28406666667,8.5107,6.49313333333,12.7609333333,8.82146666667,22.6223333333,7.87026666667
414.72,5.89113333333,24.8665,12.9788666667,21.8209333334,5.2828,8.50716666667,6.49173333333,12.7750666667,8.83973333333,22.6610666667,7.86213333333
415.07,5.83433333333,24.8604,12.9594666667,21.8258,5.2348,8.48043333333,6.453,12.7548666666,8.8166,22.657,7.8328
415.43,5.8404,24.9146666667,12.9695333333,21.9162,5.2424,8.50956666667,6.47393333333,12.8156,8.8616,22.7192,7.848
415.79,5.81153333333,24.9539,12.9622666667,21.966,5.213,8.50953333333,6.447,12.8266,8.8506,22.7358666667,7.84513333333
416.15,5.7782,25.0063333333,12.962,22.0097333333,5.189,8.5186,6.42866666667,12.8323333333,8.84133333333,22.7431333333,7.85873333333
416.51,5.7758,25.0335333333,12.9744,22.0596,5.1868,8.52830000001,6.4358,12.8495333334,8.83973333333,22.7529333333,7.894
416.86,5.77926666667,25.0843,12.9874666667,22.1158,5.172,8.54649999999,6.43613333333,12.8739333333,8.84726666667,22.7915333333,7.91593333333
417.22,5.7358,25.0977666667,12.9668,22.1339333333,5.13326666667,8.53406666667,6.41353333333,12.8751333333,8.84433333333,22.7882,7.91526666667
417.58,5.69926666667,25.0990666667,12.9475333333,22.1567333333,5.10486666667,8.52879999999,6.39186666667,12.8708666667,8.8436,22.8014666667,7.89653333334
417.94,5.66993333333,25.0978333333,12.9403333333,22.1623333333,5.07386666667,8.5085,6.35253333333,12.8606,8.8284,22.7986666667,7.89033333333
418.29,5.64933333333,25.1009333334,12.9164,22.1798,5.06386666667,8.50590000001,6.345,12.8608,8.81573333333,22.7723333333,7.88553333333
418.65,5.64026666667,25.1107333333,12.8936666667,22.2011333333,5.05406666666,8.52019999999,6.34473333333,12.8897333333,8.8138,22.7776666667,7.88893333333
419.01,5.61946666667,25.1457,12.8902666667,22.2404666667,5.04273333333,8.52736666667,6.3382,12.9054,8.81313333333,22.786,7.8906
419.37,5.5724,25.1328333333,12.8626666667,22.2410666667,4.993,8.49136666666,6.28733333333,12.8726,8.7778,22.7622666667,7.8588
419.73,5.5446,25.1497,12.8440666666,22.2683333333,4.96933333333,8.47716666666,6.26806666667,12.8701333333,8.75873333333,22.7702,7.83966666667
420.08,5.53393333333,25.1651666667,12.8417333333,22.3097333333,4.95753333333,8.47006666666,6.268,12.8754,8.7708,22.7906,7.8356
420.44,5.49646666667,25.1671,12.8134666667,22.323,4.92266666667,8.45030000001,6.2342,12.8641333333,8.7456,22.7784666667,7.80646666667
420.80,5.46546666667,25.1713333333,12.7950666667,22.3384666667,4.89966666667,8.4283,6.21046666667,12.862,8.73386666667,22.7782666667,7.78633333333
421.16,5.46866666667,25.2077333333,12.7901333333,22.38,4.89086666667,8.43219999999,6.20153333333,12.8730666667,8.72806666667,22.7926666667,7.7824
421.51,5.47053333333,25.2565333333,12.7876,22.4204,4.89093333334,8.43293333333,6.203,12.8886,8.7368,22.7976,7.8018
421.87,5.44393333333,25.2656,12.7625333333,22.4363333333,4.87333333333,8.43536666667,6.19713333333,12.8881333333,8.739,22.7942666667,7.78393333333
422.23,5.42526666667,25.2968333333,12.7580666667,22.4774,4.85,8.43156666666,6.1796,12.8932666667,8.7446,22.8158666667,7.77893333334
422.58,5.39353333333,25.298,12.7336666667,22.5173333333,4.80706666667,8.39956666666,6.13673333334,12.8818666667,8.73013333333,22.8198666667,7.75486666667
422.94,5.38593333333,25.3361,12.7263333333,22.5748666667,4.79773333333,8.40230000001,6.12993333334,12.8981333333,8.73386666667,22.8479333333,7.76026666666
423.30,5.39013333333,25.3986,12.7392666667,22.6361333333,4.8054,8.42346666667,6.1524,12.9257333333,8.75426666667,22.8901333333,7.78153333333
423.66,5.38533333333,25.4455333333,12.7416666667,22.6941333333,4.81393333333,8.44373333333,6.15413333334,12.9548666667,8.7612,22.9283333333,7.793
424.01,5.37453333333,25.4951666667,12.7434666667,22.7414666667,4.81066666667,8.44586666666,6.14106666667,12.973,8.7516,22.9482,7.78493333333
424.37,5.38153333333,25.5530666667,12.7644666667,22.8129333333,4.8156,8.4616,6.15373333333,13.0094666667,8.77653333333,22.9912666667,7.798
424.73,5.3968,25.6158666667,12.7884,22.888,4.836,8.48593333333,6.18393333333,13.0465333333,8.8076,23.0481333333,7.8202
425.08,5.37146666667,25.6169,12.7977333333,22.9141333333,4.8224,8.4747,6.1772,13.0494666667,8.81073333333,23.0656,7.81693333333
425.44,5.3556,25.6499333333,12.8120666667,22.9675333333,4.81366666667,8.46836666667,6.172,13.0589333333,8.81113333333,23.1041333333,7.8106
425.80,5.36473333334,25.6993666667,12.834,23.0336666666,4.81086666667,8.47249999999,6.16866666666,13.0865333333,8.8096,23.1482666666,7.82253333333
426.16,5.36073333334,25.7480666667,12.8614,23.0983333333,4.8176,8.48393333333,6.17813333333,13.1159333333,8.82126666667,23.1968,7.8284
426.51,5.39193333333,25.8488,12.9206,23.1886,4.85826666667,8.52890000001,6.22293333333,13.1608,8.85953333333,23.2586666667,7.873
426.87,5.3884,25.8950333333,12.9436,23.2395333333,4.8588,8.53553333333,6.22366666667,13.1884,8.8708,23.2978,7.88346666667
427.23,5.38866666667,25.9653666667,12.9839333333,23.315,4.87453333333,8.55046666666,6.24353333333,13.2311333333,8.8848,23.3558,7.89146666667
427.58,5.38353333333,25.9879333334,12.9930666667,23.3534,4.84846666667,8.52593333334,6.24466666667,13.223,8.8866,23.3651333333,7.8884
427.94,5.35806666667,26.0063333333,12.9976,23.4041333333,4.8246,8.51063333334,6.23773333333,13.2453333333,8.8834,23.3918,7.8846
428.30,5.36333333333,26.0799333333,13.0274,23.4724,4.83046666666,8.52213333333,6.2444,13.2712666667,8.88833333333,23.4520666667,7.89506666667
428.65,5.34026666667,26.1093,13.0359333333,23.5142666667,4.80913333333,8.50973333334,6.2182,13.2692666667,8.87973333333,23.4763333333,7.883
429.01,5.33933333333,26.1904666667,13.0316666667,23.5995333333,4.81,8.52476666667,6.22193333333,13.3000666667,8.88373333333,23.5341333333,7.88033333333
429.37,5.3654,26.2767333333,13.071,23.6942666667,4.83853333333,8.56266666667,6.24,13.3690666667,8.91693333333,23.6127333333,7.90713333333
429.72,5.39286666667,26.3219666667,13.1140666667,23.7598,4.86293333333,8.58783333333,6.27113333333,13.4136,8.95186666667,23.6581333333,7.94133333333
430.08,5.4174,26.3819,13.146,23.8242,4.87113333333,8.5994,6.2978,13.4484,8.96433333333,23.7121333333,7.9568
430.44,5.41853333333,26.4283666667,13.1796666667,23.8700666666,4.88,8.61106666666,6.31333333333,13.4952666667,8.9816,23.766,7.95746666667
430.79,5.44606666667,26.4842,13.213,23.9291333333,4.90153333333,8.63399999999,6.33946666667,13.5419333333,9.0096,23.8180666667,7.9744
431.15,5.42866666667,26.4890666667,13.187,23.9438,4.85713333333,8.59993333334,6.29953333333,13.523,8.98,23.8154666667,7.94326666667
431.50,5.4342,26.5577,13.2288,24.0152666667,4.87933333333,8.62456666667,6.30446666667,13.5618666666,8.9966,23.8809333334,7.94166666667
431.86,5.44673333333,26.6219333333,13.2439333333,24.0722666667,4.8904,8.63999999999,6.3098,13.5771333333,9.01446666667,23.9303333333,7.95333333333
432.22,5.4364,26.6567333333,13.2502666666,24.1024666667,4.88646666667,8.64050000001,6.31466666667,13.5824,9.0082,23.9497333333,7.9514
432.57,5.46226666667,26.7006666667,13.2726,24.1592666667,4.89406666667,8.64940000001,6.32866666667,13.6081333333,9.01873333333,23.9858666667,7.95913333333
432.93,5.48053333333,26.7632333333,13.3207333333,24.2178,4.91393333333,8.66093333334,6.33886666667,13.6383333333,9.04346666667,24.0292666667,7.98566666667
433.29,5.46286666667,26.7511333333,13.308,24.2181333333,4.88686666667,8.62796666667,6.32473333333,13.6018666667,9.02266666667,24.0079333333,7.9558
433.64,5.4742,26.8029666667,13.3318,24.2708,4.903,8.64303333333,6.35166666667,13.6236,9.03813333333,24.043,7.96153333333
434.00,5.48693333333,26.8164,13.3307333333,24.2934666667,4.9168,8.65426666667,6.34466666667,13.6181333333,9.0482,24.0406666667,7.96866666667
434.35,5.47493333333,26.8286666667,13.3202666667,24.3182,4.90113333333,8.64166666666,6.33126666667,13.5989333333,9.03146666667,24.0520666667,7.9492
434.71,5.464,26.8614666667,13.3342666666,24.3631333333,4.89093333333,8.62366666667,6.31773333333,13.5972666667,9.02646666666,24.071,7.92826666667
435.07,5.4888,26.9069,13.3762,24.4042666667,4.91233333333,8.63363333333,6.34106666667,13.6216666667,9.05353333333,24.1018666667,7.959
435.42,5.51946666667,26.9597,13.4072,24.4748666667,4.9344,8.63813333334,6.3728,13.6580666667,9.08213333333,24.1469333333,7.99746666667
435.78,5.53506666667,26.9821666667,13.4390666667,24.508,4.9488,8.64119999999,6.38613333333,13.6858666667,9.0952,24.1704,8.00086666667
436.13,5.55686666667,27.0208,13.4686666667,24.5758,4.95666666666,8.64063333334,6.40013333333,13.725,9.11026666667,24.2178666667,8.0228
436.49,5.5756,27.0823666667,13.5134,24.637,4.98373333333,8.66523333333,6.43013333333,13.764,9.1382,24.2535333333,8.05273333333
436.84,5.60593333333,27.1419,13.5456,24.693,4.99833333333,8.68303333333,6.4616,13.7984666667,9.16773333333,24.2999333333,8.07586666667
437.20,5.60973333333,27.2091,13.5811333333,24.7494,5.00586666667,8.6921,6.46873333333,13.8539333333,9.1788,24.3553333333,8.10746666667
437.56,5.597,27.2479666667,13.5828666667,24.7978666667,4.98553333333,8.68213333333,6.44706666667,13.8643333333,9.1856,24.3936,8.103
437.91,5.59646666667,27.3418333333,13.6322666667,24.8986,4.98513333333,8.70489999999,6.47226666667,13.9183333333,9.21066666667,24.4691333333,8.1372
438.27,5.6132,27.4091333333,13.6628,24.9722,4.99846666667,8.7205,6.48553333333,13.956,9.23306666667,24.5120666667,8.16366666667
438.62,5.59166666667,27.4173666667,13.6562,24.995,4.97566666666,8.703,6.47333333333,13.9520666667,9.2146,24.517,8.1478
438.98,5.57486666667,27.4555666667,13.6542,25.041,4.96993333333,8.71933333333,6.47153333333,13.9614,9.20646666667,24.533,8.1396
439.33,5.58213333333,27.4997333333,13.6714,25.0918666667,4.97213333333,8.72896666667,6.47013333333,13.988,9.22086666667,24.5558,8.14686666667
439.69,5.59286666667,27.5470666667,13.6914,25.1569333333,4.978,8.74963333334,6.4836,14.0184,9.23873333334,24.5932666667,8.17713333333
440.04,5.58526666667,27.584,13.6978666667,25.1758,4.98493333333,8.75826666667,6.4838,14.0256666667,9.2468,24.6065333333,8.1774
440.40,5.58213333333,27.6348,13.7081333333,25.238,4.9782,8.76473333333,6.47313333333,14.0429333333,9.25366666667,24.6591333333,8.17726666667
440.75,5.55293333333,27.638,13.6928,25.2597333333,4.94813333333,8.74776666667,6.45353333333,14.0456666667,9.22273333333,24.6524,8.1554
441.11,5.5672,27.6751,13.7236666667,25.3187333333,4.96926666666,8.77300000001,6.46913333333,14.0729333333,9.24946666667,24.6871333333,8.16693333333
441.47,5.5542,27.7117,13.7326,25.3685333333,4.96386666667,8.77193333333,6.46733333333,14.0905333333,9.25213333333,24.7028666667,8.174
441.82,5.53893333333,27.7167,13.7174666667,25.3852,4.94846666667,8.74896666667,6.45366666667,14.0941333333,9.24473333333,24.696,8.15653333333
442.18,5.52886666667,27.7473666667,13.7242666667,25.4441333333,4.94813333333,8.757,6.45586666667,14.1214,9.26093333333,24.7169333333,8.1708
