wavelength,Back_TanGyrm,Belly_TanGyrm,Breast_TanGyrm,Crissum_TanGyrm,Crown_TanGyrm,DorTail_TanGyrm,Patch10_TanGyrm,Patch11_TanGyrm,Patch12_TanGyrm,Patch13_TanGyrm,Rump_TanGyrm,Throat_TanGyrm,WingTip_TanGyrm
726.26,9.92426666666,13.7186,12.8021333333,14.4433333333,26.0863333333,10.4450666667,9.13813333333,55.2647333333,55.5654666667,34.5715333334,12.0616,14.8022,15.0342
726.58,10.041,13.9032666666,12.9188666667,14.6604,26.1840666667,10.5725,9.25246666667,55.3474666667,55.6552666667,34.8876,12.1706,14.8073333333,15.1342
726.90,10.063,13.8813333333,12.9116666667,14.7092,26.0254,10.611,9.20046666667,55.2018666667,55.4040666667,34.7646,12.1529333333,14.7525333333,15.2396666667
727.21,9.94260000001,13.8204666667,12.8392,14.4842,25.8656666667,10.4261666667,9.10039999999,55.0159333333,55.1204,34.4979333333,11.896,14.5255333333,15.1840666667
727.53,9.83793333333,13.6539333333,12.6667333333,14.2012,25.705,10.2463333333,8.92073333333,54.8729333333,54.9395333333,34.3139333333,11.7221333333,14.4518666667,15.0878666667
727.85,9.82586666667,13.6360666666,12.6386,14.2046,25.5833333333,10.1934333333,8.93599999999,54.5494666667,54.59,34.0904,11.6747333333,14.4436666667,14.9904666667
728.17,9.88206666668,13.8504666667,12.8762666667,14.4715333333,25.6708666667,10.4143,9.14073333334,54.505,54.7009333333,34.2072,11.7934,14.6019333333,15.1075333333
728.49,10.2299333333,14.1454,13.3316,14.8376666667,26.0656666667,10.8999333333,9.52433333334,54.6915333333,54.9208,34.5786666667,12.2009333333,14.9936666667,15.5101333333
728.80,10.5606666667,14.3088666667,13.5595333333,14.9172,26.2108,11.0788666667,9.71633333333,54.4858,54.7647333333,34.6237333333,12.4168666666,15.1926,15.6287333333
729.12,10.9126,14.5026666667,13.7356,15.1471333333,26.4474666667,11.3166333333,9.95406666666,54.7284666667,54.9623333334,35.0033333333,12.6318,15.4186666667,15.9536
729.44,10.8427333333,14.3582666667,13.6066666667,15.0463333333,26.2452666667,11.2404333333,9.78360000001,54.316,54.6070666667,34.8463333333,12.5590666667,15.2918,15.8664
729.76,10.8819333333,14.2865333333,13.5699333333,15.0487333333,26.1689333333,11.2751666667,9.70326666666,54.1326,54.4536666667,34.9480666667,12.4854,15.2789333334,15.8137333333
730.08,11.1148666667,14.3837333334,13.6512,15.0935333333,26.2392,11.4038,9.866,53.9965333334,54.2788666666,34.9918,12.6024,15.3613333333,15.9631333333
730.39,11.4080666667,14.7356666667,13.9985333333,15.3594,26.4651333333,11.7845666667,10.3095333333,53.8466,54.2257333333,35.2843333333,12.972,15.7095333333,16.1383333333
730.71,11.4512,14.7416666667,14.0581333333,15.4934666667,26.5267333334,11.8995333333,10.3307333333,53.6623333333,53.9453333333,35.3663333333,13.1313333333,15.8383333333,16.2136666667
731.03,11.5296666666,14.8092666666,14.076,15.5423333333,26.5146666667,11.9634333333,10.3688,53.5915333333,53.753,35.4140666667,13.175,15.8908,16.2533333333
731.35,11.5117333333,14.8172666667,14.0530666667,15.4498,26.4732666667,11.9152666667,10.3196,53.5029333333,53.7122,35.4687333333,13.0923333333,15.8620666667,16.1950666667
731.67,11.6332666667,14.8681333333,14.0575333333,15.4080666667,26.4966,12.0031666667,10.418,53.3696,53.401,35.4772666667,13.1853333333,15.9132666667,16.3257333333
731.98,11.5264,14.6984,13.887,15.3291333333,26.3048,11.8315,10.3153333333,53.1289333333,53.0989333333,35.2758,12.9716,15.7884,16.1044
732.30,11.3933333333,14.6017333333,13.8241333333,15.2636666667,26.209,11.7189,10.2486,53.0910666667,52.9547333333,35.4298,12.8852,15.7038666667,16.0697333333
732.62,11.0120666667,14.3557333333,13.5411333333,14.9563333333,25.9844666667,11.4913666667,9.86333333334,52.7854666667,52.6064,35.1545333333,12.6048,15.391,15.7585333333
732.94,10.6514,14.0348666667,13.1729333333,14.6830666667,25.7363333333,11.1757,9.57546666667,52.5620666667,52.4647333333,34.9424,12.2672,15.0932,15.4902666667
733.25,10.4096666666,13.8129333333,12.9966666667,14.4516666667,25.6302666667,10.9336333333,9.44246666667,52.3922,52.2805333333,34.6293333333,12.0916,14.8839333333,15.3782666667
733.57,10.0356,13.4910666667,12.7421333333,14.044,25.3050666667,10.6235333333,9.15726666667,51.8240666667,51.721,34.3015333333,11.7576,14.6204,15.1099333333
733.89,9.72753333332,13.0992666667,12.3848,13.6574,24.9768,10.2494,8.77406666666,51.7094666667,51.404,33.9493333333,11.4158666667,14.2461333333,14.7619333333
734.21,9.70926666667,13.0296,12.3614666667,13.4981333333,24.8981333333,10.2092,8.77726666666,51.6826666667,51.4675333333,34.0536666667,11.3858666667,14.2098666667,14.6472
734.52,9.80733333333,13.1096666667,12.4886666667,13.5267333333,24.9844666667,10.2422333333,8.88466666667,51.6724666667,51.5287333333,34.1975333333,11.4470666667,14.2046,14.7989333333
734.84,9.88453333333,13.1674,12.592,13.6002666667,24.9512,10.4292333333,9.00420000001,51.4284666667,51.3383333333,34.1865333333,11.6631333333,14.3525333334,14.8972666667
735.16,9.67913333333,12.9836666667,12.4438,13.4812666667,24.797,10.2061,8.71193333333,51.1734,51.2935333333,34.0877333333,11.5358666667,14.1562666667,14.6704
735.48,9.84566666667,13.2486666667,12.5823333333,13.5856,24.858,10.2861333333,8.84433333334,51.0426666667,51.2402666667,34.1764666667,11.741,14.3402666667,14.809
735.79,10.1144,13.5429333333,12.7518666667,13.8308,24.9342666667,10.6116333333,9.0336,50.8805333333,51.2427333334,34.3147333333,11.904,14.5379333333,15.0124
736.11,10.3573333333,13.7820666667,13.0271333333,14.1038666667,25.0371333333,10.8130333333,9.35573333333,50.9544666667,51.2974,34.4853333333,12.1564666667,14.8358,15.2904
736.43,10.8046666667,14.2292666667,13.4788,14.5122666667,25.3073333333,11.2265333333,9.83706666667,51.0936,51.3981333333,34.7313333333,12.6062,15.2026,15.7029333333
736.74,11.1936,14.5744666667,13.8100666667,14.8352,25.4934666667,11.5991,10.2306,51.1758666667,51.4113333333,34.9791333333,12.9539333333,15.5102,16.0391333333
737.06,11.6250666667,15.0573333333,14.2120666667,15.3848666667,25.9606,12.0328666667,10.6836,51.8152,51.8682666667,35.5122,13.4980666666,16.0162666667,16.4498666667
737.38,11.8154666667,15.2996,14.2832,15.5307333333,26.0732666667,12.1583,10.7971333333,51.6079333333,51.7431333333,35.5896,13.6779333333,16.1927333333,16.5472
737.69,11.6127333333,15.2142,14.0927333333,15.4844,25.8838666667,12.0689,10.6106666667,51.4014,51.5110666667,35.187,13.5624,16.0364666667,16.4024666667
738.01,11.7749333333,15.2910666667,14.2125333333,15.7339333334,25.9756,12.2975333333,10.7686,51.3558666667,51.4968666667,35.3501333333,13.7092666667,16.1743333333,16.5619333333
738.33,11.918,15.3314,14.1700666667,15.7986666667,25.8806,12.2766,10.8035333333,51.3294666667,51.2824,35.2668666666,13.6579333333,16.129,16.6432
738.64,11.9725333333,15.3156666667,14.0980666667,15.7353333333,25.8079333333,12.2646333333,10.808,51.3255333333,51.1216,35.2470666667,13.5470666667,16.0803333334,16.5549333333
738.96,11.8589333334,15.2472666667,14.0272,15.7441333333,25.7460666667,12.2935333333,10.7608,51.2575333334,51.1274,35.2414666667,13.5974666667,15.9491333333,16.6469333333
739.28,11.5145333333,14.9308,13.8573333333,15.682,25.4704,12.0650666667,10.6188666667,50.9134,50.7788666667,34.8458666667,13.4480666667,15.7512666667,16.5757333333
739.59,11.3988666667,14.7352,13.6922666667,15.3652666667,25.2588,11.9024666667,10.4277333333,50.6811333333,50.5274666667,34.7271333334,13.2476666667,15.5190666667,16.2668
739.91,11.3842,14.7106,13.6912,15.3283333333,25.2014,11.9020333333,10.3528666667,50.3807333333,50.2228666667,34.6526,13.2094,15.5681333333,16.2858
740.23,10.9270666667,14.3101333333,13.313,15.0025333333,24.8837333333,11.4906333334,9.89139999999,49.9462,50.0152,34.3729333333,12.7221333333,15.2606,15.9326
740.54,10.0394,13.4326666667,12.6014666667,14.2039333333,24.0343333333,10.8178666667,8.98059999999,49.1997333333,49.3776,33.5588,11.8238,14.4002666667,15.1302666667
740.86,9.86599999998,13.1552666667,12.4511333333,14.0541333333,23.7334,10.5857,8.82246666667,49.0570666667,49.1849333333,33.1594666667,11.6592,14.2048,15.0660666667
741.18,10.2107333333,13.4429333333,12.8045333333,14.3572666666,23.8347333333,10.9239333333,9.20546666667,48.8116666667,49.1066,33.4514666667,12.0776,14.5721333333,15.4488666667
741.49,9.71433333334,13.2564666667,12.5165333333,14.1159333333,23.4783333333,10.6652666667,8.89520000001,48.3643333333,48.7011333333,33.1519333333,11.7637333333,14.1928666667,14.9989333333
741.81,9.44180000001,13.2396666667,12.5497333333,14.1409333333,23.5651333333,10.6116,8.77346666667,48.3033333333,48.7779333333,33.3747333333,11.7489333333,14.0494666667,14.9504666666
742.12,9.60799999999,13.5051333333,12.8796,14.4812,23.752,10.9154,9.02606666667,48.3168666667,48.8390666667,33.6264,12.0511333333,14.3204,15.3073333333
742.44,9.21146666666,13.0644,12.5202,14.0994666667,23.4788666667,10.5913,8.51033333333,47.957,48.2214,33.2100666667,11.5143333333,13.8955333333,14.8544
742.76,9.17359999999,13.0844,12.3768,13.9133333333,23.5252,10.5593333333,8.32653333333,48.1530666667,48.3355333333,33.2512,11.2784,13.9018666667,14.6642666667
743.07,8.89353333333,13.0007333333,12.1898666667,13.9548666667,23.3702666667,10.5036,8.14733333334,47.7846,48.1195333333,33.0792666667,11.1412,13.7838,14.6176
743.39,8.6912,12.871,12.091,13.8238,23.2646,10.3900666667,7.89720000001,47.617,47.8784666667,33.0018666667,10.9282666667,13.6577333333,14.3795333333
743.70,8.50886666667,12.695,11.861,13.6466666667,23.0035333333,10.2025,7.73613333333,47.3876,47.4888666666,32.8290666667,10.8693333333,13.5030666667,14.0918
744.02,8.68706666666,12.9843333333,11.9373333333,13.9030666667,23.2692,10.3372,7.93926666667,47.4002,47.7399333333,33.198,11.1539333333,13.8033333333,14.2664
744.34,8.52766666665,12.9906,11.9550666667,13.9174666667,23.3792666667,10.4393,7.8446,47.3690666667,47.8905333333,33.6012,11.1126666667,13.8185333333,14.2143333333
744.65,8.25886666667,12.7602666667,11.7435333334,13.7698,23.2674666667,10.2170333333,7.7154,47.3104,47.6519333333,33.4504666667,10.8022666667,13.6258,13.8575333334
744.97,8.69966666667,12.9787333333,12.0024666667,14.1628,23.3539333333,10.4281333333,8.04646666667,47.3958666667,47.5987333333,33.6881333333,11.2074,14.1162,14.1920666667
745.28,8.81300000001,12.9200666667,11.9546,14.1376,23.3124,10.4913666667,8.175,47.1922666667,47.422,33.4873333333,11.3017333334,14.2768,14.1768
745.60,8.53853333333,12.6576666667,11.5676,13.7625333333,23.0730666667,10.2392333333,7.96633333333,47.1008,47.2685333333,33.2420666667,11.0077333333,13.93,13.8044666667
745.91,8.91113333333,12.9899333333,11.9012,14.0740666667,23.2766,10.5949,8.35559999999,47.3037333333,47.6074,33.7308666667,11.4149333333,14.3332666667,14.2221333333
746.23,8.91526666667,13.0420666667,11.9735333333,14.1132,23.1988,10.5752,8.41906666666,47.1652,47.3578,33.6368666667,11.5882666667,14.1677333333,14.3403333333
746.55,9.43853333333,13.4093333333,12.367,14.3656,23.5303333333,10.9956,8.80493333334,47.3467333333,47.3395333333,33.8251333333,12.0049333333,14.581,14.7449333333
746.86,9.57760000001,13.4561333333,12.3116,14.5025333333,23.6746666667,11.0784666667,8.95593333333,47.6296,47.5287333333,34.0358666667,12.1616,14.5813333333,14.7138
747.18,9.92320000001,13.848,12.6405333333,14.814,23.8882,11.5550333333,9.26206666667,47.7594666667,47.6276666667,34.1992666667,12.4528,14.8700666667,15.1164
747.49,10.7100666667,14.4212666667,13.2755333333,15.3982,24.3417333333,12.1529,9.91346666667,48.0120666667,47.7088,34.3899333334,13.0516,15.4947333333,15.7881333333
747.81,11.2703333333,14.8615333333,13.7632,15.8094666667,24.7588666667,12.6445666667,10.4846666667,48.3212666667,48.0300666667,34.7542,13.4431333333,15.8666666667,16.158
748.12,11.7501333333,15.2147333333,14.0670666667,16.0762,25.0100666667,13.0506,10.8035333333,48.3635333333,48.1718666667,34.9972666667,13.6434,16.1517333333,16.5422666667
748.44,11.8238666667,15.1795333333,14.0774666667,15.9942666667,25.103,13.0390333333,10.8489333333,48.2067333334,48.1384666667,34.8969333333,13.5995333333,16.1004,16.6396666667
748.75,11.794,15.1424666667,14.0256666667,15.8981333333,24.956,12.9825333333,10.7756,47.9830666667,47.9149333333,34.9149333333,13.4038,15.9638,16.5880666667
749.07,11.6561333333,14.9870666667,13.9714,15.7932,24.7193333333,12.843,10.4588666667,47.5123333333,47.538,34.6378666667,13.2635333333,16.0075333333,16.5641333333
749.38,11.6916,14.8965333333,13.9021333333,15.6665333333,24.5206666667,12.7644333333,10.3826666667,47.069,47.2240666667,34.3968666667,13.1622666667,15.9556,16.3302
749.70,11.6192666667,14.707,13.7618,15.5270666667,24.3478666667,12.6986333333,10.2872,46.801,47.1392,34.466,13.0646666667,15.93,16.2472666667
750.01,11.3874666667,14.3667333333,13.4216,15.2932,24.0542666667,12.3116,10.0429333333,46.2534,46.7640666667,34.1226,12.7666666667,15.6206,15.9898
750.33,11.4534,14.3530666667,13.5369333333,15.2410666667,23.9217333333,12.2801,10.0890666667,45.9267333333,46.4863333333,34.0454666667,12.7368666667,15.6712666667,16.1984
750.64,11.5348666667,14.2964,13.5747333333,15.3893333333,23.9748666667,12.2067333333,10.1266,45.8985333333,46.3811333333,34.1964666667,12.8947333333,15.7325333333,16.2408666667
750.96,10.7789333333,13.5569333333,12.8978,14.7787333333,23.3334666667,11.5748333333,9.4444,45.4590666667,45.9345333333,33.8912,12.0834,14.9366,15.5743333333
751.27,10.161,13.1108666667,12.3697333333,14.3158666667,22.7887333333,10.9871333333,8.82580000001,44.891,45.3765333333,33.5344666667,11.5837333333,14.4767333333,15.3812
751.59,9.6544,12.7758666667,12.0153333334,13.9410666667,22.392,10.5215666667,8.3124,44.7291333334,45.0138666667,33.3595333333,11.2738,13.9911333333,15.1154666667
751.90,9.54006666667,12.9142666667,12.0210666667,13.7930666667,22.3371333333,10.5434666667,8.23760000001,44.6839333333,44.8490666667,33.5418666667,11.1925333333,13.8600666667,15.1173333334
752.22,9.50546666667,13.0358,12.1214,13.8421333333,22.3302,10.5085333333,8.28633333333,44.6074666667,44.7226,33.355,11.267,13.8878,15.2100666667
752.53,9.87046666668,13.2782666667,12.4461333333,14.1534,22.4507333333,10.7182,8.69546666667,44.7387333333,44.765,33.5708,11.6066,14.0935333333,15.4317333333
752.85,9.79339999998,13.4438666667,12.6994,14.4378666666,22.5888666667,10.79,8.94100000001,44.8006666667,44.7478,33.7729333333,11.914,14.3252,15.7900666667
753.16,10.1504666667,13.9718,13.2055333333,14.8560666667,23.108,11.1962666667,9.36273333333,45.2597333333,45.1946666667,34.1454,12.2202,14.8030666667,16.1571333333
753.47,10.1296666667,14.2052666667,13.3793333334,14.9823333333,23.0706,11.2894666666,9.48793333334,45.4534,45.3662666667,34.2827333333,12.3720666667,14.8638666667,16.2901333333
753.79,10.0110666667,14.1504666667,13.2404,14.7962,22.9577333333,11.1976,9.33340000001,45.4776666667,45.3284,34.2092,12.3742,14.8306,16.1638
754.10,10.1471333333,14.3732,13.4192,14.7437333333,23.0119333333,11.2901666667,9.54353333332,45.4427333333,45.3790666667,34.2948666667,12.4209333333,14.9767333333,16.4140666667
754.42,10.8348666666,15.1346666667,14.0816666667,15.3418,23.5174,12.0207333333,10.1791333333,45.6550666667,45.6185333333,34.6983333333,13.2164,15.7512666667,16.9798
754.73,11.1322666667,15.4096666667,14.3324666667,15.6908,23.6716666667,12.3354333333,10.4702,45.8409333333,45.4991333333,34.8284,13.5654,15.9938,17.1710666667
755.05,11.3950666667,15.5254,14.4611333333,15.9672666667,23.7982666667,12.5754,10.6652,45.6194,45.3217333333,34.8956666667,13.7262666667,16.2967333333,17.3732
755.36,11.45,15.3173333333,14.4334666667,15.9804666666,23.6833333333,12.5143666667,10.6299333333,45.2031333333,45.046,34.4309333333,13.6868666667,16.3242,17.3038666667
755.67,11.6708666667,15.3024,14.3922,16.0470666667,23.8045333333,12.6863,10.7061333333,45.2590666667,45.0539333333,34.7557333333,13.7316,16.6259333333,17.4347333333
755.99,11.6064,15.3931333333,14.4044,15.9995333333,23.8612666667,12.6786333333,10.6672666667,45.0912666667,44.8876666667,34.7073333333,13.6240666667,16.5933333333,17.4008666667
756.30,11.2616666667,15.0219333333,13.872,15.4854,23.3146,12.2597666667,10.1289333333,44.7099333333,44.3867333333,34.0699333333,12.8923333333,15.9364666667,16.7656
756.62,11.167,14.836,13.7315333333,15.382,22.9978,12.0586333333,9.96246666665,44.3301333333,43.8868,33.7342,12.6972,15.6648,16.5967333333
756.93,11.2269333333,14.6541333333,13.591,15.307,22.7867333333,12.0526333333,9.84853333334,44.0425333334,43.5121333333,33.5634,12.5553333333,15.6673333333,16.4977333333
757.24,11.2317333333,14.706,13.6153333334,15.4748,22.8752666667,12.0803333333,9.9564,43.7888666667,43.3645333333,33.4406666666,12.5322666667,15.5820666667,16.5706
757.56,11.116,14.4606,13.5072,15.4264666667,22.6989333333,12.0087666667,9.70086666666,43.5108666667,42.8008666667,32.9334666667,12.4271333333,15.3742666667,16.2856
757.87,11.0557333333,14.2924666667,13.4298666667,15.259,22.57,11.7780666667,9.64306666667,43.2416666667,42.3222,32.7036,12.1834,15.2341333333,16.2478666667
758.18,10.9298,14.0306666667,13.2146666667,14.9011333333,22.2726,11.5146,9.51533333333,42.8436666667,42.0771333333,32.4454,11.8744666667,15.0938666667,15.9174666667
758.50,10.5376,13.7978,12.9980666667,14.6790666667,21.9738666667,11.2463,9.29366666667,42.5302,41.7704,32.1166,11.5306666667,14.7610666667,15.6326
758.81,10.3442666667,13.7608,12.7792666667,14.5136,21.8412666667,11.0436,9.09413333333,42.5616666667,41.5628666667,32.0314,11.4474666667,14.7346666667,15.4752666667
759.13,10.0791333333,13.5261333333,12.5495333333,14.2805333333,21.3279333333,10.6775,8.76366666666,41.9930666667,41.1299333333,31.4292,11.2612,14.4262,15.1557333333
759.44,10.0061333333,13.378,12.496,14.2996,21.2833333333,10.6391,8.74766666667,41.9198,41.1396,31.391,11.2424,14.3838,15.2211333334
759.75,10.5423333333,13.95,13.1333333333,14.7763333333,21.7624,11.2127333333,9.32360000001,42.0426,41.1798,31.7805333333,12.0389333333,14.9713333333,15.8952
760.07,10.56,13.9709333333,13.1685333333,14.7103333333,21.6412666666,11.3297333333,9.39633333333,41.8351333333,40.9431333333,31.879,12.1746,14.9866666667,15.9466666667
760.38,10.2688666667,13.8156666667,13.0896666667,14.4954666667,21.5215333333,11.0694666667,9.26580000001,41.6322666667,40.5812666667,31.6553333334,11.9877333333,14.8549333333,15.7686
760.69,9.89393333332,13.4551333333,12.7412,14.121,20.9524666667,10.7506666667,8.82940000001,41.3484666667,40.1526666667,31.3903333333,11.6004,14.5388,15.3526666667
761.01,9.61213333333,13.3686,12.5388,13.9656,20.7804666667,10.5712,8.66473333334,41.2881333333,40.3478666666,31.4528,11.2978,14.37,15.2656666667
761.32,9.52020000001,13.1546666667,12.2936666667,13.8464,20.5864666667,10.5095666667,8.57213333333,41.2733333333,40.4328,31.2882666667,11.1119333333,14.206,15.1494666667
761.63,9.5872,13.194,12.2905333334,13.9954,20.713,10.5546666667,8.60613333333,41.3040666667,40.3808,31.2588,11.1346666667,14.2034,15.2883333333
761.94,9.74239999999,13.1320666667,12.3476,13.9099333334,20.5977333333,10.4725333333,8.60826666666,41.1892,40.1928666667,31.1076666667,11.1838666667,14.2173333334,15.2898666667
762.26,9.96653333335,13.2339333333,12.4891333333,14.1187333333,20.6291333333,10.7518,8.86253333333,41.1344,40.3450666667,31.3365333333,11.302,14.3764666667,15.5271333333
762.57,9.95406666666,13.4153333333,12.5714666667,14.1222666667,20.7636666667,11.0138333333,9.00280000001,41.1270666667,40.2598,31.4209333333,11.3428666667,14.3276,15.6402
762.88,10.1336,13.6614666667,12.7286666667,14.2831333333,21.0065333333,11.2757,9.23706666667,41.1696,40.3924666667,31.7297333333,11.6064,14.4706,15.8450666667
763.20,10.2100666667,13.6558666667,12.6055333333,14.4044666667,21.0860666667,11.2934333333,9.26473333333,41.2886666667,40.6752666667,31.9921333333,11.4875333333,14.4925333333,15.8488
763.51,10.1682666667,13.5937333333,12.465,14.3858666667,21.1474666667,11.2654333333,9.14739999999,41.3054,40.7401333333,31.9740666667,11.4198666667,14.5104666667,15.8678666667
763.82,10.5172,13.7867333333,12.5859333333,14.6637333333,21.4840666666,11.6393666667,9.46066666666,41.3934,40.9769333334,32.2639333333,11.7346,14.7546,16.1477333333
764.14,10.5041333333,13.7618666667,12.6355333333,14.6525333333,21.6354666667,11.582,9.48459999999,41.4538,41.0328666667,32.2144666667,11.7560666667,14.8827333333,16.1473333333
764.45,10.6185333333,13.8288666667,12.7023333333,14.8527333333,21.7081333333,11.6157333333,9.67673333333,41.3822,40.9054666667,32.344,11.9626,14.969,16.2673333333
764.76,10.7810666667,14.1488666667,13.0522666667,15.1508666667,22.0000666667,11.8497333334,9.88719999999,41.4815333333,41.1318,32.569,12.4020666667,15.2470666667,16.5498
765.07,11.0425333333,14.4349333333,13.4026666667,15.4306666667,22.2601333333,12.1177666667,10.2260666667,41.6208666667,41.3133333333,32.7856,12.7896,15.5772,16.8234666667
765.39,11.5147333333,14.9315333333,13.6734,15.8963333334,22.7941333333,12.607,10.6482666667,42.1160666667,41.9362666667,33.3912,13.3290666667,16.0247333333,17.2722
765.70,11.6260666667,15.1916,13.8318666667,16.0261333333,23.0288,12.7311333333,10.7037333333,42.1968,41.9328666667,33.3896666667,13.5272666667,16.112,17.5102
766.01,12.0071333333,15.4599333333,14.1028,16.4492666667,23.3118666667,12.9284333333,10.9247333333,42.4826666667,42.2653333333,33.7826,13.9116,16.3944,17.9092
766.32,11.8015333333,14.9841333333,13.7739333333,16.1996,22.9295333333,12.6573666667,10.571,42.3496,41.9570666667,33.3660666667,13.5282666667,16.2121333333,17.6426
766.64,11.8128666667,14.9228666667,13.9686666667,16.1430666667,23.0329333333,12.6394666667,10.4759333333,42.4189333333,41.874,33.2801333333,13.6842,16.3052,17.7803333333
766.95,12.0846666667,15.0138,14.2162,16.3310666667,23.0914666667,12.6938,10.7644,42.2744666667,41.6364,33.2536,13.8667333333,16.4906,17.8080666667
767.26,12.3630666667,15.4052,14.8030666667,16.8092666667,23.3790666667,13.0224,11.1016666667,42.5742666667,41.9606666667,33.5158666667,14.1067333333,16.7208666667,18.1135333333
767.57,13.0498,16.0088,15.3802,17.5262,23.8538666667,13.9181,11.8159333333,42.9006,42.4738,34.2662,14.8450666666,17.3246,18.7778666667
767.88,13.3424,16.1302666667,15.5506666667,17.5634666667,24.0108,14.2841,12.0144666667,43.0494,42.5746,34.4871333333,15.0638,17.5966,18.9876
768.20,13.3022666667,16.1181333333,15.5308666667,17.4626,23.8974666667,14.2374333333,12.0478,42.8682666667,42.3180666667,34.5975333333,14.8942,17.5614666667,19.0510666667
768.51,13.0442666667,15.9124,15.2611333333,17.1003333334,23.4936666667,13.9877333333,11.7453333333,42.5154666667,42.0040666667,34.3369333333,14.6546666667,17.5226,18.8819333333
768.82,12.2086666667,15.2186,14.7668,16.3302666667,22.7921333333,13.3203666667,11.2628,41.6187333333,41.0369333333,33.3724,14.0614,17.0356,18.1504666667
769.13,11.9591333333,15.0158,14.7343333333,16.2895333333,22.8053333333,13.2059333333,11.3692,41.6256,40.7909333333,33.4640666667,13.9769333333,17.0201333334,17.875
769.44,11.8484,14.856,14.6296666666,16.0494,22.7948666667,13.0777666667,11.3856,41.5021333333,40.5040666667,33.2064,13.8100666667,17.1056666667,17.5651333333
769.76,11.9736666667,15.1218666667,14.776,16.1426,22.8818666667,13.0809,11.5342666667,41.2593333333,40.2836666667,33.1291333333,14.0426,17.1978,17.5783333333
770.07,11.5679333333,14.6292666667,14.1418666667,15.7734,22.3834,12.5637,11.2076666667,40.5649333333,39.6256666667,32.4327333333,13.5806666667,16.8043333333,17.2281333333
770.38,11.2078666667,14.416,13.7510666666,15.4332,22.0926666667,12.3451666667,10.8956,40.3778,39.426,32.1598666667,13.3188666667,16.5594666667,17.0571333333
770.69,10.2558,13.6380666667,12.7313333333,14.3454,21.2679333333,11.4165,9.78179999999,39.9699333333,38.6154666667,31.5273333333,12.5394,15.8803333333,16.2189333333
771.00,9.68553333333,13.1350666667,12.167,13.6344666667,20.6746,10.6384333333,9.19766666667,39.1499333333,37.6368,30.7529333333,11.9346,15.2202,15.7652
771.32,9.74886666667,13.4414666667,12.3560666667,13.5110666667,20.811,10.7898333333,9.24686666667,39.0266,37.6747333333,30.7725333333,11.8154,15.1912,15.8400666667
771.63,9.74873333335,13.4260666667,12.181,13.4260666666,20.5802,10.7697333333,9.23059999999,38.5344,37.382,30.4332666667,11.7286,15.1119333333,15.6765333333
771.94,10.2419333333,13.9032,12.5097333333,13.9187333333,21.0148666667,11.3194666666,9.8048,38.9112,37.6736666666,30.968,12.0960666667,15.2303333333,16.1476
772.25,11.0810666667,14.5615333334,13.2784,14.8010666667,21.707,12.1364666667,10.5199333333,39.6742666667,38.2342666667,31.8421333333,12.7526666667,15.9270666667,17.0413333333
772.56,11.4902,14.8236666667,13.3177333333,15.0588,21.6236,12.4176666667,10.8862,39.4039333333,38.3058666667,32.1215333333,13.0666666667,16.1372666667,17.2314666666
772.87,11.3528666667,14.7838666667,13.1778666667,14.8874666667,21.4545333333,12.5065,10.6156666667,39.203,38.2665333333,32.0659333333,13.0064666667,15.9194,17.2624666667
773.18,11.5855333333,15.2594,13.7469333333,15.2189333333,21.7720666667,13.0170666667,11.1233333333,39.5823333333,38.5686,32.66,13.4710666667,16.5044,17.7332666667
773.50,12.2528666667,16.1758666667,14.5081333333,15.8430666667,22.3331333333,13.8467666667,11.9735333333,40.4272,39.318,33.5881333333,14.1302,17.2930666667,18.279
773.81,12.3105333333,16.3402,14.7381333333,16.1182666667,22.288,13.9659,11.9285333333,40.2299333333,39.3385333333,33.4648666667,14.1548666667,17.4737333333,18.2994666667
774.12,12.6584666667,16.3332666667,14.7982,16.3746,22.2222,14.3085333333,12.0248,40.0906,39.502,33.6748666667,14.4320666667,17.6254666667,18.5266666667
774.43,13.174,16.7211333333,15.2325333333,17.0777333333,22.6415333333,14.8343666667,12.4235333333,40.7128,40.067,34.2598666667,14.7632,18.1384,18.8720666667
774.74,12.7764,16.1353333334,14.7729333333,16.8936666667,22.1893333333,14.3445,12.0865333333,40.7412,39.8886,33.7404,14.3786666667,17.7591333333,18.419
775.05,12.3941333333,15.4870666666,14.3118,16.4701333334,21.6207333333,13.8073666667,11.5247333333,40.5898666667,39.3926666667,33.4468666667,13.7746,17.3568666667,17.9248666667
775.36,11.5022,14.6444,13.6622,15.9157333333,20.7954666667,12.9444666667,10.6000666667,40.0222,38.7866666667,32.6978,12.9643333333,17.0178666667,17.2222
775.67,11.1816666667,14.5443333333,13.5134,15.6965333333,20.3962,12.8585333333,10.2498666667,39.7073333333,38.5686,32.352,12.6717333333,16.984,17.0695333333
775.98,10.8481333333,14.0355333333,13.2923333333,15.4354666667,20.0410666666,12.5353333333,9.57606666667,39.6398,38.3082,31.8195333333,12.125,16.6758,16.8124666667
776.30,10.8242,14.0154666667,13.5073333333,15.7829333334,19.7938,12.3282,9.84899999999,39.9222,38.4204,31.8498666667,12.2161333333,16.8406666667,16.8864
776.61,10.628,13.6783333333,12.9054,15.4958,19.5398666667,11.93,9.45033333334,39.6089333333,38.1044,31.378,11.7966666667,16.4665333333,16.6368
