wavelength,Back_ConSitf,Belly_ConSitf,Breast_ConSitf,Crissum_ConSitf,Crown_ConSitf,DorTail_ConSitf,Rump_ConSitf,Throat_ConSitf,WingTip_ConSitf
726.58,9.36560000001,48.4569,41.0808,41.0916,7.5828,11.4684355555,11.9209333333,10.5462666667,10.163
726.90,9.39673333333,48.6599333333,40.9828666667,41.2094666667,7.60219999999,11.47152,11.9501333333,10.6699333333,10.1998
727.21,9.37246666667,48.5898333333,40.7897333333,41.0888,7.60333333333,11.5713244444,11.9650666667,10.6299333333,10.1736
727.53,9.53453333334,49.0167666667,41.0370666666,41.4152666667,7.77780000001,11.8483022222,12.1362,10.7458,10.3023333333
727.85,9.41353333334,49.0838,40.7878666667,41.3552,7.70473333333,11.6618444444,12.0477333333,10.5556,10.1894666667
728.17,9.62340000001,49.2851333333,40.9324666667,41.5294,8.04173333334,11.9186577778,12.2263333333,10.7542666667,10.2734666667
728.49,9.50579999999,49.4732,40.8974,41.5031333333,8.01186666666,11.8683688889,12.2098,10.6410666667,10.2406666667
728.80,9.40386666666,49.3950666667,40.7994,41.3827333333,7.91593333333,11.7524133333,12.0954666667,10.4630666667,10.0912666667
729.12,9.32773333334,49.2471,40.6151333333,41.2612666667,7.74506666667,11.6754177778,11.9667333333,10.359,9.91013333335
729.44,9.2584,48.9389666667,40.3831333333,41.0367333333,7.63246666667,11.6202622222,11.8674,10.2664666667,9.70633333334
729.76,9.18040000001,48.7702666667,40.2138,40.7972666667,7.45593333333,11.5799066667,11.7058,10.0849333333,9.56726666667
730.08,8.87713333334,48.5547,39.99,40.6034666667,7.19293333334,11.2953822222,11.3353333333,9.78859999999,9.25446666668
730.39,8.74713333334,48.477,39.9652666667,40.4495333333,7.0992,11.1616444445,11.2916666667,9.65046666666,9.2738
730.71,8.73359999999,48.4737,40.0557333333,40.5660666667,7.00426666666,11.0524711111,11.2090666667,9.62026666666,9.27853333334
731.03,8.51679999999,48.1895,39.9132666667,40.2845333333,6.73566666667,10.7296711111,11.0129333334,9.39566666667,9.11480000001
731.35,8.49813333333,48.1977,39.9918,40.2495333333,6.65906666667,10.6307244444,10.9258,9.34580000001,9.07526666667
731.67,8.35513333333,48.1245666667,39.7845333333,40.0913333333,6.47293333333,10.41068,10.7987333333,9.25166666667,9.00700000001
731.98,8.35946666667,47.9755,39.7264666667,40.0982,6.46373333333,10.4284844444,10.7181333333,9.29986666667,8.94366666667
732.30,8.533,47.9131,39.7508666667,40.2080666667,6.6322,10.6697955555,10.87,9.45933333333,9.03193333335
732.62,8.67353333334,47.9865,39.8618,40.3131333333,6.79453333333,10.8489688889,11.0912,9.60453333333,9.22879999999
732.94,8.59440000001,48.0375666667,39.9185333333,40.4201333333,6.6992,10.8352088889,11.0612,9.47880000001,9.28106666667
733.25,8.50899999999,47.8819,39.8651333333,40.4014666667,6.57573333333,10.6736888889,11.0516,9.39606666667,9.17913333334
733.57,8.65906666667,47.8194,39.9252,40.5181333333,6.79586666667,10.7928755556,11.3235333333,9.49113333333,9.28406666668
733.89,8.82166666667,48.0392666667,40.2362,40.9088666667,7.05993333333,11.0032044444,11.4936666667,9.65746666667,9.39733333334
734.21,8.63793333334,47.9027,40.2163333333,40.7435333333,7.03346666667,11.0006,11.5066666667,9.63006666666,9.39266666667
734.52,8.72646666666,47.9605,40.2107333333,40.8042,7.22979999999,11.1677377778,11.6075333333,9.75066666666,9.47239999999
734.84,8.85986666667,47.9227333333,40.3917333333,40.9757333333,7.4384,11.4804355556,11.8126,9.92513333333,9.72933333333
735.16,8.90440000001,47.9333333333,40.5024,41.2427333333,7.46526666666,11.5648266667,11.8771333333,9.88746666667,9.86473333333
735.48,8.53006666668,47.8692333333,40.4666,41.1616666667,7.15633333333,11.1801955555,11.6612666667,9.58773333333,9.74060000001
735.79,8.18106666668,47.8045,40.3202,41.0063333333,6.78306666667,10.89972,11.4106666667,9.31926666666,9.58533333334
736.11,7.99973333333,47.7156666667,40.2386666667,40.8325333333,6.62733333333,10.7661822222,11.2031333333,9.19866666666,9.38953333334
736.43,8.10713333334,47.9664,40.5052,40.9857333333,6.72873333333,10.8748488889,11.2899333333,9.38326666666,9.44439999999
736.74,7.94206666667,47.9722333333,40.4037333333,40.9520666667,6.5758,10.8596133333,11.1232,9.25460000001,9.28333333334
737.06,7.805,48.1612,40.4962,41.0119333333,6.38033333333,10.8220622222,10.968,9.1144,9.18586666667
737.38,7.65853333334,47.9551,40.3012,40.7232,6.05833333333,10.6738622222,10.7546666667,8.87719999999,8.95906666668
737.69,7.75086666667,47.8928333333,40.2102,40.8029333333,6.14853333333,10.66404,10.9192,8.85326666667,8.84980000001
738.01,7.70293333333,47.8918666666,40.1856666667,40.7531333333,6.17626666667,10.5737688889,10.8016666667,8.92720000001,8.79326666667
738.33,7.61886666667,48.0189,39.9293333333,40.7000666667,6.06,10.3532088889,10.6759333333,8.83066666667,8.52660000001
738.64,7.66386666667,48.3615,40.159,40.8446666667,6.2322,10.45732,10.7745333333,8.97086666667,8.54033333332
738.96,7.71153333333,48.5136333333,40.1574666667,40.7575333333,6.30146666667,10.5778488889,10.7974,9.01960000001,8.551
739.28,7.93586666668,48.6517,40.2514666667,40.7290666667,6.41306666667,10.5740755556,10.9289333333,9.15073333332,8.65706666666
739.59,7.65346666667,48.5770666667,40.1166666667,40.6239333333,6.1232,10.2723422222,10.7078,8.71039999999,8.4272
739.91,7.56560000001,48.2851,39.8850666667,40.4402,6.02986666667,10.1245822222,10.5542666667,8.57773333333,8.26513333333
740.23,7.79313333333,48.617,40.1788,40.6725333333,6.28153333333,10.3542977778,10.7048666667,8.77413333333,8.40886666666
740.54,8.01026666666,48.5694333333,40.1605333333,40.7592,6.44253333333,10.5546,10.7178666667,8.87519999999,8.44626666667
740.86,8.13040000001,48.6240333333,40.2368666667,40.8998666667,6.6252,10.5405022222,10.8128,8.91253333333,8.53406666667
741.18,8.14219999999,48.9297,40.4576,40.9830666667,6.5492,10.4987066667,10.6703333333,8.90320000001,8.67906666667
741.49,8.02946666667,48.9166,40.4634,41.018,6.3418,10.4278488889,10.6218666666,8.6728,8.815
741.81,8.12053333335,49.0505333333,40.8334666667,41.2475333333,6.36453333333,10.6789822222,10.9022666667,8.81846666667,9.04559999999
742.12,8.06553333334,48.8615333334,40.7336,40.9984,6.09826666667,10.6552622222,10.7153333333,8.74686666667,8.973
742.44,8.34659999999,48.7972,40.7316666667,41.1009333333,6.2756,10.93736,10.9202666667,9.02133333333,9.02553333333
742.76,8.77453333334,49.1890333334,41.0236,41.6681333334,6.8008,11.4746888889,11.4096,9.56899999999,9.38886666667
743.07,9.17260000001,49.2952,41.2344,41.9692,7.14646666667,11.8793555556,11.7958666667,10.1162,9.72086666667
743.39,9.10119999999,49.5318666667,41.2052666667,42.0568666667,7.07673333333,11.97288,11.7879333333,9.99886666666,9.73586666669
743.70,9.19113333333,49.3075666667,41.1060666667,42.0025333333,7.16993333333,12.0429688889,12.0564666667,10.2864,10.0278666667
744.02,9.2004,49.3048666667,41.2606666667,41.9647333333,7.13786666667,11.9027022222,12.1482,10.4361333333,10.1749333333
744.34,9.10979999999,49.4140333333,41.2334666667,42.0144,6.99286666667,11.9805511111,12.0914666667,10.5686666667,10.173
744.65,9.23986666667,49.2244,41.1305333333,42.0705333334,7.15446666667,12.3067155556,12.3525333333,10.8709333333,10.219
744.97,9.24113333334,49.2090666667,41.0527333333,42.0406,7.23920000001,12.3813866667,12.4097333333,10.9677333333,10.0349333333
745.28,9.17493333335,48.8037,40.8268,41.7014,7.1542,12.2658,12.1923333333,10.8994,9.88866666668
745.60,9.0052,48.4306666667,40.701,41.3001333333,6.91333333333,11.9779244444,12.1565333333,10.7131333333,9.70546666667
745.91,8.87206666667,48.3001333333,40.6646666666,41.2597333333,6.66113333334,11.6435911111,11.9272,10.4876,9.56666666667
746.23,8.20713333333,47.5528333333,40.1968,40.6346,6.0328,11.0136133333,11.1833333333,9.75386666666,9.06206666667
746.55,8.11946666666,47.5895666667,40.3173333333,40.6144,6.08713333333,10.8784755556,11.0291333333,9.51826666667,8.96266666667
746.86,8.02466666667,47.4642333333,40.2596666667,40.5210666667,6.03173333333,10.7271511111,10.8748,9.52893333334,8.94840000001
747.18,8.0054,47.9749666667,40.5364666667,40.7363333333,6.144,10.7508755556,10.7677333333,9.43280000001,8.91133333333
747.49,8.12173333333,48.1582666667,40.6255333333,40.8130666667,6.30373333333,10.9301955556,10.8826,9.58606666667,9.27499999999
747.81,8.1906,47.9348666666,40.5134,40.5568666667,6.426,10.8972755555,10.8835333333,9.54533333334,9.28539999999
