wavelength,Back_CamPalm,Belly_CamPalm,Breast_CamPalm,Crissum_CamPalm,Crown_CamPalm,DorTail_CamPalm,Rump_CamPalm,Throat_CamPalm,WingTip_CamPalm
264.00,6.0206,4.38676666667,5.17073333333,4.56473333333,4.38686666666,8.40313333333,6.596425,6.39723333333,11.2794666667
264.37,6.11322222222,4.2982,5.20066666667,4.38793333333,4.5774,8.3768,6.56189166667,6.28023333333,11.5182
264.75,6.34388888889,4.21573333333,5.2194,4.25633333333,4.9672,8.53240000001,6.580875,6.9238,11.6338
265.12,7.26928888889,5.54903333333,5.95433333333,5.409,6.29333333333,9.59466666666,7.65474166667,7.95396666667,12.9453333333
265.49,7.48175555555,5.8937,6.57366666667,5.49773333333,6.84766666667,10.0171333334,8.15831666665,8.6502,13.485
265.87,7.13906666667,5.74186666667,6.1342,5.1498,6.79513333333,9.50079999999,7.88514166668,8.14093333333,13.1098
266.24,7.46291111111,6.38696666667,6.39606666667,5.62593333333,7.11586666667,9.82580000001,8.33629166665,8.40893333333,13.5762
266.61,7.22515555556,6.3161,6.47273333333,5.74953333333,7.10326666667,9.82359999999,8.23630833334,8.4017,13.5581333333
266.98,7.15693333333,6.54166666667,6.50993333334,6.0988,7.48453333333,10.0064,8.33288333333,8.57803333333,13.6511333333
267.36,7.18068888888,6.5643,6.60533333333,6.2118,7.89266666667,10.1805333333,8.74096666665,8.96903333333,13.7721333333
267.73,7.08975555555,6.5365,6.3276,6.04366666667,7.82566666667,10.2267333333,8.79505000001,8.7897,13.5815333333
268.10,7.41468888888,7.0848,6.45206666667,6.21786666667,8.458,10.725,9.05256666667,8.8953,13.9624666667
268.48,7.38804444445,6.94283333333,6.31093333333,6.43966666667,8.44866666666,10.6622666667,9.03999166666,8.84786666667,13.9766
268.85,6.68917777778,6.31463333333,5.87633333333,5.82386666667,7.57306666667,9.98500000001,8.48732499999,7.90266666667,13.5393333333
269.22,6.62475555555,5.99766666667,5.8886,5.75873333333,7.2558,9.76833333332,8.29705833333,7.71886666667,13.237
269.59,6.56102222222,5.90476666667,5.67633333333,5.6294,6.8936,9.61639999999,7.99890833332,7.5563,12.7788
269.97,6.72633333333,5.92666666667,5.9196,5.8004,7.12253333333,9.87560000001,8.10145000001,7.81513333333,12.5093333333
270.34,6.6574,6.0079,5.8522,5.78366666667,7.33753333333,9.9248,7.96105000001,7.6301,12.3271333333
270.71,6.94895555555,6.08276666667,5.79326666667,5.5916,7.45406666667,9.84946666667,7.96285833333,7.4012,12.3273333333
271.09,6.95848888889,5.95346666667,5.47906666667,5.39626666666,7.30013333333,9.59873333332,7.79297499999,6.96433333333,12.1204666667
271.46,6.57588888889,5.5334,4.861,4.7434,6.78733333333,8.97026666667,7.25504166666,6.38086666667,11.6449333333
271.83,6.1272,5.10886666667,4.6762,4.2106,6.17373333333,8.4816,6.74199166667,5.8469,11.1524666667
272.20,6.36571111111,5.30636666667,4.93786666667,4.45226666667,6.3558,8.75086666667,7.00938333333,5.96503333333,11.2848
272.58,6.72262222222,5.74176666667,5.3958,4.6114,6.61746666667,9.14166666667,7.34300833334,6.11376666667,11.4806666667
272.95,7.589,6.58293333333,6.224,5.608,7.50106666667,9.94186666667,8.00871666666,6.87256666667,12.1924666667
273.32,7.94671111111,6.81856666667,6.33746666667,5.68486666667,7.58086666667,10.1294,8.22090833334,7.1335,12.3430666667
273.69,7.88404444445,6.4826,6.12426666667,5.38486666667,7.49746666667,9.89573333333,7.93751666667,6.67666666667,12.3141333333
274.06,7.99717777778,6.70433333333,6.23726666667,5.50926666667,7.46726666667,10.0668666667,7.95836666667,6.57533333333,12.669
274.44,8.29606666667,6.7318,6.49173333333,5.68246666666,7.65073333333,10.0963333333,8.24990833333,6.8386,12.9361333333
274.81,8.01237777778,6.60913333333,6.46953333333,5.71733333333,7.43406666667,9.96066666666,8.10966666667,6.7955,12.8632
275.18,8.03868888889,6.6606,6.70086666667,5.89806666667,7.40106666667,10.0542666667,8.31306666667,6.9922,12.8778
275.55,8.67408888889,7.60546666667,7.5864,6.74606666667,8.07159999999,10.942,9.11474166667,7.64666666667,13.5425333333
275.93,9.67413333333,8.59149999999,8.50606666667,7.7122,9.21926666667,11.8102666667,9.97743333335,8.31413333333,14.3013333333
276.30,9.69413333334,8.67319999999,8.65846666667,7.76853333333,9.22253333333,11.9348666667,9.91683333333,8.42059999999,14.2266
276.67,9.1605111111,8.29526666667,8.2738,7.46506666667,8.76413333334,11.3850666667,9.48610833333,8.0036,13.8105333333
277.04,8.33222222222,7.57553333333,7.4328,6.5894,7.95033333333,10.4973333333,8.80765833333,7.3169,12.7452666667
277.41,7.6506,7.34086666667,6.90506666667,6.0946,7.74253333333,10.1702,8.29201666667,6.64446666667,12.1724
277.79,7.29726666667,7.221,6.6264,6.055,7.66126666667,9.94279999999,8.267775,6.54906666667,11.8178666667
278.16,7.192,7.07806666667,6.45686666667,5.6738,7.49966666667,9.5086,8.18139999999,6.31186666667,11.5475333333
278.53,6.87768888889,6.87493333333,6.30906666667,5.35753333334,7.26373333333,9.44233333333,7.85306666666,5.9399,11.145
278.90,7.48246666667,7.34063333333,6.62133333333,5.74853333333,7.7982,10.055,8.47146666666,6.43853333333,11.5066
279.27,7.19597777778,7.22246666667,6.28746666667,5.41566666667,7.5418,9.86873333335,8.00358333333,5.87746666667,11.0906666667
279.64,7.31391111111,7.111,6.41373333333,5.4966,7.46046666667,9.76273333333,8.02339166666,5.77333333333,10.933
280.02,6.57888888889,6.5321,5.8128,4.95293333333,6.88013333333,9.28079999999,7.5727,5.3937,10.3448666667
280.39,6.18,6.0593,5.37633333333,4.64033333333,6.51813333333,8.88693333333,7.39824166667,5.0081,10.0378666667
280.76,5.95744444445,5.72473333333,5.13606666666,4.31206666667,6.27806666667,8.75053333333,7.26639166667,4.75213333333,9.72480000001
281.13,5.771,5.61346666667,4.99566666667,4.1732,6.14573333333,8.67326666667,7.07845,4.51626666667,9.61573333333
281.50,5.63291111111,5.45203333333,5.0406,4.1954,5.87746666667,8.5474,7.030225,4.1702,9.56340000001
281.87,5.8704,5.8395,5.35353333333,4.56993333333,5.97586666667,8.81799999999,7.2185,4.60413333333,9.66146666667
282.25,6.12146666667,6.1909,5.76013333333,5.12393333333,6.34846666667,9.23253333334,7.67684166666,5.0577,9.97986666666
282.62,6.03386666667,6.24576666667,5.6954,5.22926666667,6.312,9.08840000001,7.64537499999,4.97533333333,10.0000666667
282.99,6.06495555555,6.275,5.84846666667,5.224,6.3042,9.19446666667,7.65510000001,5.03896666667,10.0504
283.36,6.16353333333,6.18906666667,5.97393333333,5.29346666667,6.28753333333,9.243,7.87493333333,5.1317,10.2612666667
283.73,6.25304444445,6.25876666666,6.0216,5.3646,6.46493333333,9.34906666667,7.89551666667,5.28173333333,10.3854666667
284.10,6.63453333333,6.61856666667,6.40546666667,5.82106666667,6.60246666666,9.71246666667,8.21020833333,5.7237,10.6750666667
284.47,7.11353333333,7.00626666667,6.77866666667,6.28106666667,7.0142,10.0808,8.64360833334,6.14653333333,10.9796666667
284.85,7.72813333333,7.7047,7.35266666667,6.94106666667,7.7186,10.6087333333,9.27177500001,6.77446666667,11.5213333333
285.22,8.21873333333,8.1663,7.87486666667,7.40273333333,8.16626666667,11.0742,9.75376666667,7.22836666667,12.0570666667
285.59,8.25722222222,8.16096666667,7.876,7.42053333333,8.1434,11.0511333333,9.77630833335,7.4103,11.9933333333
285.96,8.29377777778,8.1099,7.88953333333,7.375,8.1326,11.0726666667,9.79866666666,7.28036666667,12.0505333334
286.33,7.81591111111,7.594,7.31573333333,6.79246666667,7.6126,10.5615333333,9.17388333334,6.80376666667,11.4909333333
286.70,8.1396,7.76473333333,7.5922,6.91246666666,7.77193333333,10.7612,9.35627500001,7.15433333333,11.6289333333
287.07,8.19164444445,7.7771,7.68193333333,6.94453333333,7.72806666667,10.6383333333,9.28644166667,7.1168,11.5345333334
287.44,8.39117777778,7.95263333333,7.82573333333,7.094,7.89973333333,10.8693333333,9.35569166666,7.23043333333,11.4932666667
287.82,7.92006666667,7.56143333333,7.40126666667,6.782,7.48873333333,10.5232,9.04803333333,6.8695,11.0868666667
288.19,7.76588888889,7.42043333333,7.1416,6.61046666667,7.34686666666,10.2688666667,8.99909166667,6.5995,10.9900666667
288.56,7.38211111111,7.15903333333,6.91333333333,6.28593333334,7.02813333333,10.0269333333,8.66325833334,6.48596666667,10.7128666667
288.93,6.81297777778,6.6162,6.40566666666,5.73433333333,6.27406666667,9.38473333334,8.044125,5.9998,10.1569333333
289.30,6.50166666667,6.31423333333,6.18053333333,5.61706666667,5.97513333333,9.17913333333,7.85743333334,5.6691,9.80886666667
289.67,6.41693333333,6.32203333333,6.19753333333,5.53293333333,5.98866666667,9.02073333333,7.83599166667,5.5518,9.60546666667
290.04,6.12504444445,6.1343,5.9576,5.18173333334,5.61746666667,8.66046666667,7.61059166666,5.30626666667,9.22086666667
290.41,6.5682,6.51116666667,6.42013333333,5.7582,5.97346666667,9.15260000001,8.06517500001,5.72576666667,9.52346666667
290.78,6.40866666667,6.5046,6.2596,5.66933333333,5.79886666667,9.11553333333,7.95766666667,5.51046666667,9.34353333333
291.15,6.30895555556,6.5589,6.26493333333,5.762,5.83613333333,9.10226666667,7.99108333333,5.4501,9.23913333332
291.52,5.99351111111,6.44553333333,6.11386666667,5.5544,5.58366666667,8.86406666667,7.75593333333,5.1934,8.99033333333
291.89,6.33995555556,6.78066666666,6.5868,5.75933333333,5.72046666667,9.08340000001,7.8691,5.45843333333,9.14273333333
292.26,6.61982222222,6.96873333333,6.9964,5.91493333333,6.07873333333,9.34839999999,8.00558333334,5.8515,9.23100000001
292.64,6.72131111111,7.18913333334,7.21266666667,5.99653333333,6.0644,9.47393333333,8.05034999999,5.67906666667,9.12706666666
293.01,6.58546666667,7.03203333333,7.11833333333,5.7608,5.86026666667,9.32733333334,7.95108333334,5.35646666667,8.89680000001
293.38,6.74846666667,7.3578,7.32453333333,5.74186666667,5.8538,9.31473333333,8.05385000001,5.49386666667,8.90713333334
293.75,6.69048888889,7.46193333333,7.3594,5.731,5.71686666666,9.34993333333,8.086,5.6693,9.05486666666
294.12,7.2964,8.13353333333,8.05573333333,6.4026,6.37666666667,9.7796,8.66296666666,6.29533333333,9.6428
294.49,6.89817777778,7.74803333333,7.78166666667,5.84433333333,5.93026666667,9.24033333333,8.36820833333,5.871,9.27993333333
294.86,6.96304444445,7.82933333333,8.0578,5.94306666667,6.05506666667,9.37493333333,8.57272499999,6.32616666667,9.52499999999
295.23,6.83142222222,7.8158,8.07146666667,5.64006666667,5.8162,9.29780000001,8.59296666667,6.2609,9.53619999999
295.60,6.9608,7.98716666667,8.1964,5.72293333334,6.0642,9.44046666667,8.78902499999,6.62353333333,9.69566666666
295.97,6.9286,8.08713333333,8.16413333333,5.78926666667,6.08953333333,9.5096,9.02266666666,6.81396666667,9.76313333333
296.34,6.46571111111,7.74143333333,7.82966666667,5.3984,5.637,9.07366666667,8.637725,6.3697,9.39126666667
296.71,6.19228888889,7.5211,7.58033333334,5.218,5.42373333333,8.77793333333,8.43843333333,6.34113333333,9.1838
297.08,6.12913333333,7.55663333333,7.59873333333,5.2588,5.45306666666,8.76579999999,8.37834166666,6.43966666667,9.18473333333
297.45,5.85102222222,7.40356666667,7.4858,5.08666666667,5.39626666667,8.69779999999,8.25680833333,6.44366666667,9.09753333333
297.82,6.09135555556,7.53,7.69553333333,5.296,5.59906666667,8.84593333334,8.37918333334,6.61743333333,9.18433333333
298.19,6.26722222222,7.66756666667,7.88793333333,5.41553333333,5.7098,9.09506666667,8.48394166667,6.8271,9.29779999999
298.56,6.35684444444,7.88886666667,7.95373333333,5.55026666667,5.88793333333,9.296,8.66112499999,7.05596666667,9.31193333333
298.93,6.51095555556,8.01346666667,8.01086666667,5.6928,6.03406666667,9.37280000001,8.73239166666,7.0359,9.23813333333
299.30,6.58257777778,8.08423333333,8.08986666667,5.86953333334,6.2708,9.46513333333,8.66841666666,7.1452,9.16333333333
299.67,6.87537777778,8.29916666667,8.39306666667,6.12413333333,6.4674,9.62039999999,8.87925,7.4512,9.24486666667
300.04,6.97417777778,8.44076666667,8.49653333333,6.18773333334,6.6648,9.65193333334,8.83339166666,7.45173333333,9.14760000001
300.41,7.22593333333,8.75883333333,8.76893333333,6.51706666667,6.83046666667,9.88486666667,9.09439166667,7.7715,9.28253333333
300.78,7.722,9.35233333333,9.36086666667,6.9942,7.37733333333,10.2456,9.53555000001,8.13286666667,9.71093333333
301.15,7.97897777778,9.71423333334,9.71000000001,7.32486666667,7.7566,10.5778,9.87916666666,8.6223,9.95346666667
301.52,8.45577777778,9.99776666667,9.91966666666,7.68326666667,8.06846666667,10.8507333333,10.190125,8.9181,10.1616
301.89,8.39737777778,10.0582666667,9.947,7.5596,8.08306666666,10.9221333333,10.2595333333,9.0442,10.1437333333
302.26,7.99791111111,9.85096666667,9.79013333334,7.25613333333,7.76953333333,10.6188,10.0252666667,8.69483333333,9.84
302.63,8.10362222222,10.0348333333,10.0880666667,7.43886666667,7.8086,10.6144666667,10.0926583333,8.95496666667,10.0815333333
303.00,7.4582,9.5897,9.7184,6.99906666667,7.24106666667,10.1914666667,9.50995,8.6173,9.5358
303.37,7.37326666667,9.64473333333,9.75913333333,6.95933333333,6.9944,10.0494666667,9.494725,8.69586666667,9.5898
303.74,7.09862222222,9.49193333333,9.71946666667,6.68673333333,6.7554,9.85233333333,9.32556666666,8.35823333333,9.46420000001
304.10,6.97391111111,9.33146666667,9.77580000002,6.622,6.56393333334,9.73093333333,9.151325,8.38633333333,9.44753333334
304.47,6.70788888889,9.01476666667,9.55020000001,6.1786,6.29553333333,9.42639999999,8.82145833333,8.05086666667,9.23766666667
304.84,6.48164444444,8.76866666667,9.57046666668,5.9858,6.05426666667,9.28720000001,8.76558333333,8.0433,9.15686666667
305.21,6.36855555555,8.68413333333,9.60933333333,5.86233333333,5.95933333333,9.20853333334,8.61564166667,7.86496666667,8.9572
305.58,6.22866666667,8.68253333333,9.79499999998,5.81853333333,5.8534,9.02786666667,8.54644999999,7.9076,8.95380000001
305.95,6.47453333333,9.08429999999,10.1254666667,6.0228,6.11106666667,9.1446,8.72710833333,8.0765,9.07726666666
306.32,6.49917777778,9.15756666667,10.167,6.09473333333,6.27666666667,9.23333333333,8.83404999999,8.26383333333,9.15626666666
306.69,6.04424444444,8.81896666667,9.81133333333,5.62373333333,5.9286,8.7734,8.43288333333,7.7236,8.72413333333
307.06,6.37155555556,9.16346666666,10.1243333333,5.87426666667,6.1904,8.98333333333,8.88171666667,8.00636666667,9.18573333334
307.43,6.35602222222,9.01393333334,10.0184,5.87693333333,6.31086666667,8.98300000001,8.93452499999,7.9959,9.11853333334
307.80,6.35695555555,9.07913333333,9.93266666666,6.00053333334,6.43113333334,9.03999999999,9.02924166666,8.28836666667,9.25299999999
308.17,6.33877777778,9.29523333334,10.0164,6.14646666667,6.61186666667,9.32073333333,9.24010000001,8.41493333333,9.36446666667
308.54,6.55031111111,9.62126666666,10.1478666667,6.47946666667,6.8434,9.56486666667,9.52543333333,8.8841,9.60520000001
308.90,6.5394,9.64669999999,9.96299999999,6.377,6.78373333333,9.50500000001,9.36151666667,8.82946666667,9.43726666667
309.27,6.72302222222,9.89449999999,10.1262,6.5116,6.9372,9.6528,9.551075,9.09176666667,9.79813333333
309.64,6.44164444445,9.6489,9.81540000001,6.245,6.61066666667,9.43433333333,9.21346666667,8.85516666667,9.46333333333
310.01,6.20353333333,9.18336666667,9.52126666667,6.0968,6.35013333333,9.12473333333,8.90985000001,8.54753333333,9.22533333333
310.38,5.8592,8.92226666667,9.1992,5.77566666667,5.95786666667,8.75919999999,8.585175,8.27646666667,8.87446666666
310.75,6.03662222222,9.06893333334,9.38726666665,5.94026666667,6.10226666667,8.89526666667,8.70675000001,8.61503333333,8.98700000001
311.12,5.9096,9.0807,9.23893333333,5.8692,6.07006666667,8.70960000001,8.53960833333,8.6162,8.76486666667
311.49,5.97533333333,9.32566666666,9.3592,6.02066666667,6.224,8.77346666666,8.61816666667,8.79586666667,8.84933333334
311.85,5.89222222222,9.28333333333,9.31020000001,5.92566666667,6.10586666667,8.56053333333,8.38746666667,8.65576666667,8.62459999999
312.22,5.8604,9.22706666667,9.32799999999,5.83053333333,6.02546666667,8.32666666667,8.33737499999,8.60163333333,8.53053333333
312.59,6.04695555556,9.45013333334,9.61493333332,6.01786666667,6.18893333333,8.52406666666,8.52120833334,8.90573333333,8.71113333333
312.96,6.05555555556,9.50636666667,9.80059999999,6.1458,6.1932,8.55866666667,8.66745833334,9.04296666667,8.76446666666
313.33,5.68717777778,9.26810000001,9.59420000001,5.8848,5.868,8.26019999999,8.2578,8.78903333333,8.28613333333
313.70,5.65435555556,9.23330000001,9.69386666668,5.92933333333,5.8858,8.18306666666,8.25514166667,8.70156666667,8.34606666667
314.07,5.94926666667,9.71956666667,10.186,6.31613333333,6.1954,8.55773333334,8.515975,9.10506666667,8.73899999999
314.43,6.59124444445,10.3271333333,10.7162,6.86473333333,6.65466666667,8.90153333334,8.99925833333,9.71103333333,9.2778
314.80,7.1734,10.876,11.3127333333,7.38293333333,7.2142,9.5014,9.52889166667,10.3590666667,9.91046666667
315.17,7.67771111111,11.2513333333,11.8060666667,7.65066666667,7.5378,9.86733333334,9.97668333334,10.7614666667,10.3269333333
315.54,8.28197777778,11.8665,12.5868,8.24826666666,8.05273333333,10.4352666667,10.5546833333,11.3218666667,10.8412666667
315.91,8.71893333333,12.3041333333,13.0401333333,8.71886666667,8.32593333333,10.886,11.0629666667,11.9141666667,11.3702
316.28,8.99386666666,12.6717,13.3376666667,9.03166666667,8.5822,11.1368,11.4414333333,12.4169333333,11.6842
316.64,8.59717777778,12.4011,13.0638666667,8.7316,8.36513333333,10.6543333333,10.9676833333,11.9422333333,11.2597333334
317.01,8.43784444444,12.3739333333,12.9140666666,8.4474,8.36073333333,10.416,10.75615,11.7308666667,11.1442666667
317.38,8.90846666667,12.7934666667,13.3506,8.8932,8.79766666666,10.7397333333,11.2599083333,12.1256,11.6412666667
317.75,9.37475555555,13.4938,13.8949333333,9.345,9.21053333334,11.2512,11.6883,12.6913,11.9713333333
318.12,9.26040000001,13.5749666667,13.9623333333,9.31553333333,9.31979999999,11.0764,11.7196,12.8339333333,11.8664
318.49,8.94726666666,13.4166,13.8656,9.17953333334,9.21020000001,10.9299333333,11.4519416667,12.7847333333,11.5763333333
318.85,8.65993333333,13.3278333333,13.7498,9.00619999999,8.93113333334,10.5240666667,11.1601,12.4017666667,11.2772
319.22,8.51573333333,13.2863333333,13.8216666667,9.06213333333,8.87473333332,10.4427333333,11.089,12.4845333333,11.2412
