wavelength,Back_SpoLinm,Belly_SpoLinm,Breast_SpoLinm,Crissum_SpoLinm,Crown_SpoLinm,DorTail_SpoLinm,Patch10_SpoLinm,Patch11_SpoLinm,Patch12_SpoLinm,Rump_SpoLinm,Throat_SpoLinm,WingTip_SpoLinm
726.26,13.226,54.4235333333,51.1556666667,54.0331333333,11.9104,13.2481666667,41.6824666667,41.7766666666,45.7862,15.6920666667,10.7783333333,14.2714
726.58,13.2144666667,54.617,51.5922666667,54.3293333333,11.8954666667,13.2757666667,41.8066666667,41.8666666667,46.1464666667,15.8536,10.7868666667,14.2877333333
726.90,13.3084666667,54.9372666667,51.8964,54.6709333333,11.8782,13.3347333333,41.9437333333,42.0873333333,46.4420666667,16.0109333333,10.6034666667,14.1901333333
727.21,13.0444666667,54.4190666667,51.7369333333,54.3313333333,11.6028,13.1619,41.6970666667,41.5758,45.9135333333,15.6724,10.2334666667,14.0192
727.53,13.1822333333,54.2376,51.7563333333,54.2552666667,11.8425333333,13.3421666667,41.793,41.5363333333,45.7982,15.8070666667,10.5804,14.0723333333
727.85,13.0465,54.0502,51.4617333333,53.9194,11.6654666667,13.4051333333,41.5521333333,41.2604,45.6326666666,15.5923333333,10.3748666667,13.9621333333
728.17,13.1864333333,54.4712,51.8034,54.4411333333,11.6652666667,13.5795333333,41.7233333333,41.3664666667,45.9004,15.6768,10.2838666667,14.0341333333
728.49,13.0825,53.9019333333,51.5902666667,54.1303333333,11.5257333333,13.5418333333,41.4052666667,40.9186666667,45.6710666667,15.5679333333,10.3512666667,13.8000666667
728.80,13.0136666667,53.6160666667,51.2954666667,53.8938666667,11.1380666667,13.3456333333,41.2092666666,40.6638,45.2089333333,15.3073333333,10.2040666667,13.6529333333
729.12,12.7441,54.1074,51.6338,54.2662,10.8968666667,13.0431,41.2801333334,41.0098666667,45.2424666667,15.0725333333,10.0608666667,13.4722
729.44,12.8269666667,53.9757333333,51.5286666667,54.1030666666,11.0432666667,13.2205333333,41.1524666667,40.8754666667,44.9870666667,15.1844,10.2439333333,13.7402666667
729.76,13.1357333333,54.1266666667,51.715,54.4002,11.4243333333,13.3577,41.3108666667,41.1156,45.3438,15.4594666667,10.4455333333,14.0974
730.08,13.3407,54.4016,52.0522666667,54.678,11.6612,13.3846,41.704,41.4717333333,45.5079333333,15.7022,10.7517333333,14.2745333333
730.39,13.5362,53.9200666667,51.6769333333,54.3474,11.8314,13.5277333333,41.6201333333,41.3836,45.1839333333,15.8588666667,11.1458,14.5624666666
730.71,14.0390333333,54.4335333333,52.0448666667,54.7448,12.3272,13.8749666667,42.0557333333,41.8482666667,45.7184,16.2552,11.6153333333,14.7931333333
731.03,13.9328,54.7774,52.0836,55.02,12.1272,13.8940333333,42.1138,41.9706,45.9168666667,16.2675333333,11.4136666667,14.6025333333
731.35,13.9242333333,54.5558666667,51.8748666667,54.7919333333,12.13,13.7618,41.9616,41.9302,45.7835333333,16.3418,11.4778,14.58
731.67,14.3805666667,54.6009333334,52.1062,54.8176666667,12.659,14.0183333333,42.1420666666,42.304,45.9306,16.7954666667,11.9085333333,15.1179333333
731.98,14.1037666667,54.7063333333,52.032,55.0418,12.3963333333,13.6975333333,42.1495333333,42.4203333333,45.859,16.5540666667,11.5048,15.0777333333
732.30,14.0193666667,54.8306,51.9999333334,55.1463333333,12.4725333333,13.7553333333,42.2832666667,42.4690666666,45.9963333333,16.4580666666,11.5105333333,15.0258666667
732.62,13.9375,54.5898666666,51.8592666666,54.9112666667,12.3522,13.7320333333,42.1918,42.1457333333,45.9225333333,16.4044,11.3930666667,14.8412
732.94,13.8189,54.7154,51.9195333333,55.1875333333,12.0767333333,13.5165666667,42.2303333333,42.3188666667,46.0814,16.2007333333,11.0094666667,14.5504666667
733.25,13.7232666667,54.3576,51.5659333333,54.7968666667,11.9117333333,13.4888,41.9598666667,42.1127333333,45.6645333333,15.9718666667,10.9070666667,14.4046
733.57,13.8747333333,54.4235333333,51.4903333333,54.9987333333,12.013,13.6098,42.1004666667,42.3606,45.8715333333,15.914,10.9051333333,14.5585333333
733.89,13.5856666667,54.5750666667,51.4952,55.1868666667,11.5744666667,13.2538666667,42.0865333333,42.2632,45.9242666666,15.5733333333,10.4173333333,14.2218
734.21,13.6030333333,54.3109333333,51.1838,54.9799333333,11.4818,13.2762666667,41.9214666667,42.1472,45.9407333333,15.6542,10.5770666666,14.3990666667
734.52,13.7427,54.1969333333,51.1004,54.9499333333,11.5482,13.2425333333,41.722,41.893,45.8664,15.6240666666,10.5951333333,14.4419333333
734.84,13.4104,54.0750666667,51.0760666667,54.9436,11.1626666667,13.0463,41.5483333333,41.6186,45.7436666667,15.144,10.0609333333,14.0695333333
735.16,13.3389333333,53.6410666667,50.7090666667,54.765,10.9866,13.13,41.3520666667,41.1981333333,45.5263333333,15.0783333333,9.91479999999,13.9570666667
735.48,13.8983666667,54.0476,51.0814666667,55.0522666667,11.6784666667,13.8188333333,41.8864666667,41.5487333333,45.9718666667,15.7499333333,10.847,14.4242666667
735.79,13.9893,53.9452666667,51.0891333333,55.0360666667,11.7296666667,13.8122333333,41.8925333333,41.7055333333,45.8676,15.8918,11.013,14.4866
736.11,14.4975,53.8359333333,50.9767333333,54.9971333333,12.2004666667,14.0985666667,42.0471333333,41.8737333333,45.8574666667,16.3514,11.5444666667,14.8694
736.43,14.4393333333,53.923,50.9864666667,54.8748,12.0047333333,13.736,42.0104666667,41.7832,46.0195333333,16.4741333333,11.438,14.7829333333
736.74,14.1046333333,53.8936,50.9343333333,54.9905333333,11.5119333333,13.2041666667,41.9447333333,41.7010666667,46.1446,16.2665333333,11.0075333333,14.313
737.06,14.341,53.6945333333,50.7266,54.6701333333,11.7897333333,13.2795333333,41.7708666667,41.4766666666,45.9211333333,16.5632666667,11.3061333333,14.3410666667
737.38,14.7483,53.9267333333,51.1052,54.8078666667,12.3182,13.7783666667,42.0216,41.7596666667,46.2274,17.0535333334,11.9050666667,14.7354666667
737.69,14.773,54.1007333333,51.1743333333,55.0256,12.4259333333,13.965,42.2524,41.7826666667,46.1794,17.1407333333,11.9066666667,14.8067333333
738.01,14.9517333333,54.3421333333,51.5292,54.9825333333,12.652,14.1798666667,42.6637333333,42.1578666667,46.4736666666,17.4940666667,11.9737333333,15.1434
738.33,15.2664,54.5239333333,51.6361333333,55.0247333333,13.1004,14.4308,42.9024,42.4221333333,46.7395333333,18.0931333333,12.2067333333,15.5342666666
738.64,15.2345333333,54.8537333333,51.8512,55.0831333333,12.9628666667,14.4536333333,42.9553333333,42.6583333333,46.9812,18.0972666667,12.2629333333,15.4124
738.96,14.9424666667,54.4415333333,51.5661333333,54.8225333333,12.4024666667,13.9864,42.4202,42.2399333333,46.6519333333,17.636,11.5366666666,15.2127333334
739.28,14.8050333333,54.4984,51.6496666667,54.6613333333,12.3996,14.0477,42.3595333333,42.0926666667,46.7555333333,17.8004,11.4422,15.2956666667
739.59,14.8002666667,54.6882,51.7691333333,54.8616666667,12.427,14.2171666667,42.3986666667,42.1594666667,46.9748,17.8137333333,11.5327333333,15.5316
739.91,15.0186666667,54.7695333333,51.7090666667,54.8618666667,12.9152666667,14.6111333333,42.6482,42.1375333333,46.8368666667,18.0354666667,11.9808,15.7994666667
740.23,15.6951,55.1659333333,52.0956,55.0584,13.6174666667,15.2616,43.142,42.3498,47.0762666667,18.6636666667,12.5740666667,16.6188666667
740.54,15.5452333333,55.3358666667,52.2408666667,54.9264666667,13.4849333333,15.2708333333,43.1043333333,42.3487333333,47.2431333333,18.6617333333,12.3866,16.6590666667
740.86,15.3960333333,55.3268,52.0658,54.7762,13.4164,15.2099333333,42.9595333333,42.3318666667,47.3772666666,18.5355333333,12.0998,16.4528666667
741.18,15.3434666667,55.2047333333,51.9476666667,54.7408,13.4578666667,15.0849,42.7246,42.3820666667,47.408,18.5023333333,11.9166,16.4844666667
741.49,14.7017,54.7948666667,51.4994,54.394,13.1312666667,14.4854666667,42.1149333333,41.9856,46.935,17.885,11.4677333333,16.0259333333
741.81,13.9127333333,54.6612666667,51.1914,54.2806666667,12.2885333333,13.7126666667,41.7122666667,41.6374666667,46.6993333333,17.0670666667,10.8008,15.1268
742.12,13.5169,54.4444666667,51.0615333333,54.0872666667,12.0172,13.2985666667,41.5906666667,41.4252666667,46.4087333333,16.7724666667,10.5092666667,14.7586666667
742.44,13.6264,54.8544666667,51.5752,54.5527333333,12.2255333333,13.5839333333,42.0324666667,41.8902,46.9614,17.0527333333,10.6098666667,14.4852
742.76,13.9938,54.7601333333,51.3704666667,54.5827333333,12.3365333333,13.615,42.0550666667,41.9731333333,47.0216,17.1292,10.7186,14.7122666667
743.07,13.8523333333,54.9514,51.2258,54.5,12.2186,13.1996333333,42.1456666667,41.9374,46.8854,17.0658666667,10.4861333333,14.4928666667
743.39,14.0046,54.9331333333,51.4798666667,54.7568666667,12.3960666667,13.3546,42.2586,42.3326666667,47.1071333333,17.2164666667,10.5144666667,14.6441333333
743.70,13.2541666667,54.6645333333,51.0522,54.6717333333,11.6496666667,12.7433,41.6800666667,42.0111333333,46.6954666667,16.395,9.73560000001,13.9485333333
744.02,13.3076333333,55.1703333333,51.5110666667,55.1922,11.5843333333,12.9600666666,41.9247333333,42.1295333333,47.0362666667,16.4799333333,9.88279999999,14.2078666667
744.34,13.6948,55.2903333334,51.3363333333,55.4325333333,11.8948666667,13.3059,41.9970666667,42.4534,46.9478,16.9113333333,10.4782,14.6696666667
744.65,13.5957,55.5504666667,51.5151333333,55.5914,11.7405333333,13.2668666667,42.1212,42.7050666667,46.9954666667,16.8550666667,10.5174,14.3754
744.97,14.5146333333,55.8956666667,51.6841333333,55.8994666667,12.4015333333,14.0488333333,42.5512,43.0910666667,47.5539333333,17.6225333333,11.3182,15.0786666667
745.28,15.6170333333,56.4160666667,52.4667333333,56.2735333333,13.5746666667,14.8803333333,43.0388666667,43.8472,48.2356,18.6798,12.5252,16.2260666667
745.60,15.6218333333,56.7254666667,52.5386666667,56.5158,13.7822,14.8767333333,43.1972,43.9808666667,48.6976666667,18.7858666667,12.6895333333,16.4017333333
745.91,15.5027666667,56.2998666667,51.8811333333,55.822,13.6216,14.6451666667,42.8608666667,43.5832666667,48.2247333333,18.5184666666,12.5196666667,16.4058
746.23,15.8074666667,56.5555333333,52.1246666667,55.9404,14.0252,15.0846333333,42.8908666667,43.8849333333,48.5599333333,18.722,13.0057333333,16.6431333333
746.55,16.2767,56.5691333333,52.5713333333,56.4392,14.6298666666,15.7585,43.0444666667,44.4854,49.0682666667,19.3426666667,13.4343333333,17.1796
746.86,16.1905666667,56.7027333333,52.6154,56.3925333333,14.5022666666,15.5826,43.1169333333,44.4624666667,48.9466666666,19.2532666667,13.4055333333,17.0347333333
747.18,16.7219,56.8128666667,53.0874,56.5739333333,15.1302666667,16.2211333333,43.5970666667,44.9589333333,49.2227333333,20.0464,14.1212,17.5258666667
747.49,16.4473,56.4224666667,52.5726666667,56.373,14.9646666667,16.0862666667,43.4395333334,44.7806666667,48.8146,19.8584666667,13.6164,17.0628666667
747.81,16.2168333333,56.2047333333,52.522,55.9188666667,14.8853333333,15.8853666667,43.3544666667,44.6138666667,48.7161333333,19.6686,13.2945333333,17.0688666667
748.12,16.0056,55.8026,52.284,55.6207333334,14.8653333333,15.8185666667,42.9346666666,44.2217333333,48.3596666667,19.5418666667,13.2284,17.2404
748.44,15.4318666667,55.7644666667,52.1982666667,55.4878666667,14.4719333333,15.4282,42.7009333333,44.1548,47.9559333333,19.0752,12.6712666667,17.0047333333
748.75,15.0403666667,55.5908,51.9374666667,55.3974,13.8994666667,15.3147,42.8024,43.9908,47.5913333333,18.6286666667,12.2010666667,16.7264666667
749.07,15.0720333333,55.1622,51.5599333333,54.9262,14.1142666667,15.5178666667,42.5924666666,43.7895333333,47.0866666667,18.7472,12.0492,16.7863333333
749.38,15.1664,55.6434,51.9076666667,55.4040666666,14.426,15.7857,42.9482666667,44.2318,47.3362,19.1606,12.2614666667,17.1314666667
749.70,15.066,55.9796666667,52.3915333334,56.1484,14.6301333333,15.8548333333,43.6372666667,44.7864666667,47.8546666667,19.4588666667,12.1736666666,17.2728666667
750.01,14.9454333333,55.9301333333,52.1847333333,55.8068,14.422,15.6694,43.6398,44.4539333333,47.6039333333,19.0097333333,12.0049333333,17.2059333333
750.33,14.6948,55.5322,51.6202,55.4618666667,14.3536,15.6622,43.2613333333,44.2252,47.4793333334,18.8635333334,11.7326,17.1117333333
750.64,14.6424,56.1088,51.9348,56.0408,14.2202,15.5489666667,43.5550666667,44.6136666667,48.2439333333,18.5514666666,11.4269333333,17.1496666667
750.96,14.9032333333,56.2366666667,52.0250666667,56.0680666667,14.3942666667,15.5412333333,43.6487333333,44.7062,48.6058,18.7455333333,11.9246666667,17.3976666667
751.27,14.8123333333,55.7709333333,51.4807333333,56.0580666667,14.152,15.2198666667,43.3854,44.1465333333,48.2175333333,18.4777333333,11.4953333333,17.182
751.59,14.7453666667,55.871,51.5970666667,56.1355333333,14.1019333333,14.9755666667,43.7194,44.1761333333,48.3741333333,18.3323333333,11.4011333333,16.8932666667
751.90,14.8129,55.9825333333,51.9028666667,56.5335333333,14.0376,15.1540666667,43.9445333333,44.3385333333,48.9508666667,18.4565333333,11.4906,16.7633333333
752.22,15.1186333333,56.0123333333,51.9376666667,56.6068,14.4715333333,15.4341,43.8462666667,44.4226,49.1137333333,18.8508,11.8216,16.7482
752.53,15.1555666666,56.4402666667,52.2695333333,57.1948,14.3862,15.1022666667,44.145,44.8187333333,49.5786666667,18.6013333333,11.7356,16.6501333334
752.85,14.9068666667,56.1040666667,52.138,57.1776,14.2372666667,14.8533,43.8848666667,44.4309333333,49.4151333333,18.4799333333,11.5918,16.6056
753.16,14.9384666667,55.8392666667,51.7702666667,56.8556666667,14.0598,14.6707666667,43.5114,43.9955333333,48.8314666667,18.0957333333,11.5097333333,16.5363333333
753.47,14.4402666667,55.5802,51.4536,56.8372666667,13.6114,14.3677666667,43.2258,43.6596666667,48.6651333333,17.727,11.0344,16.0846
753.79,14.4705,55.6335333333,51.4827333333,56.9155333333,13.7494,14.5391666666,43.1141333333,43.6864,48.5432666667,17.8186,11.297,16.0497333333
754.10,14.4438666667,55.0866,50.9390666667,56.3645333333,14.0994666667,14.5194,42.6924666667,43.2891333333,48.0700666667,18.0074666667,11.4254666667,16.1914
754.42,14.2047,54.7938666667,50.8398,56.3878666667,14.0356666667,14.398,42.6643333333,43.3370666667,47.7704,17.8334666667,11.1743333333,16.1314666667
754.73,13.8046,54.9584666667,51.2253333333,56.5234,13.9403333333,14.2798,42.6396,43.4388,48.0240666667,17.7224666667,11.2518666667,15.9729333333
755.05,14.3428666667,55.2284666667,51.5322666667,56.6835333333,14.405,14.8487333333,42.8388666667,43.6322,48.355,18.2740666667,11.6601333333,16.5142666666
755.36,14.9286666667,55.3355333333,51.4135333333,56.6216666667,14.9906,15.3523666667,43.1721333333,43.8432666667,48.3577333333,18.6239333333,12.1184,16.9966
755.67,15.0736,55.4385333333,51.5571333333,56.7952,15.3702666667,15.5065666667,43.3788,43.9607333333,48.3220666667,18.6205333333,12.2827333333,17.4828
755.99,15.6205,55.9017333333,52.0642666667,56.9481333333,15.8376,16.2040333333,43.6712666666,44.3436666667,48.5929333333,19.0179333333,12.9292,17.9378
756.30,15.8382666667,56.6169333333,52.5832666667,57.3479333333,15.9511333333,16.414,43.9992,44.9674666667,48.9246,19.0240666667,12.8204666667,17.7076666667
756.62,15.5446333333,56.3609333333,52.3622666667,56.9228,15.7912,16.2557666667,43.7768,44.6712,48.7691333333,18.9410666667,12.4389333333,17.4617333333
756.93,15.7884333333,56.5212666666,52.7363333333,56.9422,15.8935333333,16.1213666667,43.9992666667,45.0478,48.9398,19.0241333333,12.6828666667,17.6885333333
757.24,15.8859666667,56.7729333333,53.2482666666,57.2019333333,15.5672666666,15.8105666667,44.0540666667,45.3372,49.2483333333,18.7672,12.4984666667,17.9633333333
757.56,15.9359333333,57.0341333333,53.6676,57.5003333333,15.312,15.9981333333,44.2022,45.6326666667,49.2206666667,18.6510666667,12.6686666667,17.9476
757.87,16.0863666667,57.0257333333,53.6208666667,57.5538,15.333,16.1406,44.205,45.5988666667,49.1904,18.4625333333,12.6655333333,17.8955333333
758.18,15.8559333333,57.2996666667,53.6146666667,57.5811333333,15.0059333333,16.0142,44.2828666667,45.7404666667,49.1636666667,18.0656666667,12.4462,17.6202
758.50,14.8919333333,56.4935333333,52.7704666667,57.0090666667,13.8764,15.1377666667,43.5222666667,45.2971333333,48.3156666667,16.8006,11.5348666667,16.7846666667
758.81,14.4510666667,55.8783333333,52.5452,56.6707333333,13.6116666667,14.9038,43.0078,44.8588,47.8706,16.4431333333,11.1607333333,16.4664666667
759.13,14.1714666667,55.0799333333,51.9416,56.1558666666,13.1189333333,14.5907,42.5769333333,44.3625333333,47.3567333333,16.1403333333,10.9824,15.9960666666
759.44,13.7012333333,54.2979333333,51.0402,55.5838666667,12.6516666667,14.1971,42.1344,43.3430666667,46.6821333333,15.7583333333,10.5287333333,15.5644666667
759.75,14.5176,54.063,51.1634,55.7974666667,13.4172666667,14.8099,42.5521333333,43.5300666667,47.0563333333,16.3668,11.4574666667,16.4584666667
760.07,14.904,54.5316,51.6974,56.5591333333,13.6788666667,15.1208666667,42.9339333333,44.1244666667,47.3848666667,16.5706666667,12.039,16.7780666667
760.38,14.5752333333,54.5464,51.3546,56.3836666667,13.4558,14.9865666667,42.7859333333,43.9150666667,47.0992,16.4140666667,11.8369333333,16.2379333333
760.69,14.5782333333,54.3232666667,51.0498666666,56.078,13.7083333333,15.2680666667,42.9772,43.7682666667,47.0302,16.6928,11.8786,16.1754
761.01,14.4292,54.4292,50.9982666667,56.0802,13.6862666667,14.9291,43.1954,43.5226,47.2808,16.8596666667,11.4764666667,16.1463333333
761.32,14.1122666667,54.3351333333,50.8914,55.8859333333,13.2264666667,14.6097666667,42.8092,43.1799333333,47.0552666667,16.6061333333,11.1124666667,15.9856666667
761.63,14.8615666667,55.0456666667,51.7208,56.6821333333,13.8869333333,15.0712333333,43.5825333333,43.9023333333,47.6052666667,17.3114,11.7654666667,16.8231333333
761.94,15.7356666666,56.0616,52.695,57.6488,14.8379333333,16.0200333333,44.3253333333,44.6262666667,48.3267333333,18.3498666667,12.6190666667,17.4766666667
762.26,15.7265666667,56.2524666667,52.8488666667,57.8202666666,14.6940666667,15.6469,44.3594,44.5187333333,48.397,18.2122,12.6738,17.5334666667
762.57,15.8361333333,56.4598,52.9501333333,57.9830666667,14.7402,15.7180666667,44.3923333333,44.6651333333,48.5824,18.354,12.9287333333,17.7685333334
762.88,16.2429,56.8337333334,53.5342,58.3784,15.1675333333,16.1334,44.8884666667,45.2606666667,49.0946,18.9159333333,13.5076,18.4079333333
763.20,15.3470666667,56.6316,53.3012666667,58.0024666667,14.4648666667,15.4054,44.2635333333,44.7214666666,48.6469333333,18.2327333333,12.928,17.6874666667
763.51,14.9070333333,56.3191333334,53.0276,57.7729333333,14.0546,15.0208666667,43.9175333333,44.3473333333,48.3716,18.0182,12.4217333333,17.4874666667
763.82,15.1862666667,56.0426666667,53.1277333333,57.7674,14.2983333333,15.2420333333,43.8516,44.354,48.5196666667,18.3097333333,12.5168,17.7932
764.14,15.0760333333,56.2596666667,53.3073333333,58.0502,14.1097333333,15.063,44.0418,44.3866,48.8569333333,18.1718666667,12.3280666666,17.7023333333
764.45,15.5652333333,56.4342,53.4882666667,58.1541333333,14.5123333333,15.7554,44.1158,44.7359333333,49.127,18.5930666667,12.8915333333,18.0430666667
764.76,15.9903666667,56.68,53.8199333333,58.2565333333,15.1336666667,16.2621666667,44.5052,45.0904666667,49.4879333333,19.2207333333,13.3812666667,18.5221333333
765.07,15.9885333334,56.597,53.866,58.4115333333,15.2284,16.5752333334,44.4959333333,45.0319333333,49.5836,19.3900666667,13.2931333333,18.4114666667
765.39,15.6455,56.0792666667,53.4593333333,57.8283333333,14.8628666667,16.0778,44.1076,44.7273333333,49.2675333333,19.0771333333,12.8848666667,18.2316666667
765.70,15.8202666667,56.3794666667,53.6902,58.154,15.0977333333,16.5595,44.3142,45.3306,49.57,19.507,13.0783333333,18.63
766.01,15.3844666667,56.4381333333,53.8337333333,58.1464666667,14.9764,16.4036666667,44.2436666667,45.4261333333,49.7824666667,19.456,12.4484666667,18.4911333333
766.32,15.4465,56.6374666667,53.957,58.2801333333,15.0106666666,16.3992333333,44.265,45.8880666667,50.0174666667,19.6048666667,12.2137333333,18.3886666667
766.64,16.2517666667,56.8570666667,53.9064666667,58.3243333333,15.8589333333,17.1837333333,44.7463333333,46.2979333333,50.4269333333,20.5291333333,12.804,19.2825333333
766.95,16.4899,56.989,54.0528666667,58.0288,16.1863333333,17.3924,44.7578,46.4296,50.5468666666,20.5989333333,13.354,19.2515333333
767.26,17.1603,58.3005333333,55.3124666667,59.2661333333,16.8501333333,18.1629,46.0113333333,47.5272,51.6164,21.0573333333,13.6915333333,19.681
767.57,17.6098666667,58.4079333333,55.4337333333,59.2150666667,17.6767333333,18.7714666667,46.1048666667,47.8306,51.5987333333,21.7972666667,14.2698,20.2275333333
767.88,17.6476,58.1668,55.2492,59.1132666667,17.8773333333,18.5365,46.1888,47.9208,51.1784666667,21.383,14.3349333333,20.5236666667
768.20,17.3651,58.1233333333,55.2530666667,59.5153333333,17.4802,18.1667,46.1963333333,48.0536666667,51.0822666667,20.9264,13.8756,20.2206666666
768.51,17.3574666667,57.6095333333,54.7880666667,58.7165333333,17.1492666667,17.7859333333,45.7704,47.7052666667,50.8155333333,20.8328,14.073,19.9951333333
768.82,17.3740666667,58.2528,55.433,59.5402666667,17.2872,18.0665,46.2732666667,48.1123333333,51.6424666667,20.8838,14.0229333333,19.8264
769.13,17.3744666666,58.5056,55.4697333333,59.6632,17.1638666667,18.1241666667,46.7245333333,48.3556,51.9494666666,21.0101333333,14.2488,19.6736
769.44,18.429,59.5581333333,56.1465333333,60.4365333333,17.7796,18.7469666667,47.8038,48.9302666666,52.6436,21.6116,15.1172,20.3235333333
769.76,17.8177666667,58.7100666667,55.2273333333,59.4611333333,17.0340666667,18.2720333333,46.8190666667,47.9074,51.7768,20.947,14.6666,19.4231333333
770.07,17.7105666667,58.9164,55.8865333333,59.9602,16.3291333333,18.3006,47.2342,48.3914,52.3574666667,20.2496666667,14.1278,18.8368
770.38,17.9600666667,59.5532,56.0142,60.6467333333,16.1846,18.6067,47.9894,48.9594666667,52.9924,20.5115333333,13.8566,18.93
770.69,17.6532666667,58.9570666667,55.4608,60.1008666667,15.828,18.5097,47.4725333333,48.8414666667,52.7347333333,20.5807333333,14.4475333334,19.0104
771.00,17.6739666667,59.4078666667,56.4286,60.812,15.3053333333,18.3638333333,47.6862,49.2491333333,53.1197333333,20.5310666667,14.6214,18.7971333333
771.32,17.0349,59.2261333333,56.0798,60.6055333334,14.5942666667,17.9993666667,47.2036,48.7391333333,53.2458666667,20.6429333333,14.0823333333,17.9026666667
771.63,17.4220333333,60.0062666667,56.4381333333,60.8888666667,15.1936,18.3016666667,47.708,49.3398,53.9238,21.2508,14.6603333333,18.2920666667
771.94,17.9657333333,60.7774,57.2334666667,61.4124,15.7239333333,18.6071,48.0726666667,50.042,54.5578666667,21.7493333333,14.8624666667,19.0346666667
772.25,18.3982666667,61.2109333333,57.2720666667,61.621,16.4258,18.6229666667,48.3658666667,50.3580666667,54.7850666667,22.5129333333,15.677,19.8828
772.56,18.9884333334,61.5698666667,57.6878666666,61.7208,16.8604,18.7323333333,48.5976,50.3054,54.8768,22.9686666667,15.9474,20.2298666667
772.87,19.0106333333,61.4409333333,58.2934666666,61.7198,17.1447333333,18.9143333333,48.9908,50.7836,55.0796666667,23.4994,16.1419333333,20.4715333333
773.18,19.4683666667,62.5378,59.856,63.2852666667,17.6956,19.2833333333,50.2126666667,51.9136,56.6528,24.4856666667,16.3648666667,21.5226
773.50,19.4423,61.3842666667,58.9785333333,62.1842666667,17.9368,19.1498,49.4221333333,51.1492,55.6318,24.6840666667,16.5524666667,21.8077333333
773.81,19.2404,60.6693333333,58.8084,61.8004666667,17.9384,19.2236,48.8219333333,50.9036666667,55.3079333333,24.7724,16.6531333333,21.6866666667
774.12,19.2182,60.6837333333,58.9103333333,61.6378666667,17.8004,18.9205333333,48.4872,50.7074,54.9780666667,24.9138,16.2640666667,21.6176
774.43,19.3923666667,60.6788666667,59.0971333333,61.8059333334,18.1059333333,19.2023666667,48.6625333333,50.6312666667,54.9828666667,25.1798666667,16.1982,21.5682
774.74,19.3249333333,60.8101333334,59.8822666667,62.4575333333,17.6740666667,18.8818666667,49.1865333333,50.751,54.8841333333,24.9359333333,15.8323333333,21.6476
775.05,19.7641,60.8949333333,60.4024666667,62.5112666667,17.9882666666,19.4830333333,49.4277333333,50.6693333333,55.2063333333,25.0572,15.7612,21.7066
775.36,18.7479,60.3536666667,59.3548,61.9286,17.5236666667,18.8969,48.5952,49.726,54.2005333333,24.5022,14.9012666667,20.9572666667
775.67,19.7381333333,60.4136666667,59.7104666667,62.0613333333,17.8558666667,19.6416666667,49.2794666667,50.3136666667,54.3674666667,25.2534666667,15.4912666666,21.6202
775.98,19.4348,59.4416,59.0399333333,61.3551333333,17.8820666666,19.5098666667,48.7572,49.5811333334,53.9326666667,25.0460666666,15.1106,21.6002666666
776.30,18.2254,58.2185333333,57.0468,60.0823333333,16.1698666667,17.9888666667,46.9476,48.1741333333,52.0727333333,23.2476,13.1278,20.0822
776.61,18.0061333333,58.463,56.8293333333,60.4153333333,15.8878666667,17.9336666667,46.9297333333,48.3697333333,51.8449333333,22.6445333333,13.091,19.9306666667
776.92,18.6087333333,59.6681333333,58.0013333333,61.7160666667,16.7088666667,18.3334333333,47.8531333333,49.2726666667,52.8742,23.7712,13.7925333333,20.4732666667
777.23,19.3382666667,60.9035333333,58.9329333333,62.3622,17.5382666667,19.1852333333,48.8226,50.2525333333,53.7104,24.6246666667,14.0376,21.4016
777.54,18.3227,59.697,57.6462666667,60.6270666667,16.5891333333,18.8303666667,47.8224,48.7316,52.241,23.3827333333,12.8682,20.4581333333
777.85,17.5191333333,58.8876,56.5402,60.1010666667,15.5651333333,17.6995333333,47.6128,48.0534666667,51.9466666667,21.9428666667,11.7444,19.74
778.16,18.0793,58.9838666667,56.7423333333,60.3891333333,16.1658,18.0720333333,47.7764666667,48.7279333333,52.3892,22.5873333333,12.0216666667,19.8775333333
778.47,17.9743333333,58.4565333333,55.8341333333,59.8571333333,15.9199333333,17.6883666667,46.924,48.6532,52.1473333333,22.7939333333,12.2972666667,19.75
778.78,18.4777,58.1605333333,55.8361333333,60.0214,16.2852,18.3744,47.3439333333,49.0552,52.6916666667,23.0303333333,12.8272,20.1426
779.09,17.3012333333,56.8127333333,54.4670666667,58.4527333333,15.2157333333,17.4189,45.7041333333,47.5507333333,51.6434,21.9178666667,11.7433333333,18.5811333333
779.40,16.7643333333,56.6630666667,53.7675333333,58.3714666667,14.4627333333,17.0538333334,45.1828,47.4048666667,51.1401333333,21.6288,11.4007333333,17.6114666667
779.71,17.7549666667,57.4620666667,54.9314666667,59.4506,15.8424,18.0586,46.1171333333,48.2864666667,52.6104,23.0224666667,12.8778,18.6696
780.02,18.5112666667,57.6324666667,55.6136666667,59.4262666667,16.3908,18.5767666667,46.5795333334,48.3658666666,53.0936666666,23.7980666667,13.2750666667,18.8889333333
780.33,17.4168,57.2948,54.7672666667,58.6253333333,15.3510666667,17.4020333333,45.9275333333,48.1078666667,52.4094666667,22.6903333333,12.5646666667,18.108
780.64,16.0538666667,55.1643333333,53.0307333333,56.5522666667,13.9460666667,15.3525666667,44.1049333333,46.0318,50.6238666667,21.0630666666,11.3401333333,16.5745333333
