wavelength,Back_ConMarf,Belly_ConMarf,Breast_ConMarf,Crissum_ConMarf,Crown_ConMarf,DorTail_ConMarf,Rump_ConMarf,Throat_ConMarf,WingTip_ConMarf
430.08,19.3513333333,46.2123333334,31.1588333333,50.7526666667,16.1178333333,16.159745098,22.0293333333,30.0018333333,9.61883333335
430.44,19.3565,46.2545,31.1761666666,50.8116666666,16.1445,16.1716372549,22.0215,30.0166666666,9.66183333335
430.79,19.3868333334,46.3741666666,31.2526666667,50.9476666667,16.1428333333,16.1888725491,22.0565,30.063,9.68600000001
431.15,19.4046666667,46.46,31.3475,51.0175,16.1656666667,16.2207941177,22.0973333334,30.1353333334,9.75383333335
431.50,19.4173333334,46.4976666667,31.3891666666,51.0486666666,16.166,16.2236960785,22.0926666666,30.1286666666,9.75483333334
431.86,19.4568333334,46.581,31.4563333334,51.1248333333,16.1771666667,16.263509804,22.0938333333,30.2096666667,9.79533333333
432.22,19.4545,46.6653333333,31.5058333334,51.224,16.1925,16.2955490196,22.1333333333,30.2538333334,9.81383333335
432.57,19.4405,46.7398333333,31.5701666666,51.3383333334,16.1655,16.3024215687,22.1293333333,30.2815,9.80100000001
432.93,19.4733333333,46.8095,31.6168333333,51.462,16.1648333333,16.3248921569,22.1658333334,30.3175,9.83266666665
433.29,19.4681666666,46.8813333333,31.6316666667,51.515,16.1441666667,16.3380980392,22.154,30.3541666667,9.84116666665
433.64,19.4396666667,46.9116666667,31.621,51.5691666666,16.1136666667,16.3322450981,22.0995,30.3643333333,9.79049999999
434.00,19.4265,46.9438333333,31.6511666666,51.5783333334,16.0633333334,16.3193137255,22.047,30.3745,9.78133333335
434.35,19.4415,46.9528333334,31.6825,51.6175,16.07,16.3432647059,22.0316666667,30.3953333333,9.77599999999
434.71,19.4116666666,46.9143333334,31.654,51.5448333333,16.076,16.313117647,21.9756666667,30.3388333333,9.76916666669
435.07,19.4171666666,46.9425,31.6555,51.6236666667,16.076,16.3308137255,21.9775,30.3255,9.7595
435.42,19.4101666666,46.9816666667,31.6941666666,51.6638333333,16.0741666667,16.3374019608,21.9783333334,30.3425,9.76516666668
435.78,19.3973333334,46.9893333334,31.727,51.753,16.081,16.3525980392,21.9996666667,30.3391666667,9.75683333332
436.13,19.3975,47.0693333334,31.7746666667,51.8381666666,16.1043333333,16.3479313726,22.0005,30.3715,9.74516666668
436.49,19.3865,47.1246666667,31.7936666666,51.9006666667,16.1033333334,16.3424313725,22.0053333334,30.3651666666,9.72999999999
436.84,19.3668333334,47.1228333333,31.7903333333,51.9205,16.1103333333,16.365254902,22.0088333334,30.3705,9.75716666665
437.20,19.3783333333,47.1513333333,31.8226666667,52.0116666667,16.1241666667,16.3699019607,22.0233333333,30.3678333333,9.74300000001
437.56,19.439,47.2388333334,31.9051666667,52.1473333333,16.1783333333,16.4244901961,22.0865,30.4306666667,9.83449999999
437.91,19.4655,47.3008333333,31.9543333334,52.2581666667,16.229,16.4935588235,22.1358333333,30.4683333333,9.85700000002
438.27,19.4923333334,47.3723333333,32.015,52.3553333334,16.2085,16.5000980392,22.1971666666,30.4918333334,9.8765
438.62,19.4811666666,47.4203333333,32.0376666666,52.4533333333,16.193,16.5170392157,22.2008333333,30.5211666667,9.86033333333
438.98,19.4903333334,47.4323333334,32.0603333334,52.495,16.188,16.5118823529,22.1811666667,30.5531666667,9.87066666669
439.33,19.4878333333,47.4905,32.0993333333,52.5993333334,16.1816666666,16.5191764706,22.1853333334,30.5698333333,9.85366666666
439.69,19.44,47.508,32.0623333333,52.5463333334,16.145,16.4860980393,22.1515,30.521,9.82966666667
440.04,19.4018333334,47.422,32.018,52.5366666666,16.109,16.4720980392,22.1306666667,30.4906666667,9.81866666669
440.40,19.4113333333,47.3998333334,32.0238333333,52.5373333333,16.125,16.4670882353,22.1353333333,30.4891666667,9.86516666668
440.75,19.4101666666,47.442,32.0713333333,52.6103333333,16.1153333334,16.4797058824,22.1356666667,30.5328333333,9.86349999998
441.11,19.4023333334,47.4445,32.0836666666,52.6243333333,16.1116666666,16.4920882353,22.1305,30.54,9.87716666668
441.47,19.3736666666,47.4583333333,32.0928333334,52.6586666666,16.1088333333,16.4649509804,22.1005,30.5216666666,9.851
441.82,19.3451666667,47.4523333333,32.0781666667,52.6403333334,16.0656666666,16.4149019608,22.0566666666,30.5045,9.82316666665
442.18,19.314,47.4801666666,32.0835,52.6586666667,16.073,16.4052352941,22.0343333333,30.5061666666,9.80449999999
442.53,19.3365,47.5583333333,32.1306666667,52.7456666667,16.0841666667,16.4232058824,22.036,30.5553333333,9.81133333333
442.89,19.294,47.5575,32.1398333333,52.7718333334,16.0556666667,16.4099803922,22.0091666666,30.5451666667,9.7835
443.24,19.2823333334,47.5596666667,32.1373333333,52.7893333334,16.0245,16.4029509804,21.9895,30.5491666666,9.77750000001
443.60,19.2928333333,47.5935,32.1825,52.9218333333,16.0266666667,16.4289215687,21.999,30.6121666667,9.77916666669
443.95,19.2846666667,47.6638333333,32.2011666666,52.976,16.0115,16.4270098039,21.967,30.6148333333,9.77166666667
444.31,19.26,47.716,32.2336666667,53.0256666666,15.9963333333,16.4398921569,21.9578333333,30.653,9.76116666668
444.66,19.274,47.7123333334,32.2381666667,53.0671666667,15.9916666667,16.4304509804,21.9318333333,30.617,9.74383333334
445.02,19.2598333334,47.7621666667,32.2801666667,53.1505,15.9931666667,16.4472941176,21.9463333334,30.616,9.74216666669
445.37,19.263,47.8096666667,32.2801666667,53.2038333334,15.9895,16.4782549019,21.9403333334,30.6328333333,9.7485
445.72,19.2346666666,47.8431666667,32.2818333334,53.2376666667,15.99,16.4834607843,21.9301666666,30.6521666666,9.74449999998
446.08,19.2145,47.8583333333,32.2731666666,53.2818333334,15.9871666666,16.4722352941,21.8995,30.6606666667,9.7335
446.43,19.2071666667,47.832,32.2685,53.229,15.9765,16.4613627451,21.8791666667,30.642,9.74400000001
446.79,19.2065,47.8926666667,32.3036666667,53.2468333333,15.991,16.4665490196,21.9008333333,30.6341666667,9.74633333334
447.14,19.2098333333,47.909,32.3096666667,53.2681666667,16.0173333333,16.482627451,21.9078333333,30.6615,9.76050000001
447.50,19.2115,47.9235,32.322,53.2703333333,16.0353333333,16.5071078431,21.891,30.633,9.77900000001
447.85,19.223,47.9713333334,32.37,53.2965,16.0671666666,16.5306862745,21.9121666667,30.6508333334,9.81316666668
448.21,19.2196666667,47.973,32.3858333333,53.3273333333,16.0511666667,16.5217058823,21.8983333334,30.6295,9.79316666665
448.56,19.2258333333,48.0598333333,32.4373333333,53.3581666667,16.0846666667,16.5427941177,21.9121666667,30.6536666667,9.81799999999
448.92,19.2126666667,48.058,32.422,53.3593333333,16.079,16.5178529412,21.8788333333,30.6435,9.80066666667
449.27,19.1996666666,48.0701666666,32.451,53.361,16.048,16.4887058823,21.8913333333,30.6461666667,9.7795
449.62,19.2445,48.1358333333,32.5138333333,53.485,16.0848333333,16.519872549,21.925,30.6663333333,9.81066666666
449.98,19.2925,48.1901666667,32.5571666667,53.5475,16.0946666667,16.5555098039,21.9751666667,30.6996666666,9.84166666667
450.33,19.3028333333,48.2423333333,32.605,53.6825,16.1203333334,16.572872549,22.0121666666,30.7213333333,9.8465
450.69,19.316,48.2321666667,32.6131666667,53.7713333334,16.1086666666,16.577509804,21.9946666666,30.7408333333,9.84583333334
451.04,19.3335,48.2656666667,32.661,53.871,16.1221666667,16.5943627451,22.0125,30.7155,9.85083333334
451.40,19.3701666667,48.3248333333,32.714,53.985,16.1408333333,16.5816764706,22.0558333334,30.7588333334,9.84416666667
451.75,19.3818333334,48.3563333334,32.7408333333,54.063,16.1546666667,16.5955098039,22.0581666667,30.7968333334,9.83349999998
452.10,19.42,48.4196666667,32.7721666667,54.1058333334,16.1913333333,16.6287745098,22.0566666667,30.833,9.85000000002
452.46,19.398,48.4515,32.7728333334,54.1643333333,16.1731666667,16.6114509804,22.0695,30.8483333333,9.83249999999
452.81,19.407,48.5138333333,32.7886666667,54.223,16.197,16.6319607843,22.0795,30.8543333333,9.86849999999
453.17,19.418,48.5518333334,32.8251666667,54.2588333333,16.2203333334,16.6675392157,22.0668333334,30.8571666667,9.89300000002
453.52,19.3955,48.5641666667,32.8533333334,54.2635,16.1868333334,16.6443627451,22.0368333333,30.8521666666,9.88366666669
453.87,19.3726666666,48.5816666667,32.9001666667,54.3301666667,16.1888333333,16.6416960784,22.0068333333,30.8448333333,9.88033333333
454.23,19.3615,48.5995,32.9105,54.3608333334,16.1923333333,16.658627451,21.9923333334,30.8863333333,9.89050000001
454.58,19.3795,48.6991666667,32.9343333333,54.427,16.2313333333,16.6734803922,21.9906666667,30.9065,9.89949999999
454.93,19.3816666667,48.7753333334,32.9716666667,54.5071666666,16.2416666667,16.7041666666,22.0038333333,30.9508333333,9.90883333332
455.29,19.3985,48.874,33.0185,54.615,16.254,16.7569901961,22.0151666667,31.0043333334,9.92516666668
455.64,19.4183333333,48.8953333334,33.059,54.6798333334,16.2376666667,16.7576568628,22.0258333334,31.0205,9.91633333331
456.00,19.3715,48.8786666667,33.0613333333,54.7353333333,16.2061666666,16.7455980392,22.0246666666,31.0183333334,9.90649999998
456.35,19.348,48.8505,33.0638333334,54.7448333334,16.167,16.7473039215,21.9698333333,30.9761666667,9.90483333335
456.70,19.3546666667,48.8963333334,33.1175,54.8143333334,16.1463333334,16.7639019608,21.9585,31.0025,9.90116666665
457.06,19.3796666667,48.9656666667,33.157,54.9376666667,16.1673333334,16.7744313725,22.01,31.0266666667,9.91133333334
457.41,19.3785,48.9623333333,33.163,55.003,16.1713333333,16.7851176471,22.0186666666,31.04,9.9255
457.76,19.3551666666,48.937,33.1571666667,54.9981666667,16.1708333333,16.7701078432,22.0321666667,31.0115,9.94566666668
458.12,19.3295,48.9453333333,33.162,55.0585,16.1511666666,16.7608529412,22.0451666666,30.9848333334,9.94299999999
458.47,19.3393333333,48.9573333334,33.2068333333,55.1028333333,16.148,16.7842843137,22.0501666667,30.9981666667,9.96683333333
458.82,19.3193333333,48.9216666666,33.1911666667,55.0421666667,16.1311666666,16.7546372549,22.0113333334,30.9585,9.95616666667
459.18,19.3056666666,48.9016666667,33.1868333334,55.0246666666,16.1276666667,16.7565588235,21.988,30.9413333333,9.96416666668
459.53,19.2968333334,48.925,33.217,55.0546666667,16.1425,16.7590784313,21.9703333333,30.9301666666,9.98899999998
459.88,19.3033333333,48.962,33.2378333333,55.0748333333,16.1745,16.7750882353,21.9556666666,30.9591666666,9.99733333331
460.24,19.3251666667,49.0075,33.286,55.1126666667,16.2106666666,16.8170196078,21.9723333334,31.008,10.0265
460.59,19.3286666667,49.0498333333,33.2986666667,55.1431666667,16.218,16.8183235294,21.971,31.0393333334,10.0303333333
460.94,19.3178333334,49.0721666666,33.3173333333,55.1863333333,16.2301666667,16.8179313725,21.9465,31.0578333334,10.0366666666
461.29,19.3515,49.123,33.3751666667,55.1883333333,16.2621666666,16.8498235294,21.9328333334,31.082,10.0578333333
461.65,19.3901666667,49.2436666667,33.425,55.2978333333,16.2931666667,16.9123627451,21.9388333334,31.1301666667,10.0763333333
462.00,19.4065,49.2873333334,33.442,55.3355,16.3125,16.9168431373,21.9078333333,31.14,10.0636666667
462.35,19.4101666666,49.3461666666,33.4861666666,55.3785,16.3358333333,16.9367254902,21.929,31.1561666667,10.0918333333
462.71,19.4223333334,49.397,33.5351666666,55.4793333333,16.364,16.9500784314,21.9443333333,31.205,10.12
463.06,19.4241666667,49.4671666667,33.5705,55.5451666667,16.365,16.9285980392,21.9288333333,31.2383333333,10.084
463.41,19.4443333333,49.5666666667,33.5701666666,55.6496666667,16.3961666667,16.9817843138,21.9411666666,31.2843333334,10.0858333333
463.76,19.4655,49.6296666666,33.6138333334,55.7346666667,16.3798333333,16.9897156863,21.953,31.2648333334,10.0876666667
464.12,19.4313333333,49.6723333333,33.6106666667,55.8473333333,16.3701666667,16.9460588236,21.9445,31.2506666666,10.0428333333
464.47,19.4638333333,49.7046666666,33.6776666666,55.9216666666,16.4176666666,16.9823235294,21.979,31.2691666667,10.0858333333
464.82,19.4668333333,49.7158333333,33.695,55.9591666667,16.3943333334,17.0100882353,22.0046666667,31.2846666667,10.0975
465.17,19.4211666666,49.703,33.653,55.974,16.3848333333,16.9835686274,21.996,31.2335,10.072
465.53,19.3858333333,49.6635,33.6376666666,55.9566666667,16.354,16.9325294118,21.9633333334,31.209,10.0475
465.88,19.3845,49.698,33.7048333334,55.9803333334,16.3675,16.9651470588,21.975,31.2406666667,10.075
466.23,19.3796666667,49.731,33.725,56.0551666667,16.3626666667,16.9431372549,21.9366666667,31.2661666667,10.0538333333
466.58,19.3791666667,49.8278333334,33.7596666666,56.12,16.3903333333,16.9670294118,21.9135,31.2765,10.0431666667
466.94,19.377,49.8223333334,33.7623333333,56.164,16.3858333333,16.9842843137,21.92,31.2661666667,10.0816666666
467.29,19.331,49.753,33.743,56.1378333333,16.3445,16.9045882353,21.8743333334,31.2316666666,10.0256666667
467.64,19.3433333333,49.759,33.7636666666,56.241,16.3738333333,16.9183529412,21.898,31.2678333333,10.0775
467.99,19.399,49.7861666667,33.8226666667,56.2608333333,16.4081666667,16.9637647059,21.9425,31.3406666667,10.1441666666
468.35,19.4165,49.8408333333,33.8568333333,56.352,16.4065,16.9929215687,21.9426666667,31.3668333333,10.1338333333
468.70,19.4268333334,49.8818333333,33.9263333334,56.4248333333,16.4756666666,17.0177647059,21.94,31.4048333333,10.1475
469.05,19.465,49.9643333333,33.9686666666,56.5798333333,16.5085,17.0717745098,21.9831666667,31.5045,10.1745
469.40,19.5015,50.0061666667,34.0218333334,56.7088333334,16.5445,17.1152843138,21.997,31.5866666667,10.1638333333
469.75,19.5491666667,50.0821666666,34.053,56.844,16.5693333333,17.1362941176,22.0153333334,31.6191666667,10.194
470.11,19.5755,50.1408333333,34.0861666667,56.9536666666,16.5886666667,17.1801666667,22.0495,31.6488333334,10.2011666667
470.46,19.5831666667,50.1363333333,34.087,56.9925,16.5795,17.1888039216,22.059,31.6665,10.229
470.81,19.622,50.2125,34.181,57.0803333333,16.6318333334,17.2054215686,22.1188333334,31.7058333333,10.2411666666
471.16,19.651,50.2726666666,34.2081666667,57.1138333334,16.6413333333,17.2537450981,22.1486666667,31.7448333334,10.2876666667
471.51,19.6403333334,50.2921666667,34.232,57.1458333333,16.6483333333,17.2639607843,22.1306666667,31.7546666667,10.253
471.87,19.6451666667,50.3078333334,34.1795,57.1538333334,16.6676666666,17.2542941177,22.1021666666,31.7278333333,10.235
472.22,19.6096666667,50.2955,34.1545,57.1911666667,16.643,17.1954509804,22.0678333334,31.7001666666,10.2143333333
472.57,19.6158333333,50.3096666667,34.1128333333,57.2218333333,16.614,17.1764509804,22.0535,31.6713333333,10.1781666667
472.92,19.5873333333,50.3103333333,34.124,57.214,16.589,17.141627451,22.0246666666,31.6551666666,10.1716666667
473.27,19.6143333333,50.3253333334,34.1385,57.198,16.5998333333,17.1366764706,22.0251666667,31.6433333333,10.2076666666
473.62,19.633,50.3761666667,34.1605,57.2748333333,16.6495,17.1562352941,22.0485,31.6991666667,10.238
473.98,19.6161666667,50.2856666667,34.1183333334,57.2031666666,16.6045,17.1486372549,22.0098333333,31.6568333333,10.2215
474.33,19.6305,50.3625,34.1901666667,57.2795,16.6171666667,17.1720294118,22.0193333333,31.6985,10.2115
474.68,19.5435,50.3075,34.1266666667,57.2455,16.565,17.149245098,21.9453333333,31.6406666667,10.1958333333
475.03,19.5353333333,50.339,34.1406666666,57.2948333333,16.5683333334,17.1276470589,21.9461666667,31.6355,10.185
475.38,19.5451666667,50.376,34.1486666667,57.3331666667,16.5723333334,17.1321470588,21.9555,31.6291666667,10.1953333333
475.73,19.5348333333,50.4203333333,34.2043333334,57.4365,16.5585,17.1278725491,21.9626666667,31.6576666667,10.1978333333
476.08,19.5105,50.3381666667,34.174,57.3506666667,16.5053333333,17.1007352941,21.9186666667,31.6148333333,10.1586666667
476.44,19.4776666667,50.3518333334,34.1721666666,57.3658333333,16.5038333333,17.096872549,21.9056666667,31.5941666667,10.1598333333
476.79,19.5265,50.443,34.244,57.4188333333,16.5613333333,17.1588823529,21.9356666667,31.6053333333,10.1818333333
477.14,19.546,50.5088333333,34.2895,57.4723333334,16.5971666667,17.2082254902,21.9551666667,31.6185,10.2141666667
477.49,19.5265,50.476,34.3138333334,57.4131666667,16.5603333334,17.1894313726,21.9226666667,31.5668333333,10.1898333333
477.84,19.5036666666,50.4946666667,34.3245,57.4651666667,16.5776666666,17.1681764706,21.938,31.5651666667,10.1876666667
478.19,19.4853333333,50.4706666667,34.2821666667,57.4733333333,16.5438333334,17.1292352941,21.9091666667,31.5196666667,10.1466666667
478.54,19.5663333333,50.5158333333,34.3748333333,57.5618333333,16.59,17.1680784314,21.9578333333,31.5811666667,10.2013333333
478.89,19.5868333333,50.5516666667,34.4761666667,57.6731666667,16.6121666667,17.2353431372,22.0036666667,31.6403333334,10.2218333333
479.24,19.5755,50.5541666667,34.48,57.6948333333,16.6043333333,17.2389117647,21.9928333333,31.644,10.2031666667
479.60,19.575,50.5461666666,34.4681666666,57.7005,16.6143333334,17.2559117647,21.9765,31.579,10.1908333333
479.95,19.555,50.5368333333,34.439,57.7046666666,16.6441666667,17.2614117647,21.9771666666,31.5563333333,10.1916666667
480.30,19.5261666666,50.4375,34.3988333333,57.6418333333,16.5911666667,17.2201568628,21.9315,31.4975,10.1806666666
480.65,19.4813333333,50.3148333334,34.307,57.5856666666,16.5378333334,17.1885294118,21.9036666667,31.4241666667,10.155
481.00,19.447,50.338,34.305,57.668,16.512,17.1832254902,21.9211666667,31.3743333333,10.1346666667
481.35,19.4538333333,50.3695,34.308,57.7183333334,16.5161666667,17.1961470589,21.9736666666,31.3571666667,10.161
481.70,19.4955,50.4683333333,34.3801666666,57.8221666667,16.537,17.2428431372,22.0336666667,31.4248333334,10.1988333333
482.05,19.5313333333,50.6015,34.4918333334,57.9911666667,16.5681666667,17.3042647059,22.1095,31.5108333333,10.2655
482.40,19.5455,50.6756666667,34.529,58.0703333333,16.5696666667,17.3291078431,22.1348333333,31.5541666666,10.2606666667
482.75,19.5621666667,50.7891666667,34.5876666667,58.1723333333,16.5843333333,17.3482450981,22.152,31.5811666666,10.2846666667
483.10,19.5733333333,50.8401666666,34.6335,58.23,16.6018333334,17.3826764706,22.1735,31.6255,10.3066666667
483.45,19.5755,50.8908333334,34.6655,58.2498333334,16.6193333333,17.3991372549,22.196,31.676,10.3285
483.80,19.6,50.96,34.7181666667,58.2723333334,16.6396666667,17.4287450981,22.2051666667,31.7336666667,10.363
484.15,19.6028333333,50.9826666666,34.7453333334,58.279,16.6535,17.4477647059,22.2,31.7663333333,10.3723333333
484.50,19.6125,51.0298333333,34.7858333333,58.3226666667,16.6685,17.4550980393,22.205,31.7915,10.3858333333
484.85,19.61,51.0506666667,34.7986666667,58.3156666667,16.6725,17.4450784314,22.187,31.8248333333,10.388
485.20,19.6196666666,51.0913333333,34.841,58.372,16.6988333333,17.460872549,22.1861666666,31.8746666667,10.408
485.55,19.6103333333,51.0911666667,34.864,58.3848333334,16.7055,17.4659117647,22.1675,31.8823333334,10.409
485.90,19.6066666666,51.0828333333,34.855,58.3396666667,16.7168333333,17.4668235295,22.1516666667,31.8706666667,10.4065
