wavelength,Back_CyiCyif,Belly_CyiCyif,Breast_CyiCyif,Crissum_CyiCyif,Crown_CyiCyif,DorTail_CyiCyif,Patch10_CyiCyif,Rump_CyiCyif,Throat_CyiCyif,WingTip_CyiCyif
256.15,8.1505,7.34328205128,8.92466666667,8.172,7.97833333333,6.5805,8.301,10.3225,6.40866666667,9.67749999998
256.53,8.96183333335,8.96633333331,9.69183333333,9.915,9.42816666665,7.74533333332,9.79316666665,11.4961666666,7.21816666669,10.7866666666
256.90,8.31433333334,8.7645769231,9.78166666665,9.7065,8.91649999998,7.09183333333,8.76616666665,11.3995,7.28,9.93216666668
257.28,7.5725,7.42543589744,8.29799999999,8.97033333333,7.60783333333,6.334,6.91783333334,9.87249999998,5.57333333334,8.98800000001
257.65,6.492,6.03208974359,7.36583333334,7.6935,7.08516666666,6.19533333334,6.58566666667,8.786,4.8535,8.20866666668
258.02,6.33016666666,6.0355,7.25166666666,7.091,6.51716666667,6.37033333333,6.12983333334,8.32,4.6875,8.06600000002
258.40,6.09533333333,5.6546025641,7.02466666667,6.22016666666,5.85766666667,6.27683333334,5.50633333334,7.58,4.6115,7.72733333333
258.77,5.92316666666,5.69239743589,7.00733333335,6.21366666667,5.42,6.814,5.57483333333,7.37516666667,4.61666666667,7.87833333334
259.15,6.21333333333,6.6561025641,7.62666666669,6.7045,5.84266666667,7.82483333334,5.99783333333,7.52316666667,4.7225,8.79866666665
259.52,6.441,7.24861538461,8.30583333335,7.12283333334,6.41733333333,8.57233333333,6.28416666667,7.9455,5.08533333333,9.6145
259.89,5.98183333334,6.96597435898,7.97366666669,6.68,5.86566666666,8.52583333333,5.953,7.232,4.70283333334,9.55783333335
260.27,6.08483333334,7.25037179487,7.9575,6.8295,6.043,8.73716666667,6.1265,7.4005,4.97083333333,9.83016666667
260.64,5.56466666666,6.56942307693,7.30549999999,6.21566666667,5.46183333333,8.16216666667,5.47566666667,6.7435,4.50933333333,9.47100000001
261.01,5.53733333333,6.4435,7.07116666667,6.18366666666,5.145,8.42633333333,5.558,6.56216666667,4.189,9.8775
261.39,5.55316666666,6.76416666666,7.59866666667,6.40433333333,5.31983333333,8.84133333334,6.08883333333,6.85083333334,4.57166666667,10.5165
261.76,5.551,6.91367948718,7.85183333333,6.47133333334,5.0835,8.48916666666,5.933,6.54183333333,4.35416666666,10.5353333333
262.13,5.06183333334,6.59238461538,7.68949999998,6.13366666667,4.77883333333,8.017,5.79133333334,6.05933333334,3.96033333333,10.3245
262.51,4.89533333333,6.76715384615,7.82599999998,6.44116666666,4.85516666667,8.13983333333,6.03066666666,6.07066666666,3.90483333333,10.5476666667
262.88,4.37766666667,6.48484615384,7.51533333334,6.40983333333,4.43183333333,7.61416666666,5.6185,5.36683333333,3.317,10.455
263.25,3.21733333333,5.61862820513,6.67466666666,5.7855,3.50716666667,6.6345,5.12566666667,4.48633333334,2.65766666667,9.70233333335
263.63,2.1965,4.53124358975,5.7175,5.0885,2.34016666667,5.6845,4.404,3.3775,1.72166666667,8.84083333335
264.00,1.163,4.09555128205,5.51116666666,4.942,2.08316666667,5.23266666667,4.10616666667,3.00366666667,1.42933333334,8.01816666665
264.37,0.551,3.5773076923,5.64716666667,4.24483333333,1.61533333333,4.3825,3.5685,2.22866666667,1.027,7.23766666666
264.75,0.09,3.45102564103,5.57683333333,3.84233333333,1.40066666667,4.189,3.3795,2.09466666666,0.218499999998,7.11916666667
265.12,0.584166666666,3.46220512821,5.602,3.70933333334,2.03266666666,3.79816666666,3.252,2.655,0.088666666665,7.08833333334
265.49,0.614666666667,3.53325641026,5.07033333334,3.238,2.14616666667,3.439,2.92416666667,2.77366666667,-0.1505,6.614
265.87,0.707500000001,3.7637051282,4.8805,3.636,2.367,4.0875,3.2335,3.209,-0.0365,6.84466666666
266.24,0.760333333332,3.80862820513,4.7635,4.02683333333,2.55416666667,4.514,3.17166666667,3.51616666667,0.285166666668,7.00883333333
266.61,1.026,4.59053846154,5.44916666667,4.34333333333,3.22616666667,5.096,3.84183333333,4.19516666667,0.843666666665,7.558
266.98,0.794166666665,4.95437179487,5.89033333334,4.22466666666,3.5075,5.21733333334,4.037,4.6105,1.36783333333,7.25816666666
267.36,1.26483333333,5.38247435898,6.47316666667,4.95316666667,4.103,5.61233333334,4.2625,5.16583333333,2.00916666667,7.791
267.73,1.455,5.68482051282,6.61483333333,5.0155,4.28266666666,5.5315,4.36533333334,5.42833333333,2.3945,7.97733333334
268.10,2.63616666667,6.30515384615,7.27,5.68183333333,5.33266666667,5.9815,5.42266666667,6.411,3.355,8.8975
268.48,3.15116666667,6.84847435898,7.4575,6.1655,5.76433333333,6.57683333334,6.097,6.98766666666,3.64033333333,9.49316666668
268.85,3.36416666666,6.74961538461,7.64783333333,6.45966666667,5.92283333334,6.98683333333,6.29666666666,6.76633333333,3.99633333333,9.44016666669
269.22,3.67383333333,7.56566666666,8.09483333335,7.00116666667,6.44966666666,7.91733333333,7.048,6.68366666667,4.67366666666,9.87083333331
269.59,4.45433333334,8.40593589744,9.11649999998,8.003,7.19733333334,8.69983333334,7.95749999999,7.28766666667,5.6675,10.6285
269.97,5.0335,8.79028205129,9.83800000002,8.2895,7.89316666667,8.97583333333,8.39516666667,7.71733333334,6.44133333333,10.8238333333
270.34,5.17733333333,8.94991025641,9.76083333335,8.2735,7.766,9.202,8.51399999998,7.48216666666,6.53616666667,10.9133333333
270.71,5.07416666667,8.48893589744,9.3975,7.745,7.29433333334,9.16383333333,8.1705,7.02716666667,6.24266666667,10.6576666667
271.09,5.949,8.77260256411,9.65683333331,7.95866666666,7.58366666666,9.86433333334,8.54849999999,7.3525,6.49133333333,11.1641666667
271.46,6.201,8.73976923077,9.48200000001,7.69166666667,7.5535,9.85850000001,8.43716666665,7.23833333333,6.36216666666,11.0728333333
271.83,6.09516666666,8.56951282051,9.23666666667,7.54233333333,7.19733333333,9.69399999998,8.19466666665,7.06233333333,6.1705,11.0363333334
272.20,5.97533333333,8.31938461539,9.13149999998,7.27883333334,6.89083333333,9.659,7.85,6.95666666667,5.89483333333,10.7793333333
272.58,5.45016666667,7.68503846154,8.77616666669,6.8825,6.44333333333,9.48166666665,7.52333333333,6.57316666667,5.457,10.5115
272.95,5.4485,8.11912820513,8.85049999999,6.76783333334,6.45433333333,9.5565,7.64516666667,6.86783333333,5.413,10.5046666667
273.32,5.02516666667,7.54952564103,8.63649999999,6.46683333333,5.81716666667,9.33600000001,7.33766666666,6.64533333333,5.14633333333,9.92883333333
273.69,4.0955,6.525,7.59966666667,5.35833333333,4.82533333334,8.49766666666,6.34383333334,5.61383333334,3.95683333333,8.86283333334
274.06,3.381,5.75367948718,6.91083333333,4.6915,4.17033333333,8.2885,5.88316666666,5.28,3.5375,8.646
274.44,3.40466666667,5.4076025641,6.8705,4.30166666667,4.26366666666,8.15483333333,5.60883333334,5.28966666667,3.40483333334,8.49683333333
274.81,3.33483333333,5.26856410256,6.82566666667,4.30883333334,4.27766666667,7.9165,5.39183333333,5.29066666667,3.2025,8.0725
275.18,2.83816666666,4.8468974359,6.60083333334,4.15683333333,3.9955,7.40466666667,5.13733333333,5.1535,2.9025,7.9595
275.55,2.7875,4.80241025641,6.49283333334,4.19333333333,3.72183333333,7.24566666667,5.16133333333,5.0455,2.74616666667,8.08933333334
275.93,2.1505,4.35306410256,6.12716666666,3.87416666667,3.35383333334,7.00633333334,4.847,4.53983333334,2.27,7.5525
276.30,2.15833333333,4.35417948718,5.97883333333,4.0035,3.06366666667,7.0235,4.7955,4.22983333333,2.21933333333,7.42383333334
276.67,2.051,4.12547435897,5.54666666666,3.60266666666,2.66633333333,6.52766666667,4.30733333333,3.8345,1.962,6.93766666667
277.04,1.58033333334,3.4807051282,5.1135,3.31516666667,2.09816666667,6.0035,3.84183333333,3.20616666667,1.55283333334,7.003
277.41,1.60416666666,3.46878205128,5.143,3.25416666667,2.136,5.92233333334,3.53883333333,3.11683333334,1.36583333333,7.32516666666
277.79,2.65466666667,4.27215384615,5.939,4.3605,2.72783333333,7.27966666666,4.52466666667,4.169,2.3535,8.55666666667
278.16,2.94283333333,4.55165384616,6.23966666667,4.67766666667,2.83383333333,7.33883333333,4.59583333334,4.35966666667,2.12516666666,8.556
278.53,2.799,4.73605128205,6.29766666667,4.989,2.79,7.4245,4.74366666667,4.40733333333,1.9355,8.86933333331
278.90,2.99733333333,5.17037179487,6.401,5.17333333334,2.83483333333,7.52983333333,5.01083333334,4.75783333333,2.3745,9.43466666669
279.27,3.22966666667,5.63957692307,6.53966666667,5.45716666666,3.015,7.64016666667,5.3945,4.94716666666,2.7555,9.644
279.64,3.3385,5.74892307692,6.905,5.89733333334,3.3125,7.86,5.88866666667,5.354,3.11083333334,9.5075
280.02,3.86316666667,6.12952564102,7.4275,6.265,4.00833333333,8.188,6.5215,5.94866666666,3.521,9.65816666668
280.39,3.85583333333,6.28997435897,7.45983333334,6.09033333333,3.80516666667,8.199,6.29216666667,5.76266666666,3.52816666667,9.59333333331
280.76,3.981,6.63543589744,7.88849999999,6.7385,3.92383333333,8.25583333334,6.45283333333,6.135,3.78516666666,9.68366666668
281.13,4.4105,6.96351282051,8.17633333334,7.05183333333,4.48133333333,8.4985,6.82416666667,6.7455,4.55983333333,9.81900000002
281.50,4.9475,7.40938461539,8.58033333332,7.49366666667,4.88683333333,8.8995,7.34916666667,7.30366666667,5.20583333334,10.1761666667
281.87,4.29133333334,6.71002564103,7.88333333331,6.77516666667,4.41783333334,7.94283333333,6.567,6.58166666667,4.60366666667,9.07333333331
282.25,4.154,6.57930769231,7.65316666669,6.4745,4.30666666667,7.864,6.467,6.2635,4.45233333333,8.76616666667
282.62,4.19316666667,6.46529487179,7.5465,6.29683333333,4.073,7.79316666666,6.353,5.9295,4.32033333333,8.40733333333
282.99,4.14116666666,6.63847435898,7.77366666669,6.37283333333,4.16833333333,8.0825,6.4965,5.8235,4.55983333333,8.426
283.36,4.36433333333,6.73055128205,8.02416666668,6.523,4.53683333334,8.443,6.6295,5.89866666667,4.922,8.556
283.73,4.29916666667,6.86511538461,7.96433333335,6.02833333334,4.6035,8.37866666666,6.52016666667,5.78216666666,4.97916666666,8.62483333333
284.10,4.34016666667,7.02688461539,7.89249999999,6.01616666667,4.4655,8.40516666667,6.34766666667,5.741,4.87816666667,9.03683333334
284.47,4.30733333333,7.11615384616,7.96116666665,6.14033333333,4.59766666667,8.312,6.461,5.92883333333,5.02116666666,9.26199999999
284.85,4.3925,7.18847435898,7.91683333333,6.05283333334,4.75933333334,8.5925,6.62933333333,6.05266666666,5.01583333333,9.29716666665
285.22,4.48216666667,7.25780769231,8.26266666665,6.2365,4.86683333334,8.7605,6.93266666667,6.293,5.003,9.38333333332
285.59,4.182,7.05478205128,8.05783333331,5.95266666667,4.7335,8.36383333333,6.621,6.092,4.68866666667,9.12116666667
285.96,4.45066666667,7.27991025641,8.36350000001,6.17916666667,5.02683333334,8.48416666667,6.88733333334,6.492,4.80183333333,9.54900000002
286.33,4.33,7.3823974359,8.328,6.2335,5.02066666666,8.31166666666,6.92983333333,6.647,4.65083333333,9.75283333331
286.70,4.3665,7.47732051282,8.37400000002,6.29683333333,5.18216666667,8.287,7.0475,7.00383333334,4.68183333333,9.68483333335
287.07,4.24216666666,7.13321794872,8.05683333335,6.092,4.992,7.95283333333,6.74883333333,6.79266666667,4.3185,9.39249999999
287.44,4.00616666666,6.98183333334,7.72483333332,5.8765,4.87483333334,7.63066666667,6.52383333334,6.889,3.9895,9.27966666665
287.82,3.96616666666,6.8302948718,7.75849999999,5.89033333333,4.77383333334,7.51716666667,6.4345,7.04016666666,3.82033333333,9.22266666665
288.19,4.0555,7.11611538462,7.98033333335,6.00916666667,4.927,7.78083333333,6.744,7.291,4.02683333334,9.26166666669
288.56,4.08766666667,7.2092948718,7.96866666668,5.9995,4.9835,7.73333333334,6.90066666667,7.39466666666,4.01883333333,9.24916666666
288.93,4.168,7.41516666666,8.14366666665,5.89033333334,5.02633333333,7.79333333333,6.89433333333,7.5715,4.01616666667,9.457
289.30,4.54383333333,7.89447435897,8.2835,6.117,5.29533333333,7.97816666666,7.00966666667,7.8785,4.133,9.669
289.67,4.85133333333,8.52998717948,8.56933333335,6.545,5.831,8.22133333333,7.47766666667,8.29216666667,4.4025,9.80883333332
290.04,5.15283333333,9.01002564103,8.89649999999,6.93333333333,6.0075,8.33616666667,7.66983333333,8.401,4.85183333333,10.0105
290.41,5.50083333333,9.42737179487,9.31699999999,7.29683333333,6.41333333333,8.72783333333,7.76816666667,8.71633333333,5.33583333333,10.2473333333
290.78,5.90466666666,9.86376923077,9.87983333332,7.85116666666,6.93966666666,9.13316666666,8.18633333333,9.098,6.07516666667,10.8091666667
291.15,6.22233333333,10.354525641,10.257,8.25116666667,7.38333333333,9.33599999999,8.4975,9.62333333335,6.35716666667,11.0661666667
291.52,6.25433333334,10.4250641025,10.4301666667,8.32133333334,7.2675,9.36416666666,8.30383333333,9.59383333333,6.29566666667,10.9423333333
291.89,6.0895,10.2041794872,10.3701666667,8.26516666667,7.02383333334,9.15833333333,7.92833333334,9.294,5.94783333333,10.6183333333
292.26,6.21666666667,10.2399230769,10.5391666667,8.50883333333,7.1785,8.94216666667,7.992,9.3815,6.14533333333,10.5686666666
292.64,6.56833333333,10.5722564102,11.267,9.05583333334,7.74316666667,9.34316666667,8.40233333334,9.93649999998,6.47866666667,10.8236666667
293.01,6.80283333334,10.6764487179,11.5555,9.48616666669,8.04416666667,9.29766666666,8.50666666666,10.0521666667,6.815,10.88
293.38,6.7355,10.6114102564,11.6641666667,9.55016666665,8.22883333334,9.37183333335,8.41316666667,9.88800000001,6.88933333333,10.6011666667
293.75,6.768,10.5390128205,11.9635,9.62783333335,7.93283333334,9.60299999999,8.44433333333,9.85583333333,7.0515,10.6201666667
294.12,6.7995,10.6931538462,12.15,9.77616666667,8.15666666667,9.83699999999,8.71683333333,10.1168333333,7.18316666667,10.6401666667
294.49,6.79783333333,10.6483205128,12.291,9.72483333334,7.99983333334,9.50816666665,8.82916666666,10.0433333333,7.06216666667,10.2056666667
294.86,6.65616666667,10.7387820513,12.3201666667,9.581,7.95033333334,9.08783333333,8.82666666667,9.964,6.66216666667,9.90016666666
295.23,6.785,11.0083589743,12.6491666667,9.72550000001,8.258,9.11183333333,9.07833333332,10.0715,6.77383333333,10.1216666667
295.60,6.68383333333,11.1481923077,12.7001666667,9.79066666665,8.36533333334,9.04316666667,9.19299999999,9.92416666667,6.6035,9.95649999999
295.97,6.54333333334,11.4772820513,12.8306666666,9.97950000001,8.46666666667,8.96383333333,9.318,10.1333333333,6.68733333333,9.90766666667
296.34,6.35883333333,11.4628717948,12.9208333333,10.001,8.34816666667,8.79866666667,9.14499999999,10.0256666667,6.557,9.73383333333
296.71,6.1745,11.4488333334,12.8141666667,9.98383333335,8.06466666666,8.506,8.92816666666,9.907,6.25116666667,9.61433333331
297.08,6.11816666667,11.305025641,12.7308333333,9.88616666665,7.923,8.28233333333,9.00966666666,9.87216666669,6.03883333333,9.42449999998
297.45,6.127,11.4255769231,12.7918333333,10.0385,7.83633333334,8.10983333334,9.13083333333,9.98349999998,6.0085,9.51849999998
297.82,6.03133333334,11.477576923,12.6608333334,9.924,7.97516666667,7.903,9.131,10.087,5.619,9.30300000002
298.19,5.99233333333,11.4381282052,12.8546666667,9.81766666668,8.0455,7.74166666667,9.09716666667,10.117,5.41233333333,9.30550000001
298.56,5.98816666667,11.5330128205,12.9411666667,9.94700000002,8.1005,7.78483333333,9.08316666667,10.1663333333,5.385,9.4535
298.93,6.12533333333,11.8482692307,13.1451666667,10.2383333333,8.133,8.0215,9.12033333334,10.341,5.492,9.67949999998
299.30,6.169,11.8236410256,13.0911666667,10.2496666667,7.90416666667,8.00916666666,8.94833333334,10.3166666667,5.40616666666,9.47266666665
299.67,6.20233333333,11.8302435898,13.0446666667,10.215,7.71733333334,7.8495,8.9395,10.3128333333,5.40083333334,9.41816666666
300.04,6.75133333333,12.2879102565,13.3968333334,10.4236666667,8.14983333333,8.18466666667,9.342,10.5391666667,5.64466666667,9.88516666667
300.41,6.868,12.1673589743,13.3331666667,10.191,8.10833333334,8.04133333333,9.39516666665,10.5375,5.385,9.79333333333
300.78,7.0665,12.2336282052,13.5868333333,10.3955,8.47116666667,8.17966666667,9.69566666668,10.6551666667,5.7515,9.80733333333
301.15,7.128,12.5417435898,13.8306666667,10.6675,8.715,8.17483333333,9.83316666665,10.7273333333,6.01516666666,9.87683333332
301.52,7.06583333333,12.4577820512,13.8671666667,10.6238333333,8.70733333334,7.95966666667,9.61783333335,10.6071666666,5.85183333333,9.74133333335
301.89,7.50866666667,12.781551282,14.1583333333,11.1448333333,8.9,8.103,9.86516666668,10.5891666667,6.476,10.0953333333
302.26,7.4445,13.1458717948,14.2535,11.3513333333,8.95516666667,8.268,9.98866666665,10.7496666667,6.68366666667,10.0113333333
302.63,7.85966666666,13.5470641025,14.6258333334,11.3893333333,9.25233333333,8.63783333333,10.38,10.989,7.03083333333,10.1318333333
303.00,8.05166666666,13.4576538461,14.7283333333,11.3758333334,9.20116666666,8.51383333334,10.4181666667,11.0155,7.23466666667,9.92783333332
303.37,7.928,13.6092307692,14.9836666667,11.5326666667,9.226,8.52883333333,10.6316666667,11.0963333333,7.30466666666,9.90033333332
303.74,8.148,13.8653076923,15.5481666666,11.8681666667,9.64866666667,8.74133333333,11.0348333334,11.4686666666,7.5545,10.1448333333
304.10,7.93183333333,13.7560769231,15.562,11.969,9.46366666667,8.433,10.7846666667,11.3995,7.482,9.86216666667
304.47,7.99183333334,14.0033205128,15.8176666666,12.1513333333,9.57550000002,8.57733333333,10.9753333334,11.6063333334,7.6305,9.79349999998
304.84,7.60116666667,13.911525641,15.3881666667,11.6921666667,9.14133333333,8.1765,10.6405,11.2855,7.1015,9.34433333331
305.21,7.8305,14.2832435898,15.7951666666,11.8538333333,9.38016666665,8.43866666667,10.8596666666,11.5265,7.04683333333,9.69616666665
305.58,7.51733333333,14.1650128205,15.8068333334,11.6123333333,9.13166666665,8.465,10.6995,11.2555,6.8385,9.36016666665
305.95,7.12683333333,13.9432051282,15.9808333333,11.3318333333,9.03116666666,8.27416666667,10.5453333334,11.3675,6.45866666666,9.08433333333
306.32,7.323,13.8347307693,16.0716666666,11.4765,8.96666666669,8.21833333333,10.4808333333,11.2526666667,6.08,9.09049999999
306.69,6.99466666666,13.7393076923,15.9471666667,11.6773333333,8.85233333334,7.89683333333,10.3561666667,11.117,5.9095,9.00566666669
307.06,6.49616666667,13.6008461539,15.9035,11.5193333333,8.77416666666,7.53766666667,10.0758333333,10.8805,5.38966666667,8.84516666668
307.43,6.29183333333,13.4812820513,15.7435,11.3213333333,8.675,7.2205,9.73833333333,10.5736666667,5.1235,8.52900000001
307.80,6.21883333333,13.713025641,15.7408333334,11.3741666666,8.6705,7.21866666666,9.648,10.368,4.86966666667,8.41333333334
