wavelength,Back_BanAurf,Belly_BanAurf,Breast_BanAurf,Crissum_BanAurf,Crown_BanAurf,DorTail_BanAurf,Patch10_BanAurf,Patch11_BanAurf,Patch12_BanAurf,Rump_BanAurf,Throat_BanAurf,WingTip_BanAurf
247.17,6.768,10.5946666667,9.709,10.1836666667,5.97733333333,12.808,15.054,11.322,10.0886666667,13.8206666667,8.91833333333,11.322
247.54,5.822,10.92,9.35166666667,9.834,6.48533333333,12.519,15.1733333333,10.8596666667,9.80366666667,12.941,7.843,11.071
247.92,6.29366666667,11.4223333333,9.64433333333,9.79033333333,6.43933333333,12.966,15.064,11.0723333333,9.528,12.675,7.54633333333,12.1503333333
248.29,5.689,10.8346666667,8.862,9.23366666667,6.089,12.664,14.7516666667,10.606,8.86233333333,12.2643333333,6.86133333333,12.493
248.67,6.159,11.2063333333,10.0653333333,9.41,6.50133333333,13.031,15.74,11.1206666667,9.923,12.974,7.07166666667,13.1166666667
249.04,5.941,10.9743333333,9.80366666667,8.838,6.29233333333,12.9353333333,15.745,11.004,9.59933333333,12.4963333333,6.20433333333,13.55
249.42,7.627,12.762,11.1513333333,9.845,6.89766666667,14.8283333333,17.958,12.2453333333,10.8783333333,13.9776666667,7.74833333333,14.8893333333
249.79,7.93333333333,13.4996666667,11.8043333333,10.1086666667,7.26166666667,15.547,17.4666666667,12.22,11.3563333333,14.1393333333,7.19766666667,15.099
250.17,8.161,14.0493333333,12.9473333333,10.985,7.33433333333,16.908,17.011,12.3623333333,11.1913333333,14.4973333333,6.54266666667,15.2546666667
250.54,8.021,14.0913333333,13.098,11.9206666667,7.24766666667,17.1446666667,17.0716666667,13.5763333333,11.258,13.7233333333,6.07066666667,15.747
250.92,9.26566666667,15.8783333333,14.8403333333,12.9566666667,8.11233333333,19.4926666667,18.762,14.8403333333,11.88,14.6096666667,6.76666666667,17.0703333333
251.29,9.07266666667,15.229,14.7833333333,12.5963333333,7.817,17.9833333333,18.1453333333,14.581,12.0696666667,14.1756666667,6.278,16.363
251.66,9.453,14.3033333333,13.6816666667,11.5256666667,6.17766666667,18.5736666667,17.579,14.262,11.7743333333,13.889,6.59233333333,15.2153333333
252.04,8.377,12.9773333333,13.2813333333,10.1996666667,5.29533333333,17.4043333333,16.71,12.9776666667,11.2846666667,12.7603333333,5.64233333333,13.368
252.41,11.785,13.9356666667,14.4946666667,10.1076666667,6.19366666667,17.9353333333,16.7313333333,14.1503333333,12.559,13.075,7.31166666667,13.9356666667
252.79,13.0736666667,13.2036666667,13.463,10.173,6.537,17.5323333333,16.5803333333,13.8096666667,12.3376666667,12.3376666667,7.14266666667,14.069
253.16,13.455,13.5413333333,14.2363333333,10.2426666667,7.29166666667,17.1443333333,17.1006666667,13.7153333333,13.064,12.5433333333,7.899,13.7153333333
253.54,12.3783333333,12.6436666667,13.4393333333,9.50466666667,7.51533333333,16.4016666667,15.5613333333,13.4396666667,11.9806666667,11.9363333333,6.89666666667,13.174
253.91,11.6936666667,12.2313333333,13.4856666667,8.199,7.43733333333,15.6363333333,14.8746666667,13.2166666667,11.4693333333,12.2313333333,6.89966666667,12.4103333333
254.28,11.189,10.955,11.5636666667,5.47766666667,5.24366666667,13.7173333333,14.2323333333,12.0316666667,10.3463333333,10.721,5.94566666667,10.5803333333
254.66,10.9816666667,10.6413333333,10.4956666667,3.25533333333,4.519,13.071,13.6056666667,11.03,9.232,10.1556666667,5.685,9.961
255.03,9.99966666667,9.128,9.48733333333,1.59,3.59,10.5126666667,11.3843333333,9.53866666667,8.154,8.66666666667,4.41033333333,8.10233333333
255.41,12.229,11.5583333333,11.3003333333,2.42533333333,5.05666666667,13.0546666667,14.3446666667,10.9393333333,10.7326666667,11.094,6.03733333333,10.165
255.78,12.7416666667,12.3656666667,12.258,2.957,5.32233333333,12.3656666667,13.9246666667,11.0213333333,10.6453333333,10.7526666667,6.344,10.8063333333
256.15,13.845,12.748,13.009,4.85933333333,6.374,13.2183333333,15.7783333333,12.278,11.442,11.3893333333,8.255,11.024
256.53,11.0936666667,10.8843333333,11.5123333333,3.71533333333,5.12833333333,11.8783333333,13.8146666667,11.0936666667,9.733,8.948,7.32633333333,8.68633333333
256.90,11.3363333333,11.4326666667,12.446,5.69233333333,5.93366666667,14.2306666667,15.2916666667,12.4456666667,9.889,10.7573333333,8.683,11.143
257.28,10.7223333333,10.6773333333,11.44,6.05633333333,4.89033333333,13.9523333333,15.3876666667,11.9336666667,8.569,11.2156666667,8.07533333333,10.3633333333
257.65,8.21166666667,8.00966666667,8.57633333333,4.49033333333,2.83133333333,10.9626666667,13.3496666667,8.98066666667,7.44333333333,8.455,5.66333333333,7.929
258.02,7.92633333333,6.865,6.511,4.74166666667,2.05266666667,10.4033333333,12.9866666667,8.45733333333,6.36933333333,7.28933333333,5.13066666667,8.068
258.40,8.58866666667,7.65766666667,6.75666666667,6.126,3.63366666667,10.2103333333,13.2733333333,9.18933333333,7.47733333333,8.25833333333,6.15633333333,9.78966666667
258.77,8.528,7.8,6.656,6.396,3.484,9.85433333333,12.7926666667,8.892,7.826,8.21633333333,5.85,9.334
259.15,7.97433333333,7.487,6.37466666667,6.004,3.70866666667,9.45733333333,13.0043333333,8.55333333333,8.08966666667,8.55366666667,5.84166666667,9.34166666667
259.52,7.45466666667,7.41233333333,6.347,5.9,3.68466666667,9.265,11.9486666667,8.754,7.79533333333,8.02966666667,6.00633333333,8.818
259.89,8.191,8.073,7.405,6.737,4.75333333333,9.782,12.905,9.35,8.741,9.07466666667,6.61966666667,9.64433333333
260.27,8.42733333333,8.16433333333,7.12933333333,6.50866666667,4.458,9.68766666667,12.754,9.274,8.89766666667,9.42433333333,6.33966666667,9.95133333333
260.64,8.292,8.255,7.31733333333,6.306,4.32066666667,9.634,13.201,9.08266666667,8.97266666667,10.1303333333,6.12266666667,10.4243333333
261.01,7.10433333333,7.58666666667,6.58533333333,4.99,3.20933333333,8.403,12.0943333333,8.08733333333,8.45866666667,9.16333333333,5.04533333333,9.16333333333
261.39,6.82333333333,7.401,6.11466666667,4.71666666667,3.05766666667,8.25866666667,11.7636666667,7.94166666667,8.63166666667,8.669,4.88433333333,8.911
261.76,7.583,8.20966666667,6.57533333333,5.15033333333,3.62966666667,8.951,12.1626666667,8.837,8.818,9.00766666667,5.511,9.084
262.13,7.81266666667,8.34833333333,7.41633333333,4.85833333333,3.807,8.62566666667,12.3336666667,9.04233333333,9.12166666667,9.10166666667,5.41333333333,8.62566666667
262.51,7.5,8.077,7.79933333333,3.95333333333,3.12,8.18366666667,12.0083333333,9.08133333333,8.86733333333,8.69666666667,4.74366666667,7.735
262.88,7.93,8.46766666667,8.63133333333,4.02333333333,3.62566666667,8.585,12.491,9.49733333333,9.497,9.263,4.842,8.468
263.25,8.70233333333,8.957,8.88033333333,4.37633333333,3.664,9.135,12.0103333333,9.695,10.0256666667,9.16033333333,4.47833333333,8.524
263.63,9.22966666667,8.47933333333,9.11866666667,4.448,3.44766666667,8.61866666667,12.177,9.508,10.3973333333,9.508,3.781,8.47933333333
264.00,7.747,6.41933333333,6.97533333333,2.77766666667,1.389,7.099,9.81466666667,8.05566666667,8.76566666667,7.31466666667,1.574,6.88266666667
264.37,6.76566666667,4.42233333333,5.77533333333,1.81533333333,-0.396,5.61066666667,7.822,7.12866666667,8.053,5.47833333333,0.000333333333333,4.58733333333
264.75,6.39066666667,3.36366666667,5.55,2.32066666667,-0.571666666667,5.48266666667,7.467,6.99633333333,8.37533333333,4.339,-0.101,3.66633333333
265.12,7.17633333333,3.48766666667,5.93566666667,3.085,-0.134,5.56666666667,8.149,7.71266666667,8.51766666667,3.72233333333,0.0666666666667,3.823
265.49,8.20333333333,3.25533333333,6.185,3.15766666667,0.455666666667,5.306,8.10533333333,7.32433333333,8.52866666667,3.353,-0.0326666666667,4.004
265.87,7.35766666667,2.30333333333,5.50266666667,2.62333333333,-0.671666666667,4.57466666667,7.32566666667,6.302,7.96533333333,2.94333333333,-0.160333333333,3.90266666667
266.24,7.64033333333,2.95766666667,5.576,3.78966666667,-0.215666666667,5.453,7.794,5.73,8.934,3.57366666667,0.400666666667,4.652
266.61,7.60133333333,3.638,5.11666666667,4.79166666667,1.00566666667,6.38866666667,8.341,5.442,9.67166666667,3.96333333333,1.06466666667,5.324
266.98,7.324,3.46,4.354,4.758,0.519,6.48766666667,7.90066666667,5.767,9.31366666667,3.89266666667,0.922666666667,4.87333333333
267.36,7.647,3.72533333333,4.986,4.73366666667,0.840333333333,7.031,8.59933333333,6.52633333333,9.32766666667,4.56566666667,1.40066666667,5.15433333333
267.73,7.188,3.923,4.44466666667,4.71866666667,0.438666666667,7.43466666667,8.47733333333,6.2,9.13566666667,4.06033333333,1.61866666667,5.45966666667
268.10,8.52466666667,5.83233333333,5.93833333333,6.04366666667,2.085,8.84166666667,10.6096666667,7.68033333333,10.346,6.123,2.95566666667,6.83533333333
268.48,8.52466666667,7.09566666667,6.38066666667,6.45733333333,3.67533333333,9.52033333333,11.7153333333,7.83566666667,10.5153333333,7.45266666667,3.31766666667,7.58066666667
268.85,9.15033333333,7.81833333333,5.807,6.66166666667,4.12266666667,9.452,11.79,8.145,9.90433333333,7.84333333333,3.494,7.54133333333
269.22,9.506,7.90933333333,5.871,7.27133333333,4.42166666667,9.973,11.7413333333,8.106,9.67833333333,8.794,4.446,7.95866666667
269.59,8.96433333333,7.93533333333,6.00033333333,7.372,4.45733333333,10.2376666667,11.5846666667,8.44966666667,9.405,9.18433333333,4.26166666667,7.64133333333
269.97,8.53633333333,7.22133333333,5.978,6.76733333333,4.639,9.804,11.1666666667,7.91466666667,9.27766666667,9.30166666667,3.467,7.126
270.34,7.901,6.652,5.23533333333,5.45133333333,3.84266666667,8.982,10.855,8.14133333333,8.45333333333,8.35733333333,2.52166666667,6.484
270.71,7.27933333333,5.842,5.04133333333,4.523,2.80333333333,8.50433333333,10.5536666667,7.79733333333,7.49133333333,8.26833333333,2.37933333333,6.07766666667
271.09,7.748,6.599,6.01333333333,5.18033333333,3.604,8.626,10.6756666667,7.56733333333,8.018,8.446,2.928,6.937
271.46,7.08666666667,6.58333333333,5.643,4.70266666667,3.412,8.33333333333,10.433,7.043,7.76466666667,8.15833333333,2.51533333333,7.10833333333
271.83,7.16666666667,6.51533333333,5.71666666667,4.687,3.615,8.344,10.2143333333,7.272,7.58733333333,8.155,2.228,6.78866666667
272.20,6.797,6.146,5.637,4.131,3.29666666667,8.22166666667,9.58466666667,7.00033333333,7.42766666667,7.57,1.83133333333,6.553
272.58,6.746,6.189,5.632,3.88033333333,2.98533333333,8.07966666667,9.373,7.025,7.20366666667,6.846,2.04966666667,6.88566666667
272.95,6.323,6.38166666667,5.679,3.64933333333,2.459,8.31366666667,9.28966666667,6.889,7.55266666667,7.221,2.20533333333,7.02566666667
273.32,6.25,6.503,5.68533333333,3.21266666667,2.51133333333,8.46966666667,9.404,7.068,7.69066666667,7.22333333333,2.04466666667,7.126
273.69,5.91933333333,5.99666666667,5.27633333333,2.66733333333,2.317,8.119,9.13166666667,6.386,7.67133333333,7.26233333333,2.259,7.34
274.06,6.36266666667,6.28333333333,5.45333333333,3.16133333333,2.50933333333,8.67433333333,9.62233333333,6.67866666667,7.864,7.785,2.786,7.80466666667
274.44,6.333,6.45233333333,5.22166666667,3.29566666667,2.422,8.755,9.52933333333,6.333,7.66333333333,7.981,2.68033333333,7.842
274.81,6.84166666667,6.59766666667,5.23333333333,3.44133333333,2.46366666667,9.16333333333,9.50933333333,6.47533333333,7.88033333333,7.96166666667,2.44366666667,8.00233333333
275.18,6.262,6.13766666667,4.98066666667,3.12066666667,2.232,8.659,9.42333333333,6.386,7.43966666667,7.87366666667,2.19066666667,7.64633333333
275.55,6.55233333333,6.151,5.263,3.46633333333,2.34633333333,8.56066666667,10.167,6.91166666667,7.84166666667,8.58166666667,2.68466666667,7.863
275.93,7.14433333333,6.667,5.77633333333,4.01733333333,3.23533333333,9.403,11.292,7.34,8.643,9.88033333333,3.583,8.86
276.30,7.328,6.65766666667,5.697,4.245,3.41833333333,9.38333333333,11.5503333333,7.12666666667,8.825,10.1206666667,3.99933333333,8.73533333333
276.67,8.056,7.24133333333,5.97433333333,4.594,3.53,9.91166666667,11.9936666667,7.445,9.00633333333,11.0206666667,4.34466666667,9.097
277.04,8.58133333333,7.40466666667,6.482,5.28233333333,4.40566666667,10.288,12.3413333333,7.95833333333,8.95066666667,11.0266666667,4.63666666667,9.38866666667
277.41,8.247,7.141,6.49633333333,4.99866666667,4.492,9.99766666667,12.1633333333,7.97033333333,8.915,10.5966666667,4.331,9.16833333333
277.79,8.75366666667,7.23333333333,6.70366666667,5.68966666667,4.67633333333,10.0896666667,12.2323333333,8.66166666667,8.63833333333,10.159,4.423,8.869
278.16,9.36533333333,8.12,6.55133333333,5.49033333333,4.77533333333,10.196,12.2723333333,8.858,8.65033333333,10.081,4.59066666667,8.443
278.53,9.481,7.85133333333,6.54266666667,5.923,5.211,10.5603333333,12.3046666667,8.999,8.21833333333,9.77933333333,4.91266666667,8.517
278.90,8.611,7.59133333333,5.892,5.71066666667,5.34766666667,10.1066666667,11.942,8.47533333333,7.818,9.51733333333,4.64533333333,8.11233333333
279.27,8.48266666667,7.17233333333,5.19566666667,5.586,5.03466666667,10.1606666667,11.6323333333,8.23,7.632,9.17233333333,4.253,7.65533333333
279.64,8.202,6.534,4.341,5.30066666667,4.524,10.3266666667,11.3546666667,7.83633333333,6.80833333333,8.20166666667,3.404,6.717
280.02,7.615,6.257,3.607,5.099,3.741,9.619,10.777,6.92466666667,6.034,7.19233333333,3.006,6.43533333333
280.39,6.95633333333,6.15666666667,2.74366666667,4.68766666667,3.43466666667,9.41866666667,10.434,6.56733333333,5.66,7.021,2.48433333333,6.265
280.76,6.41766666667,5.17266666667,2.21066666667,4.37866666667,3.134,8.88633333333,9.938,5.92433333333,5.70933333333,6.65366666667,2.06066666667,5.90233333333
281.13,5.47566666667,4.15866666667,1.003,3.55266666667,2.36166666667,8.067,9.44633333333,4.57666666667,5.45466666667,6.22766666667,1.56733333333,5.41266666667
281.50,5.21566666667,3.93233333333,0.631666666667,3.54533333333,1.83366666667,7.294,8.84266666667,3.93233333333,5.37866666667,5.99033333333,1.50766666667,4.80833333333
281.87,5.026,4.19133333333,0.755,3.45633333333,1.788,7.37,8.979,3.61533333333,5.562,6.25733333333,1.649,4.88666666667
282.25,4.66066666667,3.75933333333,0.978,3.66333333333,1.745,7.614,9.129,3.91266666667,5.562,6.099,1.822,5.29333333333
282.62,4.61833333333,4.19,1.583,3.72433333333,1.75066666667,7.70933333333,9.274,3.892,6.23833333333,6.704,1.99266666667,5.58666666667
282.99,5.51333333333,4.921,2.87333333333,4.544,2.38833333333,8.47666666667,9.73433333333,4.66966666667,7.148,6.825,2.73,5.92633333333
283.36,5.28866666667,4.96133333333,3.066,4.23766666667,2.67,8.579,9.45733333333,4.651,6.71833333333,6.63233333333,2.99733333333,6.029
283.73,5.122,5.48666666667,3.398,4.492,3.06666666667,8.50333333333,9.11633333333,4.55833333333,6.68033333333,6.58033333333,3.663,6.13266666667
284.10,4.92833333333,5.20266666667,3.31233333333,4.26566666667,3.264,8.22433333333,8.93533333333,4.411,6.576,6.221,3.32833333333,5.50966666667
284.47,4.61766666667,4.835,3.37366666667,4.07333333333,3.24966666667,8.03833333333,8.98633333333,4.18233333333,6.45233333333,6.23466666667,3.45133333333,5.11533333333
284.85,4.17233333333,4.499,3.34066666667,4.187,2.955,7.95866666667,8.84933333333,4.24666666667,6.429,6.17666666667,3.28133333333,4.707
285.22,4.24066666667,4.32733333333,3.90866666667,4.14,3.10133333333,7.861,8.97133333333,4.78866666667,6.361,6.21666666667,3.34633333333,4.81766666667
285.59,3.82166666667,4.00566666667,3.65166666667,3.96333333333,3.04333333333,7.65733333333,9.11566666667,4.78433333333,6.10033333333,6.05833333333,3.35433333333,4.82666666667
285.96,3.89966666667,4.19266666667,3.55,4.38833333333,3.005,7.67266666667,9.09866666667,4.83566666667,6.05166666667,6.13566666667,3.494,4.794
286.33,3.86533333333,4.23933333333,3.49133333333,4.36433333333,3.00633333333,7.13466666667,9.14366666667,4.69633333333,6.20666666667,6.276,3.57433333333,4.586
286.70,3.805,4.02666666667,2.86433333333,4.20633333333,2.91966666667,6.946,9.21533333333,4.829,5.99133333333,6.17133333333,3.59766666667,4.19266666667
287.07,3.78133333333,3.879,2.23233333333,3.73933333333,2.60933333333,6.61366666667,9.08333333333,4.716,5.553,6.22266666667,3.586,4.32533333333
287.44,4.109,3.70233333333,1.977,3.702,2.22966666667,6.31033333333,9.31133333333,4.684,5.76366666667,6.36633333333,3.73033333333,4.249
287.82,3.943,3.54866666667,1.94366666667,3.63333333333,2.01366666667,6.267,9.44933333333,4.73166666667,6.013,6.53433333333,3.633,4.36566666667
288.19,3.91433333333,3.774,2.09033333333,3.746,1.87966666667,6.299,9.42766666667,4.95233333333,6.18666666667,6.76233333333,3.858,4.60166666667
288.56,4.103,3.89066666667,2.19333333333,3.735,1.71166666667,6.013,9.267,5.19233333333,6.02733333333,6.23933333333,3.749,4.754
288.93,4.31333333333,4.199,2.36466666667,3.56866666667,2.09233333333,6.16233333333,9.659,5.374,5.94733333333,6.234,3.69733333333,5.01566666667
289.30,4.65933333333,4.616,2.63166666667,4.041,2.47366666667,6.70133333333,9.92233333333,5.56533333333,6.25533333333,6.64366666667,3.72466666667,5.04766666667
289.67,5.416,5.38733333333,3.371,4.88333333333,3.12566666667,7.83633333333,10.386,6.19433333333,6.66966666667,7.433,4.019,5.68966666667
290.04,5.24466666667,5.36066666667,3.55433333333,4.56566666667,3.41,8.20666666667,10.331,6.58866666667,6.97866666667,7.499,4.20466666667,6.054
290.41,5.23433333333,5.263,3.71166666667,4.66866666667,3.39266666667,8.49633333333,9.98966666667,6.49566666667,6.945,7.16233333333,4.32066666667,6.32166666667
290.78,4.987,5.26166666667,4.134,4.857,3.54133333333,8.36966666667,9.584,6.50466666667,6.99633333333,7.199,4.35066666667,6.67833333333
291.15,4.423,5.117,4.40866666667,5.18933333333,3.715,8.29733333333,9.38166666667,6.46133333333,6.89533333333,7.112,4.07633333333,6.447
291.52,3.645,4.75766666667,4.377,5.05033333333,3.499,8.02233333333,8.94466666667,6.26566666667,6.64633333333,6.822,3.601,6.13366666667
291.89,3.73,4.711,4.53266666667,4.993,3.67066666667,7.87633333333,8.441,6.36033333333,6.36033333333,6.44966666667,3.61133333333,6.078
292.26,3.92166666667,4.902,4.977,5.36966666667,4.10233333333,8.19033333333,8.80833333333,6.59133333333,6.66666666667,6.78733333333,4.05733333333,6.184
292.64,3.84533333333,5.307,5.52233333333,6.076,4.43,8.414,8.95233333333,6.78366666667,7.10633333333,7.491,4.44533333333,6.26066666667
293.01,3.70733333333,5.576,5.49833333333,6.44866666667,4.517,8.39566666667,8.50466666667,6.60433333333,6.885,7.47633333333,4.61033333333,6.33966666667
293.38,3.01466666667,5.51133333333,5.15,5.951,4.00366666667,7.67766666667,7.85066666667,5.90366666667,6.39033333333,6.73566666667,4.50633333333,5.95066666667
293.75,2.59933333333,5.34033333333,4.789,5.356,3.60733333333,7.07333333333,7.54566666667,5.48233333333,6.191,6.22233333333,4.23766666667,5.545
