wavelength,Back_SicFlaf,Belly_SicFlaf,Breast_SicFlaf,Crissum_SicFlaf,Crown_SicFlaf,DorTail_SicFlaf,Patch10_SicFlaf,Patch11_SicFlaf,Rump_SicFlaf,Throat_SicFlaf,WingTip_SicFlaf
766.64,24.3849333333,57.3306666666,40.8524,57.9451333333,22.1429333333,22.9685333333,19.5189333333,19.5244,23.9291111111,44.1898666667,18.1923666667
766.95,24.2553333333,57.2148,40.8832666667,57.7878,22.2314,23.4136666667,19.7121333333,19.8201333333,23.9645777778,44.0976,18.3582333333
767.26,24.3086666667,57.1515333333,40.9066,57.8886666667,22.5445333333,23.7606666667,19.8222666667,20.0948,24.0925777778,44.2744,18.4049
767.57,24.0750666667,56.6576666667,40.6354666667,57.7512,22.3877333333,23.9302,19.5596,20.0828666667,23.9327333333,44.0189333334,18.1988
767.88,24.0654666667,56.4740666667,40.5215333334,57.7536666667,22.3920666667,24.1292666667,19.5876666666,20.1091333333,23.8564555556,43.8562666667,18.1962
768.20,24.1093333333,56.2384666667,40.6238666667,57.7032666667,22.4239333333,24.5345333333,19.612,20.2109333333,23.9240333333,43.7524,18.3675666667
768.51,24.3804,56.4969333333,40.9286,57.8772,22.6642,24.9344,19.7567333333,20.2208666667,23.9240777778,43.9609333333,18.6727666667
768.82,24.2610666667,56.5825333333,41.0676666667,57.8217333333,22.6198,25.0419333333,19.6804666667,20.1285333333,23.9750333333,44.1323333333,18.5714
769.13,24.1176,56.0706,40.5776666667,57.5885333333,22.351,24.9907333333,19.5131333333,20.0739333333,23.7995555555,44.0268666667,18.5458
769.44,23.5193333333,55.9902666667,40.226,57.5204,21.7945333333,24.4096666667,18.8766666667,19.6001333333,23.1119222222,43.7106666667,17.8786333333
769.76,23.2996666667,55.8453333333,40.1418666667,57.4596,21.696,24.2824666667,18.7617333333,19.5601333333,22.8721555556,43.587,17.7454
770.07,23.7664,55.3177333333,40.1846,57.0288,21.8885333333,24.3520666666,18.7823333333,19.8119333333,23.0580888889,43.3298666667,17.8806666667
770.38,23.8586666667,55.6068666667,40.0768666667,57.5105333333,21.772,24.1551333333,18.51,19.5534,23.1851555556,43.2326,17.8253333333
770.69,23.5158666667,55.543,39.9322666667,57.5682666667,21.0277333333,23.7343333333,17.9898666667,19.0138,22.7273222222,43.1544666667,17.4929666667
771.00,23.3755333333,55.432,39.8587333333,57.5421333333,20.8066,23.471,17.7484666667,18.7269333333,22.4439111111,43.0886666667,17.3375333333
771.32,22.8531333333,54.9233333333,39.2030666667,56.8318666667,20.3110666667,22.6822,17.0223333334,18.1691333333,21.8672666667,42.6782666667,16.9524333333
771.63,22.6690666666,54.7794,38.8908666666,56.5352666667,20.2782,22.4142666667,16.9314666667,17.9933333333,21.6441666667,42.3045333334,16.8508666667
771.94,22.7021333333,54.643,38.8955333333,56.5994666667,20.3905333333,22.6036,17.1715333333,18.3392666667,21.8199888889,42.3352666667,16.9723
772.25,22.5844666667,54.702,38.4782,56.8357333333,20.1892666667,22.5280666667,16.9082666667,18.136,21.3243555555,42.2665333333,16.6083333333
772.56,22.6854666667,54.9306,38.5412,57.2168,20.4564666667,22.608,17.0374666667,18.0724666667,21.2353222222,42.176,16.7135333333
772.87,23.1902,54.9038666667,38.8548,57.5623333333,20.8754666667,23.1329333334,17.5705333333,18.3026,21.7524333333,42.2945333333,17.3720666667
773.18,22.9404666667,54.6194,38.2671333333,57.0804,20.4921333333,22.808,17.2540666667,17.6718,21.5177555555,42.0925333333,17.2105333333
773.50,22.0400666667,54.4846666667,37.6253333333,56.9862666667,19.8137333333,22.4889333333,16.7323333333,16.889,20.8474111111,41.8032666667,16.6159333333
773.81,22.1327333334,54.0932,37.5902,56.7212666667,20.1511333333,22.9764666667,17.2585333333,17.3552,21.0670666667,41.9354666667,16.8471
774.12,23.1790666667,54.7392666667,38.5189333333,57.4301333333,21.3474666667,24.1344,18.4605333333,18.3311333334,22.2151666667,42.5780666667,17.8494333333
774.43,23.6184,55.1028,38.7966666667,57.6268,21.8238,24.7714666667,19.0104666667,18.7128666667,22.8952,42.8092,18.3333
774.74,23.6125333334,55.5569333333,39.3352666667,58.1255333333,22.0192,25.1756666666,19.2332,18.8114666667,23.0537,43.1138666667,18.2599666667
775.05,23.4570666667,55.8272666667,39.2148666667,58.3908666667,21.8043333333,25.0271333333,18.9806666667,18.4993333333,22.9449666667,43.279,17.9808666667
775.36,23.2791333333,55.6407333333,38.9979333333,58.1566,21.7349333333,25.0878666667,19.0284,18.4384666667,22.9567555555,43.2747333333,18.0200333333
775.67,23.5831333333,55.5727333333,39.2206,58.0232,21.9680666667,25.3530666667,19.5564,18.7812666666,23.6275111111,43.4238,18.4345333333
775.98,24.0,55.9784,40.0129333333,58.5189333333,22.3192,26.0456,20.0739333333,19.1226666667,24.2308888889,44.0999333333,18.9555666667
776.30,24.0571333333,55.8824,39.9740666667,58.3971333333,22.4713333333,26.3642666667,20.2288666667,19.3217333334,24.5114,44.1608,18.9630333333
776.61,24.5534,55.976,40.3831333333,58.6443333333,22.9738666667,26.9765333333,20.7102666667,20.1764,24.9093333333,44.3854666667,19.4342
776.92,25.0614666667,56.2631333333,40.6601333333,58.7442666667,23.2966666667,27.2231333333,20.8026666667,20.6516,25.2470333333,44.6860666667,19.5555333333
777.23,24.8937333333,55.6986,40.335,58.0811333333,22.9105333333,26.8125333333,20.5408666667,20.5666,24.8264,44.1468,19.4184
777.54,24.2678666667,55.1378666667,39.6899333334,57.2137333333,22.3728,26.2274,19.888,20.1679333333,24.0675222222,43.6476666667,18.848
777.85,24.0606,55.091,39.8744666667,56.9654,22.3507333333,26.0346,19.6451333333,19.9912666667,23.6990222222,43.6451333333,18.6083
778.16,24.0722,54.9717333333,39.7044666667,56.8796666667,22.2556,26.1407333333,19.4262666667,20.1391333333,23.6113666667,43.3116666667,18.6417666667
778.47,23.9886666667,54.7138,39.8171333333,56.6558,22.1597333333,26.1181333334,19.3598,20.2265333333,23.6040444444,43.022,18.7917
778.78,23.7332,54.4598666667,39.3682666667,56.2889333333,21.6566666667,25.6417333333,18.7453333333,19.6422,23.0432,42.5754666667,18.2925
779.09,23.1740666667,54.0246,39.0034,56.0942666667,21.0416666667,25.1762,17.8182,19.0168,22.1773444444,42.0560666667,17.6834666667
779.40,22.9674666667,53.6744,38.4422,55.1785333333,20.5926666667,24.6061333333,17.4320666667,18.6308,21.6288333333,41.6969333333,17.2279
779.71,23.0654,53.7102666667,38.4106,55.068,20.5768,24.3869333333,17.5838,18.8556,21.3866222222,41.7938666667,17.1004
780.02,22.8129333334,53.5727333333,38.3794666667,55.1474,20.5800666667,24.1390666667,17.3434,18.5128,21.3014333334,41.6204666667,16.9914
780.33,22.7981333333,53.6390666667,38.2116,55.344,20.8108,24.4429333333,17.5585333333,18.7168,21.5419444444,41.5659333333,17.2296333333
780.64,22.5746,53.6105333333,37.7778666667,55.0528,20.4557333333,24.3928,17.2234,18.2616666667,21.4212,41.3530666667,16.9509
780.95,22.6454,54.1460666667,37.8498666667,55.9451333333,20.4376,24.8629333333,17.2632,18.3984,21.7508111111,41.7893333333,16.8662
781.26,22.7233333333,54.2557333333,37.6280666667,56.1396666667,20.0926,25.0318666667,17.345,18.4969333333,22.1140444444,41.8837333333,16.9326333333
781.57,22.5933333334,54.0073333333,37.6996666667,56.0538,19.8338666667,24.7816,17.6704,18.3932,22.2254777778,41.939,16.9428
781.88,22.8344666667,54.4403333333,37.9498666667,56.6988,20.0247333334,25.1625333333,18.0142666667,18.6499333333,22.5456444444,42.4174,16.9172333333
782.19,23.0678,54.4054666667,38.3371333333,56.689,20.2084666667,25.4602666667,18.3222666667,19.0368,23.0677444445,42.4272666667,17.0937333334
782.50,23.7298,54.8141333333,38.6687333333,56.8738,20.7528,25.7291333334,18.6486666667,19.5362666667,23.6067222222,42.563,17.5568333333
782.81,23.5804666667,54.4528666667,38.5172666667,56.9793333333,20.9076,25.6832,18.4419333333,19.5511333333,23.8082111111,42.108,17.3348333333
783.12,23.5556,54.5748,38.7588,57.2108,21.0677333333,25.8238,18.4214666667,19.4687333333,24.1431,42.1762666667,17.5045
783.43,23.9989333333,55.0861333333,39.2545333333,57.538,21.1412,26.3684666667,18.8538666667,19.7326666667,24.5994666667,42.5648666667,17.7563
783.74,24.3005333333,54.8303333333,39.6090666666,57.572,21.3426666667,26.3888666667,18.9505333333,19.5217333333,24.5928888889,42.7212,18.1071333333
784.05,24.5275333333,55.2335333333,40.0985333333,58.2345333333,21.6094666667,26.5628,19.0654666667,19.6053333333,24.7215333333,42.9388,18.3074666667
784.36,24.4237333333,54.8355333333,39.8653333333,57.6585333333,21.4762666667,26.1487333333,18.8706666667,19.2592666667,24.6689333333,42.559,18.4512
784.67,24.1986,54.9594666667,39.9947333333,57.8981333333,21.6627333333,26.17,19.0066,19.5712666667,24.6214666667,42.562,18.5282666667
784.98,23.9820666667,54.8997333334,39.6836,57.8058666667,21.7353333333,26.3290666667,18.6603333333,19.4830666667,24.4496555556,42.326,18.175
785.29,23.2363333333,53.8786666667,38.7936666667,56.5958,21.0386666667,25.4708,17.9858,18.5733333333,23.4548,41.4842666667,17.6343333333
785.60,23.2097333333,54.2069333333,38.8844666667,56.5482666667,20.9365333333,25.3354666667,17.9531333333,18.4109333333,23.2106111111,41.4206666667,17.8637666667
785.91,22.5006666667,53.9806666667,38.6583333333,56.1108,20.4698666667,24.8185333333,17.7552,17.9849333333,22.5607111111,41.2267333333,17.4681
786.22,22.5265333333,54.0492666667,38.6615333333,56.0467333333,20.5342666667,24.6744,18.0182,18.0648666667,22.3615111111,41.4371333333,17.6913
786.53,22.4712666667,54.3362666667,38.3986666667,56.1319333333,20.3070666667,24.6712666667,18.0302666667,17.9483333333,22.2178666667,41.5246,17.6055666667
786.84,22.6433333333,54.4292666667,38.2598,56.4586666667,20.3349333334,24.419,17.8080666667,18.0316,21.9760111111,41.7706,17.5469333333
787.14,22.3556666667,54.9340666667,38.2877333333,57.0060666667,20.2228666667,24.2148,17.5582666667,18.0344,21.9393555556,41.7782,17.2365
787.45,22.3249333333,55.0266,38.4534,57.2757333333,20.5002666667,24.008,17.4931333333,17.9883333333,21.9474777778,42.0773333333,17.0609666667
787.76,22.2956666667,54.9874666667,38.4712,57.3382,20.6565333333,23.9098,17.4134666667,18.0802,21.5738111111,42.1103333333,16.9849666667
788.07,22.4247333333,54.6567333333,38.2618666667,57.0764666667,20.5036,23.5802,17.2098666667,17.684,21.3794555556,42.1037333333,16.721
788.38,22.8947333333,55.0086,38.6219333333,57.3233333333,20.684,23.5192,17.4176666667,17.8290666667,21.6234,42.5925333333,17.0358666667
788.69,23.5874,55.8893333333,39.4369333333,58.2461333334,21.3702,24.2901333334,18.0119333333,18.5949333333,22.4372666667,43.3134,17.6333
789.00,23.7081333333,55.7771333333,39.5353333333,58.4708666667,21.7891333333,24.7176,18.0659333333,18.9305333333,22.6168555556,43.7731333333,17.7462666667
789.31,23.9161333333,55.7053333333,39.2784,58.5769333333,21.9479333333,25.0818666666,18.2135333333,19.0966666667,23.0944222222,43.8858666667,17.8653333333
789.62,23.7659333333,55.5470666667,39.1248666667,58.5088,21.7456,25.0789333333,17.8474666667,18.8193333333,22.8457222222,43.4910666667,17.5927666667
789.92,23.8406666667,55.4347333333,39.1046,58.5145333333,22.0703333333,25.1915333333,17.702,18.8096,22.6406333333,43.2557333333,17.5828333333
790.23,23.5783333333,55.1382666667,38.9513333333,57.8820666667,22.243,25.1904,17.8402666667,18.7219333334,22.8838777778,42.8794666667,17.7073
790.54,23.9323333333,55.0698666667,39.0339333333,57.1969333333,22.3066,25.5370666667,18.1526,18.6328666667,23.0103777778,42.8239333333,18.0337666667
790.85,24.3142,55.3270666667,39.2014666666,57.1008,22.2508666667,25.8895333333,18.3707333333,18.6762,23.3807222222,43.0225333334,18.3172666667
791.16,24.6173333333,55.5283333333,39.3997333333,57.1668666667,22.4978666667,26.4234,18.8808666667,18.8806666667,23.9597111111,43.071,18.8295
791.47,24.4664,55.7426,39.4444,57.0572666667,22.5358,26.5456,18.8449333333,18.6139333333,23.8248222222,42.8492666667,18.7265333333
791.78,23.7278,55.0,38.7723333333,56.3444,21.6722,25.9722666667,17.8332666667,17.9666666667,23.0731555555,41.9222666667,17.9694666667
792.08,23.692,54.5342666667,38.5043333334,55.8688,21.5068,25.5824666667,17.6202666667,17.4978666667,22.8052,41.5847333333,17.7758666667
792.39,23.2804,54.1173333333,38.0262,55.4350666667,21.062,24.6927333333,17.3032666667,16.9252,22.2434555555,40.9341333333,17.2422
792.70,23.9215333333,54.6723333333,38.8347333333,56.0223333333,21.6133333333,25.199,17.8935333333,17.4565333333,22.6078,41.3276666667,17.7981666667
793.01,23.6849333333,54.8186,38.7868666667,55.754,21.4228666667,24.9604666667,17.5341333333,17.2108666667,22.5123444444,41.5249333333,17.7946333333
793.32,23.9152,55.2938666667,39.3121333333,55.9243333333,21.6337333333,25.3539333334,17.9420666667,17.7071333333,22.8824222222,42.2182666667,18.1542666666
793.62,23.7888,55.5671333333,39.3734666667,56.1996,21.3404666667,25.2857333333,17.9112666667,17.6908,22.8421444444,42.5066666667,17.9926333333
793.93,23.2900666666,55.4306,38.9456666667,55.8167333333,21.0718,24.8746666667,17.8968666667,17.6952,22.3680666667,42.2588,17.6087333333
794.24,21.9054,54.3121333333,37.9852,54.7208,20.1899333333,23.5060666667,16.8854666667,16.6204666667,21.2404777778,40.8060666667,16.3413333333
794.55,21.5801333333,54.3540666667,37.9988666667,54.2675333333,19.7866666666,23.1949333333,16.3552666666,16.0496,20.9812888889,40.6344,15.6084
794.86,22.1011333333,54.7586666667,38.4384,54.8893333333,20.6586666667,23.7534666667,16.911,16.8767333333,21.9240111111,41.3230666667,16.3941333333
795.16,22.8016666667,55.5106,38.7848666667,55.7918,21.9352,24.5345333333,18.1435333333,17.8566,23.0491555556,42.3742,17.4514
795.47,22.9997333333,55.7948,38.9795333333,56.1032666667,22.5064666667,24.6762,18.2899333333,18.5814,23.3231,42.7754,17.8159666667
795.78,23.7292,56.0686,39.4495333333,56.8434666667,22.9822666667,25.2231333333,18.7981333333,19.1799333333,23.8641777778,43.1956666667,18.2054666667
796.09,23.5906,55.6487333333,39.1890666667,56.717,22.8132,25.0672,18.7248666667,18.9877333333,23.7938111111,42.886,18.0060666667
796.40,23.8822666667,55.6129333333,39.3344666667,57.0659333333,23.2612666667,25.4797333333,19.2957333333,19.4341333333,24.2623,43.1502666667,18.4776333333
796.70,23.6188,54.9972666667,38.7369333333,56.8587333333,23.0257333333,24.9644,19.0994666667,18.8469333333,24.0958222222,42.5702666667,18.3223
797.01,23.9676,54.6125333333,38.8888666667,56.7696,23.5013333333,25.3387333333,19.3874666667,18.9593333333,24.2095333333,42.4606666667,18.7534
797.32,24.5835333333,54.5158,39.2623333333,57.3962,24.1714,25.5058666667,19.8046666667,19.3110666667,24.8268888889,42.7936,19.2730666667
797.63,25.6528666666,55.5901333333,40.2016666667,58.4192,25.2873333333,26.8521333333,20.9976,20.7577333333,25.8408555555,43.9902,20.6187
797.93,25.1809333333,55.1291333333,39.6626666667,58.1060666667,25.2027333333,26.487,20.9415333333,20.8218,25.6171555556,43.2162666667,20.7293
798.24,24.3162666667,54.212,38.9182,56.8644,24.2613333333,25.6124,20.0219333333,19.9011333333,24.5808111111,41.8122,19.7254333333
798.55,24.4263333333,54.4234,39.5100666667,56.6968666667,24.4536666667,25.9621333333,20.099,19.7412,24.8519666667,41.7506,19.8926666667
