wavelength,Back_PooCabm,Belly_PooCabm,Breast_PooCabm,Crissum_PooCabm,Crown_PooCabm,DorTail_PooCabm,Patch10_PooCabm,Patch11_PooCabm,Patch12_PooCabm,Rump_PooCabm,Throat_PooCabm,WingTip_PooCabm
243.42,5.2996,6.52686666667,5.2064,4.82113333333,4.5586,9.85813333334,5.50686666667,4.50353333333,16.4994666667,4.2752,6.23913333333,10.1332666667
243.80,4.61193333333,6.0808,4.82106666667,4.35246666667,4.1138,9.46646666667,5.22706666667,3.97573333333,16.0326,3.7496,5.9552,9.68400000001
244.17,3.98573333333,5.3574,4.3618,3.95706666667,3.5646,8.8724,4.69233333333,3.197,15.4606,2.99453333333,5.45226666667,9.27713333333
244.55,4.17613333334,5.48546666667,4.63666666667,4.10006666667,3.76373333333,8.95693333334,4.78073333333,3.3714,15.6836666667,3.12326666667,5.64153333334,9.32526666666
244.92,4.438,5.74913333333,4.92386666666,4.26433333333,3.99073333333,8.99573333333,4.92766666667,3.71313333333,15.9128666667,3.474,5.84153333333,9.57006666667
245.30,3.67586666667,4.9628,4.22693333333,3.61073333333,3.1936,7.97533333333,4.19066666667,2.9944,15.2582666667,2.65726666667,4.84333333333,8.80566666667
245.67,3.10986666667,4.44446666667,3.8206,3.08646666667,2.7026,7.2806,3.4268,2.50913333333,14.9682666667,2.2188,4.3442,8.13133333333
246.05,3.38673333333,4.5542,4.1212,3.27693333333,2.90506666667,7.53233333333,3.603,2.8044,15.2568666667,2.42953333333,4.47186666667,8.4956
246.42,3.32486666667,4.40566666667,4.03886666667,3.24173333333,2.8,7.35566666667,3.5916,2.81953333333,15.1972,2.44726666667,4.3584,8.56666666667
246.79,3.07686666667,4.10766666667,3.679,2.89573333333,2.44166666667,7.14106666666,3.25553333333,2.55126666667,14.7952,2.1432,4.17153333333,8.2536
247.17,3.18013333333,4.07493333333,3.59086666667,2.8504,2.42553333333,7.0986,3.22533333333,2.63453333333,14.8571333333,2.12406666667,4.056,8.35173333333
247.54,3.60666666667,4.50433333333,4.06793333333,3.21973333333,2.83273333333,7.49693333333,3.55033333333,2.9046,15.2346,2.54,4.4976,8.88060000002
247.92,3.71133333333,4.57793333333,4.1424,3.32126666667,2.9054,7.54,3.4804,2.92266666667,15.3587333333,2.6594,4.49746666667,9.09513333334
248.29,3.6336,4.62466666667,4.12046666667,3.254,2.80346666667,7.501,3.39773333333,2.87646666666,15.4182,2.71133333333,4.39733333334,8.99826666667
248.67,3.7016,4.71146666667,4.1724,3.3366,2.81226666667,7.58173333333,3.50406666667,2.95206666666,15.4622666667,2.79293333333,4.46233333333,9.21266666667
249.04,3.5792,4.7084,4.23633333333,3.3322,2.814,7.57953333333,3.52186666667,2.94186666667,15.5540666667,2.76993333333,4.54506666667,9.25793333333
249.42,3.57466666667,4.7942,4.31853333334,3.33446666666,2.7982,7.62506666667,3.44413333333,2.9684,15.7770666667,2.83313333333,4.6962,9.32493333333
249.79,3.89093333333,5.26266666666,4.6378,3.78386666667,3.0446,8.05333333334,3.91826666666,3.35326666667,16.0392666667,3.17653333333,5.18293333334,9.75353333332
250.17,4.07733333333,5.43733333333,4.61066666667,3.95466666667,3.06133333333,8.03733333333,4.056,3.52266666667,16.0853333333,3.256,5.392,9.82666666666
250.54,4.17846666667,5.63346666667,4.65486666667,4.13253333333,3.10226666667,8.16186666666,4.24746666667,3.5098,16.1630666667,3.31753333333,5.57026666667,9.76313333333
250.92,4.336,5.72073333334,4.79353333333,4.23453333333,3.1936,8.107,4.42493333333,3.5652,16.487,3.42393333333,5.61646666667,9.86953333334
251.29,4.035,5.62046666667,4.65573333333,3.98953333333,2.8916,7.84593333333,4.30466666667,3.1644,16.5270666667,3.12213333333,5.4708,9.66213333333
251.66,2.94186666667,4.72113333334,3.50793333333,2.90113333333,1.78613333333,6.83273333333,3.2876,2.17253333333,15.6956666667,1.95226666667,4.38233333333,8.54773333334
252.04,2.80713333333,4.50313333333,3.21226666667,2.66526666667,1.48853333333,6.36546666667,3.1292,1.973,15.4378,1.62686666667,4.0636,8.0306
252.41,3.3054,4.9984,3.7208,3.1448,2.06633333334,6.6562,3.69986666667,2.54793333333,15.815,2.1222,4.74693333333,8.46433333334
252.79,3.278,5.04546666667,3.727,3.05693333333,2.21266666667,6.5884,3.6272,2.55486666667,16.0660666667,2.1558,5.05973333333,8.38773333334
253.16,3.59,5.2306,3.90953333333,3.32786666667,2.43033333333,6.85333333333,3.75513333333,2.83613333333,16.2449333333,2.34433333333,5.34913333333,8.56926666666
253.54,3.23333333333,5.10813333333,3.5132,3.08446666667,2.17626666667,6.43766666667,3.42233333333,2.33586666667,15.7238,1.82746666667,4.83933333334,8.19606666667
253.91,2.4828,4.42693333333,2.82666666667,2.26586666667,1.5816,5.6498,2.8192,1.5854,15.3261333333,0.960866666667,4.12786666667,7.52286666667
254.28,2.3046,4.48546666667,2.8884,1.95266666667,1.53893333333,5.54906666666,2.8846,1.33786666667,15.5994666667,0.931866666666,4.18766666667,7.3938
254.66,2.49486666667,5.03426666666,3.34133333333,2.0878,1.91853333333,5.651,3.2164,1.58393333333,16.1145333333,1.30186666667,4.53846666667,7.72666666667
255.03,3.01746666666,5.68753333333,3.93393333333,2.5612,2.5572,6.265,3.959,2.05493333333,16.7607333333,1.98366666667,5.18926666667,8.16086666666
255.41,3.281,5.92593333334,4.22226666667,3.0284,3.04146666667,6.5534,4.41826666667,2.44006666667,16.8278,2.3878,5.62086666667,8.19606666667
255.78,3.858,6.40326666667,4.94753333333,3.63913333333,3.88486666667,7.04606666667,5.33606666667,3.1168,17.3432,3.12126666667,6.30053333333,8.82786666667
256.15,3.6384,6.4154,5.02013333333,3.61593333333,3.88966666667,7.01653333334,5.23993333333,3.09546666667,17.2274666667,3.12233333334,6.36606666667,8.80226666666
256.53,3.04586666667,5.92066666667,4.415,3.04573333333,3.24766666667,6.68853333333,4.66086666667,2.54993333333,16.6207333333,2.541,5.67913333333,8.1676
256.90,2.7766,5.5618,4.12993333333,2.84706666667,2.86366666667,6.50946666667,4.19613333333,2.25933333333,16.3044666667,2.0732,5.08993333333,7.80480000001
257.28,2.6162,5.25146666667,3.85933333333,2.5282,2.79586666667,6.288,4.039,2.0922,15.9761333333,1.7708,4.71993333333,7.59213333334
257.65,2.68566666667,4.79073333333,3.79553333333,2.2772,2.75653333333,6.5418,3.96406666667,2.2672,15.9111333333,1.73073333333,4.72013333333,7.66186666667
258.02,3.16553333333,5.00286666667,4.0712,2.6592,3.01513333333,6.97626666667,4.06546666667,2.71706666667,16.0908,2.23953333333,5.01146666667,8.0614
258.40,3.34933333333,4.97233333333,4.15953333333,2.94786666667,3.22873333333,7.17653333333,3.96753333333,2.9282,16.0644666667,2.4824,5.03386666667,8.32653333333
258.77,3.44733333333,4.7192,3.98413333333,2.86993333333,3.07873333333,7.11413333333,3.7648,2.88913333333,15.826,2.39486666666,4.88753333333,8.35833333333
259.15,3.2582,4.51233333333,3.62546666667,2.69293333333,2.84346666667,6.88566666667,3.456,2.72346666667,15.5142,2.12013333333,4.6018,8.19873333333
259.52,3.15973333333,4.4034,3.4982,2.5744,2.69933333333,6.85593333333,3.29326666667,2.68373333333,15.3760666667,2.0044,4.4624,8.10153333333
259.89,3.38506666667,4.5968,3.65,2.805,2.82426666667,7.09,3.37373333333,2.87453333333,15.6503333333,2.18453333333,4.63713333333,8.23726666667
260.27,3.61946666667,4.68786666667,3.78066666666,2.97746666667,2.98833333333,7.383,3.43793333333,3.0752,15.8812,2.34933333333,4.78093333334,8.47786666667
260.64,3.8772,4.8278,4.0356,3.216,3.17486666667,7.58233333333,3.5954,3.28013333333,16.1151333333,2.59293333334,4.95886666667,8.69280000001
261.01,3.92993333333,4.8684,4.04493333334,3.24253333333,3.19266666667,7.61413333333,3.618,3.35306666667,16.0944,2.60973333333,4.9638,8.70720000001
261.39,3.92373333333,4.86346666667,3.96786666667,3.26313333333,3.13953333333,7.6278,3.53153333333,3.3502,16.1630666667,2.6574,4.89233333333,8.68946666666
261.76,3.96366666667,4.90073333334,3.96533333333,3.34886666667,3.15973333333,7.67393333333,3.53346666667,3.4224,16.1457333333,2.7826,4.9132,8.65946666667
262.13,3.99226666667,4.9526,3.99073333334,3.41826666667,3.16746666667,7.78033333333,3.59146666667,3.49093333333,16.1296,2.7898,4.903,8.7042
262.51,3.915,4.91026666667,3.86846666667,3.28786666667,2.99826666667,7.67093333333,3.49866666667,3.4432,16.1244,2.64086666667,4.62253333333,8.54820000001
262.88,4.14573333333,5.24873333333,4.15353333333,3.6236,3.2716,8.03373333333,3.76633333334,3.82306666667,16.4505333333,2.9862,4.8382,8.7026
263.25,4.4658,5.5654,4.5718,3.991,3.5504,8.38999999999,4.01906666667,4.21546666667,16.8576666667,3.37546666667,5.15053333333,9.03146666666
263.63,4.8632,5.99126666667,4.913,4.37246666667,3.93393333333,8.78079999999,4.3156,4.56446666667,17.2673333333,3.70186666667,5.47693333333,9.36126666667
264.00,4.6958,5.87106666667,4.78113333333,4.20753333333,3.8332,8.69686666667,4.14306666667,4.44526666667,16.9961333333,3.53093333333,5.3106,9.16426666667
264.37,4.93906666667,6.1632,5.07566666667,4.51593333333,4.10073333333,8.86033333333,4.58546666667,4.8722,17.0671333333,3.78466666667,5.46666666666,9.32359999999
264.75,5.0222,6.31346666667,5.19226666667,4.54246666667,4.32946666667,9.04713333334,4.79026666667,5.1004,17.0965333333,3.88186666667,5.51546666667,9.53226666667
265.12,5.01333333333,6.336,5.21066666667,4.456,4.44266666667,8.97333333333,4.91466666667,5.07466666667,16.9973333334,4.016,5.44533333333,9.56800000001
265.49,4.66586666667,5.97106666667,4.96286666667,4.19446666667,4.20213333333,8.60753333333,4.75193333333,4.7362,16.5847333333,3.72013333333,5.17133333333,9.34746666666
265.87,4.63186666667,6.01246666667,4.98326666667,4.11586666667,4.1802,8.51953333335,4.765,4.63686666667,16.6717333333,3.6028,5.14226666667,9.41240000001
266.24,4.33333333333,5.65906666667,4.60946666667,3.7164,3.86073333333,8.03973333333,4.38793333333,4.13666666667,16.3856666667,3.2412,4.8406,8.97753333333
266.61,4.5178,5.93026666667,4.73986666667,3.96946666667,4.14346666667,8.42206666667,4.7036,4.31013333333,16.5808666667,3.4602,5.2928,9.28166666666
266.98,4.2468,5.6922,4.50213333333,3.77606666667,3.98453333334,8.18926666666,4.47873333333,4.008,16.3551333333,3.15066666667,5.15086666667,9.1286
267.36,4.1162,5.5194,4.39013333333,3.666,3.90813333333,8.03340000001,4.41053333333,3.85153333333,16.1326666667,2.9464,4.96033333333,9.06979999999
267.73,4.09546666667,5.4616,4.567,3.66606666667,3.8754,7.93779999999,4.48326666667,3.862,16.248,3.00286666667,4.91073333334,9.02846666667
268.10,4.02293333333,5.34153333333,4.59486666667,3.58246666667,3.68193333333,7.74153333334,4.435,3.75733333333,16.1907333333,2.974,4.78253333333,9.00626666666
268.48,3.74013333333,5.12,4.33413333333,3.32173333333,3.42846666667,7.42706666667,4.206,3.34726666667,15.9222,2.75986666667,4.66953333333,8.78139999999
268.85,3.31626666667,4.65733333333,3.92113333333,2.9726,3.00013333333,6.96806666667,3.694,2.86646666667,15.5462666667,2.32553333333,4.2838,8.273
269.22,2.86666666667,4.1388,3.43613333333,2.55753333334,2.5236,6.59053333333,3.237,2.3816,15.1668,1.82906666667,3.91666666667,7.82253333333
269.59,2.94613333333,4.19593333333,3.5088,2.52886666667,2.50393333333,6.7,3.2762,2.44593333333,15.1686666667,1.81046666667,4.03806666667,7.81273333333
269.97,3.06153333333,4.369,3.6354,2.6958,2.6594,6.7414,3.43546666667,2.5704,15.2632,1.9844,4.11026666667,7.91953333333
270.34,3.30666666667,4.5428,3.8732,2.938,2.96186666667,7.02533333334,3.63146666667,2.91833333334,15.3780666667,2.26453333333,4.30306666667,8.16646666667
270.71,3.0106,4.09906666667,3.5616,2.587,2.52146666667,6.68973333334,3.24753333333,2.62546666667,14.9454666667,1.93013333333,3.99306666667,7.81473333333
271.09,2.99946666667,4.0206,3.46333333333,2.49273333333,2.35053333333,6.5618,3.12673333334,2.6088,14.8236666667,1.86993333333,3.96446666667,7.67466666667
271.46,2.92513333333,3.90973333333,3.37306666667,2.43346666667,2.20773333334,6.49333333333,2.94846666667,2.53846666666,14.6991333333,1.84826666667,3.90613333333,7.44893333333
271.83,2.9454,3.9342,3.2902,2.43686666667,2.23626666667,6.46946666667,2.91546666667,2.54066666667,14.6107333333,1.88446666667,3.94473333333,7.5234
272.20,2.97333333333,3.9646,3.15766666667,2.42233333333,2.3592,6.537,2.941,2.552,14.4609333333,1.84413333333,3.93053333333,7.4838
272.58,2.8202,3.75606666667,2.93093333333,2.23506666667,2.22673333333,6.4454,2.80673333333,2.42613333333,14.2538,1.7052,3.69553333333,7.28186666667
272.95,3.0866,4.01193333333,3.0736,2.44286666667,2.40486666667,6.597,3.0852,2.61506666667,14.4619333333,1.87193333333,3.91426666667,7.4578
273.32,3.4798,4.53386666667,3.49306666667,2.8268,2.7826,7.01846666667,3.5192,3.1376,14.7638666667,2.3504,4.26733333333,7.82873333333
273.69,3.57673333333,4.62106666667,3.58473333333,2.9906,2.888,7.0936,3.62146666667,3.27526666667,14.8312666667,2.4794,4.285,7.87633333333
274.06,3.53886666667,4.48633333334,3.4902,2.945,2.82773333333,7.08093333333,3.512,3.25866666667,14.7102,2.4168,4.26673333333,7.8188
274.44,3.50573333333,4.4052,3.4478,2.88266666667,2.74773333333,6.9978,3.5142,3.1542,14.7449333333,2.3178,4.18833333333,7.80853333333
274.81,3.8624,4.82,3.78053333333,3.1964,3.13206666667,7.2176,3.84866666667,3.47013333333,15.0544,2.70466666667,4.4608,8.0582
275.18,3.96053333333,4.89286666667,3.91246666667,3.27913333333,3.29153333333,7.275,4.04773333333,3.52113333333,15.0910666667,2.82013333333,4.46753333333,8.1594
275.55,4.05313333333,5.04586666667,3.93393333333,3.32786666667,3.3682,7.33506666667,4.24726666667,3.61,15.2416666667,2.84233333333,4.5514,8.30226666667
275.93,4.01433333333,4.92193333333,3.78813333333,3.18686666667,3.254,7.20093333333,4.16546666667,3.43886666667,15.108,2.62446666667,4.42146666667,8.14620000001
276.30,3.99533333333,4.87,3.77346666667,3.13233333333,3.21653333333,7.12786666667,4.14666666667,3.43486666667,15.199,2.62513333333,4.50046666667,8.18599999999
276.67,4.3688,5.30786666667,4.11933333333,3.49786666667,3.52306666667,7.4952,4.458,3.82313333333,15.5672,2.95386666667,4.85293333333,8.6024
277.04,4.12693333333,5.21113333333,4.04246666667,3.40406666667,3.40026666667,7.44666666667,4.29573333333,3.74573333333,15.4782666667,2.87173333333,4.72593333333,8.59533333333
277.41,3.93953333333,4.8976,3.85013333333,3.1982,3.1624,7.18953333333,3.9594,3.38106666667,15.3170666667,2.54826666667,4.56766666667,8.3542
277.79,3.94046666666,4.93773333333,3.84473333333,3.12293333333,3.24853333333,7.19906666666,3.94266666667,3.38813333333,15.3474666667,2.49873333333,4.67646666667,8.47346666667
278.16,3.95873333333,4.95,3.83893333333,2.99173333333,3.19946666667,7.1244,3.94273333333,3.34326666667,15.2558666667,2.49206666667,4.67433333333,8.44926666667
278.53,4.0964,5.12273333334,3.98126666667,3.16166666667,3.3542,7.22033333334,4.08073333333,3.50093333333,15.3436666667,2.66133333333,4.90026666667,8.47273333334
278.90,3.61573333333,4.6486,3.61386666667,2.75146666667,2.95966666667,6.82133333333,3.70886666667,3.0746,14.8874666667,2.1944,4.57133333333,8.0604
279.27,3.37393333333,4.4372,3.3462,2.48546666667,2.74113333333,6.53166666667,3.3602,2.85046666667,14.7395333333,1.9162,4.46686666667,7.78933333333
279.64,3.34306666667,4.318,3.30006666666,2.41886666667,2.61026666666,6.37366666667,3.14966666667,2.68466666667,14.6484666667,1.83266666667,4.39046666667,7.6574
280.02,3.1694,4.16046666667,3.25026666667,2.33266666667,2.46186666667,6.25413333333,2.9766,2.595,14.5921333333,1.77953333333,4.2298,7.52653333333
280.39,3.13586666667,4.02193333333,3.1962,2.28966666666,2.31233333333,6.1244,2.73166666667,2.58053333333,14.5404,1.65493333333,4.0672,7.3638
280.76,2.8684,3.68753333333,2.98846666667,1.94413333333,2.03653333333,5.80353333333,2.39066666667,2.3206,14.3423333333,1.354,3.76126666666,6.95993333333
281.13,2.71313333333,3.44313333333,2.7488,1.68666666667,1.86526666667,5.4922,2.19726666667,2.16133333333,14.0224666667,1.11213333333,3.5502,6.72906666667
281.50,2.81633333333,3.60273333333,2.8826,1.8136,1.98613333333,5.59946666667,2.35773333333,2.40126666667,14.1146,1.30773333333,3.57486666667,6.92466666667
281.87,2.98966666666,3.82133333334,3.16093333333,2.049,2.17126666667,5.7942,2.55153333333,2.5804,14.2957333333,1.54666666667,3.77733333333,7.13866666667
282.25,3.13633333333,4.06786666667,3.4178,2.3242,2.488,6.015,2.7494,2.862,14.607,1.78826666667,4.05626666667,7.3052
282.62,3.02426666667,4.0542,3.32773333333,2.22966666667,2.39686666667,5.93033333333,2.6402,2.73906666667,14.5252,1.65086666667,3.95853333333,7.26826666667
282.99,3.2626,4.27273333333,3.53013333333,2.4614,2.60933333333,6.15986666667,2.78406666667,2.8784,14.8141333333,1.87753333333,4.12973333333,7.4646
283.36,3.4852,4.53246666667,3.8038,2.8004,2.84913333333,6.56046666667,3.1056,3.1542,15.0289333333,2.12653333333,4.3124,7.7414
283.73,3.64246666667,4.65546666667,3.99593333333,3.0184,3.11253333333,6.84306666667,3.379,3.407,15.2223333333,2.31453333333,4.49646666667,7.9622
284.10,3.76866666667,4.82726666667,4.1656,3.211,3.28206666667,7.09486666667,3.5738,3.58233333333,15.3749333333,2.46553333333,4.63653333333,8.1718
284.47,3.85473333333,5.06433333333,4.28606666667,3.30366666667,3.44273333333,7.2288,3.81613333333,3.67833333333,15.5225333333,2.63146666667,4.73086666667,8.3432
284.85,3.69486666667,5.01513333333,4.14433333333,3.16353333333,3.31513333333,7.10133333333,3.71766666667,3.51246666667,15.445,2.47253333333,4.6046,8.27806666667
285.22,3.7056,5.07093333333,4.2302,3.1218,3.35106666667,7.29513333333,3.79913333334,3.53026666667,15.6064666667,2.5236,4.72293333333,8.3482
285.59,3.73186666666,5.03026666667,4.2062,3.14513333333,3.35906666667,7.28573333333,3.82833333333,3.4314,15.6519333333,2.4488,4.7674,8.3134
285.96,3.50013333333,4.8074,3.92293333333,2.84966666667,3.08226666667,7.0206,3.67393333333,3.1704,15.5351333333,2.19526666667,4.49173333333,8.0072
286.33,3.4166,4.72093333333,3.77466666667,2.75733333333,2.88826666667,6.93353333333,3.62613333333,3.01893333333,15.3845333333,2.11846666667,4.3196,7.905
286.70,3.50353333333,4.8078,3.8606,2.825,2.97693333333,7.06046666667,3.72133333333,3.1036,15.5188,2.21826666667,4.37346666667,7.97593333333
287.07,3.58333333333,4.8432,3.8872,2.8516,3.02253333333,7.08066666667,3.7556,3.2112,15.5213333333,2.2752,4.45073333333,8.0696
287.44,3.50333333333,4.8008,3.83013333333,2.70493333333,2.95906666667,6.99626666667,3.69353333333,3.14426666667,15.5071333333,2.2222,4.4266,7.97573333333
287.82,3.37986666667,4.8192,3.7752,2.52713333333,2.8488,6.87073333333,3.59166666667,2.9988,15.4677333333,2.16406666667,4.3294,7.83206666667
288.19,3.2086,4.66733333333,3.57426666667,2.2698,2.63393333333,6.63413333333,3.3562,2.79086666667,15.3561333334,1.94713333333,4.22333333333,7.60546666667
