wavelength,Back_DiuSpef,Belly_DiuSpef,Breast_DiuSpef,Crissum_DiuSpef,Crown_DiuSpef,DorTail_DiuSpef,Patch10_DiuSpef,Patch11_DiuSpef,Rump_DiuSpef,Throat_DiuSpef,WingTip_DiuSpef
246.05,6.80673333333,7.9652,6.28433333333,7.73806666667,5.53473333333,9.40757666666,9.29773333333,3.99586666667,6.59369777778,6.1518,6.76336666666
246.42,6.3854,7.34726666667,5.72913333333,7.16326666667,5.2188,8.98294333334,8.77780000001,3.49823333333,6.13724444444,5.7812,6.2899
246.79,5.91413333333,6.70853333333,5.38033333333,6.8532,4.9044,8.70112000001,8.3614,3.3833,5.76608444444,5.49606666667,5.9092
247.17,5.72713333333,6.51053333333,5.30686666667,6.7238,4.67666666667,8.67664666667,8.27553333333,3.37833333333,5.66375333333,5.38186666667,6.04826666667
247.54,5.58086666667,6.1568,4.99926666667,6.20826666667,4.37466666667,8.43665666667,8.00166666667,3.21743333333,5.31898666667,5.09406666667,5.62973333333
247.92,5.44306666667,5.84993333333,4.95533333333,6.05653333333,4.30606666667,8.27123666667,7.7146,3.1423,5.07971333333,4.82733333333,5.40706666667
248.29,5.19466666667,5.52626666667,4.6436,5.77593333333,3.99126666667,7.94957666667,7.53286666667,2.8372,4.80156444444,4.54226666667,5.14523333333
248.67,5.1242,5.47746666667,4.51693333333,5.66233333333,3.97633333333,7.99854666667,7.49446666667,2.59806666667,4.80182444445,4.48953333333,5.0166
249.04,5.58626666667,5.92006666666,4.913,6.2594,4.4406,8.58839666667,7.89126666667,2.9712,5.22183555556,4.96686666667,5.3416
249.42,5.36213333333,5.6104,4.64386666667,5.99033333333,4.19506666667,8.25513666667,7.60326666666,2.60036666667,4.9344,4.8084,4.9357
249.79,5.3978,5.758,4.3902,6.05453333333,4.29786666667,8.31441666667,7.6008,2.5409,4.77933555556,4.87173333333,4.9515
250.17,5.36366666667,5.78426666667,4.31566666667,5.98766666667,4.1398,8.23619,7.32846666667,2.4301,4.52705777778,4.75353333333,4.88803333333
250.54,5.1744,5.44313333333,4.09613333333,5.87593333333,3.90613333333,7.82829,7.09566666666,2.15816666667,4.15511333333,4.47673333334,4.57203333333
250.92,5.0952,5.45993333333,3.97686666667,5.74866666667,3.55173333333,7.67667,7.08359999999,1.88206666667,4.03322444444,4.34153333333,4.35153333333
251.29,4.66966666667,4.9604,3.45073333333,5.0802,2.88626666667,7.19543333333,6.4786,1.37486666667,3.25778222222,3.78886666667,3.5877
251.66,4.45766666667,4.9554,3.2304,5.19713333333,2.8002,7.19468333334,6.19620000001,1.30366666667,3.15484666667,3.7724,3.64236666667
252.04,4.3926,5.11833333333,3.06913333333,5.1182,2.66473333333,7.28350666667,6.14753333333,1.275,3.06912444445,4.02933333333,3.60656666667
252.41,4.78573333333,5.7774,3.50093333333,5.77746666667,3.0028,7.74137,6.56433333333,2.04853333333,3.45499555555,4.81846666667,3.92446666667
252.79,5.00333333333,5.79993333333,3.48093333333,5.7062,2.7266,7.54783666667,6.24513333333,2.2019,3.43042,4.938,3.94236666667
253.16,4.80546666667,5.6646,3.34053333333,5.1682,2.5198,7.16002666667,5.989,2.22636666667,3.27213777778,4.88186666667,3.97043333333
253.54,5.506,6.14406666667,3.8368,5.5684,3.06953333333,7.7555,6.55633333334,2.9473,3.68761555555,5.46773333333,4.71716666667
253.91,5.23453333333,5.91106666667,3.60986666667,5.23953333333,2.73106666667,7.32896333333,6.16793333333,2.53843333333,3.34881333333,5.01226666667,4.15313333333
254.28,5.0228,6.07306666667,3.48553333334,5.38833333333,2.60773333333,7.43932,6.5754,2.51646666667,3.55478444444,5.08886666666,4.282
254.66,5.43493333333,6.58733333333,3.7642,5.57753333333,2.91826666667,7.83952666667,7.11593333333,3.2195,4.12820888889,5.59873333333,4.87706666667
255.03,6.07526666667,7.37986666666,4.16246666667,6.2024,3.8476,8.23037666667,7.9602,4.22063333333,4.75010888889,6.22986666667,5.6191
255.41,7.25826666667,8.4016,5.16493333333,7.37206666667,5.06266666667,9.27698333334,9.29466666667,5.6314,5.89842888889,7.2924,6.58413333333
255.78,7.29413333333,8.15200000001,5.33106666667,7.02946666667,4.83033333333,9.09842666666,9.47026666665,5.87803333333,5.68389777778,7.46106666667,6.48243333333
256.15,6.5242,7.28786666667,4.40453333333,6.14246666667,4.2108,8.20726666667,8.76353333334,5.29063333333,4.97313777778,6.53566666667,5.97996666667
256.53,6.26093333333,7.06106666667,4.2604,5.74253333333,4.204,7.86302666667,8.55453333333,5.04916666667,4.80741111111,6.06933333333,6.1369
256.90,5.88333333333,7.0024,4.28466666667,5.82473333333,4.16206666667,7.68662333333,8.76633333333,4.92936666667,4.8357,5.7874,6.0245
257.28,5.55313333333,6.46333333333,3.9506,5.77586666666,3.6504,7.25917666667,8.54033333333,4.52443333333,4.52960222222,5.40793333333,5.6111
257.65,5.19,6.01046666667,3.88593333333,5.43593333333,3.273,7.14429,8.36353333333,3.96373333333,4.35622,4.8402,5.3087
258.02,5.15146666667,5.79826666667,4.139,5.55066666667,3.49966666667,7.39217666667,8.1708,3.96163333333,4.53659777778,4.85586666667,5.4823
258.40,5.22713333333,5.83406666667,4.37886666667,5.73233333333,3.80686666667,7.67169,8.2206,3.888,4.75640666667,4.93806666667,5.65763333333
258.77,5.0672,5.82126666667,4.42406666667,5.85433333333,3.7312,7.71139666667,8.06093333333,3.65906666667,4.70372444444,4.8204,5.50936666667
259.15,4.89753333333,5.85126666667,4.3984,5.76966666667,3.578,7.73815666667,7.9072,3.45553333333,4.67853111111,4.61826666667,5.5029
259.52,4.62506666667,5.5556,4.1646,5.46526666667,3.37166666667,7.45192,7.5316,3.03063333333,4.54397333333,4.26846666667,5.2902
259.89,4.8308,5.73286666667,4.32333333333,5.74766666667,3.62513333333,7.70644,7.6876,3.00743333333,4.79036444445,4.3532,5.46443333333
260.27,5.05706666667,5.85986666667,4.54253333333,5.99366666667,3.75013333333,7.92107333333,7.90566666667,3.13993333333,4.97982888889,4.54673333333,5.6458
260.64,5.25853333333,5.93073333333,4.6972,6.2214,3.92286666667,8.15158333334,8.17093333334,3.22593333333,5.22108444444,4.72126666667,5.81836666667
261.01,5.49846666667,6.11246666667,4.93626666667,6.51933333333,4.24653333333,8.45639666666,8.41500000001,3.53666666667,5.48309333333,4.97413333333,6.14543333333
261.39,5.5522,6.166,4.96466666667,6.493,4.33886666667,8.54397666666,8.3708,3.38273333333,5.56052444445,4.98693333333,6.1368
261.76,5.18966666667,5.93133333333,4.68126666667,6.28333333333,4.12293333333,8.21387999999,8.03126666666,3.123,5.31158888889,4.72926666667,5.89686666667
262.13,5.11773333333,5.9606,4.66886666667,6.29286666667,3.99753333333,8.11414333333,8.0288,2.9931,5.35408666667,4.69953333333,5.97586666667
262.51,5.36173333333,6.20093333334,4.77693333333,6.47666666667,4.1402,8.25741,8.16873333333,3.31086666667,5.54548,4.90326666667,6.1818
262.88,5.6844,6.42306666667,4.91153333333,6.68226666667,4.28813333333,8.49504666667,8.41926666667,3.5624,5.8204,5.1578,6.31426666667
263.25,5.501,5.9204,4.47426666667,6.26746666667,4.00573333333,8.03235,7.99993333333,3.13106666667,5.35791111111,4.99193333333,5.8497
263.63,5.8098,6.2016,4.6662,6.6412,4.41473333333,8.28152666667,8.35806666667,3.45586666667,5.56880888889,5.48813333333,6.1268
264.00,6.31673333333,6.71426666667,5.13746666667,7.10846666667,4.9474,8.72154666667,8.82433333333,3.9909,5.97974444444,6.15006666667,6.71773333333
264.37,6.34006666666,6.9476,5.40926666667,7.3236,5.10006666667,8.89910666666,9.01986666667,4.3554,6.10657333333,6.5472,6.89846666667
264.75,6.35513333333,7.095,5.51593333333,7.27553333333,5.27886666667,8.99079666667,8.83333333333,4.6042,6.29196,6.5888,6.9199
265.12,6.3374,6.97126666667,5.3632,7.0316,5.0726,8.89132666667,8.68233333333,4.4881,6.23252666667,6.49313333333,6.7464
265.49,6.42453333333,7.18566666666,5.79126666667,7.32406666667,5.4488,9.25095666667,8.9708,4.97656666667,6.53325111111,6.89473333333,7.18903333333
265.87,6.58893333333,7.4438,6.08566666667,7.56553333333,5.63266666667,9.57392333334,9.24493333335,5.17323333333,6.80984666667,7.17686666666,7.49793333333
266.24,7.18593333333,7.9908,6.64693333333,8.12553333334,6.06866666667,10.28116,9.81113333333,5.7747,7.19618888889,7.57353333333,7.84616666667
266.61,6.7082,7.4928,6.1864,7.66893333333,5.5748,9.93062,9.3852,5.13913333333,6.60976222222,7.0382,7.21103333333
266.98,6.69133333333,7.4104,6.216,7.64813333333,5.63893333333,10.05323,9.4476,5.16836666667,6.58701111111,6.92293333333,7.4013
267.36,6.52233333333,7.3462,6.22766666667,7.7282,5.46986666667,10.0918966667,9.40613333333,5.12983333333,6.60030444445,6.775,7.47113333333
267.73,6.34373333333,7.31586666667,6.1526,7.69746666667,5.26,9.97559999999,9.29519999999,5.04096666667,6.46209777778,6.66093333333,7.34056666667
268.10,5.8518,6.843,5.664,7.16946666667,4.7766,9.4228,8.77906666667,4.54556666667,5.8631,6.03666666666,6.65943333333
268.48,5.55173333333,6.2884,5.11033333333,6.6726,4.30206666667,8.86305,8.40346666667,3.84626666667,5.49539111111,5.42846666667,6.12786666667
268.85,5.46986666667,6.04973333333,4.95,6.5638,4.07026666667,8.62754666666,8.3748,3.79616666667,5.27927777778,5.28133333333,6.02966666667
269.22,4.76766666667,5.3628,4.3282,5.99213333333,3.39006666667,7.83104666667,7.72673333333,3.13353333333,4.60102444444,4.63433333333,5.4027
269.59,4.73053333333,5.1288,4.05353333333,5.7444,3.06453333333,7.63278333333,7.59993333333,2.94903333333,4.32109333333,4.24853333333,5.06193333333
269.97,5.09673333333,5.43773333333,4.31986666667,5.96833333333,3.42126666667,7.77361333333,7.88206666667,3.2616,4.6164,4.50133333333,5.2862
270.34,4.48106666667,4.74373333333,3.59453333334,5.24973333333,2.9972,7.07951,7.2694,2.7441,4.10238444445,3.90786666667,4.76903333333
270.71,4.4246,4.72846666667,3.57226666666,5.1728,3.04233333333,6.93941666667,7.16293333333,2.67853333333,4.06784666667,3.87106666667,4.73493333333
271.09,4.0552,4.44273333333,3.35353333333,4.93346666667,2.75206666667,6.54804,6.8528,2.30936666667,3.68546666666,3.673,4.34723333333
271.46,4.53406666667,4.76886666667,3.74006666667,5.2504,3.1688,6.91171333333,7.20153333333,2.67973333333,4.11975777778,4.02806666666,4.626
271.83,4.623,4.76866666667,3.85013333333,5.24313333333,3.26053333333,7.04740666667,7.30326666667,2.71426666667,4.25181777778,4.10606666667,4.7194
272.20,4.64366666667,4.75606666667,3.842,5.2142,3.27833333333,7.09332,7.3174,2.71146666667,4.41973555556,4.22233333333,4.75606666667
272.58,4.98506666667,5.18013333333,4.23973333333,5.61073333333,3.7426,7.64139666667,7.62513333333,3.22796666667,4.78250666667,4.63893333333,5.17916666667
272.95,4.86266666667,5.11986666667,4.05626666667,5.49773333334,3.62326666667,7.56312666667,7.5412,2.98823333333,4.63395777778,4.48473333333,4.95166666667
273.32,5.2134,5.4818,4.49773333333,5.929,4.07413333333,7.98839333333,7.92153333333,3.40193333333,5.09069111111,4.8402,5.3857
273.69,5.058,5.4166,4.33226666667,5.84813333333,3.9298,7.88145,7.83273333333,3.3367,5.00392666666,4.78146666667,5.35473333333
274.06,4.68113333333,4.91633333334,3.93026666667,5.59926666667,3.5052,7.67657666667,7.49213333333,2.99523333333,4.56041555555,4.52966666667,5.0282
274.44,4.84313333333,5.0964,4.05793333333,5.89973333333,3.56966666667,7.82718,7.753,3.05706666667,4.68415333333,4.79513333333,5.28923333333
274.81,4.74386666667,4.98293333333,4.0638,5.86933333333,3.48453333333,7.80452666667,7.72413333333,2.98406666667,4.71608222222,4.69226666667,5.33936666667
275.18,4.81853333333,5.22346666666,4.20726666667,5.93066666667,3.6294,7.98868,7.9156,3.23973333333,4.99732888889,4.87113333334,5.5783
275.55,4.314,4.9282,3.74686666667,5.43826666667,3.2268,7.58329,7.6672,2.786,4.58290222222,4.48486666667,5.2849
275.93,4.23546666667,4.8906,3.57246666667,5.43446666667,3.13726666667,7.49532333333,7.53693333333,2.60346666667,4.4675,4.49333333333,5.20313333333
276.30,4.03966666667,4.81993333333,3.44573333333,5.463,3.02986666666,7.34854333333,7.49313333333,2.5559,4.33192666667,4.4272,5.25886666667
276.67,3.60553333333,4.43013333333,3.0558,5.068,2.602,6.88566666667,7.1496,2.08293333333,3.95636666667,4.02193333333,4.95463333333
277.04,3.4582,4.36753333333,3.2168,4.97293333333,2.5408,6.78775666667,6.99786666667,1.96816666667,3.96750888889,4.02546666667,4.94033333334
277.41,3.14706666667,4.0812,2.88146666667,4.7002,2.25133333333,6.58001666667,6.7598,1.58586666667,3.58785555555,3.6482,4.63696666667
277.79,3.2256,4.25193333333,2.9618,4.85093333333,2.45806666667,6.48468,6.70746666667,1.44793333333,3.53233111111,3.6478,4.6603
278.16,2.88433333333,4.00333333333,2.6008,4.39066666667,2.0356,5.96312666667,6.37733333333,1.12846666667,3.22125777778,3.2228,4.2706
278.53,2.69026666667,3.94093333333,2.51533333333,4.21686666667,1.84613333333,5.90129,6.16693333333,1.11573333333,2.97466666666,3.0726,4.00113333333
278.90,2.33306666667,3.77766666667,2.08786666667,4.03933333333,1.58893333333,5.63429,5.91426666667,0.949833333334,2.73141777778,2.89453333333,3.6823
279.27,1.81666666667,3.2488,1.4184,3.5816,1.072,4.99185666667,5.30566666667,0.3613,2.06762222222,2.31593333333,3.0429
279.64,1.9672,3.37373333333,1.47113333333,3.75646666667,1.137,5.11611,5.25733333333,0.492,2.07254,2.471,2.96423333333
280.02,2.31353333333,3.7974,1.86686666667,4.0234,1.40933333333,5.42013666666,5.6296,0.8817,2.34256222222,2.68586666666,3.2483
280.39,2.60766666667,3.90766666667,1.9368,4.17126666667,1.64966666667,5.58657,5.90173333333,1.14056666667,2.57044666667,2.79306666667,3.43506666666
280.76,2.72386666667,4.0262,1.99546666667,4.38806666667,1.8766,5.68160666667,6.01666666667,1.33393333333,2.71151111111,2.96666666667,3.51793333333
281.13,2.866,4.1304,1.96573333333,4.45993333333,1.89426666667,5.76477333333,6.14266666667,1.5794,2.72053555556,3.03326666667,3.6298
281.50,3.0376,4.26573333333,2.05386666667,4.36386666667,1.8718,5.81179,6.18066666667,1.63726666667,2.69247555556,3.11193333333,3.55346666667
281.87,2.79973333333,3.9692,1.82526666667,3.98573333333,1.60653333334,5.83127666667,5.97973333333,1.41286666667,2.50255333333,2.96133333333,3.30953333333
282.25,3.56993333333,4.70246666667,2.58213333333,4.70253333333,2.4052,6.71075,6.6576,2.03086666667,3.23608222222,3.6964,3.9489
282.62,3.92653333334,5.00846666667,2.84266666667,5.0106,2.7714,7.03116,7.00726666667,2.1737,3.62236,4.0468,4.28273333333
282.99,4.22826666667,5.227,3.1258,5.22053333333,3.0156,7.27847333333,7.20053333333,2.3446,3.77741555556,4.25,4.586
283.36,4.28206666667,5.185,3.22466666667,5.30613333333,3.0344,7.42719,7.29153333333,2.3773,3.91418888889,4.3134,4.72303333334
283.73,4.1934,5.0664,3.2328,5.3346,3.00546666667,7.31926333333,7.2312,2.30686666667,3.91502888889,4.26426666667,4.79956666667
284.10,4.0154,4.93453333333,3.171,5.27306666667,3.0056,7.21172,7.17453333333,2.20943333333,3.94969777778,4.19846666667,4.71403333333
284.47,3.96113333333,5.02433333333,3.31133333333,5.26233333333,3.01233333333,7.23665666667,7.10286666667,2.13666666667,3.90873555555,4.2432,4.70046666667
284.85,4.15273333333,5.23506666667,3.56833333333,5.43653333334,3.1946,7.45589333333,7.29573333334,2.3031,4.0656,4.38213333333,4.87786666667
285.22,4.31313333333,5.3946,3.7392,5.6896,3.39366666667,7.70413,7.55733333333,2.35076666667,4.27483777778,4.60626666667,4.98773333333
285.59,4.36586666667,5.45713333333,3.81086666667,5.82313333333,3.4782,7.79891333333,7.75073333333,2.5021,4.39374,4.7072,5.11493333334
285.96,4.68713333333,5.8206,4.215,6.21513333333,3.8792,8.00641,8.1928,2.8731,4.78411111111,5.00026666667,5.47283333333
286.33,4.72873333334,5.91226666667,4.27213333333,6.3968,4.0004,7.99571,8.35726666666,3.01323333333,4.87131111111,5.12146666667,5.60436666667
286.70,4.52226666667,5.7578,4.1144,6.18793333333,3.87946666667,7.77912666667,8.30993333333,2.92803333333,4.73606888889,4.94033333333,5.40443333333
287.07,4.79646666667,6.0694,4.48893333333,6.52413333333,4.15206666667,8.062,8.72446666667,3.2275,5.05057111111,5.307,5.69596666666
287.44,5.20253333333,6.54613333333,4.89166666666,6.91633333333,4.56726666667,8.39304333333,9.1152,3.56976666667,5.42182888889,5.69453333333,6.11763333333
287.82,5.38373333333,6.75406666667,5.05986666667,7.02373333334,4.79033333333,8.62018000001,9.31133333333,3.8339,5.56505777778,5.89466666667,6.31566666667
288.19,5.31466666666,6.60846666667,4.90986666667,6.92713333333,4.57873333333,8.45675666667,9.20166666667,3.82266666667,5.39428444445,5.82173333333,6.2178
288.56,5.4954,6.78033333333,5.02093333333,7.2142,4.68153333333,8.60537333334,9.53526666668,4.0212,5.56751111111,5.9488,6.30766666667
288.93,5.52473333333,6.77466666667,4.96986666667,7.26106666667,4.58073333333,8.59055333333,9.56686666666,3.95583333333,5.62869111111,5.96406666667,6.2477
289.30,5.38033333333,6.59366666667,4.6926,7.183,4.39886666667,8.41991666667,9.33586666667,3.70366666667,5.41810888889,5.7928,6.0482
289.67,5.35053333333,6.58593333333,4.62913333333,7.2156,4.39986666667,8.30935666666,9.28426666667,3.62336666667,5.47252444444,5.80766666667,5.9921
290.04,5.1732,6.31306666667,4.291,7.02753333333,4.0792,8.08978333333,9.04966666666,3.452,5.19806,5.66853333333,5.72833333333
290.41,5.03186666666,6.1746,4.15546666667,6.79426666666,3.889,7.96755,8.94326666666,3.313,4.98504666667,5.57553333334,5.54786666667
290.78,4.93626666667,6.05073333333,4.04546666667,6.80313333333,3.674,7.8311,8.877,3.19956666667,4.81282,5.51666666667,5.46266666667
291.15,4.71526666667,5.77346666667,3.67766666667,6.47533333333,3.32293333333,7.47939,8.67426666666,2.9364,4.54779333333,5.2312,5.05013333333
291.52,4.77666666667,5.91213333333,3.8214,6.59273333333,3.34373333333,7.44322,8.85786666666,3.10113333333,4.61442,5.2678,5.0185
291.89,4.69766666667,5.9994,3.80866666666,6.71493333333,3.22626666667,7.32348666667,8.91326666666,3.0208,4.62771555555,5.1992,4.97353333333
292.26,4.71246666667,6.1146,3.81946666667,6.82433333333,3.22006666667,7.31880333333,9.05446666667,2.97836666667,4.69212444444,5.2134,4.93053333333
292.64,4.52506666667,6.0048,3.69913333333,6.55673333333,3.06533333333,7.13545666667,8.84833333333,2.79546666667,4.52332666667,5.13693333333,4.763
293.01,4.63213333333,6.26726666667,3.83753333333,6.73926666667,3.24053333333,7.19639666667,9.1632,3.0046,4.59226222222,5.3256,4.9275
293.38,4.6924,6.4436,3.98093333333,6.76393333333,3.28566666667,7.12853666667,9.34833333333,3.11546666667,4.69372222222,5.37346666667,5.06536666667
293.75,4.75226666667,6.57533333333,4.1292,6.8898,3.38606666667,7.24690666667,9.47026666666,3.16386666667,4.71701333334,5.5848,5.17863333333
294.12,4.76906666667,6.66666666667,4.22086666667,6.9498,3.44986666667,7.20884333333,9.50393333333,3.1535,4.71812888889,5.69893333334,5.20183333333
294.49,4.7292,6.79626666667,4.2206,6.9886,3.48633333333,7.15043,9.4994,3.05923333333,4.77762666667,5.61053333333,5.18156666667
294.86,4.7034,6.93566666667,4.1538,6.9014,3.51273333333,7.13393666667,9.54020000001,2.92506666667,4.80670666667,5.5906,5.11916666667
