wavelength,Back_PipMelf,Belly_PipMelf,Breast_PipMelf,Crissum_PipMelf,Crown_PipMelf,DorTail_PipMelf,Patch10_PipMelf,Patch11_PipMelf,Rump_PipMelf,Throat_PipMelf,WingTip_PipMelf
743.39,18.678,50.3289333333,40.6227333333,40.4101333333,23.2787333333,16.5825333333,14.6377333333,20.8912666667,20.4604,39.8022666667,18.6808
743.70,18.9221333333,50.6548,40.8048666667,40.4186666666,23.3110666667,16.8494,14.7497333333,21.1612,20.8017333333,40.0563333333,18.83
744.02,19.5008666667,51.2654666667,41.3804666667,41.0489333333,23.8846666667,17.4121333333,15.3593333333,21.6286,21.3985333333,40.6095333333,19.3844666667
744.34,19.468,50.9056666667,41.0704,40.8549333333,23.6591333333,17.2316,15.2616666667,21.6709333333,21.0852666667,40.3140666667,19.3633333334
744.65,20.0150666667,51.552,41.6884,41.3405333333,24.4054666667,18.0207333333,16.0115333333,22.339,21.8173333333,40.9504666667,20.039
744.97,20.4846,51.7472,41.9291333333,41.6010666667,24.6952,18.4137333333,16.4755333333,22.6546,22.2786,41.1286666667,20.1805333333
745.28,21.6794666667,52.5521333333,42.791,42.7430666667,25.7022,19.351,17.4342666667,23.6022666667,23.4759333333,42.0340666667,21.2198
745.60,22.4179333333,52.9079333333,43.305,43.2418666667,26.2083333333,19.8112666667,17.9536,23.9341333333,24.0959333333,42.5737333333,21.7767333333
745.91,22.5956,52.7956666667,43.2795333333,43.19,26.2276666667,19.7758666667,17.8195333333,23.8142666667,23.826,42.2551333333,21.7204
746.23,22.9091333333,53.2251333333,43.6431333333,43.5949333333,26.4651333333,20.015,18.2250666666,24.1636666667,24.1608,42.7134666667,22.1028
746.55,23.2558666667,53.3036,43.9826,43.9052666667,26.6666666667,20.4706,18.4718666667,24.3402666667,24.3043333333,42.6601333333,22.5826666666
746.86,23.631,53.2425333333,43.983,44.0006666667,26.8368666667,20.7479333333,18.9764,24.6487333333,24.4876,42.8391333333,22.8684
747.18,23.5208666667,52.9258666667,43.9870666667,43.8992,26.6754666667,20.5452,18.7511333333,24.4062,24.0574,42.6356666667,22.703
747.49,23.9183333333,53.3857333333,44.294,43.9825333333,27.0538,20.885,19.2780666667,25.0306,24.6462666667,43.1295333333,23.1236666667
747.81,23.8226666667,53.2438666667,44.2037333333,43.6436,27.042,20.8662,19.1829333333,24.6774,24.6946,43.28,23.0316
748.12,23.1758666667,52.5472666666,43.5920666667,43.1816666667,26.2332,20.0895333333,18.5291333333,24.0948666667,24.0716666667,42.6700666667,22.2482666667
748.44,23.0515333333,52.0091333333,43.2204666667,42.6655333333,26.0059333333,19.8398666667,18.1780666667,23.7780666667,23.8125333333,42.4624666667,22.1364666667
748.75,22.7205333333,51.5387333333,42.8919333333,42.1030666667,25.4666,19.2854666667,17.9054666667,23.169,23.3519333334,42.2575333333,21.7717333333
749.07,22.3310666667,51.1684666667,42.6799333333,41.7503333333,25.2910666667,19.0076,17.5461333333,22.9544666667,23.1117333333,41.9962,21.4413333333
749.38,22.4306,51.3375333333,42.4534,41.7029333333,25.4242666667,19.1868,17.7824666667,23.1272,23.4884,42.2942,21.6404666667
749.70,22.5574,51.2999333333,42.2967333333,41.6992,25.5082666667,19.159,17.7938,23.0191333333,23.3956666667,42.2458666667,21.3764
750.01,22.4296666667,51.0931333333,42.1977333333,41.6687333333,25.5693333333,19.1487333333,17.9126666667,22.9586,23.3658,42.3618,21.1087333333
750.33,22.2954666667,51.1463333333,42.3096666667,41.7536666667,25.6631333333,19.1817333333,17.8699333333,23.0312,23.5072,42.6089333333,21.1462666667
750.64,22.2838,51.2741333333,42.4374,41.9454666667,25.8418,19.3373333333,18.1114666667,23.2679333333,23.7514666667,42.7417333333,21.3026666667
750.96,21.6846,50.4818,41.9276666667,41.4358,25.2682,18.8046666667,17.4660666667,22.6284666667,23.0344,42.2366,20.6606666667
751.27,21.7828,50.6505333333,42.1554,41.8027333333,25.4543333333,18.8994,17.5638,22.8032666667,23.1700666667,42.3587333333,20.8568
751.59,22.4436,51.1748,42.5948666667,42.1641333333,25.9822,19.5550666667,17.9924666667,23.1822666667,23.7980666667,42.9368666667,21.4172
751.90,22.2050666667,51.3318666666,42.4888666667,42.314,25.8724,19.5498666667,18.0186,23.1398666666,23.6876,42.9992,21.2501333333
752.22,21.9866666667,51.258,42.2271333333,42.2442,25.9595333333,19.7480666667,17.9018,23.1516,23.5866,42.8968666667,21.1592666666
752.53,22.2567333333,51.7662666667,42.5164666667,42.5829333333,26.0982,19.9826,18.2626666667,23.4257333333,23.8903333333,43.2756666667,21.2178666667
752.85,22.4786,51.8328,42.8995333333,42.8762,26.2080666667,20.0841333333,18.4791333333,23.4828,24.1153333333,43.5439333333,21.3988666666
753.16,22.7374,52.2458666667,43.384,43.1376,26.5331333333,20.4147333333,18.9212666667,24.0017333333,24.5266666667,43.7872,21.94
753.47,23.5671333334,52.8744,43.8780666667,43.4248,27.1169333333,21.0661333333,19.4452,24.5896666667,25.2548666667,44.3310666667,22.5940666667
753.79,23.7256666667,53.1241333333,43.932,43.592,27.2013333333,21.1043333333,19.6600666667,24.8532666667,25.5303333333,44.5045333333,22.6707333334
754.10,24.0093333333,53.2518666667,43.8900666667,43.6923333334,27.3410666667,21.3142,19.8574,24.9279333333,25.7944666667,44.5472,22.8374666667
754.42,24.7202,54.0465333334,44.5038666667,44.5126,28.0490666667,21.9114666667,20.3566,25.4948666667,26.4708666667,45.0357333333,23.4779333333
754.73,24.6648666667,53.9041333333,44.2873333333,44.3196,27.8665333333,22.0018,20.5298666667,25.5194,26.7106,44.8493333333,23.5178666667
755.05,24.5128,53.5091333333,44.2315333333,44.2666666667,27.7128666667,21.8812666667,20.5597333333,25.6382,26.6374,44.7385333334,23.4462666667
755.36,24.7224,53.5505333333,44.5961333333,44.5404,27.9970666667,21.994,20.834,25.9735333333,26.9398666666,44.7782666667,23.8942666666
755.67,25.5350666666,53.9724666667,45.3004,45.1216666667,28.5870666667,22.4802,21.6653333333,26.5347333333,27.5608,45.107,24.5441333333
755.99,25.5252,53.9495333333,45.3286,45.1554666667,28.7087333333,22.6381333333,21.6314,26.5668666667,27.5675333333,45.1965333333,24.6801333333
756.30,25.6896,54.208,45.5784,45.4672,29.0274666667,23.2089333333,22.0564666667,27.0294,27.8924666667,45.2362,25.0109333333
756.62,25.5812666667,53.3858666666,45.0620666667,45.1641333333,28.8169333333,23.0167333333,21.6980666667,26.7046,27.8278666667,44.9714,24.7207333333
756.93,24.3105333333,52.1641333333,44.0234,44.5861333333,27.8154666667,22.0512666667,20.8586,25.8463333333,26.7604666667,44.1962666667,23.7598
757.24,23.856,51.4772,43.3714666667,44.0675333333,27.2835333333,21.765,20.5111333333,24.8780666667,26.132,43.4360666667,23.4067333333
757.56,23.2240666667,50.7971333333,43.0232666667,43.6463333333,26.9204,21.2932,20.2007333333,24.1304666667,25.6480666667,43.0853333333,22.8934666667
757.87,22.7010666667,50.0727333333,42.6714,43.439,26.3484,21.0916,20.0714,23.424,25.1225333333,43.0434,22.4661333333
758.18,22.6577333333,49.5328,42.5060666667,43.2350666666,26.1786,20.8096,19.8481333333,23.0476666667,24.9107333333,42.8272666667,22.2946
758.50,21.8774,48.8049333333,41.6884,42.5521333333,25.4250666667,20.1589333333,19.1333333334,21.9073333333,24.1954666667,41.9673333333,21.5055333333
758.81,21.7647333333,48.4977333333,41.8249333333,42.6786666667,25.2458666667,20.0421333333,19.0648666667,21.3786,24.1869333333,42.0422666667,21.2308
759.13,20.9995333333,47.8328666667,41.251,42.2385333333,24.6644666667,19.5972,18.4098,20.6936,23.7528666667,41.7264,20.5786
759.44,20.6706,46.9883333333,40.8268666667,41.9184,24.3091333333,19.3174,18.3461333333,20.4450666667,23.3258666667,41.1908666667,20.448
759.75,20.1083333333,46.3806,40.3642666667,41.5862,24.0001333333,19.1572666667,18.1098666667,19.8014,22.814,40.9781333333,20.0542
760.07,19.6956666667,46.2656666667,40.1265333333,41.5462666667,23.897,19.0565333333,18.1917333333,19.4664666667,22.3538,40.6871333333,19.8886
760.38,19.8090666667,46.4608,40.2953333333,41.5331333333,24.2057333333,19.3975333333,18.4907333333,19.66,22.789,40.7695333333,20.1312666667
760.69,20.2245333333,46.5822666667,40.7928,41.8278,24.7078,19.9767333334,19.0875333333,20.4110666667,23.2385333333,41.2388666667,20.6121333333
761.01,19.9856666667,46.3888,40.5160666666,41.6362666667,24.4860666667,19.9008,18.8543333333,20.4140666667,23.1136,40.9358666667,20.3516666667
761.32,19.7509333333,46.3275333333,40.2954666667,41.2419333333,24.3276666667,19.6417333333,18.7334,20.383,23.042,40.5197333333,20.197
761.63,19.5884666667,46.4554,40.3259333334,41.467,24.326,19.5697333333,18.6641333333,20.2938666667,22.8670666666,40.6092,20.0721333333
761.94,20.0539333333,46.8878,40.7275333333,42.0363333333,24.7975333334,19.9562,19.1490666667,20.7636666667,23.2729333333,41.0566666667,20.5501333333
762.26,19.8006666667,46.7577333333,40.2238666667,41.7251333333,24.5576666667,19.6899333333,18.91,20.6866666667,22.8842,40.6473333333,20.3149333333
762.57,19.8858,46.8071333333,40.3427333333,41.7351333333,24.596,19.7359333334,19.1099333333,20.7378,22.899,40.6402,20.3688666667
762.88,19.935,47.0817333333,40.4476666667,41.8070666667,24.6068,19.8282666667,19.0582,20.6565333333,22.8484666667,40.7517333333,20.2366666666
763.20,20.009,46.9830666667,40.2782,41.6932,24.4829333333,19.5864,18.9962666667,20.7030666667,22.8483333333,40.599,20.2147333333
763.51,20.0885333333,46.8792,40.3521333333,41.4856666667,24.3485333333,19.7210666666,19.0125333333,20.8612,22.9556666667,40.6953333333,20.2281333333
