wavelength,Back_ComLorm,Belly_ComLorm,Breast_ComLorm,Crissum_ComLorm,Crown_ComLorm,DorTail_ComLorm,Rump_ComLorm,Throat_ComLorm,WingTip_ComLorm
718.60,7.14658333333,6.70041666667,5.43516666667,5.46225,4.45933333333,9.45708333333,9.1857037037,56.7810833333,7.40258333334
718.92,6.81708333333,6.25341666667,4.93633333333,5.23183333334,4.08641666667,8.96999999999,8.82901851852,56.3541666667,7.11483333333
719.24,6.64683333333,5.933,4.69516666667,5.16483333334,3.8895,8.86175000001,8.70089814814,56.3370833333,6.92175
719.56,6.69041666666,5.89683333333,4.75366666667,5.31083333334,3.94558333334,8.96224999999,8.71782407408,56.3246666667,6.89141666667
719.88,6.313,5.615,4.4495,4.88533333333,3.59241666667,8.58799999999,8.29862037037,56.25425,6.45516666667
720.20,6.21991666667,5.63558333334,4.38483333333,4.72575,3.57758333334,8.53141666667,8.26508333334,56.68875,6.57825
720.52,6.41958333333,5.76408333333,4.46016666667,4.98433333333,3.82483333333,8.518,8.3974074074,56.6651666667,6.7335
720.84,6.61366666667,5.88383333333,4.705,5.26133333333,4.0595,8.78750000001,8.63784259259,56.8509166667,7.02183333333
721.16,6.24033333333,5.50991666667,4.36666666667,4.96533333333,3.82466666667,8.41600000001,8.30337037036,56.6145,6.78491666666
721.48,6.54491666667,5.86666666667,4.6345,5.31041666667,4.11208333333,8.54391666667,8.71695370371,56.9581666667,7.07266666666
721.79,6.35316666667,5.72175,4.2945,5.067,3.86641666667,8.15583333332,8.546,56.5409166667,6.91416666667
722.11,6.29233333333,5.59425,4.37733333333,4.82766666667,3.75583333333,8.02508333334,8.46127777778,56.5055,6.84
722.43,6.75575,6.03191666667,4.865,5.14116666667,4.11491666667,8.53241666666,8.89823148149,56.9360833333,7.3895
722.75,6.69708333333,6.15608333334,4.9755,5.242,4.15475,8.71716666666,8.93725925926,57.0780833333,7.49375
723.07,6.38166666667,6.00466666666,4.69991666666,4.95658333333,3.93016666666,8.54991666667,8.77306481481,56.879,7.29041666667
723.39,6.69833333334,6.33633333334,4.98558333333,5.42525,4.12241666666,8.95783333333,9.13203703703,57.2853333333,7.51575
723.71,6.80566666667,6.30808333333,5.13641666667,5.50841666667,4.07966666667,9.10375,9.14039814814,57.2311666667,7.58166666667
724.03,6.96983333333,6.46733333333,5.56616666666,5.59291666667,4.2215,9.30099999999,9.316,57.2960833333,7.63275
724.35,7.14958333334,6.57783333333,5.86758333333,5.8355,4.40725,9.37866666667,9.4485462963,57.0994166667,7.8385
724.67,7.36283333333,6.64291666667,6.15766666667,5.85983333334,4.39875,9.54116666667,9.54889814815,56.846,7.94841666667
724.98,6.995,6.18858333333,5.98683333333,5.51283333333,4.23991666667,9.33891666667,9.09941666666,56.2801666667,7.54508333333
725.30,6.73858333333,5.84533333333,5.97175,5.47483333333,4.06158333333,9.13466666666,8.78296296296,56.4286666667,7.40333333333
725.62,6.70516666667,5.82875,5.99241666667,5.5945,4.17441666667,9.17091666666,8.73276851852,56.2708333333,7.42825
725.94,6.55416666667,5.70183333333,6.00408333333,5.58566666667,4.09575,9.02033333333,8.62837962962,55.9808333333,7.12966666667
726.26,6.59333333333,5.64525,6.10125,5.50183333334,3.99241666667,8.79216666667,8.58756481483,55.82975,7.11341666667
726.58,6.40616666667,5.34316666667,5.91933333333,5.27166666667,3.69125,8.50158333334,8.31762962963,55.70525,6.85725
726.90,6.37375,5.42316666667,5.96675,5.28666666666,3.76216666667,8.42683333334,8.38717592593,55.8125,7.0845
727.21,6.16608333333,5.254,5.66975,5.1935,3.69158333334,8.19725,8.34361111112,55.9115833334,6.78383333333
727.53,6.17433333333,5.37475,5.58475,5.23466666666,3.67075,8.191,8.44323148149,56.13675,6.96641666667
727.85,6.09641666667,5.33991666667,5.35233333333,5.14325,3.57825,8.17166666666,8.49091666668,56.2480833333,6.88258333333
728.17,5.942,5.2875,5.06383333333,5.2105,3.58541666667,7.99750000001,8.42184259258,56.4994166667,6.84775
728.49,6.00975,5.38966666666,4.95116666666,5.38966666667,3.62375,8.06191666667,8.41712037036,56.8938333333,6.88641666667
728.80,6.44016666667,5.83866666667,5.32375,5.76191666666,4.1285,8.60800000001,8.91733333333,57.3605,7.36566666666
729.12,6.715,6.19766666667,5.53016666667,5.96116666667,4.37975,8.75466666666,9.20618518519,57.5599166667,7.7445
729.44,6.674,6.25058333333,5.48258333333,6.02666666667,4.44616666667,8.85524999999,9.13948148148,57.7966666667,7.79908333333
729.76,6.91041666667,6.55208333333,5.66258333334,6.32066666666,4.8685,9.10566666667,9.52480555556,57.6999166667,8.03358333334
730.08,7.27241666667,7.0085,6.08925,6.80808333333,5.26775,9.50183333334,9.92494444445,58.53625,8.60233333334
730.39,7.65491666667,7.27575,6.56783333333,7.16358333333,5.71925,9.98191666666,10.2574907408,58.7638333333,9.00191666667
730.71,7.903,7.588,6.9845,7.53516666666,5.99641666667,10.3073333333,10.5931018518,58.54975,9.39125
731.03,8.08908333334,7.78975,7.19125,7.78983333334,6.24291666666,10.5006666667,10.8708055556,58.6206666667,9.509
731.35,8.04975,7.73033333334,7.192,7.69458333334,6.31733333334,10.4113333333,10.7047407407,58.3905,9.34591666666
731.67,7.9905,7.60241666667,7.10566666667,7.5385,6.19033333333,10.4431666667,10.5461759259,58.0139166667,9.13283333333
731.98,8.1115,7.66291666667,7.31108333333,7.62275,6.18525,10.54775,10.6536944444,58.0075,9.30583333333
732.30,8.19158333334,7.61308333333,7.33416666667,7.61991666667,6.19316666667,10.5159166667,10.6326203704,57.8821666667,9.25925
732.62,7.94766666667,7.3005,7.06716666666,7.49283333333,5.8815,10.3089166667,10.4149351852,57.85975,8.87133333333
732.94,8.06625,7.26525,7.075,7.57075,5.85541666667,10.3109166667,10.549,58.1649166667,9.072
733.25,8.06633333333,7.22433333333,7.02866666667,7.53266666667,5.70391666667,10.3825833333,10.3393888889,58.3969166667,9.05791666667
733.57,8.22466666667,7.31875,7.0595,7.563,5.823,10.4908333333,10.4729907407,58.1778333333,9.06391666667
733.89,7.89058333333,7.01483333333,6.65458333333,7.31758333333,5.48891666667,10.0720833333,10.1434814815,57.69025,8.65608333333
734.21,7.78108333333,6.7895,6.27575,7.01816666666,5.29691666667,9.77958333334,9.83922222223,57.82975,8.43625
734.52,7.72333333333,6.64766666666,6.11375,7.04216666667,5.18058333333,9.70074999999,9.66959259258,57.8966666667,8.31733333334
734.84,7.79841666667,6.63091666666,6.14483333333,7.16858333333,5.075,9.74808333332,9.71396296297,58.55075,8.47733333333
735.16,8.02216666667,6.76283333334,6.471,7.39091666667,5.22016666667,9.876,9.90814814814,58.9614166667,8.69466666667
735.48,7.60966666667,6.40233333334,6.042,6.99458333333,4.94341666666,9.53775000001,9.59295370369,59.14575,8.37341666667
735.79,7.5075,6.30008333333,5.8625,7.06708333333,4.80375,9.42991666667,9.46410185186,59.2113333333,8.17266666667
736.11,7.82575,6.5445,6.21083333333,7.37966666667,5.16291666666,9.77083333334,9.78469444444,59.3044166667,8.66091666667
736.43,8.04358333334,6.7355,6.4785,7.47008333334,5.31366666667,10.0956666667,9.92791666667,59.3906666667,8.66191666667
736.74,7.90183333333,6.65233333333,6.5085,7.24858333333,5.21391666667,9.88833333333,9.91006481481,59.2115,8.54608333333
737.06,7.57441666666,6.3275,6.26708333333,7.00208333333,4.93,9.54108333334,9.47669444444,58.92675,8.26725
737.38,7.52883333334,6.14616666667,6.10975,6.8,4.77816666667,9.454,9.24458333334,58.6135833333,8.11641666667
737.69,7.49816666666,6.16316666667,6.274,6.98025,4.72358333333,9.52766666667,9.28796296297,58.36025,8.08491666667
738.01,7.31558333333,6.038,6.19325,6.626,4.52783333333,9.41083333333,9.16140740741,58.2289166667,8.0975
738.33,7.23825,5.97708333333,6.0925,6.29466666667,4.34483333333,9.40758333333,8.94004629631,57.811,7.93858333333
738.64,7.1895,6.14375,5.98041666666,6.22991666667,4.58708333334,9.42658333333,9.0985462963,57.7273333334,8.11041666666
738.96,7.60925,6.5455,6.303,6.68733333333,4.99991666667,9.85233333334,9.53308333333,57.7896666667,8.51058333333
739.28,7.65025,6.777,6.37316666666,6.6405,5.10216666667,9.94599999999,9.73774074073,57.98875,8.64816666667
739.59,7.2635,6.47608333333,5.96225,6.25383333333,4.709,9.56849999999,9.23578703704,58.0508333333,8.21616666667
739.91,6.6105,6.19416666667,5.40375,5.829,4.33583333333,8.93675000001,8.74623148149,57.4250833333,7.85958333333
740.23,6.26691666667,5.76083333333,4.99458333333,5.62916666667,4.01333333333,8.59700000001,8.51562037037,57.3983333333,7.55458333333
740.54,6.317,5.822,5.06916666666,5.53275,4.10758333333,8.73158333333,8.67307407408,57.5213333333,7.72958333333
740.86,6.5045,5.94325,5.262,5.6455,4.24758333334,9.03708333332,8.9377037037,58.0545,8.01975
741.18,6.38866666667,5.79141666667,5.10325,5.38541666667,4.19433333333,9.07341666668,8.77612962964,58.5151666667,8.08333333334
741.49,6.28041666667,5.70066666667,4.98866666667,5.40383333334,4.21766666667,8.92291666667,8.50797222222,58.22475,7.89516666667
741.81,6.1815,5.72141666667,5.02725,5.66125,4.32008333333,8.8405,8.62487037037,58.2199166667,8.00633333334
742.12,6.22208333334,5.60933333333,5.20883333333,5.90225,3.97641666667,8.79116666667,8.45266666666,57.9428333333,7.835
742.44,6.24308333333,5.44525,5.21683333333,5.86116666667,3.87341666666,8.6025,8.32605555556,57.4945833333,7.69883333333
742.76,6.14625,5.20883333333,5.20533333333,5.74775,3.79066666667,8.40883333334,8.06281481482,57.10075,7.69141666667
743.07,5.68458333333,4.68658333333,4.69008333333,5.30433333333,3.25933333333,7.85525,7.75148148148,56.7455,7.16783333334
743.39,6.1955,4.91916666667,5.18633333333,5.59775,3.53025,8.12249999999,8.13630555556,56.8915833333,7.40158333334
743.70,6.4445,5.24183333333,5.36925,5.65583333333,3.64658333333,8.23083333333,8.09671296296,56.75925,7.33941666667
744.02,6.71533333333,5.34483333333,5.45075,5.9665,3.7975,8.38616666667,8.34526851852,56.521,7.38666666667
744.34,6.71233333333,5.402,5.36283333333,5.99091666667,3.68475,8.17275,8.25125,56.5731666667,7.36925
744.65,6.53075,5.20025,5.007,5.62241666667,3.33341666667,7.83966666666,7.98517592591,56.05875,6.99575
744.97,6.94025,5.55791666667,5.2735,5.74875,3.67166666666,8.44491666667,8.45799074075,56.5766666667,7.23533333333
745.28,7.06341666667,5.65291666666,5.32825,5.61683333334,3.74083333333,8.51725,8.53174999999,56.4610833333,6.98425
745.60,6.73683333333,5.48008333333,4.93566666667,5.34108333333,3.60583333333,8.38083333333,8.3796388889,56.87925,6.8355
745.91,6.47216666667,5.35675,4.72808333333,5.14841666666,3.48475,8.26016666667,8.27123148149,56.7793333333,6.48316666667
746.23,6.68266666667,5.67191666667,4.92283333333,5.352,3.58125,8.45683333333,8.53497222222,56.4754166667,6.5555
746.55,7.55566666667,6.6775,6.0475,6.35,4.48891666667,9.64349999999,9.53807407407,56.8395833333,7.40808333333
746.86,7.55975,6.7105,5.89391666667,6.46583333334,4.559,9.75458333332,9.47037037038,56.9948333333,7.40858333333
747.18,7.60416666666,6.681,5.95541666667,6.68475,4.648,9.79525,9.64842592592,57.3169166667,7.53958333333
747.49,7.28991666667,6.66025,5.83633333333,6.35083333333,4.47966666667,9.64658333334,9.51157407407,57.5633333333,7.40116666667
747.81,7.01608333333,6.21058333333,5.58425,5.90991666667,4.33125,9.35708333332,9.24781481483,57.18075,7.09116666666
748.12,6.99383333333,6.25433333333,5.69366666666,5.95791666666,4.40416666667,9.26191666666,9.25967592591,57.2974166667,7.094
748.44,6.818,6.12225,5.675,5.85241666667,4.2305,8.81599999999,9.09990740741,57.05575,7.01666666667
748.75,6.73408333333,6.27925,5.75341666667,5.9205,4.28933333333,8.74900000001,9.2087962963,57.3525833333,7.25291666666
749.07,6.75366666667,6.22583333333,5.80516666667,5.7445,4.29308333333,8.72550000001,9.17918518518,57.5595833333,7.09625
749.38,7.343,6.83708333334,6.37025,6.10858333333,4.81741666667,9.24216666667,9.63483333333,57.84875,7.79591666667
749.70,7.33641666667,6.73616666667,6.34966666667,5.96783333333,4.94208333333,9.21966666667,9.56725925926,58.30125,7.708
750.01,7.09633333333,6.44366666667,6.17841666667,5.43241666667,4.75825,8.82441666667,9.18045370369,58.4123333333,7.61633333333
750.33,6.85983333333,6.20283333333,5.927,5.01966666667,4.555,8.68550000001,9.00002777779,58.689,7.31708333333
750.64,6.95416666666,6.42908333333,5.9295,4.98833333333,4.68808333334,8.95241666666,8.91840740741,58.36975,7.52966666667
750.96,6.85108333333,6.28841666667,5.9575,4.75516666667,4.44633333333,8.76924999999,8.52738888888,58.3115833333,7.34883333333
751.27,6.7125,6.47941666667,5.93675,4.74575,4.38891666667,8.8505,8.4729537037,58.4135,7.18975
751.59,6.79041666667,6.572,6.06275,5.10175,4.567,9.07925000001,8.56178703703,58.3843333333,7.17625
751.90,6.69366666666,6.40841666667,5.88883333333,5.10541666667,4.45758333333,9.04683333333,8.57212962964,58.4579166667,7.09616666667
752.22,6.8995,6.43016666667,6.19008333334,5.393,4.57075,9.26491666667,8.73737037036,58.2678333333,7.33275
752.53,7.09166666667,6.63558333333,6.62108333333,5.68,4.85083333333,9.42308333334,8.96997222224,58.0365833334,7.76483333333
752.85,6.503,6.04991666667,6.09375,5.17691666666,4.10275,8.695,8.34662037037,57.9023333334,7.17141666667
753.16,6.50575,5.98141666666,5.98875,5.12608333333,3.819,8.592,8.36440740742,57.6088333333,7.04441666666
753.47,6.58158333333,6.05466666666,5.96375,5.317,3.91408333333,8.91116666666,8.50079629631,57.4684166667,6.9525
753.79,7.06866666666,6.55358333333,6.41683333333,6.01666666667,4.435,9.20875000001,8.98096296298,57.2885,7.46883333333
754.10,7.09266666667,6.84233333333,6.708,6.21083333333,4.5785,9.37449999999,9.20082407407,57.5570833333,7.61158333333
754.42,7.54025,7.12741666666,6.81575,6.68175,4.99066666666,9.56458333334,9.60009259258,57.3229166667,7.94591666667
754.73,8.04341666667,7.42383333333,7.00725,7.1665,5.34766666667,9.78616666667,9.97905555555,57.2138333333,8.25375
755.05,7.91616666667,7.2285,6.8115,6.82625,5.16158333333,9.43441666668,9.86266666666,56.98725,8.02966666667
755.36,8.42458333334,7.94625,7.38758333333,7.38016666667,5.63466666667,10.00575,10.2992777778,57.0223333333,8.57425
755.67,8.50316666667,7.96808333333,7.35175,7.15241666667,5.905,9.95708333333,10.2806111111,56.9383333334,8.48466666666
755.99,8.50716666667,8.06691666667,7.37525,7.1645,5.92166666667,9.96808333332,10.3167962963,56.7945,8.40375
756.30,8.59675,8.10325,7.52816666667,7.41691666667,6.24075,10.3220833333,10.5006759259,56.6006666667,8.58908333334
756.62,8.0065,7.7055,7.085,6.85483333333,5.90358333333,9.78600000001,9.9454074074,56.1859166667,8.3
756.93,7.7715,7.3895,6.69666666667,6.46433333333,5.53933333333,9.19116666667,9.58512962964,56.0299166667,8.22466666667
757.24,7.5425,7.02658333334,6.43533333333,5.91208333333,5.12133333333,8.79666666666,9.32408333332,56.0965,7.94191666667
757.56,7.45941666667,6.721,6.05408333333,5.69983333333,5.022,8.45400000001,9.26597222223,56.0165,7.78716666667
757.87,7.40233333334,6.76391666667,5.86725,5.69625,5.01208333333,8.69433333332,9.2107037037,56.45625,7.79758333333
758.18,6.96616666667,6.4185,5.57983333333,5.51475,4.649,8.56308333333,9.0856388889,56.6291666667,7.64016666667
758.50,7.34225,6.82241666667,5.93391666667,6.025,5.06075,9.04316666666,9.37999074073,56.7804166666,8.18516666667
758.81,6.57633333334,5.941,5.10258333333,5.21375,4.35616666667,8.14191666668,8.62730555555,56.538,7.38033333333
759.13,6.37266666667,5.87016666666,4.65775,5.25241666667,3.84825,8.03808333332,8.28305555555,56.6529166667,7.23225
759.44,6.466,5.76691666667,4.26475,5.34041666667,3.80358333333,7.90316666667,8.26124074074,56.90025,7.269
759.75,6.57233333333,5.98525,4.182,5.40975,3.829,7.72708333333,8.47659259259,57.30125,7.20158333333
760.07,7.16541666667,6.50225,4.93,6.32908333333,4.50575,8.22166666667,9.05953703702,57.9209166667,7.77058333333
760.38,7.22441666667,6.88691666666,5.2755,6.74891666667,4.83808333333,8.24875,9.39995370369,58.1146666667,7.8345
760.69,7.29408333334,7.07866666667,5.62733333333,7.13891666667,5.18908333333,8.68491666667,9.67869444444,58.1216666667,8.07258333334
761.01,7.4205,7.01033333333,5.93883333333,7.36875,5.266,8.75824999999,9.7104537037,58.1041666667,8.14858333333
761.32,7.51075,7.05125,6.17166666667,7.62833333333,5.2885,8.75008333334,9.83104629629,57.68875,8.29058333333
761.63,7.473,7.05825,6.26616666667,7.51741666667,5.22075,8.55275,9.6005925926,57.6545833333,8.09333333333
761.94,7.13958333334,6.75066666667,5.89241666667,7.1095,4.89825,8.2735,9.44006481482,57.7614166667,7.82458333333
762.26,7.96466666666,7.56741666667,6.80775,7.92675,5.70808333333,9.30583333334,10.2081666667,58.43825,8.73375000001
762.57,7.97383333333,7.6145,7.13933333333,8.00741666667,5.87233333333,9.39941666666,10.5430555556,58.3486666667,8.97283333333
762.88,8.17791666667,7.92858333334,7.40933333334,8.18941666667,6.03066666667,9.70916666666,10.71475,58.3773333333,9.21333333333
763.20,8.3475,7.94983333333,7.5345,8.41641666667,6.14041666667,9.82775,10.7989259259,58.3590833334,9.47266666667
763.51,8.04741666667,7.63141666667,6.97466666667,8.11533333334,5.79416666667,9.64949999999,10.5024351852,58.4690833333,9.13166666666
763.82,7.93741666667,7.47425,6.7415,8.09475,5.57341666667,9.68091666666,10.2687222222,58.4121666667,9.06908333333
764.14,8.00825,7.52358333333,6.596,8.13725,5.53133333333,9.56608333334,10.2371944444,58.0755833333,9.12649999999
764.45,8.11375,7.73433333333,6.71058333334,8.30475,5.68958333334,9.82783333334,10.350287037,58.3531666667,9.33141666668
764.76,8.21408333333,7.90275,6.98666666667,8.58350000001,6.00066666667,10.0495,10.4940740741,58.5108333333,9.51408333333
765.07,8.41733333333,8.069,7.16766666667,8.74491666667,6.17941666667,10.0879166667,10.6711574074,58.3514166666,9.76625
765.39,8.51541666667,8.14208333333,7.24466666667,8.87916666666,6.22816666667,10.1750833333,10.7711944444,58.5624166667,9.75466666667
765.70,7.89316666667,7.56875,6.53625,8.42258333333,5.79166666666,9.61425000001,10.2107037037,58.0751666667,9.3195
766.01,7.74658333333,7.33208333333,6.19716666667,8.30875,5.68441666667,9.41549999999,9.79938888888,58.2808333333,9.23975
766.32,7.25016666667,6.92516666667,5.88683333333,7.93,5.46466666666,9.11766666666,9.55934259258,58.2696666667,8.98316666667
766.64,6.96616666667,6.98575,5.80775,7.762,5.18908333333,9.13316666668,9.36072222222,58.40425,8.71950000001
766.95,6.62533333333,6.985,5.86433333333,7.61775,4.94608333333,9.03624999999,9.16962962964,58.43675,8.74291666666
767.26,6.112,6.26275,5.37,7.16866666667,4.55483333333,8.53608333334,8.82555555556,58.0055833334,8.08308333334
767.57,5.74966666667,6.17441666667,5.44266666667,7.12291666667,4.37675,8.60866666667,8.65902777777,58.3875,7.87250000001
767.88,5.04508333334,5.31675,4.96525,6.558,3.85983333333,8.19275,8.03549074075,58.0570833334,7.31691666666
768.20,4.72241666667,5.16883333333,4.7855,6.17833333333,3.75175,8.10025,7.92292592593,58.0325,7.12950000001
768.51,4.466,5.12966666666,4.86825,6.05016666667,3.65108333333,8.42391666667,7.78012962963,58.65025,7.16649999999
768.82,4.49341666667,5.53008333333,5.331,6.49,4.01841666667,8.85408333333,7.80509259258,58.277,7.82266666667
769.13,5.39025,6.51758333334,6.34541666667,7.24283333333,4.64925,9.78916666666,8.59725,58.9804166667,8.31775000001
769.44,5.43866666667,6.64975,6.64958333334,7.46225,4.79616666667,10.0754166667,8.78953703702,58.7156666667,8.3175
769.76,4.79333333333,6.1065,5.82175,6.58783333333,3.76983333334,9.59725000001,8.00934259258,58.3386666667,7.54533333332
770.07,4.74525,6.124,5.98008333333,6.35108333333,4.0255,9.57375000001,7.83546296297,57.6579166667,8.01775000001
770.38,5.01908333333,6.09575,5.97233333333,6.337,4.1835,9.60066666666,8.15141666667,57.3351666666,8.35583333333
770.69,6.5035,7.30725,7.33591666667,7.64925,5.35216666667,10.8471666667,9.25802777777,58.2763333333,9.86683333333
771.00,6.84558333333,7.33383333333,7.31041666667,7.57233333333,5.52658333334,10.8496666667,9.27979629632,58.5774166667,10.0708333333
771.32,7.52575,7.89441666667,7.50241666667,7.87075000001,5.80533333333,10.9960833333,9.86131481481,58.5439166667,10.4518333333
771.63,7.61875,7.45925,7.50075,7.54775,5.2385,10.743,9.48774074073,57.796,10.2940833333
771.94,8.17441666668,7.83866666667,7.99775,8.30391666666,5.95408333333,11.1835833333,10.0660740741,57.4616666667,10.7245
772.25,9.03958333333,8.76675,8.75508333333,8.93266666666,6.58233333333,11.82325,10.7398703704,57.9654166667,11.2179166667
772.56,7.975,7.71375,8.04166666667,8.24225,5.83691666667,10.8175,10.2128148148,57.5195,10.708
772.87,6.72258333333,6.59208333334,6.57966666667,7.12675,4.67041666666,9.75741666667,8.99531481481,56.816,9.664
773.18,7.52066666666,7.31441666667,7.0455,8.47708333334,5.61391666667,10.0275833333,9.77400925928,57.05175,10.25875
773.50,7.15391666666,6.62816666667,6.20525,8.01291666666,5.23716666667,9.66658333331,9.45022222222,57.19875,9.41649999999
773.81,7.2925,6.95858333333,6.5215,8.34616666667,5.58333333334,10.1901666667,9.46480555556,57.1061666667,9.45766666665
774.12,6.89525,6.9145,6.06708333333,7.9225,5.07833333334,9.86125,9.09377777777,56.3623333333,9.13591666667
774.43,6.65516666667,6.54575,5.65858333333,7.75475,4.73891666667,9.60649999999,8.86351851853,55.6713333333,8.86691666667
774.74,6.73108333333,6.87991666667,5.62008333333,8.02983333334,4.97425,9.80633333333,8.96633333333,55.6396666667,8.80500000001
775.05,6.15133333333,6.7115,4.97758333333,8.24091666667,4.88541666666,9.40141666668,8.89292592593,56.19725,8.62333333333
775.36,6.1285,6.528,4.48975,8.18683333333,4.84958333333,9.25933333334,8.81741666668,56.1350833333,8.62633333332
775.67,4.71275,4.53083333333,2.79116666667,6.99841666667,3.75541666667,7.69275,7.48525000001,54.7329166666,7.43000000001
775.98,4.90458333333,4.50891666667,2.335,6.817,3.677,7.36033333333,6.97949074074,54.086,7.25983333333
776.30,6.85025,6.68391666666,4.32958333333,8.39325,5.467,9.0915,8.93187962963,55.3339166667,8.67258333334
776.61,6.7215,6.44066666666,4.75516666667,8.079,5.66483333333,9.29641666665,8.90626851852,55.5913333333,8.54075
776.92,6.35341666667,6.26533333334,4.92275,8.2995,5.24125,9.05216666666,8.79596296297,55.7975833333,8.16383333332
777.23,7.04133333333,6.89933333333,5.19491666666,9.09766666667,5.83066666667,9.15199999999,9.49325000001,55.9794166667,8.28591666667
777.54,6.62933333333,6.60866666667,4.73225,8.85066666667,5.54625,9.00933333334,9.53436111112,56.6709166667,7.89174999999
777.85,6.24308333333,6.43941666667,4.65083333334,8.82433333334,5.26808333333,8.656,9.36125925926,57.2320833333,7.84225000001
778.16,6.40208333333,6.4375,4.93075,9.3945,5.14275,8.99833333334,9.73803703704,57.6966666667,8.42525000001
778.47,7.35183333333,7.37291666666,5.7415,10.0706666667,5.92525,9.661,10.4684351852,58.1355833333,9.11016666667
778.78,7.03041666666,6.98008333334,5.51275,9.50733333334,5.24783333333,9.63633333334,10.1923148148,58.4551666667,8.64833333334
779.09,8.5325,8.26933333333,6.68958333333,10.1051666667,5.90666666667,10.9309166667,11.2982962963,59.0734166667,9.61433333332
779.40,8.78558333333,8.44083333333,7.27825,10.2999166667,5.96475,11.17575,11.6742962963,59.525,9.61108333333
779.71,8.23933333334,7.42741666667,6.703,10.0651666667,5.44925,10.21725,10.9759907407,59.1665,9.16683333333
780.02,7.93416666667,7.11383333334,6.3735,9.77791666668,4.987,9.82874999999,10.4924444444,58.377,9.10283333333
780.33,8.69091666667,7.87541666667,7.41766666667,10.6223333333,5.88708333333,10.9441666667,11.3008611111,58.2546666666,10.2145
780.64,8.97933333333,7.6655,7.96316666667,10.431,5.61858333333,11.4981666667,11.26525,58.79075,10.678
780.95,8.97375,7.62741666666,7.96216666667,10.2111666667,5.68408333333,11.1135833333,10.8312962963,58.0348333334,10.6404166667
781.26,9.22933333334,7.61225,8.27491666667,10.2491666667,5.79833333333,11.2324166667,10.8020277778,57.8745,10.5696666667
781.57,9.27966666666,7.33566666667,8.24533333333,9.93983333332,5.64841666666,10.63675,10.4084814815,57.5044166667,10.0575
781.88,8.94558333334,7.04891666666,8.184,9.81941666667,5.07033333333,10.63325,10.1104814815,57.7061666667,9.37875
782.19,8.95408333333,7.24858333333,8.31108333333,10.3081666667,5.371,10.0386666667,10.0363888889,57.4131666666,9.67241666667
782.50,8.56433333333,7.12408333333,8.00225,10.75925,5.36041666667,9.68108333333,9.99367592591,57.9560833334,9.91225
782.81,8.41833333333,7.26741666667,8.009,11.3299166667,5.68441666667,10.2409166667,10.046287037,57.6535833333,10.4959166667
783.12,7.938,7.06975,7.73625,10.9533333333,5.25575,10.1939166667,9.67102777776,56.6976666667,10.4264166667
783.43,8.94516666666,7.9305,8.58108333334,11.5243333333,6.38933333333,10.7575,10.4795,57.3420833333,11.2764166667
783.74,9.09375,7.70491666667,8.349,11.1575833333,6.57975,10.5059166667,10.3238425926,57.2315,11.2196666667
784.05,9.61833333333,8.61800000001,9.14141666667,11.43425,7.43308333333,11.0340833333,10.7170185185,56.8791666667,11.5880833333
784.36,9.13783333333,8.20833333334,8.77866666667,10.98875,7.357,10.8481666667,10.3857962963,57.1149166667,10.91825
784.67,9.01275,8.52274999999,8.6495,11.0665,7.55125,10.9241666667,10.7495740741,57.196,10.8925833333
784.98,8.124,8.26875,7.97108333333,10.604,7.57633333334,10.8534166666,10.4008425926,57.4960833334,10.5234166667
785.29,6.89975,6.98108333333,6.60625,9.16433333333,6.48416666667,9.58775000001,9.48557407408,56.7123333333,9.75083333333
785.60,7.1555,7.20433333333,7.13125,8.78016666666,6.6845,10.21775,9.91526851852,56.8386666667,9.70599999999
785.91,7.14508333334,6.842,7.46408333333,8.37325,6.69066666667,10.0239166667,9.75991666668,56.547,9.17858333333
786.22,7.22275,6.55325,7.41183333334,8.12833333334,6.26958333333,9.74333333334,9.94103703704,56.3878333333,9.27074999999
786.53,8.9785,7.98766666667,8.44091666667,9.74658333334,7.811,11.2365833333,11.6342037037,57.4885,10.9909166667
786.84,9.04558333333,7.8485,8.22733333333,10.1286666667,7.409,11.5908333333,11.9234722223,57.3560833333,11.2728333333
787.14,8.51608333334,7.50316666667,7.41941666667,9.91766666668,6.6575,11.14425,11.9050092593,57.785,10.8698333333
787.45,8.00666666667,6.99633333333,6.799,9.94375,6.10758333334,10.76425,11.7904722222,58.1585,10.5970833333
787.76,8.3925,7.24616666667,7.45333333333,10.0710833333,6.40341666667,10.9065,11.9114444445,57.9930833334,11.047
788.07,8.17441666667,7.06241666667,7.45966666667,9.97974999999,6.13091666666,10.8175,11.5428055556,57.019,11.1713333333
788.38,8.5935,7.58091666667,8.14358333333,10.16175,6.28008333333,11.01275,11.8479259259,56.519,11.5683333333
788.69,9.67358333332,8.97224999999,9.06933333333,11.1804166667,7.65275,12.0,12.7854907407,57.2361666667,12.7360833333
789.00,9.17541666667,8.48191666667,8.41833333333,11.04975,7.18741666667,11.4811666667,12.037712963,57.7390833333,12.40825
789.31,9.12925000001,8.91591666667,8.68858333333,11.32425,7.40975,11.7078333333,12.0764074074,57.708,12.5886666667
789.62,9.44108333333,9.06450000001,8.60116666666,11.0846666667,7.7975,11.881,11.5778425926,58.2319166667,12.6124166667
