wavelength,Back_TanGutf,Belly_TanGutf,Breast_TanGutf,Crissum_TanGutf,Crown_TanGutf,DorTail_TanGutf,Patch10_TanGutf,Patch11_TanGutf,Patch12_TanGutf,Patch13_TanGutf,Rump_TanGutf,Throat_TanGutf,WingTip_TanGutf
238.92,14.2857333333,7.7193,17.8947333333,7.16786666666,11.7793333333,5.56393333334,11.9798666667,7.66913333334,-0.100199999994,6.2156,14.0352,7.51873333333,10.8522666667
239.29,10.8045333333,4.3909,12.0459333333,1.7932,6.11486666668,-0.09193333332,6.75866666666,3.63226666667,-6.75860000001,1.37940000001,10.3450666667,4.09199999999,7.28726666667
239.67,11.9915333333,8.42759999999,13.9624666667,6.87633333334,8.42773333333,4.98946666666,12.2014666666,9.68560000001,-0.29353333334,5.82806666667,13.6269333333,9.81139999999,9.0565
240.04,9.68633333333,4.86269999999,10.0392666667,5.21573333333,3.76466666665,1.17660000001,9.21566666668,5.17646666666,-1.25486666667,2.50973333333,9.72553333333,6.39213333333,3.8628
240.42,4.80613333333,-0.271199999998,3.99220000001,-0.504000000008,-3.33326666667,-6.27913333335,1.78293333333,-3.75966666667,-8.91480000001,-3.83713333333,3.37213333332,-0.852666666653,-1.6861
240.79,5.38073333333,2.62276666667,5.58366666667,0.812266666674,-1.52286666667,-2.30126666669,4.02706666667,-2.84266666667,-6.4298,-2.03053333333,4.73773333333,1.31973333333,0.761533333327
241.17,8.33326666666,5.49176666667,8.00546666666,3.55193333335,2.02193333333,4.34426666667,6.83060000001,0.874266666666,-0.928933333333,1.63926666667,7.59566666666,3.71580000001,3.388
241.54,7.14793333333,3.574,6.57026666667,3.10466666667,0.529400000001,4.42846666666,6.71459999999,0.168466666666,-1.468,1.9012,7.46079999999,4.04333333333,1.96133333333
241.92,5.15640000001,-0.204900000001,3.88353333333,1.48873333333,-2.61073333333,3.45206666667,3.12833333333,-2.67526666667,-3.64613333334,-1.8124,4.013,0.172600000001,-0.507133333334
242.29,9.26966666666,3.37076666667,7.90253333334,5.76773333333,2.05993333333,7.09739999999,6.44199999999,2.2098,1.27353333334,2.37813333333,6.92879999999,4.66286666667,2.94016666667
242.67,11.0582,6.99303333333,10.7761333333,8.97700000001,5.23813333333,8.92426666667,9.20639999998,5.23813333333,3.686,5.76713333333,8.48319999999,7.01940000001,5.97880000001
243.05,10.9487333333,7.60673333333,10.5484,8.0418,5.23946666667,9.43446666667,9.20773333333,4.7172,4.02086666667,5.86600000001,8.63360000001,7.60666666667,5.88346666667
243.42,10.9415333333,7.2944,10.263,8.58366666666,5.8864,9.80486666668,8.24426666667,4.46153333333,4.08833333333,5.83553333333,8.21040000001,7.17546666667,6.2681
243.80,11.6074666667,6.5651,10.44,8.81546666667,6.42973333333,9.08613333334,8.56173333333,3.50253333333,3.99333333333,4.87313333333,8.731,6.37906666667,6.98809999999
244.17,11.5402,5.95756666667,10.9371333333,8.99746666665,7.0088,8.11720000001,8.78546666667,3.50433333333,4.44966666667,4.80833333333,8.63879999999,6.61773333334,8.94843333335
244.55,11.8501333333,7.53543333333,10.8313333333,9.55806666667,8.47946666666,9.66306666667,10.1722666667,5.10866666666,6.14226666667,6.14220000001,9.63299999999,7.47566666665,9.91756666667
244.92,10.8882666666,5.40146666667,8.59986666666,7.74693333334,6.73786666667,7.90326666668,8.18766666667,3.31186666667,4.46333333333,4.1934,8.52893333333,6.29713333333,8.21593333333
245.30,9.20059999999,4.43763333333,6.30086666667,5.813,4.2548,7.01906666666,6.88353333333,1.74786666667,3.17066666667,2.23586666667,7.0324,4.71546666667,7.57446666666
245.67,10.9724666667,7.4374,8.18346666667,7.81646666667,6.25080000001,9.79820000001,8.85640000001,4.11006666667,5.71253333333,4.11,9.39446666667,6.58093333334,10.0551
246.05,10.7074,7.6572,8.03633333334,7.1306,7.0742,10.0961333333,9.91519999999,3.84833333333,5.67066666666,4.50486666667,9.64339999999,7.33446666667,10.3849
246.42,9.03779999999,6.50723333333,5.96493333333,4.7422,4.86973333334,8.89959999999,8.80399999999,2.32853333333,4.13606666667,2.8708,8.61246666667,5.44386666667,9.6705
246.79,7.60920000001,4.9354,3.38293333333,2.39086666667,2.42066666667,7.01393333334,7.48993333333,0.287599999999,2.4404,0.823466666668,7.44039999999,4.05746666667,7.6438
247.17,6.35233333333,3.6986,2.62606666667,2.5982,1.34073333333,6.39846666667,6.62973333333,0.443799999999,1.37766666666,0.499266666666,7.37853333333,3.37493333333,7.12443333333
247.54,6.55233333334,4.0105,3.43886666667,2.99906666667,1.60066666667,6.91286666667,7.511,0.818066666665,1.89106666667,1.29286666667,8.53999999999,3.87873333333,7.5901
247.92,7.37019999999,5.5696,4.4556,3.8944,2.1942,7.97333333333,8.39199999999,2.16913333334,3.0236,2.52093333333,9.6314,4.71533333333,8.78563333333
248.29,7.50613333333,6.2346,5.16053333333,4.42806666667,2.51853333333,9.20153333333,9.00406666667,2.95493333333,3.572,3.39086666667,10.2304,5.39100000001,9.26343333333
248.67,8.15853333333,7.3071,6.46433333333,5.4362,3.0004,9.84406666667,9.85240000001,3.9612,4.1972,4.50053333333,11.3356666667,6.63273333333,9.92406666665
249.04,8.93446666667,8.3912,7.59099999999,7.21446666667,4.11646666667,10.8174,11.1167333333,5.18613333333,4.94653333333,5.79386666667,12.4176666667,7.68506666667,10.7231666667
249.42,9.6018,8.689,8.21473333333,7.94626666667,5.43173333334,10.9709333333,11.669,5.9866,5.67333333334,6.6756,13.3872,8.40253333333,11.4899333333
249.79,8.0994,7.13953333333,6.76206666667,6.42793333334,4.24066666667,9.34093333333,9.94266666666,4.5176,4.08779999999,5.597,11.6524,7.25879999999,9.65133333335
250.17,8.39873333334,8.3535,7.76433333333,7.83486666665,4.70286666667,9.85913333333,10.1207333333,5.61933333333,4.72300000001,6.61626666667,12.2456666667,7.92539999999,9.97470000001
250.54,10.2515333333,10.4297666667,10.3353333333,10.8386,7.39,12.1383333333,11.6876,8.66873333333,6.85539999999,9.29773333333,14.4235333333,10.2096666667,12.0021
250.92,8.66666666666,8.60336666667,9.10346666667,9.83913333335,6.01146666667,10.8618666667,9.8392,6.93093333333,4.48279999999,8.17233333333,13.1493333333,8.2988,10.8334666667
251.29,8.58193333333,8.4061,9.40599999999,9.47873333334,6.0122,10.2786666667,9.81820000001,5.891,4.79993333333,8.21813333334,12.4606666667,7.87886666667,10.4607666667
251.66,8.12033333334,7.80703333333,8.60900000001,8.74693333334,4.91233333333,9.34833333333,8.6716,5.00006666667,4.37346666666,7.49386666667,10.6893333333,7.00506666667,9.42346666667
252.04,6.87333333333,6.66023333333,7.75206666667,8.01033333333,3.95346666667,8.4626,7.32566666667,3.55313333333,2.31266666667,6.43406666667,9.16026666668,6.71833333333,7.81676666666
252.41,8.49306666667,7.44926666667,8.51933333334,8.79333333333,5.2316,9.40653333333,8.61053333333,4.77493333333,3.02673333333,7.41026666667,10.6588666667,7.82779999999,8.27793333334
252.79,8.48026666667,7.06909999999,9.3998,8.86346666667,6.1686,10.1532,8.76113333333,5.19806666667,3.21833333334,7.1776,11.2387333333,7.88,8.53150000001
253.16,7.98740000001,7.01593333333,8.8254,7.88580000001,5.47293333333,9.8666,8.36839999999,4.546,3.08573333333,6.90786666666,10.1714666667,8.00006666667,8.10159999999
253.54,7.25193333334,6.53313333333,8.89320000001,8.05340000001,4.8982,9.59293333333,8.47333333334,4.32573333333,3.00246666667,6.85746666667,9.26193333335,8.44793333333,7.27733333333
253.91,8.22693333334,6.6795,9.43913333335,9.07793333333,5.19653333333,9.99359999999,9.63253333334,4.88713333333,2.97886666667,7.3758,9.65819999999,8.7556,8.51706666666
254.28,7.55453333333,5.5874,7.92353333334,8.36066666667,3.89346666667,9.07106666667,8.87973333333,3.68853333333,1.95353333333,6.63926666667,8.74313333335,7.80046666666,7.70490000001
254.66,4.4914,2.25986666667,4.73166666667,4.661,0.903866666667,5.32493333334,5.98873333334,-0.663800000001,-1.63846666667,3.0366,5.74866666667,4.26540000001,3.32623333333
255.03,8.01380000001,5.90276666667,9.01386666667,7.98613333334,5.68053333333,9.31960000001,10.1667333333,3.7778,3.15273333333,6.55546666667,9.70833333333,8.43059999999,6.61113333333
255.41,8.16413333333,6.06916666667,9.56066666667,8.55280000001,6.72433333333,10.5401333333,11.2167333333,3.32613333334,2.9662,6.55153333333,9.66166666667,9.0424,7.03386666666
255.78,9.3838,7.35713333333,11.7891333333,10.052,8.71573333333,12.2494666667,13.1255333333,5.27086666666,4.0682,7.60206666667,12.2495333333,11.1952666667,8.84173333333
256.15,9.49046666668,7.40173333333,11.8777333333,9.84,9.24313333333,11.5720666667,13.2607333333,6.20080000001,4.93460000001,7.0888,12.4892,10.7568,9.01736666666
256.53,7.79900000001,7.11976666667,10.8278666667,8.91713333332,8.05373333333,10.2758666667,12.5266,5.32206666666,4.61426666667,5.98733333333,11.0545333333,9.56826666667,7.91933333334
256.90,7.91019999999,7.10983333333,9.72239999999,8.33339999999,7.06353333334,8.88893333332,11.8651333334,4.90746666667,4.3122,5.9392,10.3042,8.9682,7.5331
257.28,6.60373333333,5.64586666667,8.35539999999,7.27153333333,5.34353333333,6.93133333334,10.8883333333,4.02013333333,2.47,4.6124,9.74160000001,6.88093333333,6.87466666667
257.65,7.23626666667,6.05246666667,8.10719999999,6.66666666667,5.20399999999,7.47060000001,10.5193333333,4.19873333333,2.59073333333,4.17646666667,10.3406,5.98553333334,7.19713333333
258.02,6.61799999999,6.15153333333,7.40513333334,5.6366,4.72306666667,7.23993333334,10.2818,4.19806666667,2.90566666667,3.79013333333,10.4957333333,5.43246666666,6.86586666667
258.40,7.90386666667,7.19583333333,8.35980000001,6.089,5.55146666667,8.36786666667,11.1356666667,5.30726666667,4.24093333333,5.12006666667,11.6076666667,6.73993333334,8.5062
258.77,9.7854,9.23283333332,10.0950666667,8.13086666666,7.5748,10.4611333333,13.0235333333,7.20173333333,6.37799999999,7.34946666666,13.3616,9.08133333332,10.8236333333
259.15,10.4782,9.29700000001,10.453,8.69733333334,7.61006666667,10.6279333333,12.9084666667,7.51646666667,6.34800000001,8.0538,13.5082,9.64086666666,10.9527333333
259.52,10.8467333333,9.92136666668,10.5372,8.84940000001,7.56686666666,10.9536666667,12.8157333333,8.32066666667,6.81846666667,8.43313333333,13.9689333333,9.88473333332,11.5303
259.89,10.3444666667,9.74286666666,9.90980000001,8.57966666665,7.13293333333,10.6994666667,12.5012666667,7.80606666667,6.3754,8.19286666666,13.2698,9.29533333333,11.0518333333
260.27,10.9680666667,10.1201,10.4829333333,9.06253333335,7.43293333333,11.3358666667,12.9706,8.10220000001,6.9272,9.08806666667,13.8544,10.0229333333,11.7598333333
260.64,10.9087333333,9.91476666668,10.3111333333,8.87046666667,7.27406666667,11.1594666667,12.7109333334,7.77613333333,6.62666666667,8.73480000001,13.6898666667,9.89966666665,11.7094333333
261.01,10.9863333333,9.86773333335,10.3071333333,9.03373333333,7.41566666667,11.5506666667,12.6192666667,7.72033333333,6.90153333333,8.44953333333,13.5628666667,9.76293333334,11.8601
261.39,11.2859333333,10.1147666667,10.6765333333,9.15346666667,7.8802,11.875,12.8689333333,7.8752,7.3308,8.70419999999,13.7627333333,10.1572666667,12.0001666667
261.76,11.3994666667,10.4987666667,11.0688,9.6844,8.19346666667,12.0356,13.0789333333,8.05086666667,7.38439999999,9.33833333334,14.0661333333,10.5394,12.1704666667
262.13,11.4738666667,10.6163,11.3504666667,10.1232666667,8.24226666667,12.2133333333,13.1189333333,8.09220000001,7.59899999999,9.44260000001,14.0621333333,10.9432,12.1517
262.51,11.6232666667,10.5950333333,11.5484,10.3351333333,8.49213333333,12.1374666667,12.9635333333,8.04160000001,7.68333333333,9.38199999999,14.2113333333,11.0168,11.8142
262.88,11.3194,10.5397333333,11.5025333333,10.5049333333,8.16286666667,11.7362,12.7019333333,7.4558,7.48106666667,9.03406666668,13.8067333333,10.644,11.4993333333
263.25,10.3557333333,10.5837333333,11.178,10.3006,7.5716,11.7720666667,12.2417333333,6.7566,7.57166666667,8.26253333333,13.1122666667,10.0724666667,11.2815666667
263.63,10.1774,10.629,11.0108666667,10.4088666667,7.43826666667,11.142,12.1606,6.06486666666,7.18353333334,7.9398,12.7006666667,9.80720000001,10.4591
264.00,12.2289333333,11.8732,12.7198,11.8854666667,9.06340000001,11.9918,13.366,7.71360000001,8.87519999999,9.407,14.5521333333,11.5174,11.7504
264.37,12.7495333333,12.6057333333,13.3079333333,12.3264666667,10.3130666667,12.589,13.951,8.62099999999,9.6786,9.84773333334,14.5009333333,12.0304,12.2336333333
264.75,14.1899333333,13.5454,14.4443333333,13.5199333333,11.5946666667,13.8590666667,14.7497333333,10.3563333333,11.23,11.4757333333,15.7166666667,13.3502666667,13.7193666667
265.12,14.0966,13.5113333333,14.2916666667,13.4859333333,11.3486,13.6470666667,15.1146666667,10.2034,11.162,11.4164666667,15.7420666667,13.6386666667,13.3249
265.49,15.0229333333,14.0276,14.6884,14.153,11.9866666667,14.2034,15.4664666667,11.1669333333,12.2292,11.8778,16.3948,14.0025333333,13.7265
265.87,15.4922,13.8545,14.665,14.2183333333,12.1588,14.3755333333,15.8146666667,11.6626,12.7378666667,12.2994666667,16.6749333333,14.3921333333,14.3962333333
266.24,15.8804,14.1391,15.4480666667,15.1414666667,12.7516,14.6461333333,16.1478,12.0912666667,13.5456666667,12.6494,17.1855333334,14.8192,15.0745333333
266.61,15.5786666667,14.1417666667,15.5096,14.9579333333,12.7279333333,14.2298666667,16.3372,12.2298,13.456,12.1839333333,16.8430666667,14.3907333333,15.2721
266.98,15.3908,13.4733333333,15.2508,14.0486,12.3082,13.9010666667,16.0103333333,12.5296,12.9424666667,11.6446,16.5412666667,13.975,15.3022
267.36,15.7705333333,13.6911333333,15.1398666667,13.9568666667,12.6957333333,13.8718666667,16.6632666666,13.0216,12.9296,12.0439333333,16.9890666667,14.2544,15.4941
267.73,16.3812666667,14.1757666667,15.7972666667,14.421,13.5817333333,14.676,17.2676666667,14.1054666667,13.7832666667,12.8566,17.5158666667,14.9646,16.623
268.10,15.5072,13.7254,15.0856,13.3794666667,12.8458,14.5192,16.7128,13.3334,13.0105333333,11.8050666667,16.5678666667,14.0844,15.9519666667
268.48,14.2436,12.2594,13.5887333333,12.0106,11.205,13.0057333333,15.2980666667,11.5259333333,11.48,10.2881333333,15.5730666667,12.6915333333,14.4597666667
268.85,12.9908,11.1858666667,12.4768666667,11.0934,10.1976666667,11.7982666667,14.3872,10.0328666667,9.96040000001,9.08426666667,14.4203333333,11.3306666667,13.3432666667
269.22,12.3922,10.5264,11.7735333333,10.3194,9.33193333333,10.7734,13.4846,9.21353333333,9.3714,8.58846666667,14.0309333333,10.2994666667,13.2543666667
269.59,11.8382666667,10.2879,11.6375333333,9.95459999999,8.97726666667,10.5438,13.165,8.66659999999,9.00319999999,8.1748,13.6504,9.81233333332,13.5760666667
269.97,11.9314,10.7581333333,11.7981333333,9.92080000001,9.20393333334,10.7074,13.1303333333,8.79793333334,9.24833333332,7.81473333333,13.4856666667,9.76206666667,13.7933
270.34,11.8406666667,10.4965,11.1575333333,9.05760000001,9.03860000001,10.5945333333,12.7766666667,8.55786666667,8.425,7.59013333333,13.1562666667,9.22206666667,13.4472333333
270.71,11.5140666667,10.3508,10.6349333333,9.09653333334,8.55926666666,10.635,12.2708666667,8.4798,7.74113333333,7.2284,12.8022,9.19419999999,13.3271333333
271.09,11.0669333333,10.2713333333,10.0603333333,8.62573333332,8.02893333333,10.2231333333,11.7118666667,7.9988,7.2996,7.24533333333,12.7066,9.11393333334,12.9927
271.46,9.96746666666,9.26783333334,8.65673333332,7.68806666667,6.702,9.09359999999,10.5462666667,6.81426666667,6.16473333333,5.8046,11.4496,7.89486666666,11.7508333333
271.83,9.92999999999,9.04423333334,8.6772,7.71566666666,6.585,9.34739999998,10.4778,6.65506666667,6.06053333333,6.0198,11.5676666667,7.89640000001,11.1130333333
272.20,9.94926666667,8.5163,8.55286666665,8.10233333333,6.70613333333,9.43700000001,10.5348,6.98766666667,6.14306666667,6.37946666667,11.8073333333,8.07993333333,11.2163666667
272.58,10.1945333333,8.99756666667,8.90726666668,8.40873333333,7.0446,10.0191333333,11.0546,7.58706666666,6.6174,7.10493333333,12.4349333333,8.50726666666,11.5091666667
272.95,11.286,9.96283333333,9.98673333334,9.15926666666,7.89193333333,11.0793333333,12.1029333333,8.46986666666,7.7698,8.07739999999,13.4393333333,9.71093333334,12.2698666667
273.32,11.8950666667,10.6063333333,10.5197333333,9.67980000001,8.65613333334,11.6379333333,12.7454,9.36486666667,8.43046666667,8.80313333333,14.0314,10.8503333333,12.5249333333
273.69,12.2812,11.1684,10.7903333333,10.0660666667,8.97186666666,12.1227333334,13.2011333333,9.71186666667,8.84473333333,9.16726666667,14.3854,11.4988,12.5085333334
274.06,12.0696,10.8728,10.6024666667,10.0562,8.81926666666,12.1607333333,13.1728,9.52606666666,8.44966666667,9.08693333333,14.2383333333,11.5662666667,12.0989666667
274.44,12.4534,11.3091666667,10.9365333333,10.5641333333,9.03099999999,12.5344,13.6464666666,9.846,8.91233333333,9.57633333333,14.3914666667,12.1835333333,12.5534
274.81,12.2435333333,11.0702,10.6510666667,10.2262,8.68953333333,12.3104666667,13.5792,9.3602,8.92986666668,9.60606666667,14.0151333333,11.9250666667,12.0984666667
275.18,13.0918666667,11.5978333333,11.3564,10.9857333333,9.50860000001,13.0356666667,14.159,9.86813333334,9.73319999999,10.0252666667,14.4733333334,12.5751333333,12.4852
275.55,13.9282666667,12.3831666667,12.5708,11.5540666667,10.5488,13.7494,14.8585333333,10.5371333333,10.4042666667,10.9474,15.4996666667,13.4372666667,13.5038666667
275.93,14.0064,12.6252666667,12.6600666667,11.8525333333,10.4770666667,13.6611333333,14.9898,10.9218,10.7287333333,10.9160666666,15.7272666667,13.7664,14.0180333333
276.30,14.2057333333,13.4198,13.2856666667,11.7144666667,10.5077333333,13.644,15.3523333333,10.902,11.1291333333,11.4217333333,15.926,14.4682,14.5459
276.67,14.8468,13.9277666667,13.9644666667,12.0896666667,10.8762,14.0746,15.5146666667,11.0049333333,11.7218,11.7586,16.0724,14.7242,15.1318333333
277.04,14.5035333333,13.8468666667,13.6258,11.8332,10.2644666667,13.7754,15.0327333333,10.6938666667,11.5155333333,11.2294,15.7859333333,14.4476,14.8429
277.41,14.6704,13.8744333333,14.092,12.0460666667,10.1617333333,14.3594,15.373,10.7712,11.6417333333,11.2561333333,15.8084666667,14.347,15.1244333334
277.79,13.8244,12.8914333333,13.4316,11.1661333333,9.22659999999,13.5666,14.7452666667,10.2086666667,10.7551333333,10.7489333334,15.1135333333,13.5482666667,14.2787666666
278.16,13.9889333333,12.9962666667,13.3941333333,11.0504,9.14393333333,13.4486,14.6996,10.3401333333,11.0807333333,10.6193333333,15.1487333333,13.5763333333,14.4112333333
278.53,13.7636,13.0091666667,13.0485333333,10.6061333333,9.00006666667,13.0667333333,14.2606666667,10.285,10.5454,10.1514666667,14.9696666667,12.9516,14.1727666667
278.90,13.6914,12.7007,13.035,10.4924,8.85113333333,13.3332,14.0675333333,10.2715333333,10.6535333333,10.0208666667,15.1657333333,12.8856666667,14.2644
