wavelength,Back_ConAlbm,Belly_ConAlbm,Breast_ConAlbm,Crissum_ConAlbm,Crown_ConAlbm,DorTail_ConAlbm,Patch10_ConAlbm,Rump_ConAlbm,Throat_ConAlbm,WingTip_ConAlbm
250.54,4.01406666667,0.767866666666,2.4118,3.00126666667,4.47086666667,6.1188,6.84513333333,6.89506666667,2.07973333333,6.22673333333
250.92,3.6864,0.257666666666,1.91433333333,2.4206,3.91726666666,5.49426666667,6.49793333333,6.6134,1.6922,5.76506666667
251.29,3.4264,0.102533333335,1.8716,2.07626666667,3.59399999999,5.1676,6.285,6.55953333334,1.63873333333,5.57746666667
251.66,3.0024,-0.196599999998,1.61626666667,1.66906666667,3.07913333333,4.72886666667,6.11526666667,6.15833333334,1.26613333334,5.17519999999
252.04,2.0668,-0.844266666666,0.9364,0.946133333332,2.3386,3.7894,5.3518,5.29826666667,0.276600000001,4.2746
252.41,2.40493333333,-0.518466666668,1.22473333333,1.5802,2.78506666666,4.2222,5.49133333333,5.79766666667,0.488866666667,4.88886666667
252.79,1.46286666667,-1.7514,-0.080933333334,0.364399999999,1.6552,2.99673333333,4.3634,4.63173333333,-0.6328,3.76106666667
253.16,1.7966,-1.6576,0.144133333333,0.509666666666,1.93053333333,3.0218,4.24713333333,4.72586666667,-0.4428,3.96906666667
253.54,2.00513333333,-1.45733333333,0.3722,0.785599999999,2.2378,3.173,4.4496,4.77513333333,-0.082666666668,4.01033333333
253.91,2.0048,-1.60693333333,0.652333333333,0.875133333335,2.4768,3.32006666667,4.66206666667,4.72013333333,0.026533333334,4.15273333333
254.28,2.46986666667,-1.40973333333,1.16933333333,1.09833333333,3.14206666667,3.79786666667,4.99453333333,5.26233333333,0.043733333334,4.0382
254.66,2.81033333333,-0.746466666666,1.69066666667,1.4418,3.90726666666,4.55746666667,5.5698,5.8412,0.243133333334,4.33126666667
255.03,2.98886666667,-0.6596,1.94973333333,1.8914,4.27913333333,5.02633333333,6.06533333333,6.07706666666,0.186733333335,4.5884
255.41,2.7204,-1.05513333333,1.68353333333,1.59806666667,4.38546666666,4.70873333334,5.56260000001,5.5748,-0.280733333333,4.11086666667
255.78,1.99306666667,-2.05033333333,0.515800000001,0.668599999999,3.87766666667,3.98586666666,4.80093333333,5.01753333333,-1.41993333333,3.23466666667
256.15,1.7238,-2.27733333333,0.076266666668,0.1782,3.76586666667,3.97586666668,4.37673333333,5.03186666667,-1.64126666667,2.44273333333
256.53,1.70646666667,-1.67593333333,0.085600000002,-0.012266666666,3.8654,3.94506666666,4.57506666667,4.8992,-1.18046666666,2.48933333333
256.90,2.35193333333,-0.343199999999,1.36193333333,1.03013333333,5.00713333334,4.77813333333,5.61366666667,5.58506666667,-0.200399999999,3.628
257.28,2.51766666667,-0.187733333331,1.63686666667,1.31353333333,5.6138,4.94666666667,5.75973333334,5.67633333333,0.265866666665,4.05006666667
257.65,2.188,-0.0513333333326,1.33433333333,0.970333333335,5.39759999999,4.75393333333,5.47706666667,5.41646666667,0.0653333333326,3.91413333333
258.02,1.739,-0.056933333332,0.737133333333,0.456,4.93573333333,4.25966666667,5.19253333333,4.98066666667,-0.240266666667,3.7874
258.40,1.9704,0.5918,1.2428,1.06873333333,5.04786666666,4.64053333333,5.8312,5.4866,0.574466666667,4.53273333333
258.77,1.72586666667,0.369200000001,1.11053333333,0.953599999999,4.82393333333,4.507,5.79913333333,5.3622,0.446199999999,4.547
259.15,2.37386666666,1.10833333333,1.70113333333,1.4806,5.33486666667,5.01506666667,6.22006666667,5.83946666667,1.2986,5.30733333333
259.52,2.3732,1.2412,1.75513333333,1.56433333333,5.31606666667,5.20413333333,6.45553333333,5.90353333333,1.39906666667,5.34413333333
259.89,2.33953333333,1.3924,1.78273333333,1.54946666667,5.39566666667,5.29566666667,6.4406,5.88126666667,1.54713333333,5.40046666667
260.27,2.82973333333,1.77686666667,2.22986666667,1.977,5.89186666667,5.65506666667,6.99773333333,6.24826666667,2.016,6.08053333333
260.64,2.65666666667,1.44713333334,2.17746666667,1.82353333334,5.73546666667,5.56893333333,6.87206666667,6.07326666666,1.75726666667,6.09826666667
261.01,2.76313333333,1.47033333333,2.21706666667,1.8846,5.73346666667,5.60826666667,6.91253333334,6.02473333333,1.76866666667,6.1932
261.39,2.79253333334,1.51806666667,2.39053333333,1.92666666667,5.65613333333,5.65153333333,6.97193333333,6.0328,1.7592,6.34506666667
261.76,2.94513333333,1.7636,2.63746666667,2.2064,5.93046666666,5.8452,7.2444,6.21453333333,1.90586666667,6.5602
262.13,3.15893333333,1.932,2.76506666667,2.44126666667,6.1272,6.07193333333,7.31913333333,6.3354,1.9696,6.59633333333
262.51,3.07606666667,1.8144,2.41106666667,2.1948,6.13300000001,5.95513333333,7.03346666667,6.03713333333,1.63933333333,6.38466666667
262.88,2.861,1.68713333333,2.1216,1.86806666667,5.92426666667,5.8428,6.80553333333,5.7492,1.45766666667,6.18986666667
263.25,2.01666666667,0.863333333334,1.38333333333,1.21,5.13,5.15666666667,6.12333333333,5.03,0.536666666668,5.38
263.63,1.44313333333,0.167266666667,0.806866666667,0.356199999999,4.5184,4.48926666667,5.32533333333,4.39106666667,-0.287133333335,4.802
264.00,1.6432,0.0741999999999,0.971799999999,0.3786,4.66033333333,4.48093333334,5.1912,4.45346666667,-0.351333333332,4.5668
264.37,0.760933333333,-1.02013333333,-0.141666666665,-0.679933333332,3.76446666667,3.97886666667,4.15306666667,3.6592,-1.3884,3.66713333333
264.75,0.8208,-0.699999999999,-0.132600000002,-0.720133333332,3.85833333333,3.93066666667,4.27686666667,3.6854,-1.2874,3.5204
265.12,0.430066666668,-0.955866666665,-0.685066666667,-1.20273333333,3.34133333333,3.42493333333,3.69566666667,3.46466666667,-1.68453333333,2.87146666667
265.49,0.236200000001,-0.972733333334,-1.3152,-1.37426666667,3.1896,3.28806666667,3.5872,3.43373333333,-1.94913333333,2.58326666667
265.87,0.6636,-0.758933333333,-0.9344,-1.14033333334,3.4096,3.5086,3.87873333333,3.74133333333,-1.415,2.891
266.24,0.982466666667,-0.388066666668,-0.329933333333,-0.844666666666,3.84993333333,3.95146666667,4.28133333333,4.216,-0.594466666667,3.44746666667
266.61,1.33113333333,0.125866666666,0.321533333333,-0.3878,4.29426666667,4.44453333333,4.6052,4.60166666667,-0.0350000000012,3.89953333333
266.98,1.29086666667,0.452733333333,0.391933333334,-0.0505999999994,4.51766666667,4.57513333333,4.6292,4.6056,0.0203333333333,3.85873333333
267.36,1.5926,0.7372,0.681066666667,0.049466666668,4.84693333333,4.8964,4.7614,4.597,0.332399999999,3.97173333333
267.73,1.43413333333,0.734666666666,0.522999999999,0.0127333333326,4.70973333333,4.81886666667,4.69673333333,4.4914,0.372133333333,3.914
268.10,1.61553333333,0.8864,0.635,0.0596666666686,4.7588,5.01013333333,4.83106666667,4.51653333333,0.644199999999,4.24006666667
268.48,2.0508,1.7244,1.25333333333,0.695933333333,5.0532,5.31173333333,5.26566666667,4.8314,1.3148,4.63133333334
268.85,1.9998,1.4006,1.10693333333,0.547400000001,4.844,5.2354,5.03973333333,4.77986666667,1.24153333333,4.47713333333
269.22,2.14406666667,1.2496,1.2376,0.538866666667,4.878,5.32993333333,5.05586666667,4.6764,1.34006666667,4.73053333333
269.59,2.17033333334,1.16873333333,1.34206666667,0.4434,4.76073333333,5.29813333333,4.98093333333,4.52566666667,1.45673333333,4.67546666666
269.97,1.7326,0.814800000001,0.751466666667,-0.0114000000006,4.28573333333,4.91966666667,4.70173333333,4.019,1.00393333333,4.2858
270.34,1.82326666667,1.00006666667,0.932666666666,0.134866666667,4.4164,4.98386666667,4.8686,4.06793333333,1.0816,4.47813333333
270.71,1.48706666667,0.664533333333,0.656266666667,-0.0816000000006,4.10673333333,4.7058,4.63786666667,3.7582,0.694533333333,4.37106666667
271.09,1.91713333333,0.962400000001,0.983533333334,0.212933333334,4.3026,4.97046666667,4.881,4.19733333333,1.10713333333,4.7548
271.46,1.86613333334,1.109,1.02233333333,0.3518,4.24993333333,4.92293333333,5.00953333333,4.39766666666,1.18026666667,4.94846666667
271.83,2.27553333333,1.2192,1.3418,0.705866666668,4.60146666666,5.08446666667,5.38246666667,4.64133333333,1.41953333333,5.35726666667
272.20,1.8484,0.967,1.1164,0.597333333332,4.304,4.66153333333,5.08266666667,4.3604,1.14093333333,5.11686666667
272.58,1.48426666667,0.256600000001,0.627133333335,0.024133333334,3.86493333333,4.16506666666,4.73426666667,3.8454,0.549666666666,4.64213333333
272.95,1.65113333333,0.611533333333,0.728666666667,0.243733333333,4.00233333333,4.41813333333,4.97493333333,4.01913333333,0.742999999999,4.75993333333
273.32,1.47386666667,0.542200000001,0.386933333333,0.121866666667,3.829,4.38793333333,4.89913333333,3.9294,0.5566,4.5026
273.69,1.2368,0.364066666668,0.233933333334,-0.132599999999,3.64546666667,4.16146666667,4.7088,3.71553333333,0.245933333333,4.23846666667
274.06,0.68,-0.173,-0.2918,-0.672599999999,3.10826666667,3.75866666667,4.0356,3.37046666667,-0.3808,3.83293333333
274.44,0.503733333334,-0.338999999999,-0.723933333333,-0.774400000001,2.779,3.5104,3.8042,3.03213333333,-0.8124,3.48773333333
274.81,0.538933333333,-0.549266666666,-1.0048,-1.01,2.7124,3.38153333333,3.74073333333,2.99106666667,-0.877266666665,3.2098
275.18,0.419266666667,-0.817399999999,-1.15966666667,-1.2448,2.60353333333,3.26433333333,3.67573333333,2.7734,-1.07486666667,3.01766666667
275.55,0.0355333333334,-1.28906666667,-1.72686666667,-1.72133333333,2.2058,2.931,3.16913333333,2.29346666666,-1.51886666667,2.452
275.93,-0.402599999998,-1.5072,-2.32666666667,-2.32386666667,1.73386666667,2.59513333333,2.61466666667,1.85133333334,-1.97153333333,1.8876
276.30,-0.307066666667,-1.47833333333,-2.553,-2.5558,1.68866666667,2.55573333333,2.64673333333,1.87626666667,-1.99273333333,1.7654
276.67,-0.551599999999,-1.47506666667,-2.95886666667,-2.857,1.39666666667,2.32286666667,2.39266666667,1.7596,-2.21546666667,1.4954
277.04,-1.11013333333,-1.9222,-3.543,-3.4662,1.0038,1.95753333333,1.76553333333,1.15453333333,-2.68686666667,0.938866666665
277.41,-0.986666666668,-1.56453333333,-3.27706666667,-3.27406666667,1.22666666667,2.16006666667,1.8636,1.35406666667,-2.34973333333,1.114
277.79,-1.11766666667,-1.6466,-3.48933333333,-3.35266666667,1.1146,2.149,1.72086666667,1.14426666667,-2.3124,0.953933333335
278.16,-0.3932,-0.910533333333,-2.82933333333,-2.7522,1.75906666667,2.708,2.368,1.5994,-1.567,1.49293333333
278.53,-0.560933333335,-1.11013333333,-2.87526666667,-2.93406666667,1.624,2.56973333333,2.21733333333,1.63886666667,-1.49486666667,1.4478
278.90,-0.228333333332,-0.518000000001,-2.39873333333,-2.31973333333,1.90426666667,2.8962,2.51873333333,2.1266,-1.05606666667,1.8108
279.27,-0.307266666667,-0.623133333333,-2.539,-2.32466666667,1.69853333333,2.8638,2.41733333333,2.1362,-0.979733333331,1.8608
279.64,-0.476933333335,-0.779666666667,-2.72213333333,-2.47933333333,1.53386666667,2.605,2.32226666667,2.1108,-1.16833333333,1.67093333333
280.02,0.152533333333,-0.0527999999986,-1.93733333333,-1.679,2.176,3.35826666667,3.0862,2.92266666667,-0.394133333333,2.3064
280.39,0.360400000001,0.243733333333,-1.5284,-1.2548,2.51486666667,3.69646666667,3.4824,3.21966666667,-0.170733333335,2.60173333333
280.76,0.893266666666,0.836,-0.973999999999,-0.406266666667,3.10673333333,4.14833333333,4.07033333333,3.7162,0.419266666667,3.29693333333
281.13,0.997866666668,0.770533333333,-0.853733333334,-0.116133333333,3.0516,3.95353333333,4.2138,3.81206666667,0.510333333333,3.322
281.50,1.41026666667,1.04053333333,-0.545933333332,0.306066666666,3.3958,4.2158,4.56606666667,4.07626666667,0.805466666665,3.57453333333
281.87,1.63146666667,1.23873333333,-0.417,0.552866666667,3.66793333333,4.3418,4.80006666667,4.42433333333,1.0062,3.9248
282.25,1.5408,1.04933333333,-0.515200000001,0.562733333333,3.62066666667,4.2094,4.82433333333,4.3732,0.828466666667,3.89606666667
282.62,1.81433333334,1.3226,-0.212333333333,0.817133333333,3.93586666667,4.4344,5.13853333333,4.56606666667,1.0942,4.05366666667
282.99,1.51666666667,1.02466666667,-0.471666666666,0.532733333334,3.63346666667,4.17286666667,4.9672,4.2474,0.907400000001,3.8096
283.36,2.02373333333,1.5534,0.0743999999998,1.03493333333,4.14406666667,4.59253333333,5.461,4.66246666667,1.29966666667,4.249
283.73,2.45126666667,1.88233333333,0.604866666666,1.42333333333,4.6278,5.05713333333,5.901,5.0064,1.62446666667,4.70813333333
284.10,2.0274,1.43426666667,0.192200000001,1.08293333333,4.2738,4.69753333333,5.5488,4.63753333333,1.20693333333,4.32553333333
284.47,2.1386,1.51006666667,0.212133333333,1.1886,4.34806666667,4.81086666667,5.64786666667,4.81913333333,1.2714,4.4836
284.85,1.8988,1.16266666667,-0.00193333333414,0.968266666667,4.2956,4.70426666667,5.51393333333,4.65486666667,1.06153333333,4.1686
285.22,1.7426,1.17793333333,-0.0078,0.827400000001,4.26986666667,4.7254,5.5568,4.69433333333,0.903399999999,4.19773333333
285.59,1.42306666667,0.8654,-0.2134,0.532666666667,4.0574,4.47086666667,5.29193333333,4.415,0.569066666665,3.94393333333
285.96,1.6144,1.05273333333,-0.00379999999866,0.708933333333,4.2226,4.6632,5.56286666666,4.61773333333,0.705133333333,3.9788
286.33,1.7014,1.11226666667,0.118133333332,0.783933333333,4.3894,4.76453333333,5.6668,4.69133333333,0.812333333332,3.9524
286.70,1.70986666667,1.1386,0.112733333333,0.781733333333,4.45686666667,4.83093333333,5.75906666667,4.72753333333,0.747799999999,3.96286666666
287.07,1.71026666667,1.14526666667,0.146533333332,0.6702,4.49826666667,4.77606666667,5.83493333333,4.7724,0.752733333333,3.98013333333
287.44,1.24526666667,0.698466666667,-0.349333333334,0.231666666667,4.22173333333,4.3528,5.60186666667,4.32986666667,0.370133333335,3.4756
287.82,1.2968,0.836933333333,-0.309733333332,0.226933333334,4.37706666667,4.43293333333,5.8104,4.41746666667,0.452066666667,3.47286666667
288.19,1.4062,0.983933333333,-0.1832,0.387733333335,4.65673333333,4.4058,6.04933333333,4.5042,0.518933333335,3.57633333333
288.56,0.977,0.536333333333,-0.561466666668,-0.0622666666654,4.37446666667,3.951,5.7692,4.14726666667,-0.0407333333327,3.07113333334
288.93,1.47346666667,1.03433333333,0.0293999999992,0.2868,4.87893333333,4.43213333333,6.35233333333,4.754,0.417733333333,3.51666666667
289.30,2.0316,1.50706666667,0.485266666667,0.723133333334,5.46806666667,4.88646666667,6.91633333333,5.2324,0.903866666668,3.98466666667
289.67,2.10786666667,1.52546666667,0.485599999999,0.7954,5.65626666667,4.92406666667,7.21726666667,5.5002,1.05393333333,4.0478
290.04,2.13693333333,1.48953333333,0.531200000001,0.745733333332,5.7182,4.811,7.41433333333,5.5608,1.05466666667,4.04566666667
290.41,2.57566666667,2.01,0.858533333332,1.17906666667,6.16420000001,5.15926666667,7.9724,6.08513333333,1.4184,4.41946666667
290.78,2.90293333334,2.30726666667,1.15153333334,1.5102,6.579,5.32966666667,8.38406666666,6.46146666667,1.7952,4.67026666667
291.15,3.06606666667,2.42446666667,1.19213333333,1.69653333333,6.98733333334,5.4786,8.72413333333,6.6526,1.8982,4.716
291.52,3.29666666667,2.62833333333,1.3754,1.83173333333,7.23306666666,5.5094,8.98333333333,6.9866,1.94373333333,4.90206666667
291.89,3.2332,2.5644,1.30673333333,1.94686666667,7.26779999999,5.3946,9.05306666667,7.049,1.95093333333,4.8834
292.26,3.719,3.04553333333,1.7836,2.29926666667,7.89946666666,5.84133333333,9.62479999999,7.63126666667,2.38446666667,5.22613333333
292.64,4.34693333333,3.62273333334,2.30913333333,2.95966666667,8.66006666667,6.37613333333,10.2662,8.11706666667,3.145,5.74046666667
293.01,3.82193333334,3.17473333333,1.7182,2.59206666667,8.40413333335,5.857,9.88879999999,7.68413333333,2.6006,5.2358
293.38,3.6736,2.94186666667,1.45266666667,2.49246666666,8.3912,5.60773333333,9.79886666666,7.58466666667,2.43053333333,4.91873333333
293.75,3.57133333333,2.75153333333,1.32173333333,2.3642,8.54633333333,5.4964,9.96313333333,7.6076,2.17393333333,4.8842
294.12,3.85633333333,2.98366666667,1.61266666667,2.80826666666,9.10066666667,5.82193333333,10.2918666667,8.06973333333,2.54726666667,5.22946666667
294.49,3.67913333333,2.69733333333,1.50213333333,2.6804,9.1048,5.56553333333,10.2746666667,7.99546666666,2.39433333333,5.12693333333
294.86,3.40206666667,2.3592,1.31646666667,2.37746666667,9.06233333334,5.3484,10.2714666667,7.9546,2.08993333333,4.9818
295.23,3.1506,1.99326666667,1.09873333333,2.06913333333,8.88566666665,5.09526666667,10.109,7.74206666667,1.70353333333,4.7316
295.60,3.04113333333,1.8184,1.0198,2.03806666667,9.03013333332,5.01046666667,10.1434,7.66606666667,1.62846666667,4.64926666667
295.97,3.10533333333,1.6946,1.00866666667,1.98886666667,9.27659999999,4.95786666667,10.2566666667,7.77593333333,1.64973333333,4.6994
296.34,3.131,1.6352,0.990866666667,2.03506666667,9.28053333335,4.96613333333,10.4161333333,7.7642,1.74026666667,4.81253333333
296.71,3.12713333333,1.60186666667,1.01066666667,1.93606666667,9.32100000001,4.88946666667,10.5003333333,7.90946666667,1.6904,4.8242
297.08,3.54466666667,1.9256,1.39133333333,2.16146666667,9.79006666667,5.0638,10.98,8.2448,2.07646666667,5.2112
297.45,3.6964,2.0172,1.57326666667,2.20806666667,10.0774666667,5.18326666667,11.1726,8.4162,2.20806666667,5.41333333333
297.82,3.65066666667,2.1362,1.63146666667,2.1588,10.1128,5.11973333333,11.1323333333,8.42960000001,2.23846666667,5.31633333333
298.19,3.11193333333,1.57086666667,1.05546666667,1.46673333333,9.69446666667,4.5324,10.7516666667,7.95013333333,1.57073333333,4.7556
298.56,2.9362,1.37086666667,0.800933333332,1.18,9.5376,4.3472,10.6434666667,7.79786666667,1.42453333333,4.52346666667
298.93,3.1444,1.5388,0.854666666666,1.2922,9.76506666668,4.4604,10.7865333333,7.90086666667,1.4948,4.61033333333
299.30,3.53693333333,1.9814,1.1396,1.6388,10.2260666667,4.75126666667,11.1933333333,8.23066666667,1.80233333333,4.89386666667
299.67,3.7972,2.23846666667,1.4042,1.85,10.4963333333,4.98926666666,11.4760666667,8.57439999999,2.06753333333,5.1564
300.04,3.65466666666,2.23533333334,1.266,1.69,10.4667333333,4.84793333333,11.481,8.5024,1.84126666667,4.9992
300.41,3.19513333333,1.79706666667,0.772933333335,1.12726666667,10.2412666667,4.26206666667,11.1039333333,8.22433333333,1.21293333333,4.46266666667
300.78,2.9364,1.58213333333,0.4778,0.872599999999,10.2054666667,3.98826666667,11.1385333333,8.03293333333,0.906933333333,4.25026666667
301.15,2.66793333333,1.39286666667,0.249599999998,0.703533333333,10.0669333333,3.7884,11.0679333333,7.8386,0.639533333333,4.0772
301.52,2.8314,1.48893333333,0.2864,0.761266666667,10.2237333333,3.78926666667,11.3906666667,7.92553333333,0.692199999999,4.11326666667
301.89,2.7788,1.3714,0.1514,0.6632,10.3496,3.732,11.6017333333,7.96766666667,0.624866666669,4.14166666667
302.26,3.00006666667,1.67093333333,0.361,0.902266666667,10.552,3.85986666667,11.9385333333,8.1954,0.819533333333,4.37573333333
302.63,3.4454,2.1898,1.00193333333,1.38026666667,11.2430666667,4.2994,12.4456,8.70433333334,1.29786666667,4.8404
303.00,3.12593333333,1.8402,0.727533333333,1.11253333333,11.1873333333,3.88526666667,12.3535333333,8.59006666667,1.02273333333,4.58706666667
303.37,3.0032,1.7122,0.828266666666,1.11226666667,11.2725333333,3.77973333333,12.5544666667,8.73606666667,0.985266666669,4.63806666667
303.74,2.74546666667,1.53946666667,0.6908,0.898466666667,11.2676666667,3.51206666667,12.6145333333,8.5764,0.807666666666,4.39946666667
