wavelength,Back_LopGrif,Belly_LopGrif,Breast_LopGrif,Crissum_LopGrif,Crown_LopGrif,DorTail_LopGrif,Patch10_LopGrif,Rump_LopGrif,Throat_LopGrif,WingTip_LopGrif
249.79,2.59766666667,4.21146666667,2.91833333333,4.354,2.72366666667,7.25853333333,15.8022333333,4.01146666667,3.87173333333,5.5816
250.17,2.73653333333,4.4158,3.21626666666,4.44553333334,2.67733333333,7.23233333333,16.0195666667,4.1168,3.96266666667,5.51753333333
250.54,3.09006666667,4.9278,3.63713333333,4.87986666667,2.87726666667,7.50906666667,16.4170333333,4.454,4.34906666667,5.85273333333
250.92,3.22953333333,5.18966666667,3.8524,4.9924,2.99806666667,7.71833333333,16.7943,4.48533333333,4.52273333333,6.04706666667
251.29,3.34046666667,5.47866666667,4.0354,5.17013333333,3.0602,7.7942,16.8652666667,4.585,4.63486666667,5.97153333333
251.66,3.7558,6.03413333333,4.5894,5.62806666667,3.43773333333,8.08566666667,17.4163,4.9918,5.03193333333,6.35933333333
252.04,3.06446666667,5.3864,3.72893333333,4.78146666666,2.6652,7.33106666667,16.7766666667,4.2554,4.2404,5.50213333333
252.41,2.59253333333,5.11633333333,3.425,4.4864,2.3598,7.11720000001,16.4471666667,4.0818,3.96333333333,5.1356
252.79,2.52553333333,5.27853333333,3.41573333333,4.33326666667,2.3098,7.03920000001,16.5589666667,4.07846666667,3.99226666667,5.23133333333
253.16,3.03593333333,5.66653333333,3.85513333333,4.67406666667,2.88246666667,7.27693333333,16.8302666667,4.46933333333,4.28426666667,5.7688
253.54,3.0822,5.78433333333,3.86946666667,4.84266666667,3.06613333333,7.34720000001,16.7379,4.63293333333,4.34033333333,6.0376
253.91,2.73706666667,5.5474,3.51713333333,4.55466666667,2.8594,6.92806666667,16.7420666667,4.41593333333,4.1258,5.99273333333
254.28,2.7894,5.72986666667,3.73873333333,4.65873333333,3.0666,7.07833333333,16.9356333333,4.67553333333,4.2974,6.17526666667
254.66,2.78866666667,5.7182,3.64953333333,4.60246666667,3.11373333333,7.1234,16.9564666667,4.82653333333,4.13693333333,5.86306666667
255.03,2.52853333333,5.6654,3.36086666666,4.42613333333,2.70233333333,6.89086666667,16.6072333333,4.9062,3.85906666667,5.71553333333
255.41,2.3208,5.75166666667,3.5358,4.54146666667,2.6638,6.68106666667,16.5022333333,4.97026666667,3.79313333333,5.7566
255.78,2.97146666667,6.38506666667,4.14166666667,5.34593333333,3.3356,7.07926666667,16.9628333333,5.443,4.54966666667,6.08893333333
256.15,4.09833333333,7.37626666666,5.2186,6.52666666667,4.48,8.16313333333,18.2284,6.45426666667,5.66733333333,7.24106666666
256.53,4.5768,7.50813333333,5.45586666667,6.8536,4.96493333333,8.27493333333,18.4758666667,6.5404,5.65226666667,7.5082
256.90,4.80113333333,7.44873333333,5.43906666667,6.7802,5.0722,8.3136,18.3638333333,6.5924,5.55266666667,7.47933333333
257.28,4.71973333333,7.584,5.35246666667,6.79893333333,5.05206666667,8.45753333333,18.1651,6.4664,5.83733333333,7.46793333333
257.65,4.77953333334,7.38813333333,5.06046666667,6.80526666667,4.8934,8.57506666667,18.1307666667,6.29346666667,5.8814,7.42726666667
258.02,4.558,6.7874,4.69133333333,6.53973333334,4.5332,8.31086666666,17.6947333333,5.8586,5.66966666667,7.16813333333
258.40,4.51553333333,6.5946,4.6462,6.4054,4.5608,8.346,17.6901666667,5.84566666667,5.68046666667,7.2104
258.77,4.22753333333,6.129,4.40513333334,5.98366666667,4.29446666667,8.0304,17.1524333333,5.4668,5.36986666667,7.02206666667
259.15,4.34686666667,6.10373333333,4.53446666667,6.00893333333,4.52413333333,8.1782,17.2399333333,5.53246666667,5.54693333333,7.11226666667
259.52,4.70046666667,6.2072,4.6644,6.126,4.74566666667,8.4572,17.4579333333,5.76466666667,5.8404,7.40033333333
259.89,4.5204,5.97786666667,4.42946666667,5.84106666667,4.46686666667,8.33773333333,17.3651333333,5.5776,5.68593333333,7.34653333333
260.27,4.60573333333,6.00993333333,4.568,5.88466666667,4.50453333333,8.4362,17.4031333333,5.63453333333,5.78533333333,7.38666666667
260.64,4.57766666667,5.99666666667,4.46853333333,5.8238,4.2972,8.35433333333,17.2519333333,5.62886666667,5.8002,7.3098
261.01,4.496,5.8652,4.45733333333,5.69386666667,4.07926666666,8.25426666667,17.1816333333,5.45193333333,5.74253333333,7.13873333333
261.39,4.36286666667,5.56833333333,4.27953333333,5.42713333333,3.69806666667,8.0302,17.0663666667,5.21126666667,5.4918,6.91986666667
261.76,4.3098,5.5022,4.28533333333,5.2556,3.57033333333,7.92906666667,17.0102333333,5.1702,5.42706666667,6.8608
262.13,4.40833333333,5.70406666667,4.41026666667,5.25113333333,3.69606666667,8.06186666667,17.1461666667,5.31753333333,5.5254,6.95746666667
262.51,4.37853333333,5.68726666666,4.41053333333,5.2842,3.5686,7.95133333333,17.1314333333,5.20046666667,5.5016,6.90193333333
262.88,4.3212,5.72406666667,4.3854,5.2992,3.36766666667,7.91233333333,17.3514,5.1444,5.4564,6.8126
263.25,4.353,5.81953333333,4.36766666667,5.36653333333,3.1974,7.952,17.466,5.1316,5.37886666667,6.73286666667
263.63,3.91953333333,5.5732,3.9114,4.95586666667,2.5894,7.44453333333,17.2867333333,4.58606666667,4.84713333333,6.16626666667
264.00,3.76413333333,5.54093333333,3.80826666667,4.893,2.49193333333,7.209,17.0479333333,4.3448,4.6848,5.92786666667
264.37,3.49933333333,5.3966,3.46853333333,4.6494,2.16173333333,6.84806666667,16.9282333333,4.179,4.42493333333,5.78106666667
264.75,3.72486666667,5.4762,3.8782,4.78053333333,2.3748,7.19006666667,17.4529666667,4.42673333333,4.5802,6.05273333333
265.12,4.4108,6.02786666667,4.33753333333,5.54166666667,3.10253333333,7.819,17.9520666667,5.18426666667,5.2148,6.73093333333
265.49,4.61066666667,6.2638,4.64033333333,5.90866666667,3.51233333333,8.12293333333,18.2914333333,5.476,5.42506666667,6.99786666667
265.87,4.76613333334,6.49426666667,4.73986666667,6.1726,3.78066666667,8.3508,18.5042666667,5.62866666667,5.55266666667,7.11113333333
266.24,5.15953333333,6.80393333333,5.0924,6.61626666667,4.10073333333,8.7282,18.6582333333,5.9524,5.9272,7.50126666667
266.61,5.49706666667,7.0556,5.2674,6.96386666667,4.4842,9.14106666667,18.8494,6.3128,6.21273333333,7.99033333334
266.98,5.81613333333,7.127,5.41806666666,7.1946,4.81473333333,9.40560000001,19.0063,6.53133333333,6.409,8.32353333334
267.36,5.34146666667,6.659,5.00046666667,6.6792,4.35953333333,8.84773333334,18.5751333333,5.9826,6.0256,8.01973333333
267.73,5.343,6.67886666667,5.06966666667,6.8094,4.513,8.89293333333,18.5009333333,6.04486666667,6.1682,8.15486666667
268.10,5.25,6.5626,5.096,6.71173333333,4.5014,8.91726666667,18.5808666667,6.12413333333,6.07433333333,8.03133333333
268.48,4.9936,6.27513333333,4.88166666667,6.42666666667,4.2712,8.68693333333,18.2861666667,5.80913333333,5.7788,7.82026666667
268.85,4.60626666667,5.9944,4.4798,6.08433333333,3.99626666667,8.29426666667,17.8718,5.42593333333,5.48793333334,7.47466666667
269.22,3.805,5.31593333333,3.86446666667,5.4464,3.33326666667,7.6808,17.1978666667,4.67026666667,4.842,6.89566666667
269.59,3.51106666667,5.0412,3.52466666667,5.193,3.13526666667,7.4296,16.8488666667,4.49786666667,4.5976,6.6804
269.97,3.712,5.23113333333,3.72966666667,5.4184,3.33326666667,7.60013333333,17.0134333333,4.67626666667,4.86786666667,7.0212
270.34,3.66666666667,5.19046666667,3.6624,5.27273333334,3.3074,7.5282,16.9242666667,4.5952,4.81386666667,6.92866666667
270.71,3.4628,4.9374,3.38713333333,4.94573333333,3.0648,7.229,16.5287666667,4.30126666666,4.53073333333,6.44746666667
271.09,3.12666666667,4.6532,3.0408,4.61026666667,2.77266666666,6.84046666667,16.1562,3.94306666667,4.23993333333,6.02826666667
271.46,3.24793333333,4.7318,3.10686666667,4.70806666667,2.9182,7.0222,16.1640666667,4.04646666667,4.25493333333,5.98326666667
271.83,3.15286666667,4.57793333333,2.94853333333,4.42293333333,2.73046666667,6.9708,16.1063,3.88293333333,4.03813333333,5.8128
272.20,2.99726666666,4.4126,2.71813333333,4.05166666667,2.48886666667,6.80413333333,15.7917666667,3.57206666667,3.80146666667,5.59493333333
272.58,3.0136,4.3132,2.68913333333,4.03746666667,2.5204,6.78293333333,15.7693333333,3.5762,3.79933333333,5.5152
272.95,3.15306666667,4.4128,2.82606666667,4.12286666667,2.6366,6.8952,15.8909333333,3.70126666667,3.8908,5.70786666667
273.32,3.54633333333,4.81266666667,3.085,4.411,2.97346666667,7.2116,16.2992333333,4.13393333334,4.1786,6.02146666667
273.69,3.79766666667,5.09133333333,3.29226666667,4.53013333333,3.17673333333,7.4626,16.4626333333,4.286,4.38853333333,6.16333333333
274.06,3.64306666666,4.945,3.13766666667,4.32533333333,3.0388,7.3166,16.3863666667,4.14106666666,4.23986666667,5.87973333333
274.44,3.32546666667,4.60953333333,2.836,4.09093333333,2.72526666667,7.11546666666,16.2684666667,3.87533333333,3.96653333333,5.59066666667
274.81,3.35606666667,4.64986666667,2.94713333333,4.1442,2.68846666667,7.22173333333,16.3418,3.92693333333,4.05326666667,5.73233333333
275.18,3.5634,4.95833333333,3.248,4.4418,2.96853333333,7.56713333333,16.6356333333,4.27893333333,4.45993333333,6.08186666667
275.55,3.70326666667,5.0408,3.42926666667,4.51713333333,3.0398,7.60646666667,16.7140333333,4.47193333333,4.64493333333,6.26686666667
275.93,4.13506666667,5.4808,3.93773333333,5.109,3.54513333333,7.98746666667,17.0528333333,4.98853333333,5.19826666666,6.79126666667
276.30,4.52153333333,5.88446666667,4.284,5.70426666667,3.841,8.26073333333,17.5145,5.35873333333,5.66393333333,7.2858
276.67,4.04573333333,5.5118,3.87526666667,5.41466666667,3.3236,7.85166666667,17.1338666667,4.86106666667,5.2374,6.9694
277.04,4.1622,5.62666666667,3.9186,5.6332,3.3812,8.05486666667,17.2477333333,5.02386666667,5.2416,6.96686666667
277.41,4.06913333333,5.43013333333,3.967,5.60633333333,3.36813333334,8.03173333333,17.1456666667,4.95973333333,5.17093333333,6.91486666667
277.79,4.10166666667,5.35033333333,4.05813333333,5.70826666667,3.38786666667,7.99593333333,17.2113,4.9596,5.18446666667,7.0268
278.16,4.0542,5.29866666667,3.9522,5.62426666667,3.30086666667,7.89153333333,17.0315666667,4.87286666667,5.02073333333,6.95333333333
278.53,3.95126666667,5.1352,3.7992,5.46766666666,3.18226666667,7.6268,16.8860666667,4.68773333333,4.78766666667,6.7796
278.90,3.72733333333,4.82486666667,3.55273333333,5.21986666667,2.96553333334,7.32346666667,16.8116666667,4.43433333333,4.4998,6.46173333333
279.27,3.64586666667,4.60713333333,3.48953333333,5.05426666667,2.79933333333,7.11586666667,16.6613,4.20573333333,4.26426666667,6.2392
279.64,3.70846666667,4.62486666667,3.44413333333,5.10006666667,2.86446666667,7.1356,16.6827,4.17093333333,4.23706666667,6.30866666667
280.02,3.2202,4.068,2.95793333334,4.51206666666,2.30466666667,6.71533333333,16.2311,3.6536,3.62206666667,5.65606666667
280.39,2.75293333333,3.6266,2.5946,4.05313333333,1.99546666667,6.40866666667,15.7876,3.28333333333,3.14613333333,5.17693333333
280.76,3.12226666667,4.0114,2.9766,4.34686666666,2.43313333333,6.76766666667,16.0785,3.72846666667,3.575,5.49866666667
281.13,2.5618,3.5364,2.49433333333,3.8158,1.97713333333,6.19313333333,15.5869,3.11653333333,3.14026666667,5.03426666667
281.50,2.72206666666,3.67153333333,2.5632,3.8942,2.18346666667,6.2888,15.7163666667,3.14046666667,3.25086666667,5.14973333334
281.87,2.7338,3.67693333333,2.538,3.8558,2.2234,6.25633333333,15.6567666667,3.15733333333,3.3192,5.14933333333
282.25,2.8538,3.77413333333,2.59366666667,3.98633333333,2.30046666667,6.425,15.7387,3.20806666667,3.44953333333,5.2
282.62,3.4696,4.40806666667,3.09293333333,4.5478,2.86146666667,7.03786666667,16.2712,3.79806666667,4.0204,5.7912
282.99,3.66753333334,4.6314,3.30466666667,4.65586666667,3.053,7.25533333333,16.2968,4.05486666667,4.24406666667,6.03466666667
283.36,3.79473333333,4.7278,3.34673333334,4.72133333333,3.12953333333,7.35553333333,16.3441333333,4.1452,4.37933333333,6.16306666667
283.73,3.62573333333,4.61406666667,3.24786666667,4.58953333333,2.96873333333,7.21353333333,16.307,3.9392,4.27746666667,5.97053333333
284.10,3.8472,4.85733333333,3.47926666667,4.8746,3.21753333333,7.3406,16.4629,4.15793333333,4.50366666667,6.24013333333
284.47,3.911,4.92386666666,3.55286666667,4.98053333333,3.31113333333,7.30173333333,16.4884,4.3486,4.5522,6.2766
284.85,4.02326666667,5.06006666667,3.60933333333,5.0586,3.41346666667,7.358,16.6161333333,4.51553333333,4.63726666667,6.36253333333
285.22,4.23746666667,5.2532,3.84546666667,5.22846666667,3.6068,7.49573333333,16.8597333333,4.7628,4.82933333333,6.50466666667
285.59,4.1012,5.21486666666,3.74746666667,5.15653333333,3.435,7.42093333333,16.7504666667,4.71773333334,4.79286666667,6.3868
285.96,4.15953333333,5.45373333333,3.93346666667,5.3582,3.58266666666,7.62273333333,16.9031666667,4.87126666667,4.97506666667,6.56
286.33,4.06273333333,5.45453333333,3.93733333333,5.27353333333,3.55833333333,7.46346666667,16.9111333333,4.87493333333,5.00313333334,6.57893333333
286.70,3.7016,5.2126,3.72533333333,4.9818,3.3278,7.20033333333,16.6887666667,4.62326666667,4.79986666667,6.28313333333
287.07,3.33193333333,4.91346666667,3.42346666667,4.7602,3.035,6.92973333333,16.6547,4.30706666667,4.53073333333,5.95326666667
287.44,3.1394,4.87093333333,3.33686666667,4.66786666666,2.9264,6.884,16.6234,4.28006666667,4.38666666667,5.79013333334
287.82,3.17573333333,4.9556,3.41206666667,4.83373333333,2.99946666666,6.96906666667,16.7648,4.46693333333,4.5272,5.89286666667
288.19,3.04893333333,4.92493333333,3.32313333333,4.78333333333,2.913,6.91493333333,16.8038333333,4.46133333333,4.4902,5.7726
288.56,3.38446666667,5.28733333333,3.66726666667,5.11953333333,3.20206666666,7.2252,17.2294666667,4.78853333333,4.88626666667,6.05133333333
288.93,3.46466666667,5.41886666667,3.8732,5.28033333333,3.3274,7.34073333333,17.4499333333,4.82006666667,4.99846666667,6.09286666667
289.30,3.60853333333,5.61546666667,4.0362,5.5438,3.4608,7.57626666667,17.6963,5.03246666667,5.2754,6.282
289.67,3.65686666667,5.70593333333,4.13133333333,5.66833333333,3.50526666667,7.5944,17.9314,5.12193333333,5.35466666667,6.34233333333
290.04,3.5728,5.4776,3.94906666667,5.52773333333,3.28033333333,7.33986666667,17.9747666667,4.96353333333,5.1562,6.09946666667
290.41,3.65273333333,5.4684,4.01393333333,5.61933333333,3.30506666667,7.38773333333,18.1134,5.00806666667,5.19386666667,6.034
290.78,3.81833333333,5.6922,4.23106666667,5.82553333333,3.38713333333,7.47393333333,18.3348666667,5.1596,5.36213333333,6.15866666667
291.15,4.03246666667,5.92286666666,4.4398,6.09193333333,3.58226666667,7.60266666667,18.5475333334,5.36813333333,5.53866666667,6.34553333333
291.52,4.2186,6.03306666667,4.60546666667,6.2582,3.73386666667,7.60186666667,18.8102666667,5.44426666667,5.72393333333,6.4508
291.89,4.3994,6.25326666667,4.8082,6.431,3.88046666667,7.70753333333,19.0628666667,5.58966666667,5.83026666667,6.53453333334
292.26,4.2932,6.16473333333,4.6492,6.3796,3.70126666667,7.53586666667,18.9936666667,5.40446666667,5.72366666667,6.4742
292.64,3.99146666667,5.782,4.20826666667,6.01333333333,3.28946666667,7.10973333333,18.6770666667,4.93486666667,5.40413333333,6.02793333333
293.01,3.96706666667,5.71006666667,3.99673333333,6.0454,3.1392,6.94273333333,18.7031,4.8922,5.40606666667,5.9496
293.38,3.96486666667,5.7782,3.96006666667,6.054,3.13106666667,6.7608,18.6599,4.80393333334,5.33406666666,5.86406666667
293.75,4.14873333333,6.01953333333,4.16686666667,6.23313333334,3.28006666667,6.82106666667,18.7600333333,4.924,5.44306666666,5.95546666667
294.12,4.28686666667,6.3044,4.33393333333,6.3532,3.35933333333,6.96873333333,18.9035,5.11526666667,5.6952,6.0476
294.49,4.37326666667,6.51553333333,4.53406666667,6.579,3.518,7.15713333333,19.0955,5.2956,5.8846,6.16646666667
294.86,4.4214,6.5004,4.54433333333,6.72666666667,3.47493333334,7.10533333333,19.138,5.30766666667,5.9464,6.17273333333
295.23,4.48853333333,6.65053333333,4.6134,6.93546666667,3.5148,7.0692,19.2826666667,5.36966666667,6.0896,6.27166666667
295.60,4.49,6.76453333333,4.6856,7.10393333333,3.48006666667,7.044,19.3642666667,5.44153333333,6.17906666667,6.30206666667
295.97,4.51066666667,6.79053333333,4.68786666667,7.1196,3.47513333333,7.09573333333,19.4756,5.46873333333,6.2576,6.23106666667
296.34,4.788,7.09066666666,5.0524,7.45713333333,3.7216,7.36413333333,19.9150333333,5.8314,6.58746666667,6.38693333333
296.71,4.78553333333,7.25773333333,5.2376,7.65253333333,3.73486666667,7.43653333333,20.1680666667,6.006,6.70766666666,6.51013333333
297.08,4.68533333333,7.24633333334,5.2116,7.59793333333,3.64506666666,7.31293333333,20.1485,5.9574,6.66293333333,6.37933333333
297.45,4.5954,7.20486666667,5.15653333333,7.64213333333,3.56086666667,7.28206666667,20.2209,5.90926666667,6.65453333334,6.30286666666
297.82,4.47653333333,7.19546666667,5.07906666667,7.73526666667,3.485,7.1966,20.3643333333,5.885,6.66433333333,6.23533333334
298.19,4.6064,7.31913333333,5.26366666667,8.0648,3.7074,7.307,20.6066666667,6.0842,6.79833333334,6.39726666667
298.56,4.6278,7.37546666667,5.31846666667,8.2174,3.6504,7.27306666667,20.7431333333,6.12486666667,6.82166666667,6.45426666667
298.93,4.649,7.4456,5.3908,8.32906666667,3.68493333334,7.29526666667,20.9019333333,6.2368,6.83573333334,6.4728
299.30,4.76246666667,7.59506666667,5.54906666667,8.45973333333,3.7598,7.3882,21.0697333333,6.3768,6.93093333333,6.51466666667
299.67,4.79786666667,7.691,5.57093333333,8.54473333333,3.7616,7.38826666667,21.1862666667,6.44193333333,6.90706666667,6.51986666667
300.04,4.965,7.95486666667,5.75226666667,8.8612,3.85353333333,7.4278,21.3735666667,6.62826666667,6.99793333334,6.67626666667
300.41,4.84966666667,7.96066666667,5.68766666667,8.904,3.7438,7.31086666667,21.4357333333,6.5128,6.90333333333,6.66233333333
300.78,4.87926666667,8.03106666667,5.595,8.99573333333,3.82233333333,7.24633333333,21.4976333333,6.40773333333,6.88773333333,6.67106666667
301.15,4.95806666666,8.1626,5.7876,9.22260000001,3.93733333333,7.32113333333,21.7550666667,6.51746666667,6.96366666667,6.75873333333
301.52,5.03093333333,8.29339999999,5.90506666667,9.27426666666,3.957,7.31853333333,21.8459666667,6.58746666667,7.05353333333,6.7824
301.89,4.92493333333,8.22833333333,5.90593333333,9.07213333333,3.75606666667,7.175,21.7455666667,6.4988,6.92693333333,6.585
302.26,4.69426666667,8.1994,5.7408,8.887,3.533,6.96386666667,21.6991333333,6.24566666667,6.77660000001,6.39246666667
302.63,4.66213333333,8.276,5.60726666667,8.87713333333,3.48826666667,6.78753333333,21.7473666667,6.12306666667,6.755,6.2964
303.00,4.49633333333,8.22866666666,5.42206666666,8.78566666667,3.30926666667,6.59973333334,21.8093333333,5.92293333333,6.71026666667,6.05833333333
303.37,4.5976,8.4594,5.53353333333,8.9142,3.45206666667,6.63873333333,21.8836333333,5.99293333333,6.89180000001,6.066
303.74,4.428,8.4462,5.46753333333,8.86506666667,3.38986666667,6.51453333333,21.8773333333,5.89713333333,6.89946666667,5.8754
304.10,4.36393333333,8.56000000001,5.5372,8.90706666667,3.51926666667,6.4442,21.9354,5.84366666666,7.01526666667,5.87953333333
304.47,4.71613333333,8.92486666667,5.86073333333,9.205,3.86226666667,6.6542,22.1145,6.096,7.39979999999,6.0618
304.84,4.89713333333,9.2072,6.15413333333,9.48446666666,3.94846666667,6.80226666667,22.4097666667,6.3022,7.64480000001,6.179
305.21,4.98526666667,9.47860000001,6.22146666667,9.6544,4.0386,6.92666666667,22.5073,6.4162,7.82039999999,6.24013333334
305.58,5.23106666667,9.83753333335,6.51926666667,10.0730666667,4.26926666667,7.109,22.901,6.62733333333,8.12420000001,6.40926666667
305.95,5.44273333333,10.1456666667,6.6698,10.4670666667,4.47586666667,7.1932,23.1249,6.836,8.40626666667,6.51153333333
306.32,5.62,10.3376666667,6.81393333333,10.7356,4.54513333333,7.18846666667,23.2526333333,7.03486666667,8.611,6.5508
306.69,5.74126666667,10.5307333333,7.11986666667,11.0167333333,4.69393333333,7.306,23.4091,7.22473333333,8.84099999999,6.56186666667
