wavelength,Back_AniSomm,Belly_AniSomm,Breast_AniSomm,Crissum_AniSomm,Crown_AniSomm,DorTail_AniSomm,Patch10_AniSomm,Patch11_AniSomm,Patch12_AniSomm,Rump_AniSomm,Throat_AniSomm,WingTip_AniSomm
380.88,2.71793333333,6.91660000001,9.85253333333,8.82126666667,8.38834666667,5.73186666666,32.0263333334,19.8360666667,46.6232,4.39833333333,10.0483333333,5.87173333333
381.24,2.74253333333,6.82916666666,9.79806666666,8.7344,8.35385333333,5.71646666667,31.9149333333,19.6583333333,46.5995333333,4.41266666667,9.95993333332,5.83606666667
381.61,2.6602,6.71690000001,9.6862,8.61500000001,8.28281333335,5.63780000001,31.802,19.4691333333,46.612,4.39086666667,9.86486666668,5.7562
381.97,2.66146666667,6.64853333333,9.64873333333,8.51020000001,8.23493333333,5.6062,31.7021333333,19.2570666667,46.5172,4.4296,9.76226666667,5.72586666667
382.33,2.65546666667,6.57436666667,9.59436666667,8.37059999999,8.19345333333,5.57326666667,31.5886666667,19.0584666667,46.4946666667,4.4352,9.6892,5.70086666667
382.69,2.64966666667,6.54560000001,9.54743333333,8.28706666668,8.17389333333,5.57513333334,31.4946666667,18.8818666667,46.4338,4.43566666667,9.62806666665,5.71853333333
383.05,2.55493333333,6.42426666667,9.42253333333,8.14953333333,8.05445333335,5.47026666667,31.3234666667,18.6459333333,46.3136,4.36573333333,9.48913333334,5.61706666667
383.41,2.55813333333,6.36603333333,9.41126666667,8.06580000001,8.05013333333,5.45553333333,31.1977333333,18.524,46.3047333333,4.37553333333,9.44266666667,5.5892
383.77,2.57566666667,6.33493333333,9.39443333333,8.05213333333,8.06389333332,5.47553333334,31.0708,18.4015333334,46.229,4.36893333333,9.42466666667,5.58526666667
384.14,2.56066666667,6.2686,9.36596666666,8.03066666665,8.04346666665,5.46106666667,30.9388,18.2530666667,46.1464666667,4.37193333333,9.40673333335,5.55786666667
384.50,2.528,6.23543333334,9.2975,8.04626666667,8.00361333333,5.43206666667,30.8354,18.1555333333,46.1722666667,4.3448,9.34200000001,5.52513333333
384.86,2.5028,6.15933333333,9.20033333333,7.98566666665,7.94597333333,5.38773333334,30.6272666667,17.9644,46.0054,4.2964,9.24313333333,5.45626666667
385.22,2.48866666667,6.164,9.1834,7.96800000001,7.93529333333,5.42393333333,30.5551333333,17.9456,46.0306666667,4.30353333333,9.21233333332,5.47046666667
385.58,2.51953333334,6.16326666667,9.21249999999,7.98473333334,7.94416,5.45933333333,30.4814666667,17.8889333333,45.9858666667,4.316,9.20379999999,5.49826666667
385.94,2.50246666667,6.14016666667,9.18603333333,7.96806666666,7.91753333333,5.44979999999,30.4011333334,17.8640666667,45.9674666667,4.26086666667,9.19013333333,5.48106666667
386.30,2.4596,6.08763333334,9.09773333333,7.93466666667,7.86473333334,5.40220000001,30.3391333333,17.8098666667,45.9483333333,4.19893333334,9.13213333334,5.42273333333
386.66,2.37606666667,6.00916666667,9.00756666667,7.85119999999,7.79155999999,5.31966666667,30.245,17.7255333333,45.9489333333,4.11966666667,9.04279999999,5.356
387.03,2.35973333333,5.99,8.97656666667,7.8386,7.79577333333,5.3178,30.1820666667,17.7215333334,45.9754666667,4.09253333333,9.01926666667,5.36133333333
387.39,2.32313333333,5.9662,8.92096666666,7.85273333335,7.77596,5.32646666667,30.1199333333,17.6875333333,46.0219333333,4.07586666667,8.98346666667,5.3686
387.75,2.32093333333,5.9779,8.91086666667,7.8746,7.78509333335,5.35373333334,30.126,17.772,46.1134666667,4.08753333333,9.00199999999,5.38966666667
388.11,2.35733333333,5.97773333333,8.8916,7.90686666665,7.77634666667,5.37913333334,30.0573333333,17.7693333333,46.1246,4.1028,8.99340000001,5.41246666667
388.47,2.39706666667,5.9655,8.91113333333,7.90680000001,7.79491999999,5.42113333333,29.9569333333,17.79,46.0985333333,4.11813333333,9.0068,5.44586666667
388.83,2.38846666667,5.94746666667,8.90076666667,7.91506666666,7.78392000001,5.44140000001,29.8561333333,17.7751333333,46.0945333333,4.09893333333,8.9902,5.4708
389.19,2.39093333333,5.93133333333,8.88006666667,7.92400000001,7.77581333332,5.44653333333,29.8212,17.7451333333,46.0756,4.08426666667,8.98946666667,5.478
389.55,2.4234,5.93423333333,8.8326,7.93900000001,7.79548000001,5.508,29.7278,17.7277333333,46.0581333333,4.0942,8.98066666667,5.5254
389.91,2.43013333333,5.9192,8.80236666667,7.93953333332,7.78905333333,5.5646,29.6088,17.6514666667,46.0212666667,4.12173333333,8.96579999999,5.5462
390.27,2.48946666667,5.95503333334,8.85876666667,7.94733333333,7.83224000001,5.66280000001,29.5810666667,17.6105333333,46.0776,4.19586666667,8.99739999999,5.60793333333
390.63,2.59986666667,5.99863333333,8.91446666667,7.99953333333,7.91204000001,5.78333333334,29.5508666667,17.5786,46.1394,4.3088,9.06420000001,5.66993333333
391.00,2.62073333333,5.9872,8.89173333333,7.93493333333,7.92598666667,5.80973333333,29.5187333333,17.473,46.2105333334,4.34693333333,9.03566666665,5.6738
391.36,2.6012,5.91223333333,8.80706666667,7.83306666667,7.86276,5.75586666666,29.4004,17.2949333333,46.1924666667,4.309,8.94640000001,5.61173333334
391.72,2.58686666667,5.83166666667,8.7147,7.71506666667,7.80950666667,5.69,29.2587333333,17.0533333333,46.0978666667,4.2778,8.78279999999,5.54193333333
392.08,2.61373333333,5.81503333333,8.66163333333,7.64093333333,7.81947999999,5.7162,29.199,16.9398666667,46.0829333333,4.29873333334,8.71846666667,5.56086666667
392.44,2.60626666667,5.76296666667,8.5813,7.54926666667,7.78744,5.71893333334,29.1482,16.7914,46.1132666667,4.30933333333,8.61760000001,5.55653333334
392.80,2.63826666667,5.74793333333,8.54683333333,7.49853333334,7.79282666667,5.7458,29.1111333333,16.7332,46.1337333333,4.35946666667,8.54846666666,5.56046666666
393.16,2.66766666667,5.6936,8.48626666667,7.42693333334,7.77209333335,5.74760000001,29.0424666667,16.663,46.1366,4.38346666666,8.48273333333,5.5576
393.52,2.71073333333,5.6624,8.44526666667,7.36806666666,7.76445333334,5.73766666666,28.9898,16.6205333333,46.1780666666,4.40833333333,8.4198,5.57266666667
393.88,2.7602,5.6502,8.4092,7.33066666667,7.79660000001,5.75580000001,29.0248,16.6341333333,46.3387333333,4.45753333333,8.38879999999,5.616
394.24,2.7692,5.59793333333,8.3281,7.28593333335,7.78445333333,5.75093333333,28.957,16.6215333333,46.3516666667,4.4628,8.30653333333,5.62853333333
394.60,2.76326666667,5.5174,8.2348,7.21213333335,7.73133333334,5.74733333334,28.8681333333,16.6278,46.3174666667,4.45366666667,8.22019999999,5.6444
394.96,2.78966666667,5.47383333333,8.1579,7.18573333334,7.70209333333,5.773,28.8002,16.6645333333,46.2588666667,4.462,8.14806666667,5.67413333333
395.32,2.85353333333,5.4712,8.13713333333,7.16953333333,7.73008,5.84053333333,28.8152666667,16.7834666667,46.2766666667,4.53333333333,8.11606666667,5.7476
395.68,2.8972,5.4279,8.0757,7.14473333333,7.69540000001,5.90600000001,28.7898,16.8887333333,46.2800666667,4.54786666667,8.08706666667,5.81046666667
396.04,2.9192,5.36253333333,8.01323333333,7.09733333333,7.64307999999,5.93073333334,28.7249333333,16.9955333333,46.3284,4.54673333333,7.99866666667,5.82713333333
396.40,2.89933333333,5.2784,7.8871,7.01613333333,7.59043999999,5.92826666667,28.6467333333,17.0822666666,46.2796,4.52806666667,7.91173333332,5.81406666667
396.76,2.89906666667,5.18606666667,7.79083333333,6.94553333334,7.54638666666,5.94953333334,28.6577333333,17.2284666667,46.3433333333,4.51613333333,7.86046666668,5.83113333333
397.12,2.8686,5.08956666667,7.66823333333,6.84393333333,7.48685333333,5.97113333333,28.5904,17.3343333333,46.3094666667,4.46533333333,7.75713333334,5.83686666667
397.48,2.77013333333,4.914,7.48053333333,6.69133333333,7.33533333332,5.92826666667,28.4213333334,17.3658666667,46.1823333333,4.33746666667,7.58600000001,5.75226666667
397.84,2.67766666667,4.73886666667,7.2788,6.5512,7.17769333335,5.8762,28.2050666667,17.3846,46.0292,4.20073333333,7.36393333333,5.6668
398.20,2.62993333333,4.6325,7.1198,6.45226666667,7.08922666667,5.87706666667,28.0795333333,17.5000666667,45.9680666667,4.1288,7.24046666667,5.6396
398.56,2.5426,4.48253333333,6.93383333333,6.34266666667,6.98325333332,5.83733333333,28.0126,17.5682666667,45.9337333333,4.0098,7.08513333333,5.59093333333
398.92,2.47893333333,4.35633333333,6.7757,6.25233333333,6.88080000001,5.82726666667,27.9391333333,17.7006666667,45.9152666667,3.93186666667,6.97366666666,5.57173333333
399.28,2.4442,4.2664,6.65936666667,6.19446666667,6.7988,5.83413333333,27.8652,17.8054666666,45.878,3.8796,6.90673333333,5.5888
399.64,2.44626666667,4.21436666667,6.58696666667,6.17966666666,6.76609333333,5.87900000001,27.7796,17.8975333333,45.8152,3.88233333333,6.84966666667,5.6234
400.00,2.384,4.12186666667,6.47413333333,6.10973333334,6.69930666668,5.86533333333,27.6622666667,17.9503333333,45.7128,3.8458,6.76486666666,5.6082
400.36,2.36413333333,4.04566666667,6.38626666667,6.07479999999,6.66374666666,5.88553333333,27.5866,18.0316666667,45.6886,3.79086666667,6.69333333333,5.61646666666
400.72,2.35286666667,4.00366666667,6.31426666667,6.04993333333,6.64174666667,5.91733333334,27.4778,18.0275333333,45.5856,3.76933333333,6.635,5.63953333334
401.08,2.41133333333,4.03553333333,6.32526666667,6.10906666667,6.67893333333,6.00753333333,27.4249333333,18.0752,45.5838666667,3.85086666667,6.62853333333,5.70673333333
401.44,2.46726666667,4.0721,6.31333333333,6.14286666667,6.72646666666,6.08786666667,27.477,18.1300666667,45.6657333333,3.93726666667,6.64166666667,5.78333333333
401.80,2.532,4.1248,6.3227,6.15813333333,6.75942666667,6.15726666666,27.4848,18.1608666667,45.6438,4.014,6.6868,5.83760000001
402.16,2.58113333333,4.13623333333,6.3145,6.15006666666,6.76601333333,6.19093333333,27.4385333333,18.1006666667,45.5798,4.03953333333,6.68666666667,5.87126666667
402.52,2.6344,4.15816666667,6.346,6.1084,6.79073333333,6.21900000001,27.3484666667,18.0430666667,45.5391333333,4.0946,6.69486666667,5.88173333332
402.88,2.70326666667,4.1996,6.3729,6.14573333333,6.84526666666,6.28946666667,27.2978666667,17.9683333333,45.5324,4.16526666667,6.7126,5.92846666667
403.24,2.7814,4.2482,6.41283333333,6.18939999999,6.91424,6.35493333334,27.2338666667,17.8954666667,45.4887333333,4.2364,6.73973333333,5.97933333333
403.60,2.78406666667,4.22713333333,6.39266666667,6.15586666667,6.91906666667,6.34466666666,27.1578,17.8077333333,45.4805333333,4.2426,6.72,5.97639999999
403.95,2.81406666667,4.2614,6.41966666667,6.16733333333,6.96474666667,6.36419999999,27.192,17.7350666667,45.5102666667,4.26793333333,6.74313333333,5.99513333333
404.31,2.85866666667,4.28123333334,6.43996666667,6.15746666667,6.96982666667,6.36800000001,27.1263333333,17.6370666667,45.4672666667,4.297,6.75133333333,6.00293333333
404.67,2.804,4.2054,6.35746666667,6.06726666667,6.89402666666,6.29273333333,26.9972,17.5055333333,45.4013333333,4.23986666667,6.6628,5.91626666667
405.03,2.74113333333,4.1277,6.26266666667,5.98319999999,6.82092,6.22173333333,26.9220666667,17.4071333333,45.3342666667,4.15986666666,6.60646666667,5.84853333334
405.39,2.73626666667,4.10843333333,6.2488,5.95879999999,6.79364000001,6.20253333334,26.8712,17.3802666666,45.2766,4.13506666667,6.58813333333,5.83506666667
405.75,2.7292,4.0621,6.242,5.95626666666,6.78097333335,6.18806666666,26.8330666667,17.3635333333,45.2310666667,4.1098,6.5588,5.84026666667
406.11,2.709,4.03083333333,6.2198,5.96686666666,6.76162666667,6.1936,26.7685333333,17.3618,45.1456,4.09373333333,6.53806666667,5.81026666667
406.47,2.72526666667,4.0421,6.23056666666,6.03240000001,6.76625333332,6.22986666667,26.7498666667,17.4204666667,45.0865333333,4.10366666667,6.53,5.82386666667
406.83,2.7126,4.03023333333,6.22036666667,6.03453333334,6.73978666667,6.2048,26.6451333333,17.4216666667,44.958,4.0912,6.50613333333,5.79873333333
407.19,2.631,3.95753333333,6.1728,6.01073333334,6.6688,6.15093333334,26.5786666667,17.4261333333,44.8813333333,4.03106666667,6.4374,5.73893333333
407.55,2.62233333333,3.9602,6.16843333333,6.00493333334,6.65072000001,6.15560000001,26.5382666667,17.4732666667,44.8327333333,4.02033333333,6.42273333333,5.72053333334
407.90,2.62553333333,3.9205,6.13476666667,5.9832,6.59490666667,6.14680000001,26.4617333333,17.4848666667,44.7448,3.98246666667,6.39066666667,5.68960000001
408.26,2.59853333333,3.88853333333,6.10946666667,5.96499999999,6.56073333333,6.14499999999,26.3751333333,17.4608666667,44.5942,3.9508,6.37653333333,5.6806
408.62,2.64486666667,3.9444,6.16283333333,6.0296,6.59372,6.20120000001,26.3548666667,17.5084,44.5167333333,3.98193333333,6.43666666667,5.74140000001
408.98,2.65626666667,3.9646,6.2077,6.06566666667,6.62374666667,6.22466666667,26.3003333333,17.5272666667,44.4579333333,3.9936,6.45026666667,5.77393333334
409.34,2.68146666667,4.01396666667,6.2689,6.1098,6.66225333334,6.26613333333,26.2724,17.5365333333,44.3656,4.0264,6.4866,5.79886666666
409.70,2.716,4.067,6.31616666667,6.157,6.70296000001,6.32366666666,26.2418666667,17.5546666667,44.3158,4.07526666667,6.54773333333,5.83486666667
410.06,2.72806666667,4.07756666667,6.33353333333,6.16073333334,6.70337333333,6.33686666666,26.2245333333,17.5608,44.2616,4.09793333333,6.56386666667,5.87153333333
410.42,2.6964,4.03043333333,6.27996666667,6.11959999999,6.64249333332,6.28499999999,26.119,17.4892666667,44.1429333333,4.06306666667,6.52073333333,5.84860000001
410.77,2.63813333333,3.96426666667,6.23953333333,6.07046666667,6.57106666666,6.25266666666,26.0647333333,17.4711333333,44.0618,4.00086666667,6.47233333333,5.80733333333
411.13,2.64846666667,3.9738,6.2074,6.07000000001,6.55885333333,6.2534,26.0314666667,17.4886,44.0005333333,3.9838,6.4824,5.82566666667
411.49,2.65753333333,3.9854,6.21426666667,6.09486666667,6.55126666666,6.2654,25.9922666667,17.5111333333,43.8864,3.9854,6.51253333333,5.83633333333
411.85,2.62013333333,3.9659,6.20663333333,6.10260000001,6.54161333333,6.27739999999,25.9393333334,17.5523333333,43.8151333333,3.98106666667,6.52126666667,5.84046666667
412.21,2.64253333333,3.9789,6.22746666667,6.15960000001,6.55490666665,6.31246666666,25.9694666667,17.6588,43.8204666667,4.02366666667,6.53206666666,5.85440000001
412.57,2.63993333333,3.97153333333,6.21043333333,6.18566666666,6.54903999999,6.31686666667,25.9524,17.7135333333,43.749,4.02493333333,6.52493333333,5.8396
412.92,2.65,3.96763333333,6.18183333333,6.19113333334,6.52595999999,6.29066666667,25.8848,17.7048666666,43.5860666666,4.023,6.50366666667,5.81373333333
413.28,2.6456,3.93656666667,6.15026666667,6.1616,6.50042666665,6.27686666666,25.8346666667,17.701,43.5164,4.01226666667,6.48706666667,5.80553333333
413.64,2.65293333333,3.94203333333,6.14473333333,6.15660000001,6.49292,6.27453333333,25.8139333333,17.6792666666,43.4466,4.01886666667,6.46666666667,5.81406666667
414.00,2.6558,3.93416666667,6.1236,6.14833333334,6.48559999999,6.24660000001,25.7702666667,17.6172666666,43.3766,4.01926666667,6.43386666667,5.8046
414.36,2.67793333333,3.97513333333,6.13806666667,6.15466666667,6.53037333333,6.27493333333,25.7922666667,17.5836,43.3296666667,4.04073333333,6.45173333333,5.81886666667
414.72,2.69733333333,3.99516666667,6.13876666667,6.11993333334,6.54998666666,6.26013333333,25.7966666667,17.4855333333,43.2741333333,4.05626666667,6.43553333333,5.82106666667
415.07,2.709,3.9968,6.1518,6.06133333334,6.56681333333,6.2428,25.7904666667,17.3446,43.2046,4.0824,6.4006,5.80619999999
415.43,2.68853333333,3.97173333333,6.1043,5.98293333333,6.56241333333,6.19406666666,25.7227333333,17.1474666667,43.0922666666,4.08113333333,6.32513333333,5.77186666667
415.79,2.72006666667,3.98646666667,6.09123333333,5.93033333333,6.57745333333,6.16793333333,25.6806666667,16.9422,42.9542666667,4.09973333333,6.29733333333,5.76693333333
416.15,2.7306,3.99063333333,6.0674,5.85233333333,6.58315999999,6.12960000001,25.6058666667,16.7147333333,42.7758,4.10786666667,6.26493333333,5.74599999999
416.51,2.7322,3.96906666667,6.0354,5.75953333333,6.58072000001,6.08193333333,25.5220666667,16.4588,42.6096,4.12266666667,6.2122,5.73066666667
416.86,2.73226666667,3.95153333333,6.00833333333,5.66653333334,6.57604000001,6.04540000001,25.5016666667,16.2603333333,42.5422666667,4.133,6.1686,5.72266666667
417.22,2.64613333333,3.84176666667,5.8733,5.48693333333,6.48583999999,5.9144,25.3454,15.9512666667,42.3710666667,4.052,6.02046666667,5.609
417.58,2.5868,3.74876666667,5.7607,5.32246666667,6.41848000001,5.81313333333,25.2122,15.6772666667,42.1614,3.99413333333,5.90633333333,5.51033333333
417.94,2.56953333333,3.70573333333,5.68953333333,5.19533333333,6.39067999999,5.75046666667,25.1146,15.4520666667,41.9681333333,3.97993333333,5.84626666667,5.4448
418.29,2.5698,3.67656666667,5.6453,5.09793333333,6.37634666668,5.71159999999,25.0635333333,15.2652666667,41.8583333333,3.99693333333,5.78726666667,5.41853333333
418.65,2.6,3.6699,5.63273333333,5.04713333333,6.39822666667,5.7112,25.0158,15.1012666667,41.7067333333,4.0402,5.75693333333,5.42673333333
419.01,2.614,3.65706666667,5.602,4.999,6.39908000001,5.71046666667,24.9644666667,14.9402,41.5544,4.05393333333,5.71966666667,5.412
419.37,2.61046666667,3.62203333333,5.5448,4.91273333333,6.36752,5.6716,24.9125333333,14.7702,41.3998666667,4.04466666666,5.658,5.37746666667
419.73,2.5816,3.5685,5.4935,4.815,6.33705333332,5.628,24.8378,14.6194666667,41.2724666667,4.02713333333,5.58066666666,5.3318
420.08,2.5636,3.53623333333,5.4447,4.7448,6.31840000001,5.60906666667,24.8046666667,14.5028666667,41.1709333333,4.02333333333,5.51866666667,5.3112
420.44,2.54686666667,3.5118,5.3935,4.68253333333,6.29630666666,5.59153333333,24.7736666667,14.4196666667,41.0978666667,4.01493333333,5.46453333333,5.29313333333
420.80,2.52593333333,3.472,5.33353333333,4.60946666667,6.26246666667,5.57113333333,24.7140666667,14.32,40.9469333333,4.00413333334,5.41153333333,5.26346666667
421.16,2.563,3.4888,5.33056666667,4.59586666667,6.28084000001,5.599,24.6988666667,14.2866666667,40.7939333333,4.04206666667,5.4048,5.284
421.51,2.58426666667,3.4924,5.33083333333,4.58633333333,6.28689333334,5.61653333334,24.7042666667,14.2703333333,40.7098666667,4.0764,5.38853333333,5.3038
421.87,2.5968,3.4852,5.3252,4.56273333333,6.28899999999,5.63393333333,24.6997333333,14.2455333333,40.6182,4.09866666667,5.3586,5.32786666667
422.23,2.5898,3.45326666667,5.28813333333,4.5234,6.26898666667,5.6246,24.6696666667,14.1970666667,40.4838666667,4.08546666667,5.31886666667,5.3212
422.58,2.56786666667,3.41953333333,5.22256666666,4.4672,6.23725333333,5.60473333333,24.6282,14.1544666666,40.3456,4.0672,5.26046666667,5.2938
422.94,2.53833333334,3.36533333333,5.1476,4.39706666667,6.19358666667,5.5696,24.5411333333,14.0894666667,40.1707333333,4.03466666667,5.1992,5.25946666667
423.30,2.54633333333,3.3448,5.13506666667,4.37433333333,6.18979999999,5.582,24.5253333333,14.0914666667,40.0770666667,4.0338,5.16826666667,5.27586666667
423.66,2.5772,3.36046666667,5.12213333333,4.38266666667,6.19285333332,5.60133333333,24.5163333333,14.1157333333,39.9362666667,4.05366666667,5.16253333333,5.3138
424.01,2.60166666667,3.35943333333,5.10786666667,4.37846666667,6.18924,5.61406666667,24.4919333333,14.1522666667,39.8056666667,4.06266666667,5.14253333333,5.33546666667
