wavelength,Back_TanVarf,Belly_TanVarf,Breast_TanVarf,Crissum_TanVarf,Crown_TanVarf,DorTail_TanVarf,Patch10_TanVarf,Patch11_TanVarf,Rump_TanVarf,Throat_TanVarf,WingTip_TanVarf
188.29,21.5277777778,26.6204444444,29.1665555556,25.9257777778,3.70355555554,-20.6017777778,12.9628888889,50.5787222222,37.963,-6.71277777777,79.3981111111
188.67,21.4814444444,5.4321111111,19.2592222222,17.284,-6.41977777777,-33.0862222222,-2.22222222223,35.6789444444,11.1111111111,-24.6914444444,75.8025
189.05,25.3968888889,9.52377777777,24.1622222222,28.5712222222,8.99477777777,-14.2858888889,0.3528888889,28.0423888889,13.051,-5.99655555557,57.2312222222
189.43,20.0716666667,18.6381111111,32.258,37.9928888889,15.233,-11.4693333333,-2.50888888889,27.8675555556,13.62,-8.78133333332,57.9747777778
189.81,23.5691111111,28.7877777778,42.5926666667,55.7238888889,18.8551111111,-0.50500000001,9.0907777778,38.3838333333,18.182,-2.69366666666,70.1178333333
190.19,25.0646666667,30.3616666667,34.496,46.2532222222,23.7725555556,5.29711111111,12.274,37.5969444445,18.9922222222,-1.29199999999,64.9871666667
190.57,23.4074444444,30.6666666667,42.6665555556,54.8146666667,26.0742222222,3.99988888888,9.48144444443,27.2591666667,15.1112222222,-7.40755555557,62.5185555556
190.95,22.6726666667,34.0842222222,41.2913333333,55.7058888889,28.078,2.85288888891,10.0601111111,21.7718333333,11.1111111111,-7.35733333333,63.9638888889
191.33,12.2222222222,19.1357777778,23.8272222222,42.963,19.1357777778,-0.123666666643,-0.617333333323,8.39505555557,2.716,-20.3703333333,43.7653333333
191.71,15.8414444445,20.352,23.4323333333,43.1244444444,21.2321111111,1.21022222223,3.0803333333,12.1011111111,7.3707777778,-16.8316666667,38.0638888889
192.09,7.93644444446,16.3265555555,10.9977777778,29.1383333333,7.02955555554,-7.02955555558,-2.0407777778,-1.474,-6.46266666668,-28.5715555556,25.0566666667
192.47,-1.42133333333,12.4031111111,5.16777777777,23.6434444444,2.84255555556,-18.4754444445,-7.36433333333,-9.43155555554,-16.0205555555,-40.8268888889,18.0878333333
192.85,-6.84766666667,9.69011111109,1.03344444443,25.0644444445,4.13433333332,-22.9973333333,-14.341,-10.6588888889,-16.1497777778,-41.7311111111,9.17305555556
193.23,1.62311111113,14.3571111111,6.36699999999,26.8415555556,9.613,-16.6043333333,-2.6218888889,-2.37205555554,-7.8651111111,-34.5818888889,13.8578333333
193.61,13.0647777778,17.9487777778,11.5995555555,33.0893333333,15.751,-14.6521111111,2.80844444443,4.15133333332,-1.70944444446,-26.9841111111,20.2076666667
193.99,12.2962222222,12.1483333333,6.8148888889,26.3703333333,14.2222222222,-23.8518888889,0.444555555533,-1.99988888888,-2.22222222222,-36.7406666667,13.3333333333
194.37,11.3026666667,7.47122222222,5.3641111111,24.1378888889,14.9425555556,-29.502,4.0228888889,-11.8773888889,-10.9196666666,-43.2952222222,5.1725
194.75,4.18944444446,4.18955555557,-5.46444444443,11.4752222222,9.65377777777,-34.7904444445,-1.63933333333,-6.92166666668,-17.4864444445,-44.2623333333,9.19844444447
195.13,11.3095555556,0.991999999978,-3.57133333333,7.5396666667,8.92855555554,-39.0874444444,-2.7776666667,-2.57955555556,-22.2222222222,-52.5792222222,7.83738888887
195.51,32.6241111111,12.766,10.8746666667,16.5485555556,25.7683333333,-32.1512222222,4.728,11.9385555556,-16.7851111111,-45.6264444444,21.8677222222
195.89,4.11522222221,-34.5678888889,-25.5144444444,-27.9835555555,6.58433333323,-92.5925555555,-37.8602222223,-18.5185,-79.8354444445,-122.633888889,-12.1398888889
196.27,31.8317777778,-16.8168888889,9.00899999987,16.5164444444,30.03,-42.9427777778,-7.80788888888,13.8138333333,-27.3273333332,-73.2733333334,13.6635555556
196.65,33.9623333333,-6.9181111111,13.8364444444,22.0124444444,20.7545555555,-20.1257777778,1.67722222221,16.562,-8.805,-43.1866666667,21.9076666667
197.03,52.5251111111,18.6868888889,43.9393333333,33.8386666667,26.7676666667,6.56566666664,32.1551111111,32.9126111111,12.7945555556,-15.6566666667,41.0775
197.40,43.991,0.6802222222,34.9204444443,18.594,3.6281111111,-20.635,12.0182222222,22.2223333333,-13.8321111111,-49.2062222222,24.3766111111
197.78,21.5488888889,-46.1278888888,10.1011111112,-20.538888889,-44.1076666667,-49.4949999999,-14.4783333334,6.22888888888,-60.942888889,-116.498444444,-17.5085
198.16,11.508,-75.7934444443,-12.6983333333,-50.0000000001,-60.3174444444,-80.1585555556,-39.6825555556,-1.1903888889,-114.285555555,-162.301555556,-42.4603888889
198.54,-93.5184444444,-313.889,-138.888777778,-213.888777778,-288.889111111,-336.111111111,-231.481333334,-97.6851666667,-395.370333333,-493.518444444,-197.222111111
198.92,-186.111111111,-545.833333333,-294.444444444,-401.388888889,-495.833333333,-623.611111111,-422.222222222,-235.416666667,-643.055555555,-824.999999999,-401.388888889
199.30,-1222.22222222,-2666.66666666,-1638.88888889,-1977.77777778,-2455.55555556,-3000.0,-2133.33333333,-1575.0,-2955.55555556,-3683.33333334,-2091.66666667
199.68,194.202888889,315.941888889,239.613333333,267.632777778,314.009666667,366.666666666,258.937333334,225.845277778,345.410666667,424.154555555,275.845388889
200.06,251.388888889,430.555555556,362.5,368.055555555,465.277777778,547.916666667,365.972222222,316.319444445,529.861111111,620.138888889,411.805555556
200.44,184.587777778,256.272333333,248.387111111,254.480333333,294.265333333,337.992666667,247.670111111,204.301111111,338.351333334,358.423111111,269.354833333
200.82,135.947777778,184.313777778,177.342,180.828,199.782222222,224.836555556,167.320222222,148.474944444,230.718777778,241.830222222,192.265666667
201.19,129.790666667,164.573333333,162.801888889,160.386444444,166.344444444,188.566888889,151.529666667,132.206055556,193.397666667,206.763333333,169.806833333
201.57,142.518555556,173.481444444,166.518555556,168.592444444,171.851777778,191.259222222,155.851777778,141.851833333,194.814888889,208.296333333,170.962888889
201.95,166.176444444,205.555666667,194.934888889,196.895444444,197.712333333,227.614333333,179.738555556,172.548944444,228.758111111,243.464111111,198.5295
202.33,201.010111111,256.161444444,239.595777778,245.656555556,239.797888889,283.636222222,225.454444444,221.515055556,279.191777778,292.323333333,244.242388889
202.71,253.888888889,341.666666666,316.666666667,326.944444444,305.277777778,359.722222222,290.833333333,294.027777778,360.833333333,365.0,319.861111111
203.09,209.586,272.984555555,251.416222222,268.627222222,249.019777778,281.481444444,227.451111111,238.1265,292.810444444,284.313777778,261.546888889
203.47,227.294777778,293.478444445,274.396333333,305.555666667,267.632777778,306.280111111,240.096555555,263.164388889,307.970888889,308.937222222,289.492833333
203.85,431.884111111,569.082111111,525.603888889,582.608666667,499.033777778,580.676444445,449.758444444,503.864777778,585.507222222,573.913,567.149666667
204.22,879.798,1081.81811111,1023.23233333,1156.56566667,918.181888888,1093.93944444,861.616333333,994.949444447,1104.04044445,1098.98977778,1115.65655556
204.60,-9522.22222221,-11377.7777778,-10677.7777778,-11944.4444445,-9311.11111111,-11500.0,-8855.55555554,-10527.7777778,-11255.5555555,-11722.2222222,-11766.6666667
204.98,-961.11111111,-1106.66666667,-1008.88888889,-1170.0,-887.777777779,-1145.55555556,-907.777777777,-1023.33333333,-1093.33333333,-1185.55555556,-1175.0
205.36,-599.305555555,-707.638888889,-650.694444445,-713.888888889,-563.194444444,-725.694444444,-564.583333333,-639.583333333,-677.083333333,-734.722222222,-713.888888889
205.74,-213.213222222,-263.663555556,-241.141111111,-265.765666667,-190.991,-269.97,-195.795777778,-235.5855,-252.252222222,-272.072111111,-266.516611111
206.12,-333.333333333,-399.111111111,-368.444444444,-405.777777778,-288.444444445,-401.777777778,-311.111111111,-353.777777778,-387.555555556,-385.777777778,-387.777777778
206.50,-607.143,-705.555666667,-633.333222222,-726.984111112,-539.682666667,-702.381111111,-533.333333333,-642.857277778,-693.651,-697.618888889,-695.635055556
206.87,-920.0,-1020.0,-890.000000001,-1068.88888889,-794.444444446,-1071.11111111,-832.222222222,-971.666666667,-1020.0,-1086.66666667,-1037.22222222
207.25,-243.464,-278.758111111,-231.045777778,-281.045777778,-200.0,-298.039333333,-223.856222222,-257.189444445,-263.725555556,-297.058666667,-270.588166667
207.63,-285.304444444,-324.014222222,-265.232888889,-307.885333333,-217.921333333,-324.372777778,-255.914111111,-277.419111111,-314.337,-341.577,-292.114611111
208.01,-415.343888889,-456.084666667,-384.656,-432.804222222,-310.052777778,-466.137666667,-377.777666667,-401.851833333,-452.910111111,-495.767333333,-417.724944445
208.39,-597.916666667,-687.5,-540.277777778,-619.444444444,-463.194444445,-690.277777778,-550.694444444,-562.847222222,-619.444444445,-693.055555556,-595.486111111
208.77,-770.085444445,-905.128222221,-689.743666667,-818.803444445,-596.581222222,-894.871777778,-743.589555556,-744.444555556,-794.017222222,-878.632333333,-791.880277778
209.14,-2697.22222222,-3122.22222222,-2605.55555556,-2922.22222222,-2208.33333333,-3119.44444444,-2658.33333333,-2605.55555555,-2825.0,-2941.66666667,-2773.61111111
209.52,5444.44444444,6327.77777778,5316.66666667,6061.11111111,4511.11111111,6400.0,5355.55555555,5322.22222222,5888.88888889,5811.11111111,5808.33333333
209.90,698.765333333,779.629555556,679.012333333,757.407555555,604.938222222,787.036888889,685.802333333,677.160333333,732.098666667,724.691444444,735.493944445
210.28,1738.09522222,1865.07944445,1625.39677778,1825.39666667,1530.15866667,1974.60322222,1669.84122222,1691.26977778,1784.127,1811.111,1872.22222222
210.66,1007.69222222,1038.46155556,954.70088889,1010.25633333,892.307666667,1107.69222222,947.863333334,949.145333333,999.145333333,1038.46155556,1076.06844444
211.03,921.428666666,923.015777777,874.603222223,912.698555557,833.333333333,992.063555556,829.36511111,856.746111112,921.428666667,930.952333332,987.301555556
211.41,464.930555556,463.541666667,440.972222222,448.958333333,423.611111111,476.736111111,422.916666667,436.805555556,476.736111111,467.013888889,483.854166667
211.79,335.648222222,331.944444445,323.148,319.444444444,315.972222222,345.833333333,308.102,317.129722222,343.749888889,333.564888889,360.879666667
212.17,304.526666667,296.913444444,287.86,287.037,281.07,311.316777778,275.308666667,280.555666667,313.580333333,304.115222222,326.646055556
212.55,308.796333333,299.073888889,302.083222222,294.907444445,291.898111111,323.379555556,289.120333333,301.389,333.333333333,323.842666667,347.685055556
212.92,286.888888889,286.222222222,284.0,276.222222222,275.111111111,305.555555556,274.0,279.555555556,312.444444445,303.777777778,322.888888889
213.30,308.148111111,308.641888889,295.308666667,295.802444444,293.827,328.641888889,294.321111111,304.074055555,339.012222222,325.926,350.370444444
213.68,326.719444444,317.724777778,312.169333333,322.222333333,308.201222222,349.470888889,322.222444445,332.010555556,358.465666666,347.354444444,373.677222222
214.06,364.705666667,349.019666667,358.823444444,360.784,347.712555556,400.980555556,366.013,375.653555556,406.209222222,390.849555556,420.588222222
214.44,310.569111111,293.224777778,318.157222222,314.634222222,295.121888889,348.780555556,314.634111111,320.596166667,336.043222222,335.230222222,348.509444445
214.81,369.369555556,349.249222222,379.279222222,371.171222222,340.540777778,405.405555556,362.462333333,363.964,398.198444445,384.684777778,412.612555556
215.19,395.370444444,370.061777778,406.172777778,395.679,341.358,430.864111111,382.716,378.549333333,415.740666666,411.728333333,427.314777778
215.57,408.602222222,382.795666666,431.541111111,415.053666667,352.688222222,459.856666667,404.659555555,395.519611111,433.333333334,431.899555555,462.544777778
215.95,529.629555556,512.698666667,581.481444445,546.561,473.545111111,615.873111111,565.608444445,540.740666667,571.957555556,592.063222222,618.783166667
216.32,499.033888889,519.323555555,558.454111111,527.536333333,475.845555556,592.753555556,542.028888889,529.468666667,535.748777778,566.666555555,577.536222222
216.70,414.444333333,417.037111111,440.370444445,426.666666667,384.444666667,462.592555555,432.962888889,416.851944445,436.296333334,440.740777778,447.962944444
217.08,449.603111111,426.587222222,476.587333333,463.492,421.031666667,494.047666667,455.952333333,447.222222222,484.523555555,480.555555556,478.968277778
217.46,314.814777778,306.613666667,350.264444445,332.539666667,301.587333333,345.238222222,319.312111111,321.031777778,339.418111111,343.650777778,331.746
217.83,343.611111111,336.388888889,371.666666667,343.888888889,330.277777778,365.0,337.222222222,342.5,358.611111111,361.944444444,346.527777778
218.21,341.085222222,342.635555556,364.599444445,336.950888889,322.997333333,359.431555556,339.793333333,345.090444444,348.320333333,357.881,333.720888889
218.59,469.534222222,478.853111111,492.831444444,454.122,431.541111111,473.476666667,460.215222222,462.724166667,468.100333333,470.967777778,457.705944445
218.97,519.753222222,528.806444444,541.975333333,514.814777778,486.831222222,520.576333333,535.390888889,519.135833333,513.991777778,525.103,500.0
219.34,781.699222222,806.535888889,812.418333333,752.287666667,762.091666666,777.124222222,809.150333333,776.797222222,756.209,771.895444445,752.614444445
219.72,13500.0,13255.5555555,13300.0,12644.4444445,12788.8888889,12755.5555555,13533.3333333,13066.6666667,12244.4444445,12966.6666667,12355.5555556
220.10,-2095.23822222,-1969.84133333,-1998.41288889,-1985.71422222,-1938.09533333,-1957.14288889,-2036.508,-1918.25394445,-1928.57144445,-1928.57144444,-1873.8095
220.47,-582.870333333,-517.592555556,-525.0,-559.259222222,-529.166444445,-531.944444444,-561.574111111,-517.129722222,-546.296444444,-504.629555556,-505.092722222
220.85,-456.630777778,-416.129111111,-411.111111111,-444.086,-420.43,-426.523222222,-437.634333333,-397.670055556,-424.372777778,-400.717,-396.2365
221.23,-378.095222222,-366.666666667,-350.158888889,-377.460333333,-350.476222222,-361.904777778,-369.206333333,-336.507722222,-349.206111111,-331.111111111,-331.269777778
221.61,-250.340111111,-240.589555556,-223.356,-239.682666667,-228.571333333,-243.537444444,-249.659666667,-220.181388889,-231.972777778,-210.657555555,-224.263166667
221.98,-290.211555556,-280.952333333,-263.492111111,-281.216888889,-269.312111111,-283.597888889,-303.968111111,-258.200888889,-278.571333333,-257.936444445,-260.449777778
222.36,-407.037111111,-380.740666667,-370.740666667,-399.629555555,-368.518444444,-391.851888889,-424.074111111,-358.703722222,-397.778,-361.851888889,-372.777666667
222.74,-391.481333333,-365.555444445,-371.111222222,-406.296222222,-367.037,-391.481444445,-431.481555555,-366.481444445,-399.259444445,-373.703777778,-368.333166667
223.11,-289.743555556,-272.079777778,-269.230666666,-297.150888889,-272.079555556,-290.313333333,-314.814666666,-275.7835,-298.575444444,-282.051333333,-264.53
223.49,-263.685777778,-256.097666667,-246.883333334,-281.842888889,-251.761555556,-272.086777778,-295.935111111,-255.962166667,-286.449666667,-271.544666667,-249.187111111
223.87,-237.626444444,-240.404,-237.373777778,-265.909111111,-235.100888889,-258.585888889,-271.717222222,-231.691944445,-268.181777778,-253.282777778,-238.510166667
224.24,-208.695777778,-215.459,-207.487888889,-235.990222222,-208.454111111,-233.333222222,-233.574888889,-215.821277778,-234.782555555,-225.120777778,-208.212666667
224.62,-172.863222222,-181.623888889,-180.341777778,-198.931444444,-167.093888889,-191.666666667,-199.145333333,-178.205055555,-182.692222222,-194.230777778,-172.649555556
225.00,-208.527,-225.064666667,-240.051777778,-246.511777778,-207.493555556,-236.950888889,-257.881111111,-226.227277778,-232.816555556,-243.669222222,-217.9585
225.38,-335.925777778,-342.592666666,-377.037,-381.481333333,-333.333222222,-357.777777778,-397.777666667,-362.592666667,-370.370333334,-386.296444445,-343.333333333
225.75,-207.901222222,-209.135666667,-232.098888889,-242.222222222,-205.925888889,-214.074111111,-233.333333333,-212.715944444,-223.456777778,-238.271444444,-201.975277778
226.13,-95.0293333331,-98.0994444446,-105.701888889,-112.865555555,-90.9355555556,-102.193111111,-101.315666667,-97.0759444443,-103.801111111,-110.965,-94.5174444444
226.51,-53.8126666667,-59.0413333333,-61.22,-69.9347777778,-54.0304444444,-55.9913333333,-58.2787777778,-53.1590555556,-62.5273333333,-65.4684444444,-57.0262777778
226.88,-61.1111111111,-69.7777777778,-66.5555555555,-75.0,-60.7777777778,-61.6666666667,-59.6666666667,-55.6666666667,-74.6666666667,-68.4444444444,-66.5
227.26,-60.5606666667,-72.4725555555,-67.9678888889,-75.4754444445,-60.4605555556,-62.5624444445,-57.7576666667,-57.2072222222,-72.0718888889,-65.6655555556,-67.3674444444
227.64,-66.8566666667,-78.9174444445,-77.9676666667,-81.8612222222,-67.4265555556,-69.5157777778,-62.2981111111,-62.0133888889,-75.3085555555,-69.1357777778,-72.6971111111
228.01,-59.7643333333,-67.3402222222,-67.5926666667,-68.7711111111,-58.3332222222,-58.0808888889,-53.3671111111,-51.9781111111,-63.7203333333,-60.9427777778,-60.8586666667
228.39,-54.0997777778,-60.0765555556,-61.9157777778,-61.9923333333,-52.95,-53.0266666667,-49.502,-42.5289444445,-58.4673333333,-54.023,-54.9808888889
228.76,-45.8076666667,-50.375,-53.7832222222,-51.3973333334,-47.3073333333,-46.5575555556,-39.5365555556,-37.5254444444,-51.1928888889,-45.1942222222,-47.5459444445
229.14,-40.3928888889,-42.2346666667,-44.1375555556,-45.0582222222,-41.8048888889,-40.3314444444,-29.9568888889,-33.3948888889,-41.9274444444,-39.2264444444,-40.7920555556
229.52,-34.9284444445,-36.1936666667,-37.2387777778,-36.5236666667,-35.2034444444,-34.7085555556,-24.3674444445,-28.9055,-35.6435555555,-33.3883333333,-36.2762222222
229.89,-35.2317777778,-33.9474444445,-37.1858888889,-34.5615555556,-35.5108888889,-33.2216666667,-27.0797777778,-29.8716111111,-35.176,-32.8867777778,-36.3762222222
230.27,-46.3065555556,-43.9478888889,-48.0446666667,-46.9893333333,-47.3,-41.8993333334,-37.9887777778,-39.7578888889,-45.748,-43.5133333334,-47.7033333333
230.65,-50.125,-47.5654444444,-48.1897777778,-49.9375555556,-50.5617777778,-46.4417777778,-40.5741111111,-42.9151111111,-47.8153333333,-46.0675555556,-49.1572222222
231.02,-46.8123333334,-42.8051111111,-43.4731111111,-45.5982222222,-46.2658888889,-42.8657777778,-35.2763333334,-38.7979444444,-41.0443333333,-43.8373333333,-43.5335555555
231.40,-44.5076666666,-36.4268888889,-41.1614444445,-41.3508888889,-43.75,-40.1514444444,-32.0706666667,-36.0481111111,-37.9417777778,-43.6868888889,-40.5933333333
231.78,-37.8276666667,-28.7141111111,-32.5218888889,-32.8962222222,-36.8288888889,-31.8976666666,-26.5291111111,-32.6777777778,-31.8977777778,-37.1411111111,-32.0537777778
232.15,-38.3721111111,-31.7183333333,-32.9456666667,-36.951,-39.7931111111,-34.7544444445,-27.5838888889,-33.7532222222,-34.7544444444,-39.9223333333,-32.1383333333
232.53,-46.9286666667,-37.6811111111,-39.3374444445,-43.5472222222,-46.8597777778,-37.8193333333,-33.9544444444,-42.2705555555,-40.3727777778,-47.9641111111,-38.9233333333
232.90,-57.2592222222,-46.5184444445,-45.9998888889,-54.0741111111,-58.3703333333,-45.3331111111,-45.1852222222,-49.6297222222,-49.5555555556,-60.8148888889,-48.5557222222
233.28,-45.5154444444,-36.2115555556,-35.6761111111,-41.4993333333,-48.4603333333,-33.4002222222,-38.2196666667,-37.751,-38.1525555556,-48.4605555555,-36.3787222222
233.66,-37.8395555556,-26.2963333334,-24.9383333333,-34.6296666667,-38.1481111111,-22.2841111111,-29.3208888889,-27.7469444444,-27.0368888889,-37.2837777778,-25.5248333333
234.03,-30.4487777778,-21.5278888889,-20.8866666667,-29.7542222222,-30.6092222222,-20.3525555556,-20.6732222222,-21.9817777778,-21.955,-30.9831111111,-20.6197777778
234.41,-24.8085555556,-15.8524444444,-17.3372222222,-24.09,-23.9463333333,-17.1455555556,-16.523,-18.3188888889,-16.0918888889,-24.8083333333,-16.4751111111
234.78,-21.8172222222,-13.2703333333,-17.319,-19.7482222222,-21.8622222222,-15.6094444444,-15.0696666667,-16.8014444444,-13.3603333333,-23.1217777778,-15.7218888889
235.16,-18.0091111111,-11.4414444445,-13.9612222222,-16.2328888889,-19.1654444445,-13.0524444445,-15.2003333333,-13.1761666667,-10.698,-19.2483333333,-13.8372777778
235.54,-16.3516666667,-11.3081111111,-11.6233333333,-14.2632222222,-17.6515555555,-11.2292222222,-14.5782222222,-11.3476111111,-9.25933333335,-16.1543333333,-12.3521111111
235.91,-18.1245555555,-12.9235555556,-12.4114444444,-16.1148888889,-18.9125555556,-12.4113333333,-14.8542222222,-12.2931111111,-11.8597777778,-18.4792222222,-15.7013888889
236.29,-18.4272222222,-12.8326666666,-13.6934444444,-15.1798888889,-18.3488888889,-12.7151111111,-15.3756666667,-12.637,-11.8934444444,-17.1362222222,-16.7839444445
236.66,-12.9067777778,-10.737,-11.0363333333,-10.8492222222,-15.0394444444,-11.4103333333,-13.2062222222,-9.78311111112,-9.76433333334,-14.0665555556,-13.7299444444
237.04,-13.401,-12.3497777778,-11.3738888889,-10.9984444444,-14.2642222222,-12.4624444445,-12.988,-10.8108888889,-12.2373333333,-12.3123333333,-13.6825555555
237.41,-13.5266666667,-13.0434444444,-12.1887777778,-12.2257777778,-13.6751111111,-13.0063333333,-12.5602222222,-10.8325,-13.5636666667,-10.8881111111,-14.9200555556
237.79,-17.7854444444,-20.0607777778,-19.5675555556,-17.7852222222,-20.1364444444,-21.3121111111,-17.937,-17.1217777778,-20.2124444444,-15.3205555556,-20.7432777778
238.17,-26.3241111111,-29.2711111111,-27.2801111111,-25.9258888889,-29.749,-29.55,-27.0808888889,-26.4435,-28.9126666666,-22.8595555556,-28.9327777778
238.54,-21.5576666667,-25.36,-22.7758888889,-22.2221111111,-26.4304444444,-24.5477777778,-22.8128888889,-20.7272777778,-24.0311111111,-18.8998888889,-23.9572777778
238.92,-22.3653333334,-26.5592222222,-23.6917777778,-23.1538888889,-27.2401111111,-24.1218888889,-23.5842222222,-20.8064444444,-24.6593333333,-20.0,-24.7847222222
239.29,-18.1604444444,-20.6444444445,-18.1604444444,-18.2611111111,-22.7593333333,-18.1603333333,-17.6902222222,-17.7910555556,-19.3354444445,-14.9042222222,-18.6136111111
239.67,-14.7944444444,-17.1082222222,-14.5511111111,-13.9726666667,-19.5127777778,-14.2162222222,-13.4245555556,-14.7943888889,-15.0075555556,-10.7154444444,-12.8159444445
240.04,-10.5568888889,-12.0876666667,-10.1345555556,-9.05244444446,-15.492,-10.0554444445,-11.0055555555,-10.3192777778,-10.1345555555,-6.38677777778,-7.46905555554
240.42,-7.41500000001,-8.16799999999,-5.06511111111,-5.49855555555,-12.9592222222,-6.09177777778,-7.80277777779,-7.64327777778,-6.63922222222,-3.33111111111,-4.09527777777
240.79,-7.32066666667,-6.65866666667,-2.62733333333,-4.55266666666,-11.1912222222,-3.91088888889,-6.53822222223,-6.30783333332,-5.29488888889,-2.46677777778,-2.33661111111
241.17,-3.23988888889,-3.03644444444,0.186555555553,-0.729555555553,-7.00577777778,-0.39,-3.37588888889,-2.485,-0.94988888889,0.373111111111,1.00911111111
241.54,-2.663,-1.672,1.657,0.843333333333,-5.40033333333,0.710111111111,-2.11566666667,-1.42038888889,0.384777777779,0.932222222221,2.61138888889
241.92,-0.661333333331,0.793666666667,4.14022222222,3.32011111111,-3.082,3.16133333333,-0.198333333334,0.853166666666,2.46033333334,2.28833333333,4.84133333333
242.29,1.62988888889,3.91388888889,6.49511111111,5.972,-0.321222222222,5.80555555556,2.47433333334,3.33688888889,4.97277777778,4.31833333333,7.22716666667
242.67,0.506222222221,2.85277777778,5.17566666667,5.23355555556,-1.43766666667,4.71588888889,1.81755555556,1.97838888889,3.33566666667,2.749,6.2515
243.05,1.34922222222,3.60877777778,6.14255555555,5.61588888889,-0.350777777779,4.74944444444,2.45688888889,2.89011111111,4.17911111111,3.42211111111,6.77855555557
243.42,1.61755555555,3.48877777778,5.98377777778,5.64533333333,0.116333333331,4.48255555556,2.35755555555,3.18205555555,3.71077777778,3.31955555556,6.42233333334
243.80,2.70811111111,4.58911111111,6.74944444446,6.23244444444,1.17844444445,5.03355555555,3.40033333334,4.19644444444,4.60977777778,3.60722222222,6.97677777779
244.17,2.37955555556,4.06455555555,5.73933333333,5.67811111111,1.05188888889,4.38111111111,3.42111111111,3.43144444445,3.96233333333,3.14544444445,6.3265
244.55,2.44711111111,3.92744444445,5.11144444444,5.71366666667,1.638,4.08522222222,3.42422222222,3.16744444445,3.86811111111,2.77288888889,6.25616666667
244.92,3.31133333333,4.71855555556,5.54633333333,6.60411111111,2.58466666667,4.461,3.91833333333,3.68377777778,4.93,3.43988888889,6.38322222222
245.30,2.68911111111,4.505,5.36944444444,6.19111111111,2.05788888889,4.02077777778,3.796,3.411,4.56555555556,2.75855555556,5.93161111111
245.67,3.56477777778,5.35933333333,6.24044444445,7.03344444444,3.012,4.91855555556,4.406,3.99755555555,5.20711111111,3.39655555555,6.665
246.05,4.202,5.90033333333,6.62611111111,7.35888888889,3.578,5.47222222222,4.81888888889,4.56855555556,5.68266666667,4.02055555556,6.98538888889
246.42,4.41122222222,5.76177777778,6.76644444444,7.24555555556,3.53288888889,5.47566666667,4.86366666667,4.84361111111,5.56888888889,4.31144444444,7.2588888889
246.79,4.39077777778,6.19722222222,7.20044444444,7.27355555556,3.81955555555,5.668,5.02344444445,5.15116666667,6.027,4.74355555556,7.59594444443
247.17,4.25588888889,6.21533333333,6.95233333333,7.00933333333,3.37611111111,5.61544444445,4.91866666667,4.75877777778,5.66688888889,4.79866666667,7.68077777777
247.54,4.01788888889,6.25422222222,6.58877777778,6.74755555556,2.85055555556,5.39388888889,4.68677777778,4.37133333333,5.59088888889,4.53311111111,7.82483333333
247.92,4.15277777778,6.49844444445,6.75222222222,6.71533333333,2.92711111111,5.57411111111,4.60177777778,4.34588888889,5.60044444444,4.81311111111,7.92272222221
248.29,4.58022222222,7.03388888889,7.41777777778,7.32422222222,3.20555555556,6.15188888889,4.91755555556,5.04227777778,6.18844444444,5.35333333334,8.44477777779
248.67,4.676,7.03533333333,7.54611111111,7.36711111111,2.70122222222,6.29277777778,4.85,5.10266666667,6.314,5.37655555556,8.25694444444
249.04,4.37866666667,6.71044444445,7.30177777778,6.76533333333,2.17288888889,6.06488888889,4.915,4.70711111111,5.90588888889,5.12855555555,8.1991111111
249.42,4.44,6.804,7.29988888889,6.61366666667,2.11022222222,6.22133333333,4.86066666667,4.37377777778,5.85244444445,5.44888888889,8.36655555557
249.79,3.77988888889,6.071,6.374,5.73177777778,1.23522222222,5.34266666667,4.11955555556,3.54527777778,5.15733333333,4.93466666667,7.30055555556
250.17,3.68811111111,6.28466666667,6.55733333333,5.70533333334,1.27155555555,5.47911111111,4.234,3.59827777778,5.13955555556,5.07944444444,7.15011111111
250.54,3.49577777778,6.10822222222,6.12988888889,5.49822222222,0.904333333332,5.21122222222,3.826,2.99316666667,5.04611111111,4.59366666667,6.63583333333
250.92,3.37444444445,5.90155555555,5.76933333333,5.23277777778,0.171000000001,4.86755555556,3.15688888889,2.44144444444,4.782,4.39311111111,6.13083333333
251.29,3.39611111111,5.69833333334,5.79622222222,5.38,0.179555555557,5.06155555556,2.792,2.47372222222,4.57177777778,4.31044444445,6.27816666667
251.66,3.66755555556,5.73944444445,6.16522222222,5.67244444444,0.760333333333,5.589,3.041,2.71516666667,4.787,4.37766666667,6.47466666667
252.04,3.00633333333,5.43688888889,5.818,5.75044444444,0.533555555557,5.57244444444,2.57444444445,2.73122222222,4.53088888889,3.94633333333,5.93666666667
252.41,2.75444444444,5.38933333333,5.94355555555,5.55988888889,0.528666666668,5.53411111111,2.54122222222,2.39177777778,4.656,3.65822222222,5.81566666667
252.79,1.97422222222,5.188,5.65833333333,5.393,0.760666666667,4.85466666667,2.52144444444,1.70077777778,4.11111111111,3.39311111111,5.80361111111
253.16,1.55511111111,5.14944444444,5.53833333333,5.51244444444,0.708444444443,4.657,2.24655555555,1.56805555556,3.90533333333,3.12755555556,5.66355555556
253.54,1.93944444444,5.45644444444,5.91333333333,6.30111111111,1.112,4.94777777778,2.49988888889,2.27561111111,4.49933333333,3.04277777778,5.9435
