wavelength,Back_TanCyaf,Belly_TanCyaf,Breast_TanCyaf,Crissum_TanCyaf,Crown_TanCyaf,DorTail_TanCyaf,Patch10_TanCyaf,Patch11_TanCyaf,Patch12_TanCyaf,Patch13_TanCyaf,Rump_TanCyaf,Throat_TanCyaf,WingTip_TanCyaf
398.56,4.95253333333,6.00343157895,2.76976666667,5.37206666667,17.5752,3.7335,5.16573333333,5.86573333333,11.0854666667,10.8516,15.5538,38.7148666667,5.22856666667
398.92,5.02353333333,6.07675438597,2.80923333333,5.40146666667,17.5608,3.78036666667,5.2158,5.95033333333,11.1433333333,10.9940666667,15.6439333333,38.5997333333,5.27556666667
399.28,5.1044,6.18458947369,2.89036666667,5.4918,17.5973333333,3.8789,5.32146666667,6.05953333334,11.273,11.1622666667,15.7505333333,38.5457,5.3728
399.64,5.0972,6.15530526316,2.8553,5.46393333333,17.5068666667,3.84106666667,5.2854,6.06866666667,11.267,11.1947333333,15.7396666667,38.3615333333,5.36416666667
400.00,5.1424,6.22101403509,2.9126,5.52113333333,17.4798,3.88613333333,5.34693333333,6.15586666667,11.3194666667,11.2956666667,15.8027333333,38.2408333333,5.4362
400.36,5.13593333333,6.22020350877,2.93056666667,5.51086666666,17.4064,3.91383333333,5.35826666667,6.1926,11.3278666667,11.3458,15.8259333333,38.0903,5.4304
400.72,5.06326666667,6.14423859649,2.8469,5.431,17.2766,3.87576666667,5.30146666666,6.1472,11.2519333333,11.329,15.8210666667,37.9315666667,5.34713333333
401.08,4.9862,6.09369473684,2.7732,5.36146666667,17.1597333333,3.8175,5.26006666667,6.1074,11.1972,11.3166,15.7859333333,37.7797,5.2987
401.44,4.9384,6.03248070175,2.70883333333,5.2978,17.0559333333,3.749,5.18073333333,6.09286666667,11.1503333333,11.3271333333,15.7514,37.6420333333,5.2339
401.80,4.9046,5.97927368421,2.658,5.2784,16.9378666667,3.73213333333,5.1558,6.09593333333,11.1035333333,11.3508,15.7568666666,37.4592666667,5.20156666667
402.16,4.90793333333,5.98573684211,2.68406666667,5.2852,16.9086,3.75943333333,5.18273333333,6.1488,11.1453333333,11.4063333333,15.7998,37.3521666667,5.23113333333
402.52,4.8776,5.97109824561,2.63806666667,5.23486666666,16.8156666667,3.72733333333,5.17006666667,6.18286666667,11.1415333333,11.4756666667,15.8118666667,37.2598,5.2061
402.88,4.91786666667,6.01264561403,2.68793333333,5.28213333333,16.7889333333,3.77153333333,5.239,6.2806,11.2052,11.5811333333,15.8779333333,37.1886333333,5.23983333333
403.24,4.9394,6.02604561404,2.6972,5.2934,16.7546,3.78736666667,5.26006666667,6.34986666667,11.2124666667,11.6830666667,15.9214,37.1034,5.24776666667
403.60,4.9904,6.07851929825,2.76346666667,5.3592,16.7627333333,3.83,5.34366666666,6.4482,11.2635333333,11.7899333333,16.0137333333,37.0226333333,5.28843333333
403.95,5.058,6.13731578947,2.81866666667,5.42386666667,16.8206666667,3.9052,5.4262,6.55546666667,11.3377333333,11.9555333333,16.1256666666,36.9944666667,5.33676666667
404.31,5.07593333333,6.14632631579,2.8343,5.4328,16.8031333333,3.8908,5.44973333333,6.5964,11.3512666667,12.0512,16.1486,36.9320666667,5.3489
404.67,5.10173333333,6.16855087719,2.87263333334,5.47953333333,16.7908,3.88146666667,5.48573333333,6.66886666667,11.3710666667,12.141,16.1788666667,36.8429666667,5.38506666667
405.03,5.2078,6.27124561403,2.99356666667,5.58226666667,16.8386,3.95996666667,5.6068,6.8226,11.4506,12.3146,16.299,36.7843666667,5.4688
405.39,5.26513333333,6.33454035088,3.05376666667,5.64966666667,16.8372666667,4.01023333333,5.69593333333,6.9222,11.4962,12.4342666667,16.3546666667,36.7059333333,5.50036666667
405.75,5.23893333333,6.3215122807,3.03013333333,5.6212,16.7706666667,3.96913333333,5.6806,6.932,11.4944666667,12.4938,16.3390666667,36.6062,5.462
406.11,5.25733333333,6.32084912281,3.01876666667,5.6182,16.6926666667,3.9428,5.69146666667,6.96146666667,11.4850666667,12.5816666667,16.3151333333,36.4618666667,5.4259
406.47,5.30366666667,6.37395438597,3.06353333333,5.67266666667,16.6947333333,3.97733333333,5.74253333333,7.03986666667,11.5338666667,12.6732666667,16.3707333333,36.3246,5.4497
406.83,5.32686666667,6.37841403509,3.0668,5.68153333333,16.6456,3.9916,5.77533333333,7.09426666667,11.5310666667,12.7414666667,16.3977333333,36.2349333333,5.47296666667
407.19,5.2996,6.36782456141,3.05013333333,5.66906666667,16.5497333333,3.9639,5.759,7.131,11.4900666667,12.7796666667,16.4002666667,36.0995,5.45636666667
407.55,5.2994,6.36163859649,3.04756666667,5.67026666667,16.4768,3.9719,5.75506666667,7.1684,11.4713333333,12.8611333334,16.4308,35.9532666667,5.4392
407.90,5.24633333333,6.31750175439,2.99956666667,5.629,16.3362666667,3.88756666667,5.71706666667,7.1698,11.4103333333,12.8702,16.3773333333,35.7973,5.3736
408.26,5.27953333333,6.34893333333,2.9953,5.66593333333,16.2715333333,3.90036666667,5.74753333333,7.2522,11.4201333333,12.9570666666,16.429,35.6576333334,5.3682
408.62,5.3314,6.40793333333,3.03706666667,5.71126666666,16.2412,3.974,5.82613333333,7.34933333333,11.4563333333,13.0614666667,16.4806666667,35.5454666666,5.40623333333
408.98,5.28206666667,6.36313333334,2.9545,5.66306666667,16.1443333333,3.93386666667,5.78726666667,7.3466,11.4462666667,13.0994,16.4595333334,35.4329333333,5.3373
409.34,5.2688,6.35203508772,2.9379,5.66413333333,16.0731333333,3.92273333333,5.77233333333,7.38086666667,11.4533333333,13.1760666667,16.4984,35.3642333333,5.33396666667
409.70,5.3214,6.39684912281,2.989,5.71546666667,16.0450666667,3.98343333333,5.82306666667,7.49026666667,11.472,13.2488,16.5627333333,35.2756,5.38
410.06,5.30773333333,6.39148070175,2.97536666667,5.69733333333,16.0168,3.99876666667,5.84386666667,7.572,11.4857333333,13.3129333333,16.6084666667,35.2255,5.38313333333
410.42,5.29066666667,6.38669824561,2.96813333333,5.6856,15.9678666667,3.99123333333,5.85313333333,7.64486666667,11.4945333333,13.396,16.6184,35.1814333333,5.3979
410.77,5.2834,6.38023508772,2.96486666667,5.68906666667,15.9243333333,3.9779,5.84993333333,7.71206666667,11.4831333333,13.4647333333,16.6210666667,35.0719666667,5.38663333333
411.13,5.2874,6.37425964912,2.95883333333,5.67473333333,15.8728,3.96106666667,5.8768,7.76073333333,11.4882666667,13.5193333333,16.6295333333,34.9854333333,5.37383333333
411.49,5.277,6.35287017544,2.96383333333,5.67413333333,15.8309333333,3.9597,5.9012,7.82886666667,11.4851333333,13.5756666667,16.6242666667,34.913,5.36403333333
411.85,5.2634,6.34262105263,2.95036666667,5.65653333333,15.7588666667,3.9638,5.90013333333,7.88086666667,11.4666,13.6182,16.6378,34.7878666667,5.35246666667
412.21,5.25446666667,6.34043859649,2.97866666667,5.66306666667,15.7136,3.97546666667,5.9192,7.9712,11.5008,13.6884666667,16.6510666667,34.7284666667,5.36936666667
412.57,5.22233333333,6.31262105263,2.95233333334,5.6346,15.6366,3.92806666667,5.88,8.02126666667,11.5021333333,13.7541333334,16.6401333334,34.6036,5.36383333333
412.92,5.27,6.3557122807,3.0174,5.6868,15.6204,3.9745,5.9184,8.13686666667,11.5234,13.8352,16.6763333333,34.5225,5.4154
413.28,5.29753333333,6.38449122807,3.03386666666,5.68773333333,15.5896,3.99556666667,5.94573333333,8.24566666667,11.5551333333,13.8992666667,16.6993333333,34.3986333333,5.4367
413.64,5.26186666667,6.37362105263,3.00153333333,5.64513333333,15.5007333334,3.95646666667,5.92793333333,8.28053333333,11.5345333333,13.9579333333,16.6638,34.2453666667,5.38863333333
414.00,5.2898,6.39830877193,3.01593333333,5.6546,15.441,3.94976666667,5.93253333334,8.35133333332,11.5368666667,14.0465333333,16.7115333333,34.1465333333,5.3782
414.36,5.33573333333,6.43079649123,3.03883333333,5.67586666667,15.4074666667,3.97783333333,5.9504,8.44046666667,11.5518666667,14.1510666667,16.7686666667,34.0955,5.39123333333
414.72,5.40406666667,6.47984561403,3.09773333333,5.72806666667,15.3936666667,4.03683333333,6.007,8.56226666666,11.6023333333,14.2756,16.814,34.0060666667,5.44316666667
415.07,5.45273333333,6.51533333333,3.1447,5.77286666667,15.37,4.0618,6.04913333333,8.69920000001,11.6436666667,14.3994,16.8784,33.9105666667,5.49223333333
415.43,5.49226666667,6.5915122807,3.1678,5.80193333333,15.3566,4.08403333333,6.092,8.81446666667,11.6933333333,14.5184,16.9238,33.8806333334,5.53313333333
415.79,5.57613333333,6.66335087719,3.22746666667,5.87006666667,15.3778,4.13106666667,6.1718,8.95286666667,11.7722666667,14.6589333333,16.9878666667,33.8585666667,5.5992
416.15,5.6458,6.72777543859,3.2656,5.9188,15.3876,4.19493333333,6.2318,9.0836,11.8393333334,14.7992666667,17.0738,33.8374666667,5.6571
416.51,5.69273333334,6.76355087719,3.2945,5.9528,15.3724,4.22323333333,6.2886,9.20673333333,11.872,14.9075333333,17.1462666667,33.8546,5.70176666666
416.86,5.74126666667,6.7914877193,3.3182,5.99306666667,15.3408,4.2492,6.3416,9.31286666667,11.9356666667,15.0108666667,17.1666666666,33.7976333333,5.74763333333
417.22,5.76166666667,6.80585964912,3.3292,6.01006666667,15.3147333333,4.24966666667,6.36826666667,9.39793333334,11.9448,15.1069333333,17.1990666667,33.7660333333,5.75356666667
417.58,5.8072,6.83737192983,3.36443333333,6.0508,15.3022666667,4.27366666667,6.4122,9.51220000001,11.9882666667,15.2035333333,17.2472,33.7439666667,5.79983333333
417.94,5.85533333333,6.88071578947,3.40616666667,6.08986666667,15.2937333333,4.31003333333,6.45266666667,9.62726666667,12.0122,15.2828,17.2666666667,33.6865,5.84896666667
418.29,5.8784,6.89371929825,3.4202,6.09686666667,15.2384666667,4.32726666667,6.47893333333,9.70820000001,12.0054666667,15.3502666667,17.2638666667,33.5956333333,5.8516
418.65,5.87526666667,6.8982,3.40193333333,6.0992,15.1769333333,4.30633333333,6.47953333333,9.77633333334,11.9977333333,15.4085333333,17.2702666667,33.5284,5.8541
419.01,5.89473333333,6.91240701755,3.3999,6.10266666667,15.1428,4.325,6.50313333333,9.8462,12.0036,15.4778,17.2830666666,33.4905666667,5.86353333333
419.37,5.91833333333,6.92802105263,3.41386666667,6.114,15.1151333333,4.34043333333,6.522,9.94439999999,12.0252666667,15.546,17.3126666667,33.4749666667,5.8853
419.73,5.91573333333,6.92840350877,3.40513333333,6.10946666667,15.0577333333,4.33983333333,6.52033333333,10.0074666667,12.0024666667,15.5942,17.3172,33.3969333333,5.88286666667
420.08,5.91733333334,6.93701052631,3.4053,6.10066666667,15.0193333333,4.34023333333,6.53273333333,10.0747333333,11.9864666667,15.6306,17.318,33.3465333333,5.88146666667
420.44,5.9458,6.96547017544,3.42753333333,6.11853333333,15.0016,4.36346666667,6.56,10.1572,12.0091333333,15.6834666667,17.3294666667,33.2892,5.8952
420.80,5.93946666667,6.95834736842,3.4211,6.10033333333,14.9632666667,4.35313333333,6.55906666667,10.2134666667,11.9892666667,15.7271333333,17.3379333333,33.2274666667,5.8828
421.16,5.96486666667,6.98161052631,3.44673333333,6.1182,14.9385333333,4.3757,6.59133333333,10.3106,12.0074666667,15.7928,17.3539333334,33.1845666667,5.91813333333
421.51,5.9542,6.97399649123,3.4377,6.11493333333,14.8933333333,4.36473333333,6.59626666667,10.3728,11.9874,15.828,17.3461333333,33.1237333333,5.9086
421.87,5.95366666667,6.97060350877,3.43123333333,6.11506666667,14.8434,4.36696666667,6.60706666667,10.4456,11.9812666667,15.875,17.341,33.0597,5.90643333333
422.23,5.95326666667,6.97772982456,3.4417,6.1204,14.8178,4.36856666667,6.62253333333,10.5284666667,11.9932666667,15.9167333333,17.3524,32.9883333333,5.9122
422.58,5.95753333333,6.98374035088,3.45113333333,6.12046666667,14.7766666667,4.38313333333,6.63166666667,10.6065333333,11.9933333334,15.9452,17.3566666667,32.9404,5.90386666666
422.94,5.9712,6.99989824561,3.47306666667,6.13653333333,14.7613333333,4.4018,6.64473333333,10.6998,12.0076666667,16.0036,17.3663333333,32.8896,5.92846666667
423.30,5.962,6.97922456141,3.46283333333,6.12753333333,14.7062666667,4.38126666667,6.62826666667,10.7497333333,11.9724,16.0199333333,17.3437333333,32.7929666667,5.91316666667
423.66,5.94913333333,6.97837192983,3.452,6.11346666667,14.6733333333,4.3833,6.6254,10.8271333333,11.9706,16.0366,17.334,32.7626666667,5.9077
424.01,5.96413333333,6.97663508772,3.46566666667,6.1282,14.6436666667,4.38256666667,6.63433333333,10.8960666667,11.9626,16.0763333333,17.3196,32.6864,5.90976666667
424.37,5.95906666667,6.95911578947,3.4538,6.11453333333,14.5981333334,4.37286666667,6.62086666667,10.9664666667,11.9337333333,16.1087333333,17.3117333333,32.6529333333,5.89483333333
424.73,5.97686666667,6.98243859649,3.46963333333,6.1312,14.5964,4.3928,6.6298,11.0608,11.9427333333,16.1634,17.3341333333,32.6499666667,5.91173333333
425.08,5.96946666667,6.97385614035,3.45083333333,6.12433333333,14.5638,4.38546666667,6.6134,11.1038,11.9213333333,16.167,17.3081333333,32.5762666666,5.8933
425.44,5.99126666667,6.9924,3.4706,6.12693333333,14.5712,4.4088,6.62326666667,11.1893333333,11.9241333333,16.211,17.3354666666,32.5412666667,5.91876666667
425.80,5.98026666667,6.98860350877,3.46493333333,6.121,14.546,4.39723333333,6.623,11.245,11.909,16.2492666667,17.3392666667,32.5215666667,5.91786666667
426.16,5.93773333333,6.94144210526,3.40223333333,6.07873333333,14.4844,4.34816666667,6.571,11.2736666667,11.853,16.2401333333,17.2896666667,32.4747,5.87043333333
426.51,5.92113333333,6.92429824561,3.37853333333,6.06026666667,14.4672666667,4.3231,6.55853333334,11.3271333333,11.8336,16.2782666667,17.2818,32.4463,5.85596666667
426.87,5.886,6.89088421052,3.3287,6.02606666667,14.4003333333,4.26796666667,6.5222,11.3665333333,11.7842,16.2712,17.2410666667,32.3787666667,5.8124
427.23,5.89126666667,6.89776842105,3.32076666666,6.02146666667,14.3810666667,4.2652,6.54226666667,11.4553333333,11.781,16.3081333333,17.2411333333,32.3234666667,5.81486666667
427.58,5.88786666667,6.87483859649,3.31053333333,6.0054,14.3419333333,4.24336666667,6.5256,11.5061333333,11.7444,16.3608666667,17.2316,32.2405,5.79756666667
427.94,5.84166666667,6.83950526316,3.2555,5.97086666667,14.295,4.19486666667,6.4944,11.5621333333,11.7146,16.3774666667,17.2288,32.2054333333,5.76663333333
428.30,5.8162,6.83294035088,3.2336,5.96286666667,14.2551333333,4.17793333333,6.4924,11.6187333333,11.6990666667,16.4080666667,17.2092666667,32.1338,5.76083333333
428.65,5.7954,6.80366315789,3.20696666667,5.92546666667,14.1870666666,4.1374,6.47806666666,11.6553333333,11.6491333333,16.3837333333,17.1804,32.0276666667,5.72786666667
429.01,5.80366666667,6.79243859649,3.20533333333,5.9184,14.1515333333,4.1319,6.50406666667,11.7627333333,11.642,16.4394,17.1842,31.9918,5.7536
429.37,5.79753333333,6.77954385965,3.18143333333,5.91293333333,14.0833333333,4.1086,6.5236,11.827,11.6248,16.464,17.1788666667,31.9507666667,5.73153333333
429.72,5.81893333333,6.7929122807,3.19576666667,5.92266666667,14.0712666667,4.12133333333,6.54446666667,11.9222,11.6332,16.4749333333,17.1879333333,31.9075666667,5.7304
430.08,5.87213333333,6.83594736842,3.25893333333,5.95633333333,14.0838666667,4.1643,6.60793333333,12.0296666667,11.6642666667,16.5434666667,17.2574,31.8919666667,5.7853
430.44,5.86886666667,6.83905614035,3.26426666667,5.9392,14.0721333333,4.16276666667,6.624,12.1201333333,11.6546666667,16.5868666667,17.2711333333,31.8701333333,5.7914
430.79,5.88833333333,6.85957543859,3.29396666667,5.95526666667,14.0661333333,4.1952,6.6588,12.2174,11.6678,16.6290666667,17.3040666667,31.8373666666,5.80223333333
431.15,5.89133333333,6.87100350877,3.3081,5.9528,14.0409333333,4.2134,6.678,12.2866666667,11.6722,16.6796666667,17.316,31.8253666667,5.8138
431.50,5.92393333334,6.89709473684,3.34096666667,5.99106666667,14.0203333333,4.22616666667,6.72493333333,12.4057333333,11.6952666667,16.7189333333,17.3382,31.8525666667,5.8433
431.86,5.9304,6.90198596491,3.3602,5.99466666666,13.9718,4.24006666667,6.74233333333,12.4801333333,11.6723333333,16.7494666667,17.3357333333,31.7989333333,5.84806666667
432.22,5.94113333333,6.9061122807,3.37816666667,5.988,13.9504666667,4.24176666667,6.74653333333,12.544,11.6666666667,16.7760666667,17.3431333333,31.7479,5.85186666667
432.57,5.96906666667,6.93817192982,3.40763333333,6.02053333333,13.9774666667,4.2796,6.79266666667,12.6399333333,11.6890666667,16.8572666667,17.3902,31.7753333333,5.88723333333
432.93,5.96766666667,6.92515438597,3.41963333333,6.01866666667,13.9480666667,4.27623333333,6.7846,12.7005333333,11.6857333333,16.8614,17.3987333333,31.7584,5.87476666667
433.29,5.97773333333,6.94224210526,3.44993333333,6.02853333333,13.9589333333,4.29846666667,6.78473333334,12.7801333333,11.6942,16.8926666667,17.4132,31.7486,5.8921
433.64,5.9676,6.93244561403,3.44453333333,6.02533333333,13.9354666667,4.27963333333,6.78513333333,12.8308666667,11.6776666667,16.9157333333,17.4226666667,31.7516333333,5.8919
434.00,5.97713333333,6.94690877192,3.45313333333,6.039,13.9353333333,4.29153333333,6.79673333333,12.8854666667,11.6768666667,16.9360666667,17.4358,31.7689333333,5.90086666667
434.35,5.98033333333,6.95090877193,3.45826666667,6.0448,13.915,4.29383333333,6.80386666667,12.9368666667,11.6616,16.9369333334,17.4595333333,31.7606,5.9113
434.71,5.98453333333,6.94442456141,3.45766666667,6.0398,13.8996666667,4.29933333333,6.8056,12.986,11.6462,16.9554666667,17.4664,31.7677666667,5.91473333333
435.07,5.98306666667,6.93711929825,3.4594,6.0586,13.8792666667,4.2986,6.80506666667,13.0418666667,11.6162666667,16.9768666667,17.4772666667,31.774,5.91473333333
435.42,5.96833333333,6.92130175439,3.4566,6.04153333333,13.8816,4.29,6.7984,13.0752666667,11.5941333333,16.9863333333,17.4876,31.7319666667,5.90536666667
435.78,5.99186666667,6.94778947369,3.47883333333,6.06333333333,13.9104666667,4.31896666667,6.82526666667,13.1690666667,11.6003333333,17.0104666667,17.5118,31.7294,5.92666666667
436.13,6.01006666667,6.96982105263,3.492,6.07986666666,13.9172666667,4.33726666667,6.85233333333,13.2468666667,11.6002666667,17.0563333333,17.5385333334,31.7578666667,5.9318
436.49,5.9706,6.92588070175,3.4445,6.04426666667,13.8397333333,4.30066666667,6.81906666667,13.272,11.5534,17.024,17.478,31.6804333333,5.89383333333
436.84,5.96126666667,6.94832631579,3.43966666667,6.04946666667,13.8332,4.2843,6.8236,13.3109333333,11.5148,17.0636,17.4802666667,31.6531,5.8883
437.20,5.97193333333,6.96533684211,3.44163333333,6.07606666667,13.822,4.2878,6.8472,13.3928,11.5271333333,17.1031333333,17.4922666667,31.6630666667,5.90883333333
437.56,5.98226666667,6.98365964912,3.45936666667,6.0878,13.8047333333,4.30796666667,6.8652,13.4589333333,11.5347333333,17.1265333333,17.5048666667,31.6054,5.9222
437.91,5.97873333333,6.98031929825,3.45723333333,6.0854,13.7884666667,4.31146666667,6.87166666667,13.5303333333,11.5236,17.1642,17.5083333333,31.5759666667,5.93493333334
438.27,6.01526666667,7.01424561403,3.49613333333,6.13913333334,13.8053333333,4.34696666667,6.9248,13.6272666667,11.5509333333,17.2288666667,17.5208,31.5575,5.96176666667
438.62,6.02513333333,7.02510877193,3.5068,6.15306666667,13.8008666667,4.35183333333,6.94506666667,13.6943333333,11.5486,17.2574666667,17.5220666667,31.5309,5.97583333333
438.98,6.03659999999,7.03025614035,3.5031,6.1458,13.7797333333,4.35536666667,6.9514,13.7456666667,11.5555333333,17.2897333333,17.5226,31.4904333333,5.97633333333
439.33,6.0592,7.05685964912,3.51306666667,6.17306666666,13.783,4.38393333333,6.97686666667,13.8152666667,11.5686666667,17.3274666667,17.5422,31.5119666667,6.00333333333
439.69,6.06920000001,7.06724561403,3.5292,6.18033333333,13.7936666667,4.3925,6.98833333334,13.8779333333,11.5869333333,17.3874666667,17.5783333333,31.5654,6.0274
440.04,6.06306666667,7.06102105263,3.5266,6.18886666667,13.7760666667,4.39406666667,7.0012,13.9324666667,11.5778,17.3984666667,17.586,31.5532,6.03736666667
440.40,6.08066666666,7.07976842105,3.54303333333,6.20546666667,13.7992,4.40836666667,7.024,13.9894,11.5834,17.4337333334,17.623,31.5776,6.05763333333
