wavelength,Back_SpoHyxf,Belly_SpoHyxf,Breast_SpoHyxf,Crissum_SpoHyxf,Crown_SpoHyxf,DorTail_SpoHyxf,Patch10_SpoHyxf,Rump_SpoHyxf,Throat_SpoHyxf,WingTip_SpoHyxf
726.26,24.38575,60.20875,47.843,52.9515833334,21.33725,19.2709583333,38.5986666667,30.1177916667,47.8131666667,22.278
726.58,24.094,59.9060833333,47.6732916667,52.7060833333,21.0812083333,18.989,38.3054166667,29.9810416667,47.6437083333,22.1878333333
726.90,24.6570833333,60.582,48.2979583334,53.4575833333,21.524625,19.272875,38.9006666667,30.4845833333,48.2920833333,22.48825
727.21,25.22525,60.7905,48.6587083333,53.586,22.0412916667,19.716,39.4759166667,30.9992083333,48.4865,22.6396666667
727.53,24.9245,60.4268333333,48.4755416667,53.5220833334,21.6868333334,19.619625,39.3089166666,30.8420833333,48.4452916667,22.5843333333
727.85,24.8515833333,60.6319166667,48.566875,53.7304166667,21.514125,19.5297916666,39.2865833333,30.8340416667,48.7153333334,22.23275
728.17,25.20475,60.7091666666,48.685,53.812,21.7864583333,19.739,39.3655,31.003375,48.9561666667,22.37325
728.49,25.6284166667,61.0274166667,49.1172916667,54.114,22.284625,20.0975416667,39.6698333333,31.4748333333,49.4515,22.803
728.80,25.56075,61.1225,49.1817083333,54.3745,22.1994166667,20.1929583333,39.6915833333,31.5885833333,49.44075,22.578
729.12,25.8203333333,61.0949166667,49.1755,54.5128333333,22.1005,20.2303333333,39.8303333333,31.6899583333,49.4819583334,22.47375
729.44,26.0335833333,61.3521666667,49.3293333334,54.555,22.4187916667,20.5056666667,40.1925833333,32.1177083334,49.4421666667,22.7945
729.76,26.0829166667,61.4101666666,49.2259166667,54.7406666667,22.5804583334,20.6077083334,40.3838333333,32.1885833333,49.6375416667,22.8569166667
730.08,26.46425,61.7269166667,49.6361666667,55.06675,23.1013333333,21.0083333333,40.7159166667,32.492625,50.200375,22.90975
730.39,26.2065,61.4196666667,49.4177083333,54.8598333333,22.9909583333,21.0675416667,40.4965833333,32.1799583334,50.0449583333,22.8676666667
730.71,25.898,61.3890833333,49.2045833334,54.8738333333,22.7189583334,20.9147916667,40.4180833333,32.1575833333,50.108,22.8395
731.03,26.485,62.2033333334,49.8369166666,55.36625,23.1704583333,21.294625,40.91575,32.6710833333,50.5624166667,23.1860833333
731.35,26.7325,62.26325,50.0139583333,55.31975,23.457,21.6605,41.2905833333,33.0005,50.736625,23.8021666667
731.67,26.6711666667,62.2761666667,49.90275,55.29975,23.4678333333,21.760625,41.3469166667,33.0538333333,50.5712916666,23.8433333333
731.98,26.3645,61.9350833333,49.6105833333,54.9828333334,23.3261666667,21.56125,41.1475,32.8265,50.2113333333,23.60225
732.30,25.9464166667,61.6439166667,49.446375,54.6535833333,22.917375,21.1412916666,40.66775,32.1566666667,49.8307916667,23.25175
732.62,25.9246666666,61.7703333333,49.636625,54.7710833333,23.1465416667,21.3040416667,40.703,32.1999583333,49.8816666666,23.5878333333
732.94,25.9154166666,61.41175,49.5435833333,54.52375,22.9515416667,21.1570416667,40.4665833333,31.9321666667,49.694375,23.4845833333
733.25,25.9908333333,61.3455,49.6627083333,54.5845833333,22.8376666667,21.3033333334,40.4925,32.0249583333,49.743125,23.6109166667
733.57,26.05925,61.3990833333,49.6381666667,54.6446666666,22.5427916667,21.0213333334,40.56425,31.918125,49.3685,23.5100833333
733.89,26.1821666667,61.39475,49.6731666667,54.5515,22.54425,20.8001666667,40.5833333333,31.950875,49.36525,23.4750833333
734.21,26.4161666666,61.6245,49.896375,54.6480833333,22.7234166667,20.8734583334,40.5853333333,31.90975,49.4208333333,23.64325
734.52,26.3338333334,61.1541666667,49.5027916667,54.359,22.6417916667,20.7312083333,40.3268333333,31.642,49.2249166667,23.47975
734.84,26.4734166666,61.4056666667,49.6544583333,54.49675,22.80525,20.9357916667,40.1748333333,31.578625,49.294,23.60275
735.16,26.2195,61.4560833334,49.7585,54.4081666667,22.573375,20.5324583333,39.9390833333,31.2985833333,49.3401666667,23.4606666667
735.48,26.1785,61.8590833333,49.902875,54.63625,22.3728333334,20.268375,39.9509166667,31.3294583333,49.495,23.676
735.79,26.6501666667,62.2429166667,50.1746666667,55.00975,22.8080833333,20.6966666667,40.4974166666,32.053875,49.986875,24.1663333333
736.11,26.5425,62.2128333333,50.101875,54.8611666666,22.6161666667,20.5430416667,40.3811666667,31.9576666667,49.98675,24.0484166667
736.43,26.3149166667,62.1224166666,49.937625,54.7768333333,22.6858333333,20.5432916666,40.3386666667,31.95125,49.9882083333,23.9381666667
736.74,26.4533333333,62.4558333333,50.3650416667,54.9408333333,22.8520416666,20.6091666667,40.57,31.9376666667,50.0731666666,24.0595
737.06,26.245,62.39125,50.0238333333,54.59525,22.6445416667,20.5035,40.3876666666,31.8062083333,49.99475,23.8534166667
737.38,26.247,62.82975,50.26775,54.9225,22.7071666667,20.776625,40.63275,32.2479166667,50.0052083333,23.9076666667
737.69,26.3294166666,62.6678333333,50.3305833333,55.1021666666,22.7642916667,20.8675833333,40.7516666666,32.4097916667,50.210625,23.8451666667
738.01,26.0479166667,62.5685833333,50.2765,54.95325,22.5885416667,20.88825,40.4988333333,32.2822083333,49.9157916667,23.5331666667
738.33,26.0074166667,62.2978333333,50.0289583333,54.8039166667,22.601375,20.8795833333,40.5118333333,32.2487083333,49.8802916667,23.49575
738.64,26.199,62.174,49.8905833333,54.8075833334,22.8182083334,21.0620416667,40.6378333333,32.2550416667,49.7864583333,23.4656666667
738.96,26.2704166667,61.67275,49.5990416667,54.6030833333,23.0676666667,21.4988333333,40.58825,32.255,49.4019583334,23.5310833333
739.28,26.2793333333,61.59975,49.3669583333,54.7115833333,23.0183333333,21.4610416667,40.5226666666,32.147125,49.4500833334,23.6054166667
739.59,26.2380833334,61.48875,49.2937916667,54.8029166667,22.8442083334,21.5957916667,40.4350833333,32.1972916667,49.311,23.4820833333
739.91,26.1324166667,61.4759166667,49.2960833333,54.6606666667,22.6354583333,21.4149583333,40.2934166667,32.0460833333,48.9674583333,23.2410833333
740.23,26.2888333333,61.77725,49.3469166667,54.9421666667,22.756,21.5039583333,40.43725,32.3815416667,49.2472083333,23.4946666667
740.54,25.9251666667,61.2846666666,48.9324583333,54.6433333333,22.63075,21.3733333334,40.1646666666,32.0229166667,48.8778333333,23.315
740.86,25.74,60.691,48.5695416667,54.26225,22.399875,20.9697083333,40.0205833333,31.6394166666,48.6477916667,23.3999166667
741.18,25.59325,60.5551666666,48.4019166667,54.0624166667,22.2534166667,20.9448333333,40.00925,31.4224166667,48.32125,23.3321666667
741.49,25.591,60.6069166667,48.2340833333,54.0868333333,22.4524583334,20.9639166667,40.1545833333,31.3877916667,48.460625,23.52025
741.81,25.4385833333,60.40475,48.2456666667,54.0836666667,22.173125,20.6250833333,39.9639166667,31.1752916667,48.2529583333,23.21975
742.12,25.6744166667,60.7614166667,48.667875,54.4775833333,22.36775,20.7789166667,40.2915,31.5854583334,48.519875,23.3439166667
742.44,25.1345833333,60.51475,48.6322916667,54.1128333333,21.7662083333,20.3331666667,40.12,31.3364583333,48.4630416667,22.6726666667
742.76,25.0823333333,60.9906666667,49.048125,54.4040833334,21.6850416667,20.2837916667,40.1279166667,31.29025,48.5791666667,22.5271666667
743.07,24.85275,60.8034166667,48.6137083333,53.9300833333,21.4140416667,19.5963333333,39.8965833333,30.9169583333,48.323375,22.0605
743.39,25.2879166666,61.0885,48.708375,54.3945,21.907,19.92175,40.1631666667,31.2480416667,48.9104583334,22.46075
743.70,25.3049166667,60.8450833334,48.673875,54.17675,22.1512916667,20.0409583333,40.2141666667,31.2470416666,48.9187916666,22.5044166667
744.02,26.0178333333,61.30575,49.377625,54.94325,22.6440833334,20.61825,40.7014166667,31.7841666667,49.783,23.0978333333
744.34,26.354,61.9918333333,49.8972083334,55.45275,22.93625,21.0842083333,40.7243333333,32.1420416667,50.1171666667,23.1769166667
744.65,26.376,61.8551666667,49.8455,55.2149166667,23.0515833333,20.961125,40.5504166667,32.0193333333,50.0329583333,23.3110833333
744.97,26.7811666667,62.1299166667,50.3095,55.6363333334,23.131,21.076,41.0351666667,32.371625,50.2885416667,23.3985833333
745.28,26.7916666667,62.5930833333,50.4669166667,55.8104166666,23.2145416666,21.1397083333,41.2229166667,32.4988333333,50.4585833333,23.53775
745.60,26.2274166667,62.1645,49.9724166667,55.1945833333,22.7339583333,20.8524583333,40.6558333333,31.938125,49.9427083333,23.0248333333
745.91,26.81975,62.7551666667,50.6782083333,55.9650833334,23.3314166667,21.2010833333,40.9395833334,32.21725,50.5763333334,23.4055
746.23,26.6270833333,61.941,50.1701666667,55.2808333334,23.1900416667,20.909,40.4684166667,31.8849166666,50.1304166666,22.9690833333
746.55,26.6641666667,62.3500833333,50.9926666667,55.6893333333,23.5068333333,21.334,40.7584166666,32.099875,50.3990416667,23.33575
746.86,26.46525,62.0510833333,50.8573333333,55.5979166667,23.257625,21.2779583333,40.5404166667,32.010125,50.3154583333,23.3694166667
747.18,26.1590833333,61.6499166667,50.4377083333,55.5330833333,23.024625,21.0067083333,40.22425,31.79775,50.1247083333,22.8891666667
747.49,26.16325,61.87825,50.341375,55.4965,23.126375,20.7785833333,40.2925833334,31.9087083333,50.13925,22.4666666667
747.81,26.139,61.95575,50.3370833333,55.5444166667,23.20775,20.8751666666,40.5611666667,31.8822916667,50.2386666666,22.5331666667
748.12,26.31625,62.2695833333,50.71425,56.0995,23.6172916667,21.4125416667,40.9108333333,32.3740833334,50.7307916667,22.8450833333
748.44,26.0021666666,61.9270833333,50.4640416667,55.832,23.3405416667,21.2871666667,40.414,32.0683333333,50.5689166667,22.6919166667
748.75,25.73575,61.7046666667,49.9896666667,55.6074166666,23.0883333333,21.1560833334,40.2688333334,31.8472083333,50.5837083333,22.59075
749.07,25.8841666667,62.1094166666,50.5060416666,55.9785,23.211,21.2299583333,40.53875,32.1124166667,51.2725,22.8804166667
749.38,25.5385,61.5261666667,49.69175,55.2514166667,22.5899583333,20.8517083333,40.1585833333,31.6855,50.507625,22.5631666667
749.70,25.8621666667,62.0296666667,49.8824166667,55.4206666667,22.945375,21.3964583334,40.5320833333,31.9655833333,50.7899166667,23.2010833333
750.01,26.1759166667,61.865,49.7184166667,55.4595,23.06175,21.5856666667,40.861,32.0754583333,50.9559166666,23.4460833333
750.33,26.0398333333,62.1605,49.9440416667,55.4796666667,23.1939583334,21.4649583333,41.0455,31.8610833333,50.6815,23.4344166667
750.64,25.72175,62.25725,50.0745833333,55.1311666667,23.10025,21.3455833333,40.7706666667,31.6719166667,50.286125,23.49425
750.96,25.2995,61.65775,49.8543333333,54.7513333333,22.6619583333,21.1142083333,40.51,31.338375,49.54025,23.5645
751.27,25.7725,61.2015833333,49.7124583333,54.52425,23.0891666667,21.349125,40.59,31.60125,49.3815833333,23.9314166667
751.59,26.0124166667,61.1576666667,49.7316666667,54.2549166667,23.20875,21.4133333333,40.6460833333,31.6465,49.2682916667,24.2210833333
751.90,25.7238333333,60.937,49.4859166667,53.9774166667,23.0152916667,21.1624583333,40.4368333333,31.3795416667,48.998375,24.12775
752.22,25.78275,60.4534166667,49.64125,53.8323333334,22.9882083334,20.99225,40.28475,31.3621666667,48.7647083333,24.0336666667
752.53,26.1881666667,60.7096666667,49.816875,54.0040833333,23.2787916667,21.0429166667,40.6005833334,31.713875,48.8647916666,24.7275
752.85,26.3595,61.1873333333,50.2414166667,54.27925,23.3497083333,21.185375,40.7371666667,31.81825,49.3079166667,25.0000833333
753.16,26.4101666666,61.2033333333,50.6164583333,54.5481666667,23.2186666667,20.7197916667,41.0565833333,32.0345,49.777375,24.7895
753.47,25.9430833333,61.0751666667,50.2368333333,54.4409166667,22.8294166667,20.301625,40.64875,31.8647083333,49.4514583333,24.1899166667
753.79,26.0756666667,61.0139166666,50.2480833333,54.55225,22.8010416667,20.3663333333,40.6201666667,32.0929583333,49.556125,24.2538333333
754.10,26.82125,60.919,50.4238333333,54.7744166666,23.0055833333,20.7937083334,40.8521666667,32.309875,49.9981666667,24.6908333333
754.42,27.01475,61.5053333333,50.7835833333,55.0431666667,23.0231666667,21.1415416667,41.0161666667,32.543625,50.2957083333,24.77625
754.73,26.4505,61.4110833333,50.7145,55.0835833333,22.41525,20.8032916667,40.7885833334,32.2120833333,50.10975,24.3199166667
755.05,26.1930833333,61.3964166667,50.2425416667,54.951,21.9063333333,20.5755416667,40.5305,31.9765416667,49.8994583333,23.7109166667
755.36,26.3308333334,61.19325,49.9360833333,54.8783333333,21.8887916667,20.4941666667,40.6398333333,32.2647083333,49.753,23.3825833333
755.67,26.4444166666,61.5511666667,49.9735,54.86225,22.0935833334,20.7066666667,40.8978333333,32.4110416667,49.8534166667,23.4710833333
755.99,26.4565,61.3763333333,49.7432916667,54.8884166667,22.08675,20.846625,40.7461666667,32.263125,49.7227916667,22.9804166667
756.30,26.8131666667,61.87,50.09,55.2915833333,22.7387083333,21.2001666666,41.11325,32.8632083333,50.2025833333,23.20025
756.62,27.0876666667,62.221,50.34875,55.7010833333,23.0447083333,21.9223333333,41.24375,33.3627083333,50.1643333333,23.785
756.93,27.4533333333,62.3610833333,50.6100833333,55.7946666667,23.3963333333,22.174375,41.2180833333,33.5530833333,50.0964583334,24.5784166667
757.24,27.413,62.78575,50.6077083333,55.677,23.208125,22.2087083333,41.2883333333,33.5494166667,50.0135416667,24.1715833333
757.56,27.24375,63.2249166667,50.6124166667,55.7349166667,23.312625,22.3231666667,41.6979166667,33.9100416667,50.065125,23.88275
757.87,26.9384166666,62.6969166667,50.278875,55.4301666667,23.6325416667,22.1322916667,41.4985,33.994875,49.8407083333,23.91125
758.18,26.5576666667,62.8208333334,50.325375,55.3150833333,23.6147916666,21.8289583334,41.1753333333,33.9085,49.9202916667,23.8403333333
758.50,26.9041666666,63.1465833333,50.74175,55.76525,23.84875,22.0841666666,41.6934166667,34.2632916667,50.431875,24.2385833333
758.81,27.5303333333,64.0788333334,51.7377916667,56.399,24.463375,22.882625,42.413,34.7267083333,51.1858333333,25.477
759.13,27.4895,63.79525,51.9252916667,56.4891666667,24.54325,22.875125,42.2549166666,34.7645833334,51.1329166667,25.56625
759.44,27.1651666666,63.3970833334,51.5824166667,56.1331666667,24.2731666667,22.5989583333,42.1598333334,34.4943333333,50.999625,25.49325
759.75,27.3753333333,63.05425,51.7654583333,56.0868333333,24.830375,22.9917083334,42.3796666667,34.6411666667,50.9643333333,25.8333333333
760.07,27.1003333334,62.6415,51.2732083333,55.5555833333,24.5584166667,22.6809166666,42.07825,33.9870833333,50.4715,25.2958333333
760.38,27.13125,62.7365,51.42375,55.7075833333,24.642,22.9048333333,42.3189166666,33.8939583333,51.2703333333,25.0935833333
760.69,26.8758333334,62.5211666667,51.338,55.8223333334,24.570125,22.4805416667,42.2425,33.8435,51.5371666667,25.2880833333
761.01,26.8578333333,62.3263333333,51.1915833334,55.6439166667,24.4311666667,22.2112916667,42.0639166667,33.5567916667,51.2040833333,25.3353333333
761.32,27.4780833333,63.2571666667,52.1845416667,56.1629166667,24.5504166667,22.6069583334,42.4076666667,33.6573333333,51.8745,25.8503333333
761.63,28.1139166666,63.7356666666,52.362625,56.6208333333,25.134375,23.2485,42.9511666666,33.9892083333,52.1775416667,26.1328333333
761.94,27.45475,63.2390833333,52.1215416667,56.1256666667,24.7268333334,22.5545,42.329,33.3520416666,51.7381666667,25.6175
762.26,27.49725,62.94425,52.01875,55.983,24.636375,22.4705416667,41.9390833333,33.1900416667,51.4957083334,25.0681666667
762.57,27.5891666667,63.50475,52.0373333333,56.37575,24.7257916667,22.6850416667,42.2844166667,33.2083333333,51.7614583333,25.0280833333
762.88,27.9351666667,64.0483333333,52.5137916667,56.8305,25.1263333333,23.0355,42.5124166667,33.6484166667,51.9442083333,25.3203333333
763.20,28.0440833333,64.51825,52.5779166667,57.1673333333,24.8162916666,22.7796666667,42.7795,33.632375,52.2504583333,24.98
763.51,28.1326666667,64.30175,52.587375,57.1835,24.9099583333,22.852125,42.8493333334,33.921375,52.1430833333,25.1010833333
763.82,28.257,64.14625,52.530125,57.0505,25.008,22.8868333334,42.9785833333,34.2009166667,51.75775,25.17425
764.14,28.40575,63.7005,52.4332916667,56.8630833333,25.032,23.0946666667,42.9570833333,34.1823333333,51.5085833334,25.05775
764.45,28.3568333333,63.6294166667,52.4184583334,56.958,25.078125,22.9826666667,42.9115,34.223,51.5220416667,25.1205
764.76,28.3300833333,63.2164166667,52.15775,56.9974166667,25.1854166667,22.982625,42.97925,34.2500833333,51.4495,25.0499166667
765.07,28.4365833333,63.17475,52.3705,57.0286666666,25.1609583333,22.9497083333,42.9679166667,34.2228333333,51.5330416667,24.8546666667
765.39,29.0784166667,63.4925833333,52.6245833333,57.4255,25.6395,23.5175833333,43.42125,34.7005416667,51.7400833334,25.1946666667
765.70,29.4649166667,64.065,52.9787083333,57.8475833334,25.9737083333,23.66475,44.1536666666,35.3209583333,52.2804166666,25.6391666667
766.01,29.3325,63.7850833334,52.92,57.68675,25.9072083333,23.4986666667,44.0470833334,35.4832916667,52.1015416667,25.5816666667
766.32,29.353,63.059,52.5597916667,57.2576666667,25.690125,23.6705,43.949,35.3744583333,51.8525,25.4869166667
766.64,29.13325,62.8320833333,52.51925,57.116,25.5708333333,23.606625,43.5526666667,35.1837083333,51.6161666667,25.6331666667
766.95,29.1855,62.92525,52.5154166667,57.1189166667,25.6937916667,23.7669166667,43.59125,35.194875,51.8567916666,25.7986666667
767.26,28.9731666667,62.9673333333,52.5102916667,57.2373333333,25.543,23.7474166667,43.3303333333,35.001875,51.952375,25.6901666667
767.57,29.5653333333,63.9245,53.2934166667,57.84075,26.1427083334,24.614125,44.0381666667,35.68975,52.93775,26.7874166667
767.88,30.61,64.8880833333,54.544,59.0458333333,26.94475,25.95525,44.9386666667,36.6264583333,54.2194166667,27.3645
768.20,29.965,64.7045833333,53.9296666667,58.3551666666,26.4469166667,25.4250833333,44.2935833333,36.0501666667,54.0304166667,26.9839166667
768.51,29.58525,64.4020833333,53.7872083333,58.0580833333,26.053625,25.2979166666,43.9818333333,35.9098333333,53.610375,27.1578333333
768.82,28.6855833333,63.9081666667,53.2335,57.6901666667,25.3390833333,24.8000833333,43.156,35.3442083334,53.152625,26.582
769.13,27.4466666667,63.1028333333,52.296,57.15125,24.49175,23.9865,41.8083333333,34.0691666667,52.305,25.9808333333
769.44,28.3938333333,63.8285,53.1703333334,57.5603333333,25.314,25.0393333333,42.4636666666,34.5742916667,52.989,27.349
769.76,28.2848333334,64.512,53.4558333333,57.9731666667,25.4160833333,24.8322916667,42.5173333333,34.5535,53.67625,27.3533333333
770.07,28.3670833333,63.687,53.1360416667,57.7836666667,25.3030416667,24.8469583333,42.5849166667,34.6733333333,53.4701666667,27.4113333333
770.38,28.1609166667,63.5885833333,53.0907916667,57.6565,25.09275,24.55925,42.33075,34.1570833334,53.4612083334,27.4265833333
770.69,28.0689166667,63.5131666667,53.1110416667,57.32325,24.973875,24.0813333333,42.30525,33.796,53.3944583333,27.1761666667
771.00,27.6440833333,62.3585833333,52.084875,56.5838333333,24.5198333334,23.12875,41.614,32.9879583333,52.608,26.3155
771.32,26.8236666666,61.48825,50.9119166667,55.8838333333,23.7220416667,21.9483333333,41.101,32.141875,51.9467916667,25.8720833333
771.63,27.3973333333,61.9326666667,51.4215833333,56.7464166666,24.0004166667,22.5856666666,41.92325,32.8774166667,52.1845416666,26.26275
771.94,27.2085833333,61.7488333333,51.0184583333,56.4060833333,23.82025,22.013,41.7078333333,32.7570416667,52.301125,25.7408333333
772.25,28.4219166667,63.294,52.336375,57.23025,24.476625,22.8252083333,42.8964166666,33.618,53.26025,26.9180833333
772.56,29.4511666667,63.2898333333,52.4501666667,57.27325,25.1754166667,23.5538333333,43.5061666667,34.456625,53.18725,26.9585833333
772.87,28.3616666667,61.9573333334,51.3402916667,56.461,23.762375,22.344,42.3263333333,33.354625,52.234,24.929
773.18,28.13225,60.9340833333,50.5635,55.8888333333,23.448125,22.4844166667,41.7376666667,32.8089583333,50.6979583334,24.5606666667
773.50,28.87075,61.7265,50.53825,56.0948333333,24.055375,22.726,42.39375,33.3905,50.823375,24.8218333333
773.81,29.1809166666,61.8458333333,50.8425,56.4063333333,24.633875,23.1405833333,42.9038333333,34.0870416667,50.84275,24.95725
774.12,30.62625,62.9983333333,51.933125,57.6620833333,26.176875,24.7665833333,44.2394166667,35.5456666666,51.8696666667,26.2368333333
774.43,30.51,63.8576666666,52.211,57.92275,26.411625,24.719125,44.3100833333,35.8650833333,51.7284583333,26.0803333333
774.74,30.68725,63.8265833334,51.9017916667,57.5710833333,26.3660833333,25.1654166667,43.9819166667,35.749,51.1287916667,26.1070833333
775.05,30.7473333333,63.292,51.3214583333,56.8628333333,26.3710833333,25.31975,43.27925,35.36875,50.7318333333,25.7815
775.36,30.9269166667,63.2453333333,50.9156666667,57.02725,26.3520833334,25.816375,43.498,35.3030416667,50.6495833334,26.6115
775.67,30.4415833333,62.50725,50.1887916667,56.5455,26.0079166667,25.3028333334,43.1054166667,34.9572916667,49.8326666666,25.7765833333
775.98,30.11775,62.8049166667,50.7840416667,56.5258333333,25.7440416666,24.9454166667,43.1258333333,34.7380833333,50.1090416667,25.5371666667
776.30,30.75025,63.901,51.5471666667,57.36275,26.8315833333,25.569125,44.0164166667,35.65025,50.64575,26.88975
776.61,31.3243333334,65.1115833333,52.7641666667,58.28125,27.2507916667,25.7142083333,45.037,36.3837083333,51.8006666667,27.5370833333
776.92,30.7984166667,64.3845833333,52.6055,58.05825,26.787875,25.8254583333,44.0604166666,35.4780833333,51.1969583333,27.3861666667
777.23,30.8235,64.7103333333,52.832,58.0225,26.1450833334,25.610375,43.7824166667,35.3768333333,50.963,27.1380833333
777.54,29.6305,63.9144166667,51.7096666667,56.9918333334,24.94625,24.1336666667,42.3565833334,34.2802916667,49.7125,26.5793333333
777.85,29.7794166667,63.6445833333,51.846125,57.0536666667,24.6763333334,24.2907083333,42.1215833333,34.25075,49.76475,26.665
778.16,29.7886666667,64.2568333334,52.4256666667,57.00325,24.9685833333,24.4719583333,42.449,34.5070416667,50.567375,27.2065833333
778.47,30.6134166667,65.1450833333,53.30725,58.0810833334,25.8396666667,25.1615416667,43.76375,35.5527083333,51.1705416666,28.5554166667
778.78,30.0668333333,64.9936666667,53.0155416667,57.5923333333,25.6731666667,24.422375,43.4989166667,35.576,50.7528333333,28.2984166667
779.09,30.4483333333,64.85575,53.2847083333,57.8158333333,26.6893333333,24.8941666667,43.8459166667,36.0575833333,51.419,29.5626666667
779.40,30.5865833333,65.0250833333,53.030875,58.2634166667,27.1204166667,25.5874583333,44.55325,36.5935,52.1629583333,30.50875
779.71,30.0143333333,64.3251666667,52.4912916667,57.62375,26.226,24.95275,43.685,35.9625833333,51.5255833333,30.2268333333
780.02,29.9653333333,64.17225,52.4236666667,57.5780833334,26.6996666667,25.468125,43.7046666666,36.48875,51.817625,30.3195833333
780.33,30.0890833334,64.59125,52.96575,57.6096666666,27.1747916667,25.2067916667,43.9805833333,36.8637916667,51.912625,30.6773333333
780.64,29.78475,63.9711666667,52.8867916666,57.3444166667,27.3124583333,25.1555833333,43.71625,36.5352083333,52.3684166667,30.63775
780.95,30.2876666667,64.0870833333,53.5318333334,58.05225,27.8487083334,26.17725,44.4230833334,37.0862083334,53.2023333333,30.9064166667
781.26,30.3685833333,63.8863333333,53.4896666667,57.8045,28.0569583333,26.3260416667,44.5271666667,37.027125,53.2852916667,31.4103333333
781.57,30.73125,64.45975,54.434375,58.8685,28.5242083333,26.5398333333,45.3556666667,37.570125,53.619,31.4231666667
781.88,29.6886666667,63.63625,53.8846666666,58.0723333333,27.3905416667,25.3788333333,44.6716666667,36.822375,53.606875,30.059
782.19,30.0085,64.5875833333,54.9915416667,58.6941666666,27.792,25.9535833333,44.6390833333,36.8255833333,54.4845,29.3214166667
782.50,29.7619166667,64.2504166667,54.9691666666,58.6243333334,27.2309166667,25.6745,44.3209166666,36.5695416667,54.5458333333,28.7478333333
782.81,28.3694166667,62.982,53.7659166667,57.1350833333,26.351375,23.8603333333,42.6395,35.0449166667,52.6487083333,26.65775
783.12,28.881,63.7166666666,54.1942083333,58.564,26.8851666667,23.84775,43.58425,35.8130833333,53.8118333333,26.0784166667
783.43,28.6754166667,64.3896666667,54.1195,58.8814166666,26.58725,22.9875416667,43.5564166667,35.3600416667,54.095625,25.699
783.74,27.5975833333,64.1175,53.341125,58.3043333333,25.8980833334,22.7885416666,43.2599166666,34.9168333333,54.243875,24.0341666667
784.05,27.9214166666,63.8985,52.9262083333,58.4865,26.4414583333,23.285375,43.774,35.0621666667,53.6495,24.3196666667
784.36,27.8481666667,63.5115,52.474125,57.758,25.987625,23.058,43.1625833333,34.5462916667,52.99675,23.9643333333
784.67,28.3955833333,63.65925,52.5515416667,57.9453333333,25.7954583333,23.1957083333,43.7815833333,34.904875,53.1820833333,23.797
784.98,28.0116666667,62.8654166667,51.7788333333,57.5245,25.0439583333,22.3585833333,42.5633333334,34.0495833334,52.7388333333,23.6745
785.29,27.36675,62.8878333334,51.869625,57.6968333333,25.0894166667,21.90225,41.8555833333,33.6218333333,52.1827083333,23.5283333333
785.60,27.5155833334,61.9755,51.233375,56.86675,24.9660833333,22.0960416667,41.9191666667,33.5325416667,51.0829583333,24.68925
785.91,27.1310833333,61.5539166667,50.6497083333,56.4985833333,24.560375,21.889375,41.2175,32.65475,50.6212083333,23.85325
786.22,28.42975,63.208,52.1049583333,58.2370833333,25.178125,23.4488333333,42.5721666666,33.7571666667,52.3025833334,25.0771666667
786.53,28.0328333333,62.3395,52.0408333334,57.3225,25.0331666667,23.110375,41.90275,32.9080416667,50.6895416667,24.7545
786.84,27.0414166667,61.3906666666,50.9320416667,56.5064166667,23.8255833333,22.2270416667,41.1074166666,32.13075,49.5385416667,24.5711666667
787.14,26.6334166667,61.4049166667,51.1135,56.7649166667,23.441,21.5756666667,40.8314166667,31.9784166666,49.253,25.67725
787.45,26.7685833333,62.139,51.3149166667,56.8149166666,23.4676666666,21.203625,40.7501666667,32.0510833334,49.5278333333,26.537
787.76,26.9980833334,62.5413333333,51.2614583333,56.7034166667,23.5450833333,21.2064166667,40.8748333333,31.8416666666,49.696125,27.1453333333
788.07,26.3381666667,63.1138333333,51.7579166667,56.7275833333,23.3665833333,20.80575,40.8361666667,31.6860833333,49.9908333333,27.32525
788.38,27.0831666667,63.9403333333,52.29625,57.029,23.8902916667,21.720875,41.8569166667,32.5363333333,50.335,28.089
788.69,28.1623333333,63.9005833333,52.5634166667,57.1441666667,24.5507916667,22.6700416667,42.67975,33.152625,50.6782916667,29.2285833333
789.00,28.2609166667,63.8651666667,52.403875,57.87375,24.584625,22.1544166667,42.77125,33.1786666667,51.1000416667,28.62325
789.31,29.1126666667,64.8665833333,53.79325,59.04425,25.2743333333,22.858125,44.3393333333,34.7145416667,51.7234166667,30.1385833333
789.62,29.392,64.1216666667,53.5655,58.7045,25.4595,22.9939166667,44.2824166667,34.5529166667,51.09575,30.7795
789.92,30.3674166666,65.1395,54.1182083333,59.0749166667,26.5229166667,24.593875,45.04775,35.5623333333,52.59525,32.7068333333
790.23,31.781,66.3543333333,55.277375,60.4745,27.8149166667,26.1687083334,46.0475,36.7462083333,53.6491666667,33.958
790.54,33.6068333333,67.5965,56.2409166667,61.9074166667,28.72,27.534625,47.602,37.7780416667,54.9142916667,35.0566666667
790.85,33.8328333333,67.5915833333,56.0072083333,61.6906666667,28.8059166667,27.774625,47.4380833334,37.786875,54.925125,34.3135833333
791.16,34.7459166667,68.6101666667,57.1198333333,63.23475,29.764,28.28975,48.815,39.4199166667,55.863625,34.964
