wavelength,Back_RamSanm,Belly_RamSanm,Breast_RamSanm,Crissum_RamSanm,Crown_RamSanm,DorTail_RamSanm,Rump_RamSanm,Throat_RamSanm,WingTip_RamSanm
755.36,4.96553333333,5.046,40.6155333333,36.5074,37.204,8.69276666667,44.4090666667,5.86193333333,6.79013333333
755.67,4.71146666667,4.78413333333,40.5417333333,36.3733333333,37.0222,8.43706666667,44.2776,5.57733333333,6.44833333333
755.99,4.58275555555,4.77446666667,40.4891333333,36.3311333333,37.0746666667,8.40606666667,44.2794666667,5.5846,6.43766666667
756.30,4.78728888889,4.88786666667,40.7083333333,36.4541333333,37.4282,8.6019,44.4942666667,5.78113333333,6.63313333333
756.62,4.73704444445,4.958,40.7494,36.5807333334,37.4606666667,8.6019,44.4478,5.7708,6.78146666667
756.93,4.25717777778,4.62713333333,40.6374666667,36.4026666667,37.3907333333,8.2553,44.2307333333,5.4218,6.43553333333
757.24,4.37657777778,4.66126666667,40.8160666666,36.476,37.6154666667,8.4316,44.356,5.50333333333,6.47513333333
757.56,4.29726666667,4.6904,40.7384,36.4856666667,37.62,8.48466666667,44.3741333333,5.47873333333,6.5312
757.87,3.92413333333,4.42126666667,40.523,36.2994,37.3894,8.17456666667,44.1416666667,5.0858,6.14166666667
758.18,3.81602222222,4.24733333333,40.2270666667,36.0136666667,37.1446666667,7.9988,43.8292,4.97606666666,5.9478
758.50,3.74597777778,4.17173333333,40.0297333333,35.8324,36.9688,7.9808,43.6214,4.85886666666,5.735
758.81,3.61144444444,4.0508,39.8471333333,35.7089333333,36.8821333333,7.8695,43.4672666667,4.76513333333,5.68813333333
759.13,3.62337777778,4.18013333333,39.7726,35.7764666667,37.0149333333,7.9545,43.5033333333,4.80513333333,5.69933333333
759.44,3.95166666667,4.43446666667,40.0572,36.0884666667,37.2824666666,8.08276666667,43.7023333333,5.06033333333,5.92466666667
759.75,4.07922222222,4.66106666666,40.0978,36.018,37.2762666667,8.10976666667,43.7413333333,5.23033333333,6.03073333333
760.07,4.28426666667,4.88613333333,40.1790666667,36.0770666667,37.3166666667,8.21946666667,43.8529333333,5.36466666667,6.1044
760.38,4.43937777778,5.016,40.3456,36.1598,37.3356666666,8.2856,44.01,5.4466,6.1704
760.69,4.34337777778,4.905,39.9492666667,35.7764666667,37.0298666667,8.17343333333,43.6457333333,5.479,6.11506666667
761.01,4.44371111111,4.9752,40.0128,35.7539333333,37.1588666667,8.16716666667,43.8696666667,5.57366666667,6.16893333333
761.32,4.84771111111,5.3296,40.382,35.8840666667,37.3344666667,8.52406666667,44.1532666667,5.96986666667,6.58333333333
761.63,4.87611111111,5.37,40.494,36.0286666667,37.4461333333,8.5204,44.3036666667,5.99193333333,6.60373333333
761.94,5.07444444445,5.67526666667,40.8198,36.2713333333,37.7281333333,8.7581,44.6448,6.23553333333,6.9688
762.26,5.02335555556,5.65293333333,40.728,36.1418666667,37.5804,8.68706666667,44.5033333333,6.17153333333,6.9492
762.57,4.95791111111,5.56433333333,40.7514,36.0334666667,37.488,8.5898,44.453,6.12906666667,6.93326666667
762.88,4.68277777778,5.30646666667,40.6719333333,35.9461333333,37.4430666667,8.49953333333,44.392,5.87133333334,6.70493333333
763.20,4.4918,5.10373333333,40.539,35.8958666667,37.3146,8.4912,44.2469333333,5.71613333333,6.49033333333
763.51,4.2022,4.80693333333,40.2408666667,35.6392,37.0828,8.2321,44.0102666667,5.5522,6.20493333333
763.82,4.27308888889,4.87373333333,40.2556,35.6444666667,37.1452666667,8.31686666667,44.0048666667,5.63026666667,6.3046
764.14,4.41722222222,5.1138,40.6623333333,36.0352,37.4474,8.52393333333,44.3540666667,5.77026666667,6.5174
764.45,4.37742222222,5.05933333333,40.6476666667,36.0351333333,37.367,8.471,44.2124666667,5.7686,6.54953333333
764.76,4.16466666667,4.8896,40.5281333333,36.0892,37.4322,8.2775,44.1536666667,5.53913333333,6.3918
765.07,4.0808,4.82693333333,40.5014,36.0621333334,37.3423333333,8.23746666667,44.1081333334,5.4718,6.34653333333
765.39,3.78313333333,4.53993333333,40.3446,35.9916,37.2058666667,7.9612,43.9088,5.20086666667,6.06193333333
765.70,3.52826666667,4.37506666667,40.5504,36.1912666667,37.3326666667,7.82133333333,44.1475333333,4.99253333333,5.81286666667
766.01,3.38868888889,4.25693333333,40.5084666667,36.2386,37.3098,7.69956666667,44.0362666667,4.79706666667,5.63846666667
766.32,3.54802222222,4.4026,40.4860666667,36.3088666667,37.1028,7.77013333333,43.8891333333,4.8554,5.73173333333
766.64,3.19093333333,4.08566666666,40.3752666666,36.2624,37.0315333333,7.36836666667,43.8992666667,4.5004,5.45806666667
766.95,3.67044444445,4.55133333333,40.7668666667,36.4954,37.3763333333,7.846,44.1548666667,4.89813333333,5.986
767.26,3.4942,4.42593333333,40.543,36.4041333333,37.2185333333,7.78046666667,43.9163333333,4.82426666667,5.98126666667
767.57,3.3768,4.31313333333,40.2556666667,36.3223333333,37.1698,7.7939,43.8550666666,4.7552,5.9734
767.88,3.35195555556,4.30726666667,40.4257333333,36.38,37.2814666666,7.8631,43.9028666667,4.73066666667,5.86033333333
768.20,3.36531111111,4.27513333333,40.3135333333,36.1308666667,37.1490666667,7.97663333333,43.7696,4.93386666667,5.8912
768.51,3.57173333333,4.48166666667,40.3807333333,36.0880666667,37.2327333333,8.24193333333,43.7774666667,5.1886,6.1566
768.82,3.5002,4.27953333333,40.0662,35.7916,36.9583333333,8.20903333333,43.6071333333,5.11526666667,6.1546
769.13,3.50635555555,4.11486666667,39.7872666667,35.4516666667,36.6822,8.12573333333,43.2191333333,5.15573333333,6.16566666667
769.44,3.68353333333,4.1738,39.8832,35.6588666667,36.7700666667,8.4009,43.4102666667,5.40433333333,6.41746666667
769.76,3.43808888889,3.98313333334,39.7509333333,35.4454666667,36.7750666667,8.25083333333,43.2278,5.36966666667,6.32013333333
770.07,3.6122,4.1644,39.8246666667,35.3046,36.6680666666,8.30793333333,43.0663333333,5.673,6.54326666667
770.38,3.30424444444,3.79786666667,39.8930666667,35.425,36.6752,8.00116666667,43.2292,5.57433333333,6.2894
770.69,3.17753333334,3.6422,40.0461333334,35.3131333333,36.6696,7.76033333333,43.3362666667,5.3594,5.9508
771.00,3.17371111111,3.53306666667,40.2232666667,35.2393333333,36.8106,7.53893333333,43.3158,5.40673333333,5.6564
771.32,2.97306666667,3.26713333333,39.9759333333,35.1605333333,36.6276666667,7.18136666667,43.4773333333,5.10053333333,5.3254
771.63,3.27175555555,3.39273333333,40.2929333333,35.4020666667,36.8148,7.19156666667,43.6978666667,5.10766666667,5.1624
771.94,3.44517777778,3.45153333333,40.6312,35.7058666666,37.0491333333,7.29326666667,43.9832666667,5.19593333333,5.056
772.25,3.78126666667,3.90033333333,40.9743333333,35.9055333333,37.2524666667,7.60186666667,44.1071333333,5.567,5.2756
772.56,4.204,4.43486666667,41.3516666667,36.3946666667,37.7301333334,8.0168,44.3494,5.91033333333,5.7012
772.87,4.43591111111,4.84873333333,41.5124,36.3546,37.8509333333,8.0355,44.3393333333,6.02353333333,5.81346666667
773.18,4.6388,5.11773333333,41.5906,36.4057333333,37.878,8.22043333333,44.4422666667,6.19306666667,5.8666
773.50,4.868,5.43853333333,41.79,36.9362,38.3463333333,8.7281,44.8765333333,6.3386,6.108
773.81,5.2168,5.79613333333,41.8622666667,37.1496,38.5534,9.18676666667,45.0890666667,6.4868,6.45066666667
774.12,5.74015555556,6.26593333333,42.2177333333,37.5192,38.7482,9.7979,45.7039333333,6.9624,7.00513333333
774.43,5.76284444445,6.259,42.2873333333,37.4407333333,38.4883333333,9.93203333333,45.5361333333,6.8854,7.0412
774.74,6.27933333333,6.866,42.8387333333,37.875,39.0140666667,10.7868333333,45.7836,7.54326666666,7.8286
775.05,6.10333333333,6.7742,42.9604666667,37.8932,39.0625333333,10.8249,45.8602,7.50333333333,7.97053333333
775.36,5.82508888889,6.43313333333,42.7276,37.7834,38.8900666667,10.4771666667,45.6245333333,7.05246666667,7.77993333333
775.67,5.41033333333,5.96973333333,42.4806666667,37.5532666667,38.7596666666,10.1811,45.5015333333,6.7214,7.36386666667
775.98,4.81802222222,5.54586666667,42.3004666667,37.2685333333,38.5686666667,9.75700000001,45.408,6.308,6.88046666667
776.30,4.67673333333,5.46233333333,42.4649333333,37.5349333333,38.9497333333,9.85283333333,45.7946666667,6.35493333333,6.93626666667
776.61,4.58771111111,5.23453333333,42.5622,37.7186,39.1721333333,9.77803333333,46.1512666667,6.2438,7.24586666667
776.92,4.6158,5.30326666667,42.7622,37.6838666667,39.0007333333,9.69480000001,46.0599333333,6.36686666666,7.41966666667
777.23,4.24142222222,4.98746666667,42.7170666667,37.4269333333,38.8181333333,9.33673333333,45.8126,5.99646666667,7.14233333333
777.54,4.03564444445,4.73306666667,42.1465333333,37.0092666667,38.5895333333,9.14319999999,45.1768666667,5.70713333333,6.98406666667
777.85,3.80622222222,4.65066666667,41.9904666667,37.0140666667,38.5704,8.8509,45.0814666667,5.47593333333,7.2276
778.16,3.436,4.278,41.5200666667,36.5581333333,38.0130666666,8.2664,44.6038,5.1538,6.83666666667
778.47,3.14811111111,4.12486666667,41.2853333333,36.3652666667,37.8176,7.88846666667,44.3791333333,4.9638,6.57226666667
778.78,3.04037777778,4.19733333333,41.2674666667,36.2228,37.8156666667,7.83573333333,44.5005333333,4.96446666667,6.6302
779.09,2.93768888889,4.1114,41.2205333333,36.309,37.6549333333,7.51846666667,44.399,4.77873333333,6.49693333333
779.40,3.07704444444,3.90186666667,41.0925333333,36.1834666667,37.5846,7.35773333333,44.4,4.78633333333,6.35446666667
779.71,2.69944444445,3.3576,40.7494,35.6379333333,37.0208666667,6.8353,44.0135333333,4.3132,5.83473333333
780.02,2.12077777778,2.78973333334,40.6194666667,35.0818666667,36.5336666667,6.3017,43.7286666666,3.74,4.86513333333
780.33,2.61828888889,3.01333333333,40.7009333334,35.3484666667,36.9942666667,6.81333333333,44.1295333333,4.0458,5.1924
780.64,2.59873333333,2.93953333333,40.8568,35.5504,37.0796,6.99913333334,44.3226666667,4.11906666667,5.22586666667
780.95,2.55075555556,2.98806666667,41.2379333333,35.8050666667,37.1478,7.07986666667,44.7186,4.44313333333,5.34733333333
781.26,3.04373333333,3.22273333333,41.7535333333,36.2994,37.6382,7.646,45.403,4.9054,5.4424
781.57,2.6828,2.8474,41.6346,36.1003333333,37.4217333333,7.3955,45.2892,4.45386666667,5.02
781.88,2.02188888889,1.88553333333,41.1942,35.3701333333,36.8876666667,6.85493333333,44.8097333333,3.76273333333,4.56853333333
782.19,1.54177777778,1.315,41.2272,35.3245333333,36.8776,6.81906666667,44.7672,3.6568,4.12866666667
782.50,1.80837777778,1.6044,41.4988666667,35.3768666667,37.1627333333,7.14166666667,45.0749333333,3.86746666667,4.3868
782.81,2.40715555556,2.36186666667,41.9090666667,35.9449333333,37.5239333333,7.9005,45.3502,4.43166666667,5.26993333333
783.12,2.35157777778,2.3728,41.8828666667,36.1448,37.5334666667,8.11516666667,45.231,4.59213333333,5.29926666667
783.43,2.48775555556,2.64613333333,41.884,36.4461333333,37.992,8.37933333333,45.3478,4.9154,5.819
783.74,1.73097777778,2.08773333333,41.9342666667,36.4560666667,38.0218666667,7.72826666667,45.307,4.42993333333,5.2148
784.05,1.64962222222,2.10833333333,41.9797333333,36.5868,38.1535333333,7.3612,45.4372,4.3542,5.09106666667
784.36,1.3526,1.91386666667,41.9724,36.6236666667,38.4608666667,7.01423333333,45.3938666667,4.04426666667,4.97406666667
784.67,1.07431111111,1.94806666667,41.6994666667,36.4429333333,38.1605333333,6.7073,45.0349333333,3.76953333333,4.7232
784.98,1.32971111111,2.37286666667,41.5357333333,36.5658666667,38.1240666667,7.09873333333,44.9070666667,4.325,5.22953333333
785.29,1.99648888889,3.37753333333,41.9390666667,37.3352,38.3975333333,7.90626666667,45.1968,5.1616,5.93613333333
785.60,2.82466666667,4.0584,41.9334666667,37.6572666667,38.7284666667,8.21686666667,45.2819333333,5.65646666667,6.65346666667
785.91,2.48866666667,3.77173333333,41.6115333333,37.2607333333,38.5222666667,7.88076666667,44.9039333333,5.30573333333,6.32093333333
786.22,2.16195555556,3.67073333333,41.5688,37.0471333333,38.6201333333,7.5864,44.9044666667,4.91293333333,5.67386666667
786.53,2.43931111111,3.99733333333,41.5721333333,37.0533333333,38.6212666667,7.6944,45.0904,5.20806666667,6.11186666667
786.84,2.79748888889,4.1258,41.8374,37.3928666667,38.5226666667,7.92873333333,45.3672,5.35486666667,6.19493333333
787.14,2.96211111111,4.21633333333,41.5998666667,37.3148666667,38.1409333333,8.0295,45.0869333333,5.3058,6.12386666667
787.45,3.85771111111,5.25366666667,42.0485333333,37.6082,38.6500666667,9.02116666667,45.3641333333,6.17713333333,7.03366666667
787.76,4.11048888889,5.48233333333,42.0734,37.88,38.7731333333,9.22746666667,45.3309333333,6.2708,7.09
788.07,4.61062222222,5.8464,41.9802666667,37.7890666667,38.7945333333,9.61636666668,45.1284666667,6.83666666667,7.4754
788.38,4.81733333334,6.02953333333,42.4499333333,38.0128666667,39.4008,9.78943333333,45.4153333333,6.9852,7.5578
788.69,4.83006666667,5.89306666667,42.2829333333,37.9598666667,39.4805333333,9.56396666666,45.4531333333,6.8524,7.3454
789.00,4.64693333333,5.7264,42.5190666667,37.8899333333,39.6482666667,9.56799999999,45.5009333333,6.65153333333,7.20193333333
789.31,4.72608888889,5.6706,42.9378666667,38.3216666666,39.8720666667,9.59116666666,46.0077333333,6.74806666666,7.37606666667
789.62,4.23348888889,5.0416,42.6097333333,38.0901333333,39.2092666667,9.01943333333,45.9428,6.38986666667,7.1412
789.92,4.69184444444,5.511,43.2846666667,38.8684666667,39.7404,9.416,46.6300666667,6.83693333333,7.33593333333
790.23,4.87693333334,5.88086666667,43.0448666667,38.719,39.7379333333,9.64600000001,46.2941333333,7.1988,7.59153333333
790.54,4.43055555556,5.44733333333,42.8493333333,38.2442,39.3757333333,9.17026666667,46.0338666667,6.8342,7.09826666667
790.85,3.32171111111,4.184,42.5304666667,37.8299333333,38.7370666667,8.15316666667,45.447,5.72486666666,5.8074
791.16,2.96886666667,3.99653333333,42.4661333333,37.7910666667,38.5629333333,7.9885,45.3581333333,5.53113333333,5.4336
791.47,2.08564444444,3.0592,42.1285333333,37.7471333333,38.3552666667,7.0881,45.5102,4.47366666667,4.67633333334
791.78,1.55206666667,2.40733333333,41.4228666666,37.2754,37.6859333333,6.32616666667,45.0851333333,3.9048,4.13333333333
792.08,1.84331111111,2.97406666667,41.7617333333,37.4677333333,37.9517333333,6.86883333333,45.5250666667,4.40686666667,4.65126666667
792.39,2.31875555555,3.85286666667,42.3345333333,38.0594,38.3345333333,7.3831,46.2492,5.2386,5.4332
792.70,2.41566666666,4.00853333333,42.0066,37.7841333333,38.1644666667,7.6129,45.8440666667,5.59666666667,5.55393333333
793.01,2.49528888889,4.15733333333,42.2476,37.9048666667,38.4094,7.94993333334,45.8808,5.9476,5.69986666667
793.32,1.8366,3.33333333333,41.4460666667,36.7804666667,37.6766666667,7.5012,44.7654,5.24413333333,5.25846666667
793.62,2.16164444445,3.38366666667,42.2189333333,37.1866666667,38.035,7.84336666667,45.3008,5.2048,5.44446666667
793.93,1.88542222222,3.26933333333,41.8362666667,36.7260666667,37.9074666667,7.6061,45.0582,4.90166666667,5.40453333333
794.24,1.88102222222,3.4128,41.4398666667,36.2552666667,37.625,7.55726666667,44.8806666667,4.86206666667,5.56793333333
794.55,2.22066666667,3.4856,41.36,35.8734666666,37.4319333333,7.7294,44.8178666667,5.09913333333,5.8554
794.86,2.30742222222,3.65006666667,41.6450666667,35.6938666667,37.3888,7.97896666667,44.8940666667,5.30433333333,5.9058
795.16,3.07044444444,4.3604,42.3242666667,36.2792,38.036,8.70273333333,45.7476,5.95053333333,6.43233333334
795.47,3.25728888889,4.45333333333,42.4014666667,36.4562,38.1855333334,8.57073333333,45.6810666667,5.92286666667,6.54573333333
795.78,3.06788888889,3.8076,42.3623333333,36.3086666667,37.991,8.12293333333,45.7270666667,5.41393333334,6.00886666667
796.09,3.50062222222,4.19533333333,43.3579333333,37.3530666667,39.1717333334,8.68096666667,46.7026,5.89233333333,6.61713333333
796.40,3.69477777778,4.323,43.542,37.5848,39.5554666667,8.86873333333,46.8507333333,5.90353333333,6.716
796.70,4.28188888889,4.7664,44.1660666667,38.366,40.1896,9.14243333333,47.5197333333,6.24686666667,6.9692
797.01,3.94977777778,4.48806666667,43.568,38.0153333333,40.1354,8.6648,47.1538666667,5.8952,6.59906666667
797.32,4.41868888889,4.61746666667,43.8797333333,38.4926,40.5191333333,8.91173333333,47.4089333333,6.1476,6.93073333333
797.63,5.27962222222,5.26293333333,44.5698666667,39.4447333333,41.3213333334,9.68566666667,48.0844666667,6.8456,7.91013333333
797.93,5.49062222222,5.68966666667,44.9723333333,40.0416666667,41.8102,10.0161333333,48.2870666667,7.13886666666,8.05546666667
798.24,5.81715555556,6.16353333333,45.283,40.3120666667,42.2594,10.4239333333,48.3158666667,7.56573333333,8.39966666667
798.55,4.5572,5.08106666667,45.168,40.0,42.0546,9.55043333333,47.9236,6.2604,7.42546666667
798.85,4.26208888889,4.5822,45.3234666667,40.1542,42.4229333333,9.32090000001,48.3184666666,5.74626666667,6.98013333333
799.16,4.11251111111,4.5704,44.5656666667,39.6763333333,41.7626666667,9.15613333334,47.5927333333,5.442,6.72133333333
799.47,3.75784444445,4.1642,43.8358,38.8010666667,40.7013333333,8.56223333333,46.6866,4.70146666667,6.03973333333
799.78,4.13073333333,4.62986666667,43.9839333333,38.7788666666,40.6255333334,8.75626666667,46.6266,5.01506666667,6.4414
800.08,3.67577777778,4.44113333333,43.3961333334,38.0457333334,40.1005333333,8.52306666667,45.8878666666,4.67213333333,6.36033333333
800.39,2.6742,3.73413333333,43.2922666667,37.6168,39.5480666667,7.5141,45.4494666667,4.00613333333,5.54693333333
800.70,2.76264444444,4.00106666667,43.7255333333,37.9112666667,39.87,7.79423333333,45.8508,4.34926666667,5.74706666667
801.00,1.71128888889,2.8336,42.7174,36.939,38.9690666667,6.96806666667,45.1811333333,3.4312,4.34053333333
801.31,0.639711111111,1.54973333333,42.0174666667,36.2642666667,38.4502666667,5.89173333333,44.633,2.1262,3.22453333333
801.62,-0.581666666666,0.274133333335,41.2470666666,35.5426,37.774,4.51623333333,44.2618666667,0.822066666668,2.15333333333
801.92,0.0184222222228,0.739600000001,40.8167333333,35.298,37.3896,5.04413333333,44.0839333333,1.341,2.78146666667
802.23,0.246733333333,1.15126666667,40.8443333333,35.3399333333,37.2422666667,5.47956666667,43.7664666667,1.69406666667,3.04266666667
802.54,0.533955555556,1.50186666666,41.6294,35.8438,37.7112666666,5.91856666667,43.9901333333,1.82313333333,3.3582
802.84,1.26431111111,2.213,41.8110666667,36.4712,38.1393333333,6.5951,44.2168666667,2.50493333333,4.1068
803.15,1.54435555556,2.11086666667,41.7270666667,36.5954,38.4321333334,6.54326666667,44.2926666667,2.8618,4.35873333333
803.46,1.74597777778,2.154,42.1926,37.2259333333,38.7042666667,6.6308,44.7564,3.15066666667,4.54586666667
803.76,2.47435555555,2.77553333333,41.9592,37.6162666667,38.7211333333,7.5265,45.0394666666,3.7334,5.2354
804.07,2.95226666667,3.23133333333,42.013,37.6919333333,38.6205333333,7.72136666667,44.9596,4.07406666667,5.47493333333
804.38,3.61411111111,4.08973333333,42.8601333333,38.2732,39.5829333333,8.0941,45.4744666667,4.8276,6.30313333334
804.68,3.87044444444,4.4638,43.0163333333,38.2461333333,39.5932666667,8.19056666667,45.4040666667,5.21393333333,6.59806666667
804.99,4.3458,4.8336,43.3863333333,38.7479333333,40.1003333333,8.78763333333,45.5679333333,5.52033333333,6.74586666667
805.30,4.93042222222,5.42366666666,43.8342666667,38.8934,40.4984666667,9.3994,45.5021333334,6.095,7.2542
805.60,4.7852,5.3482,44.019,38.7874666667,40.5614,9.13689999999,45.5176,5.97826666667,7.2174
805.91,4.80113333333,5.39853333333,44.0556,38.7960666667,40.9149333333,8.92193333334,45.7035333334,6.1104,7.33006666667
806.21,4.34446666667,5.015,44.1646666667,38.5880666667,41.1228666667,8.77353333333,45.8053333333,5.77266666667,6.79733333333
806.52,4.53624444445,5.21326666667,44.3158666667,38.7778,41.2111333333,9.24306666666,45.9290666667,5.6426,6.73286666667
806.83,4.67962222222,5.41653333333,44.6334,38.9667333333,41.6222,9.45546666666,46.2944,5.74433333334,6.83866666667
807.13,4.77871111111,5.67526666666,45.5784,39.584,42.4729333333,9.56983333333,47.1395333333,6.04539999999,7.0768
807.44,4.02673333333,5.14646666667,45.1870666667,39.3153333333,42.2049333333,9.42836666667,46.7827333333,5.67433333333,6.64933333333
807.74,4.506,5.50753333333,44.7867333333,39.1522666667,41.7013333333,9.84436666666,46.7358666667,6.03793333333,6.97226666667
808.05,5.38308888889,6.2226,45.5155333333,39.9358,42.5066666667,10.5316666667,47.9462666667,6.90033333334,7.77086666666
808.35,6.45428888889,7.23426666667,45.7340666667,40.4980666667,42.8786,11.4133,48.1842,8.12053333334,8.90833333333
808.66,6.43326666667,7.06166666667,45.9965333333,41.2986,43.4590666667,11.1371,48.8151333333,8.18086666667,8.70140000001
808.97,6.58828888889,7.311,45.7271333333,41.2826666667,43.3002,11.1621666667,49.0877333333,8.413,9.00933333333
809.27,6.84222222222,7.87766666667,45.8976666667,41.4048666667,43.4694666667,11.7044666667,49.3672,9.02813333333,9.53706666666
809.58,7.31175555555,8.35153333333,46.1112,41.569,43.5836,11.8619666667,49.6092,9.70086666667,10.4395333333
809.88,6.65222222222,7.76646666667,46.0232666667,41.2934666666,43.1053333333,11.3027666667,49.5595333333,9.27813333333,10.0844
810.19,6.11515555555,7.3308,45.3384,40.4196666667,42.1178666667,10.8177333333,48.8784,8.81586666667,9.55519999999
810.49,6.99191111112,7.76193333334,45.6593333333,40.5791333334,42.3418666667,11.4320666667,48.9582666667,9.48073333335,10.0032666667
810.80,7.54817777778,8.06246666666,46.3225333333,40.9305333333,42.8936,11.6156666667,49.3436,9.7132,10.3696
811.10,7.239,7.47666666667,46.3426,41.0884,42.7212,11.3734333333,48.7334,9.38126666668,9.95793333334
811.41,6.741,6.92933333333,46.1346666667,40.775,42.0427333333,11.0707666667,48.1772666667,9.11660000001,9.35313333333
811.71,5.98228888889,6.3456,46.0181333333,40.2942666667,41.5110666667,10.194,48.0308,8.47213333333,8.79319999999
812.02,5.46746666667,6.18546666667,46.0974666667,40.1491333333,41.4025333333,9.68823333334,48.0758,7.93366666667,8.38066666667
812.32,4.97404444445,5.68213333333,45.4515333333,39.6538666667,40.8486666667,9.21913333333,47.3658666667,7.82759999999,8.02446666666
812.63,4.5836,4.92126666667,44.7022,39.4798,40.0478,8.56953333333,46.6803333333,7.71393333333,7.173
812.93,5.03693333333,5.25693333333,44.7123333333,39.326,39.7070666667,8.8389,46.4079333333,7.74953333333,6.9868
813.24,5.83697777778,6.41513333333,44.3494666667,39.1062,39.6293333333,9.60286666667,45.9318,8.63953333333,7.7258
813.54,5.64888888889,6.53333333333,44.1933333333,39.1933333333,40.0666666667,9.76666666666,45.94,8.68666666667,7.99333333333
813.85,5.28824444445,6.34186666667,43.6184,38.4824,39.5229333333,9.50306666667,45.3809333333,8.36986666666,7.80646666667
814.15,5.44911111111,6.39386666667,43.4464666667,38.4564666667,39.1816666667,9.57753333333,45.5556,8.38993333333,8.15693333334
814.46,4.81168888889,5.84166666667,43.259,37.8499333334,38.7424666667,8.8743,45.5984666667,7.69446666666,7.52526666667
814.76,5.19566666667,6.20793333333,43.2928666667,37.6855333333,38.8799333333,9.143,45.7826666667,7.67213333333,8.07686666667
815.07,5.19417777778,6.0976,43.5365333333,37.9606666666,38.9634,9.3496,46.0028,7.75073333333,8.00806666667
815.37,4.99668888888,5.79826666667,42.9992666667,37.5350666667,37.9424666667,9.23173333333,45.3774,7.4548,7.90899999999
815.68,5.17702222222,5.79026666667,43.0013333334,37.3706,37.8684,9.3593,45.312,7.4436,7.62286666666
815.98,5.20106666667,5.5772,42.5226,36.5045333333,37.6522666667,9.62380000001,44.6432666667,6.97133333334,7.87293333333
816.29,5.162,5.52853333333,42.6536,36.8648666667,37.9577333333,9.69106666667,44.9106,6.80986666667,8.117
816.59,4.65188888889,4.96113333333,42.2244,36.7704,37.5485333334,8.89096666667,44.3838,6.44613333334,7.50326666666
816.89,5.45975555555,5.45973333333,42.7842,37.4138,37.9500666667,9.31343333333,44.8530666667,7.19033333333,7.92466666666
817.20,5.00157777778,5.15993333333,42.5702666667,37.6195333333,38.0753333333,8.8255,44.6851333333,6.78686666666,7.61006666667
817.50,4.52064444444,4.97833333333,42.4490666666,37.3717333333,37.8973333333,8.63023333333,44.3846666667,6.40706666667,6.87693333333
817.81,4.65735555555,5.50873333333,42.6201333333,37.6844,38.2392666667,9.0003,45.0373333333,6.70853333334,7.50219999999
818.11,4.43695555556,5.3058,42.2756,37.6672666667,38.0502,8.93653333333,44.5396666667,6.40926666667,7.43846666666
818.41,4.76488888889,5.46013333333,42.0972,37.3866,38.0059333333,9.00006666667,44.2162,6.24266666667,7.59553333333
818.72,5.68953333333,6.59966666667,43.1528666667,38.1400666667,39.3714,9.65223333334,45.121,7.24366666667,8.42866666667
819.02,6.20953333333,7.1896,44.0143333333,38.844,39.9568666667,10.5635666667,45.8561333333,7.82253333333,8.94006666667
819.33,6.55115555555,7.70173333333,44.8815333333,39.886,40.6270666667,10.9168,46.8026666667,8.31593333333,9.0306
819.63,5.8906,7.209,44.2018,39.2566666667,40.0264,10.3810666667,46.5150666667,7.92953333333,8.30113333333
819.93,5.85413333333,7.21686666667,44.4753333333,39.2930666667,40.4798666666,10.7326,46.9864666667,7.86626666667,8.53466666667
820.24,5.57562222222,6.9448,44.1128,38.9597333333,40.246,10.5294,46.8565333333,7.49553333333,8.27113333333
820.54,5.59944444444,6.88433333333,44.4934666667,39.0935333333,40.4712666667,10.8305666667,47.1697333333,7.48473333333,8.228
820.85,5.70233333333,6.85286666667,44.5878666667,39.0750666667,40.6146666667,10.8792666667,47.0854,7.56046666667,8.3864
821.15,5.67411111111,6.7154,44.473,38.878,40.5736,10.8234333333,46.9105333334,7.50953333333,8.2396
821.45,5.77042222222,6.75686666667,44.7775333333,39.0487333333,40.8371333333,10.8837,47.2588,7.657,8.34546666667
821.76,5.57142222222,6.566,44.7628666667,38.9370666667,40.7594666667,10.7755,47.2994,7.5062,8.2092
822.06,5.36404444444,6.20666666667,44.6188666667,38.6854666667,40.589,10.5837666667,47.097,7.26073333333,7.9518
822.36,5.18975555556,6.00293333333,44.4083333333,38.5728666667,40.4119333333,10.33,46.8466666667,7.05753333333,7.80033333333
822.67,4.98746666667,5.81,44.2978666667,38.3708666667,40.2494666667,10.1849666667,46.757,6.82206666667,7.67033333333
822.97,5.01597777778,5.77673333333,44.4904,38.4282666667,40.3916666667,10.2043666667,46.8359333333,6.82393333333,7.73193333333
823.27,5.07535555556,5.7932,44.6518,38.5508,40.4101333333,10.2119,46.8461333333,6.81986666667,7.74206666666
823.58,5.00391111111,5.70733333333,44.74,38.5294,40.3875333333,10.1026333333,46.7784,6.7968,7.62713333334
823.88,4.90897777778,5.61126666667,44.661,38.4834,40.3326,9.9169,46.7328666667,6.7118,7.63633333333
824.18,4.63602222222,5.39166666667,44.6137333333,38.4044666667,40.308,9.64199999999,46.7806666667,6.49873333333,7.3814
824.49,4.66724444444,5.4326,44.9228666667,38.696,40.5419333333,9.67096666666,47.0109333333,6.57473333333,7.48313333333
824.79,4.57895555556,5.3644,44.8298666667,38.7089333333,40.4823333333,9.56933333334,46.8748666667,6.4602,7.3404
825.09,4.81855555555,5.70093333334,45.1093333333,38.9528666667,40.7605333333,9.83323333335,47.0265333333,6.74186666667,7.5856
