wavelength,Back_TanLavm,Belly_TanLavm,Breast_TanLavm,Crissum_TanLavm,Crown_TanLavm,DorTail_TanLavm,Patch10_TanLavm,Rump_TanLavm,Throat_TanLavm,WingTip_TanLavm
712.20,17.7214404762,14.3296666666,9.92483333332,8.54683333333,34.98,8.31216666667,17.9851666666,7.86516666666,15.7698333334,15.1928333333
712.52,17.8282261905,14.438,9.87833333334,8.63216666667,35.0805,8.32033333334,17.9693333333,7.85916666667,15.8226666667,15.1968333333
712.84,17.901202381,14.4373333333,9.86833333335,8.632,35.1016666667,8.4365,17.9088333333,7.803,15.767,15.1613333334
713.16,17.7799285715,14.3708333333,9.723,8.50733333334,35.109,8.32083333333,17.7241666666,7.74933333333,15.6008333333,15.0521666667
713.48,17.7059642857,14.3181666667,9.53866666668,8.39016666667,35.2155,8.07766666667,17.7328333334,7.54016666667,15.558,15.0688333333
713.80,17.7628690476,14.4556666667,9.52133333332,8.37316666667,35.3676666667,8.1,17.7576666667,7.54966666667,15.6636666667,15.1995
714.12,18.0026071429,14.6011666667,9.64966666667,8.507,35.6836666666,8.35333333333,17.9573333334,7.64966666667,15.8805,15.4071666666
714.44,17.8665833333,14.6158333334,9.70400000002,8.6,35.755,8.255,18.0816666667,7.68133333334,15.8993333334,15.4886666667
714.76,17.9095,14.6263333334,9.69450000002,8.6515,35.8951666667,8.25616666666,18.2315,7.63116666666,15.9961666667,15.5921666667
715.08,17.71575,14.4395,9.39366666669,8.38116666667,35.8116666667,8.084,17.9736666667,7.296,15.8961666667,15.3856666666
715.40,17.61125,14.3531666667,9.41749999998,8.364,36.0863333333,8.00316666667,17.8771666667,7.1735,15.9363333333,15.3743333333
715.72,17.8647142857,14.463,9.58899999998,8.5535,36.2558333333,8.16,18.1336666667,7.17133333334,16.1268333333,15.4783333334
716.04,17.7791904762,14.3436666666,9.42616666665,8.47783333333,36.2081666667,8.14966666667,18.113,7.08533333333,15.9956666667,15.4798333333
716.36,17.7606190476,14.3476666666,9.39616666666,8.47516666667,36.2683333334,8.07383333334,18.2153333333,7.16783333334,16.0628333333,15.5918333333
716.68,17.7829404762,14.3136666667,9.4235,8.59216666667,36.2928333333,8.21016666666,18.2158333333,7.154,16.2386666666,15.7241666666
717.00,17.5240952381,14.0931666666,9.3035,8.44783333333,36.07,8.291,17.9925,7.0655,16.0555,15.5003333333
717.32,17.5975119048,14.094,9.38533333335,8.625,36.0405,8.45833333334,18.1165,7.05983333333,16.0573333333,15.5663333334
717.64,17.6846309523,14.1503333333,9.46316666668,8.76233333334,35.9383333334,8.46666666667,18.2091666666,7.12116666667,16.0416666666,15.6436666667
717.96,17.9428928571,14.3648333333,9.58883333333,8.74933333333,36.0061666667,8.571,18.2171666667,7.17566666667,16.107,15.7061666666
718.28,18.3021309524,14.6791666666,9.94433333333,9.05,36.1288333333,8.86116666666,18.448,7.56133333333,16.3126666667,15.9893333334
718.60,18.7299523809,15.0716666666,10.4025,9.49983333333,36.5306666666,9.27133333334,18.8378333333,8.06266666667,16.6388333334,16.4418333334
718.92,18.5906547619,14.9735,10.2131666667,9.4455,36.3573333333,9.198,18.8155,8.10733333333,16.5338333333,16.3651666666
719.24,18.4612380952,14.9096666667,10.0593333334,9.27233333333,36.3313333334,8.91733333333,18.6946666667,8.14116666667,16.33,16.2493333333
719.56,18.3072380952,14.8398333334,10.0746666667,9.079,36.3608333334,8.70633333333,18.5085,7.9455,16.253,16.1371666667
719.88,18.5267738095,15.0968333334,10.2101666667,9.30016666666,36.5521666666,8.989,18.6645,8.05266666667,16.4201666666,16.1926666666
720.20,18.4856190476,15.1663333333,10.1751666667,9.20816666667,36.6138333334,8.9855,18.7768333333,8.1645,16.4211666666,16.1063333334
720.52,18.5801666667,15.1321666667,10.1295,9.177,36.6486666667,8.84116666666,18.7126666667,8.14983333333,16.5691666666,16.124
720.84,18.6321547619,15.1985,10.1178333333,9.23133333333,36.8035,8.79233333333,18.827,8.3255,16.6151666667,16.2235
721.16,18.7186309524,15.4076666667,10.2398333333,9.2715,37.0186666667,8.96866666667,18.9498333333,8.51066666667,16.6466666667,16.284
721.48,18.749047619,15.3045,10.4428333334,9.34583333331,37.0983333333,9.1895,19.0293333334,8.53033333333,16.6386666667,16.2326666667
721.79,18.6203809524,15.1548333334,10.4813333333,9.367,37.1475,9.1155,19.0093333333,8.33716666667,16.5086666667,16.095
722.11,18.5043928572,14.9986666667,10.34,9.30933333335,36.803,9.09033333333,18.838,8.14066666667,16.3298333334,15.7981666667
722.43,18.6120238095,14.9443333333,10.3828333333,9.29866666666,36.8185,9.04533333333,18.8351666667,7.92016666666,16.278,15.7015
722.75,18.5491190476,14.7438333334,10.3426666667,9.32966666667,36.8741666666,9.12366666666,18.7336666666,7.74866666666,16.2261666667,15.5756666666
723.07,18.462297619,14.4333333333,10.12,9.12733333333,36.733,9.05283333333,18.5981666667,7.66766666667,16.092,15.2523333334
723.39,18.240797619,13.9653333333,9.89233333335,8.65016666666,36.6975,8.51666666666,18.2798333333,7.30783333333,15.758,15.024
723.71,18.3767619048,14.0661666667,9.97566666666,8.73616666666,36.9561666667,8.64433333334,18.2653333334,7.242,15.8445,15.1348333333
724.03,18.5272142857,14.256,10.1278333334,8.90783333334,37.1835,8.91216666666,18.4715,7.518,15.899,15.1523333333
724.35,18.5181428571,14.144,9.96683333331,8.76766666667,37.167,8.85866666667,18.2341666667,7.42333333334,15.9843333333,14.9586666667
724.67,18.1941904762,13.8091666667,9.66483333335,8.58566666667,36.9685,8.65166666667,18.0563333334,7.20433333334,15.7155,14.7395
724.98,18.1067738095,13.8133333334,9.45333333333,8.62166666666,37.0428333333,8.597,17.906,7.304,15.724,14.847
725.30,17.9646547619,13.8458333333,9.31516666665,8.5035,36.958,8.606,17.8105,7.31833333333,15.7646666667,15.08
725.62,17.8631547619,13.8348333333,9.28750000002,8.33533333333,37.146,8.47883333334,17.8488333334,7.25583333333,15.7965,15.177
725.94,18.0861071429,14.1385,9.55283333334,8.53016666667,37.4643333333,8.89966666667,18.1236666666,7.79566666666,16.1431666666,15.4735
726.26,18.2161904762,14.3823333333,9.77766666669,8.66166666666,37.6801666666,9.07233333333,18.363,8.07733333333,16.3565,15.8005
726.58,18.4152738095,14.6203333334,10.0963333333,8.89983333333,37.8488333334,9.271,18.6213333334,8.32533333333,16.4553333333,16.144
726.90,18.36375,14.8051666666,10.1573333333,9.086,37.7993333334,9.48550000001,18.7258333333,8.3985,16.6153333333,16.1173333334
727.21,18.2059047619,14.6148333333,10.0351666667,8.89533333333,37.5863333333,9.25316666667,18.6831666667,8.231,16.3443333334,16.0143333334
727.53,18.2836904762,14.786,10.2256666667,9.07,37.4786666666,9.23666666667,18.78,8.33716666667,16.5891666667,16.2866666666
727.85,18.0117976191,14.5996666667,10.1568333333,8.7815,37.3126666667,9.021,18.6446666667,8.05133333334,16.292,16.1333333333
728.17,18.0273452381,14.4913333333,10.033,8.60566666667,37.1278333333,8.91633333334,18.3738333333,7.93033333333,16.214,16.0376666666
728.49,17.8991547619,14.3628333334,9.83116666665,8.45133333333,37.017,8.85033333333,18.4193333334,7.7595,16.1838333333,15.8796666666
728.80,17.8711904762,14.3438333333,9.7665,8.3615,37.057,8.85633333333,18.3776666667,7.77266666666,16.172,15.7563333333
729.12,17.6629047619,14.2636666666,9.518,8.17383333333,36.93,8.63933333333,18.1271666666,7.652,15.987,15.6303333334
729.44,17.5512738095,14.1471666667,9.23966666665,8.13033333333,36.7553333333,8.39,17.8813333333,7.3405,15.8433333333,15.6023333333
729.76,17.255047619,13.8125,8.80266666669,7.8375,36.5856666666,8.08533333334,17.5716666666,6.92133333333,15.5965,15.0895
730.08,17.0594285714,13.7275,8.53566666666,7.7675,36.7335,7.9545,17.334,6.80016666666,15.6318333333,14.826
730.39,17.0443690476,13.6526666666,8.5065,7.8105,36.6673333334,7.89966666667,17.2808333333,6.81316666666,15.5465,14.9325
730.71,16.9106547619,13.5086666667,8.37766666667,7.83183333334,36.5978333333,7.80583333333,17.0873333333,6.725,15.4935,14.8076666667
731.03,16.6882380953,13.2461666666,8.22433333334,7.6585,36.6983333333,7.56233333333,16.9145,6.54166666666,15.1541666667,14.596
731.35,17.0979285714,13.4381666666,8.47983333333,8.04383333333,36.8771666667,7.8935,17.242,6.88566666666,15.3803333333,14.8635
731.67,17.257047619,13.6146666666,8.7955,8.30966666667,37.2286666666,8.09433333333,17.6086666666,7.00266666667,15.6335,14.98
731.98,17.410047619,13.6386666667,8.91849999999,8.35716666666,37.4916666667,8.02333333333,17.6796666667,7.02466666667,15.7748333334,15.0263333333
732.30,17.4768571429,13.5011666667,8.824,8.22133333334,37.3816666667,7.80583333334,17.6815,6.87566666667,15.6556666666,14.9055
732.62,17.4091666667,13.2698333333,8.76033333335,8.11316666667,37.1921666666,7.72183333333,17.661,6.67916666667,15.4801666667,14.7186666667
732.94,17.1836071429,13.1058333333,8.71983333333,7.76833333333,37.0686666667,7.54516666667,17.6665,6.564,15.2766666666,14.4883333333
733.25,17.2950119047,13.1985,8.91366666665,7.80516666666,37.0113333334,7.61033333333,17.6965,6.77533333333,15.3145,14.7861666667
733.57,17.5073214286,13.4243333333,9.15816666665,8.00566666667,36.971,7.79833333333,17.9358333334,6.99666666666,15.4841666667,15.2206666667
733.89,17.5970595238,13.5385,9.21916666667,7.9695,37.0476666667,7.935,18.2303333333,7.09166666666,15.57,15.2326666667
734.21,18.05675,13.8328333334,9.50533333334,8.17266666667,37.3745,8.26683333334,18.7518333333,7.4865,15.965,15.4985
734.52,18.4032976191,14.1275,9.63266666669,8.31533333333,37.5925,8.64666666667,19.1298333333,7.63266666667,16.2993333333,15.7485
734.84,18.1718571429,13.9658333333,9.47366666668,8.0535,37.817,8.36666666667,18.9723333334,7.41933333334,16.1643333333,15.5631666666
735.16,17.93075,13.7551666667,9.16866666669,7.71283333334,37.7341666666,8.1645,18.772,7.22366666667,15.9748333333,15.2953333334
735.48,17.92125,13.8438333334,9.25483333335,7.777,37.7501666667,8.2495,18.8881666667,7.19266666666,15.992,15.4161666667
735.79,17.8123571429,13.7121666666,9.15883333332,7.73666666667,37.926,8.1905,18.7891666667,7.07616666667,15.9533333334,15.3941666666
736.11,18.1451309524,13.9813333333,9.29116666665,7.91266666667,38.4621666666,8.53916666667,19.088,7.28616666667,16.3623333334,15.6776666667
736.43,18.1890952381,13.8695,9.2975,8.05733333333,38.6293333333,8.66383333333,19.0205,7.17016666667,16.4085,15.6391666667
736.74,18.2087738095,13.808,9.213,7.95766666667,38.8171666667,8.75033333333,19.159,7.07366666666,16.401,15.714
737.06,17.8632380952,13.6656666667,9.13216666667,7.7615,39.0015,8.706,19.1578333333,6.8955,16.273,15.509
737.38,17.6496071429,13.5005,9.155,7.88783333333,39.0763333333,8.7,18.9276666667,6.74083333333,16.3416666666,15.6036666667
737.69,17.3698928571,13.479,9.22883333334,7.98983333333,39.189,8.58366666666,18.6896666666,6.70466666667,16.2258333333,15.6228333334
738.01,17.31525,13.3618333333,9.30566666669,8.03383333334,39.1813333333,8.52116666666,18.4536666667,6.6,16.1188333333,15.5111666666
738.33,17.4019166667,13.4363333333,9.3565,8.2415,39.0096666667,8.89766666666,18.4655,6.77766666667,16.2353333333,15.7445
738.64,17.6484404762,13.7916666667,9.48833333335,8.4735,39.2165,8.96516666667,18.5358333333,7.114,16.3866666667,16.1158333334
738.96,17.5646785714,13.7903333333,9.349,8.36566666666,39.2383333333,9.03983333334,18.4211666667,7.23,16.1773333333,16.0801666667
739.28,17.5278928572,13.8468333334,9.14350000002,8.3495,39.1995,9.16183333334,18.2775,7.26016666667,16.1543333333,15.9465
739.59,17.5929642857,13.995,9.43333333331,8.6245,39.2771666667,9.2115,18.335,7.44583333333,16.4078333333,16.0335
739.91,17.9081547619,14.2206666667,9.65366666668,8.86483333333,39.3251666667,9.47299999998,18.4998333334,7.79716666667,16.7316666667,16.17
740.23,18.3312738095,14.5331666667,9.95783333331,9.46316666666,39.5751666667,9.804,18.8468333333,8.19783333333,17.1755,16.34
740.54,18.8173452381,14.7646666667,10.0433333334,9.84950000002,39.739,10.0011666667,19.0461666667,8.36883333334,17.3573333333,16.5105
740.86,19.0519404762,14.8511666667,10.0218333333,9.883,39.9396666666,9.96933333333,18.9711666667,8.52733333333,17.2703333334,16.6093333334
741.18,18.9780595238,14.7213333333,9.848,9.72216666669,39.7988333333,9.90600000002,18.9025,8.42066666666,17.1071666667,16.536
741.49,18.9883690476,14.9191666667,9.73616666666,9.51483333333,39.747,10.066,18.9603333334,8.63883333333,17.1736666666,16.706
741.81,18.9557142857,15.0685,9.59983333332,9.40883333334,39.9376666667,9.87133333332,19.0741666667,8.68016666666,17.2596666667,16.7321666667
742.12,18.7483095238,14.6963333333,9.43083333334,9.26716666667,39.9906666667,9.80450000002,18.9846666666,8.474,17.291,16.677
742.44,18.6515238095,14.5196666667,9.28849999998,9.09783333334,39.6406666666,9.74633333333,18.8395,8.42333333333,17.3515,16.5175
742.76,18.5221309524,14.3978333333,9.39799999999,9.05516666667,39.403,9.65733333333,19.003,8.39566666667,17.2585,16.5991666667
743.07,18.1920714286,14.0373333333,9.12583333332,8.72683333333,39.0953333333,9.49316666666,18.9023333334,8.28616666667,16.8608333334,16.462
743.39,17.9921309523,13.8915,8.91333333335,8.442,39.0741666667,9.31566666667,18.8593333334,8.22466666667,16.6825,16.5236666667
743.70,17.4981309524,13.6426666667,8.52066666667,7.89983333333,38.8246666667,8.938,18.331,7.67516666667,16.2331666667,16.2011666667
744.02,17.22125,13.2181666667,8.37416666666,7.3585,38.7043333334,8.62933333333,18.084,7.19,16.0585,15.7978333333
744.34,17.1111904761,13.2501666667,8.33049999998,7.2155,38.674,8.66966666666,18.2901666667,6.986,16.0651666667,15.4148333333
744.65,17.03375,13.1211666667,8.2365,6.88116666667,38.6158333333,8.5465,18.1656666667,6.67116666667,15.9255,15.201
744.97,16.7755,12.6965,8.035,6.7525,38.7086666666,8.25816666666,18.0051666666,6.33983333334,15.5681666666,14.9495
745.28,16.6015238095,12.379,7.99133333333,6.907,38.4161666666,8.03016666667,17.801,6.11733333333,15.438,14.8038333333
745.60,16.7114880952,12.355,7.9325,6.84566666667,38.2351666667,7.943,17.831,6.03833333333,15.38,14.8783333333
745.91,16.5722142857,12.2211666666,7.938,6.856,38.2273333333,7.456,17.8046666667,5.74633333334,15.3775,14.6596666667
746.23,16.7174761905,12.3255,8.0855,6.982,38.6431666667,7.32533333333,17.8265,5.901,15.6758333333,14.7296666667
746.55,16.7207738095,12.3953333333,8.13,7.00016666667,38.9095,7.06216666667,17.5931666666,5.83033333333,15.5478333333,14.6271666667
746.86,16.7197619048,12.5353333333,8.36433333332,7.1775,39.1603333333,7.3075,17.7065,5.86633333333,15.5023333333,14.7903333334
747.18,16.8295952381,12.4705,8.4205,7.273,39.307,7.49816666667,17.7075,5.99616666666,15.5811666667,14.8275
747.49,16.6877142858,12.686,8.32216666666,7.57833333333,39.0851666667,7.5505,17.555,6.25683333333,15.4953333333,15.0176666666
747.81,16.9695119048,12.8788333334,8.51583333333,7.85783333333,39.0951666667,7.84683333333,17.6673333333,6.65783333333,15.7541666667,15.4225
748.12,17.1472261904,13.1795,8.67099999998,8.32516666666,39.1321666667,8.0835,17.7868333333,6.95783333333,16.1613333333,15.5406666666
748.44,17.1110238095,13.3213333334,8.73716666667,8.437,38.9815,8.00566666667,17.6981666667,6.90366666666,16.1865,15.3513333334
748.75,17.2887380953,13.6768333333,8.98533333335,8.49983333333,39.2036666667,8.30866666667,17.8343333334,7.03733333333,16.345,15.3736666666
749.07,17.3101547619,13.9195,9.21283333335,8.68633333333,39.2236666666,8.56683333333,17.9045,7.1445,16.3083333333,15.2006666667
749.38,17.4477380952,13.9918333334,9.08733333335,8.63183333333,39.3935,8.7675,17.8983333333,7.07466666667,16.1133333333,15.1746666666
749.70,17.1753095238,13.7791666666,8.73916666666,8.336,39.087,8.65733333333,17.424,6.72333333334,15.7893333334,15.0373333333
750.01,17.6859404762,14.2275,8.94566666665,8.679,39.3771666666,9.09833333333,17.7503333333,7.0345,16.2095,15.4198333334
750.33,17.9488690476,14.5035,9.10116666665,8.94983333334,39.3521666666,9.23116666667,17.9215,7.398,16.537,15.6446666667
750.64,18.1252380952,14.72,9.18250000002,9.07933333334,39.2115,9.19866666667,18.2078333333,7.652,16.6126666667,15.7416666667
750.96,18.5751785715,15.086,9.64066666665,9.35916666667,39.58,9.48366666667,18.7126666667,8.271,16.9101666667,16.1738333334
751.27,18.3793809524,14.798,9.42516666669,9.22966666667,39.662,9.3765,18.6113333334,8.19766666667,16.6721666667,16.1236666667
751.59,18.2927380953,14.5553333333,9.25183333335,8.95566666667,39.6731666667,9.25733333333,18.6081666667,8.018,16.4253333333,16.1513333333
751.90,18.2043809524,14.2888333333,9.00083333332,8.61616666667,39.5608333334,9.03883333333,18.5778333333,8.04483333333,16.3316666667,16.2
752.22,17.8890476191,13.8458333334,8.67233333335,8.1875,39.372,8.68316666666,18.3691666667,7.93933333334,15.9283333334,15.9725
752.53,17.8994047619,13.7133333334,8.64066666665,8.295,39.3061666667,8.7285,18.2588333333,8.03133333334,15.9145,16.1288333334
752.85,18.1794047619,14.1308333333,9.0045,8.7405,39.8076666667,8.9275,18.5973333334,8.5425,16.386,16.711
753.16,18.5862976191,14.5321666666,9.48,9.28833333333,40.3613333333,9.4035,19.2993333333,8.94366666666,16.7981666667,17.2031666666
753.47,18.5394761904,14.3275,9.34616666665,9.236,40.3071666667,9.302,19.5068333333,8.76283333333,16.6888333333,17.1455
753.79,18.1821904762,13.8621666666,8.95816666665,8.79183333333,40.1423333333,8.7085,19.2878333333,8.36966666667,16.328,16.7611666667
754.10,18.1888571428,14.0503333334,9.33116666669,8.99583333333,40.663,8.96216666666,19.6746666667,8.69416666666,16.7003333333,17.276
754.42,17.8470952381,13.6001666667,9.04216666665,8.66916666666,40.4268333334,8.76566666667,19.4398333334,8.12716666667,16.4293333333,16.9718333333
754.73,17.8839642858,13.6961666667,9.02049999999,8.42166666667,40.3351666667,8.38766666667,19.3465,7.94283333333,16.3358333333,16.8148333334
755.05,17.7193928571,13.527,8.80050000002,8.26166666667,40.18,8.21616666667,19.2908333334,7.68316666667,16.1793333334,16.6153333333
755.36,18.1556666666,13.9891666667,9.29533333335,8.82,40.832,8.65783333333,19.9293333334,8.003,16.6956666666,17.055
755.67,18.4676309524,14.5143333333,9.60799999998,9.22283333334,41.2261666667,8.96583333333,20.2018333334,8.2075,17.256,17.3143333333
755.99,18.6991071428,14.7091666667,9.69816666666,9.315,41.6696666667,8.77833333333,20.5635,8.20666666667,17.4213333333,17.3978333333
756.30,18.3720238095,14.2501666666,9.24616666665,8.86216666667,41.262,8.59016666666,20.105,7.85783333333,17.0681666667,17.039
756.62,18.6872857143,14.4941666667,9.3185,9.08116666667,41.3521666667,8.68333333333,20.1748333334,8.06616666666,17.284,17.1296666666
756.93,18.8686904762,14.8576666667,9.60266666665,9.28216666666,41.643,9.16366666667,20.2728333334,8.57066666666,17.604,17.3605
757.24,19.0288095238,15.0448333333,9.52133333331,9.4255,41.7173333333,9.4435,20.1853333333,8.486,17.5943333334,17.3428333334
757.56,18.9449404762,14.8088333333,9.20533333335,9.355,41.2921666666,9.511,19.7951666667,8.04266666667,17.4038333334,16.8886666666
757.87,18.9830119048,15.0285,9.14333333334,9.58416666667,41.4225,9.66166666666,19.7105,8.04733333333,17.4648333334,16.911
758.18,19.192797619,15.0821666667,9.08383333335,9.83450000001,41.7381666667,9.8405,19.9428333333,8.2975,17.6078333333,17.0181666667
758.50,19.6134404762,15.3765,9.48733333335,10.1856666667,42.1223333333,10.2035,19.987,8.9075,17.8858333333,17.3
758.81,19.7996547619,15.4661666667,9.57516666668,10.3046666667,42.1078333333,10.3516666667,19.9095,9.022,17.6613333334,17.1903333333
759.13,19.7413214286,15.237,9.38933333333,10.0716666667,42.211,10.2013333334,20.0258333333,9.054,17.4786666666,17.1961666667
759.44,19.4942142857,15.0801666666,9.44283333332,9.794,41.9155,10.3733333334,19.787,9.30233333333,17.3456666667,17.1116666667
759.75,19.7948928571,15.3995,9.75266666665,9.98000000001,42.2625,10.6516666667,20.0128333334,9.624,17.4318333333,17.2855
760.07,19.4878214285,15.0735,9.69399999998,9.68250000002,41.9751666666,10.8105,19.894,9.54883333333,17.0446666666,17.0388333333
760.38,19.4291785715,14.867,9.61816666667,9.87833333335,41.7301666667,10.6366666667,19.7453333334,9.29983333333,16.7535,16.9966666667
760.69,19.5784404761,14.8693333333,9.85850000002,10.0908333333,41.8935,10.7313333333,19.915,9.4615,16.973,17.2901666667
761.01,19.6513095238,14.7155,9.94183333333,10.0295,41.8558333333,10.4515,19.8126666666,9.48733333333,16.8473333333,17.4448333333
761.32,20.2074047619,15.0908333333,10.4901666667,10.1931666667,42.2158333333,10.7131666667,20.0731666666,10.0181666666,17.144,17.8656666667
761.63,20.2090119047,15.2495,10.8545,10.2021666667,42.0873333334,10.8445,20.1028333333,10.0895,17.243,18.0483333333
761.94,20.4949404762,15.5975,11.1486666667,10.4816666666,42.3876666667,11.1681666667,20.5366666666,10.3688333333,17.4908333334,18.467
762.26,20.2073214286,15.3301666667,10.8516666667,10.2655,42.0558333333,10.866,20.1886666667,10.1153333333,17.3606666666,18.4156666667
762.57,20.1312261905,15.0538333333,10.6623333333,10.1338333333,41.746,10.8021666667,19.888,9.73183333333,17.1815,18.2251666667
762.88,20.3539285714,15.2463333333,10.8408333333,10.4113333334,41.9211666667,10.9943333333,20.1471666667,9.72733333334,17.473,18.5823333334
763.20,20.3539880953,15.2086666667,11.1053333333,10.5675,41.9355,11.1913333333,20.4386666667,9.716,17.6171666667,18.8388333333
763.51,20.47375,15.2431666666,11.155,10.5815,41.9598333334,11.1295,20.5166666666,9.71433333334,17.8056666667,18.9441666667
763.82,20.3779761904,15.1171666667,11.1208333333,10.2193333334,41.8466666667,11.0913333334,20.4893333333,9.51666666666,17.7673333333,18.8595
764.14,20.5110952381,15.304,11.3096666667,10.3026666667,41.9773333334,11.1383333333,20.6736666666,9.5955,17.888,18.968
764.45,20.5513690476,15.338,11.3251666667,10.2911666667,42.133,11.2856666667,20.7805,9.56083333334,17.8591666666,18.8311666666
764.76,20.3649404762,15.1081666667,11.1638333333,10.1963333334,42.1163333333,11.2323333334,20.756,9.30566666667,17.8845,18.616
765.07,20.3330357143,15.0118333334,11.0355,10.1891666667,42.274,11.286,20.6476666666,9.06383333334,17.929,18.6146666667
765.39,20.0332738095,14.6868333333,10.7771666667,9.95766666667,41.79,10.9495,20.236,8.66383333333,17.6391666666,18.375
765.70,20.0178333333,14.8328333333,11.0136666667,9.97916666667,41.9486666666,11.1021666666,20.3083333333,8.66266666667,17.8421666667,18.3803333334
766.01,20.2768928572,15.3993333333,11.4208333334,10.32,42.425,11.4265,20.6838333334,8.99733333333,18.1328333333,18.7971666667
766.32,19.8877023809,15.0326666667,11.0403333333,10.0058333333,42.3338333334,11.1406666666,20.3938333333,8.66533333333,17.8073333333,18.207
766.64,19.5619761905,14.9461666667,10.5701666667,9.876,42.0353333333,10.822,19.9606666666,8.59133333333,17.5333333334,17.7545
766.95,19.1900595238,14.9595,10.268,9.76749999998,42.0485,10.7238333333,19.6765,8.4005,17.3533333334,17.668
767.26,18.7970952381,14.8626666667,9.9285,9.73616666667,41.7961666666,10.3595,19.5318333334,8.224,17.058,17.4161666666
767.57,18.7822142857,14.836,9.7775,9.669,41.5376666667,10.1841666667,19.311,8.30633333333,16.9583333334,17.2495
767.88,18.6423690476,14.834,9.43483333331,9.49783333333,41.3205,9.93849999998,19.0446666666,8.25283333333,16.8975,17.184
768.20,18.8003095238,15.1456666667,9.46866666666,9.61166666667,41.0811666667,9.9185,19.166,8.46183333334,16.8808333334,17.3663333333
768.51,18.9946190476,15.4695,9.51216666666,9.95783333333,40.8891666667,10.0376666667,19.4698333333,8.81133333333,17.0826666666,17.4696666666
768.82,19.2702738095,15.9433333334,9.70916666667,10.261,41.3275,10.4996666667,19.7465,9.14983333335,17.7106666666,17.7256666667
769.13,19.4296547619,15.9416666667,9.6155,10.2791666666,41.3613333333,10.554,19.7345,9.21866666665,17.7423333334,17.735
769.44,19.316702381,15.5565,9.34633333334,10.208,40.8243333333,10.666,19.3993333333,9.07483333334,17.5826666666,17.3341666667
769.76,19.9070476191,16.3048333334,9.71033333331,10.9065,41.3755,11.5675,20.0738333333,9.56083333333,18.162,17.9416666667
770.07,20.4159523809,16.344,10.071,11.4335,41.9368333333,11.9016666666,20.6176666667,9.78066666665,18.642,18.2953333334
770.38,20.87575,16.3785,10.3261666666,11.7836666667,42.4078333333,12.3436666667,20.9075,10.2025,18.9808333333,18.61
770.69,21.5485595238,16.65,10.9536666667,12.0168333333,42.996,13.0633333333,21.0548333333,10.4723333334,19.5866666667,19.1055
771.00,20.9884047619,16.1143333334,10.4523333333,11.4791666667,42.793,12.6445,20.7838333333,9.79633333333,19.2731666666,18.8848333333
771.32,21.0164166667,16.2473333333,10.8695,11.4545,42.9195,12.546,20.8923333334,9.9355,19.3295,19.0763333333
771.63,20.6931666667,15.7806666666,10.6948333334,11.0933333333,43.0353333333,12.4933333333,20.6981666666,9.80866666667,19.077,18.8641666667
771.94,20.4286904762,15.5075,11.0243333333,10.9341666667,43.3423333333,12.5876666666,20.5748333333,9.6135,18.76,18.5805
772.25,19.6435476191,14.772,10.5501666667,10.4028333333,43.4418333333,12.0216666666,20.447,9.18866666667,18.1106666666,18.0095
772.56,19.9214285715,14.9878333334,10.6773333333,10.649,44.133,12.073,20.9395,9.0925,18.3173333333,18.3551666666
772.87,19.4430238095,14.7121666666,10.5623333333,10.158,44.0305,11.3518333333,20.9801666667,8.69433333333,18.1495,18.2553333333
773.18,18.7217976191,13.9773333333,10.0998333334,9.2755,43.5806666667,10.002,20.0923333333,7.69533333333,17.3538333333,17.6971666667
773.50,18.4890714285,14.1368333334,9.67266666667,8.869,42.9661666667,9.47416666665,19.4445,7.16266666667,17.0238333333,17.3708333333
773.81,17.379702381,13.3693333333,8.94649999999,7.921,41.9781666666,8.1325,18.3555,6.10183333333,15.762,16.2745
774.12,16.8693690476,12.8025,8.0435,7.65716666667,41.4683333333,7.11816666666,17.7343333334,6.1015,15.121,15.7818333334
774.43,17.2295952381,12.9951666667,8.51883333335,8.065,41.8833333333,7.92083333333,18.1001666667,6.49766666667,15.326,15.9138333333
774.74,17.2453571429,12.771,8.452,8.31783333333,41.9095,8.1835,18.2476666666,6.39616666667,15.3026666667,15.6436666667
775.05,17.1599166666,12.8415,8.34366666666,8.55416666667,42.0135,8.50133333333,18.348,6.32616666667,15.5948333333,15.2586666667
775.36,17.4929404762,13.0861666667,8.15383333333,8.6185,42.1525,8.68166666667,18.1981666666,6.80183333333,15.9485,15.5895
775.67,17.9996428572,13.5371666667,8.60116666666,8.62183333333,41.672,8.895,18.0318333334,6.99433333333,16.089,15.9735
775.98,17.3551785714,12.7675,8.38483333333,8.16866666667,40.103,8.81683333333,17.4588333334,6.51233333333,15.5041666667,15.4628333333
776.30,17.7131428572,13.1636666667,8.76233333334,8.49683333334,40.2471666667,9.40566666667,17.79,7.11816666667,15.727,16.0641666667
776.61,18.0786428572,13.2475,9.02216666665,8.72633333333,39.9368333333,9.99200000002,17.6873333334,7.81766666666,16.2378333334,16.5748333333
776.92,18.0528333333,13.18,9.27383333334,8.91616666667,40.0,10.5625,17.7198333333,7.97533333333,16.3393333334,16.8913333333
777.23,18.9673214286,14.1356666666,9.81850000001,9.74683333333,40.8043333334,11.5633333334,18.6873333334,8.74683333334,17.33,17.5341666667
777.54,19.6622738095,15.0501666667,10.4871666667,10.3438333333,41.4261666667,12.4106666667,19.4906666667,9.08533333334,17.9968333333,17.7411666666
