wavelength,Back_TanCayf,Belly_TanCayf,Breast_TanCayf,Crissum_TanCayf,Crown_TanCayf,DorTail_TanCayf,Patch10_TanCayf,Patch11_TanCayf,Patch12_TanCayf,Rump_TanCayf,Throat_TanCayf,WingTip_TanCayf
184.87,265.53025,243.939333334,184.090916667,208.333416667,328.712133333,204.924166667,169.318166667,256.818083333,209.280291667,185.322104167,92.0454166666,118.181833333
185.25,247.46375,246.37675,166.666666667,238.405916666,342.101283333,217.391333333,203.260916667,282.971,220.833291667,209.692104167,127.536333333,118.47825
185.63,244.318083333,261.36375,169.697,254.92425,375.909033334,233.712083333,226.515083333,315.530333333,248.106083334,224.384354166,161.36375,116.287916667
186.01,208.631,215.1785,124.107166667,212.797666667,317.142866667,195.237916667,191.369166667,260.714333334,203.869208333,186.012020833,157.738166667,93.15475
186.39,290.686333333,291.1765,158.333333333,284.803833333,487.058816667,280.88225,244.607916667,341.176333333,285.539166667,251.348114583,200.980416667,93.1373333334
186.77,229.807666667,238.782,150.961416667,218.58975,364.166666667,245.192333334,196.15375,265.705,227.724416667,198.998260416,168.269333333,99.9998333334
187.15,129.421666667,140.81625,89.2857499999,134.353666667,206.56465,152.550916667,115.136083333,151.70075,140.476125,120.663375,108.6735,71.2585
187.53,114.766083333,128.362583333,81.8712499999,117.83625,188.362633333,133.772083334,104.23975,127.924083333,133.918208333,114.4919375,101.462083333,71.92975
187.91,123.170833333,158.943,92.2763333333,136.585416667,246.138283333,163.821083334,131.503916667,153.45525,170.223583333,136.305916667,132.926916667,84.3495
188.29,109.775666667,141.6665,90.8655000001,127.564166667,212.532,143.26925,131.41025,140.064166667,151.76275,130.949520833,129.647333333,88.3011666668
188.67,141.5,171.166666667,114.333333333,149.666666667,250.7,170.5,158.666666666,172.666666667,178.833333333,162.145833333,168.333333333,118.0
189.05,164.341,197.28675,117.8295,160.271416667,286.472833333,191.085083333,172.674416667,193.023166667,202.519416667,180.8381875,197.480583333,136.046416667
189.43,141.66675,159.821416667,103.5715,128.124916667,227.678583333,159.970166667,136.309583334,151.1905,168.0805,140.904010417,156.845166667,114.136916667
189.81,137.288083333,152.966083333,99.2938333333,117.514083333,216.723116667,149.01125,120.338916666,143.078833333,152.966166667,130.896927083,149.01125,110.875916666
190.19,142.166666667,167.5,104.5,121.333333333,241.133333333,167.333333334,131.0,153.333333333,172.333333333,133.104166667,163.5,124.166666667
190.57,127.77775,150.13225,93.3862500001,115.873,202.910033333,147.751416667,124.735416667,141.534416667,152.910125,120.949072917,146.825333333,113.756583333
190.95,113.888833333,133.33325,79.1665833333,105.808083333,182.828316667,130.93425,116.035333333,126.010083333,137.878583333,109.390822917,135.3535,100.631333333
191.33,114.705916666,134.191166667,82.7206666667,106.740083333,182.720483333,132.598,124.26475,128.186166667,136.519666667,114.460802083,137.254916667,102.941166667
191.71,136.781583333,160.34475,95.9770833332,125.143666667,209.770216667,156.0345,147.844833333,154.741416667,152.298875,131.142177083,166.953916667,118.534583333
192.09,131.763416667,150.362333333,92.3913333333,118.598916667,183.043583333,145.169,133.57475,144.686083333,135.567541667,121.406927083,154.227,107.85025
192.47,148.446333333,166.666583333,100.141166667,131.779666667,198.05085,164.689083333,143.644166667,164.124333333,154.449208333,132.362208333,171.04525,114.689333333
192.85,184.28575,220.476083333,108.5715,166.428666666,263.42845,220.952333334,190.47625,218.571333334,202.023791667,164.404802083,221.190583333,134.285666667
193.23,204.838666667,246.2365,136.55925,207.258083333,291.451616667,261.29025,223.387083333,249.193416667,231.317166667,190.322572917,246.774333333,164.247333333
193.61,254.166583333,321.59075,170.83325,262.499916666,366.893966667,334.090833333,280.682,308.71225,284.091,241.998072917,316.287833333,191.666583333
193.99,286.111083333,362.963,179.166666667,306.0185,398.9815,380.092666667,328.70375,338.425833334,332.175916666,260.185104167,358.796416667,195.833333333
194.37,312.037,372.222083333,197.685083333,336.57425,395.185116667,371.296333333,314.81475,326.851916667,324.537083333,280.150520833,372.222166667,201.851916667
194.75,-749.999999999,-998.333333332,-368.333333333,-788.333333334,-1012.66666667,-976.666666668,-743.333333331,-810.0,-804.166666666,-623.333333333,-988.333333333,-283.333333333
195.13,-256.41025,-351.923,-118.589583334,-276.923083334,-325.1282,-346.154,-237.1795,-281.410416667,-301.923,-191.426322917,-372.435916667,-69.23075
195.51,-329.629583334,-464.814833333,-149.07425,-367.592416666,-398.70365,-458.333333333,-235.185166667,-321.296333333,-393.981416667,-221.064791667,-490.740666666,-32.4074166666
195.89,-409.722333332,-590.277833333,-190.277916667,-493.055416667,-500.555633332,-631.944500001,-209.72225,-383.333416666,-527.777666667,-274.826302084,-618.055416668,26.3888333333
196.27,-40.0793333333,-69.8413333333,7.53958333332,-66.6667499999,-64.4445166664,-102.777833333,17.46025,-11.9047500001,-56.7460833334,-0.049677083325,-83.3333333335,82.1428333332
196.65,9.66666666642,-27.6666666667,39.6666666666,-18.0000000001,-16.7999999998,-43.6666666666,60.3333333333,53.3333333333,12.5,56.3750000002,-20.6666666665,110.666666667
197.03,22.7777499999,-43.8889999999,40.5556666667,-51.6665833334,-23.6667666666,-102.222166667,107.222166667,83.8890833333,4.72208333332,100.972229167,-36.6665000002,159.444416667
197.40,53.4722500001,-33.3333333333,63.1944166667,-20.1388333332,19.7222833332,-84.0276666667,160.416666667,129.861083333,13.5416666668,159.461802083,-3.47233333333,248.611
197.78,47.9166666665,-17.1875,48.4375,-0.52083333325,14.7916666666,-65.1041666665,118.229166667,105.729166667,2.08333333333,122.005208333,5.72916666658,166.666666667
198.16,29.6298333333,-95.3703333333,28.7038333334,-50.9260000002,-29.2592333334,-184.259333333,135.185166667,148.148166667,-6.9445,141.666625,-28.7036666667,213.889083333
198.54,-3.51843720887e+14,-1.00755247345e+15,-3.94491444631e+14,-8.2629964754e+14,-7.81519537607e+14,-1.51399419291e+15,1.8658379138e+14,1.81252825912e+14,-6.23722959756e+14,2.07907653254e+14,-6.45046821628e+14,5.11772684929e+14
198.92,138.888750001,508.333333333,247.222166666,566.666750001,368.8889,724.999916667,-152.777833333,-169.444333333,208.333416667,-35.7638437503,216.666666667,-152.777833333
199.30,31.4814166666,122.22225,44.4444166668,150.0,84.9999166665,195.370416667,-86.111,-84.2592500001,1.85195833325,-24.3055729167,-2.77791666657,-78.703833333
199.68,55.1282500001,1.28208333333,48.7178333334,-26.9231666668,39.1025833333,-57.6924166667,130.76925,131.41025,83.0127499999,97.4359270832,71.795,131.410333333
200.06,111.49425,84.7701666668,104.59775,69.2529166666,112.413733333,66.37925,129.023,147.701166667,118.247166667,120.653635417,123.563166667,146.26425
200.44,126.736166667,89.2360833333,118.750083333,93.4027500002,132.6389,84.0277499998,143.750083333,179.514,119.618333333,134.982635417,144.444416667,160.069416667
200.82,115.333333333,78.3333333334,100.333333334,83.3333333333,118.666666667,76.3333333332,130.0,158.333333333,103.5,107.291666667,126.333333333,125.666666666
201.19,123.148166667,89.35175,106.9445,84.72225,128.425916667,100.462916667,152.314916667,209.72225,137.731458333,135.937583333,159.722083333,156.9445
201.57,132.870416667,75.0,104.6295,68.0555000001,124.1666,91.6666666668,137.500083333,203.240666667,150.925916667,136.51628125,145.833416666,149.537
201.95,124.2425,59.8485,86.3636666665,59.8485000001,126.515083333,80.6820000002,113.257583333,162.878666667,130.492333333,118.513135417,129.166583333,137.121166666
202.33,75.7092500001,35.461,45.3899999999,35.63825,77.8723333333,46.6311666667,65.7800833333,78.1915,66.5780416667,64.9601666667,69.1489166666,76.0637500001
202.71,92.5596666667,55.0595,58.4820833332,58.3335,96.9345833332,61.3095,72.7679166666,90.3272500001,81.8453333333,80.2455104167,80.5059166666,93.6011666668
203.09,104.402416667,67.2956666667,67.45275,71.2264166667,112.547233333,69.4968333333,75.7861666667,104.088166666,90.0156666667,93.2193958333,87.8930833334,103.144666667
203.47,89.2708333332,61.7708333333,59.6875000001,68.3333333333,88.8125,62.4999999999,71.7708333333,91.9791666667,80.1041666667,79.9869791667,79.0625000001,88.2291666667
203.85,104.069666667,75.9690000001,74.9031666666,85.2711666668,101.376,82.8489166667,86.9185833333,106.879916667,94.6219583333,93.9438854167,96.9961666667,102.034916667
204.22,104.504416667,70.1576666666,68.6935833334,80.7432499999,99.1666500001,80.0675833333,84.3469166667,106.644166667,96.62175,89.9353541667,92.22975,99.3243333333
204.60,112.910583333,80.0470833333,73.9436666665,84.1549166666,108.333216667,83.6854166666,87.9107500001,107.629166666,100.4695,93.6179270835,94.0140833334,106.455333333
204.98,133.333333333,95.1056666666,87.9629166667,103.042416667,132.883566667,101.058166667,104.23275,124.338666667,118.915208333,112.648833333,109.92075,130.82
205.36,135.752666667,95.0269166666,91.8010833333,111.828,144.6773,102.285,108.199,127.016166667,126.075291667,112.768791667,110.887166667,136.290416667
205.74,124.873666667,94.3183333334,92.4242499999,111.2375,141.893916667,103.03025,104.92425,123.358416667,121.085916666,111.158489583,110.858666666,132.449583333
206.12,126.851916667,101.388916667,102.662,111.805583333,137.615716667,111.111083333,108.2175,129.050916667,129.34025,115.509385417,114.698916667,131.9445
206.50,150.136416666,121.448,124.72675,137.021833333,160.87425,137.158416667,130.601166667,161.065583334,152.18575,134.39209375,136.33875,154.234916666
206.87,160.488416667,130.890833333,135.488583333,147.557583333,174.310316667,147.84475,149.712666667,175.143666667,163.79325,145.115041667,154.884916667,163.793083333
207.25,154.678416667,121.929916667,128.508833333,148.391916667,172.046716667,145.02925,152.193083333,172.22225,166.812916667,144.974458333,144.882833333,162.573083333
207.63,193.60475,140.310166667,154.457416667,168.6045,219.06975,182.75175,180.813916667,209.1085,204.166708333,176.8895625,168.217166667,198.837166667
208.01,217.447916666,161.458333333,161.979166667,188.541666667,259.322916666,210.9375,198.4375,236.979166667,238.411458333,196.256510417,183.333333333,227.083333334
208.39,238.988,188.6905,184.226333333,217.5595,310.119033333,228.274,224.404666667,265.476166667,263.541625,231.73365625,207.738083333,253.27375
208.77,209.953666666,163.1945,164.1205,194.213,267.685233333,216.203833333,201.62025,240.972166667,236.111083334,209.172489583,192.361,224.073916667
209.14,180.681916667,142.992333333,142.6135,161.553083334,227.57575,180.871333333,162.12125,201.325833333,198.106,175.213208333,163.068333333,184.09075
209.52,136.388916667,107.08325,103.194416667,119.305583333,169.25005,140.555583334,122.77775,153.888833333,142.15275,134.2014375,127.638833333,132.36125
209.90,123.05925,97.7169166665,92.5799166667,108.789916667,145.54795,121.347083333,113.698583334,136.30125,125.228333333,117.6368125,112.671166667,116.210166667
210.28,114.801,96.0198333333,80.5970833334,100.995,150.895583333,120.273666667,110.94525,133.582083333,117.164166667,110.6964375,110.0745,110.074666667
210.66,119.24025,102.0835,87.1324166666,104.901916666,156.421533333,122.303916666,114.338166667,137.990083333,119.546583333,117.708291667,115.196083333,115.196166667
211.03,121.392916667,94.9004166668,86.0696666667,101.741166667,152.73635,123.631916667,114.179166667,135.199,119.091916667,114.381145833,109.203916667,115.2985
211.41,118.055583334,90.8120000001,88.1409166666,94.6581666665,138.568416667,118.0555,110.149583333,126.17525,104.9145,102.470645833,105.76925,107.478666667
211.79,115.0205,92.3869166666,88.88875,98.2510833332,134.711966666,114.094666667,108.950666666,127.160416667,99.7427916668,101.95475,104.93825,103.395
212.17,112.286416667,79.16675,83.2264166666,93.5898333332,130.106866667,105.76925,104.273583333,124.145333333,88.8355000001,96.19390625,102.350416667,94.8716666667
212.55,110.41675,74.3056666666,80.0595,90.9721666666,120.4762,103.174583333,99.3055000001,117.658833333,83.5814166667,93.6880833333,98.2142499999,92.2620000001
212.92,108.5585,65.9910833333,78.0405833332,88.2883333334,125.067716667,98.1982500001,98.8738333333,115.315333333,77.590125,89.6959687498,96.0586666667,88.4009166667
213.30,108.212583333,60.8696666667,75.1206666667,84.2995,127.270583333,97.5845833332,103.985416667,117.391416667,79.1062083333,90.3534062501,96.6182500001,86.1112500001
213.68,116.774833333,73.2684999999,88.5281666667,89.5021666666,127.46745,99.2424166666,110.173166667,122.294333333,86.4719166667,95.3056875002,96.9698333333,96.96975
214.06,132.125666667,83.0918333333,100.000083333,98.3092500001,147.294733333,115.821333333,125.845416667,141.66675,100.42275,108.439125,105.434833333,111.231916667
214.44,146.190583334,87.1428333332,111.190416667,111.3095,153.071333333,122.261916667,129.28575,148.6905,112.20225,117.083375,115.000083333,126.0715
214.81,159.920583333,100.264583333,119.047666667,121.95775,170.555566667,141.269833333,146.031833333,165.60825,135.515875,134.093854167,131.878166666,141.137833333
215.19,137.922833333,92.7535833333,106.400916667,107.608666667,151.8599,126.449333333,124.033833333,150.2415,120.531416667,122.765604167,119.806833333,123.30925
215.57,145.25875,94.5403333332,106.0345,115.229916667,169.79885,134.626416667,135.0575,168.390583333,134.48275,137.176697916,132.183833333,134.6265
215.95,149.456583333,89.1305,104.347833333,111.050666667,187.57245,144.56525,143.297166667,184.058,148.550833333,145.040770834,137.319,144.384083333
216.32,145.5,100.333333333,106.333333333,103.0,179.1,139.0,140.0,171.166666667,155.166666667,141.729166667,127.666666667,140.5
216.70,116.397833333,84.5431666667,83.6019166666,75.4031666668,139.99995,113.0375,110.618333333,139.785083333,128.763416667,106.720479167,106.7205,107.661333333
217.08,109.114583333,82.5520000002,76.9531666667,66.1458333334,128.359333333,105.85925,103.515583334,136.849,123.307333333,98.5512291667,96.6144166667,99.9999999999
217.46,85.5690833333,70.3251666666,69.4104999999,59.04475,99.4716166667,89.3293333333,86.07725,110.56925,100.000041667,81.6438854167,75.3048333333,88.4145833334
217.83,76.8779166667,66.0798333333,62.2065,51.2910833334,98.5211666667,88.8497499999,82.1595,104.5775,95.6573750001,76.8338958333,68.3098333333,84.2721666666
218.21,74.3490833333,70.0524166666,58.073,52.86475,93.6198833333,95.5731666666,81.6409166666,103.125333333,96.6147499999,76.4486770834,74.3491666667,86.3282500001
218.59,65.3004166667,74.0437499999,54.9180833333,48.0874166667,88.4973,100.95625,82.6501666667,99.1803333333,96.2430833332,77.6980416668,71.3114166666,79.3715000001
218.97,50.4546666666,62.1212499999,41.515,31.8183333333,77.1516333333,86.3635833333,69.3939166667,85.9090833333,79.2425833333,63.2386145833,56.96975,65.1513333333
219.34,55.1514166667,64.5455833333,41.8181666667,39.8484166667,79.9090333332,89.8485833333,78.6361666666,89.8485833335,83.0302499999,61.0605416667,56.5151666667,69.6968333333
219.72,64.1666666667,81.4999999998,51.8333333333,50.6666666666,87.3333333334,105.333333333,90.1666666667,95.9999999999,94.4166666666,66.6666666667,64.8333333333,75.6666666667
220.10,84.1666666667,96.0000000001,72.6666666668,73.1666666667,105.666666667,126.5,111.0,110.666666667,114.166666667,79.9374999999,83.6666666665,91.4999999999
220.47,97.8070833334,115.7895,100.219083333,99.1228333333,134.561466667,160.52625,143.42125,149.780666666,141.228125,105.400197917,114.035083333,120.175416667
220.85,260.833333333,325.0,286.666666667,288.333333333,397.166666667,485.0,428.333333333,442.5,436.666666667,338.333333333,316.666666667,343.333333333
221.23,287.962916667,343.518666667,344.444416667,350.925833333,414.6297,525.926,449.074,487.036916667,467.592708333,409.3750625,346.296333334,358.333333333
221.61,-157.57575,-216.666666667,-165.909,-208.333333333,-247.12115,-340.909,-280.303083334,-303.030333333,-275.757583334,-246.212197917,-220.4545,-193.18175
221.98,-81.6666666668,-103.333333333,-77.5,-107.083333333,-112.75,-177.5,-130.416666667,-155.416666667,-136.666666666,-121.302083333,-115.416666667,-91.2499999999
222.36,-36.66675,-40.5556666667,-41.111,-45.8334166667,-59.9998833333,-94.4444166667,-53.8888333333,-78.3332500001,-75.6944583334,-60.2083020833,-48.3330833333,-31.3889166667
222.74,-25.3876666666,-17.6356666667,-22.2869166667,-32.1705833333,-42.9069666666,-46.31775,-30.8139166667,-51.7441666667,-46.4146249999,-27.8585625,-18.9923333333,-8.91483333334
223.11,-81.9891666667,-66.1289166667,-82.5269999999,-99.7310833332,-111.505383333,-114.51625,-94.8924166668,-120.698916667,-105.913791667,-86.1559687501,-77.4192499999,-57.2580833334
223.49,-35.7954166667,-25.37875,-40.3408333333,-46.4015,-56.3634333333,-59.659,-41.6665833333,-64.3939166667,-59.3749166667,-42.18759375,-36.9318333334,-14.77275
223.87,-15.926,-1.11108333333,-23.3333333333,-26.8519166666,-42.96285,-38.3331666667,-15.3703333334,-47.963,-47.8704583333,-23.93521875,-16.4815833333,-2.22225
224.24,-29.8386666667,-20.6990000001,-37.3655,-45.43025,-72.6881666666,-55.645,-28.7634166667,-73.11825,-77.0159999999,-46.0349166667,-23.9246666667,-16.3979166667
224.62,-37.5001666666,-28.3334166667,-26.3888333333,-32.2221666667,-80.7222500001,-53.3331666667,-27.22225,-72.22225,-65.5556249999,-37.0486666667,-10.8333333334,-13.8888333333
225.00,7.82816666665,7.32325000002,2.77783333332,2.27283333334,-43.28285,-22.7273333333,-1.76766666666,-40.4040833333,-25.12625,1.86230208333,22.98,17.4243333333
225.38,27.6041666667,23.4375,19.7916666667,23.4375,-12.70825,6.07649999999,7.98616666666,-3.12499999999,4.07983333333,20.4210625,30.2083333333,26.5624166667
225.75,32.31,31.14025,20.9065833333,28.50875,-10.8480166667,14.18125,8.62574999999,-0.146250000008,6.06720833333,25.3654583333,31.5788333334,29.2396666667
226.13,28.7313333333,31.592,17.5373333333,23.63175,-14.35325,14.3035,4.85075000001,-2.73633333332,-0.373166666667,22.014875,26.4925,25.4975
226.51,33.144,33.2386666667,21.9695833333,25.85225,-1.55305,22.7271666666,6.25000000001,5.11350000002,8.38070833333,22.9640520833,28.6931666667,24.81075
226.88,34.6088333333,36.4795833333,25.5954166667,30.017,7.14289999999,23.21425,7.82308333333,10.2040833333,12.6701666666,22.8741666667,29.25175,22.8741666667
227.26,29.0666666667,32.2666666667,23.2666666666,29.7333333333,13.2666666667,23.0666666667,9.86666666666,11.4,12.3666666667,22.7583333333,27.4666666667,19.6666666667
227.64,21.0713333333,22.02375,12.5593333333,20.7144166667,5.5951,17.3809166666,0.654666666667,3.27383333332,6.93458333333,15.8555833333,16.3095,8.39291666666
228.01,11.1996666667,13.58825,6.63475,15.07425,-0.392783333335,11.67725,-4.35233333334,-1.53916666667,3.476625,9.83944791667,8.33333333332,4.77691666666
228.39,10.5734166667,15.27775,7.93008333334,15.9049166667,5.40306666666,12.67925,0.85125000001,1.34408333333,8.64695833334,10.6574583334,7.52699999998,8.37816666667
228.76,12.2895833333,18.56075,8.03883333333,16.3721666666,9.18350000001,12.2895833333,1.97808333332,5.13466666666,7.59679166666,11.274125,6.81816666668,8.71225
229.14,8.17233333334,12.0371666667,4.42833333333,10.7488333333,4.65378333333,7.488,-2.45566666667,2.33508333333,2.47595833334,5.66638541666,3.82433333333,2.53625
229.52,3.20525,7.05124999999,0.761333333335,6.65074999999,1.16988333333,2.80450000001,-5.04808333332,-1.242,-2.00312499999,1.55748958333,0.600833333335,-1.52233333333
229.89,-1.71441666667,3.0305,-1.79424999999,3.62841666666,-2.08925,-1.11641666667,-6.22008333332,-4.46566666666,-4.96408333333,-1.92385416666,-1.874,-3.987
230.27,-4.803,0.328416666658,-4.22816666667,1.14950000001,-3.68626666666,-2.50408333334,-6.52699999998,-6.77333333333,-7.67641666668,-5.23387499999,-5.21341666667,-4.31033333334
230.65,-7.13141666667,-0.80141666665,-4.367,0.641083333335,-3.69396666667,-2.52416666667,-4.96800000001,-8.01275,-6.25,-4.15657291666,-5.56900000001,-3.00475
231.02,-8.04166666666,-2.75000000002,-5.24999999999,0.291666666666,-4.36666666668,-2.83333333333,-6.33333333333,-8.41666666668,-5.85416666667,-4.28645833334,-7.41666666667,-3.70833333333
231.40,-5.94016666667,-2.22225,-5.12825,0.299083333333,-3.95713333334,-0.897583333333,-5.25658333332,-8.03433333334,-4.44441666667,-4.13460416666,-6.53850000002,-2.77791666667
231.78,0.475,4.14508333332,1.89983333334,6.56316666666,3.04845000001,5.18141666667,3.06558333333,-0.6045,2.43954166667,0.475114583342,1.20899999999,4.27458333334
232.15,5.27300000001,8.05099999999,3.76649999999,8.42750000001,8.21095,7.81533333333,6.68541666667,2.40116666667,6.92095833333,3.80183333333,4.23733333333,6.59125000001
232.53,7.27975,8.76433333335,6.56141666667,9.96166666667,8.86009999999,9.86591666666,7.56708333332,4.16666666667,7.78258333333,5.35199999999,6.84858333333,8.14175000001
232.90,12.8668333333,13.0828333333,13.9464166667,14.24875,14.27445,16.7530833333,12.6511666666,9.75824999999,14.4862083333,11.1885625,14.2485833333,15.3281666667
233.28,10.5833333333,15.5,12.75,14.4583333333,14.9916666667,17.5,14.625,10.2083333333,13.8125,13.2552083333,12.4583333333,17.0833333333
233.66,13.5669166667,18.2366666666,16.8276666667,16.5055833333,16.0386,20.0884166667,18.2769166667,12.1175833333,16.20375,17.05925,14.815,19.2834166667
234.03,15.4051666667,20.3745833333,19.1896666667,15.9784166666,17.7904333333,20.8331666667,19.7629166667,14.1054166667,19.457125,18.2196458334,15.82575,21.5978333333
234.41,18.8405,23.2245,22.1013333333,19.3478333333,21.2898333333,22.8985833333,21.9928333333,17.2101666667,24.1667083334,22.59965625,19.89125,23.6955833334
234.78,17.3996666667,22.26075,21.2963333333,18.71125,18.7807833333,21.0646666667,21.2961666667,17.2453333333,23.0709166666,21.6772916666,18.63425,22.6080833333
235.16,19.764,23.7095833334,21.6076666667,20.6121666666,20.0958666667,22.1975833333,24.5575,18.6948333333,24.4285,22.8197395833,20.7225,24.8525
235.54,22.7178333333,27.3859166667,26.2448333333,24.3429166667,24.01805,24.5850833333,29.4260833333,23.4094166666,27.52425,27.1224270834,25.1729166666,28.25025
235.91,21.0936666667,27.5063333333,26.4974166667,23.6653333333,23.5090833333,23.0468333334,28.6459166667,22.754,26.1554583333,27.018125,23.60025,27.4414166667
236.29,21.0495,26.1245833333,25.5190833334,23.0103333333,22.54895,22.4335833333,27.3355,21.5685833333,24.16375,25.37478125,23.0393333333,26.3841666667
236.66,22.5889166667,26.4149166667,25.2358333334,23.0084166667,22.4948666667,22.8249166667,28.09225,21.3575833333,24.0434166667,25.3405104166,23.8993333333,25.99575
237.04,20.6099166667,23.896,22.0295,19.8213333334,19.9737666667,20.26825,26.4721666667,18.1915,21.214625,22.00309375,21.7140833334,23.6066666667
237.41,22.3484166666,24.3435,23.2576666667,20.4293333334,20.5252166666,21.0353333333,25.7829166667,17.7525,22.0202083334,21.27834375,23.611,23.51
237.79,21.9410833333,23.9161666666,22.7601666667,20.2553333333,21.0983,21.48375,24.9758333333,17.7265833333,22.36275,21.11640625,24.1571666667,23.36225
238.17,21.409,22.8995,21.5219166667,20.1669166667,20.5101833333,21.1605833333,24.3674166667,16.8245833333,20.5508333333,20.50284375,23.4189166667,21.7929166667
238.54,19.885,21.5259166667,20.1195,17.988,18.6742833333,19.33075,22.8900833333,15.96325,18.989875,18.79521875,21.2276666667,20.2259166667
238.92,17.0823333334,18.1513333333,16.7656666667,13.5391666667,15.5978,15.9935833333,19.9128333333,12.5494166667,15.4195833333,15.1449270833,17.775,16.1718333333
239.29,14.206,15.7158333333,15.3058333333,10.7383333333,13.2477,14.00075,17.431,10.3655,13.8330416667,12.83096875,15.0263333333,14.1499166667
239.67,12.0446666667,13.0603333333,13.4454166667,8.78850000001,10.9453,11.6770833333,15.126,9.03358333333,12.1234166667,11.01625,12.3599166667,12.2725
240.04,10.68925,10.6089166667,11.3460833333,7.48383333333,9.50326666667,10.4005833333,13.7980833333,8.18916666667,11.8429166667,9.95783333333,11.6186666666,11.1536666667
240.42,9.85666666666,9.60283333332,10.60325,6.89958333334,8.87973333333,9.49816666666,13.08225,7.93016666667,11.9845833333,9.47569791667,10.9616666667,10.3793333333
240.79,8.83241666666,8.27799999999,9.33166666667,5.79583333334,8.20305,7.88949999999,11.564,7.36275000001,10.5519583333,9.05446874999,9.3315,9.48425
241.17,8.02841666667,7.41825,8.43091666667,5.66133333333,7.31336666667,7.28408333333,10.4196666666,6.50316666666,10.096375,8.23879166668,7.54025000001,9.01658333335
241.54,6.123,5.5255,6.98016666667,4.443,5.67206666667,5.82983333333,8.59275,4.97283333333,9.27508333333,7.32692708332,5.39025,8.16416666667
241.92,5.57258333333,4.844,5.51091666666,3.62275,4.95686666667,5.11083333333,7.16341666667,4.05375,8.21533333333,6.39747916667,3.97158333333,7.78941666667
242.29,5.652,5.22775,5.382,3.77116666667,5.23516666667,5.45916666667,6.73225,4.26316666667,8.60825,6.66126041666,3.98341666667,8.39116666666
242.67,5.83166666667,5.2585,5.27658333333,4.45775,5.49673333333,5.91341666667,6.5685,4.46683333333,8.61545833333,6.81628125,4.27591666667,8.38791666666
243.05,6.13158333333,5.77183333333,5.84208333334,5.78075,5.86495,6.72808333334,6.69316666667,5.29825,9.47812500001,7.63493749999,4.69283333333,9.08775
243.42,6.92183333333,6.53658333333,6.29691666667,6.73341666667,6.17553333334,7.34083333334,7.04141666667,5.835,9.77491666667,8.4563125,5.18491666667,9.29158333333
243.80,7.48166666667,7.32308333333,6.48791666667,7.07225,6.63318333333,8.0245,7.323,5.80333333333,10.149375,8.51695833334,5.84508333334,10.0031666667
244.17,6.575,7.075,5.84166666667,6.3,5.61833333333,7.09166666667,6.15833333333,5.15,9.01250000001,7.40208333333,4.6,9.64166666668
244.55,5.70133333333,6.657,5.24775,5.68525,4.67771666666,6.52741666667,5.442,4.54333333333,7.68133333334,6.5606875,3.88725,9.16750000001
244.92,5.9685,7.08633333333,5.55808333333,6.04475,4.41611666667,7.15483333333,5.84708333333,4.91941666666,8.12024999999,6.75933333333,4.26541666667,9.3065
245.30,5.97983333333,7.34491666667,5.70958333333,6.0295,4.18358333333,7.33791666667,6.02966666667,5.148,7.87116666667,6.90685416667,4.771,9.03741666666
245.67,6.48583333334,7.73666666666,5.93408333333,6.19708333333,4.36223333333,7.68541666667,6.66533333333,5.51058333334,8.14416666667,7.0639375,5.177,9.19941666667
246.05,6.19808333334,7.42583333333,5.94308333333,5.98475,4.0736,7.24791666667,6.79125,5.51616666666,8.19995833334,7.07961458333,5.01183333333,8.86708333333
246.42,5.78,6.73625,5.43783333333,5.55208333334,3.61576666666,6.69816666667,6.63841666667,4.99241666667,7.800875,6.59494791667,4.52525,8.34958333333
246.79,5.81091666667,6.5375,5.52241666667,5.43783333333,3.57113333333,6.65166666667,6.83083333334,4.9055,7.86562500001,6.69785416666,4.43283333333,8.27375
247.17,5.737,6.38383333333,5.27166666667,5.16458333333,3.44216666667,6.47216666667,6.79316666667,4.59691666666,7.60516666667,6.49191666666,4.369,8.20766666667
247.54,5.21716666667,5.75583333333,4.49616666667,4.505,2.92565,5.86733333333,6.12541666667,3.9175,6.931,5.8154375,3.83283333333,7.68791666667
247.92,5.09016666667,5.52816666667,4.20125,4.35316666667,2.55738333333,5.53683333334,5.8965,3.64183333334,6.67270833333,5.69442708334,3.55116666666,7.38383333333
248.29,5.65741666667,5.78075,4.44691666667,4.76133333333,3.09556666666,5.97175,6.35408333333,3.86491666666,7.26733333333,6.25116666667,4.09041666666,7.65791666667
248.67,5.99966666667,5.74933333333,4.64191666667,5.04916666667,3.29516666667,6.2755,6.59783333333,4.06058333333,7.62899999999,6.55061458333,4.18366666667,7.65433333333
249.04,5.6385,5.60358333333,4.46808333333,4.86558333333,3.11933333333,6.04466666667,6.36358333333,3.85233333333,7.32020833333,6.19370833333,3.78658333333,7.51658333333
249.42,5.83833333334,5.70158333333,4.66141666666,5.2955,3.46555,6.20316666667,6.65008333334,4.10066666667,7.594375,6.47802083333,3.991,8.0095
249.79,5.57058333333,5.52633333333,4.5135,5.17225,3.32265,6.03766666667,6.59808333333,4.012,7.39941666666,6.26014583333,3.91858333333,7.66983333333
250.17,5.16208333333,5.25725,4.2195,5.05091666666,2.97663333333,5.78666666666,6.29491666666,3.51016666667,6.99120833333,5.89853125,3.5685,7.14733333334
