wavelength,Back_OryMaxf,Belly_OryMaxf,Breast_OryMaxf,Crissum_OryMaxf,Crown_OryMaxf,DorTail_OryMaxf,Rump_OryMaxf,Throat_OryMaxf,WingTip_OryMaxf
186.39,114.414333333,88.2881666666,168.468416666,170.27,193.243166666,142.792666667,256.306333333,177.027,265.31525
186.77,123.4125,108.3335,176.388833334,175.000166667,201.1905,144.841166667,236.111,180.158666666,261.905
187.15,99.5728333332,84.1880000001,166.880416667,160.256166667,195.7265,134.6155,218.8035,161.965833334,251.923083334
187.53,103.261,74.9998333335,165.94225,147.4635,177.536166666,131.5215,190.5795,146.376833333,237.137583334
187.91,68.9541666666,44.4445,143.137166667,114.705833333,134.967333333,103.594666667,150.653666666,117.647,195.7515
188.29,62.7451666667,37.0095,119.852833334,91.9118333331,103.676333333,89.2156666666,111.0295,93.3825,155.882416667
188.67,64.0353333333,36.3156666667,97.8946666667,78.772,83.8596666669,79.649,86.6668333333,84.2106666666,125.43875
189.05,56.8966666666,33.908,88.7931666666,62.3563333333,70.1149999998,69.2528333333,74.2816666667,72.9885,109.55475
189.43,53.6383333334,39.0846666667,83.9204166666,61.1501666667,62.5586666666,64.7885,62.9106666667,73.3568333333,102.3475
189.81,44.9425,33.5631666666,76.09225,55.8621666666,55.7471666667,60.9196666667,55.0575,65.977,95.862
190.19,41.8858333333,29.8246666666,69.68225,52.6316666667,51.6446666667,57.0176666667,45.9431666667,60.1975,89.364
190.57,41.839,29.0803333333,72.069,52.9883333333,50.0,59.9998333333,45.0576666667,59.4255,92.81625
190.95,37.4395,24.3961666667,70.169,46.1355,38.5266666667,54.3476666667,39.4926666666,52.6571666666,89.6135
191.33,38.5488333334,26.8708333333,67.857,46.5986666667,38.889,52.1541666666,39.0021666666,52.6075,89.6824166666
191.71,37.3766666666,26.6273333334,62.1795833333,44.7731666667,39.0533333333,50.0,38.1656666666,50.0988333334,82.0510833333
192.09,42.4561666667,29.123,61.92975,47.456,43.5963333334,52.1053333334,42.9823333333,51.8423333333,80.6141666666
192.47,41.8046666667,28.7293333333,62.7533333333,48.3426666667,45.1195,51.6575,44.8435,54.696,82.8268333333
192.85,36.992,23.9836666666,61.382,41.4636666667,39.7358333334,46.7481666667,39.8375,52.134,81.1990833334
193.23,35.8583333333,24.0403333333,61.2624166666,42.2221666666,36.7676666667,43.8383333334,39.3938333334,47.6768333333,77.525
193.61,33.8641666667,18.8958333333,56.6879166666,40.4458333333,34.6073333333,41.0828333333,37.3671666667,44.7983333334,72.8769166667
193.99,36.3095,20.3571666667,62.5594166667,40.8331666667,30.9523333333,43.3333333333,36.3095,47.3811666667,77.7379166666
194.37,35.9235,24.8875,64.1329166667,40.7656666667,34.2343333334,44.2568333333,37.1623333333,44.7073333333,79.5606666666
194.75,32.0513333334,24.4658333333,60.5235,37.0726666667,33.547,38.2478333333,32.9061666667,44.9786666666,76.0150833333
195.13,26.1903333333,22.6708333333,56.1590833333,30.6416666667,28.7783333333,32.4015,26.5008333333,40.2693333334,66.3043333334
195.51,25.2305,21.2708333333,48.4806666667,28.0846666667,25.8748333334,32.5046666667,23.3885,36.6481666667,59.3923333333
195.89,23.499,17.5981666667,44.617,24.6378333333,19.5651666667,27.4328333333,15.942,32.4016666667,58.3333333333
196.27,13.285,5.6761666667,35.9299166667,12.5605,5.797,16.0628333333,-2.77783333334,21.2561666666,51.0871666666
196.65,8.1455,0.12533333335,32.08025,3.3835,-2.63166666665,8.64666666667,-12.4058333333,13.2833333333,45.8018333334
197.03,8.83833333331,7.32333333335,35.2270833333,4.798,-4.67166666666,11.616,-10.4796666667,10.8585,50.8836666667
197.40,-0.43483333335,-7.826,22.3910833333,-16.087,-20.0,-4.203,-31.4493333333,-0.7245,40.3625
197.78,-16.3266666667,-29.422,14.1155,-39.966,-40.4763333333,-17.347,-52.3808333333,-19.5578333333,30.7824166667
198.16,-20.3526666667,-35.0961666666,9.21433333335,-42.1475,-39.5831666667,-20.5128333333,-58.0126666667,-26.4423333333,18.2693333333
198.54,-23.8095,-45.9185,2.63591666665,-49.4896666667,-54.4216666666,-22.619,-68.8773333333,-32.313,7.14283333335
198.92,-29.8611666667,-57.9858333333,-11.2849166667,-61.6318333334,-64.0626666667,-34.5486666667,-82.4653333334,-50.6941666667,-8.24658333335
199.30,-30.268,-71.0726666667,-18.5825,-73.7548333334,-71.8391666667,-38.1225,-94.6361666665,-61.3028333333,-10.249
199.68,-48.907,-106.830666667,-34.5628333333,-119.1255,-116.3935,-73.4971666665,-149.726833333,-99.1801666668,-35.7925
200.06,-63.7566666667,-104.761833333,-41.7989166667,-137.301666667,-119.312,-81.2171666667,-161.904833333,-110.052833333,-55.68775
200.44,-63.2418333333,-84.4750000002,-42.694,-127.397166667,-102.967833333,-76.7123333333,-144.5205,-98.1735,-61.073
200.82,-45.3701666667,-53.8891666666,-34.72225,-94.4445000002,-79.8148333333,-55.0003333333,-109.074333333,-75.7408333333,-42.87
201.19,-44.7565,-60.1123333333,-41.5728333334,-93.0710000002,-73.7828333333,-59.5505,-115.356,-81.0861666667,-49.5318333334
201.57,-62.3873333333,-68.6936666667,-57.43225,-105.4055,-85.3601666665,-66.8918333334,-140.765666667,-97.973,-58.2208333334
201.95,-92.5286666665,-89.0803333335,-79.8850833335,-146.5515,-117.816166667,-103.160833333,-195.6895,-135.344833333,-84.4826666667
202.33,-164.102833333,-143.589666667,-141.239166667,-238.888833333,-191.453,-173.504166666,-312.820666667,-209.829,-132.264833334
202.71,-223.118333334,-166.129,-204.57,-333.3335,-249.462166667,-246.774333334,-412.903333333,-291.397833333,-195.161166666
203.09,-1114.28583333,-878.5715,-1104.76183334,-1659.52366667,-1273.8095,-1195.23816666,-2009.52366667,-1361.90483334,-1053.57141667
203.47,1693.33333333,1296.66666667,1760.0,2370.0,1916.66666666,1743.33333333,2916.66666666,2056.66666666,1466.66666666
203.85,655.128166666,467.948666667,647.436,920.512833335,734.615333334,650.0,1075.641,801.282,539.74375
204.22,180.333333333,129.0,179.5,239.666666666,194.666666667,182.333333333,288.666666667,219.333333333,139.166666667
204.60,117.316166667,90.6926666665,116.558333334,156.9265,127.922,118.181666667,183.766333334,148.701333334,89.1775833335
204.98,89.766,74.8536666666,87.71925,118.274666667,92.1053333333,91.6666666667,134.649166667,110.8185,73.5381666666
205.36,88.9305,75.8706666667,85.8208333335,116.791,88.0598333333,90.6716666666,127.487833333,105.97,79.4775833333
205.74,83.769,76.6883333333,81.4270833333,112.527333333,85.1851666666,92.375,119.825833333,99.2373333335,81.1545833333
206.12,86.574,77.5465,90.7406666665,115.393666666,89.2358333334,96.5278333334,125.347,104.745333333,88.25225
206.50,86.2415,78.6353333333,93.8478333335,115.66,88.3670000002,99.9999999998,127.0695,106.823166667,93.9036666666
206.87,92.738,90.4763333333,103.39275,124.047666667,95.8333333335,111.9045,137.142666667,114.4045,105.119
207.25,100.4135,94.077,106.198333333,130.165333334,95.73,119.4215,145.317,122.314166667,112.94775
207.63,100.551,92.6995,103.099,127.135,88.4296666665,118.319666667,144.9035,119.972333333,118.664
208.01,107.977166667,102.279166667,111.538583334,134.6155,92.5926666667,126.923166667,158.119666666,128.205,128.56125
208.39,124.652833334,122.395833334,134.895833333,157.465333333,114.236166666,150.520833333,185.9375,150.0,155.989583333
208.77,117.34,112.289666666,134.343416666,151.683333333,114.141333333,139.562333333,181.313,139.225833334,148.989833334
209.14,125.468333333,113.857833333,140.730333333,159.175833333,122.659333333,147.565666666,195.505333334,147.191,162.640333333
209.52,122.764166667,107.7235,152.8455,163.414666667,128.861833333,150.813166666,210.162666667,149.186833333,169.817166666
209.90,139.4445,116.388666667,191.527666667,196.944666666,151.111,177.777833333,266.666666666,189.999833334,210.972083333
210.28,135.214833333,105.914,182.930166666,197.043,142.742,167.473166667,258.333333333,180.107333333,200.806416667
210.66,129.096,90.9605,167.231583333,197.74,135.310666667,155.084833333,247.175166667,172.599,187.994333333
211.03,96.6216666667,59.0088333333,128.3785,153.378333333,100.900666667,118.919,189.639666667,125.225333333,136.711833334
211.41,86.5853333334,48.7803333334,122.865833334,136.381833333,94.3090000002,107.113666666,177.642166667,110.569166667,117.885833333
211.79,78.6231666667,39.6736666667,110.054666666,123.007166667,87.6813333333,98.1883333333,161.594166667,98.7318333335,99.4565833334
212.17,71.0785,31.6993333333,105.719,109.967166666,76.6339999999,89.3791666667,144.771333333,86.7648333333,82.1895833334
212.55,69.7636666667,30.236,103.171083333,110.177,68.7314999999,85.1033333334,132.743333334,84.2183333333,80.3095
212.92,73.2371666667,28.8461666667,110.897333333,114.423,68.5900000001,93.2691666666,140.865333333,90.8656666669,84.9359166667
213.30,70.4081666667,24.6596666666,113.010333333,115.306,60.0341666668,91.8365000002,143.1975,85.0338333334,80.5269166666
213.68,76.344,25.0896666667,111.200833333,115.949833334,53.0466666665,93.1899999999,140.501833334,81.1828333334,76.165
214.06,84.1666666667,31.6666666667,108.166666667,112.333333333,58.8333333335,93.5,137.0,79.3333333331,73.8333333333
214.44,78.6666666667,35.8333333333,100.666666667,107.333333333,52.5,88.5,131.0,67.3333333335,69.25
214.81,68.2538333334,33.3333333333,96.19025,92.2223333334,43.3333333333,80.635,120.3175,60.7935,62.3809166666
215.19,69.0265,39.3806666667,93.7315833333,87.6106666667,42.9201666667,75.5163333333,114.749333334,60.3245,58.4068333334
215.57,72.222,41.5915,99.8499166666,93.2431666666,43.3936666667,78.5285,113.213333334,64.8646666668,61.937
215.95,75.4718333333,47.9561666666,108.333416667,105.0315,50.7861666667,90.0943333333,119.811333333,73.2706666669,68.4749166667
216.32,86.8826666667,62.3455,118.673,123.9195,62.3456666667,105.5555,131.018333334,88.8888333332,89.2749166667
216.70,91.7418333334,69.3691666667,117.567333333,123.273333333,62.913,106.906833334,133.033,92.3423333333,90.09
217.08,87.7048333333,72.6778333334,109.631,119.125666666,61.8853333333,100.1365,121.721333334,93.0326666665,84.1530833333
217.46,91.5363333334,79.4268333335,114.84375,126.432333333,70.1826666667,104.036333333,128.906166666,99.0886666669,92.5780833334
217.83,85.1715,79.6568333332,109.620083334,122.794,67.8921666666,97.7943333335,120.833333334,98.2840000002,89.1544166667
218.21,80.4511666667,85.5889999999,108.89725,122.180333333,65.1626666666,98.3709999998,117.042666666,100.376,87.594
218.59,85.3845,88.5898333335,115.064,124.487333333,67.9488333333,104.358833334,120.897333333,112.435833333,94.4230833334
218.97,93.6508333333,91.4021666665,125.793416667,134.523666667,78.9681666665,113.491833333,129.365,120.767166667,106.944583333
219.34,107.253166667,104.0125,142.361083334,158.642,92.7468333333,132.098833333,152.623333333,139.814833333,129.706583333
219.72,109.375,106.9445,147.0485,171.354166666,96.1803333334,140.277833333,162.326333333,146.527833333,136.632
220.10,107.291666667,108.507166667,149.913166666,169.4445,91.4929999998,133.159666667,162.499833334,143.5765,141.840166667
220.47,107.4785,113.461666667,157.478833334,175.854666667,90.5983333331,134.401666667,174.572666666,151.709333334,146.367666667
220.85,100.2415,111.594166667,165.7005,182.6085,90.0965000002,130.434666667,177.536166666,143.961333333,155.676333333
221.23,129.166666667,132.291666667,226.389,238.194333333,106.597166667,178.472333333,243.75,155.208333334,213.888916666
221.61,124.796833334,130.8945,257.926833333,248.7805,117.886166667,208.5365,256.097666667,172.764166667,233.536666666
221.98,172.619166667,161.309333333,361.309583333,317.857,151.1905,306.547666667,355.357166667,228.571666666,317.857
222.36,259.804,152.941333333,555.882166666,487.254833333,174.51,413.7255,502.941333333,298.039,472.05875
222.74,219.4445,107.407333334,527.777666666,462.963,179.629666667,366.666833333,451.851833333,286.111333333,420.833416666
223.11,758.333333333,341.666666665,2033.33333334,1987.5,495.833333333,1333.33333333,1833.33333333,1025.0,1577.08333334
223.49,237.777833333,86.6666666665,579.999916666,564.4445,134.4445,379.999833333,458.889,332.222166667,424.999916666
223.87,170.3705,79.0121666666,357.407416667,337.654333334,95.0616666666,239.506166667,256.790166667,210.493833334,257.407166667
