wavelength,Back_ChlPhom,Belly_ChlPhom,Breast_ChlPhom,Crissum_ChlPhom,Crown_ChlPhom,DorTail_ChlPhom,Patch10_ChlPhom,Patch11_ChlPhom,Patch12_ChlPhom,Rump_ChlPhom,Throat_ChlPhom,WingTip_ChlPhom
209.52,-56.651,-24.413,-20.5008888889,-32.2377777778,-24.2565555556,-41.158,-21.2833333333,-18.3098888889,-29.2642222222,-63.5368271605,-37.0893333333,-9.07655555553
209.90,-49.003,-20.7977777778,-12.6781111111,-23.2195555555,-15.9544444445,-44.8716666667,-17.379,-11.396,-20.5128888889,-50.8388395062,-29.0596666667,1.42455555557
210.28,-84.2734444444,-47.1793333333,-39.1453333333,-45.8121111111,-41.7094444444,-76.7521111111,-51.7948888889,-37.7776666667,-45.1282222222,-77.8727283949,-57.9486666667,-19.6581111111
210.66,-42.8184444444,-17.4795555556,-3.11655555556,-7.58799999997,-6.7751111111,-40.7858888888,-13.5503333333,-6.36866666668,-8.40122222221,-38.3169012346,-16.6666666667,8.13
211.03,-32.9004444444,-15.7286666667,11.8326666667,-2.16455555553,-8.2252222222,-41.7026666667,-10.8225555556,-1.443,-5.772,-30.9923703704,-12.2653333333,12.1212222222
211.41,-46.3493333333,-28.7302222222,-0.952333333333,-16.0316666667,-26.8254444445,-55.3967777778,-28.4126666667,-19.5238888889,-15.5555555556,-55.6790617284,-33.3334444444,2.69844444443
211.79,-70.4492222222,-50.591,-8.74722222221,-29.5508888889,-47.5176666668,-86.9976666668,-65.7211111111,-39.4798888889,-35.6973333333,-92.1197901236,-59.8107777779,-4.96455555557
212.17,-81.1792222223,-70.068,-32.4264444444,-49.6598888888,-68.2540000001,-99.3196666666,-81.6326666666,-55.102,-50.7935555555,-99.0931358026,-79.8185555554,-13.8324444444
212.55,-121.652333333,-92.5925555553,-58.9743333333,-80.0569999999,-92.022777778,-132.478555556,-116.524333333,-75.7834444446,-73.7891111111,-135.296037037,-122.507222222,-38.7465555556
212.92,-133.333333333,-97.5308888889,-70.3703333333,-96.2963333333,-99.6913333332,-155.246888889,-135.493888889,-77.1605555556,-86.419888889,-152.057592593,-141.049333333,-69.7533333333
213.30,-448.148222222,-334.259222222,-266.666666667,-356.481444444,-340.740666667,-543.518555554,-475.925666667,-284.259222222,-304.629666667,-517.38671605,-494.444555556,-286.111111111
213.68,-587.777777778,-455.555555555,-357.777777778,-473.333333333,-465.555555556,-737.777777778,-596.666666667,-398.888888889,-382.222222222,-651.481481482,-635.555555557,-368.888888889
214.06,-1191.11111111,-951.111111109,-713.333333333,-977.777777776,-888.888888887,-1420.0,-1142.22222222,-828.88888889,-742.222222221,-1317.03703704,-1320.0,-757.777777779
214.44,-562.222222222,-457.777777778,-268.888888889,-487.777777778,-391.111111111,-639.999999999,-434.444444444,-317.777777778,-351.111111111,-625.308641976,-591.111111111,-357.777777778
214.81,-7244.44444444,-5744.44444444,-3922.22222222,-6344.44444444,-5133.33333333,-7144.44444444,-5766.66666667,-4500.0,-5244.44444444,-7195.0617284,-7599.99999999,-4966.66666667
215.19,-2611.11111111,-2037.037,-1551.85177778,-2248.14822222,-1648.14811111,-2385.185,-1966.66666667,-1633.33333333,-1859.25933333,-2486.0082716,-2722.22244444,-1892.59255556
215.57,-610.185111111,-475.926,-293.518555556,-510.185222222,-324.074111111,-567.592555556,-444.444555555,-315.740777778,-404.629777778,-523.971061728,-643.518666666,-420.370222222
215.95,-262.698444444,-208.333444444,-119.047555556,-211.111111111,-130.555444444,-243.254,-172.618888889,-139.682555555,-164.285555556,-227.160506173,-287.698444444,-178.174777778
216.32,-229.259444444,-176.296333333,-85.5555555554,-170.740666666,-102.963,-202.962888889,-135.555555555,-120.000222222,-130.370444444,-193.209888889,-236.296333333,-143.333444444
216.70,-264.529888889,-211.965888889,-91.4529999998,-193.162444445,-124.786333333,-219.230666667,-158.119444444,-152.564111111,-157.264888889,-229.012296296,-276.068444444,-160.683777778
217.08,-534.127,-454.761777778,-219.841555555,-417.460333333,-286.508,-426.984222222,-338.095,-365.873111111,-339.682555556,-472.574925926,-609.523777778,-348.412777778
217.46,-202.592444445,-184.074,-73.3333333333,-168.889,-117.407333333,-167.036888889,-117.777777778,-147.777777778,-118.148,-175.967135802,-231.481444445,-142.592555555
217.83,-152.777777778,-132.291666667,-30.2083333333,-128.125,-79.8611111111,-106.25,-82.9861111112,-106.944444444,-82.2916666665,-136.149691358,-173.611111111,-107.638888889
218.21,-144.136,-128.703777778,-36.1112222222,-129.629777778,-84.2592222223,-86.7283333333,-84.2593333333,-98.7655555554,-77.1606666668,-133.641962963,-161.728333333,-101.852111111
218.59,-82.4444444444,-74.0,-8.44444444443,-68.4444444444,-46.4444444443,-38.2222222222,-42.0,-52.0,-37.5555555556,-73.0123456791,-90.2222222222,-53.7777777778
218.97,-44.8212222222,-43.3144444444,10.3577777778,-38.9831111111,-20.5273333333,-19.0205555554,-16.7607777778,-21.8454444445,-11.4877777778,-43.5027530864,-49.7175555556,-25.8002222223
219.34,-37.7777777778,-33.9682222222,6.03177777778,-28.0953333334,-20.1587777778,-10.1586666666,-5.87299999997,-13.8094444445,-6.82533333333,-39.7178395062,-32.8572222222,-17.7777777778
219.72,-35.2942222222,-33.0065555554,-3.59466666667,-33.4967777778,-17.4835555555,-13.8888888889,-1.96077777776,-19.7711111111,-15.196,-41.9388271605,-26.7974444444,-21.2418888889
220.10,-20.1876666667,-17.5273333333,8.60722222223,-27.856,-5.94666666667,-1.2521111111,13.6152222222,-5.6337777778,-2.97344444445,-22.7612962963,-9.23322222223,-0.0001111111
220.47,-26.455,-32.4515555555,2.99822222223,-35.4497777778,-9.70033333333,-7.05466666667,8.64188888889,-7.40744444443,-8.46566666665,-30.0803333333,-6.87822222223,-2.8221111111
220.85,-31.6665555555,-41.2964444446,5.18511111111,-45.0001111111,-19.2592222222,-16.2961111112,10.7408888889,-10.0,-11.4813333333,-36.769617284,-2.037,-9.9998888889
221.23,-15.8058888889,-19.5617777778,20.1877777778,-20.6571111111,-5.7902222222,5.0078888889,19.0924444445,9.23322222222,5.63377777777,-18.0314074074,20.9702222222,9.38977777777
221.61,-25.539,-27.3631111111,23.5491111111,-23.2172222222,-5.47266666667,8.12599999997,14.9253333333,6.13588888888,-1.16066666667,-24.8020246913,16.5837777778,8.78933333333
221.98,-51.0721111111,-47.3684444443,10.1365555556,-40.9356666666,-24.9512222222,-3.89855555557,8.77188888887,-4.87344444443,-19.2982222222,-40.5240617284,-2.3391111111,-3.119
222.36,-26.6667777778,-13.9683333333,21.7458888889,-15.8731111111,0.635,7.93644444447,17.6191111111,6.82544444443,-7.30166666664,-15.9611851852,17.9365555556,3.33322222223
222.74,-101.424333333,-70.655111111,-26.4958888889,-85.7551111111,-49.0028888889,-41.0256666667,-37.8918888889,-45.2992222222,-57.8346666666,-85.5016913579,-25.9257777778,-42.4503333333
223.11,-111.358222222,-84.6912222223,-42.963,-93.3333333333,-64.6913333332,-46.9137777779,-50.1235555556,-53.5804444444,-60.000111111,-89.108345679,-51.3580000001,-55.3088888889
223.49,-150.0,-118.055555555,-55.9027777778,-120.833333333,-75.6944444446,-71.875,-74.6527777779,-66.3194444446,-71.875,-112.5,-77.7777777779,-76.388888889
223.87,-106.552777778,-76.9232222221,-26.2108888889,-73.2194444444,-55.5555555557,-26.4957777778,-45.5839999999,-27.9203333333,-33.6182222222,-73.2195061728,-64.9573333332,-35.0427777778
224.24,-108.994666667,-78.0424444443,-33.3333333333,-59.7883333332,-53.1745555554,-27.5132222223,-52.3811111111,-22.7512222222,-28.5714444444,-69.1357530864,-65.0794444446,-45.7673333333
224.62,-70.8812222222,-34.8657777778,-13.0268888889,-36.2067777777,-24.7124444444,-2.87344444443,-26.0534444445,-6.32177777779,-1.91577777777,-39.2081481481,-44.4445555555,-15.1338888889
225.00,-30.2777777778,-7.36111111113,2.36111111112,-4.7222222222,2.2222222222,18.1944444445,-0.416666666667,15.8333333333,16.9444444444,-11.1419753086,-16.6666666666,18.8888888889
225.38,-19.4756666667,-2.12233333333,4.11966666667,1.12355555557,7.36577777777,16.9788888889,9.4882222222,19.3508888889,17.8527777778,-2.33051851852,-10.8613333333,22.8464444445
225.75,-28.0142222222,-8.51066666663,-9.3381111111,-7.2102222222,1.30022222222,7.32844444443,-0.472777777767,11.9384444444,3.90066666666,-11.6495555556,-20.2128888889,11.5841111111
226.13,-7.80788888889,6.8068888889,2.80266666667,11.6116666667,18.4184444444,19.2191111111,11.3113333333,23.5235555556,21.1212222222,3.97075308642,-0.600666666657,24.7248888889
226.51,-1.574,9.35177777777,4.5368888889,15.7406666667,21.8516666667,21.5742222222,18.7963333334,28.7964444444,27.8704444444,10.689382716,0.925777777767,33.2408888889
226.88,5.204,11.8845555556,10.3374444444,17.6513333333,23.5582222222,22.8552222222,23.488,27.356,26.3008888889,15.1195925926,4.64133333332,31.786
227.26,9.63444444444,14.4866666667,13.3612222222,20.6751111111,28.903,26.0898888889,29.3951111111,31.2237777778,28.9733333333,19.760962963,11.0407777778,34.7397777778
227.64,13.0125555556,16.9935555555,15.508,18.3006666667,27.2726666667,25.0742222222,30.9566666667,28.6394444445,25.3118888889,21.0535925926,14.8542222222,36.5418888889
228.01,4.45633333333,10.5764444445,8.55622222223,8.91255555557,19.8454444444,17.2904444445,23.2323333334,18.3007777778,15.8644444444,13.956691358,9.62577777779,28.1047777778
228.39,9.08111111112,15.0641111111,11.8055555555,10.7907777778,21.6881111111,19.3375555555,26.2286666666,21.7413333333,15.7584444444,16.1147530864,13.3013333333,27.1367777778
228.76,10.5076666667,15.1332222222,11.7145555555,10.6585555556,21.1163333333,18.9041111111,27.652,23.4288888889,13.2226666667,15.2115185185,13.8261111111,25.3393333333
229.14,7.77277777778,13.4031111111,8.86888888889,6.87577777779,17.3393333333,15.4956666666,25.3114444445,21.5742222222,9.9651111111,12.3125802469,10.0647777778,20.9767777778
229.52,4.1728888889,8.24544444445,6.13366666668,2.96622222222,13.2728888889,12.8204444445,22.1215555556,19.7586666666,5.73166666667,7.92144444443,6.18411111112,18.4513333333
229.89,9.91899999999,11.7786666667,11.3494444444,9.4421111111,16.4042222222,18.6457777778,27.8492222222,25.0833333333,12.7324444444,14.0887777778,13.6386666667,25.1311111111
230.27,4.62966666668,4.43455555553,4.53244444444,1.41311111111,9.30788888888,12.8654444444,23.489,19.883,5.21444444445,7.20160493827,7.84577777779,19.1521111111
230.65,4.23055555556,3.97555555553,6.1671111111,-0.509555555557,6.42211111112,12.3854444445,24.7706666667,21.6105555555,4.5361111111,8.11528395061,9.7348888889,19.419
231.02,4.99433333332,3.19877777779,7.01455555556,0.168333333333,5.3871111111,11.6723333333,27.5533333333,23.7935555556,4.54544444443,9.20298765432,12.2334444444,19.9774444444
231.40,2.41044444446,3.46844444443,6.1141111111,-2.52777777778,3.64488888888,9.40622222221,24.2798888889,21.5168888889,1.17577777778,4.67056790123,12.4043333333,16.9311111111
231.78,-6.5321111111,-5.1178888889,-3.165,-10.2356666667,-4.78122222223,3.50155555557,14.8823333333,15.7573333333,-6.39722222223,-3.83833333333,5.11788888888,6.59922222221
232.15,2.58255555554,1.50133333336,3.78377777778,1.56155555555,3.36322222223,10.6907777778,22.1021111111,24.5045555556,2.162,3.31003703703,14.8951111111,11.772
232.53,3.62188888889,2.39400000002,4.9108888889,4.17422222223,5.8931111111,13.5664444444,24.9231111111,27.0717777778,4.84966666668,5.18385185185,16.9428888889,18.8458888889
232.90,3.26800000001,-0.0654444444433,4.44444444446,4.37922222222,3.72544444446,12.2876666667,23.268,28.1045555556,4.83666666666,3.2677654321,16.4053333333,18.2353333333
233.28,5.65299999999,2.92400000001,11.0462222222,9.68166666666,5.978,16.569,28.9147777778,32.2936666667,9.74666666668,9.4865925926,22.8718888889,19.7532222222
233.66,4.65122222222,2.26088888889,8.39777777777,9.23766666669,2.584,12.1447777778,25.9044444444,30.8787777778,9.17322222222,7.8810617284,20.7364444444,14.9224444444
234.03,0.60611111111,-1.75077777778,7.60933333333,6.86855555556,-0.20188888889,6.46455555556,20.6733333333,29.1581111111,2.49155555556,3.935654321,13.1987777778,11.3803333333
234.41,2.36266666668,1.08555555555,10.4725555556,10.4724444444,3.38444444443,7.72677777779,21.7752222222,29.7572222222,2.42666666667,7.95377777777,15.0702222222,13.6652222222
234.78,-0.936333333323,-3.37088888889,5.24344444444,10.7366666667,1.49822222223,5.18122222222,16.1048888889,22.9712222222,-2.87133333333,3.14885185185,8.98877777777,8.92633333332
235.16,-1.0048888889,1.73088888889,7.09122222223,14.2377777778,6.97944444446,8.82188888889,17.197,25.9632222222,-0.167777777776,6.17897530865,9.93866666667,10.3294444445
235.54,-4.08166666667,-2.32433333333,2.49433333333,11.678,3.91166666668,4.535,15.6463333333,23.2994444444,-2.94777777778,3.02358024692,3.5148888889,8.44655555556
235.91,2.77777777779,4.59388888889,7.21155555556,18.2157777778,9.56211111111,10.6304444445,21.688,28.4721111111,3.52555555556,8.3095925926,8.49344444443,15.8121111111
236.29,5.76922222221,9.18822222222,10.0426666667,21.4744444444,14.1025555556,12.9807777778,25.0534444444,32.5856666667,7.37177777779,10.6245432099,10.2564444445,22.1153333333
236.66,-3.49688888888,1.46633333332,3.15844444444,14.608,6.42977777777,3.10211111111,20.0226666667,24.8732222222,-2.48166666667,2.56943209878,2.70733333333,15.3974444444
237.04,-7.56855555556,-1.55666666667,-0.751333333333,10.8963333333,2.95233333333,-0.96611111111,17.8206666667,20.6655555556,-7.3001111111,1.60435802468,0.37577777779,12.936
237.41,-16.2036666667,-10.1272222222,-13.4838888889,2.2568888889,-2.02533333333,-10.0692222222,10.9954444445,14.0624444444,-18.2291111111,-9.57424691357,-8.79644444444,4.977
237.79,-12.9725555556,-4.45577777777,-9.5318888889,4.34300000002,4.56866666666,-3.15855555555,20.0788888889,18.2741111111,-12.7466666667,-5.15130864196,-3.2148888889,12.7466666667
238.17,-11.0595555556,-2.27388888889,-9.76744444443,3.7727777778,3.51422222222,-1.80855555555,21.7052222222,18.2946666667,-8.68233333333,-3.83006172841,-1.34366666668,12.558
238.54,-11.5614444444,-4.65477777778,-10.1102222222,1.55155555556,0.150111111113,-3.15322222222,21.8721111111,17.7677777778,-9.35933333333,-6.08941975308,-2.35222222222,11.962
238.92,-11.5516666667,-4.20955555557,-10.7685555555,-1.12577777778,-0.734333333333,-4.89455555556,23.2991111111,19.481,-8.46788888888,-6.97217283951,-1.17466666667,11.1111111111
239.29,-11.3517777778,-6.34922222223,-13.3237777778,-2.74166666667,-4.13655555555,-4.329,24.8195555556,19.3843333333,-8.70599999999,-7.80822222221,-2.11633333332,11.6884444444
239.67,-8.55355555556,-5.91200000001,-11.3207777778,-2.348,-4.02533333333,-1.38366666667,24.9475555555,19.6227777778,-6.45688888889,-6.42456790124,-0.293555555553,11.279
240.04,-8.88888888889,-7.66655555557,-9.85177777777,-4.18522222221,-5.37033333332,-1.66655555555,24.7036666667,19.7777777778,-7.926,-7.54732098768,-1.40733333333,8.66677777778
240.42,-8.79633333333,-8.99477777777,-9.32544444445,-6.05144444443,-8.00266666668,-1.55444444444,23.8424444444,19.8741111111,-8.532,-6.86008641977,-2.54633333333,5.91911111111
240.79,-3.599,-5.19844444443,-4.68444444444,-1.51366666667,-4.02744444445,3.62755555556,26.8207777778,24.5644444444,-2.285,-1.70748148148,1.37111111111,8.25477777777
241.17,-0.837666666667,-2.56222222222,-1.30555555556,1.33044444445,-1.57688888889,5.88811111112,28.825,26.977,0.911555555557,0.164296296303,3.35066666667,10.2734444444
241.54,2.17111111111,-0.170444444447,2.14977777778,3.70366666667,0.255444444443,7.19444444444,29.7574444444,27.5862222222,3.214,2.77416049382,4.29977777778,11.4091111111
241.92,3.17188888889,0.672777777777,3.15255555555,4.45966666667,0.26888888889,7.13177777777,29.7384444444,27.7585555556,3.78688888889,3.53082716049,4.49822222222,10.9187777778
242.29,4.01,2.04922222222,3.67433333333,4.734,1.69577777778,7.20711111112,30.7011111111,28.3166666667,4.87555555556,4.62633333333,5.01688888889,10.5988888889
242.67,4.86544444444,3.53533333333,4.83144444445,5.522,2.52522222222,8.50155555556,31.4983333333,29.8314444444,5.89233333333,6.11481481481,5.63966666667,11.4312222222
243.05,4.18677777778,2.28666666667,4.26722222222,5.04022222222,1.75522222222,7.84244444445,30.1933333333,28.454,4.89544444444,5.12419753086,4.39622222222,10.2895555555
243.42,4.429,2.53533333333,4.92944444445,4.17833333333,1.76844444444,6.651,29.5304444444,28.169,4.67911111111,4.21140740741,4.11577777778,8.74822222222
243.80,6.12077777778,4.97511111111,7.35722222222,6.724,3.46755555556,8.09588888889,31.2227777778,29.8807777778,6.46755555556,6.57843209876,6.06055555556,10.5835555556
244.17,6.89488888889,6.06055555556,8.03677777777,7.52433333335,4.27455555556,8.30044444444,31.9571111111,30.1418888889,7.97822222222,7.34872839508,6.99744444444,11.2283333333
244.55,7.41688888889,6.93211111111,8.08755555557,7.84477777779,5.16333333333,8.301,32.6058888889,30.1525555555,8.32988888889,7.36938271603,7.28833333334,11.7101111111
244.92,7.412,7.26411111111,7.74811111111,7.41177777779,4.50622222222,7.78855555556,32.486,29.4995555556,7.58677777778,6.82171604938,6.40311111111,11.3262222222
245.30,7.56722222222,7.35277777778,7.31488888889,7.17633333333,4.59077777778,7.64277777778,33.1946666666,29.6757777778,7.57977777778,7.13132098764,6.21777777778,10.7198888889
245.67,7.50777777778,7.56577777778,7.32244444445,7.20655555557,4.34477777778,8.37677777778,33.681,30.622,8.00622222222,7.24911111112,6.37255555556,11.2155555555
246.05,6.32944444444,6.552,6.266,6.48866666668,3.65766666667,7.47466666667,33.2486666667,30.5981111111,7.01855555556,6.69601234569,5.50255555555,10.2843333333
246.42,5.61344444444,5.90277777778,5.18911111111,5.97022222222,2.70066666667,7.05055555555,32.6194444444,29.9093333333,6.163,5.96276543211,4.59111111111,9.944
246.79,6.05433333333,6.38388888889,5.56855555556,6.68744444444,3.22655555556,7.286,32.9864444444,29.8724444445,6.66144444445,6.43891358023,5.19566666667,10.1136666667
247.17,6.10433333333,6.53866666667,5.67788888889,6.84677777778,3.52966666667,7.46266666667,33.4201111111,30.0244444444,6.68088888889,6.7599506173,5.40944444445,10.3923333333
247.54,5.91144444444,6.07622222222,5.14733333333,6.89277777778,3.50633333334,7.44744444445,33.7227777778,30.1716666667,6.361,6.90545679012,5.28955555555,10.7218888889
247.92,5.31933333333,5.42122222222,4.39644444445,6.03877777778,3.08111111111,6.84522222222,33.3623333333,29.8452222222,6.00244444444,6.28333333333,4.54911111111,10.1882222222
248.29,4.60811111111,4.65833333333,3.71088888889,5.168,2.39022222222,6.44555555555,33.0031111111,29.4934444445,5.30433333333,5.61058024691,3.78255555555,9.48177777777
248.67,3.36211111111,3.35477777778,2.65955555556,4.44455555555,1.491,5.73466666667,32.1792222222,28.5518888889,4.54466666667,4.70151851852,2.71677777778,8.22933333332
249.04,2.80533333333,2.79066666667,2.29977777778,4.13822222222,1.18644444444,5.39088888889,31.8611111111,28.2647777778,4.48966666667,4.49380246913,2.49755555556,7.93233333332
249.42,2.32677777778,2.43288888889,2.23577777778,3.547,0.833666666667,5.12344444444,30.9458888889,27.3986666667,4.28233333334,4.1710617284,2.16,7.40488888889
249.79,0.862666666667,1.54022222222,0.838555555556,2.32222222222,-0.0805555555557,3.88655555556,29.8177777778,26.2537777778,3.01566666667,3.0452345679,1.10466666667,6.241
250.17,1.141,1.58377777778,1.20044444444,2.59688888889,0.127666666666,4.41044444445,29.8083333333,25.5598888889,3.37166666666,3.18907407408,1.371,6.19844444445
250.54,1.12844444444,1.15577777778,1.82,2.40244444444,0.0545555555557,4.32266666667,29.6842222222,25.5255555556,3.33988888889,3.23658024691,1.48333333333,5.91488888889
250.92,0.293111111111,0.136888888888,1.03588888889,1.24111111111,-0.957666666668,3.69411111111,28.8966666667,24.7532222222,3.05888888889,2.28667901234,0.566777777777,4.75922222222
251.29,0.313555555557,0.20888888889,1.10788888889,1.19166666667,-1.21255555556,3.83611111111,29.2464444445,24.9607777778,3.58533333333,2.27183950618,0.418,4.29588888889
251.66,0.244111111113,0.583666666668,1.60244444444,1.50677777778,-1.072,4.31911111111,28.7063333333,24.9072222222,3.93722222222,2.29941975309,0.997555555557,4.08566666667
252.04,-0.0653333333357,0.959777777779,1.84266666667,1.97366666667,-0.828666666666,4.90677777778,29.0808888889,25.5697777778,4.01266666667,2.41833333333,1.60288888889,3.773
252.41,0.748888888889,1.29944444444,2.54377777778,3.05044444444,-0.088111111111,5.28577777778,29.8755555555,26.2415555556,4.625,3.57511111111,2.29044444444,4.64688888889
252.79,1.48,1.84988888889,3.17311111111,3.229,0.336333333333,5.51633333333,29.9922222222,27.0433333333,5.04544444445,3.98764197531,2.87022222222,5.19133333333
253.16,1.57288888889,2.21088888889,3.09955555556,2.95155555556,0.501444444443,5.789,30.0058888889,27.2022222222,4.946,3.85439506173,2.96311111111,5.28777777778
253.54,1.94933333333,2.69466666667,3.34833333333,4.105,1.27288888889,6.67355555555,30.547,27.9901111111,5.83655555556,4.5114691358,3.73811111111,6.37555555556
253.91,3.38966666667,3.45877777778,4.82611111111,5.73366666667,2.61977777778,7.69855555556,31.5523333333,28.8061111111,7.15844444445,6.28256790124,5.41188888889,7.42255555556
254.28,3.64522222222,3.83255555556,5.18055555556,6.03611111111,2.78944444445,7.65333333333,31.2704444444,29.0202222222,7.36066666667,6.65077777778,5.80166666666,8.02844444444
254.66,3.85022222222,4.24255555556,4.979,6.88055555554,3.08966666667,7.99744444444,31.4795555556,28.6156666667,8.04522222222,6.69956790124,6.31011111111,8.69888888889
255.03,3.45166666667,3.79311111111,4.50055555556,6.391,2.95166666667,7.70833333333,30.7964444445,27.662,7.17155555556,6.11033333333,5.68366666667,8.56188888889
255.41,2.30588888889,2.61,3.66144444444,5.39733333333,1.68522222222,6.52488888889,29.5706666667,26.3776666667,6.20811111111,5.06225925925,4.57377777778,7.969
255.78,1.79377777778,1.88766666667,2.69066666667,4.65855555555,0.669444444444,5.62244444444,29.7993333333,25.328,5.85,4.3165308642,3.54744444445,7.33611111111
256.15,1.94466666667,1.09788888889,2.35455555555,3.78311111111,0.0925555555567,4.81488888889,28.9417777778,23.7302222222,5.52888888889,4.11538271604,2.22211111111,6.78577777778
256.53,1.80088888889,1.85177777778,2.46488888889,3.98477777778,0.22988888889,4.66144444444,28.7866666667,23.4355555556,5.594,3.84007407408,2.10744444444,6.80711111111
256.90,0.80911111111,1.55811111111,1.60622222222,3.46611111111,-0.62788888889,4.11855555556,28.7922222222,22.4636666667,4.72211111111,3.30118518519,1.46144444444,6.47355555556
257.28,0.34622222222,1.25077777778,1.15033333333,3.10433333333,-1.18388888889,3.09333333333,28.766,22.0994444445,4.21,2.7794691358,0.926777777778,5.51666666667
257.65,-1.08122222222,-0.103,-0.236888888891,1.57555555556,-3.08911111111,1.29766666667,28.4422222222,21.4086666667,2.02855555555,1.05949382715,-0.793,4.17055555555
258.02,-0.820666666664,0.405888888889,0.108444444446,1.72244444445,-2.79577777778,1.55122222222,29.3198888889,22.033,2.11033333334,1.09730864198,-0.712555555556,4.74355555556
258.40,-1.07011111111,0.511777777777,-0.201666666667,1.21733333333,-2.81455555556,1.51211111111,29.3788888889,22.4781111111,1.62822222222,1.20779012346,-1.02333333333,4.505
258.77,-1.36688888889,0.362111111111,-0.0683333333333,0.786111111113,-3.02055555555,1.75622222222,29.4861111111,22.8235555555,1.05244444444,1.30512345679,-1.29155555556,4.189
259.15,-1.01966666667,0.872222222222,0.362222222222,1.48644444444,-2.47522222222,2.076,30.3605555556,23.8806666667,1.44933333333,1.90074074074,-0.743222222223,4.64344444445
259.52,-0.250333333333,1.56888888889,0.840111111112,1.95855555555,-1.88066666667,2.81522222222,30.7907777778,24.6925555555,1.875,2.45561728396,0.0666666666667,5.33566666667
259.89,0.112666666669,1.77155555555,1.37211111111,2.02777777778,-1.51044444444,3.07211111111,30.6453333333,24.9871111111,2.13511111111,2.9129382716,0.230444444445,5.50433333333
260.27,-0.123333333333,1.50066666667,1.09077777778,1.89544444444,-1.58944444444,2.84333333333,30.6677777778,24.9665555555,1.83622222222,2.75316049382,0.222,5.34577777778
260.64,-0.335,1.20322222222,1.21311111111,1.62044444444,-1.64955555555,2.66366666667,30.5384444444,24.8036666667,1.50888888889,2.66202469136,0.121222222222,4.99277777778
261.01,-0.172999999998,1.17788888889,1.423,1.68755555556,-1.59633333333,2.69255555555,30.5208888889,24.8618888889,1.56755555556,2.90518518519,0.216333333333,4.80288888889
261.39,-0.165666666664,0.964444444445,1.21277777778,1.43222222222,-1.51022222222,2.723,30.5468888889,24.9062222222,1.36388888889,2.95087654321,0.258111111111,4.83244444445
261.76,-0.22511111111,1.06955555556,1.00455555556,1.23944444444,-1.17955555555,2.71411111111,30.5793333333,24.9863333334,1.42455555556,3.02464197531,0.37,4.62844444444
262.13,-0.883999999999,0.268333333333,0.3,0.49977777778,-1.78866666667,2.17266666667,29.8083333333,24.5582222222,0.794333333334,2.44507407408,-0.410222222222,3.70888888889
262.51,-0.740333333332,0.199333333334,0.558222222223,0.802999999999,-1.62877777778,2.46022222222,29.8877777778,24.654,0.780222222222,2.4482962963,-0.113888888889,3.662
262.88,-0.57488888889,0.125,0.562222222223,0.887333333331,-1.55611111111,2.33088888889,29.8462222222,24.6407777778,0.806111111111,2.38571604938,0.268555555556,3.64333333333
263.25,-1.796,-1.47533333333,-0.737666666666,-0.587333333333,-2.916,1.29744444444,27.9927777778,22.7617777778,-0.696777777777,0.947037037033,-0.990222222221,2.21288888889
263.63,-1.4,-1.29588888889,-0.327777777777,-0.0893333333347,-2.57677777778,1.60133333333,27.7628888889,22.5871111111,-0.21588888889,1.27271604938,-0.677666666667,2.115
264.00,-2.14077777778,-1.73388888889,-0.944222222223,-0.520999999999,-3.15833333333,1.10711111111,27.0818888889,21.6524444445,-0.854666666668,0.543506172847,-1.27811111111,1.29433333333
264.37,-1.44755555556,-0.64411111111,-0.18411111111,-0.234333333334,-2.86155555556,1.65666666667,26.8492222222,21.67,-0.343111111111,1.01333333333,-1.06255555556,1.85733333333
264.75,-1.63455555556,-0.660333333337,-0.736888888887,-0.279222222221,-3.38766666667,1.38888888889,26.406,21.2144444445,-0.389555555556,0.729160493821,-1.56666666666,1.77833333333
265.12,-1.62744444444,-0.330555555553,-0.584666666667,-0.0170000000023,-2.80522222222,1.46611111111,26.9344444445,21.6543333334,0.118666666667,1.0905308642,-1.407,2.46655555555
265.49,-0.927222222221,0.521444444443,0.645777777777,1.07644444444,-1.91266666667,2.50044444444,27.8522222222,22.5864444444,1.26677777778,2.16279012346,-0.480222222223,3.78355555556
265.87,-0.0726666666677,0.999777777777,1.58833333333,1.84644444444,-1.70933333333,3.20922222222,28.6083333333,22.9881111111,1.85466666667,2.88028395062,0.258111111111,4.87811111111
266.24,1.15266666667,2.42811111111,2.674,2.75877777778,-0.70688888889,4.19533333333,29.23,23.4132222222,2.98911111111,3.8982962963,1.38311111111,5.93966666667
266.61,1.414,2.33688888889,2.41855555556,2.76855555555,-0.744222222223,3.81044444445,29.4187777778,23.2863333333,2.96933333333,3.79127160493,1.362,6.00588888889
266.98,1.64822222222,2.64555555556,2.653,2.99288888889,-0.303666666668,3.99066666667,29.8415555555,23.6968888889,3.31833333334,4.32620987655,1.22166666667,6.13733333333
267.36,2.81788888889,3.98266666667,4.03844444444,4.29644444444,1.14388888889,5.09155555555,31.0526666667,24.9913333333,4.81255555556,5.84809876543,2.32277777778,7.53288888889
267.73,1.766,3.16088888889,3.11277777778,3.30511111111,0.611555555553,4.439,30.4816666666,24.3593333333,3.77233333333,5.29714814815,1.45666666667,6.98144444445
