wavelength,Back_TanPerf,Belly_TanPerf,Breast_TanPerf,Crissum_TanPerf,Crown_TanPerf,DorTail_TanPerf,Patch10_TanPerf,Patch11_TanPerf,Rump_TanPerf,Throat_TanPerf,WingTip_TanPerf
256.90,9.689,9.35866666667,10.5146666667,8.588,8.45033333333,5.285,11.671,7.184,8.4174,11.671,10.6935
257.28,8.99366666667,8.71433333333,10.112,8.4225,8.02833333333,5.335,10.874,7.114,8.2622,11.484,10.1375
257.65,8.47133333333,7.966,9.642,8.333,7.36933333333,5.028,10.4453333333,6.428,7.95686666667,10.7666666667,9.9515
258.02,8.217,7.894,9.28733333333,7.5105,6.66266666667,5.633,10.196,6.057,7.62386666667,10.4383333333,9.176
258.40,7.40966666667,7.323,8.774,6.6065,6.04466666667,6.218,9.17066666667,5.734,6.7946,9.37833333333,8.057
258.77,6.857,7.38566666667,8.65433333333,6.3205,5.921,7.159,8.86566666667,6.04133333333,6.71813333333,9.46966666667,8.1785
259.15,6.16666666667,6.778,8.21766666667,5.5215,5.46033333333,6.927,8.09566666667,5.55533333333,6.37586666667,9.155,7.5995
259.52,6.274,6.86166666667,8.324,5.5495,5.39933333333,6.674,8.024,5.73666666667,6.48686666667,9.374,7.724
259.89,6.84733333333,7.24566666667,8.37133333333,5.4875,5.87433333333,7.527,8.301,6.44833333333,7.25306666667,9.884,8.3365
260.27,7.067,7.38233333333,8.87933333333,5.4865,5.97566666667,8.001,8.64266666667,6.583,7.62326666667,10.2746666667,8.44
260.64,7.13033333333,7.50566666667,9.00666666667,5.4305,5.585,8.146,8.587,6.55633333333,7.88506666667,10.298,8.1785
261.01,7.24133333333,7.89033333333,9.365,5.5295,5.87633333333,8.188,8.66066666667,6.757,8.0708,10.3006666667,8.039
261.39,6.99766666667,8.175,9.16366666667,5.065,5.587,8.164,8.54166666667,6.39766666667,7.65286666667,10.03,7.947
261.76,7.041,8.38766666667,9.00366666667,4.3995,5.63733333333,8.353,8.50166666667,6.21933333333,7.47226666667,9.962,7.9255
262.13,7.03033333333,8.29433333333,8.86,4.388,5.80233333333,8.306,8.198,6.007,7.48786666667,10.112,7.945
262.51,7.077,8.40566666667,8.64233333333,4.183,5.94566666667,7.893,8.09,5.77466666667,7.44833333333,10.3523333333,8.09
262.88,7.38166666667,8.76233333333,9.038,4.403,6.27733333333,7.498,8.51466666667,6.08833333333,7.88406666667,10.3746666667,8.3695
263.25,7.90366666667,9.34933333333,9.462,4.7225,6.68266666667,7.904,9.12466666667,6.61866666667,8.0994,10.6503333333,8.795
263.63,7.96266666667,9.746,9.74566666667,4.3695,7.38,8.422,9.14533333333,6.868,8.06873333333,10.7523333333,9.057
264.00,7.29933333333,9.034,9.56733333333,4.202,6.97566666667,7.719,8.729,6.06066666667,7.26153333333,9.77666666667,7.8615
264.37,6.66666666667,8.29833333333,8.419,3.1725,6.002,7.069,7.67366666667,5.116,6.135,8.96266666667,7.462
264.75,6.05333333333,7.42333333333,7.52566666667,2.73,6.25766666667,6.442,7.23966666667,4.724,5.62773333333,8.405,7.2695
265.12,5.53866666667,6.79166666667,6.71133333333,2.4865,5.61933333333,5.761,6.59,4.30533333333,5.195,7.80266666667,6.9435
265.49,5.539,6.595,6.93366666667,2.72,5.33966666667,5.798,6.39566666667,4.30366666667,5.35173333333,7.90966666667,7.0235
265.87,5.33133333333,6.58233333333,7.73666666667,3.724,5.65833333333,6.351,6.87066666667,4.619,5.69286666667,8.42966666667,7.3615
266.24,5.62633333333,6.959,8.25466666667,4.026,5.719,6.663,7.16266666667,5.31166666667,5.85586666667,8.47666666667,8.2175
266.61,5.79066666667,6.774,8.472,4.37,5.809,6.702,7.38166666667,5.41566666667,6.03046666667,8.72233333333,8.606
266.98,5.60466666667,6.46666666667,8.12233333333,4.1645,5.74233333333,6.984,7.10433333333,4.82833333333,5.86646666667,8.81166666667,8.2515
267.36,5.213,6.28233333333,7.98666666667,4.6365,5.63066666667,7.168,7.06733333333,4.996,6.27226666667,9.006,8.045
267.73,5.218,6.466,8.24833333333,5.3475,5.461,7.389,7.341,5.28266666667,6.60186666667,9.318,8.313
268.10,5.976,7.474,8.688,6.0785,5.88133333333,7.758,7.96266666667,5.88133333333,7.52433333333,10.249,9.224
268.48,6.65133333333,8.13766666667,9.25666666667,7.1265,6.46733333333,8.046,8.47466666667,6.52866666667,8.2546,10.8046666667,9.655
268.85,6.886,8.311,9.196,6.9535,6.31566666667,7.876,8.206,6.46566666667,8.24493333333,10.816,9.7435
269.22,7.549,8.59966666667,9.488,7.1935,7.016,8.304,8.348,6.912,8.59366666667,11.264,10.1245
269.59,7.81,8.58966666667,9.297,7.081,7.377,8.099,8.402,7.30466666667,8.70506666667,11.188,9.961
269.97,7.47066666667,8.16666666667,8.46466666667,6.2635,6.91633333333,7.371,7.52733333333,7.016,8.3966,10.51,9.033
270.34,7.626,7.97266666667,8.22233333333,6.7595,6.98833333333,6.822,7.77866666667,6.76633333333,8.3,10.2883333333,8.7565
270.71,7.47466666667,7.79633333333,8.01166666667,6.6025,6.68266666667,6.723,7.76966666667,6.64266666667,8.1348,9.88966666667,8.8565
271.09,7.564,7.706,7.68033333333,6.4395,6.43933333333,6.439,7.551,6.58133333333,7.74246666667,9.594,8.7275
271.46,7.56666666667,7.78033333333,7.40333333333,5.788,6.096,6.222,7.18933333333,6.209,7.30253333333,9.075,8.465
271.83,7.15766666667,7.353,6.91333333333,4.9835,5.50866666667,5.826,6.474,5.741,6.9916,8.44033333333,7.7865
272.20,6.669,6.91866666667,6.562,4.369,4.981,5.314,5.813,5.29,6.43126666667,7.90533333333,7.115
272.58,6.372,6.875,6.45366666667,3.9815,4.88733333333,5.331,5.72866666667,4.969,6.23866666667,7.588,6.892
272.95,6.29033333333,6.983,6.48666666667,4.103,4.94,5.713,6.071,5.18233333333,6.31353333333,7.76766666667,6.9255
273.32,6.03966666667,6.83233333333,6.24633333333,3.7895,4.55833333333,5.787,6.00566666667,4.67333333333,6.058,7.62433333333,6.3555
273.69,5.921,6.711,6.25766666667,3.6225,4.27233333333,5.921,6.10733333333,4.621,5.9888,7.69733333333,6.3915
274.06,6.12066666667,7.066,6.38066666667,3.811,4.39566666667,6.097,6.45166666667,4.80933333333,5.97406666667,7.99933333333,6.877
274.44,6.23433333333,7.20066666667,6.838,3.407,4.53033333333,6.488,6.41533333333,4.98966666667,6.12033333333,8.409,7.0495
274.81,6.66933333333,7.549,7.45033333333,3.421,5.095,6.917,6.43333333333,5.29333333333,6.27973333333,8.80166666667,6.88
275.18,6.38466666667,7.55266666667,7.375,3.5415,5.25533333333,7.045,6.423,5.39466666667,6.2098,8.88566666667,6.664
275.55,6.485,7.60066666667,7.65266666667,4.066,5.40866666667,7.043,6.75766666667,5.551,6.36853333333,9.22166666667,6.79
275.93,6.99866666667,8.008,7.96833333333,4.9205,5.80366666667,7.251,7.344,5.79,6.61066666667,9.668,7.3305
276.30,6.919,8.045,7.991,4.8845,5.95566666667,7.285,7.46166666667,5.63033333333,6.4036,9.483,7.611
276.67,7.25366666667,8.25466666667,8.213,5.183,6.225,7.733,7.39033333333,5.81366666667,6.4118,9.749,8.1035
277.04,7.13,8.33,8.762,5.5255,6.46,7.744,7.465,5.83233333333,6.47133333333,9.80866666667,7.953
277.41,6.60766666667,7.946,8.42466666667,5.79,6.31166666667,6.889,7.32633333333,5.77633333333,6.50593333333,9.62233333333,7.777
277.79,6.77133333333,7.79133333333,8.443,6.29,6.37466666667,6.672,7.66366666667,5.45366666667,6.57566666667,9.449,7.522
278.16,7.184,7.95733333333,9.026,7.17,6.59366666667,7.507,8.05566666667,5.82033333333,7.16973333333,9.419,7.7815
278.53,6.67766666667,7.821,8.43433333333,7.089,6.24533333333,6.901,7.97433333333,5.465,6.5998,8.75533333333,7.424
278.90,6.73833333333,7.93733333333,8.378,7.6685,6.25633333333,6.821,8.39166666667,5.939,6.733,8.99833333333,7.7925
279.27,7.347,8.36766666667,9.18333333333,8.0405,6.65333333333,6.939,8.898,6.27233333333,7.407,9.524,8.1835
279.64,7.10366666667,8.24266666667,9.181,7.8205,6.67466666667,6.876,8.63166666667,6.04466666667,7.46546666667,9.30166666667,8.1825
280.02,6.64566666667,8.143,8.99666666667,7.4075,6.462,6.58,8.22166666667,5.73933333333,7.11066666667,9.03566666667,7.8605
280.39,6.66166666667,8.08633333333,9.01033333333,7.663,6.63566666667,7.278,8.39433333333,5.95533333333,7.3598,9.29266666667,8.0865
280.76,6.08066666667,7.29466666667,8.396,7.3575,5.99366666667,6.719,7.93266666667,5.48033333333,6.97946666667,8.846,7.3195
281.13,6.25066666667,6.91566666667,7.871,7.363,5.88766666667,6.601,7.738,5.51333333333,6.81413333333,8.54766666667,7.2
281.50,6.45,7.321,8.18,7.274,5.932,7.239,8.086,5.80266666667,7.1728,8.604,7.6975
281.87,6.03866666667,7.03566666667,7.849,6.7035,5.66033333333,7.013,7.47133333333,5.58033333333,6.8568,8.239,7.683
282.25,5.59666666667,6.58366666667,7.23433333333,5.922,5.036,6.157,6.80766666667,4.924,6.21346666667,7.92966666667,7.217
282.62,5.84366666667,6.58766666667,7.24433333333,5.9915,5.089,6.763,6.64233333333,5.11033333333,6.686,7.86833333333,7.0915
282.99,5.25533333333,6.236,6.769,5.5645,4.62633333333,6.716,6.38533333333,4.51966666667,6.4812,7.30233333333,6.604
283.36,4.686,5.68566666667,6.22733333333,4.9515,4.00933333333,6.154,5.93566666667,3.853,5.97326666667,6.72733333333,6.467
283.73,4.33533333333,5.3,5.757,4.3255,3.706,5.818,5.84833333333,3.60466666667,5.59626666667,6.33566666667,6.2135
284.10,4.45566666667,5.20333333333,5.626,4.441,3.68833333333,6.049,5.852,3.63933333333,5.52753333333,6.29466666667,6.0195
284.47,4.66066666667,5.216,5.79,4.479,3.72266666667,6.087,5.98133333333,3.86666666667,5.6676,6.58433333333,5.943
284.85,4.91766666667,5.48433333333,5.89333333333,4.3225,3.99733333333,6.47,6.25566666667,4.08066666667,5.69993333333,6.693,6.0095
285.22,4.70466666667,5.481,5.892,3.891,3.76333333333,6.522,6.01066666667,3.83666666667,5.5412,6.60466666667,5.9605
285.59,4.367,5.12333333333,5.55566666667,3.593,3.55666666667,6.213,5.58266666667,3.51166666667,4.92893333333,6.393,5.7265
285.96,4.209,4.95066666667,5.37966666667,3.445,3.35133333333,5.898,5.38866666667,3.36933333333,4.72933333333,6.39866666667,5.5225
286.33,4.39633333333,4.92933333333,5.32933333333,3.5035,3.606,5.596,5.533,3.428,4.88666666667,6.56366666667,5.409
286.70,4.14133333333,4.43433333333,5.00333333333,3.2255,3.29666666667,5.225,5.38533333333,3.14566666667,4.4362,6.52266666667,5.2385
287.07,4.35033333333,4.35033333333,5.117,3.156,3.468,5.296,5.27766666667,3.19166666667,4.5164,6.722,5.4695
287.44,4.277,4.304,5.11433333333,3.147,3.38566666667,5.375,4.97933333333,3.23266666667,4.49653333333,6.564,4.9975
287.82,4.495,4.513,5.492,3.4805,3.38066666667,5.492,4.95733333333,3.52533333333,4.68026666667,6.99666666667,5.098
288.19,4.38733333333,4.524,5.59333333333,3.2085,3.39066666667,5.21,5.06366666667,3.54666666667,4.65806666667,7.09266666667,5.059
288.56,4.07566666667,4.61866666667,5.364,2.912,3.23833333333,4.527,5.01433333333,3.15566666667,4.24886666667,6.79,4.8855
288.93,3.79766666667,4.74966666667,5.38433333333,2.8275,3.13566666667,3.723,5.08566666667,3.02333333333,4.21026666667,6.81233333333,4.885
289.30,3.87833333333,4.942,5.554,2.824,3.39833333333,3.756,5.27166666667,3.05933333333,4.4472,7.21066666667,5.14
289.67,4.852,5.77366666667,6.40333333333,3.6675,4.23133333333,4.288,6.27166666667,3.761,5.26953333333,7.99233333333,5.811
290.04,5.10433333333,6.219,6.68733333333,4.074,4.608,4.383,6.809,3.90533333333,5.65693333333,8.38266666667,6.027
290.41,5.1,6.485,6.88766666667,4.3095,4.763,4.632,6.981,4.11733333333,5.70826666667,8.6,6.2745
290.78,5.21033333333,7.06566666667,7.29066666667,4.3995,5.00433333333,4.667,7.3,4.292,6.06873333333,8.968,6.368
291.15,5.34366666667,7.46433333333,7.52966666667,4.453,5.089,4.58,7.63333333333,4.33533333333,6.09566666667,9.19833333333,6.5025
291.52,5.95866666667,7.866,7.92266666667,4.83,5.543,4.844,8.064,4.627,6.30953333333,9.79233333333,7.054
291.89,6.08033333333,8.01533333333,8.04366666667,5.179,5.76766666667,4.838,8.32833333333,4.62933333333,6.45973333333,9.85566666667,7.214
292.26,6.393,8.196,8.408,5.612,6.113,5.033,8.47533333333,4.80166666667,6.7898,10.298,7.579
292.64,6.56733333333,8.24533333333,8.655,5.8255,6.35266666667,5.386,8.59666666667,4.94733333333,6.99466666667,10.4213333333,7.7575
293.01,6.62533333333,8.01333333333,8.77133333333,5.995,6.28066666667,5.552,8.407,4.95166666667,7.0092,10.425,7.723
293.38,6.74166666667,8.04066666667,8.946,6.274,6.13133333333,5.492,8.47366666667,5.06833333333,7.0012,10.4516666667,7.6765
293.75,6.216,7.59966666667,8.67666666667,5.633,5.49466666667,5.188,7.896,4.69433333333,6.538,10.0703333333,7.293
294.12,6.25733333333,7.67733333333,8.921,5.7285,5.49366666667,5.552,7.824,4.93533333333,6.53933333333,10.155,7.212
294.49,6.43866666667,7.761,9.12133333333,5.749,5.46133333333,6.065,7.88566666667,5.174,6.65353333333,10.319,7.4445
294.86,6.31466666667,7.44433333333,8.81466666667,5.833,5.34266666667,5.722,7.62933333333,5.102,6.61833333333,10.1756666667,7.375
295.23,6.156,7.428,8.58466666667,6.0045,5.16866666667,5.711,7.38366666667,5.02633333333,6.6436,10.106,7.1655
295.60,5.84233333333,7.41133333333,8.37766666667,5.749,5.00266666667,5.825,7.25866666667,5.062,6.59893333333,10.0056666667,6.894
295.97,5.717,7.403,8.087,5.2895,4.878,5.815,6.955,4.984,6.38146666667,9.887,6.499
296.34,5.40866666667,7.13333333333,7.711,4.765,4.34733333333,5.69,6.52466666667,4.55766666667,5.8628,9.537,6.1815
296.71,5.27333333333,7.06433333333,7.59533333333,4.5755,4.15033333333,5.554,6.313,4.31766666667,5.74993333333,9.68966666667,6.1005
297.08,5.262,7.03633333333,7.37933333333,4.383,4.09966666667,5.568,6.164,4.08466666667,5.6156,9.66,5.948
297.45,5.42766666667,7.18466666667,7.42133333333,4.2755,4.20933333333,5.428,6.21766666667,4.13533333333,5.6506,9.70333333333,6.0255
297.82,5.273,7.291,7.387,4.242,4.15366666667,5.325,6.00233333333,4.06533333333,5.48086666667,9.58166666667,5.9105
298.19,5.00066666667,7.10366666667,7.178,3.8565,3.901,4.904,5.69933333333,3.64866666667,5.08086666667,9.42933333333,5.7285
298.56,4.86966666667,7.22133333333,7.18366666667,3.98,3.867,4.545,5.65333333333,3.51266666667,5.10606666667,9.40733333333,5.687
298.93,4.88033333333,7.58166666667,7.53533333333,4.1555,3.98266666667,4.765,5.786,3.59866666667,5.175,9.59933333333,5.9045
299.30,4.68433333333,7.531,7.64133333333,4.01,4.014,4.613,5.74866666667,3.65133333333,5.08613333333,9.64433333333,5.9975
299.67,4.67766666667,7.581,7.9,4.1955,3.98233333333,4.269,5.847,3.59033333333,5.1032,9.79733333333,6.17
300.04,4.797,7.79266666667,8.19666666667,4.557,4.15733333333,4.241,6.118,3.745,5.34026666667,10.1323333333,6.64
300.41,4.95766666667,8.16966666667,8.43133333333,4.831,4.35533333333,4.085,6.45033333333,4.02366666667,5.63853333333,10.4743333333,6.8735
300.78,5.371,8.704,8.80233333333,5.201,4.78066666667,4.531,6.82766666667,4.48633333333,6.06086666667,10.831,7.1985
301.15,5.58733333333,9.07533333333,9.157,5.327,4.95766666667,4.684,7.12133333333,4.866,6.29213333333,11.321,7.45
301.52,5.45966666667,9.177,8.93566666667,5.256,4.89433333333,4.672,7.17466666667,4.79266666667,6.16806666667,11.3736666667,7.189
301.89,5.686,9.44,8.898,5.518,5.10766666667,4.566,7.367,5.033,6.43133333333,11.7086666667,7.199
302.26,6.155,9.96233333333,9.35233333333,5.7385,5.52633333333,5.046,7.71666666667,5.47066666667,6.92573333333,12.0046666667,7.513
302.63,6.317,10.2026666667,9.641,5.6075,5.875,5.746,7.744,5.479,6.99646666667,12.173,7.514
303.00,6.375,10.222,9.43833333333,5.4805,5.794,5.923,7.639,5.40633333333,6.8198,12.206,7.5975
303.37,6.57533333333,10.412,9.524,5.3705,5.971,5.907,7.674,5.37533333333,6.87906666667,12.2163333333,7.596
303.74,6.50433333333,10.5093333333,9.186,5.2,6.112,5.884,7.35266666667,5.34566666667,6.73606666667,12.0233333333,7.567
304.10,6.38366666667,10.361,8.99233333333,4.9465,5.95166666667,6.007,7.15533333333,5.116,6.59293333333,11.8673333333,7.041
304.47,6.07,10.098,8.823,4.684,5.68166666667,5.765,6.67033333333,4.76733333333,6.33046666667,11.6593333333,6.5685
304.84,5.50133333333,9.64766666667,8.48066666667,4.2445,5.15533333333,5.268,6.14566666667,4.29633333333,5.73486666667,11.2076666667,5.926
305.21,5.462,9.71066666667,8.66466666667,4.3835,5.13566666667,5.49,6.07833333333,4.40733333333,5.76106666667,10.9993333333,6.0225
305.58,5.354,9.64166666667,8.88333333333,4.2405,5.05466666667,5.644,5.90633333333,4.49333333333,5.89353333333,10.952,6.0655
305.95,5.686,9.552,9.225,4.622,5.07033333333,6.246,5.99433333333,4.69666666667,6.10266666667,11.2513333333,6.3725
306.32,5.847,9.45666666667,9.099,4.808,4.86,6.176,5.83733333333,4.80366666667,6.10273333333,11.1676666667,6.416
306.69,5.62766666667,8.87833333333,8.50266666667,4.608,4.36866666667,5.327,5.449,4.594,5.64273333333,10.936,5.961
307.06,5.44766666667,8.735,8.37766666667,4.3675,4.17966666667,4.734,5.429,4.433,5.45126666667,10.7823333333,5.4945
307.43,5.205,8.504,8.06466666667,4.2895,3.822,4.738,5.18633333333,4.23333333333,5.2164,10.597,5.2425
307.80,5.07066666667,8.479,8.07233333333,4.1975,3.796,4.766,5.29233333333,4.08233333333,5.08146666667,10.64,5.0705
308.17,5.11966666667,8.45233333333,8.02133333333,4.0555,3.90733333333,4.392,5.102,4.105,4.89013333333,10.599,5.214
308.54,5.72633333333,8.77633333333,8.116,4.3795,4.40566666667,4.901,5.56133333333,4.56233333333,5.23986666667,11.001,5.696
308.90,6.047,9.09566666667,8.28933333333,4.762,4.42633333333,4.787,5.88733333333,4.913,5.49933333333,11.4303333333,6.009
309.27,6.12066666667,9.03866666667,8.193,4.7795,4.40533333333,4.462,6.03933333333,4.75466666667,5.56446666667,11.7613333333,5.901
309.64,6.09766666667,9.17766666667,8.13766666667,5.054,4.526,4.644,6.168,4.62033333333,5.557,11.9373333333,5.98
310.01,5.848,9.15166666667,8.14166666667,4.648,4.51133333333,4.215,6.19733333333,4.28333333333,5.4318,11.9163333333,5.73
310.38,5.52,8.993,8.00266666667,4.4335,4.44833333333,4.168,6.17,4.01233333333,5.2688,12.0296666667,5.6085
310.75,5.516,9.265,8.33866666667,4.528,4.46633333333,4.408,6.39166666667,4.14066666667,5.53306666667,12.2186666667,5.885
311.12,5.38833333333,9.08266666667,8.15733333333,4.3455,4.335,4.356,6.25633333333,4.043,5.35673333333,12.2996666667,6.0
311.49,5.61666666667,9.49766666667,8.53766666667,4.678,4.56566666667,4.403,6.56233333333,4.269,5.61246666667,12.7576666667,6.2765
311.85,5.854,9.735,8.87933333333,4.8035,4.51033333333,4.645,6.787,4.40466666667,5.79306666667,13.1493333333,6.6705
312.22,5.908,10.0466666667,9.01533333333,5.016,4.497,4.941,6.98166666667,4.51866666667,5.93926666667,13.505,6.8095
312.59,5.73333333333,10.1616666667,9.04533333333,4.838,4.385,4.74,6.91466666667,4.40666666667,5.917,13.4376666667,6.838
312.96,5.99233333333,10.3576666667,9.26833333333,4.726,4.65266666667,5.19,7.15533333333,4.579,6.2706,13.553,7.1115
313.33,6.06533333333,10.62,9.43833333333,4.723,4.75633333333,5.609,7.292,4.779,6.49146666667,13.6193333333,7.3815
313.70,6.08533333333,10.7546666667,9.593,4.5925,4.73866666667,5.539,7.22366666667,4.84666666667,6.49906666667,13.6316666667,7.489
314.07,6.15733333333,10.891,9.44433333333,4.5295,4.61566666667,5.662,7.03,4.883,6.42586666667,13.5566666667,7.7495
314.43,6.46333333333,11.2643333333,9.586,4.769,4.73666666667,5.931,7.343,5.21233333333,6.7038,13.8543333333,8.1335
314.80,6.51133333333,11.4693333333,9.58533333333,4.7845,4.81733333333,6.247,7.536,5.13166666667,6.784,13.998,8.1185
315.17,6.60733333333,11.9016666667,9.911,4.93,4.998,6.557,7.70833333333,5.20966666667,7.06466666667,14.0023333333,8.005
315.54,6.69933333333,11.9383333333,9.86366666667,4.785,4.84066666667,6.872,7.47733333333,5.11733333333,6.9672,13.7793333333,7.871
315.91,6.34266666667,11.91,9.59233333333,4.7435,4.67866666667,6.639,7.127,5.07933333333,6.8342,13.3996666667,7.3055
316.28,6.386,11.877,9.57033333333,4.6445,4.649,6.342,7.105,5.237,6.93846666667,13.3423333333,7.329
316.64,6.50866666667,12.0583333333,10.0073333333,5.088,4.635,6.553,7.352,5.452,7.13026666667,13.6123333333,7.485
317.01,6.239,11.9226666667,9.77433333333,5.142,4.31466666667,6.498,6.82066666667,5.129,6.64693333333,13.6056666667,7.1295
317.38,6.12466666667,11.933,9.70166666667,5.122,4.056,6.369,6.47733333333,4.88733333333,6.32886666667,13.6766666667,6.924
