wavelength,Back_ConLeum,Belly_ConLeum,Breast_ConLeum,Crissum_ConLeum,Crown_ConLeum,DorTail_ConLeum,Patch10_ConLeum,Patch11_ConLeum,Rump_ConLeum,Throat_ConLeum,WingTip_ConLeum
244.92,8.76377777779,5.47255555556,6.238,7.32833333335,1.19888888889,10.6581666667,9.2868888889,9.43988888888,7.74333333334,8.27911111111,8.24077777777
245.30,9.35177777779,5.10077777778,5.63244444445,7.12033333334,1.783,11.0403888889,9.91877777779,9.90666666666,8.66688888888,8.83211111111,8.25355555556
245.67,9.91144444443,5.199,5.188,7.312,2.53988888889,11.3273333333,10.0843333333,10.506,8.93855555555,8.56022222222,9.0358888889
246.05,10.6078888889,6.21366666667,6.07822222222,8.17383333335,4.17133333333,12.4903333333,11.1981111111,11.4401111111,9.93988888888,9.53333333333,9.67855555556
246.42,10.7451111111,6.98922222222,6.45755555555,8.7975,5.011,13.4642222222,11.8693333333,12.0,10.5184444445,9.93444444444,10.1962222222
246.79,9.9688888889,6.47811111111,5.92711111111,8.1355,4.56911111111,12.6008888889,11.5903333333,11.2868888889,10.3281111111,8.99422222222,9.24177777779
247.17,10.2992222222,6.25411111111,6.393,8.19633333333,5.135,12.8046111111,11.8352222222,11.1548888889,10.7673333333,8.98988888889,9.26777777778
247.54,10.2743333333,6.17411111111,6.54077777778,8.214,5.41366666667,12.8742222222,12.3003333333,11.194,10.7377777778,9.04388888889,9.09911111112
247.92,10.8737777778,6.83122222222,7.33277777778,9.31766666665,6.28411111111,13.3762777778,13.0564444444,11.9948888889,11.1111111111,9.99677777777,10.0957777778
248.29,11.0273333333,7.49122222222,7.48477777778,9.51683333335,6.34466666667,13.1754444445,13.2882222222,12.161,11.2977777778,9.96455555554,10.3576666667
248.67,11.2537777778,7.632,7.48944444445,9.4755,6.09655555556,12.8376111111,13.424,12.0505555556,11.2861111111,9.53677777778,10.1654444444
249.04,10.6572222222,7.327,7.02677777778,8.79883333334,5.53222222222,12.0888333333,12.6925555556,11.6116666666,11.2245555556,8.70877777778,9.56966666666
249.42,10.2908888889,6.71577777778,6.89088888889,8.15983333333,5.02644444444,11.5983333333,12.1275555556,11.118,10.5363333333,7.79544444444,9.00833333332
249.79,9.94511111111,6.319,6.80044444445,7.515,4.52855555555,11.0283888889,11.8333333333,10.7877777778,9.9678888889,7.31955555555,8.38811111112
250.17,9.28633333333,5.52311111111,6.06055555556,6.01183333333,3.60044444444,10.0113333333,10.875,10.2722222222,9.29455555557,6.42733333333,7.38822222222
250.54,8.81522222222,4.31133333333,5.58177777778,4.60033333333,2.72522222222,8.86772222222,10.112,9.8318888889,8.52599999999,5.52055555556,6.22133333333
250.92,9.23455555555,4.44044444444,5.853,5.50416666667,3.22366666667,8.98833333333,10.4886666667,10.2747777778,8.64922222222,5.80633333333,6.65177777778
251.29,9.06377777777,5.03877777778,5.88355555556,5.2325,3.25966666667,8.78055555556,10.475,10.5445555556,8.47744444443,5.88377777778,6.80777777778
251.66,8.38511111111,4.32677777778,5.277,4.01166666666,2.34422222222,8.50877777778,9.59322222223,9.66555555554,8.20955555555,5.34888888889,6.50544444444
252.04,8.39911111111,4.68488888889,5.39188888889,3.90933333334,2.406,8.63133333333,9.91877777777,9.87644444444,8.69488888889,5.25477777778,6.54222222222
252.41,8.71255555554,4.63577777778,6.09877777778,4.14633333333,2.56,9.80422222222,10.5195555556,10.1537777778,9.31488888888,5.93733333333,6.53966666667
252.79,8.68866666667,4.97455555556,6.28766666667,4.21483333334,2.55155555555,10.5513333333,10.3573333333,10.153,9.31311111111,6.363,6.72911111111
253.16,8.63344444444,4.38188888889,6.63222222222,4.12183333334,2.78033333334,11.0081666667,11.0786666667,10.5484444444,8.76344444444,6.98888888889,6.55633333333
253.54,8.22455555556,4.09588888889,6.30711111111,3.709,2.13488888889,10.61,11.2092222222,10.0872222222,8.39866666667,7.40722222222,6.05644444444
253.91,8.06122222222,4.15033333333,6.47055555556,4.085,2.28755555556,10.5722222222,11.4377777778,9.94544444444,8.83455555557,7.33111111111,5.65344444444
254.28,9.15488888889,5.27611111111,7.32188888889,5.53333333334,3.02922222222,11.4463888889,12.486,10.9547777778,9.971,8.17122222222,6.651
254.66,9.57766666665,5.92133333333,7.87933333333,6.17483333335,3.01955555556,12.0605555556,13.423,11.1582222222,10.533,8.71677777777,7.46622222223
255.03,8.14822222222,5.07244444444,6.93055555556,3.48383333334,0.941666666668,11.111,12.2032222222,9.74266666668,8.93922222223,7.60855555556,5.81322222222
255.41,8.19122222223,4.55088888889,6.80077777778,2.93916666666,1.04922222222,11.0540555556,12.4888888889,9.923,8.67155555555,7.40744444444,5.78933333333
255.78,8.8118888889,5.27944444444,7.66855555556,4.27733333335,2.32488888889,11.779,12.8066666667,10.9184444444,8.96600000001,7.643,6.384
256.15,9.58211111112,6.16722222222,8.71544444445,5.25616666665,3.00722222222,12.4426111111,13.5448888889,11.7098888889,9.46755555556,8.11677777777,7.16111111112
256.53,9.32733333333,6.06944444444,8.22455555556,5.29516666665,2.81188888889,11.5942777778,12.9317777778,11.1855555556,8.67077777777,7.49411111111,7.43222222221
256.90,8.91477777778,5.13266666667,7.59933333333,4.84466666666,2.41955555555,11.0407222222,12.0742222222,10.9231111111,7.99866666668,6.69488888889,7.18844444443
257.28,7.88444444444,4.65833333333,6.22177777778,4.9225,1.11222222222,9.49772222222,10.3511111111,9.17311111111,6.89366666666,5.28588888889,5.93544444444
257.65,7.97022222222,4.75066666667,5.25111111111,4.6675,1.62955555555,9.48172222222,9.78588888889,8.68677777777,7.12577777779,4.90788888889,6.02688888889
258.02,8.02144444445,4.77655555556,4.86277777778,4.441,1.73855555556,9.58338888889,9.44144444445,8.4861111111,7.34155555554,5.08644444444,6.11055555556
258.40,7.27755555555,4.07666666667,4.37811111111,4.67966666666,1.39811111111,8.9625,8.72711111111,7.82922222222,6.96844444444,4.67255555555,5.65088888889
258.77,7.09144444445,3.52377777778,4.31877777778,4.8465,1.82533333333,9.04405555556,8.33177777778,7.70211111111,7.03444444445,4.83377777778,5.60344444445
259.15,7.80788888889,4.31466666667,4.82344444444,5.86016666667,2.73844444444,9.40083333333,8.78622222222,8.12077777778,8.00366666668,5.81277777778,6.12022222222
259.52,7.59988888889,4.31055555556,4.69711111111,5.5065,2.45422222222,9.05655555556,8.38366666667,7.729,8.02777777778,5.63544444445,5.85222222222
259.89,6.90344444445,3.61811111111,3.90333333333,4.98533333333,1.85977777778,8.30444444445,7.85033333333,6.98066666667,7.43966666667,5.30922222222,5.24633333333
260.27,6.76311111111,3.20777777778,3.56444444444,4.61683333334,1.65477777778,7.95216666667,7.40266666667,6.61466666667,7.12922222222,4.997,4.99666666667
260.64,6.975,3.34677777778,3.71877777778,4.701,1.97733333333,8.14266666667,7.55122222222,6.68022222222,7.42411111111,5.28366666667,4.97477777778
261.01,6.87388888889,3.26333333333,3.66466666667,4.78716666666,1.96533333333,8.00527777778,7.64922222222,6.65755555556,7.39244444445,5.48122222222,5.11155555556
261.39,7.21622222222,3.70044444444,4.13877777778,4.8395,2.38133333333,8.53305555556,8.05655555556,7.16622222222,7.78088888889,6.005,5.74766666667
261.76,7.08211111111,3.85333333333,4.51955555556,5.28733333334,2.34533333333,8.42811111111,8.13677777778,7.31788888889,7.82677777778,6.15222222222,5.78688888889
262.13,6.86122222222,3.68588888889,4.52222222222,5.3465,2.13,8.19344444444,8.12544444444,7.24533333333,7.55155555556,6.16566666667,5.70377777778
262.51,6.795,3.72133333333,4.51611111111,5.19516666667,1.96866666667,8.09255555555,8.12155555555,7.18966666667,7.17933333334,6.08455555555,5.60555555555
262.88,6.799,4.16655555556,4.46277777778,5.23,1.65611111111,7.73472222222,8.15311111111,7.02,6.88622222222,5.881,5.20688888889
263.25,7.10722222222,4.47044444444,4.76844444444,5.452,1.72333333334,8.0725,8.27322222222,7.44411111111,6.95822222222,5.52011111111,5.46844444445
263.63,7.13055555555,4.48433333333,4.775,5.59816666666,1.68855555556,8.3085,8.23033333333,7.62733333333,6.78322222222,5.54844444444,5.20088888889
264.00,8.00877777778,5.716,6.09811111111,6.6025,2.46844444444,9.20444444444,9.1548888889,8.85688888889,7.64955555557,6.15933333333,6.44222222222
264.37,8.07511111111,5.78388888889,5.87211111111,7.354,2.49155555555,9.2285,9.30077777778,9.20455555555,7.91466666667,6.27233333333,6.40066666667
264.75,7.19422222222,5.04744444444,4.982,7.01816666666,1.57322222222,8.68577777778,8.66933333332,8.98044444444,7.24355555554,5.20311111111,5.68666666667
265.12,6.68477777778,4.77566666667,4.32911111111,6.27466666667,1.02333333333,8.19916666667,7.9758888889,8.29288888889,6.87144444446,4.34544444444,4.70266666667
265.49,5.89233333333,4.41733333333,3.04644444444,5.796,0.160444444444,7.39133333333,7.16688888889,7.23111111111,6.24511111111,3.351,3.55922222222
265.87,6.36388888889,5.12577777778,3.11488888889,5.39366666667,0.828000000001,8.05527777778,7.46777777778,7.60188888889,6.57688888889,3.34344444445,3.659
266.24,6.74666666667,5.38544444444,3.17677777778,5.29866666667,1.22533333333,8.47122222222,7.488,7.70755555555,6.87533333334,3.57744444444,4.34155555556
266.61,7.47033333333,5.90788888889,3.69155555556,5.28633333333,1.97644444444,9.29783333333,8.04444444444,8.14611111111,7.65933333332,4.50544444444,5.05044444445
266.98,7.37711111111,5.48544444444,3.58011111111,5.28566666666,2.15088888889,9.45422222222,8.20377777778,8.316,7.72733333332,4.84788888889,5.1
267.36,6.66388888889,4.54944444444,2.96033333333,4.84966666666,1.412,8.959,7.953,7.69377777778,7.10055555556,4.59044444444,4.529
267.73,6.58444444444,4.36711111111,2.97355555556,5.008,1.28766666667,8.80116666667,8.038,7.726,6.9891111111,4.57977777778,4.65944444445
268.10,6.75377777778,4.24711111111,2.93533333333,5.19216666666,1.23377777778,8.99094444445,8.06533333333,7.67577777778,7.03299999999,4.64944444444,4.57155555556
268.48,6.35188888889,4.13111111111,3.14111111111,4.55916666666,0.977222222221,8.77272222222,7.97622222222,7.42433333333,6.82766666667,4.37855555555,4.48
268.85,7.12188888889,4.40166666667,3.91411111111,4.75516666666,1.56322222222,9.376,8.51622222222,7.74088888889,7.40966666667,5.23988888889,5.196
269.22,7.84344444445,5.11555555556,4.69977777778,5.55266666666,2.18866666667,9.79361111111,9.16422222222,8.42644444445,8.07922222223,6.23155555556,5.92744444444
269.59,7.52355555556,4.03944444444,4.51044444444,5.134,1.88833333333,9.35711111111,8.78877777778,8.36711111111,7.84144444445,5.95322222222,5.91611111111
269.97,7.62177777778,3.87644444444,5.097,5.63616666666,1.87577777778,9.63433333333,8.86633333333,8.73522222223,7.997,6.41322222222,6.57977777778
270.34,7.40144444444,3.73333333333,5.12877777778,5.8025,1.66066666667,9.63894444444,8.80877777778,8.79699999999,8.01977777778,6.48266666667,6.63611111111
270.71,6.74,3.03455555556,4.50288888889,5.66183333334,1.17022222222,9.10055555555,8.20844444445,8.20855555556,7.53166666667,5.75911111111,6.05722222222
271.09,6.67233333333,3.24744444444,4.61633333333,5.40316666666,1.03644444445,9.02188888889,7.73633333333,7.95244444444,7.47022222222,5.70788888889,6.33422222222
271.46,6.57511111111,3.60411111111,4.60522222222,5.17483333334,1.27777777778,8.85633333333,7.60255555555,7.99666666667,7.32577777778,5.62744444444,6.58566666667
271.83,6.13244444444,3.12311111111,4.03277777778,4.615,1.06522222222,8.419,7.02644444445,7.40044444444,6.78744444445,5.08266666667,6.10133333333
272.20,6.13044444444,3.20844444444,4.137,4.39083333334,1.25522222222,8.29205555556,6.86844444445,7.38066666667,6.87855555556,5.16166666667,5.96477777778
272.58,5.97522222222,2.94066666667,3.73533333333,4.09783333334,1.12744444445,7.90744444445,6.447,7.11777777778,6.606,4.86277777778,5.578
272.95,5.48466666666,2.79155555556,3.18733333333,3.791,0.894666666667,7.49366666667,6.05644444445,6.89722222222,6.31566666667,4.414,5.07411111111
273.32,5.44944444444,2.80388888889,3.26688888889,3.8595,1.17566666667,7.77683333333,6.09533333333,6.89033333333,6.49988888889,4.22555555556,4.88088888889
273.69,6.27622222222,4.08266666667,4.31444444444,4.72166666666,2.12088888889,8.77105555556,6.84511111111,7.79455555555,7.303,5.19622222222,5.534
274.06,6.36666666667,4.39744444444,4.21177777778,4.991,2.19877777778,8.46055555556,6.83588888889,7.82288888889,7.48544444444,5.34044444444,5.409
274.44,6.63911111111,4.779,4.56611111111,5.11266666666,2.58733333334,8.49644444444,7.09411111111,8.10811111111,7.87566666668,5.54055555556,5.308
274.81,6.73355555555,5.143,4.96544444444,5.03116666666,2.75622222222,8.56761111111,7.32144444444,8.26355555556,8.23833333333,5.87733333333,5.61888888889
275.18,6.74411111111,4.94055555556,4.89388888889,5.28666666666,2.74433333333,8.37472222222,7.45722222222,8.07244444445,8.14977777778,5.68988888889,5.47288888889
275.55,7.23677777778,5.24155555556,5.46311111111,5.68516666667,3.25144444444,8.85988888889,7.88066666667,8.49833333333,8.55111111111,6.22833333333,5.77977777778
275.93,7.66533333333,6.00977777778,6.26788888889,6.507,3.74133333333,9.39377777778,8.43966666667,9.07366666667,9.15977777778,6.89666666667,6.37522222222
276.30,7.79544444444,5.87533333333,6.416,6.64533333333,3.68522222222,9.50555555556,8.49066666667,9.14166666667,9.2188888889,6.80255555556,6.47677777778
276.67,8.21622222222,6.47966666667,7.00844444444,7.18966666666,4.02477777778,10.4291666667,9.08477777779,9.59133333335,9.75277777779,7.53155555555,7.18111111111
277.04,8.54711111111,7.01288888889,7.45444444444,7.70916666667,4.25077777778,10.7968333333,9.3281111111,9.91122222223,9.89977777778,7.88466666667,7.50533333333
277.41,8.71844444445,7.21266666667,7.66488888889,7.83133333334,4.22466666667,10.7247777778,9.46255555554,10.0177777778,9.85744444445,8.12888888889,7.84266666667
277.79,8.882,7.30288888889,7.59911111111,8.08966666666,4.29866666667,10.8203333333,9.63477777777,9.91944444444,9.74844444446,8.15788888889,8.03822222222
278.16,8.23888888889,6.51666666667,6.78588888889,7.17483333334,3.76477777778,10.4673333333,9.02266666667,9.09711111111,9.11444444444,7.14055555556,7.44944444444
278.53,7.60622222222,5.89077777778,6.03833333333,6.8165,2.98222222222,9.85288888889,8.197,8.39,8.44688888888,6.26555555556,7.16322222222
278.90,7.79666666667,6.20844444444,6.31344444444,7.30433333334,3.15944444445,9.91322222222,8.36655555556,8.62655555555,8.59344444445,6.24188888889,7.166
279.27,7.65544444445,6.636,5.96344444444,7.093,3.06433333333,9.96477777778,8.20655555556,8.66377777778,8.69155555557,6.14,7.07111111111
279.64,7.34022222222,6.15222222222,5.39488888889,6.74333333334,2.63733333333,9.59072222222,7.85244444444,8.32133333333,8.51188888889,5.74344444444,6.62077777778
280.02,7.21855555555,5.86011111111,5.09055555555,6.51266666666,2.465,9.4935,7.73177777778,8.32544444444,8.52844444443,5.55566666667,6.62511111111
280.39,6.61744444444,5.37777777778,4.28433333333,5.75933333334,1.76288888889,8.92466666667,7.30277777778,7.74211111111,7.68477777778,5.022,5.94788888889
280.76,6.58822222222,5.49444444444,4.19622222222,5.55833333333,1.77355555556,8.66077777778,7.18622222222,7.544,7.48266666667,5.13666666667,5.75
281.13,6.94088888889,5.40277777778,4.48588888889,5.53083333333,2.12955555555,8.91494444444,7.53711111111,7.75911111111,7.67033333334,5.34855555555,5.95011111111
281.50,7.14733333334,5.52922222222,4.70066666667,5.5195,2.32633333333,9.22555555555,7.76844444444,8.08166666667,8.0431111111,5.58677777778,6.136
281.87,6.79466666667,5.06055555556,4.36388888889,4.74033333334,2.028,8.85822222222,7.40577777778,7.72333333334,7.87488888889,5.17888888889,5.97977777778
282.25,7.072,5.30266666667,4.83422222222,5.142,2.52288888889,9.26611111111,7.88988888889,8.05077777778,8.27577777777,5.923,6.11166666667
282.62,7.24266666667,5.58944444444,5.11288888889,5.39183333334,2.90688888889,9.71166666667,8.17733333333,8.31655555556,8.34355555555,6.36655555556,6.09255555556
282.99,6.84888888889,4.92988888889,4.55411111111,4.68233333334,2.68833333333,9.34038888889,7.64933333333,7.89666666667,7.89677777778,5.94244444444,5.69055555555
283.36,7.131,4.95355555556,5.00911111111,5.086,3.21555555556,9.56722222222,7.98533333333,8.24133333333,8.28844444445,6.59711111111,6.11944444445
283.73,6.72188888889,4.86444444444,4.92255555556,4.73516666667,3.18166666667,9.206,7.69188888889,7.95033333333,8.05433333332,6.372,5.86788888889
284.10,6.97277777778,4.92388888889,4.98044444445,4.938,3.43366666667,9.33144444444,7.96077777778,7.96077777778,8.22811111112,6.68133333333,5.95233333333
284.47,7.27266666667,5.27466666667,5.43611111111,5.16916666666,3.97177777778,9.72783333333,8.34422222222,8.29311111111,8.79155555554,6.99811111111,6.319
284.85,7.28544444444,4.90388888889,5.39544444444,5.32133333333,4.00855555556,9.72238888889,8.43244444444,8.33333333333,8.77144444443,6.74066666667,6.34411111111
285.22,7.112,5.053,5.362,5.35083333334,3.79822222222,9.55472222222,8.36677777778,8.26244444444,8.88444444445,6.669,6.22233333333
285.59,6.743,4.62988888889,4.89188888889,5.16116666667,3.47711111111,9.22733333333,7.92877777778,7.87044444444,8.42322222223,6.27766666667,5.77933333333
285.96,6.96266666667,4.92933333333,5.026,5.6875,3.73088888889,9.42238888889,8.15066666667,8.18977777778,8.632,6.574,5.86055555556
286.33,7.10111111111,4.89355555556,5.13311111111,5.825,3.753,9.42466666667,8.27333333333,8.37211111111,8.56211111111,6.50255555556,6.168
286.70,6.97222222222,4.81633333333,5.081,5.51466666667,3.54244444444,9.32933333333,8.30944444445,8.24588888889,8.51755555554,6.36877777778,6.04766666667
287.07,7.26455555556,5.12866666667,5.32344444444,5.76466666666,3.64122222222,9.60588888889,8.66355555556,8.49366666667,8.60344444443,6.70133333333,6.06755555555
287.44,7.07244444444,4.91933333333,5.12966666666,5.38466666666,3.23666666667,9.29505555556,8.51222222222,8.21655555556,8.238,6.15255555555,5.53588888889
287.82,7.01611111111,4.58577777778,4.88555555555,5.38366666667,2.86355555556,9.30388888889,8.41,7.973,8.12488888888,5.95077777778,5.391
288.19,7.26377777778,4.98855555556,5.13355555555,5.62433333334,3.01044444445,9.56777777778,8.644,8.23822222222,8.30711111111,6.11533333333,5.53944444444
