wavelength,Back_SpoFrom,Belly_SpoFrom,Breast_SpoFrom,Crissum_SpoFrom,Crown_SpoFrom,DorTail_SpoFrom,Rump_SpoFrom,Throat_SpoFrom,WingTip_SpoFrom
707.06,16.4413333334,32.6625,33.8388333334,28.8156666667,13.457,18.8385833334,18.7975,25.2238333333,17.7693333333
707.38,16.311,32.6455833334,33.8568333334,28.6708333334,13.3655,18.8011666667,18.8595,25.2601666667,17.604
707.70,16.1235,32.5920833334,33.8425,28.4998333334,13.3906666667,18.7485833333,18.8255,25.0735,17.4488333333
708.03,16.2411666666,32.6575,33.9085,28.5641666666,13.5381666666,18.9016666667,18.9746666667,25.2078333334,17.613
708.35,16.2318333334,32.7660833334,33.945,28.6656666667,13.5783333333,19.0754166666,19.0991666666,25.2753333333,17.6755
708.67,16.129,32.6434166666,33.7866666666,28.6398333333,13.4341666667,18.9693333334,19.0808333334,25.0455,17.4883333333
708.99,16.1598333334,32.6416666666,33.7495,28.7118333334,13.4748333334,19.0006666666,19.0763333333,25.131,17.5358333333
709.31,16.1616666666,32.6425,33.7613333333,28.681,13.4123333333,18.9695,19.1115,24.985,17.66
709.63,16.1823333334,32.7673333333,33.7543333333,28.7553333333,13.4745,19.0294166667,19.1946666667,25.2723333333,17.7118333334
709.95,16.2298333334,32.8601666667,33.7833333334,28.8721666667,13.6186666667,19.11075,19.41,25.3643333333,17.8183333334
710.27,16.1143333334,32.8633333333,33.6058333333,28.7976666667,13.6135,19.028,19.4043333333,25.1956666666,17.6985
710.59,16.0353333333,32.6904166667,33.2711666667,28.5795,13.4765,18.9685,19.2086666667,24.9248333333,17.4648333334
710.91,16.0691666666,32.5589166666,33.1058333333,28.4068333333,13.4286666666,18.7970833333,19.0601666667,24.701,17.4881666667
711.24,16.1573333333,32.6503333333,33.0898333334,28.4128333334,13.3205,18.7015,19.1203333334,24.674,17.6501666667
711.56,16.1353333334,32.4913333333,33.0741666667,28.323,13.1623333333,18.4995833334,19.0115,24.5046666667,17.5573333334
711.88,16.0841666667,32.41425,33.1488333333,28.2661666667,13.0491666667,18.3590833334,18.854,24.3255,17.5015
712.20,16.0108333333,32.2961666667,33.054,28.0936666667,12.9398333334,18.2880833334,18.7085,24.1853333334,17.5431666667
712.52,15.9083333334,32.1306666667,33.0731666666,27.8688333334,12.7773333334,18.1704166666,18.6063333334,23.9078333333,17.4021666667
712.84,15.8266666667,32.2238333334,33.2908333333,27.9871666666,12.9051666667,18.1145,18.6273333334,24.0785,17.3528333333
713.16,15.7316666666,32.01425,33.2451666667,27.9325,12.8875,17.948,18.4026666667,23.82,17.2585
713.48,15.7071666667,32.0100833333,33.1146666667,27.7885,12.757,17.9429166666,18.2398333333,23.7678333333,17.1625
713.80,15.7403333334,31.9701666666,33.1311666667,27.6658333334,12.7306666666,17.9138333333,18.219,23.7818333333,17.133
714.12,15.8486666667,32.1681666667,33.5158333334,27.845,12.7525,18.0714166667,18.4916666667,24.055,17.2401666667
714.44,15.8321666667,32.1905,33.5028333333,27.9926666667,12.6143333334,18.1355,18.5281666667,24.2565,17.1818333333
714.76,15.9218333333,32.4169166666,33.6076666667,28.2176666667,12.7893333334,18.3555833334,18.705,24.595,17.3135
715.08,15.9333333333,32.507,33.4248333333,28.2361666666,12.8438333334,18.596,18.7166666666,24.6548333333,17.3868333333
715.40,15.9985,32.3146666666,33.291,28.2385,12.869,18.5670833333,18.6845,24.7603333333,17.475
715.72,16.1671666666,32.6975833334,33.6455,28.5728333334,13.1023333333,18.78075,18.8513333333,24.939,17.6753333334
716.04,16.2186666667,32.7670833334,33.682,28.6231666667,13.2245,18.7363333334,18.7876666667,25.0248333333,17.7455
716.36,16.2698333333,32.7365833333,33.4913333333,28.459,12.9956666666,18.8449166667,18.64,25.007,17.6448333334
716.68,16.2773333333,32.7680833333,33.545,28.306,12.8791666667,18.798,18.7058333333,25.0271666667,17.6058333333
717.00,16.296,32.68725,33.7075,28.307,13.027,18.85975,18.914,25.1153333334,17.633
717.32,16.4225,32.9416666667,33.9186666666,28.725,13.3083333333,19.2599166666,19.066,25.3413333334,17.7551666666
717.64,16.2423333334,32.8054166667,33.7135,28.6686666667,13.2235,19.05975,18.8071666667,25.1068333333,17.615
717.96,16.2956666667,32.8925,33.8483333333,28.7568333334,13.491,19.26725,18.862,25.0056666667,17.84
718.28,16.1508333334,32.61575,33.7833333334,28.6555,13.4203333334,19.3293333334,18.5478333333,24.7268333334,17.6675
718.60,16.1476666667,32.6546666667,33.7883333333,28.6596666667,13.5415,19.3189166666,18.6143333334,24.6528333333,17.6206666666
718.92,16.0886666666,32.6609166666,33.8621666667,28.6115,13.6046666667,19.3125,18.6586666667,24.4958333333,17.5685
719.24,15.9036666667,32.539,33.6603333333,28.7015,13.5016666666,19.2803333334,18.687,24.6145,17.48
719.56,15.8728333333,32.6164166667,33.6151666667,28.7195,13.598,19.4749166666,18.8303333333,24.6563333333,17.5416666667
719.88,15.8791666667,32.585,33.6276666667,28.7641666667,13.8066666666,19.3036666667,19.0376666667,24.606,17.666
720.20,16.0573333334,32.8661666667,33.7498333333,29.0186666666,14.2243333333,19.6484166667,19.2318333334,24.6645,17.8593333334
720.52,16.0665,32.9176666666,33.6891666666,29.0253333334,14.106,19.4784166666,19.1163333333,24.6866666667,17.8983333333
720.84,16.2571666667,32.967,33.9406666667,28.8481666667,14.0801666667,19.4285,19.3385,24.8851666667,18.088
721.16,16.6441666667,33.2098333333,34.1108333333,29.1226666667,14.3705,19.6165833334,19.7178333333,25.2496666667,18.3876666667
721.48,16.5665,33.3538333333,34.2213333333,28.948,14.2581666667,19.5765,19.7676666667,25.2963333333,18.2058333334
721.79,16.6713333333,33.5438333334,34.3723333333,28.9663333333,14.2313333333,19.5275833334,20.022,25.4001666667,18.2916666667
722.11,16.6483333333,33.5360833333,34.5136666667,28.8843333333,14.1263333334,19.4698333333,19.9678333334,25.5878333333,18.3955
722.43,16.5921666667,33.7855,34.6518333333,28.7998333333,14.0621666667,19.5345833333,19.9515,25.6593333333,18.1763333333
722.75,16.5823333333,33.7416666666,34.6996666667,28.5728333333,14.0798333333,19.4649166666,19.7936666667,25.502,18.0515
723.07,16.5438333333,33.6711666667,34.599,28.502,13.9416666667,19.3821666667,19.8356666666,25.4936666667,18.0928333334
723.39,17.045,33.8866666667,34.8516666667,28.8071666667,14.3206666666,19.9278333334,20.0388333333,25.8606666667,18.478
723.71,17.378,34.1483333334,35.1298333333,29.1191666667,14.4671666666,20.2054166666,20.2976666667,26.4126666667,18.8045
724.03,17.3716666667,34.235,35.127,29.0318333334,14.4898333333,20.23475,20.2396666667,26.358,18.9381666667
724.35,16.9463333333,34.02775,34.9023333334,28.7921666667,14.2538333333,19.76425,19.7575,25.7963333333,18.781
724.67,16.4425,33.7578333333,34.5778333334,28.3546666667,13.9436666666,19.3538333333,19.2466666667,25.4651666667,18.4216666666
724.98,16.6145,33.7315833334,34.6701666667,28.522,14.126,19.4254166667,19.2878333334,25.7251666667,18.6008333333
725.30,16.7613333333,33.7516666666,34.8838333333,28.5971666666,14.4165,19.5498333334,19.3231666666,25.922,18.7181666667
725.62,16.8076666667,33.79125,35.2496666667,28.7535,14.5575,19.5766666666,19.3393333333,25.963,18.7475
725.94,17.1321666667,33.992,35.2886666667,29.1758333333,14.7531666666,19.7554166666,19.5996666667,26.1263333333,19.1293333334
726.26,17.0348333333,33.7680833333,35.0175,28.879,14.559,19.41825,19.4001666667,26.0585,19.0136666666
726.58,17.0581666666,34.0005,35.2868333333,29.1713333333,14.6448333334,19.60375,19.399,26.2751666667,18.9846666666
726.90,16.8166666667,34.0536666667,35.3741666666,29.3973333333,14.4396666666,19.5414166667,19.3846666666,26.0886666666,18.7985
727.21,16.4728333333,33.7279166667,35.1505,29.2391666667,14.2451666667,19.2368333333,19.1965,25.7805,18.5606666667
727.53,16.3355,33.6105833334,35.212,29.3211666667,14.1841666667,19.2184166667,19.2386666667,25.6351666667,18.465
727.85,16.5998333333,33.7723333334,35.3966666667,29.639,14.3181666667,19.434,19.4963333334,25.9446666667,18.6098333333
728.17,16.8441666667,33.8388333334,35.693,29.9005,14.4933333334,19.81775,19.6823333333,26.1086666667,18.7821666667
728.49,16.896,33.8844166666,35.6923333333,30.0398333333,14.5766666667,19.8036666666,19.7883333333,26.0098333333,18.8843333333
728.80,17.0011666667,33.95425,35.6846666667,30.2246666667,14.4518333333,19.9911666667,19.8371666666,25.9223333334,18.8858333333
729.12,17.0178333334,33.8773333334,35.3773333334,30.2755,14.4381666667,19.9724166666,19.843,25.7038333333,18.7945
729.44,16.9035,33.8180833334,35.4128333333,30.1658333334,14.4028333333,20.11075,19.8693333333,25.8091666667,18.8513333333
729.76,17.0426666666,33.8625833334,35.6475,30.2885,14.5056666667,20.50525,20.1751666667,26.006,19.0418333333
730.08,16.9116666666,33.5321666666,35.4268333334,29.8978333334,14.35,20.1811666667,20.168,25.732,18.9658333333
730.39,16.6971666666,33.1793333334,35.0025,29.4441666666,14.1431666667,19.832,19.9835,25.5376666667,18.8648333333
730.71,16.7443333333,33.14975,34.9375,29.3556666667,14.1591666667,19.8463333333,19.9741666667,25.417,18.9363333333
731.03,16.916,33.3699166666,34.7813333333,29.432,14.4325,19.8914166666,20.048,25.6423333333,19.1501666667
731.35,16.7558333333,33.2823333333,34.5335,29.29,14.3428333334,19.9185833333,19.965,25.6425,19.0585
731.67,16.671,33.4141666666,34.6156666667,29.3925,14.2723333334,19.8939166667,20.0793333333,25.6815,19.1633333333
731.98,16.6878333333,33.3845,34.5576666667,29.3675,14.078,19.8780833333,20.1138333333,25.5586666667,19.183
732.30,16.556,33.3054166667,34.412,29.0143333333,14.0273333333,19.4826666666,19.9625,25.6673333334,19.148
732.62,16.7396666667,33.3804166666,34.4445,29.0563333334,14.0283333333,19.51725,20.06,25.7871666667,19.1891666666
732.94,16.5503333333,33.1525833334,34.2595,28.8018333333,13.7503333333,19.1478333334,19.9233333334,25.4891666667,18.8248333333
733.25,16.6796666667,33.3966666666,34.3083333333,28.9393333333,13.7505,19.1195833334,19.8671666667,25.4156666667,18.8571666667
733.57,16.8881666667,33.5195833333,34.4368333334,29.3085,13.6966666666,19.3948333334,19.929,25.6293333334,18.8695
733.89,17.168,33.9996666667,34.9056666666,29.597,14.0283333333,19.723,20.1455,25.8246666666,18.9661666667
734.21,17.2211666667,34.34975,35.0986666667,29.6736666666,14.1115,19.7048333334,20.2293333333,26.005,18.9816666666
734.52,17.3263333333,34.2639166666,35.303,29.8511666667,14.0845,19.972,20.2338333333,26.0721666666,18.9425
734.84,17.5251666667,34.4449166667,35.4071666667,30.1408333333,14.1975,20.0738333334,20.4376666666,26.2201666667,18.8416666666
735.16,17.5968333333,34.29525,34.9595,29.8763333334,14.2466666667,20.0044166667,20.3768333333,25.9473333333,18.6288333333
735.48,17.595,34.2915833334,35.1206666667,29.7933333333,14.3678333334,20.1841666667,20.4001666667,26.0798333334,18.588
735.79,17.708,34.51375,35.2541666667,30.1736666666,14.4578333334,20.5439166666,20.6653333333,25.9935,18.699
736.11,17.4318333333,34.5224166667,35.172,29.8203333333,14.3605,20.5955833333,20.5443333334,25.7936666667,18.5311666667
736.43,17.9315,34.8030833334,35.1943333334,30.2023333333,14.8003333334,21.1095833333,20.7361666667,26.0546666667,19.0098333333
736.74,17.9746666666,34.5738333334,34.9373333333,30.1776666667,14.7511666667,20.8786666666,20.5905,26.0875,18.8828333333
737.06,17.8823333333,34.5879166667,35.0633333334,30.1641666667,15.1391666667,20.8305,20.558,26.1065,19.0668333334
737.38,17.6931666667,34.21675,34.6413333333,30.2221666666,15.025,20.5989166666,20.5491666666,26.0838333334,19.043
737.69,17.9958333333,33.9774166667,34.5543333334,30.3228333334,15.0425,20.9214166667,20.7686666666,26.133,19.2685
738.01,18.0151666666,33.90925,34.6146666666,30.1506666667,15.127,21.0374166667,20.9496666666,26.0435,19.3636666666
738.33,18.1346666667,34.0803333333,34.7653333333,30.1075,15.2501666666,21.14875,20.9833333334,25.9616666667,19.6288333334
738.64,18.1918333334,34.20775,35.0041666667,30.075,15.23,21.0753333334,20.9818333334,26.1918333334,19.8
738.96,18.0043333333,33.9683333334,34.6035,29.9136666666,15.048,20.7709166667,20.6693333334,26.1295,19.6233333333
739.28,17.8593333334,33.8205,34.5781666667,29.7966666667,15.0263333333,20.6170833334,20.4478333333,25.9841666666,19.3853333333
739.59,17.8788333333,33.7715833333,34.8081666666,30.0118333333,15.0138333334,20.5054166666,20.5081666667,26.0756666667,19.4113333333
739.91,17.4978333333,33.71725,34.7521666666,29.7438333334,14.7661666667,20.2321666667,20.4096666666,25.9266666667,19.1178333333
740.23,17.121,33.5044166667,34.6483333333,29.474,14.753,20.0958333334,20.3921666667,25.807,18.9436666666
740.54,17.1208333333,33.4145833334,34.3496666667,29.187,14.569,20.0426666666,20.505,25.7971666666,18.8341666666
740.86,17.3485,33.6853333334,34.5336666666,29.1815,14.7461666667,20.2400833334,20.731,26.0663333334,19.0453333334
741.18,17.0316666667,33.78675,34.4115,29.0253333333,14.6261666667,20.05925,20.5651666667,26.0563333334,18.978
741.49,16.8466666666,33.8985,34.2383333333,28.8968333334,14.3105,19.675,20.3891666666,26.1583333334,18.646
741.81,16.7008333334,33.6695,34.2506666667,28.7081666667,14.2401666667,19.643,20.4201666666,26.1278333334,18.5578333333
742.12,16.7476666666,33.6630833334,34.2765,28.8946666667,14.4271666667,19.8381666667,20.5553333333,26.0821666667,18.4143333334
742.44,16.9198333333,33.7133333334,34.4586666667,28.791,14.5988333334,19.8893333334,20.7965,25.8216666666,18.381
742.76,16.9886666666,33.703,34.4605,28.7001666666,14.5615,19.7495,20.7691666667,25.7008333333,18.4555
743.07,17.2553333333,33.736,34.487,28.8511666667,14.8463333333,20.1813333334,20.9745,25.9433333333,18.9075
743.39,17.2271666667,33.6289166666,34.716,28.7523333334,14.7658333333,20.1574166667,20.9306666666,26.1515,19.0058333334
743.70,17.6893333333,34.0675833334,35.2175,29.032,14.9993333334,20.5899166666,21.2098333333,26.4845,19.3133333334
744.02,17.857,34.52075,35.5128333333,29.2391666667,15.092,20.7545833333,21.2395,26.348,19.2555
744.34,17.8115,34.5931666666,35.5718333333,29.1826666667,14.8953333333,20.61275,21.137,26.1448333334,19.065
744.65,17.8913333333,34.5610833333,35.3828333333,29.086,14.7716666667,20.6561666667,20.8556666667,25.9603333333,18.7226666667
744.97,17.9558333334,34.7036666667,35.4295,29.1993333334,14.8698333333,20.6283333333,20.6838333334,25.8266666666,18.802
745.28,18.0245,34.57725,35.1808333333,29.1618333333,14.8451666667,20.352,20.6031666667,25.63,18.6511666666
745.60,18.1063333334,34.8881666667,35.3845,29.52,14.9768333334,20.41775,20.6968333333,25.7658333333,19.0006666666
745.91,18.2625,35.3331666667,35.545,30.2013333333,15.071,20.4475833333,20.7853333333,26.1025,19.2361666667
746.23,17.9645,35.0051666666,35.1276666667,30.1286666666,15.084,20.3814166667,20.706,25.9833333333,19.064
746.55,17.538,34.8978333334,34.6403333334,30.0196666667,14.7128333333,19.8548333334,20.4423333333,25.7428333333,18.6075
746.86,17.892,35.02475,34.4153333333,30.3285,15.174,20.2060833334,20.6883333334,25.2506666666,18.6418333334
747.18,17.7348333333,34.7628333334,33.9471666666,30.3595,15.0741666667,20.1554166666,20.5871666667,25.0385,18.4956666667
747.49,17.8761666667,34.6415833333,33.8745,30.3983333334,15.0563333334,20.2188333333,20.6201666667,25.3186666666,18.7931666666
747.81,17.6811666667,34.3575833334,33.9041666666,30.2893333334,14.9353333334,20.1990833334,20.326,25.2411666667,18.6198333333
748.12,17.5576666667,34.4310833334,34.2688333333,30.3995,15.031,19.966,20.4276666667,25.2321666667,18.5311666666
748.44,17.5215,34.28325,34.3593333334,30.2876666667,15.1025,20.0290833334,20.7445,25.3673333334,18.7563333333
748.75,17.3781666667,34.2369166667,34.1518333333,30.2858333333,15.1178333333,20.1833333333,20.646,25.5385,18.7633333333
749.07,17.3331666667,33.8300833334,33.8805,30.0453333334,14.7491666666,20.07425,20.5081666666,25.5185,18.5968333333
749.38,16.8783333333,33.33925,33.4145,28.9936666667,14.226,19.6925,19.9041666666,25.1026666667,18.2108333333
749.70,16.9716666667,33.49825,33.377,28.7838333334,14.0403333333,19.6230833334,19.9528333334,25.2116666667,18.372
750.01,17.3245,33.7906666666,33.9851666667,29.0851666667,14.3108333333,19.9718333333,20.119,25.3321666667,18.6216666667
750.33,17.2746666666,33.6723333333,34.34,28.9893333334,13.9183333333,19.627,19.8961666667,25.6078333334,18.522
750.64,17.2886666667,33.7404166666,34.8145,28.9343333334,13.9286666667,19.6420833334,20.0461666666,25.6958333334,18.6865
750.96,17.1983333333,33.7239166666,34.9091666667,28.9391666666,13.9381666666,19.6738333334,20.0361666667,25.4868333333,18.5178333333
751.27,17.4643333333,33.7546666666,35.0058333333,29.1648333333,14.292,19.9699166667,20.4648333333,25.7818333334,18.805
751.59,17.7391666667,33.68875,35.1611666667,29.1761666667,14.3691666666,20.1478333334,20.7856666667,25.9836666667,19.3893333334
751.90,17.8981666666,33.9615833333,35.1523333333,29.4241666667,14.33,20.3011666666,20.7275,26.14,19.439
752.22,18.1823333334,34.24725,35.6068333333,29.576,14.3801666667,20.49725,21.0228333334,26.3086666666,19.6853333334
752.53,18.0,34.4891666667,35.5746666666,29.378,14.5015,20.4825833334,21.0475,26.1778333334,19.7015
752.85,18.3015,35.0481666667,36.295,30.1281666666,15.186,21.2755833333,21.8331666667,27.0576666667,20.0001666666
753.16,18.6316666666,35.084,36.3288333333,30.2675,15.2265,21.37425,22.0493333333,27.2721666667,19.9756666666
753.47,18.3898333334,34.9695833334,35.9693333333,30.1053333333,15.0203333333,21.2095,21.9651666666,27.2698333333,19.8945
753.79,18.1675,34.8820833333,35.7933333333,30.0293333333,14.9603333334,21.2196666666,21.8638333333,27.125,19.816
754.10,17.8485,34.7571666667,35.49,29.9885,14.8845,21.2224166666,21.6583333334,26.9273333333,19.4886666667
754.42,18.0068333333,34.7448333334,35.5451666667,30.2236666666,15.0076666667,21.1228333334,21.5783333333,27.0296666667,19.4445
754.73,18.1705,35.0629166666,35.844,30.4561666666,15.0843333334,21.0868333334,21.5508333333,27.0365,19.4848333334
755.05,18.0765,34.98575,35.3855,30.3501666667,15.1256666667,21.03675,21.1906666667,26.7901666667,19.014
755.36,18.377,35.1895833334,35.6206666666,30.7741666667,15.5528333333,21.4301666666,21.5723333334,26.704,19.3053333333
755.67,18.1226666667,34.9854166666,35.5736666667,30.714,15.4235,21.2274166667,21.4333333333,26.5058333334,19.133
755.99,18.3896666667,35.0765833334,35.7133333333,31.1141666667,15.6075,21.3395833333,21.6546666667,26.408,19.2411666667
756.30,18.6015,35.1033333334,35.6038333333,31.3583333334,15.5446666667,21.3891666666,21.8595,26.246,19.7635
756.62,18.2521666667,35.034,35.8333333333,31.355,15.5285,21.6499166667,21.538,26.0366666667,19.79
756.93,18.3063333334,35.1381666667,35.6613333333,31.3901666666,15.4926666666,21.697,21.5721666666,26.0863333333,19.791
757.24,18.5036666666,35.2981666666,35.5806666667,31.6643333333,15.7986666666,21.9853333333,21.8341666667,26.1741666667,20.0241666667
757.56,18.6486666667,35.3186666667,35.543,31.4451666667,15.8428333334,21.9398333334,21.7156666667,26.1215,20.1821666667
757.87,18.3206666666,35.2606666667,35.314,31.0656666667,15.5463333333,21.8155,21.5553333333,26.0905,20.2413333333
758.18,17.905,35.0006666667,35.0105,30.5645,15.0028333334,21.3190833334,21.1526666667,25.5791666667,19.9613333333
758.50,17.9538333333,35.0316666666,35.324,30.6595,14.8753333333,21.6328333333,21.49,25.6238333333,20.1435
758.81,17.7363333333,34.6475,35.2351666667,30.223,14.4348333333,21.4375833333,21.0906666667,25.634,19.6975
759.13,17.9213333333,34.80925,35.321,30.309,14.5468333333,21.596,21.2031666667,25.7398333333,19.8098333333
759.44,18.0105,34.6048333334,35.4283333333,30.1778333333,14.4203333333,21.74225,21.1268333333,25.7441666667,19.9935
759.75,17.8185,34.5373333333,35.1425,29.975,14.6231666667,21.5768333334,20.7211666666,25.4913333333,19.5756666667
760.07,18.07,34.5944166667,35.0408333333,30.0865,14.9075,21.73075,20.864,25.7663333333,19.5706666666
760.38,18.1321666667,34.689,35.2373333334,29.9895,15.1305,21.90175,20.9721666667,25.9878333334,19.507
760.69,17.9921666667,34.807,35.4501666666,29.8648333333,14.8263333334,21.699,21.0746666666,26.1391666666,19.363
761.01,18.3958333333,35.6011666667,36.0763333333,30.5838333334,15.0386666667,22.1144166667,21.8358333333,26.8655,19.8276666667
761.32,18.4525,35.7540833334,36.2481666667,30.6148333333,15.2861666667,22.2415833334,22.0055,26.9021666667,19.8393333333
761.63,18.5903333333,35.7498333333,36.2841666667,30.8513333333,15.2715,22.2300833334,22.2776666666,27.0693333333,19.9385
761.94,18.2638333334,35.8925,36.1253333333,30.9663333334,15.1556666667,21.8945833333,22.0325,27.0826666666,19.8035
762.26,18.2288333333,36.124,36.0218333334,31.1693333334,15.2535,21.7426666666,22.121,27.0233333333,19.852
762.57,18.4453333333,36.5630833334,36.2193333333,31.6028333333,15.5005,22.0075833333,22.2256666666,27.4441666666,20.0428333333
762.88,18.3856666666,36.66375,36.3608333334,31.5323333333,15.5121666667,21.9059166667,22.2443333333,27.5963333333,19.9558333334
763.20,18.2341666667,36.4455833334,36.236,31.417,15.1345,21.5565833333,22.1481666666,27.3563333334,19.7358333334
763.51,18.1773333333,36.3318333333,36.3645,31.4526666666,14.991,21.17075,22.0636666667,27.0058333333,19.893
763.82,18.2943333334,36.2485833333,36.494,31.6465,15.0193333333,21.09,22.085,26.8731666667,20.0506666666
764.14,18.4998333333,36.27125,36.3803333333,31.7825,15.3338333334,21.33875,22.1213333334,26.8631666667,20.2983333334
764.45,18.2998333334,35.91325,36.0165,31.5495,15.2548333333,21.1083333334,21.7163333333,26.3693333333,20.0783333333
764.76,18.2368333333,35.8716666667,35.8953333334,31.4895,15.1636666667,21.0565,21.8571666667,26.3608333334,19.9773333333
765.07,18.3616666666,36.1103333333,35.6891666667,31.5798333333,15.4246666666,21.4075833333,21.8953333333,26.49,20.094
765.39,18.4321666666,35.9288333333,35.443,31.49,15.3895,21.35775,21.8353333333,26.3325,20.0145
765.70,18.3216666667,35.9451666667,35.3771666666,31.2013333333,15.3535,21.3339166666,21.7845,26.1075,19.7701666666
766.01,17.8091666667,35.162,34.6808333333,30.4768333334,14.6981666666,20.84575,21.3486666667,25.3105,19.3428333334
766.32,17.6706666666,34.9965833334,34.0355,30.2688333333,14.6458333333,20.7545,21.2401666666,25.2365,19.1338333334
766.64,17.833,34.8496666666,34.047,30.177,14.6288333334,21.0886666666,21.4355,25.3873333333,19.1093333333
766.95,17.8623333333,35.3649166667,33.8955,30.2018333334,14.4675,21.61975,21.9611666667,25.7616666667,19.0151666667
767.26,17.723,35.2298333334,33.6233333333,29.7336666667,14.0266666667,21.2889166666,21.7018333333,25.4868333333,18.7863333333
767.57,17.5173333333,35.1043333333,33.4558333334,29.462,13.9371666667,21.2893333334,21.7186666667,25.4063333333,18.514
767.88,17.5886666666,35.0001666667,33.7825,29.5036666666,13.9638333333,21.3001666667,22.0646666666,25.6893333333,18.676
768.20,18.0506666667,35.2558333333,34.2883333333,30.0871666666,14.2545,21.51125,22.4218333334,25.8701666667,19.1516666667
768.51,17.9653333333,35.07325,34.5571666667,29.895,14.1441666667,21.391,22.3608333333,25.6075,19.0975
768.82,18.0391666667,35.20175,35.1285,29.8463333334,14.1981666666,21.51725,22.51,25.945,19.2733333333
769.13,17.982,34.49075,35.087,29.7213333334,13.8875,21.3964166667,22.26,26.1005,19.5863333333
769.44,18.6453333333,35.0045,35.7041666666,30.4186666667,14.5365,21.8580833334,22.8075,26.845,20.4188333334
769.76,18.7818333334,35.143,36.2323333333,30.5435,14.4695,21.9045,22.6113333334,26.4586666667,20.6601666666
770.07,19.1383333333,35.8980833334,36.495,30.815,14.9506666667,21.7821666666,22.9341666667,27.0006666666,21.6096666666
770.38,19.2111666667,35.54875,36.4971666667,30.5125,15.0468333334,21.36425,22.7081666667,26.7865,21.7268333333
770.69,18.6528333333,35.51875,36.546,30.6756666667,14.7973333333,21.3005833333,22.2936666667,26.5281666667,21.5051666667
771.00,18.956,35.7578333333,36.9826666667,30.8338333334,14.697,20.9956666666,22.2755,26.7143333333,21.6756666667
771.32,18.9575,35.8225,36.8151666667,30.7676666667,14.7421666667,20.8918333334,21.8796666666,27.133,21.4925
771.63,18.2515,35.0734166666,35.5811666666,30.1843333333,13.8285,20.4575833334,20.6755,26.4656666667,20.9135
771.94,17.9765,34.9521666667,34.9091666667,30.0853333334,13.4183333333,19.7710833333,20.4153333333,26.3898333333,20.6815
772.25,18.5721666667,35.4168333333,34.9591666666,30.4373333333,13.6305,19.7944166667,20.7471666666,26.529,20.9086666666
772.56,18.5693333333,35.6351666667,34.8205,30.1506666667,13.6921666666,19.1600833334,20.5928333333,25.7331666667,20.8553333333
772.87,18.1125,35.4460833334,34.7005,29.7918333333,13.2371666667,18.60025,20.018,24.9385,19.7938333334
773.18,18.378,35.763,35.1243333334,30.5156666667,13.484,18.8800833334,20.4313333334,25.4733333333,19.7925
773.50,17.8958333334,35.5616666666,34.9988333333,30.5651666667,13.2781666667,19.073,20.1815,25.0288333334,19.3545
773.81,18.0931666666,35.6591666667,35.3746666667,30.9673333333,13.4771666667,19.3403333334,20.262,25.0985,19.056
774.12,18.6601666667,35.7093333334,35.3035,31.0618333334,14.2328333334,19.8369166666,20.9201666667,25.5331666667,19.1816666667
774.43,18.207,35.3994166666,34.8506666667,31.1975,14.5776666666,20.028,20.6581666667,25.642,18.9075
774.74,18.4518333333,35.5005833334,34.7193333333,31.7008333334,14.9166666666,20.7481666667,21.1885,25.1351666667,18.9806666667
775.05,18.8276666666,35.62575,35.351,32.1035,15.5565,20.905,21.7763333333,25.5491666667,18.923
775.36,19.0611666666,35.2380833334,35.822,32.1066666666,16.1831666666,21.9921666667,21.9508333333,25.8786666666,18.9785
775.67,18.7336666666,34.53225,35.8846666666,31.6678333333,16.1821666667,21.9525,21.6396666667,25.7146666667,18.84
775.98,18.9446666667,34.65525,35.9183333333,32.4128333333,16.3835,22.61575,22.049,26.7118333334,18.7911666667
776.30,18.9335,34.64875,35.7528333333,31.83,16.6198333333,22.874,22.2103333333,26.8031666667,19.3095
776.61,18.6225,34.4694166666,35.1955,31.272,16.5143333334,22.7920833333,22.0545,26.9851666666,19.3488333334
776.92,18.8615,34.12575,35.0353333333,31.0211666667,16.3616666667,22.4885833334,21.9013333333,27.0423333334,18.9671666667
777.23,19.0278333333,34.2975833333,35.0396666667,31.4396666667,17.0523333333,23.1825833333,22.1715,27.618,19.425
777.54,19.2816666667,34.4259166666,34.9606666667,31.3341666666,16.9803333333,23.27975,22.1871666667,27.6265,19.7581666666
777.85,19.4523333334,34.6796666667,35.1863333333,31.527,16.5386666667,23.0946666666,22.098,27.4825,20.0933333333
778.16,19.2988333333,34.3485,35.1508333334,31.0431666667,15.9466666667,22.3796666666,21.6123333334,27.16,20.1956666667
778.47,18.7366666667,34.3860833334,35.0603333334,30.211,15.5903333333,21.9186666666,21.2916666667,26.4845,20.038
778.78,18.628,34.9819166667,35.2946666667,29.8915,15.4513333333,21.2334166667,21.1431666666,26.3778333333,20.361
779.09,18.4888333334,35.6445833333,34.862,30.4108333333,15.3213333334,21.4415833333,21.2155,26.486,20.3961666667
779.40,17.9773333333,35.68025,34.8313333334,29.9126666666,14.9936666667,20.9675,21.0113333334,26.1923333333,20.2245
779.71,18.0618333334,35.4071666666,34.7538333333,30.0355,14.5103333334,20.8525,20.4973333333,26.2556666667,19.7108333333
