wavelength,Back_ThrGlam,Belly_ThrGlam,Breast_ThrGlam,Crissum_ThrGlam,Crown_ThrGlam,DorTail_ThrGlam,Patch10_ThrGlam,Patch11_ThrGlam,Rump_ThrGlam,Throat_ThrGlam,WingTip_ThrGlam
243.80,9.15508333333,10.2308333333,12.5585833334,15.3514705882,11.3848333333,17.1948333333,11.15025,13.5563333333,11.1893333333,8.12791666667,15.2484583333
244.17,6.56041666666,9.39725,10.2245,13.6200245098,8.60908333332,15.7998333333,10.7170833333,10.0670833333,8.17566666667,5.96941666667,13.7215
244.55,8.51849999999,10.509125,11.463,14.4171715686,10.3888333333,17.20375,12.9261666667,12.0370833333,9.38891666666,7.602,14.416625
244.92,9.78041666668,11.820125,13.4936666667,15.7169019608,10.6170833333,18.9505,14.6095,13.4415833333,11.66325,9.71925,16.073875
245.30,11.1494166667,11.9105416666,14.7185,15.552372549,10.8218333333,19.4661666667,14.702,12.7210833333,11.2638333333,9.64316666668,16.511
245.67,13.2396666667,14.3965416667,16.1979166667,16.6837745098,12.5806666667,19.5665,16.72525,14.8944166667,13.2981666667,10.83775,17.2525
246.05,14.9896666667,15.61525,17.5954166666,17.5185196078,13.9706666667,20.1495833334,18.6144166667,16.357,15.2476666667,12.9000416667,18.4984166667
246.42,15.139,15.8966666667,18.306,17.4292549019,13.5369166667,20.6780833333,18.88975,16.2568333333,15.3875833333,11.7920416667,18.498625
246.79,14.5659166667,15.2354166666,17.2899166667,16.5736666666,12.2460833333,20.1409166667,18.1556666667,15.8011666667,15.0508333333,10.4686666667,17.3303333333
247.17,13.9529166667,14.674125,16.8375833334,15.2206176471,11.99775,18.9316666667,17.1366666667,15.1709166667,15.0855,9.44454166668,16.0524166667
247.54,13.2208333334,13.3282083334,15.6236666667,14.0827843137,11.1451666667,18.4458333333,16.7178333333,14.6423333333,14.1514166667,8.512375,15.3477083333
247.92,12.6396666667,12.7291666667,15.0618333333,13.3126470588,10.2073333333,17.14525,16.0586666666,13.18775,13.1079166667,8.03916666667,15.0668333334
248.29,13.5553333333,13.6395416667,16.3795,13.9371862745,11.21675,18.0539166667,16.38925,14.64525,14.1200833333,9.19045833333,15.5419583333
248.67,14.2129166667,14.3879166666,17.528,14.9745294117,12.0291666667,18.98025,16.907,14.9840833334,14.8136666667,10.5417916667,16.6515833333
249.04,13.22475,13.2142916667,15.9784166667,14.0150588235,11.2224166667,18.106,15.6341666667,13.5795,13.3604166667,9.43883333333,15.7540833333
249.42,11.383,11.4834166667,13.76225,12.6502598039,9.49508333334,16.2980833333,13.58375,12.48875,11.59525,7.53445833333,13.66175
249.79,10.5200833333,10.7682916667,13.0850833333,11.7842401961,8.90066666666,15.8275,12.55325,11.6194166667,10.9339166667,7.54141666668,13.0378333333
250.17,9.07891666667,10.5704166667,13.48775,10.7814411765,8.0585,15.93425,11.0544166667,11.1721666667,10.2564166667,6.5345,12.1009166667
250.54,7.30841666666,10.1037916667,12.0208333333,9.79132843137,7.52133333333,14.2970833333,9.3185,10.35675,9.35833333333,6.28325,10.8757916667
250.92,6.81058333334,10.3890416667,12.1400833334,9.44569117648,8.43033333332,13.70425,8.98391666665,10.479,9.15008333334,5.8625,11.2817916667
251.29,9.18191666668,12.3053333333,13.759,11.5296911764,9.96116666664,16.80575,10.9626666667,12.3538333333,10.8794166667,8.97329166667,13.1885416666
251.66,11.4721666667,14.77775,15.736,14.0686519608,11.8055833334,18.2499166667,12.7915833333,14.1666666667,13.3888333334,11.326375,14.6319166666
252.04,10.6465,14.2168333333,14.8995833333,13.0342156863,11.595,17.8449166667,12.09775,14.0805833333,13.003,10.3665,13.5488333333
252.41,8.61116666666,11.2867083334,12.7631666667,11.0009411765,9.76608333333,15.5410833333,10.3801666667,12.2953333333,10.7749166667,7.96054166667,11.5498333333
252.79,5.904,8.63525,10.57125,8.40082352941,7.49416666667,12.9858333333,7.99475,10.218,8.98116666667,4.777625,8.90024999999
253.16,5.53583333333,8.68108333333,10.53875,7.92946078432,7.54866666666,12.2260833333,8.05216666666,10.0651666667,8.48116666667,3.98154166667,8.48129166667
253.54,7.10825,10.8404166667,12.6921666667,9.69671568628,9.48716666666,14.28775,10.07125,11.6665833333,9.92883333334,6.16804166668,10.8120416667
253.91,7.68141666668,11.0330416667,12.6985,10.1365735294,9.82150000001,14.8951666666,10.3033333333,11.77725,9.52383333334,6.05166666668,11.48675
254.28,7.911,11.36675,12.7111666667,10.7901078431,10.29,15.4139166666,11.2613333333,11.6695,10.2898333333,6.67229166668,12.2536666667
254.66,7.9025,10.554125,12.9975,10.0041176471,10.1009166667,16.2655833334,11.3635833333,12.2548333333,9.893,6.484,12.4924583333
255.03,7.47241666666,10.6628333333,12.7155,9.54083333335,9.90166666668,16.42075,11.1624166667,12.9614166667,10.57825,6.626875,11.9775
255.41,6.608,10.8805416667,13.2324166667,10.1897794117,10.4491666667,15.6249166667,11.8489166667,13.2323333333,10.2539166667,5.76158333333,12.483875
255.78,3.8065,8.62479166667,11.0596666667,6.93934313726,7.97333333332,12.70575,8.31608333334,10.8366666667,6.84158333333,2.734875,10.3480416667
256.15,5.56108333333,9.82795833333,12.8758333333,9.71958333334,10.20375,14.2786666667,10.12025,12.8423333333,8.55033333333,5.018375,12.1575
256.53,9.15408333334,13.4313333333,15.4355833333,13.4402843137,13.3049166667,16.7455833333,13.2261666667,16.3825833333,11.6951666667,8.89370833333,16.3035
256.90,10.2723333333,14.5574166667,15.9563333333,14.5283039216,13.36575,17.4066666667,13.7064166667,16.9330833333,12.10775,9.421125,16.6444583334
257.28,11.5725833333,15.73925,16.8815833333,15.6135931373,14.4489166667,18.34675,14.4355833333,17.9839166667,13.48125,10.6315,17.822625
257.65,11.42625,15.733875,16.6420833334,14.4107254902,14.2735,17.7343333334,14.8501666667,17.268,13.4510833333,9.86733333333,17.2312916667
258.02,8.64533333333,13.39675,13.7479166667,11.1566176471,10.8735,14.3604166667,12.1211666667,14.4608333333,10.6506666667,7.124625,14.4998333333
258.40,8.31366666667,11.904875,12.8491666667,9.80790196078,9.46491666667,13.2624166667,11.3145,13.0066666667,9.57308333333,6.76891666667,13.4347083333
258.77,8.96058333333,11.975875,13.1184166667,10.5012058823,9.50166666667,13.7456666667,11.39175,12.8781666666,10.2405833334,7.19075,13.238875
259.15,8.90875,11.8515416667,12.9220833333,10.6085588235,8.97783333333,13.8505833334,11.4258333333,12.2161666667,10.5738333333,7.2515,13.083125
259.52,7.88683333333,10.5159166667,11.7761666667,9.26532843138,7.54108333334,12.87825,10.1844166667,11.1135,9.44975000001,5.87725,11.6032083334
259.89,8.31983333334,11.1527083334,12.6986666667,10.0969411765,8.33333333333,13.9921666667,11.2975833334,12.0453333333,10.4486666667,7.080125,12.5842916666
260.27,7.91708333333,10.7024583333,12.1596666667,9.42949019607,7.38166666667,13.71925,10.8576666667,11.6969166667,10.0845833333,6.37379166667,12.0804166667
260.64,6.99791666667,9.91429166668,11.4166666667,8.17086764706,6.42191666667,13.2626666667,10.1139166667,10.50675,9.5575,5.25004166667,10.7914583333
261.01,6.19558333333,8.72254166667,10.3325833333,7.07491176471,5.54883333333,12.4966666667,9.22408333334,9.83766666665,8.62366666667,4.677875,10.1545
261.39,4.965,7.71358333333,9.22924999999,5.79597058823,4.13633333333,11.33125,8.28616666667,8.97333333332,7.55191666667,3.78920833333,9.01033333334
261.76,4.92358333333,7.37854166666,9.29866666667,5.84678921568,3.77783333333,11.34025,8.368,9.14583333334,7.84725,4.01025,9.12504166667
262.13,6.57025,9.02075,11.13275,7.97908333333,6.04483333333,13.6226666667,10.629,11.2550833333,10.16125,6.35070833333,11.0824583333
262.51,7.24641666667,10.0833333333,12.1183333333,8.90205882354,7.03041666667,14.4464166667,11.4786666667,12.4575,11.0313333333,7.285,12.01025
262.88,7.82841666666,10.5976666667,12.8198333333,9.26975980392,7.50008333334,14.8653333333,12.4579166667,13.1901666667,11.7255,7.88295833332,12.504125
263.25,8.0155,10.811875,13.15025,9.24113725489,8.11825,14.9831666667,12.7011666667,13.5054166667,11.3730833333,8.46416666668,12.5606666667
263.63,10.0338333333,12.663,14.76875,10.8830637255,10.093,16.58775,14.2645,15.2334166667,13.16725,10.5970416667,14.7044583333
264.00,10.3955,12.3570833333,14.5091666667,10.4216715686,10.2684166667,16.2331666667,14.43525,14.9956666667,13.0180833333,10.3268333333,14.567625
264.37,11.2495,13.1972083333,15.4215,11.4641666667,11.56875,17.018,15.1874166667,15.4324166667,13.7824166667,11.2708333333,14.8574583333
264.75,11.5369166666,12.9239166666,15.0648333334,12.0769852941,11.3484166667,16.47825,14.7300833334,15.7139166667,13.72475,11.8299166667,14.818875
265.12,13.4646666667,15.550375,16.99,14.0404754902,13.68675,18.37375,16.87875,17.1515,16.0606666667,13.6160833333,16.3989583333
265.49,14.2984166667,16.3247916667,17.8358333333,15.4086960784,14.6254166667,19.7878333334,17.8160833334,17.3008333333,16.7360833333,14.124875,17.2365
265.87,14.43475,16.5611666666,17.6533333333,15.7070882353,14.61675,19.8945833333,17.3373333333,16.9540833333,16.3409166666,14.3582916667,17.0114583333
266.24,14.1581666667,15.6096666667,17.2023333333,14.6975392157,14.2333333333,19.1940833333,16.6385833333,16.0843333333,15.746,13.68375,16.591625
266.61,13.81875,14.871875,16.1721666666,14.1909019608,13.6813333333,18.9743333333,16.1080833334,15.4761666667,15.43975,12.8435,15.9020833333
266.98,12.4865833333,13.632625,14.6799166667,12.8460735294,12.63025,17.6734166667,14.7518333333,14.1135833333,13.9339166667,11.920125,14.6799166666
267.36,12.34925,13.3023333333,14.4680833333,13.1483284314,12.2341666667,17.7748333333,14.4238333333,13.9271666667,13.8386666667,12.1985833333,14.8270416667
267.73,12.3094166667,13.2866666667,14.5831666667,13.2389117647,11.7479166667,17.7300833333,14.1250833334,13.8225833333,13.41625,11.9337916667,14.76925
268.10,12.0003333333,12.7752916667,14.74425,13.3050049019,11.4921666667,17.20025,13.4485833333,13.6431666667,13.3299166666,11.6700416667,14.1768333333
268.48,12.1681666667,12.4836666667,14.3314166667,12.9214852941,11.1356666666,16.7076666667,13.135,13.5201666667,13.2333333334,11.8731666667,14.613875
268.85,11.8055833333,12.0792083333,14.1993333333,12.3308480392,10.9068333333,16.5360833333,13.3578333333,12.65525,12.87575,11.180625,14.77125
269.22,11.8836666667,11.6593333333,14.3324166666,12.2388578431,10.42275,16.4545833333,13.2795,12.5530833333,12.4225,10.90425,15.1280416667
269.59,12.5393333333,11.7570833333,14.6698333333,12.3705490196,10.52675,16.58025,13.1761666666,13.17625,12.9166666667,11.2460833333,15.1808333333
269.97,12.5730833333,11.45725,14.5583333334,12.4502941176,10.8958333333,16.859,13.3501666667,13.40425,13.2425833333,11.3035,15.466375
270.34,11.6574166667,10.30175,13.4574166667,11.6575686275,9.32916666668,15.84725,12.1248333333,12.1245833333,11.8719166666,10.2365833333,14.173625
270.71,11.4891666667,10.1237083333,12.9438333333,11.4387107843,8.81825000001,15.3610833333,11.7203333333,11.9964166667,11.6606666667,9.743375,13.701125
271.09,11.2845,9.75745833335,12.84425,11.1948382353,8.32608333333,15.2606666666,11.5041666667,12.0020833333,11.5261666667,9.483125,13.58
271.46,11.3439166667,9.73375,12.7619166667,10.6909264706,8.67541666667,14.9135,11.68625,12.0635833333,11.323,9.31125,13.5442083333
271.83,10.934,9.30604166666,12.2585,10.2987892157,8.62316666666,14.5075833334,11.56875,11.8583333334,11.02375,9.08879166667,13.1105833333
272.20,11.0645,10.0053333333,12.45,10.5080931373,8.42666666668,15.048,11.8504166667,11.8905833333,11.07775,9.46229166667,13.3260833333
272.58,10.4765833333,10.0174583333,12.4068333334,10.2354656863,8.12025,14.82975,11.9208333334,11.62125,11.0356666667,9.05545833333,13.0557083333
272.95,10.5880833333,10.43825,12.5499166667,10.7931715686,8.47966666666,14.9906666667,12.1575,11.92475,11.24625,9.380875,13.1317916666
273.32,10.2070833333,10.4477916667,12.0810833334,10.7967058823,8.39925,14.6013333334,11.9093333333,11.42125,11.1111666666,9.841,12.5362916666
273.69,9.25016666667,9.83345833332,11.428,10.1211764706,7.90858333333,13.94275,11.7919166667,10.4841666667,10.3626666667,9.66829166667,12.1764166667
274.06,10.151,10.939625,12.57175,11.0608088235,8.45666666667,14.6706666667,12.5376666667,11.22775,11.1179166667,10.3153333333,12.6850833333
274.44,11.0883333334,12.18825,13.2743333333,11.7752401961,9.57374999999,15.5359166667,13.5143333333,12.2464166667,12.3629166667,10.9170833333,13.247
274.81,10.9620833333,12.2204583334,13.6674166667,11.7428578432,9.75949999999,15.7646666667,13.7024166667,12.4090833333,12.3531666667,11.3009166667,13.46825
275.18,11.51825,13.2167916666,14.5691666667,12.8106715686,10.6425833333,16.51125,14.9576666666,13.2274166667,13.4746666667,12.0903333333,14.368
275.55,11.75875,13.8745416667,15.249,13.469,10.7009166667,17.3863333333,15.51525,13.8815,14.1839166666,12.525125,14.6194583333
275.93,11.40875,13.663125,15.1253333333,13.2284705882,10.3213333333,17.3148333333,15.2838333333,13.5550833333,14.117,12.3414583333,14.7579583333
276.30,11.3555,13.354625,14.8473333333,13.2137254902,10.6074166667,17.53225,15.23625,13.6075833334,14.4145833334,12.2065416667,14.5173333333
276.67,11.9110833333,13.663,15.66675,13.6876960784,11.34075,18.185,15.4001666667,14.34825,14.3778333333,12.7555833333,14.8334166667
277.04,12.0720833334,13.6984166667,15.8406666667,13.1869901961,11.0544166667,17.9940833333,14.8229166667,14.4690833333,14.1814166667,12.8946666667,14.6017083333
277.41,12.4335,13.4861666666,16.5558333333,13.3256127451,11.2959166667,18.2696666667,14.98975,15.1744166667,14.3249166667,12.6181666667,15.0562916667
277.79,13.4115,14.3122083333,17.2645,13.7650490196,11.8615833333,18.6668333333,15.6333333333,16.2383333333,14.8950833333,12.8690833333,15.799375
278.16,12.2728333333,13.3639166667,16.21975,12.4324656863,10.90275,17.6646666666,14.4475,15.4080833333,13.7474166667,12.3027083333,15.09175
278.53,11.8111666666,13.311625,16.0561666667,12.314504902,10.426,17.4114166667,14.3058333333,14.9241666667,13.3005833333,12.153875,15.5979583334
278.90,11.8579166667,13.2951666667,15.8529166667,12.4658284314,10.3046666667,17.3014166667,14.4638333333,14.352,13.0824166666,12.2757916667,15.699625
279.27,10.9614166667,12.39125,14.7575,11.2687107843,9.23183333333,16.4495833333,12.9455833333,13.2823333333,11.8371666667,11.4405416667,14.338125
279.64,9.61299999999,10.8401666667,13.4898333333,9.99689215687,7.94191666667,14.9728333333,11.4196666667,12.0745833333,10.2980833333,9.78979166667,13.1510833333
280.02,8.72225,9.72866666668,12.4885,9.25191666666,6.97616666667,14.1430833333,10.44525,10.9026666667,9.35508333333,8.37904166667,11.8139166667
280.39,8.483,9.373125,12.3428333333,9.0276862745,6.63525,13.5921666666,10.4950833333,10.5998333333,8.61758333333,8.06025,11.7292916667
280.76,7.83966666666,8.77183333333,11.3173333333,8.27600490195,5.76933333334,13.071,9.96883333332,9.69633333332,7.95016666667,7.37554166667,11.103875
281.13,7.42908333333,8.27908333333,10.57575,8.16440686275,5.5845,13.0859166667,9.89583333332,9.15808333333,7.79808333334,6.763375,10.6625
281.50,6.44116666666,7.60395833334,9.10608333333,7.14020098039,4.57116666667,12.2833333333,8.86041666667,8.1745,7.01183333333,5.683,9.792
281.87,5.75258333333,7.078,8.48808333334,6.87950980392,4.12083333333,11.7370833333,7.92541666667,7.5175,6.44175,4.97545833333,9.21224999999
282.25,5.00675,6.2415,7.4965,6.63942647058,3.27208333333,10.7551666667,7.34008333333,6.48991666666,5.39458333333,3.8775,8.47279166665
282.62,4.71783333333,5.467125,7.06333333333,6.04355392156,2.90316666667,10.4301666667,6.59941666667,6.33083333333,4.82533333334,3.64920833333,7.35570833333
282.99,4.71391666666,5.75958333333,7.48525000001,5.77876470587,2.888,10.3858333333,6.33258333333,6.63708333333,4.75283333333,3.47383333333,7.18075
283.36,5.63641666667,6.40883333334,8.42666666668,6.64250490196,3.62491666667,10.7,7.21858333333,7.38683333333,5.56175,4.01708333333,8.17766666667
283.73,6.89775,8.24395833333,9.59625,7.91773529412,4.96183333333,12.0739166666,8.41675000001,8.39283333333,6.92158333333,5.77491666667,9.39966666668
284.10,7.66,9.27320833334,10.752,8.8262009804,5.99875,12.8001666667,9.44441666665,9.36033333333,7.82841666666,7.32875,10.2748333333
284.47,7.54091666667,9.303125,10.5575,8.76144607842,5.8305,12.8415,9.11474999998,9.19658333334,7.93433333334,7.60925,10.4999166667
284.85,7.53375,9.85720833332,10.6335,9.17279901962,6.66666666667,13.0841666667,9.26283333333,9.70408333335,8.27108333333,7.89975,10.8981666666
285.22,7.67508333333,10.072375,11.2443333333,9.39848529412,6.87025,13.0720833333,9.40666666667,10.1355833333,8.1915,8.48525,11.2698333334
285.59,8.39708333333,10.9570833333,12.3426666667,10.490382353,7.58149999999,13.77275,10.3971666667,10.9766666667,9.01141666666,9.556625,11.91775
285.96,8.60941666667,11.196625,12.7276666667,10.9801960784,7.90700000001,13.997,10.877,11.3419166667,9.4525,9.87408333333,12.0032916667
286.33,9.26775000001,11.7654166667,13.5165833333,11.5460931373,8.78608333334,14.5423333333,11.6715,12.1916666667,10.54925,10.7105416667,12.728875
286.70,10.081,12.7144583333,14.3584166667,12.6634166667,9.86433333334,15.3618333334,12.5210833333,13.0771666667,11.6685833333,11.8005416667,13.8449166667
287.07,9.8165,12.48575,14.0805833333,12.8949166667,9.86874999998,15.3071666667,12.5213333334,13.1014166667,11.8085,11.7465416667,13.8643333333
287.44,9.99716666667,12.7692916667,13.8825,13.2196960784,10.20675,15.7083333333,12.7526666667,13.6345833333,11.9564166667,12.0853333333,14.2378333333
287.82,10.1550833333,12.4542916667,13.77,13.439372549,10.0155,15.5195833333,12.8735,13.664,11.9096666667,11.8035,13.9867916667
288.19,10.4940833333,12.9045,13.83725,13.5894852941,10.1501666667,15.7508333334,12.8148333333,13.8324166667,12.1170833333,11.95025,14.0867083333
288.56,10.8419166667,13.1320833333,13.95625,13.9217254902,10.6305833333,15.7151666667,13.1920833334,14.16275,12.2069166667,11.9545,14.278125
288.93,10.9493333333,12.6535416667,13.7684166667,13.7600882353,10.0229166667,15.29925,12.9408333333,14.11025,11.9105833333,11.7470416667,14.0954166666
289.30,11.39275,13.1228333334,13.9729166667,14.4250539216,10.57725,15.79175,13.2415,14.2893333333,12.25775,11.9563333333,14.3807083333
289.67,10.797,12.7193333333,13.2705833333,13.8956911765,10.0089166667,15.1106666667,12.7518333333,13.6145,11.7395,11.2407916667,13.9562916666
290.04,10.4615,12.3458333333,12.7933333333,13.2131421569,9.75041666667,14.6678333333,12.2564166667,13.0171666667,11.12775,10.983375,13.5490416667
290.41,10.1895,12.2097083334,12.26425,12.879372549,9.35575000001,14.6218333333,11.6736666667,12.8201666667,10.6859166667,10.9365416667,13.0732083333
290.78,9.86741666668,12.1012083333,12.1290833333,12.7540686274,8.86475000001,14.3351666667,11.2916666667,12.7555833333,10.1585,10.3315,12.6179166667
291.15,9.77508333335,12.1497083334,12.03375,12.7544754902,8.7265,14.04525,11.0858333333,12.4369166666,9.89616666666,10.2895416667,12.409375
291.52,9.69216666667,12.21675,11.9384166667,12.5925392157,8.65933333333,13.71325,10.81025,12.01375,9.89275,10.221125,12.1641666667
291.89,9.51158333332,12.1316666667,11.9734166667,12.4901176471,8.72441666666,13.578,10.4691666667,11.9936666667,9.78758333333,10.3387916667,12.2542916667
292.26,9.32316666667,12.013,11.8510833333,12.7389460784,8.80499999999,13.3538333333,10.61025,12.4460833333,9.87175000001,10.564,12.430875
