wavelength,Back_IncWatf,Belly_IncWatf,Breast_IncWatf,Crissum_IncWatf,Crown_IncWatf,DorTail_IncWatf,Patch10_IncWatf,Patch11_IncWatf,Patch12_IncWatf,Rump_IncWatf,Throat_IncWatf,WingTip_IncWatf
351.46,6.23293333333,21.2398,14.9809333333,12.2280666667,5.85093333333,6.1802,5.52166666667,3.65646666667,31.7426,6.1908,17.1243333333,6.76373333333
351.83,6.08033333333,21.094,14.8805333333,12.0861333333,5.73146666667,6.0468,5.34246666667,3.51953333333,31.543,6.0346,16.9947333333,6.62313333333
352.19,6.17126666667,21.232,14.9884,12.1978,5.85193333333,6.09473333333,5.35826666667,3.57813333333,31.6553333333,6.0406,17.1186666667,6.67706666667
352.55,6.3396,21.4250666667,15.1862666667,12.3742,6.04866666667,6.282,5.49373333333,3.7628,31.8545333333,6.17253333333,17.2586,6.79673333333
352.92,6.4,21.467,15.2696666667,12.4911333333,6.14346666667,6.332,5.57186666667,3.82173333333,31.9241333333,6.19046666667,17.3546666667,6.8332
353.28,6.4066,21.5938666667,15.3457333333,12.5782,6.15906666667,6.32386666667,5.6058,3.82933333333,32.0250666667,6.17686666667,17.456,6.83546666667
353.65,6.40293333333,21.6544,15.3652,12.6236,6.1984,6.28926666667,5.6154,3.83726666667,32.0570666667,6.19013333333,17.4451333333,6.86566666667
354.01,6.35306666667,21.6474,15.3755333333,12.6114666667,6.1478,6.2064,5.5906,3.77326666667,32.119,6.13666666667,17.4298666667,6.82606666667
354.38,6.27793333333,21.6612666667,15.3438666667,12.6153333333,5.9984,6.098,5.49153333333,3.7046,32.1684666667,6.05106666667,17.3864666667,6.73286666667
354.74,6.35066666667,21.7912,15.4303333333,12.667,5.99973333333,6.11446666667,5.49646666667,3.70666666667,32.3064666667,6.09466666667,17.446,6.73333333333
355.11,6.3424,21.8212,15.4086,12.6226,5.89553333333,6.034,5.48893333333,3.63393333333,32.3584666667,6.0528,17.4657333333,6.71613333333
355.47,6.4234,21.9139333333,15.442,12.6828666667,5.9304,6.06346666667,5.53766666666,3.65786666667,32.4086,6.08373333334,17.5368666667,6.71873333333
355.83,6.55486666667,22.1958,15.6298,12.9069333334,6.07966666667,6.1838,5.70286666667,3.79646666666,32.6698,6.27126666667,17.7642,6.88093333333
356.20,6.51673333333,22.2124666667,15.6471333333,12.9038666667,6.03773333333,6.15093333333,5.7372,3.7886,32.68,6.29406666667,17.7618666667,6.81653333334
356.56,6.52326666667,22.2961333333,15.6552,12.9068,6.00593333333,6.11606666667,5.76973333333,3.76946666667,32.7461333333,6.30913333333,17.826,6.77606666667
356.93,6.5284,22.3323333333,15.6977333333,12.9352666667,5.971,6.11053333333,5.75233333333,3.7972,32.8158666667,6.3352,17.8184,6.739
357.29,6.46593333333,22.3702666667,15.6384,12.8954666667,5.88086666667,6.02226666667,5.68986666667,3.71393333333,32.8864666667,6.2436,17.8363333333,6.66273333333
357.66,6.4532,22.3697333334,15.6402,12.9025333333,5.82873333334,6.0046,5.65926666667,3.6858,32.8751333333,6.19706666667,17.8735333333,6.59533333333
358.02,6.4608,22.4652666667,15.6915333333,12.9428,5.81153333333,6.01113333333,5.6156,3.65413333333,32.9468,6.2164,17.905,6.56093333333
358.38,6.4582,22.5738,15.7488666667,12.9418,5.81993333333,6.01893333334,5.67346666667,3.64013333333,33.0219333333,6.22373333333,17.9404666667,6.57993333333
358.75,6.41566666667,22.613,15.7533333333,12.9544666667,5.80893333334,5.99486666667,5.67333333333,3.63206666667,33.0256666667,6.2118,17.9618666667,6.55886666667
359.11,6.46293333333,22.7244666667,15.8572666666,13.0395333333,5.87106666667,6.0444,5.6986,3.72786666667,33.1655333333,6.24026666667,18.0532,6.5992
359.48,6.45626666667,22.8118,15.9183333333,13.0764,5.86366666666,6.0526,5.7324,3.72413333333,33.2403333333,6.23286666667,18.0872,6.59866666667
359.84,6.3712,22.7641333333,15.8918666667,13.0198,5.80826666667,5.98106666667,5.63913333333,3.65926666667,33.2378,6.14133333333,18.0574666667,6.48886666667
360.20,6.3684,22.8345333333,15.8954,13.0741333333,5.79066666667,5.9726,5.61266666667,3.63373333333,33.3542666667,6.12206666667,18.0924,6.50126666667
360.57,6.328,22.8632666667,15.9104,13.0992666667,5.765,5.95353333333,5.57246666667,3.60466666667,33.3526666667,6.1078,18.1158,6.4722
360.93,6.26966666667,22.8697333333,15.8550666667,13.0479333333,5.6982,5.88926666667,5.54066666667,3.5162,33.2988666667,6.04573333333,18.1086,6.43133333333
361.29,6.3078,22.9147333333,15.9213333333,13.1050666667,5.75973333333,5.95233333334,5.571,3.55566666667,33.3094,6.08626666667,18.1258,6.4732
361.66,6.31473333333,22.9982666667,15.9733333333,13.1483333333,5.7674,5.95186666667,5.56746666667,3.56266666667,33.4194666667,6.08513333333,18.1660666667,6.4602
362.02,6.30386666667,22.9888666667,15.9478666667,13.1556,5.74486666667,5.9376,5.5702,3.559,33.4045333333,6.05033333333,18.1844666667,6.43806666667
362.39,6.22566666667,22.9544,15.9000666667,13.1103333333,5.669,5.8328,5.4562,3.47386666666,33.3766,5.9416,18.1668666667,6.35166666667
362.75,6.14013333333,22.9116666667,15.8650666667,13.0638,5.58633333333,5.72773333333,5.36313333333,3.3698,33.388,5.8424,18.1455333334,6.25973333333
363.11,6.07073333333,22.9732,15.8679333333,13.0838666667,5.54533333333,5.6856,5.3394,3.28106666667,33.4052,5.80726666667,18.1662,6.21133333333
363.48,6.04193333333,22.9762666667,15.8263333333,13.0731333333,5.531,5.6638,5.27386666667,3.2482,33.388,5.79926666667,18.1844,6.1808
363.84,6.09866666667,23.0987333333,15.8950666667,13.1104,5.55993333333,5.72306666667,5.3222,3.31346666667,33.4784,5.85606666667,18.2524,6.2398
364.20,6.12546666667,23.1978666667,15.9633333334,13.1122,5.5778,5.71833333333,5.27926666667,3.31626666667,33.5414666667,5.8512,18.2846,6.2352
364.57,6.1318,23.2758666667,16.0048666667,13.1314666667,5.58726666667,5.70613333333,5.28026666667,3.33653333333,33.6251333333,5.8632,18.3043333333,6.25433333333
364.93,6.22186666667,23.4874,16.1550666667,13.2854,5.6864,5.7578,5.32946666667,3.43566666667,33.8463333333,5.9548,18.447,6.31873333333
365.29,6.2444,23.6214666666,16.1987333333,13.3235333333,5.7156,5.77013333333,5.3594,3.4772,33.9469333333,6.00233333333,18.5128,6.3258
365.66,6.3078,23.7632,16.2798,13.3878666667,5.80473333333,5.8542,5.40946666667,3.54306666666,34.0917333333,6.10046666667,18.6186,6.40733333333
366.02,6.4324,23.9758666666,16.4894666667,13.5515333333,5.97326666667,5.98333333333,5.54013333333,3.67226666667,34.2931333333,6.24413333333,18.8009333333,6.53053333333
366.38,6.60506666667,24.1968666667,16.6382,13.6978,6.12313333333,6.13986666667,5.661,3.8052,34.4235333333,6.39706666667,18.952,6.64606666667
366.75,6.61093333333,24.2754,16.6462666667,13.6829333333,6.11133333333,6.14706666667,5.63893333334,3.7926,34.4721333333,6.39053333333,18.965,6.63146666667
367.11,6.69806666667,24.3462,16.6935333333,13.7532666667,6.165,6.203,5.6936,3.87466666667,34.5989333333,6.4654,19.0572,6.675
367.47,6.76446666667,24.502,16.8333333333,13.8786,6.23146666667,6.25173333333,5.7928,3.95073333333,34.7484666667,6.53966666667,19.1756,6.72846666667
367.84,6.78766666667,24.6014666667,16.881,13.9686666667,6.26886666667,6.24873333333,5.83366666667,3.92033333333,34.8192666667,6.54473333333,19.272,6.7316
368.20,6.71966666667,24.582,16.8505333333,13.957,6.2192,6.19546666667,5.83786666667,3.8692,34.7513333333,6.5102,19.2487333333,6.67073333333
368.56,6.73973333333,24.6998666667,16.9350666667,14.0336,6.2852,6.246,5.88726666667,3.8956,34.804,6.53133333333,19.3456,6.69726666667
368.93,6.65766666667,24.6424666667,16.8694666667,13.9477333333,6.1934,6.16413333333,5.7944,3.794,34.7082,6.41746666667,19.3121333333,6.60106666667
369.29,6.69206666667,24.6944,16.9022,13.9805333333,6.17986666667,6.1348,5.8004,3.818,34.7523333333,6.4238,19.3344666667,6.6126
369.65,6.72266666666,24.8242,17.0079333333,14.0434666667,6.1874,6.1404,5.8366,3.85853333333,34.8411333333,6.40613333333,19.4446,6.6416
370.01,6.6804,24.8486,16.9467333333,13.9893333333,6.1382,6.08806666667,5.7756,3.80493333333,34.8562666667,6.36486666667,19.3975333333,6.58753333333
370.38,6.649,24.9196,16.9944,14.0074,6.12946666667,6.05206666667,5.759,3.79433333333,34.9842666667,6.3338,19.4784,6.56326666667
370.74,6.72806666667,25.0902,17.0993333333,14.1459333333,6.2202,6.09806666667,5.83653333333,3.9016,35.057,6.42973333333,19.6126,6.6552
371.10,6.73173333333,25.2122,17.1692666667,14.212,6.2318,6.13206666667,5.86306666667,3.914,35.1356,6.45606666667,19.6749333333,6.67873333333
371.46,6.748,25.2896,17.2468666667,14.2401333333,6.25946666667,6.17186666667,5.90173333333,3.96466666667,35.1963333333,6.48706666666,19.7321333333,6.7096
371.83,6.67633333333,25.2547333333,17.2325333333,14.1722,6.17986666667,6.06073333333,5.80846666667,3.90986666667,35.1932666667,6.41526666667,19.6347333333,6.61793333333
372.19,6.70226666667,25.3326,17.284,14.2354,6.20793333333,6.0978,5.8482,3.96286666667,35.3113333333,6.43946666667,19.6951333333,6.63793333333
372.55,6.7574,25.4142,17.3434666667,14.2516666667,6.22766666667,6.09866666667,5.87873333333,4.00646666667,35.4192,6.46313333333,19.7593333333,6.66673333333
372.92,6.84426666667,25.544,17.4878666667,14.3582666666,6.32306666667,6.20346666667,6.0082,4.11333333333,35.5588,6.58106666667,19.883,6.77033333333
373.28,6.78466666667,25.5926666667,17.48,14.3344,6.3132,6.17546666667,5.9826,4.04006666667,35.6455333333,6.5276,19.9321333333,6.7292
373.64,6.78686666667,25.6544,17.5076666667,14.4042,6.3144,6.19646666667,5.97746666667,4.04046666667,35.6317333333,6.54053333333,19.9683333333,6.70726666667
374.00,6.81146666667,25.7044666667,17.5709333333,14.4726,6.2994,6.20746666667,6.02126666667,4.07813333333,35.6506,6.53753333333,20.031,6.73846666667
374.37,6.79826666667,25.7714,17.5918666667,14.4870666666,6.2792,6.1866,6.02153333334,4.06693333333,35.6924666667,6.53086666666,20.021,6.71426666667
374.73,6.79813333333,25.8445333333,17.6622,14.4986,6.29553333333,6.192,6.034,4.07286666667,35.773,6.531,20.0673333333,6.66786666667
375.09,6.77453333333,25.9206,17.7078666667,14.4864666667,6.31413333333,6.15306666667,6.00373333333,4.06473333333,35.8228666667,6.51086666667,20.07,6.64933333333
375.45,6.77313333333,26.0642,17.726,14.5678,6.30073333333,6.14,5.98773333333,4.01526666667,35.9500666667,6.4796,20.1214666666,6.62793333333
375.81,6.7566,26.1116666667,17.7186666667,14.5986,6.27673333333,6.12253333333,5.961,4.02353333333,35.9362666667,6.47233333333,20.1784666667,6.603
376.18,6.73753333333,26.2211333333,17.7316666667,14.6034,6.2598,6.08093333333,5.9384,4.0052,35.9531333333,6.45466666667,20.2214666667,6.589
376.54,6.67713333333,26.1942666667,17.6691333333,14.6132666667,6.1946,6.016,5.8576,3.94,35.9079333333,6.39393333333,20.2025333333,6.50893333333
376.90,6.676,26.2867333333,17.6901333333,14.6662666667,6.20486666667,6.01966666667,5.8618,3.9282,35.9974666667,6.40853333333,20.2571333333,6.511
377.26,6.70766666667,26.3671333333,17.7232666667,14.7182,6.1984,6.02833333333,5.83853333334,3.9434,36.0244,6.44946666667,20.2751333333,6.5154
377.63,6.67166666666,26.4006,17.7118666667,14.6919333333,6.17106666667,5.94606666667,5.814,3.88506666667,36.1053333333,6.4376,20.2569333333,6.49926666667
377.99,6.64673333333,26.5309333333,17.7502666667,14.7256,6.17333333333,5.92833333333,5.76853333333,3.84973333333,36.2392,6.444,20.3198666667,6.47433333333
378.35,6.61366666667,26.5608666667,17.7230666667,14.758,6.15586666666,5.9214,5.74486666667,3.83253333333,36.2249333333,6.43253333333,20.3358666667,6.4612
378.71,6.6376,26.6164,17.755,14.8344666667,6.1486,5.9178,5.73886666667,3.8164,36.3188666667,6.43506666667,20.3649333333,6.48586666666
379.07,6.64613333333,26.6578,17.7869333333,14.8609333333,6.1398,5.91793333333,5.72826666667,3.8228,36.32,6.44646666667,20.3876,6.48046666667
379.44,6.6278,26.6612666667,17.7566,14.808,6.10633333333,5.87413333333,5.69093333333,3.7988,36.3026666667,6.4318,20.3943333333,6.45646666667
379.80,6.71713333333,26.8193333333,17.8774,14.934,6.20926666667,6.00866666667,5.81186666667,3.87953333333,36.4387333333,6.51806666667,20.5068666667,6.57073333333
380.16,6.73786666667,26.847,17.9315333333,14.9799333333,6.20393333333,6.03233333333,5.81786666667,3.88953333333,36.4893333333,6.5252,20.5448,6.56826666667
380.52,6.72646666667,26.9715333333,18.0149333333,14.9986666667,6.19053333333,6.02026666667,5.8214,3.8718,36.6050666667,6.51353333333,20.6186666667,6.57153333333
380.88,6.74426666667,27.0814666667,18.0974666667,15.0609333333,6.17993333333,5.99366666667,5.81966666667,3.90026666667,36.679,6.49953333333,20.6666666667,6.57733333333
381.24,6.75053333333,27.1359333333,18.1632,15.1076,6.18613333333,5.99046666667,5.85426666666,3.94366666667,36.7199333333,6.5158,20.7246,6.58653333333
381.61,6.7406,27.1978666667,18.2102666667,15.1337333333,6.17933333333,6.015,5.83013333333,3.95486666667,36.7582666667,6.50793333333,20.7604,6.54373333333
381.97,6.73353333333,27.2376,18.2654,15.1386666667,6.17626666667,6.0026,5.8366,3.9674,36.7885333333,6.4992,20.8004666667,6.54713333333
382.33,6.75933333333,27.3088666667,18.3379333333,15.1730666667,6.18086666667,5.97546666667,5.8318,3.96826666667,36.8894666667,6.52293333333,20.8469333333,6.55773333333
382.69,6.81946666667,27.4521333333,18.4258,15.2568666667,6.25973333333,6.0692,5.91493333333,4.04226666667,36.9946666667,6.596,20.9719333333,6.63153333333
383.05,6.83233333333,27.5466666667,18.4707333333,15.3138666667,6.2858,6.0872,5.94066666666,4.05466666667,37.0602,6.61113333333,21.0346,6.63453333333
383.41,6.85,27.6505333333,18.5276666667,15.3936,6.309,6.1136,5.9406,4.07853333333,37.1735333333,6.6272,21.08,6.6266
383.77,6.7918,27.6377333333,18.5044666667,15.3487333333,6.2284,5.99966666667,5.8458,4.00766666667,37.1720666667,6.55586666667,21.0490666667,6.53166666667
384.14,6.83533333333,27.7639333333,18.594,15.4020666667,6.26713333333,6.03466666667,5.864,4.0414,37.3219333333,6.60373333333,21.1741333333,6.57106666667
384.50,6.82006666667,27.827,18.5801333333,15.4098666667,6.25086666666,6.00326666667,5.83733333333,4.0174,37.3502,6.6012,21.1833333333,6.53633333333
384.86,6.79713333333,27.8417333333,18.5666666667,15.3886,6.2398,5.96573333333,5.79026666667,3.97786666667,37.3523333333,6.58193333333,21.1874,6.48746666667
385.22,6.8548,28.007,18.6854666666,15.4963333333,6.32346666667,6.02546666667,5.84206666667,4.00726666667,37.5015333333,6.6266,21.2824,6.54346666667
385.58,6.90706666667,28.1324,18.7295333333,15.5628,6.37493333333,6.0486,5.88853333333,4.04353333333,37.5853333334,6.68846666667,21.3758666667,6.6238
385.94,6.9196,28.1800666667,18.7264,15.609,6.39073333333,6.04633333333,5.9052,4.0476,37.5925333334,6.71226666667,21.4038,6.6396
386.30,6.9142,28.2558666667,18.7314666667,15.6274,6.37586666667,6.02226666667,5.90253333333,4.02906666666,37.626,6.68473333333,21.4636,6.60693333333
386.66,6.88193333333,28.2908,18.7450666667,15.6068,6.32666666667,5.95093333333,5.86786666667,3.99806666667,37.6418,6.6602,21.4443333333,6.55493333333
387.03,6.88926666667,28.3722666666,18.7598666667,15.6318666667,6.3076,5.92873333333,5.8448,3.9912,37.7240666667,6.64546666667,21.5089333333,6.54906666667
387.39,6.86166666667,28.4434666667,18.7922666667,15.6416,6.29486666667,5.8818,5.83706666667,3.9638,37.7344,6.6156,21.5503333333,6.53106666667
387.75,6.94726666667,28.6552,18.9189333333,15.7683333333,6.39653333333,5.9858,5.95213333333,4.04246666667,37.8834666667,6.72713333333,21.7313333333,6.61773333334
388.11,6.9372,28.7473333333,18.9088,15.8058,6.40273333334,5.98146666667,5.94193333333,4.0246,37.9445333333,6.70266666667,21.7508666667,6.5884
388.47,7.01886666667,28.8522,19.0145333333,15.9577333333,6.48546666667,6.07886666666,6.03246666667,4.11646666667,38.0263333333,6.79966666667,21.8383333333,6.6716
388.83,7.003,28.9131333333,19.0198666667,15.9800666667,6.47206666667,6.0784,6.0118,4.09766666667,38.0798666667,6.79646666667,21.8542666667,6.661
389.19,6.98773333333,28.9368,19.0026,15.9652,6.43073333333,6.0526,5.97166666667,4.07826666667,38.0770666667,6.79133333333,21.8672666667,6.6284
389.55,6.97133333333,28.9678,19.0490666667,15.9878,6.40153333333,6.04766666667,5.96986666667,4.04786666667,38.1192666667,6.76386666667,21.8969333333,6.58693333333
389.91,7.035,29.1415333333,19.1788666667,16.083,6.45046666667,6.10986666667,6.02106666667,4.0976,38.2887333333,6.8132,22.0246666666,6.60693333333
390.27,7.0898,29.2692,19.2711333333,16.1846666667,6.51933333333,6.19066666667,6.08713333333,4.15713333333,38.404,6.87873333333,22.1046666667,6.6758
390.63,7.11813333333,29.3284,19.2976666667,16.2432,6.54793333333,6.22766666666,6.10713333333,4.18346666667,38.4284666667,6.8982,22.1584666667,6.68886666667
391.00,7.12646666667,29.3864,19.3846,16.2967333333,6.5598,6.24113333333,6.13893333333,4.19313333333,38.4759333333,6.91313333333,22.1816666667,6.70113333333
391.36,7.16686666667,29.4513333333,19.4296666667,16.3444666667,6.5826,6.28986666667,6.18326666667,4.23233333333,38.5555333333,6.95533333333,22.2457333333,6.7306
391.72,7.15246666667,29.4832,19.4404666667,16.3536666667,6.54933333333,6.25113333333,6.13086666667,4.19853333333,38.6221333333,6.93486666667,22.2498,6.6936
392.08,7.15306666667,29.5541333333,19.4941333333,16.3972,6.53273333334,6.22333333333,6.1264,4.194,38.6402,6.9422,22.2760666667,6.69686666667
392.44,7.13833333333,29.6406,19.5251333334,16.3900666667,6.50453333333,6.16233333333,6.084,4.1394,38.7317333333,6.89986666667,22.3086666667,6.64673333333
392.80,7.16686666667,29.7358,19.5784,16.445,6.53526666667,6.16733333333,6.10386666667,4.16333333333,38.8004,6.92646666667,22.3588666667,6.66606666667
393.16,7.1302,29.7579333333,19.6088,16.4730666667,6.49893333333,6.13173333334,6.1002,4.124,38.8436,6.87686666667,22.3675333333,6.6336
393.52,7.11633333333,29.8399333333,19.6331333333,16.4968,6.49886666666,6.10546666667,6.07706666667,4.12233333333,38.8850666667,6.85606666667,22.3991333333,6.62346666667
393.88,7.07833333333,29.8591333333,19.6180666667,16.4710666667,6.4562,6.05366666667,6.0478,4.08293333333,38.8779333333,6.80853333333,22.3819333333,6.58586666667
394.24,7.02053333333,29.8468666667,19.5906666667,16.4431333333,6.39306666667,5.9834,6.00053333333,4.04586666667,38.8696666667,6.7718,22.3552666667,6.53426666666
394.60,6.96793333333,29.9098666667,19.6152666667,16.4381333333,6.33446666666,5.9148,5.93933333333,3.97693333333,38.9378,6.71506666667,22.3594666667,6.4932
394.96,6.9584,29.9562666667,19.6091333333,16.4514,6.32493333333,5.89406666667,5.915,3.96093333333,38.949,6.71686666667,22.4008,6.48173333333
395.32,6.9482,30.0204666667,19.6429333333,16.4546,6.3148,5.86393333333,5.88053333333,3.94326666667,38.9948,6.70153333333,22.449,6.45653333333
395.68,6.9734,30.0736,19.6762,16.4956666667,6.32906666667,5.8798,5.90626666667,3.97026666667,39.0209333333,6.7192,22.4747333333,6.4886
396.04,6.99426666667,30.0958666666,19.6991333333,16.517,6.36273333333,5.90646666667,5.95346666667,3.99173333333,39.0612,6.74726666666,22.5077333333,6.49186666667
396.40,7.03306666667,30.1672,19.7327333333,16.5632,6.39866666667,5.95573333333,5.993,4.06473333333,39.0889333333,6.80646666667,22.5658,6.53246666667
396.76,7.02613333333,30.2417333333,19.7692,16.5892666667,6.37566666667,5.96113333333,5.9944,4.04506666667,39.1254,6.808,22.5887333333,6.51846666667
397.12,7.0878,30.3704666667,19.8182,16.6458666667,6.4454,6.01353333333,6.03473333333,4.11886666667,39.2198666667,6.86273333333,22.6981333333,6.57026666667
397.48,7.11553333333,30.4446,19.8494,16.6914666667,6.48266666667,6.02413333334,6.05333333333,4.12333333333,39.2848666667,6.90326666667,22.7318,6.58713333333
397.84,7.12466666667,30.4880666666,19.8658,16.7398,6.49533333333,6.042,6.05266666667,4.12586666667,39.3164666667,6.92126666667,22.7715333333,6.58953333333
398.20,7.17926666667,30.5888666667,19.9111333333,16.7821333333,6.53693333334,6.06993333334,6.0824,4.1454,39.3833333334,6.94733333333,22.8450666667,6.604
