wavelength,Back_GeoForm,Belly_GeoForm,Breast_GeoForm,Crissum_GeoForm,Crown_GeoForm,DorTail_GeoForm,Patch10_GeoForm,Rump_GeoForm,Throat_GeoForm,WingTip_GeoForm
552.03,9.02953333333,6.7616,6.48136666667,7.21693333333,6.45426666667,7.6434,25.7810666667,7.5164,6.45663333333,9.67673333334
552.38,9.02340000001,6.7586,6.44726666667,7.18726666667,6.41493333333,7.6352,25.7932,7.4838,6.44263333333,9.66456666667
552.72,9.05833333333,6.80626666667,6.47526666667,7.21686666667,6.45906666667,7.69473333333,25.8106,7.523,6.4998,9.70210000001
553.06,9.02393333333,6.78073333333,6.42923333333,7.21346666667,6.42046666667,7.66393333333,25.8089333333,7.5048,6.47786666667,9.68503333334
553.40,9.03126666666,6.79946666667,6.4619,7.23386666667,6.43813333333,7.6746,25.833,7.50493333333,6.4755,9.71630000001
553.74,9.023,6.8174,6.43596666667,7.22646666667,6.43206666667,7.67413333333,25.8723333333,7.50453333333,6.46873333333,9.72006666666
554.09,9.04013333332,6.86606666667,6.47783333333,7.2752,6.46106666667,7.71306666667,25.9155333333,7.55006666667,6.52773333333,9.78236666667
554.43,9.03113333333,6.8414,6.46323333333,7.2586,6.43353333333,7.7012,25.8944,7.55213333333,6.50903333333,9.79870000001
554.77,9.07353333334,6.88093333333,6.507,7.31666666667,6.4874,7.74313333333,25.9508,7.5916,6.55126666667,9.84706666667
555.11,9.14226666667,6.958,6.5409,7.3636,6.54813333333,7.81153333333,26.0176666667,7.6518,6.61756666667,9.87936666667
555.45,9.15246666667,6.97013333333,6.55296666667,7.38413333333,6.56693333333,7.83166666667,26.0866,7.6608,6.6349,9.90526666667
555.80,9.03959999999,6.84926666667,6.46856666667,7.28593333333,6.45973333333,7.73386666667,25.9842,7.54773333333,6.55533333333,9.80523333334
556.14,8.99300000001,6.8346,6.4643,7.2754,6.44993333333,7.69306666667,25.9356,7.53993333333,6.5513,9.79219999999
556.48,8.97639999999,6.81413333333,6.45093333333,7.26733333333,6.43193333333,7.6486,25.95,7.52846666667,6.5253,9.77563333333
556.82,8.9888,6.81826666667,6.45106666667,7.2908,6.451,7.65813333333,25.9662,7.52353333333,6.5627,9.77626666667
557.16,8.94633333333,6.77373333333,6.3731,7.26046666667,6.40653333333,7.60953333333,25.9611333333,7.4946,6.55653333333,9.73253333333
557.50,8.9718,6.79966666667,6.41593333333,7.27046666667,6.4492,7.62446666667,25.9670666667,7.5252,6.5945,9.74546666667
557.85,8.96626666666,6.80906666667,6.3808,7.27466666667,6.45146666667,7.6186,25.9383333333,7.51386666667,6.60753333333,9.73773333335
558.19,9.0346,6.8986,6.43176666667,7.36726666667,6.53273333333,7.70833333333,26.0055333333,7.58546666667,6.7021,9.79143333333
558.53,9.08600000001,6.94486666667,6.48996666667,7.41166666667,6.57633333333,7.76233333333,26.0321333333,7.62433333333,6.73603333333,9.85363333334
558.87,9.08073333334,6.90586666667,6.45813333333,7.40073333333,6.5434,7.75933333333,26.0127333333,7.60046666667,6.75223333333,9.84323333333
559.21,9.08199999999,6.91426666667,6.45836666667,7.42513333333,6.56026666667,7.786,25.9822666667,7.6148,6.78733333333,9.83956666667
559.55,9.13286666666,7.00233333333,6.5094,7.49933333333,6.62013333333,7.8394,26.0337333333,7.6712,6.80996666667,9.89816666667
559.89,9.16233333333,7.02186666666,6.52426666667,7.52333333333,6.65106666667,7.87333333333,26.0854,7.7006,6.83853333333,9.92673333333
560.23,9.22340000001,7.09546666667,6.5993,7.59713333333,6.71646666667,7.9458,26.1312,7.7478,6.91696666666,9.99573333333
560.58,9.2704,7.16233333333,6.6512,7.61633333333,6.784,8.00266666666,26.1816666666,7.79746666667,6.94663333333,10.0497
560.92,9.29553333333,7.19133333333,6.68146666667,7.6468,6.79806666667,8.03126666667,26.1801333333,7.81859999999,6.9677,10.0758
561.26,9.22246666666,7.09,6.58736666667,7.59506666667,6.70953333333,7.9866,26.1355333333,7.7202,6.90033333333,10.0099
561.60,9.23886666667,7.0554,6.57976666667,7.57646666667,6.67486666667,7.962,26.1581333333,7.70960000001,6.86113333333,9.97583333333
561.94,9.22040000001,7.0396,6.57413333333,7.55706666667,6.64726666667,7.942,26.1686666667,7.70226666666,6.84183333333,9.95186666667
562.28,9.15413333333,7.00493333333,6.5174,7.53946666667,6.60713333333,7.9114,26.1661333333,7.67139999999,6.8076,9.90833333334
562.62,9.14046666666,7.00846666667,6.53683333333,7.5442,6.61993333333,7.91226666667,26.1562666667,7.66946666666,6.7984,9.9263
562.96,9.0892,6.94393333333,6.46613333333,7.50073333333,6.54513333333,7.8532,26.1222,7.59206666667,6.69953333333,9.86790000001
563.30,9.08353333333,6.93026666666,6.46833333333,7.50046666667,6.5366,7.86673333333,26.1660666667,7.60073333334,6.70483333333,9.87386666667
563.64,9.08853333333,6.90653333333,6.46553333333,7.5016,6.53786666667,7.8632,26.157,7.59260000001,6.66403333333,9.86449999999
563.99,9.04259999999,6.8562,6.40513333333,7.4508,6.50246666667,7.83,26.1174,7.5416,6.61696666667,9.81766666666
564.33,9.02820000001,6.80533333333,6.35186666667,7.42733333333,6.44,7.80506666667,26.1024666667,7.5068,6.57896666667,9.78109999999
564.67,9.00899999999,6.77733333333,6.32236666667,7.37853333333,6.42806666667,7.7762,26.1112,7.46333333333,6.54106666667,9.75640000001
565.01,9.09819999999,6.8692,6.4076,7.43486666667,6.51446666667,7.85266666667,26.1702666667,7.5618,6.6186,9.84013333333
565.35,9.07106666667,6.87193333333,6.4014,7.4246,6.5278,7.86193333333,26.1453333333,7.54726666667,6.61613333333,9.86416666666
565.69,9.04986666667,6.83273333333,6.3673,7.39566666667,6.51386666667,7.8402,26.1082,7.5268,6.58126666667,9.84686666668
566.03,9.07519999999,6.8572,6.36483333333,7.39893333333,6.52853333334,7.869,26.1288,7.54386666667,6.59863333333,9.86113333334
566.37,9.06539999999,6.84086666667,6.34506666667,7.37646666667,6.51573333333,7.85,26.1021333333,7.53346666667,6.5737,9.83036666667
566.71,9.11146666666,6.87753333333,6.3852,7.3946,6.56333333333,7.89353333333,26.1458666667,7.58746666667,6.6256,9.86749999999
567.05,9.12586666666,6.87166666667,6.35266666667,7.38513333333,6.57253333333,7.8688,26.1287333333,7.56606666667,6.6164,9.85153333333
567.39,9.16786666667,6.91613333333,6.36656666667,7.41546666667,6.59106666667,7.89986666667,26.1657333333,7.5868,6.66283333333,9.88849999999
567.73,9.2198,6.972,6.4166,7.46553333333,6.67413333333,7.95446666667,26.2367333333,7.65673333333,6.71036666667,9.947
568.07,9.23106666666,6.98413333333,6.43173333333,7.45666666667,6.7044,7.9728,26.2490666667,7.66826666667,6.72066666667,9.96223333335
568.41,9.25433333333,6.995,6.43496666667,7.47326666666,6.71393333333,7.9922,26.2206666667,7.6922,6.73296666667,9.97260000001
568.75,9.21919999999,6.97033333334,6.4064,7.47633333333,6.69013333333,7.9604,26.2178666667,7.65546666667,6.7049,9.947
569.09,9.24906666667,6.9724,6.41136666667,7.45766666667,6.69946666667,7.97373333333,26.2366,7.6682,6.718,9.93163333333
569.43,9.27206666667,7.00586666667,6.4526,7.48266666667,6.7236,8.00846666667,26.2591333333,7.67666666666,6.73813333333,9.96476666667
569.77,9.27013333334,6.9866,6.46876666667,7.48413333333,6.7318,7.989,26.2005333333,7.67626666667,6.7357,9.97056666667
570.11,9.27013333333,6.97933333333,6.48593333333,7.47926666667,6.7162,8.00193333333,26.1974,7.66453333333,6.73413333333,9.97186666667
570.45,9.27153333334,6.98353333333,6.49806666667,7.4864,6.7158,8.00526666667,26.2096,7.6624,6.73106666667,9.97020000001
570.79,9.27993333334,6.99746666667,6.5466,7.51613333333,6.7352,8.04226666667,26.2167333333,7.6924,6.75213333333,10.0014
571.13,9.27413333334,6.98666666667,6.55896666667,7.50746666667,6.72993333333,8.04466666667,26.2307333333,7.68653333334,6.75303333333,9.99926666667
571.47,9.24000000001,6.92626666667,6.52166666667,7.46246666667,6.65446666667,8.01553333333,26.1957333333,7.64746666667,6.70933333333,9.97679999999
571.81,9.24879999999,6.9464,6.54443333333,7.48146666667,6.66253333333,8.03306666667,26.1938666667,7.65693333333,6.73563333333,10.0083666667
572.15,9.26820000001,6.96153333333,6.5934,7.49886666667,6.69586666666,8.07433333333,26.2638666667,7.6844,6.76516666667,10.0317
572.49,9.2642,6.94393333333,6.5794,7.4746,6.6894,8.06913333333,26.2488,7.68973333333,6.75313333333,10.0169333333
572.83,9.25486666667,6.94806666667,6.60896666667,7.5046,6.70506666667,8.0742,26.2585333333,7.68793333334,6.7411,10.0307333333
573.17,9.2562,6.95606666667,6.5973,7.48846666667,6.69286666667,8.07366666667,26.2734,7.69486666667,6.7353,10.0194
573.51,9.24553333333,6.93293333333,6.5761,7.45866666667,6.67246666667,8.05986666667,26.3051333333,7.68086666667,6.72306666667,10.0076333333
573.85,9.25186666666,6.92726666667,6.56423333333,7.4548,6.6776,8.0554,26.363,7.67513333334,6.70676666667,10.0140666667
574.19,9.223,6.89526666667,6.53643333333,7.4064,6.65266666667,8.0098,26.3678,7.63906666667,6.6784,9.99913333333
574.53,9.17506666666,6.8262,6.46943333333,7.31846666667,6.59266666667,7.95106666667,26.3230666667,7.5884,6.62173333333,9.94656666667
574.87,9.12693333334,6.7814,6.44433333333,7.26933333333,6.55673333333,7.9244,26.3087333333,7.5534,6.55403333333,9.91436666667
575.21,9.15019999999,6.80293333333,6.45006666667,7.28213333333,6.5728,7.9328,26.3276,7.56486666667,6.5665,9.91813333333
575.55,9.1746,6.80246666667,6.45736666667,7.28733333333,6.56566666667,7.95133333333,26.3732666667,7.58073333333,6.55213333333,9.92183333333
575.89,9.17266666666,6.79906666667,6.41423333333,7.28693333333,6.55726666667,7.93973333333,26.3662666667,7.57133333333,6.52593333333,9.92563333333
576.22,9.19293333334,6.79466666667,6.42426666667,7.2782,6.5614,7.93833333333,26.3863333333,7.55526666666,6.52366666667,9.93089999999
576.56,9.19613333332,6.79266666667,6.3993,7.24213333333,6.56493333333,7.95113333333,26.3991333333,7.57453333334,6.53313333333,9.94580000001
576.90,9.18586666667,6.7534,6.3796,7.2206,6.5688,7.93413333333,26.4174,7.5548,6.49243333333,9.92636666667
577.24,9.26,6.83633333333,6.44383333333,7.28673333333,6.62406666667,8.01846666667,26.4642666667,7.62286666667,6.5431,9.99196666667
577.58,9.27326666667,6.84266666667,6.46063333333,7.30886666667,6.63433333333,8.0286,26.4572,7.64473333334,6.55036666667,10.0189666667
577.92,9.32373333334,6.8862,6.50653333333,7.35726666667,6.69566666667,8.09533333333,26.5247333333,7.6988,6.57743333333,10.0800333333
578.26,9.38153333333,6.92766666666,6.543,7.418,6.73526666667,8.16053333333,26.6138666667,7.7494,6.61753333334,10.1526666667
578.60,9.43273333334,6.9544,6.5678,7.46126666667,6.77553333333,8.2064,26.6283333333,7.77886666667,6.66403333333,10.186
578.94,9.45353333334,6.97126666667,6.58683333333,7.46386666667,6.80453333333,8.20746666667,26.6456,7.79606666667,6.66683333333,10.2013
579.28,9.4346,6.94733333333,6.57563333333,7.43266666666,6.80653333333,8.16866666667,26.6466666667,7.7802,6.64266666667,10.1883
579.61,9.43606666667,6.93413333333,6.62106666667,7.39906666667,6.8034,8.15286666667,26.6692,7.77926666666,6.62883333333,10.1808666667
579.95,9.46746666667,6.97906666667,6.64956666667,7.42633333333,6.8408,8.21266666667,26.7202,7.8358,6.65653333333,10.2169333333
580.29,9.52033333333,7.008,6.6706,7.4578,6.84373333333,8.22893333333,26.7656,7.85953333334,6.64303333333,10.2416
580.63,9.53826666666,7.01786666667,6.6842,7.47073333333,6.86113333333,8.24333333333,26.7527333333,7.87626666667,6.6787,10.2889
580.97,9.47106666667,6.90486666667,6.61643333333,7.3874,6.79273333333,8.14393333333,26.7154,7.79986666667,6.5867,10.2059
581.31,9.47379999999,6.90506666667,6.62233333333,7.34453333333,6.79893333333,8.13226666667,26.7438,7.78266666667,6.55053333333,10.1983333333
581.65,9.5248,6.9164,6.66816666667,7.3922,6.80933333333,8.16786666667,26.7384666667,7.82326666667,6.59646666667,10.2148333333
581.98,9.4672,6.85246666667,6.61726666667,7.3384,6.77266666667,8.1198,26.6709333333,7.75353333334,6.52796666667,10.1527
582.32,9.51879999999,6.93306666667,6.68593333333,7.39346666667,6.81253333333,8.15653333334,26.7814,7.81973333333,6.582,10.2181
582.66,9.54586666667,6.948,6.72153333333,7.4152,6.81606666667,8.1978,26.8548666667,7.831,6.60643333333,10.2521
583.00,9.48913333334,6.90213333333,6.64346666667,7.3774,6.7666,8.14286666666,26.7913333333,7.77899999999,6.55353333333,10.1887333333
583.34,9.52006666666,6.92213333333,6.62496666667,7.40113333333,6.77693333333,8.152,26.7929333333,7.769,6.59443333333,10.2238
583.68,9.50726666666,6.90873333333,6.6108,7.40713333333,6.78726666667,8.1352,26.7936,7.77213333333,6.58423333333,10.2334
584.01,9.54846666666,6.9598,6.67226666667,7.4722,6.82866666667,8.1984,26.8448,7.8026,6.62943333333,10.2733333333
584.35,9.6046,7.004,6.70873333333,7.52486666667,6.86353333333,8.22706666667,26.9842666667,7.84433333334,6.6667,10.3217
584.69,9.61793333334,7.0442,6.70866666667,7.52366666667,6.87666666667,8.24813333333,27.0413333333,7.84820000001,6.67936666667,10.3497666667
585.03,9.62980000001,7.05706666667,6.7053,7.53513333333,6.8838,8.25526666667,27.0254,7.87306666667,6.701,10.3309333333
585.37,9.58140000001,7.07646666667,6.66163333333,7.47173333333,6.86886666667,8.23273333333,27.0092,7.81693333333,6.6339,10.3357666667
585.70,9.6728,7.19633333333,6.7499,7.5402,6.93626666667,8.30446666667,27.0898,7.8942,6.7096,10.4305
586.04,9.60773333333,7.09173333333,6.66113333333,7.45526666667,6.86126666667,8.23546666667,27.0221333333,7.79473333334,6.62636666667,10.3553333333
586.38,9.59146666667,7.0864,6.65623333333,7.46793333333,6.8612,8.2338,27.0253333334,7.79880000001,6.62213333334,10.3628
586.72,9.61693333334,7.10653333333,6.71436666667,7.4784,6.89986666667,8.25593333333,27.0677333333,7.8356,6.6484,10.4086666667
587.06,9.5938,7.09806666666,6.73316666667,7.46753333333,6.91113333333,8.27373333333,27.0929333333,7.8528,6.6288,10.3972
587.39,9.58413333334,7.033,6.72186666667,7.41126666667,6.83393333334,8.24173333333,27.0670666667,7.7886,6.58056666667,10.3586
587.73,9.48093333333,6.91186666667,6.61736666667,7.30153333333,6.73966666667,8.11786666667,27.0054666667,7.68853333333,6.50246666666,10.2901
588.07,9.39486666667,6.8562,6.54843333333,7.20246666667,6.66966666666,8.04753333333,26.9196,7.61946666666,6.4264,10.2152
588.41,9.40413333333,6.83733333333,6.5797,7.20166666667,6.6552,8.05573333333,26.9379333333,7.605,6.39586666667,10.2316
588.74,9.35579999999,6.78433333333,6.54303333333,7.17133333333,6.62033333333,8.0352,26.9363333333,7.58993333333,6.3899,10.2287666667
589.08,9.35226666667,6.75486666667,6.55123333333,7.17333333333,6.60226666667,8.02566666667,26.9582666667,7.5646,6.41823333333,10.2140333333
589.42,9.37173333333,6.78546666667,6.61633333333,7.205,6.6328,8.053,27.0612,7.61853333334,6.45246666667,10.2645
589.76,9.37853333333,6.82193333333,6.64906666667,7.238,6.67246666666,8.06253333333,27.0831333333,7.6538,6.48623333333,10.2815666667
590.09,9.36540000001,6.7998,6.64143333333,7.19693333333,6.65646666667,8.03453333333,27.0708,7.62673333333,6.4756,10.2682666667
590.43,9.31066666667,6.7398,6.57076666667,7.16733333333,6.57653333333,7.99413333333,27.0721333333,7.5552,6.42236666667,10.2079666666
590.77,9.27486666667,6.7242,6.54036666667,7.14973333333,6.53113333333,7.968,27.0523333333,7.53226666667,6.3973,10.2033
591.11,9.25533333334,6.75026666667,6.5218,7.14773333333,6.5272,7.95413333333,27.0896666667,7.5264,6.40496666667,10.2483666667
591.44,9.24213333334,6.76586666667,6.5177,7.15806666667,6.5252,7.9512,27.0892,7.51433333333,6.4077,10.2332666667
591.78,9.27506666667,6.7878,6.5769,7.20833333333,6.5374,7.9818,27.0906666666,7.5474,6.459,10.2888666667
592.12,9.32553333334,6.89173333333,6.63326666667,7.30546666667,6.6158,8.0428,27.135,7.63146666667,6.57003333333,10.3482666667
592.46,9.34226666666,6.95226666667,6.6668,7.34266666667,6.64693333333,8.07866666667,27.1841333333,7.63473333333,6.5832,10.3967666667
592.79,9.37146666666,7.00986666667,6.68893333333,7.40386666667,6.67306666667,8.12066666667,27.225,7.71079999999,6.62263333333,10.4483666667
593.13,9.28126666667,6.92733333333,6.56863333333,7.33973333333,6.6162,8.0474,27.1154,7.61406666667,6.52146666667,10.3647666667
593.47,9.27680000001,6.92906666667,6.55743333333,7.30353333333,6.58293333333,8.00046666667,27.0766,7.58833333333,6.4919,10.357
593.80,9.2066,6.88346666667,6.49273333333,7.2578,6.52346666667,7.95626666667,27.0131333333,7.55053333333,6.44503333333,10.3177666667
594.14,9.34133333334,7.0328,6.6282,7.37653333333,6.6598,8.09906666667,27.1461333333,7.69126666668,6.56916666667,10.4719
594.48,9.39133333334,7.1132,6.71163333333,7.49066666667,6.7294,8.1852,27.2427333333,7.75293333333,6.63643333333,10.5485333333
594.81,9.36346666667,7.11093333333,6.71136666667,7.5042,6.71746666667,8.198,27.2079333333,7.75873333333,6.61873333333,10.5292333334
595.15,9.36466666667,7.09233333333,6.72146666667,7.51673333333,6.72166666667,8.22106666667,27.2528666667,7.77053333333,6.62403333333,10.5475333333
595.49,9.33486666667,7.091,6.70566666667,7.5064,6.73033333333,8.22973333333,27.2765333333,7.77446666667,6.64433333333,10.5433
595.82,9.27526666666,6.98946666667,6.63116666667,7.43133333333,6.6484,8.1688,27.2308,7.68553333333,6.5683,10.4831333333
596.16,9.26859999999,6.96106666667,6.6248,7.4384,6.6316,8.1374,27.2388666667,7.6794,6.57073333333,10.4694
596.50,9.1428,6.8124,6.5067,7.3034,6.49813333333,8.01833333333,27.1514,7.5424,6.44153333333,10.3394666667
596.83,9.19760000001,6.87866666667,6.5818,7.33226666667,6.52586666667,8.05486666667,27.2304,7.59853333333,6.53146666667,10.3855666667
597.17,9.22786666667,6.89906666667,6.61766666667,7.38633333333,6.57166666667,8.11886666667,27.3346,7.65840000001,6.57646666667,10.4485666667
597.51,9.27826666667,6.9586,6.67173333333,7.44233333333,6.59486666667,8.1806,27.4315333333,7.68799999999,6.64736666667,10.4779
597.84,9.22213333334,6.90126666667,6.644,7.41346666667,6.5416,8.11446666666,27.4024666667,7.64686666667,6.61416666667,10.4382666667
598.18,9.18713333334,6.85193333333,6.60726666667,7.35253333333,6.48713333333,8.0638,27.3801333333,7.59486666667,6.56963333333,10.3713
598.52,9.21679999999,6.88906666666,6.65676666667,7.40526666667,6.54586666667,8.0718,27.4019333333,7.62473333333,6.61546666667,10.4222
598.85,9.279,6.987,6.74896666667,7.489,6.6274,8.1262,27.4912666667,7.71246666667,6.70146666667,10.5018666667
599.19,9.28986666666,6.97093333333,6.7475,7.48486666667,6.591,8.11466666667,27.4986666667,7.67966666667,6.6772,10.4693333333
599.53,9.25813333333,6.98053333333,6.73753333333,7.47766666667,6.57653333333,8.1098,27.5296,7.68693333334,6.6807,10.4610333333
599.86,9.25640000001,7.01906666666,6.75813333333,7.5072,6.59826666667,8.15046666667,27.5657333333,7.6986,6.6965,10.4916
600.20,9.34786666667,7.16513333333,6.88793333333,7.645,6.73153333333,8.22373333333,27.6720666666,7.82093333333,6.82523333333,10.6326
600.53,9.30626666667,7.12293333333,6.83653333333,7.65073333333,6.71806666667,8.201,27.6460666667,7.77906666667,6.80826666667,10.6054
600.87,9.25653333334,7.0858,6.79346666667,7.6102,6.6788,8.1712,27.5701333333,7.72973333333,6.79393333333,10.5564666667
601.21,9.29433333333,7.1114,6.83016666667,7.65773333333,6.74053333333,8.20166666667,27.5821333333,7.77359999999,6.79783333333,10.6289
601.54,9.27753333333,7.129,6.79296666667,7.66006666667,6.71226666667,8.1944,27.5276666667,7.73153333334,6.78293333333,10.6113333333
601.88,9.32486666667,7.15506666667,6.80906666667,7.7104,6.77993333333,8.24186666667,27.5525333333,7.80206666667,6.84093333333,10.6927
602.21,9.41506666666,7.22106666666,6.88573333333,7.75493333334,6.8408,8.35133333333,27.6861333333,7.8798,6.9565,10.7737333333
602.55,9.3792,7.16406666667,6.8366,7.70746666667,6.78186666667,8.32726666667,27.6487333333,7.8178,6.92943333333,10.7324666667
602.88,9.43206666668,7.23566666667,6.88943333333,7.79113333333,6.85553333333,8.40546666667,27.6695333333,7.88459999999,7.01143333333,10.7942
603.22,9.4866,7.29673333333,6.94243333333,7.81726666667,6.9022,8.42486666667,27.6862,7.90659999999,7.0558,10.8477333333
603.56,9.49553333333,7.27333333333,6.91193333333,7.781,6.89266666667,8.41646666667,27.6432666667,7.90953333333,7.0485,10.8371
603.89,9.53866666666,7.319,6.92666666667,7.8134,6.94326666667,8.49413333333,27.6976666667,7.94446666667,7.0874,10.8688666667
604.23,9.56773333333,7.32813333333,6.9502,7.81813333334,6.953,8.52633333333,27.739,7.97713333333,7.09143333333,10.8931
604.56,9.61013333333,7.3938,6.99833333333,7.88826666667,7.00413333333,8.5862,27.7704,8.0332,7.15396666667,10.9469
604.90,9.56340000001,7.3652,6.96883333333,7.86066666667,6.9588,8.56406666667,27.7762,8.01046666666,7.11286666667,10.9015666667
605.23,9.59773333334,7.3852,7.03393333333,7.89106666667,7.03193333333,8.63833333333,27.7904,8.05893333333,7.18763333333,10.9578333333
605.57,9.63646666666,7.41926666667,7.0717,7.9446,7.05426666667,8.66726666667,27.7954,8.08766666666,7.2507,10.9949333333
605.90,9.53460000001,7.33333333333,6.9608,7.87286666666,6.95533333333,8.57953333333,27.6965333333,7.99833333333,7.16186666667,10.8943666667
606.24,9.55260000001,7.37913333333,6.99466666667,7.88466666667,6.9822,8.6156,27.665,8.021,7.19383333333,10.9351333333
606.58,9.54379999999,7.3654,6.98286666667,7.8696,6.965,8.60033333333,27.6661333333,8.01606666667,7.1592,10.9359
606.91,9.53213333333,7.34433333333,6.99776666667,7.90133333333,6.9828,8.6184,27.6628666667,8.02773333333,7.16726666666,10.945
607.25,9.52166666666,7.3464,6.97376666667,7.89853333333,6.9472,8.61913333333,27.6350666666,8.00793333334,7.1813,10.9361
607.58,9.43399999999,7.21593333334,6.88483333333,7.7972,6.81533333333,8.508,27.5022,7.92506666666,7.0671,10.8283333333
607.92,9.37306666667,7.14093333333,6.80703333333,7.74533333333,6.75246666667,8.45126666667,27.3958,7.86093333333,6.9894,10.7703
608.25,9.34946666666,7.10813333333,6.76586666667,7.7172,6.7356,8.4342,27.3668666667,7.83646666667,6.93596666667,10.7563
608.59,9.39273333333,7.14146666667,6.79113333333,7.74553333333,6.80213333334,8.44553333333,27.3492,7.85713333334,6.98106666667,10.7986
608.92,9.42459999999,7.1782,6.7936,7.77526666667,6.81546666667,8.46073333334,27.3736666667,7.8992,6.9892,10.8070666667
609.26,9.41893333334,7.16426666667,6.77053333333,7.73186666667,6.82586666667,8.44933333333,27.3580666667,7.88813333333,6.95243333333,10.7838333333
609.59,9.41373333333,7.14193333333,6.77363333333,7.71533333333,6.8192,8.42066666667,27.3486666667,7.89466666666,6.9263,10.7607666667
609.93,9.31526666667,7.038,6.62936666667,7.6206,6.71893333333,8.29953333333,27.2467333333,7.80953333333,6.7924,10.6437
610.26,9.28886666667,7.01766666667,6.62416666667,7.5902,6.71833333333,8.2824,27.2091333333,7.80073333334,6.792,10.6400333333
610.60,9.29373333334,7.00386666667,6.58903333333,7.5692,6.69093333333,8.26866666667,27.1752666667,7.79806666667,6.78873333333,10.6351
610.93,9.3438,7.05273333333,6.661,7.61973333333,6.76673333333,8.33253333334,27.2372,7.84586666666,6.85186666667,10.6919
611.27,9.46699999999,7.167,6.75153333333,7.74293333333,6.89873333333,8.4374,27.3134,7.93886666667,6.9972,10.8133666667
611.60,9.52980000001,7.23646666667,6.812,7.78733333333,6.95513333333,8.48753333333,27.3400666667,7.98853333333,7.10566666667,10.8656
611.93,9.50986666667,7.20086666667,6.77486666667,7.73766666667,6.90413333333,8.42526666667,27.302,7.95039999999,7.09036666667,10.8117
612.27,9.46966666667,7.18513333333,6.71626666667,7.6944,6.849,8.4024,27.2065333333,7.9254,7.0635,10.7553
612.60,9.3668,7.05846666667,6.58823333333,7.56866666667,6.7432,8.28826666667,27.1117333333,7.8082,6.98193333333,10.6633
612.94,9.36579999999,7.0948,6.59663333333,7.58286666667,6.749,8.30266666667,27.1283333333,7.80906666667,7.03126666667,10.6725
613.27,9.45060000001,7.1528,6.6616,7.66626666667,6.83306666667,8.37906666667,27.1552666667,7.85713333333,7.1122,10.7547
613.61,9.57653333333,7.27513333333,6.7696,7.79733333333,6.95413333333,8.55153333333,27.3023333333,7.9568,7.23473333333,10.8808666667
613.94,9.62053333334,7.27866666667,6.7407,7.81366666667,6.96446666667,8.56166666667,27.3408666667,7.95713333333,7.2133,10.8638333333
614.28,9.59619999999,7.25093333333,6.69983333333,7.8042,6.95493333333,8.5624,27.3072,7.95693333333,7.16973333333,10.8323333333
614.61,9.6158,7.25373333333,6.74263333333,7.8182,6.97046666667,8.5508,27.2806,7.978,7.12213333333,10.8317333333
614.94,9.55953333334,7.24133333333,6.7423,7.79,6.96113333333,8.53373333333,27.2301333333,7.96560000001,7.0732,10.7917
615.28,9.4862,7.1944,6.7082,7.7536,6.908,8.47833333333,27.1802666667,7.92046666667,6.97596666667,10.7193666667
615.61,9.48686666667,7.21433333333,6.71273333333,7.78593333333,6.92966666667,8.53086666667,27.2019333333,7.93793333334,6.9774,10.7631333333
615.95,9.49153333333,7.20013333333,6.7525,7.78706666667,6.93293333333,8.5204,27.2678,7.9366,6.9807,10.7799333333
616.28,9.59259999999,7.28533333333,6.87493333333,7.88793333333,7.0118,8.59406666667,27.3772666667,8.02266666668,7.01693333333,10.8639333333
616.61,9.56733333333,7.19913333333,6.86166666667,7.85846666667,6.97386666667,8.5558,27.3392,7.98473333333,6.93903333333,10.8337333333
616.95,9.55026666666,7.1782,6.8464,7.8252,6.94613333333,8.5442,27.3691333333,7.95680000001,6.90116666667,10.8062666667
617.28,9.49133333333,7.08873333333,6.80943333333,7.75993333333,6.90753333333,8.45213333333,27.2801333333,7.88433333333,6.85873333333,10.7415
617.62,9.40653333333,7.01906666667,6.75513333333,7.68253333333,6.81586666667,8.36286666667,27.2428,7.81546666666,6.79693333333,10.6784333333
617.95,9.39146666667,7.0426,6.7863,7.6906,6.83233333333,8.39346666667,27.2328,7.80173333333,6.84146666667,10.6812666667
618.28,9.35286666667,7.02506666667,6.72236666667,7.65266666667,6.75013333333,8.36113333333,27.252,7.77953333333,6.80083333333,10.6562666667
618.62,9.3086,6.97513333333,6.65453333333,7.5776,6.67686666667,8.32046666667,27.2587333333,7.7452,6.7383,10.6352333333
618.95,9.38846666667,7.0344,6.71356666667,7.6286,6.7526,8.41046666667,27.3501333333,7.81253333333,6.8062,10.7238
619.28,9.4152,7.026,6.7347,7.63733333333,6.7826,8.4076,27.4077333333,7.81613333333,6.80403333333,10.7469666667
619.62,9.37506666667,6.95853333333,6.68283333333,7.55426666667,6.6834,8.36746666667,27.3693333333,7.74786666667,6.71723333333,10.6756333333
619.95,9.30326666666,6.93446666667,6.62063333333,7.50973333333,6.64933333333,8.3294,27.3454,7.69586666667,6.6663,10.6416333333
620.28,9.26093333334,6.908,6.55666666667,7.43073333333,6.54966666667,8.267,27.3021333333,7.64426666667,6.5724,10.5792333333
620.62,9.24646666667,6.93986666667,6.57016666667,7.43433333333,6.5794,8.28966666667,27.2469333333,7.6562,6.54593333333,10.5926
620.95,9.26239999999,6.96873333333,6.6032,7.4346,6.57026666667,8.3314,27.2732666666,7.68406666667,6.54963333333,10.6085333333
