wavelength,Back_TanFucf,Belly_TanFucf,Breast_TanFucf,Crissum_TanFucf,Crown_TanFucf,DorTail_TanFucf,Patch10_TanFucf,Patch11_TanFucf,Patch12_TanFucf,Patch13_TanFucf,Rump_TanFucf,Throat_TanFucf,WingTip_TanFucf
182.97,38.1312222222,-17.1716666667,-6.8181111111,55.8079999999,57.5757777778,-65.724465812,79.2931111111,57.8285555556,65.9091111112,26.2626666667,-25.0,-8.33355555557,-7.07066666668
183.35,30.0925555555,-12.7314444444,-13.889,44.676,38.8888888889,-78.3565641026,73.3796666667,39.1204444445,54.1666666667,10.1851111111,-38.8888888889,-15.2777777778,-18.2871111111
183.73,33.5353333333,-10.3028888889,-11.3131111111,31.313,34.1414444444,-71.4452692308,73.5353333333,29.0908888889,43.2322222221,10.303,-34.7475555555,-14.3434444444,-8.08088888891
184.11,33.8442222222,18.7737777778,12.1327777778,36.9093333333,45.0831111111,-26.6283632479,65.0064444445,35.7597777778,49.8083333333,22.35,-2.17122222223,14.5593333333,17.2413333333
184.49,35.1493333334,29.4871111111,24.4657777778,43.1625555556,49.1454444444,-8.67043162393,66.9871111111,40.3846666667,55.342,28.7392222222,7.90599999999,23.825,27.3504444444
184.87,41.2997777778,39.937,32.0755555555,48.7421111111,56.9182222222,-0.0966538461567,69.1824444444,45.7023333333,60.2724444445,40.7755555555,14.9894444444,29.3501111111,32.7044444445
185.25,40.303,43.1311111111,33.5354444445,48.4848888889,55.8585555556,2.25326068376,68.9897777778,45.1515555555,60.2021111111,43.7373333334,17.2726666667,27.5756666666,34.3433333333
185.63,36.2408888889,47.4558888889,35.6177777778,49.1173333333,57.8401111111,4.14172649572,74.0394444444,44.8597777778,59.917,40.4984444444,15.8878888889,25.6488888889,38.3176666667
186.01,36.2895555556,50.9684444444,38.838,51.478,62.0795555555,7.59038888889,77.2681111111,44.4444444445,66.9725555556,40.265,17.5332222222,25.8918888889,45.8715555556
186.39,33.8573333333,56.4988888889,44.2346666667,51.8868888889,66.562,8.85334615385,81.237,45.5974444444,71.8028888889,46.541,16.8761111111,27.1486666667,49.2663333333
186.77,30.6026666667,54.049,41.9962222222,48.3993333333,63.6535555555,8.5651068376,78.1544444444,43.3144444444,63.5592222222,46.7986666667,15.5365555556,23.5404444445,48.4934444444
187.15,28.302,57.7568888889,44.9685555556,51.6772222223,68.2391111111,10.9699102564,82.5994444444,43.0816666667,68.2391111111,52.9348888889,18.1342222222,17.2955555556,54.1927777778
187.53,19.4444444445,53.7036666667,43.5185555555,53.8360000001,68.7828888889,3.85635042735,88.8888888888,41.0052222222,65.873,56.2168888889,11.9047777778,5.82022222224,55.9524444445
187.91,8.08077777777,49.0621111111,35.4978888889,52.5253333333,60.4616666667,-11.321982906,86.0028888888,33.189,60.4615555555,50.6493333333,-1.58733333333,-4.9062222222,46.8975555556
188.29,-0.152333333333,32.4201111111,26.0274444445,40.9436666667,42.618,-28.304465812,77.4733333333,16.5905555555,45.8144444444,40.9436666667,-22.2222222222,-21.4612222222,35.9208888889
188.67,-18.7591111111,11.3996666667,4.61766666669,16.8831111111,18.0375555555,-48.3959572649,57.1427777778,-6.20488888888,19.0474444445,19.4804444444,-43.7227777778,-39.2497777778,13.5642222222
189.05,-24.8611111111,-1.80555555557,-9.02777777777,8.75,1.5277777778,-57.110042735,52.9166666667,-17.0833333333,9.8611111111,4.44444444443,-52.5,-52.5,-1.3888888889
189.43,-16.2602222222,2.43888888891,1.21944444444,15.7181111111,5.42,-44.1682735043,61.7885555555,-10.0272222222,9.62066666667,10.2982222222,-42.5473333333,-50.6774444445,4.0651111111
189.81,-6.01844444446,3.12511111109,4.514,19.0972222222,4.39822222223,-33.3243547009,55.4397777778,-4.28233333331,12.0371111111,9.02777777777,-31.5972222222,-40.6247777778,6.24988888887
190.19,-14.0485555556,-5.49166666666,-5.23655555557,8.17355555557,-7.66300000001,-42.288008547,56.0663333333,-10.728,0.766222222233,-0.766333333343,-41.5071111111,-51.4685555556,-3.70355555554
190.57,-19.7531111111,-7.81877777778,-18.5185555555,1.92033333337,-19.2043333333,-50.6068076923,56.5157777778,-13.8546666667,-6.17277777777,-5.89844444446,-51.5775555557,-57.2015555556,-2.60633333332
190.95,-30.5555555556,-16.2963333333,-33.148,-14.8148888889,-42.9627777778,-67.5641752137,69.4444444445,-23.7035555555,-16.2963333333,-20.7407777778,-77.2222222223,-85.1853333333,-16.6667777778
191.33,-21.0784444444,0.817,-25.3268888889,-9.1503333333,-42.3202222222,-48.9315042735,67.156888889,-11.7647777778,-12.4183333333,-13.8888888889,-65.0325555554,-65.5228888889,-9.15022222221
191.71,-11.1112222222,18.3262222222,-13.42,-8.2251111111,-32.0348888889,-36.0528333334,62.9150000001,-2.74166666666,-7.21488888887,-5.48333333336,-49.3507777778,-52.0922222222,1.00988888887
192.09,-6.56566666667,25.5048888889,-2.14644444447,-1.38888888887,-21.9695555555,-16.7444017094,62.3737777778,7.5757777778,0.252444444433,0.252555555567,-30.5554444444,-37.6261111111,13.005
192.47,-5.34444444443,32.9113333333,-2.25022222222,-0.984666666667,-21.3782222222,-15.8335555555,66.8073333335,9.56400000001,-0.703222222233,-2.25033333334,-29.5357777778,-46.132,14.3461111111
192.85,5.1408888889,49.4196666667,8.95522222222,13.4328888889,-15.7544444444,-2.0985854701,88.5571111111,25.5388888889,7.46266666667,7.62855555557,-18.242,-47.7612222222,31.841
193.23,7.23088888887,57.8483333333,16.5783333333,12.6983333333,-8.81833333334,6.50525641027,94.709,34.3916666667,10.4055555556,17.284,-8.28922222222,-47.0897777778,42.5043333333
193.61,-7.265,58.9743333333,1.28199999999,-3.63266666667,-22.4357777778,-13.0012777778,94.2307777777,29.7008888889,-1.49566666667,1.06844444443,-17.9487777778,-67.5212222223,31.1964444444
193.99,-38.2353333332,73.856111111,-26.4705555556,-42.4836666667,-61.111111111,-54.4369059829,106.536,16.3398888888,-36.9277777778,-22.8757777778,-59.4769999999,-137.908555556,7.8431111111
194.37,-23.9765555555,77.4854444446,0.877222222233,-19.2981111113,-39.1813333332,-40.7555982906,95.6140000001,37.4268888889,-20.7603333333,-5.263,-45.614111111,-113.157777778,16.0820000001
194.75,-34.2106666667,59.9417777777,-1.46211111113,-28.3627777778,-48.2455555556,-52.9125213675,77.1930000001,31.5791111111,-37.1344444445,-16.6666666666,-45.3215555556,-125.438666667,-6.72522222221
195.13,-27.5464444444,49.5371111111,0.000111111100001,-11.1111111111,-39.1204444444,-48.5753376068,49.3054444444,19.6761111111,-26.3888888889,-11.8056666667,-30.0925555555,-92.1295555557,-5.78688888887
195.51,-5.55555555553,45.0395555555,11.9047777778,11.3094444444,-18.2541111111,-39.2550555555,57.3415555557,26.9841111111,-11.3095555556,3.77,-10.5157777778,-67.4603333333,-0.992
195.89,14.0256666667,57.9234444443,24.7724444444,30.7833333332,-4.55377777777,-23.9945384615,69.763111111,41.1657777778,11.2932222222,18.0328888889,1.82166666667,-40.9835555556,6.55733333337
196.27,2.22222222223,57.1111111112,15.7777777778,25.5555555556,-19.7777777778,-42.8717948718,68.0000000001,27.7777777778,-6.44444444446,14.0,-21.5555555555,-60.6666666666,-16.0
196.65,10.6837777778,70.7264444443,33.546888889,47.4358888888,-7.90611111113,-20.2008418803,87.6067777777,40.1707777778,7.69233333333,38.0341111111,-4.70077777776,-32.2648888889,-0.000111111100002
197.03,30.5553333333,109.343555556,53.2828888888,72.9797777778,11.6162222223,-5.99262393163,121.212111111,54.5454444444,23.9897777778,63.3837777778,11.8686666667,-15.1513333333,7.82833333333
197.40,23.3617777778,125.926,56.98,76.9231111111,4.55844444443,-10.628974359,130.769222222,60.9685555556,20.5127777778,65.2420000001,16.5241111111,-7.97733333333,11.6808888888
197.78,29.0847777779,160.784444444,69.2811111111,102.614333333,13.0720000001,0.779282051267,157.516111111,80.0652222222,33.9868888889,86.2744444445,23.8561111111,6.2091111111,29.7384444443
198.16,40.4444444444,220.444444444,86.6666666666,148.444444444,32.4444444445,13.811965812,219.111111111,105.777777778,43.5555555557,121.333333333,53.7777777779,27.5555555555,54.6666666666
198.54,45.3703333334,225.0,67.1295555556,149.537,18.5185555556,14.7436666667,209.722222222,91.6666666668,23.148111111,123.611,53.7037777777,37.963,52.3148888889
198.92,81.9444444443,211.805555555,91.6666666667,151.041666667,53.1250000001,59.6688034187,186.111111111,101.041666667,57.2916666668,128.125,63.8888888889,65.625,76.7361111112
199.30,143.111111111,283.111111111,139.111111111,212.444444444,79.5555555557,107.384615385,260.888888889,164.444444444,89.7777777778,165.333333333,91.9999999999,103.555555555,117.333333333
199.68,-777.777777779,-1985.18522222,-659.259333332,-1129.62977778,-262.962888889,-565.669521367,-1611.11122222,-866.666777779,-196.296222222,-859.259333333,-244.444444445,-559.259222222,-629.629666667
200.06,-50.2645555554,-203.174555556,-37.037111111,-100.529,26.4550000001,-35.3480299143,-185.714333333,-75.6613333334,34.3914444443,-67.1956666668,20.1056666667,-27.513,-55.5555555557
200.44,-29.1291111112,-94.2943333334,-11.111111111,-48.0481111112,26.4262222222,-10.5798547009,-104.204111111,-51.6517777778,27.9277777778,-35.1350000001,15.015,-5.105,-30.0302222223
200.82,8.1698888889,-27.2874444445,22.8756666667,6.37255555557,40.3594444444,21.4555811966,-28.5948888889,-6.69933333331,41.6666666667,15.196,33.3334444444,21.0785555556,10.2942222222
201.19,27.3407777778,4.869,38.9512222222,33.583,57.0537777778,37.5299700855,5.11866666667,17.1035555556,55.3058888889,37.4531111111,50.3121111111,34.9563333333,29.9626666667
201.57,28.2222222222,10.6666666667,41.0,37.8888888889,56.1111111111,36.9829059829,11.8888888889,26.2222222222,56.8888888889,37.4444444444,52.0,36.4444444445,37.4444444444
201.95,30.608,21.279,44.1297777778,44.3394444445,60.7965555556,40.3202606837,19.7065555556,34.8008888889,62.1595555556,40.8804444444,53.0398888889,37.9453333333,44.025
202.33,39.5913333334,26.6922222222,53.2567777778,59.6422222222,82.2476666666,50.9037222222,28.0971111111,44.0613333333,79.8212222223,51.7241111111,69.0933333332,48.9142222222,60.2808888889
202.71,42.0024444445,16.972,45.7875555555,56.5323333333,76.8008888889,45.1441068376,25.3967777778,42.2466666666,75.2135555555,50.6714444444,62.6373333332,44.3223333333,60.1953333333
203.09,42.071,19.4173333333,46.6018888889,53.2903333333,72.1683333333,46.2160555556,27.0765555556,45.8468888889,74.2179999999,54.6924444444,54.9083333333,44.768,60.8413333333
203.47,48.4848888889,22.3232222222,50.303,56.7675555555,73.0302222222,49.6036837606,32.6264444444,51.919,75.2523333333,54.4442222222,56.1615555556,47.5758888889,60.707
203.85,52.1286666667,28.5565555556,54.8285555556,62.3054444444,79.2314444444,54.0937564104,40.0832222222,56.6978888889,81.1007777778,61.1631111111,58.567,56.6978888889,66.4588888889
204.22,49.6297777778,22.8396666667,54.8147777778,64.6911111111,80.2468888889,50.5080213675,35.9258888889,58.7654444444,83.2098888889,59.2591111111,51.1111111111,57.4074444444,71.4812222222
204.60,51.3887777778,16.5122222222,61.7284444444,74.6913333333,93.9815555555,54.6711324786,43.2098888889,70.3704444445,96.9135555554,67.4383333333,51.5434444444,65.278,78.8581111112
204.98,61.3936666666,21.8456666667,72.3163333332,92.6552222222,119.774111111,64.2836025641,58.0036666667,86.4408888889,125.800444445,76.4595555556,64.5952222221,86.6288888889,92.4669999999
205.36,63.7036666665,17.037,74.8144444443,103.456777778,140.0,69.7530470084,66.4196666667,96.5432222222,151.358111111,82.9628888889,74.5677777779,93.5804444443,105.432
205.74,61.7284444443,-0.823222222233,79.8354444445,139.506111111,192.592555556,86.8313589743,83.5391111109,102.469111111,212.345555555,104.115333333,95.4732222223,117.284111111,127.983555555
206.12,55.1587777777,-4.7617777779,83.3334444443,141.666444445,192.460222222,88.5987863247,80.5556666668,96.0317777778,202.777777778,97.2222222222,100.396777778,119.047777778,120.635
206.50,46.9135555554,8.642,74.999888889,113.58,138.580222222,73.1480427352,63.5802222222,68.8272222222,161.419777778,75.3086666667,76.2345555556,93.2098888888,91.9752222222
206.87,48.6925555556,38.2353333333,85.6207777778,129.411777778,153.594888889,84.2258119659,76.7975555556,77.7776666666,178.758,78.4313333335,92.4836666664,105.882333333,96.0783333333
207.25,68.1816666665,59.0909999999,123.232444444,204.040555555,234.343333333,106.254811966,113.131333333,95.4544444444,265.656444445,98.4847777777,122.222333333,137.373888889,133.333333333
207.63,73.3333333332,86.1111111113,154.444444444,236.666666666,266.111111111,124.829059829,137.777777778,102.222222222,298.888888889,97.2222222223,125.0,173.333333333,135.555555556
208.01,75.6944444443,84.0277777777,177.777777778,252.083333333,316.666666667,115.518162393,143.75,113.194444444,330.555555555,74.9999999999,163.194444444,204.166666667,144.444444444
208.39,84.8888888888,97.7777777778,158.222222222,190.222222222,250.222222222,102.854700855,136.0,119.111111111,258.222222222,81.7777777777,178.222222222,175.111111111,128.0
208.77,76.3285555554,84.541111111,148.792444444,164.251333333,245.893777778,88.2943547008,106.280222222,110.145111111,262.318666667,67.1495555556,183.575,155.555444444,118.840666667
209.14,54.3860000001,54.385888889,153.216444444,139.181444444,246.198888889,46.2213205129,84.2105555557,83.6257777778,248.537888889,48.5379999998,163.742777778,109.941555556,119.883
209.52,47.4074444446,31.8517777777,205.925888889,159.999888889,274.074,24.5585128206,69.6294444444,60.7408888888,282.222222222,25.925888889,158.518444445,124.444444444,122.962888889
209.90,1.38888888877,-6.94444444443,201.388888889,95.8333333333,229.861111111,-27.4572649572,25.6944444445,47.9166666667,224.305555556,-11.8055555557,105.555555556,113.194444445,88.1944444443
210.28,-44.4444444433,655.555555553,-3222.22222222,-1200.0,-3444.44444445,1208.97435897,-88.88888889,-633.333333332,-3255.55555556,399.999999999,-1422.22222222,-1566.66666667,-1511.11111111
210.66,4.93822222243,-96.2964444443,324.691444444,138.271666667,420.987666667,-135.707551282,45.679,106.172666667,361.728333333,-25.926,159.259222222,176.543111111,161.728444445
211.03,62.4337777778,17.9895555556,219.047888889,129.629555555,239.682666667,4.57870085467,79.3652222222,116.402,228.571555555,64.0213333334,123.809555556,149.206333334,138.095111111
211.41,68.8171111112,40.8603333334,181.003555556,112.903333333,195.698888889,31.4722692309,69.1758888888,100.716777778,178.494666667,68.1004444444,113.62,139.068222222,122.939
211.79,73.8888888889,44.7222222223,163.055555555,105.277777778,165.0,38.3547008547,69.7222222221,110.555555555,169.166666667,85.5555555554,111.111111111,130.833333333,128.611111111
212.17,93.9939999999,54.6544444446,174.474555556,125.225333333,181.381333333,50.0115341881,78.978888889,123.723777778,187.687777778,113.213222222,109.309333333,141.441222222,141.141111111
212.55,90.7858888888,43.6315555555,150.406555555,115.989222222,144.715555556,42.8391837607,67.4796666667,116.802111111,158.536555555,107.588,84.8238888888,118.699444444,117.073111111
212.92,78.1676666668,50.0974444444,123.976777778,110.721222222,118.713333333,38.6339572649,64.5224444444,99.4152222223,120.857888889,89.6685555555,73.489111111,104.288444444,95.1267777779
213.30,88.4696666668,70.0211111111,131.865777778,136.058777778,135.220111111,50.8789273504,71.4883333332,119.287333334,138.993777778,98.9518888889,85.3249999999,124.738,103.773555555
213.68,99.7822222222,84.095888889,145.751666667,148.583888889,156.427222222,65.6612136753,76.9062222223,135.729777778,155.773444444,119.39,95.6428888888,144.008777778,109.586222222
214.06,112.932666667,96.5392222224,145.355333334,155.555666667,155.555444445,80.1107692309,83.2423333333,133.333444444,155.373555555,128.779666667,102.003555556,141.712111111,115.300555555
214.44,96.6047777779,89.6604444444,121.450555556,137.191444445,132.561777778,73.0591410258,69.1357777778,116.512444445,136.574,117.438333333,90.4322222223,124.228444445,97.0678888888
214.81,107.291666667,105.381777778,146.354333333,156.423555555,152.083555556,82.7323205129,81.0763333332,133.680555555,148.958444445,132.118222222,105.208222222,141.146111111,109.027666667
215.19,125.0,119.658,173.931666667,179.914555555,174.145111111,96.3838247863,95.9402222221,147.649555555,161.752111111,148.504333333,125.641111111,167.094111111,125.427555555
215.57,125.925777778,120.370333333,174.768444445,184.027555556,163.657444444,95.4683376068,91.6665555554,150.462888889,160.416555556,150.231444444,127.777666667,162.5,128.009222222
215.95,131.782666667,127.906777778,186.821666667,182.170666667,169.508888889,94.9214017094,87.8552222223,147.803444444,165.891555556,156.072444444,132.558222222,166.666666666,134.108555556
216.32,143.055555556,155.208333333,220.486111111,215.277777778,204.513888889,92.2275641027,93.0555555557,177.083333334,201.388888889,170.138888889,154.513888889,197.222222222,168.402777778
216.70,201.234777778,238.271555556,350.617333333,317.901111111,320.987888889,125.332397436,145.678888889,238.889111111,331.481555555,256.790111111,240.740666667,309.876666667,279.629555555
217.08,852.777777777,863.888888889,1438.88888889,1238.88888889,1322.22222222,563.354700856,569.444444444,947.222222222,1455.55555555,1105.55555556,1055.55555555,1208.33333333,1302.77777778
217.46,757.777777777,617.777777778,1182.22222222,917.777777779,1015.55555555,462.05128205,455.555555556,726.666666668,1140.0,831.111111112,904.444444444,993.333333333,1128.88888889
217.83,349.494888889,305.050444444,504.040444444,388.888888889,419.192,200.621551282,240.403888889,369.697,496.969666667,325.252444444,387.878777778,429.292777778,541.414111111
218.21,317.592444444,242.592444444,437.963111111,322.222222222,380.555444444,173.824713675,240.740666667,345.370333333,485.185111111,247.222222222,355.555555556,398.148111111,490.740888889
218.59,240.740666667,191.851666667,340.0,184.444444444,285.185222222,117.977166667,189.629777778,236.296222222,374.814777778,145.925888889,260.740777778,297.777777778,356.296111111
218.97,305.555555555,236.666666667,378.888888889,157.777777778,353.333333333,73.547008547,181.111111111,238.888888889,508.888888889,136.666666667,320.0,352.222222222,455.555555556
219.34,792.592666667,670.370333335,885.185,207.407555555,988.889000001,-41.1680512817,225.926,618.518444444,1559.25911111,248.148222222,692.592555557,962.963111111,1181.48155556
219.72,-2377.77777778,-1811.11111111,-2322.22222222,-488.888888887,-3144.44444444,555.555555554,-533.333333333,-1622.22222222,-4488.88888889,-566.666666666,-1811.11111111,-3122.22222222,-3344.44444445
220.10,-34.4444444443,11.6666666667,-0.555555555667,54.4444444443,-75.5555555557,110.769230769,43.3333333333,6.66666666667,-112.222222222,92.2222222223,2.77777777777,-39.9999999999,-68.8888888889
220.47,-41.358,22.222111111,-8.64211111111,59.2591111111,-62.9631111111,93.7794529914,49.3827777778,37.6544444445,-111.111222222,124.074111111,-6.7901111111,-38.889,-69.135888889
220.85,-93.5186666665,32.4074444443,-43.5185555556,42.5925555553,-132.407333333,88.9243504273,71.2963333333,12.9629999999,-196.296444444,137.963,-2.77777777767,-102.777777778,-134.259333333
221.23,-95.3704444446,19.4444444443,-58.3333333333,55.5555555555,-131.481333333,89.6011794873,58.3334444443,4.62955555557,-199.073888889,132.407444444,37.963111111,-133.333444444,-86.1112222221
221.61,-73.7374444443,-18.1817777778,-80.8079999999,33.3332222221,-195.959555556,61.4995384613,-5.05055555553,-11.111222222,-249.494888889,83.8384444446,53.5355555553,-161.616222222,-88.889111111
221.98,-116.161444445,-40.404,-144.444333334,-49.494777778,-280.808,10.1788504276,-25.2526666666,-1.01022222243,-282.828333333,14.1414444444,-18.1820000002,-223.232444444,-132.323333333
222.36,-31.6666666667,-15.0000000001,-23.888888889,11.1111111111,-115.555555556,47.3717948717,32.2222222222,36.6666666667,-104.444444445,28.3333333333,28.3333333334,-90.0000000001,-39.4444444445
222.74,-185.185111111,-143.209888889,-130.864111111,-143.209888889,-396.296222222,-35.2327820513,-49.3825555556,-4.9382222221,-304.938222222,-71.605,-40.7406666668,-322.222222222,-220.987777778
223.11,-333.333333333,-234.722222222,-266.666666667,-265.277777778,-487.5,-173.076923077,-180.555555556,-70.8333333332,-411.111111111,-204.166666667,-159.722222222,-506.944444444,-377.777777778
223.49,-141.025555556,-100.0,-142.735,-140.171,-276.923,-75.3121752137,-97.4357777777,-26.4955555556,-194.871666667,-97.4358888888,-72.6495555554,-276.923111111,-208.547
223.87,-140.170888889,-94.0170000001,-128.205111111,-142.735,-270.940111111,-89.1190042737,-134.188,-56.410111111,-198.290555555,-110.256333333,-74.3588888889,-267.521222222,-224.786111111
224.24,-352.777777778,-326.388888889,-358.333333333,-376.388888889,-568.055555556,-282.425213675,-363.888888889,-234.722222222,-501.388888889,-387.5,-268.055555555,-622.222222222,-530.555555556
224.62,888.888888889,869.444444445,908.333333332,919.444444444,1350.0,704.914529916,891.666666668,700.0,1177.77777778,1086.11111111,691.666666667,1383.33333333,1122.22222222
225.00,-3288.88888889,-3555.55555556,-3377.77777778,-3633.33333334,-5311.11111111,-2435.47008547,-3466.66666667,-2233.33333333,-4122.22222222,-3800.0,-2744.44444444,-5133.33333334,-3888.88888889
225.38,-226.262444444,-264.646444444,-252.525111111,-323.232222222,-425.252444445,-191.375282051,-289.899,-142.424333333,-275.757555555,-309.091,-226.262666667,-417.171555556,-355.555444444
225.75,-83.5391111112,-79.423888889,-84.7736666668,-106.584222222,-138.683222222,-60.652102564,-95.0617777778,-39.095,-82.3045555553,-88.4773333335,-72.0163333334,-144.444444445,-127.983555556
226.13,-18.3673333333,-11.7914444445,-15.873,-25.8503333333,-47.8457777778,-8.24163675213,-29.2516666667,7.70944444447,-20.1814444444,-16.7801111111,-6.80266666667,-50.7935555556,-42.6303333333
226.51,6.83755555556,11.7948888889,-1.02555555555,-2.90588888887,-16.7522222222,7.44251282053,-11.1112222222,22.2222222222,2.39311111112,2.56411111111,12.9913333333,-15.0427777778,-10.4272222222
226.88,22.5253333333,21.9191111111,11.8181111111,13.6362222222,8.48499999999,19.3978034188,10.202,27.2726666667,15.9596666667,21.9192222222,23.3333333333,6.56533333332,11.1111111111
227.26,23.9248888889,19.8026666667,8.423,7.43722222223,4.12177777778,15.3534957265,9.05022222222,18.8172222222,10.1253333334,23.9248888889,25.0896666667,7.61655555557,10.663
227.64,20.7183333333,18.1284444444,7.43522222222,2.5898888889,6.43277777777,13.4438247863,6.93388888889,16.9591111111,6.934,23.893,24.5615555556,6.51633333333,11.3618888889
228.01,19.5803333333,19.5026666667,5.20577777778,3.6517777778,7.45922222223,13.047474359,9.01333333334,20.3574444444,7.8478888889,27.1173333333,28.0496666667,6.99322222221,15.8507777778
228.39,20.4607777778,20.2572222222,8.7398888889,4.74255555554,10.9078888889,14.1338418803,14.0244444445,23.8482222222,9.95933333334,30.4201111111,30.42,9.14622222222,19.1736666667
228.76,22.7197777778,20.5086666667,13.9856666666,9.67377777779,17.3022222222,17.5893547009,18.0207777778,26.0364444445,15.1466666666,31.8961111111,30.6243333333,11.8852222222,21.1166666667
229.14,19.1111111111,16.0555555556,9.33333333333,6.8888888889,14.6666666667,14.0961538462,16.1666666667,23.4444444444,11.4444444444,28.3333333333,28.1666666667,7.16666666667,18.5
229.52,15.8805555556,13.3123333333,7.59955555555,7.33766666667,13.784,14.5378888889,14.5176666666,22.2745555556,7.44233333331,26.3102222222,25.9434444445,6.3418888889,17.5053333333
229.89,13.0653333333,8.93344444447,5.91855555557,2.12188888889,10.441,11.8904871795,12.7862222222,19.6537777778,2.45677777778,23.5065555556,22.2781111111,1.78666666665,14.2381111111
230.27,14.3697777778,8.86755555557,5.71577777779,0.854555555557,11.4316666667,12.3419316239,14.5833333333,17.8417777778,4.43377777778,23.344,21.6881111111,3.41888888888,14.8502222222
230.65,8.17311111112,4.54055555555,3.09822222222,-4.80777777778,5.76922222223,7.24454273505,11.8055555556,11.4851111111,-0.85466666667,17.8952222222,16.5064444444,-2.99144444443,9.56199999999
231.02,4.81655555555,4.543,3.50300000001,-6.62277777778,3.83155555555,4.46733333333,10.8922222222,9.35966666667,-2.84611111111,13.9026666667,16.1466666667,-5.52811111111,8.046
231.40,5.69222222221,8.21,8.97655555555,-1.47788888889,6.45855555555,7.44405128204,16.4752222222,13.7931111111,0.821,14.9972222222,18.7191111111,-3.83155555556,12.2604444445
231.78,4.53511111111,8.73022222223,9.69388888888,0.56688888889,5.95244444443,6.53893589744,17.9705555556,14.399,0.736888888889,14.7392222222,19.5012222222,-3.96811111111,12.1314444444
232.15,2.327,2.55955555556,6.98066666667,-3.14122222222,1.57066666667,2.57768803419,13.9034444444,10.2385555556,-3.54833333332,10.1221111111,12.1002222222,-8.37688888888,7.44622222223
232.53,-4.50788888889,-4.95222222222,0.88877777779,-10.6665555556,-6.15866666667,-4.13435897436,6.41266666667,1.90477777777,-9.84133333334,2.73022222223,3.42866666666,-15.5555555555,1.07922222223
232.90,-5.19377777778,-3.22177777778,2.23533333335,-12.5574444444,-10.5194444444,-5.05235470087,6.57477777777,1.84088888889,-12.0972222222,2.16955555556,4.20777777777,-13.9382222222,-0.920555555533
233.28,-5.197,-2.21022222222,2.86744444444,-10.2747777778,-9.19966666666,-4.40211111111,3.22577777778,1.37388888889,-10.2748888889,2.44922222224,3.46466666667,-10.215,-3.10633333336
233.66,-2.74788888889,-1.49344444444,3.82311111111,-10.215,-10.2148888889,-5.46820940172,5.85433333333,3.28544444442,-7.10866666667,3.8831111111,4.36088888889,-8.06444444445,-0.89611111111
234.03,2.84366666667,3.89699999999,5.89777777777,-2.73833333333,-2.73833333333,1.57165384615,11.111,8.32022222223,0.368666666663,7.6882222222,10.4265555555,-1.89577777778,6.63499999998
234.41,-0.593444444443,0.701222222223,5.66333333333,-3.02055555555,-3.82955555556,0.711534188033,8.52233333333,7.38933333334,-0.6471111111,5.71744444443,8.89966666668,-4.42277777778,5.232
234.78,3.70366666667,3.12988888889,7.45955555556,1.25188888889,-1.35622222222,4.44997008548,10.9026666667,13.928,4.38188888889,10.746,12.363,-0.730333333337,8.29422222221
235.16,3.00155555555,0.526555555556,6.4771111111,-0.42122222222,-1.63244444444,5.25567521367,7.58299999999,13.7441111111,4.73922222222,10.5843333333,10.532,-0.368666666667,6.95099999999
235.54,1.799,-2.69833333333,2.64555555556,-2.69844444445,-2.96288888889,4.52586324786,4.28566666668,12.4337777778,3.17466666667,8.2538888889,8.14822222222,0.423333333333,3.38622222223
235.91,-4.38022222222,-9.98933333334,-5.12833333334,-9.50844444442,-9.45522222221,0.447811965813,-2.8311111111,7.95933333333,-2.88466666667,-0.640999999999,2.35044444444,-4.43377777778,-3.15177777778
236.29,-4.02644444444,-10.2956666667,-5.75955555557,-8.81766666666,-8.91944444446,2.09735897436,-2.44633333333,8.71555555553,-3.211,-1.83488888889,4.53633333334,-2.49733333333,-2.08977777778
236.66,-4.92766666667,-7.87433333335,-4.87922222222,-6.71488888889,-7.05311111111,3.43360683761,-1.88411111112,8.74400000001,-0.917888888889,-1.11122222222,6.76344444443,-0.628,-2.27055555555
237.04,-8.83955555554,-11.2592222222,-10.4692222222,-8.7901111111,-9.33333333333,2.42153846154,-6.66666666668,6.51855555555,-4.00011111111,-4.395,4.19777777777,-3.75311111111,-4.39488888889
237.41,-7.35866666668,-10.1852222222,-9.8441111111,-7.01733333332,-6.72522222223,4.62949999999,-5.01955555556,6.384,-5.16566666667,-3.50877777778,4.97077777779,-3.55755555554,-2.33922222222
237.79,-8.90822222222,-11.2547777778,-9.33899999999,-7.27955555557,-4.26255555556,4.00281623932,-4.69344444444,4.26244444444,-6.17811111111,-2.92144444445,5.50755555556,-4.31055555557,-2.44266666666
238.17,-10.9655555556,-14.1677777778,-10.0923333333,-10.5287777778,-6.84155555556,2.03229487179,-8.24844444444,2.62022222223,-10.2863333333,-3.05666666667,4.4638888889,-6.40455555557,-5.87099999999
238.54,-11.4958888889,-15.5845555556,-10.8225555555,-13.7566666667,-6.63777777778,-0.272021367523,-10.9188888889,0.62533333331,-12.121,-4.04033333333,3.79988888888,-9.90855555556,-7.07088888889
238.92,-13.56,-16.9161111111,-12.5623333333,-15.873,-9.025,-2.84321794872,-12.9706666667,-3.03855555555,-16.5078888889,-6.98411111111,0.635,-12.6984444444,-8.34455555555
