wavelength,Back_SicOlim,Belly_SicOlim,Breast_SicOlim,Crissum_SicOlim,Crown_SicOlim,DorTail_SicOlim,Rump_SicOlim,Throat_SicOlim,WingTip_SicOlim
261.76,3.5534,2.74226666667,1.5333,3.94586666667,3.04986666667,5.9501,2.69426666666,2.54893333333,5.54943333333
262.13,3.44893333333,2.65406666667,1.4042,3.80367272727,2.9418,5.6717,2.58006666667,2.4362,5.33363333333
262.51,2.77843333333,2.14906666667,0.735766666666,3.05529696969,2.25553333333,5.0242,1.87793333333,1.82473333333,4.52723333333
262.88,2.21163333333,1.55053333333,-0.0945666666667,2.4542060606,1.747,4.46213333333,1.3326,1.44163333333,3.99793333333
263.25,2.64413333333,2.17366666667,0.139633333334,3.15347878788,2.0988,4.62683333333,1.74433333333,2.0417,4.5679
263.63,2.0303,1.32726666667,-0.637433333333,2.7085030303,1.5718,3.8616,1.45833333333,1.66566666667,4.12576666667
264.00,1.9951,1.27626666667,-0.350033333333,2.85637575758,1.81913333333,3.95233333333,1.59993333333,1.59043333333,4.39516666667
264.37,2.40796666667,1.54733333333,0.179066666667,3.37808484848,2.4576,4.54233333333,2.00006666667,2.23633333333,4.7685
264.75,1.50383333333,0.880466666667,-0.373900000001,2.60648484848,1.7404,3.65396666667,1.62833333333,1.31033333333,3.9185
265.12,0.38726666667,-0.123066666668,-1.05903333333,1.58785454546,0.692333333333,2.77173333333,0.564133333333,0.258966666667,3.0258
265.49,-0.544533333333,-1.13473333333,-1.97073333333,0.859884848485,0.0557333333332,1.87446666667,-0.106533333333,-0.691466666666,2.49253333333
265.87,-0.322600000001,-0.865133333333,-1.71073333333,1.24183636364,0.337200000001,1.8987,0.547399999999,-0.0391,2.9323
266.24,-0.746033333335,-0.950333333334,-1.96013333333,1.03896363637,-0.052266666666,1.86746666667,0.351600000001,-0.299466666667,2.85576666667
266.61,0.568466666667,0.453000000001,-0.557033333333,2.2751030303,1.1004,3.1477,1.60766666667,0.821966666667,3.93116666667
266.98,1.37563333333,1.30793333333,0.392433333333,3.01961818182,1.7702,3.92843333333,2.11466666667,1.39736666667,4.4519
267.36,1.56986666667,1.5018,0.529533333333,2.87164242424,1.9144,4.52446666667,2.25473333333,1.39756666667,4.5288
267.73,2.08096666667,2.23846666667,1.0293,3.25951515151,2.38186666667,5.2343,2.6682,1.77613333333,5.01533333333
268.10,2.5529,2.7744,1.3374,3.6676,2.9022,5.40726666667,3.06593333333,2.23536666667,5.42523333333
268.48,2.61493333333,2.80246666667,1.0993,3.65975151515,2.8142,5.30093333333,2.97986666667,2.01683333333,5.2791
268.85,3.00916666667,2.95253333333,1.5075,4.09715151515,3.0228,5.7334,3.44073333333,2.5952,5.66493333333
269.22,3.1195,3.19653333333,1.55203333333,4.20312727273,3.16966666667,5.985,3.54713333334,2.8461,5.63263333333
269.59,3.27333333333,3.14953333333,1.57666666667,4.0272,3.10813333333,6.2087,3.4984,3.01613333333,5.59493333333
269.97,3.38853333333,3.08886666667,1.686,4.05816969697,2.98226666666,6.47,3.53,2.90686666667,5.48266666667
270.34,4.34316666666,3.7882,2.59296666667,4.79982424242,3.69093333333,7.22903333333,4.25513333333,3.6316,6.1096
270.71,4.40963333333,3.74426666667,2.816,5.13034545455,3.93253333333,7.45223333333,4.42353333333,3.8663,6.40886666667
271.09,3.95916666667,3.33346666667,2.48143333333,5.02607272727,3.6978,7.19813333333,4.12266666667,3.60496666667,6.21286666667
271.46,2.8861,2.16513333333,1.4621,4.25595757576,2.7492,6.19786666667,3.1288,2.67666666667,5.1287
271.83,2.83983333333,2.09053333333,1.47286666667,4.15206666667,2.69833333333,6.02986666667,3.10026666666,2.6257,4.89936666667
272.20,2.56226666667,1.59526666667,1.3008,3.77458181818,2.2284,5.83626666667,2.614,2.29113333333,4.41943333333
272.58,2.1748,1.15393333333,1.0943,3.35580606061,1.89253333333,5.4821,2.16133333333,1.94766666667,4.1912
272.95,1.8014,0.911333333333,0.790233333333,2.96972121212,1.7014,5.1605,1.71353333333,1.55616666667,3.87066666667
273.32,2.20663333333,1.38993333333,1.2831,3.42636969697,2.094,5.5069,2.24733333333,1.9133,4.4315
273.69,2.427,1.63126666667,1.5024,3.79723636364,2.32113333333,5.609,2.42086666667,1.9852,4.56333333333
274.06,1.96263333334,1.3106,0.9868,3.35767272727,1.91493333333,5.1759,1.90253333333,1.6128,4.2569
274.44,1.23436666667,0.452733333333,0.183833333332,2.66633333333,1.17926666667,4.5661,1.173,0.864866666666,3.56763333333
274.81,0.672399999999,-0.103,-0.554966666667,1.8521030303,0.453666666667,3.92696666667,0.633866666666,0.172133333333,2.849
275.18,0.8268,0.0526,-0.379733333333,1.71357575758,0.476666666667,4.02536666667,0.752733333333,0.2056,2.85336666667
275.55,1.58813333333,0.748866666666,0.349433333333,2.13966666667,1.13346666667,4.644,1.314,0.861,3.44196666667
275.93,1.6571,0.646399999999,0.230133333335,2.20232121212,1.04533333333,4.70686666667,1.15526666667,0.777033333333,3.41756666667
276.30,1.54986666667,0.7568,0.0331333333334,2.08730909091,1.08786666667,4.559,1.2378,0.692066666667,3.46763333333
276.67,2.13976666667,1.3558,0.582633333332,2.59498181818,1.66313333333,5.16243333333,1.83613333333,1.2642,3.85413333333
277.04,2.18656666667,1.26426666667,0.516300000001,2.60194545454,1.62373333333,5.2066,1.77346666667,1.14313333333,3.86926666667
277.41,1.83903333333,0.983200000001,0.2656,2.31301212121,1.44593333333,4.9786,1.5394,0.871933333333,3.4625
277.79,1.91696666667,1.0908,0.45,2.3184,1.5984,5.11886666667,1.6164,1.0584,3.41993333333
278.16,2.11736666666,1.34326666667,0.808166666667,2.63586666667,1.8068,5.40406666667,2.0366,1.268,3.62263333333
278.53,2.54623333333,1.97506666667,1.3564,3.18490909091,2.3654,5.759,2.5568,1.70223333333,4.06023333333
278.90,2.6992,2.0922,1.4957,3.52539393939,2.65086666667,5.97516666667,2.39653333333,1.75163333333,4.2326
279.27,2.95383333333,2.3966,1.754,3.87928484849,2.9574,6.20443333333,2.7494,2.0629,4.49073333333
279.64,3.3788,2.8716,2.29806666667,4.38552121212,3.33686666667,6.48993333333,3.225,2.5463,4.9527
280.02,3.8661,3.2684,3.01233333333,4.79464242424,3.7808,6.88,3.56893333333,3.12836666667,5.47483333333
280.39,4.42123333333,3.81293333333,3.7529,5.40112121212,4.06033333333,7.32833333333,4.0168,3.58736666666,5.9751
280.76,4.09573333333,3.6142,3.45906666667,5.1064,3.62053333333,6.9034,3.6696,3.26,5.69216666667
281.13,4.70866666666,4.1458,3.9384,5.62316363636,3.9856,7.25763333333,4.31873333333,3.88333333333,6.14333333333
281.50,5.34586666667,4.59033333333,4.32446666667,6.08544242424,4.36393333333,7.68353333333,4.7838,4.29123333333,6.51553333333
281.87,5.1464,4.301,4.34976666667,5.91733939394,4.11246666666,7.4312,4.72826666667,4.14353333333,6.40896666667
282.25,5.32636666667,4.295,4.4613,6.05743636364,4.3298,7.42356666667,4.69086666666,4.23893333333,6.59723333333
282.62,5.6867,4.735,4.75883333333,6.4424,4.49806666667,7.62413333333,4.95766666667,4.6065,6.919
282.99,5.78926666667,5.01553333333,4.9734,6.64556363636,4.7046,7.71866666667,5.4304,4.94203333333,7.08
283.36,5.7736,4.88573333333,4.83916666667,6.61184242424,4.68833333333,7.73993333333,5.39053333333,4.9434,7.0673
283.73,5.8252,4.79033333333,4.81993333333,6.62818181818,4.70766666667,7.91723333333,5.47933333333,4.8729,7.08343333333
284.10,5.94076666667,4.9838,4.8487,6.78007272727,4.91933333333,8.21423333333,5.70606666667,5.09803333333,7.32073333333
284.47,5.34353333333,4.43313333333,4.29673333333,6.25525454546,4.57806666667,7.8015,5.3,4.70476666667,6.71626666667
284.85,5.24483333333,4.45306666667,4.2521,6.19590909091,4.62706666667,7.85926666667,5.2662,4.77266666667,6.77233333333
285.22,5.28116666667,4.72906666667,4.42486666667,6.33986060606,4.87833333333,8.0808,5.30073333333,4.94026666667,6.92836666667
285.59,5.0163,4.51506666667,4.32806666667,6.18707878788,4.7246,7.89676666667,5.1054,4.80673333333,6.8751
285.96,5.2628,4.879,4.53986666667,6.49835757576,4.99893333334,8.33663333333,5.22946666667,5.1197,7.24433333333
286.33,5.19093333333,4.82533333333,4.508,6.42715151515,4.8166,8.34266666667,5.17133333333,5.1175,7.15923333333
286.70,4.90443333333,4.5786,4.26796666667,6.09073333333,4.65933333333,8.22466666667,4.9414,4.8453,6.9311
287.07,4.8726,4.42913333333,4.20396666667,5.97624242424,4.6288,8.2522,4.7804,4.75503333333,6.85663333333
287.44,4.90646666667,4.4112,4.309,5.81636363637,4.59166666666,8.1036,4.71493333333,4.75333333333,6.78013333333
287.82,4.83016666667,4.4936,4.3605,5.73157575758,4.60353333333,7.96763333333,4.75533333333,4.80693333333,6.7976
288.19,4.69953333333,4.40806666667,4.29676666667,5.66206666667,4.54166666667,7.7781,4.61946666667,4.6361,6.6288
288.56,4.93073333333,4.63373333333,4.44933333333,5.90230909091,4.72086666667,8.01616666667,4.71173333333,4.8313,6.9203
288.93,5.4594,4.95506666667,4.81696666667,6.34113333334,5.14153333333,8.3669,5.07633333333,5.15723333333,7.30576666667
289.30,5.55323333333,4.95073333333,4.8085,6.38395757576,5.26513333333,8.40733333333,5.0548,5.1961,7.37196666667
289.67,5.9022,5.23306666667,5.07083333333,6.67433939394,5.57786666667,8.749,5.24886666667,5.54953333333,7.68056666667
290.04,6.0046,5.33113333333,5.03703333333,6.63730303031,5.62633333334,8.5623,5.38766666667,5.60256666667,7.6559
290.41,5.81876666667,5.18933333333,4.80373333333,6.33015757576,5.5332,8.29056666667,5.1872,5.39433333333,7.47683333333
290.78,5.88733333333,5.07366666667,4.8131,6.38155757576,5.5216,8.2104,5.19026666667,5.49873333333,7.526
291.15,6.0667,5.28506666667,4.9897,6.53616969697,5.57606666667,8.1401,5.31693333333,5.67026666667,7.688
291.52,5.77356666667,5.1398,4.76453333333,6.5364969697,5.39926666667,7.77823333333,5.12406666667,5.48,7.55173333333
291.89,5.82033333333,5.1952,4.7898,6.69353939394,5.51293333333,7.7398,4.9994,5.58323333333,7.59583333333
292.26,5.58753333333,5.015,4.5176,6.48166666667,5.16013333333,7.4422,4.6858,5.4403,7.33943333333
292.64,5.79476666667,5.2052,4.78753333333,6.78547878788,5.30726666667,7.55736666667,4.81846666667,5.58726666667,7.5102
293.01,5.7492,5.14673333333,4.91473333333,6.761,5.21166666667,7.5097,4.85333333333,5.51833333333,7.37023333333
293.38,5.45746666667,4.89913333333,4.72806666667,6.52182424242,4.85833333333,7.17666666667,4.59546666667,5.22476666666,7.00663333333
293.75,4.89113333333,4.48086666667,4.19523333333,5.96696969697,4.3258,6.52003333334,4.0716,4.71673333333,6.34466666667
294.12,4.5988,4.19366666667,4.01,5.79032121212,4.10713333333,6.3195,3.84286666667,4.45916666667,6.0922
294.49,4.66263333333,4.461,4.31116666667,6.11612121212,4.20846666667,6.49443333333,3.96786666667,4.73693333333,6.19006666667
294.86,4.83176666667,4.7238,4.50803333333,6.31858181818,4.53073333333,6.6871,4.1604,5.02963333333,6.40653333333
295.23,4.73126666667,4.71146666667,4.54733333333,6.32627878788,4.57806666667,6.86696666667,4.18386666666,5.08053333333,6.37003333333
295.60,4.92206666667,4.9758,4.8361,6.57912727273,4.8392,7.22756666667,4.43606666667,5.30356666667,6.5962
295.97,4.404,4.59753333333,4.3358,6.12044848485,4.25846666667,6.86436666667,4.03166666667,4.8796,6.0755
296.34,4.68686666667,4.86053333333,4.6145,6.41171515152,4.61233333333,7.12206666666,4.49026666667,5.1565,6.3916
296.71,4.77853333333,4.99173333333,4.62543333333,6.38155757576,4.73833333333,7.08633333333,4.6502,5.30033333333,6.4609
297.08,4.50926666667,4.89286666667,4.32103333333,6.12921818182,4.59666666667,6.79606666667,4.4272,5.26336666667,6.20996666667
297.45,4.51353333333,4.9082,4.2753,6.0883030303,4.5834,6.7479,4.435,5.37516666667,6.16523333333
297.82,4.72316666667,5.09653333333,4.5146,6.37869090909,4.8622,6.91663333333,4.6352,5.6871,6.36563333333
298.19,4.7338,5.1508,4.5981,6.45753333333,4.8722,6.96103333333,4.61306666667,5.74823333333,6.3591
298.56,4.91693333333,5.2458,4.67056666667,6.56617575758,5.05213333333,7.05426666667,4.79233333333,5.90473333333,6.42933333333
298.93,4.94583333333,5.31246666667,4.739,6.60169090909,5.06673333333,7.01326666667,4.82486666667,5.91283333333,6.49596666667
299.30,4.93606666667,5.20193333333,4.68486666667,6.62824242424,4.98133333333,6.93466666667,4.69966666667,5.88803333333,6.41916666667
299.67,4.8659,4.98746666667,4.492,6.50793333333,4.83613333333,6.7702,4.51793333334,5.90186666667,6.20386666667
300.04,5.3614,5.36233333333,4.81646666667,6.94883030303,5.24893333333,7.04983333333,4.90573333333,6.356,6.55646666667
300.41,5.36103333333,5.23913333333,4.77426666667,6.83222424242,5.3156,6.85876666667,4.6772,6.32896666667,6.36396666667
300.78,5.3145,5.07146666667,4.77596666667,6.90047878788,5.20593333333,6.81816666667,4.679,6.28596666667,6.28376666667
301.15,5.54713333333,5.29066666667,5.04436666667,7.1746969697,5.2886,7.09283333333,4.9644,6.34576666667,6.5024
301.52,5.65413333333,5.39206666667,5.1966,7.46688484848,5.29146666667,7.1109,5.0814,6.41776666667,6.63993333333
301.89,5.72546666667,5.465,5.19906666667,7.54134545455,5.31366666667,7.22533333333,5.26466666667,6.44303333333,6.7278
302.26,6.0908,5.8944,5.52173333333,7.92897575758,5.7426,7.54713333333,5.62886666667,6.79623333333,7.13756666667
302.63,6.2849,6.12746666667,5.60483333333,8.19784242424,5.93213333333,7.71066666667,5.86106666667,6.9708,7.39013333333
303.00,5.98046666667,5.83606666667,5.41536666667,8.02994545454,5.62086666667,7.59716666667,5.6252,6.71996666667,7.10186666667
303.37,6.24253333333,6.257,5.64113333333,8.28171515152,5.91813333333,7.89036666667,6.00673333333,6.92586666667,7.45293333333
303.74,6.2053,6.33126666667,5.61063333333,8.24092121212,5.83466666667,7.90136666667,5.99593333333,6.77043333333,7.32993333333
304.10,5.8881,6.03926666667,5.48703333333,8.1244060606,5.6704,7.60996666667,5.7388,6.5021,7.07526666667
304.47,5.7596,6.1956,5.53283333333,8.23676969697,5.5834,7.6508,5.8652,6.57873333333,7.18503333333
304.84,6.2179,6.78153333333,5.91736666667,8.67995757576,6.0698,8.05586666667,6.22453333333,7.0214,7.6515
305.21,6.29696666667,6.86213333333,6.05373333333,8.7822,6.269,8.0658,6.29133333333,7.23296666667,7.79263333333
305.58,6.44326666667,7.0648,6.21406666667,8.90279393939,6.38646666667,8.29106666667,6.54666666667,7.4439,7.95536666667
305.95,6.048,6.77253333333,5.91283333333,8.48959393939,5.90946666667,7.86006666667,6.2068,7.0577,7.53566666667
306.32,6.17546666667,7.12726666667,6.1043,8.74613333333,6.07726666667,8.05883333333,6.4408,7.38263333333,7.68953333333
306.69,5.94026666667,6.99126666667,5.99936666667,8.46476363636,5.78353333333,7.76983333333,6.2286,7.0788,7.42476666667
307.06,5.98476666667,7.07306666667,6.0054,8.3430969697,5.70693333333,7.64693333333,6.29,7.14423333333,7.2951
307.43,5.60883333333,6.77933333333,5.77096666667,8.06906666667,5.332,7.19326666667,5.94653333333,6.91866666667,6.7804
307.80,5.6728,6.9186,5.9659,8.18670909091,5.47926666667,7.20856666667,6.0542,7.03703333333,7.00393333333
308.17,5.57603333333,6.93493333333,5.9039,8.0271939394,5.2516,7.16853333333,5.92433333333,7.0194,6.84733333333
308.54,5.48016666667,6.74986666667,5.65963333333,7.84650909091,4.98506666667,7.01653333333,5.75773333333,6.95263333333,6.53333333333
308.90,4.9153,6.09746666667,5.04,7.1442,4.29006666667,6.41536666667,5.14806666667,6.44026666667,5.77133333333
309.27,4.8375,6.033,4.87463333333,7.10306060606,4.1178,6.18393333333,5.03753333333,6.34283333333,5.66603333333
309.64,4.3799,5.62093333333,4.4699,6.64146666667,3.7806,5.63743333333,4.57913333333,5.91283333333,5.18213333333
310.01,4.5681,5.8288,4.71883333333,6.9225939394,4.01673333333,5.8139,4.7934,6.15826666667,5.35756666667
310.38,4.39446666666,5.431,4.4468,6.72444242424,3.75746666667,5.5434,4.60613333333,5.85876666667,5.07463333333
310.75,4.36293333333,5.39613333333,4.51993333333,6.80610909091,3.82566666667,5.56726666667,4.64986666667,5.8665,5.01776666667
311.12,4.5785,5.69306666667,4.74016666667,7.11806666667,4.19533333333,5.80536666667,4.87333333333,6.11066666667,5.2286
311.49,4.75,5.88233333333,4.84236666667,7.26504242424,4.4244,5.93693333333,5.0432,6.2249,5.4311
311.85,4.79566666666,6.0588,4.87276666667,7.39980606061,4.5072,5.90376666667,5.13926666667,6.30786666667,5.41553333333
312.22,5.01646666666,6.25626666667,5.08833333333,7.65726060606,4.66493333333,6.0468,5.40266666667,6.45876666667,5.5817
312.59,5.19776666667,6.4032,5.32426666667,7.91808484849,4.7482,6.13936666667,5.5792,6.52173333333,5.78866666667
312.96,5.21516666667,6.6682,5.5834,8.10701212121,4.90173333333,6.19846666667,5.70886666667,6.70216666667,5.92673333333
313.33,5.184,6.82546666667,5.6841,8.19514545455,4.99546666667,6.32653333333,5.77333333333,6.83183333333,5.87333333333
313.70,5.25336666667,7.01946666667,5.82016666667,8.35198787879,5.16566666667,6.47563333333,5.89126666667,6.99156666667,5.88753333333
314.07,5.3415,7.13973333333,5.95623333333,8.49685454546,5.2722,6.5271,5.94093333334,7.04676666667,5.93043333333
314.43,5.33946666666,7.304,6.16056666667,8.52427878788,5.37253333333,6.54143333333,5.9942,7.1416,5.93126666667
314.80,5.31653333333,7.2434,6.00516666667,8.52926060606,5.22553333333,6.41503333334,5.7784,7.1086,5.80843333333
315.17,4.97626666667,7.06486666667,5.81286666667,8.40537575758,4.95073333333,6.14836666667,5.55213333333,6.98183333333,5.4977
315.54,4.77226666667,6.9652,5.7894,8.31816969697,4.7438,5.97553333333,5.3772,6.84336666667,5.2951
315.91,4.62103333333,6.7588,5.67323333333,8.28996969697,4.56006666667,5.95593333333,5.10593333333,6.78223333333,5.0364
316.28,4.6088,6.83326666667,5.69393333333,8.31509090909,4.64346666667,5.9677,5.10026666667,6.9317,5.09673333333
316.64,4.46733333334,6.90266666667,5.5567,8.17551515152,4.6016,5.88003333333,4.9842,7.02176666667,4.92303333333
317.01,4.24396666667,6.71946666667,5.27486666667,8.01493939394,4.4026,5.7659,4.91786666667,6.83506666667,4.72313333333
317.38,4.1481,6.64446666667,5.24023333333,7.88932121212,4.24833333333,5.66043333333,4.78546666667,6.7335,4.5837
317.75,4.64143333333,7.07546666667,5.7306,8.35763636363,4.65366666667,6.11583333333,5.24793333333,7.16823333333,5.11276666667
318.12,4.84483333333,7.3416,5.9066,8.63780606061,4.90186666667,6.28546666667,5.40433333333,7.53573333333,5.366
318.49,4.7755,7.2718,5.6923,8.51038181818,4.70013333333,6.04003333333,5.26486666667,7.57226666667,5.3099
318.85,5.056,7.81293333333,6.09596666667,8.81011515151,5.10446666667,6.38863333333,5.6584,8.09986666667,5.629
319.22,5.4556,8.0968,6.2705,9.13944242424,5.316,6.61576666667,5.92213333333,8.35203333333,5.97883333333
319.59,5.52556666667,8.0514,6.1806,9.16018181818,5.27506666667,6.58463333333,5.97193333333,8.46496666667,5.9241
319.96,5.3761,8.16633333333,6.21623333333,8.99026666667,5.13493333333,6.49873333333,6.12033333333,8.39743333334,5.87336666667
