wavelength,Back_OryFunf,Belly_OryFunf,Breast_OryFunf,Crissum_OryFunf,Crown_OryFunf,DorTail_OryFunf,Patch10_OryFunf,Rump_OryFunf,Throat_OryFunf,WingTip_OryFunf
253.16,4.16336666667,4.07275,3.45246666667,3.57616666667,3.76166666667,7.74833333334,6.33986666667,2.96393333333,3.97289047619,8.1634
253.54,3.63763333333,4.22816666667,2.8055,3.41823333333,3.8568,6.9038,6.27293333334,2.72935555555,3.05648571428,7.69123333333
253.91,4.55696666666,5.09425,4.08026666667,4.39043333333,4.6244,7.60246666667,6.97253333333,3.42486666667,3.81841904762,9.23096666666
254.28,6.14343333333,6.2615,5.31026666667,5.43973333333,6.14806666666,8.87503333333,7.4814,4.82708888889,5.14291904762,10.3102
254.66,5.10953333333,4.915,3.6835,4.69093333333,5.314,8.35036666666,6.258,3.87346666667,4.3635,9.36746666667
255.03,4.95873333334,4.24433333333,2.874,4.31373333333,4.49946666667,7.90003333335,5.92366666667,3.31611111111,3.93343809524,8.93216666667
255.41,5.18766666667,5.09125,3.82303333333,5.7605,4.84386666667,8.60940000001,6.44793333333,4.28815555555,5.08348095238,8.8179
255.78,6.68793333333,7.08599999999,5.4353,7.62743333333,7.16573333333,10.3450333333,8.17426666667,6.74448888889,6.36111428571,11.0456
256.15,7.86986666666,7.527,6.87153333333,8.5201,7.8648,10.6093333333,9.31893333334,7.47897777778,6.82455238095,11.8535
256.53,8.8218,7.81766666667,7.85953333333,9.33246666667,8.67946666668,11.8900666666,10.1621333333,8.35220000001,7.93818095238,12.3907333333
256.90,9.03419999999,7.6595,8.5446,9.49226666667,8.67926666667,12.4213666667,10.1436666667,9.06560000001,8.1653,12.9964
257.28,9.69513333335,8.44508333333,8.6544,9.38223333334,9.33326666665,13.5528333333,10.4391333333,10.0731777778,8.77526666667,13.6300333333
257.65,8.48556666665,7.40033333334,7.6051,8.39843333333,8.16659999999,12.8803333333,9.71006666667,9.01448888889,7.81265238095,12.4891333333
258.02,7.17533333333,6.23433333333,6.12996666667,7.2068,7.08493333333,11.6136,8.61426666668,7.65082222223,6.42853333333,10.7987333333
258.40,6.9287,5.8875,5.89136666667,6.93663333333,6.5224,11.1387333333,8.46300000001,7.24768888889,6.14282857143,10.7644333333
258.77,6.35863333333,5.60291666667,5.44666666667,6.10523333333,5.89426666667,10.3412333333,7.95546666666,6.57186666667,5.50693809524,10.1801666667
259.15,6.11106666667,5.39191666666,5.3316,5.9149,5.7542,9.80359999999,7.62146666667,6.44993333333,5.07872380952,9.77816666666
259.52,6.6762,5.58741666667,5.597,6.20853333333,6.08386666667,9.7738,8.10813333333,6.87626666667,5.43271428571,10.0938
259.89,6.23146666667,5.08316666666,5.27816666667,5.81796666667,5.529,9.2073,7.75366666667,6.35608888889,5.00322857143,9.469
260.27,5.91693333333,4.86408333333,5.1518,5.5875,5.40453333333,9.07603333333,7.61506666667,6.17737777778,4.89700476191,9.25206666667
260.64,5.69033333333,4.84275,5.1184,5.3569,5.07006666667,8.85416666666,7.46840000001,5.89131111111,4.51624285714,9.25526666667
261.01,5.70006666667,4.75991666667,4.92906666667,5.08483333333,4.9168,8.57076666667,7.37373333334,5.6642,4.28228095238,9.04533333333
261.39,5.96523333333,5.05241666667,5.3262,5.5128,5.20446666667,8.4752,7.47073333333,5.63964444444,4.46598571428,9.13313333333
261.76,6.26213333333,5.47275,5.46223333333,5.4286,5.38933333333,8.45486666666,7.53940000001,5.90724444445,4.62556666666,9.30456666667
262.13,7.3066,6.5285,6.39076666667,6.33846666667,6.28626666667,9.36393333333,8.52453333333,6.84822222222,5.75810952381,10.3450666667
262.51,6.82929999999,6.25891666667,5.8431,5.6416,5.80826666667,8.94246666666,8.00886666666,6.30588888889,5.29606190476,9.63996666667
262.88,7.0995,6.48691666667,5.9191,6.1,6.20686666666,9.13433333334,8.42473333334,6.47768888889,5.49824285714,9.80146666666
263.25,7.83379999999,7.26383333334,6.65443333333,6.9065,6.78533333333,9.88606666665,9.25313333333,7.04908888889,6.34978095238,10.5663
263.63,7.12033333333,6.95025,6.34016666667,6.14116666667,6.14106666667,9.29189999999,8.34846666667,6.19455555556,5.74827619048,9.89493333333
264.00,7.71603333334,7.45883333333,6.22133333333,6.48436666667,6.49326666667,9.93423333333,8.71153333334,6.42744444445,6.25148571429,10.4334333333
264.37,8.10509999999,7.98866666667,6.58413333333,6.56266666667,6.78346666666,10.3499333333,8.85026666667,6.4952,6.44481904762,10.6533
264.75,7.53623333333,7.56358333333,5.89646666667,6.09306666667,6.34033333333,9.90656666665,8.29693333334,6.13117777778,6.17867619048,10.1812666667
265.12,8.33469999999,8.51208333334,6.51763333333,6.95263333333,6.7262,10.4349666667,8.84126666666,6.60322222222,6.80245714286,11.0961333333
265.49,7.4956,7.22366666667,5.52903333333,6.1729,5.7202,9.64726666668,8.20700000001,6.0396,5.97662857143,10.6701333333
265.87,7.37913333333,6.784,5.4155,6.351,5.491,9.27026666667,7.98726666667,5.90988888889,5.83544285714,10.8804
266.24,6.33786666667,5.94441666667,4.1934,5.26136666667,4.53626666667,8.44003333334,6.82959999999,4.71975555556,4.44350952381,9.63183333333
266.61,6.85056666667,5.9885,4.60986666667,5.88596666667,5.09473333334,8.86226666667,7.46073333334,5.12651111111,4.7863047619,10.1437666667
266.98,6.91973333333,6.0135,4.95403333333,5.78493333333,5.14833333333,8.99546666667,7.39266666666,5.33393333333,4.98177619048,9.76729999999
267.36,6.7106,5.72008333333,4.84636666667,5.51173333333,4.93666666667,8.6769,7.01266666666,5.11366666667,4.87384285714,9.46383333333
267.73,6.17416666667,5.24991666666,4.1927,5.24366666667,4.46506666667,8.27660000001,6.24999999999,4.34177777778,4.32761428571,9.11696666667
268.10,5.5028,4.49483333333,3.94656666667,4.57613333333,3.88373333333,7.64933333333,5.4634,3.59271111111,3.5229,8.21603333333
268.48,5.5772,4.14066666667,3.766,4.62413333333,3.76126666667,7.44863333333,5.20933333333,3.43126666667,3.29765238095,8.175
268.85,5.33333333333,3.67241666667,3.39436666667,4.2901,3.6492,7.18123333333,4.9918,3.17353333333,3.05857619048,7.6234
269.22,4.5488,2.76608333333,2.75686666667,3.8099,3.42626666667,6.54096666667,4.5142,2.59266666667,2.61311428572,6.4808
269.59,4.1251,2.74008333333,2.72293333333,3.6466,3.16766666667,6.5215,4.43386666667,2.44471111111,2.49373809524,5.9608
269.97,4.3888,2.6775,2.98596666667,3.55813333333,3.25546666667,6.64433333333,4.77846666667,2.45224444444,2.51294285714,5.75816666667
270.34,4.75223333333,2.69591666667,3.62363333333,3.85483333333,3.6018,7.064,5.322,3.04164444445,3.2760047619,6.34133333333
270.71,4.23566666666,2.63933333333,3.40466666667,3.16713333333,3.1044,6.37106666667,4.8014,2.56053333333,3.0759952381,5.9823
271.09,3.85563333333,2.145,2.80056666667,2.6957,2.8572,5.96393333333,4.38846666667,1.96073333333,2.63452380952,5.8402
271.46,3.6855,1.98033333333,2.25613333333,2.26626666667,2.67953333333,5.74843333333,4.24346666667,1.96573333334,2.43504285714,5.53446666667
271.83,4.41386666667,2.70141666667,2.87276666667,2.88466666667,3.37313333333,6.55306666667,5.32313333333,3.00637777778,3.0133047619,6.10653333333
272.20,4.54016666667,2.97375,2.96523333333,2.9535,3.50486666667,6.50063333333,5.60246666667,3.33395555556,3.26556190476,6.31003333333
272.58,4.54013333333,3.42308333333,3.1408,3.20676666667,3.81873333333,6.76113333333,5.97533333333,3.6802,3.66298095238,6.38713333333
272.95,5.25603333333,4.13441666667,3.8527,3.7807,4.43466666666,7.36106666667,6.6004,4.47873333333,4.27962857143,7.33523333333
273.32,5.3165,4.53733333333,4.10726666667,3.85286666667,4.35053333333,7.73133333333,6.75086666666,4.58108888889,4.27923809524,7.6308
273.69,5.75113333333,5.05108333333,4.4141,4.0373,4.858,8.09663333333,7.15333333333,4.87155555556,4.52645714286,7.96283333333
274.06,5.1825,4.77733333333,3.95643333333,3.8705,4.5518,8.04796666667,6.71886666667,4.63524444444,4.40868095238,7.6606
274.44,4.67923333333,4.51983333333,3.29503333333,3.47286666667,3.98993333333,7.43793333333,6.24673333333,4.23955555556,3.92183809524,7.15736666667
274.81,5.0147,4.90366666666,3.72636666667,3.8646,4.2966,7.8129,6.60426666667,4.76868888889,4.11447619048,7.47833333333
275.18,4.9074,4.97116666667,3.77966666667,3.76386666667,3.90113333333,7.40773333333,6.49133333333,4.64628888889,3.82578095238,7.34803333333
275.55,4.58193333334,4.83108333333,3.89163333333,3.8896,3.70406666667,7.38160000001,6.24633333333,4.12153333333,3.39085714286,7.02533333333
275.93,4.57896666667,4.84166666667,4.0636,3.78643333333,3.64573333333,7.20256666667,6.28173333333,4.06231111111,3.36223333333,7.1074
276.30,5.06486666667,5.54666666666,4.7734,4.70123333333,4.34793333333,8.15776666667,6.8282,4.49115555556,3.88861428571,7.8153
276.67,5.16143333333,5.4855,4.82983333333,4.86666666667,4.05686666667,8.29466666667,6.75733333333,4.64133333333,3.73201428571,7.79729999999
277.04,4.22726666667,4.88416666667,4.3974,4.2714,3.31566666667,7.6402,5.8366,3.7336,2.92248095238,6.9403
277.41,4.15906666667,4.69091666667,4.12806666667,4.41726666667,3.276,7.41273333333,5.72193333333,3.54533333333,2.84453333333,6.967
277.79,3.98593333333,4.40925,3.9419,4.2438,3.0204,7.2223,5.41906666667,3.38628888889,2.88421904762,7.08103333333
278.16,5.04936666667,5.27066666667,4.86516666667,5.34076666667,4.07173333333,7.7975,6.48706666667,4.43713333333,3.9810047619,7.92893333333
278.53,5.541,5.60083333333,5.4515,5.67843333333,4.56813333334,8.09773333333,6.80626666667,4.65095555556,4.13851904762,8.45999999999
278.90,4.64583333333,4.79266666667,4.69123333333,4.91596666667,3.9076,7.5821,5.9586,3.76513333333,3.57447619047,7.731
279.27,5.1689,5.12775,5.25783333333,5.52796666667,4.719,8.42626666667,6.77653333333,4.57822222222,4.47804285714,8.30373333333
279.64,5.47956666667,5.08516666666,5.19503333333,5.35293333333,4.8692,8.27946666667,6.8866,4.93846666667,4.71534285714,8.48076666666
280.02,5.3471,4.972,4.86293333333,5.37196666667,4.96673333333,8.37286666667,6.61266666667,4.8406,4.655,8.32716666667
280.39,4.95656666666,4.21983333333,4.2401,4.61326666667,4.48606666667,7.6296,6.17406666667,4.501,4.20298095238,7.8983
280.76,4.6418,4.0695,4.00756666667,4.54003333333,4.4164,7.33893333333,6.04033333333,4.13731111111,4.10212380952,7.51426666667
281.13,4.74463333333,4.11558333333,3.93523333333,4.56613333333,4.38746666667,7.16173333333,6.46486666666,4.11188888889,4.13653333333,7.54223333333
281.50,4.62506666667,4.27875,3.95536666667,4.25293333333,4.15573333333,7.014,6.4224,4.20162222222,4.04838095238,7.52716666667
281.87,4.4414,4.09933333334,3.48203333333,4.18466666667,3.8892,6.51423333334,6.38033333333,4.02306666667,3.69155714286,7.25036666667
282.25,3.80356666667,3.85466666667,3.24763333333,3.62313333333,3.52466666667,6.12356666667,5.8902,3.40551111111,3.00382380952,6.78683333333
282.62,3.79243333333,3.9375,3.28523333333,3.85666666667,3.84413333333,6.24303333333,6.15413333333,3.716,3.12412380952,6.70773333333
282.99,4.63443333333,4.60416666667,3.95356666667,4.62923333333,4.49406666667,6.7551,6.87446666667,4.42837777778,3.7374952381,7.358
283.36,4.35036666666,4.647,3.72603333333,4.4762,4.2244,6.43033333333,6.40813333333,4.18035555556,3.39587619048,7.01723333333
283.73,4.3889,4.80383333333,3.9156,4.7353,4.30486666667,6.55616666667,6.57446666667,4.23653333334,3.4244952381,7.12016666667
284.10,4.67406666667,5.04008333333,4.4275,4.952,4.5596,6.80476666667,6.87079999999,4.57515555555,3.68810952381,7.39206666667
284.47,4.50456666667,5.11466666667,4.5185,5.0198,4.4344,6.7783,6.8808,4.75557777778,3.65042857143,7.361
284.85,4.20543333333,4.57066666667,4.1996,4.53746666667,4.12293333333,6.51466666667,6.49253333333,4.46511111111,3.41596666667,7.29076666667
285.22,4.57493333333,4.89808333333,4.56193333333,4.8412,4.42833333333,6.8432,6.55853333333,4.76346666667,3.80615714286,7.5195
285.59,4.3802,4.5645,4.41373333333,4.7487,4.39413333333,6.7405,6.32893333333,4.40362222222,3.74858571429,7.30606666667
285.96,4.5159,4.66508333333,4.7236,4.7621,4.57373333333,6.92096666667,6.3284,4.44342222222,3.74781904762,7.51486666667
286.33,4.54206666667,4.67833333333,4.74316666667,4.9008,4.56126666667,7.0895,6.45586666667,4.65617777778,3.7747047619,7.78236666667
286.70,4.4341,4.55308333333,4.94346666667,4.93653333333,4.44086666667,7.2784,6.397,4.52973333333,3.71882857143,7.8559
287.07,4.57593333333,4.74783333333,5.1999,5.10063333333,4.5948,7.49603333333,6.72386666666,4.70642222222,3.93716190476,7.96623333333
287.44,4.57236666667,4.5425,5.33256666667,5.1477,4.59693333333,7.48143333333,6.83266666667,4.72286666667,3.92593809524,7.89753333333
287.82,4.09563333333,4.29391666666,5.1901,4.91186666667,4.45086666667,7.2914,6.55093333333,4.62788888889,3.84104761905,7.7238
288.19,3.5574,3.8255,4.6102,4.4632,3.8724,6.8446,5.9892,4.04506666667,3.4862,7.2268
288.56,3.44166666667,3.61416666667,4.3977,4.2765,3.68533333333,6.61173333333,5.71513333333,3.5512,3.39446666667,7.06226666667
288.93,3.1736,3.38408333333,4.37593333333,4.00926666667,3.41173333333,6.2116,5.557,3.30713333333,3.08496190476,6.72506666667
289.30,2.50513333333,2.56641666667,3.79853333333,3.13943333333,2.753,5.4987,4.94306666667,2.68884444444,2.31377142857,6.14636666667
289.67,3.1047,2.9645,4.30356666667,3.58843333333,3.29233333333,5.74463333333,5.4764,3.36353333333,2.79404285714,6.52456666667
290.04,3.41856666667,3.30241666667,4.7117,3.9247,3.64313333334,6.2101,5.82706666667,3.71826666667,3.30394285714,6.67696666667
290.41,3.49986666667,3.24275,4.4464,3.7819,3.66926666667,6.09553333333,5.6208,3.50384444445,3.28292857143,6.35996666667
290.78,3.45716666667,3.13275,4.07793333333,3.44686666667,3.47326666667,5.71416666667,5.39286666667,3.24342222222,3.0457,6.12703333333
291.15,2.56503333333,2.10866666667,3.1063,2.4327,2.57706666667,4.76923333333,4.47766666667,2.37371111111,2.00549523809,5.19473333333
291.52,2.19283333333,1.72441666667,2.50183333333,1.66593333333,1.98866666667,4.32006666667,3.86486666667,1.75122222222,1.38373333333,4.81646666667
291.89,2.41983333333,1.67808333333,2.4139,1.45596666667,1.75633333333,4.19613333333,3.93253333333,1.55506666667,1.20655714286,4.74933333333
292.26,2.29486666667,1.6075,2.256,1.2611,1.535,3.8254,3.98886666667,1.41264444445,1.09345238095,4.40776666667
292.64,2.09266666667,1.60458333333,2.04183333333,0.875899999999,1.17213333333,3.75876666667,3.94946666667,1.43106666667,0.809919047621,4.02943333333
293.01,1.8877,1.68783333334,1.75653333333,0.723600000001,1.007,3.69443333333,3.85946666667,1.29731111111,0.792828571429,3.95016666667
293.38,1.88326666667,1.75183333334,1.78266666667,0.905199999999,1.0252,3.7747,4.0162,1.37666666667,0.883295238094,4.03583333333
293.75,1.2662,1.28291666667,1.24373333333,0.418266666667,0.605133333333,3.3961,3.4136,0.863288888889,0.381376190475,3.63413333333
294.12,0.553699999999,0.462666666667,0.4926,-0.2687,-0.157733333333,2.59606666667,2.70713333333,0.239111111112,-0.307376190475,2.8135
294.49,0.128833333334,0.0118333333332,0.254300000001,-0.761400000001,-0.750199999999,2.15066666667,2.20313333333,-0.274444444445,-0.687619047619,2.40176666667
294.86,0.256566666668,-0.0230000000001,0.380133333333,-0.7137,-0.747533333334,2.22413333333,2.34166666667,-0.0648666666667,-0.533461904761,2.44206666667
295.23,0.768199999999,0.586833333334,0.896366666667,0.0627,-0.0874666666666,2.87126666667,2.7168,0.487644444445,0.185804761905,3.12063333333
295.60,0.860633333333,0.761000000001,1.11666666667,0.445599999999,0.119,3.0152,2.96646666667,0.813466666666,0.621100000001,3.2959
295.97,0.980666666665,1.04525,1.18826666667,0.717133333333,0.410133333333,3.38223333333,3.15726666667,1.08857777778,0.833661904763,3.50393333333
296.34,1.41466666667,1.45716666667,1.68513333333,1.23563333333,0.977799999999,3.9695,3.58613333333,1.59748888889,1.13305714286,4.17153333333
296.71,1.83326666667,1.76875,2.20016666667,1.8634,1.4952,4.21723333333,4.08946666667,2.00502222222,1.51185714286,4.53693333333
297.08,2.27536666667,2.14725,2.53663333333,2.19456666667,2.02926666666,4.4711,4.3772,2.25428888889,1.7985952381,4.74396666667
297.45,2.3735,2.33575,2.59806666667,2.22236666667,2.10353333333,4.58296666667,4.38626666667,2.2432,1.82144761905,4.82953333333
297.82,2.49683333333,2.45458333334,2.8284,2.3913,2.10906666667,4.72526666667,4.53673333333,2.29488888889,1.83787619048,4.9621
298.19,2.8481,2.95241666667,3.24083333333,2.7498,2.45566666667,5.15756666667,4.94426666667,2.60731111111,2.22747619047,5.39543333333
298.56,2.92053333334,3.08425,3.4674,2.97756666667,2.60026666667,5.3476,5.1982,2.83986666667,2.25572380952,5.63823333333
298.93,2.5711,2.88391666667,3.01766666667,2.67663333333,2.31893333333,5.03523333333,4.77513333333,2.46151111111,1.93147142857,5.22026666667
299.30,2.68376666667,2.90158333333,3.1613,2.73686666667,2.34106666667,4.96406666667,5.00626666666,2.54888888889,1.98400952381,5.28973333333
299.67,3.02523333333,3.09975,3.59146666667,3.08953333333,2.639,5.25223333333,5.43433333333,2.87755555555,2.34277142857,5.6346
300.04,2.8671,2.9565,3.64326666667,3.03266666667,2.56126666667,5.0192,5.30793333333,2.69015555555,2.39458095238,5.33953333333
300.41,2.21903333333,2.2395,2.98586666667,2.3605,1.81093333333,4.2099,4.6524,1.93275555555,1.89703809524,4.52046666667
300.78,1.64136666667,1.56458333333,2.31906666667,1.4748,1.33513333333,3.61386666667,3.824,1.22664444444,1.33993333333,4.0598
301.15,1.317,1.142,2.12936666667,1.11613333333,0.866133333333,3.48366666667,3.38386666667,0.902799999999,0.972328571428,3.73963333333
301.52,1.56776666667,1.38891666667,2.37196666667,1.66966666667,1.27593333333,3.6553,3.7586,1.15195555556,1.43523333333,3.86506666667
301.89,1.4463,1.34183333333,2.08853333333,1.38616666667,1.15173333333,3.452,3.72266666667,1.07051111111,1.45999047619,3.658
302.26,1.05173333333,0.844749999999,1.64706666667,0.8801,0.8606,3.09093333333,3.4304,0.716222222221,0.992223809523,3.4228
302.63,1.50223333333,1.0965,1.8551,1.05746666667,1.08153333333,3.20563333333,3.7104,0.978422222223,1.36996666667,3.60676666667
303.00,1.56036666667,1.17183333333,2.14733333333,1.14706666667,1.24873333333,3.3347,3.88126666667,1.2678,1.60314761905,3.82886666667
303.37,1.26903333333,0.9525,1.8362,0.681,0.939066666666,2.9987,3.48326666667,0.956022222222,1.33458095238,3.50273333333
303.74,1.24083333333,1.08141666667,1.708,0.625533333334,1.05673333333,2.9503,3.3678,0.844288888888,1.27697619048,3.33043333333
304.10,1.4061,1.18933333333,1.55266666667,0.5421,1.08446666667,2.88776666667,3.4466,0.847866666667,1.17821904762,3.58853333333
304.47,1.46816666667,1.2475,1.54416666667,0.490033333334,1.1928,2.9895,3.27693333333,0.799199999999,1.16572857143,3.6772
