wavelength,Back_SalRufm,Belly_SalRufm,Breast_SalRufm,Crissum_SalRufm,Crown_SalRufm,DorTail_SalRufm,Patch10_SalRufm,Rump_SalRufm,Throat_SalRufm,WingTip_SalRufm
200.82,8.3333333335,672.222499998,323.611166666,683.333333334,300.0,663.888833333,466.666833333,451.852055555,434.722083333,38.888833333
201.19,41.0715000001,206.5475,86.3094166667,179.761833333,101.1905,193.452333333,148.809666667,137.896944444,143.452333333,61.3093333333
201.57,55.4166666665,169.583333333,90.4166666665,135.833333333,99.5833333333,177.083333333,130.833333333,120.347222222,130.833333333,71.25
201.95,71.9858333334,160.638666667,114.893583334,131.560333333,94.326,168.439666667,135.460833333,126.536444445,132.801583333,77.305
202.33,94.8274999998,236.206833333,152.011416666,180.459666666,120.115,255.1725,197.701333334,173.563277777,194.827666666,99.4251666667
202.71,117.460333333,292.857,196.825333333,222.222333333,153.968166667,330.158666667,277.777833333,238.492111111,261.11125,107.936666667
203.09,248.717833333,517.948666667,348.718,375.641,274.359,606.41,517.948666667,462.393,497.436,201.282166667
203.47,1241.66666667,3100.0,2058.33333334,1908.33333334,1475.0,3816.66666666,3258.33333334,2840.27777778,2983.33333334,1100.0
203.85,-649.999999999,-1516.66666667,-1033.33333334,-829.166666665,-762.5,-1854.16666666,-1616.66666667,-1356.94444445,-1464.58333334,-537.5
204.22,1425.0,3166.66666666,2204.16666666,1366.66666666,1483.33333334,3683.33333334,3400.0,2752.77777777,2833.33333334,1175.0
204.60,169.298,343.859666667,257.894833334,128.9475,168.421,418.421166666,386.842,297.222083333,303.947333334,157.017666666
204.98,146.031666667,273.8095,248.8095,77.7776666665,150.7935,382.539833333,348.412833333,250.397027778,224.603416666,143.650833333
205.36,137.963166667,287.963,251.38875,29.6295,130.555333334,398.148,369.444333334,260.802444444,192.5925,136.111166667
205.74,180.303,412.121166667,334.090916666,-59.0910000001,106.060666666,530.303,557.575833333,381.060694444,246.969666666,177.272833333
206.12,260.416666667,558.333333333,362.5,-212.5,143.75,762.5,754.166666667,508.333333333,338.541666666,241.666666667
206.50,-300.000000001,-916.666666667,-572.916666667,662.499999999,-108.333333334,-1333.33333334,-1233.33333334,-786.111111112,-354.166666666,-212.5
206.87,-118.333333334,-360.0,-239.166666667,293.333333333,-25.0,-560.0,-491.666666666,-275.833333333,-109.166666667,-68.3333333333
207.25,-36.666666667,-139.166666667,-130.833333333,182.5,11.6666666667,-229.166666666,-216.666666667,-92.7777777775,-11.6666666666,-24.1666666667
207.63,-102.6315,-192.105166667,-161.842333333,174.561333333,6.14033333335,-246.491333333,-241.228166667,-113.889027778,-45.6139166666,-32.456
208.01,-257.575666667,-424.2425,-349.999833333,266.6665,-1.5151666665,-445.4545,-459.090833333,-285.101055556,-104.545416667,-110.605833334
208.39,-306.666666666,-468.333333333,-385.0,286.666666667,36.6666666668,-500.0,-498.333333333,-342.222222222,-86.6666666667,-123.333333333
208.77,-104.762,-162.499833333,-146.130916667,100.595333333,29.1668333333,-145.238166667,-144.047666667,-106.944527778,-15.7741666667,-24.4048333333
209.14,-103.225833333,-154.301166666,-150.268666666,95.1613333334,24.1935,-136.021833333,-140.322666667,-106.810194444,-44.08625,-24.7311666666
209.52,-162.179333333,-219.871833333,-237.8205,54.487,-22.436,-215.3845,-209.6155,-172.115555555,-137.820333333,-56.4101666666
209.90,-172.435833333,-201.923,-248.076666666,22.4358333334,-31.4103333331,-232.051,-207.051,-172.863027778,-156.089666666,-43.59
210.28,-167.361166666,-206.249833333,-268.750166666,-4.8611666667,-36.8056666666,-237.5,-232.639,-192.708222222,-156.597,-50.6943333333
210.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211.03,271.666666667,336.666666667,365.0,73.3333333335,121.666666667,305.0,352.5,318.055555556,272.5,189.166666667
