wavelength,Back_MelMelf,Belly_MelMelf,Breast_MelMelf,Crissum_MelMelf,Crown_MelMelf,DorTail_MelMelf,Patch10_MelMelf,Patch11_MelMelf,Rump_MelMelf,Throat_MelMelf,WingTip_MelMelf
770.69,23.2137333333,47.2496222222,33.6617333333,41.3464,18.8388666667,20.8233666667,17.2085333333,23.9479666667,25.1391066667,34.0278,22.176375
771.00,22.6876,46.5754037037,32.9488,40.5056333333,18.0484333333,20.2778,16.4766,23.4046,24.5308533333,33.1909333333,21.6137083333
771.32,22.3014666667,46.5808740741,32.9545333334,40.335,17.7348333333,20.1674666667,16.1688,23.4427,24.27668,33.0078,21.3370833333
771.63,22.1773333333,46.8137222222,32.729,40.0924666667,17.0336333333,19.6703333333,15.7953333334,23.2110333333,23.90412,32.9039333333,20.5305416667
771.94,22.427,47.0722333333,32.8952666667,40.2240666667,17.2886,20.0630666667,15.9264666667,23.4114,24.34132,33.2227333333,20.7199583333
772.25,22.2292666667,47.4302740741,32.6228666667,40.5353,17.1454,20.0206666667,15.7941333333,23.2278666667,24.2963866667,33.3384,20.6272916667
772.56,22.1639333333,46.6962814815,32.2512666667,40.0645,17.0402333334,19.7706666667,15.7187333333,22.8696666667,24.07832,33.0500666667,20.7044583333
772.87,21.732,46.322137037,31.9572,39.6651333334,16.4706,19.1759666667,15.2694,21.9806,23.51544,32.5692,19.9894583333
773.18,20.9644666667,45.7123148148,30.7948666667,38.9323,15.5325666667,18.5795333333,14.4145333333,21.0493,22.6032933333,31.9767333333,18.9919166667
773.50,20.3673333333,45.857962963,30.5780666667,39.0546,15.5699,18.2819333333,13.9436666667,20.6402666667,22.42024,31.7719333333,18.72975
773.81,20.6464,46.1495481482,30.6437333333,39.3974,15.7163,18.1841333333,14.1438666667,20.5972333333,22.7477466667,31.5037333333,18.501875
774.12,21.0192666667,46.2982703704,31.0084,40.1790666667,16.0853,18.8456666667,14.6666666667,20.9119,23.4434533333,32.2314,19.1563333333
774.43,19.523,45.2360962963,29.9375333333,39.4747,14.3981333333,17.226,13.0436666667,19.3328333333,22.1328533333,30.9767333333,17.6567916667
774.74,19.3044,45.1081740741,29.477,39.1519666667,14.2040666667,17.0823333333,13.0846,19.1602,21.9564133333,31.3937333333,17.7658333333
775.05,19.6318,44.8005333333,30.0027333333,39.0878333333,15.0851,17.8102333333,13.7406,19.6793333333,22.6086666667,31.7156,18.4275416667
775.36,19.9887333333,45.0500296296,30.7048666667,39.6461333333,15.4759,18.1578,14.1758,20.2807666666,23.1766,32.1314,18.7516666667
775.67,20.6395333333,45.5045592593,31.4656666667,40.0905,15.9534666666,18.3985,14.5897333333,20.7838666667,24.0418666667,32.6656,19.584875
775.98,19.9714,45.105362963,30.9142666667,39.7735666667,15.3368,17.9306333333,13.7174,20.0344,23.3580133333,31.8086,19.0026666667
776.30,19.9829333333,45.2411333333,30.7748,39.6439333333,15.6154333333,18.5414333333,13.8974666667,19.9374,23.4688933333,31.7036,19.708
776.61,20.0056666667,45.1674222222,31.025,39.7416666667,15.6129666666,18.4295666667,13.942,19.9885666667,23.4039333333,31.8920666667,20.0904166667
776.92,20.5151333333,45.563237037,31.6029333333,40.5150333333,15.7262666667,18.7152333333,14.5196666667,20.5758333333,23.6794133333,32.5578666667,20.6884583333
777.23,20.064,45.0767851852,31.4735333333,39.9128,14.8474,18.1256,13.8681333333,20.1162333333,23.2175066667,31.9559333333,20.4772083333
777.54,20.5096,45.4960592592,31.9507333333,40.1991333333,15.2665333333,18.1634666667,13.9953333333,20.5214666667,23.6156533333,32.2318666667,21.0310833333
777.85,21.5196666667,46.0039925926,32.7232,40.7484333333,16.4104666667,19.3668,15.1756,21.3645333333,24.31432,33.3276,22.3195
778.16,22.3698666667,46.1638740741,33.1436,41.4179,17.0807333333,20.0289,15.7319333333,21.8753666667,24.83404,33.4658,23.1951666667
778.47,23.0777333333,46.3434037037,33.184,41.8804333333,17.2696333333,20.1377333333,16.0148666667,22.5007666667,25.1518933333,33.2413333333,23.865875
778.78,23.2008666667,46.2623666667,32.9878666667,42.1761666667,17.4093333333,20.2504333333,16.1946,22.4121,25.0833066667,33.4484666667,23.8919166667
779.09,23.1570666667,46.1668851852,32.9864,42.1827333333,17.6119333333,20.6649,16.1723333333,22.6654,25.06848,33.2756,23.8073333333
779.40,23.4040666667,46.5047111111,32.9564666667,42.7119666667,17.7563,20.8244666667,16.7256,23.3862333333,25.3851466667,33.5512666667,23.6859583333
779.71,23.6418666667,46.4336259259,33.1176666667,43.1027333333,17.9215,20.6499333333,16.6517333333,24.0880333333,25.5621733333,33.8006,23.483875
780.02,22.7546,45.7772740741,32.7969333333,42.3598,16.8205,19.9246,16.088,23.4991,24.9741066667,33.0501333334,22.5061666667
780.33,22.8102,45.3333518519,32.7592,42.0238,16.7563333333,20.4186,16.0838,23.6084,25.23524,32.5022666667,22.4738333333
780.64,23.1853333333,45.2637555556,32.6464666667,41.9508333333,17.5961333333,20.9295,16.6844,23.9637666667,25.55,32.4630666667,22.469
780.95,22.7454666667,44.9003518519,32.3903333333,41.6384333333,17.4068666667,20.7938,16.7412666667,23.8197333333,24.99316,32.0202666667,21.71375
781.26,22.6860666667,44.6541888889,32.0511333333,41.7136,17.5417,20.8508,16.9796,24.1567666667,25.21796,31.6438666667,21.137125
781.57,21.9688666667,44.9868185185,32.2492,41.7291,17.1525666667,20.5108333333,16.6791333333,23.7477333333,24.8448,31.62,20.3231666667
781.88,20.982,45.2816962963,31.5309333333,41.8992,16.5374333333,20.2066666667,15.9754666667,23.0102666667,24.3423466667,31.6021333333,19.6102083333
782.19,20.8785333333,45.495537037,31.4848,41.0357666667,16.0012333334,20.2031333333,15.9226,23.1431666667,24.25816,31.7142,19.8459166667
782.50,21.072,45.2655592592,31.6011333333,40.9739333333,15.9706,20.1275333333,15.9738666667,23.3236,24.1673866667,31.8629333333,19.738625
782.81,21.5319333333,45.5599481482,32.5512,41.0609666667,16.7916666667,20.8140666667,16.6216666667,23.625,25.1166133333,32.5961333333,20.933375
783.12,21.2946666667,45.4631333333,32.3414666667,40.3058333333,16.5732666667,20.5346666667,16.4445333333,23.0432666667,25.0987466667,32.3220666667,21.1512083333
783.43,22.558,46.4820703704,32.5222,41.7796,17.6349666667,21.5767,17.1474666667,23.8337666667,26.1655733333,33.4642,22.1009583333
783.74,22.1672666667,46.4210370371,32.2036,41.5825333333,17.2945333333,20.9581,16.8021333333,23.1516,25.55136,33.5910666667,21.7046666667
784.05,21.998,46.5326925926,31.9543333333,41.6279333333,17.0468,20.5482,16.3808,22.8187,25.09924,34.0530666667,21.5606666667
784.36,21.689,46.1364740741,31.4454,40.6865,16.2374333333,19.6292333333,15.3381333333,22.0082333333,24.5466933333,33.196,20.6102083333
784.67,21.2251333333,45.9090740741,30.9924666667,40.0409333333,15.6365333333,19.1719333333,14.935,21.6462,24.11096,32.9568666667,20.166125
784.98,20.8710666667,44.7360111111,29.945,39.1839666667,14.8765666667,18.3814666667,14.1222,21.3546333333,23.3633866667,31.9548,19.2385
785.29,21.653,45.5559296296,31.5158666667,40.0411333333,15.4904,18.954,15.3016666667,22.3183333333,24.3648533333,33.2028666667,20.4259166667
785.60,21.6956,45.690262963,31.6512666667,40.6804333333,16.0683666667,19.2821666667,15.1042666667,22.6392333333,24.9203733333,33.1078,20.5982083333
785.91,20.9748,45.507137037,30.8342666667,40.2264666667,15.6744,18.7023333333,14.8369333333,21.9257,24.4655333333,32.2004666667,20.2584166667
786.22,20.8247333333,45.2750555556,30.9415333333,40.2200333333,15.3023666667,18.6632333333,14.5912,21.8659,23.83512,31.8074666667,19.6519166667
786.53,20.67,44.8144148148,30.2876,40.2842333333,14.8867,19.0016333333,14.5921333333,21.6480333333,23.0525333333,31.2419333333,18.7647083333
786.84,20.2624,44.8300703704,30.2118666667,39.6300333333,14.8335333333,18.6812666667,14.2750666667,21.4632666667,23.0891466667,30.8914666667,18.3819166667
787.14,20.38,44.5085185185,30.1533333333,39.07,14.78,18.51,14.16,21.4133333333,23.268,30.5933333333,18.1375
787.45,20.9660666667,44.1436777778,30.9981333333,39.3475,15.3965666667,18.954,14.9521333333,21.9289333333,23.8643733333,30.4862,18.734
787.76,21.1764666667,44.4032666667,31.5155333333,39.9626,16.0316666667,19.4708,15.7423333333,22.1289666667,24.40332,30.9430666667,20.5571666667
788.07,22.003,45.5975481481,32.7876,40.9487333333,16.9549333333,20.2728,16.3596666667,22.7627333333,25.1932533333,31.758,21.7208333333
788.38,22.6175333333,46.3596962963,33.8616666667,41.7357333333,18.1476666667,21.2196666667,17.4684666667,23.3117,25.8899733333,32.891,22.7879583333
788.69,21.2561333333,44.9948962963,32.0036666667,39.9019333333,16.9516666667,19.9722666667,15.9068,21.7646666667,23.8837066667,31.1150666667,20.887
789.00,20.9788,45.0498740741,31.7942666667,39.523,16.2666,19.3814666667,15.7893333333,21.1573333333,23.2083333333,30.8279333333,20.6872083333
789.31,21.1998666667,45.1705074074,31.9924666667,39.4092333333,16.3698,19.8316,15.9474666667,21.3651666667,23.2996933333,31.0316666667,20.7570833333
789.62,21.4871333333,45.5058666667,31.9212666667,39.5782333333,16.6884666667,20.1187333333,15.9138666667,21.5964666667,23.6552533333,31.3590666667,20.6925833333
789.92,21.2661333333,45.574262963,32.1834666667,39.8579333333,16.5117666667,19.6801666667,15.5748666667,21.67,23.82048,31.8928666667,20.893875
790.23,21.3188,45.0930111111,32.7195333333,39.9021,16.4512,19.7029,15.5664,22.0536,23.9451466667,31.7988666667,20.76825
790.54,20.3880666667,44.098862963,31.7291333333,38.7047333333,15.4438666666,18.8232333333,14.7994666667,21.3676666667,22.8363066666,30.4667333333,19.05825
790.85,19.2985333333,44.4614259259,30.8404,38.3124666667,14.1945333333,18.3125,13.7985333333,20.8089666667,22.2667733333,30.0834,18.2899583333
791.16,19.5432,45.1683333333,30.7638666667,38.658,14.047,18.5867333333,13.9544,21.5987333333,22.6194533333,30.3855333333,17.2286666667
791.47,19.7270666667,44.7348962963,30.8189333333,38.5165333333,14.3213,18.7034,14.6265333333,21.7205,22.63656,31.0202,17.2815416667
791.78,18.5992666667,44.1730148148,29.6076666667,37.7522,12.8235333333,17.6861,13.4432,20.2970333333,21.51816,30.0624,15.7957083333
792.08,18.6304,44.3028740741,30.034,38.2178666667,12.9399,17.6125666667,13.4922,20.3897333333,22.0960666667,30.526,16.089625
792.39,18.8484666667,44.1203592593,30.2578,38.1289,13.0455,17.9544333333,13.7953333333,20.6061,22.37112,30.8258666667,16.0131666667
792.70,17.7856,43.3786148148,29.7515333333,37.7778,12.1562333333,16.8182666667,13.0847333333,19.8757,21.72188,30.3418,15.5158333333
793.01,16.9676666667,43.2261740741,29.2222,37.5928666667,11.2621,15.8850666667,12.7080666667,18.8822666667,21.08484,29.5114,14.9473333333
793.32,18.4720666667,44.3753481481,30.3307333333,38.6620333333,13.1357,17.5180666667,14.5342666667,20.5814333333,22.4902533333,30.7259333333,17.2082916667
793.62,19.0131333334,44.5026925926,30.0792,39.3974,13.9508,17.9999,15.2842,20.6892333333,22.7918,31.2542666667,18.2155416667
793.93,20.6775333333,46.333437037,31.5705333333,41.3318,15.6505,19.2302,16.6973333333,21.9515666667,24.2155866667,33.0638666667,20.7035
794.24,20.7752666667,46.0018518519,31.8738666667,41.6039,16.184,19.3273,16.9365333333,21.9193,24.3725733333,32.9379333333,20.3440833333
794.55,20.9935333333,46.2222037037,32.1882,41.9264333333,16.6592,19.3628666667,17.0950666667,21.5889333333,24.2549333333,33.174,20.7955
794.86,20.9318,46.3763,32.0604666667,41.7044333333,16.2765,19.2273333333,16.3484666667,21.5074666667,24.2455333333,32.2651333333,20.2133333333
795.16,22.4256,46.6847111111,32.6712,42.0163,17.8795666667,19.8362,17.1800666667,22.6562,25.3912933333,32.6266,20.6797083333
795.47,24.1082,47.4237666667,33.9459333333,42.9153333333,19.3261333333,21.2251333333,18.5225333333,24.2377,27.1134666667,33.5279333333,22.1262083333
795.78,24.8640666667,47.8140296296,34.5065333333,43.9555333333,20.4828666667,21.9026666667,19.2489333333,24.6817,27.81408,33.9414,22.478625
796.09,25.9369333333,48.9142148148,35.1858,44.7569666667,21.1766333333,22.9326666667,19.5778,25.4112333333,28.62524,34.9785333333,23.037375
796.40,26.1423333333,48.7247666667,34.9769333333,44.5909333333,21.5232333333,22.9614,19.5183333334,25.6109666667,28.7225466667,35.4444666667,23.189
796.70,25.5936666667,48.5074148148,34.8355333333,43.8697,20.565,21.9778666667,18.6909333333,24.746,28.0329333333,34.5063333333,21.928625
797.01,25.2304666667,49.1984740741,35.2847333333,43.5111333333,19.873,21.6248666667,18.8102666667,24.7261,27.5502533333,34.3199333333,21.7085
797.32,23.4312,48.0591296296,34.1095333333,42.3758333333,18.6979,20.5006333333,17.6494666667,23.7613666667,26.2168266666,33.2318,20.1621666667
797.63,24.4129333333,48.6404777778,34.5039333333,42.6681666667,19.2985,21.2504666667,18.3788666667,24.5257,26.6869866667,34.3076,21.3105416667
797.93,22.6608666667,46.8305333333,33.2525333333,40.8562333333,17.4678333333,19.9668666667,17.082,23.3847333333,25.4349066667,33.0540666667,20.10275
798.24,22.1312,45.5084962963,32.2124666667,40.1218333333,16.8031666667,19.1924333333,16.5928666667,23.3297,25.0059733333,32.3968,19.4552083333
798.55,21.1600666667,45.9250259259,32.1579333334,40.0966666667,15.5219333333,18.4570666667,15.9240666667,22.8809,24.515,32.3822,18.9821666667
798.85,19.024,44.9074407407,30.8571333333,39.3570333333,13.7183666667,17.2816333333,14.5,21.1230333333,22.4952266667,31.3175333333,17.3562916667
799.16,17.3219333333,43.6775407407,29.4586,38.1398666667,12.2710333333,15.4620666667,12.7228666667,20.0979,20.8222933333,30.0364666667,15.9796666667
799.47,16.4642666667,42.8023814815,28.1288666667,37.0547,11.1565666667,14.3040333333,11.4663333333,19.0169666667,19.5356933333,29.0458,14.5960833333
799.78,16.8014666667,43.1774555555,28.9393333333,36.9654666667,11.6792666667,15.059,11.8096666667,19.3056,19.8956133333,29.0488,14.562375
800.08,16.07,41.8859148148,28.1074,36.4832333333,11.2531666667,14.6206666667,11.0144666667,18.5934,19.4510266667,28.6105333333,13.69875
800.39,15.2182666667,40.5792888889,26.7444666667,35.4821333333,10.8129,13.7268,9.41633333334,17.5832333333,18.6787333333,27.7302,12.51625
800.70,18.0211333333,42.5609444445,28.7303333333,37.5541666667,13.5541333333,16.6963666667,12.3821333333,20.3481333333,21.8141866667,30.1742,15.0902916667
801.00,17.3248,42.3783555555,28.5984,37.2648666667,13.0127,16.3034,12.077,19.9873,21.6119733333,29.2904666667,15.187
801.31,19.7628666667,44.7348777778,31.0292666667,39.225,15.5189666667,18.6403666667,14.2228,22.2659666667,23.5815333333,31.241,16.9366666667
801.62,19.2304,45.2817518519,31.3100666667,39.5503333333,15.4474666667,18.7158333333,14.3104,21.2062,23.21136,31.5608,17.0070833333
801.92,19.6256,44.4787296296,31.5022666667,39.2300666667,16.0464666667,19.4797666667,15.1978,21.9601666667,23.86016,31.4022666667,18.2429166667
802.23,20.6844,45.7006185185,32.7756666667,40.1098,16.8018333333,19.8522,16.1300666667,22.8263666667,24.6439333333,32.3532666667,19.1169583333
802.54,20.7650666666,45.9759111111,32.5263333333,39.6930666667,16.4565,20.3320666667,16.7297333333,22.7827333333,24.8474533333,32.6945333333,19.645875
802.84,21.2635333333,46.5956666667,33.6408666667,40.5487,17.8761666667,21.5668666667,18.1795333333,23.5578,26.0432266667,33.167,21.1193333333
803.15,21.6029333333,46.2506962963,33.1114666667,40.8959333333,17.9367,21.8945333333,18.7586666667,24.4554,26.4266533333,33.6949333333,22.0562916667
803.46,23.1202666667,47.7542518519,34.1359333333,41.9533,19.1566,23.1654666666,20.4668,25.7495333333,27.85096,35.2906666667,23.684375
803.76,24.2084666667,48.6438037037,34.7820666667,42.1693,20.1098333334,23.8258,21.6036666667,26.7685,28.56492,36.3124666667,24.9799166667
804.07,23.3665333333,47.9440777778,34.2703333333,41.4262,19.3119,22.8316666667,20.456,25.6551333333,27.44296,35.6716,24.1242916667
804.38,23.7594,48.4796703704,34.8789333333,41.4369,19.8872333333,22.7443333333,20.9104,26.0651666667,28.0417866666,36.6834,23.8406666667
804.68,22.267,46.6614185185,32.4467333333,40.1171,18.7745,21.0121333333,19.0798,24.3874,26.7636533333,35.3827333333,22.85125
804.99,23.5847333333,47.5250296296,33.2344,40.5643333333,19.8352,22.0353,20.066,25.8466333333,27.56324,36.0116,24.6806666667
805.30,24.3666666667,48.4513888889,33.375,41.3,20.4666666667,22.4458333333,20.5083333333,25.9625,27.8433333333,36.7083333333,24.9322916667
805.60,23.9638,47.6660555555,32.0807333333,40.3090666667,20.0081333333,22.3775,19.8765333333,25.4305333333,27.3390666666,35.9126,24.072875
805.91,24.326,47.1060888889,32.1506666667,40.5045333333,20.6780666667,22.3117666667,19.5284666667,25.9553333333,27.5698933333,35.4838,24.4210416667
806.21,26.0361333333,47.9878740741,33.7591333333,41.8304,22.3628666667,23.8002,21.335,27.8213666667,28.8499866667,37.1171333333,25.8445833333
806.52,24.8461333334,47.715062963,33.3248666667,40.9817,21.5128666667,22.8823666667,20.0928,26.4264333333,27.92924,36.1567333333,24.531125
806.83,23.4131333333,46.4008074074,31.9293333333,39.9453333333,20.4668,21.9715333333,19.2014,25.3468333333,26.7070533333,34.3590666667,23.150375
807.13,22.2022666667,45.9641703704,31.9812,39.7959,19.6173666667,21.5901333333,19.1495333333,24.9362,26.4593466667,34.0391333333,22.0240833333
807.44,22.5926,46.9415333333,32.5396666666,40.2646333333,19.2682333333,21.2080666667,19.1093333333,25.4541666667,26.5733866667,34.0652,22.7347916667
807.74,22.4866666667,46.0107111111,31.5872666667,39.8412333333,18.8401666667,21.2036333333,18.3861333333,25.1720333333,25.5908,33.2452666667,22.1892083333
808.05,23.8429333333,47.5028407408,32.6658,41.1864,20.2797,22.5982,20.0541333334,26.7613333333,26.7369866667,34.3257333333,23.5340833333
808.35,22.5374666667,47.0036740741,31.6852666667,41.2733333333,19.0168,21.6057666667,19.1290666667,25.6976,26.0225466667,33.4457333333,21.781375
808.66,21.1223333333,45.9099296296,30.8778,40.5947,17.602,20.7914666667,17.7937333333,24.8346,24.6888266667,32.422,21.0130833333
808.97,23.1737333333,47.9369333333,32.7914666667,42.5980666667,19.4436,22.4140666667,19.7386666667,27.2811,26.86608,34.3299333333,23.173625
809.27,23.7587333333,49.5696444445,34.2235333333,43.2590666667,19.9455,23.6894,20.6825333333,27.7250333333,27.9525733333,35.7565333333,23.44825
809.58,21.4145333333,48.2388814815,31.8458666667,41.5914,17.2335333333,20.9516333333,18.0864,25.45,26.2381066667,33.9470666667,20.8205
809.88,20.8540666667,47.1186111111,30.9375333333,41.6041,16.3802333333,19.9686333333,17.2084666666,24.349,25.3020666667,33.2291333333,21.1456666667
810.19,20.4856,47.5599740741,30.7504666667,41.5893,14.8950666667,19.0175,15.7616666667,23.6865333333,24.56508,33.2341333333,20.9573333333
810.49,22.9717333333,49.7389148148,31.6497333333,44.1865,16.5479333333,21.3276333333,16.6554,25.1694666667,26.2395066667,34.9605333333,22.8672916667
810.80,23.0991333333,49.3316074074,31.8172,44.0579333333,16.9621333333,21.7948666667,17.0791333333,24.7823666667,26.3477866667,35.3288,23.0769583333
811.10,22.7636666667,48.6839296296,30.9757333333,43.9650333333,16.8809,21.551,16.5708,23.4516666667,25.98312,35.1719333333,22.8074166667
811.41,22.8283333333,48.3564037037,31.7958,44.2311666667,16.6947,22.1212666667,16.6217333333,22.9464,26.1122533333,35.5330666667,23.5829166667
811.71,24.555,49.2082666667,33.0679333333,44.7982333334,18.4189666667,23.3776,18.1979333333,24.4280333333,27.3808933333,37.1696666667,24.8755
812.02,26.0788,50.2910666667,34.1319333333,45.7292333333,19.8336,24.2541666667,19.9001333333,25.3133333333,28.9916666667,38.7576,26.0676666667
812.32,24.5791333334,48.9251185185,33.4791333333,44.9102666667,19.0348666667,23.4624333333,19.0798,23.8721666667,28.1032533333,37.7554,24.81775
812.63,24.2353333333,48.592637037,33.2548,44.2409333333,18.2409666667,22.4314,18.9580666667,22.8011333333,27.3142533333,37.1652666667,24.474625
812.93,25.8458,49.3773074074,34.4828,45.4078,19.2612,24.4663666667,20.2737333333,23.9299666667,28.2868533333,37.9310666667,25.855
813.24,28.0087333333,50.8357703704,36.5002666667,46.3715333333,21.6747,26.146,22.6300666667,26.5648,30.46056,40.0321333333,27.1939583333
813.54,29.8671333333,52.2772111111,38.4688666667,47.9797666667,24.2105333333,27.7086666667,25.0185333333,28.2720666667,32.6761866667,42.3178,28.714875
813.85,29.0774666667,50.3518111111,37.5472,46.2001333333,23.3229,26.2996666667,24.5491333333,27.6468333333,31.0651733334,40.7023333333,27.1618333333
814.15,29.1864,49.7881481481,37.4803333333,46.2780666667,23.1337333333,26.5039,24.6299333333,27.7271333333,31.3008666667,40.42,27.07325
814.46,29.2399333333,50.849862963,37.5026666667,46.4876333333,22.1119,26.3300666667,24.7774666667,28.3116666667,31.3485466667,40.4994666667,26.676
814.76,29.4196,51.4618555555,37.9216,45.9868,22.0785333333,25.8873,24.8756,28.5903666667,31.6462533333,40.2764666667,25.7600416667
815.07,27.5720666667,50.5823444444,36.6381333333,44.454,20.4131666667,24.3408333333,22.8070666667,27.0344666666,30.16652,39.4454,24.34925
815.37,27.1804,49.6408740741,36.5605333333,43.914,20.3518333334,24.7014,22.2111333333,27.5266333333,29.8291866666,39.3524,24.330125
815.68,27.3444,49.5300851852,36.6666,43.4222333333,20.1943666667,24.3610333333,21.8778,27.2721,29.0999866667,39.2332666667,24.493
815.98,27.2506,48.9665962963,36.8373333333,43.5812,20.1378333333,24.3141,21.5976666667,27.7354666667,28.7645733333,38.5014666667,24.6692916667
816.29,25.2975333333,47.6006925926,36.1054,42.5308666667,19.1751,22.3793666667,20.1570666667,26.5656666667,26.9630266667,36.9359333333,23.646125
816.59,25.207,47.9675703704,36.4252,42.3449666667,18.2242333333,22.4999333333,19.1034,25.9828666667,26.4162533333,36.4023333333,23.2470416667
816.89,21.7466666667,45.173762963,34.3264,39.4692,14.783,19.9998666667,15.4224,23.4246666667,23.56612,32.8311333333,19.93425
817.20,22.1816666667,45.9737148148,34.9502,39.6843333333,15.8251,20.9967333333,16.0908,23.8759666667,24.3123866667,33.3000666667,21.3525833333
817.50,20.6688666667,45.9060740741,32.8370666667,38.3764333333,15.3181,20.1455333333,15.2103333333,22.5888666667,23.3676933333,31.9202,20.5840416667
817.81,19.7935333333,44.7885518519,32.714,37.1776333333,15.1858333333,19.7421666667,14.7575333333,21.6355666667,23.4324933334,31.0424,21.1815833333
818.11,17.8686666667,43.3433925926,30.8283333333,36.2928,12.9242333333,18.1010666667,13.0909333333,20.2121666667,21.9959466667,29.6667333334,19.8675833333
818.41,18.5754666667,43.3236851852,31.1530666667,37.5727333333,13.6095666667,18.6869333333,14.0116,20.591,22.6782666666,29.8061333333,20.1790833333
818.72,18.1445333333,43.6907407407,30.7598666667,37.4451333333,13.4917333333,18.5454666667,13.3985333333,20.2517,22.387,29.4452,19.4812916667
819.02,17.7893333333,42.9231518519,29.8619333333,36.7617666667,13.1735333333,18.2857333333,13.178,20.0303,22.5388666667,29.2054,18.6905833333
819.33,17.9334666667,43.3931814815,29.1132666667,36.9556666667,13.5153333333,18.4917333333,13.6420666667,20.4155,22.91844,29.6596,19.0569166667
819.63,19.2639333333,43.8931851852,29.6318,37.25,13.9028666667,19.0695666667,14.2917333333,20.4028666667,23.6861466667,30.4236666666,19.5787916667
819.93,20.2447333333,44.6541703704,30.1163333333,38.3158333333,15.0640333333,20.1165,15.7516666667,21.2005333333,24.52688,31.0721333333,20.61125
820.24,22.9464666667,46.5303037037,32.319,40.4445666667,17.7313,22.521,18.1639333334,23.8500666667,26.63872,33.4869333333,23.1974583333
820.54,23.0647333333,46.5033481482,32.5257333333,40.6925666667,17.7952666667,22.5075333333,18.0496,23.9350333333,26.87356,33.6765333333,23.2485416667
820.85,23.304,46.3536185185,32.9952,41.0071,17.7461,22.5607333333,17.9133333333,23.8436,26.8266666667,33.9681333333,23.0577083333
821.15,24.2457333333,47.1045703704,33.6846666667,41.9028666667,18.5665333333,23.1975,18.8278666667,24.6868666667,27.4678933334,34.4346,23.7875
821.45,24.9581333333,47.6886185185,34.3638,42.4246,19.2595333333,23.8564,19.4174,25.2997333333,27.9512933333,35.1636666667,24.3965
821.76,25.5568,48.2285037037,35.0388,42.7632666667,19.8382333333,24.2954,19.872,25.8151,28.31272,35.6393333333,24.9985833333
822.06,26.0092,48.4736074074,35.3097333333,43.0797333333,20.0096666667,24.3527666667,20.0686666667,26.0361,28.51296,35.7697333333,25.2415833333
822.36,26.1508,48.6528333333,35.3924666667,43.2561333333,20.0365,24.3295,20.1199333333,25.9975333333,28.42316,35.75,25.384375
822.67,26.3745333333,48.7289666667,35.6941333333,43.5607333333,20.2194666667,24.4627666667,20.2078666667,26.1863333333,28.5986,35.8606666667,25.2524583333
822.97,26.4669333333,48.8995444445,35.8121333333,43.7825666667,20.3344666667,24.6872666667,20.4636,26.4358333333,28.7750133333,36.1283333333,25.3113333333
823.27,26.2584,48.7434481481,35.7456,43.7338,20.1793666667,24.4693333333,20.2780666667,26.5108333333,28.58516,36.0729333333,25.019625
823.58,25.8272666667,48.3238037037,35.2996666667,43.3796,19.8409,23.9869333333,19.9693333333,25.9379666667,28.0926933333,35.7492666667,24.5408333333
823.88,25.8149333333,48.2404777778,35.3747333333,43.3256666666,19.8780333333,23.9652,20.0959333333,25.8868,28.0501733333,35.756,24.550625
824.18,26.1757333334,48.5617148148,35.687,43.6927666667,20.2831333333,24.3292333333,20.6272666667,26.4247333333,28.47168,36.1474666667,25.0220416667
824.49,25.6068666667,48.2063370371,35.4216,43.2828333333,19.8251333333,23.8307333333,20.0959333333,26.1561666667,27.9109333333,36.0796666667,24.5238333333
824.79,25.3356666667,48.2098777778,35.3328,43.1219,19.7200333333,23.5604333333,20.0944666667,25.9783333333,27.6269733333,36.0438666667,24.348625
825.09,24.6324666667,47.5009666667,34.4051333333,42.3898333333,19.0158,22.9477,19.5517333333,25.4129666667,27.0490933333,35.4428,23.69925
825.39,24.0089333333,47.2673185185,34.0461333334,42.0944,18.5676,22.6409333333,19.6606,25.0084666667,26.65588,35.1663333333,23.4471666667
825.70,23.6066666667,47.2199148148,33.9488666667,41.9047,18.3651333333,22.6689,19.5183333333,24.8415333333,26.6124266667,35.3359333333,23.4834583333
826.00,23.008,46.7320444444,33.5754,41.4281666667,17.6863666667,22.4688333333,19.0882,24.1904,25.9378,35.2818,23.351875
826.30,22.7022666667,46.4823037037,33.3488,40.9650666667,17.5256333333,22.2487333333,18.6141333333,23.9683666667,25.5465733333,34.9546,23.3882083333
826.61,23.1989333333,46.9511,33.7346,41.2585333333,17.8588333333,22.708,18.8817333333,24.1826666667,25.93576,35.4216666667,24.19875
826.91,23.8020666667,47.8011925926,34.4086,41.8267,18.611,23.5686333333,19.5213333333,24.848,26.6526133333,35.9937333333,25.1594166667
827.21,24.389,48.579937037,34.658,42.6906666667,18.8591333333,24.0866333333,19.8695333333,25.3577666667,27.16648,36.3147333333,25.6252083333
827.51,24.4404666667,48.2976888889,34.3368666667,42.5268333333,18.6756,23.8351333333,19.5898666667,25.4042333333,26.9246266667,35.9022,25.291125
827.82,25.8636,49.4677296296,35.4236666667,43.4463666667,20.0463666667,25.2764666667,21.0128666667,26.7090666667,28.1631066667,36.8442666667,26.581625
828.12,26.3992666667,49.3810259259,35.511,43.9519666667,20.4075,25.6300333333,21.3,27.0930666667,28.6896266667,36.9864666667,26.4836666667
828.42,27.1354,50.1112962963,36.3557333333,44.8161333333,21.0446,26.3271666667,22.0236666667,27.6412,29.4139466667,37.7178,27.1188333333
