wavelength,Back_ConAlbf,Belly_ConAlbf,Breast_ConAlbf,Crissum_ConAlbf,Crown_ConAlbf,DorTail_ConAlbf,Patch10_ConAlbf,Rump_ConAlbf,Throat_ConAlbf,WingTip_ConAlbf
430.08,5.7468,9.99486666667,12.5556,11.5322666667,27.0569333333,6.3972,6.23766666667,6.94471111111,18.4503333333,7.24733333333
430.44,5.7954,10.076,12.6144,11.5966666667,27.0501333333,6.42353333334,6.30173333333,6.98346666667,18.4908666667,7.2832
430.79,5.80613333333,10.1182666667,12.6359333333,11.6308,27.0024,6.44473333333,6.3222,7.00248888889,18.5164,7.2942
431.15,5.85146666667,10.1787333333,12.6830666667,11.6970666667,26.9836666667,6.47246666667,6.3616,7.06148888889,18.5670666667,7.31486666667
431.50,5.8444,10.1962666667,12.6783333333,11.6984,26.9469333333,6.45193333333,6.36046666667,7.06866666667,18.5398666667,7.31066666667
431.86,5.82873333333,10.2181333333,12.6968,11.709,26.8951333333,6.4224,6.3338,7.04888888889,18.5149333333,7.28173333333
432.22,5.80766666667,10.2180666667,12.6776666667,11.7004666667,26.8308666667,6.38293333334,6.3314,7.02582222222,18.4920666667,7.2504
432.57,5.80626666667,10.2271333333,12.7116,11.7171333333,26.7935333333,6.3722,6.336,7.03355555556,18.4914666666,7.2356
432.93,5.77733333333,10.2081333333,12.6665333333,11.6726,26.6909333333,6.3278,6.29013333333,6.99584444445,18.425,7.1746
433.29,5.73973333333,10.1849333333,12.6442666667,11.6365333333,26.6232666667,6.28486666667,6.25966666667,6.96386666667,18.3880666667,7.12386666667
433.64,5.682,10.1328666667,12.5972,11.582,26.5381333334,6.2218,6.21073333333,6.92546666667,18.3211333333,7.053
434.00,5.5866,10.0562666667,12.4994666667,11.4937333333,26.3948,6.10993333333,6.1194,6.83028888889,18.2253333333,6.95086666667
434.35,5.52653333334,10.0273333333,12.4728,11.4466,26.321,6.07146666667,6.08246666667,6.785,18.185,6.90593333333
434.71,5.47526666667,9.97713333333,12.4392,11.3856666667,26.2251333333,5.99753333333,6.032,6.73211111111,18.1231333333,6.84413333334
435.07,5.41566666666,9.94593333333,12.4015333333,11.3320666666,26.1479333333,5.94446666667,5.99,6.68004444444,18.0454666667,6.79746666667
435.42,5.40833333333,9.96006666667,12.4214,11.3467333333,26.1156666667,5.933,5.9882,6.68535555555,18.0399333333,6.78353333333
435.78,5.43186666667,9.99853333333,12.4463333333,11.3621333333,26.1076666667,5.9612,6.0248,6.70711111111,18.056,6.79226666667
436.13,5.43426666667,10.0166666667,12.4813333333,11.3807333333,26.0792666667,5.96646666667,6.03593333333,6.73246666667,18.0565333333,6.784
436.49,5.39846666667,10.0137333333,12.4474,11.3778,25.993,5.92733333333,6.01706666667,6.71086666667,18.0142,6.74866666667
436.84,5.39966666667,10.0376,12.4738,11.4131333334,25.9750666667,5.9304,6.0416,6.72975555555,18.0642666667,6.7736
437.20,5.42566666666,10.0952666667,12.5132666667,11.4684,25.9587333333,5.9598,6.0574,6.76084444445,18.0971333333,6.7972
437.56,5.47473333333,10.1468,12.5708,11.5255333333,25.9550666667,5.99133333333,6.0994,6.78642222222,18.1471333333,6.8378
437.91,5.55326666667,10.2052,12.6582666667,11.6213333333,25.9778,6.07246666667,6.17006666667,6.85633333333,18.2163333333,6.9084
438.27,5.61393333333,10.2711333333,12.6964,11.7037333333,25.9678666667,6.11993333333,6.218,6.90793333333,18.2549333333,6.9576
438.62,5.62926666667,10.2996,12.7162666667,11.7344,25.9479333333,6.13673333333,6.24326666667,6.93215555555,18.2742666667,6.97626666667
438.98,5.63566666666,10.2925333333,12.7253333333,11.7610666667,25.9058,6.13553333333,6.2552,6.93517777778,18.3067333333,6.99193333333
439.33,5.6412,10.2822,12.7221333333,11.7498,25.8617333333,6.14266666667,6.24406666667,6.91884444444,18.312,7.00973333333
439.69,5.62613333333,10.2392666667,12.6915333333,11.7144666667,25.8133333333,6.1148,6.21273333333,6.89842222222,18.3184,6.9936
440.04,5.6368,10.2282,12.6674666667,11.7020666667,25.7956666667,6.1232,6.1968,6.89006666667,18.3503333333,7.0264
440.40,5.65106666667,10.2217333333,12.6709333333,11.6883333333,25.7828,6.13533333334,6.1862,6.86951111111,18.3774666667,7.04733333333
440.75,5.63393333333,10.187,12.6466666666,11.6561333333,25.7493333333,6.12266666667,6.1594,6.83802222222,18.3673333334,7.04006666667
441.11,5.5916,10.1119333333,12.5822,11.5872666667,25.6724,6.07806666667,6.1032,6.77271111111,18.3462,7.01066666667
441.47,5.59766666667,10.0960666667,12.5816666667,11.5694,25.6533333333,6.09526666667,6.09246666667,6.76186666667,18.3868666667,7.02846666667
441.82,5.5978,10.0723333333,12.5516666667,11.5322,25.6234666667,6.0902,6.0722,6.75835555555,18.4264,7.0396
442.18,5.57806666667,10.0059333333,12.5152,11.4814,25.5730666667,6.08046666667,6.03533333333,6.73073333333,18.4425333333,7.03413333333
442.53,5.56853333333,9.93193333333,12.4643333333,11.4255333333,25.5043333333,6.0712,5.98833333333,6.69324444444,18.4506666667,7.0414
442.89,5.5684,9.87813333333,12.4181333333,11.3478,25.4544666667,6.08513333333,5.94293333333,6.6666,18.4697333333,7.04473333333
443.24,5.5834,9.8388,12.3752666667,11.3083333333,25.3864666667,6.0976,5.91213333333,6.65422222222,18.5018,7.0592
443.60,5.55466666667,9.77693333333,12.3086,11.2460666667,25.2791333333,6.0896,5.84633333334,6.59786666667,18.5058666667,7.06733333333
443.95,5.52173333333,9.68226666666,12.2409333333,11.1716,25.1628,6.0792,5.77,6.53573333333,18.4796666667,7.05026666667
444.31,5.51093333333,9.61619999999,12.1944,11.1189333333,25.0716,6.0796,5.71886666666,6.51782222222,18.4819333333,7.06013333333
444.66,5.54253333333,9.58266666667,12.1676,11.1033333333,25.0097333333,6.12546666667,5.70553333333,6.51775555556,18.503,7.1016
445.02,5.60326666667,9.59426666667,12.2026,11.1318666667,25.0146,6.20573333333,5.75213333333,6.57766666667,18.5958,7.19553333333
445.37,5.5916,9.54486666666,12.1473333333,11.0924666666,24.9503333333,6.2038,5.7112,6.55417777778,18.5929333333,7.20553333333
445.72,5.56273333333,9.4818,12.1017333333,11.0345333333,24.8853333333,6.19086666667,5.65313333333,6.50995555555,18.5616,7.2024
446.08,5.5496,9.42800000001,12.0509333333,10.9764,24.8216,6.1872,5.61246666667,6.47504444444,18.5484,7.20586666666
446.43,5.54533333333,9.39826666666,12.0277333333,10.9476,24.7862,6.20193333333,5.58386666666,6.46413333333,18.5748666667,7.22173333333
446.79,5.5154,9.33573333334,11.9606,10.8837333333,24.7143333333,6.17606666667,5.52833333333,6.4058,18.5484666667,7.19853333333
447.14,5.47446666667,9.27239999999,11.9046,10.8310666667,24.6678666667,6.15566666666,5.46613333333,6.35644444444,18.5510666667,7.18526666667
447.50,5.46246666667,9.22520000001,11.8540666667,10.7938666667,24.6246,6.1534,5.42926666667,6.3312,18.5562,7.17726666667
447.85,5.4694,9.21406666667,11.8292666667,10.7688,24.5926666667,6.15206666667,5.42153333333,6.32366666667,18.5705333333,7.18973333333
448.21,5.4262,9.15020000001,11.7547333333,10.7046,24.5314,6.13066666667,5.37673333333,6.27197777778,18.5432,7.16293333333
448.56,5.39966666667,9.10126666666,11.7108,10.6586,24.4769333333,6.0994,5.33413333333,6.24317777778,18.5549333333,7.14093333333
448.92,5.31693333333,9.00766666667,11.6111333333,10.556,24.3684666667,6.02133333333,5.22946666667,6.13995555555,18.4682666667,7.06853333334
449.27,5.2666,8.92926666666,11.542,10.4809333333,24.2762,5.985,5.16726666667,6.08091111111,18.4468,7.02906666667
449.62,5.24653333333,8.89026666667,11.4927333333,10.4345333333,24.1878,5.97046666667,5.11486666667,6.03826666667,18.4463333333,7.004
449.98,5.2216,8.84173333333,11.4512,10.4034,24.1012,5.95786666667,5.08233333333,6.011,18.4580666667,7.0084
450.33,5.18426666666,8.78006666667,11.3816,10.3392666667,23.9632,5.9206,5.02406666667,5.94655555555,18.3844,6.97613333333
450.69,5.18426666667,8.76020000001,11.3906666666,10.3471333333,23.8981333333,5.9208,5.01246666667,5.95231111111,18.4022,6.976
451.04,5.21713333333,8.76286666667,11.4222,10.3588666666,23.8228666667,5.94973333333,5.045,5.97642222222,18.3898666667,6.99986666667
451.40,5.23126666667,8.75046666667,11.4569333333,10.3831333333,23.7936,5.96786666667,5.042,5.989,18.4066,7.043
451.75,5.2352,8.73946666667,11.4624666667,10.3811333333,23.7220666667,5.98386666667,5.04233333333,5.99784444445,18.4298666667,7.05966666667
452.10,5.2788,8.77613333334,11.5036,10.4085333333,23.6990666667,6.0104,5.0574,6.03797777778,18.4904666667,7.097
452.46,5.32173333333,8.82153333333,11.5489333333,10.4452,23.6837333333,6.06473333333,5.09986666667,6.08146666667,18.5575333333,7.154
452.81,5.35853333333,8.82520000001,11.5570666667,10.4709333333,23.6297333333,6.09693333333,5.11006666667,6.11168888889,18.594,7.18033333333
453.17,5.3584,8.85033333334,11.5639333333,10.4734,23.5579333333,6.09093333333,5.10466666667,6.10824444444,18.5965333333,7.18893333333
453.52,5.39293333333,8.88833333333,11.6140666667,10.5228,23.5329333333,6.1108,5.15833333334,6.14744444444,18.649,7.2324
453.87,5.4258,8.94093333333,11.6610666667,10.548,23.4955333333,6.12613333333,5.1768,6.16113333333,18.6661333333,7.2446
454.23,5.4498,9.01120000001,11.7209333333,10.6004,23.5069333333,6.1528,5.22086666667,6.2114,18.7432,7.2604
454.58,5.45866666667,9.04293333334,11.7404,10.6229333333,23.4380666667,6.16453333333,5.2392,6.23071111111,18.7361333333,7.28086666667
454.93,5.43426666667,9.05020000001,11.7250666667,10.6405333333,23.3717333333,6.1332,5.21613333333,6.213,18.7249333333,7.255
455.29,5.4356,9.0998,11.7376,10.6501333333,23.2842,6.11493333333,5.23893333333,6.2266,18.7208666667,7.24686666667
455.64,5.42713333333,9.12146666666,11.7580666667,10.6717333333,23.1930666667,6.09793333333,5.24133333334,6.23697777778,18.6792,7.2294
456.00,5.44813333333,9.15046666667,11.8116,10.7106,23.1088666667,6.1192,5.28513333333,6.25588888889,18.6798,7.25066666667
456.35,5.43213333333,9.1802,11.8353333333,10.7397333333,22.9988,6.1068,5.30126666667,6.26231111111,18.6490666667,7.22886666667
456.70,5.43313333333,9.24293333334,11.8931333333,10.7844,22.8988666667,6.1078,5.33786666666,6.28748888889,18.6431333333,7.22593333333
457.06,5.47746666667,9.316,11.9798,10.8598666667,22.8221333333,6.14433333333,5.4028,6.34997777778,18.6427333333,7.25846666667
457.41,5.48673333333,9.37106666667,12.0136,10.8965333333,22.7386,6.1662,5.42913333333,6.37451111111,18.6343333333,7.26913333333
457.76,5.4994,9.40846666667,12.0658666667,10.9565333333,22.6602666667,6.18233333333,5.48113333333,6.42451111111,18.632,7.2764
458.12,5.54333333333,9.47246666666,12.1378,11.0324,22.5828666667,6.20573333333,5.54273333333,6.46046666667,18.6468666667,7.30886666667
458.47,5.58753333333,9.57133333333,12.2338666667,11.1162666667,22.5525333333,6.24953333333,5.62053333333,6.52795555555,18.6785333333,7.3574
458.82,5.6446,9.6666,12.3246666667,11.2004666667,22.5204666667,6.30606666667,5.7024,6.60091111111,18.7158,7.4092
459.18,5.6884,9.73993333333,12.4082666667,11.2808,22.4935333333,6.348,5.77373333333,6.65864444445,18.7376,7.43246666666
459.53,5.7008,9.78886666667,12.4600666667,11.3196666667,22.4602,6.35706666667,5.80926666667,6.67737777778,18.7644666667,7.43346666667
459.88,5.71413333333,9.8574,12.5322,11.3846,22.4270666667,6.3686,5.8616,6.71691111111,18.7784,7.4408
460.24,5.72746666667,9.90666666666,12.5712,11.4202,22.3834666667,6.36366666667,5.88993333333,6.73586666667,18.7571333333,7.44286666667
460.59,5.77286666667,9.99366666667,12.6508666667,11.4888,22.3762666667,6.3944,5.96586666667,6.78671111111,18.7809333333,7.47193333333
460.94,5.79593333333,10.0572666667,12.7103333333,11.5441333333,22.3634666667,6.41006666666,6.02666666667,6.82351111111,18.7997333333,7.48093333333
461.29,5.82733333333,10.1261333333,12.7828666667,11.6006,22.3301333333,6.41306666667,6.0878,6.86068888889,18.8084666667,7.47653333333
461.65,5.85126666667,10.2151333333,12.8590666667,11.6643333334,22.2794666667,6.41966666667,6.14046666667,6.8914,18.8187333333,7.48566666667
462.00,5.8676,10.2893333333,12.9334666667,11.7278,22.2406,6.42106666667,6.1946,6.93317777778,18.8180666667,7.4932
462.35,5.86793333333,10.3443333333,12.9685333333,11.7812666667,22.1458,6.39246666667,6.23546666667,6.94024444444,18.7909333333,7.44613333333
462.71,5.85253333333,10.3950666667,13.0174,11.8036,22.0493333333,6.35666666667,6.27326666667,6.95837777778,18.7786,7.4054
463.06,5.8594,10.4716,13.0823333333,11.871,21.9681333333,6.34373333333,6.32126666667,6.99373333333,18.7728,7.398
463.41,5.87453333333,10.5742,13.1788,11.9576666667,21.9016666667,6.3558,6.39846666667,7.04582222222,18.7733333333,7.39673333333
463.76,5.89673333333,10.6586,13.2384,12.0369333333,21.8171333333,6.35246666667,6.46133333334,7.09344444444,18.7566666667,7.3852
464.12,5.93206666667,10.7706,13.3352,12.1432,21.7385333333,6.38086666666,6.5602,7.16366666667,18.7721333333,7.40113333333
464.47,5.9624,10.8721333333,13.4336,12.2703333333,21.6697333333,6.4042,6.6388,7.24362222222,18.7949333334,7.4072
464.82,6.014,10.9899333333,13.5188666667,12.38,21.5938666667,6.42066666667,6.71413333333,7.31735555556,18.8176,7.43233333333
465.17,5.98553333333,11.0590666667,13.5691333333,12.4463333333,21.4613333333,6.40706666667,6.75873333333,7.34444444444,18.7858666667,7.4124
465.53,5.9806,11.1323333333,13.6235333333,12.5104666667,21.3788,6.38433333333,6.81,7.37433333333,18.7904,7.3772
465.88,5.97386666667,11.1918,13.6852,12.5624,21.2842,6.3872,6.8586,7.40593333333,18.7572,7.3528
466.23,6.0086,11.2882666667,13.7638,12.6434,21.2425333333,6.40986666667,6.93346666666,7.46797777778,18.7803333333,7.381
466.58,6.0284,11.3937333333,13.836,12.7292,21.1776,6.41786666666,6.98206666667,7.51862222222,18.7844666667,7.381
466.94,5.99813333333,11.4517333333,13.8626666667,12.7503333333,21.0678666667,6.38013333333,7.01840000001,7.51557777778,18.7348666667,7.33713333333
467.29,6.03146666667,11.5164666667,13.9123333333,12.8080666667,20.9762,6.38693333333,7.07966666667,7.56344444444,18.7149333333,7.35373333334
467.64,6.02986666667,11.5849333333,13.9298,12.8487333334,20.883,6.37246666667,7.11693333334,7.58846666666,18.6788666667,7.33833333333
467.99,6.05726666667,11.6723333333,14.0279333333,12.933,20.8348,6.405,7.1862,7.65237777778,18.6998,7.34246666667
468.35,6.05513333333,11.7254,14.0534,12.9555333333,20.7598,6.3888,7.22660000001,7.67055555555,18.6541333333,7.33073333333
468.70,6.04193333333,11.7984666667,14.1200666667,12.9947333333,20.6888666667,6.39033333333,7.28179999999,7.70113333334,18.6422666667,7.31213333333
469.05,6.04373333333,11.8551333333,14.1683333333,13.0245333333,20.613,6.37993333333,7.32073333334,7.73208888889,18.6236,7.30906666667
469.40,6.06713333333,11.9228,14.2156,13.0713333333,20.5548666667,6.39953333333,7.37753333333,7.78131111111,18.6064,7.32693333333
469.75,6.09153333333,11.9945333333,14.2459333333,13.1175333333,20.489,6.42806666667,7.42653333333,7.81444444444,18.6198666667,7.3544
470.11,6.07586666667,11.9965333333,14.2814,13.1220666667,20.3874666667,6.40826666667,7.44600000001,7.81546666667,18.6118,7.32726666667
470.46,6.08413333333,12.0166,14.2944,13.1397333333,20.3252,6.40966666667,7.50206666667,7.83644444444,18.6094,7.32566666667
470.81,6.1096,12.0468,14.334,13.1701333333,20.2704666667,6.4226,7.53933333334,7.86582222222,18.6279333333,7.333
471.16,6.09086666667,12.0772,14.3706666667,13.2024,20.2356666666,6.4238,7.56186666667,7.86953333333,18.6536,7.3118
471.51,6.089,12.0471333333,14.3980666667,13.1929333333,20.1710666667,6.432,7.55006666668,7.86197777778,18.6778,7.32226666667
471.87,6.05173333333,11.9988666667,14.3488666667,13.1404666666,20.0842,6.38833333333,7.50646666667,7.81371111111,18.6434666667,7.29346666667
472.22,6.022,11.9643333333,14.3235333333,13.0918,19.9753333333,6.36013333333,7.4708,7.77322222222,18.6443333333,7.26286666667
472.57,5.96913333333,11.8773333333,14.2630666667,13.0311333333,19.8884,6.31653333333,7.40493333333,7.72522222222,18.5880666667,7.21486666667
472.92,5.98433333333,11.8595333333,14.2732,13.0387333333,19.8835333333,6.3354,7.38846666666,7.71075555556,18.6326,7.2356
473.27,5.94546666667,11.7877333333,14.2332,12.9817333333,19.7922,6.30766666667,7.33326666666,7.66715555555,18.6236666667,7.21413333333
473.62,5.89873333333,11.6930666667,14.1852,12.9339333333,19.695,6.26786666667,7.2648,7.63871111111,18.6328,7.177
473.98,5.84686666667,11.6173333333,14.1376666667,12.8626666667,19.6281333333,6.2372,7.1858,7.58095555555,18.5940666667,7.1642
474.33,5.79066666667,11.5327333333,14.0834666667,12.7930666667,19.5356,6.2002,7.08046666667,7.502,18.5784666667,7.14026666667
474.68,5.7684,11.443,14.0224666667,12.7290666667,19.4614,6.2148,7.01966666666,7.46046666667,18.5916,7.14313333333
475.03,5.71686666667,11.3231333333,13.8924666667,12.6292,19.3343333333,6.182,6.91233333334,7.37757777778,18.5558666667,7.127
475.38,5.69026666667,11.2628,13.8302,12.5506666667,19.2673333333,6.17073333333,6.8482,7.32648888889,18.5287333333,7.1172
475.73,5.65486666667,11.1538666667,13.7478,12.4641333333,19.1768666667,6.147,6.76826666666,7.26577777778,18.5389333333,7.12006666667
476.08,5.60806666667,11.0564666667,13.6666666666,12.3543333333,19.1128,6.10573333333,6.66773333333,7.19528888889,18.5328666667,7.11793333333
476.44,5.59166666667,10.9898,13.6034666666,12.3078666667,19.0442666667,6.12166666667,6.61073333333,7.1528,18.5665333333,7.1412
476.79,5.57693333333,10.8844666667,13.5110666667,12.2172666667,18.9464666667,6.12833333333,6.55826666667,7.10557777778,18.5493333333,7.13513333333
477.14,5.5358,10.7786666667,13.4282666667,12.1352,18.8554666667,6.12486666667,6.4684,7.02815555556,18.521,7.1294
477.49,5.5152,10.692,13.3599333333,12.0431333333,18.7895333333,6.11326666667,6.39833333333,6.95262222222,18.4932,7.12813333333
477.84,5.49813333333,10.5966,13.2668666667,11.9734,18.7132,6.13066666667,6.33726666667,6.90653333334,18.5291333333,7.14953333333
478.19,5.48033333333,10.4766,13.1834666667,11.8797333333,18.6272,6.1212,6.27473333333,6.84637777778,18.5237333333,7.13486666667
478.54,5.45486666667,10.3926666667,13.1265333333,11.8052666667,18.5762,6.10986666667,6.21073333333,6.79542222222,18.5258,7.148
478.89,5.48606666667,10.3406,13.1156666667,11.7532666666,18.5512666667,6.13913333333,6.1792,6.79428888889,18.5617333333,7.1974
479.24,5.47233333333,10.2570666667,13.04,11.6702,18.4530666667,6.14226666667,6.12506666667,6.74257777778,18.5694666667,7.22393333333
479.60,5.4454,10.1707333333,12.9699333333,11.5946,18.3713333333,6.143,6.06493333333,6.69048888889,18.5558666667,7.22646666667
479.95,5.4358,10.0753333333,12.903,11.5510666667,18.268,6.16093333333,6.012,6.65288888889,18.5553333333,7.22173333333
480.30,5.43573333334,9.99659999999,12.8390666667,11.4734,18.1721333333,6.16193333333,5.964,6.61797777778,18.5464666667,7.2414
480.65,5.43126666667,9.94573333334,12.7804,11.4294,18.0997333333,6.17506666667,5.91013333333,6.60862222222,18.5593333333,7.26506666667
481.00,5.48266666666,9.91166666666,12.7722666667,11.4167333333,18.0544,6.22546666666,5.91293333333,6.63233333333,18.6166666667,7.32973333333
481.35,5.50386666667,9.88986666667,12.7648,11.4266666667,18.0095333334,6.2788,5.90606666667,6.65511111111,18.6734,7.3818
481.70,5.54146666667,9.90473333334,12.7830666667,11.447,17.9708,6.3238,5.91446666667,6.68995555555,18.7158,7.43793333333
482.05,5.58706666667,9.94386666667,12.8119333333,11.4776666667,17.9668,6.3784,5.9392,6.72771111111,18.7603333333,7.51093333333
482.40,5.6166,9.94060000001,12.8144,11.4876,17.9303333333,6.4052,5.94546666667,6.74302222222,18.7784666667,7.5456
482.75,5.62473333333,9.94433333333,12.8154,11.5006,17.9034,6.4238,5.94953333333,6.75128888889,18.7938,7.56706666667
