wavelength,Back_SpoLinf,Belly_SpoLinf,Breast_SpoLinf,Crissum_SpoLinf,Crown_SpoLinf,DorTail_SpoLinf,Patch10_SpoLinf,Patch11_SpoLinf,Patch12_SpoLinf,Rump_SpoLinf,Throat_SpoLinf,WingTip_SpoLinf
238.92,-8.24183333332,-23.4431666667,5.21975000002,-9.89033333333,0.824166666675,16.3004166667,-3.11358333333,-18.04025,-16.2088333333,-10.7143333333,-12.4999166666,-7.05116666666
239.29,-11.5153333333,-21.2120833333,1.66675000001,-15.7576666667,-3.48491666668,13.4091666667,-6.78020833332,-20.3030833333,-13.106,-12.87875,-13.7880416667,-12.651375
239.67,-13.806,-22.2636666667,-6.52991666666,-19.8380833333,-10.26125,6.65416666667,-10.8209166667,-23.8805,-20.64675,-17.16425,-17.1641666667,-14.241375
240.04,-11.32175,-17.4136666667,-4.42541666667,-17.4136666667,-8.27591666666,5.80475,-4.85654166666,-20.115,-16.8390833333,-12.8735833333,-14.253,-10.201125
240.42,-5.08141666666,-12.24575,-0.050916666675,-11.3820833333,-3.04891666666,7.57108333333,-1.422875,-15.1424166666,-15.3963333333,-10.5691666667,-10.8738333333,-5.945125
240.79,4.75641666667,0.647,8.67583333334,-0.837333333335,4.52816666667,16.3241666667,9.07533333334,-2.5495,-2.24508333333,1.25566666667,0.285416666667,5.34620833333
241.17,3.60891666667,1.05,7.64433333334,-3.24791666668,1.44358333335,13.6483333333,8.251375,-2.42783333333,-2.85416666667,0.525083333333,1.39445833333,1.78829166667
241.54,-1.28433333333,-3.97233333334,3.40491666667,-7.43725,-4.68941666666,7.82566666666,4.91325,-7.07891666668,-8.18391666667,-5.40616666666,-1.896625,-4.03220833333
241.92,-3.93883333333,-4.07275,0.937833333325,-9.67316666667,-5.65375,5.97525,2.78675,-8.46716666665,-9.24441666667,-6.61833333334,-3.872,-7.06058333333
242.29,-6.56241666667,-5.98941666667,-2.52591666667,-12.9424166667,-8.74999999999,3.88016666667,-0.989541666668,-11.8750833333,-10.7291666667,-8.80191666667,-7.08333333333,-9.46604166668
242.67,-5.005,-2.5995,-0.874583333324,-9.47525,-6.07383333333,5.80666666667,0.0609583333332,-9.06216666666,-7.7745,-6.65700000001,-5.46654166667,-6.94845833333
243.05,-5.80516666667,-1.545,-1.07683333332,-9.50366666667,-4.61141666667,4.75166666667,0.233958333334,-7.70133333332,-7.20966666668,-5.50091666667,-5.43045833333,-7.04591666668
243.42,-5.50325,-0.831083333334,0.404333333325,-7.36758333333,-4.26783333333,4.73933333333,1.19033333333,-6.08708333332,-7.18783333333,-4.08791666666,-4.35741666667,-5.36858333333
243.80,-2.60825,1.5695,3.80208333334,-4.81875,-0.817833333332,6.32191666667,3.43716666667,-2.45358333333,-4.045,-1.17166666667,-2.42054166667,-3.20520833333
244.17,-3.55291666667,-0.193916666666,2.43325,-5.10333333333,-2.04566666667,5.21091666666,1.647375,-2.864,-5.44775,-2.84233333334,-3.98354166667,-3.63895833333
244.55,-3.21008333334,1.29633333333,2.55149999999,-5.02066666667,-2.20166666666,4.77375,1.96520833333,-2.59266666667,-4.136,-1.62541666667,-1.975375,-3.17908333333
244.92,-4.09716666667,0.298416666665,0.775749999998,-5.86725,-2.84425,3.00325,0.646416666667,-3.52033333333,-5.33025,-2.76441666666,-1.58104166667,-4.127
245.30,-0.445,4.68316666666,3.24066666667,-1.81616666667,1.62041666667,6.3745,3.12508333333,0.00016666666675,-0.69425,1.85175,1.67354166667,1.16616666667
245.67,3.86575,8.3175,6.30541666667,2.20208333334,5.48166666666,10.0284166667,6.67770833333,3.73883333334,3.51708333334,5.65583333333,5.84608333333,4.64191666666
246.05,6.8155,11.2400833333,9.66483333332,5.6415,7.94674999999,12.3568333334,9.65070833334,6.80125,6.45750000001,8.80591666666,9.09941666667,8.42641666667
246.42,8.01683333333,11.5769166667,10.6673333333,6.84333333333,9.0585,12.88225,10.9902916667,7.58191666667,6.52683333334,9.69158333332,9.8365,9.55954166666
246.79,9.20608333333,11.2983333333,11.5734166667,7.29333333334,9.33741666666,13.83325,12.15925,7.95091666667,7.79541666667,10.1625,10.4138333333,10.5273333333
247.17,9.61275000002,10.4733333333,11.9905,6.75941666667,8.707,13.65475,11.9962083333,7.43883333333,7.82375,9.44283333334,10.665625,10.9772916667
247.54,9.09583333333,9.62958333333,10.9259166667,5.50116666667,8.06091666667,13.2898333333,11.4052916667,6.08933333334,7.06975,8.55133333334,10.0000416667,10.37575
247.92,8.693,9.15841666668,10.00425,5.30883333333,7.2335,12.4684166667,10.8874583333,5.224,6.7365,7.71991666666,9.29020833332,9.80329166666
248.29,10.2054166667,11.0004166667,11.1615,6.98475,8.60516666666,14.4525,12.1779166667,6.72308333333,8.24283333334,9.28941666667,11.055875,10.8545833333
248.67,10.13975,10.6086666667,11.35725,6.85633333333,8.58275000001,14.57075,12.065875,6.60675,8.40324999999,8.78241666666,10.479125,10.533875
249.04,9.69816666667,10.2563333333,11.4245833333,6.53433333333,8.09550000001,14.1130833333,12.164,5.95533333333,8.05408333334,8.19900000001,9.78604166666,10.1789166667
249.42,9.53925000001,8.97941666668,11.6925,6.02933333333,7.6335,14.0394166667,12.1769583333,6.01841666666,7.15975,7.14916666666,9.56612500001,9.43141666667
249.79,8.74749999999,8.63250000001,11.6944166667,5.31766666666,7.53925,13.5126666667,12.373375,5.44408333333,6.91758333333,7.4815,9.35191666667,9.48433333334
250.17,7.99941666667,7.67799999999,10.6331666667,4.20383333333,6.553,12.75975,11.214,4.179,5.61308333334,5.675,7.987125,8.48787499999
250.54,8.26949999999,8.10374999999,11.20475,4.9005,7.10825,13.4890833334,11.472625,5.25783333333,6.43183333332,6.31699999999,7.82308333334,8.52462499999
250.92,6.32516666667,7.39083333333,9.83608333333,3.23775,6.32508333333,12.5955833333,9.87025,4.39875,4.35791666667,4.6995,5.765125,6.81
251.29,6.44575,7.802,9.27008333334,3.27175,6.29191666667,12.3601666667,10.2557916667,4.9075,4.18058333333,4.614,5.68375,5.956375
251.66,8.19016666667,9.33558333332,11.4548333333,5.56975,7.98974999999,13.6310833334,12.1347916667,7.63175000001,6.14266666666,6.47191666666,8.82016666667,7.83220833333
252.04,7.12175,8.77666666666,11.3325833333,4.93491666667,6.94458333334,14.0514166667,11.9679166667,6.89991666667,5.02358333333,5.80675,9.00562500001,7.77920833333
252.41,3.97716666667,5.41350000001,9.61175000002,1.68875,4.1825,11.3635833333,9.85641666667,4.30866666667,2.33583333333,3.40908333333,6.06870833334,4.91629166667
252.79,3.8435,6.60541666666,9.67366666668,2.48716666667,4.4575,11.967,10.7800833333,5.34566666667,3.06841666667,4.06975,7.41283333334,5.62033333333
253.16,3.851,6.25000000001,9.13841666666,1.815,4.56125,11.3635,10.6139166667,5.35033333333,2.80933333333,3.80358333333,7.80454166667,5.16904166666
253.54,3.47358333333,5.39783333332,7.94200000001,0.815499999999,4.07708333334,10.323,10.339125,4.68033333333,2.33208333333,2.82141666667,7.08562499999,4.06075
253.91,3.42175,4.17491666667,7.15458333332,-0.29475,2.55391666667,9.80683333333,9.201125,4.19125,2.04658333333,1.73533333333,5.50920833333,3.66745833333
254.28,3.38083333333,2.51858333334,5.86541666666,-1.91,2.36641666667,8.84041666667,8.61229166667,2.8735,2.18066666667,1.18341666667,5.358375,2.45083333333
254.66,2.5905,1.99283333333,4.61958333333,-3.3695,1.14141666666,7.681,8.3785,1.05075,1.57608333333,-0.271666666665,4.873375,1.16845833333
255.03,3.42258333333,2.49266666667,5.46883333334,-0.836999999998,1.99025,7.8125,9.02175,1.13483333334,2.71566666667,1.2835,6.64079166667,2.66929166667
255.41,3.20966666667,2.66833333333,5.76183333333,-0.174166666667,2.78408333334,8.06266666667,9.06795833333,1.58541666667,3.48016666666,1.8755,7.008875,3.60591666667
255.78,-0.100166666667,-0.801333333334,2.52399999999,-4.84766666666,-0.681,3.76608333334,5.20829166667,-2.504,-0.12025,-2.16341666667,1.5325,-0.250375
256.15,-1.56258333333,-3.08625,0.443916666665,-5.67125,-1.466,1.62041666667,3.64591666667,-4.47533333333,-1.54325,-3.70366666667,-0.327833333332,-2.75845833333
256.53,-0.476166666666,-2.54566666667,0.16475,-5.75091666666,-0.732500000001,1.94141666667,3.76358333333,-4.41391666667,-1.33691666667,-4.02933333333,-0.0365,-2.94866666667
256.90,0.189416666666,-3.2715,0.464916666668,-6.04333333333,-0.533666666667,0.99875,3.19375,-4.66591666667,-1.79075,-3.94283333333,-0.748958333325,-2.952875
257.28,1.77441666666,-0.823833333333,2.43975,-4.13483333333,1.9805,3.3745,5.52920833334,-2.28133333333,0.412,-1.28341666667,0.609958333325,-0.348541666667
257.65,2.75441666667,0.909166666668,3.48133333334,-1.66408333333,2.89425,4.71191666667,6.49475,-1.31425,1.8595,0.377333333334,1.55179166667,1.46125
258.02,3.27883333333,1.49025,3.86241666668,-0.65825,2.88133333333,5.11683333333,6.874125,-0.770083333335,1.42833333334,0.931416666668,2.390875,1.93120833333
258.40,3.86191666667,2.68516666667,4.74966666667,0.2675,2.71716666667,5.69108333333,7.65404166666,0.27825,1.88275,1.87191666667,3.10208333333,3.52491666667
258.77,3.8525,2.88241666666,4.72116666667,0.582083333333,2.59608333333,5.37691666667,7.58954166667,0.3325,1.96791666667,2.69775,3.08116666667,4.19429166667
259.15,4.61516666667,4.00366666667,5.49575,1.04366666667,2.97616666667,6.08283333333,8.46791666667,1.0845,2.99241666667,3.76708333333,4.04858333333,4.67220833333
259.52,4.905,4.15566666667,5.12025,1.23166666667,2.87183333333,6.09241666667,7.94016666667,0.994333333333,2.7605,4.13325,4.452375,4.663625
259.89,5.654,4.92583333333,5.4205,2.25341666667,3.57241666667,7.06225,8.48437500001,1.64875,3.42808333333,5.05633333333,5.21791666667,5.20745833333
260.27,5.89725,5.06533333333,5.57766666667,2.02333333333,3.69408333333,7.182,8.666125,1.77725,3.388,5.21833333333,5.37475,5.56429166667
260.64,6.8945,6.36058333333,6.49758333333,3.27475,4.681,7.85158333333,9.801625,2.60433333334,4.40758333333,6.45183333334,6.712125,6.914125
261.01,6.58658333333,6.07533333333,6.13991666668,2.88558333333,4.28958333333,7.7185,9.63391666666,2.11583333334,3.966,6.37283333333,6.57004166666,6.49604166667
261.39,6.69166666667,5.897,5.9495,3.19825,3.87433333333,7.73575,9.07195833334,1.77966666667,3.99916666667,6.31083333334,6.30095833333,6.1335
261.76,7.44191666667,6.54375,6.67883333333,3.721,4.42325,8.4145,9.72429166666,2.5595,4.65291666666,7.19883333333,7.087375,7.04345833333
262.13,7.73266666667,6.8385,7.18075,4.31675,4.95933333333,8.68258333333,9.9015,2.89183333333,5.16208333333,7.53708333333,7.212125,7.418375
262.51,6.81625,6.00833333333,6.35583333333,3.73641666666,4.68741666667,8.33325,9.40516666667,2.28716666667,4.22708333333,7.118,6.38229166667,6.12933333333
262.88,6.63516666667,5.50033333333,6.17125,2.85766666667,4.15833333333,8.383,9.170125,2.12058333333,3.72758333334,6.51908333333,6.27483333333,5.30958333334
263.25,6.794,5.36433333333,6.12933333333,3.57,4.61766666667,8.87975,9.38066666667,2.66858333333,3.5975,6.69408333333,6.548375,6.05175
263.63,6.48475,5.33341666667,6.89891666667,4.15158333333,4.64658333333,9.27283333334,10.4899583333,2.68691666667,3.707,6.46458333333,6.33820833333,5.88391666667
264.00,5.26491666667,4.61375,6.39083333334,3.35541666667,3.874,8.20083333333,10.2429583333,1.84333333334,2.91391666667,6.20308333333,5.640125,5.31445833333
264.37,5.71691666666,5.80925,7.01941666667,4.71408333334,4.47208333334,9.09416666667,10.93825,3.15808333333,3.74583333333,7.61875,6.58125,6.12608333333
264.75,4.58908333334,5.07041666667,7.0775,4.31916666667,4.64783333333,8.59141666667,9.89424999998,2.41775,3.49766666667,6.7605,5.58091666667,5.90970833333
265.12,4.735,5.29116666667,7.10233333333,4.91258333334,4.72291666667,8.38066666667,9.80704166667,3.27891666666,3.66941666667,7.2325,5.894875,6.522375
265.49,5.04416666667,5.66008333333,7.1945,5.27641666666,4.82325,8.22875,10.3790833333,4.34666666667,3.87041666667,7.27566666667,6.502875,6.90379166666
265.87,3.75166666666,4.7295,5.28641666667,4.13816666667,3.84258333333,6.86666666667,9.02683333334,2.6945,2.38733333333,5.49108333334,5.63333333333,5.5195
266.24,4.37258333333,5.64075,5.98583333333,4.41708333333,4.79541666667,7.521,9.64079166667,3.1485,3.8385,6.17491666667,6.87020833333,6.419625
266.61,5.61258333332,7.1445,7.09066666667,5.46275,5.16266666667,8.10841666667,10.1916666667,3.48108333333,5.59116666667,7.32641666666,8.07091666666,7.9745
266.98,6.8675,8.2,7.995,7.55425,6.77525,9.2455,10.6805,5.2685,6.355,8.45625,9.486375,9.35825
267.36,5.85549999999,7.17025,6.45216666667,5.71408333333,5.50166666667,7.7165,9.395375,4.12616666667,5.43083333334,7.14008333334,8.287875,7.51429166667
267.73,6.37141666666,6.993,6.41991666667,5.18641666667,5.53633333333,7.0415,9.02287499999,4.33166666666,5.45841666667,7.01233333334,8.212125,7.65333333334
268.10,7.84541666667,8.30458333333,7.34783333333,6.75466666666,6.72583333333,7.68258333333,9.845125,5.50133333333,6.26683333333,7.74983333334,9.73029166668,8.61075
268.48,8.38008333333,8.54841666666,7.77216666667,6.762,7.27641666666,7.65983333333,10.0261666667,5.66783333333,6.64041666667,7.73466666667,10.3300833333,8.83375
268.85,7.63800000001,6.97966666667,6.29341666667,5.56166666667,5.62558333333,6.41233333333,8.90958333332,4.93058333333,5.45183333333,6.513,9.36695833333,7.40008333334
269.22,8.13850000001,7.87283333333,6.52683333333,6.38516666666,6.30541666667,7.0405,9.11270833334,5.45533333333,5.92458333333,6.624,9.954,8.21816666667
269.59,8.23008333332,8.01541666667,7.09616666666,6.28000000001,6.43466666667,6.76125,9.308375,5.20616666667,5.92766666666,6.78683333333,9.8325,8.29033333333
269.97,8.82933333334,8.24233333333,8.28366666667,6.80383333333,6.91141666666,7.31625,9.69337499999,5.90266666667,6.66333333333,7.73808333333,10.35875,8.83770833333
270.34,9.08050000001,8.41375000002,8.25299999999,7.20008333333,6.887,7.19208333333,9.55895833334,6.07516666666,6.42875,7.74675,10.4025,8.78754166667
270.71,9.11908333334,8.10783333333,8.28674999999,7.53191666668,7.50858333334,7.22058333333,9.765,6.54375,6.52041666666,8.0375,10.2397083333,8.48495833334
271.09,8.69258333333,7.96633333334,8.06366666668,7.03816666668,6.97058333334,6.4465,9.94662499999,5.70533333333,6.701,7.56208333333,9.64345833334,8.47187500001
271.46,8.90233333333,8.26141666668,8.70791666666,7.27466666667,7.15925,6.6405,10.2851666667,5.63241666667,6.9,8.05233333333,9.90704166667,9.18308333333
271.83,8.27025,7.80725,8.23516666667,6.97941666666,7.06366666667,6.664,9.99220833333,5.23283333333,6.57958333333,7.688,9.581875,8.92954166668
272.20,7.758,7.16233333333,7.78491666668,6.26175,6.6545,6.60033333333,9.47412499999,4.53558333333,6.26191666667,7.31783333333,8.90541666667,8.58375
272.58,8.28733333333,7.55858333334,8.12966666666,6.74433333333,6.75708333334,7.09216666666,9.59420833332,4.75433333333,6.84266666667,7.59791666667,8.73045833333,8.84245833333
272.95,9.94208333332,9.38233333333,9.94858333333,8.82233333333,8.46183333333,9.00916666667,11.184125,6.43491666667,8.63566666668,9.56241666666,10.2542916667,10.8912083333
273.32,9.87558333333,8.98141666668,9.98575000001,8.48875,8.15833333333,9.16283333333,11.35,6.15608333333,8.61208333333,9.67474999999,9.73625000001,10.57875
273.69,9.58558333334,8.69383333334,9.389,8.27433333334,7.84158333333,8.56941666667,10.8215416666,5.66483333333,7.99899999999,9.24466666668,9.37908333334,10.2380416667
274.06,8.84766666667,8.10316666667,8.61766666667,7.61583333332,7.06083333333,7.92016666667,10.482625,4.75225,7.29758333333,8.33341666667,8.47866666667,9.33174999999
274.44,8.41558333334,7.70391666667,8.18274999999,7.09491666668,6.68458333333,7.60816666666,10.3038333333,4.60441666667,6.84875,7.79283333334,7.57033333333,9.04158333333
274.81,8.9065,8.60258333333,8.66475,7.40141666667,7.29075,8.209,10.8225,5.08841666667,7.31166666667,7.68441666667,8.08829166667,10.0007083333
275.18,8.638,8.25541666667,8.29783333333,7.01525,7.1075,8.19866666666,10.1084166667,4.847,6.92341666667,7.46175,7.89408333333,9.52366666668
275.55,8.14391666666,7.72866666667,7.787,6.78158333333,6.89083333334,8.06375,9.50245833333,4.50908333333,6.5705,7.05141666667,7.481125,8.99245833333
275.93,7.85241666668,7.3865,7.46166666667,6.46225,6.5375,7.9125,9.13345833333,4.07291666666,6.11658333333,7.086,7.25895833334,8.61133333334
276.30,8.66541666667,8.2805,8.28816666666,7.07275,7.20875,8.48433333333,10.2167083333,4.99691666667,6.83125,7.78983333333,7.57104166667,9.17112499999
276.67,7.83766666666,7.62075,7.7525,6.90066666667,7.04766666667,7.75258333333,10.0875416667,4.77083333334,6.20366666667,7.23349999999,7.00125,8.80966666667
277.04,7.10983333332,7.12575,6.403,5.74366666667,5.9025,6.72875,9.040375,3.70191666667,5.0525,6.26783333333,5.96975,7.57070833334
277.41,6.81166666667,6.89066666667,5.89716666667,5.56608333333,6.08641666667,5.82641666666,8.48708333332,3.20091666667,4.9195,5.61333333333,5.60558333333,7.48579166667
277.79,7.61408333333,7.45008333333,6.75416666667,6.41016666666,7.07483333333,7.14516666667,9.38474999999,4.34641666667,6.23041666667,6.79316666666,6.60954166666,8.91958333333
278.16,8.29508333333,8.58516666667,7.29558333333,7.31833333333,7.75341666667,7.67716666667,9.836625,5.61666666667,6.807,7.62366666667,7.63491666668,9.86358333333
278.53,8.16133333333,8.66966666668,6.96525,7.26241666667,7.50475,7.56725,9.52937500001,5.22991666666,6.35558333333,7.80966666666,7.82133333333,9.99458333333
278.90,7.88941666667,8.45783333333,7.16508333333,7.47658333333,6.91591666667,7.3755,9.40049999999,5.41258333334,6.10591666667,7.96716666667,7.58575,9.61837499999
279.27,8.03816666666,8.4965,7.61875,7.68875,7.4015,7.54108333334,10.166125,5.86366666667,6.01133333333,8.46533333332,7.58,10.022375
279.64,8.36375,8.82699999999,8.06,8.05991666667,7.31541666666,7.5965,10.6997083333,6.18358333334,6.09241666667,8.18124999999,7.72954166667,10.0765833333
280.02,9.61416666665,10.7536666667,9.47275000001,9.86733333333,8.37816666667,9.17475,12.2019166666,8.02049999999,7.73775000001,9.59941666666,8.9215,11.8297916666
280.39,9.22558333332,10.33175,9.30691666666,10.0588333333,8.16375,9.42475,11.9247916667,7.76541666667,7.81708333332,9.13708333333,8.81637500001,12.0650416667
280.76,9.60899999999,10.877,9.71633333334,10.23225,8.71308333333,10.0745833333,12.3135416667,8.02533333333,8.16133333333,9.52266666666,9.21487500001,12.6254166667
281.13,9.24608333334,10.2843333333,9.45516666667,9.90100000001,8.29841666667,9.76166666667,12.1724583333,7.44858333332,7.90825000001,9.19041666666,9.10683333333,12.4095833333
281.50,9.32616666666,10.3191666667,9.72333333334,10.0725,8.07316666666,10.2711666667,11.9624583333,7.29266666667,7.94291666666,9.40158333333,9.22008333333,12.5925416667
281.87,9.46458333334,10.4215,9.9465,10.1406666667,7.98533333333,10.6091666667,11.9845416667,7.095,8.08566666666,9.28366666666,9.36075000001,12.5067916667
282.25,9.37500000001,9.65825,9.57274999999,9.55316666666,7.54233333333,10.3641666667,11.748375,6.40833333333,8.04983333334,8.9265,8.854125,12.163875
282.62,9.43725000001,9.57608333333,9.85366666667,9.74649999999,7.8035,10.453,12.083625,6.57333333333,8.45958333334,8.81916666667,9.17233333334,11.8912916667
282.99,8.60675000001,8.43283333334,8.60674999999,8.70000000001,6.88533333333,9.539,11.4620833333,5.53708333333,7.72433333334,8.05366666668,8.99504166666,10.7475
