wavelength,Back_HemAtrf,Belly_HemAtrf,Breast_HemAtrf,Crissum_HemAtrf,Crown_HemAtrf,DorTail_HemAtrf,Patch10_HemAtrf,Rump_HemAtrf,Throat_HemAtrf,WingTip_HemAtrf
248.29,1.6502,1.26153333333,1.46043333333,1.5306,2.8998,4.96866666667,2.34673333334,1.28833333333,0.475333333333,5.27653333334
248.67,1.1894,1.0238,1.13366666667,1.08113333333,2.4812,4.53786666667,1.9964,0.954466666666,0.072266666666,4.97753333333
249.04,1.23193333333,1.40706666667,1.37166666667,1.278,2.65746666667,4.71893333333,2.11973333333,1.09666666667,0.153666666665,5.1612
249.42,0.763466666667,0.926,1.06736666667,0.847933333334,2.27753333333,4.29513333333,1.764,0.607533333334,-0.419,4.65233333333
249.79,0.0385333333346,0.199466666669,0.393833333333,0.164466666666,1.4244,3.6324,1.14433333333,-0.108533333333,-1.03233333333,3.83213333333
250.17,-0.255266666667,-0.247733333334,-0.0562,-0.229066666666,0.938533333333,3.2096,0.806933333334,-0.503000000001,-1.3664,3.2584
250.54,-0.726399999999,-0.770933333333,-0.586333333334,-0.580200000001,0.551733333332,2.48333333333,0.632800000001,-0.860200000001,-1.8868,2.76733333333
250.92,-1.70793333333,-1.67753333333,-1.42333333333,-1.6558,-0.247666666667,1.58626666667,-0.221533333332,-1.73406666667,-2.88126666667,1.6776
251.29,-1.99466666667,-1.949,-1.27953333333,-2.072,-0.642066666667,1.34793333333,-0.455333333332,-2.04466666667,-3.174,1.23406666667
251.66,-1.84406666667,-2.11026666667,-0.975666666668,-2.0168,-0.765599999999,1.3212,-0.210199999999,-1.77866666667,-2.97853333333,0.905666666669
252.04,-2.44626666667,-2.64933333333,-1.4092,-2.42193333333,-1.40679999999,0.846066666666,-0.783066666665,-2.01113333333,-3.55333333333,0.411000000001
252.41,-1.79106666667,-2.03513333333,-0.732066666666,-1.87406666667,-0.941999999998,1.54706666667,-0.0781333333314,-1.34206666667,-2.89886666667,0.980999999999
252.79,-0.636333333333,-1.0034,0.535999999999,-0.631466666666,0.254533333333,2.83413333333,1.23833333333,-0.3132,-1.97753333333,1.97253333333
253.16,0.176733333331,-0.6284,1.14876666667,0.122733333334,0.986733333334,3.39726666667,1.87033333333,0.309400000002,-1.43846666667,2.51826666667
253.54,0.123066666665,-0.915066666668,0.942133333332,0.078733333334,0.728133333334,3.19306666667,1.82533333333,0.177199999998,-1.35306666667,2.46
253.91,0.210600000001,-0.806999999998,1.07776666667,0.2808,0.626466666666,3.02246666666,1.88473333333,0.125333333332,-1.30813333333,2.70686666667
254.28,-6.66666660001e-05,-0.9748,0.9096,0.1824,0.391,2.65833333333,1.6262,-0.359600000001,-1.7774,2.648
254.66,0.0053999999992,-1.06666666667,0.919833333333,0.1144,0.0326000000006,2.558,1.57833333333,-0.604066666667,-1.7796,2.39453333333
255.03,0.862333333334,-0.238266666668,1.73896666667,1.129,0.902133333333,3.1716,2.72326666667,0.374333333334,-0.697866666667,3.29653333333
255.41,2.26873333333,1.1314,2.9415,2.72693333333,2.49493333333,4.17166666667,4.00353333333,1.78113333333,0.748466666667,4.79246666667
255.78,2.598,1.6022,3.44143333333,3.30633333333,3.2464,4.8426,4.5484,2.2622,1.1762,5.8746
256.15,3.4966,2.79026666667,4.64833333333,4.381,4.60666666667,6.0078,5.96020000001,3.4312,2.37446666667,6.9338
256.53,2.9106,2.16966666667,3.902,3.70953333333,4.00693333333,5.23753333333,5.24933333333,2.74706666667,1.81393333333,6.06013333334
256.90,1.6124,0.828466666666,2.4715,2.402,2.85253333333,3.60853333333,3.76406666667,1.27893333333,0.6004,4.74833333333
257.28,1.5656,1.16133333333,2.3636,2.23073333333,2.72193333333,3.5764,3.62753333333,1.4274,0.788,4.6354
257.65,2.26293333333,2.38973333334,3.44413333333,2.86933333333,3.65693333333,4.5848,4.19086666667,2.2766,1.64293333333,5.38133333333
258.02,2.5034,2.84713333333,3.64783333333,2.8588,4.10073333333,5.0498,4.24126666667,2.45266666667,1.90593333333,5.49886666667
258.40,2.82786666667,3.19733333333,3.83713333333,2.99246666667,4.33573333333,5.57513333333,4.50373333333,2.90186666667,2.40466666667,5.91433333333
258.77,2.9986,3.43506666667,4.063,3.03093333333,4.61733333333,5.95,4.5026,3.30526666667,2.62713333333,6.254
259.15,2.57486666667,3.20206666667,3.7021,2.69553333333,4.12346666667,5.59306666667,3.9818,3.0028,2.20466666667,6.01053333333
259.52,2.00686666667,2.7282,3.08406666667,2.152,3.51493333333,5.11006666667,3.43986666667,2.42566666667,1.61213333333,5.42493333333
259.89,1.95586666667,2.689,3.02486666667,2.17893333333,3.45626666667,5.17293333333,3.35593333334,2.3294,1.50953333333,5.3802
260.27,2.19353333333,2.84706666667,3.0614,2.2528,3.50926666667,5.4148,3.41673333333,2.37613333333,1.66106666667,5.43466666667
260.64,2.44306666667,3.05026666667,3.31516666667,2.4818,3.70653333333,5.7272,3.6466,2.59546666667,1.92406666667,5.66513333333
261.01,2.8694,3.5424,3.72296666667,2.88206666666,3.999,6.23346666667,4.1288,3.04966666667,2.37653333333,6.04646666667
261.39,2.62446666667,3.35586666667,3.57106666667,2.67186666667,3.81833333333,6.09446666667,3.9928,2.7816,2.2156,5.8858
261.76,2.56273333334,3.24893333333,3.37003333333,2.6516,3.64866666667,5.9672,3.9508,2.77373333333,2.1164,5.77826666667
262.13,2.4488,3.08866666667,3.32516666667,2.5076,3.5286,5.8078,3.832,2.7946,2.063,5.75393333333
262.51,2.39553333333,3.0326,3.38033333333,2.3754,3.5402,5.66166666667,3.74573333333,2.70273333333,1.97193333333,5.51453333333
262.88,2.05193333333,2.7822,2.9877,2.05473333333,3.296,5.3062,3.5152,2.2796,1.60766666667,4.92566666667
263.25,1.8208,2.53593333333,2.7311,1.65053333333,3.31626666667,5.21753333334,3.18933333333,1.81766666667,1.2882,4.3968
263.63,1.41706666667,2.04053333333,2.37946666667,1.24333333333,3.08973333333,5.06226666667,2.9092,1.5398,0.889133333334,4.00966666667
264.00,0.422466666665,0.944999999998,1.23206666667,0.107466666666,2.13833333334,4.032,1.94913333333,0.552000000001,0.111066666666,2.86453333333
264.37,-0.358333333332,0.354533333334,0.616700000001,-0.373666666667,1.54126666667,3.2872,1.341,-0.131133333335,-0.6204,2.32366666667
264.75,-0.7998,0.145799999998,0.110266666667,-0.685599999997,1.19786666667,2.8014,1.0638,-0.5792,-1.15833333333,1.98986666667
265.12,-1.188,-0.258066666666,-0.538333333336,-1.30313333333,1.02493333333,2.41966666667,0.452799999999,-1.03306666667,-1.66073333333,1.68053333333
265.49,-1.34753333333,-0.559333333334,-0.906233333332,-1.59566666667,0.890466666666,2.2892,-0.0118000000013,-1.15053333333,-2.02926666667,1.53266666667
265.87,-1.1316,-0.563933333334,-0.903266666666,-1.61106666667,1.08933333333,2.37426666667,0.138133333333,-1.10086666667,-1.9142,1.74146666667
266.24,-0.858200000001,-0.169466666666,-0.674000000002,-1.27073333333,1.3148,2.976,0.640799999999,-0.751400000001,-1.66486666667,2.05526666667
266.61,-0.900333333335,-0.246533333332,-0.652099999999,-1.222,1.26466666667,2.98673333333,0.653866666668,-0.843133333333,-1.597,2.1436
266.98,-0.460933333335,0.127333333334,-0.149600000001,-0.708666666665,1.57553333333,3.37466666667,1.02173333333,-0.519466666666,-1.11466666667,2.72446666667
267.36,0.0066666666674,0.5634,0.371133333335,-0.344599999999,1.8886,3.6814,1.59373333333,0.056333333334,-0.559933333334,3.2936
267.73,0.279600000001,0.919466666668,0.612299999999,-0.183133333335,2.17613333333,3.76086666667,1.7872,0.157533333333,-0.215333333335,3.43933333333
268.10,0.749399999999,1.5268,1.14433333333,0.268600000001,2.71046666667,4.1374,2.25146666667,0.652666666666,0.1686,3.9688
268.48,0.670133333335,1.3338,1.20183333333,-0.003133333334,2.6526,3.9802,2.2592,0.673066666666,0.0246,4.02946666667
268.85,0.477933333332,1.12026666667,1.16883333333,-0.185666666665,2.50226666667,3.87826666667,2.13986666667,0.5662,0.006066666666,3.89346666667
269.22,0.256133333333,0.907266666668,1.05776666667,-0.159799999997,2.35093333333,3.7764,2.05553333333,0.440066666668,-0.063266666666,3.71313333333
269.59,0.586666666668,1.32873333333,1.6,0.381400000001,2.76286666667,4.14713333333,2.62226666667,0.847733333334,0.351999999999,4.24686666667
269.97,0.710733333333,1.61246666667,1.92776666667,0.670599999999,2.9794,4.355,2.7254,0.9846,0.599266666668,4.56053333333
270.34,0.338799999999,1.09873333333,1.53873333334,0.176533333333,2.57326666667,3.87133333333,2.14346666667,0.509533333334,0.0542,4.0222
270.71,0.416466666665,1.23553333333,1.52033333333,0.266533333334,2.4574,3.9288,2.27406666667,0.580266666668,0.0194666666686,4.1232
271.09,0.388066666668,1.1614,1.443,0.177799999999,2.28233333333,3.964,2.31486666667,0.662933333332,-0.034866666668,4.11473333333
271.46,0.406733333334,1.0846,1.35583333333,0.304866666666,2.09613333333,4.00726666667,2.2318,0.615266666666,-0.0755999999994,4.11693333333
271.83,0.815333333333,1.6002,1.88786666667,0.771933333335,2.32113333333,4.476,2.66866666667,1.14766666667,0.383400000001,4.69313333333
272.20,1.33326666667,2.1812,2.28406666667,1.2758,2.62906666667,5.03833333333,3.1346,1.68606666667,0.765399999999,5.12333333333
272.58,1.98453333333,2.71933333333,2.82913333333,1.90653333333,3.06846666666,5.52666666667,3.53226666667,2.14566666667,1.34506666667,5.5462
272.95,2.413,3.23893333333,3.32606666667,2.44446666667,3.4928,5.98306666667,3.935,2.56533333333,1.77786666667,5.97086666667
273.32,2.39853333333,3.29966666667,3.40673333333,2.44413333333,3.4584,6.06573333334,4.00873333333,2.5836,1.73286666667,6.06113333333
273.69,2.7016,3.50426666667,3.61593333333,2.56326666667,3.66926666667,6.3076,4.2756,2.76713333333,1.99606666667,6.1622
274.06,2.7032,3.5268,3.71073333333,2.4986,3.62326666667,6.37306666667,4.4198,2.9128,2.01513333333,6.07706666667
274.44,3.25646666667,4.22613333333,4.18393333333,3.0928,4.15926666667,6.79566666667,5.0694,3.51206666667,2.65366666667,6.77086666667
274.81,3.31426666667,4.3352,4.2402,3.00693333333,4.27933333333,6.78593333333,5.07673333333,3.66733333333,2.82413333333,6.97153333333
275.18,3.4646,4.62646666667,4.46803333333,3.22013333333,4.53533333334,6.8434,5.2892,3.83366666667,3.0462,7.0462
275.55,3.62453333333,4.865,4.6457,3.4,4.7982,6.94466666667,5.51986666667,4.07906666667,3.296,7.24913333333
275.93,3.17646666666,4.37726666667,4.13033333333,2.8954,4.3934,6.46746666667,5.0838,3.7278,2.69893333333,6.7596
276.30,2.689,3.86613333333,3.72116666667,2.39886666667,4.0084,5.8382,4.65546666667,3.1604,2.2956,6.21746666667
276.67,2.40913333333,3.628,3.2892,2.1216,3.85886666667,5.55313333333,4.44246666667,2.93613333333,2.12146666667,5.986
277.04,1.887,2.95633333333,2.63983333333,1.45646666667,3.32613333333,4.9096,3.85193333333,2.3842,1.468,5.45873333333
277.41,1.97233333333,2.97453333333,2.69433333333,1.5018,3.48573333334,4.7524,3.74433333333,2.39353333333,1.58313333333,5.34793333333
277.79,1.75573333333,2.8958,2.65526666667,1.52813333333,3.44986666667,4.70986666666,3.72126666667,2.336,1.5748,5.33393333333
278.16,1.2276,2.293,1.95513333333,1.0122,2.99253333333,4.29106666667,3.11346666667,1.6142,1.03593333333,4.85466666667
278.53,0.765933333334,1.71166666667,1.49496666667,0.400666666667,2.60126666667,3.78853333333,2.62786666667,1.12826666667,0.462466666666,4.28933333333
278.90,0.614266666668,1.67613333333,1.48896666667,0.450466666666,2.55366666667,3.85266666667,2.63273333333,1.13786666667,0.371533333332,4.09533333333
279.27,0.863933333332,1.9256,1.7845,0.6224,2.737,4.15933333333,2.78953333333,1.32046666667,0.6428,4.4618
279.64,0.659466666669,1.5982,1.4801,0.316866666664,2.44493333333,3.9136,2.41613333333,1.08286666666,0.351333333332,4.26206666667
280.02,0.959933333334,1.84386666667,1.72656666667,0.494066666667,2.6798,4.02926666667,2.7334,1.22266666667,0.700266666668,4.48686666667
280.39,1.0228,1.9328,1.81286666667,0.399733333333,2.8756,4.0996,2.74893333333,1.17173333333,0.774733333333,4.6208
280.76,1.14613333333,2.05006666667,1.9626,0.392933333334,2.90833333333,4.3234,2.77646666667,1.14866666667,0.745399999998,4.59513333333
281.13,1.49713333333,2.4986,2.36446666667,0.667666666666,3.15846666667,4.7652,3.17686666667,1.5388,1.1476,4.93213333333
281.50,2.24333333333,3.24753333333,3.21106666667,1.39286666667,3.65133333333,5.61193333333,3.8986,2.33653333333,1.84453333333,5.87173333333
281.87,2.29066666667,3.16893333333,3.13173333333,1.22446666667,3.46813333333,5.5436,3.708,2.25106666667,1.76133333333,5.77606666667
282.25,2.43713333333,3.49086666667,3.43316666667,1.4964,3.57993333333,5.70666666666,3.95046666667,2.4516,1.95613333333,6.07473333333
282.62,2.40986666667,3.57846666667,3.4625,1.66366666667,3.59026666667,5.76793333333,3.97513333334,2.54373333333,2.04146666667,6.18313333333
282.99,2.27333333333,3.40653333333,3.22346666667,1.6116,3.39733333333,5.4716,3.7844,2.27333333333,1.843,6.03933333334
283.36,1.96526666667,2.96693333333,2.87816666667,1.28366666667,2.98913333333,5.14986666667,3.40666666667,1.9698,1.47453333333,5.61833333333
283.73,2.0284,3.0762,3.11386666667,1.4948,3.03526666667,5.3404,3.6768,2.03066666667,1.59653333333,5.541
284.10,2.21306666667,3.23586666667,3.2536,1.82333333333,3.24213333333,5.6356,3.7576,2.19846666667,1.72493333333,5.5852
284.47,2.3552,3.27646666667,3.32123333333,1.9524,3.19093333333,5.66393333333,3.75426666667,2.3002,1.88533333333,5.63953333333
284.85,2.27393333333,3.25,3.363,2.01193333334,3.125,5.6846,3.81933333333,2.369,1.89886666667,5.69646666667
285.22,2.51773333333,3.46806666667,3.58356666667,2.29473333333,3.28773333333,5.92186666667,4.04226666667,2.61093333333,2.124,5.89853333334
285.59,1.85733333334,2.7812,2.96273333333,1.5884,2.6352,5.1878,3.37066666667,1.94373333333,1.525,5.0974
285.96,1.9524,2.944,3.08176666667,1.86513333333,2.79766666667,5.43213333333,3.43026666667,2.08166666667,1.64493333333,5.2404
286.33,2.0898,2.94033333333,3.23176666667,2.02593333333,2.9288,5.55113333333,3.4876,2.28933333333,1.7776,5.3162
286.70,2.24113333333,3.02286666667,3.42793333333,2.2128,2.9736,5.78086666667,3.64006666667,2.34533333333,1.891,5.423
287.07,2.47913333333,3.21946666667,3.77943333333,2.50366666666,3.2174,6.08393333333,3.89526666667,2.68593333333,2.14306666667,5.6548
287.44,2.5748,3.318,3.97786666667,2.69733333333,3.4234,6.23946666667,4.0306,2.86013333333,2.3276,5.8544
287.82,2.82566666667,3.57766666667,4.1816,2.90626666667,3.7046,6.4704,4.24306666667,3.16986666667,2.5312,6.182
288.19,2.78293333333,3.436,4.12316666667,2.8488,3.58906666667,6.31213333333,4.23446666667,3.0852,2.56013333333,6.1434
288.56,2.60846666667,3.38513333333,4.01433333333,2.7728,3.47113333333,6.242,4.1346,3.07793333333,2.4068,6.05413333333
288.93,2.58013333333,3.3588,3.9685,2.71566666667,3.3806,5.98426666667,3.941,3.003,2.28106666667,5.9372
289.30,2.2844,3.10533333333,3.7576,2.43306666667,3.19246666666,5.66326666667,3.6428,2.61353333333,2.01873333333,5.66326666667
289.67,2.66706666667,3.48033333333,4.10886666667,2.82413333333,3.5302,6.076,4.0136,2.8898,2.34286666667,5.98253333333
290.04,2.6204,3.50653333333,4.2193,2.7706,3.4826,5.87166666667,4.02253333333,2.9486,2.41273333333,5.89746666667
290.41,2.773,3.858,4.44526666667,2.93566666667,3.6596,5.95453333333,4.14746666667,3.0328,2.5826,5.96846666667
290.78,2.77126666667,3.9094,4.49346666667,2.88633333333,3.68893333333,5.7788,4.12393333333,3.05133333334,2.60426666667,5.95353333333
291.15,2.64326666667,3.7866,4.35423333333,2.70166666667,3.4838,5.58966666667,3.917,2.78173333333,2.39466666667,5.66586666667
291.52,2.5976,3.774,4.24093333333,2.6218,3.37173333334,5.46,3.90153333333,2.61566666666,2.2518,5.50013333333
291.89,2.49173333333,3.78653333333,4.22316666667,2.57946666667,3.24033333333,5.3288,3.8458,2.39533333334,2.1928,5.39226666667
292.26,2.47633333333,4.1198,4.40216666667,2.684,3.25533333333,5.40346666667,3.86813333333,2.5242,2.18973333333,5.51793333333
292.64,2.915,4.5526,4.89083333333,3.2078,3.718,5.84253333333,4.37346666667,2.88946666667,2.4954,5.853
293.01,2.9708,4.64913333333,4.95613333333,3.25866666667,3.84513333333,5.95013333333,4.4252,2.9622,2.538,5.869
293.38,2.96926666667,4.80726666667,4.98293333333,3.36973333333,3.8904,5.93413333333,4.46866666667,3.07193333333,2.5944,5.93613333333
293.75,2.66246666667,4.63873333333,4.66233333333,3.18493333333,3.6474,5.5548,4.23006666667,2.79793333333,2.31173333333,5.5978
294.12,2.76953333333,4.74906666667,4.56333333333,3.2608,3.55553333333,5.552,4.2026,2.75673333333,2.19513333333,5.5862
294.49,2.6508,4.65873333333,4.34046666667,3.15226666667,3.3396,5.3624,4.02673333333,2.67813333333,1.94066666667,5.42786666667
294.86,2.53646666667,4.60866666667,4.3121,3.1932,3.232,5.39413333333,3.87446666667,2.5306,1.83913333333,5.249
295.23,2.62933333333,4.74226666667,4.41846666667,3.25173333333,3.244,5.469,3.8116,2.64893333334,1.9244,5.35106666667
295.60,2.9982,5.2472,4.89416666667,3.71906666667,3.62353333333,5.81653333333,4.1554,3.17413333333,2.35026666667,5.7624
295.97,3.08913333333,5.38086666667,4.95363333333,3.78266666667,3.62586666667,5.8694,4.1396,3.33346666667,2.438,5.7964
296.34,3.1812,5.29733333333,5.01463333333,3.75213333333,3.61186666667,5.8616,4.07853333333,3.31626666667,2.44453333333,5.69906666667
296.71,3.053,5.28246666667,5.00466666667,3.64186666667,3.4732,5.7156,3.8782,3.20506666667,2.4542,5.58513333334
297.08,3.07386666667,5.38413333333,5.12133333333,3.69333333333,3.41373333333,5.70093333333,3.95026666667,3.29186666667,2.50993333333,5.6344
297.45,3.32773333333,5.5816,5.34476666667,3.84933333333,3.65513333333,5.85286666667,4.12706666667,3.54753333333,2.7082,5.74846666667
297.82,3.5154,5.81086666667,5.58193333333,3.98146666667,3.81546666667,6.04413333333,4.328,3.71646666667,2.89593333333,5.9146
298.19,3.5568,5.8776,5.7441,4.055,3.96653333333,6.0834,4.43593333333,3.74793333333,2.98466666667,5.913
298.56,3.5694,5.8214,5.87816666667,4.14206666667,3.99133333333,6.115,4.4894,3.72673333333,3.029,5.90913333333
298.93,3.79006666667,6.01053333333,6.13256666667,4.31093333333,4.1362,6.21993333333,4.7084,3.9104,3.25093333333,6.0798
299.30,3.63753333333,5.93986666667,6.12703333333,4.20493333333,4.02033333333,6.10933333333,4.63873333333,3.773,3.17326666667,5.94
299.67,3.30426666667,5.57513333333,5.75543333333,3.80873333333,3.61186666667,5.77546666667,4.25506666667,3.27446666666,2.83846666667,5.49793333333
300.04,3.27873333333,5.5276,5.83623333333,3.76833333333,3.62433333334,5.6606,4.14486666667,3.20953333333,2.8094,5.3584
300.41,3.24006666667,5.5904,5.83026666667,3.8366,3.6486,5.66946666667,4.17726666667,3.2158,2.8638,5.39646666667
300.78,3.3732,5.72646666667,5.8894,3.95273333333,3.7258,5.81746666667,4.40066666667,3.28193333333,2.87086666667,5.49973333334
301.15,3.34626666667,5.83993333333,5.97416666667,4.0238,3.79533333333,5.9116,4.5286,3.235,2.98853333333,5.43273333334
301.52,3.02033333333,5.63013333333,5.75906666667,3.79066666667,3.30693333333,5.57526666667,4.19113333334,2.80493333333,2.62806666667,5.14033333333
301.89,2.75693333333,5.41233333333,5.518,3.61166666667,2.98433333333,5.25706666667,3.82273333333,2.59746666667,2.374,4.96113333333
302.26,2.65246666667,5.34446666667,5.4757,3.4666,2.80653333333,5.16346666667,3.67266666667,2.5276,2.29013333333,4.87613333333
302.63,2.82413333333,5.58613333333,5.55023333333,3.49546666667,2.977,5.3032,3.80953333333,2.64233333333,2.40673333333,5.05926666667
303.00,2.7784,5.6864,5.45226666667,3.38673333333,2.982,5.21766666667,3.75453333333,2.57913333334,2.31793333333,5.01033333333
303.37,3.0852,5.99086666667,5.59973333333,3.59573333333,3.27306666667,5.30073333333,3.98366666667,2.74013333333,2.4828,5.215
303.74,3.1094,6.127,5.67716666667,3.65306666667,3.41686666667,5.2942,4.07253333333,2.81413333333,2.52493333334,5.3268
304.10,2.8922,5.98433333333,5.42676666667,3.39313333333,3.09426666667,4.97826666667,3.91673333333,2.5232,2.17886666667,5.21753333333
304.47,2.72246666667,5.91506666667,5.39143333333,3.20293333333,2.96893333333,4.8012,3.85513333333,2.34373333333,2.07246666667,5.12
