wavelength,Back_DigBarf,Belly_DigBarf,Breast_DigBarf,Crissum_DigBarf,Crown_DigBarf,DorTail_DigBarf,Rump_DigBarf,Throat_DigBarf,WingTip_DigBarf
208.39,91.5033333332,98.0391111113,174.836555556,127.777777778,107.843111111,104.248333333,128.921555556,127.450888889,123.856111111
208.77,84.2014444445,99.9997777776,174.479222222,132.117888889,105.381888889,92.7082222221,129.513666667,124.131777778,119.965111111
209.14,85.5555555555,123.555555555,223.333333333,172.888888889,123.555555556,106.0,156.888888889,149.111111111,132.0
209.52,85.5554444444,116.296222222,198.703888889,158.148111111,118.518555555,99.4444444445,133.889,145.185111111,129.444666666
209.90,71.3675555554,104.273444444,195.299111111,160.47,98.9317777779,97.2222222222,123.504222222,134.615555556,124.359111111
210.28,45.3861111111,77.2128888888,148.211,124.858666667,70.8098888889,70.9980000001,87.0055555554,101.13,87.5705555554
210.66,37.0371111111,94.586888889,193.447222222,160.398555556,46.1537777778,65.5269999999,101.709444444,116.524333334,85.7548888889
211.03,59.7777777777,103.333333333,171.111111111,148.666666667,57.3333333333,86.0000000001,101.777777778,110.666666667,91.3333333334
211.41,61.2611111112,143.243222222,218.918777778,194.594444444,58.5584444446,117.117111111,112.312222222,151.951888889,115.615444444
211.79,67.0250000001,160.573333333,258.781333333,231.541333333,76.7023333333,149.104,131.899666667,198.207888889,135.483888889
212.17,72.6191111111,190.476111111,282.539666667,255.158888889,82.5394444443,171.428555556,152.777888889,225.793444445,163.889
212.55,80.3703333334,188.889,257.777666667,243.703666666,103.703666667,181.111111111,138.518333333,232.592555556,163.703777778
212.92,133.888888889,271.111111111,374.444444444,343.888888889,147.222222222,276.111111111,200.555555555,366.111111111,258.888888889
213.30,433.333333333,1063.88888889,1455.55555556,1372.22222222,377.777777777,1102.77777778,702.777777779,1602.77777778,999.999999998
213.68,116.296333333,285.185333333,385.926,338.518555556,97.7777777778,322.963111111,200.740777778,414.074222222,273.333222222
214.06,189.814888889,421.296333333,562.037,505.555777778,206.481555556,443.518555556,324.999888889,575.925888889,393.518555556
214.44,-132.098888889,-466.666777778,-619.753,-537.037,-139.506222222,-481.481444443,-355.555444444,-717.28388889,-434.567888889
214.81,-71.7948888888,-314.53,-399.145333333,-361.538555556,-124.786333334,-323.076888889,-228.205111111,-485.47,-278.632444444
215.19,-2.22222222223,-185.0,-218.333333333,-226.666666667,-66.6666666666,-173.333333333,-150.0,-304.444444445,-143.888888889
215.57,-153.703666667,-692.592555555,-853.703777778,-927.77788889,-390.740666667,-685.185111112,-651.85188889,-1053.70366667,-692.592666667
215.95,138.888888889,1933.33333333,2366.66666667,2427.77777778,955.555555556,1600.0,1905.55555555,2738.88888889,1938.88888889
216.32,51.851888889,-335.802555556,-480.247111111,-453.086333334,-141.975222222,-302.469111111,-307.407555556,-513.580333333,-337.037111111
216.70,71.2121111112,-79.2928888888,-129.798,-123.737333333,19.192,-65.1514444445,-88.8888888888,-136.363666667,-66.1614444444
217.08,98.9583333333,-20.1388888891,-52.4305555557,-67.7083333333,43.4027777778,-4.16666666653,-26.388888889,-35.0694444447,-11.4583333333
217.46,97.530888889,-19.3414444444,-79.0123333335,-75.3085555556,49.7942222222,-6.5842222221,-36.6255555556,-29.6295555554,-38.2715555556
217.83,98.5506666667,22.7052222222,-4.10644444444,-14.976,65.459,44.686,19.0821111111,29.2270000001,18.3575555556
218.21,136.111111111,10.0694444443,-13.5416666667,-23.6111111112,84.0277777778,51.7361111111,25.0,36.1111111111,6.25
218.59,141.358222222,12.3456666668,-1.2346666667,-12.3456666667,76.2344444445,47.2222222223,28.0865555554,45.3704444445,7.40744444443
218.97,155.228777778,8.49666666677,2.61455555557,-16.339888889,77.4511111112,40.1961111112,33.9869999999,67.9738888889,11.7647777778
219.34,148.948777778,4.804888889,-11.4114444444,-18.919,64.2641111111,27.6276666667,16.2161111111,68.4684444443,-12.9130000001
219.72,167.958666666,29.9741111113,31.5246666667,39.018,86.5634444446,65.3748888888,54.5220000001,94.0567777778,23.7727777777
220.10,165.079333333,24.6031111113,39.947,35.7144444444,93.1216666667,64.2855555555,52.91,102.909888889,18.5185555554
220.47,163.492,23.8095555558,43.1217777778,38.3597777778,95.5027777777,78.5713333334,56.3493333333,110.053,13.7564444442
220.85,210.476222222,30.4762222223,45.7144444444,43.492,117.777777778,90.1587777776,78.0952222221,122.857222222,7.6190000001
221.23,302.314777778,46.7593333333,83.3332222222,92.1296666665,177.777888889,124.073888889,115.277666667,172.685222222,14.8148888887
221.61,202.222333333,21.5873333333,69.8412222223,69.2064444444,104.761888889,76.508,67.9364444444,109.206333333,12.6984444443
221.98,216.872444445,-31.2756666667,31.2758888889,33.745,92.5926666666,33.7447777778,33.7448888889,71.1933333334,-41.1523333336
222.36,142.0,23.1111111111,51.1111111111,46.0,76.6666666666,50.6666666667,44.0000000001,76.2222222222,10.4444444444
222.74,113.227555556,-13.4922222222,9.2592222222,17.9896666667,45.5025555554,11.9047777778,11.9048888888,59.2591111111,-25.9258888889
223.11,83.3333333334,-3.205,-5.98266666666,10.2563333333,33.3333333333,2.99144444447,0.213666666667,36.7523333333,-34.4016666667
223.49,72.9166666667,-1.6203333332,-1.3888888889,22.6853333333,39.351888889,3.4721111111,12.0368888889,40.5093333333,-31.250111111
223.87,47.9718888889,-3.351,-2.64555555556,6.87833333333,31.9223333333,-6.17277777778,3.8801111111,28.9243333333,-21.6932222222
224.24,45.7911111111,-8.586,-9.59588888891,3.87211111111,22.7271111111,-19.1917777778,5.05055555557,19.0235555556,-16.6665555556
224.62,49.3054444444,-16.6667777779,-23.1481111111,1.38900000001,17.3611111111,-40.2777777778,-8.33344444443,22.4536666667,-28.4721111111
225.00,36.111,-14.484,-9.72244444444,3.96833333331,12.5,-21.2303333333,-3.57133333333,31.5476666667,-24.6031111111
225.38,8.98344444446,-53.1913333332,-46.0993333333,-29.7871111111,-21.0401111111,-51.063888889,-32.6241111111,2.3641111111,-57.4467777777
225.75,7.40733333333,-76.7677777779,-61.6162222222,-53.5355555556,-18.1817777778,-67.6766666664,-35.0168888888,19.5286666667,-88.5523333332
226.13,15.3593333333,-59.1504444443,-40.1960000001,-33.0065555556,-5.55544444447,-49.0194444444,-29.4117777778,40.1958888888,-70.2615555558
226.51,6.28022222221,-117.874444444,-61.8357777777,-47.8262222222,-25.6037777778,-83.0917777779,-62.3189999999,51.6907777779,-118.840666667
226.88,244.444444444,-552.777777779,-116.666666667,-255.555555555,-33.3333333334,-366.666666667,-369.444444444,366.666666667,-619.444444446
227.26,-59.2592222223,172.839444444,14.815,18.5185555556,10.4938888889,96.9134444442,99.3826666666,-74.6914444447,154.938444444
227.64,-31.746,110.714222222,13.889,48.4126666666,15.873,88.0953333333,76.5873333332,-33.7302222222,107.539555556
228.01,7.40722222222,76.6082222223,37.8166666665,50.8771111111,33.7232222222,74.6587777777,62.962888889,7.21244444443,79.922
228.39,-1.75433333334,62.3782222223,19.6883333333,46.5887777778,25.1461111111,62.3782222221,49.1227777778,-13.4504444445,71.735
228.76,13.562,81.3725555554,35.7843333333,64.3791111111,40.0326666667,78.9216666666,61.2745555556,17.8105555556,84.3137777778
229.14,3.40755555554,72.0000000001,33.037,60.1481111111,32.1482222222,68.0,51.852,12.5926666667,70.5184444446
229.52,-1.77777777777,67.7036666666,29.4815555555,55.7036666667,23.7037777778,71.7037777777,45.0371111111,0.444444444457,68.1482222223
229.89,3.34655555558,67.2023333333,37.751,53.1458888889,27.8447777778,75.6357777778,51.2716666667,12.182,70.0133333333
230.27,23.8724444444,77.1177777777,47.7448888889,62.4862222222,44.3344444444,82.0682222222,59.2958888889,29.5931111111,77.4475555556
230.65,27.2282222222,89.9877777779,58.6082222222,69.1087777778,47.7411111111,93.4064444446,63.6143333333,36.2636666667,81.0745555557
231.02,41.1896666667,99.2142222221,68.1257777778,76.3187777778,53.4231111111,94.9495555556,63.9728888889,46.6891111111,89.7866666666
231.40,39.596,91.2123333333,59.0908888889,70.404,50.808,83.8384444446,55.5554444445,43.3332222222,81.1113333334
231.78,35.0504444444,87.4746666667,55.3534444445,61.616,47.2727777778,75.0505555556,50.8081111111,40.909,72.3234444444
232.15,24.3628888889,75.739111111,42.9153333333,46.4831111111,34.2505555556,56.371,31.8042222222,29.9695555555,59.5311111111
232.53,28.7634444445,68.8173333333,40.5018888889,44.3546666667,33.9604444444,54.1217777778,33.871,38.1721111111,54.7492222222
232.90,27.6852222222,63.3334444443,34.6297777778,37.963,24.1666666667,50.1851111111,28.0556666667,31.2964444444,51.2037777778
233.28,34.7863333333,64.1881111111,31.6237777778,38.0341111111,29.9145555555,55.9831111111,29.5725555555,34.8716666667,51.8804444445
233.66,36.8421111111,68.6159999999,25.0487777778,36.5496666667,27.583,56.2377777778,28.7525555556,37.5244444444,51.8517777778
234.03,38.9298888889,67.1605555556,27.3252222222,40.5762222222,33.6624444444,55.5556666667,27.4073333333,36.7077777778,51.4403333333
234.41,35.144,60.3291111111,24.8561111111,38.354,28.148,49.5473333333,21.5637777778,35.391,44.7736666667
234.78,32.7878888889,52.3517777778,20.3135555556,37.8322222222,26.244,42.6038888889,21.0631111111,33.9466666667,40.7635555555
235.16,27.3148888889,46.7591111111,10.0307777778,32.4844444444,20.7562222222,37.1143333334,13.5803333333,23.1481111111,31.1727777778
235.54,24.459,35.2814444444,5.84422222221,27.2004444445,14.7185555556,32.2512222222,9.74022222222,18.4703333334,24.8195555556
235.91,24.6762222222,34.2193333333,6.40766666666,26.1077777778,15.8826666667,30.8792222222,10.0203333333,16.0188888889,29.3797777778
236.29,28.0736666667,35.503,7.03488888887,29.586,17.8171111111,35.2401111111,16.0421111111,19.7896666667,30.7692222222
236.66,37.0157777778,46.7302222222,16.4443333334,36.8888888889,24.6985555556,42.7934444444,22.9841111111,27.1745555556,42.9205555556
237.04,33.8983333333,43.7538888889,12.7433333333,33.8356666667,23.666,36.8487777778,19.0835555556,23.4778888889,37.2882222222
237.41,37.4784444445,42.0264444444,19.8618888889,36.9027777778,27.5764444444,41.8538888889,26.0795555555,28.2671111111,39.0904444444
237.79,37.0198888889,42.1916666667,24.4751111111,36.3541111111,30.2101111111,41.5771111111,28.0593333334,30.9267777778,39.4777777778
238.17,37.2863333333,41.5597777778,22.1154444444,37.2328888889,28.7926666667,41.2928888889,28.5257777778,33.1197777778,36.4317777778
238.54,35.6933333333,37.7088888889,19.0265555555,32.8415555555,27.9744444444,38.2988888889,25.4672222222,29.4983333333,33.3826666667
238.92,38.543,35.7308888889,22.545,32.8723333333,30.567,40.8483333333,26.8787777778,30.8897777778,35.9151111111
239.29,33.7465555556,33.4158888889,21.6026666667,26.9308888889,25.2376666667,35.7702222222,23.6265555556,29.1615555556,31.103
239.67,33.831,34.9917777778,23.4661111111,27.7777777778,27.6534444444,38.4327777778,24.171,31.4675555556,31.3432222222
240.04,36.0743333334,37.756,26.06,30.2267777778,29.9342222222,41.5571111111,26.9372222222,34.3933333334,31.9811111111
240.42,33.9268888889,35.3772222222,24.629,28.7503333333,29.4097777778,39.4657777778,26.4752222222,32.3113333333,30.5306666667
240.79,27.3768888889,28.5223333333,21.5063333333,24.1121111111,25.6873333334,33.5623333333,21.1627777778,26.6896666667,24.1122222222
241.17,25.1114444445,27.1342222222,20.515,22.8001111111,24.4286666666,32.5188888889,21.1452222222,25.5318888889,23.1941111111
241.54,24.5484444445,27.6663333333,19.8217777778,21.381,23.039,30.438,19.624,25.0433333333,22.7666666667
241.92,23.7131111111,25.6464444444,18.5417777778,20.6847777778,21.2438888889,29.2337777778,17.9592222222,23.8294444445,21.5933333333
242.29,23.3063333333,24.6162222222,18.5184444444,18.4507777778,20.3252222222,26.9196666667,17.8636666667,22.0867777778,20.9574444445
242.67,22.4035555556,23.855,17.3471111111,18.0045555556,18.7301111111,26.3717777778,16.7802222222,20.9522222222,19.7506666667
243.05,19.8234444445,21.9056666666,15.7955555555,16.7685555555,16.2028888889,24.1004444444,14.4376666666,20.2986666667,17.5153333333
243.42,23.6383333333,23.3115555556,18.6928888889,20.6535555556,20.3486666667,27.3203333333,17.0805555556,23.6164444445,21.2636666667
243.80,25.4441111111,24.019,19.8678888889,22.6972222222,20.8592222222,27.055,18.3394444444,24.2048888889,22.5526666666
244.17,23.7705555555,22.3268888889,18.5185555556,21.2386666667,18.7697777778,25.1307777778,16.8026666667,23.2475555556,21.4898888889
244.55,23.0737777778,20.997,18.3385555556,20.8724444444,17.8608888889,23.4892222222,14.9533333334,21.8275555556,20.9553333333
244.92,22.2615555556,19.7203333333,17.3761111111,19.5628888889,16.5682222222,23.0888888889,14.342,21.0402222222,20.587
245.30,21.5243333333,18.9657777778,16.8904444444,18.6796666667,16.5503333334,22.7233333333,13.8307777778,20.4867777778,20.3972222222
245.67,19.9143333333,17.0292222222,16.2381111111,17.9524444444,14.7214444444,20.178,12.3474444444,18.1996666667,19.0075555556
246.05,19.8445555556,15.7902222222,15.9884444444,17.4972222222,14.4642222222,20.0731111111,12.559,17.4515555556,18.7166666667
246.42,18.578,14.8513333333,15.1252222222,16.879,13.3578888889,19.8794444444,12.0426666667,16.5776666667,18.1258888889
246.79,17.2511111111,14.1297777778,15.4785555555,15.7996666667,12.6013333334,19.3703333333,12.0488888889,15.9665555556,18.0347777778
247.17,17.5087777778,14.4311111111,14.8794444445,15.5701111111,12.7346666667,19.9563333334,12.3832222222,14.9764444444,17.8358888889
247.54,16.5193333333,13.3026666667,13.8566666667,13.821,11.4881111111,18.8405555555,12.372,14.3277777778,17.0614444444
247.92,16.0454444444,12.8808888889,13.4903333333,12.9393333333,11.0643333333,18.2488888889,11.7087777778,14.1584444444,16.3266666667
248.29,15.4015555555,12.172,13.0815555555,11.8805555556,10.5047777778,17.9315555556,10.8662222222,13.6296666667,15.2848888889
248.67,15.584,13.1217777778,13.2762222222,11.9676666667,10.7662222222,18.7961111111,11.4084444445,14.7513333333,15.2866666667
249.04,15.4456666667,12.9906666667,12.7222222222,11.6353333333,10.1521111111,18.2202222222,11.0473333333,14.3331111111,13.9881111111
249.42,16.9183333334,13.6543333333,14.3343333333,12.6751111111,10.9207777778,19.0397777778,11.9272222222,15.6398888889,14.2932222222
249.79,15.8751111111,12.6502222222,13.8082222222,11.7707777778,10.3487777778,19.1293333333,11.8733333333,15.538,13.9987777778
250.17,15.7461111111,13.6235555556,14.5598888889,12.188,10.7678888889,19.1636666667,12.4844444444,16.1048888889,14.1541111111
250.54,14.4481111111,12.3136666667,14.2106666667,11.0773333333,9.24800000001,18.5296666667,11.3142222222,16.0061111111,13.1266666667
250.92,15.3422222222,12.4088888889,14.2222222222,11.7155555556,9.67111111113,18.7911111111,11.7511111111,16.3733333333,12.9244444445
251.29,15.97,12.4863333333,15.2181111111,11.1112222222,9.97433333332,18.1334444444,11.7162222222,17.5284444444,13.2195555555
251.66,13.9655555555,11.6284444445,13.8121111111,10.5937777778,8.37144444446,17.0497777778,9.94255555557,16.7431111111,11.6281111111
252.04,12.9331111111,10.3584444445,12.9532222222,10.0812222222,7.36777777779,16.538,9.36833333334,15.5278888889,10.6753333333
252.41,12.6985555556,9.46344444443,12.4373333333,10.5284444445,7.91633333333,14.9892222222,9.76477777778,15.1897777778,11.1914444444
252.79,10.948,6.68711111111,11.7023333333,8.97055555557,5.66755555554,12.7216666667,8.13466666666,13.0478888889,9.92866666668
253.16,11.9518888889,7.78777777779,13.9142222222,10.6306666667,6.90700000001,13.2332222222,9.78977777777,14.2542222222,12.5325555555
253.54,9.84033333333,6.2731111111,11.6235555556,8.36422222221,4.51022222222,10.6602222222,8.05666666665,12.3821111111,10.9881111111
253.91,10.7387777778,7.05566666666,12.3525555555,9.4351111111,3.99322222223,11.4835555555,8.25577777778,13.056,11.2558888889
254.28,9.5748888889,6.22888888889,11.9527777778,9.80633333334,3.72455555556,11.1323333333,7.218,12.6894444444,10.2902222222
254.66,10.5262222222,7.8191111111,13.2121111111,10.548,5.60944444444,11.4792222222,8.38211111111,13.6235555555,10.3746666667
255.03,9.0928888889,7.26988888888,13.1293333333,9.83066666668,4.62233333333,10.7421111111,7.96444444444,13.4548888889,10.1128888889
255.41,7.20644444446,6.87177777777,12.2266666667,9.28155555556,2.87822222222,10.1295555556,7.34055555555,12.182,8.54533333333
255.78,7.12877777777,6.86466666668,13.1133333333,9.52688888889,3.08033333333,10.9571111111,7.26077777778,12.1672222222,9.37299999999
256.15,4.99544444445,5.93633333334,11.1784444444,7.84055555557,0.448,9.69977777776,5.60044444444,10.2375555555,7.99744444443
256.53,5.39688888889,7.70366666666,12.4232222222,8.21155555554,0.63488888889,10.5396666666,5.77788888888,10.1375555555,7.68244444445
256.90,6.94933333334,9.0301111111,12.5638888889,8.53944444446,2.57155555556,12.446,6.96911111111,11.013,9.65844444447
257.28,3.99922222222,6.71377777778,9.21111111111,5.19366666668,0.0724444444443,10.4415555556,4.36122222222,8.14333333332,7.34699999999
257.65,3.78233333333,6.08911111111,8.31766666668,4.94355555554,0.219777777776,10.562,4.03322222222,7.48566666667,7.56422222221
258.02,3.15911111111,4.75188888889,6.565,3.88677777778,-0.20588888889,9.32555555555,3.54344444444,6.08433333332,6.83955555556
258.40,3.30211111111,4.53122222222,5.9411111111,3.302,-0.602555555556,9.02622222222,3.69977777778,5.32655555556,7.23077777778
258.77,2.71822222222,4.09366666667,4.82977777778,2.545,-1.00688888889,8.328,3.12966666667,4.49433333333,7.02833333332
259.15,2.30088888889,4.04677777778,4.13766666667,2.40166666667,-1.20111111111,8.0938888889,2.77544444444,3.97633333333,6.94333333333
259.52,2.47233333334,4.38577777778,4.68866666667,3.06911111111,-0.956777777777,8.57266666668,3.36277777778,4.33844444445,7.87177777779
259.89,3.29133333334,5.24611111111,5.26411111111,3.90988888889,-0.23311111111,8.88722222223,4.08033333333,4.64522222222,8.394
260.27,4.85622222222,6.71244444444,7.32255555557,5.63622222222,1.958,10.6957777778,5.91566666667,6.57677777777,10.1447777778
260.64,5.11777777778,6.52355555555,7.68511111112,5.99333333333,2.23055555555,11.2458888889,6.43088888889,7.20533333332,10.766
261.01,4.91411111111,6.59133333334,7.66455555556,6.16366666667,2.20544444445,10.9518888889,6.37322222222,7.12777777778,10.5241111111
261.39,5.25744444445,7.27666666667,8.1968888889,6.774,2.76911111111,11.3837777778,7.12333333332,7.77111111111,10.8554444444
261.76,6.59022222221,8.01144444445,9.62799999999,7.98477777778,3.97911111111,12.4077777778,8.41999999999,8.76633333332,12.2124444444
262.13,6.53144444444,8.21688888889,9.64477777779,8.03577777778,3.98911111111,12.2725555555,8.57866666666,8.81644444446,12.225
262.51,7.55355555557,9.55644444446,10.7668888889,9.07666666669,4.92433333333,13.4481111111,10.0468888889,10.2034444444,13.667
262.88,8.93377777778,10.7744444444,12.3793333333,11.0663333334,6.45344444445,14.7476666666,11.3355555556,11.8293333333,15.7912222222
263.25,11.1232222222,12.1984444444,13.859,12.5805555556,8.24366666667,15.663,12.9272222222,13.2615555555,17.2998888889
263.63,11.8231111111,12.3187777778,13.9968888889,13.552,8.92444444443,15.6496666667,13.336,13.7426666667,17.4168888889
264.00,10.3223333333,10.5126666667,12.5934444444,12.1175555556,7.67033333334,13.4365555555,11.7775555556,12.3894444445,15.9526666667
264.37,9.66077777779,9.18188888888,10.8575555556,10.6182222222,6.57655555556,11.6885555556,10.7588888889,10.1535555555,15.0258888889
264.75,9.19599999999,9.54788888888,9.42122222222,10.1533333333,5.98511111111,11.2662222222,10.0267777778,8.71722222222,14.5894444445
265.12,9.49033333335,9.83366666668,9.02344444444,9.87522222222,5.48,11.1523333333,10.3006666667,8.55644444447,14.531
265.49,9.91733333332,10.1206666667,8.84555555555,10.4327777778,5.80677777778,11.0025555556,10.3244444444,8.46555555557,15.5203333333
265.87,8.78255555554,9.92677777779,7.74455555556,9.92688888888,5.09655555556,10.1663333333,9.63411111112,7.95722222222,14.2781111111
266.24,9.3391111111,10.8006666667,8.53711111111,10.5806666667,5.58777777778,11.1887777778,10.3093333333,8.38166666666,15.1081111111
266.61,8.0548888889,9.49022222221,7.758,9.63877777777,4.93688888889,9.94822222221,8.59944444443,7.13933333333,13.6352222222
266.98,8.22466666667,9.75855555557,8.23677777778,9.61355555556,5.20533333333,10.4227777778,8.81644444444,7.49977777778,13.9976666667
267.36,7.5418888889,8.77511111111,7.85011111111,8.97655555555,4.07922222222,9.97277777778,8.2887777778,6.28488888889,13.1744444444
267.73,6.48344444445,7.95166666667,7.235,7.49366666667,3.18288888889,9.34933333333,7.64622222222,5.47322222222,13.0022222222
268.10,7.80533333332,9.25177777779,8.33333333333,9.30888888888,4.40777777778,11.4208888889,9.51566666666,6.81822222222,14.9104444444
268.48,7.023,9.63811111111,8.49588888889,9.67222222221,3.82544444444,11.5907777778,9.62666666669,6.97733333333,14.7767777778
268.85,6.9288888889,9.51733333332,8.80533333332,9.63044444444,4.058,11.3598888889,9.94688888889,7.25655555556,14.6942222222
269.22,6.89066666667,9.84377777779,9.23277777777,9.74211111111,4.44666666667,11.9143333333,10.104,7.03777777778,14.9242222222
269.59,7.10488888889,10.1068888889,9.56700000001,9.46988888889,4.80522222222,12.612,10.4524444444,7.23455555556,14.9118888889
269.97,7.21755555554,9.47555555557,9.42277777778,8.969,4.60055555555,12.8416666667,10.2141111111,6.76388888889,15.1103333333
270.34,7.71955555556,10.1548888889,9.43033333333,9.34977777778,5.19333333333,13.3856666667,10.6481111111,7.337,15.2172222222
270.71,7.93377777778,10.2241111111,9.09366666667,9.28855555553,5.351,13.4698888889,10.7602222222,7.20266666666,15.3117777778
271.09,7.26377777778,9.33100000001,7.857,8.76633333334,4.37366666667,12.9104444444,9.97244444444,5.81877777778,13.8005555555
271.46,7.30277777777,9.72455555556,8.042,8.99411111111,4.84377777778,13.6811111111,10.3625555555,6.74811111111,14.6143333333
271.83,8.2548888889,11.3976666667,9.17722222222,10.2605555556,6.59855555555,14.7013333333,11.4245555556,7.72666666667,15.7668888889
272.20,8.2958888889,11.5232222222,9.11166666668,9.76944444443,6.69988888889,14.5136666667,11.1286666667,7.19977777778,15.8293333333
272.58,8.26444444445,11.1541111111,8.84088888889,9.45999999999,6.57033333333,14.2586666667,10.9734444444,7.241,15.8412222222
272.95,7.88733333333,10.8266666667,8.01655555556,8.84422222222,5.97366666667,13.9987777778,10.4561111111,6.37022222222,15.2574444445
273.32,7.21933333334,9.96433333335,7.34077777778,8.27911111111,5.17755555555,12.9614444444,9.58233333334,6.02033333333,14.6816666667
273.69,7.14988888889,9.37022222223,6.768,7.665,4.44977777778,12.5321111111,9.26377777777,5.58677777778,14.3618888889
274.06,6.58366666667,9.56877777778,6.35811111111,7.90033333333,4.23888888889,12.3467777778,8.83833333333,5.294,14.3847777778
274.44,6.19233333333,8.87955555557,5.90422222222,7.15033333334,3.92377777778,11.5574444444,8.14499999998,4.649,14.0771111111
274.81,6.32611111111,9.03733333333,6.05033333333,6.95388888889,3.986,11.7961111111,8.33344444444,4.81355555556,14.3075555556
275.18,6.14077777778,8.82755555556,5.53644444444,6.06411111111,3.56933333333,11.2934444445,7.72411111111,4.44255555556,14.1718888889
275.55,6.28655555556,9.29833333333,5.56511111111,6.01366666667,3.91811111111,11.3838888889,7.76788888889,4.07411111111,13.8206666666
275.93,5.82755555556,8.35066666668,4.37322222222,5.94633333333,2.84955555555,11.2003333333,7.104,3.59155555556,12.7337777778
276.30,5.37566666667,7.45388888888,3.97677777778,5.66555555555,2.07833333333,10.7414444444,6.72455555556,2.92766666667,11.361
276.67,6.62211111111,8.48244444445,4.70133333333,6.88511111111,3.24544444445,11.9301111111,7.21866666667,3.579,11.8391111111
277.04,7.57255555556,9.24755555556,5.55055555556,7.642,4.272,12.5285555556,7.81044444445,4.74766666667,12.6375555556
277.41,9.81466666667,11.1591111111,7.66355555556,9.75722222223,6.82811111111,14.8373333333,10.3331111111,6.64566666667,14.0595555555
277.79,10.1262222222,11.3788888889,8.06066666667,10.5467777778,7.4968888889,15.3662222222,10.3268888889,6.71266666667,14.3145555556
278.16,10.5955555555,11.7506666667,8.38111111111,10.7578888889,7.54099999999,15.798,10.6912222222,7.10188888889,14.3662222222
278.53,10.9725555555,12.0447777778,9.1791111111,10.9817777778,8.14399999999,16.5094444444,11.333,7.57066666667,14.9104444444
278.90,11.1658888889,12.245,9.2911111111,11.0837777778,7.92866666665,16.8084444444,11.358,7.93766666668,14.6043333333
279.27,12.2853333333,13.7488888889,10.7408888889,12.7643333333,9.51222222221,18.4915555556,13.1615555556,9.48511111112,16.2962222222
279.64,12.6656666667,13.3368888889,10.8195555555,13.2485555556,9.76855555557,18.3006666667,13.381,9.486,16.3574444444
280.02,12.7306666666,13.129,11.0936666667,12.3754444444,9.63022222222,17.3724444445,13.1896666667,9.31833333334,16.4805555555
280.39,13.6314444444,14.5691111111,11.9986666667,13.3383333333,10.6171111111,18.5632222222,14.2177777778,10.4497777778,17.5583333333
280.76,12.5518888889,13.61,10.9971111111,12.2424444444,9.87377777778,17.1997777778,12.9995555556,9.61344444445,16.5811111111
281.13,12.8454444444,14.0936666667,11.3946666667,12.8453333333,10.2602222222,17.6028888889,13.3396666667,9.92799999999,17.1648888889
281.50,11.4723333334,13.1744444445,10.3724444444,11.7854444445,9.19244444446,16.5383333333,12.0665555556,8.7588888889,16.1206666667
281.87,11.5086666667,13.4891111111,10.5497777778,11.5321111111,9.28666666664,16.3585555556,12.265,8.8498888889,15.9844444444
282.25,11.6864444444,13.851,10.7703333333,11.8678888889,9.73344444443,16.7651111111,12.6474444445,8.79522222223,15.8794444444
282.62,11.2774444444,13.6434444444,10.4007777778,11.9877777778,9.38766666667,16.5987777778,12.1996666667,8.60933333332,15.1851111111
282.99,11.0451111111,13.4888888889,10.1203333333,11.5221111111,9.23966666666,16.241,11.867,8.12411111112,15.0227777778
283.36,11.2526666667,13.2613333333,10.0853333333,11.3516666667,8.98944444446,15.8144444444,11.6626666667,7.91411111111,14.5485555555
283.73,10.4933333333,13.0752222222,9.49400000001,10.2991111111,8.27944444445,15.2057777778,11.0068888889,7.21077777778,14.019
284.10,10.0857777778,12.351,8.91977777778,9.73733333334,7.96144444444,15.1454444444,10.481,7.09688888889,13.5168888889
284.47,9.43811111112,11.6314444444,7.93633333334,8.97044444445,7.46888888889,14.1804444444,9.53688888888,6.60611111111,12.8366666667
284.85,10.1057777778,11.7836666667,8.58788888889,9.18355555557,7.60811111111,14.3004444444,10.1696666667,6.96111111111,13.1347777778
285.22,9.34844444446,10.9553333333,8.13411111111,8.37088888888,7.07533333333,13.6646666666,9.89666666667,6.57711111111,12.5
285.59,9.68477777779,10.946,8.09288888889,8.3928888889,7.08911111111,13.5782222222,9.96022222222,6.61755555555,12.568
285.96,9.25444444443,10.4193333333,7.56711111111,8.06466666667,6.675,13.2107777778,9.35744444444,6.53566666667,12.0031111111
286.33,8.98222222223,10.1284444444,7.25988888889,7.37522222222,6.28933333333,12.3241111111,8.92155555556,6.54411111111,11.8085555556
286.70,9.21322222222,10.3003333333,7.55555555556,7.40555555555,6.70277777778,12.2463333333,9.009,6.69666666667,12.0843333333
287.07,9.56355555556,10.8027777778,7.871,8.11866666665,7.23011111111,12.5921111111,9.52722222222,7.29655555556,12.5135555556
287.44,9.09377777779,10.4894444444,7.74677777778,7.99688888888,7.03355555555,12.1411111111,9.14855555556,7.375,12.1168888889
287.82,9.03755555557,10.0774444444,7.552,7.87377777778,7.01933333333,12.0644444445,8.80833333333,7.61366666666,11.8415555556
288.19,9.07633333332,10.3233333333,7.67411111111,7.88511111112,7.01044444445,11.8431111111,8.69766666667,7.42611111111,11.5764444444
288.56,9.06988888888,10.3978888889,7.67422222222,7.71766666668,7.06611111111,11.9671111111,8.62955555556,7.40744444444,11.229
