wavelength,Back_HemGuif,Belly_HemGuif,Breast_HemGuif,Crissum_HemGuif,Crown_HemGuif,DorTail_HemGuif,Patch10_HemGuif,Patch11_HemGuif,Rump_HemGuif,Throat_HemGuif,WingTip_HemGuif
247.54,3.14,4.0406,3.56733333333,2.12166666667,2.3638,5.7301,2.282,6.1166,1.9424,3.32866666667,7.91453333333
247.92,2.60106666667,3.4955,3.16026666667,1.76093333333,1.83186666667,5.017,1.625,5.55453333333,1.44886666667,2.81126666667,7.41113333333
248.29,3.2834,4.0998,3.8832,2.41106666667,2.6504,5.5246,2.09606666667,6.12746666667,2.05053333334,3.34393333333,7.85399999999
248.67,3.0594,4.09586666667,3.93406666667,2.297,2.58133333334,5.3882,2.15146666667,6.2672,2.14253333333,3.24106666667,7.72586666666
249.04,3.04493333333,4.16123333333,4.0744,2.4186,2.70086666666,5.56586666667,2.2388,6.44346666667,2.25746666667,3.3552,7.88533333334
249.42,3.1496,4.2732,4.25213333333,2.4442,2.76573333333,5.74796666667,2.20466666667,6.7258,2.53286666667,3.4448,7.87733333334
249.79,2.74006666667,3.99183333333,3.81,2.04446666667,2.34106666667,5.1906,1.596,6.31006666667,2.16453333333,3.09326666667,7.31286666667
250.17,2.16953333333,3.26776666667,3.39886666667,1.5954,1.8342,4.4953,1.08666666667,5.82653333333,1.6184,2.54713333333,6.80146666667
250.54,1.66666666667,2.8284,3.07566666667,1.21786666667,1.52533333333,4.0669,0.685866666667,5.29513333333,1.32166666667,2.37313333334,6.30506666667
250.92,0.932666666667,1.7782,2.3204,0.812133333333,0.736266666666,3.19733333333,-0.0490000000014,4.46666666667,0.620266666668,1.72253333333,5.32346666667
251.29,-0.0236,0.984466666667,1.6322,0.237266666667,-0.241866666667,2.2729,-0.996333333332,3.75313333333,-0.142333333334,0.896733333333,4.2184
251.66,-0.2262,0.647066666668,1.27906666667,-0.172333333335,-0.560866666666,2.11066666667,-1.39233333333,3.54253333333,-0.619866666665,0.373933333334,3.77853333333
252.04,1.02486666667,2.04496666667,2.38973333333,1.074,0.788400000001,3.67573333333,-0.093666666666,4.7598,0.734133333335,1.5422,5.05053333333
252.41,1.60826666667,2.67563333333,2.6508,1.6828,1.15653333333,4.2045,0.253133333333,5.35613333333,1.3652,2.01033333333,5.7534
252.79,1.8996,2.9617,2.3988,1.72146666667,1.27826666667,4.43843333333,0.550066666665,5.24573333333,1.2784,2.32753333333,5.85173333333
253.16,2.1792,3.10923333333,2.60693333333,1.68986666667,1.257,4.34813333333,0.767533333332,5.36833333333,1.27773333333,2.44726666667,6.01766666667
253.54,2.3642,3.60356666667,2.8476,1.8758,1.47046666667,4.47136666667,1.26273333333,5.46646666667,1.53286666667,2.61893333333,6.5264
253.91,2.085,3.41626666667,2.6678,1.74813333333,1.3954,4.48273333333,1.22953333333,5.30873333333,1.27786666667,2.3202,6.45806666667
254.28,2.91826666667,4.49856666667,3.36366666667,2.46766666667,2.22046666667,5.47396666667,1.75866666667,6.172,2.0556,2.99526666667,7.1284
254.66,2.87533333333,4.63693333333,2.94553333334,2.298,2.1932,5.45356666667,1.63906666667,6.41006666667,1.9364,2.74133333333,7.08646666666
255.03,2.8546,5.1687,2.86673333333,1.989,1.89693333333,5.42063333333,1.38126666667,6.45786666667,1.89086666666,2.5106,7.1516
255.41,3.68606666666,5.92323333333,3.559,2.52313333333,2.67566666667,5.8372,2.16093333333,7.0924,2.7518,3.27933333333,8.05213333333
255.78,2.73673333333,4.9171,2.59106666667,1.66333333333,1.9218,5.0165,1.55066666667,6.09013333333,2.03446666667,2.53146666667,7.46846666667
256.15,2.01413333333,3.68583333333,1.85973333333,0.798799999999,1.22853333333,4.1188,0.711733333334,5.18306666667,1.17486666667,2.0544,6.50546666667
256.53,0.3326,1.96606666667,0.312533333333,-0.865,-0.532266666667,2.6313,-0.6322,3.53293333333,-0.565466666666,0.718533333333,4.9102
256.90,0.184200000001,1.85083333333,0.546333333333,-0.669266666667,-0.484733333334,2.4647,-1.111,3.5052,-0.362200000001,0.570866666666,4.80046666666
257.28,-0.102733333333,1.75953333333,0.097066666666,-0.914133333333,-0.702733333333,2.39373333333,-1.30806666667,3.39326666667,-0.422733333333,0.554133333333,4.65566666667
257.65,-0.211266666665,1.43146666667,0.0201333333328,-0.926,-0.5988,2.35226666667,-1.46913333333,3.2756,-0.8454,0.563466666666,4.28166666667
258.02,0.415666666666,1.84873333333,0.518466666667,-0.402666666667,-0.214266666667,2.7849,-0.972533333333,3.64186666667,-0.325533333334,1.21246666667,4.88
258.40,0.807666666667,1.9756,0.906400000001,-0.0987333333334,-0.0291333333333,2.92393333333,-0.519133333333,3.84873333333,0.0182666666669,1.62273333333,5.318
258.77,1.72053333333,2.84876666666,2.1444,0.8322,0.9754,3.9271,0.4832,4.619,1.04413333333,2.58386666667,6.33633333333
259.15,2.18993333333,3.32506666667,2.71106666667,1.45253333333,1.64106666667,4.4296,1.16146666667,5.2002,1.5856,3.16293333334,6.858
259.52,2.1782,3.49943333333,2.8046,1.62293333333,1.77266666667,4.7077,1.30093333333,5.2238,1.557,3.18246666667,6.98113333333
259.89,2.449,3.86916666667,3.12233333333,1.93446666667,2.06253333333,4.923,1.4746,5.5548,1.78046666667,3.4566,7.23086666667
260.27,2.34906666667,3.90346666667,3.06526666667,1.8452,1.884,4.81356666667,1.42553333333,5.5514,1.6946,3.3528,7.17973333333
260.64,2.75426666667,4.32993333333,3.38066666667,2.2206,2.2342,5.09803333333,1.69373333333,5.96626666667,1.94366666667,3.77466666667,7.554
261.01,2.6992,4.16186666667,3.2824,2.13626666666,2.18833333333,4.96093333333,1.63446666667,5.90933333333,1.761,3.70973333333,7.51666666667
261.39,2.93873333333,4.30173333333,3.43373333333,2.375,2.3294,5.09936666667,1.7636,6.0142,1.8868,3.7758,7.666
261.76,3.27126666667,4.6919,3.76666666666,2.73326666667,2.64886666667,5.4244,2.13466666667,6.3286,2.252,3.97073333333,8.0194
262.13,3.40166666666,4.91743333333,4.023,3.019,2.9818,5.6181,2.41013333333,6.5598,2.4748,4.1544,8.30913333334
262.51,3.37793333333,5.1814,4.10846666666,3.15953333333,3.10293333334,5.6207,2.49093333333,6.71246666667,2.57186666667,4.21893333333,8.34353333333
262.88,2.9992,5.0,3.6494,3.0292,2.60766666667,5.2077,2.10786666667,6.6606,2.16806666667,3.9716,8.02473333333
263.25,2.96513333333,5.1774,3.57146666667,3.0252,2.47886666667,4.9825,1.93573333333,6.5634,1.86573333333,3.88126666667,8.12253333333
263.63,2.4126,4.63346666667,2.95753333333,2.35726666667,1.73473333333,4.04046666667,1.27446666667,5.9964,1.07186666667,3.22646666667,7.41813333333
264.00,2.4894,4.86673333333,3.1872,2.5136,1.71993333333,4.0388,1.53133333333,6.08946666667,1.10646666667,3.19513333333,7.5164
264.37,3.10213333333,5.4527,3.83526666667,3.19373333333,2.411,4.5742,2.21106666667,6.63326666667,1.6364,3.77266666667,7.9866
264.75,2.75226666667,5.05813333333,3.82746666667,2.9764,2.22906666667,4.45616666667,2.17933333333,6.49653333334,1.62306666667,3.42046666667,7.721
265.12,2.675,5.01963333333,3.85653333333,2.9088,2.16613333333,4.67696666667,2.15786666667,6.42893333333,1.70253333333,3.38046666667,7.77439999999
265.49,2.40813333333,4.79626666667,3.7006,2.641,2.11533333333,4.65396666667,2.19546666667,6.18493333333,1.61346666667,3.32333333333,7.41313333334
265.87,2.2352,4.33806666667,3.31973333333,2.3634,1.85813333333,4.31683333333,2.05266666667,5.82313333333,1.37986666667,3.28473333333,7.1214
266.24,2.37193333333,4.49326666667,3.40753333333,2.43506666667,1.9452,4.4858,2.2606,6.0208,1.5442,3.56706666667,7.29393333333
266.61,2.2008,4.20956666667,3.30093333333,2.19006666667,1.6344,4.44436666667,2.0682,5.7024,1.38,3.27953333333,7.21153333333
266.98,2.39533333333,4.27466666667,3.3074,2.11306666667,1.67266666667,4.59986666667,2.1338,5.67546666667,1.46273333333,3.23866666667,7.16233333333
267.36,2.81713333333,4.50293333333,3.54553333333,2.48293333333,2.04506666666,5.29313333333,2.59666666667,6.11866666667,2.06513333333,3.49213333333,7.412
267.73,3.38673333333,4.8972,3.8854,3.00793333333,2.57073333333,5.74233333333,3.07913333333,6.59553333333,2.67126666667,3.9728,8.04280000001
268.10,3.3318,4.90306666667,3.78846666667,2.93493333333,2.5854,5.629,2.88786666667,6.53426666667,2.65773333333,3.908,8.07753333333
268.48,3.49753333333,4.98226666667,4.0498,3.06193333333,2.79793333333,5.8936,3.074,6.65133333333,2.8686,3.96686666667,8.394
268.85,3.8252,5.31876666667,4.33213333333,3.28166666667,3.02666666667,6.15516666667,3.3668,6.79406666667,3.09946666667,4.18026666667,8.68553333333
269.22,4.1462,5.67936666667,4.72773333333,3.6392,3.3348,6.3267,3.80026666667,7.06946666667,3.3886,4.49526666667,8.8858
269.59,4.3768,5.76356666667,4.97326666666,3.96586666667,3.5258,6.46686666667,3.85866666667,7.315,3.58933333333,4.73286666667,9.17926666666
269.97,4.07793333333,5.45536666667,4.75086666666,3.67993333333,3.1558,6.237,3.5166,7.00453333333,3.31033333333,4.48746666667,8.90893333333
270.34,4.09506666667,5.17723333333,4.713,3.63373333333,2.98173333333,6.2395,3.3176,6.84613333333,3.21506666667,4.22313333333,8.6856
270.71,4.17013333334,5.22083333333,4.7832,3.70893333333,3.1042,6.2537,3.34993333333,6.87953333333,3.23393333333,4.39933333333,8.67720000001
271.09,4.30753333333,5.39596666667,5.0994,3.97746666667,3.4138,6.46263333333,3.46486666667,6.9538,3.41653333333,4.61353333333,8.91853333333
271.46,3.8512,5.10413333333,4.7958,3.57013333333,3.12513333333,5.93553333333,3.00013333333,6.62766666667,3.06793333333,4.4028,8.54793333333
271.83,3.56113333333,4.8848,4.58873333333,3.25466666666,2.91573333333,5.74813333333,2.8094,6.4642,2.8574,4.25453333333,8.1296
272.20,3.38626666667,4.64896666667,4.46826666667,3.18206666667,2.8526,5.78636666667,2.75686666667,6.283,2.82313333333,4.21493333333,7.89386666666
272.58,2.96366666667,4.27566666667,3.8718,2.69953333333,2.37153333333,5.26063333333,2.23193333333,5.8812,2.44733333333,3.8154,7.49133333333
272.95,2.6284,3.97533333333,3.4892,2.44946666667,2.15933333333,4.88193333333,1.88853333333,5.60266666667,2.2536,3.6634,7.1866
273.32,2.27906666667,3.66653333333,3.06213333333,2.10133333333,1.84853333333,4.468,1.52746666667,5.33133333333,1.8924,3.37086666667,6.81993333333
273.69,2.0942,3.64063333333,2.89693333333,1.9256,1.66786666667,4.29743333333,1.42746666667,5.1722,1.66286666667,3.22433333333,6.62953333333
274.06,2.17546666667,3.87406666667,3.184,2.13526666667,1.96453333333,4.54396666667,1.68353333333,5.4674,2.01986666667,3.37973333334,6.8146
274.44,2.08953333334,3.8614,3.07686666667,2.14053333333,2.01293333333,4.49416666667,1.8318,5.5594,1.97726666667,3.4622,6.8682
274.81,2.46613333333,4.28036666667,3.33066666667,2.39293333333,2.346,4.8798,2.12653333333,5.92473333333,2.2754,3.80606666667,7.15773333333
275.18,2.52066666667,4.19286666667,3.08473333333,2.18386666667,2.40306666667,4.74213333333,2.24526666667,5.8968,2.2106,3.85466666667,7.0142
275.55,2.60506666667,4.0852,3.11433333333,2.28546666667,2.40673333333,4.87253333333,2.47566666667,5.8764,2.06246666666,3.90733333333,7.12933333333
275.93,2.73206666667,4.24613333333,3.27833333333,2.4306,2.625,5.1979,2.72933333333,6.00206666667,2.2476,4.084,7.40173333333
276.30,3.03406666666,4.7129,3.50246666667,2.74486666667,2.92113333333,5.37526666667,3.12653333333,6.331,2.4902,4.2892,7.67026666667
276.67,2.77753333333,4.70593333333,3.31153333333,2.518,2.73666666667,5.05626666667,2.97,6.05406666667,2.1094,4.01173333333,7.2706
277.04,2.67733333333,4.85346666667,3.32586666667,2.40366666667,2.6386,5.151,2.87666666667,5.98533333333,1.9098,3.9,7.08613333333
277.41,3.11773333333,5.1257,3.86726666666,2.8112,3.08206666667,5.67303333333,3.1772,6.31566666667,2.38893333333,4.3076,7.589
277.79,3.13306666667,5.03786666667,3.91926666667,2.81866666667,3.13613333333,5.7231,3.1212,6.29293333333,2.47446666667,4.2278,7.57160000001
278.16,2.88993333333,4.6162,3.5268,2.4882,2.70246666666,5.4121,2.6428,5.77673333333,2.0566,3.8244,7.35419999999
278.53,2.87893333334,4.59243333333,3.6528,2.51546666667,2.67373333333,5.34,2.53013333334,5.65213333333,2.01706666667,3.68526666667,7.20013333333
278.90,2.4336,4.14546666667,3.32746666667,2.33113333333,2.32826666667,4.98096666667,2.2144,5.4074,1.7324,3.37413333333,6.95006666667
279.27,1.97473333333,3.8553,3.11726666667,2.03853333333,1.9138,4.79633333333,1.72833333333,5.12113333333,1.48753333333,2.8824,6.69573333333
279.64,1.83046666667,3.7701,3.18386666667,1.94246666667,1.81033333334,4.74576666667,1.62653333333,5.12073333333,1.612,2.80453333333,6.52013333333
280.02,1.82733333333,3.79446666667,3.396,2.02966666667,1.6966,4.61006666667,1.46313333333,5.2748,1.6994,2.82953333333,6.56133333334
280.39,1.5402,3.3557,3.07193333333,1.7022,1.188,4.30733333333,1.1152,5.00066666667,1.476,2.64426666667,6.19153333333
280.76,1.87006666667,3.44233333333,3.3972,2.1422,1.4972,4.74746666667,1.32566666667,5.41173333333,1.9218,3.06793333333,6.5168
281.13,2.2416,3.40186666667,3.64966666667,2.44206666667,1.76166666667,4.99456666667,1.69306666667,5.69886666667,2.21786666667,3.3702,6.84606666667
281.50,2.36833333333,3.65503333333,3.77793333333,2.53493333333,1.9274,5.26213333333,1.89673333333,5.8004,2.40673333333,3.5038,6.88193333333
281.87,2.6592,3.9176,3.97753333333,2.68166666667,2.19493333333,5.52563333333,2.17473333333,6.09,2.64166666667,3.81513333333,7.1536
282.25,3.1592,4.4335,4.4154,3.0768,2.65073333333,5.95233333333,2.5926,6.5674,3.055,4.35253333333,7.40006666667
282.62,3.16266666667,4.522,4.34893333333,2.99086666667,2.6924,6.03996666667,2.61353333333,6.6046,3.1792,4.4492,7.35653333334
282.99,3.36473333333,4.66063333333,4.55233333333,3.07606666667,2.8618,6.29533333333,2.75933333333,6.7854,3.32973333333,4.58273333333,7.4398
283.36,3.76773333333,5.09126666667,4.8928,3.55673333333,3.20066666667,6.58953333333,3.25046666667,7.2066,3.65653333333,4.9994,7.71226666667
283.73,4.32113333333,5.588,5.3242,4.0298,3.607,7.04996666667,3.6422,7.66746666667,4.1394,5.48393333333,8.20179999999
284.10,4.3506,5.61013333333,5.1988,4.07373333333,3.66113333333,7.08436666667,3.64213333333,7.61633333333,4.12226666667,5.45893333333,8.20213333334
284.47,4.7058,6.00596666667,5.54726666667,4.41786666667,4.13813333333,7.43476666667,3.9176,7.9494,4.428,5.75986666667,8.66213333333
284.85,4.97266666667,6.2312,5.8216,4.6438,4.33086666667,7.5844,4.17553333333,8.09973333333,4.572,5.94526666667,8.93473333333
285.22,5.2128,6.62276666667,6.039,4.86693333333,4.6024,7.74936666667,4.41406666667,8.3208,4.85133333333,6.18286666667,9.238
285.59,5.0904,6.4952,5.73586666667,4.73226666667,4.45853333333,7.425,4.22673333334,8.19673333333,4.62126666666,5.9658,9.02799999999
285.96,5.0376,6.3495,5.58633333333,4.58793333333,4.24506666667,7.22113333333,4.1098,8.08613333333,4.42413333333,5.78446666667,8.85593333333
286.33,4.75293333333,6.06733333333,5.26313333333,4.33,3.87293333333,6.9055,3.93373333334,7.90326666667,4.15173333333,5.50966666667,8.70353333334
286.70,4.76686666667,5.97453333333,5.19526666667,4.30793333333,3.74486666667,6.77376666667,3.84726666667,7.92566666667,4.00833333334,5.41706666667,8.71266666667
287.07,4.66573333333,5.8766,4.98326666667,4.2104,3.61166666667,6.62743333333,3.75506666667,7.80106666667,3.91773333333,5.30473333333,8.61593333333
287.44,4.47333333333,5.59033333333,4.80066666667,3.98233333333,3.4046,6.42803333333,3.48346666667,7.54866666667,3.61646666667,5.1338,8.44606666667
287.82,4.3062,5.3843,4.53406666667,3.75366666667,3.16806666667,6.19006666667,3.34886666667,7.3146,3.3022,4.9368,8.237
288.19,4.55073333333,5.54576666667,4.6568,3.95266666666,3.30773333333,6.29403333333,3.63806666667,7.48673333333,3.38633333333,5.18573333333,8.36393333333
288.56,4.36653333333,5.34973333333,4.40246666667,3.77106666667,3.06346666667,5.9891,3.42506666667,7.30206666667,3.05153333333,5.03593333333,8.08560000001
288.93,4.11526666667,5.1412,4.1818,3.5912,2.95846666667,5.81826666667,3.2608,7.17253333333,2.81533333333,4.9376,7.85166666666
289.30,3.85533333333,4.90066666667,3.99266666667,3.4152,2.7008,5.63373333333,2.98733333333,6.95113333334,2.5,4.68886666667,7.57373333333
289.67,3.7898,4.8759,4.09053333333,3.4622,2.61106666667,5.65873333333,2.90366666666,6.986,2.54513333333,4.76866666667,7.59413333333
290.04,3.6458,4.94553333333,4.1288,3.4792,2.62833333333,5.65446666667,2.78453333333,7.0448,2.61813333333,4.8766,7.58326666667
290.41,3.9608,5.36313333333,4.49173333334,3.8314,3.05953333333,6.00416666667,2.96306666667,7.3004,2.88053333333,5.20786666667,7.83326666667
290.78,4.44573333333,5.8882,5.0092,4.35973333333,3.5832,6.44843333333,3.4072,7.8058,3.4296,5.76926666667,8.31399999999
291.15,4.70666666667,6.18733333333,5.41533333333,4.6678,3.81166666667,6.62476666667,3.613,8.14753333333,3.58613333334,6.04813333333,8.51613333334
291.52,4.71713333333,6.22233333333,5.50846666667,4.71926666667,3.70833333333,6.5247,3.51753333333,8.2536,3.58813333333,6.07206666666,8.52906666667
291.89,4.4394,6.05623333333,5.33626666667,4.5764,3.48593333333,6.3056,3.1806,8.1234,3.3154,5.9678,8.20126666667
292.26,4.33226666667,6.08256666667,5.45113333333,4.48453333333,3.387,6.32473333333,2.97533333333,8.13060000001,3.21533333333,5.89713333333,8.09866666666
292.64,4.12873333333,5.97763333333,5.43573333333,4.29566666667,3.1536,6.20393333333,2.80006666667,8.04939999999,3.1534,5.82346666667,7.98433333333
293.01,4.0246,6.11513333333,5.4602,4.247,3.0074,6.08546666667,2.75206666667,8.08019999999,3.17693333333,5.8278,7.91946666667
293.38,4.16446666667,6.37536666666,5.56513333333,4.3888,3.19926666667,6.13566666667,2.9574,8.36846666667,3.39273333333,6.11026666667,8.02119999999
293.75,4.12813333333,6.58073333333,5.5548,4.29313333333,3.1088,6.06126666667,2.99646666667,8.53586666666,3.33553333333,6.16466666666,8.02726666667
294.12,4.15886666667,6.6448,5.59413333333,4.4146,3.06026666667,5.90546666667,3.06466666667,8.59779999999,3.34873333333,6.22326666667,8.01886666667
294.49,3.9096,6.60106666667,5.51,4.3446,2.8842,5.6273,2.95326666667,8.63333333333,3.26546666667,6.12593333333,7.82546666667
294.86,3.73233333333,6.65406666667,5.47906666667,4.3042,2.72493333333,5.49483333333,2.80246666667,8.55586666667,3.2024,6.10533333333,7.6908
295.23,3.71886666667,6.7973,5.51406666667,4.38553333333,2.74293333333,5.49506666667,2.87546666666,8.62239999999,3.27106666667,6.23086666667,7.72673333333
295.60,3.79806666666,6.9628,5.71046666667,4.3486,2.91613333333,5.58286666667,3.1028,8.76760000001,3.43613333333,6.48766666667,7.7562
295.97,3.96673333333,7.3181,6.0512,4.53166666667,3.16186666667,5.70646666667,3.373,9.02920000001,3.6762,6.7858,7.9824
296.34,4.0302,7.5525,6.3058,4.68113333333,3.36193333333,5.78356666667,3.5346,9.19966666668,3.8954,6.96886666667,8.0998
296.71,4.26253333333,7.84619999999,6.5732,4.8986,3.62966666667,5.95953333333,3.7016,9.4848,4.097,7.18413333333,8.26106666667
297.08,4.2484,7.87173333334,6.52606666667,4.80206666667,3.62306666667,5.9638,3.6346,9.49953333335,4.051,7.26093333333,8.17206666667
297.45,4.14446666667,7.8324,6.5148,4.70673333333,3.5176,5.89516666667,3.52066666667,9.46680000001,3.96506666667,7.23386666667,8.0788
297.82,4.07726666667,7.72649999999,6.4898,4.6836,3.4708,5.8319,3.4772,9.42173333332,3.9404,7.1862,7.9936
