wavelength,Back_ButWetf,Belly_ButWetf,Breast_ButWetf,Crissum_ButWetf,Crown_ButWetf,DorTail_ButWetf,Patch10_ButWetf,Patch11_ButWetf,Patch12_ButWetf,Rump_ButWetf,Throat_ButWetf,WingTip_ButWetf
704.17,10.2766666666,46.6398333333,46.3505,11.8194166666,10.5731666666,7.22816666667,12.1461666667,27.1881666666,5.19966666667,26.5798333333,7.9105,11.4523333333
704.49,10.6343333333,46.8395,46.44825,12.209,10.8815,7.605,12.6263333334,27.5593333333,5.48566666667,26.8253333333,8.29783333333,11.7988333334
704.81,10.5361666667,46.4891666667,46.0606666667,11.9833333334,10.7428333333,7.68683333333,12.6221666666,27.6011666667,5.60416666666,26.7028333334,8.31083333334,11.8666666666
705.13,10.6788333333,46.2625,46.144,11.9263333334,10.6113333333,7.6365,12.7338333333,27.59,5.5405,26.6133333333,8.26383333334,11.9411666667
705.45,10.6141666667,46.0315,45.731,11.8251666666,10.5691666667,7.389,12.5891666667,27.5701666666,5.47783333333,26.421,8.2225,11.8646666667
705.78,10.4938333333,45.9273333333,45.422,11.7749166667,10.3286666667,7.22133333333,12.47,27.3481666667,5.36516666667,26.2435,8.19816666667,11.6661666666
706.10,10.7531666666,46.1515,45.5619166666,12.0596666666,10.5428333333,7.43033333334,12.6378333333,27.6188333333,5.56433333333,26.406,8.42916666667,11.857
706.42,10.8246666666,46.1653333333,45.75825,12.2879166667,10.6185,7.67683333334,12.772,27.6451666666,5.812,26.5943333333,8.54733333333,12.123
706.74,11.0378333334,46.1631666666,45.7045833334,12.3450833334,10.6505,7.93466666667,13.0085,27.742,6.09816666666,26.7471666667,8.6575,12.364
707.06,10.8998333333,46.2835,45.8324166666,12.186,10.4601666667,7.8765,12.9388333334,27.641,6.0015,26.7391666667,8.652,12.3201666666
707.38,10.9591666666,46.2605,45.7861666667,12.4135833334,10.5145,7.90883333334,13.1901666667,27.7813333333,6.14116666667,26.7325,8.817,12.5973333334
707.70,10.98,46.4846666666,45.9159166666,12.5584166667,10.5321666666,7.90183333333,13.2918333333,27.9841666667,6.23466666667,26.954,8.90916666667,12.7103333334
708.03,10.912,46.268,46.0230833334,12.6086666666,10.5363333334,7.92083333334,13.1448333334,28.0173333333,6.215,27.019,8.92283333333,12.6215
708.35,11.0853333334,46.6996666667,46.3669166666,12.9120833334,10.6621666666,8.13466666667,13.201,28.1456666667,6.28766666667,27.2958333334,9.1575,12.605
708.67,11.0793333333,46.7843333333,46.4133333333,12.9918333333,10.848,8.3,13.183,28.3995,6.43533333333,27.3458333334,9.20716666666,12.6061666667
708.99,11.0965,47.116,46.5963333334,13.1933333334,10.9281666667,8.5345,13.3693333333,28.5135,6.49616666667,27.5618333334,9.28483333333,12.9228333333
709.31,11.1366666667,47.0423333333,46.8331666667,13.12675,10.9728333333,8.58616666666,13.4503333333,28.4796666667,6.52333333333,27.4795,9.31383333333,12.9885
709.63,10.8871666666,46.8795,46.8376666667,12.89025,10.7998333333,8.45666666667,13.125,28.4001666667,6.259,27.1686666667,9.2015,12.9215
709.95,10.887,46.7953333334,46.6175,12.8019166667,10.9048333333,8.427,12.937,28.4131666667,6.15016666666,27.05,9.1895,12.8793333333
710.27,10.7128333333,46.874,46.5105833333,12.5691666666,10.7886666667,8.22,12.792,28.369,5.90333333333,26.8653333334,9.16633333334,12.677
710.59,10.7235,46.996,46.4614166666,12.8120833333,10.7808333333,8.369,12.9163333333,28.6138333334,5.87166666667,26.798,9.13366666667,12.7656666666
710.91,10.4656666667,46.8113333333,46.3308333334,12.429,10.502,8.0795,12.6071666667,28.3306666667,5.3875,26.6536666667,8.72016666667,12.3623333333
711.24,10.1215,46.6501666667,45.84325,12.0820833333,10.2005,7.75283333333,12.2311666667,28.0388333333,5.014,26.2525,8.35666666666,12.0191666667
711.56,10.1161666667,46.9865,45.8025,11.8936666667,10.1811666667,7.68,12.2311666667,28.0603333333,4.95533333334,26.2633333333,8.27916666667,11.9895
711.88,9.83716666669,46.786,45.5240833333,11.7660833334,10.0361666667,7.40416666666,12.0933333333,28.0296666667,4.80483333333,26.081,7.932,11.927
712.20,9.74716666666,46.7955,45.21875,11.6264166666,9.79416666666,7.22716666667,12.0538333333,27.7935,4.5695,25.9865,7.85733333334,11.7893333334
712.52,10.0261666666,46.8826666666,45.3440833333,11.6629166667,10.0803333333,7.554,12.1683333333,28.0811666667,4.763,26.1561666667,8.14133333333,11.9473333334
712.84,10.3231666667,47.0986666666,45.2285,11.8480833334,10.4065,7.92283333333,12.2368333333,28.3878333333,4.9745,26.4271666666,8.33716666666,12.2293333333
713.16,10.4358333334,47.3098333333,45.2531666667,12.0510833334,10.4686666667,8.034,12.4215,28.5005,5.16116666667,26.8653333334,8.42466666667,12.3193333333
713.48,10.6296666667,47.5903333334,45.53525,12.2843333334,10.7393333334,8.24933333334,12.798,28.5871666666,5.44116666667,27.1171666667,8.6915,12.531
713.80,10.8325,47.7165,45.7455833333,12.6975,11.0698333334,8.45383333333,12.9473333334,28.763,5.72116666667,27.477,8.85583333333,12.7611666667
714.12,10.9223333333,47.5688333333,45.5931666666,12.5951666666,11.2598333334,8.46566666666,12.8928333333,28.5578333334,5.80216666667,27.4693333334,8.95916666667,12.6605
714.44,11.1735,47.6998333333,45.7019166666,12.9088333333,11.6955,8.87333333334,13.0488333333,28.8878333334,6.2095,27.6961666667,9.25850000002,12.9661666667
714.76,11.498,47.8758333334,46.1541666666,13.2935,12.041,9.30183333334,13.3203333333,29.2355,6.56683333333,27.9851666667,9.719,13.3815
715.08,11.5828333333,48.0305,46.4536666666,13.5486666666,12.2093333333,9.4765,13.5416666666,29.3476666666,6.76883333333,28.21,9.92633333335,13.6243333334
715.40,12.0308333333,48.4633333333,46.9370833334,13.97825,12.6816666666,9.955,13.9508333334,29.6703333334,7.019,28.5855,10.324,14.0376666667
715.72,12.0638333334,48.3858333333,46.9171666666,14.0335833333,12.8691666666,10.1703333333,13.968,29.6518333333,7.23616666666,28.6688333334,10.3336666667,14.1711666667
716.04,12.101,48.5395,47.0051666666,14.1305833333,12.7945,10.0416666667,14.0573333333,29.7473333333,7.256,28.7895,10.3353333333,14.1048333334
716.36,12.1546666666,48.611,47.2074166666,14.1265,12.838,9.99716666666,14.2045,29.753,7.2305,28.8806666667,10.4686666667,13.978
716.68,11.9786666666,48.3011666667,47.0970833333,13.9606666666,12.7063333333,9.98716666667,14.1013333333,29.7028333333,7.118,28.653,10.291,13.8913333333
717.00,11.7825,48.124,46.8999166667,13.72975,12.3348333333,9.79883333331,13.8275,29.6193333333,6.864,28.4528333334,9.92566666669,13.6893333333
717.32,11.6065,48.1683333333,46.9186666666,13.5755833334,12.242,9.82949999998,13.9246666667,29.654,6.7035,28.4695,9.83366666666,13.7246666667
717.64,11.2673333333,48.0775,46.9846666666,13.31775,11.6803333333,9.54766666667,13.7526666667,29.5046666667,6.45933333333,28.497,9.53933333333,13.615
717.96,11.1055,48.1295,47.0884166667,13.2465833333,11.5511666666,9.5185,13.834,29.3926666667,6.361,28.4763333333,9.44766666667,13.5175
718.28,11.2221666667,48.1793333334,47.2115,13.2778333333,11.6921666666,9.6155,14.1498333333,29.3931666666,6.41033333334,28.607,9.55116666665,13.5896666667
718.60,11.2568333334,47.9626666667,47.0223333334,13.3398333334,11.6011666666,9.73400000002,14.1055,29.4241666667,6.28266666667,28.5253333333,9.46766666665,13.5075
718.92,11.0816666667,47.5265,46.6710833333,13.10275,11.4673333334,9.69833333335,14.069,29.282,6.35633333333,28.3023333333,9.44150000002,13.3598333333
719.24,11.3226666667,47.788,47.029,13.3579166667,11.7033333333,9.85866666669,14.423,29.5215,6.38183333333,28.556,9.70883333335,13.5935
719.56,11.1093333334,47.5046666667,46.7816666666,13.18825,11.6113333333,9.83416666666,14.2586666667,29.1345,6.0405,28.14,9.46150000002,13.4991666666
719.88,10.523,47.281,46.4108333333,13.00925,11.3416666667,9.36133333334,13.8208333334,28.7138333333,5.5555,27.6883333333,8.90033333333,13.275
720.20,10.395,47.4683333334,46.21475,12.9410833334,11.3733333333,9.19166666667,13.857,28.577,5.47566666667,27.6756666667,8.84633333334,13.1905
720.52,10.5975,48.0696666667,46.578,13.2348333334,11.9578333333,9.4375,14.2343333334,28.912,5.67916666667,28.1223333333,9.29133333335,13.347
720.84,10.6311666667,48.1298333333,46.4455,13.0651666667,11.9521666667,9.152,14.0843333333,28.7721666667,5.709,27.7976666667,9.19666666669,13.1836666666
721.16,11.3441666667,48.6211666666,46.6963333333,13.5465833334,12.902,9.87599999998,14.742,29.4245,6.3295,28.0158333333,9.84599999999,13.6905
721.48,11.2926666667,48.6515,46.63125,13.54275,12.8908333333,9.81916666665,14.6888333333,29.2678333333,6.52783333333,27.9541666666,10.049,13.6
721.79,11.2991666667,48.6365,46.7073333334,13.5275,12.8435,9.71416666665,14.3978333333,29.4043333334,6.43933333334,27.8648333333,10.0161666667,13.4873333333
722.11,11.2505,49.0303333334,46.6743333334,13.3231666666,13.0066666667,9.44366666666,14.441,29.6173333333,6.488,27.8508333333,10.0253333333,13.4916666666
722.43,11.2246666667,49.3551666667,46.874,13.1668333334,12.9525,9.1355,14.4433333334,29.475,6.38616666667,27.948,9.89883333332,13.4945
722.75,10.9146666667,49.5673333334,46.9101666666,12.9431666667,12.8546666667,8.95383333333,14.1635,29.3178333333,6.25233333333,27.7638333334,9.72583333334,13.3551666666
723.07,10.7935,49.4375,46.6336666667,12.9154166666,13.1001666667,8.88766666667,14.0736666667,29.09,6.5605,27.8403333334,9.8405,13.3553333333
723.39,11.2303333333,49.523,46.9005,13.08225,13.383,9.37333333334,14.5505,29.4845,7.262,28.2186666667,10.3641666667,13.8135
723.71,11.4801666666,49.7921666667,47.39125,13.17425,13.481,9.6405,14.8425,29.6746666667,7.41083333333,28.469,10.5343333333,14.0941666667
724.03,11.8015,49.5478333333,47.11525,13.28375,13.502,9.94666666666,15.0895,29.6445,7.77833333333,28.4268333333,10.7686666667,14.3548333333
724.35,12.2416666667,49.9028333334,47.6186666667,13.9833333334,14.027,10.7888333333,15.7611666666,30.1005,8.23616666667,29.0158333333,11.4231666667,14.6408333333
724.67,12.1951666666,50.0103333333,47.72575,14.0133333334,14.0033333333,10.638,15.7293333333,29.9118333333,8.1335,29.0718333333,11.473,14.5461666666
724.98,12.3428333333,50.3293333334,48.0131666667,14.1703333333,14.1033333334,10.6548333334,15.9151666667,30.0441666666,8.18933333334,29.2413333333,11.4628333333,14.8035
725.30,12.1793333333,50.474,47.9596666666,14.0365833334,14.0598333333,10.6493333334,16.234,29.8916666667,8.24816666667,29.325,11.3803333333,14.8943333333
725.62,12.314,50.1478333333,48.1269166667,14.2126666666,13.9601666667,10.6728333333,16.2435,29.6481666666,8.30283333334,29.521,11.4016666667,14.8776666667
725.94,12.2886666667,50.1973333334,48.2739166666,14.4675833333,14.2575,10.9576666666,16.3933333334,29.8866666667,8.37133333333,29.7196666667,11.4891666667,15.0266666667
726.26,12.4136666667,50.1155,48.3575833334,14.5553333333,14.3895,11.0443333333,16.5161666667,30.1435,8.391,29.8675,11.651,15.1268333333
726.58,12.58,50.2246666667,48.7425833333,14.5759166666,14.3015,11.2525,16.7715,30.2046666666,8.2935,29.9201666667,11.6218333333,15.2095
726.90,12.4203333333,50.3485,48.8948333334,14.501,14.1828333334,11.1408333334,16.617,29.938,7.92016666667,29.9633333334,11.37,14.999
727.21,12.2491666667,50.4743333333,48.9275833334,14.5493333333,14.3295,11.1275,16.548,29.9141666667,8.1085,29.9386666667,11.6561666666,14.9371666667
727.53,11.8723333333,50.4588333334,49.2059166666,14.29425,14.1215,10.7526666667,16.1586666666,29.7031666667,7.84266666667,29.723,11.5123333333,14.728
727.85,11.4973333333,50.0,48.7846666666,13.84725,13.6443333333,10.3286666666,15.7375,29.2795,7.52633333333,29.4796666667,11.067,14.5393333334
728.17,11.1531666667,49.8536666666,48.7883333333,13.6009166667,13.4356666667,10.2043333334,15.6205,29.1048333334,7.49383333334,29.4793333333,10.9536666667,14.545
728.49,10.8573333333,49.6945,48.4145,13.2626666666,13.1945,9.9555,15.401,29.0903333334,7.18166666667,29.2066666667,10.7895,14.2275
728.80,10.777,49.7626666667,48.4306666666,13.1018333334,13.1066666666,9.78883333333,15.2281666667,29.0518333333,7.13933333334,29.2451666667,10.7285,14.1528333333
729.12,10.5815,49.7736666667,48.1874166667,13.15,13.0753333333,9.87866666665,15.1791666667,29.0151666666,7.03833333333,28.9621666666,10.6393333333,14.2163333333
729.44,10.5961666667,49.5825,47.97725,12.8540833333,12.9571666667,9.58833333334,15.0638333334,28.597,7.03033333334,28.6591666667,10.5431666667,14.1473333334
729.76,10.5748333333,49.3793333333,47.8301666667,12.8999166667,12.895,9.56733333333,15.0193333333,28.3681666667,7.17083333334,28.5591666667,10.4888333333,14.0026666667
730.08,11.0063333333,49.705,48.1924166666,13.58675,13.2373333333,9.96949999999,15.4301666666,28.8478333333,7.69583333333,28.9048333333,11.0256666667,14.3645
730.39,10.8768333333,49.6675,48.2615833334,13.52,13.2993333333,9.90333333333,15.3841666666,28.9018333333,7.742,28.859,11.0478333333,14.5055
730.71,11.0628333333,49.2508333333,47.9588333334,13.56275,13.4736666667,10.0468333334,15.4681666667,28.7126666666,7.83233333334,28.6845,11.1376666666,14.6956666666
731.03,10.9925,49.1213333333,47.7424166667,13.4276666666,13.381,9.91766666666,15.3206666667,28.5613333333,7.64633333333,28.7345,10.9975,14.4421666667
731.35,11.0521666667,49.3016666667,47.7676666667,13.4590833333,13.5661666667,9.88366666667,15.377,28.5195,7.6675,28.8175,11.1126666667,14.5343333333
731.67,11.0955,49.2068333333,47.6669166666,13.5125,13.4845,9.67166666665,15.1265,28.3791666667,7.60283333333,28.7365,10.9333333333,14.2498333334
731.98,11.1938333333,49.143,47.8831666666,13.7045,13.691,9.77983333333,15.0865,28.3121666667,7.8175,28.874,11.0053333333,14.4003333333
732.30,11.1568333333,48.8671666667,47.68375,13.8708333333,13.77,9.72216666665,14.9806666666,27.9696666666,7.7165,28.7141666667,10.9376666666,14.3228333334
732.62,11.033,48.9201666666,47.7185,13.5370833334,13.7486666667,9.56266666667,15.04,27.7868333334,7.752,28.6691666667,11.079,14.346
732.94,11.0818333333,49.1885,47.9893333334,13.8810833334,13.9365,10.0166666666,15.2556666666,28.1266666666,8.066,28.9615,11.377,14.5638333334
733.25,11.1095,49.4085,48.279,14.0255833333,14.086,10.0848333333,15.4043333333,28.2515,8.17966666667,29.267,11.5148333333,14.8826666666
733.57,10.8636666667,49.1775,47.9631666666,13.7558333334,14.0401666667,9.80183333335,15.1725,28.0613333333,8.17583333333,29.2641666666,11.3851666667,14.82
733.89,11.0795,49.2398333334,47.97825,13.76375,13.968,9.944,15.2793333333,28.1166666666,8.32383333333,29.3518333334,11.583,14.79
734.21,11.1256666667,49.8681666666,48.5156666666,13.7374166666,13.9573333334,9.97649999999,15.493,28.5211666667,8.35283333333,29.5625,11.5511666667,14.9208333334
734.52,10.8915,49.7006666667,48.59475,13.4871666667,13.8711666667,9.95783333332,15.5386666666,28.4668333333,8.37583333333,29.4598333333,11.2408333333,15.0345
734.84,10.924,49.5716666667,48.7939166666,13.5863333333,13.8108333334,9.99583333333,15.57,28.5443333334,8.57816666667,29.5235,11.2453333333,15.1161666666
735.16,11.1715,49.7506666667,49.04175,14.0359166666,14.1891666666,10.455,16.0433333333,28.8718333334,9.011,29.8221666667,11.556,15.6955
735.48,11.676,49.979,49.4111666667,14.4276666667,14.3376666667,10.847,16.5505,29.0398333334,9.474,30.0961666666,11.935,16.2703333333
735.79,11.9341666667,50.4506666667,49.8370833333,14.59625,14.4253333333,11.082,16.7806666667,29.5883333333,9.76333333335,30.4245,12.097,16.6233333334
736.11,12.4141666667,50.4865,49.8906666667,15.106,14.5951666666,11.4628333333,17.0381666666,29.7475,9.98699999998,30.6765,12.2393333334,16.88
736.43,12.525,50.3761666667,49.87575,15.1376666666,14.416,11.264,16.8988333333,29.6725,9.75433333333,30.5463333333,12.193,16.9266666667
736.74,12.6873333334,50.3996666666,49.6446666666,15.0683333334,14.4855,11.3386666666,16.9886666666,29.6313333333,9.78466666667,30.4641666667,12.3711666666,17.0053333333
737.06,12.3793333334,50.1848333333,49.7589166666,14.8229166666,14.1616666666,11.141,16.857,29.2983333333,9.52683333334,30.1613333333,12.0265,16.6946666667
737.38,12.424,50.2986666666,49.7238333334,15.0805833333,14.1196666667,10.9701666667,16.8243333334,29.2203333333,9.47166666667,30.2343333333,11.9506666667,16.6893333333
737.69,12.5001666666,49.732,49.4776666667,15.2564166667,14.0526666666,10.7463333333,16.6443333334,28.9378333333,9.456,30.2891666667,11.8243333333,16.6723333334
738.01,12.743,50.0,49.5284166667,15.7179166667,14.194,10.7668333333,16.9176666666,28.9628333333,9.472,30.5593333333,12.0951666666,16.8956666667
738.33,12.5111666667,49.944,49.2691666667,15.4458333334,14.1801666666,10.7303333333,16.7283333334,28.6401666667,9.21833333333,30.438,12.0463333333,16.801
738.64,12.3533333333,49.4085,48.951,15.1854166666,14.1166666667,10.5625,16.5273333333,28.2558333334,9.07833333333,30.1585,12.069,16.6721666666
738.96,12.352,49.2565,48.8208333333,15.0346666667,14.2966666667,10.6415,16.3256666667,28.2808333333,9.00383333334,30.1196666666,11.9943333333,16.5495
739.28,12.5291666666,48.81,48.5598333333,15.0846666667,14.37,10.8051666667,16.3498333333,28.217,9.159,30.2245,11.9731666667,16.6166666666
739.59,12.0865,48.3911666667,48.2173333333,14.6205,14.099,10.5001666667,15.921,27.8505,9.09866666667,30.1941666666,11.5763333334,16.3696666666
739.91,11.8643333334,48.0186666667,48.0925833333,14.30225,13.9645,10.2008333333,15.747,27.5148333334,8.89533333333,30.2056666666,11.3533333334,16.1498333333
740.23,11.3265,47.3296666666,47.595,13.613,13.2296666667,9.50966666668,15.1903333333,27.1221666666,8.45433333334,29.9076666667,10.5883333333,15.6113333333
740.54,11.2613333333,47.426,47.4670833334,13.29125,13.069,9.442,15.0636666667,27.1323333333,8.34766666666,29.946,10.3428333333,15.5551666666
740.86,11.0973333334,46.9241666667,47.0096666666,13.1115833333,12.9558333334,9.43300000001,15.0906666666,27.082,8.28633333333,29.7225,10.18,15.6846666667
741.18,11.097,47.125,47.25125,13.0175833334,12.9453333333,9.65066666666,15.1303333334,27.1216666667,8.36033333333,29.8761666667,10.3048333333,15.5563333334
741.49,11.0705,46.9801666666,46.98625,12.7201666666,12.7171666666,9.58799999998,14.9046666667,26.911,8.40316666667,29.6935,10.0985,15.3968333334
741.81,11.252,46.7816666666,47.09975,12.7845,12.555,9.51416666668,15.1123333334,26.756,8.572,29.5216666666,10.126,15.3206666667
742.12,11.415,46.8813333333,47.0766666666,12.5400833334,12.3016666667,9.46183333335,15.2033333334,26.9096666666,8.6,29.9355,10.1315,15.2838333333
742.44,11.4788333333,47.176,47.2735,12.4466666666,12.336,9.323,15.4816666666,27.0298333333,8.64866666667,30.2508333334,10.0545,15.4186666667
742.76,11.188,47.2988333334,47.29875,12.1511666666,12.193,9.16516666668,15.425,26.9073333333,8.44833333334,30.0048333333,9.98466666666,15.041
743.07,10.8425,47.0913333334,46.9908333333,11.7193333334,11.7451666667,8.62849999998,15.0371666666,26.4901666666,7.8495,29.4896666666,9.43383333335,14.524
743.39,10.6053333333,47.1828333334,46.7035833333,11.4129166667,11.387,8.45133333335,14.7163333334,26.4051666667,7.7815,29.1501666667,9.13433333334,14.2236666667
743.70,10.847,47.374,47.1563333333,11.9391666666,11.6983333333,8.84150000001,14.8786666667,26.4318333333,8.05616666666,29.2621666666,9.46816666666,14.3971666667
744.02,11.0581666667,47.5205,47.345,12.467,11.9,8.81066666668,14.9165,26.5578333333,8.14766666666,29.5811666667,9.81183333332,14.7573333333
744.34,10.6841666667,47.19,47.17,12.002,11.6968333333,8.57133333333,14.3393333333,26.1905,7.88733333333,29.517,9.47683333335,14.2656666667
744.65,10.2723333333,46.4371666667,46.12175,11.6581666667,11.4198333333,8.08499999998,13.8753333333,25.604,7.43433333334,28.9786666666,9.15849999999,14.0095
744.97,10.3795,46.2316666666,46.36025,11.7705,11.5951666666,7.96199999999,13.844,25.7226666666,7.36766666667,29.1463333334,9.18416666666,14.0666666667
745.28,10.4183333333,46.4751666666,46.2610833334,11.79025,11.9465,8.05500000001,13.8685,26.2156666667,7.28733333333,29.299,8.965,14.2691666667
745.60,10.107,46.3496666667,46.144,11.6199166666,11.7745,7.83583333333,13.2496666667,26.053,6.70366666667,28.8321666667,8.33683333333,13.7641666666
745.91,9.84849999999,45.6796666667,45.5465833334,11.6845,11.3841666666,7.62366666667,12.9198333333,25.669,6.28583333333,28.4396666666,8.16283333333,13.4996666667
746.23,9.63050000002,45.4003333334,45.4893333334,11.4200833334,11.1978333334,7.10466666667,12.5391666667,25.4003333333,6.08483333333,28.2338333333,7.84416666667,13.518
746.55,9.91516666668,45.7821666667,46.2511666667,12.007,11.3873333333,7.5185,13.0785,26.0135,6.601,28.677,8.45666666666,14.0781666666
746.86,10.0488333333,45.5903333334,46.1134166666,12.2163333334,11.5778333334,7.637,13.2085,26.0565,6.672,28.7131666667,8.66933333334,14.1325
747.18,9.63966666667,45.6131666667,45.7120833333,11.6695,11.3861666667,7.177,12.7163333333,25.7196666667,6.36533333334,28.4551666667,8.15933333333,13.9241666667
747.49,9.48016666669,45.148,45.0769166666,11.3295,11.1021666666,7.28833333333,12.7171666667,25.4276666666,6.284,28.0806666666,7.77683333333,13.5991666666
747.81,9.60483333335,45.0758333333,45.06225,11.5023333333,10.9306666667,7.1565,12.8245,25.5345,6.31083333333,27.9558333334,7.80566666667,13.6161666667
748.12,9.74133333335,44.9606666667,45.09225,11.3175,10.8323333334,7.29583333334,12.618,25.8353333334,6.33933333333,27.9171666667,7.55883333334,13.4196666667
748.44,9.39249999998,44.7438333333,44.71675,10.9881666666,10.6393333334,7.234,12.3893333333,25.5696666667,6.05383333333,27.534,7.32783333333,13.1605
748.75,9.19733333335,44.0721666667,44.0955833333,10.7024166666,10.214,7.03083333333,11.9683333333,25.0996666667,5.755,27.1596666667,7.29666666667,12.686
749.07,9.06066666665,44.347,43.9884166666,10.4954166667,10.1701666667,6.89483333333,11.7973333333,24.9635,5.71933333333,27.2351666666,7.307,12.6345
749.38,8.15233333333,44.176,43.515,9.54083333334,9.521,6.26,10.9231666667,24.3356666666,4.90466666666,26.684,6.3475,11.7285
749.70,7.92116666667,43.9286666667,43.1679166667,9.39208333334,9.362,6.23933333333,10.5815,24.0788333333,4.6775,26.337,6.13866666666,11.4863333334
750.01,7.4765,43.6573333333,42.4224166667,8.7585,9.12266666667,5.55333333333,9.83150000001,23.5561666667,3.82566666667,25.7288333333,5.594,10.587
750.33,6.8025,43.7416666667,42.2108333333,8.31975,8.59866666667,5.11566666667,9.42166666667,23.1903333333,3.24483333333,25.6191666666,5.143,10.3265
750.64,7.6275,44.21,42.82525,9.2825,9.22833333333,5.91816666667,10.5123333333,24.017,4.03316666667,26.5436666666,6.12083333333,11.3296666667
750.96,7.93816666666,44.3656666667,43.1629166667,9.27583333334,9.39050000002,5.98566666667,10.4648333333,24.206,3.959,26.8005,6.53983333334,11.3836666667
751.27,8.0355,44.7876666666,43.2508333334,9.26766666667,9.728,6.289,10.5268333333,24.3028333333,4.08216666666,26.9156666666,6.66133333333,11.6978333334
751.59,8.01316666667,45.0095,43.40275,9.59633333334,9.65399999999,6.20233333333,10.6888333333,24.1966666666,4.07133333333,27.0153333333,6.57,11.7238333334
751.90,8.12466666667,45.284,43.34025,9.79791666666,9.42516666666,6.33816666666,10.4998333333,24.3463333333,4.3325,27.1663333333,6.5505,11.7316666667
752.22,8.16416666667,46.0078333333,43.825,9.91516666666,9.41416666667,6.52716666667,10.5611666667,24.5751666667,4.48283333333,27.3933333334,6.41666666666,12.0735
752.53,8.60533333333,45.7936666666,43.8903333334,10.2919166667,9.81700000001,6.97366666667,11.2213333333,24.9758333333,4.85316666667,27.4131666666,6.8085,12.5566666666
752.85,9.46416666665,46.0705,44.1296666666,11.0529166667,10.4686666667,7.72166666667,12.0198333334,25.5976666666,5.71266666667,27.8458333334,7.59866666667,13.243
753.16,9.68266666668,46.1748333334,43.9740833333,11.0666666667,10.4795,7.95233333333,12.0588333333,25.6421666666,5.72033333333,28.128,7.69816666667,13.1301666667
753.47,10.3066666667,46.6103333333,44.29675,11.71975,10.9941666667,8.78716666666,12.4726666666,26.258,6.415,28.7403333334,8.237,13.7033333333
753.79,11.175,46.4848333333,44.3338333334,12.1734166667,11.592,9.47183333332,12.9393333333,26.5763333334,6.9485,28.8606666666,8.65816666667,14.0268333333
754.10,10.2738333334,45.7036666666,43.6038333333,11.2839166667,10.9381666666,8.94566666668,11.955,26.0895,6.02583333334,27.674,7.70033333334,12.91
754.42,9.80583333334,45.5748333333,43.1393333333,11.3205833334,10.8806666667,8.9545,11.76,25.9841666666,5.9045,27.3451666667,7.26533333333,12.7721666667
754.73,9.43266666665,45.2031666667,43.0009166666,11.0093333333,10.465,8.48433333333,11.4761666667,25.397,5.59083333334,26.7733333333,6.82683333333,12.0381666666
755.05,8.99250000001,45.5038333334,42.5785833333,10.42125,10.2108333333,8.116,11.016,25.089,5.0305,26.3218333333,6.577,11.5576666667
755.36,8.9085,45.4921666667,42.2524166666,10.1906666666,10.1728333333,8.12966666667,11.2303333333,25.1033333334,4.93633333333,26.2821666667,6.694,11.4301666666
755.67,8.99966666665,45.3926666667,42.2293333333,10.3970833334,10.4186666667,8.21133333334,11.393,25.0931666666,5.08733333333,26.4403333333,7.02216666667,11.3643333334
755.99,8.25733333333,45.0398333334,41.6520833334,9.76158333334,9.62416666667,7.49833333333,10.7015,24.3166666667,4.512,25.8355,6.3485,10.4843333334
756.30,7.77233333334,44.75,41.57475,9.08866666666,8.92366666666,7.1565,10.0895,23.8086666667,3.9375,25.4878333333,5.8585,9.88433333332
756.62,7.65166666667,44.818,41.6484166667,9.2935,8.72166666667,7.146,10.107,23.5561666667,4.10433333334,25.1978333333,5.7975,9.90166666668
756.93,7.89283333334,44.7938333333,41.7031666667,9.45483333333,8.84683333333,7.31033333334,10.4121666666,23.431,4.47066666667,25.2365,6.13083333333,10.1135
757.24,8.01383333333,45.4311666667,42.0559166666,9.69216666665,9.10816666665,7.35283333333,10.8711666667,23.8725,4.70833333334,25.5621666667,6.1775,10.2761666667
757.56,8.19766666667,45.5233333333,41.817,9.691,9.12233333335,7.2875,10.8836666667,23.4331666666,4.66766666667,25.6788333333,6.0545,10.1423333333
757.87,8.2855,45.7063333334,42.1638333333,9.54491666665,8.97033333335,7.30616666666,10.8338333333,23.2801666667,4.71366666667,25.917,5.973,9.9355
758.18,8.51600000002,45.8881666667,42.1276666667,9.83708333335,9.25533333332,7.66733333333,11.2233333333,23.7268333333,5.11433333334,26.2365,6.32133333333,10.221
758.50,8.62816666669,45.6605,42.22375,9.9095,9.531,7.99483333334,11.526,23.7073333334,5.35883333333,26.5325,6.582,10.3248333333
758.81,9.25850000002,46.0091666667,42.8494166667,10.619,10.412,8.34416666667,11.9795,24.2343333333,5.84083333334,26.658,7.03816666666,10.8765
759.13,8.66283333331,45.8406666666,42.3698333334,10.0175,9.666,7.33016666667,11.2623333333,24.0333333334,5.03816666667,26.1938333333,6.40733333333,10.435
759.44,8.91566666669,46.0878333333,42.62625,10.2968333334,9.86083333335,7.34066666666,11.2893333334,24.2345,5.00366666666,26.3883333334,6.54216666667,10.608
759.75,8.75183333334,46.0098333334,42.5478333333,10.7400833334,10.0333333333,7.2305,11.5553333333,24.3558333333,5.12583333333,26.256,6.7715,10.7178333334
760.07,8.66633333332,46.1791666667,42.70975,10.7303333333,10.401,6.88766666666,11.6528333333,24.6598333334,4.9625,26.6138333333,6.71916666667,10.7891666667
