wavelength,Back_EmbLonm,Belly_EmbLonm,Breast_EmbLonm,Crissum_EmbLonm,Crown_EmbLonm,DorTail_EmbLonm,Patch10_EmbLonm,Rump_EmbLonm,Throat_EmbLonm,WingTip_EmbLonm
803.76,17.0296666667,56.466,41.5706666667,41.7836666667,13.2733333333,15.4073333333,25.7363333333,23.474,53.0943333333,22.6203333333
804.07,17.7606666667,57.357,43.0716666667,43.1143333333,15.1433333333,15.53,26.598,24.9676666667,53.668,23.209
804.38,18.3146666667,56.696,43.1373333333,42.8033333333,15.9366666667,16.2706666667,27.4093333333,24.8643333333,52.649,22.0276666667
804.68,17.132,56.472,42.682,42.259,14.7206666667,15.2283333333,26.1846666667,23.9423333333,52.2843333333,19.247
804.99,16.3076666667,55.936,39.544,41.614,14.153,13.3923333333,24.9263333333,22.349,52.1336666667,17.3636666667
805.30,15.436,54.5683333333,37.422,40.843,12.6406666667,12.3486666667,24.322,21.36,50.7716666667,17.5216666667
805.60,15.1966666667,54.0786666667,36.977,40.5796666667,13.3333333333,12.422,25.8386666667,20.6623333333,49.3996666667,18.0123333333
805.91,17.0616666667,56.3463333333,37.495,42.6966666667,16.188,14.8983333333,27.4656666667,22.014,51.2693333333,19.7666666667
806.21,17.117,57.1856666667,37.0226666667,42.085,14.8006666667,13.2133333333,27.6706666667,20.4636666667,50.064,18.6183333333
806.52,16.688,57.3763333333,36.344,40.9463333333,13.7633333333,11.4406666667,27.742,19.2686666667,49.1613333333,17.5056666667
806.83,19.4586666667,57.3023333333,37.543,41.0653333333,15.9363333333,12.3283333333,28.608,20.533,50.5156666667,18.041
807.13,22.0063333333,58.8846666667,38.478,41.202,17.726,13.7486666667,30.2206666667,22.8276666667,52.27,19.3253333333
807.44,22.8726666667,59.22,38.165,41.312,17.243,14.3173333333,30.5406666667,22.8276666667,51.906,19.1043333333
807.74,23.5903333333,59.7656666667,38.5203333333,42.2643333333,17.9523333333,15.6066666667,31.3036666667,24.4023333333,52.4583333333,20.0273333333
808.05,23.772,57.763,37.2366666667,41.228,17.851,15.3073333333,30.3946666667,24.5176666667,50.5703333333,20.8773333333
808.35,22.8546666667,57.5883333333,37.4436666667,41.2826666667,17.5703333333,14.318,29.5843333333,23.9836666667,50.1356666667,21.6803333333
808.66,23.156,57.983,37.3016666667,40.7096666667,18.4873333333,14.1453333333,29.4583333333,22.9693333333,50.6533333333,21.4286666667
808.97,23.2293333333,57.9316666667,36.9686666667,42.5403333333,18.9803333333,13.598,28.7536666667,23.843,50.5666666667,23.2766666667
809.27,20.228,55.3656666667,35.5653333333,40.788,16.192,10.9213333333,27.2556666667,23.3616666667,48.243,20.8926666667
809.58,21.1946666667,56.2826666667,37.3636666667,42.8643333333,17.591,12.5176666667,27.5486666667,25.083,50.4033333333,23.0916666667
809.88,22.8376666667,56.9486666667,38.3383333333,44.8493333333,18.9503333333,13.071,28.134,27.4053333333,51.895,24.6843333333
810.19,20.0,55.318,37.5573333333,43.7146666667,15.2673333333,10.3816666667,24.987,24.4783333333,50.0766666667,22.0356666667
810.49,19.1433333333,54.6956666667,39.2156666667,44.4273333333,15.2216666667,10.2163333333,24.1486666667,23.168,49.484,21.414
810.80,17.421,54.654,37.9616666667,41.706,14.5606666667,7.8,23.609,21.997,49.61,20.073
811.10,15.3476666667,54.8733333333,37.803,39.4723333333,13.5166666667,5.493,21.4863333333,19.709,49.5963333333,18.3626666667
811.41,15.3456666667,56.436,38.1676666667,38.8983333333,13.041,5.50866666667,22.1473333333,18.9993333333,49.7473333333,17.3133333333
811.71,17.084,56.594,40.9016666667,39.9553333333,14.246,6.56666666667,24.0956666667,19.4766666667,51.3076666667,17.1393333333
812.02,18.0076666667,56.377,41.9266666667,40.011,15.2163333333,7.77233333333,24.3566666667,20.3066666667,51.56,16.4753333333
812.32,18.7396666667,55.279,42.0123333333,38.0316666667,14.3726666667,8.45766666667,23.217,19.182,51.7413333333,12.7693333333
812.63,18.662,56.099,42.7206666667,38.2796666667,15.0646666667,8.038,23.89,18.1566666667,52.67,12.9283333333
812.93,18.208,55.2513333333,41.6666666667,36.815,14.897,7.42033333333,23.8013333333,19.007,53.025,10.7303333333
813.24,17.6056666667,57.101,41.6666666667,37.324,13.9083333333,7.805,23.3566666667,18.3096666667,52.5233333333,10.329
813.54,17.1793333333,57.3836666667,39.8433333333,37.0103333333,13.6226666667,7.11233333333,24.2916666667,19.5296666667,52.0193333333,8.981
813.85,16.9613333333,57.0083333333,35.9246666667,35.1,12.5443333333,6.714,23.2036666667,19.8466666667,50.7066666667,8.77466666667
814.15,18.145,56.5216666667,34.8983333333,37.739,12.7536666667,8.86966666667,23.0146666667,20.6376666667,50.3766666667,10.029
814.46,17.9666666667,55.286,32.8136666667,38.417,11.7273333333,8.20333333333,23.108,20.913,49.4513333333,10.6876666667
814.76,18.2833333333,55.732,32.804,41.0346666667,12.875,8.172,24.5736666667,20.7523333333,51.3816666667,10.6406666667
815.07,16.5473333333,55.257,29.749,39.8446666667,11.41,8.124,22.939,19.4743333333,49.522,9.85666666667
815.37,14.949,54.792,28.692,39.6023333333,10.066,6.87133333333,21.8203333333,19.108,48.8846666667,10.5483333333
815.68,11.8356666667,53.865,27.4153333333,38.0436666667,8.03166666667,3.804,19.4443333333,16.1833333333,47.1616666667,8.99733333333
815.98,12.024,53.393,28.631,37.4406666667,7.73833333333,4.70233333333,18.3333333333,17.619,46.4883333333,10.5953333333
816.29,12.0303333333,53.5796666667,30.4576666667,38.3213333333,7.92266666667,5.63366666667,18.0753333333,17.0186666667,45.6573333333,12.852
816.59,12.963,52.5253333333,32.4356666667,37.8226666667,10.662,7.127,18.9113333333,18.0136666667,46.0156666667,14.983
816.89,13.902,52.6066666667,34.3336666667,37.967,12.0063333333,9.58366666667,19.2206666667,19.5366666667,48.236,17.9043333333
817.20,12.804,52.3283333333,36.1906666667,38.3596666667,11.3226666667,9.524,19.5236666667,19.2063333333,48.9416666667,18.36
817.50,11.5086666667,52.3586666667,37.1176666667,37.118,10.5756666667,10.42,19.3883333333,19.6996666667,48.73,18.144
817.81,10.3556666667,53.0136666667,38.2793333333,36.579,9.32533333333,8.86133333333,18.2383333333,18.4956666667,47.6556666667,16.5376666667
818.11,9.36266666667,52.892,39.2156666667,35.49,9.16666666667,9.26466666667,17.598,18.8726666667,47.451,16.8136666667
818.41,11.3743333333,54.0853333333,41.9683333333,36.6293333333,10.678,10.167,18.6166666667,20.5196666667,48.8856666667,16.7133333333
818.72,12.1846666667,54.4386666667,41.6013333333,38.033,11.4883333333,11.3576666667,19.9303333333,20.9313333333,48.172,16.8843333333
819.02,14.1463333333,55.6503333333,42.6423333333,38.496,13.8616666667,12.7643333333,22.886,22.4796666667,50.1626666667,18.5773333333
819.33,16.7403333333,55.8866666667,42.2,39.22,15.011,14.1646666667,23.3993333333,23.2156666667,50.8096666667,18.58
819.63,16.3363333333,55.1156666667,40.627,38.02,14.5873333333,12.5743333333,22.4423333333,21.089,50.1316666667,17.327
819.93,15.9013333333,54.592,39.4843333333,37.755,14.3423333333,12.0466666667,21.7686666667,20.465,48.838,16.8646666667
820.24,15.3546666667,54.689,38.7996666667,37.8523333333,14.4556666667,11.856,20.9666666667,19.1933333333,47.9833333333,16.594
820.54,15.9623333333,55.1946666667,38.6606666667,38.579,14.8193333333,12.6146666667,20.6573333333,18.9223333333,47.8463333333,17.5546666667
820.85,16.7266666667,54.7336666667,38.4523333333,39.3253333333,15.2373333333,12.943,21.041,19.0376666667,48.519,18.661
821.15,17.4823333333,54.4683333333,38.3573333333,39.4256666667,15.822,14.2633333333,21.6833333333,19.951,49.0546666667,19.8496666667
821.45,17.5843333333,54.374,38.372,39.372,15.5336666667,14.2296666667,21.484,20.205,48.462,20.3946666667
821.76,17.241,53.9633333333,37.7573333333,39.4176666667,15.342,13.8406666667,21.244,19.9133333333,47.8563333333,20.4253333333
822.06,17.2896666667,53.88,37.7946666667,39.3443333333,15.279,13.9283333333,21.1853333333,19.7926666667,47.9733333333,20.6306666667
822.36,17.2246666667,54.074,37.5013333333,39.615,14.874,14.0443333333,20.8296666667,19.6346666667,47.615,20.7996666667
822.67,16.5243333333,53.8226666667,36.995,39.1293333333,14.4753333333,13.783,20.6033333333,19.1423333333,47.2303333333,20.6413333333
822.97,16.6663333333,53.9436666667,36.9523333333,39.356,14.421,14.1426666667,20.8146666667,19.562,47.1696666667,20.8703333333
823.27,16.7463333333,54.1796666667,36.711,39.4033333333,14.3073333333,13.9973333333,20.837,19.5233333333,47.3496666667,21.0246666667
823.58,17.519,54.3193333333,36.964,39.709,14.6103333333,14.4176666667,21.4483333333,20.1386666667,47.6743333333,21.439
823.88,17.6826666667,54.1706666667,36.9426666667,39.4093333333,14.68,14.3866666667,21.7166666667,20.3116666667,47.609,21.373
824.18,17.6256666667,54.4256666667,37.1376666667,39.2633333333,14.639,14.4103333333,21.5936666667,20.1766666667,47.2423333333,21.1796666667
824.49,17.959,54.9413333333,37.3053333333,39.5666666667,14.5726666667,14.1183333333,21.8113333333,20.0166666667,46.901,21.6083333333
824.79,18.5566666667,55.6566666667,37.6266666667,40.3133333333,15.251,14.6846666667,22.389,20.361,47.3596666667,22.1123333333
825.09,18.811,56.0016666667,37.867,39.9973333333,15.0976666667,15.0836666667,22.697,20.2933333333,47.3663333333,22.467
825.39,18.917,56.1296666667,37.8956666667,40.0526666667,14.991,15.2853333333,22.8276666667,20.3756666667,47.2223333333,22.9826666667
825.70,18.8886666667,55.7633333333,37.9403333333,39.6786666667,15.281,15.0023333333,22.8236666667,20.2,46.7123333333,22.9873333333
826.00,19.7676666667,56.0393333333,38.459,40.5606666667,16.1116666667,15.6326666667,23.27,20.5876666667,46.9673333333,23.3723333333
826.30,20.254,56.249,38.8506666667,40.12,16.27,15.7766666667,22.986,19.9893333333,47.1356666667,23.4266666667
826.61,20.58,56.083,39.132,40.1103333333,16.0796666667,16.311,23.266,19.9573333333,47.919,23.6746666667
826.91,20.08,56.3643333333,38.8013333333,40.087,15.553,16.1503333333,22.524,19.156,47.764,23.4113333333
827.21,18.8413333333,55.976,37.9753333333,40.004,15.1133333333,16.1733333333,21.8203333333,18.3476666667,47.88,23.0446666667
827.51,17.846,55.1163333333,37.066,39.1643333333,14.7076666667,15.432,21.1326666667,17.586,47.1866666667,23.2683333333
827.82,17.231,54.3453333333,36.644,38.5253333333,14.7666666667,15.4063333333,20.617,17.645,46.9713333333,22.686
828.12,16.8486666667,53.475,36.4926666667,37.7563333333,14.819,15.4893333333,20.2373333333,17.2886666667,46.9656666667,22.2476666667
828.42,16.0803333333,53.6003333333,36.226,37.581,15.109,15.2106666667,19.5186666667,16.9496666667,47.3503333333,21.9256666667
828.72,15.8133333333,53.7263333333,36.0983333333,37.2866666667,15.079,14.7546666667,19.0106666667,17.1096666667,47.6126666667,20.89
829.02,16.8183333333,54.327,36.1323333333,37.882,15.6516666667,15.6523333333,19.944,18.0546666667,48.8453333333,21.2736666667
829.33,16.1413333333,54.4196666667,35.998,36.9203333333,15.091,14.809,19.7026666667,17.4226666667,48.8856666667,20.5226666667
829.63,15.7526666667,54.3743333333,35.7526666667,37.7776666667,15.1616666667,15.1896666667,20.2813333333,18.6776666667,48.7763333333,20.3936666667
829.93,14.9683333333,54.245,35.8803333333,37.61,15.4086666667,15.503,19.1513333333,18.868,47.5783333333,18.994
830.23,14.8603333333,53.7493333333,35.617,36.5373333333,15.7123333333,15.7126666667,19.4956666667,19.1546666667,46.6256666667,18.78
830.54,16.261,54.0926666667,36.357,35.5456666667,16.003,16.0033333333,19.9113333333,21.018,46.1286666667,18.879
830.84,18.3253333333,55.4106666667,37.2826666667,36.6116666667,16.114,17.338,21.564,22.828,47.3933333333,18.2073333333
831.14,16.9833333333,56.2313333333,37.2623333333,36.629,15.2936666667,17.406,21.504,21.8843333333,48.5846666667,17.195
831.44,17.4083333333,56.8496666667,35.7763333333,36.6056666667,12.9143333333,15.9246666667,22.0766666667,21.5096666667,48.2983333333,16.885
831.74,20.3796666667,56.7086666667,37.173,38.1856666667,14.0506666667,17.0463333333,24.0503333333,22.7846666667,48.3543333333,18.6076666667
832.04,21.602,57.241,38.5113333333,38.835,14.3203333333,18.0423333333,25.2426666667,22.2896666667,48.908,20.2263333333
832.35,19.639,55.982,38.5253333333,38.1866666667,13.544,17.4193333333,23.7773333333,21.407,48.0436666667,20.2786666667
832.65,19.5726666667,55.357,38.1656666667,39.2506666667,13.8656666667,17.262,23.6346666667,21.3936666667,46.8836666667,21.4983333333
832.95,18.119,54.0596666667,37.69,38.647,13.795,15.9736666667,22.6733333333,19.6036666667,46.4023333333,21.584
833.25,19.2236666667,55.299,38.7553333333,39.8336666667,14.8796666667,16.8206666667,23.845,20.148,47.597,23.0126666667
833.55,18.873,56.7683333333,38.9983333333,41.264,15.325,16.249,24.6276666667,20.3336666667,48.509,22.8683333333
833.85,18.3956666667,56.902,38.6803333333,41.4993333333,15.141,15.2863333333,24.4696666667,19.6456666667,48.2706666667,22.5516666667
834.16,18.2906666667,58.177,39.003,42.08,15.6696666667,15.1283333333,25.0143333333,19.8006666667,48.746,22.849
834.46,20.0053333333,58.0133333333,39.538,42.5986666667,17.0006666667,16.6113333333,25.9876666667,20.6453333333,48.414,23.4836666667
834.76,19.5646666667,57.789,39.723,41.8716666667,17.416,16.5113333333,24.993,20.3846666667,48.6853333333,22.9573333333
835.06,18.9173333333,58.8703333333,39.041,41.8356666667,16.7403333333,16.6813333333,25.184,19.9763333333,48.8086666667,22.0356666667
835.36,18.815,59.3923333333,38.9196666667,41.774,17.4953333333,16.7586666667,25.3223333333,20.8103333333,48.588,22.0076666667
835.66,19.138,60.1536666667,39.6463333333,42.3846666667,18.7043333333,16.8,26.0856666667,21.4093333333,49.0983333333,21.5093333333
835.96,19.7666666667,61.707,40.5906666667,42.5236666667,19.329,17.87,27.2066666667,21.736,50.2916666667,20.8603333333
836.26,21.6246666667,63.5203333333,41.7363333333,42.732,20.1113333333,19.554,27.6383333333,22.1426666667,51.0153333333,20.7883333333
836.57,20.4216666667,62.407,41.3263333333,42.7756666667,20.0263333333,18.8846666667,27.2726666667,21.4756666667,49.7146666667,18.709
836.87,22.034,61.1583333333,42.3256666667,43.0793333333,21.516,19.6796666667,26.6476666667,22.5986666667,48.87,20.7156666667
837.17,24.0713333333,60.426,42.6946666667,44.6753333333,22.7836666667,20.951,27.588,22.5356666667,49.034,21.694
837.47,22.0826666667,57.4046666667,41.549,42.3336666667,21.4546666667,20.094,24.9606666667,21.0886666667,46.0493333333,19.2043333333
837.77,20.504,58.305,41.409,41.7526666667,19.473,17.6403333333,23.9973333333,19.7593333333,45.991,17.9836666667
838.07,20.5973333333,59.8413333333,40.8896666667,43.9976666667,19.1346666667,17.916,25.1676666667,20.2316666667,45.0336666667,15.661
838.37,19.938,59.1356666667,41.111,43.0246666667,17.7776666667,16.5433333333,25.1853333333,21.2346666667,43.3336666667,14.7526666667
838.67,17.5306666667,56.302,39.7313333333,41.8426666667,15.1633333333,14.4593333333,22.5206666667,18.874,42.1623333333,9.91666666667
838.97,18.2603333333,57.8353333333,39.4423333333,42.2973333333,12.351,13.4133333333,21.2483333333,17.3306666667,41.5673333333,8.16733333333
839.27,16.127,57.1526666667,36.7743333333,40.486,9.71633333333,10.4586666667,19.231,16.0593333333,41.093,5.46566666667
839.57,15.1576666667,58.8476666667,36.0766666667,41.6323333333,10.768,10.0823333333,21.605,17.284,43.5526666667,5.281
839.87,13.3056666667,58.3506666667,33.1946666667,39.709,9.35566666667,8.524,20.4436666667,15.454,43.5896666667,3.95033333333
840.17,10.757,57.0416666667,30.4313333333,38.2166666667,7.64333333333,5.73233333333,19.3913333333,12.739,42.8873333333,-1.55666666667
840.47,10.632,58.477,30.2443333333,38.1466666667,6.03466666667,6.25,18.9656666667,14.871,42.816,-0.934
840.77,13.616,60.1936666667,29.9106666667,40.625,4.613,6.101,21.0566666667,15.9226666667,44.122,-1.78566666667
841.07,14.3286666667,60.2566666667,27.5263333333,42.383,4.67566666667,5.58066666667,20.8143333333,17.496,43.3636666667,-2.564
841.37,16.704,59.806,28.5606666667,41.4613333333,7.90433333333,7.457,21.7003333333,19.314,43.475,2.38633333333
841.67,15.987,59.2326666667,27.0186666667,42.8456666667,6.31533333333,6.39466666667,21.0233333333,16.7863333333,44.4443333333,0.639666666667
841.97,15.353,57.5533333333,25.2873333333,42.2823333333,6.23966666667,5.82933333333,22.578,16.4203333333,41.9543333333,1.23166666667
842.27,17.162,57.756,23.2673333333,43.8116666667,8.74566666667,9.65333333333,26.4026666667,20.462,43.647,3.30033333333
842.57,16.5363333333,57.9636666667,22.28,45.083,8.355,11.2273333333,27.241,19.8433333333,43.429,4.613
842.87,15.7846666667,55.115,21.7813333333,44.444,5.82,10.4936666667,26.2783333333,19.9296666667,40.917,2.028
843.17,20.1116666667,59.2176666667,24.581,44.7856666667,6.42466666667,12.3836666667,26.9086666667,24.022,42.5513333333,6.238
843.47,21.557,62.0756666667,26.9463333333,44.3116666667,5.389,16.1676666667,28.044,26.048,43.912,8.283
843.77,19.9343333333,64.4876666667,29.1936666667,44.4443333333,7.29833333333,16.1223333333,30.174,26.0346666667,44.989,7.40766666667
844.07,19.5526666667,67.7266666667,30.5063333333,43.3453333333,8.12733333333,17.7853333333,32.1556666667,27.2083333333,50.1763333333,10.4826666667
844.37,18.8513333333,67.665,36.5793333333,42.8216666667,10.4866666667,18.727,35.955,27.8403333333,53.8076666667,12.235
844.67,18.0723333333,66.6666666667,37.617,46.4523333333,8.56766666667,19.679,35.3413333333,27.0416666667,55.02,7.89833333333
844.97,20.5533333333,65.481,37.8126666667,45.0593333333,13.307,21.476,33.465,29.6443333333,54.6773333333,12.1213333333
845.27,25.6523333333,71.5943333333,40.4346666667,49.1306666667,15.6523333333,22.319,35.3623333333,32.6086666667,61.1593333333,14.3476666667
845.57,25.1883333333,72.5486666667,45.8523333333,46.7573333333,14.178,19.3063333333,35.445,30.92,59.8796666667,11.9153333333
845.87,35.103,72.4186666667,52.95,50.0,20.944,23.7463333333,38.7906666667,36.4306666667,62.537,16.8143333333
846.17,37.1476666667,79.1046666667,53.7313333333,51.7413333333,17.2473333333,21.2273333333,37.645,34.3283333333,62.8526666667,13.5983333333
846.47,28.2983333333,76.7363333333,53.6456666667,50.0,15.4513333333,15.625,38.7153333333,27.9513333333,59.5486666667,6.24966666667
846.77,26.773,74.2906666667,54.2553333333,50.0,12.0566666667,9.75166666667,36.702,26.9506666667,57.0923333333,5.49666666667
847.07,25.0,69.574,50.194,48.6436666667,3.29433333333,6.395,31.9766666667,16.2793333333,56.2013333333,-6.00766666667
847.37,20.0376666667,65.7303333333,46.2546666667,47.94,2.06,2.06,26.5916666667,10.2993333333,47.3783333333,-9.363
847.67,15.8096666667,67.4286666667,40.5713333333,46.857,-6.857,1.71433333333,19.619,5.714,41.3333333333,-13.1426666667
847.97,16.3706666667,71.006,42.6033333333,46.1536666667,-10.848,2.16966666667,19.724,2.76133333333,42.406,-13.4123333333
848.26,16.1356666667,70.9126666667,43.7366666667,42.2506666667,-17.8343333333,1.69833333333,17.622,-1.06166666667,49.0446666667,-23.7793333333
